Date,activeaddresses3wma
2017/12/27,596042
2017/12/28,645291
2017/12/29,739473
2017/12/30,831985
2017/12/31,765101
2018/01/01,693151
2018/01/02,758780
2018/01/03,884938
2018/01/04,1029195
2018/01/05,1053259
2018/01/06,1013470
2018/01/07,929735
2018/01/08,920923
2018/01/09,958203
2018/01/10,957895
2018/01/11,950224
2018/01/12,898533
2018/01/13,885824
2018/01/14,839179
2018/01/15,887821
2018/01/16,952923
2018/01/17,995025
2018/01/18,972573
2018/01/19,853386
2018/01/20,728647
2018/01/21,722864
2018/01/22,720311
2018/01/23,700044
2018/01/24,664087
2018/01/25,576795
2018/01/26,614444
2018/01/27,599860
2018/01/28,611447
2018/01/29,633588
2018/01/30,641155
2018/01/31,636304
2018/02/01,678941
2018/02/02,703191
2018/02/03,636327
2018/02/04,574666
2018/02/05,578196
2018/02/06,607874
2018/02/07,590930
2018/02/08,509861
2018/02/09,503290
2018/02/10,535739
2018/02/11,528387
2018/02/12,548245
2018/02/13,517876
2018/02/14,509474
2018/02/15,506749
2018/02/16,479490
2018/02/17,463277
2018/02/18,458326
2018/02/19,493119
2018/02/20,542837
2018/02/21,544980
2018/02/22,515843
2018/02/23,474480
2018/02/24,425268
2018/02/25,402993
2018/02/26,438547
2018/02/27,450757
2018/02/28,463817
2018/03/01,448510
2018/03/02,444279
2018/03/03,412392
2018/03/04,378605
2018/03/05,402821
2018/03/06,428193
2018/03/07,492217
2018/03/08,465774
2018/03/09,434824
2018/03/10,391835
2018/03/11,359985
2018/03/12,371295
2018/03/13,388537
2018/03/14,419623
2018/03/15,419344
2018/03/16,402677
2018/03/17,370798
2018/03/18,375972
2018/03/19,404074
2018/03/20,401900
2018/03/21,406983
2018/03/22,393825
2018/03/23,424963
2018/03/24,417398
2018/03/25,365752
2018/03/26,363404
2018/03/27,359201
2018/03/28,351562
2018/03/29,354279
2018/03/30,369788
2018/03/31,356151
2018/04/01,331126
2018/04/02,334738
2018/04/03,360751
2018/04/04,368059
2018/04/05,396673
2018/04/06,398149
2018/04/07,371520
2018/04/08,365104
2018/04/09,379373
2018/04/10,374171
2018/04/11,370944
2018/04/12,394640
2018/04/13,418730
2018/04/14,397163
2018/04/15,381648
2018/04/16,381964
2018/04/17,401818
2018/04/18,404608
2018/04/19,421557
2018/04/20,442904
2018/04/21,461051
2018/04/22,474543
2018/04/23,497192
2018/04/24,513630
2018/04/25,493439
2018/04/26,471508
2018/04/27,446959
2018/04/28,437031
2018/04/29,422095
2018/04/30,438474
2018/05/01,428794
2018/05/02,448576
2018/05/03,480001
2018/05/04,622189
2018/05/05,581990
2018/05/06,523707
2018/05/07,489613
2018/05/08,506331
2018/05/09,526433
2018/05/10,533824
2018/05/11,527505
2018/05/12,531482
2018/05/13,521820
2018/05/14,526742
2018/05/15,523031
2018/05/16,534495
2018/05/17,554178
2018/05/18,563729
2018/05/19,586493
2018/05/20,561990
2018/05/21,538495
2018/05/22,538536
2018/05/23,552798
2018/05/24,554535
2018/05/25,538039
2018/05/26,524830
2018/05/27,531437
2018/05/28,565084
2018/05/29,564053
2018/05/30,555626
2018/05/31,543026
2018/06/01,512729
2018/06/02,508290
2018/06/03,525546
2018/06/04,526307
2018/06/05,512931
2018/06/06,498496
2018/06/07,499820
2018/06/08,478967
2018/06/09,293794
2018/06/10,114330
2018/06/11,267491
2018/06/12,387793
2018/06/13,466981
2018/06/14,463457
2018/06/15,476792
2018/06/16,434234
2018/06/17,423974
2018/06/18,424270
2018/06/19,450688
2018/06/20,473308
2018/06/21,479570
2018/06/22,486167
2018/06/23,465388
2018/06/24,451205
2018/06/25,507719
2018/06/26,489077
2018/06/27,478973
2018/06/28,474037
2018/06/29,475749
2018/06/30,394164
2018/07/01,302924
2018/07/02,273986
2018/07/03,277172
2018/07/04,282256
2018/07/05,298570
2018/07/06,288455
2018/07/07,277715
2018/07/08,302253
2018/07/09,339149
2018/07/10,363038
2018/07/11,357367
2018/07/12,335793
2018/07/13,308509
2018/07/14,285190
2018/07/15,276195
2018/07/16,353652
2018/07/17,411479
2018/07/18,480216
2018/07/19,485172
2018/07/20,456463
2018/07/21,406092
2018/07/22,413295
2018/07/23,452237
2018/07/24,494605
2018/07/25,516775
2018/07/26,499907
2018/07/27,507033
2018/07/28,487564
2018/07/29,482333
2018/07/30,488527
2018/07/31,490673
2018/08/01,490193
2018/08/02,476329
2018/08/03,488851
2018/08/04,466976
2018/08/05,446503
2018/08/06,440786
2018/08/07,423021
2018/08/08,387278
2018/08/09,365932
2018/08/10,179260
2018/08/11,59983
2018/08/12,0
2018/08/13,222654
2018/08/14,359265
2018/08/15,417249
2018/08/16,430096
2018/08/17,405556
2018/08/18,388783
2018/08/19,372312
2018/08/20,395050
2018/08/21,382382
2018/08/22,378153
2018/08/23,367919
2018/08/24,370807
2018/08/25,369869
2018/08/26,376419
2018/08/27,391132
2018/08/28,396607
2018/08/29,362827
2018/08/30,353840
2018/08/31,350809
2018/09/01,378512
2018/09/02,402256
2018/09/03,415241
2018/09/04,399280
2018/09/05,392974
2018/09/06,381147
2018/09/07,376530
2018/09/08,363084
2018/09/09,356731
2018/09/10,352449
2018/09/11,340386
2018/09/12,333577
2018/09/13,336965
2018/09/14,327756
2018/09/15,298888
2018/09/16,278302
2018/09/17,300734
2018/09/18,301372
2018/09/19,293468
2018/09/20,293834
2018/09/21,307759
2018/09/22,296587
2018/09/23,286593
2018/09/24,280364
2018/09/25,290256
2018/09/26,286118
2018/09/27,289598
2018/09/28,293650
2018/09/29,275367
2018/09/30,282531
2018/10/01,281174
2018/10/02,279567
2018/10/03,304927
2018/10/04,328614
2018/10/05,352722
2018/10/06,372906
2018/10/07,343251
2018/10/08,330245
2018/10/09,325534
2018/10/10,318933
2018/10/11,324653
2018/10/12,322951
2018/10/13,325184
2018/10/14,320080
2018/10/15,336596
2018/10/16,351766
2018/10/17,362477
2018/10/18,356639
2018/10/19,349416
2018/10/20,340466
2018/10/21,325952
2018/10/22,342360
2018/10/23,347737
2018/10/24,349217
2018/10/25,341774
2018/10/26,343047
2018/10/27,328802
2018/10/28,320663
2018/10/29,347487
2018/10/30,368202
2018/10/31,374083
2018/11/01,360423
2018/11/02,330524
2018/11/03,307351
2018/11/04,298937
2018/11/05,321858
2018/11/06,331151
2018/11/07,325444
2018/11/08,313955
2018/11/09,320642
2018/11/10,314185
2018/11/11,329592
2018/11/12,334486
2018/11/13,331907
2018/11/14,333337
2018/11/15,331040
2018/11/16,323252
2018/11/17,306515
2018/11/18,290053
2018/11/19,329559
2018/11/20,351041
2018/11/21,339558
2018/11/22,316873
2018/11/23,308727
2018/11/24,289359
2018/11/25,293286
2018/11/26,300480
2018/11/27,300661
2018/11/28,313593
2018/11/29,304505
2018/11/30,311751
2018/12/01,294574
2018/12/02,280470
2018/12/03,283075
2018/12/04,286045
2018/12/05,300461
2018/12/06,305211
2018/12/07,317094
2018/12/08,329262
2018/12/09,319870
2018/12/10,322069
2018/12/11,307565
2018/12/12,300033
2018/12/13,295502
2018/12/14,296725
2018/12/15,302856
2018/12/16,315862
2018/12/17,317457
2018/12/18,306763
2018/12/19,312297
2018/12/20,319452
2018/12/21,320436
2018/12/22,292297
2018/12/23,288537
2018/12/24,308057
2018/12/25,306202
2018/12/26,305861
2018/12/27,304114
2018/12/28,316337
2018/12/29,317055
2018/12/30,298514
2018/12/31,294407
2019/01/01,280076
2019/01/02,294261
2019/01/03,313383
2019/01/04,311660
2019/01/05,296766
2019/01/06,287181
2019/01/07,302959
2019/01/08,319688
2019/01/09,326797
2019/01/10,324395
2019/01/11,313498
2019/01/12,278545
2019/01/13,265839
2019/01/14,301860
2019/01/15,316411
2019/01/16,305661
2019/01/17,289074
2019/01/18,286532
2019/01/19,279091
2019/01/20,268101
2019/01/21,273119
2019/01/22,273233
2019/01/23,281999
2019/01/24,282100
2019/01/25,285767
2019/01/26,273050
2019/01/27,275470
2019/01/28,298030
2019/01/29,301147
2019/01/30,293775
2019/01/31,285243
2019/02/01,275919
2019/02/02,255892
2019/02/03,233552
2019/02/04,217977
2019/02/05,213777
2019/02/06,217407
2019/02/07,217453
2019/02/08,228744
2019/02/09,225109
2019/02/10,213587
2019/02/11,219137
2019/02/12,229775
2019/02/13,242757
2019/02/14,247425
2019/02/15,252890
2019/02/16,247076
2019/02/17,239695
2019/02/18,265006
2019/02/19,281076
2019/02/20,277816
2019/02/21,263087
2019/02/22,258560
2019/02/23,252078
2019/02/24,258748
2019/02/25,266940
2019/02/26,273299
2019/02/27,276261
2019/02/28,280165
2019/03/01,285464
2019/03/02,278796
2019/03/03,262738
2019/03/04,276651
2019/03/05,291261
2019/03/06,299967
2019/03/07,297072
2019/03/08,296404
2019/03/09,294536
2019/03/10,271690
2019/03/11,269793
2019/03/12,283759
2019/03/13,293747
2019/03/14,298077
2019/03/15,292242
2019/03/16,274151
2019/03/17,268952
2019/03/18,288140
2019/03/19,308751
2019/03/20,324607
2019/03/21,318113
2019/03/22,315267
2019/03/23,299288
2019/03/24,292464
2019/03/25,320655
2019/03/26,338844
2019/03/27,341205
2019/03/28,341455
2019/03/29,339194
2019/03/30,337538
2019/03/31,322323
2019/04/01,356886
2019/04/02,397495
2019/04/03,413318
2019/04/04,386768
2019/04/05,358397
2019/04/06,327190
2019/04/07,323046
2019/04/08,347391
2019/04/09,363413
2019/04/10,361087
2019/04/11,376873
2019/04/12,387863
2019/04/13,365965
2019/04/14,322222
2019/04/15,326329
2019/04/16,338900
2019/04/17,350851
2019/04/18,354950
2019/04/19,371036
2019/04/20,402522
2019/04/21,397875
2019/04/22,400574
2019/04/23,401844
2019/04/24,390261
2019/04/25,372994
2019/04/26,361319
2019/04/27,327756
2019/04/28,313428
2019/04/29,321076
2019/04/30,347820
2019/05/01,370063
2019/05/02,349402
2019/05/03,340309
2019/05/04,322730
2019/05/05,322172
2019/05/06,337712
2019/05/07,347698
2019/05/08,357949
2019/05/09,364320
2019/05/10,378814
2019/05/11,381585
2019/05/12,373169
2019/05/13,393142
2019/05/14,427330
2019/05/15,459360
2019/05/16,486728
2019/05/17,470672
2019/05/18,431924
2019/05/19,401019
2019/05/20,408650
2019/05/21,438432
2019/05/22,442782
2019/05/23,443118
2019/05/24,449934
2019/05/25,444063
2019/05/26,422535
2019/05/27,457260
2019/05/28,480091
2019/05/29,508128
2019/05/30,492892
2019/05/31,493060
2019/06/01,552736
2019/06/02,554971
2019/06/03,525242
2019/06/04,477880
2019/06/05,436506
2019/06/06,455677
2019/06/07,417745
2019/06/08,380808
2019/06/09,386691
2019/06/10,391286
2019/06/11,428428
2019/06/12,499343
2019/06/13,489216
2019/06/14,463367
2019/06/15,455335
2019/06/16,517744
2019/06/17,480188
2019/06/18,464578
2019/06/19,432701
2019/06/20,411579
2019/06/21,428908
2019/06/22,441063
2019/06/23,427641
2019/06/24,429845
2019/06/25,430840
2019/06/26,463188
2019/06/27,460884
2019/06/28,437059
2019/06/29,407710
2019/06/30,376441
2019/07/01,379513
2019/07/02,413962
2019/07/03,431970
2019/07/04,427327
2019/07/05,403592
2019/07/06,372267
2019/07/07,341934
2019/07/08,360497
2019/07/09,394943
2019/07/10,404872
2019/07/11,387232
2019/07/12,387845
2019/07/13,350653
2019/07/14,338765
2019/07/15,365544
2019/07/16,351040
2019/07/17,367382
2019/07/18,362684
2019/07/19,362090
2019/07/20,335794
2019/07/21,307427
2019/07/22,329048
2019/07/23,332367
2019/07/24,322115
2019/07/25,311573
2019/07/26,326743
2019/07/27,329186
2019/07/28,325409
2019/07/29,334320
2019/07/30,366274
2019/07/31,362212
2019/08/01,344677
2019/08/02,343445
2019/08/03,320635
2019/08/04,284952
2019/08/05,335075
2019/08/06,382146
2019/08/07,390459
2019/08/08,376296
2019/08/09,378383
2019/08/10,368465
2019/08/11,346054
2019/08/12,369826
2019/08/13,383352
2019/08/14,393724
2019/08/15,377632
2019/08/16,381335
2019/08/17,358451
2019/08/18,338171
2019/08/19,350686
2019/08/20,373120
2019/08/21,389168
2019/08/22,385948
2019/08/23,390064
2019/08/24,372810
2019/08/25,354556
2019/08/26,365325
2019/08/27,377398
2019/08/28,377303
2019/08/29,375264
2019/08/30,366491
2019/08/31,350475
2019/09/01,333573
2019/09/02,355211
2019/09/03,369063
2019/09/04,370620
2019/09/05,384241
2019/09/06,389301
2019/09/07,371377
2019/09/08,352863
2019/09/09,367883
2019/09/10,363257
2019/09/11,366475
2019/09/12,367818
2019/09/13,347093
2019/09/14,335280
2019/09/15,331298
2019/09/16,361160
2019/09/17,365544
2019/09/18,369467
2019/09/19,358672
2019/09/20,369951
2019/09/21,335524
2019/09/22,304525
2019/09/23,295281
2019/09/24,324425
2019/09/25,337328
2019/09/26,333498
2019/09/27,324449
2019/09/28,312953
2019/09/29,295349
2019/09/30,310255
2019/10/01,321902
2019/10/02,326187
2019/10/03,307928
2019/10/04,293768
2019/10/05,295028
2019/10/06,292258
2019/10/07,302607
2019/10/08,318272
2019/10/09,346974
2019/10/10,352790
2019/10/11,352191
2019/10/12,327014
2019/10/13,300125
2019/10/14,302896
2019/10/15,321491
2019/10/16,326875
2019/10/17,325370
2019/10/18,342051
2019/10/19,338306
2019/10/20,316082
2019/10/21,317329
2019/10/22,323292
2019/10/23,328295
2019/10/24,327220
2019/10/25,332505
2019/10/26,334181
2019/10/27,315714
2019/10/28,324381
