Date,activeaddresses90var
2016/07/08,18477799
2016/07/09,18087786
2016/07/10,17566575
2016/07/11,17112433
2016/07/12,16764749
2016/07/13,16293659
2016/07/14,15763650
2016/07/15,15188598
2016/07/16,14701518
2016/07/17,14297802
2016/07/18,13780781
2016/07/19,13755961
2016/07/20,13752938
2016/07/21,13372559
2016/07/22,13264586
2016/07/23,12900639
2016/07/24,13741974
2016/07/25,13877595
2016/07/26,16123675
2016/07/27,17050811
2016/07/28,17362415
2016/07/29,17566879
2016/07/30,17288946
2016/07/31,17361585
2016/08/01,17180601
2016/08/02,16849546
2016/08/03,16629617
2016/08/04,16351954
2016/08/05,15879773
2016/08/06,15634911
2016/08/07,15449054
2016/08/08,15172752
2016/08/09,15231307
2016/08/10,15175127
2016/08/11,15349559
2016/08/12,15258079
2016/08/13,15089853
2016/08/14,14753964
2016/08/15,14620913
2016/08/16,14720148
2016/08/17,14687470
2016/08/18,14587389
2016/08/19,14412856
2016/08/20,14028307
2016/08/21,13998721
2016/08/22,13899643
2016/08/23,13873407
2016/08/24,13687672
2016/08/25,13724414
2016/08/26,12253102
2016/08/27,12235447
2016/08/28,12124851
2016/08/29,12103768
2016/08/30,11969800
2016/08/31,11873596
2016/09/01,11765186
2016/09/02,11526019
2016/09/03,11238541
2016/09/04,11058513
2016/09/05,10868928
2016/09/06,10723737
2016/09/07,10515272
2016/09/08,10447415
2016/09/09,9769918
2016/09/10,9668841
2016/09/11,9665440
2016/09/12,9663900
2016/09/13,9613102
2016/09/14,9476858
2016/09/15,8915548
2016/09/16,8677801
2016/09/17,8675008
2016/09/18,8693486
2016/09/19,8693256
2016/09/20,9318161
2016/09/21,9276957
2016/09/22,9387574
2016/09/23,9243622
2016/09/24,9294374
2016/09/25,9255431
2016/09/26,9348602
2016/09/27,9403624
2016/09/28,9371318
2016/09/29,9304411
2016/09/30,9292487
2016/10/01,9199750
2016/10/02,9153238
2016/10/03,9147500
2016/10/04,9628537
2016/10/05,9957409
2016/10/06,10324998
2016/10/07,10251136
2016/10/08,10244818
2016/10/09,10140525
2016/10/10,10092076
2016/10/11,9896123
2016/10/12,11556650
2016/10/13,14286889
2016/10/14,14511538
2016/10/15,15295958
2016/10/16,15676130
2016/10/17,15759784
2016/10/18,15634329
2016/10/19,16337659
2016/10/20,16173803
2016/10/21,16750750
2016/10/22,15920117
2016/10/23,15638316
2016/10/24,13403291
2016/10/25,12120674
2016/10/26,11634695
2016/10/27,11523325
2016/10/28,11526679
2016/10/29,11549615
2016/10/30,11766768
2016/10/31,11767321
2016/11/01,11654039
2016/11/02,11562804
2016/11/03,11558243
2016/11/04,12331140
2016/11/05,12451934
2016/11/06,12841446
2016/11/07,12691801
2016/11/08,12739592
2016/11/09,12550145
2016/11/10,12765448
2016/11/11,12799969
2016/11/12,12915193
2016/11/13,12914753
2016/11/14,12928173
2016/11/15,12969652
2016/11/16,13134754
2016/11/17,13284818
2016/11/18,13354980
2016/11/19,13481235
2016/11/20,13562466
2016/11/21,13521507
2016/11/22,14785760
2016/11/23,19141931
2016/11/24,19468698
2016/11/25,20052779
2016/11/26,20503133
2016/11/27,20670997
2016/11/28,20752898
2016/11/29,20820175
2016/11/30,20686512
2016/12/01,20753037
2016/12/02,20754618
2016/12/03,20728753
2016/12/04,20750870
2016/12/05,20753630
2016/12/06,20724391
2016/12/07,20550878
2016/12/08,20624260
2016/12/09,20617802
2016/12/10,20657144
2016/12/11,20588745
2016/12/12,20506431
2016/12/13,20536791
2016/12/14,20359357
2016/12/15,20060138
2016/12/16,19845567
2016/12/17,19891834
2016/12/18,19987993
2016/12/19,18462678
2016/12/20,18164881
2016/12/21,18167823
2016/12/22,18522339
2016/12/23,18487707
2016/12/24,18540947
2016/12/25,18751892
2016/12/26,18968368
2016/12/27,19044527
2016/12/28,19054200
2016/12/29,19043528
2016/12/30,18987607
2016/12/31,18762739
2017/01/01,18873851
2017/01/02,18850860
2017/01/03,18869580
2017/01/04,18961224
2017/01/05,18995232
2017/01/06,18993245
2017/01/07,18762208
2017/01/08,18431295
2017/01/09,18436796
2017/01/10,17760960
2017/01/11,16288468
2017/01/12,16273111
2017/01/13,15811003
2017/01/14,15757328
2017/01/15,15795318
2017/01/16,15480422
2017/01/17,15289672
2017/01/18,15009271
2017/01/19,13599592
2017/01/20,13565950
2017/01/21,13561868
2017/01/22,13488937
2017/01/23,13427335
2017/01/24,13357978
2017/01/25,13301687
2017/01/26,13233396
2017/01/27,13238345
2017/01/28,13223633
2017/01/29,12937008
2017/01/30,12760675
2017/01/31,12549265
2017/02/01,12462552
2017/02/02,12200261
2017/02/03,12201662
2017/02/04,12130800
2017/02/05,12125665
2017/02/06,12131072
2017/02/07,12123528
2017/02/08,12118472
2017/02/09,12119740
2017/02/10,12175146
2017/02/11,12146059
2017/02/12,12128592
2017/02/13,12346254
2017/02/14,12569862
2017/02/15,12815776
2017/02/16,12942272
2017/02/17,13015824
2017/02/18,13190423
2017/02/19,13218741
2017/02/20,11537788
2017/02/21,6031429
2017/02/22,6032778
2017/02/23,4984890
2017/02/24,5195976
2017/02/25,5297677
2017/02/26,5464225
2017/02/27,5779472
2017/02/28,7032081
2017/03/01,8320201
2017/03/02,12664890
2017/03/03,14968051
2017/03/04,16165528
2017/03/05,16973850
2017/03/06,18244034
2017/03/07,18715023
2017/03/08,19284814
2017/03/09,20831479
2017/03/10,22030010
2017/03/11,23529243
2017/03/12,26005408
2017/03/13,34218468
2017/03/14,38578866
2017/03/15,43887055
2017/03/16,62812932
2017/03/17,79909684
2017/03/18,87569144
2017/03/19,91913610
2017/03/20,96678568
2017/03/21,101343099
2017/03/22,104854602
2017/03/23,107844022
2017/03/24,114296131
2017/03/25,118061436
2017/03/26,119404876
2017/03/27,122776111
2017/03/28,125436658
2017/03/29,128764792
2017/03/30,137066913
2017/03/31,150285528
2017/04/01,150907944
2017/04/02,154714334
2017/04/03,164541319
2017/04/04,168493921
2017/04/05,172356711
2017/04/06,180718535
2017/04/07,181832417
2017/04/08,180945474
2017/04/09,180360069
2017/04/10,180162946
2017/04/11,179801413
2017/04/12,180231739
2017/04/13,180794468
2017/04/14,180193030
2017/04/15,178727049
2017/04/16,177114978
2017/04/17,175698619
2017/04/18,175382367
2017/04/19,175130733
2017/04/20,176202737
2017/04/21,174224076
2017/04/22,171863097
2017/04/23,169667180
2017/04/24,168910531
2017/04/25,166969680
2017/04/26,167187664
2017/04/27,173709546
2017/04/28,175207542
2017/04/29,174268294
2017/04/30,174868117
2017/05/01,180487948
2017/05/02,183880911
2017/05/03,183481607
2017/05/04,191470587
2017/05/05,197985427
2017/05/06,197652386
2017/05/07,200975087
2017/05/08,211472222
2017/05/09,217037587
2017/05/10,219600917
2017/05/11,225780978
2017/05/12,224364832
2017/05/13,219743112
2017/05/14,218491910
2017/05/15,222442547
2017/05/16,225690394
2017/05/17,224577822
2017/05/18,235028497
2017/05/19,265066824
2017/05/20,265178105
2017/05/21,273630370
2017/05/22,304258101
2017/05/23,344888018
2017/05/24,381691559
2017/05/25,418018842
2017/05/26,440576764
2017/05/27,444685919
2017/05/28,447235899
2017/05/29,457598486
2017/05/30,477778175
2017/05/31,514479803
2017/06/01,571208721
2017/06/02,592583721
2017/06/03,610687150
2017/06/04,629715585
2017/06/05,655737668
2017/06/06,696828423
2017/06/07,730838652
2017/06/08,752142121
2017/06/09,797619346
2017/06/10,852529989
2017/06/11,947235912
2017/06/12,1145250097
2017/06/13,1308385137
2017/06/14,1426032074
2017/06/15,1556649130
2017/06/16,1633425100
2017/06/17,1695526621
2017/06/18,1766184082
2017/06/19,1878607977
2017/06/20,1982173192
2017/06/21,2015990756
2017/06/22,2155311315
2017/06/23,2275369149
2017/06/24,2336187889
2017/06/25,2357444647
2017/06/26,2556267923
2017/06/27,2611853587
2017/06/28,2684359359
2017/06/29,2748143783
2017/06/30,2779107684
2017/07/01,2803463149
2017/07/02,2838551894
2017/07/03,2909510994
2017/07/04,2959538345
2017/07/05,2992419040
2017/07/06,3000596094
2017/07/07,3042413735
2017/07/08,3009983256
2017/07/09,2972595192
2017/07/10,2996173380
2017/07/11,3007235070
2017/07/12,3006808600
2017/07/13,2970680757
2017/07/14,2926362822
2017/07/15,2861618249
2017/07/16,2803632676
2017/07/17,2758178634
2017/07/18,2722737823
2017/07/19,2691770890
2017/07/20,2634888624
2017/07/21,2562766643
2017/07/22,2479932764
2017/07/23,2431435631
2017/07/24,2363157923
2017/07/25,2301004669
2017/07/26,2252411023
2017/07/27,2192528840
2017/07/28,2125973419
2017/07/29,2056032208
2017/07/30,2002199454
2017/07/31,1961748541
2017/08/01,1887049873
2017/08/02,1839182812
2017/08/03,1785597147
2017/08/04,1717081453
2017/08/05,1660872045
2017/08/06,1618452903
2017/08/07,1574275843
2017/08/08,1552530047
2017/08/09,1509877351
2017/08/10,1489637236
2017/08/11,1452602305
2017/08/12,1397026339
2017/08/13,1352633066
2017/08/14,1412997873
2017/08/15,1438733033
2017/08/16,1492631348
2017/08/17,1585344628
2017/08/18,1654265913
2017/08/19,1628554425
2017/08/20,1597605051
2017/08/21,1635185483
2017/08/22,1630885623
2017/08/23,1655309969
2017/08/24,1633955253
2017/08/25,1593486911
2017/08/26,1509936868
2017/08/27,1439966578
2017/08/28,1408823413
2017/08/29,1431077826
2017/08/30,1480221169
2017/08/31,1510345920
2017/09/01,1506332168
2017/09/02,1458149370
2017/09/03,1411484755
2017/09/04,1506203636
2017/09/05,1567368718
2017/09/06,1653286110
2017/09/07,1680621160
2017/09/08,1724224824
2017/09/09,1733558299
2017/09/10,1733122683
2017/09/11,1751202702
2017/09/12,1814820216
2017/09/13,1830008265
2017/09/14,1860533661
2017/09/15,1957978779
2017/09/16,1950643090
2017/09/17,1950835000
2017/09/18,1970119415
2017/09/19,1946501252
2017/09/20,1947606105
2017/09/21,1947263908
2017/09/22,1949577524
2017/09/23,1934444045
2017/09/24,1932771803
2017/09/25,1926236665
2017/09/26,1924967360
2017/09/27,1918894444
2017/09/28,1908652793
2017/09/29,1893313047
2017/09/30,1882783324
2017/10/01,1894101267
2017/10/02,1892124362
2017/10/03,1882568888
2017/10/04,1874263564
2017/10/05,1875553277
2017/10/06,1850308857
2017/10/07,1818185134
2017/10/08,1822043537
2017/10/09,1820378214
2017/10/10,1819150592
2017/10/11,1795570409
2017/10/12,1772857155
2017/10/13,1759252068
2017/10/14,1730125197
2017/10/15,1704637533
2017/10/16,1690730982
2017/10/17,1702375333
2017/10/18,1688071715
2017/10/19,1659370922
2017/10/20,1605090751
2017/10/21,1596373200
2017/10/22,1582454419
2017/10/23,1555157527
2017/10/24,1513352635
2017/10/25,1468583428
2017/10/26,1434491723
2017/10/27,1356507033
2017/10/28,1848325442
2017/10/29,2380155527
2017/10/30,2865160003
2017/10/31,2852541728
2017/11/01,2850526717
2017/11/02,2928234806
2017/11/03,2921994234
2017/11/04,2892085902
2017/11/05,2878671479
2017/11/06,2882899358
2017/11/07,2876626536
2017/11/08,2899921528
2017/11/09,2929516108
2017/11/10,2952644542
2017/11/11,2950092077
2017/11/12,2951723593
2017/11/13,2947714837
2017/11/14,2970238626
2017/11/15,3063979830
2017/11/16,3069446978
2017/11/17,3145946640
2017/11/18,3155014185
2017/11/19,3174072324
2017/11/20,3253514262
2017/11/21,3339607540
2017/11/22,3438695566
2017/11/23,3534472840
2017/11/24,3586471144
2017/11/25,3635617368
2017/11/26,3704366548
2017/11/27,3933325962
2017/11/28,4230542249
2017/11/29,4672814682
2017/11/30,5014202146
2017/12/01,5217092088
2017/12/02,5418999851
2017/12/03,5737792233
2017/12/04,6083811970
2017/12/05,6364657468
2017/12/06,7642026547
2017/12/07,7885113489
2017/12/08,8365450992
2017/12/09,8683621140
2017/12/10,8950287879
2017/12/11,9657286725
2017/12/12,10696865334
2017/12/13,12072962233
2017/12/14,13794047189
2017/12/15,14976174391
2017/12/16,15933324352
2017/12/17,16940774232
2017/12/18,18725081438
2017/12/19,21379482255
2017/12/20,23530077363
2017/12/21,26255791435
2017/12/22,28963941064
2017/12/23,29920159364
2017/12/24,30080998340
2017/12/25,30207131707
2017/12/26,30593610347
2017/12/27,31384047103
2017/12/28,32371555222
2017/12/29,34451422846
2017/12/30,37232400284
2017/12/31,37877049422
2018/01/01,38410515050
2018/01/02,40648839932
2018/01/03,44111038393
2018/01/04,49447189592
2018/01/05,53286569419
2018/01/06,56056905512
2018/01/07,57725250576
2018/01/08,60148282273
2018/01/09,63107184057
2018/01/10,65211382414
2018/01/11,67409547003
2018/01/12,68434187380
2018/01/13,69566466542
2018/01/14,69923041327
2018/01/15,71733758623
2018/01/16,73954783882
2018/01/17,75915843103
2018/01/18,77231875959
2018/01/19,76963728539
2018/01/20,76350587725
2018/01/21,76138316440
2018/01/22,75662521989
2018/01/23,74818809339
2018/01/24,73929794120
2018/01/25,72897769563
2018/01/26,69721858013
2018/01/27,66278079503
2018/01/28,62770289457
2018/01/29,61871176274
2018/01/30,60979420582
2018/01/31,60267637827
2018/02/01,59415390653
2018/02/02,58030192519
2018/02/03,56404127270
2018/02/04,55090622139
2018/02/05,53738799868
2018/02/06,52531346852
2018/02/07,51362068198
2018/02/08,50449749841
2018/02/09,48955021052
2018/02/10,47688440911
2018/02/11,46441181831
2018/02/12,45239647218
2018/02/13,44501409154
2018/02/14,43440842929
2018/02/15,42478596845
2018/02/16,41421577246
2018/02/17,40368726399
2018/02/18,39571985964
2018/02/19,38616064012
2018/02/20,37585582470
2018/02/21,36637888945
2018/02/22,35734981702
2018/02/23,34943805123
2018/02/24,34474236020
2018/02/25,34402226313
2018/02/26,34059566331
2018/02/27,34046391179
2018/02/28,33828240655
2018/03/01,33550010586
2018/03/02,33289184212
2018/03/03,33511889661
2018/03/04,33957010224
2018/03/05,33858967110
2018/03/06,34282836078
2018/03/07,33769954612
2018/03/08,33971040697
2018/03/09,34126867489
2018/03/10,34401504970
2018/03/11,35278524495
2018/03/12,35913819322
2018/03/13,36541914009
2018/03/14,36963087559
2018/03/15,37512886471
2018/03/16,38182482869
2018/03/17,39052437266
2018/03/18,39609143965
2018/03/19,39690580652
2018/03/20,40085040326
2018/03/21,40039542669
2018/03/22,40041513904
2018/03/23,40266696338
2018/03/24,40619685087
2018/03/25,41479068793
2018/03/26,41986951874
2018/03/27,42611324042
2018/03/28,43288038110
2018/03/29,43285052250
2018/03/30,42669493583
2018/03/31,43270457400
2018/04/01,44000635969
2018/04/02,43590143547
2018/04/03,42081952634
2018/04/04,39023473747
2018/04/05,36600239824
2018/04/06,34898936151
2018/04/07,34101030903
2018/04/08,32542409246
2018/04/09,30231234381
2018/04/10,28581508893
2018/04/11,26751097667
2018/04/12,25476126898
2018/04/13,23890463122
2018/04/14,23052988642
2018/04/15,20914241216
2018/04/16,17971264742
2018/04/17,14958343906
2018/04/18,12577797059
2018/04/19,11729433686
2018/04/20,11361298856
2018/04/21,10335013607
2018/04/22,9617460472
2018/04/23,9159219723
2018/04/24,8812139984
2018/04/25,8789654784
2018/04/26,8218211010
2018/04/27,8039089518
2018/04/28,7755250693
2018/04/29,7229129206
2018/04/30,6832128313
2018/05/01,6459880752
2018/05/02,5543742154
2018/05/03,4764733339
2018/05/04,5686858195
2018/05/05,5603135748
2018/05/06,5280601144
2018/05/07,4916180209
2018/05/08,4827156870
2018/05/09,4944358170
2018/05/10,4958835059
2018/05/11,4824623857
2018/05/12,4899144204
2018/05/13,4752265138
2018/05/14,4828188434
2018/05/15,4857703559
2018/05/16,4918250596
2018/05/17,5121180319
2018/05/18,5296691588
2018/05/19,5599633339
2018/05/20,5612522157
2018/05/21,5462776519
2018/05/22,5519504491
2018/05/23,5665451273
2018/05/24,5794819517
2018/05/25,5834646895
2018/05/26,5872798422
2018/05/27,5964489757
2018/05/28,6212689844
2018/05/29,6325908662
2018/05/30,6430670086
2018/05/31,6518828041
2018/06/01,6484106418
2018/06/02,6419397345
2018/06/03,6515308511
2018/06/04,6557402840
2018/06/05,6496135735
2018/06/06,6500473257
2018/06/07,6502270212
2018/06/08,6421228220
2018/06/09,7558335538
2018/06/10,9794545597
2018/06/11,9791769615
2018/06/12,9790853688
2018/06/13,9777650576
2018/06/14,9727838968
2018/06/15,9616613792
2018/06/16,9620136102
2018/06/17,9622866120
2018/06/18,9574928394
2018/06/19,9557529425
2018/06/20,9511180250
2018/06/21,9515667436
2018/06/22,9495367704
2018/06/23,9255547739
2018/06/24,9197450252
2018/06/25,9216549711
2018/06/26,9039891830
2018/06/27,8931228328
2018/06/28,8862952218
2018/06/29,8669280192
2018/06/30,8666541968
2018/07/01,9083836038
2018/07/02,9378699802
2018/07/03,9622474805
2018/07/04,9978389877
2018/07/05,10164521977
2018/07/06,10393670845
2018/07/07,10718910054
2018/07/08,10848670866
2018/07/09,10835008346
2018/07/10,10833553670
2018/07/11,10961305291
2018/07/12,11172347653
2018/07/13,11387785457
2018/07/14,11695138378
2018/07/15,12009412588
2018/07/16,11999064528
2018/07/17,11968586413
2018/07/18,12013687871
2018/07/19,12017842020
2018/07/20,12027865117
2018/07/21,12094043637
2018/07/22,12052835593
2018/07/23,12013469697
2018/07/24,12057930718
2018/07/25,12115570930
2018/07/26,12116448519
2018/07/27,12159561557
2018/07/28,12139709110
2018/07/29,12145199595
2018/07/30,12148376791
2018/07/31,12157194136
2018/08/01,12137085538
2018/08/02,11184252273
2018/08/03,11194628358
2018/08/04,11193974665
2018/08/05,11173616117
2018/08/06,11120607894
2018/08/07,11062825364
2018/08/08,11079347267
2018/08/09,11109026438
2018/08/10,13199327090
2018/08/11,15271878812
2018/08/12,17235957656
2018/08/13,17146235259
2018/08/14,16995353835
2018/08/15,16764478323
2018/08/16,16553587684
2018/08/17,16204726946
2018/08/18,16088601588
2018/08/19,16002726046
2018/08/20,15798717866
2018/08/21,15585908872
2018/08/22,15397706007
2018/08/23,15285631275
2018/08/24,15169222898
2018/08/25,14983284267
2018/08/26,14591233905
2018/08/27,14353363358
2018/08/28,14124204391
2018/08/29,13971588107
2018/08/30,13907764382
2018/08/31,13774974707
2018/09/01,13519462945
2018/09/02,13358549985
2018/09/03,13239593514
2018/09/04,13129068726
2018/09/05,12982673015
2018/09/06,12934504053
2018/09/07,12092137994
2018/09/08,10388229437
2018/09/09,10291509669
2018/09/10,10282617720
2018/09/11,10256822503
2018/09/12,10236744525
2018/09/13,10153712469
2018/09/14,10211243041
2018/09/15,10338885454
2018/09/16,10459296069
2018/09/17,10407078940
2018/09/18,10367427806
2018/09/19,10367108460
2018/09/20,10283578954
2018/09/21,10265066997
2018/09/22,10312283203
2018/09/23,9954049787
2018/09/24,9968205182
2018/09/25,9904716088
2018/09/26,9821928458
2018/09/27,9743951724
2018/09/28,9760446421
2018/09/29,9727511387
2018/09/30,9707015231
2018/10/01,9715595771
2018/10/02,9727676411
2018/10/03,9712401846
2018/10/04,9628513143
2018/10/05,9528200859
2018/10/06,9525048501
2018/10/07,9562076090
2018/10/08,9576106813
2018/10/09,9584197977
2018/10/10,9594609783
2018/10/11,9545089200
2018/10/12,9470439063
2018/10/13,9398757660
2018/10/14,9369559229
2018/10/15,9300047360
2018/10/16,9016315093
2018/10/17,8867740881
2018/10/18,8824108915
2018/10/19,8824039133
2018/10/20,8758066475
2018/10/21,8582290807
2018/10/22,8286431876
2018/10/23,7952624024
2018/10/24,7775677500
2018/10/25,7447813948
2018/10/26,7283029288
2018/10/27,7097452884
2018/10/28,6827407051
2018/10/29,6607987027
2018/10/30,6381725129
2018/10/31,6217758974
2018/11/01,5909165004
2018/11/02,5795591235
2018/11/03,5713804349
2018/11/04,5581843978
2018/11/05,5526186616
2018/11/06,5519833490
2018/11/07,5514125436
2018/11/08,4289624452
2018/11/09,3031942091
2018/11/10,1761110469
2018/11/11,1640781407
2018/11/12,1567027620
2018/11/13,1521573098
2018/11/14,1383365039
2018/11/15,1367231157
2018/11/16,1354682196
2018/11/17,1362989206
2018/11/18,1317668107
2018/11/19,1327184980
2018/11/20,1315600228
2018/11/21,1308516175
2018/11/22,1299594570
2018/11/23,1290049465
2018/11/24,1301718909
2018/11/25,1248747689
2018/11/26,1203141386
2018/11/27,1215855766
2018/11/28,1206017212
2018/11/29,1211951796
2018/11/30,1150190614
2018/12/01,1077869866
2018/12/02,1014495604
2018/12/03,985969088
2018/12/04,942808869
2018/12/05,912632833
2018/12/06,882945263
2018/12/07,870822358
2018/12/08,861925628
2018/12/09,852172336
2018/12/10,851977752
2018/12/11,856241070
2018/12/12,854977560
2018/12/13,859804229
2018/12/14,841692508
2018/12/15,816822841
2018/12/16,815853022
2018/12/17,808603032
2018/12/18,799757515
2018/12/19,797107506
2018/12/20,797551670
2018/12/21,779981391
2018/12/22,795575424
2018/12/23,785826437
2018/12/24,783232207
2018/12/25,772368629
2018/12/26,766859944
2018/12/27,763888791
2018/12/28,715209193
2018/12/29,709036320
2018/12/30,710457197
2018/12/31,691220454
2019/01/01,719614361
2019/01/02,714769095
2019/01/03,693137831
2019/01/04,644781551
2019/01/05,656595647
2019/01/06,667604306
2019/01/07,665811483
2019/01/08,666432114
2019/01/09,664548970
2019/01/10,664567583
2019/01/11,666043013
2019/01/12,720519740
2019/01/13,733927652
2019/01/14,719100451
2019/01/15,691269836
2019/01/16,687265097
2019/01/17,688543485
2019/01/18,689900795
2019/01/19,709400357
2019/01/20,711417495
2019/01/21,704995563
2019/01/22,708944851
2019/01/23,705455513
2019/01/24,699026269
2019/01/25,703555087
2019/01/26,728203747
2019/01/27,678398139
2019/01/28,624072543
2019/01/29,580316121
2019/01/30,564271380
2019/01/31,569460476
2019/02/01,582750947
2019/02/02,629931993
2019/02/03,688041676
2019/02/04,769032937
2019/02/05,848890690
2019/02/06,914559238
2019/02/07,977544739
2019/02/08,1013216705
2019/02/09,1052628411
2019/02/10,1128362535
2019/02/11,1160772724
2019/02/12,1169228410
2019/02/13,1172859962
2019/02/14,1185252635
2019/02/15,1197321408
2019/02/16,1223160870
2019/02/17,1172870000
2019/02/18,1116139968
2019/02/19,1107375815
2019/02/20,1108640386
2019/02/21,1114143272
2019/02/22,1119035687
2019/02/23,1132022685
2019/02/24,1129037417
2019/02/25,1128983855
2019/02/26,1108150519
2019/02/27,1107621212
2019/02/28,1092992442
2019/03/01,1093261155
2019/03/02,1092778029
2019/03/03,1104099966
2019/03/04,1106343358
2019/03/05,1100707426
2019/03/06,1097409919
2019/03/07,1078055240
2019/03/08,1044127383
2019/03/09,1039454093
2019/03/10,1026761795
2019/03/11,1024672579
2019/03/12,1027087429
2019/03/13,1026600001
2019/03/14,1027206770
2019/03/15,1018903731
2019/03/16,999876643
2019/03/17,987099790
2019/03/18,994863465
2019/03/19,992472995
2019/03/20,1000201975
2019/03/21,993969454
2019/03/22,1005496835
2019/03/23,1003437488
2019/03/24,974642605
2019/03/25,1032738739
2019/03/26,1073641017
2019/03/27,1098110913
2019/03/28,1120734552
2019/03/29,1143441108
2019/03/30,1175896096
2019/03/31,1180958967
2019/04/01,1322595124
2019/04/02,1545872405
2019/04/03,1694630313
2019/04/04,1750712092
2019/04/05,1784733922
2019/04/06,1789392219
2019/04/07,1794595502
2019/04/08,1858063794
2019/04/09,1913599338
2019/04/10,1946822334
2019/04/11,2072901945
2019/04/12,2173062978
2019/04/13,2188910214
2019/04/14,2157831840
2019/04/15,2187561557
2019/04/16,2224480070
2019/04/17,2263391258
2019/04/18,2310194220
2019/04/19,2397042490
2019/04/20,2577289594
2019/04/21,2653771489
2019/04/22,2768729088
2019/04/23,2894889347
2019/04/24,2949980815
2019/04/25,2985731401
2019/04/26,2998353188
2019/04/27,2993298672
2019/04/28,2990123207
2019/04/29,3000983981
2019/04/30,3040994046
2019/05/01,3101118333
