Date,fee_to_reward30emaUSD
2019/06/19,3.658
2019/06/20,3.757
2019/06/21,3.698
2019/06/22,3.628
2019/06/23,3.571
2019/06/24,3.551
2019/06/25,3.633
2019/06/26,3.701
2019/06/27,3.787
2019/06/28,3.868
2019/06/29,3.832
2019/06/30,3.792
2019/07/01,3.886
2019/07/02,3.892
2019/07/03,3.828
2019/07/04,3.75
2019/07/05,3.738
2019/07/06,3.695
2019/07/07,3.587
2019/07/08,3.588
2019/07/09,3.55
2019/07/10,3.488
2019/07/11,3.578
2019/07/12,3.53
2019/07/13,3.441
2019/07/14,3.388
2019/07/15,3.39
2019/07/16,3.606
2019/07/17,3.692
2019/07/18,3.621
2019/07/19,3.651
2019/07/20,3.544
2019/07/21,3.439
2019/07/22,3.359
2019/07/23,3.296
2019/07/24,3.399
2019/07/25,3.496
2019/07/26,3.43
2019/07/27,3.357
2019/07/28,3.26
2019/07/29,3.206
2019/07/30,3.163
2019/07/31,3.141
2019/08/01,3.244
2019/08/02,3.248
2019/08/03,3.287
2019/08/04,3.194
2019/08/05,3.151
2019/08/06,3.126
2019/08/07,3.09
2019/08/08,3.065
2019/08/09,3.051
2019/08/10,2.997
2019/08/11,2.933
2019/08/12,2.911
2019/08/13,2.871
2019/08/14,2.87
2019/08/15,2.905
2019/08/16,2.886
2019/08/17,2.828
2019/08/18,2.778
2019/08/19,2.802
2019/08/20,2.829
2019/08/21,2.889
2019/08/22,2.922
2019/08/23,2.935
2019/08/24,2.924
2019/08/25,2.959
2019/08/26,3.042
2019/08/27,3.067
2019/08/28,3.092
2019/08/29,3.117
2019/08/30,3.136
2019/08/31,3.132
2019/09/01,3.128
2019/09/02,3.171
2019/09/03,3.213
2019/09/04,3.246
2019/09/05,3.327
2019/09/06,3.429
2019/09/07,3.505
2019/09/08,3.6
2019/09/09,3.73
2019/09/10,3.89
2019/09/11,4.018
2019/09/12,4.173
2019/09/13,4.288
2019/09/14,4.423
2019/09/15,4.558
2019/09/16,4.695
2019/09/17,4.912
2019/09/18,5.134
2019/09/19,5.416
2019/09/20,5.675
2019/09/21,5.801
2019/09/22,5.818
2019/09/23,5.99
2019/09/24,6.24
2019/09/25,6.478
2019/09/26,6.576
2019/09/27,6.681
2019/09/28,6.768
2019/09/29,6.815
2019/09/30,6.812
2019/10/01,6.598
2019/10/02,6.389
2019/10/03,6.26
2019/10/04,6.072
2019/10/05,5.868
2019/10/06,5.663
2019/10/07,5.494
2019/10/08,5.35
2019/10/09,5.255
2019/10/10,5.137
2019/10/11,5.013
2019/10/12,4.866
2019/10/13,4.721
2019/10/14,4.616
2019/10/15,4.523
2019/10/16,4.435
2019/10/17,4.344
2019/10/18,4.272
2019/10/19,4.183
2019/10/20,4.112
2019/10/21,4.057
2019/10/22,4.032
2019/10/23,4.053
2019/10/24,4.033
2019/10/25,4.031
2019/10/26,4.022
2019/10/27,3.969
2019/10/28,3.954
2019/10/29,3.95
2019/10/30,3.949
2019/10/31,3.938
2019/11/01,3.906
2019/11/02,3.835
2019/11/03,3.777
2019/11/04,3.754
2019/11/05,3.743
2019/11/06,3.714
2019/11/07,3.771
2019/11/08,3.759
2019/11/09,3.71
2019/11/10,3.664
2019/11/11,3.663
2019/11/12,3.653
2019/11/13,3.65
2019/11/14,3.643
2019/11/15,3.635
2019/11/16,3.583
2019/11/17,3.541
2019/11/18,3.546
2019/11/19,3.564
2019/11/20,3.574
2019/11/21,3.674
2019/11/22,3.936
2019/11/23,3.885
2019/11/24,3.835
2019/11/25,4.024
2019/11/26,4.108
2019/11/27,4.12
2019/11/28,4.132
2019/11/29,4.104
2019/11/30,4.044
2019/12/01,4.034
2019/12/02,4.026
2019/12/03,3.988
2019/12/04,3.978
2019/12/05,3.936
2019/12/06,3.874
2019/12/07,3.784
2019/12/08,3.679
2019/12/09,3.637
2019/12/10,3.61
2019/12/11,3.589
2019/12/12,3.568
2019/12/13,3.549
2019/12/14,3.516
2019/12/15,3.489
2019/12/16,3.528
2019/12/17,3.652
2019/12/18,3.721
2019/12/19,3.731
2019/12/20,3.745
2019/12/21,3.701
2019/12/22,3.652
2019/12/23,3.667
2019/12/24,3.646
2019/12/25,3.619
2019/12/26,3.598
2019/12/27,3.57
2019/12/28,3.517
2019/12/29,3.461
2019/12/30,3.443
2019/12/31,3.425
2020/01/01,3.38
2020/01/02,3.311
2020/01/03,3.249
2020/01/04,3.162
2020/01/05,3.08
2020/01/06,3.04
2020/01/07,3.002
2020/01/08,2.997
2020/01/09,2.958
2020/01/10,2.947
2020/01/11,2.898
2020/01/12,2.841
2020/01/13,2.812
2020/01/14,2.825
2020/01/15,2.824
2020/01/16,2.796
2020/01/17,2.78
2020/01/18,2.754
2020/01/19,2.72
2020/01/20,2.679
2020/01/21,2.629
2020/01/22,2.575
2020/01/23,2.524
2020/01/24,2.475
2020/01/25,2.402
2020/01/26,2.336
2020/01/27,2.291
2020/01/28,2.262
2020/01/29,2.238
2020/01/30,2.234
2020/01/31,2.227
2020/02/01,2.209
2020/02/02,2.189
2020/02/03,2.192
2020/02/04,2.208
2020/02/05,2.259
2020/02/06,2.322
2020/02/07,2.388
2020/02/08,2.41
2020/02/09,2.416
2020/02/10,2.433
2020/02/11,2.463
2020/02/12,2.556
2020/02/13,2.63
2020/02/14,2.689
2020/02/15,2.734
2020/02/16,2.79
2020/02/17,2.823
2020/02/18,2.84
2020/02/19,2.868
2020/02/20,2.898
2020/02/21,2.866
2020/02/22,2.818
2020/02/23,2.798
2020/02/24,2.801
2020/02/25,2.822
2020/02/26,2.917
2020/02/27,2.947
2020/02/28,2.957
2020/02/29,2.913
2020/03/01,2.881
2020/03/02,2.853
2020/03/03,2.836
2020/03/04,2.82
2020/03/05,2.834
2020/03/06,2.829
2020/03/07,2.81
2020/03/08,2.866
2020/03/09,2.985
2020/03/10,3
2020/03/11,3.043
2020/03/12,4.282
2020/03/13,5.28
2020/03/14,5.196
2020/03/15,5.089
2020/03/16,5.324
2020/03/17,5.3
2020/03/18,5.224
2020/03/19,5.25
2020/03/20,5.219
2020/03/21,5.107
2020/03/22,4.999
2020/03/23,4.927
2020/03/24,4.854
2020/03/25,4.777
2020/03/26,4.7
2020/03/27,4.611
2020/03/28,4.493
2020/03/29,4.359
2020/03/30,4.28
2020/03/31,4.224
2020/04/01,4.153
2020/04/02,4.113
2020/04/03,4.061
2020/04/04,3.963
2020/04/05,3.866
2020/04/06,3.889
2020/04/07,3.892
2020/04/08,3.868
2020/04/09,3.835
2020/04/10,3.817
2020/04/11,3.747
2020/04/12,3.669
2020/04/13,3.651
2020/04/14,3.648
2020/04/15,3.631
2020/04/16,3.694
2020/04/17,3.691
2020/04/18,3.706
2020/04/19,3.694
2020/04/20,3.742
2020/04/21,3.788
2020/04/22,3.828
2020/04/23,3.88
2020/04/24,3.92
2020/04/25,3.918
2020/04/26,3.94
2020/04/27,3.97
2020/04/28,3.978
2020/04/29,4.13
2020/04/30,4.384
2020/05/01,4.396
2020/05/02,4.343
2020/05/03,4.327
2020/05/04,4.364
2020/05/05,4.422
2020/05/06,4.545
2020/05/07,4.744
2020/05/08,4.918
2020/05/09,5.007
2020/05/10,5.338
2020/05/11,5.531
2020/05/12,5.775
2020/05/13,6.14
2020/05/14,6.608
2020/05/15,6.874
2020/05/16,7.007
2020/05/17,7.162
2020/05/18,7.495
2020/05/19,7.733
2020/05/20,8.045
2020/05/21,8.57
2020/05/22,8.796
2020/05/23,8.74
2020/05/24,8.838
2020/05/25,9.097
2020/05/26,9.351
2020/05/27,9.641
2020/05/28,9.91
2020/05/29,10.05
2020/05/30,10.159
2020/05/31,10.148
2020/06/01,10.22
2020/06/02,10.372
2020/06/03,10.371
2020/06/04,10.41
2020/06/05,10.465
2020/06/06,10.593
2020/06/07,10.783
2020/06/08,10.973
2020/06/09,11.11
2020/06/10,11.318
2020/06/11,11.509
2020/06/12,11.576
2020/06/13,11.476
2020/06/14,11.293
2020/06/15,11.502
2020/06/16,11.664
2020/06/17,11.856
2020/06/18,11.964
2020/06/19,12.139
2020/06/20,12.132
2020/06/21,12.128
2020/06/22,12.407
2020/06/23,12.773
2020/06/24,13.148
2020/06/25,13.392
2020/06/26,13.538
2020/06/27,13.637
2020/06/28,13.686
2020/06/29,13.832
2020/06/30,14.204
2020/07/01,14.465
2020/07/02,14.623
2020/07/03,14.795
2020/07/04,14.729
2020/07/05,14.614
2020/07/06,14.699
2020/07/07,14.787
2020/07/08,15.101
2020/07/09,15.302
2020/07/10,15.302
2020/07/11,15.19
2020/07/12,15.037
2020/07/13,15.322
2020/07/14,15.444
2020/07/15,15.712
2020/07/16,16.057
2020/07/17,16.41
2020/07/18,16.638
2020/07/19,16.956
2020/07/20,17.514
2020/07/21,18.092
2020/07/22,18.614
2020/07/23,19.252
2020/07/24,19.796
2020/07/25,20.434
2020/07/26,20.85
2020/07/27,21.621
2020/07/28,21.955
2020/07/29,22.315
2020/07/30,22.586
2020/07/31,22.966
2020/08/01,23.078
2020/08/02,23.366
2020/08/03,23.53
2020/08/04,23.504
2020/08/05,23.404
2020/08/06,23.395
2020/08/07,23.676
2020/08/08,23.823
2020/08/09,24.166
2020/08/10,25.026
2020/08/11,25.973
2020/08/12,27.68
2020/08/13,29.416
2020/08/14,30.763
2020/08/15,31.234
2020/08/16,31.478
2020/08/17,31.828
2020/08/18,32.37
2020/08/19,32.933
2020/08/20,33.273
2020/08/21,34.01
2020/08/22,34.073
2020/08/23,33.857
2020/08/24,33.874
2020/08/25,33.973
2020/08/26,33.859
2020/08/27,33.805
2020/08/28,33.704
2020/08/29,33.76
2020/08/30,34.836
2020/08/31,36.072
2020/09/01,38.08
2020/09/02,40.045
2020/09/03,41.62
2020/09/04,42.258
2020/09/05,43.074
2020/09/06,42.865
2020/09/07,42.493
2020/09/08,42.005
2020/09/09,41.757
2020/09/10,42.08
2020/09/11,42.148
2020/09/12,41.729
2020/09/13,41.498
2020/09/14,41.97
2020/09/15,42.313
2020/09/16,42.378
2020/09/17,44.088
2020/09/18,45.109
2020/09/19,45.19
2020/09/20,44.856
2020/09/21,44.836
2020/09/22,44.755
2020/09/23,44.416
2020/09/24,43.875
2020/09/25,43.267
2020/09/26,42.427
2020/09/27,41.657
2020/09/28,41.397
2020/09/29,41.447
2020/09/30,41.183
2020/10/01,40.654
2020/10/02,40.073
2020/10/03,39.229
2020/10/04,38.557
2020/10/05,38.029
2020/10/06,37.792
2020/10/07,37.263
2020/10/08,36.705
2020/10/09,36.133
2020/10/10,35.314
2020/10/11,34.3
2020/10/12,33.814
2020/10/13,33.38
2020/10/14,32.988
2020/10/15,32.63
2020/10/16,32.102
2020/10/17,31.017
2020/10/18,30.033
2020/10/19,29.461
2020/10/20,29.016
2020/10/21,28.91
2020/10/22,28.649
2020/10/23,28.256
2020/10/24,27.31
2020/10/25,26.454
2020/10/26,26.144
2020/10/27,25.599
2020/10/28,25.457
2020/10/29,25.417
2020/10/30,25.297
2020/10/31,24.728
2020/11/01,24.054
2020/11/02,23.997
2020/11/03,23.663
2020/11/04,23.168
2020/11/05,22.94
2020/11/06,22.955
2020/11/07,22.89
2020/11/08,22.258
2020/11/09,21.975
2020/11/10,21.871
2020/11/11,21.763
2020/11/12,21.745
2020/11/13,21.736
2020/11/14,21.243
2020/11/15,20.801
2020/11/16,20.699
2020/11/17,21.183
2020/11/18,21.716
2020/11/19,21.612
2020/11/20,21.883
2020/11/21,22.082
2020/11/22,22.269
2020/11/23,22.651
2020/11/24,23.239
2020/11/25,23.285
2020/11/26,24.135
2020/11/27,23.735
2020/11/28,23.039
2020/11/29,22.302
2020/11/30,22.639
2020/12/01,23.048
2020/12/02,22.727
2020/12/03,22.5
2020/12/04,22.427
2020/12/05,21.979
2020/12/06,21.546
2020/12/07,21.434
2020/12/08,21.639
2020/12/09,21.86
2020/12/10,21.894
2020/12/11,22.058
2020/12/12,21.768
2020/12/13,21.554
2020/12/14,21.746
2020/12/15,22.323
2020/12/16,22.816
2020/12/17,24
2020/12/18,24.23
2020/12/19,24.238
2020/12/20,23.907
2020/12/21,24.228
2020/12/22,24.368
2020/12/23,25.071
2020/12/24,25.412
2020/12/25,25.812
2020/12/26,25.826
2020/12/27,26.258
2020/12/28,26.852
2020/12/29,27.303
2020/12/30,27.958
2020/12/31,28.364
2021/01/01,28.226
2021/01/02,28.533
2021/01/03,29.419
2021/01/04,30.93
2021/01/05,31.612
2021/01/06,32.128
2021/01/07,32.691
2021/01/08,33.257
2021/01/09,33.246
2021/01/10,33.145
2021/01/11,34.279
2021/01/12,34.096
2021/01/13,33.631
2021/01/14,33.431
2021/01/15,33.307
2021/01/16,33.074
2021/01/17,32.574
2021/01/18,32.293
2021/01/19,32.455
2021/01/20,32.347
2021/01/21,32.699
2021/01/22,33.11
2021/01/23,32.93
2021/01/24,32.76
2021/01/25,32.989
2021/01/26,32.88
2021/01/27,32.943
2021/01/28,32.955
2021/01/29,33.514
2021/01/30,33.713
2021/01/31,34.142
2021/02/01,34.819
2021/02/02,35.625
2021/02/03,36.379
2021/02/04,37.518
2021/02/05,38.658
2021/02/06,39.239
2021/02/07,39.584
2021/02/08,40.227
2021/02/09,41.094
2021/02/10,41.816
2021/02/11,42.13
2021/02/12,42.479
2021/02/13,42.913
2021/02/14,42.969
2021/02/15,43.221
2021/02/16,43.487
2021/02/17,43.716
2021/02/18,44.067
2021/02/19,44.411
2021/02/20,44.835
2021/02/21,44.746
2021/02/22,45.334
2021/02/23,46.415
2021/02/24,46.663
2021/02/25,46.667
2021/02/26,46.596
2021/02/27,46.123
2021/02/28,45.631
2021/03/01,45.161
2021/03/02,44.793
2021/03/03,44.519
2021/03/04,44.074
2021/03/05,43.97
2021/03/06,43.372
2021/03/07,43.239
2021/03/08,43.162
2021/03/09,43.141
2021/03/10,43.045
2021/03/11,42.95
2021/03/12,43.246
2021/03/13,43.464
2021/03/14,43.524
2021/03/15,43.942
2021/03/16,44.29
2021/03/17,44.682
2021/03/18,44.945
2021/03/19,45.027
2021/03/20,44.904
2021/03/21,44.751
2021/03/22,45.045
2021/03/23,45.144
2021/03/24,45.327
2021/03/25,45.562
2021/03/26,45.455
2021/03/27,45.063
2021/03/28,44.734
2021/03/29,44.676
2021/03/30,44.789
2021/03/31,45.248
2021/04/01,45.622
2021/04/02,45.86
2021/04/03,45.745
2021/04/04,45.239
2021/04/05,45.131
2021/04/06,45.116
2021/04/07,45.107
2021/04/08,44.762
2021/04/09,44.402
2021/04/10,43.837
2021/04/11,43.067
2021/04/12,42.655
2021/04/13,42.385
2021/04/14,42.39
2021/04/15,41.935
2021/04/16,42.333
2021/04/17,42.479
2021/04/18,42.741
2021/04/19,43.214
2021/04/20,44.162
2021/04/21,44.526
2021/04/22,44.675
2021/04/23,44.58
2021/04/24,43.692
2021/04/25,42.59
2021/04/26,41.684
2021/04/27,40.902
2021/04/28,40.35
2021/04/29,39.773
2021/04/30,38.933
2021/05/01,38.017
2021/05/02,36.943
2021/05/03,36.418
2021/05/04,36.013
2021/05/05,35.468
2021/05/06,35.106
2021/05/07,34.795
2021/05/08,35.375
2021/05/09,35.962
2021/05/10,37.304
2021/05/11,39.015
2021/05/12,40.491
2021/05/13,41.156
2021/05/14,41.405
2021/05/15,41.174
2021/05/16,40.699
2021/05/17,40.493
2021/05/18,40.194
2021/05/19,41.244
2021/05/20,41.31
2021/05/21,41.101
2021/05/22,40.177
2021/05/23,40.175
2021/05/24,39.522
2021/05/25,38.611
2021/05/26,37.684
2021/05/27,36.58
2021/05/28,35.575
2021/05/29,34.414
2021/05/30,33.211
2021/05/31,32.195
2021/06/01,31.197
2021/06/02,30.294
2021/06/03,29.495
2021/06/04,28.59
2021/06/05,27.508
2021/06/06,26.378
2021/06/07,25.512
2021/06/08,24.913
2021/06/09,24.21
2021/06/10,23.452
2021/06/11,22.826
2021/06/12,22.094
2021/06/13,21.269
2021/06/14,20.663
2021/06/15,20.135
2021/06/16,19.62
2021/06/17,19.181
2021/06/18,18.77
2021/06/19,18.174
2021/06/20,17.673
2021/06/21,17.945
2021/06/22,18.532
2021/06/23,18.184
2021/06/24,17.78
2021/06/25,17.572
2021/06/26,17.051
2021/06/27,16.673
2021/06/28,16.463
2021/06/29,16.288
2021/06/30,16.274
2021/07/01,16.088
2021/07/02,15.73
2021/07/03,15.316
2021/07/04,14.866
2021/07/05,14.587
2021/07/06,15.192
2021/07/07,15.556
2021/07/08,15.818
2021/07/09,15.822
2021/07/10,15.47
2021/07/11,15.01
2021/07/12,15.059
2021/07/13,15.219
2021/07/14,15.706
2021/07/15,16.143
2021/07/16,16.483
2021/07/17,16.454
2021/07/18,16.38
2021/07/19,16.353
2021/07/20,16.456
2021/07/21,16.317
2021/07/22,16.376
2021/07/23,16.369
2021/07/24,16.134
2021/07/25,15.903
2021/07/26,16.248
2021/07/27,16.466
2021/07/28,16.787
2021/07/29,16.861
2021/07/30,17.092
2021/07/31,17.255
2021/08/01,17.438
2021/08/02,17.715
2021/08/03,18.104
2021/08/04,18.398
2021/08/05,18.96
2021/08/06,19.303
2021/08/07,19.66
2021/08/08,19.871
2021/08/09,20.213
2021/08/10,20.604
2021/08/11,21.106
2021/08/12,21.434
2021/08/13,21.736
2021/08/14,21.883
2021/08/15,21.994
2021/08/16,22.282
2021/08/17,22.488
2021/08/18,22.58
2021/08/19,22.545
2021/08/20,21.541
2021/08/21,20.53
2021/08/22,19.57
2021/08/23,18.792
2021/08/24,18.135
2021/08/25,17.547
2021/08/26,16.992
2021/08/27,16.495
2021/08/28,15.94
2021/08/29,15.461
2021/08/30,15.116
2021/08/31,14.786
2021/09/01,14.463
2021/09/02,14.096
2021/09/03,13.917
2021/09/04,13.673
2021/09/05,13.411
2021/09/06,13.155
2021/09/07,13.164
2021/09/08,13.074
2021/09/09,12.969
2021/09/10,12.728
2021/09/11,12.301
2021/09/12,11.858
2021/09/13,11.637
2021/09/14,11.336
2021/09/15,11.036
2021/09/16,10.818
2021/09/17,10.526
2021/09/18,10.161
2021/09/19,9.885
2021/09/20,9.779
2021/09/21,9.679
2021/09/22,9.463
2021/09/23,9.298
2021/09/24,9.119
2021/09/25,8.82
2021/09/26,8.705
2021/09/27,8.61
2021/09/28,8.504
2021/09/29,8.36
2021/09/30,8.333
2021/10/01,8.222
2021/10/02,8.035
2021/10/03,7.852
2021/10/04,7.818
2021/10/05,7.918
2021/10/06,8.026
2021/10/07,8.227
2021/10/08,8.231
2021/10/09,8.054
2021/10/10,7.945
2021/10/11,7.946
2021/10/12,7.893
2021/10/13,7.857
2021/10/14,7.929
2021/10/15,8.088
2021/10/16,7.946
2021/10/17,7.801
2021/10/18,7.773
2021/10/19,7.69
2021/10/20,7.611
2021/10/21,7.629
2021/10/22,7.583
2021/10/23,7.472
2021/10/24,7.412
2021/10/25,7.429
2021/10/26,7.524
2021/10/27,7.809
2021/10/28,8.078
2021/10/29,8.269
2021/10/30,8.438
2021/10/31,8.522
2021/11/01,8.603
2021/11/02,8.752
2021/11/03,8.886
2021/11/04,8.951
2021/11/05,8.966
2021/11/06,8.915
2021/11/07,8.789
2021/11/08,8.812
2021/11/09,8.906
2021/11/10,9.02
2021/11/11,9.111
2021/11/12,9.137
2021/11/13,9.094
2021/11/14,8.979
2021/11/15,9.023
2021/11/16,9.065
2021/11/17,9.02
2021/11/18,9.032
2021/11/19,8.957
2021/11/20,8.817
2021/11/21,8.712
2021/11/22,8.716
2021/11/23,8.733
2021/11/24,8.755
2021/11/25,8.756
2021/11/26,8.773
2021/11/27,8.731
2021/11/28,8.626
2021/11/29,8.588
2021/11/30,8.605
2021/12/01,8.583
2021/12/02,8.54
2021/12/03,8.469
2021/12/04,8.572
2021/12/05,8.442
2021/12/06,8.411
2021/12/07,8.318
2021/12/08,8.196
2021/12/09,8.089
2021/12/10,8.059
2021/12/11,7.888
2021/12/12,7.702
2021/12/13,7.643
2021/12/14,7.531
2021/12/15,7.458
2021/12/16,7.365
2021/12/17,7.295
2021/12/18,7.121
2021/12/19,7.005
2021/12/20,6.919
2021/12/21,6.803
2021/12/22,6.722
2021/12/23,6.659
2021/12/24,6.585
2021/12/25,6.478
2021/12/26,6.325
2021/12/27,6.256
2021/12/28,6.251
2021/12/29,6.292
2021/12/30,6.282
2021/12/31,6.227
2022/01/01,6.118
2022/01/02,6.066
2022/01/03,6.029
2022/01/04,6.063
2022/01/05,6.155
2022/01/06,6.194
2022/01/07,6.278
2022/01/08,6.245
2022/01/09,6.217
2022/01/10,6.329
2022/01/11,6.39
2022/01/12,6.49
2022/01/13,6.495
2022/01/14,6.512
2022/01/15,6.432
2022/01/16,6.358
2022/01/17,6.368
2022/01/18,6.342
2022/01/19,6.353
2022/01/20,6.371
2022/01/21,6.527
2022/01/22,6.65
2022/01/23,6.569
2022/01/24,6.618
2022/01/25,6.581
2022/01/26,6.581
2022/01/27,6.593
2022/01/28,6.562
2022/01/29,6.503
2022/01/30,6.459
2022/01/31,6.399
2022/02/01,6.387
2022/02/02,6.384
2022/02/03,6.351
2022/02/04,6.3
2022/02/05,6.266
2022/02/06,6.135
2022/02/07,6.122
2022/02/08,6.065
2022/02/09,6.028
2022/02/10,6.006
2022/02/11,5.944
2022/02/12,5.85
2022/02/13,5.73
2022/02/14,5.648
2022/02/15,5.613
2022/02/16,5.586
2022/02/17,5.559
2022/02/18,5.487
2022/02/19,5.412
2022/02/20,5.357
2022/02/21,5.308
2022/02/22,5.287
2022/02/23,5.264
2022/02/24,5.286
2022/02/25,5.226
2022/02/26,5.131
2022/02/27,5.031
2022/02/28,4.971
2022/03/01,4.923
2022/03/02,4.883
2022/03/03,4.846
2022/03/04,4.78
2022/03/05,4.687
2022/03/06,4.624
2022/03/07,4.6
2022/03/08,4.598
2022/03/09,4.537
2022/03/10,4.482
2022/03/11,4.423
2022/03/12,4.329
2022/03/13,4.259
2022/03/14,4.221
2022/03/15,4.182
2022/03/16,4.174
2022/03/17,4.22
2022/03/18,4.272
2022/03/19,4.222
2022/03/20,4.179
2022/03/21,4.154
2022/03/22,4.136
2022/03/23,4.096
2022/03/24,4.092
2022/03/25,4.067
2022/03/26,4.01
2022/03/27,4.044
2022/03/28,4.121
2022/03/29,4.147
2022/03/30,4.151
2022/03/31,4.155
2022/04/01,4.169
2022/04/02,4.198
2022/04/03,4.197
2022/04/04,4.244
2022/04/05,4.297
2022/04/06,4.307
2022/04/07,4.32
2022/04/08,4.304
2022/04/09,4.229
2022/04/10,4.19
2022/04/11,4.181
2022/04/12,4.156
2022/04/13,4.13
2022/04/14,4.151
2022/04/15,4.086
2022/04/16,4.059
2022/04/17,4.01
2022/04/18,4.006
2022/04/19,4.001
2022/04/20,4.036
2022/04/21,4.048
2022/04/22,4.052
2022/04/23,3.981
2022/04/24,3.924
2022/04/25,3.96
2022/04/26,3.937
2022/04/27,3.932
2022/04/28,3.934
2022/04/29,3.953
2022/04/30,3.953
2022/05/01,4.461
2022/05/02,4.419
2022/05/03,4.36
2022/05/04,4.325
2022/05/05,4.357
2022/05/06,4.33
2022/05/07,4.224
2022/05/08,4.145
2022/05/09,4.232
2022/05/10,4.32
2022/05/11,4.673
2022/05/12,5.132
2022/05/13,5.159
2022/05/14,5.124
2022/05/15,5.019
2022/05/16,4.93
2022/05/17,4.853
2022/05/18,4.765
2022/05/19,4.698
2022/05/20,4.618
2022/05/21,4.525
2022/05/22,4.415
2022/05/23,4.347
2022/05/24,4.283
2022/05/25,4.223
2022/05/26,4.221
2022/05/27,4.205
2022/05/28,4.111
2022/05/29,4.018
2022/05/30,3.99
2022/05/31,4.003
2022/06/01,3.983
2022/06/02,3.938
2022/06/03,3.918
2022/06/04,3.912
2022/06/05,3.884
2022/06/06,3.882
2022/06/07,3.911
2022/06/08,3.942
2022/06/09,3.948
2022/06/10,3.945
2022/06/11,3.939
2022/06/12,3.941
2022/06/13,4.25
2022/06/14,4.401
2022/06/15,4.546
2022/06/16,4.539
2022/06/17,4.524
2022/06/18,4.601
2022/06/19,4.611
2022/06/20,4.581
2022/06/21,4.574
2022/06/22,4.548
2022/06/23,4.543
2022/06/24,4.546
2022/06/25,4.479
2022/06/26,4.417
2022/06/27,4.386
2022/06/28,4.393
2022/06/29,4.453
2022/06/30,4.492
2022/07/01,4.448
2022/07/02,4.352
2022/07/03,4.265
2022/07/04,4.209
2022/07/05,4.172
2022/07/06,4.148
2022/07/07,4.125
2022/07/08,4.085
2022/07/09,4.042
2022/07/10,3.975
2022/07/11,3.96
2022/07/12,3.941
2022/07/13,3.948
2022/07/14,3.942
2022/07/15,3.926
2022/07/16,3.925
2022/07/17,3.888
2022/07/18,3.903
2022/07/19,3.932
2022/07/20,3.934
2022/07/21,3.92
2022/07/22,3.882
2022/07/23,3.819
2022/07/24,3.761
2022/07/25,3.751
2022/07/26,3.727
2022/07/27,3.746
2022/07/28,3.761
2022/07/29,3.754
2022/07/30,3.702
2022/07/31,3.647
2022/08/01,3.662
2022/08/02,3.647
2022/08/03,3.612
2022/08/04,3.568
2022/08/05,3.525
2022/08/06,3.458
2022/08/07,3.404
2022/08/08,3.4
2022/08/09,3.398
2022/08/10,3.44
2022/08/11,3.443
2022/08/12,3.423
2022/08/13,3.381
2022/08/14,3.349
2022/08/15,3.359
2022/08/16,3.319
2022/08/17,3.297
2022/08/18,3.258
2022/08/19,3.282
2022/08/20,3.243
2022/08/21,3.198
2022/08/22,3.198
2022/08/23,3.181
2022/08/24,3.167
2022/08/25,3.164
2022/08/26,3.177
2022/08/27,3.133
2022/08/28,3.093
2022/08/29,3.094
2022/08/30,3.124
2022/08/31,3.148
2022/09/01,3.141
2022/09/02,3.121
2022/09/03,3.059
2022/09/04,3.012
2022/09/05,2.994
2022/09/06,2.997
2022/09/07,3.037
2022/09/08,3.088
2022/09/09,3.098
2022/09/10,3.072
2022/09/11,3.054
2022/09/12,3.076
2022/09/13,3.148
2022/09/14,3.154
2022/09/15,3.206
2022/09/16,3.2
2022/09/17,3.145
2022/09/18,3.12
2022/09/19,3.12
2022/09/20,3.121
2022/09/21,3.163
2022/09/22,3.15
2022/09/23,3.145
2022/09/24,3.1
2022/09/25,3.068
2022/09/26,3.083
2022/09/27,3.091
2022/09/28,3.105
2022/09/29,3.107
2022/09/30,3.106
2022/10/01,3.063
2022/10/02,3.022
2022/10/03,3.006
2022/10/04,3
2022/10/05,3.016
2022/10/06,3.008
2022/10/07,3
2022/10/08,2.959
2022/10/09,2.922
2022/10/10,2.924
2022/10/11,2.907
2022/10/12,2.896
2022/10/13,2.918
2022/10/14,2.909
2022/10/15,2.872
2022/10/16,2.857
2022/10/17,2.901
2022/10/18,2.941
2022/10/19,2.966
2022/10/20,3.024
2022/10/21,3.083
2022/10/22,3.059
2022/10/23,3.045
2022/10/24,3.047
2022/10/25,3.069
2022/10/26,3.094
2022/10/27,3.094
2022/10/28,3.1
2022/10/29,3.103
2022/10/30,3.058
2022/10/31,3.08
2022/11/01,3.075
2022/11/02,3.102
2022/11/03,3.113
2022/11/04,3.137
2022/11/05,3.085
2022/11/06,3.05
2022/11/07,3.047
2022/11/08,3.247
2022/11/09,3.503
2022/11/10,3.689
2022/11/11,3.758
2022/11/12,3.729
2022/11/13,3.703
2022/11/14,3.714
2022/11/15,3.691
2022/11/16,3.645
2022/11/17,3.6
2022/11/18,3.53
2022/11/19,3.438
2022/11/20,3.382
2022/11/21,3.362
2022/11/22,3.352
2022/11/23,3.296
2022/11/24,3.235
2022/11/25,3.163
2022/11/26,3.09
2022/11/27,3.014
2022/11/28,2.984
2022/11/29,2.947
