Date,size3ema
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,6440
2019/12/01,16187
2019/12/02,21626
2019/12/03,22983
2019/12/04,26166
2019/12/05,25421
2019/12/06,24221
2019/12/07,21801
2019/12/08,21225
2019/12/09,23073
2019/12/10,24131
2019/12/11,24401
2019/12/12,24624
2019/12/13,24593
2019/12/14,23857
2019/12/15,23387
2019/12/16,25096
2019/12/17,26127
2019/12/18,27116
2019/12/19,27147
2019/12/20,27170
2019/12/21,25877
2019/12/22,25142
2019/12/23,26151
2019/12/24,25430
2019/12/25,24743
2019/12/26,24653
2019/12/27,24648
2019/12/28,23112
2019/12/29,22071
2019/12/30,23332
2019/12/31,23786
2020/01/01,22166
2020/01/02,21152
2020/01/03,20273
2020/01/04,19651
2020/01/05,19030
2020/01/06,19661
2020/01/07,20410
2020/01/08,21397
2020/01/09,20800
2020/01/10,20438
2020/01/11,19390
2020/01/12,38805
2020/01/13,31274
2020/01/14,27025
2020/01/15,25195
2020/01/16,23309
2020/01/17,22732
2020/01/18,21577
2020/01/19,21074
2020/01/20,20620
2020/01/21,19571
2020/01/22,18391
2020/01/23,18487
2020/01/24,18866
2020/01/25,17703
2020/01/26,17274
2020/01/27,17314
2020/01/28,18190
2020/01/29,18624
2020/01/30,19615
2020/01/31,20467
2020/02/01,19614
2020/02/02,18709
2020/02/03,19749
2020/02/04,18703
2020/02/05,19524
2020/02/06,19884
2020/02/07,20660
2020/02/08,21312
2020/02/09,21125
2020/02/10,21420
2020/02/11,22296
2020/02/12,24409
2020/02/13,25018
2020/02/14,25529
2020/02/15,24298
2020/02/16,23231
2020/02/17,23684
2020/02/18,23952
2020/02/19,23481
2020/02/20,23449
2020/02/21,22856
2020/02/22,21430
2020/02/23,20658
2020/02/24,22148
2020/02/25,23128
2020/02/26,24310
2020/02/27,24508
2020/02/28,24267
2020/02/29,22487
2020/03/01,21944
2020/03/02,22363
2020/03/03,22374
2020/03/04,21926
2020/03/05,22671
2020/03/06,22607
2020/03/07,21701
2020/03/08,22687
2020/03/09,25287
2020/03/10,25200
2020/03/11,24991
2020/03/12,26357
2020/03/13,26970
2020/03/14,25136
2020/03/15,24153
2020/03/16,25261
2020/03/17,25099
2020/03/18,24594
2020/03/19,26003
2020/03/20,26544
2020/03/21,26561
2020/03/22,26081
2020/03/23,25754
2020/03/24,25927
2020/03/25,25351
2020/03/26,25005
2020/03/27,24134
2020/03/28,23189
2020/03/29,21221
2020/03/30,22068
2020/03/31,23062
2020/04/01,23120
2020/04/02,23986
2020/04/03,24057
2020/04/04,22696
2020/04/05,21527
2020/04/06,23784
2020/04/07,24484
2020/04/08,24938
2020/04/09,24193
2020/04/10,24384
2020/04/11,23690
2020/04/12,23225
2020/04/13,23765
2020/04/14,24352
2020/04/15,24493
2020/04/16,25311
2020/04/17,25115
2020/04/18,24694
2020/04/19,23959
2020/04/20,25082
2020/04/21,25299
2020/04/22,25263
2020/04/23,25613
2020/04/24,25573
2020/04/25,25279
2020/04/26,25169
2020/04/27,25467
2020/04/28,25762
2020/04/29,26846
2020/04/30,27754
2020/05/01,26822
2020/05/02,25341
2020/05/03,25082
2020/05/04,26010
2020/05/05,25275
2020/05/06,26592
2020/05/07,29005
2020/05/08,28042
2020/05/09,27900
2020/05/10,27724
2020/05/11,27658
2020/05/12,27245
2020/05/13,26474
2020/05/14,26040
2020/05/15,26658
2020/05/16,26688
2020/05/17,26059
2020/05/18,26295
2020/05/19,26556
2020/05/20,27118
2020/05/21,27864
2020/05/22,28205
2020/05/23,27520
2020/05/24,27130
2020/05/25,26936
2020/05/26,27583
2020/05/27,27163
2020/05/28,27573
2020/05/29,29066
2020/05/30,28169
2020/05/31,28715
2020/06/01,29327
2020/06/02,29744
2020/06/03,28567
2020/06/04,28707
2020/06/05,28077
2020/06/06,28584
2020/06/07,28874
2020/06/08,28960
2020/06/09,28889
2020/06/10,30013
2020/06/11,30189
2020/06/12,29055
2020/06/13,27400
2020/06/14,26309
2020/06/15,27884
2020/06/16,28378
2020/06/17,28251
2020/06/18,28613
2020/06/19,29633
2020/06/20,30330
2020/06/21,32166
2020/06/22,34461
2020/06/23,35779
2020/06/24,37106
2020/06/25,37673
2020/06/26,36492
2020/06/27,36483
2020/06/28,35049
2020/06/29,34938
2020/06/30,34725
2020/07/01,34990
2020/07/02,35702
2020/07/03,35818
2020/07/04,33950
2020/07/05,31843
2020/07/06,33246
2020/07/07,34492
2020/07/08,35594
2020/07/09,35950
2020/07/10,34805
2020/07/11,33107
2020/07/12,33223
2020/07/13,36018
2020/07/14,35806
2020/07/15,36072
2020/07/16,35479
2020/07/17,35474
2020/07/18,36374
2020/07/19,37693
2020/07/20,38242
2020/07/21,38579
2020/07/22,38832
2020/07/23,38905
2020/07/24,39479
2020/07/25,41317
2020/07/26,40152
2020/07/27,41310
2020/07/28,40865
2020/07/29,40467
2020/07/30,40250
2020/07/31,40772
2020/08/01,39983
2020/08/02,39123
2020/08/03,39129
2020/08/04,38953
2020/08/05,39088
2020/08/06,39580
2020/08/07,40412
2020/08/08,40647
2020/08/09,41704
2020/08/10,42664
2020/08/11,42473
2020/08/12,42481
2020/08/13,41651
2020/08/14,41499
2020/08/15,39567
2020/08/16,39493
2020/08/17,40030
2020/08/18,41002
2020/08/19,41011
2020/08/20,40753
2020/08/21,42024
2020/08/22,40367
2020/08/23,39171
2020/08/24,39298
2020/08/25,38860
2020/08/26,38855
2020/08/27,38415
2020/08/28,38485
2020/08/29,39118
2020/08/30,40192
2020/08/31,40637
2020/09/01,40968
2020/09/02,40368
2020/09/03,39853
2020/09/04,38672
2020/09/05,37421
2020/09/06,36636
2020/09/07,36463
2020/09/08,36264
2020/09/09,36334
2020/09/10,37686
2020/09/11,37349
2020/09/12,37048
2020/09/13,37254
2020/09/14,38078
2020/09/15,38284
2020/09/16,37764
2020/09/17,48359
2020/09/18,46525
2020/09/19,42792
2020/09/20,40059
2020/09/21,39326
2020/09/22,39772
2020/09/23,39321
2020/09/24,38505
2020/09/25,37882
2020/09/26,37260
2020/09/27,36920
2020/09/28,37817
2020/09/29,38324
2020/09/30,38262
2020/10/01,37620
2020/10/02,37191
2020/10/03,36029
2020/10/04,36587
2020/10/05,37260
2020/10/06,38412
2020/10/07,38184
2020/10/08,37649
2020/10/09,37471
2020/10/10,36545
2020/10/11,35905
2020/10/12,37281
2020/10/13,37744
2020/10/14,37498
2020/10/15,38418
2020/10/16,38160
2020/10/17,36572
2020/10/18,35744
2020/10/19,37060
2020/10/20,37866
2020/10/21,38583
2020/10/22,38812
2020/10/23,38205
2020/10/24,35934
2020/10/25,34846
2020/10/26,36408
2020/10/27,37323
2020/10/28,38401
2020/10/29,38499
2020/10/30,38616
2020/10/31,38140
2020/11/01,37481
2020/11/02,38350
2020/11/03,38535
2020/11/04,38566
2020/11/05,38772
2020/11/06,39518
2020/11/07,39436
2020/11/08,37373
2020/11/09,38371
2020/11/10,39288
2020/11/11,38064
2020/11/12,38001
2020/11/13,38713
2020/11/14,37663
2020/11/15,37183
2020/11/16,37804
2020/11/17,38837
2020/11/18,38558
2020/11/19,38390
2020/11/20,39217
2020/11/21,39645
2020/11/22,39904
2020/11/23,40989
2020/11/24,41310
2020/11/25,41360
2020/11/26,41106
2020/11/27,39659
2020/11/28,36937
2020/11/29,35839
2020/11/30,37948
2020/12/01,39201
2020/12/02,39026
2020/12/03,39779
2020/12/04,40520
2020/12/05,39236
2020/12/06,38778
2020/12/07,39618
2020/12/08,41107
2020/12/09,40907
2020/12/10,40409
2020/12/11,41344
2020/12/12,39057
2020/12/13,38452
2020/12/14,39564
2020/12/15,40282
2020/12/16,41149
2020/12/17,42329
2020/12/18,41538
2020/12/19,41193
2020/12/20,40404
2020/12/21,41242
2020/12/22,41622
2020/12/23,45168
2020/12/24,43944
2020/12/25,48926
2020/12/26,47285
2020/12/27,46282
2020/12/28,46150
2020/12/29,45500
2020/12/30,44264
2020/12/31,42761
2021/01/01,41859
2021/01/02,41365
2021/01/03,42280
2021/01/04,42780
2021/01/05,43200
2021/01/06,43660
2021/01/07,44322
2021/01/08,43929
2021/01/09,43226
2021/01/10,42901
2021/01/11,44069
2021/01/12,42911
2021/01/13,41890
2021/01/14,42427
2021/01/15,42812
2021/01/16,42859
2021/01/17,42618
2021/01/18,43545
2021/01/19,44689
2021/01/20,44343
2021/01/21,44105
2021/01/22,43663
2021/01/23,42872
2021/01/24,42733
2021/01/25,43927
2021/01/26,44078
2021/01/27,44312
2021/01/28,44761
2021/01/29,45633
2021/01/30,45133
2021/01/31,44949
2021/02/01,45394
2021/02/02,46084
2021/02/03,45871
2021/02/04,45361
2021/02/05,45434
2021/02/06,43887
2021/02/07,43484
2021/02/08,43969
2021/02/09,44475
2021/02/10,44374
2021/02/11,44633
2021/02/12,45641
2021/02/13,46264
2021/02/14,45555
2021/02/15,45544
2021/02/16,45021
2021/02/17,45619
2021/02/18,46233
2021/02/19,46013
2021/02/20,45944
2021/02/21,44958
2021/02/22,45720
2021/02/23,45662
2021/02/24,45773
2021/02/25,44917
2021/02/26,45029
2021/02/27,44626
2021/02/28,44571
2021/03/01,43910
2021/03/02,44214
2021/03/03,45124
2021/03/04,45361
2021/03/05,45744
2021/03/06,44682
2021/03/07,44539
2021/03/08,44756
2021/03/09,45867
2021/03/10,45619
2021/03/11,46314
2021/03/12,46495
2021/03/13,46804
2021/03/14,47190
2021/03/15,47562
2021/03/16,47212
2021/03/17,45901
2021/03/18,47713
2021/03/19,46639
2021/03/20,45811
2021/03/21,45294
2021/03/22,45862
2021/03/23,46100
2021/03/24,45957
2021/03/25,45898
2021/03/26,44857
2021/03/27,44331
2021/03/28,43949
2021/03/29,44760
2021/03/30,45369
2021/03/31,46557
2021/04/01,46766
2021/04/02,46677
2021/04/03,46132
2021/04/04,44575
2021/04/05,44728
2021/04/06,45860
2021/04/07,46017
2021/04/08,45635
2021/04/09,45895
2021/04/10,45232
2021/04/11,44215
2021/04/12,44940
2021/04/13,45706
2021/04/14,46872
2021/04/15,45793
2021/04/16,46325
2021/04/17,47170
2021/04/18,47876
2021/04/19,48146
2021/04/20,48654
2021/04/21,50599
2021/04/22,53746
2021/04/23,54869
2021/04/24,51664
2021/04/25,50432
2021/04/26,51318
2021/04/27,51764
2021/04/28,53159
2021/04/29,54122
2021/04/30,53906
2021/05/01,53504
2021/05/02,53908
2021/05/03,54411
2021/05/04,56138
2021/05/05,55772
2021/05/06,55781
2021/05/07,55751
2021/05/08,57592
2021/05/09,58189
2021/05/10,58231
2021/05/11,57381
2021/05/12,57196
2021/05/13,57146
2021/05/14,55611
2021/05/15,54521
2021/05/16,54038
2021/05/17,54850
2021/05/18,54853
2021/05/19,58485
2021/05/20,58176
2021/05/21,57298
2021/05/22,54984
2021/05/23,55184
2021/05/24,55382
2021/05/25,55187
2021/05/26,55553
2021/05/27,54356
2021/05/28,54444
2021/05/29,52955
2021/05/30,52047
2021/05/31,51649
2021/06/01,51681
2021/06/02,52028
2021/06/03,52565
2021/06/04,52532
2021/06/05,50395
2021/06/06,47901
2021/06/07,49718
2021/06/08,51832
2021/06/09,52426
2021/06/10,52417
2021/06/11,52813
2021/06/12,51387
2021/06/13,50872
2021/06/14,51699
2021/06/15,52341
2021/06/16,53455
2021/06/17,53909
2021/06/18,54047
2021/06/19,51065
2021/06/20,50783
2021/06/21,54449
2021/06/22,56374
2021/06/23,55868
2021/06/24,54798
2021/06/25,55622
2021/06/26,53892
2021/06/27,53037
2021/06/28,55370
2021/06/29,55243
2021/06/30,55108
2021/07/01,54890
2021/07/02,53889
2021/07/03,52611
2021/07/04,52448
2021/07/05,52906
2021/07/06,53828
2021/07/07,54223
2021/07/08,54117
2021/07/09,54805
2021/07/10,53704
2021/07/11,52630
2021/07/12,53088
2021/07/13,54398
2021/07/14,56452
2021/07/15,58618
2021/07/16,58379
2021/07/17,58229
2021/07/18,58846
2021/07/19,61225
2021/07/20,62136
2021/07/21,61919
2021/07/22,60490
2021/07/23,60275
2021/07/24,60149
2021/07/25,60280
2021/07/26,61175
2021/07/27,61529
2021/07/28,61997
2021/07/29,60642
2021/07/30,59900
2021/07/31,60004
2021/08/01,62425
2021/08/02,63799
2021/08/03,64710
2021/08/04,67419
2021/08/05,69408
2021/08/06,71385
2021/08/07,70396
2021/08/08,71232
2021/08/09,72669
2021/08/10,75189
2021/08/11,74696
2021/08/12,73583
2021/08/13,75834
2021/08/14,76973
2021/08/15,75879
2021/08/16,73680
2021/08/17,73043
2021/08/18,70728
2021/08/19,69741
2021/08/20,68710
2021/08/21,70069
2021/08/22,74109
2021/08/23,77550
2021/08/24,84697
2021/08/25,84920
2021/08/26,84741
2021/08/27,83404
2021/08/28,83565
2021/08/29,84040
2021/08/30,85479
2021/08/31,83346
2021/09/01,80620
2021/09/02,76970
2021/09/03,74469
2021/09/04,74425
2021/09/05,73335
2021/09/06,73330
2021/09/07,74945
2021/09/08,71368
2021/09/09,72100
2021/09/10,72185
2021/09/11,74291
2021/09/12,77334
2021/09/13,76705
2021/09/14,77538
2021/09/15,77525
2021/09/16,81213
2021/09/17,80403
2021/09/18,79084
2021/09/19,80972
2021/09/20,83779
2021/09/21,84248
2021/09/22,84119
2021/09/23,83172
2021/09/24,85136
2021/09/25,83716
2021/09/26,84698
2021/09/27,85534
2021/09/28,87505
2021/09/29,87395
2021/09/30,85151
2021/10/01,83177
2021/10/02,82204
2021/10/03,86413
2021/10/04,88254
2021/10/05,89974
2021/10/06,88417
2021/10/07,85081
2021/10/08,83464
2021/10/09,80646
2021/10/10,78055
2021/10/11,77605
2021/10/12,78064
2021/10/13,78740
2021/10/14,75717
2021/10/15,76528
2021/10/16,72249
2021/10/17,71615
2021/10/18,71025
2021/10/19,70899
2021/10/20,70494
2021/10/21,71408
2021/10/22,72290
2021/10/23,72289
2021/10/24,71933
2021/10/25,71713
2021/10/26,70763
2021/10/27,70089
2021/10/28,68755
2021/10/29,66442
2021/10/30,64423
2021/10/31,64083
2021/11/01,64763
2021/11/02,65319
2021/11/03,65304
2021/11/04,64899
2021/11/05,63968
2021/11/06,63470
2021/11/07,63433
2021/11/08,63493
2021/11/09,65294
2021/11/10,66712
2021/11/11,65358
2021/11/12,63596
2021/11/13,64120
2021/11/14,64502
2021/11/15,66410
2021/11/16,68973
2021/11/17,69878
2021/11/18,69138
2021/11/19,69569
2021/11/20,68395
2021/11/21,70566
2021/11/22,71852
2021/11/23,72210
2021/11/24,72595
2021/11/25,71121
2021/11/26,71409
2021/11/27,71134
2021/11/28,71374
2021/11/29,71591
2021/11/30,70888
2021/12/01,69907
2021/12/02,69823
2021/12/03,68058
2021/12/04,69145
2021/12/05,69317
2021/12/06,68460
2021/12/07,66899
2021/12/08,68330
2021/12/09,68443
2021/12/10,68125
2021/12/11,67562
2021/12/12,66952
2021/12/13,69695
2021/12/14,70543
2021/12/15,70270
2021/12/16,67218
2021/12/17,70358
2021/12/18,72927
2021/12/19,70435
2021/12/20,70144
2021/12/21,69495
2021/12/22,69096
2021/12/23,70693
2021/12/24,71419
2021/12/25,71827
2021/12/26,71695
2021/12/27,75264
2021/12/28,77476
2021/12/29,80479
2021/12/30,80579
2021/12/31,79860
2022/01/01,79068
2022/01/02,82064
2022/01/03,84747
2022/01/04,83944
2022/01/05,85583
2022/01/06,85150
2022/01/07,85950
2022/01/08,88421
2022/01/09,93645
2022/01/10,94306
2022/01/11,94206
2022/01/12,89806
2022/01/13,89719
2022/01/14,90160
2022/01/15,90287
2022/01/16,90576
2022/01/17,91316
2022/01/18,91177
2022/01/19,89184
2022/01/20,84623
2022/01/21,86369
2022/01/22,86603
2022/01/23,84005
2022/01/24,85724
2022/01/25,87513
2022/01/26,89024
2022/01/27,91331
2022/01/28,88672
2022/01/29,88606
2022/01/30,89527
2022/01/31,87903
2022/02/01,89014
2022/02/02,91064
2022/02/03,89808
2022/02/04,87423
2022/02/05,85246
2022/02/06,82629
2022/02/07,85267
2022/02/08,85488
2022/02/09,86221
2022/02/10,88403
2022/02/11,89545
2022/02/12,87023
2022/02/13,87337
2022/02/14,88160
2022/02/15,90137
2022/02/16,92788
2022/02/17,96230
2022/02/18,97510
2022/02/19,99631
2022/02/20,100990
2022/02/21,110054
2022/02/22,105195
2022/02/23,102029
2022/02/24,98679
2022/02/25,98780
2022/02/26,96075
2022/02/27,93449
2022/02/28,91531
2022/03/01,90964
2022/03/02,93376
2022/03/03,94377
2022/03/04,90235
2022/03/05,85098
2022/03/06,83114
2022/03/07,84246
2022/03/08,85784
2022/03/09,86621
2022/03/10,86549
2022/03/11,88190
2022/03/12,86689
2022/03/13,86582
2022/03/14,87625
2022/03/15,88181
2022/03/16,88388
2022/03/17,85677
2022/03/18,84487
2022/03/19,82640
2022/03/20,84838
2022/03/21,85488
2022/03/22,86682
2022/03/23,87996
2022/03/24,86998
2022/03/25,86384
2022/03/26,83226
2022/03/27,82661
2022/03/28,82845
2022/03/29,82910
2022/03/30,83329
2022/03/31,84524
2022/04/01,85775
2022/04/02,87629
2022/04/03,89872
2022/04/04,90498
2022/04/05,90051
2022/04/06,92347
2022/04/07,97224
2022/04/08,98917
2022/04/09,95561
2022/04/10,96464
2022/04/11,95072
2022/04/12,93953
2022/04/13,93390
2022/04/14,93185
2022/04/15,91008
2022/04/16,89408
2022/04/17,90523
2022/04/18,91703
2022/04/19,92101
2022/04/20,94875
2022/04/21,93080
2022/04/22,93732
2022/04/23,91934
2022/04/24,93872
2022/04/25,94436
2022/04/26,92170
2022/04/27,94852
2022/04/28,92794
2022/04/29,90772
2022/04/30,88024
2022/05/01,87884
2022/05/02,87115
2022/05/03,88710
2022/05/04,89473
2022/05/05,91211
2022/05/06,91786
2022/05/07,87531
2022/05/08,83758
2022/05/09,87679
2022/05/10,92990
2022/05/11,96489
2022/05/12,97727
2022/05/13,93119
2022/05/14,90042
2022/05/15,89129
2022/05/16,89688
2022/05/17,96750
2022/05/18,93276
2022/05/19,93407
2022/05/20,93335
2022/05/21,95819
2022/05/22,98397
2022/05/23,96489
2022/05/24,97512
2022/05/25,100174
2022/05/26,106492
2022/05/27,102960
2022/05/28,99604
2022/05/29,105872
2022/05/30,104280
2022/05/31,106217
2022/06/01,116053
2022/06/02,121761
2022/06/03,118565
2022/06/04,113421
2022/06/05,111407
2022/06/06,109303
2022/06/07,109854
2022/06/08,111153
2022/06/09,106006
2022/06/10,99437
2022/06/11,96011
2022/06/12,95726
2022/06/13,97736
2022/06/14,98270
2022/06/15,97387
2022/06/16,92235
2022/06/17,88620
2022/06/18,87785
2022/06/19,86546
2022/06/20,85591
2022/06/21,87795
2022/06/22,92360
2022/06/23,92113
2022/06/24,93903
2022/06/25,95688
2022/06/26,102568
2022/06/27,103224
2022/06/28,99185
2022/06/29,101282
2022/06/30,98177
2022/07/01,89224
2022/07/02,83530
2022/07/03,82368
2022/07/04,82497
2022/07/05,84161
2022/07/06,82845
2022/07/07,83289
2022/07/08,82956
2022/07/09,83188
2022/07/10,82711
2022/07/11,82111
2022/07/12,82498
2022/07/13,84195
2022/07/14,84153
2022/07/15,84252
2022/07/16,84192
2022/07/17,84629
2022/07/18,86600
2022/07/19,83828
2022/07/20,84065
2022/07/21,84402
2022/07/22,82620
2022/07/23,82487
2022/07/24,83062
2022/07/25,84748
2022/07/26,84693
2022/07/27,83001
2022/07/28,83618
2022/07/29,83477
2022/07/30,83017
2022/07/31,82765
2022/08/01,83258
2022/08/02,83306
2022/08/03,83722
2022/08/04,83551
2022/08/05,86462
2022/08/06,84718
2022/08/07,83630
2022/08/08,84236
2022/08/09,84443
2022/08/10,88962
2022/08/11,87710
2022/08/12,84579
2022/08/13,83548
2022/08/14,85264
2022/08/15,83283
2022/08/16,82547
2022/08/17,83037
2022/08/18,83147
2022/08/19,86867
2022/08/20,85128
2022/08/21,84319
2022/08/22,84571
2022/08/23,85121
2022/08/24,83491
2022/08/25,84507
2022/08/26,85466
2022/08/27,85959
2022/08/28,88009
2022/08/29,91215
2022/08/30,94995
2022/08/31,92429
2022/09/01,85984
2022/09/02,81319
2022/09/03,77324
2022/09/04,75567
2022/09/05,75606
2022/09/06,78026
2022/09/07,79644
2022/09/08,79651
2022/09/09,80424
2022/09/10,77322
2022/09/11,77468
2022/09/12,79354
2022/09/13,79534
2022/09/14,78683
2022/09/15,77029
2022/09/16,76642
2022/09/17,74155
2022/09/18,76491
2022/09/19,78957
2022/09/20,81255
2022/09/21,82406
2022/09/22,82802
2022/09/23,82126
2022/09/24,78240
2022/09/25,75781
2022/09/26,77833
2022/09/27,78287
2022/09/28,78245
2022/09/29,77489
2022/09/30,77123
2022/10/01,78235
2022/10/02,78778
2022/10/03,77628
2022/10/04,80598
2022/10/05,83348
2022/10/06,82735
2022/10/07,81691
2022/10/08,77052
2022/10/09,65166
2022/10/10,60397
2022/10/11,60872
2022/10/12,63066
2022/10/13,69743
2022/10/14,69655
2022/10/15,66890
2022/10/16,67677
2022/10/17,71200
2022/10/18,75117
2022/10/19,75830
2022/10/20,76450
2022/10/21,76619
2022/10/22,71876
2022/10/23,71885
2022/10/24,73338
2022/10/25,75764
2022/10/26,80144
2022/10/27,82728
2022/10/28,80651
2022/10/29,79366
2022/10/30,77945
2022/10/31,77263
2022/11/01,77396
2022/11/02,76536
2022/11/03,75600
2022/11/04,76658
2022/11/05,74679
2022/11/06,76215
2022/11/07,78654
2022/11/08,83817
2022/11/09,88300
2022/11/10,86789
2022/11/11,84619
2022/11/12,79814
2022/11/13,77074
2022/11/14,79368
2022/11/15,78005
2022/11/16,75015
2022/11/17,74836
2022/11/18,72404
2022/11/19,70897
2022/11/20,72693
2022/11/21,75012
2022/11/22,76145
2022/11/23,76122
2022/11/24,73237
2022/11/25,70743
2022/11/26,70992
2022/11/27,69726
2022/11/28,71505
2022/11/29,73968
