Date,transactions7wma
2017/05/23,162113
2017/05/24,170255
2017/05/25,175641
2017/05/26,176100
2017/05/27,171173
2017/05/28,167039
2017/05/29,163526
2017/05/30,169412
2017/05/31,180193
2017/06/01,186274
2017/06/02,190717
2017/06/03,189446
2017/06/04,188363
2017/06/05,188934
2017/06/06,190926
2017/06/07,194335
2017/06/08,193122
2017/06/09,199351
2017/06/10,204215
2017/06/11,214515
2017/06/12,235772
2017/06/13,250142
2017/06/14,254242
2017/06/15,259621
2017/06/16,258957
2017/06/17,255648
2017/06/18,252299
2017/06/19,258818
2017/06/20,271130
2017/06/21,260646
2017/06/22,266934
2017/06/23,270361
2017/06/24,266427
2017/06/25,257330
2017/06/26,270175
2017/06/27,265979
2017/06/28,269075
2017/06/29,267667
2017/06/30,264204
2017/07/01,258528
2017/07/02,255251
2017/07/03,264704
2017/07/04,269542
2017/07/05,270898
2017/07/06,269145
2017/07/07,276720
2017/07/08,270957
2017/07/09,259181
2017/07/10,267603
2017/07/11,273264
2017/07/12,276599
2017/07/13,273726
2017/07/14,267943
2017/07/15,259448
2017/07/16,255825
2017/07/17,251180
2017/07/18,254115
2017/07/19,257553
2017/07/20,256467
2017/07/21,251386
2017/07/22,240159
2017/07/23,243603
2017/07/24,247293
2017/07/25,245418
2017/07/26,239554
2017/07/27,235996
2017/07/28,238583
2017/07/29,228742
2017/07/30,221107
2017/07/31,226262
2017/08/01,224004
2017/08/02,225737
2017/08/03,228497
2017/08/04,236074
2017/08/05,244330
2017/08/06,251282
2017/08/07,260155
2017/08/08,277341
2017/08/09,281306
2017/08/10,297996
2017/08/11,315657
2017/08/12,325256
2017/08/13,330684
2017/08/14,352952
2017/08/15,371413
2017/08/16,386598
2017/08/17,400617
2017/08/18,415267
2017/08/19,410338
2017/08/20,387151
2017/08/21,385527
2017/08/22,377478
2017/08/23,373658
2017/08/24,365666
2017/08/25,360411
2017/08/26,346809
2017/08/27,340223
2017/08/28,343004
2017/08/29,354572
2017/08/30,366465
2017/08/31,373496
2017/09/01,381030
2017/09/02,372393
2017/09/03,355527
2017/09/04,374451
2017/09/05,391051
2017/09/06,418819
2017/09/07,431146
2017/09/08,445020
2017/09/09,436295
2017/09/10,411087
2017/09/11,395135
2017/09/12,391819
2017/09/13,380115
2017/09/14,376722
2017/09/15,391140
2017/09/16,389340
2017/09/17,366831
2017/09/18,363905
2017/09/19,354820
2017/09/20,344942
2017/09/21,334539
2017/09/22,314991
2017/09/23,298685
2017/09/24,291643
2017/09/25,291330
2017/09/26,292887
2017/09/27,296318
2017/09/28,305359
2017/09/29,313289
2017/09/30,311579
2017/10/01,305612
2017/10/02,305096
2017/10/03,310051
2017/10/04,309077
2017/10/05,310040
2017/10/06,312786
2017/10/07,308571
2017/10/08,305958
2017/10/09,310718
2017/10/10,320048
2017/10/11,327278
2017/10/12,337963
2017/10/13,350844
2017/10/14,349867
2017/10/15,346610
2017/10/16,362052
2017/10/17,398960
2017/10/18,421506
2017/10/19,445481
2017/10/20,477948
2017/10/21,483443
2017/10/22,477416
2017/10/23,475752
2017/10/24,477979
2017/10/25,472716
2017/10/26,469307
2017/10/27,350288
2017/10/28,250800
2017/10/29,167844
2017/10/30,100441
2017/10/31,49758
2017/11/01,147259
2017/11/02,245331
2017/11/03,329778
2017/11/04,374304
2017/11/05,409174
2017/11/06,452788
2017/11/07,467817
2017/11/08,468544
2017/11/09,467460
2017/11/10,466311
2017/11/11,450514
2017/11/12,444875
2017/11/13,440817
2017/11/14,447407
2017/11/15,469935
2017/11/16,478054
2017/11/17,489581
2017/11/18,487054
2017/11/19,483415
2017/11/20,495093
2017/11/21,502141
2017/11/22,513084
2017/11/23,521458
2017/11/24,525299
2017/11/25,537462
2017/11/26,541336
2017/11/27,558981
2017/11/28,581394
2017/11/29,605849
2017/11/30,624092
2017/12/01,629922
2017/12/02,633545
2017/12/03,651293
2017/12/04,665643
2017/12/05,674481
2017/12/06,706051
2017/12/07,699873
2017/12/08,720403
2017/12/09,721003
2017/12/10,721105
2017/12/11,748475
2017/12/12,782166
2017/12/13,818779
2017/12/14,859413
2017/12/15,880370
2017/12/16,895278
2017/12/17,897486
2017/12/18,920841
2017/12/19,965709
2017/12/20,976191
2017/12/21,1005583
2017/12/22,1038042
2017/12/23,1017227
2017/12/24,955571
2017/12/25,896674
2017/12/26,861337
2017/12/27,860765
2017/12/28,872001
2017/12/29,922807
2017/12/30,985706
2017/12/31,993395
2018/01/01,984849
2018/01/02,1031958
2018/01/03,1087933
2018/01/04,1160256
2018/01/05,1198701
2018/01/06,1219378
2018/01/07,1218425
2018/01/08,1225811
2018/01/09,1232441
2018/01/10,1215778
2018/01/11,1200341
2018/01/12,1177384
2018/01/13,1175027
2018/01/14,1149919
2018/01/15,1158558
2018/01/16,1185400
2018/01/17,1211254
2018/01/18,1215583
2018/01/19,1178315
2018/01/20,1129052
2018/01/21,1092257
2018/01/22,1049739
2018/01/23,1004455
2018/01/24,967946
2018/01/25,913127
2018/01/26,914418
2018/01/27,888531
2018/01/28,882399
2018/01/29,892396
2018/01/30,896113
2018/01/31,893291
2018/02/01,924636
2018/02/02,941155
2018/02/03,915085
2018/02/04,886230
2018/02/05,879252
2018/02/06,877569
2018/02/07,859143
2018/02/08,808492
2018/02/09,796650
2018/02/10,806280
2018/02/11,795975
2018/02/12,800528
2018/02/13,785936
2018/02/14,776588
2018/02/15,777553
2018/02/16,756951
2018/02/17,756216
2018/02/18,754210
2018/02/19,766648
2018/02/20,798595
2018/02/21,816402
2018/02/22,808339
2018/02/23,793624
2018/02/24,777842
2018/02/25,752890
2018/02/26,741996
2018/02/27,723025
2018/02/28,717368
2018/03/01,707368
2018/03/02,715202
2018/03/03,704821
2018/03/04,689005
2018/03/05,702259
2018/03/06,704925
2018/03/07,724740
2018/03/08,718886
2018/03/09,702807
2018/03/10,675437
2018/03/11,655379
2018/03/12,653800
2018/03/13,660190
2018/03/14,660088
2018/03/15,659840
2018/03/16,660876
2018/03/17,646406
2018/03/18,654561
2018/03/19,665016
2018/03/20,664019
2018/03/21,673374
2018/03/22,662172
2018/03/23,666635
2018/03/24,654318
2018/03/25,619580
2018/03/26,615531
2018/03/27,603601
2018/03/28,593399
2018/03/29,588365
2018/03/30,597095
2018/03/31,595073
2018/04/01,584266
2018/04/02,586129
2018/04/03,600851
2018/04/04,608993
2018/04/05,632258
2018/04/06,639542
2018/04/07,618285
2018/04/08,613728
2018/04/09,610881
2018/04/10,598027
2018/04/11,597264
2018/04/12,618068
2018/04/13,648423
2018/04/14,646047
2018/04/15,643180
2018/04/16,650552
2018/04/17,675578
2018/04/18,684600
2018/04/19,718014
2018/04/20,751556
2018/04/21,759931
2018/04/22,764176
2018/04/23,777321
2018/04/24,788876
2018/04/25,793488
2018/04/26,793397
2018/04/27,786687
2018/04/28,785107
2018/04/29,777816
2018/04/30,775618
2018/05/01,758229
2018/05/02,762970
2018/05/03,781080
2018/05/04,837792
2018/05/05,833258
2018/05/06,803730
2018/05/07,801183
2018/05/08,805777
2018/05/09,809332
2018/05/10,817263
2018/05/11,817467
2018/05/12,814498
2018/05/13,805044
2018/05/14,802852
2018/05/15,794628
2018/05/16,794877
2018/05/17,803104
2018/05/18,811029
2018/05/19,822364
2018/05/20,814384
2018/05/21,812105
2018/05/22,814856
2018/05/23,818806
2018/05/24,816271
2018/05/25,812031
2018/05/26,799172
2018/05/27,792849
2018/05/28,807816
2018/05/29,808477
2018/05/30,810713
2018/05/31,817458
2018/06/01,804783
2018/06/02,796109
2018/06/03,797713
2018/06/04,797395
2018/06/05,792372
2018/06/06,781830
2018/06/07,778975
2018/06/08,764199
2018/06/09,763136
2018/06/10,762486
2018/06/11,762645
2018/06/12,764471
2018/06/13,773530
2018/06/14,773103
2018/06/15,772501
2018/06/16,739329
2018/06/17,712981
2018/06/18,702817
2018/06/19,716021
2018/06/20,734997
2018/06/21,741019
2018/06/22,752142
2018/06/23,739393
2018/06/24,724372
2018/06/25,749831
2018/06/26,743962
2018/06/27,749700
2018/06/28,749761
2018/06/29,747658
2018/06/30,721290
2018/07/01,693869
2018/07/02,634942
2018/07/03,609427
2018/07/04,557972
2018/07/05,538237
2018/07/06,509130
2018/07/07,496140
2018/07/08,525316
2018/07/09,559280
2018/07/10,597407
2018/07/11,619349
2018/07/12,614796
2018/07/13,608184
2018/07/14,584257
2018/07/15,545632
2018/07/16,575930
2018/07/17,603691
2018/07/18,642326
2018/07/19,674449
2018/07/20,684776
2018/07/21,678491
2018/07/22,681899
2018/07/23,698215
2018/07/24,719132
2018/07/25,737729
2018/07/26,739374
2018/07/27,757114
2018/07/28,749487
2018/07/29,741966
2018/07/30,743335
2018/07/31,741574
2018/08/01,744409
2018/08/02,753850
2018/08/03,754667
2018/08/04,748592
2018/08/05,737850
2018/08/06,726361
2018/08/07,701151
2018/08/08,662154
2018/08/09,623235
2018/08/10,611777
2018/08/11,616149
2018/08/12,618934
2018/08/13,637198
2018/08/14,654477
2018/08/15,659382
2018/08/16,678368
2018/08/17,663625
2018/08/18,654180
2018/08/19,638834
2018/08/20,641025
2018/08/21,629797
2018/08/22,618902
2018/08/23,611096
2018/08/24,606643
2018/08/25,597837
2018/08/26,590034
2018/08/27,601101
2018/08/28,604794
2018/08/29,591443
2018/08/30,591310
2018/08/31,587519
2018/09/01,604154
2018/09/02,608970
2018/09/03,614928
2018/09/04,610924
2018/09/05,617149
2018/09/06,611012
2018/09/07,603321
2018/09/08,585742
2018/09/09,577769
2018/09/10,570735
2018/09/11,565130
2018/09/12,564013
2018/09/13,561170
2018/09/14,549181
2018/09/15,530939
2018/09/16,509653
2018/09/17,516019
2018/09/18,509363
2018/09/19,506421
2018/09/20,503467
2018/09/21,514204
2018/09/22,505266
2018/09/23,496242
2018/09/24,489781
2018/09/25,495634
2018/09/26,494423
2018/09/27,496337
2018/09/28,497122
2018/09/29,482975
2018/09/30,481374
2018/10/01,478628
2018/10/02,479515
2018/10/03,498618
2018/10/04,515425
2018/10/05,539308
2018/10/06,560175
2018/10/07,550462
2018/10/08,551360
2018/10/09,548428
2018/10/10,538762
2018/10/11,544043
2018/10/12,546822
2018/10/13,545702
2018/10/14,539030
2018/10/15,544432
2018/10/16,552501
2018/10/17,560430
2018/10/18,562451
2018/10/19,573473
2018/10/20,566343
2018/10/21,552972
2018/10/22,557058
2018/10/23,555328
2018/10/24,548402
2018/10/25,544299
2018/10/26,544723
2018/10/27,533915
2018/10/28,527029
2018/10/29,546285
2018/10/30,562631
2018/10/31,571442
2018/11/01,579208
2018/11/02,574979
2018/11/03,559963
2018/11/04,546200
2018/11/05,550279
2018/11/06,559215
2018/11/07,560412
2018/11/08,560060
2018/11/09,559026
2018/11/10,543334
2018/11/11,537879
2018/11/12,542660
2018/11/13,543447
2018/11/14,552938
2018/11/15,557019
2018/11/16,558071
2018/11/17,547362
2018/11/18,530869
2018/11/19,550448
2018/11/20,568879
2018/11/21,573179
2018/11/22,574913
2018/11/23,574214
2018/11/24,557492
2018/11/25,549075
2018/11/26,546159
2018/11/27,547700
2018/11/28,565571
2018/11/29,565157
2018/11/30,576080
2018/12/01,567260
2018/12/02,549110
2018/12/03,546190
2018/12/04,547876
2018/12/05,557269
2018/12/06,566359
2018/12/07,569561
2018/12/08,568757
2018/12/09,555733
2018/12/10,554123
2018/12/11,547410
2018/12/12,541218
2018/12/13,545184
2018/12/14,550455
2018/12/15,552061
2018/12/16,544886
2018/12/17,550723
2018/12/18,552604
2018/12/19,564110
2018/12/20,574514
2018/12/21,584629
2018/12/22,565601
2018/12/23,560611
2018/12/24,572632
2018/12/25,562891
2018/12/26,560173
2018/12/27,555891
2018/12/28,559484
2018/12/29,557191
2018/12/30,532340
2018/12/31,525874
2019/01/01,504279
2019/01/02,521233
2019/01/03,538778
2019/01/04,542802
2019/01/05,538089
2019/01/06,528584
2019/01/07,534014
2019/01/08,539011
2019/01/09,541621
2019/01/10,551341
2019/01/11,551301
2019/01/12,529249
2019/01/13,516445
2019/01/14,527829
2019/01/15,528940
2019/01/16,522479
2019/01/17,520194
2019/01/18,525712
2019/01/19,531391
2019/01/20,533629
2019/01/21,545115
2019/01/22,562107
2019/01/23,558818
2019/01/24,551174
2019/01/25,539615
2019/01/26,519139
2019/01/27,507441
2019/01/28,517426
2019/01/29,527284
2019/01/30,535883
2019/01/31,534142
2019/02/01,527960
2019/02/02,509858
2019/02/03,485775
2019/02/04,461997
2019/02/05,443259
2019/02/06,433484
2019/02/07,428121
2019/02/08,436734
2019/02/09,432602
2019/02/10,420661
2019/02/11,422228
2019/02/12,425620
2019/02/13,441491
2019/02/14,450994
2019/02/15,457305
2019/02/16,460164
2019/02/17,460103
2019/02/18,473784
2019/02/19,489772
2019/02/20,501516
2019/02/21,515507
2019/02/22,523503
2019/02/23,515622
2019/02/24,522953
2019/02/25,535377
2019/02/26,540655
2019/02/27,541604
2019/02/28,542709
2019/03/01,545474
2019/03/02,542463
2019/03/03,529009
2019/03/04,549220
2019/03/05,562240
2019/03/06,568895
2019/03/07,572580
2019/03/08,572570
2019/03/09,570396
2019/03/10,549245
2019/03/11,541487
2019/03/12,543694
2019/03/13,549352
2019/03/14,555349
2019/03/15,556100
2019/03/16,544978
2019/03/17,533373
2019/03/18,541147
2019/03/19,563082
2019/03/20,581051
2019/03/21,593984
2019/03/22,607924
2019/03/23,602431
2019/03/24,591704
2019/03/25,603941
2019/03/26,608593
2019/03/27,612728
2019/03/28,619124
2019/03/29,626442
2019/03/30,640248
2019/03/31,644828
2019/04/01,656273
2019/04/02,684161
2019/04/03,704336
2019/04/04,701930
2019/04/05,685227
2019/04/06,653461
2019/04/07,629047
2019/04/08,631031
2019/04/09,630933
2019/04/10,638777
2019/04/11,662953
2019/04/12,676580
2019/04/13,667486
2019/04/14,640610
2019/04/15,632264
2019/04/16,634159
2019/04/17,642428
2019/04/18,654356
2019/04/19,666289
2019/04/20,676688
2019/04/21,670588
2019/04/22,683655
2019/04/23,695739
2019/04/24,690136
2019/04/25,687970
2019/04/26,681397
2019/04/27,651458
2019/04/28,633652
2019/04/29,626068
2019/04/30,641406
2019/05/01,656517
2019/05/02,651011
2019/05/03,658596
2019/05/04,653948
2019/05/05,650649
2019/05/06,662947
2019/05/07,660467
2019/05/08,667001
2019/05/09,681996
2019/05/10,698281
2019/05/11,713606
2019/05/12,718057
2019/05/13,730386
2019/05/14,758860
2019/05/15,785422
2019/05/16,821399
2019/05/17,826126
2019/05/18,809501
2019/05/19,797376
2019/05/20,810876
2019/05/21,808906
2019/05/22,822719
2019/05/23,828945
2019/05/24,851701
2019/05/25,855082
2019/05/26,835516
2019/05/27,860229
2019/05/28,874229
2019/05/29,893982
2019/05/30,897187
2019/05/31,893471
2019/06/01,912466
2019/06/02,910825
2019/06/03,904163
2019/06/04,900104
2019/06/05,873568
2019/06/06,858678
2019/06/07,829593
2019/06/08,863066
2019/06/09,826028
2019/06/10,857235
2019/06/11,877353
2019/06/12,878782
2019/06/13,850292
2019/06/14,843383
2019/06/15,862482
2019/06/16,871006
2019/06/17,887121
2019/06/18,880410
2019/06/19,885568
2019/06/20,914568
2019/06/21,883316
2019/06/22,848896
2019/06/23,824775
2019/06/24,813813
2019/06/25,838292
2019/06/26,838937
2019/06/27,832298
2019/06/28,879276
2019/06/29,850455
2019/06/30,810674
2019/07/01,840527
2019/07/02,851063
2019/07/03,827469
2019/07/04,805853
2019/07/05,812007
2019/07/06,799940
2019/07/07,744141
2019/07/08,748984
2019/07/09,749445
2019/07/10,745337
2019/07/11,801640
2019/07/12,787583
2019/07/13,743131
2019/07/14,711187
2019/07/15,710571
2019/07/16,777326
2019/07/17,792508
2019/07/18,763796
2019/07/19,782982
2019/07/20,741117
2019/07/21,683945
2019/07/22,659593
2019/07/23,630439
2019/07/24,690550
2019/07/25,758564
2019/07/26,739109
2019/07/27,710274
2019/07/28,680417
2019/07/29,674836
2019/07/30,677657
2019/07/31,668710
2019/08/01,716065
2019/08/02,738666
2019/08/03,760489
2019/08/04,721372
2019/08/05,719709
2019/08/06,719969
2019/08/07,722254
2019/08/08,710026
2019/08/09,711658
2019/08/10,692244
2019/08/11,666173
2019/08/12,672235
2019/08/13,674924
2019/08/14,688299
2019/08/15,689990
2019/08/16,699260
2019/08/17,689192
2019/08/18,675299
2019/08/19,684108
2019/08/20,694766
2019/08/21,703679
2019/08/22,714187
2019/08/23,722013
2019/08/24,717062
2019/08/25,708828
2019/08/26,717204
2019/08/27,723966
2019/08/28,723731
2019/08/29,724307
2019/08/30,722597
2019/08/31,713250
2019/09/01,706677
2019/09/02,716459
2019/09/03,724432
2019/09/04,723098
2019/09/05,735903
2019/09/06,746734
2019/09/07,732826
2019/09/08,718407
2019/09/09,724889
2019/09/10,715184
2019/09/11,711027
2019/09/12,711805
2019/09/13,689167
2019/09/14,672958
2019/09/15,659871
2019/09/16,673015
2019/09/17,674199
2019/09/18,682466
2019/09/19,686544
2019/09/20,697900
2019/09/21,675871
2019/09/22,649828
2019/09/23,641585
2019/09/24,654217
2019/09/25,657898
2019/09/26,657689
2019/09/27,650212
2019/09/28,642130
2019/09/29,629692
2019/09/30,639682
2019/10/01,638340
2019/10/02,634822
2019/10/03,630153
2019/10/04,620753
2019/10/05,613778
2019/10/06,601420
2019/10/07,604188
2019/10/08,629151
2019/10/09,662023
2019/10/10,679148
2019/10/11,692117
2019/10/12,684061
2019/10/13,657703
2019/10/14,652460
2019/10/15,656476
2019/10/16,662176
2019/10/17,672182
2019/10/18,689760
2019/10/19,689107
2019/10/20,674148
2019/10/21,674112
2019/10/22,685004
2019/10/23,697165
2019/10/24,704965
2019/10/25,716192
2019/10/26,720925
