Date,price30emaUSD
2017/01/17,9.188
2017/01/18,9.252
2017/01/19,9.315
2017/01/20,9.392
2017/01/21,9.477
2017/01/22,9.561
2017/01/23,9.634
2017/01/24,9.696
2017/01/25,9.746
2017/01/26,9.795
2017/01/27,9.837
2017/01/28,9.878
2017/01/29,9.915
2017/01/30,9.95
2017/01/31,9.989
2017/02/01,10.03
2017/02/02,10.068
2017/02/03,10.111
2017/02/04,10.182
2017/02/05,10.246
2017/02/06,10.308
2017/02/07,10.376
2017/02/08,10.436
2017/02/09,10.478
2017/02/10,10.512
2017/02/11,10.562
2017/02/12,10.609
2017/02/13,10.649
2017/02/14,10.753
2017/02/15,10.885
2017/02/16,11.003
2017/02/17,11.113
2017/02/18,11.216
2017/02/19,11.314
2017/02/20,11.404
2017/02/21,11.479
2017/02/22,11.554
2017/02/23,11.631
2017/02/24,11.721
2017/02/25,11.824
2017/02/26,11.946
2017/02/27,12.121
2017/02/28,12.351
2017/03/01,12.579
2017/03/02,12.933
2017/03/03,13.371
2017/03/04,13.76
2017/03/05,14.087
2017/03/06,14.436
2017/03/07,14.737
2017/03/08,14.942
2017/03/09,15.092
2017/03/10,15.29
2017/03/11,15.579
2017/03/12,16.012
2017/03/13,16.73
2017/03/14,17.483
2017/03/15,18.304
2017/03/16,19.724
2017/03/17,21.415
2017/03/18,22.554
2017/03/19,23.645
2017/03/20,24.921
2017/03/21,26.083
2017/03/22,27.064
2017/03/23,28.008
2017/03/24,29.178
2017/03/25,30.558
2017/03/26,31.842
2017/03/27,33.047
2017/03/28,34.131
2017/03/29,35.3
2017/03/30,36.429
2017/03/31,37.319
2017/04/01,38.154
2017/04/02,38.906
2017/04/03,39.339
2017/04/04,39.61
2017/04/05,40.017
2017/04/06,40.288
2017/04/07,40.463
2017/04/08,40.723
2017/04/09,40.919
2017/04/10,41.076
2017/04/11,41.252
2017/04/12,41.442
2017/04/13,41.903
2017/04/14,42.298
2017/04/15,42.665
2017/04/16,43.046
2017/04/17,43.383
2017/04/18,43.776
2017/04/19,44.204
2017/04/20,44.512
2017/04/21,44.823
2017/04/22,45.084
2017/04/23,45.324
2017/04/24,45.635
2017/04/25,45.925
2017/04/26,46.315
2017/04/27,47.046
2017/04/28,48.29
2017/04/29,49.692
2017/04/30,51.147
2017/05/01,52.938
2017/05/02,54.474
2017/05/03,55.952
2017/05/04,57.826
2017/05/05,60.044
2017/05/06,62.025
2017/05/07,63.997
2017/05/08,65.575
2017/05/09,66.737
2017/05/10,68.034
2017/05/11,69.254
2017/05/12,70.462
2017/05/13,71.442
2017/05/14,72.504
2017/05/15,73.609
2017/05/16,74.55
2017/05/17,75.279
2017/05/18,76.363
2017/05/19,78.617
2017/05/20,81.573
2017/05/21,84.896
2017/05/22,89.935
2017/05/23,94.679
2017/05/24,100.616
2017/05/25,106.643
2017/05/26,111.197
2017/05/27,113.628
2017/05/28,117.119
2017/05/29,120.967
2017/05/30,126.539
2017/05/31,132.974
2017/06/01,138.864
2017/06/02,144.267
2017/06/03,149.218
2017/06/04,154.981
2017/06/05,160.845
2017/06/06,167.013
2017/06/07,173
2017/06/08,178.347
2017/06/09,184.015
2017/06/10,191.41
2017/06/11,200.941
2017/06/12,211.685
2017/06/13,222.864
2017/06/14,232.557
2017/06/15,238.565
2017/06/16,245.657
2017/06/17,252.909
2017/06/18,260.01
2017/06/19,266.328
2017/06/20,272.42
2017/06/21,276.317
2017/06/22,279.379
2017/06/23,282.498
2017/06/24,284.929
2017/06/25,285.714
2017/06/26,284.093
2017/06/27,281.542
2017/06/28,282.04
2017/06/29,283.585
2017/06/30,284.122
2017/07/01,283.087
2017/07/02,282.036
2017/07/03,281.803
2017/07/04,281.438
2017/07/05,280.26
2017/07/06,279.308
2017/07/07,277.687
2017/07/08,275.32
2017/07/09,273.274
2017/07/10,270.252
2017/07/11,265.454
2017/07/12,261.459
2017/07/13,258.078
2017/07/14,254.102
2017/07/15,249.597
2017/07/16,243.583
2017/07/17,238.926
2017/07/18,236.463
2017/07/19,235.482
2017/07/20,234.281
2017/07/21,233.556
2017/07/22,232.921
2017/07/23,232.558
2017/07/24,232.118
2017/07/25,230.743
2017/07/26,228.787
2017/07/27,227.068
2017/07/28,225.141
2017/07/29,222.733
2017/07/30,221.18
2017/07/31,219.582
2017/08/01,219.413
2017/08/02,219.551
2017/08/03,219.738
2017/08/04,219.968
2017/08/05,221.131
2017/08/06,223.694
2017/08/07,226.426
2017/08/08,229.935
2017/08/09,234.395
2017/08/10,238.706
2017/08/11,242.746
2017/08/12,247.3
2017/08/13,250.428
2017/08/14,253.668
2017/08/15,255.909
2017/08/16,258.348
2017/08/17,261.304
2017/08/18,263.791
2017/08/19,265.616
2017/08/20,267.394
2017/08/21,270.783
2017/08/22,273.462
2017/08/23,276.418
2017/08/24,279.334
2017/08/25,282.72
2017/08/26,285.782
2017/08/27,289.08
2017/08/28,292.619
2017/08/29,297.075
2017/08/30,302.461
2017/08/31,307.859
2017/09/01,313.344
2017/09/02,316.427
2017/09/03,318.682
2017/09/04,318.641
2017/09/05,317.657
2017/09/06,318.699
2017/09/07,319.646
2017/09/08,319.771
2017/09/09,318.75
2017/09/10,317.238
2017/09/11,316.025
2017/09/12,315.249
2017/09/13,312.799
2017/09/14,309.093
2017/09/15,304.533
2017/09/16,301.544
2017/09/17,298.448
2017/09/18,297.841
2017/09/19,297.208
2017/09/20,296.556
2017/09/21,295.309
2017/09/22,293.228
2017/09/23,292.082
2017/09/24,291.668
2017/09/25,291.665
2017/09/26,291.725
2017/09/27,292.07
2017/09/28,292.88
2017/09/29,292.885
2017/09/30,293.423
2017/10/01,293.873
2017/10/02,294.242
2017/10/03,294.199
2017/10/04,294.152
2017/10/05,294.1
2017/10/06,294.51
2017/10/07,295.452
2017/10/08,296.508
2017/10/09,296.865
2017/10/10,297.035
2017/10/11,297.291
2017/10/12,297.812
2017/10/13,299.475
2017/10/14,302.183
2017/10/15,304.116
2017/10/16,306.407
2017/10/17,307.575
2017/10/18,307.361
2017/10/19,307.484
2017/10/20,307.406
2017/10/21,306.776
2017/10/22,306.067
2017/10/23,304.728
2017/10/24,304.644
2017/10/25,304.063
2017/10/26,303.577
2017/10/27,303.076
2017/10/28,302.508
2017/10/29,302.453
2017/10/30,302.724
2017/10/31,303.005
2017/11/01,302.75
2017/11/02,301.596
2017/11/03,301.182
2017/11/04,301.07
2017/11/05,300.856
2017/11/06,300.687
2017/11/07,300.377
2017/11/08,300.413
2017/11/09,301.552
2017/11/10,302.132
2017/11/11,302.445
2017/11/12,302.863
2017/11/13,303.631
2017/11/14,305.17
2017/11/15,307.109
2017/11/16,308.491
2017/11/17,309.947
2017/11/18,311.499
2017/11/19,314.275
2017/11/20,317.269
2017/11/21,320.341
2017/11/22,323.314
2017/11/23,328.148
2017/11/24,334.73
2017/11/25,343.294
2017/11/26,350.725
2017/11/27,358.763
2017/11/28,365.988
2017/11/29,372.801
2017/11/30,376.801
2017/12/01,381.124
2017/12/02,386.35
2017/12/03,391.639
2017/12/04,396.292
2017/12/05,400.527
2017/12/06,403.076
2017/12/07,404.608
2017/12/08,407.636
2017/12/09,412.187
2017/12/10,414.49
2017/12/11,417.835
2017/12/12,427.063
2017/12/13,442.347
2017/12/14,459.44
2017/12/15,472.985
2017/12/16,487.211
2017/12/17,502.025
2017/12/18,517.034
2017/12/19,536.773
2017/12/20,553.573
2017/12/21,570.051
2017/12/22,577.25
2017/12/23,587.054
2017/12/24,591.897
2017/12/25,599.954
2017/12/26,609.31
2017/12/27,618.42
2017/12/28,624.184
2017/12/29,631.533
2017/12/30,636.241
2017/12/31,641.737
2018/01/01,648.784
2018/01/02,661.788
2018/01/03,676.34
2018/01/04,694.069
2018/01/05,712.534
2018/01/06,730.862
2018/01/07,753.483
2018/01/08,779.314
2018/01/09,807.602
2018/01/10,840.793
2018/01/11,865.586
2018/01/12,889.501
2018/01/13,919.571
2018/01/14,947.309
2018/01/15,972.125
2018/01/16,982.624
2018/01/17,980.87
2018/01/18,985.044
2018/01/19,989.229
2018/01/20,997.952
2018/01/21,1004
2018/01/22,1005
2018/01/23,1004
2018/01/24,1005
2018/01/25,1009
2018/01/26,1012
2018/01/27,1016
2018/01/28,1027
2018/01/29,1038
2018/01/30,1044
2018/01/31,1048
2018/02/01,1052
2018/02/02,1044
2018/02/03,1039
2018/02/04,1030
2018/02/05,1014
2018/02/06,992.285
2018/02/07,979.819
2018/02/08,969.181
2018/02/09,960.367
2018/02/10,954.616
2018/02/11,946.281
2018/02/12,940.551
2018/02/13,934.512
2018/02/14,931.291
2018/02/15,931.365
2018/02/16,931.579
2018/02/17,933.786
2018/02/18,934.485
2018/02/19,934.93
2018/02/20,935.229
2018/02/21,930.985
2018/02/22,924.564
2018/02/23,919.517
2018/02/24,914.678
2018/02/25,909.888
2018/02/26,906.769
2018/02/27,905.01
2018/02/28,902.79
2018/03/01,900.451
2018/03/02,898.079
2018/03/03,895.732
2018/03/04,893.074
2018/03/05,891.082
2018/03/06,887.364
2018/03/07,880.585
2018/03/08,871.462
2018/03/09,859.512
2018/03/10,850.78
2018/03/11,841.19
2018/03/12,833.049
2018/03/13,824.148
2018/03/14,813.61
2018/03/15,799.971
2018/03/16,787.689
2018/03/17,774.674
2018/03/18,757.511
2018/03/19,743.444
2018/03/20,730.597
2018/03/21,720.2
2018/03/22,709.131
2018/03/23,697.169
2018/03/24,686.87
2018/03/25,676.275
2018/03/26,664.901
2018/03/27,651.921
2018/03/28,639.003
2018/03/29,624.537
2018/03/30,609.087
2018/03/31,595.708
2018/04/01,581.954
2018/04/02,569.294
2018/04/03,558.479
2018/04/04,547.706
2018/04/05,536.799
2018/04/06,526.202
2018/04/07,517.073
2018/04/08,509.237
2018/04/09,502.477
2018/04/10,496.067
2018/04/11,491.163
2018/04/12,488.544
2018/04/13,489.595
2018/04/14,490.388
2018/04/15,492.311
2018/04/16,493.584
2018/04/17,494.777
2018/04/18,496.078
2018/04/19,499.145
2018/04/20,504.668
2018/04/21,511.122
2018/04/22,518.314
2018/04/23,526.131
2018/04/24,536.672
2018/04/25,543.602
2018/04/26,549.256
2018/04/27,556.757
2018/04/28,564.484
2018/04/29,572.217
2018/04/30,579.345
2018/05/01,584.42
2018/05/02,590.514
2018/05/03,599.779
2018/05/04,611.605
2018/05/05,624.374
2018/05/06,635.239
2018/05/07,642.211
2018/05/08,649.11
2018/05/09,654.973
2018/05/10,661.372
2018/05/11,663.799
2018/05/12,664.282
2018/05/13,666.831
2018/05/14,670.173
2018/05/15,673.627
2018/05/16,675.012
2018/05/17,676.62
2018/05/18,676.764
2018/05/19,678.07
2018/05/20,680.214
2018/05/21,681.953
2018/05/22,681.921
2018/05/23,677.602
2018/05/24,671.768
2018/05/25,666.802
2018/05/26,662.256
2018/05/27,656.673
2018/05/28,649.043
2018/05/29,642.199
2018/05/30,637.042
2018/05/31,632.878
2018/06/01,629.238
2018/06/02,626.626
2018/06/03,625.627
2018/06/04,624.11
2018/06/05,622.249
2018/06/06,621.14
2018/06/07,620.318
2018/06/08,619.132
2018/06/09,618.16
2018/06/10,614.341
2018/06/11,608.631
2018/06/12,602.981
2018/06/13,595.113
2018/06/14,588.499
2018/06/15,582.905
2018/06/16,577.333
2018/06/17,572.453
2018/06/18,567.936
2018/06/19,565.346
2018/06/20,563.037
2018/06/21,561.139
2018/06/22,556.566
2018/06/23,551.069
2018/06/24,544.633
2018/06/25,539.027
2018/06/26,533.338
2018/06/27,526.972
2018/06/28,521.094
2018/06/29,514.388
2018/06/30,510.232
2018/07/01,506.54
2018/07/02,503.64
2018/07/03,501.652
2018/07/04,499.456
2018/07/05,497.577
2018/07/06,495.619
2018/07/07,493.946
2018/07/08,493.542
2018/07/09,492.778
2018/07/10,490.001
2018/07/11,486.746
2018/07/12,483.346
2018/07/13,480.298
2018/07/14,477.315
2018/07/15,475.137
2018/07/16,474.454
2018/07/17,474.887
2018/07/18,476.185
2018/07/19,476.039
2018/07/20,474.918
2018/07/21,473.934
2018/07/22,473.248
2018/07/23,472.384
2018/07/24,472.089
2018/07/25,472.258
2018/07/26,472.501
2018/07/27,472.013
2018/07/28,471.721
2018/07/29,471.346
2018/07/30,470.588
2018/07/31,468.682
2018/08/01,465.601
2018/08/02,462.392
2018/08/03,459.014
2018/08/04,455.987
2018/08/05,452.818
2018/08/06,449.909
2018/08/07,446.895
2018/08/08,441.703
2018/08/09,436.516
2018/08/10,431.344
2018/08/11,424.073
2018/08/12,417.458
2018/08/13,410.424
2018/08/14,400.958
2018/08/15,393.622
2018/08/16,386.808
2018/08/17,381.205
2018/08/18,376.151
2018/08/19,371.046
2018/08/20,365.901
2018/08/21,360.23
2018/08/22,355.137
2018/08/23,349.87
2018/08/24,345.128
2018/08/25,340.904
2018/08/26,336.573
2018/08/27,332.72
2018/08/28,329.854
2018/08/29,327.428
2018/08/30,324.496
2018/08/31,321.69
2018/09/01,319.675
2018/09/02,318.052
2018/09/03,316.24
2018/09/04,314.389
2018/09/05,311.196
2018/09/06,305.709
2018/09/07,300.363
2018/09/08,294.666
2018/09/09,288.385
2018/09/10,282.441
2018/09/11,276.477
2018/09/12,269.999
2018/09/13,265.306
2018/09/14,261.937
2018/09/15,259.14
2018/09/16,256.489
2018/09/17,253.67
2018/09/18,250.42
2018/09/19,247.776
2018/09/20,245.378
2018/09/21,244.384
2018/09/22,244.146
2018/09/23,244.031
2018/09/24,243.537
2018/09/25,241.653
2018/09/26,239.937
2018/09/27,238.576
2018/09/28,237.761
2018/09/29,237.044
2018/09/30,236.776
2018/10/01,236.379
2018/10/02,235.875
2018/10/03,234.849
2018/10/04,234.133
2018/10/05,233.415
2018/10/06,232.925
2018/10/07,232.36
2018/10/08,232.042
2018/10/09,231.815
2018/10/10,231.415
2018/10/11,229.506
2018/10/12,227.367
2018/10/13,225.573
2018/10/14,223.969
2018/10/15,223.035
2018/10/16,222.251
2018/10/17,221.481
2018/10/18,220.578
2018/10/19,219.509
2018/10/20,218.643
2018/10/21,217.949
2018/10/22,217.159
2018/10/23,216.296
2018/10/24,215.55
2018/10/25,214.728
2018/10/26,213.986
2018/10/27,213.323
2018/10/28,212.725
2018/10/29,211.945
2018/10/30,210.952
2018/10/31,210.046
2018/11/01,209.285
2018/11/02,208.734
2018/11/03,208.189
2018/11/04,207.926
2018/11/05,208.014
2018/11/06,208.361
2018/11/07,209.091
2018/11/08,209.481
2018/11/09,209.61
2018/11/10,209.798
2018/11/11,209.919
2018/11/12,210.053
2018/11/13,210.036
2018/11/14,209.253
2018/11/15,207.294
2018/11/16,205.438
2018/11/17,203.472
2018/11/18,201.779
2018/11/19,199.086
2018/11/20,195.26
2018/11/21,191.334
2018/11/22,187.625
2018/11/23,183.481
2018/11/24,179.572
2018/11/25,175.124
2018/11/26,171.121
2018/11/27,166.998
2018/11/28,163.813
2018/11/29,160.947
2018/11/30,158.029
2018/12/01,155.358
2018/12/02,152.933
2018/12/03,150.295
2018/12/04,147.754
2018/12/05,145.158
2018/12/06,142.244
2018/12/07,138.735
2018/12/08,135.688
2018/12/09,133.014
2018/12/10,130.419
2018/12/11,127.813
2018/12/12,125.418
2018/12/13,123.117
2018/12/14,120.725
2018/12/15,118.395
2018/12/16,116.386
2018/12/17,114.71
2018/12/18,113.475
2018/12/19,112.896
2018/12/20,112.653
2018/12/21,112.755
2018/12/22,112.713
2018/12/23,113.839
2018/12/24,116.003
2018/12/25,116.912
2018/12/26,117.876
2018/12/27,118.336
2018/12/28,118.72
2018/12/29,120.035
2018/12/30,121.221
2018/12/31,122.242
2019/01/01,123.151
2019/01/02,124.852
2019/01/03,126.619
2019/01/04,128.317
2019/01/05,130.304
2019/01/06,131.951
2019/01/07,133.424
2019/01/08,134.565
2019/01/09,135.703
2019/01/10,135.774
2019/01/11,135.234
2019/01/12,134.679
2019/01/13,133.873
2019/01/14,133.108
2019/01/15,132.735
2019/01/16,132.087
2019/01/17,131.431
2019/01/18,130.802
2019/01/19,130.335
2019/01/20,129.756
2019/01/21,128.953
2019/01/22,128.234
2019/01/23,127.605
2019/01/24,126.906
2019/01/25,126.234
2019/01/26,125.623
2019/01/27,124.938
2019/01/28,123.762
2019/01/29,122.568
2019/01/30,121.584
2019/01/31,120.71
2019/02/01,119.8
2019/02/02,118.994
2019/02/03,118.297
2019/02/04,117.578
2019/02/05,116.885
2019/02/06,116.018
2019/02/07,115.282
2019/02/08,114.954
2019/02/09,115.216
2019/02/10,115.434
2019/02/11,115.802
2019/02/12,116.12
2019/02/13,116.539
2019/02/14,116.9
2019/02/15,117.219
2019/02/16,117.58
2019/02/17,118.138
2019/02/18,119.638
2019/02/19,121.419
2019/02/20,122.967
2019/02/21,124.439
2019/02/22,125.926
2019/02/23,127.538
2019/02/24,129.251
2019/02/25,129.861
2019/02/26,130.314
2019/02/27,130.721
2019/02/28,131.115
2019/03/01,131.462
2019/03/02,131.608
2019/03/03,131.698
2019/03/04,131.396
2019/03/05,131.381
2019/03/06,131.766
2019/03/07,132.16
2019/03/08,132.448
2019/03/09,132.731
2019/03/10,132.93
2019/03/11,132.983
2019/03/12,132.996
2019/03/13,132.949
2019/03/14,132.894
2019/03/15,133.029
2019/03/16,133.557
2019/03/17,133.914
2019/03/18,134.212
2019/03/19,134.472
2019/03/20,134.718
2019/03/21,134.905
2019/03/22,134.993
2019/03/23,135.12
2019/03/24,135.194
2019/03/25,135.186
2019/03/26,135.099
2019/03/27,135.275
2019/03/28,135.472
2019/03/29,135.781
2019/03/30,136.238
2019/03/31,136.574
2019/04/01,136.93
2019/04/02,137.971
2019/04/03,140.018
2019/04/04,141.328
2019/04/05,142.733
2019/04/06,144.184
2019/04/07,145.764
2019/04/08,147.97
2019/04/09,149.83
2019/04/10,151.728
2019/04/11,152.753
2019/04/12,153.481
2019/04/13,154.161
2019/04/14,154.783
2019/04/15,155.438
2019/04/16,155.943
2019/04/17,156.603
2019/04/18,157.624
2019/04/19,158.583
2019/04/20,159.557
2019/04/21,160.231
2019/04/22,160.901
2019/04/23,161.708
2019/04/24,161.976
2019/04/25,162.06
2019/04/26,161.629
2019/04/27,161.346
2019/04/28,161.121
2019/04/29,160.772
2019/04/30,160.625
2019/05/01,160.658
2019/05/02,160.647
2019/05/03,161.008
2019/05/04,161.209
2019/05/05,161.322
2019/05/06,161.692
2019/05/07,162.655
2019/05/08,163.123
2019/05/09,163.568
2019/05/10,164.179
2019/05/11,165.636
2019/05/12,167.309
2019/05/13,169.041
2019/05/14,171.501
2019/05/15,175.449
2019/05/16,180.979
2019/05/17,184.704
2019/05/18,188.17
2019/05/19,192.368
2019/05/20,196.041
2019/05/21,199.721
2019/05/22,203.188
2019/05/23,205.62
2019/05/24,208.442
2019/05/25,211.22
2019/05/26,213.845
2019/05/27,217.375
2019/05/28,220.806
2019/05/29,223.927
2019/05/30,227.245
2019/05/31,229.198
2019/06/01,231.7
2019/06/02,234.068
2019/06/03,235.918
2019/06/04,236.508
2019/06/05,236.987
2019/06/06,237.452
2019/06/07,238.189
2019/06/08,238.739
2019/06/09,238.706
2019/06/10,238.741
2019/06/11,239.048
2019/06/12,239.805
2019/06/13,241.05
2019/06/14,242.041
2019/06/15,243.576
2019/06/16,245.336
2019/06/17,247.013
2019/06/18,248.337
2019/06/19,249.565
2019/06/20,250.826
2019/06/21,253.186
2019/06/22,256.644
2019/06/23,260.214
2019/06/24,263.277
2019/06/25,266.404
