Date,price3trxUSD
2022/10/12,-0.644
2022/10/13,-0.728
2022/10/14,-0.282
2022/10/15,-0.217
2022/10/16,-0.206
2022/10/17,0.097
2022/10/18,0.322
2022/10/19,0.164
2022/10/20,-0.076
2022/10/21,-0.209
2022/10/22,-0.062
2022/10/23,0.164
2022/10/24,0.531
2022/10/25,1.078
2022/10/26,2.537
2022/10/27,3.211
2022/10/28,2.786
2022/10/29,2.789
2022/10/30,2.425
2022/10/31,1.709
2022/11/01,1.109
2022/11/02,0.509
2022/11/03,-0.008
2022/11/04,0.182
2022/11/05,0.695
2022/11/06,0.715
2022/11/07,0.283
2022/11/08,-0.976
2022/11/09,-3.335
2022/11/10,-3.929
2022/11/11,-3.299
2022/11/12,-2.501
2022/11/13,-2.452
2022/11/14,-2.357
2022/11/15,-1.744
2022/11/16,-1.426
2022/11/17,-1.373
2022/11/18,-1.13
2022/11/19,-0.887
2022/11/20,-0.831
2022/11/21,-1.454
2022/11/22,-1.807
2022/11/23,-1.187
2022/11/24,-0.2
2022/11/25,0.269
2022/11/26,0.673
2022/11/27,0.775
2022/11/28,0.241
2022/11/29,0.221
2022/11/30,1.183
