Date,transactionvalue14trxUSD
2016/06/29,0.546
2016/06/30,0.172
2016/07/01,-0.179
2016/07/02,-0.563
2016/07/03,-0.947
2016/07/04,-1.219
2016/07/05,-1.072
2016/07/06,-1.002
2016/07/07,-1.012
2016/07/08,-1.117
2016/07/09,-1.285
2016/07/10,-1.474
2016/07/11,-1.648
2016/07/12,-1.802
2016/07/13,-1.903
2016/07/14,-1.983
2016/07/15,-1.494
2016/07/16,-1.179
2016/07/17,-0.989
2016/07/18,-0.524
2016/07/19,1.172
2016/07/20,4.09
2016/07/21,5.631
2016/07/22,6.373
2016/07/23,6.558
2016/07/24,7.467
2016/07/25,8.299
2016/07/26,9.755
2016/07/27,10.646
2016/07/28,10.674
2016/07/29,10.025
2016/07/30,8.993
2016/07/31,7.788
2016/08/01,6.704
2016/08/02,5.921
2016/08/03,5.238
2016/08/04,4.46
2016/08/05,3.718
2016/08/06,2.919
2016/08/07,2.141
2016/08/08,1.416
2016/08/09,0.799
2016/08/10,0.362
2016/08/11,0.001
2016/08/12,-0.36
2016/08/13,-0.713
2016/08/14,-1.067
2016/08/15,-1.423
2016/08/16,-1.798
2016/08/17,-2.131
2016/08/18,-2.455
2016/08/19,-2.766
2016/08/20,-3.024
2016/08/21,-3.127
2016/08/22,-3.19
2016/08/23,-3.114
2016/08/24,-3.118
2016/08/25,-3.184
2016/08/26,-3.226
2016/08/27,-3.309
2016/08/28,-3.418
2016/08/29,-3.522
2016/08/30,-3.641
2016/08/31,-3.745
2016/09/01,-3.759
2016/09/02,-3.742
2016/09/03,-3.713
2016/09/04,-3.664
2016/09/05,-3.646
2016/09/06,-3.645
2016/09/07,-3.661
2016/09/08,-3.646
2016/09/09,-3.671
2016/09/10,-3.707
2016/09/11,-3.726
2016/09/12,-3.722
2016/09/13,-3.684
2016/09/14,-3.669
2016/09/15,-3.682
2016/09/16,-3.526
2016/09/17,-3.394
2016/09/18,-3.096
2016/09/19,-2.82
2016/09/20,-2.17
2016/09/21,-1.068
2016/09/22,-0.207
2016/09/23,0.63
2016/09/24,1.155
2016/09/25,1.716
2016/09/26,2.001
2016/09/27,2.021
2016/09/28,2.145
2016/09/29,2.264
2016/09/30,2.165
2016/10/01,1.861
2016/10/02,1.59
2016/10/03,1.191
2016/10/04,0.731
2016/10/05,0.339
2016/10/06,0.004
2016/10/07,-0.307
2016/10/08,-0.552
2016/10/09,-0.545
2016/10/10,-0.388
2016/10/11,-0.146
2016/10/12,0.339
2016/10/13,0.601
2016/10/14,0.899
2016/10/15,1.02
2016/10/16,1.091
2016/10/17,1.138
2016/10/18,1.221
2016/10/19,1.143
2016/10/20,0.898
2016/10/21,0.523
2016/10/22,0.1
2016/10/23,-0.344
2016/10/24,-0.782
2016/10/25,-1.141
2016/10/26,-1.449
2016/10/27,-1.708
2016/10/28,-1.833
2016/10/29,-1.813
2016/10/30,-1.606
2016/10/31,-1.464
2016/11/01,-1.19
2016/11/02,-0.583
2016/11/03,1.058
2016/11/04,2.043
2016/11/05,2.442
2016/11/06,2.398
2016/11/07,2.087
2016/11/08,1.635
2016/11/09,1.3
2016/11/10,0.918
2016/11/11,0.862
2016/11/12,0.695
2016/11/13,0.457
2016/11/14,0.104
2016/11/15,-0.256
2016/11/16,-0.589
2016/11/17,-0.636
2016/11/18,-0.758
2016/11/19,-0.937
2016/11/20,-1.179
2016/11/21,-1.451
2016/11/22,-1.565
2016/11/23,-1.618
2016/11/24,-1.706
2016/11/25,-1.797
2016/11/26,-1.932
2016/11/27,-2.097
2016/11/28,-2.278
2016/11/29,-2.411
2016/11/30,-2.489
2016/12/01,-2.533
2016/12/02,-2.3
2016/12/03,-1.687
2016/12/04,-1.215
2016/12/05,-0.658
2016/12/06,0.098
2016/12/07,0.651
2016/12/08,1.091
2016/12/09,1.409
2016/12/10,1.482
2016/12/11,1.47
2016/12/12,1.291
2016/12/13,1.002
2016/12/14,0.645
2016/12/15,0.371
2016/12/16,0.093
2016/12/17,0.035
2016/12/18,0.037
2016/12/19,-0.059
2016/12/20,-0.211
2016/12/21,-0.345
2016/12/22,-0.374
2016/12/23,0.017
2016/12/24,0.311
2016/12/25,0.375
2016/12/26,0.266
2016/12/27,0.09
2016/12/28,0.025
2016/12/29,0.227
2016/12/30,0.475
2016/12/31,1.114
2017/01/01,1.453
2017/01/02,1.696
2017/01/03,2.078
2017/01/04,2.875
2017/01/05,3.888
2017/01/06,4.902
2017/01/07,5.425
2017/01/08,5.401
2017/01/09,5.247
2017/01/10,5.007
2017/01/11,4.733
2017/01/12,4.374
2017/01/13,3.836
2017/01/14,3.132
2017/01/15,2.346
2017/01/16,1.562
2017/01/17,0.87
2017/01/18,0.219
2017/01/19,-0.37
2017/01/20,-0.767
2017/01/21,-1.154
2017/01/22,-1.522
2017/01/23,-1.872
2017/01/24,-2.21
2017/01/25,-2.51
2017/01/26,-2.766
2017/01/27,-2.984
2017/01/28,-3.203
2017/01/29,-3.383
2017/01/30,-3.552
2017/01/31,-3.64
2017/02/01,-3.666
2017/02/02,-3.642
2017/02/03,-3.523
2017/02/04,-3.319
2017/02/05,-3.185
2017/02/06,-3.026
2017/02/07,-2.873
2017/02/08,-2.735
2017/02/09,-2.581
2017/02/10,-2.395
2017/02/11,-2.262
2017/02/12,-2.121
2017/02/13,-2.013
2017/02/14,-1.606
2017/02/15,-0.845
2017/02/16,-0.118
2017/02/17,0.579
2017/02/18,1.174
2017/02/19,1.663
2017/02/20,2.047
2017/02/21,2.456
2017/02/22,2.751
2017/02/23,2.959
2017/02/24,3.403
2017/02/25,3.683
2017/02/26,3.951
2017/02/27,4.976
2017/02/28,6.487
2017/03/01,8.113
2017/03/02,10.059
2017/03/03,11.983
2017/03/04,12.852
2017/03/05,12.792
2017/03/06,12.826
2017/03/07,12.22
2017/03/08,11.42
2017/03/09,10.617
2017/03/10,9.785
2017/03/11,9.146
2017/03/12,9.08
2017/03/13,8.959
2017/03/14,8.329
2017/03/15,7.482
2017/03/16,7.512
2017/03/17,7.44
2017/03/18,7.583
2017/03/19,7.078
2017/03/20,6.36
2017/03/21,5.809
2017/03/22,5.313
2017/03/23,4.856
2017/03/24,4.599
2017/03/25,4.379
2017/03/26,4.108
2017/03/27,3.801
2017/03/28,3.516
2017/03/29,3.301
2017/03/30,3.234
2017/03/31,3.126
2017/04/01,2.935
2017/04/02,2.817
2017/04/03,2.703
2017/04/04,2.435
2017/04/05,2.179
2017/04/06,2.009
2017/04/07,1.657
2017/04/08,1.286
2017/04/09,0.912
2017/04/10,0.592
2017/04/11,0.318
2017/04/12,0.064
2017/04/13,-0.205
2017/04/14,-0.439
2017/04/15,-0.717
2017/04/16,-1.056
2017/04/17,-1.406
2017/04/18,-1.607
2017/04/19,-1.671
2017/04/20,-1.608
2017/04/21,-1.526
2017/04/22,-1.435
2017/04/23,-1.348
2017/04/24,-1.223
2017/04/25,-1.125
2017/04/26,-0.943
2017/04/27,-0.619
2017/04/28,-0.181
2017/04/29,0.388
2017/04/30,1.079
2017/05/01,2.027
2017/05/02,2.912
2017/05/03,3.839
2017/05/04,4.641
2017/05/05,5.38
2017/05/06,5.78
2017/05/07,6.012
2017/05/08,6.003
2017/05/09,5.827
2017/05/10,5.559
2017/05/11,5.303
2017/05/12,4.99
2017/05/13,4.556
2017/05/14,4.063
2017/05/15,3.594
2017/05/16,3.257
2017/05/17,2.828
2017/05/18,2.314
2017/05/19,1.861
2017/05/20,1.441
2017/05/21,1.106
2017/05/22,1.104
2017/05/23,1.098
2017/05/24,1.115
2017/05/25,1.141
2017/05/26,1.202
2017/05/27,1.176
2017/05/28,1.067
2017/05/29,0.93
2017/05/30,0.801
2017/05/31,0.899
2017/06/01,1.027
2017/06/02,1.161
2017/06/03,1.302
2017/06/04,1.415
2017/06/05,1.565
2017/06/06,1.793
2017/06/07,1.986
2017/06/08,2.115
2017/06/09,2.167
2017/06/10,2.095
2017/06/11,1.971
2017/06/12,2.059
2017/06/13,2.21
2017/06/14,2.238
2017/06/15,2.269
2017/06/16,2.29
2017/06/17,2.15
2017/06/18,1.898
2017/06/19,1.589
2017/06/20,1.299
2017/06/21,0.925
2017/06/22,0.528
2017/06/23,0.165
2017/06/24,-0.129
2017/06/25,-0.485
2017/06/26,-0.821
2017/06/27,-1.098
2017/06/28,-1.325
2017/06/29,-1.485
2017/06/30,-1.609
2017/07/01,-1.723
2017/07/02,-1.857
2017/07/03,-1.783
2017/07/04,-1.606
2017/07/05,-1.551
2017/07/06,-1.555
2017/07/07,-1.607
2017/07/08,-1.697
2017/07/09,-1.864
2017/07/10,-2.007
2017/07/11,-2.117
2017/07/12,-2.187
2017/07/13,-2.084
2017/07/14,-1.818
2017/07/15,-1.447
2017/07/16,-1.079
2017/07/17,-0.731
2017/07/18,-0.342
2017/07/19,0.045
2017/07/20,0.385
2017/07/21,0.718
2017/07/22,0.747
2017/07/23,0.6
2017/07/24,0.56
2017/07/25,0.627
2017/07/26,0.702
2017/07/27,0.81
2017/07/28,0.941
2017/07/29,1.1
2017/07/30,1.139
2017/07/31,0.984
2017/08/01,0.756
2017/08/02,0.479
2017/08/03,0.158
2017/08/04,-0.182
2017/08/05,-0.495
2017/08/06,-0.774
2017/08/07,-1.005
2017/08/08,-1.188
2017/08/09,-1.292
2017/08/10,-1.183
2017/08/11,-0.605
2017/08/12,0.024
2017/08/13,0.674
2017/08/14,1.131
2017/08/15,1.358
2017/08/16,1.379
2017/08/17,1.263
2017/08/18,1.064
2017/08/19,0.797
2017/08/20,0.505
2017/08/21,0.221
2017/08/22,-0.052
2017/08/23,-0.284
2017/08/24,-0.484
2017/08/25,-0.67
2017/08/26,-0.904
2017/08/27,-0.918
2017/08/28,-0.676
2017/08/29,-0.396
2017/08/30,0.145
2017/08/31,0.535
2017/09/01,0.784
2017/09/02,0.915
2017/09/03,0.917
2017/09/04,0.825
2017/09/05,0.663
2017/09/06,0.464
2017/09/07,0.213
2017/09/08,-0.049
2017/09/09,-0.204
2017/09/10,-0.285
2017/09/11,-0.365
2017/09/12,-0.454
2017/09/13,-0.609
2017/09/14,-0.757
2017/09/15,-0.9
2017/09/16,-1.077
2017/09/17,-1.209
2017/09/18,-1.232
2017/09/19,-1.212
2017/09/20,-1.234
2017/09/21,-1.288
2017/09/22,-1.358
2017/09/23,-1.439
2017/09/24,-1.545
2017/09/25,-1.639
2017/09/26,-1.713
2017/09/27,-1.759
2017/09/28,-1.776
2017/09/29,-1.8
2017/09/30,-1.843
2017/10/01,-1.932
2017/10/02,-2.001
2017/10/03,-1.764
2017/10/04,-1.448
2017/10/05,-1.21
2017/10/06,-1.031
2017/10/07,-0.919
2017/10/08,-0.834
2017/10/09,-0.754
2017/10/10,-0.682
2017/10/11,-0.636
2017/10/12,-0.595
2017/10/13,-0.491
2017/10/14,-0.389
2017/10/15,-0.316
2017/10/16,-0.341
2017/10/17,-0.405
2017/10/18,-0.435
2017/10/19,-0.481
2017/10/20,-0.57
2017/10/21,-0.672
2017/10/22,-0.789
2017/10/23,-0.872
2017/10/24,-0.928
2017/10/25,-0.993
2017/10/26,-1.068
2017/10/27,-1.307
2017/10/28,-1.647
2017/10/29,-2.044
2017/10/30,-2.468
2017/10/31,-2.899
2017/11/01,-3.093
2017/11/02,-3.095
2017/11/03,-2.977
2017/11/04,-2.808
2017/11/05,-2.626
2017/11/06,-2.437
2017/11/07,-2.268
2017/11/08,-2.041
2017/11/09,-1.582
2017/11/10,-1.098
2017/11/11,-0.597
2017/11/12,-0.017
2017/11/13,0.424
2017/11/14,0.729
2017/11/15,1.03
2017/11/16,1.303
2017/11/17,1.532
2017/11/18,1.685
2017/11/19,1.789
2017/11/20,1.911
2017/11/21,2.028
2017/11/22,2.12
2017/11/23,2.208
2017/11/24,2.258
2017/11/25,2.341
2017/11/26,2.422
2017/11/27,2.551
2017/11/28,2.761
2017/11/29,3.039
2017/11/30,3.255
2017/12/01,3.353
2017/12/02,3.397
2017/12/03,3.336
2017/12/04,3.189
2017/12/05,2.83
2017/12/06,2.393
2017/12/07,1.913
2017/12/08,1.392
2017/12/09,0.852
2017/12/10,0.314
2017/12/11,-0.206
2017/12/12,-0.598
2017/12/13,-0.901
2017/12/14,-1.104
2017/12/15,-1.266
2017/12/16,-1.417
2017/12/17,-1.547
2017/12/18,-1.659
2017/12/19,-1.706
2017/12/20,-1.657
2017/12/21,-1.551
2017/12/22,-1.435
2017/12/23,-1.345
2017/12/24,-1.301
2017/12/25,-1.301
2017/12/26,-1.274
2017/12/27,-1.222
2017/12/28,-1.124
2017/12/29,-0.983
2017/12/30,-0.812
2017/12/31,-0.713
2018/01/01,-0.667
2018/01/02,-0.563
2018/01/03,-0.431
2018/01/04,-0.17
2018/01/05,0.164
2018/01/06,0.479
2018/01/07,0.736
2018/01/08,1.014
2018/01/09,1.32
2018/01/10,1.721
2018/01/11,2.069
2018/01/12,2.284
2018/01/13,2.325
2018/01/14,2.738
2018/01/15,2.901
2018/01/16,2.906
2018/01/17,2.773
2018/01/18,2.558
2018/01/19,2.242
2018/01/20,1.874
2018/01/21,1.473
2018/01/22,1.099
2018/01/23,0.751
2018/01/24,0.445
2018/01/25,0.098
2018/01/26,-0.153
2018/01/27,-0.382
2018/01/28,-0.559
2018/01/29,-0.686
2018/01/30,-0.762
2018/01/31,-0.807
2018/02/01,-0.852
2018/02/02,-0.863
2018/02/03,-0.917
2018/02/04,-1.029
2018/02/05,-1.159
2018/02/06,-1.286
2018/02/07,-1.404
2018/02/08,-1.563
2018/02/09,-1.719
2018/02/10,-1.853
2018/02/11,-2.005
2018/02/12,-2.148
2018/02/13,-2.217
2018/02/14,-2.267
2018/02/15,-2.277
2018/02/16,-2.278
2018/02/17,-2.282
2018/02/18,-2.286
2018/02/19,-2.308
2018/02/20,-2.331
2018/02/21,-2.358
2018/02/22,-2.332
2018/02/23,-2.344
2018/02/24,-2.387
2018/02/25,-2.482
2018/02/26,-2.59
2018/02/27,-2.73
2018/02/28,-2.89
2018/03/01,-3.048
2018/03/02,-3.21
2018/03/03,-3.387
2018/03/04,-3.564
2018/03/05,-3.719
2018/03/06,-3.831
2018/03/07,-3.919
2018/03/08,-3.992
2018/03/09,-4.044
2018/03/10,-4.099
2018/03/11,-4.161
2018/03/12,-4.206
2018/03/13,-4.17
2018/03/14,-4.115
2018/03/15,-4.054
2018/03/16,-4.014
2018/03/17,-3.991
2018/03/18,-3.916
2018/03/19,-3.823
2018/03/20,-3.73
2018/03/21,-3.645
2018/03/22,-3.57
2018/03/23,-3.485
2018/03/24,-3.435
2018/03/25,-3.415
2018/03/26,-3.36
2018/03/27,-3.237
2018/03/28,-3.068
2018/03/29,-2.875
2018/03/30,-2.709
2018/03/31,-2.607
2018/04/01,-2.565
2018/04/02,-2.562
2018/04/03,-2.569
2018/04/04,-2.587
2018/04/05,-2.644
2018/04/06,-2.717
2018/04/07,-2.812
2018/04/08,-2.892
2018/04/09,-2.926
2018/04/10,-2.943
2018/04/11,-2.924
2018/04/12,-2.808
2018/04/13,-2.609
2018/04/14,-2.473
2018/04/15,-2.35
2018/04/16,-2.223
2018/04/17,-2.107
2018/04/18,-1.95
2018/04/19,-1.778
2018/04/20,-1.541
2018/04/21,-1.295
2018/04/22,-1.11
2018/04/23,-0.707
2018/04/24,-0.204
2018/04/25,0.288
2018/04/26,0.663
2018/04/27,0.979
2018/04/28,1.185
2018/04/29,1.294
2018/04/30,1.38
2018/05/01,1.437
2018/05/02,1.569
2018/05/03,1.768
2018/05/04,1.907
2018/05/05,1.953
2018/05/06,1.927
2018/05/07,2.02
2018/05/08,2.037
2018/05/09,2.009
2018/05/10,1.934
2018/05/11,1.824
2018/05/12,1.622
2018/05/13,1.332
2018/05/14,1.122
2018/05/15,0.954
2018/05/16,0.766
2018/05/17,0.57
2018/05/18,0.366
2018/05/19,0.117
2018/05/20,-0.126
2018/05/21,-0.314
2018/05/22,-0.406
2018/05/23,-0.404
2018/05/24,-0.407
2018/05/25,-0.438
2018/05/26,-0.528
2018/05/27,-0.593
2018/05/28,-0.602
2018/05/29,-0.602
2018/05/30,-0.596
2018/05/31,-0.575
2018/06/01,-0.496
2018/06/02,-0.512
2018/06/03,-0.612
2018/06/04,-0.661
2018/06/05,-0.666
2018/06/06,-0.604
2018/06/07,-0.519
2018/06/08,-0.38
2018/06/09,-0.365
2018/06/10,-0.375
2018/06/11,-0.373
2018/06/12,-0.28
2018/06/13,-0.061
2018/06/14,0.253
2018/06/15,0.57
2018/06/16,0.699
2018/06/17,0.648
2018/06/18,0.519
2018/06/19,0.371
2018/06/20,0.225
2018/06/21,0.08
2018/06/22,-0.027
2018/06/23,-0.198
2018/06/24,-0.337
2018/06/25,-0.452
2018/06/26,-0.562
2018/06/27,-0.681
2018/06/28,-0.804
2018/06/29,-0.896
2018/06/30,-1.017
2018/07/01,-1.173
2018/07/02,-1.25
2018/07/03,-1.244
2018/07/04,-1.157
2018/07/05,-1.04
2018/07/06,-0.881
2018/07/07,-0.788
2018/07/08,-0.762
2018/07/09,-0.725
2018/07/10,-0.691
2018/07/11,-0.705
2018/07/12,-0.744
2018/07/13,-0.803
2018/07/14,-0.902
2018/07/15,-1.026
2018/07/16,-1.093
2018/07/17,-1.102
2018/07/18,-1.045
2018/07/19,-0.996
2018/07/20,-0.928
2018/07/21,-0.923
2018/07/22,-0.979
2018/07/23,-1.016
2018/07/24,-1.03
2018/07/25,-1.048
2018/07/26,-1.086
2018/07/27,-1.138
2018/07/28,-1.251
2018/07/29,-1.404
2018/07/30,-1.484
2018/07/31,-1.351
2018/08/01,-1.256
2018/08/02,-1.185
2018/08/03,-1.161
2018/08/04,-1.207
2018/08/05,-1.304
2018/08/06,-1.383
2018/08/07,-1.408
2018/08/08,-1.284
2018/08/09,-1.122
2018/08/10,-0.942
2018/08/11,-0.818
2018/08/12,-0.81
2018/08/13,-0.729
2018/08/14,-0.577
2018/08/15,-0.426
2018/08/16,-0.386
2018/08/17,-0.345
2018/08/18,-0.401
2018/08/19,-0.557
2018/08/20,-0.706
2018/08/21,-0.835
2018/08/22,-0.905
2018/08/23,-0.971
2018/08/24,-1.031
2018/08/25,-1.121
2018/08/26,-1.241
2018/08/27,-1.312
2018/08/28,-1.349
2018/08/29,-1.314
2018/08/30,-1.273
2018/08/31,-1.213
2018/09/01,-1.203
2018/09/02,-1.249
2018/09/03,-1.213
2018/09/04,-0.936
2018/09/05,-0.621
2018/09/06,-0.259
2018/09/07,0.061
2018/09/08,0.286
2018/09/09,0.416
2018/09/10,0.507
2018/09/11,0.564
2018/09/12,0.691
2018/09/13,0.752
2018/09/14,0.781
2018/09/15,0.718
2018/09/16,0.576
2018/09/17,0.44
2018/09/18,0.309
2018/09/19,0.16
2018/09/20,0.051
2018/09/21,0.1
2018/09/22,0.123
2018/09/23,0.105
2018/09/24,0.12
2018/09/25,0.113
2018/09/26,0.099
2018/09/27,0.057
2018/09/28,0.011
2018/09/29,-0.041
2018/09/30,-0.12
2018/10/01,-0.227
2018/10/02,-0.375
2018/10/03,-0.507
2018/10/04,-0.621
2018/10/05,-0.74
2018/10/06,-0.9
2018/10/07,-1.071
2018/10/08,-1.167
2018/10/09,-1.231
2018/10/10,-1.254
2018/10/11,-1.106
2018/10/12,-0.969
2018/10/13,-0.929
2018/10/14,-0.949
2018/10/15,-0.748
2018/10/16,-0.545
2018/10/17,-0.39
2018/10/18,-0.219
2018/10/19,-0.144
2018/10/20,-0.14
2018/10/21,-0.099
2018/10/22,-0.114
2018/10/23,-0.146
2018/10/24,-0.185
2018/10/25,-0.158
2018/10/26,-0.155
2018/10/27,-0.246
2018/10/28,-0.393
2018/10/29,-0.489
2018/10/30,-0.582
2018/10/31,-0.652
2018/11/01,-0.717
2018/11/02,-0.724
2018/11/03,-0.78
2018/11/04,-0.803
2018/11/05,-0.717
2018/11/06,-0.625
2018/11/07,-0.472
2018/11/08,-0.343
2018/11/09,-0.246
2018/11/10,-0.232
2018/11/11,-0.284
2018/11/12,-0.289
2018/11/13,-0.277
2018/11/14,-0.12
2018/11/15,0.123
2018/11/16,0.305
2018/11/17,0.347
2018/11/18,0.375
2018/11/19,0.591
2018/11/20,0.921
2018/11/21,1.165
2018/11/22,1.241
2018/11/23,1.222
2018/11/24,1.105
2018/11/25,1.02
2018/11/26,0.913
2018/11/27,0.742
2018/11/28,0.571
2018/11/29,0.455
2018/11/30,1.227
2018/12/01,2.535
2018/12/02,3.063
2018/12/03,3.107
2018/12/04,2.849
2018/12/05,2.446
2018/12/06,2.012
2018/12/07,1.61
2018/12/08,1.161
2018/12/09,0.701
2018/12/10,0.25
2018/12/11,-0.174
2018/12/12,-0.572
2018/12/13,-0.916
2018/12/14,-1.229
2018/12/15,-1.543
2018/12/16,-1.842
2018/12/17,-2.048
2018/12/18,-2.178
2018/12/19,-2.187
2018/12/20,-2.094
2018/12/21,-1.912
2018/12/22,-1.79
2018/12/23,-1.636
2018/12/24,-1.386
2018/12/25,-1.196
2018/12/26,-1.08
2018/12/27,-0.97
2018/12/28,-0.864
2018/12/29,-0.655
2018/12/30,-0.551
2018/12/31,-0.499
2019/01/01,-0.499
2019/01/02,-0.466
2019/01/03,-0.431
2019/01/04,-0.243
2019/01/05,0.122
2019/01/06,0.393
2019/01/07,0.575
2019/01/08,0.654
2019/01/09,0.645
2019/01/10,0.63
2019/01/11,0.67
2019/01/12,0.569
2019/01/13,0.394
2019/01/14,0.276
2019/01/15,0.142
2019/01/16,0.03
2019/01/17,-0.107
2019/01/18,-0.292
2019/01/19,-0.522
2019/01/20,-0.752
2019/01/21,-0.978
2019/01/22,-1.196
2019/01/23,-1.37
2019/01/24,-1.472
2019/01/25,-1.547
2019/01/26,-1.647
2019/01/27,-1.715
2019/01/28,-1.689
2019/01/29,-1.669
2019/01/30,-1.637
2019/01/31,-1.582
2019/02/01,-1.54
2019/02/02,-1.56
2019/02/03,-1.602
2019/02/04,-1.683
2019/02/05,-1.791
2019/02/06,-1.835
2019/02/07,-1.863
2019/02/08,-1.807
2019/02/09,-1.771
2019/02/10,-1.69
2019/02/11,-1.535
2019/02/12,-1.388
2019/02/13,-1.238
2019/02/14,-1.099
2019/02/15,-0.98
2019/02/16,-0.941
2019/02/17,-0.849
2019/02/18,-0.547
2019/02/19,-0.151
2019/02/20,0.207
2019/02/21,0.497
2019/02/22,0.732
2019/02/23,0.862
2019/02/24,1.092
2019/02/25,1.407
2019/02/26,1.529
2019/02/27,1.657
2019/02/28,1.704
2019/03/01,1.628
2019/03/02,1.436
2019/03/03,1.219
2019/03/04,1.021
2019/03/05,0.841
2019/03/06,0.686
2019/03/07,0.547
2019/03/08,0.457
2019/03/09,0.34
2019/03/10,0.227
2019/03/11,0.179
2019/03/12,0.151
2019/03/13,0.1
2019/03/14,0.058
2019/03/15,0.028
2019/03/16,0.008
2019/03/17,-0.024
2019/03/18,-0.003
2019/03/19,-0.043
2019/03/20,-0.023
2019/03/21,0.001
2019/03/22,-0.022
2019/03/23,0.005
2019/03/24,-0.019
2019/03/25,-0.005
2019/03/26,0.008
2019/03/27,0.003
2019/03/28,-0.011
2019/03/29,-0.006
2019/03/30,0.001
2019/03/31,-0.022
2019/04/01,-0.048
2019/04/02,0.068
2019/04/03,0.323
2019/04/04,0.542
2019/04/05,0.728
2019/04/06,0.814
2019/04/07,0.897
2019/04/08,1.105
2019/04/09,1.325
2019/04/10,1.474
2019/04/11,1.53
2019/04/12,1.488
2019/04/13,1.312
2019/04/14,1.099
2019/04/15,0.935
2019/04/16,0.761
2019/04/17,0.584
2019/04/18,0.453
2019/04/19,0.328
2019/04/20,0.175
2019/04/21,0.035
2019/04/22,-0.079
2019/04/23,-0.138
