Date,fee_to_reward3stdUSD
2019/06/23,0.181
2019/06/24,0.566
2019/06/25,1.767
2019/06/26,1.405
2019/06/27,0.29
2019/06/28,0.337
2019/06/29,1.642
2019/06/30,1.684
2019/07/01,1.867
2019/07/02,1.664
2019/07/03,1.919
2019/07/04,1.183
2019/07/05,0.797
2019/07/06,0.775
2019/07/07,1.283
2019/07/08,1.316
2019/07/09,1.305
2019/07/10,0.838
2019/07/11,2
2019/07/12,2.065
2019/07/13,2.324
2019/07/14,0.555
2019/07/15,1.053
2019/07/16,3.569
2019/07/17,2.707
2019/07/18,3.391
2019/07/19,1.93
2019/07/20,1.748
2019/07/21,1.995
2019/07/22,0.231
2019/07/23,0.379
2019/07/24,2.459
2019/07/25,2.37
2019/07/26,2.294
2019/07/27,2.377
2019/07/28,0.531
2019/07/29,0.509
2019/07/30,0.618
2019/07/31,0.325
2019/08/01,1.945
2019/08/02,1.62
2019/08/03,1.167
2019/08/04,1.703
2019/08/05,1.67
2019/08/06,0.789
2019/08/07,0.21
2019/08/08,0.177
2019/08/09,0.232
2019/08/10,0.545
2019/08/11,0.713
2019/08/12,0.49
2019/08/13,0.483
2019/08/14,0.458
2019/08/15,0.907
2019/08/16,0.661
2019/08/17,1.158
2019/08/18,0.567
2019/08/19,1.074
2019/08/20,1.078
2019/08/21,0.542
2019/08/22,0.449
2019/08/23,0.522
2019/08/24,0.516
2019/08/25,0.565
2019/08/26,1.207
2019/08/27,0.755
2019/08/28,0.759
2019/08/29,0.037
2019/08/30,0.048
2019/08/31,0.354
2019/09/01,0.331
2019/09/02,0.688
2019/09/03,0.71
2019/09/04,0.081
2019/09/05,0.686
2019/09/06,0.977
2019/09/07,0.344
2019/09/08,0.312
2019/09/09,0.832
2019/09/10,1.01
2019/09/11,0.482
2019/09/12,0.436
2019/09/13,0.468
2019/09/14,0.415
2019/09/15,0.479
2019/09/16,0.243
2019/09/17,1.378
2019/09/18,1.462
2019/09/19,1.251
2019/09/20,1.048
2019/09/21,1.74
2019/09/22,2.746
2019/09/23,1.994
2019/09/24,3.14
2019/09/25,1.343
2019/09/26,1.787
2019/09/27,1.733
2019/09/28,0.167
2019/09/29,0.602
2019/09/30,1.026
2019/10/01,3.49
2019/10/02,3.164
2019/10/03,0.91
2019/10/04,0.969
2019/10/05,1.238
2019/10/06,0.547
2019/10/07,0.294
2019/10/08,0.459
2019/10/09,0.708
2019/10/10,0.533
2019/10/11,0.554
2019/10/12,0.579
2019/10/13,0.513
2019/10/14,0.396
2019/10/15,0.474
2019/10/16,0.07
2019/10/17,0.139
2019/10/18,0.175
2019/10/19,0.275
2019/10/20,0.273
2019/10/21,0.298
2019/10/22,0.495
2019/10/23,0.907
2019/10/24,0.613
2019/10/25,0.502
2019/10/26,0.203
2019/10/27,0.704
2019/10/28,0.591
2019/10/29,0.593
2019/10/30,0.168
2019/10/31,0.145
2019/11/01,0.413
2019/11/02,0.79
2019/11/03,0.544
2019/11/04,0.524
2019/11/05,0.557
2019/11/06,0.239
2019/11/07,1.118
2019/11/08,1.123
2019/11/09,1.318
2019/11/10,0.539
2019/11/11,0.61
2019/11/12,0.568
2019/11/13,0.106
2019/11/14,0.07
2019/11/15,0.064
2019/11/16,0.666
2019/11/17,0.62
2019/11/18,0.707
2019/11/19,0.762
2019/11/20,0.159
2019/11/21,1.267
2019/11/22,3.32
2019/11/23,3.76
2019/11/24,4.34
2019/11/25,3.424
2019/11/26,2.997
2019/11/27,2.028
2019/11/28,0.965
2019/11/29,0.57
2019/11/30,0.929
2019/12/01,0.607
2019/12/02,0.687
2019/12/03,0.449
2019/12/04,0.428
2019/12/05,0.453
2019/12/06,0.711
2019/12/07,0.687
2019/12/08,0.671
2019/12/09,0.712
2019/12/10,0.919
2019/12/11,0.217
2019/12/12,0.052
2019/12/13,0.007
2019/12/14,0.228
2019/12/15,0.206
2019/12/16,0.98
2019/12/17,1.924
2019/12/18,1.096
2019/12/19,1.282
2019/12/20,0.774
2019/12/21,0.794
2019/12/22,0.891
2019/12/23,0.833
2019/12/24,0.771
2019/12/25,0.574
2019/12/26,0.092
2019/12/27,0.115
2019/12/28,0.476
2019/12/29,0.442
2019/12/30,0.451
2019/12/31,0.484
2020/01/01,0.418
2020/01/02,0.704
2020/01/03,0.378
2020/01/04,0.399
2020/01/05,0.429
2020/01/06,0.543
2020/01/07,0.541
2020/01/08,0.443
2020/01/09,0.476
2020/01/10,0.445
2020/01/11,0.505
2020/01/12,0.667
2020/01/13,0.306
2020/01/14,0.821
2020/01/15,0.52
2020/01/16,0.517
2020/01/17,0.353
2020/01/18,0.145
2020/01/19,0.248
2020/01/20,0.245
2020/01/21,0.261
2020/01/22,0.238
2020/01/23,0.124
2020/01/24,0.023
2020/01/25,0.396
2020/01/26,0.374
2020/01/27,0.265
2020/01/28,0.38
2020/01/29,0.211
2020/01/30,0.291
2020/01/31,0.253
2020/02/01,0.205
2020/02/02,0.207
2020/02/03,0.306
2020/02/04,0.448
2020/02/05,0.635
2020/02/06,0.664
2020/02/07,0.291
2020/02/08,0.527
2020/02/09,0.707
2020/02/10,0.202
2020/02/11,0.326
2020/02/12,1.058
2020/02/13,0.864
2020/02/14,0.282
2020/02/15,0.262
2020/02/16,0.188
2020/02/17,0.255
2020/02/18,0.424
2020/02/19,0.194
2020/02/20,0.211
2020/02/21,0.858
2020/02/22,1.029
2020/02/23,0.312
2020/02/24,0.587
2020/02/25,0.505
2020/02/26,1.251
2020/02/27,1.001
2020/02/28,1.017
2020/02/29,0.942
2020/03/01,0.715
2020/03/02,0.156
2020/03/03,0.139
2020/03/04,0.123
2020/03/05,0.424
2020/03/06,0.366
2020/03/07,0.413
2020/03/08,0.99
2020/03/09,1.787
2020/03/10,1.265
2020/03/11,1.266
2020/03/12,17.734
2020/03/13,16.464
2020/03/14,16.178
2020/03/15,15.085
2020/03/16,4.708
2020/03/17,4.387
2020/03/18,4.018
2020/03/19,1.244
2020/03/20,1.245
2020/03/21,1.772
2020/03/22,1.248
2020/03/23,0.414
2020/03/24,0.399
2020/03/25,0.187
2020/03/26,0.174
2020/03/27,0.291
2020/03/28,0.675
2020/03/29,0.741
2020/03/30,0.583
2020/03/31,0.839
2020/04/01,0.273
2020/04/02,0.336
2020/04/03,0.324
2020/04/04,0.848
2020/04/05,0.779
2020/04/06,1.631
2020/04/07,1.551
2020/04/08,0.576
2020/04/09,0.485
2020/04/10,0.164
2020/04/11,0.689
2020/04/12,0.867
2020/04/13,0.715
2020/04/14,0.917
2020/04/15,0.215
2020/04/16,1.072
2020/04/17,1.062
2020/04/18,0.819
2020/04/19,0.336
2020/04/20,0.756
2020/04/21,0.877
2020/04/22,0.039
2020/04/23,0.186
2020/04/24,0.178
2020/04/25,0.652
2020/04/26,0.511
2020/04/27,0.443
2020/04/28,0.258
2020/04/29,1.975
2020/04/30,3.266
2020/05/01,2.867
2020/05/02,3.871
2020/05/03,0.819
2020/05/04,1.109
2020/05/05,0.976
2020/05/06,1.212
2020/05/07,1.949
2020/05/08,1.144
2020/05/09,1.177
2020/05/10,3.221
2020/05/11,3.138
2020/05/12,1.477
2020/05/13,2.594
2020/05/14,3.348
2020/05/15,2.261
2020/05/16,3.668
2020/05/17,1.518
2020/05/18,2.996
2020/05/19,2.402
2020/05/20,1.202
2020/05/21,4.204
2020/05/22,3.654
2020/05/23,6.734
2020/05/24,3.396
2020/05/25,4.022
2020/05/26,2.531
2020/05/27,0.87
2020/05/28,0.75
2020/05/29,1.642
2020/05/30,1.805
2020/05/31,1.844
2020/06/01,1.486
2020/06/02,2.127
2020/06/03,1.829
2020/06/04,1.881
2020/06/05,0.754
2020/06/06,1.292
2020/06/07,1.847
2020/06/08,1.118
2020/06/09,0.536
2020/06/10,1.011
2020/06/11,1.147
2020/06/12,1.662
2020/06/13,3.493
2020/06/14,3.242
2020/06/15,5.051
2020/06/16,5.342
2020/06/17,0.564
2020/06/18,0.912
2020/06/19,1.065
2020/06/20,2.164
2020/06/21,2.473
2020/06/22,4.15
2020/06/23,5.074
2020/06/24,1.817
2020/06/25,1.383
2020/06/26,2.397
2020/06/27,1.556
2020/06/28,1.032
2020/06/29,1.286
2020/06/30,4.354
2020/07/01,2.997
2020/07/02,2.186
2020/07/03,1.132
2020/07/04,3.155
2020/07/05,3.762
2020/07/06,2.515
2020/07/07,2.883
2020/07/08,3.44
2020/07/09,2.936
2020/07/10,3.621
2020/07/11,3.839
2020/07/12,2.073
2020/07/13,5.936
2020/07/14,5.508
2020/07/15,2.186
2020/07/16,3.18
2020/07/17,1.647
2020/07/18,1.329
2020/07/19,1.517
2020/07/20,4.763
2020/07/21,4.259
2020/07/22,0.709
2020/07/23,2.07
2020/07/24,1.922
2020/07/25,1.651
2020/07/26,2.366
2020/07/27,4.828
2020/07/28,5.606
2020/07/29,5.334
2020/07/30,0.843
2020/07/31,1.592
2020/08/01,3.082
2020/08/02,3.213
2020/08/03,2.338
2020/08/04,3.655
2020/08/05,3.314
2020/08/06,1.17
2020/08/07,4.972
2020/08/08,3.697
2020/08/09,2.62
2020/08/10,9.727
2020/08/11,9.09
2020/08/12,13.17
2020/08/13,13.13
2020/08/14,3.495
2020/08/15,13.994
2020/08/16,13.212
2020/08/17,2.52
2020/08/18,4.304
2020/08/19,3.614
2020/08/20,2.437
2020/08/21,5.317
2020/08/22,8.068
2020/08/23,11.692
2020/08/24,3.689
2020/08/25,3.959
2020/08/26,2.643
2020/08/27,2.726
2020/08/28,0.774
2020/08/29,1.942
2020/08/30,16.172
2020/08/31,16.883
2020/09/01,14.427
2020/09/02,13.13
2020/09/03,3.402
2020/09/04,14.514
2020/09/05,10.956
2020/09/06,12.912
2020/09/07,15.658
2020/09/08,4.016
2020/09/09,2.701
2020/09/10,9.991
2020/09/11,7.046
2020/09/12,9.24
2020/09/13,6.208
2020/09/14,11.418
2020/09/15,9.434
2020/09/16,4.639
2020/09/17,22.474
2020/09/18,21.187
2020/09/19,18.516
2020/09/20,16.598
2020/09/21,5.348
2020/09/22,3.906
2020/09/23,4.38
2020/09/24,6.169
2020/09/25,4.215
2020/09/26,4.879
2020/09/27,3.852
2020/09/28,6.844
2020/09/29,9.612
2020/09/30,4.412
2020/10/01,7.503
2020/10/02,4.876
2020/10/03,5.142
2020/10/04,3.842
2020/10/05,2.771
2020/10/06,4.66
2020/10/07,4.169
2020/10/08,5.009
2020/10/09,1.432
2020/10/10,4.56
2020/10/11,6.733
2020/10/12,5.861
2020/10/13,6.915
2020/10/14,0.436
2020/10/15,0.302
2020/10/16,2.775
2020/10/17,10.337
2020/10/18,8.403
2020/10/19,5.318
2020/10/20,5.859
2020/10/21,5.32
2020/10/22,3.924
2020/10/23,3.934
2020/10/24,9.72
2020/10/25,8.243
2020/10/26,7.389
2020/10/27,6.211
2020/10/28,4.761
2020/10/29,6.155
2020/10/30,1.28
2020/10/31,7.354
2020/11/01,7.929
2020/11/02,7.578
2020/11/03,7.275
2020/11/04,5.91
2020/11/05,3.104
2020/11/06,5.864
2020/11/07,2.948
2020/11/08,8.977
2020/11/09,7.224
2020/11/10,6.023
2020/11/11,2.281
2020/11/12,1.155
2020/11/13,1.279
2020/11/14,7.044
2020/11/15,6.949
2020/11/16,4.691
2020/11/17,11.443
2020/11/18,9.122
2020/11/19,8.278
2020/11/20,7.682
2020/11/21,5.024
2020/11/22,0.794
2020/11/23,3.034
2020/11/24,5.545
2020/11/25,6.397
2020/11/26,10.33
2020/11/27,15.433
2020/11/28,20.238
2020/11/29,5.45
2020/11/30,14.417
2020/12/01,15.733
2020/12/02,9.676
2020/12/03,9.794
2020/12/04,2.728
2020/12/05,4.857
2020/12/06,5.641
2020/12/07,4.179
2020/12/08,7.625
2020/12/09,4.755
2020/12/10,2.333
2020/12/11,2.279
2020/12/12,5.762
2020/12/13,6.103
2020/12/14,6.185
2020/12/15,10
2020/12/16,5.51
2020/12/17,10.227
2020/12/18,11.851
2020/12/19,14.565
2020/12/20,6.967
2020/12/21,7.979
2020/12/22,8.287
2020/12/23,7.476
2020/12/24,7.259
2020/12/25,4.167
2020/12/26,4.783
2020/12/27,5.738
2020/12/28,7.88
2020/12/29,2.409
2020/12/30,2.943
2020/12/31,3.216
2021/01/01,9.441
2021/01/02,7.051
2021/01/03,13.15
2021/01/04,16.21
2021/01/05,10.332
2021/01/06,11.672
2021/01/07,1.579
2021/01/08,1.548
2021/01/09,7.619
2021/01/10,8.643
2021/01/11,17.34
2021/01/12,18.087
2021/01/13,20.671
2021/01/14,3.921
2021/01/15,3.972
2021/01/16,1.486
2021/01/17,5.196
2021/01/18,3.634
2021/01/19,7.927
2021/01/20,5.408
2021/01/21,5.74
2021/01/22,7.287
2021/01/23,7.726
2021/01/24,8.271
2021/01/25,5.661
2021/01/26,5.265
2021/01/27,4.098
2021/01/28,2.16
2021/01/29,7.692
2021/01/30,6.98
2021/01/31,4.27
2021/02/01,6.57
2021/02/02,5.725
2021/02/03,2.515
2021/02/04,6.347
2021/02/05,6.949
2021/02/06,6.611
2021/02/07,8.904
2021/02/08,4.103
2021/02/09,7.423
2021/02/10,3.408
2021/02/11,6.026
2021/02/12,4.926
2021/02/13,2.091
2021/02/14,4.538
2021/02/15,4.445
2021/02/16,3.158
2021/02/17,0.393
2021/02/18,1.868
2021/02/19,2.125
2021/02/20,1.619
2021/02/21,6.489
2021/02/22,8.777
2021/02/23,15.256
2021/02/24,9.91
2021/02/25,13.146
2021/02/26,3.979
2021/02/27,6.565
2021/02/28,6.349
2021/03/01,0.802
2021/03/02,0.981
2021/03/03,1.808
2021/03/04,2.431
2021/03/05,3.994
2021/03/06,6.4
2021/03/07,6.836
2021/03/08,6.599
2021/03/09,1.245
2021/03/10,0.992
2021/03/11,1.157
2021/03/12,5.583
2021/03/13,5.236
2021/03/14,2.636
2021/03/15,4.609
2021/03/16,5.003
2021/03/17,0.848
2021/03/18,1.33
2021/03/19,3.413
2021/03/20,4.606
2021/03/21,3.236
2021/03/22,6.125
2021/03/23,5.567
2021/03/24,2.219
2021/03/25,1.958
2021/03/26,4.386
2021/03/27,7.84
2021/03/28,4.023
2021/03/29,3.967
2021/03/30,5.319
2021/03/31,6.707
2021/04/01,4.802
2021/04/02,2.147
2021/04/03,5.933
2021/04/04,9.327
2021/04/05,5.596
2021/04/06,6.064
2021/04/07,1.288
2021/04/08,4.874
2021/04/09,5.212
2021/04/10,3.629
2021/04/11,5.936
2021/04/12,4.099
2021/04/13,5.544
2021/04/14,4.84
2021/04/15,5.841
2021/04/16,10.463
2021/04/17,10.785
2021/04/18,2.883
2021/04/19,4.54
2021/04/20,9.484
2021/04/21,7.503
2021/04/22,9.343
2021/04/23,5.401
2021/04/24,13.722
2021/04/25,14.087
2021/04/26,3.436
2021/04/27,2.456
2021/04/28,3.212
2021/04/29,2.299
2021/04/30,4.89
2021/05/01,5.578
2021/05/02,4.444
2021/05/03,6.086
2021/05/04,7.722
2021/05/05,2.109
2021/05/06,2.311
2021/05/07,2.399
2021/05/08,12.924
2021/05/09,13.053
2021/05/10,11.937
2021/05/11,15.994
2021/05/12,5.952
2021/05/13,11.484
2021/05/14,14.005
2021/05/15,10.61
2021/05/16,9.268
2021/05/17,3.639
2021/05/18,3.017
2021/05/19,18.708
2021/05/20,17.227
2021/05/21,15.747
2021/05/22,13.085
2021/05/23,11.758
2021/05/24,11.387
2021/05/25,12.324
2021/05/26,5.024
2021/05/27,4.113
2021/05/28,3.279
2021/05/29,3.058
2021/05/30,4.345
2021/05/31,1.643
2021/06/01,1.379
2021/06/02,0.62
2021/06/03,0.982
2021/06/04,2.055
2021/06/05,5.016
2021/06/06,4.551
2021/06/07,2.439
2021/06/08,5.082
2021/06/09,2.715
2021/06/10,3.089
2021/06/11,1.373
2021/06/12,1.864
2021/06/13,3.638
2021/06/14,2.264
2021/06/15,2.757
2021/06/16,0.495
2021/06/17,0.541
2021/06/18,0.627
2021/06/19,3.097
2021/06/20,2.776
2021/06/21,11.248
2021/06/22,13.895
2021/06/23,11.471
2021/06/24,13.718
2021/06/25,2.144
2021/06/26,4.113
2021/06/27,4.188
2021/06/28,3.212
2021/06/29,2.283
2021/06/30,2.357
2021/07/01,2.377
2021/07/02,4.515
2021/07/03,3.42
2021/07/04,1.81
2021/07/05,1.811
2021/07/06,13.821
2021/07/07,11.467
2021/07/08,3.67
2021/07/09,4.212
2021/07/10,7.6
2021/07/11,6.363
2021/07/12,6.259
2021/07/13,7.955
2021/07/14,5.949
2021/07/15,4.805
2021/07/16,1.164
2021/07/17,5.643
2021/07/18,5.443
2021/07/19,0.642
2021/07/20,2.234
2021/07/21,2.978
2021/07/22,3.153
2021/07/23,2.438
2021/07/24,3.861
2021/07/25,3.413
2021/07/26,8.112
2021/07/27,7.552
2021/07/28,1.62
2021/07/29,2.866
2021/07/30,2.956
2021/07/31,2.099
2021/08/01,0.683
2021/08/02,1.808
2021/08/03,2.984
2021/08/04,1.646
2021/08/05,3.785
2021/08/06,3.674
2021/08/07,2.452
2021/08/08,1.592
2021/08/09,1.963
2021/08/10,2.777
2021/08/11,2.675
2021/08/12,2.036
2021/08/13,2.116
2021/08/14,2.011
2021/08/15,2.193
2021/08/16,2.516
2021/08/17,2.366
2021/08/18,2.098
2021/08/19,2.818
2021/08/20,15.155
2021/08/21,14.745
2021/08/22,1.167
2021/08/23,1.657
2021/08/24,2.456
2021/08/25,1.278
2021/08/26,0.343
2021/08/27,0.299
2021/08/28,1.194
2021/08/29,1.147
2021/08/30,1.864
2021/08/31,1.449
2021/09/01,0.273
2021/09/02,1.072
2021/09/03,2.093
2021/09/04,2.08
2021/09/05,1.435
2021/09/06,0.593
2021/09/07,3.558
2021/09/08,3.162
2021/09/09,1.617
2021/09/10,2.25
2021/09/11,4.373
2021/09/12,3.307
2021/09/13,2.566
2021/09/14,2.45
2021/09/15,1.527
2021/09/16,0.815
2021/09/17,1.146
2021/09/18,2.279
2021/09/19,1.196
2021/09/20,2.824
2021/09/21,2.225
2021/09/22,1.789
2021/09/23,1.586
2021/09/24,0.473
2021/09/25,2.129
2021/09/26,2.211
2021/09/27,2.507
2021/09/28,0.216
2021/09/29,0.817
2021/09/30,1.381
2021/10/01,1.45
2021/10/02,2.145
2021/10/03,1.289
2021/10/04,1.961
2021/10/05,3.41
2021/10/06,2.036
2021/10/07,1.574
2021/10/08,2.337
2021/10/09,4.613
2021/10/10,2.33
2021/10/11,2.038
2021/10/12,1.295
2021/10/13,0.702
2021/10/14,1.656
2021/10/15,2.509
2021/10/16,3.766
2021/10/17,4.337
2021/10/18,1.488
2021/10/19,1.355
2021/10/20,0.843
2021/10/21,1.329
2021/10/22,1.185
2021/10/23,1.655
2021/10/24,0.882
2021/10/25,1.502
2021/10/26,1.914
2021/10/27,3.582
2021/10/28,2.892
2021/10/29,0.872
2021/10/30,0.965
2021/10/31,1.164
2021/11/01,1.072
2021/11/02,1.088
2021/11/03,1.029
2021/11/04,0.933
2021/11/05,1.345
2021/11/06,1.407
2021/11/07,1.822
2021/11/08,1.791
2021/11/09,2.742
2021/11/10,1.288
2021/11/11,0.34
2021/11/12,1.002
2021/11/13,1.607
2021/11/14,1.802
2021/11/15,1.929
2021/11/16,2.225
2021/11/17,1.225
2021/11/18,1.074
2021/11/19,1.098
2021/11/20,1.982
2021/11/21,0.902
2021/11/22,1.713
2021/11/23,1.595
2021/11/24,0.258
2021/11/25,0.257
2021/11/26,0.263
2021/11/27,0.737
2021/11/28,1.561
2021/11/29,0.934
2021/11/30,1.427
2021/12/01,0.681
2021/12/02,0.761
2021/12/03,0.688
2021/12/04,2.297
2021/12/05,2.994
2021/12/06,2.895
2021/12/07,1.189
2021/12/08,1.276
2021/12/09,0.461
2021/12/10,1.082
2021/12/11,1.817
2021/12/12,2.311
2021/12/13,1.54
2021/12/14,1.467
2021/12/15,0.736
2021/12/16,0.438
2021/12/17,0.334
2021/12/18,1.467
2021/12/19,1.371
2021/12/20,0.891
2021/12/21,0.454
2021/12/22,0.468
2021/12/23,0.524
2021/12/24,0.223
2021/12/25,0.682
2021/12/26,1.157
2021/12/27,0.989
2021/12/28,1.699
2021/12/29,1.332
2021/12/30,0.701
2021/12/31,1.203
2022/01/01,1.302
2022/01/02,0.782
2022/01/03,0.815
2022/01/04,1.113
2022/01/05,1.641
2022/01/06,0.791
2022/01/07,0.7
2022/01/08,1.431
2022/01/09,1.62
2022/01/10,2.038
2022/01/11,1.781
2022/01/12,0.625
2022/01/13,1.133
2022/01/14,1.218
2022/01/15,1.329
2022/01/16,1.407
2022/01/17,1.156
2022/01/18,0.993
2022/01/19,0.498
2022/01/20,0.573
2022/01/21,2.089
2022/01/22,1.877
2022/01/23,3.035
2022/01/24,2.503
2022/01/25,1.603
2022/01/26,1.061
2022/01/27,0.621
2022/01/28,0.554
2022/01/29,0.91
2022/01/30,0.374
2022/01/31,0.231
2022/02/01,0.554
2022/02/02,0.706
2022/02/03,0.394
2022/02/04,0.648
2022/02/05,0.268
2022/02/06,1.361
2022/02/07,1.538
2022/02/08,1.402
2022/02/09,0.581
2022/02/10,0.361
2022/02/11,0.522
2022/02/12,0.98
2022/02/13,0.871
2022/02/14,0.454
2022/02/15,0.913
2022/02/16,0.645
2022/02/17,0.068
2022/02/18,0.682
2022/02/19,0.737
2022/02/20,0.184
2022/02/21,0.236
2022/02/22,0.39
2022/02/23,0.344
2022/02/24,0.617
2022/02/25,1.031
2022/02/26,1.549
2022/02/27,0.657
2022/02/28,0.427
2022/03/01,0.556
2022/03/02,0.168
2022/03/03,0.074
2022/03/04,0.46
2022/03/05,0.799
2022/03/06,0.418
2022/03/07,0.75
2022/03/08,0.696
2022/03/09,0.754
2022/03/10,0.843
2022/03/11,0.097
2022/03/12,0.643
2022/03/13,0.504
2022/03/14,0.594
2022/03/15,0.384
2022/03/16,0.38
2022/03/17,1.063
2022/03/18,0.868
2022/03/19,1.38
2022/03/20,1.412
2022/03/21,0.246
2022/03/22,0.266
2022/03/23,0.297
2022/03/24,0.432
2022/03/25,0.431
2022/03/26,0.706
2022/03/27,1.111
2022/03/28,1.712
2022/03/29,0.68
2022/03/30,0.874
2022/03/31,0.297
2022/04/01,0.157
2022/04/02,0.339
2022/04/03,0.359
2022/04/04,0.605
2022/04/05,0.776
2022/04/06,0.529
2022/04/07,0.56
2022/04/08,0.395
2022/04/09,1.136
2022/04/10,0.751
2022/04/11,0.743
2022/04/12,0.357
2022/04/13,0.265
2022/04/14,0.637
2022/04/15,1.062
2022/04/16,1.069
2022/04/17,0.424
2022/04/18,0.519
2022/04/19,0.588
2022/04/20,0.573
2022/04/21,0.505
2022/04/22,0.364
2022/04/23,1.153
2022/04/24,1.029
2022/04/25,1.378
2022/04/26,1.142
2022/04/27,0.737
2022/04/28,0.3
2022/04/29,0.301
2022/04/30,0.24
2022/05/01,7.289
2022/05/02,7.475
2022/05/03,7.697
2022/05/04,0.301
2022/05/05,1.115
2022/05/06,0.885
2022/05/07,1.739
2022/05/08,1.053
2022/05/09,2.496
2022/05/10,2.391
2022/05/11,4.01
2022/05/12,5.162
2022/05/13,5.209
2022/05/14,6.371
2022/05/15,1.672
2022/05/16,0.992
2022/05/17,0.187
2022/05/18,0.197
2022/05/19,0.223
2022/05/20,0.24
2022/05/21,0.437
2022/05/22,0.529
2022/05/23,0.462
2022/05/24,0.516
2022/05/25,0.01
2022/05/26,0.782
2022/05/27,0.705
2022/05/28,1.28
2022/05/29,1.205
2022/05/30,0.822
2022/05/31,1.24
2022/06/01,0.528
2022/06/02,0.732
2022/06/03,0.348
2022/06/04,0.439
2022/06/05,0.28
2022/06/06,0.332
2022/06/07,0.691
2022/06/08,0.488
2022/06/09,0.313
2022/06/10,0.421
2022/06/11,0.158
2022/06/12,0.1
2022/06/13,4.549
2022/06/14,3.895
2022/06/15,1.994
2022/06/16,2.065
2022/06/17,2.152
2022/06/18,1.265
2022/06/19,1.164
2022/06/20,1.298
2022/06/21,0.507
2022/06/22,0.307
2022/06/23,0.283
2022/06/24,0.341
2022/06/25,0.961
2022/06/26,1.003
2022/06/27,0.404
2022/06/28,0.795
2022/06/29,1.142
2022/06/30,0.699
2022/07/01,1.318
2022/07/02,1.717
2022/07/03,0.786
2022/07/04,0.4
2022/07/05,0.515
2022/07/06,0.334
2022/07/07,0.167
2022/07/08,0.29
2022/07/09,0.319
2022/07/10,0.425
2022/07/11,0.594
2022/07/12,0.651
2022/07/13,0.343
2022/07/14,0.323
2022/07/15,0.287
2022/07/16,0.169
2022/07/17,0.458
2022/07/18,0.637
2022/07/19,0.849
2022/07/20,0.314
2022/07/21,0.526
2022/07/22,0.527
2022/07/23,0.658
2022/07/24,0.392
2022/07/25,0.648
2022/07/26,0.562
2022/07/27,0.533
2022/07/28,0.586
2022/07/29,0.331
2022/07/30,0.864
2022/07/31,0.713
2022/08/01,0.931
2022/08/02,0.84
2022/08/03,0.64
2022/08/04,0.407
2022/08/05,0.18
2022/08/06,0.396
2022/08/07,0.337
2022/08/08,0.751
2022/08/09,0.696
2022/08/10,0.657
2022/08/11,0.601
2022/08/12,0.756
2022/08/13,0.58
2022/08/14,0.306
2022/08/15,0.652
2022/08/16,0.669
2022/08/17,0.645
2022/08/18,0.247
2022/08/19,0.778
2022/08/20,0.88
2022/08/21,0.955
2022/08/22,0.557
2022/08/23,0.534
2022/08/24,0.232
2022/08/25,0.173
2022/08/26,0.328
2022/08/27,0.715
2022/08/28,0.801
2022/08/29,0.57
2022/08/30,0.872
2022/08/31,0.404
2022/09/01,0.471
2022/09/02,0.567
2022/09/03,0.743
2022/09/04,0.561
2022/09/05,0.479
2022/09/06,0.585
2022/09/07,0.729
2022/09/08,0.66
2022/09/09,0.487
2022/09/10,0.916
2022/09/11,0.47
2022/09/12,0.615
2022/09/13,1.159
2022/09/14,0.836
2022/09/15,0.808
2022/09/16,0.749
2022/09/17,1.31
2022/09/18,0.61
2022/09/19,0.615
2022/09/20,0.35
2022/09/21,0.609
2022/09/22,0.697
2022/09/23,0.719
2022/09/24,0.537
2022/09/25,0.528
2022/09/26,0.743
2022/09/27,0.625
2022/09/28,0.086
2022/09/29,0.133
2022/09/30,0.174
2022/10/01,0.637
2022/10/02,0.626
2022/10/03,0.328
2022/10/04,0.409
2022/10/05,0.402
2022/10/06,0.338
2022/10/07,0.347
2022/10/08,0.501
2022/10/09,0.483
2022/10/10,0.539
2022/10/11,0.451
2022/10/12,0.239
2022/10/13,0.508
2022/10/14,0.457
2022/10/15,0.731
2022/10/16,0.364
2022/10/17,1.015
2022/10/18,0.831
2022/10/19,0.187
2022/10/20,0.443
2022/10/21,0.539
2022/10/22,1.118
2022/10/23,1.094
2022/10/24,0.301
2022/10/25,0.449
2022/10/26,0.336
2022/10/27,0.326
2022/10/28,0.318
2022/10/29,0.086
2022/10/30,0.72
2022/10/31,0.848
2022/11/01,0.822
2022/11/02,0.443
2022/11/03,0.418
2022/11/04,0.208
2022/11/05,1.004
2022/11/06,1.005
2022/11/07,0.557
2022/11/08,3.21
2022/11/09,3.575
2022/11/10,0.903
2022/11/11,2.028
2022/11/12,2.516
2022/11/13,1.366
2022/11/14,0.515
2022/11/15,0.491
2022/11/16,0.72
2022/11/17,0.374
2022/11/18,0.427
2022/11/19,0.69
2022/11/20,0.417
2022/11/21,0.785
2022/11/22,0.549
2022/11/23,0.637
2022/11/24,0.762
2022/11/25,0.297
2022/11/26,0.271
2022/11/27,0.163
2022/11/28,0.55
2022/11/29,0.538
