Date,sentinusd14varUSD
2016/04/14,6578092033476
2016/04/15,6426179825410
2016/04/16,6727511962973
2016/04/17,5290265400532
2016/04/18,5066702882135
2016/04/19,5914121065843
2016/04/20,5976313938884
2016/04/21,6525548742866
2016/04/22,6438374820980
2016/04/23,4075707905182
2016/04/24,3646793814967
2016/04/25,3626351293881
2016/04/26,3599668840315
2016/04/27,2954556976738
2016/04/28,2600439708877
2016/04/29,2648085377945
2016/04/30,20708994305913
2016/05/01,25482151779852
2016/05/02,32964916387158
2016/05/03,32845927009386
2016/05/04,32108382406979
2016/05/05,29897102992008
2016/05/06,34931369396976
2016/05/07,34990566546423
2016/05/08,29896510272123
2016/05/09,29587892306264
2016/05/10,30396006650005
2016/05/11,41031704463574
2016/05/12,52757467447510
2016/05/13,3.4240049647156E+14
2016/05/14,4.3320884623294E+14
2016/05/15,433536505853063
2016/05/16,4.3694669786043E+14
2016/05/17,4.3384821227446E+14
2016/05/18,4.1648441073009E+14
2016/05/19,4.016166948654E+14
2016/05/20,396209720144313
2016/05/21,3.975288749481E+14
2016/05/22,4.0727576213855E+14
2016/05/23,4.0965160800022E+14
2016/05/24,4.0540451418436E+14
2016/05/25,4.0977181178489E+14
2016/05/26,418834402291517
2016/05/27,1.6011409327519E+14
2016/05/28,57704968348745
2016/05/29,60881078812173
2016/05/30,63768294716564
2016/05/31,65462389515332
2016/06/01,70455083327862
2016/06/02,55486141606757
2016/06/03,42120767817503
2016/06/04,47815412609528
2016/06/05,51126836359044
2016/06/06,54977375665439
2016/06/07,49135227210712
2016/06/08,66440422829516
2016/06/09,69943612550383
2016/06/10,50315069833468
2016/06/11,39024640373141
2016/06/12,40677507915187
2016/06/13,45121917539276
2016/06/14,57760870560795
2016/06/15,58519804046950
2016/06/16,70764457945390
2016/06/17,2.8820536044678E+14
2016/06/18,4.1455240302774E+14
2016/06/19,3.9186660505517E+14
2016/06/20,3.6797418243461E+14
2016/06/21,3.585323852592E+14
2016/06/22,357658798488934
2016/06/23,3.2809307452898E+14
2016/06/24,3.2210063042594E+14
2016/06/25,2.9788978853546E+14
2016/06/26,3.1533200271568E+14
2016/06/27,3.3608451924421E+14
2016/06/28,339463741260584
2016/06/29,341726268660849
2016/06/30,3.5916790229729E+14
2016/07/01,1.9914142005334E+14
2016/07/02,55774631728343
2016/07/03,61459662650610
2016/07/04,45135152520717
2016/07/05,78008584215109
2016/07/06,65265429659965
2016/07/07,60902129931032
2016/07/08,63339988094918
2016/07/09,64258527599204
2016/07/10,65156935165667
2016/07/11,65417145730073
2016/07/12,60589400994662
2016/07/13,59431569766874
2016/07/14,59461687156969
2016/07/15,1.4294790861127E+14
2016/07/16,1.3969438317098E+14
2016/07/17,1.3736009390063E+14
2016/07/18,1.5986041346115E+14
2016/07/19,7.364148747314E+14
2016/07/20,2.1944950760398E+15
2016/07/21,2.166712972923E+15
2016/07/22,2.1196800621756E+15
2016/07/23,2.0570219775118E+15
2016/07/24,3.139669270272E+15
2016/07/25,3.4227302502348E+15
2016/07/26,6037908146205845
2016/07/27,6086168477704147
2016/07/28,5638504181324286
2016/07/29,5527347609779133
2016/07/30,5157453739212224
2016/07/31,4792480950951128
2016/08/01,4560345647654650
2016/08/02,4555798895258224
2016/08/03,4206584968678580
2016/08/04,4042043841380854
2016/08/05,4004489261555708
2016/08/06,4183458625903800
2016/08/07,4038124276553263
2016/08/08,4102040869555637
2016/08/09,1383545043645209
2016/08/10,6.665120312759E+14
2016/08/11,5.2303665303093E+14
2016/08/12,5.3068906902083E+14
2016/08/13,568773862351119
2016/08/14,6.1772885682699E+14
2016/08/15,6.3476739001893E+14
2016/08/16,3.691501641679E+14
2016/08/17,1.8209342157456E+14
2016/08/18,1.896083080376E+14
2016/08/19,1.7720382282723E+14
2016/08/20,1.7919666814718E+14
2016/08/21,1.9331676968937E+14
2016/08/22,1.9291658978820E+14
2016/08/23,2.2359025726863E+14
2016/08/24,1.5666692635241E+14
2016/08/25,1.2523968508221E+14
2016/08/26,1.2239325718614E+14
2016/08/27,1.2763535382281E+14
2016/08/28,1.348125269094E+14
2016/08/29,1.3658761237093E+14
2016/08/30,1.3766058655796E+14
2016/08/31,1.4013667306975E+14
2016/09/01,1.4010960800898E+14
2016/09/02,1.3549421661942E+14
2016/09/03,1.36650853479E+14
2016/09/04,1.0621211623684E+14
2016/09/05,1.0638491343365E+14
2016/09/06,24180064272691
2016/09/07,24588407361128
2016/09/08,24197847809390
2016/09/09,21998268978373
2016/09/10,23740474086260
2016/09/11,23275778399311
2016/09/12,23653074718571
2016/09/13,22891044257002
2016/09/14,24110726487220
2016/09/15,16287081900793
2016/09/16,27803039143751
2016/09/17,27590568562862
2016/09/18,30119513018289
2016/09/19,29581957036147
2016/09/20,1.2514123356287E+14
2016/09/21,2.3077752741938E+14
2016/09/22,2.3328438156E+14
2016/09/23,2.2774017230788E+14
2016/09/24,2.1666937582906E+14
2016/09/25,2.1463952104928E+14
2016/09/26,2.05698304325E+14
2016/09/27,2.0091543237304E+14
2016/09/28,189795156072702
2016/09/29,1.6576858862352E+14
2016/09/30,1.795447561981E+14
2016/10/01,178002103463309
2016/10/02,1.7601021047623E+14
2016/10/03,1.8449547175356E+14
2016/10/04,1.499877904973E+14
2016/10/05,67517493216919
2016/10/06,68829642108514
2016/10/07,65637090993539
2016/10/08,67075702907346
2016/10/09,65489205432225
2016/10/10,77389838610238
2016/10/11,82177148405324
2016/10/12,78395301394586
2016/10/13,74552583283093
2016/10/14,83891643897689
2016/10/15,80999184296629
2016/10/16,79480573994005
2016/10/17,70715436423732
2016/10/18,76967702280427
2016/10/19,77855980154578
2016/10/20,83024486936560
2016/10/21,90361546722656
2016/10/22,1.0158574900688E+14
2016/10/23,1.0681960898304E+14
2016/10/24,1.0304457126242E+14
2016/10/25,95853987467630
2016/10/26,79937329557640
2016/10/27,80685802438939
2016/10/28,59915872798421
2016/10/29,62579791442200
2016/10/30,70482117342298
2016/10/31,66336412810878
2016/11/01,52964162535265
2016/11/02,1.2632234748522E+14
2016/11/03,6.8292665921302E+14
2016/11/04,6.7241857857323E+14
2016/11/05,6.6449098594532E+14
2016/11/06,6.6327063209424E+14
2016/11/07,6.6516140317853E+14
2016/11/08,6.7562744760142E+14
2016/11/09,6.6384187091786E+14
2016/11/10,6.6341751872349E+14
2016/11/11,6.7366619735909E+14
2016/11/12,683314077507329
2016/11/13,6.9345144436356E+14
2016/11/14,7.1085726768882E+14
2016/11/15,717538091642244
2016/11/16,6.7635330786417E+14
2016/11/17,93418109419857
2016/11/18,94279510111920
2016/11/19,95195093109103
2016/11/20,94664381887958
2016/11/21,95336677365087
2016/11/22,1.0036515069115E+14
2016/11/23,1.0287305511033E+14
2016/11/24,1.0523356708753E+14
2016/11/25,61045272686851
2016/11/26,64108394109208
2016/11/27,66886567623425
2016/11/28,65383952596941
2016/11/29,65264202067596
2016/11/30,65568505727953
2016/12/01,36726881094157
2016/12/02,52505731902162
2016/12/03,95081745620587
2016/12/04,90337998112025
2016/12/05,93120594306518
2016/12/06,1.3596910743232E+14
2016/12/07,1.3289613715029E+14
2016/12/08,1.2756715528692E+14
2016/12/09,1.2712409737233E+14
2016/12/10,1.2021805698415E+14
2016/12/11,1.0957158952225E+14
2016/12/12,1.0650756525149E+14
2016/12/13,1.0858492805024E+14
2016/12/14,1.1024318319321E+14
2016/12/15,1.0237272304735E+14
2016/12/16,1.0381552762275E+14
2016/12/17,78307844499403
2016/12/18,76601570664647
2016/12/19,74472041827433
2016/12/20,24760746693639
2016/12/21,23575797855243
2016/12/22,28667869217060
2016/12/23,91482925839454
2016/12/24,89676320581583
2016/12/25,95430747496082
2016/12/26,99036844514384
2016/12/27,98240455162063
2016/12/28,95156490839546
2016/12/29,1.2197470041906E+14
2016/12/30,1.219322665725E+14
2016/12/31,1.8660037497574E+14
2017/01/01,1.8813435456581E+14
2017/01/02,1.7929280484038E+14
2017/01/03,1.9903975249765E+14
2017/01/04,4.0610225743054E+14
2017/01/05,604657249990305
2017/01/06,7.0731138027867E+14
2017/01/07,6.8257466882836E+14
2017/01/08,6.2815746386372E+14
2017/01/09,5.4647135279048E+14
2017/01/10,470618848012911
2017/01/11,427891826866903
2017/01/12,422474640950090
2017/01/13,4.3177295512229E+14
2017/01/14,5.2152086558118E+14
2017/01/15,564990722712197
2017/01/16,6.2462992370874E+14
2017/01/17,6.6845305447146E+14
2017/01/18,5.7935813834377E+14
2017/01/19,4.1151381789892E+14
2017/01/20,254904455669534
2017/01/21,2.455313231343E+14
2017/01/22,2.5610562836324E+14
2017/01/23,2.2138638749329E+14
2017/01/24,1.6696286167323E+14
2017/01/25,1.0217668912596E+14
2017/01/26,38014603814321
2017/01/27,27243938774392
2017/01/28,28557663420008
2017/01/29,26776372203928
2017/01/30,27006281152020
2017/01/31,26004505506565
2017/02/01,26017162967648
2017/02/02,26109526704797
2017/02/03,7889951726772
2017/02/04,13267272147094
2017/02/05,13881788970319
2017/02/06,14656865507429
2017/02/07,14208327272886
2017/02/08,13917442706068
2017/02/09,14164547038694
2017/02/10,15704541550469
2017/02/11,12711058122166
2017/02/12,11218968327778
2017/02/13,7962759508383
2017/02/14,61559370319515
2017/02/15,1.5207700955659E+14
2017/02/16,1.5666206589173E+14
2017/02/17,1.6587439248678E+14
2017/02/18,1.705287370506E+14
2017/02/19,1.5825455781209E+14
2017/02/20,1.5570273398829E+14
2017/02/21,1.7894452120494E+14
2017/02/22,1.6633715730154E+14
2017/02/23,1.519798178804E+14
2017/02/24,225109277973628
2017/02/25,1.8752802091328E+14
2017/02/26,1.6501959851596E+14
2017/02/27,6.9369546771797E+14
2017/02/28,1809057238381985
2017/03/01,2934158700566822
2017/03/02,6780656645955942
2017/03/03,10195738044555464
2017/03/04,10321282143082628
2017/03/05,9831222599565620
2017/03/06,10783129839252040
2017/03/07,10097944453961648
2017/03/08,8941296441268452
2017/03/09,7817745950156772
2017/03/10,6836473100464648
2017/03/11,5591678158644968
2017/03/12,9584058545504360
2017/03/13,12511994326017712
2017/03/14,11962320492312208
2017/03/15,11429326651225120
2017/03/16,75982130854510624
2017/03/17,85437944924519104
2017/03/18,100827072804275072
2017/03/19,99636374056351648
2017/03/20,99890398376869440
2017/03/21,96160438872028288
2017/03/22,90812370876216672
2017/03/23,86832622777376832
2017/03/24,84878118158655232
2017/03/25,81337347194228032
2017/03/26,81669807639235008
2017/03/27,81533664265193984
2017/03/28,73072660142805120
2017/03/29,64546423590930496
2017/03/30,39024669120990144
2017/03/31,38980936462422976
2017/04/01,30815679644618944
2017/04/02,23412487123138816
2017/04/03,17745109407745984
2017/04/04,22161800424585472
2017/04/05,20871059749262400
2017/04/06,20560402523843456
2017/04/07,31241014468545152
2017/04/08,37363159475150848
2017/04/09,42340758728459008
2017/04/10,44914899830120256
2017/04/11,47135523459548160
2017/04/12,47593094163195520
2017/04/13,38554374306054976
2017/04/14,34092767509511936
2017/04/15,38928571105231200
2017/04/16,36897839496240864
2017/04/17,28119819058793696
2017/04/18,28613293782943200
2017/04/19,26653555654829632
2017/04/20,15952303817414448
2017/04/21,15580689291074896
2017/04/22,15553938073373488
2017/04/23,15498509968758608
2017/04/24,16059017706035552
2017/04/25,16200888302070208
2017/04/26,20218060896188576
2017/04/27,38043110993394592
2017/04/28,59065999391152096
2017/04/29,71754651603932480
2017/04/30,85901154678823296
2017/05/01,185178882812023296
2017/05/02,225092647323872512
2017/05/03,276931246516509056
2017/05/04,341378422059453952
2017/05/05,398785203947732736
2017/05/06,358378286391853824
2017/05/07,328678251033662464
2017/05/08,281836210074135552
2017/05/09,209833968414072832
2017/05/10,150273668735223808
2017/05/11,127341812359195136
2017/05/12,94781951157571584
2017/05/13,80453121833265152
2017/05/14,85314067074898944
2017/05/15,81324723537930752
2017/05/16,85635153221947392
2017/05/17,97849304112026624
2017/05/18,125693151819200512
2017/05/19,100428149457362944
2017/05/20,106426361565969408
2017/05/21,101322884890720000
2017/05/22,618466967622338048
2017/05/23,679600191720150528
2017/05/24,766949610904243712
2017/05/25,832023014969507328
2017/05/26,890316587858387968
2017/05/27,839609655625540096
2017/05/28,785193478308814848
2017/05/29,766140738742331904
2017/05/30,772130022356810752
2017/05/31,1300791154019250176
2017/06/01,1203400507736044544
2017/06/02,1188838120494076928
2017/06/03,1016575152845559808
2017/06/04,906481596344940544
2017/06/05,892901921480491008
2017/06/06,1184516009131057152
2017/06/07,1309065430710104064
2017/06/08,1311179299370692608
2017/06/09,1333988074705610752
2017/06/10,1109763937255606272
2017/06/11,816900496789071872
2017/06/12,2641427773641297920
2017/06/13,3289249826138894336
2017/06/14,3278069656683278336
2017/06/15,3438344751832768512
2017/06/16,3406851993741889536
2017/06/17,3346006136491319296
2017/06/18,3307287589308428288
2017/06/19,3343809312669339648
2017/06/20,3343882988129873920
2017/06/21,4048080304053719040
2017/06/22,4330765892664483840
2017/06/23,4474551441012563968
2017/06/24,4420973935520886784
2017/06/25,5291553006529433600
2017/06/26,3539726377305315328
2017/06/27,2323454486913050624
2017/06/28,2240537779855427584
2017/06/29,1489747716210817024
2017/06/30,817729713900955648
2017/07/01,828271572383983616
2017/07/02,904102945726230528
2017/07/03,1885539652152233984
2017/07/04,1992259906624557056
2017/07/05,2004555508378750976
2017/07/06,2055506765246140416
2017/07/07,2096129635377926144
2017/07/08,2170660447510652928
2017/07/09,2271534015256806400
2017/07/10,2286724942039138304
2017/07/11,2295823819966441472
2017/07/12,2296698142626591744
2017/07/13,2473234296932841472
2017/07/14,2743107942581782528
2017/07/15,2845045566204080128
2017/07/16,2743115556694571008
2017/07/17,1839305980802435072
2017/07/18,1760770524381138944
2017/07/19,1884155137189324800
2017/07/20,1849530692968900608
2017/07/21,1812252844001312768
2017/07/22,2064496966858735616
2017/07/23,1803456056701374464
2017/07/24,1734992634748200960
2017/07/25,1653180711678844928
2017/07/26,1507681770706479104
2017/07/27,1495947482129289216
2017/07/28,1483623428278274048
2017/07/29,1469697771888672768
2017/07/30,1571210313721679872
2017/07/31,1909593632760956928
2017/08/01,1910305610752794624
2017/08/02,1862878668524171264
2017/08/03,1935071798390462464
2017/08/04,1867301807237977088
2017/08/05,1639410686982745088
2017/08/06,1529183672483104768
2017/08/07,1330537893084318720
2017/08/08,1042361250881112064
2017/08/09,989379767805904896
2017/08/10,2064092536787910656
2017/08/11,1.0110876613915E+19
2017/08/12,1.1817792290668E+19
2017/08/13,1.3357302577651E+19
2017/08/14,1.3292806620845E+19
2017/08/15,1.2753736738479E+19
2017/08/16,1.2078071466039E+19
2017/08/17,1.1173782958838E+19
2017/08/18,1.020188490364E+19
2017/08/19,9.683701215797E+18
2017/08/20,9.3714460897893E+18
2017/08/21,8877025982403522560
2017/08/22,8704254993010647040
2017/08/23,8442431238968070144
2017/08/24,8644359875347550208
2017/08/25,3555216439811399680
2017/08/26,3066580496836923392
2017/08/27,1904974825140129792
2017/08/28,3293326881333673984
2017/08/29,3877485327750791168
2017/08/30,9163382618951925760
2017/08/31,9204284539404554240
2017/09/01,9193292030441230336
2017/09/02,8899661982373158912
2017/09/03,8652862974348509184
2017/09/04,8461250765299298304
2017/09/05,8174784756784742400
2017/09/06,7981718650321612800
2017/09/07,7983778881746173952
2017/09/08,7740279627781734400
2017/09/09,6385525713428529152
2017/09/10,6480465783734198272
2017/09/11,5679346992139333632
2017/09/12,5505510277608505344
2017/09/13,947365445442551808
2017/09/14,806323731955810304
2017/09/15,644025531090395136
2017/09/16,861125448115769344
2017/09/17,954537297727698944
2017/09/18,975881573176352768
2017/09/19,955758101348438016
2017/09/20,982287826941650944
2017/09/21,1127595278223169536
2017/09/22,1319543913067153408
2017/09/23,1125970422362363904
2017/09/24,1115947602872707072
2017/09/25,1058579283147423744
2017/09/26,922205320889509888
2017/09/27,921949787959214080
2017/09/28,874829033567369216
2017/09/29,766510174801673216
2017/09/30,816774941394865152
2017/10/01,943873159794119680
2017/10/02,410101080119854080
2017/10/03,1391336695144130560
2017/10/04,1603068312409507840
2017/10/05,1601382248945082368
2017/10/06,1580694807281922048
2017/10/07,1558477507688655872
2017/10/08,1496314245278835712
2017/10/09,1485799426204657664
2017/10/10,1483485587847272448
2017/10/11,1477901741507614720
2017/10/12,1485838268900166656
2017/10/13,1604241863519379456
2017/10/14,1490699002340663296
2017/10/15,1217787076461699072
2017/10/16,1154093032318765056
2017/10/17,384465753362690048
2017/10/18,396324243074306048
2017/10/19,404170513864321024
2017/10/20,390156839328706560
2017/10/21,317049757815916544
2017/10/22,307713374224721920
2017/10/23,305738530851553280
2017/10/24,313838634240235520
2017/10/25,310466741769115648
2017/10/26,331925836873283584
2017/10/27,983504812001136640
2017/10/28,1607923366644312064
2017/10/29,2144380291466271744
2017/10/30,2611548563574196224
2017/10/31,2888773961086559232
2017/11/01,2803918649501943808
2017/11/02,2982683869992678400
2017/11/03,3027964944040919040
2017/11/04,2979732652505410560
2017/11/05,2960862368738059264
2017/11/06,2838167881741354496
2017/11/07,2630536092698171904
2017/11/08,2697358353355979264
2017/11/09,3640178086772062208
2017/11/10,3450083465428670464
2017/11/11,3020238761870684160
2017/11/12,2735726985217894400
2017/11/13,1936796587772428288
2017/11/14,1009350205349492736
2017/11/15,1231110701325144064
2017/11/16,1303306762352545792
2017/11/17,1403860240591613952
2017/11/18,1245851286491353088
2017/11/19,1019257416403279872
2017/11/20,1067483761597673472
2017/11/21,842057082788458496
2017/11/22,812853614003453952
2017/11/23,909643673774886912
2017/11/24,918455932523081728
2017/11/25,1167921331519541248
2017/11/26,1385632936469340160
2017/11/27,2022367729505529856
2017/11/28,3483181499768700928
2017/11/29,6201232875413520384
2017/11/30,7001858269991215104
2017/12/01,6814307567409610752
2017/12/02,6261078889373360128
2017/12/03,5355078981408063488
2017/12/04,4911289293763788800
2017/12/05,5630582810670989312
2017/12/06,5573513640660123648
2017/12/07,6370061606179274752
2017/12/08,7306851689608732672
2017/12/09,9167179124252475392
2017/12/10,1.1010784866025E+19
2017/12/11,1.2276861378598E+19
2017/12/12,1.1042030349636E+19
2017/12/13,8373476154004488192
2017/12/14,7140554697304383488
2017/12/15,6484293707558158336
2017/12/16,5197873418922479616
2017/12/17,3994573766881161216
2017/12/18,2905604701204709376
2017/12/19,3781790732632981504
2017/12/20,5192499016602050560
2017/12/21,6393594687980658688
2017/12/22,6573749771172110336
2017/12/23,5484638528110608384
2017/12/24,4486969312494149632
2017/12/25,3746058449041866752
2017/12/26,3793035276899844096
2017/12/27,3787940221247586304
2017/12/28,3848563376102596608
2017/12/29,4551408629291884544
2017/12/30,5107389810594922496
2017/12/31,4891292474919018496
2018/01/01,4940588638217134080
2018/01/02,5799509096455766016
2018/01/03,6648850821970673664
2018/01/04,1.4151971308106E+19
2018/01/05,1.9582607783662E+19
2018/01/06,2.0922944737928E+19
2018/01/07,1.9093295927861E+19
2018/01/08,1.8325190117651E+19
2018/01/09,1.9792019019811E+19
2018/01/10,2.4065253853355E+19
2018/01/11,2.3893393152972E+19
2018/01/12,2.2809366311801E+19
2018/01/13,2.2223967560601E+19
2018/01/14,3.7739072045849E+19
2018/01/15,2.9080314504264E+19
2018/01/16,2.6551535409025E+19
2018/01/17,2.4771707273966E+19
2018/01/18,2.5644969822212E+19
2018/01/19,3.022257374737E+19
2018/01/20,3.493176668505E+19
2018/01/21,3.935499360482E+19
2018/01/22,4.2714050383136E+19
2018/01/23,4.4979250489537E+19
2018/01/24,4.237178311712E+19
2018/01/25,4.5916912918284E+19
2018/01/26,4.5813971147733E+19
2018/01/27,4.7936159992271E+19
2018/01/28,1.3049477352835E+19
2018/01/29,1.1004802122543E+19
2018/01/30,6862017454088798208
2018/01/31,4231300329170665472
2018/02/01,2002928953976635392
2018/02/02,2145179212327026688
2018/02/03,2632072597605548032
2018/02/04,3629366557635026944
2018/02/05,3994106975581757440
2018/02/06,4210028358589882368
2018/02/07,4437405705324421120
2018/02/08,5218295772635144192
2018/02/09,5119860151424696320
2018/02/10,5386849310024474624
2018/02/11,5934365909197955072
2018/02/12,5605197228706627584
2018/02/13,4639013240373121024
2018/02/14,3943985487320150016
2018/02/15,2875736717822492672
2018/02/16,863618567180435456
2018/02/17,772928278856863744
2018/02/18,803415271885561856
2018/02/19,772894183096872960
2018/02/20,566972030919774208
2018/02/21,439731704149440512
2018/02/22,347919413198405632
2018/02/23,518533248272965632
2018/02/24,636875423603642368
2018/02/25,998852740537139200
2018/02/26,1193004887772385280
2018/02/27,1287586164187797504
2018/02/28,1487766380458215424
2018/03/01,1373545307862473728
2018/03/02,1431699999215178752
2018/03/03,1510117924195025920
2018/03/04,1510857904937931776
2018/03/05,1435693850891337728
2018/03/06,1129793308448201216
2018/03/07,883721081090865664
2018/03/08,248241881724204032
2018/03/09,158997946704641536
2018/03/10,105402376644104960
2018/03/11,123040104978155264
2018/03/12,71816172867962112
2018/03/13,101678011735357952
2018/03/14,100810019477300224
2018/03/15,97568183575759872
2018/03/16,105636022972409344
2018/03/17,114970657795928576
2018/03/18,114285678983695872
2018/03/19,112798959843060480
2018/03/20,100328447980308480
2018/03/21,89647170700487168
2018/03/22,93533029244641792
2018/03/23,91919283516182528
2018/03/24,100929741133245184
2018/03/25,115859310082575104
2018/03/26,116253647704767488
2018/03/27,62813184594206592
2018/03/28,58025902705128576
2018/03/29,56929288707891072
2018/03/30,56136130797852544
2018/03/31,61498704760680192
2018/04/01,57277630109633408
2018/04/02,54672220020096256
2018/04/03,53908499774541056
2018/04/04,53933762657751424
2018/04/05,59969221576706304
2018/04/06,58323812794263040
2018/04/07,68442581017541376
2018/04/08,69166075082291584
2018/04/09,63983245715294464
2018/04/10,48551005738488192
2018/04/11,31440808925151680
2018/04/12,28413985167356224
2018/04/13,41352163852294272
2018/04/14,42516910822356864
2018/04/15,41331208576059456
2018/04/16,41590986246521536
2018/04/17,42323902890790144
2018/04/18,46927236533465344
2018/04/19,51576283315739776
2018/04/20,69815681301912512
2018/04/21,61165968125037056
2018/04/22,54221810321246720
2018/04/23,138807948808736640
2018/04/24,183831173013576960
2018/04/25,195036746853823232
2018/04/26,197226659518558976
2018/04/27,203240133509583360
2018/04/28,172429987658369024
2018/04/29,148437179178819328
2018/04/30,130709893555010816
2018/05/01,110474053678667264
2018/05/02,114614969075728896
2018/05/03,138410459342606592
2018/05/04,158267971418105088
2018/05/05,142661242291811840
2018/05/06,110042481436704256
2018/05/07,126708597955458048
2018/05/08,119449057322014720
2018/05/09,119800559883739648
2018/05/10,114547374037910016
2018/05/11,112477818411101184
2018/05/12,120894497098408960
2018/05/13,145635450763974144
2018/05/14,143309568043049472
2018/05/15,136974722118804992
2018/05/16,142284785149938176
2018/05/17,122279389067100928
2018/05/18,103777757936825344
2018/05/19,124046468878888704
2018/05/20,136879934945622528
2018/05/21,80812239472948224
2018/05/22,77726613953051392
2018/05/23,79659616660709632
2018/05/24,69812690515019776
2018/05/25,63976951769294848
2018/05/26,74456398103550720
2018/05/27,65475248082413568
2018/05/28,61620314357057536
2018/05/29,57617323977697792
2018/05/30,57718087112269568
2018/05/31,58601957036856832
2018/06/01,61763368605249792
2018/06/02,66488376755163648
2018/06/03,79173483555524608
2018/06/04,79188287759616512
2018/06/05,72023258470489600
2018/06/06,55456571699950080
2018/06/07,56528987931074560
2018/06/08,59681912091287040
2018/06/09,64015451386889216
2018/06/10,65929413658479104
2018/06/11,58623531718833408
2018/06/12,69557175512282368
2018/06/13,112809457600675840
2018/06/14,154072465314643968
2018/06/15,171493725880641792
2018/06/16,168940133758273792
2018/06/17,177673776882977536
2018/06/18,193960851657544192
2018/06/19,197840263387552000
2018/06/20,198320988622461184
2018/06/21,201418461606324736
2018/06/22,198630012758869248
2018/06/23,207216512028133888
2018/06/24,210685256618570240
2018/06/25,210998621967771136
2018/06/26,204776416537046528
2018/06/27,152548628951722880
2018/06/28,83185875968334464
2018/06/29,28515896684412160
2018/06/30,35561532225291392
2018/07/01,42417743168908288
2018/07/02,45154359814052992
2018/07/03,43013745888693376
2018/07/04,38724168700604032
2018/07/05,36378677469352576
2018/07/06,25432368308856832
2018/07/07,27819077549747840
2018/07/08,27656162933028480
2018/07/09,18746351632024064
2018/07/10,18425019110578624
2018/07/11,17930405235996224
2018/07/12,18723764967962368
2018/07/13,16461150027959808
2018/07/14,20500064752784256
2018/07/15,24185287868310272
2018/07/16,25750279304822528
2018/07/17,25975271129516864
2018/07/18,34088524145988736
2018/07/19,34219984530046976
2018/07/20,35088731208491968
2018/07/21,35675827018789824
2018/07/22,38243877680962880
2018/07/23,36619935909536256
2018/07/24,35419990869339520
2018/07/25,35513945666678464
2018/07/26,35196861900793984
2018/07/27,34076299655764480
2018/07/28,35361749209049664
2018/07/29,35054606694726656
2018/07/30,34010853131692288
2018/07/31,54822624942769408
2018/08/01,47408155583199168
2018/08/02,46425565032537984
2018/08/03,45587324221202688
2018/08/04,48506530470956736
2018/08/05,52043804198036928
2018/08/06,51837322463004224
2018/08/07,48950521482145536
2018/08/08,49624192164829888
2018/08/09,49641259367366400
2018/08/10,49770901310371072
2018/08/11,46377485396777472
2018/08/12,47602025950651200
2018/08/13,48662138794175232
