Date,median_transaction_fee30trxUSD
2019/04/21,-0.171
2019/04/22,-0.175
2019/04/23,-0.177
2019/04/24,-0.176
2019/04/25,-0.176
2019/04/26,-0.174
2019/04/27,-0.179
2019/04/28,-0.189
2019/04/29,-0.201
2019/04/30,-0.217
2019/05/01,-0.233
2019/05/02,-0.244
2019/05/03,-0.251
2019/05/04,-0.256
2019/05/05,-0.259
2019/05/06,-0.259
2019/05/07,-0.245
2019/05/08,-0.229
2019/05/09,-0.21
2019/05/10,-0.189
2019/05/11,-0.166
2019/05/12,-0.139
2019/05/13,-0.105
2019/05/14,-0.055
2019/05/15,0.033
2019/05/16,0.183
2019/05/17,0.363
2019/05/18,0.547
2019/05/19,0.731
2019/05/20,0.919
2019/05/21,1.076
2019/05/22,1.243
2019/05/23,1.395
2019/05/24,1.54
2019/05/25,1.646
2019/05/26,1.714
2019/05/27,1.785
2019/05/28,1.863
2019/05/29,1.935
2019/05/30,2.014
2019/05/31,2.085
2019/06/01,2.135
2019/06/02,2.148
2019/06/03,2.146
2019/06/04,2.134
2019/06/05,2.118
2019/06/06,2.089
2019/06/07,2.051
2019/06/08,2.052
2019/06/09,2.021
2019/06/10,2.031
2019/06/11,2.032
2019/06/12,1.993
2019/06/13,1.934
2019/06/14,1.872
2019/06/15,1.826
2019/06/16,1.761
2019/06/17,1.738
2019/06/18,1.696
2019/06/19,1.658
2019/06/20,1.665
2019/06/21,1.648
2019/06/22,1.615
2019/06/23,1.573
2019/06/24,1.529
2019/06/25,1.522
2019/06/26,1.522
2019/06/27,1.529
2019/06/28,1.557
2019/06/29,1.571
2019/06/30,1.579
2019/07/01,1.614
2019/07/02,1.633
2019/07/03,1.626
2019/07/04,1.592
2019/07/05,1.558
2019/07/06,1.52
2019/07/07,1.461
2019/07/08,1.412
2019/07/09,1.352
2019/07/10,1.28
2019/07/11,1.24
2019/07/12,1.183
2019/07/13,1.112
2019/07/14,1.033
2019/07/15,0.954
2019/07/16,0.9
2019/07/17,0.855
2019/07/18,0.798
2019/07/19,0.754
2019/07/20,0.696
2019/07/21,0.627
2019/07/22,0.55
2019/07/23,0.469
2019/07/24,0.415
2019/07/25,0.386
2019/07/26,0.344
2019/07/27,0.29
2019/07/28,0.227
2019/07/29,0.158
2019/07/30,0.085
2019/07/31,0.011
2019/08/01,-0.032
2019/08/02,-0.069
2019/08/03,-0.08
2019/08/04,-0.104
2019/08/05,-0.134
2019/08/06,-0.17
2019/08/07,-0.211
2019/08/08,-0.252
2019/08/09,-0.294
2019/08/10,-0.341
2019/08/11,-0.39
2019/08/12,-0.439
2019/08/13,-0.491
2019/08/14,-0.542
2019/08/15,-0.587
2019/08/16,-0.632
2019/08/17,-0.679
2019/08/18,-0.727
2019/08/19,-0.766
2019/08/20,-0.795
2019/08/21,-0.815
2019/08/22,-0.826
2019/08/23,-0.832
2019/08/24,-0.833
2019/08/25,-0.831
2019/08/26,-0.821
2019/08/27,-0.808
2019/08/28,-0.793
2019/08/29,-0.777
2019/08/30,-0.76
2019/08/31,-0.744
2019/09/01,-0.729
2019/09/02,-0.71
2019/09/03,-0.688
2019/09/04,-0.665
2019/09/05,-0.638
2019/09/06,-0.602
2019/09/07,-0.562
2019/09/08,-0.513
2019/09/09,-0.458
2019/09/10,-0.389
2019/09/11,-0.316
2019/09/12,-0.234
2019/09/13,-0.145
2019/09/14,-0.05
2019/09/15,0.05
2019/09/16,0.154
2019/09/17,0.268
2019/09/18,0.391
2019/09/19,0.525
2019/09/20,0.661
2019/09/21,0.786
2019/09/22,0.893
2019/09/23,0.996
2019/09/24,1.092
2019/09/25,1.176
2019/09/26,1.239
2019/09/27,1.287
2019/09/28,1.316
2019/09/29,1.333
2019/09/30,1.333
2019/10/01,1.31
2019/10/02,1.268
2019/10/03,1.215
2019/10/04,1.153
2019/10/05,1.08
2019/10/06,0.997
2019/10/07,0.912
2019/10/08,0.823
2019/10/09,0.738
2019/10/10,0.654
2019/10/11,0.57
2019/10/12,0.485
2019/10/13,0.404
2019/10/14,0.326
2019/10/15,0.252
2019/10/16,0.178
2019/10/17,0.106
2019/10/18,0.033
2019/10/19,-0.038
2019/10/20,-0.104
2019/10/21,-0.166
2019/10/22,-0.22
2019/10/23,-0.268
2019/10/24,-0.312
2019/10/25,-0.351
2019/10/26,-0.385
2019/10/27,-0.416
2019/10/28,-0.441
2019/10/29,-0.461
2019/10/30,-0.476
2019/10/31,-0.488
2019/11/01,-0.499
2019/11/02,-0.51
2019/11/03,-0.523
2019/11/04,-0.532
2019/11/05,-0.539
2019/11/06,-0.547
2019/11/07,-0.549
2019/11/08,-0.553
2019/11/09,-0.557
2019/11/10,-0.562
2019/11/11,-0.566
2019/11/12,-0.569
2019/11/13,-0.569
2019/11/14,-0.569
2019/11/15,-0.569
2019/11/16,-0.572
2019/11/17,-0.574
2019/11/18,-0.575
2019/11/19,-0.574
2019/11/20,-0.571
2019/11/21,-0.564
2019/11/22,-0.549
2019/11/23,-0.539
2019/11/24,-0.535
2019/11/25,-0.526
2019/11/26,-0.517
2019/11/27,-0.51
2019/11/28,-0.506
2019/11/29,-0.505
2019/11/30,-0.507
2019/12/01,-0.508
2019/12/02,-0.51
2019/12/03,-0.515
2019/12/04,-0.52
2019/12/05,-0.53
2019/12/06,-0.54
2019/12/07,-0.556
2019/12/08,-0.579
2019/12/09,-0.606
2019/12/10,-0.633
2019/12/11,-0.661
2019/12/12,-0.688
2019/12/13,-0.714
2019/12/14,-0.739
2019/12/15,-0.762
2019/12/16,-0.781
2019/12/17,-0.795
2019/12/18,-0.806
2019/12/19,-0.816
2019/12/20,-0.825
2019/12/21,-0.836
2019/12/22,-0.849
2019/12/23,-0.861
2019/12/24,-0.874
2019/12/25,-0.888
2019/12/26,-0.904
2019/12/27,-0.919
2019/12/28,-0.933
2019/12/29,-0.947
2019/12/30,-0.96
2019/12/31,-0.972
2020/01/01,-0.983
2020/01/02,-0.995
2020/01/03,-1.007
2020/01/04,-1.022
2020/01/05,-1.039
2020/01/06,-1.054
2020/01/07,-1.067
2020/01/08,-1.075
2020/01/09,-1.083
2020/01/10,-1.085
2020/01/11,-1.084
2020/01/12,-1.078
2020/01/13,-1.071
2020/01/14,-1.06
2020/01/15,-1.044
2020/01/16,-1.031
2020/01/17,-1.014
2020/01/18,-0.993
2020/01/19,-0.973
2020/01/20,-0.953
2020/01/21,-0.936
2020/01/22,-0.92
2020/01/23,-0.91
2020/01/24,-0.905
2020/01/25,-0.903
2020/01/26,-0.904
2020/01/27,-0.908
2020/01/28,-0.912
2020/01/29,-0.916
2020/01/30,-0.917
2020/01/31,-0.915
2020/02/01,-0.915
2020/02/02,-0.913
2020/02/03,-0.908
2020/02/04,-0.888
2020/02/05,-0.853
2020/02/06,-0.798
2020/02/07,-0.724
2020/02/08,-0.645
2020/02/09,-0.565
2020/02/10,-0.484
2020/02/11,-0.403
2020/02/12,-0.31
2020/02/13,-0.201
2020/02/14,-0.083
2020/02/15,0.043
2020/02/16,0.169
2020/02/17,0.291
2020/02/18,0.403
2020/02/19,0.512
2020/02/20,0.614
2020/02/21,0.694
2020/02/22,0.755
2020/02/23,0.817
2020/02/24,0.873
2020/02/25,0.921
2020/02/26,0.968
2020/02/27,1.002
2020/02/28,1.021
2020/02/29,1.022
2020/03/01,1.012
2020/03/02,0.991
2020/03/03,0.965
2020/03/04,0.934
2020/03/05,0.907
2020/03/06,0.882
2020/03/07,0.855
2020/03/08,0.832
2020/03/09,0.816
2020/03/10,0.795
2020/03/11,0.775
2020/03/12,0.86
2020/03/13,0.99
2020/03/14,1.077
2020/03/15,1.123
2020/03/16,1.158
2020/03/17,1.165
2020/03/18,1.144
2020/03/19,1.108
2020/03/20,1.061
2020/03/21,0.997
2020/03/22,0.92
2020/03/23,0.837
2020/03/24,0.749
2020/03/25,0.66
2020/03/26,0.569
2020/03/27,0.476
2020/03/28,0.382
2020/03/29,0.286
2020/03/30,0.192
2020/03/31,0.103
2020/04/01,0.019
2020/04/02,-0.056
2020/04/03,-0.125
2020/04/04,-0.191
2020/04/05,-0.257
2020/04/06,-0.31
2020/04/07,-0.351
2020/04/08,-0.388
2020/04/09,-0.42
2020/04/10,-0.446
2020/04/11,-0.475
2020/04/12,-0.505
2020/04/13,-0.533
2020/04/14,-0.557
2020/04/15,-0.58
2020/04/16,-0.59
2020/04/17,-0.596
2020/04/18,-0.596
2020/04/19,-0.593
2020/04/20,-0.581
2020/04/21,-0.561
2020/04/22,-0.534
2020/04/23,-0.501
2020/04/24,-0.461
2020/04/25,-0.422
2020/04/26,-0.378
2020/04/27,-0.33
2020/04/28,-0.282
2020/04/29,-0.22
2020/04/30,-0.126
2020/05/01,-0.034
2020/05/02,0.044
2020/05/03,0.114
2020/05/04,0.183
2020/05/05,0.253
2020/05/06,0.329
2020/05/07,0.419
2020/05/08,0.522
2020/05/09,0.622
2020/05/10,0.736
2020/05/11,0.846
2020/05/12,0.961
2020/05/13,1.095
2020/05/14,1.269
2020/05/15,1.443
2020/05/16,1.593
2020/05/17,1.732
2020/05/18,1.889
2020/05/19,2.043
2020/05/20,2.199
2020/05/21,2.382
2020/05/22,2.547
2020/05/23,2.658
2020/05/24,2.743
2020/05/25,2.823
2020/05/26,2.891
2020/05/27,2.951
2020/05/28,3.003
2020/05/29,3.037
2020/05/30,3.056
2020/05/31,3.055
2020/06/01,3.044
2020/06/02,3.03
2020/06/03,3.002
2020/06/04,2.966
2020/06/05,2.924
2020/06/06,2.888
2020/06/07,2.868
2020/06/08,2.853
2020/06/09,2.831
2020/06/10,2.808
2020/06/11,2.782
2020/06/12,2.743
2020/06/13,2.685
2020/06/14,2.606
2020/06/15,2.534
2020/06/16,2.466
2020/06/17,2.402
2020/06/18,2.335
2020/06/19,2.27
2020/06/20,2.194
2020/06/21,2.11
2020/06/22,2.035
2020/06/23,1.975
2020/06/24,1.925
2020/06/25,1.876
2020/06/26,1.823
2020/06/27,1.765
2020/06/28,1.702
2020/06/29,1.639
2020/06/30,1.595
2020/07/01,1.557
2020/07/02,1.52
2020/07/03,1.484
2020/07/04,1.44
2020/07/05,1.389
2020/07/06,1.341
2020/07/07,1.297
2020/07/08,1.268
2020/07/09,1.246
2020/07/10,1.221
2020/07/11,1.189
2020/07/12,1.149
2020/07/13,1.121
2020/07/14,1.096
2020/07/15,1.077
2020/07/16,1.068
2020/07/17,1.068
2020/07/18,1.069
2020/07/19,1.072
2020/07/20,1.089
2020/07/21,1.123
2020/07/22,1.166
2020/07/23,1.228
2020/07/24,1.299
2020/07/25,1.383
2020/07/26,1.474
2020/07/27,1.592
2020/07/28,1.702
2020/07/29,1.807
2020/07/30,1.902
2020/07/31,1.998
2020/08/01,2.08
2020/08/02,2.167
2020/08/03,2.249
2020/08/04,2.311
2020/08/05,2.352
2020/08/06,2.379
2020/08/07,2.408
2020/08/08,2.43
2020/08/09,2.455
2020/08/10,2.516
2020/08/11,2.612
2020/08/12,2.826
2020/08/13,3.151
2020/08/14,3.516
2020/08/15,3.809
2020/08/16,4.015
2020/08/17,4.158
2020/08/18,4.264
2020/08/19,4.335
2020/08/20,4.359
2020/08/21,4.37
2020/08/22,4.33
2020/08/23,4.237
2020/08/24,4.117
2020/08/25,3.985
2020/08/26,3.833
2020/08/27,3.672
2020/08/28,3.504
2020/08/29,3.341
2020/08/30,3.243
2020/08/31,3.208
2020/09/01,3.343
2020/09/02,3.641
2020/09/03,3.96
2020/09/04,4.189
2020/09/05,4.352
2020/09/06,4.399
2020/09/07,4.354
2020/09/08,4.238
2020/09/09,4.079
2020/09/10,3.913
2020/09/11,3.738
2020/09/12,3.544
2020/09/13,3.343
2020/09/14,3.163
2020/09/15,2.996
2020/09/16,2.834
2020/09/17,2.774
2020/09/18,2.736
2020/09/19,2.678
2020/09/20,2.592
2020/09/21,2.495
2020/09/22,2.385
2020/09/23,2.26
2020/09/24,2.122
2020/09/25,1.976
2020/09/26,1.822
2020/09/27,1.664
2020/09/28,1.511
2020/09/29,1.37
2020/09/30,1.234
2020/10/01,1.1
2020/10/02,0.967
2020/10/03,0.834
2020/10/04,0.702
2020/10/05,0.575
2020/10/06,0.456
2020/10/07,0.34
2020/10/08,0.227
2020/10/09,0.119
2020/10/10,0.013
2020/10/11,-0.093
2020/10/12,-0.194
2020/10/13,-0.288
2020/10/14,-0.378
2020/10/15,-0.464
2020/10/16,-0.546
2020/10/17,-0.63
2020/10/18,-0.714
2020/10/19,-0.796
2020/10/20,-0.873
2020/10/21,-0.942
2020/10/22,-1.005
2020/10/23,-1.064
2020/10/24,-1.124
2020/10/25,-1.184
2020/10/26,-1.239
2020/10/27,-1.291
2020/10/28,-1.339
2020/10/29,-1.379
2020/10/30,-1.415
2020/10/31,-1.451
2020/11/01,-1.489
2020/11/02,-1.521
2020/11/03,-1.55
2020/11/04,-1.58
2020/11/05,-1.607
2020/11/06,-1.626
2020/11/07,-1.639
2020/11/08,-1.655
2020/11/09,-1.668
2020/11/10,-1.676
2020/11/11,-1.679
2020/11/12,-1.677
2020/11/13,-1.671
2020/11/14,-1.667
2020/11/15,-1.665
2020/11/16,-1.66
2020/11/17,-1.643
2020/11/18,-1.611
2020/11/19,-1.58
2020/11/20,-1.539
2020/11/21,-1.491
2020/11/22,-1.436
2020/11/23,-1.366
2020/11/24,-1.274
2020/11/25,-1.181
2020/11/26,-1.068
2020/11/27,-0.972
2020/11/28,-0.897
2020/11/29,-0.84
2020/11/30,-0.771
2020/12/01,-0.69
2020/12/02,-0.619
2020/12/03,-0.556
2020/12/04,-0.497
2020/12/05,-0.452
2020/12/06,-0.419
2020/12/07,-0.39
2020/12/08,-0.356
2020/12/09,-0.319
2020/12/10,-0.284
2020/12/11,-0.248
2020/12/12,-0.223
2020/12/13,-0.204
2020/12/14,-0.181
2020/12/15,-0.143
2020/12/16,-0.094
2020/12/17,-0.004
2020/12/18,0.085
2020/12/19,0.167
2020/12/20,0.231
2020/12/21,0.298
2020/12/22,0.36
2020/12/23,0.436
2020/12/24,0.511
2020/12/25,0.59
2020/12/26,0.657
2020/12/27,0.729
2020/12/28,0.816
2020/12/29,0.909
2020/12/30,1.018
2020/12/31,1.13
2021/01/01,1.218
2021/01/02,1.306
2021/01/03,1.432
2021/01/04,1.687
2021/01/05,1.946
2021/01/06,2.195
2021/01/07,2.435
2021/01/08,2.667
2021/01/09,2.849
2021/01/10,2.985
2021/01/11,3.158
2021/01/12,3.265
2021/01/13,3.306
2021/01/14,3.309
2021/01/15,3.283
2021/01/16,3.231
2021/01/17,3.151
2021/01/18,3.057
2021/01/19,2.974
2021/01/20,2.887
2021/01/21,2.816
2021/01/22,2.758
2021/01/23,2.687
2021/01/24,2.609
2021/01/25,2.546
2021/01/26,2.476
2021/01/27,2.408
2021/01/28,2.34
2021/01/29,2.295
2021/01/30,2.256
2021/01/31,2.227
2021/02/01,2.216
2021/02/02,2.235
2021/02/03,2.283
2021/02/04,2.386
2021/02/05,2.543
2021/02/06,2.692
2021/02/07,2.812
2021/02/08,2.933
2021/02/09,3.066
2021/02/10,3.194
2021/02/11,3.294
2021/02/12,3.37
2021/02/13,3.432
2021/02/14,3.463
2021/02/15,3.472
2021/02/16,3.464
2021/02/17,3.44
2021/02/18,3.409
2021/02/19,3.374
2021/02/20,3.343
2021/02/21,3.291
2021/02/22,3.252
2021/02/23,3.251
2021/02/24,3.222
2021/02/25,3.164
2021/02/26,3.078
2021/02/27,2.961
2021/02/28,2.821
2021/03/01,2.669
2021/03/02,2.51
2021/03/03,2.352
2021/03/04,2.192
2021/03/05,2.037
2021/03/06,1.882
2021/03/07,1.738
2021/03/08,1.607
2021/03/09,1.488
2021/03/10,1.379
2021/03/11,1.277
2021/03/12,1.19
2021/03/13,1.116
2021/03/14,1.05
2021/03/15,0.998
2021/03/16,0.958
2021/03/17,0.928
2021/03/18,0.904
2021/03/19,0.88
2021/03/20,0.853
2021/03/21,0.823
2021/03/22,0.801
2021/03/23,0.777
2021/03/24,0.756
2021/03/25,0.735
2021/03/26,0.709
2021/03/27,0.674
2021/03/28,0.635
2021/03/29,0.598
2021/03/30,0.569
2021/03/31,0.554
2021/04/01,0.547
2021/04/02,0.547
2021/04/03,0.546
2021/04/04,0.537
2021/04/05,0.528
2021/04/06,0.521
2021/04/07,0.514
2021/04/08,0.501
2021/04/09,0.483
2021/04/10,0.457
2021/04/11,0.421
2021/04/12,0.383
2021/04/13,0.349
2021/04/14,0.322
2021/04/15,0.295
2021/04/16,0.287
2021/04/17,0.285
2021/04/18,0.287
2021/04/19,0.3
2021/04/20,0.335
2021/04/21,0.368
2021/04/22,0.398
2021/04/23,0.418
2021/04/24,0.418
2021/04/25,0.398
2021/04/26,0.365
2021/04/27,0.324
2021/04/28,0.28
2021/04/29,0.234
2021/04/30,0.182
2021/05/01,0.125
2021/05/02,0.061
2021/05/03,0.002
2021/05/04,-0.05
2021/05/05,-0.101
2021/05/06,-0.146
2021/05/07,-0.184
2021/05/08,-0.193
2021/05/09,-0.177
2021/05/10,-0.096
2021/05/11,0.049
2021/05/12,0.254
2021/05/13,0.45
2021/05/14,0.626
2021/05/15,0.767
2021/05/16,0.872
2021/05/17,0.949
2021/05/18,0.999
2021/05/19,1.061
2021/05/20,1.097
2021/05/21,1.107
2021/05/22,1.085
2021/05/23,1.051
2021/05/24,0.996
2021/05/25,0.925
2021/05/26,0.842
2021/05/27,0.747
2021/05/28,0.644
2021/05/29,0.532
2021/05/30,0.414
2021/05/31,0.293
2021/06/01,0.171
2021/06/02,0.05
2021/06/03,-0.068
2021/06/04,-0.184
2021/06/05,-0.3
2021/06/06,-0.414
2021/06/07,-0.525
2021/06/08,-0.632
2021/06/09,-0.734
2021/06/10,-0.833
2021/06/11,-0.928
2021/06/12,-1.021
2021/06/13,-1.112
2021/06/14,-1.199
2021/06/15,-1.282
2021/06/16,-1.361
2021/06/17,-1.436
2021/06/18,-1.508
2021/06/19,-1.577
2021/06/20,-1.645
2021/06/21,-1.704
2021/06/22,-1.755
2021/06/23,-1.805
2021/06/24,-1.854
2021/06/25,-1.9
2021/06/26,-1.947
2021/06/27,-1.993
2021/06/28,-2.038
2021/06/29,-2.079
2021/06/30,-2.116
2021/07/01,-2.151
2021/07/02,-2.184
2021/07/03,-2.216
2021/07/04,-2.247
2021/07/05,-2.277
2021/07/06,-2.291
2021/07/07,-2.296
2021/07/08,-2.294
2021/07/09,-2.29
2021/07/10,-2.286
2021/07/11,-2.285
2021/07/12,-2.28
2021/07/13,-2.271
2021/07/14,-2.255
2021/07/15,-2.233
2021/07/16,-2.206
2021/07/17,-2.18
2021/07/18,-2.155
2021/07/19,-2.129
2021/07/20,-2.103
2021/07/21,-2.079
2021/07/22,-2.055
2021/07/23,-2.031
2021/07/24,-2.01
2021/07/25,-1.989
2021/07/26,-1.959
2021/07/27,-1.927
2021/07/28,-1.889
2021/07/29,-1.847
2021/07/30,-1.798
2021/07/31,-1.744
2021/08/01,-1.684
2021/08/02,-1.617
2021/08/03,-1.54
2021/08/04,-1.455
2021/08/05,-1.345
2021/08/06,-1.218
2021/08/07,-1.073
2021/08/08,-0.922
2021/08/09,-0.758
2021/08/10,-0.582
2021/08/11,-0.388
2021/08/12,-0.193
2021/08/13,0.003
2021/08/14,0.194
2021/08/15,0.37
2021/08/16,0.543
2021/08/17,0.705
2021/08/18,0.849
2021/08/19,0.967
2021/08/20,1.069
2021/08/21,1.148
2021/08/22,1.209
2021/08/23,1.281
2021/08/24,1.379
2021/08/25,1.509
2021/08/26,1.652
2021/08/27,1.812
2021/08/28,1.958
2021/08/29,2.093
2021/08/30,2.229
2021/08/31,2.371
2021/09/01,2.526
2021/09/02,2.686
2021/09/03,2.886
2021/09/04,3.083
2021/09/05,3.259
2021/09/06,3.415
2021/09/07,3.554
2021/09/08,3.667
2021/09/09,3.752
2021/09/10,3.783
2021/09/11,3.748
2021/09/12,3.666
2021/09/13,3.559
2021/09/14,3.424
2021/09/15,3.273
2021/09/16,3.121
2021/09/17,2.968
2021/09/18,2.806
2021/09/19,2.639
2021/09/20,2.482
2021/09/21,2.336
2021/09/22,2.189
2021/09/23,2.047
2021/09/24,1.909
2021/09/25,1.767
2021/09/26,1.628
2021/09/27,1.503
2021/09/28,1.391
2021/09/29,1.285
2021/09/30,1.191
2021/10/01,1.107
2021/10/02,1.024
2021/10/03,0.944
2021/10/04,0.881
2021/10/05,0.837
2021/10/06,0.814
2021/10/07,0.811
2021/10/08,0.815
2021/10/09,0.814
2021/10/10,0.807
2021/10/11,0.807
2021/10/12,0.805
2021/10/13,0.806
2021/10/14,0.817
2021/10/15,0.839
2021/10/16,0.853
2021/10/17,0.858
2021/10/18,0.857
2021/10/19,0.847
2021/10/20,0.832
2021/10/21,0.818
2021/10/22,0.802
2021/10/23,0.778
2021/10/24,0.75
2021/10/25,0.727
2021/10/26,0.72
2021/10/27,0.738
2021/10/28,0.778
2021/10/29,0.838
2021/10/30,0.91
2021/10/31,0.987
2021/11/01,1.069
2021/11/02,1.16
2021/11/03,1.254
2021/11/04,1.34
2021/11/05,1.414
2021/11/06,1.467
2021/11/07,1.498
2021/11/08,1.521
2021/11/09,1.558
2021/11/10,1.597
2021/11/11,1.633
2021/11/12,1.661
2021/11/13,1.675
2021/11/14,1.671
2021/11/15,1.668
2021/11/16,1.658
2021/11/17,1.635
2021/11/18,1.609
2021/11/19,1.572
2021/11/20,1.525
2021/11/21,1.47
2021/11/22,1.419
2021/11/23,1.369
2021/11/24,1.317
2021/11/25,1.267
2021/11/26,1.213
2021/11/27,1.155
2021/11/28,1.094
2021/11/29,1.037
2021/11/30,0.983
2021/12/01,0.94
2021/12/02,0.896
2021/12/03,0.851
2021/12/04,0.809
2021/12/05,0.756
2021/12/06,0.703
2021/12/07,0.647
2021/12/08,0.586
2021/12/09,0.522
2021/12/10,0.454
2021/12/11,0.383
2021/12/12,0.308
2021/12/13,0.232
2021/12/14,0.157
2021/12/15,0.085
2021/12/16,0.018
2021/12/17,-0.047
2021/12/18,-0.112
2021/12/19,-0.179
2021/12/20,-0.245
2021/12/21,-0.309
2021/12/22,-0.369
2021/12/23,-0.424
2021/12/24,-0.475
2021/12/25,-0.521
2021/12/26,-0.567
2021/12/27,-0.608
2021/12/28,-0.64
2021/12/29,-0.658
2021/12/30,-0.668
2021/12/31,-0.675
2022/01/01,-0.681
2022/01/02,-0.683
2022/01/03,-0.679
2022/01/04,-0.668
2022/01/05,-0.647
2022/01/06,-0.621
2022/01/07,-0.592
2022/01/08,-0.565
2022/01/09,-0.534
2022/01/10,-0.484
2022/01/11,-0.426
2022/01/12,-0.364
2022/01/13,-0.302
2022/01/14,-0.235
2022/01/15,-0.177
2022/01/16,-0.125
2022/01/17,-0.079
2022/01/18,-0.043
2022/01/19,-0.015
2022/01/20,0.006
2022/01/21,0.029
2022/01/22,0.046
2022/01/23,0.053
2022/01/24,0.052
2022/01/25,0.045
2022/01/26,0.034
2022/01/27,0.023
2022/01/28,0.008
2022/01/29,-0.012
2022/01/30,-0.037
2022/01/31,-0.065
2022/02/01,-0.089
2022/02/02,-0.109
2022/02/03,-0.131
2022/02/04,-0.155
2022/02/05,-0.186
2022/02/06,-0.223
2022/02/07,-0.254
2022/02/08,-0.285
2022/02/09,-0.317
2022/02/10,-0.349
2022/02/11,-0.383
2022/02/12,-0.422
2022/02/13,-0.465
2022/02/14,-0.511
2022/02/15,-0.557
2022/02/16,-0.6
2022/02/17,-0.641
2022/02/18,-0.675
2022/02/19,-0.71
2022/02/20,-0.749
2022/02/21,-0.783
2022/02/22,-0.814
2022/02/23,-0.844
2022/02/24,-0.873
2022/02/25,-0.904
2022/02/26,-0.939
2022/02/27,-0.977
2022/02/28,-1.013
2022/03/01,-1.047
2022/03/02,-1.081
2022/03/03,-1.114
2022/03/04,-1.149
2022/03/05,-1.187
2022/03/06,-1.226
2022/03/07,-1.266
2022/03/08,-1.308
2022/03/09,-1.349
2022/03/10,-1.391
2022/03/11,-1.434
2022/03/12,-1.478
2022/03/13,-1.522
2022/03/14,-1.565
2022/03/15,-1.607
2022/03/16,-1.645
2022/03/17,-1.677
2022/03/18,-1.703
2022/03/19,-1.727
2022/03/20,-1.752
2022/03/21,-1.775
2022/03/22,-1.795
2022/03/23,-1.811
2022/03/24,-1.821
2022/03/25,-1.824
2022/03/26,-1.827
2022/03/27,-1.829
2022/03/28,-1.821
2022/03/29,-1.808
2022/03/30,-1.787
2022/03/31,-1.759
2022/04/01,-1.72
2022/04/02,-1.673
2022/04/03,-1.622
2022/04/04,-1.56
2022/04/05,-1.487
2022/04/06,-1.41
2022/04/07,-1.331
2022/04/08,-1.253
2022/04/09,-1.184
2022/04/10,-1.125
2022/04/11,-1.07
2022/04/12,-1.017
2022/04/13,-0.967
2022/04/14,-0.92
2022/04/15,-0.879
2022/04/16,-0.848
2022/04/17,-0.828
2022/04/18,-0.812
2022/04/19,-0.8
2022/04/20,-0.783
2022/04/21,-0.757
2022/04/22,-0.73
2022/04/23,-0.711
2022/04/24,-0.698
2022/04/25,-0.683
2022/04/26,-0.668
2022/04/27,-0.653
2022/04/28,-0.638
2022/04/29,-0.622
2022/04/30,-0.608
2022/05/01,-0.58
2022/05/02,-0.545
2022/05/03,-0.506
2022/05/04,-0.471
2022/05/05,-0.436
2022/05/06,-0.408
2022/05/07,-0.392
2022/05/08,-0.389
2022/05/09,-0.387
2022/05/10,-0.389
2022/05/11,-0.368
2022/05/12,-0.32
2022/05/13,-0.28
2022/05/14,-0.259
2022/05/15,-0.255
2022/05/16,-0.268
2022/05/17,-0.289
2022/05/18,-0.322
2022/05/19,-0.362
2022/05/20,-0.407
2022/05/21,-0.458
2022/05/22,-0.514
2022/05/23,-0.57
2022/05/24,-0.627
2022/05/25,-0.682
2022/05/26,-0.73
2022/05/27,-0.773
2022/05/28,-0.821
2022/05/29,-0.872
2022/05/30,-0.918
2022/05/31,-0.956
2022/06/01,-0.983
2022/06/02,-0.996
2022/06/03,-0.998
2022/06/04,-0.993
2022/06/05,-0.984
2022/06/06,-0.97
2022/06/07,-0.954
2022/06/08,-0.926
2022/06/09,-0.89
2022/06/10,-0.857
2022/06/11,-0.833
2022/06/12,-0.82
2022/06/13,-0.806
2022/06/14,-0.799
2022/06/15,-0.796
2022/06/16,-0.802
2022/06/17,-0.816
2022/06/18,-0.836
2022/06/19,-0.864
2022/06/20,-0.898
2022/06/21,-0.934
2022/06/22,-0.973
2022/06/23,-1.01
2022/06/24,-1.046
2022/06/25,-1.081
2022/06/26,-1.114
2022/06/27,-1.143
2022/06/28,-1.169
2022/06/29,-1.192
2022/06/30,-1.213
2022/07/01,-1.237
2022/07/02,-1.267
2022/07/03,-1.302
2022/07/04,-1.338
2022/07/05,-1.373
2022/07/06,-1.408
2022/07/07,-1.438
2022/07/08,-1.467
2022/07/09,-1.497
2022/07/10,-1.529
2022/07/11,-1.559
2022/07/12,-1.589
2022/07/13,-1.617
2022/07/14,-1.643
2022/07/15,-1.666
2022/07/16,-1.689
2022/07/17,-1.712
2022/07/18,-1.728
2022/07/19,-1.737
2022/07/20,-1.74
2022/07/21,-1.743
2022/07/22,-1.747
2022/07/23,-1.755
2022/07/24,-1.765
2022/07/25,-1.775
2022/07/26,-1.785
2022/07/27,-1.795
2022/07/28,-1.8
2022/07/29,-1.803
2022/07/30,-1.811
2022/07/31,-1.821
2022/08/01,-1.831
2022/08/02,-1.841
2022/08/03,-1.85
2022/08/04,-1.86
2022/08/05,-1.868
2022/08/06,-1.876
2022/08/07,-1.886
2022/08/08,-1.889
2022/08/09,-1.884
2022/08/10,-1.867
2022/08/11,-1.836
2022/08/12,-1.801
2022/08/13,-1.767
2022/08/14,-1.735
2022/08/15,-1.696
2022/08/16,-1.658
2022/08/17,-1.621
2022/08/18,-1.586
