Date,hashrate3var
2016/07/13,8.7864097363887E+20
2016/07/14,7.1283293451584E+20
2016/07/15,2.2524671233553E+21
2016/07/16,8.2395503594963E+20
2016/07/17,3.1727048155576E+20
2016/07/18,3.9931841637485E+21
2016/07/19,2.588196562098E+21
2016/07/20,3.5142551993946E+21
2016/07/21,5.1412292236435E+21
2016/07/22,6.5436022423489E+21
2016/07/23,7.0078313944647E+21
2016/07/24,5.983164261638E+21
2016/07/25,1.1964593439347E+22
2016/07/26,2.0631919632737E+22
2016/07/27,2.3874153141463E+22
2016/07/28,1.1376092360933E+22
2016/07/29,1.1200779985267E+22
2016/07/30,4.9888365128638E+21
2016/07/31,1.1659735038532E+21
2016/08/01,1.3360575091093E+21
2016/08/02,2.7019064255754E+22
2016/08/03,3.0931737828569E+22
2016/08/04,1.753396259525E+22
2016/08/05,3.1753708281438E+22
2016/08/06,2.2804656395158E+21
2016/08/07,3.292892349455E+21
2016/08/08,7.6547083271007E+21
2016/08/09,1.5622963366562E+22
2016/08/10,1.6456540617895E+22
2016/08/11,5.8106952744986E+21
2016/08/12,1.8920026718514E+21
2016/08/13,6.9742587077756E+20
2016/08/14,4.467072291722E+20
2016/08/15,1.7841407112096E+20
2016/08/16,3.3880813824563E+21
2016/08/17,2.6211863988886E+21
2016/08/18,2.1031990627659E+21
2016/08/19,1.6671298535645E+21
2016/08/20,3.4941134853083E+21
2016/08/21,6.6842981267777E+21
2016/08/22,1.1360975134752E+21
2016/08/23,2.5919456303834E+21
2016/08/24,1.5580580668294E+21
2016/08/25,2.3591946825762E+21
2016/08/26,1.2647933116016E+22
2016/08/27,6.0395487397203E+21
2016/08/28,9.8893097880749E+20
2016/08/29,2.8729373585395E+21
2016/08/30,1.0115560247393E+21
2016/08/31,2.4464351255103E+21
2016/09/01,4.3987600082897E+21
2016/09/02,2.7130291485861E+21
2016/09/03,1.3489836677552E+22
2016/09/04,2.9398811661732E+22
2016/09/05,6.3663455053519E+21
2016/09/06,6.4036549753069E+21
2016/09/07,2.6776321468656E+21
2016/09/08,2.6493725115111E+21
2016/09/09,5.292129972856E+20
2016/09/10,1.0034300623818E+21
2016/09/11,1.1636574777583E+22
2016/09/12,8.358953210619E+21
2016/09/13,3.4926173348509E+20
2016/09/14,6.3683535082318E+21
2016/09/15,6.8867271027593E+21
2016/09/16,3.8216028612744E+20
2016/09/17,7.7207436623479E+21
2016/09/18,7.8113687592294E+22
2016/09/19,8.4700825716208E+22
2016/09/20,9.6464150566333E+22
2016/09/21,1.0713395531286E+23
2016/09/22,4.5207223960015E+22
2016/09/23,6.4126146572566E+22
2016/09/24,7.2198023596065E+22
2016/09/25,1.224974393335E+22
2016/09/26,2.0983210942362E+22
2016/09/27,2.5284418062494E+22
2016/09/28,2.8188885092716E+22
2016/09/29,6.949054543934E+21
2016/09/30,5.5051220736712E+21
2016/10/01,8.7715171531033E+21
2016/10/02,2.6486668991277E+22
2016/10/03,5.833794996621E+21
2016/10/04,4.2515412983249E+21
2016/10/05,3.5974636382537E+21
2016/10/06,5.2284690360163E+20
2016/10/07,8.2580094766407E+21
2016/10/08,1.3642035187318E+22
2016/10/09,2.7058474910655E+22
2016/10/10,4.8961597268644E+21
2016/10/11,2.6349626248083E+21
2016/10/12,9.8739288189731E+21
2016/10/13,1.3724391365135E+22
2016/10/14,4.6157848892462E+22
2016/10/15,2.2156922155613E+22
2016/10/16,1.2644263998868E+22
2016/10/17,2.2568982836949E+22
2016/10/18,2.4074832945894E+22
2016/10/19,1.547903322724E+22
2016/10/20,1.4319994592699E+22
2016/10/21,2.4260902299353E+22
2016/10/22,3.3029112661959E+21
2016/10/23,9.3020719608272E+21
2016/10/24,7.8605647929865E+21
2016/10/25,1.1344707238025E+22
2016/10/26,5.7129695081092E+21
2016/10/27,3.3898687640676E+21
2016/10/28,3.5212428477577E+22
2016/10/29,6.332209264831E+23
2016/10/30,5.7118914567703E+23
2016/10/31,2.7328347391704E+22
2016/11/01,1.3730039284224E+23
2016/11/02,3.4725572460807E+23
2016/11/03,9.5463616016682E+22
2016/11/04,5.7237007939515E+22
2016/11/05,6.1215791911715E+22
2016/11/06,1.6199505131984E+22
2016/11/07,1.1000129449148E+23
2016/11/08,2.6514117252837E+23
2016/11/09,5.0270065846775E+22
2016/11/10,5.1066001983856E+22
2016/11/11,5.1045012345541E+22
2016/11/12,2.7459550627814E+21
2016/11/13,4.0992235989592E+22
2016/11/14,5.5525287557938E+22
2016/11/15,9.2699339663666E+21
2016/11/16,1.9297183916561E+21
2016/11/17,1.7446782550607E+22
2016/11/18,2.1283174074306E+22
2016/11/19,6.9153933467981E+22
2016/11/20,1.0828504890211E+23
2016/11/21,1.2020169312794E+23
2016/11/22,2.774975517145E+22
2016/11/23,3.5334804911794E+22
2016/11/24,9.0759356503513E+22
2016/11/25,8.1780402033234E+22
2016/11/26,1.0129180552952E+21
2016/11/27,7.4383577289106E+20
2016/11/28,7.9184421445478E+21
2016/11/29,6.3556125543718E+21
2016/11/30,1.9841481666965E+22
2016/12/01,1.064891505859E+22
2016/12/02,2.9047182620446E+21
2016/12/03,2.2129372004566E+22
2016/12/04,1.3596413856572E+22
2016/12/05,7.274929303881E+21
2016/12/06,6.2063180724364E+21
2016/12/07,2.9287199674185E+21
2016/12/08,3.0280477771989E+22
2016/12/09,3.0390806194593E+22
2016/12/10,1.1015273664169E+22
2016/12/11,1.4175688420123E+22
2016/12/12,9.4413723741276E+21
2016/12/13,1.0298404246657E+22
2016/12/14,7.1484440857076E+21
2016/12/15,8.5742423314253E+20
2016/12/16,7.0086758053374E+21
2016/12/17,1.3058699518703E+22
2016/12/18,1.6737132088795E+22
2016/12/19,1.0951722439254E+22
2016/12/20,5.5057484666224E+21
2016/12/21,4.5177374855078E+21
2016/12/22,1.4027765834464E+22
2016/12/23,7.8737804442827E+22
2016/12/24,1.0827556624923E+23
2016/12/25,2.2445137308146E+22
2016/12/26,3.7930610824763E+22
2016/12/27,9.3926158931127E+21
2016/12/28,1.1228049731673E+22
2016/12/29,5.9340776492203E+20
2016/12/30,7.3537748344903E+19
2016/12/31,1.0513269033388E+21
2017/01/01,1.0350915435568E+21
2017/01/02,9.4819117589263E+19
2017/01/03,8.4890262599553E+19
2017/01/04,8.5821098967532E+22
2017/01/05,1.1000472153903E+23
2017/01/06,6.0569772716022E+21
2017/01/07,1.5162368181029E+22
2017/01/08,1.4665772931961E+22
2017/01/09,1.3139102547351E+22
2017/01/10,1.1733191464579E+22
2017/01/11,1.2437304577764E+21
2017/01/12,3.7108968987882E+21
2017/01/13,7.6747335940301E+21
2017/01/14,4.7964484681844E+21
2017/01/15,5.9916341841578E+21
2017/01/16,5.035921415495E+21
2017/01/17,1.4508071758379E+21
2017/01/18,3.343535004659E+21
2017/01/19,5.3064820803465E+22
2017/01/20,4.4680813312819E+22
2017/01/21,1.3407646952911E+22
2017/01/22,1.1532146517078E+22
2017/01/23,6.605097632158E+21
2017/01/24,3.9513340290193E+21
2017/01/25,2.2075428843297E+21
2017/01/26,1.207025882367E+22
2017/01/27,8.2610872606589E+21
2017/01/28,2.7230043002781E+21
2017/01/29,4.8516391440351E+21
2017/01/30,9.0853783897051E+21
2017/01/31,1.1195455671029E+22
2017/02/01,2.9596043862182E+21
2017/02/02,5.632898136397E+21
2017/02/03,5.9776767193972E+21
2017/02/04,4.8350399263061E+21
2017/02/05,4.424693763385E+22
2017/02/06,3.6747365332535E+22
2017/02/07,2.0553090386479E+21
2017/02/08,2.8290800261809E+21
2017/02/09,2.401113759678E+21
2017/02/10,1.4504868198245E+22
2017/02/11,2.0628405171066E+22
2017/02/12,5.2947782990313E+21
2017/02/13,1.0248284911514E+22
2017/02/14,9.5964261310105E+21
2017/02/15,3.9436823388807E+21
2017/02/16,3.1962055585188E+20
2017/02/17,6.0114240333448E+21
2017/02/18,1.3143816078924E+22
2017/02/19,1.1747811824367E+22
2017/02/20,8.0271085383521E+21
2017/02/21,1.4055949244624E+22
2017/02/22,8.6809298391527E+21
2017/02/23,2.8113173234408E+21
2017/02/24,1.0561988750655E+21
2017/02/25,2.5718061130604E+22
2017/02/26,9.149469806468E+22
2017/02/27,4.4419604859689E+22
2017/02/28,6.0425260312277E+22
2017/03/01,4.5842321361373E+22
2017/03/02,2.4911880861364E+22
2017/03/03,6.2704308794593E+22
2017/03/04,3.0129411794492E+22
2017/03/05,4.9420414874263E+22
2017/03/06,6.5895523552494E+22
2017/03/07,9.4663696376522E+20
2017/03/08,3.6846675654145E+22
2017/03/09,4.5760979829697E+22
2017/03/10,5.408439612236E+20
2017/03/11,1.550859757378E+22
2017/03/12,1.629517460968E+22
2017/03/13,6.6286899699474E+22
2017/03/14,4.7302957601118E+22
2017/03/15,2.3565984304836E+22
2017/03/16,5.0861361369514E+22
2017/03/17,1.497036850438E+23
2017/03/18,1.5314840151458E+23
2017/03/19,1.1224222053857E+23
2017/03/20,1.7107570205828E+23
2017/03/21,1.5662487002048E+23
2017/03/22,2.3930087701664E+22
2017/03/23,1.259578455719E+23
2017/03/24,5.0187291236953E+22
2017/03/25,2.1649401384697E+21
2017/03/26,1.57240125611E+23
2017/03/27,3.5291518126895E+23
2017/03/28,7.688197488624E+22
2017/03/29,7.9499208989127E+22
2017/03/30,1.1027634894689E+23
2017/03/31,5.155792691078E+22
2017/04/01,3.6265829490145E+22
2017/04/02,2.161820486253E+22
2017/04/03,1.3116251106547E+23
2017/04/04,1.8955793039536E+23
2017/04/05,4.0617700305387E+23
2017/04/06,4.5447790802532E+22
2017/04/07,1.3664073662716E+22
2017/04/08,2.5796378440567E+22
2017/04/09,2.0280475162108E+22
2017/04/10,2.1313780179079E+22
2017/04/11,8.9146229162482E+22
2017/04/12,6.7417301342684E+22
2017/04/13,3.9825041187932E+22
2017/04/14,4.9262788164816E+23
2017/04/15,4.5811966683022E+23
2017/04/16,5.6161207370002E+22
2017/04/17,6.6257887918868E+22
2017/04/18,8.3413337743463E+22
2017/04/19,2.8018984079236E+22
2017/04/20,1.0247587785648E+22
2017/04/21,9.2972927470581E+22
2017/04/22,7.22085618734E+22
2017/04/23,6.5497848760487E+22
2017/04/24,9.0168039746082E+22
2017/04/25,1.5420799896893E+23
2017/04/26,1.4499239876041E+23
2017/04/27,2.0862472447145E+22
2017/04/28,5.1630193131019E+23
2017/04/29,6.0885499175838E+23
2017/04/30,6.0344074364605E+22
2017/05/01,4.6464584332442E+22
2017/05/02,1.850538053342E+22
2017/05/03,3.3820271950226E+22
2017/05/04,2.8321452078803E+22
2017/05/05,2.5283582931818E+23
2017/05/06,3.0533676120498E+23
2017/05/07,3.9882332650321E+22
2017/05/08,3.863953826091E+22
2017/05/09,2.1774385142207E+23
2017/05/10,2.3123374918022E+23
2017/05/11,3.3234857243205E+22
2017/05/12,3.1306810703565E+23
2017/05/13,1.4339939169259E+23
2017/05/14,1.2691210109305E+23
2017/05/15,5.1882235945758E+23
2017/05/16,3.1700714695613E+23
2017/05/17,3.8074221279365E+23
2017/05/18,3.7141356196827E+23
2017/05/19,7.0413034203182E+23
2017/05/20,5.8562975404842E+23
2017/05/21,4.715341234637E+23
2017/05/22,5.2495715561142E+23
2017/05/23,2.4033410275882E+23
2017/05/24,2.256328477355E+23
2017/05/25,1.545608495566E+23
2017/05/26,8.7660068054366E+21
2017/05/27,2.1279990002371E+23
2017/05/28,1.6370911044108E+23
2017/05/29,8.7446517921711E+23
2017/05/30,3.1189411958344E+24
2017/05/31,8.4645917379787E+23
2017/06/01,6.2869948735915E+23
2017/06/02,6.2872592432514E+23
2017/06/03,2.3799492699139E+23
2017/06/04,7.1954534756667E+23
2017/06/05,5.9917434997033E+23
2017/06/06,3.6196656080487E+23
2017/06/07,8.5677681701416E+23
2017/06/08,7.5782166076002E+23
2017/06/09,2.4621007779208E+22
2017/06/10,1.0229690661002E+24
2017/06/11,1.8426510525021E+24
2017/06/12,2.4874512967694E+23
2017/06/13,5.1757321587155E+23
2017/06/14,1.2100279946977E+24
2017/06/15,6.7025858458953E+23
2017/06/16,4.8870052447207E+23
2017/06/17,1.045775276711E+24
2017/06/18,1.1752037813694E+24
2017/06/19,4.2911689434332E+23
2017/06/20,4.4909349940444E+23
2017/06/21,4.0628004233471E+23
2017/06/22,2.1202762862179E+23
2017/06/23,6.9911717292087E+22
2017/06/24,3.2381452799109E+23
2017/06/25,7.2906409017768E+23
2017/06/26,1.3335874208636E+24
2017/06/27,8.6880282756477E+23
2017/06/28,5.4860237147217E+23
2017/06/29,1.7278751823272E+24
2017/06/30,6.1218096732411E+23
2017/07/01,2.1130045146044E+23
2017/07/02,3.586825759123E+23
2017/07/03,1.0935619426366E+24
2017/07/04,2.0069527367211E+24
2017/07/05,6.1289316417169E+23
2017/07/06,5.2485674383475E+23
2017/07/07,8.4958930044259E+23
2017/07/08,4.0321892525445E+23
2017/07/09,1.5725395659172E+23
2017/07/10,4.5613731309627E+23
2017/07/11,1.8862210910969E+23
2017/07/12,8.6971041819877E+23
2017/07/13,4.929726093577E+23
2017/07/14,3.3379820170497E+23
2017/07/15,1.0060132020801E+24
2017/07/16,2.7817761195383E+24
2017/07/17,2.0634159910165E+24
2017/07/18,2.0591710357309E+24
2017/07/19,3.4027317957924E+24
2017/07/20,4.2193846492765E+24
2017/07/21,1.0152436779082E+24
2017/07/22,3.5135107866718E+22
2017/07/23,1.5290014104284E+24
2017/07/24,1.3480958584222E+24
2017/07/25,2.1207432476738E+24
2017/07/26,2.5716135761305E+24
2017/07/27,4.5116899988104E+23
2017/07/28,6.3810755255493E+23
2017/07/29,6.2162749743006E+23
2017/07/30,1.016042728121E+24
2017/07/31,3.0779780686759E+24
2017/08/01,7.3054322114664E+23
2017/08/02,3.093875577565E+23
2017/08/03,3.0559278148548E+24
2017/08/04,2.0456101805115E+24
2017/08/05,1.7020155289541E+24
2017/08/06,1.9804485498583E+23
2017/08/07,1.9851350430591E+24
2017/08/08,1.8973696838289E+24
2017/08/09,1.1601660271644E+24
2017/08/10,5.6389916825711E+23
2017/08/11,4.2964475080863E+23
2017/08/12,2.6185646847084E+24
2017/08/13,1.825068495963E+24
2017/08/14,1.0169334659752E+24
2017/08/15,1.7341366061314E+24
2017/08/16,5.026381908766E+23
2017/08/17,5.2368703103552E+23
2017/08/18,2.792401846607E+23
2017/08/19,2.4724384028874E+24
2017/08/20,2.244552029157E+24
2017/08/21,1.2111355263233E+24
2017/08/22,1.491827977709E+24
2017/08/23,1.3011922756109E+24
2017/08/24,8.9366697541018E+23
2017/08/25,1.5185016795159E+24
2017/08/26,6.4381808699001E+23
2017/08/27,7.9634783023819E+22
2017/08/28,2.2552670292807E+24
2017/08/29,7.4160922453664E+24
2017/08/30,1.0545947133418E+25
2017/08/31,5.3187090111689E+23
2017/09/01,4.995438196686E+23
2017/09/02,2.1139888368586E+23
2017/09/03,5.2992649493227E+22
2017/09/04,4.2859451689178E+23
2017/09/05,7.4961508778115E+23
2017/09/06,1.2898363717493E+23
2017/09/07,7.9498453011606E+23
2017/09/08,8.9070746782806E+24
2017/09/09,4.1073675315051E+24
2017/09/10,3.0593028411623E+24
2017/09/11,5.4703221688279E+23
2017/09/12,6.9170054204127E+24
2017/09/13,5.8413014092988E+24
2017/09/14,3.4204566562156E+24
2017/09/15,5.546772779661E+24
2017/09/16,2.2291985314415E+24
2017/09/17,7.1824543384211E+23
2017/09/18,8.3874947339106E+23
2017/09/19,1.4775080034996E+24
2017/09/20,1.3397308639168E+24
2017/09/21,6.4611060081218E+23
2017/09/22,6.3298037708606E+23
2017/09/23,5.5864149842057E+24
2017/09/24,3.3834589701373E+24
2017/09/25,4.4967155208531E+24
2017/09/26,4.7808940380035E+24
2017/09/27,2.925559619733E+24
2017/09/28,2.5433843915866E+24
2017/09/29,1.0467282768773E+25
2017/09/30,4.2822319370524E+24
2017/10/01,4.2619516921241E+24
2017/10/02,4.3602779786001E+24
2017/10/03,4.9364979358846E+22
2017/10/04,1.8378294385021E+24
2017/10/05,6.8275597251586E+24
2017/10/06,4.2341277513582E+24
2017/10/07,8.7290570528998E+24
2017/10/08,1.9678788178041E+24
2017/10/09,3.1240604179873E+24
2017/10/10,7.3465034323072E+23
2017/10/11,3.6937534757852E+24
2017/10/12,2.8035135107171E+24
2017/10/13,4.1035094997374E+24
2017/10/14,5.172325162849E+24
2017/10/15,4.3672783746482E+24
2017/10/16,7.3308210360555E+24
2017/10/17,5.734725950107E+24
2017/10/18,1.3375055863379E+24
2017/10/19,3.4279163131204E+24
2017/10/20,3.3964343685151E+24
2017/10/21,2.9259023800717E+23
2017/10/22,8.9195932030018E+23
2017/10/23,8.2662787606838E+23
2017/10/24,2.6697856624504E+24
2017/10/25,2.7595157525069E+24
2017/10/26,7.9109334681362E+24
2017/10/27,3.030170098954E+27
2017/10/28,2.92730947964E+27
2017/10/29,-0.004
2017/10/30,-0.004
2017/10/31,-0.004
2017/11/01,3.2525678759478E+27
2017/11/02,3.1133406027616E+27
2017/11/03,9.1051587947783E+24
2017/11/04,2.18645082315E+24
2017/11/05,4.4325914358966E+24
2017/11/06,4.3595250879448E+24
2017/11/07,1.826262198289E+24
2017/11/08,8.5729477236764E+23
2017/11/09,9.9723280908616E+23
2017/11/10,7.6566656685358E+23
2017/11/11,5.8757250452177E+23
2017/11/12,1.4051451335899E+24
2017/11/13,1.1229611856354E+24
2017/11/14,2.2928246932313E+24
2017/11/15,1.3744986386321E+24
2017/11/16,2.5712094226117E+24
2017/11/17,2.4265234948922E+24
2017/11/18,2.3145754075713E+23
2017/11/19,3.8410336150943E+23
2017/11/20,1.4386380223012E+25
2017/11/21,9.739723852093E+24
2017/11/22,6.0343630207427E+23
2017/11/23,2.8552083897816E+24
2017/11/24,6.935033212368E+24
2017/11/25,1.930739302108E+24
2017/11/26,4.5467382098422E+22
2017/11/27,7.3642248690441E+23
2017/11/28,2.3855890562117E+24
2017/11/29,9.250108179872E+23
2017/11/30,1.9960733806861E+24
2017/12/01,7.5530237889776E+23
2017/12/02,1.2149454026791E+23
2017/12/03,3.0342358072439E+24
2017/12/04,3.3326175147183E+24
2017/12/05,2.6859150581615E+24
2017/12/06,1.1933535460254E+24
2017/12/07,5.9259123880478E+23
2017/12/08,2.296802553409E+24
2017/12/09,1.7178512204924E+24
2017/12/10,4.2541683252664E+23
2017/12/11,5.6668200387678E+23
2017/12/12,9.101979476651E+23
2017/12/13,6.5195163766731E+24
2017/12/14,1.2537336644214E+25
2017/12/15,1.6004954979373E+25
2017/12/16,6.6060753420156E+24
2017/12/17,5.1327521323434E+23
2017/12/18,5.5446814864536E+24
2017/12/19,3.3436996493678E+24
2017/12/20,2.3061126911102E+24
2017/12/21,1.7968174634271E+23
2017/12/22,9.0899536336871E+22
2017/12/23,7.9979932611417E+24
2017/12/24,8.0826973585156E+24
2017/12/25,5.0847401303E+23
2017/12/26,1.1363130490957E+24
2017/12/27,5.960926307269E+23
2017/12/28,4.8925063041818E+24
2017/12/29,2.960302316079E+24
2017/12/30,1.4988621292269E+24
2017/12/31,1.8501616942636E+24
2018/01/01,3.6581438480712E+24
2018/01/02,1.2180850614043E+24
2018/01/03,7.3576945142785E+22
2018/01/04,2.9675438037085E+24
2018/01/05,9.6683057556628E+24
2018/01/06,2.8358091883464E+24
2018/01/07,5.7609276899473E+24
2018/01/08,7.3578218455623E+24
2018/01/09,8.5448509517764E+23
2018/01/10,5.2724868157233E+24
2018/01/11,1.3498302753906E+25
2018/01/12,7.42479961825E+24
2018/01/13,3.1080384497124E+23
2018/01/14,4.907463471041E+24
2018/01/15,3.6893967633577E+24
2018/01/16,5.412360537446E+24
2018/01/17,1.4920875358427E+25
2018/01/18,2.4732921746229E+24
2018/01/19,8.3687499853741E+23
2018/01/20,1.2675247035955E+25
2018/01/21,1.0221449597125E+25
2018/01/22,4.2149034080565E+24
2018/01/23,4.1590258250327E+24
2018/01/24,5.3499396928239E+24
2018/01/25,8.5446751222749E+24
2018/01/26,7.0537484934153E+23
2018/01/27,4.5366676724964E+23
2018/01/28,1.2428081355467E+24
2018/01/29,2.1957284837736E+25
2018/01/30,1.1965969531822E+25
2018/01/31,4.962944568074E+24
2018/02/01,1.8449979923122E+25
2018/02/02,1.2066477593722E+25
2018/02/03,2.1853830563251E+24
2018/02/04,1.1249442119515E+23
2018/02/05,7.1633685017888E+24
2018/02/06,5.5604725093414E+24
2018/02/07,4.8232648656278E+24
2018/02/08,4.8336550333172E+24
2018/02/09,1.9913332614577E+24
2018/02/10,4.1389429111857E+24
2018/02/11,2.1740920332768E+24
2018/02/12,7.8693293475512E+24
2018/02/13,6.8658530187931E+24
2018/02/14,7.2663662505139E+24
2018/02/15,6.8817429707718E+24
2018/02/16,8.0092333619802E+24
2018/02/17,5.3508409954597E+24
2018/02/18,5.4243306020179E+22
2018/02/19,1.1367986057143E+23
2018/02/20,2.8975434557924E+24
2018/02/21,1.7514764393973E+24
