Date,size7mom
2016/08/26,118.925
2016/08/27,133.804
2016/08/28,-29.088
2016/08/29,46.467
2016/08/30,-407.255
2016/08/31,-51.986
2016/09/01,-80.365
2016/09/02,239.977
2016/09/03,-73.296
2016/09/04,268.497
2016/09/05,-60.238
2016/09/06,106.48
2016/09/07,154.279
2016/09/08,316.838
2016/09/09,3.539
2016/09/10,-4.797
2016/09/11,-258.907
2016/09/12,73.124
2016/09/13,-225.082
2016/09/14,65.354
2016/09/15,-156.23
2016/09/16,166.519
2016/09/17,79.5
2016/09/18,-27.611
2016/09/19,-244
2016/09/20,192.13
2016/09/21,-159.268
2016/09/22,132.814
2016/09/23,-739.712
2016/09/24,-61.739
2016/09/25,-46.094
2016/09/26,203.702
2016/09/27,-28.539
2016/09/28,-37.012
2016/09/29,-434.774
2016/09/30,156.407
2016/10/01,283.91
2016/10/02,300.234
2016/10/03,173.981
2016/10/04,530.669
2016/10/05,240.873
2016/10/06,496.786
2016/10/07,2683
2016/10/08,3619
2016/10/09,3996
2016/10/10,11006
2016/10/11,570.946
2016/10/12,-554.317
2016/10/13,-632.183
2016/10/14,-2719
2016/10/15,-4193
2016/10/16,-4386
2016/10/17,-11348
2016/10/18,-1016
2016/10/19,390.274
2016/10/20,159.418
2016/10/21,324.1
2016/10/22,120.571
2016/10/23,-5.424
2016/10/24,414.613
2016/10/25,-71.35
2016/10/26,-88.511
2016/10/27,52.444
2016/10/28,-252.209
2016/10/29,104.525
2016/10/30,130.867
2016/10/31,-255.744
2016/11/01,13.282
2016/11/02,-52.967
2016/11/03,-47.432
2016/11/04,-210.078
2016/11/05,-103.43
2016/11/06,-133.118
2016/11/07,-136.293
2016/11/08,-212.648
2016/11/09,-12.809
2016/11/10,21.775
2016/11/11,200.085
2016/11/12,68.067
2016/11/13,178.647
2016/11/14,176.626
2016/11/15,101.46
2016/11/16,-2.426
2016/11/17,-16.415
2016/11/18,51.325
2016/11/19,-50.82
2016/11/20,4.922
2016/11/21,-38.552
2016/11/22,130.576
2016/11/23,468.534
2016/11/24,-52.352
2016/11/25,253.568
2016/11/26,125.696
2016/11/27,230.025
2016/11/28,193.518
2016/11/29,-15.595
2016/11/30,258.718
2016/12/01,-16.158
2016/12/02,-305.578
2016/12/03,-96.491
2016/12/04,-299.639
2016/12/05,-239.567
2016/12/06,-77.394
2016/12/07,-686.027
2016/12/08,8.255
2016/12/09,40.547
2016/12/10,23.273
2016/12/11,277.629
2016/12/12,-14.431
2016/12/13,-76.462
2016/12/14,312.668
2016/12/15,166.001
2016/12/16,3.915
2016/12/17,-9.826
2016/12/18,-335.578
2016/12/19,139.239
2016/12/20,-2.112
2016/12/21,-65.987
2016/12/22,180.251
2016/12/23,15.956
2016/12/24,-56.987
2016/12/25,-28.722
2016/12/26,-322.137
2016/12/27,21.759
2016/12/28,-238.843
2016/12/29,-83.504
2016/12/30,100.845
2016/12/31,183.373
2017/01/01,73.596
2017/01/02,164.158
2017/01/03,69.322
2017/01/04,186.632
2017/01/05,-2.818
2017/01/06,-30.291
2017/01/07,25.861
2017/01/08,167.098
2017/01/09,137.152
2017/01/10,58.416
2017/01/11,-125.663
2017/01/12,21.122
2017/01/13,136.404
2017/01/14,-70.789
2017/01/15,-59.519
2017/01/16,-20.622
2017/01/17,-43.391
2017/01/18,-8.51
2017/01/19,-144.468
2017/01/20,-120.396
2017/01/21,4.613
2017/01/22,118.552
2017/01/23,37.525
2017/01/24,111.444
2017/01/25,60.814
2017/01/26,120.741
2017/01/27,49.261
2017/01/28,123.695
2017/01/29,-93.784
2017/01/30,-33.466
2017/01/31,-215.192
2017/02/01,-36.413
2017/02/02,-94.863
2017/02/03,-89.516
2017/02/04,-67.218
2017/02/05,91.709
2017/02/06,27.077
2017/02/07,288.248
2017/02/08,156.858
2017/02/09,51.397
2017/02/10,167.064
2017/02/11,33.507
2017/02/12,-43.133
2017/02/13,217.538
2017/02/14,86.914
2017/02/15,53.407
2017/02/16,31.544
2017/02/17,-74.45
2017/02/18,179.151
2017/02/19,63.841
2017/02/20,-127.228
2017/02/21,75.385
2017/02/22,-27.192
2017/02/23,6.131
2017/02/24,117.499
2017/02/25,-12.41
2017/02/26,77.79
2017/02/27,122.476
2017/02/28,-54.017
2017/03/01,444.521
2017/03/02,542.229
2017/03/03,305.379
2017/03/04,98.962
2017/03/05,108.497
2017/03/06,-10.631
2017/03/07,28.139
2017/03/08,-435.286
2017/03/09,193.932
2017/03/10,106.581
2017/03/11,154.225
2017/03/12,221.644
2017/03/13,643.627
2017/03/14,470.065
2017/03/15,656.257
2017/03/16,667.631
2017/03/17,689.208
2017/03/18,498.697
2017/03/19,352.998
2017/03/20,-135.686
2017/03/21,73.649
2017/03/22,-87.458
2017/03/23,-558.165
2017/03/24,-322.554
2017/03/25,-84.785
2017/03/26,-21.301
2017/03/27,580.141
2017/03/28,35.943
2017/03/29,375.724
2017/03/30,339.863
2017/03/31,391.811
2017/04/01,-24.954
2017/04/02,294.261
2017/04/03,-107.94
2017/04/04,-24.927
2017/04/05,-186.606
2017/04/06,-53.545
2017/04/07,-172.422
2017/04/08,-154.3
2017/04/09,-310.473
2017/04/10,-327.763
2017/04/11,-141.431
2017/04/12,138.987
2017/04/13,-210.338
2017/04/14,-325.529
2017/04/15,99.59
2017/04/16,-138.676
2017/04/17,-151.058
2017/04/18,226.091
2017/04/19,-32.549
2017/04/20,-7.33
2017/04/21,239.949
2017/04/22,81.211
2017/04/23,173.348
2017/04/24,243.669
2017/04/25,200.445
2017/04/26,59.534
2017/04/27,513.507
2017/04/28,486.822
2017/04/29,363.507
2017/04/30,670.634
2017/05/01,991.365
2017/05/02,657.776
2017/05/03,303.987
2017/05/04,255.715
2017/05/05,-6.935
2017/05/06,141.156
2017/05/07,258.153
2017/05/08,-135.584
2017/05/09,-84.963
2017/05/10,199.488
2017/05/11,1.011
2017/05/12,-16.389
2017/05/13,131.123
2017/05/14,-181.416
2017/05/15,422.492
2017/05/16,267.717
2017/05/17,1078
2017/05/18,893.408
2017/05/19,1647
2017/05/20,1114
2017/05/21,1446
2017/05/22,1497
2017/05/23,2983
2017/05/24,2361
2017/05/25,1707
2017/05/26,757.926
2017/05/27,947.977
2017/05/28,792.725
2017/05/29,-406.356
2017/05/30,442.324
2017/05/31,177.079
2017/06/01,588.678
2017/06/02,1983
2017/06/03,1510
2017/06/04,1079
2017/06/05,1517
2017/06/06,304.737
2017/06/07,545.15
2017/06/08,391.191
2017/06/09,-60.175
2017/06/10,-44.507
2017/06/11,2200
2017/06/12,3012
2017/06/13,1433
2017/06/14,554.448
2017/06/15,1260
2017/06/16,552.298
2017/06/17,1366
2017/06/18,-727.143
2017/06/19,-494.596
2017/06/20,451.137
2017/06/21,-1747
2017/06/22,499.563
2017/06/23,1089
2017/06/24,977.267
2017/06/25,1048
2017/06/26,587.792
2017/06/27,-1347
2017/06/28,3810
2017/06/29,769.08
2017/06/30,-322.8
2017/07/01,-829.081
2017/07/02,-476.35
2017/07/03,598.485
2017/07/04,2221
2017/07/05,89.051
2017/07/06,-630.572
2017/07/07,908.716
2017/07/08,778.427
2017/07/09,-1523
2017/07/10,443.45
2017/07/11,352.375
2017/07/12,640.655
2017/07/13,1846
2017/07/14,330.985
2017/07/15,-136.66
2017/07/16,2244
2017/07/17,-771.911
2017/07/18,802.109
2017/07/19,-452.716
2017/07/20,-1306
2017/07/21,-1379
2017/07/22,-755.968
2017/07/23,57.798
2017/07/24,745.525
2017/07/25,-1520
2017/07/26,-1879
2017/07/27,-1024
2017/07/28,596.609
2017/07/29,-539.039
2017/07/30,-1662
2017/07/31,-1267
2017/08/01,-263.358
2017/08/02,1023
2017/08/03,1251
2017/08/04,1249
2017/08/05,2974
2017/08/06,2842
2017/08/07,2574
2017/08/08,3775
2017/08/09,1946
2017/08/10,3984
2017/08/11,3922
2017/08/12,3215
2017/08/13,2533
2017/08/14,3788
2017/08/15,3124
2017/08/16,5988
2017/08/17,3750
2017/08/18,2906
2017/08/19,2707
2017/08/20,-171.284
2017/08/21,-476.451
2017/08/22,-2144
2017/08/23,-3008
2017/08/24,-3534
2017/08/25,-1564
2017/08/26,-1723
2017/08/27,2120
2017/08/28,2578
2017/08/29,4197
2017/08/30,4476
2017/08/31,3640
2017/09/01,2664
2017/09/02,708.523
2017/09/03,-1074
2017/09/04,2003
2017/09/05,1249
2017/09/06,3775
2017/09/07,3698
2017/09/08,2539
2017/09/09,1813
2017/09/10,809.153
2017/09/11,-2996
2017/09/12,-1668
2017/09/13,-5669
2017/09/14,-3847
2017/09/15,-1664
2017/09/16,-449.96
2017/09/17,-330.003
2017/09/18,772.357
2017/09/19,-1441
2017/09/20,-905.55
2017/09/21,-1184
2017/09/22,-2339
2017/09/23,-746.981
2017/09/24,3634
2017/09/25,2041
2017/09/26,1931
2017/09/27,2865
2017/09/28,4449
2017/09/29,4568
2017/09/30,6048
2017/10/01,3798
2017/10/02,1566
2017/10/03,2391
2017/10/04,1501
2017/10/05,-240.284
2017/10/06,116.659
2017/10/07,-2341
2017/10/08,-2631
2017/10/09,-1472
2017/10/10,520.696
2017/10/11,-347.988
2017/10/12,824.349
2017/10/13,188.85
2017/10/14,294.378
2017/10/15,-138.416
2017/10/16,-3377
2017/10/17,-7026
2017/10/18,-6985
2017/10/19,-8158
2017/10/20,-6592
2017/10/21,-7968
2017/10/22,-8064
2017/10/23,-3467
2017/10/24,-466.099
2017/10/25,1286
2017/10/26,1439
2017/10/27,-15254
2017/10/28,-11983
2017/10/29,-10947
2017/10/30,-12828
2017/10/31,-13946
2017/11/01,1317
2017/11/02,1316
2017/11/03,15851
2017/11/04,12156
2017/11/05,11640
2017/11/06,13796
2017/11/07,14267
2017/11/08,-1444
2017/11/09,-1805
2017/11/10,-2438
2017/11/11,508.564
2017/11/12,1593
2017/11/13,647.137
2017/11/14,1966
2017/11/15,2233
2017/11/16,1349
2017/11/17,1888
2017/11/18,1963
2017/11/19,1318
2017/11/20,2211
2017/11/21,-49.975
2017/11/22,-474.774
2017/11/23,750.443
2017/11/24,-196.651
2017/11/25,1566
2017/11/26,1548
2017/11/27,5534
2017/11/28,2798
2017/11/29,2561
2017/11/30,2031
2017/12/01,3080
2017/12/02,1760
2017/12/03,3227
2017/12/04,-2446
2017/12/05,819.55
2017/12/06,2635
2017/12/07,-160.234
2017/12/08,3037
2017/12/09,1938
2017/12/10,1539
2017/12/11,3813
2017/12/12,5807
2017/12/13,5041
2017/12/14,8150
2017/12/15,4959
2017/12/16,6498
2017/12/17,5101
2017/12/18,4378
2017/12/19,5856
2017/12/20,1250
2017/12/21,4172
2017/12/22,3018
2017/12/23,-190.573
2017/12/24,-5446
2017/12/25,-6211
2017/12/26,-9030
2017/12/27,-2732
2017/12/28,-4256
2017/12/29,344.692
2017/12/30,3148
2017/12/31,4521
2018/01/01,2304
2018/01/02,7724
2018/01/03,7739
2018/01/04,7715
2018/01/05,3874
2018/01/06,3309
2018/01/07,6226
2018/01/08,8477
2018/01/09,2880
2018/01/10,-1827
2018/01/11,-2383
2018/01/12,-2761
2018/01/13,-1391
2018/01/14,-1943
2018/01/15,-656.415
2018/01/16,-269.949
2018/01/17,1781
2018/01/18,407.142
2018/01/19,-1809
2018/01/20,-3850
2018/01/21,-2525
2018/01/22,-5982
2018/01/23,-7688
2018/01/24,-7861
2018/01/25,-8034
2018/01/26,-2788
2018/01/27,-4963
2018/01/28,-2601
2018/01/29,-615.759
2018/01/30,144.845
2018/01/31,336.07
2018/02/01,2657
2018/02/02,126.008
2018/02/03,141.159
2018/02/04,-1452
2018/02/05,-1072
2018/02/06,-290.002
2018/02/07,-1930
2018/02/08,-6234
2018/02/09,-4089
2018/02/10,-470.775
2018/02/11,-1764
2018/02/12,-1998
2018/02/13,-4500
2018/02/14,-1123
2018/02/15,1711
2018/02/16,-1385
2018/02/17,-230.178
2018/02/18,-246.658
2018/02/19,-366.25
2018/02/20,3979
2018/02/21,1459
2018/02/22,-57.637
2018/02/23,82.055
2018/02/24,-626.101
2018/02/25,-168.687
2018/02/26,-159.609
2018/02/27,-3450
2018/02/28,-1714
2018/03/01,-1084
2018/03/02,1757
2018/03/03,-91.919
2018/03/04,227.554
2018/03/05,913.915
2018/03/06,659.102
2018/03/07,1231
2018/03/08,815.208
2018/03/09,-2176
2018/03/10,-2311
2018/03/11,-2182
2018/03/12,-898.155
2018/03/13,-676.816
2018/03/14,-2718
2018/03/15,-1422
2018/03/16,-872.12
2018/03/17,-1486
2018/03/18,1585
2018/03/19,-1026
2018/03/20,-878.753
2018/03/21,524.172
2018/03/22,-2173
2018/03/23,-654.788
2018/03/24,-776.818
2018/03/25,-5215
2018/03/26,-2801
2018/03/27,-2837
2018/03/28,-3347
2018/03/29,-374.659
2018/03/30,-390.229
2018/03/31,425.432
2018/04/01,911.089
2018/04/02,-970.186
2018/04/03,1848
2018/04/04,1392
2018/04/05,1988
2018/04/06,-688.028
2018/04/07,-1193
2018/04/08,1339
2018/04/09,1759
2018/04/10,-1495
2018/04/11,-179.641
2018/04/12,1749
2018/04/13,3367
2018/04/14,2317
2018/04/15,1440
2018/04/16,2137
2018/04/17,4718
2018/04/18,3978
2018/04/19,3962
2018/04/20,5250
2018/04/21,3524
2018/04/22,4401
2018/04/23,3473
2018/04/24,3302
2018/04/25,2671
2018/04/26,-500.905
2018/04/27,-2266
2018/04/28,2883
2018/04/29,1580
2018/04/30,1650
2018/05/01,-983.937
2018/05/02,481
2018/05/03,1632
2018/05/04,3646
2018/05/05,-451.378
2018/05/06,-2266
2018/05/07,-2803
2018/05/08,-759.021
2018/05/09,-1116
2018/05/10,412.654
2018/05/11,-2648
2018/05/12,-351.549
2018/05/13,1132
2018/05/14,2843
2018/05/15,932.668
2018/05/16,233.706
2018/05/17,-2142
2018/05/18,-475.143
2018/05/19,707.29
2018/05/20,239.493
2018/05/21,-351.163
2018/05/22,534.185
2018/05/23,1221
2018/05/24,859.029
2018/05/25,286.686
2018/05/26,-1407
2018/05/27,-262.344
2018/05/28,-166.155
2018/05/29,6.264
2018/05/30,-457.525
2018/05/31,1968
2018/06/01,200.914
2018/06/02,1564
2018/06/03,1580
2018/06/04,1013
2018/06/05,515.398
2018/06/06,-1131
2018/06/07,-3052
2018/06/08,-617.601
2018/06/09,-453.107
2018/06/10,-517.202
2018/06/11,-1957
2018/06/12,-2166
2018/06/13,1072
2018/06/14,-235.137
2018/06/15,-1898
2018/06/16,2189
2018/06/17,-4592
2018/06/18,-2396
2018/06/19,1318
2018/06/20,138.954
2018/06/21,-622.424
2018/06/22,1886
2018/06/23,-5762
2018/06/24,1001
2018/06/25,3154
2018/06/26,-1140
2018/06/27,-1007
2018/06/28,399.488
2018/06/29,-1282
2018/06/30,1494
2018/07/01,1531
2018/07/02,-5603
2018/07/03,-1814
2018/07/04,-5665
2018/07/05,-2434
2018/07/06,-3997
2018/07/07,-2375
2018/07/08,-133.681
2018/07/09,2737
2018/07/10,1382
2018/07/11,3190
2018/07/12,-254.122
2018/07/13,1572
2018/07/14,-127.299
2018/07/15,-3690
2018/07/16,1071
2018/07/17,153.93
2018/07/18,1485
2018/07/19,2490
2018/07/20,436.809
2018/07/21,-413.885
2018/07/22,2117
2018/07/23,-366.598
2018/07/24,644.23
2018/07/25,568.422
2018/07/26,-223.626
2018/07/27,1537
2018/07/28,416.932
2018/07/29,1081
2018/07/30,782.708
2018/07/31,-308.6
2018/08/01,568.067
2018/08/02,1098
2018/08/03,-371.353
2018/08/04,1687
2018/08/05,332.612
2018/08/06,-532.185
2018/08/07,-4115
2018/08/08,-8464
2018/08/09,-9059
2018/08/10,-3799
2018/08/11,-987.793
2018/08/12,-2452
2018/08/13,-1363
2018/08/14,2058
2018/08/15,3502
2018/08/16,6785
2018/08/17,1918
2018/08/18,2228
2018/08/19,2261
2018/08/20,3180
2018/08/21,3387
2018/08/22,3067
2018/08/23,1979
2018/08/24,2345
2018/08/25,2424
2018/08/26,2178
2018/08/27,-267.803
2018/08/28,735.107
2018/08/29,1719
2018/08/30,-639.483
2018/08/31,-740.567
2018/09/01,-1189
2018/09/02,-1132
2018/09/03,138.845
2018/09/04,-2896
2018/09/05,861.981
2018/09/06,-189.409
2018/09/07,2995
2018/09/08,1460
2018/09/09,-943.092
2018/09/10,-1480
2018/09/11,-770.226
2018/09/12,-1281
2018/09/13,565.352
2018/09/14,1197
2018/09/15,599.795
2018/09/16,5066
2018/09/17,2394
2018/09/18,3859
2018/09/19,-4108
2018/09/20,199.918
2018/09/21,-65.396
2018/09/22,-786.762
2018/09/23,-1424
2018/09/24,2768
2018/09/25,2035
2018/09/26,9718
2018/09/27,5234
2018/09/28,1827
2018/09/29,-4593
2018/09/30,-1915
2018/10/01,-4094
2018/10/02,-4105
2018/10/03,-8320
2018/10/04,-6823
2018/10/05,-7222
2018/10/06,-2818
2018/10/07,-8444
2018/10/08,-7558
2018/10/09,-5862
2018/10/10,-4556
2018/10/11,-4489
2018/10/12,-647.757
2018/10/13,-290.532
2018/10/14,-159.223
2018/10/15,544.749
2018/10/16,-598.318
2018/10/17,899.072
2018/10/18,-396.969
2018/10/19,-1657
2018/10/20,-1567
2018/10/21,873.501
2018/10/22,1990
2018/10/23,-29.75
2018/10/24,2901
2018/10/25,4109
2018/10/26,1570
2018/10/27,-538.115
2018/10/28,-542.016
2018/10/29,108.829
2018/10/30,1466
2018/10/31,-2800
2018/11/01,-3792
2018/11/02,-2948
2018/11/03,588.286
2018/11/04,314.059
2018/11/05,-2117
2018/11/06,-189.528
2018/11/07,-71.522
2018/11/08,293.109
2018/11/09,302.702
2018/11/10,573.024
2018/11/11,1206
2018/11/12,857.248
2018/11/13,-1192
2018/11/14,1036
2018/11/15,-732.933
2018/11/16,-368.062
2018/11/17,-872.426
2018/11/18,-2414
2018/11/19,582.537
2018/11/20,2055
2018/11/21,-879.244
2018/11/22,144.568
2018/11/23,558.331
2018/11/24,116.695
2018/11/25,1831
2018/11/26,-1744
2018/11/27,-1847
2018/11/28,1944
2018/11/29,23.712
2018/11/30,982.449
2018/12/01,642.912
2018/12/02,-1230
2018/12/03,764.82
2018/12/04,63.49
2018/12/05,-933.863
2018/12/06,1350
2018/12/07,-238.44
2018/12/08,1060
2018/12/09,1593
2018/12/10,173.939
2018/12/11,-248.965
2018/12/12,-2288
2018/12/13,-1523
2018/12/14,271.701
2018/12/15,-526.119
2018/12/16,-996.467
2018/12/17,692.668
2018/12/18,1948
2018/12/19,2954
2018/12/20,1947
2018/12/21,986.723
2018/12/22,-183.32
2018/12/23,1414
2018/12/24,160.643
2018/12/25,-3217
2018/12/26,-1135
2018/12/27,-2024
2018/12/28,-1752
2018/12/29,304.166
2018/12/30,-2748
2018/12/31,-2547
2019/01/01,-2788
2019/01/02,-367.479
2019/01/03,1781
2019/01/04,961.959
2019/01/05,433.793
2019/01/06,1310
2019/01/07,1701
2019/01/08,4250
2019/01/09,-260.965
2019/01/10,-194.971
2019/01/11,-188.685
2019/01/12,-1434
2019/01/13,-57.616
2019/01/14,247.705
2019/01/15,158.224
2019/01/16,142.702
2019/01/17,-1250
2019/01/18,-932.266
2019/01/19,1945
2019/01/20,2034
2019/01/21,2905
2019/01/22,4637
2019/01/23,2702
2019/01/24,1942
2019/01/25,558.933
2019/01/26,-441.322
2019/01/27,442.071
2019/01/28,220.279
2019/01/29,-607.723
2019/01/30,858.315
2019/01/31,960.789
2019/02/01,2063
2019/02/02,77.555
2019/02/03,-1676
2019/02/04,-5251
2019/02/05,-5502
2019/02/06,-4545
2019/02/07,-3371
2019/02/08,-1391
2019/02/09,-360.806
2019/02/10,2001
2019/02/11,4374
2019/02/12,4223
2019/02/13,6345
2019/02/14,5874
2019/02/15,3769
2019/02/16,4375
2019/02/17,3602
2019/02/18,3406
2019/02/19,3757
2019/02/20,1391
2019/02/21,1912
2019/02/22,2217
2019/02/23,329.686
2019/02/24,2199
2019/02/25,2584
2019/02/26,1688
2019/02/27,581.017
2019/02/28,-100.162
2019/03/01,-6025
2019/03/02,-5384
2019/03/03,-9061
2019/03/04,-6887
2019/03/05,-7529
2019/03/06,-7614
2019/03/07,-8001
2019/03/08,-143.782
2019/03/09,1090
2019/03/10,-292.317
2019/03/11,-2744
2019/03/12,-1064
2019/03/13,1408
2019/03/14,1370
2019/03/15,-877.291
2019/03/16,-1280
2019/03/17,286.168
2019/03/18,2323
2019/03/19,3493
2019/03/20,546.372
2019/03/21,1741
2019/03/22,1899
2019/03/23,1087
2019/03/24,1607
2019/03/25,639.414
2019/03/26,-775.399
2019/03/27,513.79
2019/03/28,-507.083
2019/03/29,1128
2019/03/30,3359
2019/03/31,3016
2019/04/01,470.374
2019/04/02,2670
2019/04/03,2951
2019/04/04,2073
2019/04/05,-1690
2019/04/06,-3700
2019/04/07,-2323
2019/04/08,-266.272
2019/04/09,-3444
2019/04/10,-540.781
2019/04/11,2328
2019/04/12,1082
2019/04/13,586.703
2019/04/14,-629.533
2019/04/15,1260
2019/04/16,3068
2019/04/17,-1730
2019/04/18,-2908
2019/04/19,469.295
2019/04/20,2567
2019/04/21,3868
2019/04/22,-362.99
2019/04/23,-717.904
2019/04/24,-865.038
2019/04/25,-1080
2019/04/26,-789.981
2019/04/27,-3751
2019/04/28,-2912
2019/04/29,-1908
2019/04/30,-1080
2019/05/01,176.873
2019/05/02,3924
2019/05/03,1945
2019/05/04,2046
2019/05/05,1148
2019/05/06,5616
2019/05/07,7119
2019/05/08,4373
2019/05/09,-1201
2019/05/10,929.063
2019/05/11,4202
2019/05/12,2428
2019/05/13,-1828
2019/05/14,-3799
2019/05/15,829.401
2019/05/16,3695
2019/05/17,2795
2019/05/18,367.101
2019/05/19,366.307
2019/05/20,1949
2019/05/21,-260.606
2019/05/22,245.922
2019/05/23,-1121
2019/05/24,-48.854
2019/05/25,22.992
2019/05/26,-64.559
2019/05/27,1795
2019/05/28,1702
2019/05/29,436.895
2019/05/30,282.346
2019/05/31,-2244
2019/06/01,2132
2019/06/02,2485
2019/06/03,-1411
2019/06/04,-354.239
2019/06/05,-2661
2019/06/06,-2324
2019/06/07,-703.866
2019/06/08,3058
2019/06/09,-3932
2019/06/10,2373
2019/06/11,1791
2019/06/12,1235
2019/06/13,-1220
2019/06/14,1002
2019/06/15,-2025
2019/06/16,3121
2019/06/17,-985.639
2019/06/18,-2608
2019/06/19,2146
