Date,activeaddresses7ema
2016/11/06,22852
2016/11/07,23292
2016/11/08,23302
2016/11/09,23485
2016/11/10,22991
2016/11/11,23285
2016/11/12,23131
2016/11/13,23515
2016/11/14,23032
2016/11/15,23130
2016/11/16,22776
2016/11/17,22499
2016/11/18,22549
2016/11/19,22352
2016/11/20,22405
2016/11/21,22363
2016/11/22,25826
2016/11/23,30798
2016/11/24,28072
2016/11/25,29348
2016/11/26,26751
2016/11/27,25176
2016/11/28,24362
2016/11/29,23341
2016/11/30,22934
2016/12/01,22209
2016/12/02,22269
2016/12/03,22471
2016/12/04,22360
2016/12/05,22166
2016/12/06,22941
2016/12/07,22309
2016/12/08,21916
2016/12/09,21986
2016/12/10,21634
2016/12/11,21535
2016/12/12,21694
2016/12/13,21356
2016/12/14,21667
2016/12/15,22180
2016/12/16,22215
2016/12/17,21894
2016/12/18,21268
2016/12/19,21817
2016/12/20,22323
2016/12/21,22525
2016/12/22,24290
2016/12/23,24083
2016/12/24,23359
2016/12/25,22316
2016/12/26,21505
2016/12/27,21156
2016/12/28,21127
2016/12/29,21339
2016/12/30,21333
2016/12/31,21593
2017/01/01,21006
2017/01/02,21034
2017/01/03,21090
2017/01/04,22454
2017/01/05,23579
2017/01/06,23923
2017/01/07,23788
2017/01/08,23341
2017/01/09,23678
2017/01/10,23512
2017/01/11,23601
2017/01/12,23717
2017/01/13,23374
2017/01/14,22845
2017/01/15,22539
2017/01/16,22955
2017/01/17,23221
2017/01/18,23032
2017/01/19,23046
2017/01/20,23347
2017/01/21,23179
2017/01/22,23022
2017/01/23,22944
2017/01/24,23210
2017/01/25,22937
2017/01/26,22779
2017/01/27,22624
2017/01/28,22395
2017/01/29,22122
2017/01/30,22271
2017/01/31,22268
2017/02/01,22440
2017/02/02,22641
2017/02/03,22618
2017/02/04,22943
2017/02/05,23324
2017/02/06,23430
2017/02/07,23485
2017/02/08,23675
2017/02/09,23810
2017/02/10,24170
2017/02/11,23773
2017/02/12,23739
2017/02/13,24672
2017/02/14,25448
2017/02/15,26108
2017/02/16,26237
2017/02/17,26236
2017/02/18,26513
2017/02/19,26210
2017/02/20,26456
2017/02/21,26528
2017/02/22,26475
2017/02/23,26311
2017/02/24,27013
2017/02/25,27082
2017/02/26,27153
2017/02/27,27739
2017/02/28,29362
2017/03/01,30765
2017/03/02,33985
2017/03/03,35102
2017/03/04,35023
2017/03/05,34586
2017/03/06,34730
2017/03/07,34117
2017/03/08,33806
2017/03/09,34588
2017/03/10,35017
2017/03/11,35627
2017/03/12,36883
2017/03/13,41005
2017/03/14,42273
2017/03/15,43768
2017/03/16,49860
2017/03/17,54111
2017/03/18,54361
2017/03/19,52824
2017/03/20,51964
2017/03/21,51396
2017/03/22,50183
2017/03/23,49206
2017/03/24,50580
2017/03/25,50639
2017/03/26,49341
2017/03/27,49619
2017/03/28,49413
2017/03/29,49659
2017/03/30,52342
2017/03/31,56133
2017/04/01,53874
2017/04/02,53964
2017/04/03,56693
2017/04/04,55860
2017/04/05,55250
2017/04/06,57150
2017/04/07,55154
2017/04/08,52231
2017/04/09,49637
2017/04/10,48799
2017/04/11,47889
2017/04/12,48062
2017/04/13,48815
2017/04/14,48882
2017/04/15,48107
2017/04/16,46031
2017/04/17,45256
2017/04/18,46627
2017/04/19,47704
2017/04/20,49385
2017/04/21,48449
2017/04/22,47386
2017/04/23,46988
2017/04/24,48016
2017/04/25,48464
2017/04/26,50643
2017/04/27,55473
2017/04/28,57213
2017/04/29,57432
2017/04/30,58376
2017/05/01,61660
2017/05/02,63327
2017/05/03,62817
2017/05/04,66396
2017/05/05,68597
2017/05/06,67310
2017/05/07,68507
2017/05/08,72154
2017/05/09,73441
2017/05/10,73503
2017/05/11,74982
2017/05/12,73804
2017/05/13,70854
2017/05/14,69898
2017/05/15,71847
2017/05/16,73209
2017/05/17,72818
2017/05/18,77158
2017/05/19,85134
2017/05/20,83780
2017/05/21,85559
2017/05/22,92423
2017/05/23,99770
2017/05/24,105065
2017/05/25,108957
2017/05/26,109848
2017/05/27,106320
2017/05/28,103056
2017/05/29,102407
2017/05/30,104575
2017/05/31,108999
2017/06/01,116370
2017/06/02,116436
2017/06/03,116360
2017/06/04,116588
2017/06/05,118989
2017/06/06,123751
2017/06/07,126046
2017/06/08,125855
2017/06/09,130237
2017/06/10,135024
2017/06/11,143276
2017/06/12,160383
2017/06/13,170628
2017/06/14,173408
2017/06/15,177263
2017/06/16,174949
2017/06/17,172303
2017/06/18,171803
2017/06/19,176756
2017/06/20,180348
2017/06/21,174561
2017/06/22,182604
2017/06/23,187621
2017/06/24,185861
2017/06/25,178368
2017/06/26,193150
2017/06/27,190488
2017/06/28,189985
2017/06/29,188208
2017/06/30,185559
2017/07/01,181842
2017/07/02,179617
2017/07/03,185027
2017/07/04,187117
2017/07/05,185318
2017/07/06,183192
2017/07/07,188262
2017/07/08,181177
2017/07/09,173470
2017/07/10,180193
2017/07/11,183513
2017/07/12,184371
2017/07/13,179182
2017/07/14,175440
2017/07/15,170727
2017/07/16,168605
2017/07/17,167689
2017/07/18,170313
2017/07/19,172850
2017/07/20,173250
2017/07/21,171038
2017/07/22,163365
2017/07/23,168379
2017/07/24,168508
2017/07/25,167006
2017/07/26,162952
2017/07/27,161711
2017/07/28,162510
2017/07/29,156649
2017/07/30,154460
2017/07/31,162251
2017/08/01,159531
2017/08/02,159715
2017/08/03,158936
2017/08/04,162676
2017/08/05,165405
2017/08/06,166859
2017/08/07,171624
2017/08/08,182485
2017/08/09,184831
2017/08/10,195242
2017/08/11,203979
2017/08/12,206633
2017/08/13,207718
2017/08/14,223985
2017/08/15,234703
2017/08/16,243001
2017/08/17,251160
2017/08/18,260554
2017/08/19,254378
2017/08/20,240883
2017/08/21,243637
2017/08/22,239145
2017/08/23,241698
2017/08/24,237817
2017/08/25,237587
2017/08/26,225797
2017/08/27,219020
2017/08/28,222086
2017/08/29,231752
2017/08/30,240654
2017/08/31,249288
2017/09/01,251821
2017/09/02,244429
2017/09/03,232982
2017/09/04,249737
2017/09/05,260024
2017/09/06,272385
2017/09/07,272285
2017/09/08,274169
2017/09/09,266723
2017/09/10,252455
2017/09/11,249760
2017/09/12,257436
2017/09/13,253710
2017/09/14,257100
2017/09/15,269648
2017/09/16,260103
2017/09/17,242840
2017/09/18,245009
2017/09/19,240817
2017/09/20,235165
2017/09/21,228534
2017/09/22,215662
2017/09/23,204516
2017/09/24,198726
2017/09/25,199148
2017/09/26,197277
2017/09/27,197617
2017/09/28,201560
2017/09/29,205546
2017/09/30,201671
2017/10/01,195322
2017/10/02,196701
2017/10/03,199642
2017/10/04,197629
2017/10/05,197516
2017/10/06,196973
2017/10/07,193742
2017/10/08,192591
2017/10/09,194145
2017/10/10,203482
2017/10/11,208180
2017/10/12,212692
2017/10/13,223604
2017/10/14,221014
2017/10/15,216663
2017/10/16,214245
2017/10/17,226237
2017/10/18,228708
2017/10/19,228403
2017/10/20,233740
2017/10/21,235070
2017/10/22,239966
2017/10/23,242287
2017/10/24,245580
2017/10/25,241933
2017/10/26,241479
2017/10/27,240367
2017/10/28,180275
2017/10/29,135207
2017/10/30,101405
2017/10/31,143178
2017/11/01,178346
2017/11/02,213549
2017/11/03,227168
2017/11/04,223441
2017/11/05,219395
2017/11/06,226334
2017/11/07,232183
2017/11/08,242147
2017/11/09,251235
2017/11/10,257116
2017/11/11,251653
2017/11/12,257339
2017/11/13,258479
2017/11/14,265903
2017/11/15,282360
2017/11/16,284948
2017/11/17,291836
2017/11/18,286697
2017/11/19,284318
2017/11/20,292238
2017/11/21,299642
2017/11/22,306687
2017/11/23,311785
2017/11/24,313157
2017/11/25,313210
2017/11/26,314105
2017/11/27,331629
2017/11/28,350278
2017/11/29,373810
2017/11/30,385353
2017/12/01,384757
2017/12/02,386378
2017/12/03,396354
2017/12/04,405250
2017/12/05,409271
2017/12/06,455537
2017/12/07,443390
2017/12/08,449477
2017/12/09,446825
2017/12/10,440268
2017/12/11,459958
2017/12/12,489128
2017/12/13,523193
2017/12/14,560428
2017/12/15,573213
2017/12/16,578503
2017/12/17,582286
2017/12/18,611909
2017/12/19,657946
2017/12/20,682815
2017/12/21,718873
2017/12/22,748280
2017/12/23,724832
2017/12/24,670903
2017/12/25,631496
2017/12/26,616599
2017/12/27,622379
2017/12/28,635151
2017/12/29,680546
2017/12/30,734158
2017/12/31,715942
2018/01/01,698734
2018/01/02,740481
2018/01/03,799617
2018/01/04,879329
2018/01/05,918297
2018/01/06,929719
2018/01/07,915226
2018/01/08,921257
2018/01/09,940840
2018/01/10,939700
2018/01/11,940541
2018/01/12,919472
2018/01/13,911217
2018/01/14,883905
2018/01/15,899306
2018/01/16,926525
2018/01/17,945583
2018/01/18,944333
2018/01/19,894616
2018/01/20,832659
2018/01/21,816006
2018/01/22,790586
2018/01/23,760070
2018/01/24,731148
2018/01/25,673651
2018/01/26,675235
2018/01/27,651262
2018/01/28,640947
2018/01/29,647559
2018/01/30,644181
2018/01/31,639997
2018/02/01,662057
2018/02/02,674478
2018/02/03,644712
2018/02/04,618986
2018/02/05,616751
2018/02/06,619675
2018/02/07,604643
2018/02/08,562784
2018/02/09,554236
2018/02/10,559014
2018/02/11,543847
2018/02/12,551171
2018/02/13,535264
2018/02/14,527166
2018/02/15,524309
2018/02/16,505114
2018/02/17,492908
2018/02/18,485502
2018/02/19,495448
2018/02/20,516849
2018/02/21,519511
2018/02/22,511217
2018/02/23,495639
2018/02/24,469018
2018/02/25,450992
2018/02/26,458936
2018/02/27,456043
2018/02/28,459149
2018/03/01,453259
2018/03/02,450447
2018/03/03,434064
2018/03/04,413863
2018/03/05,420855
2018/03/06,426661
2018/03/07,455272
2018/03/08,447150
2018/03/09,437218
2018/03/10,420695
2018/03/11,399708
2018/03/12,398377
2018/03/13,399258
2018/03/14,409406
2018/03/15,409926
2018/03/16,403548
2018/03/17,389700
2018/03/18,390200
2018/03/19,400391
2018/03/20,396774
2018/03/21,400838
2018/03/22,396542
2018/03/23,411527
2018/03/24,409292
2018/03/25,384707
2018/03/26,384858
2018/03/27,378113
2018/03/28,367610
2018/03/29,367007
2018/03/30,371274
2018/03/31,362086
2018/04/01,349368
2018/04/02,349649
2018/04/03,358262
2018/04/04,359502
2018/04/05,375417
2018/04/06,379842
2018/04/07,369858
2018/04/08,370535
2018/04/09,377168
2018/04/10,372736
2018/04/11,372028
2018/04/12,384737
2018/04/13,396615
2018/04/14,388762
2018/04/15,385508
2018/04/16,387055
2018/04/17,394606
2018/04/18,396074
2018/04/19,406316
2018/04/20,419976
2018/04/21,432261
2018/04/22,444868
2018/04/23,462706
2018/04/24,477584
2018/04/25,474853
2018/04/26,470599
2018/04/27,461234
2018/04/28,454098
2018/04/29,443411
2018/04/30,447179
2018/05/01,439088
2018/05/02,446261
2018/05/03,462165
2018/05/04,533757
2018/05/05,524067
2018/05/06,510026
2018/05/07,508093
2018/05/08,511528
2018/05/09,518032
2018/05/10,522359
2018/05/11,521503
2018/05/12,525768
2018/05/13,522231
2018/05/14,524894
2018/05/15,523737
2018/05/16,528932
2018/05/17,539680
2018/05/18,545927
2018/05/19,560920
2018/05/20,553646
2018/05/21,545353
2018/05/22,547218
2018/05/23,551304
2018/05/24,550751
2018/05/25,543604
2018/05/26,537333
2018/05/27,538785
2018/05/28,552897
2018/05/29,552232
2018/05/30,550678
2018/05/31,547666
2018/06/01,531841
2018/06/02,527412
2018/06/03,532280
2018/06/04,528372
2018/06/05,521063
2018/06/06,513802
2018/06/07,511664
2018/06/08,498021
2018/06/09,402127
2018/06/10,301595
2018/06/11,350405
2018/06/12,373894
2018/06/13,398448
2018/06/14,414849
2018/06/15,432848
2018/06/16,421941
2018/06/17,423003
2018/06/18,425921
2018/06/19,436823
2018/06/20,449793
2018/06/21,456552
2018/06/22,465301
2018/06/23,460009
2018/06/24,455625
2018/06/25,484821
2018/06/26,475880
2018/06/27,473853
2018/06/28,477025
2018/06/29,475572
2018/06/30,434680
2018/07/01,386204
2018/07/02,360516
2018/07/03,341666
2018/07/04,326237
2018/07/05,323545
2018/07/06,310979
2018/07/07,300256
2018/07/08,308864
2018/07/09,323100
2018/07/10,334985
2018/07/11,337665
2018/07/12,332641
2018/07/13,321998
2018/07/14,309284
2018/07/15,300698
2018/07/16,333931
2018/07/17,361004
2018/07/18,401021
2018/07/19,419655
2018/07/20,420291
2018/07/21,408268
2018/07/22,415632
2018/07/23,433872
2018/07/24,454797
2018/07/25,472507
2018/07/26,473597
2018/07/27,485433
2018/07/28,481294
2018/07/29,480579
2018/07/30,485886
2018/07/31,486247
2018/08/01,486743
2018/08/02,481239
2018/08/03,487214
2018/08/04,475981
2018/08/05,464429
2018/08/06,460229
2018/08/07,446263
2018/08/08,423639
2018/08/09,407704
2018/08/10,305778
2018/08/11,229333
2018/08/12,172000
2018/08/13,240327
2018/08/14,285660
2018/08/15,315484
2018/08/16,349030
2018/08/17,355860
2018/08/18,361089
2018/08/19,362814
2018/08/20,376906
2018/08/21,373341
2018/08/22,373710
2018/08/23,371552
2018/08/24,371987
2018/08/25,371286
2018/08/26,374036
2018/08/27,381613
2018/08/28,385266
2018/08/29,370630
2018/08/30,367420
2018/08/31,364111
2018/09/01,373493
2018/09/02,384792
2018/09/03,392963
2018/09/04,389892
2018/09/05,390670
2018/09/06,386352
2018/09/07,383046
2018/09/08,375522
2018/09/09,370088
2018/09/10,365413
2018/09/11,356206
2018/09/12,349897
2018/09/13,348361
2018/09/14,340276
2018/09/15,323335
2018/09/16,309898
2018/09/17,315150
2018/09/18,309432
2018/09/19,302519
2018/09/20,302487
2018/09/21,306865
2018/09/22,299910
2018/09/23,295055
2018/09/24,291471
2018/09/25,293571
2018/09/26,289865
2018/09/27,290751
2018/09/28,292758
2018/09/29,283005
2018/09/30,286330
2018/10/01,284805
2018/10/02,281990
2018/10/03,295013
2018/10/04,307091
2018/10/05,321618
2018/10/06,338189
2018/10/07,330184
2018/10/08,329407
2018/10/09,329795
2018/10/10,324397
2018/10/11,326677
2018/10/12,325214
2018/10/13,325238
2018/10/14,323015
2018/10/15,330726
2018/10/16,338589
2018/10/17,345329
2018/10/18,346210
2018/10/19,345761
2018/10/20,343080
2018/10/21,335745
2018/10/22,342779
2018/10/23,344161
2018/10/24,344355
2018/10/25,342638
2018/10/26,343509
2018/10/27,336222
2018/10/28,331261
2018/10/29,343263
2018/10/30,351972
2018/10/31,356398
2018/11/01,354389
2018/11/02,342187
2018/11/03,330355
2018/11/04,322626
2018/11/05,328421
2018/11/06,329304
2018/11/07,325557
2018/11/08,321096
2018/11/09,323665
2018/11/10,318970
2018/11/11,325595
2018/11/12,328454
2018/11/13,327333
2018/11/14,330087
2018/11/15,329696
2018/11/16,325948
2018/11/17,317891
2018/11/18,308266
2018/11/19,324937
2018/11/20,333449
2018/11/21,328789
2018/11/22,322645
2018/11/23,319411
2018/11/24,307269
2018/11/25,306145
2018/11/26,306816
2018/11/27,303740
2018/11/28,309780
2018/11/29,305395
2018/11/30,308890
2018/12/01,301372
2018/12/02,293180
2018/12/03,293420
2018/12/04,291681
2018/12/05,296736
2018/12/06,299302
2018/12/07,305865
2018/12/08,314187
2018/12/09,311920
2018/12/10,315858
2018/12/11,310638
2018/12/12,306526
2018/12/13,304032
2018/12/14,302445
2018/12/15,303935
2018/12/16,309674
2018/12/17,310802
2018/12/18,306878
2018/12/19,310941
2018/12/20,314484
2018/12/21,314968
2018/12/22,302545
2018/12/23,300596
2018/12/24,308244
2018/12/25,304523
2018/12/26,304830
2018/12/27,305274
2018/12/28,310544
2018/12/29,311493
2018/12/30,303291
2018/12/31,302029
2019/01/01,293629
2019/01/02,297760
2019/01/03,305950
2019/01/04,304360
2019/01/05,299178
2019/01/06,295736
2019/01/07,302077
2019/01/08,309101
2019/01/09,313437
2019/01/10,315354
2019/01/11,312543
2019/01/12,296236
2019/01/13,288535
2019/01/14,302483
2019/01/15,305561
2019/01/16,300841
2019/01/17,296155
2019/01/18,294476
2019/01/19,288655
2019/01/20,281223
2019/01/21,281723
2019/01/22,279127
2019/01/23,281520
2019/01/24,281462
2019/01/25,283040
2019/01/26,277402
2019/01/27,278391
2019/01/28,289208
2019/01/29,290423
2019/01/30,288889
2019/01/31,287401
2019/02/01,282663
2019/02/02,271624
2019/02/03,258372
2019/02/04,246456
2019/02/05,238394
2019/02/06,234238
2019/02/07,229593
2019/02/08,232143
2019/02/09,228725
2019/02/10,221943
2019/02/11,224220
2019/02/12,227744
2019/02/13,233213
2019/02/14,237159
2019/02/15,242013
2019/02/16,241535
2019/02/17,239600
2019/02/18,253229
2019/02/19,261958
2019/02/20,262842
2019/02/21,260414
2019/02/22,260277
2019/02/23,256842
2019/02/24,259260
2019/02/25,262951
2019/02/26,265982
2019/02/27,268936
2019/02/28,272562
2019/03/01,276764
2019/03/02,275123
2019/03/03,268564
2019/03/04,275751
2019/03/05,282151
2019/03/06,286595
2019/03/07,288382
2019/03/08,290537
2019/03/09,291192
2019/03/10,280629
2019/03/11,279449
2019/03/12,284736
2019/03/13,287334
2019/03/14,290301
2019/03/15,289386
2019/03/16,281408
2019/03/17,278733
2019/03/18,286546
2019/03/19,295062
2019/03/20,304333
2019/03/21,305231
2019/03/22,307557
2019/03/23,302229
2019/03/24,298985
2019/03/25,312504
2019/03/26,320852
2019/03/27,324170
2019/03/28,329343
2019/03/29,331283
2019/03/30,332309
2019/03/31,326404
2019/04/01,343849
2019/04/02,364879
2019/04/03,375975
2019/04/04,371490
2019/04/05,364038
2019/04/06,349840
2019/04/07,344222
2019/04/08,351697
2019/04/09,355845
2019/04/10,354869
2019/04/11,365240
2019/04/12,372474
2019/04/13,363612
2019/04/14,344801
2019/04/15,345619
2019/04/16,346621
2019/04/17,348114
2019/04/18,350659
2019/04/19,359414
2019/04/20,376684
2019/04/21,377895
2019/04/22,384412
2019/04/23,390110
2019/04/24,386182
2019/04/25,379800
2019/04/26,374201
2019/04/27,354907
2019/04/28,343607
2019/04/29,341873
2019/04/30,348394
2019/05/01,356945
2019/05/02,347980
2019/05/03,345742
2019/05/04,337410
2019/05/05,333822
2019/05/06,339345
2019/05/07,342117
2019/05/08,347497
2019/05/09,352974
2019/05/10,362267
2019/05/11,366685
2019/05/12,365763
2019/05/13,378732
2019/05/14,397858
2019/05/15,417397
2019/05/16,439140
2019/05/17,440962
2019/05/18,430248
2019/05/19,419642
2019/05/20,421243
2019/05/21,431822
2019/05/22,432494
2019/05/23,434881
2019/05/24,441245
2019/05/25,439406
2019/05/26,430146
2019/05/27,448021
2019/05/28,458923
2019/05/29,474514
2019/05/30,474481
2019/05/31,479886
2019/06/01,514067
2019/06/02,518926
2019/06/03,511514
2019/06/04,496571
2019/06/05,474618
2019/06/06,478030
2019/06/07,451954
2019/06/08,426393
2019/06/09,423711
2019/06/10,415006
2019/06/11,426014
2019/06/12,460268
2019/06/13,457718
2019/06/14,453042
2019/06/15,456774
2019/06/16,486873
2019/06/17,470056
2019/06/18,466799
2019/06/19,455311
2019/06/20,439046
2019/06/21,443626
2019/06/22,444502
2019/06/23,434562
2019/06/24,436126
2019/06/25,435317
2019/06/26,449199
2019/06/27,449459
2019/06/28,439680
2019/06/29,427704
2019/06/30,409507
2019/07/01,405086
2019/07/02,415915
2019/07/03,420536
2019/07/04,419299
2019/07/05,410806
2019/07/06,395384
2019/07/07,377208
2019/07/08,380282
2019/07/09,390876
2019/07/10,392691
2019/07/11,386556
2019/07/12,389303
2019/07/13,370367
2019/07/14,361769
2019/07/15,371973
2019/07/16,359404
2019/07/17,366079
2019/07/18,364743
2019/07/19,362305
2019/07/20,350399
2019/07/21,334483
2019/07/22,341373
2019/07/23,337978
2019/07/24,329739
2019/07/25,324938
2019/07/26,329901
2019/07/27,328675
2019/07/28,326312
2019/07/29,331607
2019/07/30,347325
2019/07/31,346895
2019/08/01,342036
2019/08/02,344873
2019/08/03,332787
2019/08/04,313196
2019/08/05,335320
2019/08/06,354412
2019/08/07,358949
2019/08/08,360959
2019/08/09,367699
2019/08/10,364772
2019/08/11,354948
2019/08/12,367212
2019/08/13,372628
2019/08/14,377853
2019/08/15,374211
2019/08/16,377984
2019/08/17,367556
2019/08/18,356265
2019/08/19,360787
2019/08/20,367892
2019/08/21,374439
2019/08/22,375689
2019/08/23,380719
2019/08/24,374356
2019/08/25,365850
2019/08/26,370722
2019/08/27,374156
2019/08/28,373081
2019/08/29,373762
2019/08/30,370112
2019/08/31,361644
2019/09/01,352049
2019/09/02,359745
2019/09/03,363596
2019/09/04,363580
2019/09/05,372954
2019/09/06,377226
2019/09/07,370178
2019/09/08,363389
2019/09/09,370227
2019/09/10,365590
2019/09/11,366255
2019/09/12,367919
2019/09/13,356646
2019/09/14,350244
2019/09/15,346256
2019/09/16,356970
2019/09/17,357790
2019/09/18,360608
2019/09/19,358261
2019/09/20,364379
2019/09/21,347989
2019/09/22,331556
2019/09/23,324363
2019/09/24,331499
2019/09/25,333238
2019/09/26,330859
2019/09/27,328211
2019/09/28,322280
2019/09/29,311948
2019/09/30,316889
2019/10/01,319919
2019/10/02,320555
2019/10/03,313219
2019/10/04,306391
2019/10/05,305388
2019/10/06,300948
2019/10/07,303878
2019/10/08,310964
2019/10/09,325284
2019/10/10,331299
2019/10/11,335659
2019/10/12,328016
2019/10/13,316165
2019/10/14,316379
2019/10/15,321808
2019/10/16,322026
2019/10/17,322250
2019/10/18,332003
2019/10/19,331035
2019/10/20,321523
2019/10/21,323631
2019/10/22,324961
2019/10/23,325547
2019/10/24,325807
2019/10/25,328901
2019/10/26,330187
2019/10/27,321641
2019/10/28,326250
