Date,sentinusd3stdUSD
2016/05/07,7626910
2016/05/08,5823761
2016/05/09,5185601
2016/05/10,5650450
2016/05/11,9764059
2016/05/12,11704448
2016/05/13,51539830
2016/05/14,43138029
2016/05/15,58489725
2016/05/16,42313439
2016/05/17,415386
2016/05/18,7579703
2016/05/19,17771641
2016/05/20,11147269
2016/05/21,20303189
2016/05/22,20013188
2016/05/23,6661124
2016/05/24,11084772
2016/05/25,4449647
2016/05/26,5960019
2016/05/27,11214115
2016/05/28,11343722
2016/05/29,14800326
2016/05/30,12010005
2016/05/31,1182040
2016/06/01,2154359
2016/06/02,5464363
2016/06/03,3314067
2016/06/04,1869554
2016/06/05,2123483
2016/06/06,342130
2016/06/07,7174194
2016/06/08,20511335
2016/06/09,20513165
2016/06/10,20865061
2016/06/11,5323383
2016/06/12,7287761
2016/06/13,10378132
2016/06/14,7893558
2016/06/15,7409217
2016/06/16,10183177
2016/06/17,48192539
2016/06/18,38744841
2016/06/19,45058613
2016/06/20,38188848
2016/06/21,8412485
2016/06/22,8164111
2016/06/23,6778628
2016/06/24,11214247
2016/06/25,6323238
2016/06/26,7782516
2016/06/27,8451443
2016/06/28,10894145
2016/06/29,9298147
2016/06/30,7844243
2016/07/01,4524447
2016/07/02,4784868
2016/07/03,4364578
2016/07/04,7253481
2016/07/05,26942068
2016/07/06,23910195
2016/07/07,25557744
2016/07/08,3351839
2016/07/09,2945556
2016/07/10,680466
2016/07/11,1678340
2016/07/12,1581070
2016/07/13,1078736
2016/07/14,969091
2016/07/15,34312473
2016/07/16,34624084
2016/07/17,35401768
2016/07/18,22156747
2016/07/19,86455990
2016/07/20,112459015
2016/07/21,121531866
2016/07/22,131404184
2016/07/23,16800392
2016/07/24,124437720
2016/07/25,111702277
2016/07/26,114127706
2016/07/27,117758247
2016/07/28,140389734
2016/07/29,74787355
2016/07/30,40742288
2016/07/31,20843814
2016/08/01,16453816
2016/08/02,49660801
2016/08/03,33131104
2016/08/04,53671771
2016/08/05,39304299
2016/08/06,22554142
2016/08/07,23489656
2016/08/08,3513735
2016/08/09,13082003
2016/08/10,29158742
2016/08/11,17827379
2016/08/12,25976099
2016/08/13,19956675
2016/08/14,7090148
2016/08/15,6062864
2016/08/16,6735147
2016/08/17,7405378
2016/08/18,7570042
2016/08/19,7163970
2016/08/20,5162121
2016/08/21,24354675
2016/08/22,18377750
2016/08/23,20164671
2016/08/24,31870552
2016/08/25,36690551
2016/08/26,10799700
2016/08/27,10905966
2016/08/28,11530275
2016/08/29,3204188
2016/08/30,3522841
2016/08/31,3064010
2016/09/01,12611008
2016/09/02,9955775
2016/09/03,7691647
2016/09/04,5172584
2016/09/05,6519953
2016/09/06,6705453
2016/09/07,1376986
2016/09/08,6333687
2016/09/09,7981122
2016/09/10,8911488
2016/09/11,2012770
2016/09/12,2637016
2016/09/13,1187651
2016/09/14,2146102
2016/09/15,3354146
2016/09/16,18441842
2016/09/17,18010664
2016/09/18,14425901
2016/09/19,8635385
2016/09/20,33188943
2016/09/21,39134233
2016/09/22,27099007
2016/09/23,28188175
2016/09/24,8310992
2016/09/25,12337427
2016/09/26,13449480
2016/09/27,15013253
2016/09/28,15714280
2016/09/29,15355835
2016/09/30,17867263
2016/10/01,15414053
2016/10/02,11632389
2016/10/03,13626907
2016/10/04,14154313
2016/10/05,4834426
2016/10/06,3577035
2016/10/07,1701306
2016/10/08,910636
2016/10/09,18088402
2016/10/10,17134948
2016/10/11,3497752
2016/10/12,3197944
2016/10/13,16378363
2016/10/14,17991085
2016/10/15,17462207
2016/10/16,14806950
2016/10/17,6706472
2016/10/18,14493590
2016/10/19,18642392
2016/10/20,23597624
2016/10/21,4713646
2016/10/22,2227248
2016/10/23,1887456
2016/10/24,2158564
2016/10/25,6259289
2016/10/26,4064367
2016/10/27,1976807
2016/10/28,6304753
2016/10/29,7870236
2016/10/30,7118683
2016/10/31,9785635
2016/11/01,14268857
2016/11/02,26979960
2016/11/03,66931396
2016/11/04,78956897
2016/11/05,91634855
2016/11/06,6105451
2016/11/07,3237209
2016/11/08,1434647
2016/11/09,13605289
2016/11/10,12142151
2016/11/11,23348503
2016/11/12,25910752
2016/11/13,24943726
2016/11/14,6890880
2016/11/15,6174616
2016/11/16,5054447
2016/11/17,20126364
2016/11/18,20094583
2016/11/19,21439676
2016/11/20,3548940
2016/11/21,1940292
2016/11/22,18236784
2016/11/23,17413066
2016/11/24,15874919
2016/11/25,13122454
2016/11/26,6685655
2016/11/27,7294831
2016/11/28,469655
2016/11/29,3876670
2016/11/30,3270073
2016/12/01,1666487
2016/12/02,16035380
2016/12/03,23994140
2016/12/04,20439191
2016/12/05,20438011
2016/12/06,24351528
2016/12/07,19903137
2016/12/08,21446164
2016/12/09,2121143
2016/12/10,8928497
2016/12/11,7690063
2016/12/12,5793016
2016/12/13,6459169
2016/12/14,420233
2016/12/15,7397040
2016/12/16,6793174
2016/12/17,10295821
2016/12/18,10294715
2016/12/19,10636856
2016/12/20,5920608
2016/12/21,5125480
2016/12/22,12185665
2016/12/23,24853236
2016/12/24,24183577
2016/12/25,32487620
2016/12/26,9729961
2016/12/27,3414156
2016/12/28,12505721
2016/12/29,22225690
2016/12/30,13468112
2016/12/31,19543370
2017/01/01,29817313
2017/01/02,30639634
2017/01/03,24976693
2017/01/04,48551241
2017/01/05,36601729
2017/01/06,8900179
2017/01/07,35399357
2017/01/08,40688881
2017/01/09,18579290
2017/01/10,20677543
2017/01/11,1493135
2017/01/12,3733271
2017/01/13,19837493
2017/01/14,28038987
2017/01/15,15848146
2017/01/16,2731257
2017/01/17,8485613
2017/01/18,6882199
2017/01/19,5735582
2017/01/20,17755983
2017/01/21,17132442
2017/01/22,16995383
2017/01/23,923320
2017/01/24,1789246
2017/01/25,1305275
2017/01/26,2339075
2017/01/27,1067431
2017/01/28,4430516
2017/01/29,3655024
2017/01/30,2322648
2017/01/31,5217314
2017/02/01,5851587
2017/02/02,403563
2017/02/03,4073525
2017/02/04,5632211
2017/02/05,9959599
2017/02/06,9479505
2017/02/07,6283860
2017/02/08,1541039
2017/02/09,1113523
2017/02/10,3842454
2017/02/11,6185571
2017/02/12,6194329
2017/02/13,2924881
2017/02/14,27479267
2017/02/15,33846800
2017/02/16,19039784
2017/02/17,20880552
2017/02/18,2419889
2017/02/19,2678181
2017/02/20,1088589
2017/02/21,16189979
2017/02/22,14370614
2017/02/23,13266464
2017/02/24,31213267
2017/02/25,28285029
2017/02/26,19852107
2017/02/27,81745113
2017/02/28,103235854
2017/03/01,46468944
2017/03/02,123537202
2017/03/03,124471093
2017/03/04,105814648
2017/03/05,130460076
2017/03/06,106205247
2017/03/07,108652706
2017/03/08,92930379
2017/03/09,53674764
2017/03/10,47586631
2017/03/11,60693752
2017/03/12,249426713
2017/03/13,199069200
2017/03/14,284519358
2017/03/15,265147420
2017/03/16,983661531
2017/03/17,846366863
2017/03/18,444133140
2017/03/19,606292037
2017/03/20,638717597
2017/03/21,306880200
2017/03/22,230958722
2017/03/23,81873642
2017/03/24,243662431
2017/03/25,206084069
2017/03/26,204980941
2017/03/27,104075860
2017/03/28,64044346
2017/03/29,133021951
2017/03/30,297917910
2017/03/31,188222509
2017/04/01,350172219
2017/04/02,247275558
2017/04/03,265798106
2017/04/04,376520285
2017/04/05,334202413
2017/04/06,324828919
2017/04/07,448552619
2017/04/08,479677314
2017/04/09,73523424
2017/04/10,70035237
2017/04/11,72193685
2017/04/12,20871710
2017/04/13,75227694
2017/04/14,58837714
2017/04/15,143369043
2017/04/16,213162603
2017/04/17,69278329
2017/04/18,302942368
2017/04/19,324635744
2017/04/20,96222307
2017/04/21,130674681
2017/04/22,171812352
2017/04/23,39614102
2017/04/24,83828647
2017/04/25,72156265
2017/04/26,161760012
2017/04/27,400169025
2017/04/28,328712939
2017/04/29,89171797
2017/04/30,182387393
2017/05/01,818223427
2017/05/02,621924230
2017/05/03,302579553
2017/05/04,319919445
2017/05/05,327683245
2017/05/06,625404328
2017/05/07,607170353
2017/05/08,366196926
2017/05/09,171362126
2017/05/10,91857443
2017/05/11,339721383
2017/05/12,357625500
2017/05/13,684155882
2017/05/14,443821876
2017/05/15,374987547
2017/05/16,666058816
2017/05/17,569234637
2017/05/18,869628210
2017/05/19,659595480
2017/05/20,661204125
2017/05/21,463584083
2017/05/22,2693785784
2017/05/23,2123970209
2017/05/24,1432839831
2017/05/25,229102451
2017/05/26,80105054
2017/05/27,1023752359
2017/05/28,1131304140
2017/05/29,155568951
2017/05/30,706735250
2017/05/31,2920707621
2017/06/01,2230506802
2017/06/02,1452438225
2017/06/03,255522685
2017/06/04,278201379
2017/06/05,805383905
2017/06/06,1566684822
2017/06/07,825818233
2017/06/08,1015662060
2017/06/09,563056592
2017/06/10,765030447
2017/06/11,808359123
2017/06/12,5581336619
2017/06/13,4664972130
2017/06/14,3904667019
2017/06/15,2677207385
2017/06/16,1539936643
2017/06/17,2743732895
2017/06/18,2653293169
2017/06/19,433646262
2017/06/20,1498426388
2017/06/21,2725207802
2017/06/22,2814002911
2017/06/23,1154772537
2017/06/24,744983636
2017/06/25,2155729597
2017/06/26,2002444443
2017/06/27,1510768550
2017/06/28,243179152
2017/06/29,465723110
2017/06/30,428717208
2017/07/01,811936908
2017/07/02,832410254
2017/07/03,4469127463
2017/07/04,4219873234
2017/07/05,4250618019
2017/07/06,3340584152
2017/07/07,395991525
2017/07/08,440758987
2017/07/09,1228739054
2017/07/10,1302452665
2017/07/11,1540616577
2017/07/12,161903542
2017/07/13,1858204444
2017/07/14,2021546819
2017/07/15,378589031
2017/07/16,761912510
2017/07/17,527496580
2017/07/18,1284087039
2017/07/19,1246138551
2017/07/20,745884721
2017/07/21,582538196
2017/07/22,3354392230
2017/07/23,3223392663
2017/07/24,3252039414
2017/07/25,3038920661
2017/07/26,953780608
2017/07/27,888398644
2017/07/28,836224650
2017/07/29,582116754
2017/07/30,1661186018
2017/07/31,1996112513
2017/08/01,922209963
2017/08/02,300317437
2017/08/03,331060206
2017/08/04,260580363
2017/08/05,433197978
2017/08/06,452958251
2017/08/07,373862818
2017/08/08,668350521
2017/08/09,596276748
2017/08/10,3574808160
2017/08/11,8870118497
2017/08/12,5987609252
2017/08/13,4887210655
2017/08/14,1493896453
2017/08/15,2785853592
2017/08/16,2261099133
2017/08/17,952320564
2017/08/18,134959397
2017/08/19,1150492233
2017/08/20,1464821234
2017/08/21,829438219
2017/08/22,832345423
2017/08/23,514434019
2017/08/24,503225506
2017/08/25,595691045
2017/08/26,1775833820
2017/08/27,4001814947
2017/08/28,6496747662
2017/08/29,2555174388
2017/08/30,4950388343
2017/08/31,6276623073
2017/09/01,6909764785
2017/09/02,1245142630
2017/09/03,1944564090
2017/09/04,1271223451
2017/09/05,1222467747
2017/09/06,500245285
2017/09/07,1303130911
2017/09/08,1335467930
2017/09/09,1873378608
2017/09/10,1420519620
2017/09/11,1264617113
2017/09/12,480169603
2017/09/13,1737885072
2017/09/14,1567078401
2017/09/15,1293657562
2017/09/16,1392093087
2017/09/17,1386434183
2017/09/18,2403157704
2017/09/19,1881052437
2017/09/20,2102215421
2017/09/21,1503205545
2017/09/22,449298380
2017/09/23,425862933
2017/09/24,274809211
2017/09/25,454124237
2017/09/26,557494430
2017/09/27,224082734
2017/09/28,352945048
2017/09/29,433902095
2017/09/30,816622689
2017/10/01,856641798
2017/10/02,647598899
2017/10/03,4635189030
2017/10/04,3668300969
2017/10/05,3152291324
2017/10/06,1498416656
2017/10/07,451904216
2017/10/08,422744967
2017/10/09,654749037
2017/10/10,555741628
2017/10/11,285932488
2017/10/12,336151583
2017/10/13,1343825120
2017/10/14,1096100706
2017/10/15,1254499442
2017/10/16,741905656
2017/10/17,885134200
2017/10/18,1577141449
2017/10/19,712442158
2017/10/20,795143732
2017/10/21,586865779
2017/10/22,607030740
2017/10/23,750702547
2017/10/24,942505178
2017/10/25,692332162
2017/10/26,816469026
2017/10/27,2780230393
2017/10/28,2721457653
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,3922502338
2017/11/02,4077279681
2017/11/03,620083557
2017/11/04,1598308818
2017/11/05,1204044900
2017/11/06,426637653
2017/11/07,484312859
2017/11/08,855076735
2017/11/09,2938391735
2017/11/10,2048307771
2017/11/11,1759425613
2017/11/12,1251930787
2017/11/13,1555337533
2017/11/14,1661247130
2017/11/15,1912580476
2017/11/16,1691872176
2017/11/17,480911381
2017/11/18,766721986
2017/11/19,724967956
2017/11/20,1594632160
2017/11/21,1441167788
2017/11/22,103033232
2017/11/23,378574357
2017/11/24,414586969
2017/11/25,1350918383
2017/11/26,1381379213
2017/11/27,1936166131
2017/11/28,3459879682
2017/11/29,2962030513
2017/11/30,1605444256
2017/12/01,2902296125
2017/12/02,1441316993
2017/12/03,772314042
2017/12/04,692992430
2017/12/05,4906086855
2017/12/06,4152931517
2017/12/07,1572923721
2017/12/08,1852770003
2017/12/09,1231389783
2017/12/10,1038413662
2017/12/11,248682899
2017/12/12,4090050775
2017/12/13,3895417618
2017/12/14,1369654186
2017/12/15,1627483475
2017/12/16,2377059075
2017/12/17,936778252
2017/12/18,570943392
2017/12/19,3055094305
2017/12/20,3384647041
2017/12/21,1230892266
2017/12/22,755796041
2017/12/23,3219109059
2017/12/24,4008008089
2017/12/25,2135864224
2017/12/26,1819066873
2017/12/27,2602573004
2017/12/28,1919935033
2017/12/29,2653972066
2017/12/30,2171706033
2017/12/31,4411894280
2018/01/01,4853303854
2018/01/02,5224843987
2018/01/03,5632671387
2018/01/04,6708330966
2018/01/05,6005979178
2018/01/06,3279078262
2018/01/07,3989785309
2018/01/08,3417924452
2018/01/09,5264464898
2018/01/10,4514237411
2018/01/11,3283097671
2018/01/12,6120710801
2018/01/13,5248481806
2018/01/14,18357957562
2018/01/15,18305669210
2018/01/16,16183757911
2018/01/17,1793539225
2018/01/18,2447836471
2018/01/19,5011801123
2018/01/20,4974034354
2018/01/21,1222299172
2018/01/22,902249316
2018/01/23,907021759
2018/01/24,587123047
2018/01/25,3986121402
2018/01/26,5101402911
2018/01/27,4966311432
2018/01/28,2862347763
2018/01/29,2122763636
2018/01/30,849477215
2018/01/31,538031693
2018/02/01,545058260
2018/02/02,1163256348
2018/02/03,3716352831
2018/02/04,4898973186
2018/02/05,1141671838
2018/02/06,1201833079
2018/02/07,420752971
2018/02/08,2721987698
2018/02/09,2159295354
2018/02/10,1705559406
2018/02/11,1424503089
2018/02/12,1429401826
2018/02/13,1800238273
2018/02/14,1252973488
2018/02/15,948811172
2018/02/16,903647769
2018/02/17,1010717864
2018/02/18,122009872
2018/02/19,389020590
2018/02/20,487798881
2018/02/21,495404765
2018/02/22,758731073
2018/02/23,1669323689
2018/02/24,2033696769
2018/02/25,942960725
2018/02/26,721604984
2018/02/27,639756892
2018/02/28,715635682
2018/03/01,105128186
2018/03/02,114488396
2018/03/03,496122684
2018/03/04,412651679
2018/03/05,428852929
2018/03/06,585555040
2018/03/07,225173323
2018/03/08,339181760
2018/03/09,295107742
2018/03/10,392605446
2018/03/11,428807095
2018/03/12,263709454
2018/03/13,956798936
2018/03/14,702897441
2018/03/15,663418126
2018/03/16,358221707
2018/03/17,343565668
2018/03/18,641178206
2018/03/19,618997441
2018/03/20,339271036
2018/03/21,218150338
2018/03/22,169295238
2018/03/23,180363103
2018/03/24,338743230
2018/03/25,462310018
2018/03/26,386547797
2018/03/27,534735280
2018/03/28,150622900
2018/03/29,68574559
2018/03/30,186871170
2018/03/31,383105621
2018/04/01,345018316
2018/04/02,97869099
2018/04/03,154768796
2018/04/04,95770063
2018/04/05,151870786
2018/04/06,117244806
2018/04/07,143118802
2018/04/08,144463054
2018/04/09,237786046
2018/04/10,121463169
2018/04/11,109762572
2018/04/12,437503664
2018/04/13,430768505
2018/04/14,558511658
2018/04/15,551609073
2018/04/16,187837881
2018/04/17,114674377
2018/04/18,163625042
2018/04/19,203030646
2018/04/20,318313694
2018/04/21,253004647
2018/04/22,398515915
2018/04/23,1029690240
2018/04/24,1079440162
2018/04/25,296028415
2018/04/26,487761143
2018/04/27,286244714
2018/04/28,153585414
2018/04/29,221447234
2018/04/30,198194437
2018/05/01,195102885
2018/05/02,489650563
2018/05/03,719962731
2018/05/04,247393760
2018/05/05,625709473
2018/05/06,694873496
2018/05/07,853370572
2018/05/08,813684274
2018/05/09,549223871
2018/05/10,54889136
2018/05/11,96979800
2018/05/12,477056250
2018/05/13,582213151
2018/05/14,603808166
2018/05/15,631917556
2018/05/16,320018155
2018/05/17,230275739
2018/05/18,56279097
2018/05/19,301521266
2018/05/20,242717590
2018/05/21,284141420
2018/05/22,494530231
2018/05/23,424553395
2018/05/24,361420617
2018/05/25,509242259
2018/05/26,373696738
2018/05/27,301635213
2018/05/28,557516626
2018/05/29,289215001
2018/05/30,240815338
2018/05/31,76902903
2018/06/01,169181403
2018/06/02,574669109
2018/06/03,666191108
2018/06/04,473894178
2018/06/05,511634723
2018/06/06,122081700
2018/06/07,102385683
2018/06/08,74473329
2018/06/09,600699102
2018/06/10,555852630
2018/06/11,356011786
2018/06/12,463129338
2018/06/13,672757905
2018/06/14,415060503
2018/06/15,182908191
2018/06/16,1054759764
2018/06/17,1053775523
2018/06/18,194900767
2018/06/19,350903881
2018/06/20,253241548
2018/06/21,87050734
2018/06/22,152348901
2018/06/23,477056608
2018/06/24,467649585
2018/06/25,408310056
2018/06/26,205915721
2018/06/27,233848805
2018/06/28,73976531
2018/06/29,98460105
2018/06/30,287188478
2018/07/01,385515241
2018/07/02,163964031
2018/07/03,324839969
2018/07/04,163159129
2018/07/05,104398049
2018/07/06,42331277
2018/07/07,225565078
2018/07/08,182555758
2018/07/09,266740029
2018/07/10,219129534
2018/07/11,212993389
2018/07/12,252424633
2018/07/13,68719183
2018/07/14,144642032
2018/07/15,162182121
2018/07/16,403231582
2018/07/17,455119154
2018/07/18,176660111
2018/07/19,188075246
2018/07/20,202417489
2018/07/21,281838130
2018/07/22,302607305
2018/07/23,246836353
2018/07/24,286582438
2018/07/25,70550490
2018/07/26,179665726
2018/07/27,111781898
2018/07/28,227687565
2018/07/29,251380476
2018/07/30,331357306
2018/07/31,735586578
2018/08/01,546315924
2018/08/02,566377415
2018/08/03,106137870
2018/08/04,222377562
2018/08/05,156512847
2018/08/06,117847984
2018/08/07,162384501
2018/08/08,219434298
2018/08/09,178857656
2018/08/10,145600183
2018/08/11,100613315
2018/08/12,268619249
2018/08/13,363927780
2018/08/14,450027997
2018/08/15,132053629
2018/08/16,314350759
2018/08/17,182378898
2018/08/18,182263808
2018/08/19,272508346
2018/08/20,155895489
2018/08/21,172907689
2018/08/22,69389990
2018/08/23,79523390
2018/08/24,85280364
2018/08/25,91318527
2018/08/26,107999094
2018/08/27,154714440
2018/08/28,156428721
2018/08/29,32597264
2018/08/30,45087405
2018/08/31,44269314
2018/09/01,71157902
2018/09/02,125033122
2018/09/03,211200860
2018/09/04,468713738
2018/09/05,263973450
2018/09/06,162702559
2018/09/07,97258384
2018/09/08,195138556
2018/09/09,126307629
2018/09/10,44750907
2018/09/11,46952999
2018/09/12,175907025
2018/09/13,186586226
2018/09/14,195635988
2018/09/15,135846261
2018/09/16,160716014
2018/09/17,123626331
2018/09/18,124570242
2018/09/19,73202530
2018/09/20,60866647
2018/09/21,296831485
2018/09/22,266014372
2018/09/23,296126760
2018/09/24,90207520
2018/09/25,89866609
2018/09/26,44233955
2018/09/27,33961207
2018/09/28,26321934
2018/09/29,49241218
2018/09/30,60095578
2018/10/01,29249820
2018/10/02,52323700
2018/10/03,83727604
2018/10/04,98313000
2018/10/05,23313063
2018/10/06,96342394
2018/10/07,95665178
2018/10/08,132543065
2018/10/09,127138163
2018/10/10,38883466
2018/10/11,278341865
2018/10/12,249462747
2018/10/13,318143186
2018/10/14,152093591
2018/10/15,440092774
2018/10/16,383421265
2018/10/17,253291825
2018/10/18,71967474
2018/10/19,120305718
2018/10/20,164090954
2018/10/21,92123453
2018/10/22,94383589
2018/10/23,68113059
2018/10/24,17194724
2018/10/25,100383325
2018/10/26,99516521
2018/10/27,202151443
2018/10/28,137876139
2018/10/29,182332792
2018/10/30,157736951
2018/10/31,60324508
2018/11/01,18558763
2018/11/02,46560362
2018/11/03,131610470
2018/11/04,130389057
2018/11/05,227574458
2018/11/06,148291016
2018/11/07,80390765
2018/11/08,81196640
2018/11/09,102271737
2018/11/10,119566198
2018/11/11,107581374
2018/11/12,149913137
2018/11/13,135026982
2018/11/14,204368156
2018/11/15,209204477
2018/11/16,169489705
2018/11/17,262634849
2018/11/18,127701875
2018/11/19,463776882
2018/11/20,421024073
2018/11/21,253286732
2018/11/22,361110374
2018/11/23,142811915
2018/11/24,82410299
2018/11/25,130637990
2018/11/26,132326769
2018/11/27,109696019
2018/11/28,81773505
2018/11/29,107204892
2018/11/30,1502235431
2018/12/01,1399360012
2018/12/02,1648732364
2018/12/03,1505595727
2018/12/04,81990345
2018/12/05,53498902
2018/12/06,106226028
2018/12/07,98816750
2018/12/08,154526044
2018/12/09,185076457
2018/12/10,20364554
2018/12/11,8496558
2018/12/12,18642624
2018/12/13,46984799
2018/12/14,46772315
2018/12/15,95646871
2018/12/16,73715487
2018/12/17,148877941
2018/12/18,146828439
2018/12/19,135012106
2018/12/20,151715818
2018/12/21,50366565
2018/12/22,249028499
2018/12/23,228258510
2018/12/24,280592416
2018/12/25,223374831
2018/12/26,265690557
2018/12/27,58535661
2018/12/28,77365461
2018/12/29,154427352
2018/12/30,245881682
2018/12/31,259402574
2019/01/01,58172793
2019/01/02,152157718
2019/01/03,160268235
2019/01/04,180235061
2019/01/05,239169319
2019/01/06,244189737
2019/01/07,259160401
2019/01/08,43410259
2019/01/09,61366672
2019/01/10,84513932
2019/01/11,132498118
2019/01/12,264647549
2019/01/13,276783927
2019/01/14,208391052
2019/01/15,168258892
2019/01/16,103067449
2019/01/17,51419511
2019/01/18,89954115
2019/01/19,67760574
2019/01/20,30200364
2019/01/21,30405725
2019/01/22,6953526
2019/01/23,16980229
2019/01/24,51140487
2019/01/25,43468706
2019/01/26,104668483
2019/01/27,68360970
2019/01/28,163453814
2019/01/29,114421947
2019/01/30,94531106
2019/01/31,13372038
2019/02/01,43404395
2019/02/02,101990998
2019/02/03,69030507
2019/02/04,25370281
2019/02/05,30989502
2019/02/06,69957160
2019/02/07,62762548
2019/02/08,71026031
2019/02/09,88044023
2019/02/10,82545145
2019/02/11,77361011
2019/02/12,50836093
2019/02/13,39086563
2019/02/14,28967382
2019/02/15,22910392
2019/02/16,62716721
2019/02/17,74149028
2019/02/18,244960931
2019/02/19,184726063
2019/02/20,87373929
2019/02/21,84746509
2019/02/22,12403217
2019/02/23,76420489
2019/02/24,175502740
2019/02/25,242395784
2019/02/26,218144789
2019/02/27,211812618
2019/02/28,115806360
2019/03/01,119259197
2019/03/02,101464672
2019/03/03,44719337
2019/03/04,102855148
2019/03/05,82430760
2019/03/06,13524439
2019/03/07,10905603
2019/03/08,30220428
2019/03/09,65038244
2019/03/10,83645552
2019/03/11,84771195
2019/03/12,85067663
2019/03/13,48307259
2019/03/14,34905378
2019/03/15,24423299
2019/03/16,25625154
2019/03/17,42377029
2019/03/18,98918393
2019/03/19,101697901
2019/03/20,115145018
2019/03/21,112573499
2019/03/22,95494494
2019/03/23,60775488
2019/03/24,89146740
2019/03/25,123193031
2019/03/26,121065719
2019/03/27,59370971
2019/03/28,21094373
2019/03/29,41721562
2019/03/30,37193572
2019/03/31,52690703
2019/04/01,46360013
2019/04/02,287688173
2019/04/03,308853823
2019/04/04,200528880
2019/04/05,240603582
2019/04/06,137554159
2019/04/07,110546983
2019/04/08,317106805
2019/04/09,230951184
2019/04/10,141027649
2019/04/11,86936894
2019/04/12,85483213
2019/04/13,198665785
2019/04/14,137669343
2019/04/15,145776672
2019/04/16,113159305
2019/04/17,51851997
2019/04/18,82669802
2019/04/19,68939917
2019/04/20,104618085
2019/04/21,62176980
2019/04/22,73663875
2019/04/23,110605278
2019/04/24,137483573
2019/04/25,83407750
2019/04/26,155159955
2019/04/27,327738543
2019/04/28,350859273
2019/04/29,147280291
2019/04/30,101106001
2019/05/01,50831070
2019/05/02,109361301
2019/05/03,78167574
2019/05/04,83972389
2019/05/05,100515161
2019/05/06,175590891
2019/05/07,244020316
2019/05/08,81553776
2019/05/09,95063156
2019/05/10,41933604
2019/05/11,332893846
2019/05/12,303993527
2019/05/13,246736048
2019/05/14,189968480
2019/05/15,258189462
2019/05/16,940951381
2019/05/17,738947856
2019/05/18,1063039405
2019/05/19,498385283
2019/05/20,206296706
2019/05/21,150548555
2019/05/22,59404705
2019/05/23,19932893
2019/05/24,111149147
2019/05/25,224297363
2019/05/26,139789368
2019/05/27,338715378
2019/05/28,221254550
2019/05/29,278223962
2019/05/30,309029400
2019/05/31,115045906
2019/06/01,434328613
2019/06/02,415137281
2019/06/03,281919408
2019/06/04,336068047
2019/06/05,65311554
2019/06/06,304652090
2019/06/07,312849649
2019/06/08,180695109
2019/06/09,161748269
2019/06/10,233918078
