Date,size7var
2019/08/26,1572745
2019/08/27,1545079
2019/08/28,1503954
2019/08/29,1525662
2019/08/30,1536847
2019/08/31,1593074
2019/09/01,1818573
2019/09/02,661816
2019/09/03,548879
2019/09/04,528462
2019/09/05,586405
2019/09/06,709791
2019/09/07,862559
2019/09/08,1224716
2019/09/09,1074446
2019/09/10,1101975
2019/09/11,1179703
2019/09/12,929727
2019/09/13,940112
2019/09/14,1396717
2019/09/15,1566286
2019/09/16,15141868
2019/09/17,49870202
2019/09/18,68568230
2019/09/19,69628264
2019/09/20,62597715
2019/09/21,43053580
2019/09/22,8202522
2019/09/23,0
2019/09/24,0
2019/09/25,0
2019/09/26,0
2019/09/27,0
2019/09/28,0
2019/09/29,0
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,20314959
2019/12/01,89031438
2019/12/02,135854424
2019/12/03,142949754
2019/12/04,140346488
2019/12/05,94478329
2019/12/06,23835384
2019/12/07,8550769
2019/12/08,10296228
2019/12/09,9022655
2019/12/10,9251305
2019/12/11,4626024
2019/12/12,4701234
2019/12/13,4895750
2019/12/14,2251078
2019/12/15,711563
2019/12/16,1469755
2019/12/17,2283098
2019/12/18,3533193
2019/12/19,3857329
2019/12/20,3855482
2019/12/21,2885302
2019/12/22,1727684
2019/12/23,1775161
2019/12/24,2077949
2019/12/25,1870965
2019/12/26,1538492
2019/12/27,910696
2019/12/28,2269290
2019/12/29,3701010
2019/12/30,2162823
2019/12/31,2040689
2020/01/01,3020430
2020/01/02,3476613
2020/01/03,3478590
2020/01/04,4323781
2020/01/05,5353716
2020/01/06,3088550
2020/01/07,776999
2020/01/08,1554624
2020/01/09,1555561
2020/01/10,1470240
2020/01/11,1761561
2020/01/12,176330604
2020/01/13,172346837
2020/01/14,170291032
2020/01/15,169244899
2020/01/16,167171543
2020/01/17,163678748
2020/01/18,158977180
2020/01/19,1480088
2020/01/20,1332165
2020/01/21,2062951
2020/01/22,2446480
2020/01/23,2334209
2020/01/24,1298340
2020/01/25,1838688
2020/01/26,1536632
2020/01/27,892737
2020/01/28,1047674
2020/01/29,1136127
2020/01/30,1917147
2020/01/31,2952320
2020/02/01,2195819
2020/02/02,1718516
2020/02/03,1412838
2020/02/04,1882677
2020/02/05,1949768
2020/02/06,1863001
2020/02/07,1923655
2020/02/08,2433680
2020/02/09,1638467
2020/02/10,1824757
2020/02/11,889055
2020/02/12,3694572
2020/02/13,4104507
2020/02/14,4573464
2020/02/15,4172105
2020/02/16,3329037
2020/02/17,2435951
2020/02/18,2206086
2020/02/19,1727822
2020/02/20,1322510
2020/02/21,566958
2020/02/22,1816952
2020/02/23,2830014
2020/02/24,2615000
2020/02/25,2557576
2020/02/26,3791603
2020/02/27,4263839
2020/02/28,4338561
2020/02/29,3772438
2020/03/01,2609899
2020/03/02,2651130
2020/03/03,2625169
2020/03/04,1822692
2020/03/05,1213094
2020/03/06,756418
2020/03/07,722613
2020/03/08,891482
2020/03/09,4583415
2020/03/10,4884473
2020/03/11,4257468
2020/03/12,5773898
2020/03/13,5856301
2020/03/14,3350968
2020/03/15,3677269
2020/03/16,2989733
2020/03/17,3009658
2020/03/18,3193013
2020/03/19,2990973
2020/03/20,2691799
2020/03/21,2234902
2020/03/22,1226268
2020/03/23,1238470
2020/03/24,1092406
2020/03/25,766734
2020/03/26,693668
2020/03/27,1021924
2020/03/28,1615545
2020/03/29,4700117
2020/03/30,4215444
2020/03/31,3100221
2020/04/01,2613191
2020/04/02,2721003
2020/04/03,2920983
2020/04/04,3204824
2020/04/05,2228775
2020/04/06,3371256
2020/04/07,3731677
2020/04/08,4076514
2020/04/09,3935170
2020/04/10,4014730
2020/04/11,3200666
2020/04/12,1409362
2020/04/13,936369
2020/04/14,867581
2020/04/15,648718
2020/04/16,1143436
2020/04/17,1181811
2020/04/18,875588
2020/04/19,662584
2020/04/20,927435
2020/04/21,973950
2020/04/22,957347
2020/04/23,910443
2020/04/24,934282
2020/04/25,820838
2020/04/26,178149
2020/04/27,112965
2020/04/28,161078
2020/04/29,835006
2020/04/30,1777341
2020/05/01,1716315
2020/05/02,2305090
2020/05/03,2387126
2020/05/04,2429889
2020/05/05,2820842
2020/05/06,2809902
2020/05/07,5766410
2020/05/08,5738047
2020/05/09,4489298
2020/05/10,3540125
2020/05/11,3469284
2020/05/12,2048003
2020/05/13,2713506
2020/05/14,681525
2020/05/15,697853
2020/05/16,575894
2020/05/17,645248
2020/05/18,437363
2020/05/19,435009
2020/05/20,577976
2020/05/21,846995
2020/05/22,1141183
2020/05/23,1127093
2020/05/24,671638
2020/05/25,624924
2020/05/26,624278
2020/05/27,717462
2020/05/28,565772
2020/05/29,1719872
2020/05/30,1636657
2020/05/31,1684959
2020/06/01,1685096
2020/06/02,1953800
2020/06/03,1615553
2020/06/04,1471550
2020/06/05,1325636
2020/06/06,1031957
2020/06/07,1022436
2020/06/08,845317
2020/06/09,519524
2020/06/10,1004556
2020/06/11,1186377
2020/06/12,963198
2020/06/13,2595246
2020/06/14,4187453
2020/06/15,4293471
2020/06/16,4300817
2020/06/17,3046002
2020/06/18,2325851
2020/06/19,3366492
2020/06/20,3153494
2020/06/21,3352652
2020/06/22,8413037
2020/06/23,11224659
2020/06/24,11711886
2020/06/25,9318930
2020/06/26,5960735
2020/06/27,2105535
2020/06/28,2413828
2020/06/29,2762101
2020/06/30,2980698
2020/07/01,1931551
2020/07/02,890850
2020/07/03,958136
2020/07/04,1835662
2020/07/05,4839752
2020/07/06,4807117
2020/07/07,5141735
2020/07/08,5806395
2020/07/09,5747316
2020/07/10,5414897
2020/07/11,5862974
2020/07/12,3034028
2020/07/13,5283773
2020/07/14,5261598
2020/07/15,5115892
2020/07/16,4859755
2020/07/17,4638921
2020/07/18,2629198
2020/07/19,2323467
2020/07/20,2310932
2020/07/21,2549569
2020/07/22,2765582
2020/07/23,1603983
2020/07/24,576736
2020/07/25,2124902
2020/07/26,2130094
2020/07/27,2820735
2020/07/28,2530801
2020/07/29,2266118
2020/07/30,1916459
2020/07/31,1861265
2020/08/01,1250506
2020/08/02,1597326
2020/08/03,844388
2020/08/04,870680
2020/08/05,829997
2020/08/06,836668
2020/08/07,810441
2020/08/08,1052477
2020/08/09,1738562
2020/08/10,2712545
2020/08/11,2051283
2020/08/12,1288402
2020/08/13,963894
2020/08/14,942348
2020/08/15,3297498
2020/08/16,3524140
2020/08/17,2453972
2020/08/18,2321583
2020/08/19,1795763
2020/08/20,1769425
2020/08/21,2788853
2020/08/22,2011228
2020/08/23,2828894
2020/08/24,2991443
2020/08/25,2953202
2020/08/26,2839139
2020/08/27,2969683
2020/08/28,222713
2020/08/29,400554
2020/08/30,1037981
2020/08/31,1491263
2020/09/01,1689122
2020/09/02,1536155
2020/09/03,991522
2020/09/04,1616567
2020/09/05,3440545
2020/09/06,4279710
2020/09/07,3849660
2020/09/08,2314251
2020/09/09,1311117
2020/09/10,1102878
2020/09/11,1031014
2020/09/12,986104
2020/09/13,879600
2020/09/14,1183385
2020/09/15,995511
2020/09/16,766070
2020/09/17,56137289
2020/09/18,55295799
2020/09/19,52623461
2020/09/20,52804211
2020/09/21,53098028
2020/09/22,51705855
2020/09/23,49680477
2020/09/24,5268341
2020/09/25,993340
2020/09/26,1276701
2020/09/27,1506747
2020/09/28,1529845
2020/09/29,884210
2020/09/30,733907
2020/10/01,798494
2020/10/02,876787
2020/10/03,1711985
2020/10/04,1638679
2020/10/05,1410377
2020/10/06,1807879
2020/10/07,1755878
2020/10/08,1744912
2020/10/09,1692804
2020/10/10,1215227
2020/10/11,1848359
2020/10/12,2053835
2020/10/13,1422481
2020/10/14,1322585
2020/10/15,1963412
2020/10/16,1994480
2020/10/17,2378773
2020/10/18,2603465
2020/10/19,2506097
2020/10/20,2655771
2020/10/21,3113016
2020/10/22,2980309
2020/10/23,2965249
2020/10/24,4149213
2020/10/25,5123842
2020/10/26,5007701
2020/10/27,4841117
2020/10/28,4957451
2020/10/29,4736421
2020/10/30,5073654
2020/10/31,2984247
2020/11/01,615974
2020/11/02,719560
2020/11/03,726717
2020/11/04,566054
2020/11/05,612085
2020/11/06,1049551
2020/11/07,942739
2020/11/08,2098473
2020/11/09,2126018
2020/11/10,2423699
2020/11/11,2937675
2020/11/12,2963101
2020/11/13,2618378
2020/11/14,2751536
2020/11/15,1936084
2020/11/16,1718566
2020/11/17,1522643
2020/11/18,1310350
2020/11/19,1300625
2020/11/20,1560702
2020/11/21,1350597
2020/11/22,741607
2020/11/23,1464149
2020/11/24,1870077
2020/11/25,1469009
2020/11/26,591087
2020/11/27,1446245
2020/11/28,6581222
2020/11/29,9609693
2020/11/30,8346644
2020/12/01,7540823
2020/12/02,6261693
2020/12/03,6031678
2020/12/04,7222982
2020/12/05,4264781
2020/12/06,1353576
2020/12/07,1421978
2020/12/08,2450987
2020/12/09,2266207
2020/12/10,2265426
2020/12/11,2709199
2020/12/12,3678386
2020/12/13,3952555
2020/12/14,3981765
2020/12/15,3161416
2020/12/16,3679228
2020/12/17,5098394
2020/12/18,4644052
2020/12/19,2490811
2020/12/20,1306676
2020/12/21,1337032
2020/12/22,1344941
2020/12/23,7738764
2020/12/24,7588314
2020/12/25,22620689
2020/12/26,20748904
2020/12/27,16037688
2020/12/28,13790533
2020/12/29,11265914
2020/12/30,12007404
2020/12/31,13605030
2021/01/01,3817725
2021/01/02,4177070
2021/01/03,3459888
2021/01/04,1925647
2021/01/05,1280689
2021/01/06,1649658
2021/01/07,2058052
2021/01/08,1363811
2021/01/09,517174
2021/01/10,637460
2021/01/11,972899
2021/01/12,1495400
2021/01/13,2244375
2021/01/14,1638012
2021/01/15,1578834
2021/01/16,1573942
2021/01/17,1590776
2021/01/18,1119902
2021/01/19,2115190
2021/01/20,1201473
2021/01/21,1117045
2021/01/22,1112997
2021/01/23,1409526
2021/01/24,1333867
2021/01/25,1524638
2021/01/26,914931
2021/01/27,1016369
2021/01/28,1314395
2021/01/29,2037995
2021/01/30,1198280
2021/01/31,473752
2021/02/01,561522
2021/02/02,718018
2021/02/03,576899
2021/02/04,635579
2021/02/05,492222
2021/02/06,1659732
2021/02/07,2170381
2021/02/08,2019309
2021/02/09,1333238
2021/02/10,1074109
2021/02/11,1081937
2021/02/12,1662736
2021/02/13,1542104
2021/02/14,940265
2021/02/15,827308
2021/02/16,918439
2021/02/17,773027
2021/02/18,819476
2021/02/19,731989
2021/02/20,544093
2021/02/21,840866
2021/02/22,950921
2021/02/23,730962
2021/02/24,707393
2021/02/25,808227
2021/02/26,783537
2021/02/27,840823
2021/02/28,708800
2021/03/01,740110
2021/03/02,594024
2021/03/03,655648
2021/03/04,737117
2021/03/05,965102
2021/03/06,1125257
2021/03/07,1136988
2021/03/08,740975
2021/03/09,1116258
2021/03/10,1048056
2021/03/11,1413850
2021/03/12,1549904
2021/03/13,1092892
2021/03/14,807252
2021/03/15,565493
2021/03/16,566239
2021/03/17,989452
2021/03/18,1898010
2021/03/19,2209945
2021/03/20,2710665
2021/03/21,2985028
2021/03/22,2568290
2021/03/23,2488545
2021/03/24,2168569
2021/03/25,336210
2021/03/26,767751
2021/03/27,1086998
2021/03/28,1433181
2021/03/29,1193854
2021/03/30,1068029
2021/03/31,2021976
2021/04/01,2391562
2021/04/02,2116201
2021/04/03,1517137
2021/04/04,1935265
2021/04/05,2062762
2021/04/06,2232751
2021/04/07,1737901
2021/04/08,1495393
2021/04/09,1383358
2021/04/10,1466474
2021/04/11,1354110
2021/04/12,1331649
2021/04/13,1133496
2021/04/14,1993917
2021/04/15,2086065
2021/04/16,2269036
2021/04/17,2663816
2021/04/18,1692722
2021/04/19,1643809
2021/04/20,1894255
2021/04/21,4837273
2021/04/22,10429311
2021/04/23,12267781
2021/04/24,11864348
2021/04/25,11408097
2021/04/26,9802249
2021/04/27,8411355
2021/04/28,8930698
2021/04/29,7210047
2021/04/30,5582499
2021/05/01,3259833
2021/05/02,1108392
2021/05/03,931714
2021/05/04,1986562
2021/05/05,2018235
2021/05/06,2113969
2021/05/07,1852465
2021/05/08,2780184
2021/05/09,2810185
2021/05/10,2338902
2021/05/11,2350765
2021/05/12,1873994
2021/05/13,1495411
2021/05/14,2686072
2021/05/15,3466326
2021/05/16,3336820
2021/05/17,2260220
2021/05/18,2032305
2021/05/19,8013987
2021/05/20,8366438
2021/05/21,7792864
2021/05/22,8481658
2021/05/23,7528359
2021/05/24,7547084
2021/05/25,7488837
2021/05/26,2128331
2021/05/27,1722134
2021/05/28,1325023
2021/05/29,2167522
2021/05/30,3221650
2021/05/31,3347803
2021/06/01,2992768
2021/06/02,1311577
2021/06/03,1296827
2021/06/04,463354
2021/06/05,2153308
2021/06/06,6730075
2021/06/07,6787923
2021/06/08,8045726
2021/06/09,8347272
2021/06/10,8010455
2021/06/11,8374414
2021/06/12,7341019
2021/06/13,1928960
2021/06/14,1899985
2021/06/15,1534120
2021/06/16,2250801
2021/06/17,2786191
2021/06/18,3082145
2021/06/19,4986902
2021/06/20,4904001
2021/06/21,8836348
2021/06/22,11880187
2021/06/23,12082351
2021/06/24,12089448
2021/06/25,12810092
2021/06/26,7531153
2021/06/27,5740652
2021/06/28,5416782
2021/06/29,3771934
2021/06/30,3713659
2021/07/01,3583121
2021/07/02,3409721
2021/07/03,3985790
2021/07/04,3930055
2021/07/05,1816623
2021/07/06,1666051
2021/07/07,1528658
2021/07/08,1344881
2021/07/09,1852719
2021/07/10,1193526
2021/07/11,1590974
2021/07/12,1573638
2021/07/13,1946203
2021/07/14,4559025
2021/07/15,9250989
2021/07/16,10135662
2021/07/17,8753018
2021/07/18,4972934
2021/07/19,5290518
2021/07/20,4597237
2021/07/21,4272503
2021/07/22,4589201
2021/07/23,3776675
2021/07/24,2774954
2021/07/25,2470516
2021/07/26,1674254
2021/07/27,1129596
2021/07/28,1410006
2021/07/29,1300298
2021/07/30,1613401
2021/07/31,1596180
2021/08/01,3550825
2021/08/02,5322039
2021/08/03,7072983
2021/08/04,14449864
2021/08/05,17917349
2021/08/06,18081900
2021/08/07,9740635
2021/08/08,8458863
2021/08/09,6946756
2021/08/10,6712085
2021/08/11,5871043
2021/08/12,5465639
2021/08/13,8236811
2021/08/14,6076508
2021/08/15,4510091
2021/08/16,6501959
2021/08/17,6239919
2021/08/18,10846063
2021/08/19,13819802
2021/08/20,12401698
2021/08/21,5554027
2021/08/22,10859830
2021/08/23,22731720
2021/08/24,68221137
2021/08/25,69467804
2021/08/26,59606784
2021/08/27,34424788
2021/08/28,15703886
2021/08/29,10418259
2021/08/30,8450709
2021/08/31,3141139
2021/09/01,7250226
2021/09/02,17658619
2021/09/03,28161590
2021/09/04,28736514
2021/09/05,26440956
2021/09/06,9958088
2021/09/07,4225967
2021/09/08,6180321
2021/09/09,6136663
2021/09/10,6082265
2021/09/11,7506276
2021/09/12,13710064
2021/09/13,13932229
2021/09/14,15341263
2021/09/15,7243204
2021/09/16,13250699
2021/09/17,7857008
2021/09/18,7055433
2021/09/19,8626026
2021/09/20,11619562
2021/09/21,11632813
2021/09/22,8482204
2021/09/23,7841184
2021/09/24,8433894
2021/09/25,3387895
2021/09/26,3239764
2021/09/27,3126864
2021/09/28,6025360
2021/09/29,6116500
2021/09/30,5481402
2021/10/01,7673030
2021/10/02,8643080
2021/10/03,12765971
2021/10/04,15299542
2021/10/05,18029110
2021/10/06,17948107
2021/10/07,19265911
2021/10/08,18395618
2021/10/09,24740211
2021/10/10,32046212
2021/10/11,28713035
2021/10/12,12720756
2021/10/13,4737261
2021/10/14,7293814
2021/10/15,4262140
2021/10/16,13596828
2021/10/17,16115115
2021/10/18,17253991
2021/10/19,14390262
2021/10/20,7415340
2021/10/21,7302303
2021/10/22,2374219
2021/10/23,1140864
2021/10/24,1106671
2021/10/25,914946
2021/10/26,1274804
2021/10/27,1609775
2021/10/28,3314817
2021/10/29,7045141
2021/10/30,10985431
2021/10/31,10575594
2021/11/01,7146261
2021/11/02,4814478
2021/11/03,2273075
2021/11/04,1213984
2021/11/05,1470546
2021/11/06,1198392
2021/11/07,1279156
2021/11/08,1130932
2021/11/09,1936962
2021/11/10,3757343
2021/11/11,3811082
2021/11/12,4524446
2021/11/13,4172226
2021/11/14,3903711
2021/11/15,4880206
2021/11/16,9245422
2021/11/17,11576182
2021/11/18,10716400
2021/11/19,6363730
2021/11/20,4436730
2021/11/21,3349010
2021/11/22,4075119
2021/11/23,4498356
2021/11/24,5146094
2021/11/25,4405669
2021/11/26,4183878
2021/11/27,1432990
2021/11/28,1333690
2021/11/29,1036797
2021/11/30,1069796
2021/12/01,1085204
2021/12/02,1059562
2021/12/03,3080212
2021/12/04,2959879
2021/12/05,2428281
2021/12/06,1850044
2021/12/07,2979686
2021/12/08,3230522
2021/12/09,2933220
2021/12/10,2396864
2021/12/11,1982601
2021/12/12,1799795
2021/12/13,4824287
2021/12/14,4400681
2021/12/15,4455718
2021/12/16,7467583
2021/12/17,10391258
2021/12/18,13737487
2021/12/19,12159065
2021/12/20,11696166
2021/12/21,11720895
2021/12/22,11918355
2021/12/23,6956247
2021/12/24,6192993
2021/12/25,3078242
2021/12/26,2258688
2021/12/27,9691699
2021/12/28,14046941
2021/12/29,19946697
2021/12/30,20276472
2021/12/31,16671165
2022/01/01,11284858
2022/01/02,5650145
2022/01/03,10022542
2022/01/04,9236861
2022/01/05,12042654
2022/01/06,11369988
2022/01/07,8833809
2022/01/08,5323091
2022/01/09,23152445
2022/01/10,27952032
2022/01/11,22726815
2022/01/12,25129991
2022/01/13,19525065
2022/01/14,16095300
2022/01/15,16284205
2022/01/16,8419245
2022/01/17,6036432
2022/01/18,3975817
2022/01/19,2020778
2022/01/20,14942796
2022/01/21,14483260
2022/01/22,14128545
2022/01/23,17403889
2022/01/24,12914263
2022/01/25,10792118
2022/01/26,13522452
2022/01/27,12118065
2022/01/28,12699659
2022/01/29,12546538
2022/01/30,5201111
2022/01/31,6023663
2022/02/01,6118917
2022/02/02,7792216
2022/02/03,5289207
2022/02/04,6239364
2022/02/05,10421130
2022/02/06,16723512
2022/02/07,16898698
2022/02/08,15128900
2022/02/09,7608905
2022/02/10,9991870
2022/02/11,12976239
2022/02/12,11858214
2022/02/13,4577704
2022/02/14,4779187
2022/02/15,5853221
2022/02/16,10236832
2022/02/17,21883481
2022/02/18,28523410
2022/02/19,25781901
2022/02/20,21732181
2022/02/21,63780119
2022/02/22,50431597
2022/02/23,44965880
2022/02/24,51382763
2022/02/25,51291247
2022/02/26,61387647
2022/02/27,73798009
2022/02/28,15285717
2022/03/01,13125065
2022/03/02,9920841
2022/03/03,9947279
2022/03/04,10179364
2022/03/05,25557052
2022/03/06,34014038
2022/03/07,34666379
2022/03/08,33482267
2022/03/09,21762953
2022/03/10,7874066
2022/03/11,10932023
2022/03/12,6207608
2022/03/13,2096455
2022/03/14,2014439
2022/03/15,2250332
2022/03/16,2379270
2022/03/17,5124761
2022/03/18,5457467
2022/03/19,9189330
2022/03/20,9360338
2022/03/21,8018742
2022/03/22,7278721
2022/03/23,8026247
2022/03/24,7091794
2022/03/25,6087448
2022/03/26,7257470
2022/03/27,8823508
2022/03/28,9282930
2022/03/29,8027219
2022/03/30,3661022
2022/03/31,3460806
2022/04/01,4523656
2022/04/02,6084525
2022/04/03,10440152
2022/04/04,10899067
2022/04/05,7794011
2022/04/06,7840776
2022/04/07,20855830
2022/04/08,22982575
2022/04/09,20191057
2022/04/10,19796065
2022/04/11,17488190
2022/04/12,13098842
2022/04/13,14313698
2022/04/14,8461513
2022/04/15,5369161
2022/04/16,8685849
2022/04/17,4464131
2022/04/18,4048818
2022/04/19,3925685
2022/04/20,8803760
2022/04/21,8700750
2022/04/22,7768296
2022/04/23,5249234
2022/04/24,5845320
2022/04/25,6008522
2022/04/26,7814312
2022/04/27,7677922
2022/04/28,8053234
2022/04/29,10287056
2022/04/30,16534847
2022/05/01,15396422
2022/05/02,13949992
2022/05/03,14019431
2022/05/04,3846936
2022/05/05,5870743
2022/05/06,7414626
2022/05/07,10212213
2022/05/08,20436771
2022/05/09,21449855
2022/05/10,33007866
2022/05/11,45825978
2022/05/12,53247496
2022/05/13,54740593
2022/05/14,47723058
2022/05/15,27656932
2022/05/16,28507903
2022/05/17,40531506
2022/05/18,35269067
2022/05/19,28634957
2022/05/20,27226532
2022/05/21,25802573
2022/05/22,25079471
2022/05/23,20618817
2022/05/24,12738635
2022/05/25,12056468
2022/05/26,36093604
2022/05/27,28551021
2022/05/28,30692367
2022/05/29,46599788
2022/05/30,36611637
2022/05/31,34223769
2022/06/01,85695153
2022/06/02,131337830
2022/06/03,112992637
2022/06/04,74625489
2022/06/05,77231991
2022/06/06,65285450
2022/06/07,61801457
2022/06/08,41559846
2022/06/09,17791426
2022/06/10,39712894
2022/06/11,59307567
2022/06/12,60369705
2022/06/13,55434190
2022/06/14,39485813
2022/06/15,9175498
2022/06/16,15995231
2022/06/17,27722255
2022/06/18,33238310
2022/06/19,38140274
2022/06/20,29819167
2022/06/21,15110202
2022/06/22,16161191
2022/06/23,17728896
2022/06/24,20526504
2022/06/25,24323499
2022/06/26,51592748
2022/06/27,39134990
2022/06/28,30763517
2022/06/29,32714631
2022/06/30,26931278
2022/07/01,75090711
2022/07/02,124200239
2022/07/03,105314756
2022/07/04,82239867
2022/07/05,73670672
2022/07/06,27394093
2022/07/07,5581768
2022/07/08,5190833
2022/07/09,2050947
2022/07/10,1655767
2022/07/11,1971418
2022/07/12,641225
2022/07/13,1684303
2022/07/14,1760975
2022/07/15,1822756
2022/07/16,1871075
2022/07/17,1757273
2022/07/18,2857373
2022/07/19,4372530
2022/07/20,4158800
2022/07/21,4134969
2022/07/22,5897394
2022/07/23,6269123
2022/07/24,6021355
2022/07/25,3569382
2022/07/26,2806261
2022/07/27,3515433
2022/07/28,3356588
2022/07/29,2329164
2022/07/30,2255761
2022/07/31,2441561
2022/08/01,1131036
2022/08/02,802051
2022/08/03,409569
2022/08/04,298217
2022/08/05,4840777
2022/08/06,4671209
2022/08/07,4657974
2022/08/08,4658464
2022/08/09,4487095
2022/08/10,14059344
2022/08/11,13010141
2022/08/12,13813318
2022/08/13,14129396
2022/08/14,13253643
2022/08/15,15723182
2022/08/16,17207263
2022/08/17,4810976
2022/08/18,3300406
2022/08/19,9534124
2022/08/20,9187573
2022/08/21,8112445
2022/08/22,7005981
2022/08/23,5958984
2022/08/24,6983242
2022/08/25,6659200
2022/08/26,2198697
2022/08/27,2412534
2022/08/28,5072964
2022/08/29,13589249
2022/08/30,28882691
2022/08/31,20234039
2022/09/01,32647531
2022/09/02,52537124
2022/09/03,79302869
2022/09/04,93210039
2022/09/05,79241391
2022/09/06,27756215
2022/09/07,8811410
2022/09/08,8892589
2022/09/09,10635498
2022/09/10,9566958
2022/09/11,6748883
2022/09/12,5893679
2022/09/13,5735661
2022/09/14,5226471
2022/09/15,6401039
2022/09/16,5118882
2022/09/17,8283229
2022/09/18,8641645
2022/09/19,8853481
2022/09/20,13305258
2022/09/21,17293347
2022/09/22,17432368
2022/09/23,15500574
2022/09/24,9584937
2022/09/25,16570094
2022/09/26,16287967
2022/09/27,14105299
2022/09/28,10973718
2022/09/29,7323057
2022/09/30,4759760
2022/10/01,4241899
2022/10/02,1367877
2022/10/03,1369410
2022/10/04,5326195
2022/10/05,11998620
2022/10/06,10896146
2022/10/07,8560155
2022/10/08,17886560
2022/10/09,106659967
2022/10/10,159257954
2022/10/11,155127630
2022/10/12,113755153
2022/10/13,93500494
2022/10/14,63520193
2022/10/15,54010566
2022/10/16,37206759
2022/10/17,26198646
2022/10/18,28061502
2022/10/19,24873490
2022/10/20,25616935
2022/10/21,25351380
2022/10/22,18125289
2022/10/23,13894315
2022/10/24,13894541
2022/10/25,12950323
2022/10/26,25111972
2022/10/27,36492658
2022/10/28,36801870
2022/10/29,19984525
2022/10/30,13515186
2022/10/31,11536378
2022/11/01,11871730
2022/11/02,8984073
2022/11/03,1610357
2022/11/04,1266396
2022/11/05,2659662
2022/11/06,3058146
2022/11/07,6185739
2022/11/08,24846463
2022/11/09,47519864
2022/11/10,42668603
2022/11/11,39173506
2022/11/12,33032168
2022/11/13,39910496
2022/11/14,39665215
2022/11/15,36970786
2022/11/16,20830451
2022/11/17,13166376
2022/11/18,11668694
2022/11/19,15358625
2022/11/20,15371966
2022/11/21,8337921
2022/11/22,8958740
2022/11/23,9167116
2022/11/24,10843061
2022/11/25,12971476
2022/11/26,11318373
2022/11/27,14197665
2022/11/28,10866976
2022/11/29,9709795
