Date,size3trx
2016/04/24,-0.672
2016/04/25,0.037
2016/04/26,-0.182
2016/04/27,-0.665
2016/04/28,0
2016/04/29,0.62
2016/04/30,2.341
2016/05/01,3.803
2016/05/02,2.198
2016/05/03,0.523
2016/05/04,0.052
2016/05/05,-0.144
2016/05/06,0.972
2016/05/07,-0.513
2016/05/08,-0.225
2016/05/09,-0.419
2016/05/10,-0.345
2016/05/11,0.419
2016/05/12,1.841
2016/05/13,2.32
2016/05/14,2.196
2016/05/15,0.651
2016/05/16,-0.732
2016/05/17,-1.14
2016/05/18,0.293
2016/05/19,0.315
2016/05/20,0.907
2016/05/21,1.116
2016/05/22,-0.357
2016/05/23,-0.678
2016/05/24,-0.927
2016/05/25,0.185
2016/05/26,1.391
2016/05/27,1.754
2016/05/28,7.016
2016/05/29,3.354
2016/05/30,-0.606
2016/05/31,-2.216
2016/06/01,-2.738
2016/06/02,-3.352
2016/06/03,-3.505
2016/06/04,-3.283
2016/06/05,-2.845
2016/06/06,-2.008
2016/06/07,0.992
2016/06/08,0.472
2016/06/09,0.051
2016/06/10,-0.482
2016/06/11,-1.176
2016/06/12,-0.72
2016/06/13,0.922
2016/06/14,2.732
2016/06/15,1.658
2016/06/16,1.253
2016/06/17,5.266
2016/06/18,6.095
2016/06/19,2.196
2016/06/20,0.181
2016/06/21,-1.201
2016/06/22,-1.79
2016/06/23,-2.514
2016/06/24,-1.701
2016/06/25,-2.553
2016/06/26,-2.639
2016/06/27,-2.619
2016/06/28,-1.695
2016/06/29,1.689
2016/06/30,8.137
2016/07/01,2.462
2016/07/02,-1.697
2016/07/03,-3.33
2016/07/04,-3.424
2016/07/05,-2.427
2016/07/06,-1.972
2016/07/07,-1.532
2016/07/08,0.301
2016/07/09,-0.039
2016/07/10,-0.56
2016/07/11,-0.661
2016/07/12,0.683
2016/07/13,-0.358
2016/07/14,0.412
2016/07/15,0.294
2016/07/16,-0.834
2016/07/17,-2.171
2016/07/18,-1.468
2016/07/19,0.279
2016/07/20,3.177
2016/07/21,2.545
2016/07/22,2.504
2016/07/23,1.025
2016/07/24,2.455
2016/07/25,2.673
2016/07/26,3.891
2016/07/27,2.229
2016/07/28,0.13
2016/07/29,-1.066
2016/07/30,-2.453
2016/07/31,-1.983
2016/08/01,-1.442
2016/08/02,0.009
2016/08/03,0.682
2016/08/04,0.45
2016/08/05,-0.523
2016/08/06,-1.522
2016/08/07,-1.798
2016/08/08,-1.388
2016/08/09,-0.203
2016/08/10,0.643
2016/08/11,1.045
2016/08/12,0.56
2016/08/13,-0.879
2016/08/14,-1.821
2016/08/15,-1.536
2016/08/16,0.244
2016/08/17,0.558
2016/08/18,1.536
2016/08/19,0.491
2016/08/20,-0.638
2016/08/21,-0.922
2016/08/22,-0.471
2016/08/23,4.015
2016/08/24,2.583
2016/08/25,1.466
2016/08/26,0.363
2016/08/27,-0.407
2016/08/28,-1.739
2016/08/29,-1.354
2016/08/30,-0.423
2016/08/31,-0.443
2016/09/01,-0.164
2016/09/02,2.156
2016/09/03,0.612
2016/09/04,0.913
2016/09/05,-0.424
2016/09/06,0.375
2016/09/07,0.761
2016/09/08,2.381
2016/09/09,2.636
2016/09/10,-0.256
2016/09/11,-2.381
2016/09/12,-2.204
2016/09/13,-2.211
2016/09/14,0.043
2016/09/15,1.362
2016/09/16,3.824
2016/09/17,1.369
2016/09/18,-1.671
2016/09/19,-3.797
2016/09/20,-1.733
2016/09/21,-0.571
2016/09/22,2.155
2016/09/23,-1.232
2016/09/24,-1.622
2016/09/25,-2.359
2016/09/26,-1.234
2016/09/27,0.704
2016/09/28,0.861
2016/09/29,-0.364
2016/09/30,-1.144
2016/10/01,1.724
2016/10/02,2.352
2016/10/03,2.319
2016/10/04,5.571
2016/10/05,3.722
2016/10/06,2.786
2016/10/07,17.04
2016/10/08,28.161
2016/10/09,25.824
2016/10/10,44.437
2016/10/11,11.91
2016/10/12,-6.476
2016/10/13,-15.107
2016/10/14,-18.633
2016/10/15,-19.772
2016/10/16,-18.703
2016/10/17,-15.735
2016/10/18,-9.686
2016/10/19,-5.121
2016/10/20,-3.619
2016/10/21,-0.911
2016/10/22,-2.091
2016/10/23,-3.499
2016/10/24,0.197
2016/10/25,1.782
2016/10/26,1.028
2016/10/27,-0.002
2016/10/28,-0.914
2016/10/29,-1.34
2016/10/30,-1.654
2016/10/31,-0.668
2016/11/01,1.361
2016/11/02,0.725
2016/11/03,-0.215
2016/11/04,-2.402
2016/11/05,-2.631
2016/11/06,-2.776
2016/11/07,-1.549
2016/11/08,0.15
2016/11/09,1.112
2016/11/10,1.42
2016/11/11,1.041
2016/11/12,0.327
2016/11/13,0.254
2016/11/14,1.195
2016/11/15,1.635
2016/11/16,0.769
2016/11/17,0.045
2016/11/18,0.008
2016/11/19,-1.076
2016/11/20,-0.811
2016/11/21,0.143
2016/11/22,2.132
2016/11/23,4.929
2016/11/24,1.418
2016/11/25,1.541
2016/11/26,-0.225
2016/11/27,0.244
2016/11/28,0.939
2016/11/29,0.893
2016/11/30,4.55
2016/12/01,0.238
2016/12/02,-2.405
2016/12/03,-3.743
2016/12/04,-3.89
2016/12/05,-2.669
2016/12/06,-0.505
2016/12/07,0.025
2016/12/08,-0.804
2016/12/09,-0.583
2016/12/10,-0.885
2016/12/11,1.128
2016/12/12,0.569
2016/12/13,0.415
2016/12/14,2.775
2016/12/15,1.789
2016/12/16,0.101
2016/12/17,-1.526
2016/12/18,-2.757
2016/12/19,-0.823
2016/12/20,0.038
2016/12/21,2.247
2016/12/22,3.107
2016/12/23,1.045
2016/12/24,-1.67
2016/12/25,-3.308
2016/12/26,-3.861
2016/12/27,-1.343
2016/12/28,0.322
2016/12/29,2.26
2016/12/30,2.448
2016/12/31,1.362
2017/01/01,-0.731
2017/01/02,-1.269
2017/01/03,0.197
2017/01/04,1.901
2017/01/05,2.161
2017/01/06,1.171
2017/01/07,0.219
2017/01/08,-0.378
2017/01/09,-0.29
2017/01/10,0.585
2017/01/11,0.307
2017/01/12,0.806
2017/01/13,1.291
2017/01/14,-0.389
2017/01/15,-1.459
2017/01/16,-1.164
2017/01/17,-0.162
2017/01/18,-0.014
2017/01/19,-0.288
2017/01/20,0
2017/01/21,-0.609
2017/01/22,-0.064
2017/01/23,0.332
2017/01/24,1.588
2017/01/25,1.234
2017/01/26,0.936
2017/01/27,0.561
2017/01/28,0.066
2017/01/29,-0.999
2017/01/30,-1.063
2017/01/31,-1.148
2017/02/01,-0.52
2017/02/02,-0.274
2017/02/03,-0.243
2017/02/04,-0.287
2017/02/05,0.144
2017/02/06,0.335
2017/02/07,2.101
2017/02/08,2.374
2017/02/09,0.994
2017/02/10,0.794
2017/02/11,-0.314
2017/02/12,-1.113
2017/02/13,0.549
2017/02/14,2.295
2017/02/15,2.124
2017/02/16,0.417
2017/02/17,-0.659
2017/02/18,-0.242
2017/02/19,-0.807
2017/02/20,-0.676
2017/02/21,1.702
2017/02/22,1.484
2017/02/23,0.003
2017/02/24,-0.1
2017/02/25,-0.095
2017/02/26,-0.407
2017/02/27,0.201
2017/02/28,1.422
2017/03/01,4.004
2017/03/02,4.615
2017/03/03,3.21
2017/03/04,0.507
2017/03/05,-1.271
2017/03/06,-2.005
2017/03/07,-1.022
2017/03/08,-1.226
2017/03/09,2.621
2017/03/10,3.249
2017/03/11,1.626
2017/03/12,0.559
2017/03/13,2.502
2017/03/14,3.341
2017/03/15,3.272
2017/03/16,6.097
2017/03/17,5.749
2017/03/18,2.621
2017/03/19,-0.041
2017/03/20,-1.7
2017/03/21,-1.303
2017/03/22,-1.358
2017/03/23,-0.558
2017/03/24,0.252
2017/03/25,-0.028
2017/03/26,-0.569
2017/03/27,1.841
2017/03/28,1.371
2017/03/29,1.61
2017/03/30,2.122
2017/03/31,2.572
2017/04/01,-0.09
2017/04/02,-0.535
2017/04/03,0.132
2017/04/04,-0.665
2017/04/05,-0.986
2017/04/06,0.169
2017/04/07,0.808
2017/04/08,-1.514
2017/04/09,-2.373
2017/04/10,-1.865
2017/04/11,-1.608
2017/04/12,0.292
2017/04/13,0.877
2017/04/14,0.2
2017/04/15,-0.826
2017/04/16,-1.933
2017/04/17,-1.837
2017/04/18,0.117
2017/04/19,1.645
2017/04/20,1.689
2017/04/21,1.862
2017/04/22,0.424
2017/04/23,-0.707
2017/04/24,-0.366
2017/04/25,1.28
2017/04/26,1.69
2017/04/27,3.306
2017/04/28,4.13
2017/04/29,2.113
2017/04/30,1.756
2017/05/01,3.614
2017/05/02,3.881
2017/05/03,1.549
2017/05/04,1.217
2017/05/05,0.426
2017/05/06,-0.993
2017/05/07,-0.154
2017/05/08,0.918
2017/05/09,1.227
2017/05/10,0.552
2017/05/11,0.508
2017/05/12,-0.253
2017/05/13,-1.032
2017/05/14,-1.017
2017/05/15,1.906
2017/05/16,2.716
2017/05/17,4.937
2017/05/18,5.172
2017/05/19,6.195
2017/05/20,3.829
2017/05/21,3.12
2017/05/22,4.738
2017/05/23,8.719
2017/05/24,9.343
2017/05/25,6.093
2017/05/26,2.557
2017/05/27,-0.425
2017/05/28,-1.261
2017/05/29,-2.291
2017/05/30,2.297
2017/05/31,4.424
2017/06/01,3.824
2017/06/02,4.78
2017/06/03,2.918
2017/06/04,1.016
2017/06/05,-0.085
2017/06/06,1.233
2017/06/07,2.04
2017/06/08,1.262
2017/06/09,1.527
2017/06/10,-0.002
2017/06/11,2.693
2017/06/12,5.49
2017/06/13,4.885
2017/06/14,2.209
2017/06/15,0.813
2017/06/16,-0.072
2017/06/17,-0.562
2017/06/18,-0.732
2017/06/19,0.889
2017/06/20,2.259
2017/06/21,-1.99
2017/06/22,-0.827
2017/06/23,1.23
2017/06/24,1.903
2017/06/25,1.872
2017/06/26,2.352
2017/06/27,-0.005
2017/06/28,1.481
2017/06/29,1.71
2017/06/30,0.532
2017/07/01,-1.236
2017/07/02,-1.515
2017/07/03,1.031
2017/07/04,2.501
2017/07/05,2.675
2017/07/06,0.567
2017/07/07,0.36
2017/07/08,-0.647
2017/07/09,-3.7
2017/07/10,-0.247
2017/07/11,2.293
2017/07/12,3.411
2017/07/13,3.215
2017/07/14,1.735
2017/07/15,-0.951
2017/07/16,-1.747
2017/07/17,-0.962
2017/07/18,1.663
2017/07/19,1.677
2017/07/20,0.012
2017/07/21,-1.901
2017/07/22,-3.557
2017/07/23,-2.323
2017/07/24,0.731
2017/07/25,1.329
2017/07/26,-0.664
2017/07/27,-1.979
2017/07/28,-1.11
2017/07/29,-2.717
2017/07/30,-3.349
2017/07/31,-0.739
2017/08/01,1.448
2017/08/02,2.149
2017/08/03,2.26
2017/08/04,3.206
2017/08/05,3.195
2017/08/06,2.693
2017/08/07,3.82
2017/08/08,5.713
2017/08/09,3.591
2017/08/10,4.172
2017/08/11,5.047
2017/08/12,3.939
2017/08/13,2.044
2017/08/14,3.342
2017/08/15,4.542
2017/08/16,5.281
2017/08/17,4.771
2017/08/18,3.736
2017/08/19,1.919
2017/08/20,-1.976
2017/08/21,-2.182
2017/08/22,-2.287
2017/08/23,-1.986
2017/08/24,-2.002
2017/08/25,-0.142
2017/08/26,0.088
2017/08/27,0.254
2017/08/28,2.677
2017/08/29,4.312
2017/08/30,4.65
2017/08/31,2.95
2017/09/01,2.275
2017/09/02,-0.463
2017/09/03,-3.076
2017/09/04,0.266
2017/09/05,2.671
2017/09/06,5.416
2017/09/07,4.88
2017/09/08,3.496
2017/09/09,-0.129
2017/09/10,-3.727
2017/09/11,-3.899
2017/09/12,-2.213
2017/09/13,-1.569
2017/09/14,-0.941
2017/09/15,0.941
2017/09/16,0.05
2017/09/17,-2.407
2017/09/18,-1.302
2017/09/19,-0.791
2017/09/20,-0.936
2017/09/21,-0.923
2017/09/22,-0.128
2017/09/23,-0.385
2017/09/24,0.944
2017/09/25,2.875
2017/09/26,2.695
2017/09/27,2.266
2017/09/28,2.889
2017/09/29,3.577
2017/09/30,3.707
2017/10/01,3.054
2017/10/02,1.857
2017/10/03,0.843
2017/10/04,-0.054
2017/10/05,-0.53
2017/10/06,0.152
2017/10/07,-0.577
2017/10/08,-1.357
2017/10/09,-1.285
2017/10/10,0.111
2017/10/11,0.107
2017/10/12,0.588
2017/10/13,1.246
2017/10/14,0.278
2017/10/15,-0.999
2017/10/16,-3.227
2017/10/17,-5.37
2017/10/18,-6.907
2017/10/19,-7.089
2017/10/20,-4.524
2017/10/21,-4.797
2017/10/22,-5.752
2017/10/23,-4.115
2017/10/24,-1.312
2017/10/25,0.842
2017/10/26,1.768
2017/10/27,-11.517
2017/10/28,-20.88
2017/10/29,-26.938
2017/10/30,-31.028
2017/10/31,-33.935
2017/11/01,26.121
2017/11/02,55.083
2017/11/03,40.217
2017/11/04,19.865
2017/11/05,8.931
2017/11/06,6.024
2017/11/07,5.009
2017/11/08,3.972
2017/11/09,2.66
2017/11/10,1.173
2017/11/11,-0.412
2017/11/12,-0.646
2017/11/13,0.612
2017/11/14,3.003
2017/11/15,4.051
2017/11/16,2.793
2017/11/17,1.595
2017/11/18,0.258
2017/11/19,-0.519
2017/11/20,0.966
2017/11/21,1.467
2017/11/22,1.233
2017/11/23,0.912
2017/11/24,-0.106
2017/11/25,0.179
2017/11/26,0.385
2017/11/27,5.236
2017/11/28,4.804
2017/11/29,3.044
2017/11/30,1.337
2017/12/01,0.426
2017/12/02,-0.143
2017/12/03,0.569
2017/12/04,1.291
2017/12/05,1.514
2017/12/06,2.274
2017/12/07,0.277
2017/12/08,1.075
2017/12/09,0.816
2017/12/10,1.073
2017/12/11,2.805
2017/12/12,4.666
2017/12/13,5.209
2017/12/14,4.467
2017/12/15,3.435
2017/12/16,2.561
2017/12/17,1.609
2017/12/18,1.897
2017/12/19,3.629
2017/12/20,2.235
2017/12/21,2.182
2017/12/22,1.563
2017/12/23,-0.32
2017/12/24,-3.873
2017/12/25,-5.042
2017/12/26,-4.483
2017/12/27,-2.267
2017/12/28,0.047
2017/12/29,3.054
2017/12/30,4.032
2017/12/31,1.611
2018/01/01,-0.612
2018/01/02,1.28
2018/01/03,3.638
2018/01/04,4.825
2018/01/05,4.424
2018/01/06,3.134
2018/01/07,1.454
2018/01/08,0.898
2018/01/09,0.852
2018/01/10,-0.15
2018/01/11,-0.495
2018/01/12,-0.779
2018/01/13,-0.58
2018/01/14,-1.117
2018/01/15,-0.338
2018/01/16,0.639
2018/01/17,0.928
2018/01/18,0.579
2018/01/19,-0.872
2018/01/20,-2.21
2018/01/21,-2.892
2018/01/22,-3.229
2018/01/23,-3.337
2018/01/24,-3.218
2018/01/25,-3.172
2018/01/26,-1.657
2018/01/27,-2.22
2018/01/28,-1.671
2018/01/29,-0.505
2018/01/30,0.218
2018/01/31,0.329
2018/02/01,0.987
2018/02/02,1.178
2018/02/03,-0.715
2018/02/04,-1.762
2018/02/05,-1.266
2018/02/06,-0.264
2018/02/07,-0.671
2018/02/08,-2.469
2018/02/09,-2.246
2018/02/10,-1.58
2018/02/11,-1.615
2018/02/12,-0.863
2018/02/13,-1.258
2018/02/14,-0.648
2018/02/15,-0.153
2018/02/16,-0.533
2018/02/17,-0.084
2018/02/18,-0.416
2018/02/19,-0.001
2018/02/20,1.822
2018/02/21,1.998
2018/02/22,0.745
2018/02/23,-0.665
2018/02/24,-1.052
2018/02/25,-1.39
2018/02/26,-0.767
2018/02/27,-0.629
2018/02/28,-0.176
2018/03/01,-0.432
2018/03/02,0.512
2018/03/03,0.261
2018/03/04,-0.266
2018/03/05,0.504
2018/03/06,0.436
2018/03/07,0.939
2018/03/08,0.362
2018/03/09,-0.732
2018/03/10,-2.134
2018/03/11,-2.806
2018/03/12,-0.894
2018/03/13,0.108
2018/03/14,-0.039
2018/03/15,-0.283
2018/03/16,-0.722
2018/03/17,-2.194
2018/03/18,-1.063
2018/03/19,0.278
2018/03/20,0.572
2018/03/21,0.869
2018/03/22,-0.819
2018/03/23,-1.21
2018/03/24,-2.538
2018/03/25,-4.133
2018/03/26,-2.635
2018/03/27,-1.518
2018/03/28,-0.774
2018/03/29,-0.19
2018/03/30,0.791
2018/03/31,0.196
2018/04/01,-1.124
2018/04/02,-1.05
2018/04/03,0.906
2018/04/04,1.703
2018/04/05,2.303
2018/04/06,1.057
2018/04/07,-1.233
2018/04/08,-1.408
2018/04/09,-0.071
2018/04/10,0.065
2018/04/11,0.619
2018/04/12,2.795
2018/04/13,3.564
2018/04/14,1.294
2018/04/15,0.033
2018/04/16,0.881
2018/04/17,2.432
2018/04/18,3.036
2018/04/19,4.465
2018/04/20,5.263
2018/04/21,2.167
2018/04/22,0.772
2018/04/23,0.807
2018/04/24,1.622
2018/04/25,1.655
2018/04/26,1.134
2018/04/27,0.368
2018/04/28,0.135
2018/04/29,0.118
2018/04/30,0.751
2018/05/01,0.404
2018/05/02,0.569
2018/05/03,0.997
2018/05/04,1.819
2018/05/05,0.237
2018/05/06,-1.695
2018/05/07,-2.194
2018/05/08,-1.622
2018/05/09,-0.653
2018/05/10,1.131
2018/05/11,1.125
2018/05/12,0.068
2018/05/13,-0.711
2018/05/14,0.242
2018/05/15,0.328
2018/05/16,0.196
2018/05/17,0.011
2018/05/18,-0.072
2018/05/19,-0.185
2018/05/20,-0.577
2018/05/21,0.188
2018/05/22,0.563
2018/05/23,0.951
2018/05/24,0.771
2018/05/25,0.248
2018/05/26,-1.015
2018/05/27,-1.407
2018/05/28,-0.355
2018/05/29,0.368
2018/05/30,0.726
2018/05/31,1.736
2018/06/01,0.931
2018/06/02,-0.049
2018/06/03,-0.328
2018/06/04,0.324
2018/06/05,0.44
2018/06/06,-0.345
2018/06/07,-0.804
2018/06/08,-0.835
2018/06/09,-0.869
2018/06/10,-0.581
2018/06/11,-0.367
2018/06/12,-0.625
2018/06/13,0.165
2018/06/14,0.008
2018/06/15,-0.973
2018/06/16,0.468
2018/06/17,-1.843
2018/06/18,-2.196
2018/06/19,-0.303
2018/06/20,1.306
2018/06/21,0.791
2018/06/22,0.692
2018/06/23,-1.433
2018/06/24,-2.405
2018/06/25,-0.182
2018/06/26,0.65
2018/06/27,1.185
2018/06/28,0.908
2018/06/29,0.184
2018/06/30,-0.851
2018/07/01,-1.093
2018/07/02,-2.528
2018/07/03,-1.816
2018/07/04,-2.697
2018/07/05,-1.584
2018/07/06,-1.875
2018/07/07,-1.703
2018/07/08,0.266
2018/07/09,1.45
2018/07/10,2.373
2018/07/11,1.688
2018/07/12,0.454
2018/07/13,-0.533
2018/07/14,-1.632
2018/07/15,-2.553
2018/07/16,0.131
2018/07/17,2.036
2018/07/18,2.581
2018/07/19,2.409
2018/07/20,0.527
2018/07/21,-1.808
2018/07/22,-1.946
2018/07/23,-0.187
2018/07/24,1.646
2018/07/25,2.284
2018/07/26,1.775
2018/07/27,0.762
2018/07/28,-1.617
2018/07/29,-1.561
2018/07/30,0.078
2018/07/31,1.136
2018/08/01,1.879
2018/08/02,1.88
2018/08/03,0.369
2018/08/04,-1.198
2018/08/05,-1.363
2018/08/06,-0.499
2018/08/07,-1.789
2018/08/08,-4.502
2018/08/09,-6.128
2018/08/10,-4.38
2018/08/11,-1.308
2018/08/12,0.279
2018/08/13,2.276
2018/08/14,2.913
2018/08/15,1.348
2018/08/16,1.747
2018/08/17,0.838
2018/08/18,1.333
2018/08/19,1.274
2018/08/20,2.839
2018/08/21,3.447
2018/08/22,1.815
2018/08/23,1.344
2018/08/24,0.301
2018/08/25,0.783
2018/08/26,0.714
2018/08/27,0.874
2018/08/28,1.448
2018/08/29,0.855
2018/08/30,-0.133
2018/08/31,-1.447
2018/09/01,-1.153
2018/09/02,-1.011
2018/09/03,0.189
2018/09/04,-0.109
2018/09/05,0.793
2018/09/06,0.273
2018/09/07,0.659
2018/09/08,0.925
2018/09/09,-0.663
2018/09/10,-0.885
2018/09/11,-1.347
2018/09/12,-0.496
2018/09/13,0.121
2018/09/14,1.584
2018/09/15,1.927
2018/09/16,2.408
2018/09/17,1.696
2018/09/18,1.121
2018/09/19,-2.279
2018/09/20,-2.039
2018/09/21,-0.176
2018/09/22,0.379
2018/09/23,0.813
2018/09/24,2.379
2018/09/25,2.706
2018/09/26,3.084
2018/09/27,2.721
2018/09/28,1.466
2018/09/29,-2.834
2018/09/30,-3.588
2018/10/01,-2.766
2018/10/02,-2.023
2018/10/03,-2.746
2018/10/04,-2.385
2018/10/05,-2.715
2018/10/06,-4.424
2018/10/07,-6.328
2018/10/08,-5.832
2018/10/09,-3.791
2018/10/10,-2.932
2018/10/11,-1.424
2018/10/12,1.032
2018/10/13,0.241
2018/10/14,-2.008
2018/10/15,-1.489
2018/10/16,-0.629
2018/10/17,0.015
2018/10/18,0.309
2018/10/19,0.926
2018/10/20,-0.826
2018/10/21,-1.645
2018/10/22,0.749
2018/10/23,0.849
2018/10/24,2.68
2018/10/25,4.232
2018/10/26,3.134
2018/10/27,-1.258
2018/10/28,-3.485
2018/10/29,-1.243
2018/10/30,0.277
2018/10/31,0.068
2018/11/01,-0.113
2018/11/02,-0.816
2018/11/03,-2.082
2018/11/04,-2.514
2018/11/05,-1.128
2018/11/06,0.944
2018/11/07,1.131
2018/11/08,1.263
2018/11/09,0.512
2018/11/10,-0.8
2018/11/11,-0.928
2018/11/12,0.221
2018/11/13,0.416
2018/11/14,1.146
2018/11/15,0.584
2018/11/16,-0.304
2018/11/17,-1.876
2018/11/18,-3.149
2018/11/19,-0.243
2018/11/20,2.39
2018/11/21,1.977
2018/11/22,1.048
2018/11/23,0.307
2018/11/24,-1.505
2018/11/25,-1.759
2018/11/26,-0.941
2018/11/27,0.21
2018/11/28,2.249
2018/11/29,1.545
2018/11/30,1.264
2018/12/01,-0.636
2018/12/02,-2.397
2018/12/03,-1.073
2018/12/04,0.116
2018/12/05,1.391
2018/12/06,1.982
2018/12/07,1.389
2018/12/08,0.04
2018/12/09,-1.036
2018/12/10,-0.509
2018/12/11,-0.304
2018/12/12,-0.939
2018/12/13,-0.572
2018/12/14,0.549
2018/12/15,-0.2
2018/12/16,-1.433
2018/12/17,0.206
2018/12/18,1.934
2018/12/19,2.486
2018/12/20,2.247
2018/12/21,1.793
2018/12/22,-0.699
2018/12/23,-1.662
2018/12/24,-0.586
2018/12/25,-1.463
2018/12/26,-0.587
2018/12/27,-0.486
2018/12/28,-0.234
2018/12/29,-0.753
2018/12/30,-2.695
2018/12/31,-2.182
2019/01/01,-3.422
2019/01/02,-0.53
2019/01/03,2.522
2019/01/04,3.289
2019/01/05,1.821
2019/01/06,-0.44
2019/01/07,0.069
2019/01/08,0.452
2019/01/09,0.533
2019/01/10,1.38
2019/01/11,1.379
2019/01/12,-0.815
2019/01/13,-2.175
2019/01/14,-0.639
2019/01/15,0.337
2019/01/16,0.658
2019/01/17,0.575
2019/01/18,0.306
2019/01/19,0.19
2019/01/20,0.105
2019/01/21,2.527
2019/01/22,4.57
2019/01/23,3.49
2019/01/24,1.628
2019/01/25,-0.52
2019/01/26,-2.131
2019/01/27,-2.115
2019/01/28,0.516
2019/01/29,2.447
2019/01/30,2.606
2019/01/31,1.652
2019/02/01,0.588
2019/02/02,-1.76
2019/02/03,-3.484
2019/02/04,-4.118
2019/02/05,-3.678
2019/02/06,-2.58
2019/02/07,-1.316
2019/02/08,0.629
2019/02/09,0.283
2019/02/10,0.829
2019/02/11,2.583
2019/02/12,3.296
2019/02/13,4.749
2019/02/14,4.767
2019/02/15,3.607
2019/02/16,1.725
2019/02/17,0.912
2019/02/18,1.607
2019/02/19,2.178
2019/02/20,2.244
2019/02/21,2.163
2019/02/22,1.69
2019/02/23,-0.422
2019/02/24,-0.298
2019/02/25,1.273
2019/02/26,1.838
2019/02/27,1.276
2019/02/28,0.594
2019/03/01,-2.893
2019/03/02,-6.033
2019/03/03,-7.781
2019/03/04,-5.233
2019/03/05,-3.185
2019/03/06,-2.457
2019/03/07,-2.382
2019/03/08,-1.021
2019/03/09,-0.876
2019/03/10,-2.578
2019/03/11,-2.001
2019/03/12,-0.709
2019/03/13,1.189
2019/03/14,1.573
2019/03/15,0.971
2019/03/16,-0.72
2019/03/17,-2.282
2019/03/18,0.096
2019/03/19,3.087
2019/03/20,3.1
2019/03/21,2.713
2019/03/22,1.853
2019/03/23,-0.453
2019/03/24,-1.999
2019/03/25,-0.433
2019/03/26,1.074
2019/03/27,1.532
2019/03/28,1.117
2019/03/29,1.457
2019/03/30,1.373
2019/03/31,0.629
2019/04/01,0.437
2019/04/02,1.942
2019/04/03,2.664
2019/04/04,1.753
2019/04/05,-0.569
2019/04/06,-3.148
2019/04/07,-3.836
2019/04/08,-1.901
2019/04/09,-0.675
2019/04/10,1.852
2019/04/11,3.945
2019/04/12,2.006
2019/04/13,-1.258
2019/04/14,-3.295
2019/04/15,-1.07
2019/04/16,1.552
2019/04/17,1.542
2019/04/18,1.224
2019/04/19,0.633
2019/04/20,-0.157
2019/04/21,-0.137
2019/04/22,0.144
2019/04/23,0.808
2019/04/24,-0.091
2019/04/25,-0.647
2019/04/26,-0.874
2019/04/27,-3.024
2019/04/28,-3.118
2019/04/29,-1.721
2019/04/30,0.52
2019/05/01,1.215
2019/05/02,3.698
2019/05/03,3.243
2019/05/04,0.151
2019/05/05,-1.308
