Date,activeaddresses90mom
2019/09/14,-246131
2019/09/15,-85313
2019/09/16,-67917
2019/09/17,-60598
2019/09/18,-21187
2019/09/19,-106147
2019/09/20,-64397
2019/09/21,-105922
2019/09/22,-158560
2019/09/23,-130104
2019/09/24,-137938
2019/09/25,-111786
2019/09/26,-86619
2019/09/27,-71514
2019/09/28,-50427
2019/09/29,-110873
2019/09/30,-116690
2019/10/01,-105386
2019/10/02,-93127
2019/10/03,-94116
2019/10/04,-63211
2019/10/05,-20300
2019/10/06,-101875
2019/10/07,-109988
2019/10/08,-65916
2019/10/09,90
2019/10/10,-48198
2019/10/11,35177
2019/10/12,-30888
2019/10/13,-121972
2019/10/14,-4678
2019/10/15,-48007
2019/10/16,-38054
2019/10/17,-32068
2019/10/18,46578
2019/10/19,41396
2019/10/20,-69055
2019/10/21,2162
2019/10/22,23931
2019/10/23,16769
2019/10/24,-18202
2019/10/25,13183
2019/10/26,14823
2019/10/27,-51487
2019/10/28,-54402
2019/10/29,-10793
2019/10/30,3004
2019/10/31,-21865
2019/11/01,27620
2019/11/02,28543
2019/11/03,-128713
2019/11/04,-97094
2019/11/05,-17509
2019/11/06,-34215
2019/11/07,26780
2019/11/08,-20568
2019/11/09,-39829
2019/11/10,-100946
2019/11/11,-41064
2019/11/12,-46412
2019/11/13,-18473
2019/11/14,-58301
2019/11/15,-19590
2019/11/16,-40523
2019/11/17,-86266
2019/11/18,-58526
2019/11/19,-56478
2019/11/20,-60965
2019/11/21,-26047
2019/11/22,18645
2019/11/23,-50567
2019/11/24,-123328
2019/11/25,-40270
2019/11/26,-68553
2019/11/27,-82538
2019/11/28,-72701
2019/11/29,-24765
2019/11/30,-184815
2019/12/01,-95676
2019/12/02,-29475
2019/12/03,-58513
2019/12/04,-95818
2019/12/05,-89615
2019/12/06,-62441
2019/12/07,-106336
2019/12/08,-180532
2019/12/09,-29534
2019/12/10,-70426
2019/12/11,-73380
2019/12/12,-35399
2019/12/13,-39994
2019/12/14,-85813
2019/12/15,-136634
2019/12/16,-58474
2019/12/17,-77316
2019/12/18,-39681
2019/12/19,-94690
2019/12/20,-9552
2019/12/21,-28231
2019/12/22,-64906
2019/12/23,-63926
2019/12/24,-72001
2019/12/25,-72320
2019/12/26,-40037
2019/12/27,-39564
2019/12/28,-31725
2019/12/29,-107531
2019/12/30,-47520
2019/12/31,-68289
2020/01/01,-82818
2020/01/02,-58852
2020/01/03,-25234
2020/01/04,-25881
2020/01/05,-65675
2020/01/06,-39704
2020/01/07,-75135
2020/01/08,-42682
2020/01/09,-45274
2020/01/10,-19262
2020/01/11,-18085
2020/01/12,-77560
2020/01/13,-63310
2020/01/14,-1033
2020/01/15,14374
2020/01/16,-10192
2020/01/17,-11771
2020/01/18,10865
2020/01/19,-41833
2020/01/20,-43828
2020/01/21,-44356
2020/01/22,-65758
2020/01/23,-62780
2020/01/24,-107254
2020/01/25,-85994
2020/01/26,-144853
2020/01/27,-96939
2020/01/28,-83269
2020/01/29,-72158
2020/01/30,-60329
2020/01/31,-13717
2020/02/01,-16472
2020/02/02,-66100
2020/02/03,-47512
2020/02/04,-66297
2020/02/05,-110949
2020/02/06,-27972
2020/02/07,28380
2020/02/08,30532
2020/02/09,-15212
2020/02/10,-15163
2020/02/11,16089
2020/02/12,102963
2020/02/13,80062
2020/02/14,75533
2020/02/15,55949
2020/02/16,-11029
2020/02/17,2932
2020/02/18,40822
2020/02/19,-29810
2020/02/20,-40205
2020/02/21,52101
2020/02/22,59062
2020/02/23,-11381
2020/02/24,48704
2020/02/25,34475
2020/02/26,55039
2020/02/27,37593
2020/02/28,202879
2020/02/29,18033
2020/03/01,-44300
2020/03/02,42710
2020/03/03,5957
2020/03/04,29540
2020/03/05,65844
2020/03/06,95687
2020/03/07,98110
2020/03/08,-18421
2020/03/09,58795
2020/03/10,36846
2020/03/11,43179
2020/03/12,37044
2020/03/13,151313
2020/03/14,75315
2020/03/15,4779
2020/03/16,78951
2020/03/17,51084
2020/03/18,98383
2020/03/19,162718
2020/03/20,168040
2020/03/21,264833
2020/03/22,112334
2020/03/23,157073
2020/03/24,150814
2020/03/25,93096
2020/03/26,117869
2020/03/27,133021
2020/03/28,98519
2020/03/29,13275
2020/03/30,103755
2020/03/31,144127
2020/04/01,109088
2020/04/02,77349
2020/04/03,96636
2020/04/04,63464
2020/04/05,7697
2020/04/06,86037
2020/04/07,61262
2020/04/08,130563
2020/04/09,78540
2020/04/10,102082
2020/04/11,90297
2020/04/12,71768
2020/04/13,56815
2020/04/14,83963
2020/04/15,48566
2020/04/16,71753
2020/04/17,101745
2020/04/18,127028
2020/04/19,107936
2020/04/20,144102
2020/04/21,151193
2020/04/22,126653
2020/04/23,205860
2020/04/24,231548
2020/04/25,211935
2020/04/26,165430
2020/04/27,185864
2020/04/28,166652
2020/04/29,195061
2020/04/30,183081
2020/05/01,170682
2020/05/02,155592
2020/05/03,113506
2020/05/04,131997
2020/05/05,86397
2020/05/06,108560
2020/05/07,114709
2020/05/08,111701
2020/05/09,121876
2020/05/10,114544
2020/05/11,84055
2020/05/12,-8968
2020/05/13,-298
2020/05/14,44853
2020/05/15,83119
2020/05/16,95718
2020/05/17,61220
2020/05/18,70627
2020/05/19,98968
2020/05/20,95622
2020/05/21,95865
2020/05/22,128751
2020/05/23,109286
2020/05/24,55504
2020/05/25,92625
2020/05/26,109168
2020/05/27,116679
2020/05/28,-31114
2020/05/29,196608
2020/05/30,168819
2020/05/31,95402
2020/06/01,172375
2020/06/02,196695
2020/06/03,117903
2020/06/04,158100
2020/06/05,155068
2020/06/06,130623
2020/06/07,60617
2020/06/08,152001
2020/06/09,147011
2020/06/10,138165
2020/06/11,70097
2020/06/12,154515
2020/06/13,136944
2020/06/14,44299
2020/06/15,114339
2020/06/16,94391
2020/06/17,24358
2020/06/18,82805
2020/06/19,-2790
2020/06/20,98572
2020/06/21,61778
2020/06/22,132435
2020/06/23,178455
2020/06/24,152877
2020/06/25,144603
2020/06/26,207645
2020/06/27,223990
2020/06/28,151354
2020/06/29,217780
2020/06/30,233264
2020/07/01,194931
2020/07/02,181082
2020/07/03,213038
2020/07/04,202528
2020/07/05,73068
2020/07/06,143509
2020/07/07,107558
2020/07/08,180317
2020/07/09,177849
2020/07/10,189649
2020/07/11,169225
2020/07/12,117377
2020/07/13,158845
2020/07/14,167999
2020/07/15,190531
2020/07/16,132560
2020/07/17,119909
2020/07/18,107053
2020/07/19,82657
2020/07/20,149921
2020/07/21,122173
2020/07/22,112549
2020/07/23,124070
2020/07/24,133233
2020/07/25,161969
2020/07/26,133686
2020/07/27,196359
2020/07/28,195573
2020/07/29,109058
2020/07/30,145679
2020/07/31,184775
2020/08/01,179032
2020/08/02,179554
2020/08/03,215929
2020/08/04,194538
2020/08/05,193990
2020/08/06,184407
2020/08/07,166621
2020/08/08,129423
2020/08/09,109535
2020/08/10,166668
2020/08/11,187199
2020/08/12,127235
2020/08/13,133842
2020/08/14,142626
2020/08/15,145737
2020/08/16,120425
2020/08/17,113488
2020/08/18,126651
2020/08/19,136879
2020/08/20,108034
2020/08/21,159169
2020/08/22,130488
2020/08/23,141609
2020/08/24,120720
2020/08/25,91442
2020/08/26,263165
2020/08/27,61455
2020/08/28,65385
2020/08/29,60427
2020/08/30,5956
2020/08/31,52890
2020/09/01,120985
2020/09/02,79032
2020/09/03,94549
2020/09/04,151849
2020/09/05,74931
2020/09/06,24153
2020/09/07,38107
2020/09/08,37464
2020/09/09,31653
2020/09/10,31539
2020/09/11,62313
2020/09/12,85104
2020/09/13,-2401
2020/09/14,26803
2020/09/15,60796
2020/09/16,-113
2020/09/17,372408
2020/09/18,203465
2020/09/19,105655
2020/09/20,72735
2020/09/21,46987
2020/09/22,28319
2020/09/23,31815
2020/09/24,45821
2020/09/25,17934
2020/09/26,16761
2020/09/27,-61291
2020/09/28,-12063
2020/09/29,18395
2020/09/30,35345
2020/10/01,10440
2020/10/02,13032
2020/10/03,39989
2020/10/04,-16892
2020/10/05,-41805
2020/10/06,-15928
2020/10/07,-25326
2020/10/08,-8117
2020/10/09,30347
2020/10/10,42876
2020/10/11,-55983
2020/10/12,-27212
2020/10/13,9485
2020/10/14,39644
2020/10/15,195184
2020/10/16,160013
2020/10/17,88565
2020/10/18,-27398
2020/10/19,59422
2020/10/20,28401
2020/10/21,47463
2020/10/22,118476
2020/10/23,69869
2020/10/24,-13065
2020/10/25,-122917
2020/10/26,-97907
2020/10/27,-10553
2020/10/28,10227
2020/10/29,-31949
2020/10/30,-35139
2020/10/31,9748
2020/11/01,-56290
2020/11/02,-12279
2020/11/03,-42877
2020/11/04,-3907
2020/11/05,-29789
2020/11/06,50489
2020/11/07,41208
2020/11/08,-49464
2020/11/09,12789
2020/11/10,60663
2020/11/11,23534
2020/11/12,6199
2020/11/13,48249
2020/11/14,33430
2020/11/15,-6009
2020/11/16,28495
2020/11/17,55068
2020/11/18,48334
2020/11/19,17968
2020/11/20,96934
2020/11/21,81257
2020/11/22,59385
2020/11/23,95797
2020/11/24,87452
2020/11/25,94924
2020/11/26,53133
2020/11/27,92571
2020/11/28,45665
2020/11/29,-17128
2020/11/30,27747
2020/12/01,52867
2020/12/02,11662
2020/12/03,4814
2020/12/04,117336
2020/12/05,69117
2020/12/06,27170
2020/12/07,72425
2020/12/08,92369
2020/12/09,80218
2020/12/10,55347
2020/12/11,90638
2020/12/12,157393
2020/12/13,159133
2020/12/14,176943
2020/12/15,176022
2020/12/16,-153777
2020/12/17,58154
2020/12/18,105296
2020/12/19,53609
2020/12/20,-23904
2020/12/21,26874
2020/12/22,39771
2020/12/23,132309
2020/12/24,88285
2020/12/25,123967
2020/12/26,141198
2020/12/27,92584
2020/12/28,107428
2020/12/29,90940
2020/12/30,141550
2020/12/31,132798
2021/01/01,159707
2021/01/02,143754
2021/01/03,182160
2021/01/04,165624
2021/01/05,181969
2021/01/06,214560
2021/01/07,200222
2021/01/08,186579
2021/01/09,206432
2021/01/10,157622
2021/01/11,95203
2021/01/12,70444
2021/01/13,-97413
2021/01/14,11169
2021/01/15,97494
2021/01/16,146820
2021/01/17,54116
2021/01/18,117277
2021/01/19,96121
2021/01/20,31114
2021/01/21,16203
2021/01/22,103424
2021/01/23,161646
2021/01/24,91964
2021/01/25,135491
2021/01/26,105530
2021/01/27,76898
2021/01/28,132480
2021/01/29,156438
2021/01/30,180701
2021/01/31,132227
2021/02/01,173067
2021/02/02,132850
2021/02/03,187414
2021/02/04,130382
2021/02/05,181869
2021/02/06,212512
2021/02/07,156540
2021/02/08,173006
2021/02/09,206882
2021/02/10,226136
2021/02/11,187311
2021/02/12,211087
2021/02/13,221023
2021/02/14,150008
2021/02/15,66977
2021/02/16,138604
2021/02/17,131104
2021/02/18,156885
2021/02/19,167150
2021/02/20,181761
2021/02/21,107856
2021/02/22,87468
2021/02/23,62890
2021/02/24,181018
2021/02/25,147503
2021/02/26,210734
2021/02/27,202435
2021/02/28,91044
2021/03/01,112879
2021/03/02,205602
2021/03/03,166252
2021/03/04,161745
2021/03/05,117801
2021/03/06,185132
2021/03/07,137536
2021/03/08,143767
2021/03/09,195233
2021/03/10,224318
2021/03/11,219220
2021/03/12,181909
2021/03/13,135050
2021/03/14,82065
2021/03/15,120335
2021/03/16,86383
2021/03/17,22282
2021/03/18,119699
2021/03/19,146753
2021/03/20,230160
2021/03/21,161437
2021/03/22,194067
2021/03/23,103645
2021/03/24,196345
2021/03/25,200854
2021/03/26,161358
2021/03/27,143065
2021/03/28,89460
2021/03/29,126555
2021/03/30,137093
2021/03/31,182057
2021/04/01,219165
2021/04/02,244468
2021/04/03,150612
2021/04/04,90201
2021/04/05,115437
2021/04/06,120550
2021/04/07,71597
2021/04/08,87276
2021/04/09,95910
2021/04/10,169462
2021/04/11,143863
2021/04/12,217577
2021/04/13,233751
2021/04/14,-230643
2021/04/15,73321
2021/04/16,-302412
2021/04/17,321017
2021/04/18,205276
2021/04/19,242092
2021/04/20,321620
2021/04/21,365354
2021/04/22,369864
2021/04/23,312939
2021/04/24,300268
2021/04/25,267952
2021/04/26,267323
2021/04/27,313937
2021/04/28,311026
2021/04/29,276988
2021/04/30,191931
2021/05/01,208320
2021/05/02,159288
2021/05/03,178196
2021/05/04,201548
2021/05/05,226970
2021/05/06,221724
2021/05/07,227043
2021/05/08,360824
2021/05/09,405627
2021/05/10,290695
2021/05/11,330319
2021/05/12,258754
2021/05/13,262167
2021/05/14,259994
2021/05/15,264666
2021/05/16,254021
2021/05/17,187841
2021/05/18,159816
2021/05/19,98887
2021/05/20,118580
2021/05/21,36277
2021/05/22,61024
2021/05/23,-5491
2021/05/24,74152
2021/05/25,30647
2021/05/26,81356
2021/05/27,79597
2021/05/28,50181
2021/05/29,157960
2021/05/30,128217
2021/05/31,84787
2021/06/01,77016
2021/06/02,55575
2021/06/03,156235
2021/06/04,101211
2021/06/05,66518
2021/06/06,15912
2021/06/07,-16627
2021/06/08,-52977
2021/06/09,-78227
2021/06/10,-71173
2021/06/11,-83406
2021/06/12,-93772
2021/06/13,-79114
2021/06/14,-68742
2021/06/15,-20990
2021/06/16,-59393
2021/06/17,-68731
2021/06/18,-98299
2021/06/19,-116202
2021/06/20,-153261
2021/06/21,-107521
2021/06/22,-64396
2021/06/23,-108930
2021/06/24,-58593
2021/06/25,-33862
2021/06/26,-44806
2021/06/27,-86652
2021/06/28,136579
2021/06/29,-33430
2021/06/30,-112378
2021/07/01,-116525
2021/07/02,-101296
2021/07/03,-84564
2021/07/04,-125605
2021/07/05,-129411
2021/07/06,3536
2021/07/07,-10886
2021/07/08,-56655
2021/07/09,-119045
2021/07/10,-124852
2021/07/11,-173623
2021/07/12,-137505
2021/07/13,291452
2021/07/14,-22591
2021/07/15,395882
2021/07/16,-219517
2021/07/17,-173651
2021/07/18,-232064
2021/07/19,-272379
2021/07/20,-274577
2021/07/21,-279964
2021/07/22,-214768
2021/07/23,-188336
2021/07/24,-169752
2021/07/25,-241893
2021/07/26,-174058
2021/07/27,-122180
2021/07/28,-153603
2021/07/29,-122432
2021/07/30,-147650
2021/07/31,-120386
2021/08/01,-174451
2021/08/02,-170644
2021/08/03,-213683
2021/08/04,-233729
2021/08/05,-266052
2021/08/06,-345339
2021/08/07,-406010
2021/08/08,-319648
2021/08/09,-367890
2021/08/10,-284184
2021/08/11,-294617
2021/08/12,-283477
2021/08/13,-253865
2021/08/14,-217963
2021/08/15,-214905
2021/08/16,-114734
2021/08/17,-105984
2021/08/18,-178368
2021/08/19,-37166
2021/08/20,-10350
2021/08/21,24893
2021/08/22,-53104
2021/08/23,-26360
2021/08/24,-72753
2021/08/25,-101630
2021/08/26,-93665
2021/08/27,-443420
2021/08/28,-137265
2021/08/29,-130170
2021/08/30,-92654
2021/08/31,-66872
2021/09/01,-76548
2021/09/02,-40541
2021/09/03,-59224
2021/09/04,-23062
2021/09/05,-63298
2021/09/06,4565
2021/09/07,65127
2021/09/08,-7180
2021/09/09,43710
2021/09/10,88727
2021/09/11,146976
2021/09/12,74134
2021/09/13,82486
2021/09/14,52334
2021/09/15,56842
2021/09/16,75890
2021/09/17,118226
2021/09/18,124372
2021/09/19,33786
2021/09/20,-46539
2021/09/21,13504
2021/09/22,8707
2021/09/23,18495
2021/09/24,2857
2021/09/25,32581
2021/09/26,-275239
2021/09/27,-81858
2021/09/28,-53329
2021/09/29,-37263
2021/09/30,-12468
2021/10/01,102222
2021/10/02,48393
2021/10/03,17069
2021/10/04,-117838
2021/10/05,-5838
2021/10/06,121483
2021/10/07,133910
2021/10/08,172878
2021/10/09,131132
2021/10/10,31375
2021/10/11,49423
2021/10/12,36571
2021/10/13,-4544
2021/10/14,65770
2021/10/15,104623
2021/10/16,85616
2021/10/17,36034
2021/10/18,62799
2021/10/19,77857
2021/10/20,94849
2021/10/21,85422
2021/10/22,65760
2021/10/23,150286
2021/10/24,89596
2021/10/25,-15960
2021/10/26,19786
2021/10/27,72942
2021/10/28,-263521
2021/10/29,188537
2021/10/30,145904
2021/10/31,41374
2021/11/01,112109
2021/11/02,146947
2021/11/03,223947
2021/11/04,133279
2021/11/05,124139
2021/11/06,94591
2021/11/07,127106
2021/11/08,129654
2021/11/09,105885
2021/11/10,181539
2021/11/11,150056
2021/11/12,166715
2021/11/13,180566
2021/11/14,96313
2021/11/15,76421
2021/11/16,109009
2021/11/17,121052
2021/11/18,27501
2021/11/19,72267
2021/11/20,35724
2021/11/21,84301
2021/11/22,44505
2021/11/23,102917
2021/11/24,163213
2021/11/25,416250
2021/11/26,114162
2021/11/27,72670
2021/11/28,9216
2021/11/29,73970
2021/11/30,74819
2021/12/01,16658
2021/12/02,128279
2021/12/03,64375
2021/12/04,59609
2021/12/05,281570
2021/12/06,9194
2021/12/07,97903
2021/12/08,127323
2021/12/09,37230
2021/12/10,-33350
2021/12/11,829
2021/12/12,-18521
2021/12/13,32293
2021/12/14,25812
2021/12/15,82727
2021/12/16,56360
2021/12/17,126464
2021/12/18,62737
2021/12/19,66392
2021/12/20,57080
2021/12/21,49207
2021/12/22,69727
2021/12/23,137227
2021/12/24,164410
2021/12/25,227029
2021/12/26,117537
2021/12/27,150283
2021/12/28,110444
2021/12/29,107862
2021/12/30,55850
2021/12/31,91766
2022/01/01,84751
2022/01/02,63993
2022/01/03,17483
2022/01/04,-66699
2022/01/05,-46184
2022/01/06,-51090
2022/01/07,-17528
2022/01/08,49126
2022/01/09,-37843
2022/01/10,96037
2022/01/11,133357
2022/01/12,118061
2022/01/13,87854
2022/01/14,30537
2022/01/15,63215
2022/01/16,13260
2022/01/17,6217
2022/01/18,-49838
2022/01/19,3290
2022/01/20,-20807
2022/01/21,-81571
2022/01/22,-77417
2022/01/23,-127316
2022/01/24,-131909
2022/01/25,-80644
2022/01/26,224592
2022/01/27,-236385
2022/01/28,-144512
2022/01/29,-78591
2022/01/30,-75090
2022/01/31,-96852
2022/02/01,-122059
2022/02/02,-104110
2022/02/03,-124004
2022/02/04,-45599
2022/02/05,9275
2022/02/06,-45442
2022/02/07,-76813
2022/02/08,-116070
2022/02/09,-71773
2022/02/10,-66892
2022/02/11,-80513
2022/02/12,-115134
2022/02/13,-72722
2022/02/14,-65759
2022/02/15,-110367
2022/02/16,-1701
2022/02/17,-54355
2022/02/18,107883
2022/02/19,-44570
2022/02/20,146179
2022/02/21,-82752
2022/02/22,-128866
2022/02/23,-53814
2022/02/24,-60818
2022/02/25,-21304
2022/02/26,62740
2022/02/27,-58348
2022/02/28,-106078
2022/03/01,-11612
2022/03/02,-36310
2022/03/03,4307
2022/03/04,31867
2022/03/05,-269266
2022/03/06,-19200
2022/03/07,-36502
2022/03/08,-49239
2022/03/09,-15079
2022/03/10,34012
2022/03/11,-45028
2022/03/12,-35888
2022/03/13,-115485
2022/03/14,-77121
2022/03/15,-27443
2022/03/16,69456
2022/03/17,-89063
2022/03/18,100995
2022/03/19,6184
2022/03/20,-42151
2022/03/21,-19613
2022/03/22,6326
2022/03/23,-63408
2022/03/24,-116270
2022/03/25,-115770
2022/03/26,-56387
2022/03/27,-80010
2022/03/28,-16109
2022/03/29,-4784
2022/03/30,-80880
2022/03/31,-37084
2022/04/01,-40401
2022/04/02,-34883
2022/04/03,-101900
2022/04/04,-109040
2022/04/05,-111058
2022/04/06,-81333
2022/04/07,-61762
2022/04/08,-83184
2022/04/09,2489
2022/04/10,-123877
2022/04/11,-171176
2022/04/12,-202316
2022/04/13,-213912
2022/04/14,-105512
2022/04/15,-99837
2022/04/16,-92778
2022/04/17,-130690
2022/04/18,-69723
2022/04/19,-11512
2022/04/20,37690
2022/04/21,-31905
2022/04/22,-3605
2022/04/23,-21680
2022/04/24,-24133
2022/04/25,-34419
2022/04/26,1241
2022/04/27,32520
2022/04/28,-63
2022/04/29,-8111
2022/04/30,-22270
2022/05/01,-61306
2022/05/02,-137090
2022/05/03,-117430
2022/05/04,-37481
2022/05/05,-5031
2022/05/06,-142649
2022/05/07,-124143
2022/05/08,-50110
2022/05/09,-62344
2022/05/10,-44358
2022/05/11,-147000
2022/05/12,11289
2022/05/13,106427
2022/05/14,-52321
2022/05/15,-84090
2022/05/16,-81491
2022/05/17,-97233
2022/05/18,8151
2022/05/19,-175347
2022/05/20,-112476
2022/05/21,-231021
2022/05/22,-51572
2022/05/23,-57115
2022/05/24,-65147
2022/05/25,-65453
2022/05/26,-105709
2022/05/27,-114649
2022/05/28,-61140
2022/05/29,-36912
2022/05/30,-120714
2022/05/31,-50191
2022/06/01,-81918
2022/06/02,-93172
2022/06/03,-48980
2022/06/04,-100602
2022/06/05,-123449
2022/06/06,-141666
2022/06/07,-129906
2022/06/08,-184469
2022/06/09,-63663
2022/06/10,-58823
2022/06/11,-40781
2022/06/12,-85534
2022/06/13,-182985
2022/06/14,-203587
2022/06/15,-128442
2022/06/16,-180039
2022/06/17,-41842
2022/06/18,-93832
2022/06/19,-130060
2022/06/20,-179511
2022/06/21,-140852
2022/06/22,-124769
2022/06/23,-141871
2022/06/24,-102519
2022/06/25,-154029
2022/06/26,-214952
2022/06/27,-143348
2022/06/28,-133112
2022/06/29,-152988
2022/06/30,-119061
2022/07/01,3901
2022/07/02,68164
2022/07/03,15013
2022/07/04,5101
2022/07/05,6471
2022/07/06,-2290
2022/07/07,35834
2022/07/08,24248
2022/07/09,18586
2022/07/10,37358
2022/07/11,18096
2022/07/12,31337
2022/07/13,34366
2022/07/14,39753
2022/07/15,85332
2022/07/16,139825
2022/07/17,107412
2022/07/18,-67604
2022/07/19,-118323
2022/07/20,5123
2022/07/21,-11390
2022/07/22,68340
2022/07/23,7310
2022/07/24,-24699
2022/07/25,93560
2022/07/26,530710
2022/07/27,14623
2022/07/28,-29060
2022/07/29,-30596
2022/07/30,15690
2022/07/31,68390
2022/08/01,244926
2022/08/02,50353
2022/08/03,21842
2022/08/04,326974
2022/08/05,77531
2022/08/06,41669
2022/08/07,58647
2022/08/08,-15834
2022/08/09,41785
2022/08/10,-80313
2022/08/11,-177497
2022/08/12,11435
2022/08/13,16183
2022/08/14,-33981
2022/08/15,-43312
2022/08/16,-75750
2022/08/17,9039
2022/08/18,40759
2022/08/19,-31671
2022/08/20,-17336
2022/08/21,9597
2022/08/22,-47779
2022/08/23,-23895
2022/08/24,-1836
2022/08/25,-1494
2022/08/26,-46179
2022/08/27,-36598
2022/08/28,-16534
2022/08/29,-103816
2022/08/30,-58927
2022/08/31,-54892
2022/09/01,-9418
2022/09/02,21119
2022/09/03,29433
2022/09/04,78155
2022/09/05,43598
2022/09/06,872
2022/09/07,-32026
2022/09/08,-36941
2022/09/09,21911
2022/09/10,2365
2022/09/11,18582
2022/09/12,-4744
2022/09/13,30686
2022/09/14,24542
2022/09/15,-519456
2022/09/16,-676535
2022/09/17,-661212
2022/09/18,39409
2022/09/19,37428
2022/09/20,36830
2022/09/21,33163
2022/09/22,19373
2022/09/23,66663
2022/09/24,107881
2022/09/25,8132
2022/09/26,62519
2022/09/27,144353
2022/09/28,13340
2022/09/29,-37998
2022/09/30,-88637
2022/10/01,-44122
2022/10/02,-47524
2022/10/03,-115397
2022/10/04,-66279
2022/10/05,-60731
2022/10/06,-10074
2022/10/07,-30617
2022/10/08,45718
2022/10/09,70101
2022/10/10,63026
2022/10/11,-14527
2022/10/12,-71994
2022/10/13,-109320
2022/10/14,-173525
2022/10/15,-156101
2022/10/16,-155563
2022/10/17,-109277
2022/10/18,-135837
2022/10/19,-124483
2022/10/20,-83243
2022/10/21,-45911
2022/10/22,-119164
2022/10/23,-215915
2022/10/24,-655704
2022/10/25,-145090
2022/10/26,-56463
2022/10/27,-56618
2022/10/28,-132377
2022/10/29,-131898
2022/10/30,-291953
2022/10/31,-137180
2022/11/01,-175132
2022/11/02,-470088
2022/11/03,-110635
2022/11/04,-188362
2022/11/05,-211212
2022/11/06,-177876
2022/11/07,-59289
2022/11/08,-124241
2022/11/09,-42193
2022/11/10,-96254
2022/11/11,-81744
2022/11/12,-85504
2022/11/13,-69814
2022/11/14,-22365
2022/11/15,-19820
2022/11/16,-74278
2022/11/17,14706
2022/11/18,-34528
2022/11/19,-133645
2022/11/20,-110099
2022/11/21,-131069
2022/11/22,-111247
2022/11/23,-96454
2022/11/24,-12184
2022/11/25,-8996
2022/11/26,-44715
2022/11/27,-88842
2022/11/28,58409
2022/11/29,4309
2022/11/30,-68169
