Date,size14rsi
2016/04/16,44.128
2016/04/17,62.054
2016/04/18,48.527
2016/04/19,47.856
2016/04/20,48.804
2016/04/21,52.04
2016/04/22,47.3
2016/04/23,46.859
2016/04/24,50.786
2016/04/25,49.948
2016/04/26,48.583
2016/04/27,47.788
2016/04/28,50.468
2016/04/29,50.908
2016/04/30,55.506
2016/05/01,57.887
2016/05/02,51.46
2016/05/03,50.439
2016/05/04,52.001
2016/05/05,51.595
2016/05/06,55.907
2016/05/07,47.682
2016/05/08,52.365
2016/05/09,50.167
2016/05/10,50.846
2016/05/11,53.302
2016/05/12,56.923
2016/05/13,56.721
2016/05/14,56.997
2016/05/15,51.182
2016/05/16,49.353
2016/05/17,50.289
2016/05/18,56.637
2016/05/19,52.003
2016/05/20,55.516
2016/05/21,55.322
2016/05/22,48.115
2016/05/23,50.98
2016/05/24,49.399
2016/05/25,54.738
2016/05/26,56.93
2016/05/27,56.619
2016/05/28,73.305
2016/05/29,50.761
2016/05/30,48.001
2016/05/31,49.138
2016/06/01,48.423
2016/06/02,45.943
2016/06/03,45.377
2016/06/04,44.902
2016/06/05,44.572
2016/06/06,45.559
2016/06/07,53.6
2016/06/08,46.515
2016/06/09,47.668
2016/06/10,46.597
2016/06/11,45.044
2016/06/12,47.766
2016/06/13,52.078
2016/06/14,55.389
2016/06/15,49.271
2016/06/16,51.713
2016/06/17,64.016
2016/06/18,61.065
2016/06/19,49.989
2016/06/20,51.885
2016/06/21,49.952
2016/06/22,49.6
2016/06/23,47.06
2016/06/24,50.428
2016/06/25,44.907
2016/06/26,45.994
2016/06/27,44.917
2016/06/28,47.173
2016/06/29,55.515
2016/06/30,66.193
2016/07/01,45.846
2016/07/02,45.892
2016/07/03,46.304
2016/07/04,46.534
2016/07/05,47.735
2016/07/06,46.487
2016/07/07,46.619
2016/07/08,50.649
2016/07/09,46.897
2016/07/10,46.676
2016/07/11,47.052
2016/07/12,51.042
2016/07/13,45.709
2016/07/14,50.469
2016/07/15,48.464
2016/07/16,45.772
2016/07/17,43.699
2016/07/18,47.68
2016/07/19,50.619
2016/07/20,56.111
2016/07/21,50.618
2016/07/22,53.586
2016/07/23,49.668
2016/07/24,56.745
2016/07/25,55.093
2016/07/26,59.541
2016/07/27,53.027
2016/07/28,50.645
2016/07/29,50.349
2016/07/30,46.864
2016/07/31,50.232
2016/08/01,49.566
2016/08/02,53.017
2016/08/03,52.345
2016/08/04,50.815
2016/08/05,48.033
2016/08/06,46.154
2016/08/07,46.445
2016/08/08,47.615
2016/08/09,50.934
2016/08/10,51.496
2016/08/11,52.039
2016/08/12,49.371
2016/08/13,44.28
2016/08/14,43.345
2016/08/15,46.323
2016/08/16,53.091
2016/08/17,49.237
2016/08/18,54.458
2016/08/19,47.53
2016/08/20,46.122
2016/08/21,47.312
2016/08/22,49.349
2016/08/23,65.098
2016/08/24,50.402
2016/08/25,52.362
2016/08/26,50.788
2016/08/27,50.076
2016/08/28,46.051
2016/08/29,49.928
2016/08/30,51.286
2016/08/31,48.751
2016/09/01,50.277
2016/09/02,58.241
2016/09/03,47.835
2016/09/04,53.33
2016/09/05,47.867
2016/09/06,53.118
2016/09/07,52.307
2016/09/08,57.164
2016/09/09,55.798
2016/09/10,46.819
2016/09/11,45.716
2016/09/12,49.071
2016/09/13,46.876
2016/09/14,53.518
2016/09/15,53.13
2016/09/16,59.344
2016/09/17,48.516
2016/09/18,45.319
2016/09/19,43.495
2016/09/20,51.486
2016/09/21,49.515
2016/09/22,55.159
2016/09/23,43.84
2016/09/24,48.532
2016/09/25,46.175
2016/09/26,49.187
2016/09/27,51.341
2016/09/28,49.408
2016/09/29,47.109
2016/09/30,47.013
2016/10/01,54.628
2016/10/02,51.974
2016/10/03,52.616
2016/10/04,60.948
2016/10/05,52.727
2016/10/06,55.012
2016/10/07,75.471
2016/10/08,81.047
2016/10/09,81.903
2016/10/10,92.31
2016/10/11,49.204
2016/10/12,45.71
2016/10/13,45.869
2016/10/14,46.144
2016/10/15,45.708
2016/10/16,45.912
2016/10/17,46.198
2016/10/18,47.578
2016/10/19,47.196
2016/10/20,46.554
2016/10/21,47.702
2016/10/22,46.185
2016/10/23,45.906
2016/10/24,48.475
2016/10/25,47.906
2016/10/26,47.259
2016/10/27,47.087
2016/10/28,46.821
2016/10/29,46.753
2016/10/30,46.494
2016/10/31,47.406
2016/11/01,48.678
2016/11/02,47.137
2016/11/03,46.92
2016/11/04,45.129
2016/11/05,46.147
2016/11/06,45.496
2016/11/07,46.792
2016/11/08,47.722
2016/11/09,47.825
2016/11/10,47.941
2016/11/11,47.534
2016/11/12,47.018
2016/11/13,47.726
2016/11/14,49.598
2016/11/15,49.622
2016/11/16,47.859
2016/11/17,47.754
2016/11/18,48.583
2016/11/19,45.711
2016/11/20,48.046
2016/11/21,49.591
2016/11/22,53.518
2016/11/23,58.466
2016/11/24,46.798
2016/11/25,53.343
2016/11/26,48.377
2016/11/27,52.026
2016/11/28,52.529
2016/11/29,51.726
2016/11/30,60.428
2016/12/01,46.438
2016/12/02,47.325
2016/12/03,46.451
2016/12/04,46.432
2016/12/05,48.146
2016/12/06,50.535
2016/12/07,48.729
2016/12/08,46.647
2016/12/09,48.559
2016/12/10,46.998
2016/12/11,52.584
2016/12/12,48.18
2016/12/13,49.553
2016/12/14,55.656
2016/12/15,50.08
2016/12/16,48.518
2016/12/17,46.692
2016/12/18,45.184
2016/12/19,51.485
2016/12/20,49.672
2016/12/21,54.684
2016/12/22,54.497
2016/12/23,48.722
2016/12/24,45.254
2016/12/25,44.32
2016/12/26,43.826
2016/12/27,50.772
2016/12/28,50.074
2016/12/29,53.739
2016/12/30,52.188
2016/12/31,49.993
2017/01/01,45.913
2017/01/02,47.935
2017/01/03,52.67
2017/01/04,55.006
2017/01/05,53.684
2017/01/06,51.043
2017/01/07,50.324
2017/01/08,49.89
2017/01/09,51.235
2017/01/10,54.363
2017/01/11,50.707
2017/01/12,54.389
2017/01/13,55.485
2017/01/14,46.844
2017/01/15,46.791
2017/01/16,49.828
2017/01/17,52.399
2017/01/18,49.973
2017/01/19,48.72
2017/01/20,51.138
2017/01/21,46.729
2017/01/22,51.562
2017/01/23,51.383
2017/01/24,57.057
2017/01/25,51.975
2017/01/26,53.166
2017/01/27,52.438
2017/01/28,50.946
2017/01/29,46.03
2017/01/30,48.877
2017/01/31,46.976
2017/02/01,50.521
2017/02/02,49.017
2017/02/03,48.494
2017/02/04,48.053
2017/02/05,51.319
2017/02/06,50.788
2017/02/07,62.037
2017/02/08,57.984
2017/02/09,50.377
2017/02/10,55.334
2017/02/11,48.379
2017/02/12,47.345
2017/02/13,58.03
2017/02/14,61.078
2017/02/15,56.383
2017/02/16,49.694
2017/02/17,49.687
2017/02/18,54.202
2017/02/19,48.439
2017/02/20,50.932
2017/02/21,60.713
2017/02/22,52.993
2017/02/23,48.848
2017/02/24,52.461
2017/02/25,51.833
2017/02/26,50.086
2017/02/27,53.795
2017/02/28,57.533
2017/03/01,65.305
2017/03/02,64.226
2017/03/03,59.057
2017/03/04,51.15
2017/03/05,49.917
2017/03/06,49.477
2017/03/07,54.57
2017/03/08,48.966
2017/03/09,63.747
2017/03/10,57.427
2017/03/11,52.759
2017/03/12,53.43
2017/03/13,61.679
2017/03/14,61.158
2017/03/15,61.588
2017/03/16,71.039
2017/03/17,65.627
2017/03/18,56.707
2017/03/19,54.185
2017/03/20,52.466
2017/03/21,56.059
2017/03/22,52.932
2017/03/23,55.703
2017/03/24,56.546
2017/03/25,53.348
2017/03/26,52.043
2017/03/27,61.886
2017/03/28,53.831
2017/03/29,57.245
2017/03/30,59.006
2017/03/31,60.556
2017/04/01,49.181
2017/04/02,53.74
2017/04/03,55.663
2017/04/04,50.545
2017/04/05,51.25
2017/04/06,55.439
2017/04/07,54.96
2017/04/08,45.201
2017/04/09,47.298
2017/04/10,49.243
2017/04/11,47.688
2017/04/12,53.699
2017/04/13,51.55
2017/04/14,48.855
2017/04/15,46.888
2017/04/16,44.478
2017/04/17,46.545
2017/04/18,52.741
2017/04/19,53.941
2017/04/20,52.023
2017/04/21,54.339
2017/04/22,48.331
2017/04/23,47.546
2017/04/24,51.305
2017/04/25,56.547
2017/04/26,54.533
2017/04/27,61.429
2017/04/28,62.782
2017/04/29,53.393
2017/04/30,58.138
2017/05/01,64.958
2017/05/02,63.039
2017/05/03,54.096
2017/05/04,58.789
2017/05/05,55.392
2017/05/06,51.201
2017/05/07,56.948
2017/05/08,58.14
2017/05/09,57.494
2017/05/10,54.53
2017/05/11,56.548
2017/05/12,52.57
2017/05/13,50.83
2017/05/14,52.267
2017/05/15,62.959
2017/05/16,59.089
2017/05/17,66.829
2017/05/18,65.619
2017/05/19,70.893
2017/05/20,59.83
2017/05/21,63.809
2017/05/22,69.701
2017/05/23,76.811
2017/05/24,76.985
2017/05/25,67.036
2017/05/26,62.262
2017/05/27,57.417
2017/05/28,59.4
2017/05/29,54.452
2017/05/30,67.963
2017/05/31,65.748
2017/06/01,62.811
2017/06/02,67.932
2017/06/03,59.897
2017/06/04,58.43
2017/06/05,58.265
2017/06/06,63.655
2017/06/07,63.732
2017/06/08,59.403
2017/06/09,62.697
2017/06/10,54.93
2017/06/11,65.587
2017/06/12,68.649
2017/06/13,63.69
2017/06/14,57.666
2017/06/15,58.876
2017/06/16,57.755
2017/06/17,57.183
2017/06/18,56.975
2017/06/19,62.674
2017/06/20,64.178
2017/06/21,44.551
2017/06/22,56.285
2017/06/23,57.942
2017/06/24,56.929
2017/06/25,57.12
2017/06/26,59.57
2017/06/27,50.571
2017/06/28,59.102
2017/06/29,56.377
2017/06/30,53.176
2017/07/01,49.963
2017/07/02,51.759
2017/07/03,58.395
2017/07/04,58.338
2017/07/05,58.126
2017/07/06,51.353
2017/07/07,55.256
2017/07/08,51.113
2017/07/09,43.081
2017/07/10,56.896
2017/07/11,56.479
2017/07/12,57.308
2017/07/13,57.032
2017/07/14,54.018
2017/07/15,48.418
2017/07/16,50.46
2017/07/17,52.939
2017/07/18,58.521
2017/07/19,53.831
2017/07/20,49.917
2017/07/21,47.054
2017/07/22,44.46
2017/07/23,50.164
2017/07/24,55.08
2017/07/25,51.673
2017/07/26,46.36
2017/07/27,46.146
2017/07/28,50.105
2017/07/29,43.316
2017/07/30,44.076
2017/07/31,51.098
2017/08/01,51.918
2017/08/02,51.577
2017/08/03,52.321
2017/08/04,56.196
2017/08/05,55.766
2017/08/06,55.928
2017/08/07,61.835
2017/08/08,66.67
2017/08/09,56.299
2017/08/10,63.403
2017/08/11,65.71
2017/08/12,61.814
2017/08/13,58.741
2017/08/14,66.197
2017/08/15,67.95
2017/08/16,70.09
2017/08/17,69.933
2017/08/18,69.945
2017/08/19,64.422
2017/08/20,49.419
2017/08/21,56.678
2017/08/22,53.449
2017/08/23,53.737
2017/08/24,51.686
2017/08/25,57.843
2017/08/26,53.577
2017/08/27,54.581
2017/08/28,62.318
2017/08/29,63.96
2017/08/30,64.839
2017/08/31,59.042
2017/09/01,61.692
2017/09/02,50.722
2017/09/03,46.519
2017/09/04,60.649
2017/09/05,60.488
2017/09/06,65.653
2017/09/07,61.283
2017/09/08,60.81
2017/09/09,50.686
2017/09/10,45.434
2017/09/11,50.134
2017/09/12,52.807
2017/09/13,50.289
2017/09/14,51.096
2017/09/15,55.531
2017/09/16,49.311
2017/09/17,44.49
2017/09/18,51.43
2017/09/19,49.464
2017/09/20,48.264
2017/09/21,48.446
2017/09/22,50.563
2017/09/23,48.061
2017/09/24,53.041
2017/09/25,56.558
2017/09/26,53.704
2017/09/27,54.564
2017/09/28,58.346
2017/09/29,60.453
2017/09/30,61.429
2017/10/01,60.666
2017/10/02,58.37
2017/10/03,57.541
2017/10/04,55.564
2017/10/05,55.249
2017/10/06,59.374
2017/10/07,51.734
2017/10/08,49.977
2017/10/09,51.788
2017/10/10,57.421
2017/10/11,52.241
2017/10/12,55.619
2017/10/13,57.71
2017/10/14,50.817
2017/10/15,47.767
2017/10/16,40.249
2017/10/17,36.02
2017/10/18,33.313
2017/10/19,33.15
2017/10/20,41.667
2017/10/21,34.803
2017/10/22,32.952
2017/10/23,39.268
2017/10/24,42.723
2017/10/25,43.954
2017/10/26,44.181
2017/10/27,23.34
2017/10/28,23.34
2017/10/29,23.34
2017/10/30,23.34
2017/10/31,23.34
2017/11/01,56.003
2017/11/02,56.092
2017/11/03,56.254
2017/11/04,50.012
2017/11/05,49.191
2017/11/06,52.685
2017/11/07,53.439
2017/11/08,53.348
2017/11/09,52.747
2017/11/10,51.636
2017/11/11,49.993
2017/11/12,51.262
2017/11/13,53.942
2017/11/14,57.65
2017/11/15,58.099
2017/11/16,54.776
2017/11/17,54.828
2017/11/18,52.825
2017/11/19,52.587
2017/11/20,58.112
2017/11/21,56.523
2017/11/22,55.811
2017/11/23,55.959
2017/11/24,52.495
2017/11/25,55.954
2017/11/26,55.576
2017/11/27,69.753
2017/11/28,59.06
2017/11/29,57.75
2017/11/30,56.286
2017/12/01,56.593
2017/12/02,55.812
2017/12/03,59.41
2017/12/04,60.46
2017/12/05,60.615
2017/12/06,64.158
2017/12/07,52.124
2017/12/08,60.264
2017/12/09,56.15
2017/12/10,58.389
2017/12/11,63.881
2017/12/12,67.416
2017/12/13,68.403
2017/12/14,67.799
2017/12/15,68.038
2017/12/16,68.441
2017/12/17,66.606
2017/12/18,70.554
2017/12/19,76.032
2017/12/20,61.973
2017/12/21,66.563
2017/12/22,63.498
2017/12/23,55.441
2017/12/24,44.045
2017/12/25,46.548
2017/12/26,48.033
2017/12/27,52.61
2017/12/28,54.9
2017/12/29,60.822
2017/12/30,60.354
2017/12/31,51.065
2018/01/01,49.145
2018/01/02,59.141
2018/01/03,62.165
2018/01/04,63.675
2018/01/05,63.082
2018/01/06,61.31
2018/01/07,58.102
2018/01/08,60.102
2018/01/09,60.971
2018/01/10,55.188
2018/01/11,56.402
2018/01/12,54.824
2018/01/13,56.077
2018/01/14,51.203
2018/01/15,56.496
2018/01/16,58.277
2018/01/17,57.343
2018/01/18,55.32
2018/01/19,48.081
2018/01/20,44.911
2018/01/21,43.58
2018/01/22,41.567
2018/01/23,39.902
2018/01/24,38.805
2018/01/25,36.903
2018/01/26,44.695
2018/01/27,37.216
2018/01/28,42.253
2018/01/29,45.107
2018/01/30,45.053
2018/01/31,44.275
2018/02/01,48.508
2018/02/02,48.113
2018/02/03,39.431
2018/02/04,39.929
2018/02/05,44.514
2018/02/06,46.832
2018/02/07,41.95
2018/02/08,36.019
2018/02/09,42.146
2018/02/10,42.223
2018/02/11,39.716
2018/02/12,43.507
2018/02/13,39.597
2018/02/14,43.994
2018/02/15,43.888
2018/02/16,41.203
2018/02/17,45.105
2018/02/18,42.155
2018/02/19,45.715
2018/02/20,53.211
2018/02/21,50.048
2018/02/22,45.901
2018/02/23,43.526
2018/02/24,45.042
2018/02/25,43.195
2018/02/26,46.842
2018/02/27,44.875
2018/02/28,47.065
2018/03/01,44.267
2018/03/02,50.672
2018/03/03,46.475
2018/03/04,45.361
2018/03/05,51.244
2018/03/06,48.265
2018/03/07,52.088
2018/03/08,47.825
2018/03/09,44.601
2018/03/10,40.567
2018/03/11,39.925
2018/03/12,50.293
2018/03/13,48.178
2018/03/14,45.766
2018/03/15,45.619
2018/03/16,43.941
2018/03/17,38.144
2018/03/18,47.956
2018/03/19,49.321
2018/03/20,47.584
2018/03/21,49.462
2018/03/22,41.627
2018/03/23,44.925
2018/03/24,39.345
2018/03/25,35.892
2018/03/26,45.071
2018/03/27,43.632
2018/03/28,43.801
2018/03/29,44.554
2018/03/30,47.735
2018/03/31,43.663
2018/04/01,40.709
2018/04/02,44.22
2018/04/03,51.241
2018/04/04,50.007
2018/04/05,52.521
2018/04/06,47.145
2018/04/07,41.955
2018/04/08,46.54
2018/04/09,50.718
2018/04/10,47.706
2018/04/11,50.468
2018/04/12,57.704
2018/04/13,57.347
2018/04/14,48.475
2018/04/15,49.939
2018/04/16,55.392
2018/04/17,58.917
2018/04/18,59.311
2018/04/19,64.978
2018/04/20,67.109
2018/04/21,53.186
2018/04/22,56.102
2018/04/23,58.425
2018/04/24,61.015
2018/04/25,59.671
2018/04/26,58.339
2018/04/27,56.531
2018/04/28,57.582
2018/04/29,57.833
2018/04/30,60.935
2018/05/01,56.343
2018/05/02,58.979
2018/05/03,60.779
2018/05/04,64.178
2018/05/05,51.785
2018/05/06,47.189
2018/05/07,49.173
2018/05/08,51.339
2018/05/09,53.154
2018/05/10,58.845
2018/05/11,53.725
2018/05/12,49.816
2018/05/13,49.163
2018/05/14,55.676
2018/05/15,52.268
2018/05/16,52.122
2018/05/17,51.688
2018/05/18,51.799
2018/05/19,51.129
2018/05/20,48.554
2018/05/21,54.916
2018/05/22,53.914
2018/05/23,56.083
2018/05/24,53.953
2018/05/25,51.669
2018/05/26,44.575
2018/05/27,46.45
2018/05/28,53.721
2018/05/29,53.388
2018/05/30,54.045
2018/05/31,60.625
2018/06/01,51.189
2018/06/02,49.344
2018/06/03,51.046
2018/06/04,55.74
2018/06/05,53.376
2018/06/06,47.823
2018/06/07,47.853
2018/06/08,48.4
2018/06/09,46.967
2018/06/10,48.817
2018/06/11,48.406
2018/06/12,44.827
2018/06/13,53.18
2018/06/14,47.484
2018/06/15,41.795
2018/06/16,55.72
2018/06/17,38.692
2018/06/18,44.696
2018/06/19,51.763
2018/06/20,53.059
2018/06/21,48.166
2018/06/22,50.491
2018/06/23,42.295
2018/06/24,43.252
2018/06/25,52.778
2018/06/26,49.883
2018/06/27,51.394
2018/06/28,49.92
2018/06/29,48.308
2018/06/30,45.757
2018/07/01,46.862
2018/07/02,40.675
2018/07/03,47.022
2018/07/04,40.924
2018/07/05,47.013
2018/07/06,42.824
2018/07/07,43.981
2018/07/08,49.912
2018/07/09,49.903
2018/07/10,52.259
2018/07/11,49.171
2018/07/12,47.202
2018/07/13,46.181
2018/07/14,43.429
2018/07/15,41.437
2018/07/16,53.491
2018/07/17,53.815
2018/07/18,53.831
2018/07/19,54.169
2018/07/20,47.38
2018/07/21,42.634
2018/07/22,47.129
2018/07/23,52.715
2018/07/24,55.312
2018/07/25,55.119
2018/07/26,53.214
2018/07/27,51.073
2018/07/28,43.033
2018/07/29,49.225
2018/07/30,53.886
2018/07/31,54.046
2018/08/01,55.957
2018/08/02,55.572
2018/08/03,49.143
2018/08/04,46.214
2018/08/05,48.94
2018/08/06,52.053
2018/08/07,43.102
2018/08/08,36.323
2018/08/09,35.114
2018/08/10,43.677
2018/08/11,47.782
2018/08/12,46.633
2018/08/13,51.811
2018/08/14,51.585
2018/08/15,46.607
2018/08/16,52.626
2018/08/17,48.461
2018/08/18,52.884
2018/08/19,51.696
2018/08/20,58.062
2018/08/21,58.28
2018/08/22,52.138
2018/08/23,55.239
2018/08/24,51.695
2018/08/25,56.05
2018/08/26,54.169
2018/08/27,55.62
2018/08/28,58.001
2018/08/29,54.004
2018/08/30,51.64
2018/08/31,47.695
2018/09/01,51.859
2018/09/02,50.052
2018/09/03,54.85
2018/09/04,49.77
2018/09/05,55.192
2018/09/06,50.326
2018/09/07,54.013
2018/09/08,54.227
2018/09/09,46.666
2018/09/10,50.078
2018/09/11,47.281
2018/09/12,51.653
2018/09/13,51.429
2018/09/14,56.613
2018/09/15,55.208
2018/09/16,58.27
2018/09/17,54.577
2018/09/18,55.199
2018/09/19,40.815
2018/09/20,50.368
2018/09/21,54.146
2018/09/22,51.562
2018/09/23,53.022
2018/09/24,58.371
2018/09/25,57.229
2018/09/26,59.942
2018/09/27,59.242
2018/09/28,55.533
2018/09/29,40.642
2018/09/30,47.431
2018/10/01,48.81
2018/10/02,47.928
2018/10/03,43.286
2018/10/04,45.877
2018/10/05,42.791
2018/10/06,37.869
2018/10/07,34.921
2018/10/08,38.723
2018/10/09,41.449
2018/10/10,39.303
2018/10/11,42.334
2018/10/12,46.816
2018/10/13,41.856
2018/10/14,38.676
2018/10/15,43.848
2018/10/16,43.992
2018/10/17,44.269
2018/10/18,44.277
2018/10/19,46.282
2018/10/20,40.614
2018/10/21,41.617
2018/10/22,50.218
2018/10/23,46.083
2018/10/24,52.639
2018/10/25,54.979
2018/10/26,51.024
2018/10/27,41.987
2018/10/28,42.789
2018/10/29,51.09
2018/10/30,49.956
2018/10/31,47.635
2018/11/01,48.102
2018/11/02,46.235
2018/11/03,43.534
2018/11/04,43.757
2018/11/05,48.057
2018/11/06,51.25
2018/11/07,48.597
2018/11/08,50.076
2018/11/09,47.768
2018/11/10,45.078
2018/11/11,47.183
2018/11/12,50.917
2018/11/13,48.901
2018/11/14,52.117
2018/11/15,48.657
2018/11/16,47.109
2018/11/17,42.808
2018/11/18,40.746
2018/11/19,53.436
2018/11/20,55.238
2018/11/21,50.232
2018/11/22,49.796
2018/11/23,49.422
2018/11/24,43.893
2018/11/25,46.702
2018/11/26,48.999
2018/11/27,50.986
2018/11/28,56.552
2018/11/29,50.131
2018/11/30,52.442
2018/12/01,45.861
2018/12/02,43.442
2018/12/03,51.191
2018/12/04,51.053
2018/12/05,53.706
2018/12/06,54.249
2018/12/07,51.779
2018/12/08,48.407
2018/12/09,47.042
2018/12/10,51.401
2018/12/11,49.819
2018/12/12,46.413
2018/12/13,49.819
2018/12/14,53.245
2018/12/15,46.97
2018/12/16,44.228
2018/12/17,53.763
2018/12/18,55.875
2018/12/19,55.726
2018/12/20,55.573
2018/12/21,55.809
2018/12/22,45.123
2018/12/23,47.535
2018/12/24,53.253
2018/12/25,45.384
2018/12/26,51.455
2018/12/27,48.793
2018/12/28,49.833
2018/12/29,46.889
2018/12/30,40.701
2018/12/31,46.926
2019/01/01,40.321
2019/01/02,51.806
2019/01/03,54.391
2019/01/04,53.198
2019/01/05,49.446
2019/01/06,46.01
2019/01/07,51.688
2019/01/08,50.98
2019/01/09,50.847
2019/01/10,54.093
2019/01/11,52.731
2019/01/12,45.431
2019/01/13,45.14
2019/01/14,52.422
2019/01/15,51.377
2019/01/16,51.184
2019/01/17,50.85
2019/01/18,50.361
2019/01/19,50.744
2019/01/20,50.626
2019/01/21,61.478
2019/01/22,64.687
2019/01/23,57.113
2019/01/24,54.151
2019/01/25,49.292
2019/01/26,46.676
2019/01/27,49.447
2019/01/28,58.46
2019/01/29,59.692
2019/01/30,57.813
2019/01/31,55.14
2019/02/01,53.641
2019/02/02,44.853
2019/02/03,42.501
2019/02/04,41.79
2019/02/05,42.833
2019/02/06,44.478
2019/02/07,46.094
2019/02/08,51.824
2019/02/09,45.614
2019/02/10,50.655
2019/02/11,56.856
2019/02/12,57.198
2019/02/13,63.574
2019/02/14,63.323
2019/02/15,61.036
2019/02/16,56.155
2019/02/17,58.153
2019/02/18,63.173
2019/02/19,64.32
2019/02/20,64.764
2019/02/21,65.938
2019/02/22,64.68
2019/02/23,51.396
2019/02/24,58.839
2019/02/25,64.142
2019/02/26,62.545
2019/02/27,59.059
2019/02/28,58.22
2019/03/01,40.892
2019/03/02,36.22
2019/03/03,34.315
2019/03/04,46.407
2019/03/05,44.315
2019/03/06,42.354
2019/03/07,41.174
2019/03/08,45.674
2019/03/09,43.041
2019/03/10,38.281
2019/03/11,43.676
2019/03/12,45.254
2019/03/13,48.9
2019/03/14,47.389
2019/03/15,46.057
2019/03/16,42.3
2019/03/17,40.292
2019/03/18,51.09
2019/03/19,54.961
2019/03/20,51.318
2019/03/21,52.561
2019/03/22,51.51
2019/03/23,45.547
2019/03/24,44.605
2019/03/25,52.427
2019/03/26,53.285
2019/03/27,52.737
2019/03/28,51.381
2019/03/29,54.636
2019/03/30,53.894
2019/03/31,51.459
2019/04/01,53.071
2019/04/02,59.94
2019/04/03,60.14
2019/04/04,55.233
2019/04/05,47.43
2019/04/06,41.794
2019/04/07,43.772
2019/04/08,51.267
2019/04/09,49.604
2019/04/10,57.005
2019/04/11,60.202
2019/04/12,50.185
2019/04/13,44.414
2019/04/14,43.243
2019/04/15,53.189
2019/04/16,55.444
2019/04/17,51.419
2019/04/18,52.117
2019/04/19,51.178
2019/04/20,49.635
2019/04/21,51.359
2019/04/22,51.997
2019/04/23,54.166
2019/04/24,48.683
2019/04/25,49.033
2019/04/26,48.71
2019/04/27,39.627
2019/04/28,44.4
2019/04/29,48.011
2019/04/30,52.447
2019/05/01,50.496
2019/05/02,59.422
2019/05/03,53.781
2019/05/04,45.916
2019/05/05,47.435
2019/05/06,58.591
2019/05/07,63.256
2019/05/08,55.896
2019/05/09,52.639
2019/05/10,52.709
2019/05/11,52.233
2019/05/12,49.85
2019/05/13,52.858
2019/05/14,55.235
2019/05/15,57.486
2019/05/16,59.642
2019/05/17,57.325
2019/05/18,50.76
2019/05/19,48.226
2019/05/20,54.777
2019/05/21,52.433
2019/05/22,55.856
2019/05/23,55.333
2019/05/24,55.794
2019/05/25,49.145
2019/05/26,46.339
2019/05/27,56.986
2019/05/28,54.396
2019/05/29,55.235
2019/05/30,54.31
2019/05/31,48.672
2019/06/01,52.758
2019/06/02,50.656
2019/06/03,53.016
2019/06/04,52.917
2019/06/05,47.973
2019/06/06,47.915
2019/06/07,46.081
2019/06/08,59.447
2019/06/09,43.148
2019/06/10,55.414
2019/06/11,54.345
2019/06/12,50.23
2019/06/13,46.395
2019/06/14,48.98
2019/06/15,53.016
2019/06/16,48.575
2019/06/17,53.544
2019/06/18,49.919
2019/06/19,53.418
2019/06/20,55.397
2019/06/21,47.191
2019/06/22,45.722
2019/06/23,46.43
2019/06/24,49.722
