Date,hashrate14wma
2016/06/20,3733448093441
2016/06/21,3745271297145
2016/06/22,3775499235771
2016/06/23,3812203524804
2016/06/24,3844745840529
2016/06/25,3869711241978
2016/06/26,3906608548090
2016/06/27,3948623587067
2016/06/28,3993133578852
2016/06/29,4019762242872
2016/06/30,4045681078168
2016/07/01,4080404550022
2016/07/02,4113136864439
2016/07/03,4154232154647
2016/07/04,4189221416434
2016/07/05,4219443699220
2016/07/06,4244541155923
2016/07/07,4263523276933
2016/07/08,4282634920234
2016/07/09,4299678773551
2016/07/10,4317070003342
2016/07/11,4340862467339
2016/07/12,4361783886293
2016/07/13,4388876003023
2016/07/14,4406016240232
2016/07/15,4410709934904
2016/07/16,4417244543809
2016/07/17,4424397040957
2016/07/18,4447165125087
2016/07/19,4460258971784
2016/07/20,4459858966505
2016/07/21,4482031296829
2016/07/22,4479235378919
2016/07/23,4500445464312
2016/07/24,4502762904921
2016/07/25,4484702638138
2016/07/26,4440246244122
2016/07/27,4375676197700
2016/07/28,4350421780391
2016/07/29,4315019139396
2016/07/30,4271528947815
2016/07/31,4239850096431
2016/08/01,4199682943350
2016/08/02,4125018237291
2016/08/03,4041533356379
2016/08/04,4008602722730
2016/08/05,3994719612936
2016/08/06,3970490217674
2016/08/07,3970586710503
2016/08/08,3985450297801
2016/08/09,4031228258413
2016/08/10,4086921937533
2016/08/11,4151173986574
2016/08/12,4210914399231
2016/08/13,4260373687103
2016/08/14,4307246834718
2016/08/15,4353461665514
2016/08/16,4409972577329
2016/08/17,4457283602562
2016/08/18,4508385356118
2016/08/19,4545302132510
2016/08/20,4595209837991
2016/08/21,4643391882022
2016/08/22,4688159960958
2016/08/23,4737565712804
2016/08/24,4779559492583
2016/08/25,4830946802900
2016/08/26,4899281525959
2016/08/27,4960661820083
2016/08/28,5005970215214
2016/08/29,5036064012575
2016/08/30,5059874245234
2016/08/31,5093359256404
2016/09/01,5128147541153
2016/09/02,5167668312661
2016/09/03,5164103537635
2016/09/04,5139798222390
2016/09/05,5140061771903
2016/09/06,5131534592602
2016/09/07,5138962472534
2016/09/08,5136755085722
2016/09/09,5137974185592
2016/09/10,5146195549081
2016/09/11,5181573823273
2016/09/12,5212477120552
2016/09/13,5236801229339
2016/09/14,5282856622379
2016/09/15,5324060917704
2016/09/16,5358122237733
2016/09/17,5417415675204
2016/09/18,5381630384244
2016/09/19,5360293613490
2016/09/20,5417645658175
2016/09/21,5491290957888
2016/09/22,5489814852089
2016/09/23,5560370185315
2016/09/24,5625988390808
2016/09/25,5714103320398
2016/09/26,5747923383962
2016/09/27,5820350498385
2016/09/28,5892966899728
2016/09/29,5977573186251
2016/09/30,6031383812578
2016/10/01,6107539596424
2016/10/02,6200796929258
2016/10/03,6261188586374
2016/10/04,6327942572083
2016/10/05,6381282584298
2016/10/06,6435599379988
2016/10/07,6449685087224
2016/10/08,6495645418492
2016/10/09,6551204786206
2016/10/10,6606754967363
2016/10/11,6663614802374
2016/10/12,6681399722671
2016/10/13,6729101914704
2016/10/14,6807272670204
2016/10/15,6886221602183
2016/10/16,6982155378690
2016/10/17,7020634229433
2016/10/18,7088471053839
2016/10/19,7148258060793
2016/10/20,7234557378657
2016/10/21,7326788327511
2016/10/22,7407637221646
2016/10/23,7450289987679
2016/10/24,7506407704772
2016/10/25,7568380220387
2016/10/26,7632552853765
2016/10/27,7666326704871
2016/10/28,7651493839749
2016/10/29,7432762898263
2016/10/30,7204800157345
2016/10/31,7046985224183
2016/11/01,6777474672373
2016/11/02,6458821484028
2016/11/03,6136556481373
2016/11/04,5795400398809
2016/11/05,5456784225242
2016/11/06,5147285342766
2016/11/07,4970224672562
2016/11/08,4892920189540
2016/11/09,4824466043998
2016/11/10,4729744735925
2016/11/11,4648339471069
2016/11/12,4606659019540
2016/11/13,4628823172809
2016/11/14,4683659538317
2016/11/15,4752876397093
2016/11/16,4809103724817
2016/11/17,4834097660384
2016/11/18,4903486654272
2016/11/19,5001464531046
2016/11/20,5152381789036
2016/11/21,5327831537268
2016/11/22,5437660927884
2016/11/23,5532402940483
2016/11/24,5537182215850
2016/11/25,5536358747010
2016/11/26,5536109890260
2016/11/27,5526388715962
2016/11/28,5538768373623
2016/11/29,5534923978693
2016/11/30,5495952310424
2016/12/01,5463294240941
2016/12/02,5436273415744
2016/12/03,5444192974171
2016/12/04,5442492465371
2016/12/05,5426120536681
2016/12/06,5412697415076
2016/12/07,5422227806047
2016/12/08,5473801040402
2016/12/09,5538154181179
2016/12/10,5613443826638
2016/12/11,5704236511770
2016/12/12,5756049840018
2016/12/13,5829733084187
2016/12/14,5891724326387
2016/12/15,5940226093561
2016/12/16,6006510200442
2016/12/17,6074380228192
2016/12/18,6165163851080
2016/12/19,6244960928974
2016/12/20,6335035279842
2016/12/21,6405085495079
2016/12/22,6434171226005
2016/12/23,6396301260460
2016/12/24,6310580384646
2016/12/25,6264094008399
2016/12/26,6247855477482
2016/12/27,6202870591598
2016/12/28,6154928287117
2016/12/29,6106400333081
2016/12/30,6060765344115
2016/12/31,6027619365354
2017/01/01,5999148996357
2017/01/02,5979001295715
2017/01/03,5965165351566
2017/01/04,6041203078940
2017/01/05,6137530736222
2017/01/06,6235776117102
2017/01/07,6359126925457
2017/01/08,6473122895689
2017/01/09,6607028792027
2017/01/10,6730401004418
2017/01/11,6850865597187
2017/01/12,6967567429431
2017/01/13,7087710895500
2017/01/14,7194467082253
2017/01/15,7306185347512
2017/01/16,7400100241854
2017/01/17,7466988435139
2017/01/18,7509396499556
2017/01/19,7611381823382
2017/01/20,7664106180510
2017/01/21,7734133325161
2017/01/22,7799786973770
2017/01/23,7875470038342
2017/01/24,7927642335526
2017/01/25,7974534558745
2017/01/26,8043534219714
2017/01/27,8087071412094
2017/01/28,8128961778105
2017/01/29,8142619012937
2017/01/30,8182901036432
2017/01/31,8216844633126
2017/02/01,8229193213402
2017/02/02,8259792758164
2017/02/03,8269398351176
2017/02/04,8295768386946
2017/02/05,8364720740506
2017/02/06,8440530076282
2017/02/07,8508889921650
2017/02/08,8585857601439
2017/02/09,8649850059672
2017/02/10,8744620504440
2017/02/11,8837709323507
2017/02/12,8937013380897
2017/02/13,9041514893797
2017/02/14,9149387138284
2017/02/15,9250110405410
2017/02/16,9332131120039
2017/02/17,9426450839014
2017/02/18,9518998672779
2017/02/19,9619510458086
2017/02/20,9713210416765
2017/02/21,9825467860466
2017/02/22,9907107443320
2017/02/23,9980703505561
2017/02/24,10048591881333
2017/02/25,10147791464261
2017/02/26,10291023325595
2017/02/27,10423891380542
2017/02/28,10608658027026
2017/03/01,10723387053030
2017/03/02,10847364175597
2017/03/03,11010704426673
2017/03/04,11135412355586
2017/03/05,11314032399119
2017/03/06,11476949231897
2017/03/07,11610017555663
2017/03/08,11784733264982
2017/03/09,11940773000902
2017/03/10,12078451332765
2017/03/11,12227098082979
2017/03/12,12359673289868
2017/03/13,12544366063871
2017/03/14,12682312361734
2017/03/15,12854435515405
2017/03/16,13025018804044
2017/03/17,13269518259749
2017/03/18,13511629028051
2017/03/19,13620309653606
2017/03/20,13838850069365
2017/03/21,13991879819934
2017/03/22,14168340910249
2017/03/23,14391050480982
2017/03/24,14574546367753
2017/03/25,14746142214378
2017/03/26,14997828466709
2017/03/27,15307255871006
2017/03/28,15525979586510
2017/03/29,15805166435651
2017/03/30,16056541433259
2017/03/31,16336845721165
2017/04/01,16547310640464
2017/04/02,16729754430830
2017/04/03,16778767709031
2017/04/04,16948774867527
2017/04/05,17156898464603
2017/04/06,17317695639566
2017/04/07,17492398206830
2017/04/08,17651474617094
2017/04/09,17737920794607
2017/04/10,17816109319464
2017/04/11,17962804157238
2017/04/12,18073547896526
2017/04/13,18123286027146
2017/04/14,18381284488641
2017/04/15,18541316073422
2017/04/16,18727811562920
2017/04/17,18931939857739
2017/04/18,19159015379377
2017/04/19,19331041779230
2017/04/20,19512112470651
2017/04/21,19739873110951
2017/04/22,19956107871277
2017/04/23,20213137227855
2017/04/24,20341892436419
2017/04/25,20567541579017
2017/04/26,20727131926233
2017/04/27,20903649434186
2017/04/28,21225968150392
2017/04/29,21587132324434
2017/04/30,21837819880934
2017/05/01,22092045208078
2017/05/02,22320259633536
2017/05/03,22569412758211
2017/05/04,22738851972103
2017/05/05,23039454745029
2017/05/06,23298484087422
2017/05/07,23583590500229
2017/05/08,23785071570240
2017/05/09,24100025319595
2017/05/10,24342639953592
2017/05/11,24605946782277
2017/05/12,24949470063187
2017/05/13,25171492335049
2017/05/14,25479831216110
2017/05/15,25874796775625
2017/05/16,26281200566385
2017/05/17,26444651532124
2017/05/18,26708269823481
2017/05/19,27073077776214
2017/05/20,27501585618698
2017/05/21,27999608135868
2017/05/22,28561598947630
2017/05/23,28905007413039
2017/05/24,29303643937782
2017/05/25,29669471153831
2017/05/26,29993430386524
2017/05/27,30400195919669
2017/05/28,30721225729437
2017/05/29,31271352294342
2017/05/30,32061796709992
2017/05/31,32648070230800
2017/06/01,33411936250502
2017/06/02,33958096499956
2017/06/03,34579778136303
2017/06/04,35257427805991
2017/06/05,35982726921379
2017/06/06,36704347823905
2017/06/07,37553120845067
2017/06/08,38350272924849
2017/06/09,39036381352625
2017/06/10,39912509822523
2017/06/11,40821028806932
2017/06/12,41597334112941
2017/06/13,42476526861063
2017/06/14,43408628480817
2017/06/15,44339192665074
2017/06/16,45274665849189
2017/06/17,46301951410068
2017/06/18,47334432133927
2017/06/19,48313848298837
2017/06/20,49305980419313
2017/06/21,50231287955417
2017/06/22,51121734776944
2017/06/23,51835601356528
2017/06/24,52610616303782
2017/06/25,53367013747057
2017/06/26,54284952950435
2017/06/27,55061990275887
2017/06/28,55942266822150
2017/06/29,56919228024010
2017/06/30,57786693638183
2017/07/01,58659314628096
2017/07/02,59492867450374
2017/07/03,60474336145885
2017/07/04,61545679087488
2017/07/05,62261107798247
2017/07/06,63028359190198
2017/07/07,63835681400618
2017/07/08,64574749893497
2017/07/09,65277370306919
2017/07/10,66010557848933
2017/07/11,66579444160921
2017/07/12,66823181639036
2017/07/13,67085043640339
2017/07/14,67101101442473
2017/07/15,67400504978465
2017/07/16,67857007982978
2017/07/17,67777159012236
2017/07/18,67908523500404
2017/07/19,68391824539810
2017/07/20,69114799629498
2017/07/21,69733412617976
2017/07/22,70266176882871
2017/07/23,71109414516711
2017/07/24,71602864265520
2017/07/25,72526720524892
2017/07/26,73326852145337
2017/07/27,73867488672639
2017/07/28,74589087729272
2017/07/29,75075755216832
2017/07/30,75812866379991
2017/07/31,76710522125042
2017/08/01,77467493400743
2017/08/02,77951773577052
2017/08/03,77956331801333
2017/08/04,78339938688535
2017/08/05,78556322357164
2017/08/06,78855262138791
2017/08/07,79422852429389
2017/08/08,80034851747229
2017/08/09,80808595122667
2017/08/10,81301490314622
2017/08/11,81878901816594
2017/08/12,82745954998729
2017/08/13,83557060803261
2017/08/14,84545708731736
2017/08/15,85618742395975
2017/08/16,86651369677163
2017/08/17,87745345425249
2017/08/18,88586721611497
2017/08/19,89800363608228
2017/08/20,90570623924582
2017/08/21,91545726114927
2017/08/22,92420170970660
2017/08/23,93482227993244
2017/08/24,94278879201909
2017/08/25,94685983136997
2017/08/26,95080509871233
2017/08/27,95327696497918
2017/08/28,95111452002309
2017/08/29,95753919639918
2017/08/30,96376348791106
2017/08/31,96689003606044
2017/09/01,97085776345561
2017/09/02,97401981383167
2017/09/03,97627098712739
2017/09/04,98010322305108
2017/09/05,98416136169159
2017/09/06,98661870282311
2017/09/07,99184559915173
2017/09/08,1.0032550181065E+14
2017/09/09,1.010030494973E+14
2017/09/10,101393062777884
2017/09/11,1.0171908641031E+14
2017/09/12,1.0269309879294E+14
2017/09/13,1.0297973300533E+14
2017/09/14,1.0350257416514E+14
2017/09/15,1.044388066615E+14
2017/09/16,1.0500169265822E+14
2017/09/17,1.056002944391E+14
2017/09/18,1.0581093407852E+14
2017/09/19,1.0634301788943E+14
2017/09/20,1.0663495700963E+14
2017/09/21,1.0711215760039E+14
2017/09/22,1.0738779405126E+14
2017/09/23,1.0705287672827E+14
2017/09/24,1.0709092936122E+14
2017/09/25,1.0639659509664E+14
2017/09/26,1.0590438535146E+14
2017/09/27,1.0581808768017E+14
2017/09/28,1.0520477958146E+14
2017/09/29,1.0407739783359E+14
2017/09/30,1.0299359591723E+14
2017/10/01,1.0261836297916E+14
2017/10/02,1.0225186391088E+14
2017/10/03,1.0190618589707E+14
2017/10/04,1.0202334812608E+14
2017/10/05,1.0262972922072E+14
2017/10/06,1.0259726436141E+14
2017/10/07,1.0233123372612E+14
2017/10/08,1.0254924519188E+14
2017/10/09,1.0287633752739E+14
2017/10/10,1.0336299409778E+14
2017/10/11,104243394490658
2017/10/12,1.0457798304975E+14
2017/10/13,1.0549768090955E+14
2017/10/14,1.0563491384828E+14
2017/10/15,1.0616333002485E+14
2017/10/16,1.0704538239027E+14
2017/10/17,1.0819341238104E+14
2017/10/18,1.0912304361826E+14
2017/10/19,1.1052640568105E+14
2017/10/20,1.1173184473390E+14
2017/10/21,1.1272387306879E+14
2017/10/22,1.1386032749987E+14
2017/10/23,1.1470233598833E+14
2017/10/24,1.1593920603314E+14
2017/10/25,1.1663236274498E+14
2017/10/26,1.1671601410997E+14
2017/10/27,1.0140773434745E+14
2017/10/28,87147927511743
2017/10/29,73889102256112
2017/10/30,61664543205115
2017/10/31,50504097531059
2017/11/01,56564622997815
2017/11/02,61833480715661
2017/11/03,66906839469359
2017/11/04,71748210422736
2017/11/05,77316379877732
2017/11/06,82572587044313
2017/11/07,87769306398285
2017/11/08,93334550012192
2017/11/09,98656002027759
2017/11/10,1.0420355190247E+14
2017/11/11,1.0864241122525E+14
2017/11/12,1.1231752264555E+14
2017/11/13,1.147603953926E+14
2017/11/14,1.1571927290994E+14
2017/11/15,1.1566893912004E+14
2017/11/16,1.1518284935381E+14
2017/11/17,1.1485822730419E+14
2017/11/18,1.144008152081E+14
2017/11/19,1.1414214708806E+14
2017/11/20,1.1488444243592E+14
2017/11/21,1.1538366389943E+14
2017/11/22,1.1578550702208E+14
2017/11/23,1.1666722681226E+14
2017/11/24,1.1782688335047E+14
2017/11/25,1.1896860117423E+14
2017/11/26,1.1999700807271E+14
2017/11/27,1.2072864936113E+14
2017/11/28,1.2113068820033E+14
2017/11/29,1.2174057178902E+14
2017/11/30,1.2246130185014E+14
2017/12/01,1.2314745005366E+14
2017/12/02,1.237252430874E+14
2017/12/03,1.2366914383431E+14
2017/12/04,1.2405997243028E+14
2017/12/05,124076370711844
2017/12/06,1.2407311219227E+14
2017/12/07,1.2422426081323E+14
2017/12/08,1.246350736649E+14
2017/12/09,1.2515183427683E+14
2017/12/10,1.2542910378746E+14
2017/12/11,1.2590619976711E+14
2017/12/12,1.2642496347992E+14
2017/12/13,1.2754527578916E+14
2017/12/14,1.290412186532E+14
2017/12/15,1.3123039861450E+14
2017/12/16,1.3301223178122E+14
2017/12/17,1.3476427066883E+14
2017/12/18,1.3690969055944E+14
2017/12/19,1.3849919533227E+14
2017/12/20,1.397576864006E+14
2017/12/21,1.4084288788081E+14
2017/12/22,1.4165632604022E+14
2017/12/23,1.4316066568547E+14
2017/12/24,1.4437975886736E+14
2017/12/25,1.4561726427367E+14
2017/12/26,1.4675359670389E+14
2017/12/27,1.4781584717714E+14
2017/12/28,1.4924560832962E+14
2017/12/29,1.5009949938236E+14
2017/12/30,1.5100246713778E+14
2017/12/31,1.5207632919068E+14
2018/01/01,1.533488283988E+14
2018/01/02,1.5446249938651E+14
2018/01/03,1.5539535520775E+14
2018/01/04,1.5669364248363E+14
2018/01/05,1.5832215050373E+14
2018/01/06,1.5929322758438E+14
2018/01/07,1.6091747455479E+14
2018/01/08,1.6232034797009E+14
2018/01/09,1.6382656335257E+14
2018/01/10,1.6561532223458E+14
2018/01/11,1.6792126991523E+14
2018/01/12,1.7009286653793E+14
2018/01/13,1.7210643688358E+14
2018/01/14,1.7444188154676E+14
2018/01/15,1.7599844808877E+14
2018/01/16,1.7808735776527E+14
2018/01/17,1.8042004872342E+14
2018/01/18,1.8223473329105E+14
2018/01/19,1.8371621024558E+14
2018/01/20,1.8602744154155E+14
2018/01/21,1.8746612904069E+14
2018/01/22,1.8928551671612E+14
2018/01/23,1.9077433113847E+14
2018/01/24,1.9270015936766E+14
2018/01/25,1.946017549213E+14
2018/01/26,1.9627872728966E+14
2018/01/27,1.9754424827071E+14
2018/01/28,1.9897407880056E+14
2018/01/29,2.013245744013E+14
2018/01/30,2.0302466657919E+14
2018/01/31,2.0523037595691E+14
2018/02/01,2.0787392649833E+14
2018/02/02,2.1066898261042E+14
2018/02/03,2.1304644068195E+14
2018/02/04,2.1513977091273E+14
2018/02/05,2.1770690252661E+14
2018/02/06,2.1960551381874E+14
2018/02/07,2.2193520447919E+14
2018/02/08,2.2364651297284E+14
2018/02/09,2.2555335189911E+14
2018/02/10,2.2738683248028E+14
2018/02/11,2.291856856155E+14
2018/02/12,2.3130325391222E+14
2018/02/13,2.3335392153861E+14
2018/02/14,2.3425558681598E+14
2018/02/15,2.3524968160958E+14
2018/02/16,2.3669482969058E+14
2018/02/17,2.3802960315195E+14
2018/02/18,2.3917098808706E+14
2018/02/19,2.4002890740416E+14
2018/02/20,2.4032986971449E+14
2018/02/21,2.4077222183679E+14
2018/02/22,2.4138645647096E+14
2018/02/23,2.4217868949588E+14
2018/02/24,2.4264967940809E+14
2018/02/25,2.4379444156476E+14
2018/02/26,2.4443935195955E+14
2018/02/27,2.4446628392158E+14
2018/02/28,2.4565257174222E+14
2018/03/01,2.4684398722974E+14
2018/03/02,2.4813087367607E+14
2018/03/03,2.5002311655583E+14
2018/03/04,2.5083788515958E+14
2018/03/05,2.5168932080781E+14
2018/03/06,2.5251128455204E+14
2018/03/07,2.5429628016509E+14
2018/03/08,2.5575844643434E+14
2018/03/09,2.5623550611618E+14
2018/03/10,2.5696013598719E+14
2018/03/11,2.5738349018208E+14
2018/03/12,2.5797612841100E+14
2018/03/13,2.5837442863828E+14
2018/03/14,2.5826611160957E+14
2018/03/15,2.5852755115291E+14
2018/03/16,2.5995099250739E+14
2018/03/17,2.6100479361549E+14
2018/03/18,2.6170945959365E+14
2018/03/19,2.6244557082588E+14
2018/03/20,2.6323941593508E+14
2018/03/21,2.634578219407E+14
2018/03/22,2.6360198539902E+14
2018/03/23,2.639058386971E+14
2018/03/24,2.6390290023688E+14
2018/03/25,2.6403304042378E+14
2018/03/26,2.6506115346806E+14
2018/03/27,2.6515713731305E+14
2018/03/28,2.651443564381E+14
2018/03/29,2.6444415477372E+14
2018/03/30,2.6414670046247E+14
2018/03/31,2.6342202427475E+14
2018/04/01,2.6282357222998E+14
2018/04/02,2.6229805034936E+14
2018/04/03,2.6104044510783E+14
2018/04/04,2.6022310587304E+14
2018/04/05,2.5968199657557E+14
2018/04/06,2.6005569434418E+14
2018/04/07,2.5984154128703E+14
2018/04/08,2.5940897197963E+14
2018/04/09,2.5792060485637E+14
2018/04/10,2.5747577359211E+14
2018/04/11,2.5678730157796E+14
2018/04/12,2.5601995528914E+14
2018/04/13,2.5568888432523E+14
2018/04/14,2.5547367127383E+14
2018/04/15,2.5529271587251E+14
2018/04/16,2.5527903714160E+14
2018/04/17,2.5526218985462E+14
2018/04/18,2.5437026617095E+14
2018/04/19,2.5450631733993E+14
2018/04/20,2.5381999213747E+14
2018/04/21,2.5454489193997E+14
2018/04/22,2.5484348964204E+14
2018/04/23,2.5570886156444E+14
2018/04/24,2.5577400656337E+14
2018/04/25,2.5613775524024E+14
2018/04/26,2.5773244651794E+14
2018/04/27,2.5791784990494E+14
2018/04/28,2.5758824878706E+14
2018/04/29,2.5878464807657E+14
2018/04/30,2.5968423216596E+14
2018/05/01,2.5948184725138E+14
2018/05/02,2.6000583261453E+14
2018/05/03,2.6054290667143E+14
2018/05/04,2.6141899449232E+14
2018/05/05,2.6272619816739E+14
2018/05/06,2.6399490312018E+14
2018/05/07,2.6588765907367E+14
2018/05/08,2.6725785908763E+14
2018/05/09,2.6797825195148E+14
2018/05/10,2.6857495309937E+14
2018/05/11,2.6953381091657E+14
2018/05/12,2.7113774642906E+14
2018/05/13,2.7243950374613E+14
2018/05/14,2.7290341693716E+14
2018/05/15,2.7281190228681E+14
2018/05/16,2.7264499749674E+14
2018/05/17,2.7278003868659E+14
2018/05/18,2.7254622918174E+14
2018/05/19,2.7244489305297E+14
2018/05/20,2.7284701318965E+14
2018/05/21,2.7352984702987E+14
2018/05/22,2.7376617889997E+14
2018/05/23,2.7388875109218E+14
2018/05/24,2.7265255356156E+14
2018/05/25,2.7174743100414E+14
2018/05/26,2.7148438034816E+14
2018/05/27,2.7044350807134E+14
2018/05/28,2.7015488150619E+14
2018/05/29,2.6977928811582E+14
2018/05/30,2.6912181854444E+14
2018/05/31,2.6934838549877E+14
2018/06/01,2.6810100358743E+14
2018/06/02,2.6786710915062E+14
2018/06/03,2.6741029456825E+14
2018/06/04,267212876219592
2018/06/05,2.6701438547744E+14
2018/06/06,2.6668787037044E+14
2018/06/07,2.6677636180938E+14
2018/06/08,2.6701396963625E+14
2018/06/09,2.6874585265271E+14
2018/06/10,2.6897930288616E+14
2018/06/11,2.6976650792528E+14
2018/06/12,2.7099532345816E+14
2018/06/13,2.7112129327698E+14
2018/06/14,2.7114463032374E+14
2018/06/15,271086606325659
2018/06/16,2.7131660144291E+14
2018/06/17,2.7122850156262E+14
2018/06/18,2.7246813369113E+14
2018/06/19,2.739349385871E+14
2018/06/20,2.7480622604965E+14
2018/06/21,2.7603170314509E+14
2018/06/22,2.7735311749313E+14
2018/06/23,2.7799267306705E+14
2018/06/24,2.7877036153193E+14
2018/06/25,2.7957382852945E+14
2018/06/26,279946814030828
2018/06/27,2.8136967409277E+14
2018/06/28,2.8145794884736E+14
2018/06/29,2.8115559914245E+14
2018/06/30,2.821853478648E+14
2018/07/01,2.8152917773458E+14
2018/07/02,2.8145057357223E+14
2018/07/03,2.819399932525E+14
2018/07/04,282081068820519
2018/07/05,2.8343091661858E+14
2018/07/06,2.8405932534292E+14
2018/07/07,285107928403438
2018/07/08,2.8529543170341E+14
2018/07/09,2.8644949341012E+14
2018/07/10,2.8654207224911E+14
2018/07/11,2.8553730353722E+14
2018/07/12,2.850537186735E+14
2018/07/13,2.8418916054147E+14
2018/07/14,2.8337945719105E+14
2018/07/15,2.8288217178093E+14
2018/07/16,282385083546218
2018/07/17,2.8270594497995E+14
2018/07/18,2.8270069229665E+14
2018/07/19,2.822435801215E+14
2018/07/20,2.8127698257979E+14
2018/07/21,2.7896266249582E+14
2018/07/22,2.7856651656778E+14
2018/07/23,2.7950755155219E+14
2018/07/24,2.798592441296E+14
2018/07/25,2.8121632181809E+14
2018/07/26,2.8212581576705E+14
2018/07/27,2.8290455524257E+14
2018/07/28,2.8377486040191E+14
2018/07/29,2.8471778166987E+14
2018/07/30,2.8550994700413E+14
2018/07/31,2.8638619205567E+14
2018/08/01,2.8680320450441E+14
2018/08/02,2.8793721513084E+14
2018/08/03,2.8801883162622E+14
2018/08/04,2.8897500565242E+14
2018/08/05,2.8968563783413E+14
2018/08/06,2.9029217942268E+14
2018/08/07,2.9066118245841E+14
2018/08/08,2.9134391926554E+14
2018/08/09,2.92099584624E+14
2018/08/10,2.9227408210306E+14
2018/08/11,2.9256414824572E+14
2018/08/12,2.9173859565217E+14
2018/08/13,2.909305635808E+14
2018/08/14,290331594732008
2018/08/15,2.8935920223579E+14
2018/08/16,287832078758220
