Date,sentbyaddress14roc
2016/08/11,-12.794
2016/08/12,-16.542
2016/08/13,-9.595
2016/08/14,-13.395
2016/08/15,-15.859
2016/08/16,-23.717
2016/08/17,-17.828
2016/08/18,-14.597
2016/08/19,-1.589
2016/08/20,4.987
2016/08/21,0.863
2016/08/22,-14.09
2016/08/23,-4.262
2016/08/24,-3.773
2016/08/25,-7.441
2016/08/26,6.576
2016/08/27,19.756
2016/08/28,4.58
2016/08/29,12.47
2016/08/30,-4.015
2016/08/31,15.123
2016/09/01,27.283
2016/09/02,18.222
2016/09/03,1.129
2016/09/04,1.895
2016/09/05,9.382
2016/09/06,-8.983
2016/09/07,2.315
2016/09/08,7.772
2016/09/09,-0.734
2016/09/10,-7.759
2016/09/11,2.772
2016/09/12,-4.169
2016/09/13,0.984
2016/09/14,-4.17
2016/09/15,-15.118
2016/09/16,-0.01
2016/09/17,6.481
2016/09/18,-5.299
2016/09/19,-12.621
2016/09/20,50.423
2016/09/21,33.384
2016/09/22,-23.151
2016/09/23,-4.01
2016/09/24,4.11
2016/09/25,-2.934
2016/09/26,-5.377
2016/09/27,-3.114
2016/09/28,-6.258
2016/09/29,8.357
2016/09/30,0.678
2016/10/01,-10.796
2016/10/02,24.249
2016/10/03,17.007
2016/10/04,-47.797
2016/10/05,-41.828
2016/10/06,-4.201
2016/10/07,6.487
2016/10/08,4.544
2016/10/09,18.404
2016/10/10,18.816
2016/10/11,2.22
2016/10/12,-40.168
2016/10/13,-63.785
2016/10/14,-22.558
2016/10/15,-25.749
2016/10/16,-27.618
2016/10/17,-8.074
2016/10/18,63.723
2016/10/19,-3.362
2016/10/20,40.617
2016/10/21,27.599
2016/10/22,4.191
2016/10/23,-9.912
2016/10/24,-15.601
2016/10/25,-3.337
2016/10/26,69.278
2016/10/27,153.934
2016/10/28,18.69
2016/10/29,36.433
2016/10/30,8.142
2016/10/31,26.087
2016/11/01,-0.667
2016/11/02,23.834
2016/11/03,-11.799
2016/11/04,-42.86
2016/11/05,-17.891
2016/11/06,-25.307
2016/11/07,-0.77
2016/11/08,-4.991
2016/11/09,-2.281
2016/11/10,-20.353
2016/11/11,-8.617
2016/11/12,-5.268
2016/11/13,15.094
2016/11/14,-28.229
2016/11/15,-27.96
2016/11/16,-8.638
2016/11/17,-21.356
2016/11/18,17.862
2016/11/19,-9.87
2016/11/20,8.3
2016/11/21,-10.287
2016/11/22,154.053
2016/11/23,235.749
2016/11/24,-29.403
2016/11/25,162.007
2016/11/26,-30.351
2016/11/27,-35.496
2016/11/28,-2.253
2016/11/29,-17.393
2016/11/30,-8.804
2016/12/01,-13.834
2016/12/02,-8.574
2016/12/03,24.445
2016/12/04,20.788
2016/12/05,-3.709
2016/12/06,-55.32
2016/12/07,-78.033
2016/12/08,29.527
2016/12/09,-62.655
2016/12/10,20.969
2016/12/11,25.917
2016/12/12,3.872
2016/12/13,2.675
2016/12/14,24.5
2016/12/15,48.625
2016/12/16,5.494
2016/12/17,-16.919
2016/12/18,-20.655
2016/12/19,4.685
2016/12/20,-12.426
2016/12/21,33.843
2016/12/22,28.59
2016/12/23,-9.918
2016/12/24,2.053
2016/12/25,-16.888
2016/12/26,-16.176
2016/12/27,0.789
2016/12/28,-13.475
2016/12/29,-14.623
2016/12/30,1.052
2016/12/31,11.191
2017/01/01,-12.498
2017/01/02,-4.426
2017/01/03,-0.269
2017/01/04,23.193
2017/01/05,16.861
2017/01/06,34.538
2017/01/07,22.154
2017/01/08,23.857
2017/01/09,53.986
2017/01/10,17.119
2017/01/11,18.756
2017/01/12,9.653
2017/01/13,9.012
2017/01/14,-7.7
2017/01/15,12.026
2017/01/16,20.408
2017/01/17,-0.681
2017/01/18,-26.981
2017/01/19,-13.813
2017/01/20,-10.338
2017/01/21,-5.009
2017/01/22,-0.746
2017/01/23,-16.33
2017/01/24,1.623
2017/01/25,-14.569
2017/01/26,-11.496
2017/01/27,-7.906
2017/01/28,-1.572
2017/01/29,1.344
2017/01/30,-9.107
2017/01/31,-2.295
2017/02/01,5.333
2017/02/02,0.045
2017/02/03,-12.026
2017/02/04,8.174
2017/02/05,16.312
2017/02/06,9.317
2017/02/07,3.475
2017/02/08,15.606
2017/02/09,8.317
2017/02/10,27.311
2017/02/11,7.716
2017/02/12,21.997
2017/02/13,32.696
2017/02/14,33.293
2017/02/15,29.528
2017/02/16,11.683
2017/02/17,20.505
2017/02/18,19.33
2017/02/19,-0.186
2017/02/20,12.336
2017/02/21,11.835
2017/02/22,7.519
2017/02/23,5.918
2017/02/24,5.84
2017/02/25,19.995
2017/02/26,13.007
2017/02/27,0.466
2017/02/28,23.706
2017/03/01,31.536
2017/03/02,118.409
2017/03/03,63.834
2017/03/04,31.204
2017/03/05,50.598
2017/03/06,34.16
2017/03/07,27.394
2017/03/08,32.568
2017/03/09,57.386
2017/03/10,50.418
2017/03/11,48.007
2017/03/12,66.608
2017/03/13,106.909
2017/03/14,42.724
2017/03/15,40.949
2017/03/16,36.656
2017/03/17,78.844
2017/03/18,69.856
2017/03/19,46.905
2017/03/20,48.039
2017/03/21,64.137
2017/03/22,47.339
2017/03/23,26.915
2017/03/24,47.074
2017/03/25,45.936
2017/03/26,10.189
2017/03/27,-6.153
2017/03/28,5.119
2017/03/29,3.187
2017/03/30,-14.4
2017/03/31,7.323
2017/04/01,-14.429
2017/04/02,15.354
2017/04/03,45.262
2017/04/04,9.307
2017/04/05,24.399
2017/04/06,41.509
2017/04/07,-16.288
2017/04/08,-18.442
2017/04/09,-13.592
2017/04/10,-10.826
2017/04/11,-7.957
2017/04/12,-2.853
2017/04/13,-13.99
2017/04/14,-35.989
2017/04/15,-9.966
2017/04/16,-34.293
2017/04/17,-43.626
2017/04/18,-11.697
2017/04/19,-13.882
2017/04/20,-21.769
2017/04/21,-7.692
2017/04/22,-3.191
2017/04/23,7.93
2017/04/24,6.709
2017/04/25,5.849
2017/04/26,2.5
2017/04/27,37.171
2017/04/28,32.571
2017/04/29,23.589
2017/04/30,63.769
2017/05/01,70.026
2017/05/02,40.921
2017/05/03,17.897
2017/05/04,46.127
2017/05/05,66.495
2017/05/06,48.574
2017/05/07,67.773
2017/05/08,77.116
2017/05/09,62.025
2017/05/10,41.897
2017/05/11,7.503
2017/05/12,10.696
2017/05/13,8.724
2017/05/14,4.194
2017/05/15,13.426
2017/05/16,14.38
2017/05/17,62.972
2017/05/18,23.253
2017/05/19,59.653
2017/05/20,40.458
2017/05/21,27.968
2017/05/22,25.168
2017/05/23,50.391
2017/05/24,72.424
2017/05/25,56.114
2017/05/26,62.572
2017/05/27,56.7
2017/05/28,42.377
2017/05/29,29.702
2017/05/30,58.104
2017/05/31,73.455
2017/06/01,65.977
2017/06/02,1.714
2017/06/03,37.197
2017/06/04,29.957
2017/06/05,22.129
2017/06/06,14.607
2017/06/07,8.004
2017/06/08,-1.032
2017/06/09,27.508
2017/06/10,54.398
2017/06/11,85.265
2017/06/12,126.769
2017/06/13,68.769
2017/06/14,11.657
2017/06/15,24.25
2017/06/16,39.528
2017/06/17,42.459
2017/06/18,47.975
2017/06/19,39.582
2017/06/20,65.595
2017/06/21,64.977
2017/06/22,80.927
2017/06/23,37.048
2017/06/24,30.215
2017/06/25,0.099
2017/06/26,8.016
2017/06/27,-4.044
2017/06/28,-100
2017/06/29,-1.149
2017/06/30,10.178
2017/07/01,3.414
2017/07/02,-2.485
2017/07/03,11.336
2017/07/04,-6.177
2017/07/05,-16.132
2017/07/06,-18.533
2017/07/07,10.309
2017/07/08,-18.54
2017/07/09,-11.918
2017/07/10,-19.127
2017/07/11,-3.332
2017/07/12,0
2017/07/13,-16.235
2017/07/14,-16.869
2017/07/15,-12.577
2017/07/16,-12.833
2017/07/17,-23.541
2017/07/18,-16.726
2017/07/19,-1.231
2017/07/20,-3.718
2017/07/21,-31.966
2017/07/22,-15.645
2017/07/23,42.25
2017/07/24,-18.487
2017/07/25,-20.324
2017/07/26,-23.386
2017/07/27,-2.95
2017/07/28,1.431
2017/07/29,-16.952
2017/07/30,-13.709
2017/07/31,19.467
2017/08/01,-16.358
2017/08/02,-12.973
2017/08/03,-7.952
2017/08/04,15.877
2017/08/05,39.062
2017/08/06,-18.929
2017/08/07,17.33
2017/08/08,42.802
2017/08/09,40.96
2017/08/10,54.199
2017/08/11,52.428
2017/08/12,73.887
2017/08/13,57.504
2017/08/14,37.763
2017/08/15,84.401
2017/08/16,71.142
2017/08/17,74.399
2017/08/18,69.713
2017/08/19,27.371
2017/08/20,22.013
2017/08/21,35.06
2017/08/22,9.651
2017/08/23,27.675
2017/08/24,-5.909
2017/08/25,2.256
2017/08/26,-18.108
2017/08/27,-4.456
2017/08/28,-14.463
2017/08/29,-1.504
2017/08/30,-0.834
2017/08/31,4.253
2017/09/01,-8.995
2017/09/02,-4.986
2017/09/03,-7.305
2017/09/04,23.102
2017/09/05,23.344
2017/09/06,20.114
2017/09/07,27.629
2017/09/08,15.202
2017/09/09,36.576
2017/09/10,1.155
2017/09/11,9.638
2017/09/12,14.999
2017/09/13,-1.283
2017/09/14,5.699
2017/09/15,19.934
2017/09/16,0.88
2017/09/17,-13.307
2017/09/18,-24.445
2017/09/19,-19.324
2017/09/20,-25.704
2017/09/21,-25.091
2017/09/22,-36.152
2017/09/23,-24.581
2017/09/24,2.792
2017/09/25,-12.151
2017/09/26,-33.771
2017/09/27,-23.608
2017/09/28,-23.694
2017/09/29,-28.615
2017/09/30,-6.962
2017/10/01,6.704
2017/10/02,-14.806
2017/10/03,-10.132
2017/10/04,-13.953
2017/10/05,0.239
2017/10/06,12.496
2017/10/07,4.44
2017/10/08,-1.842
2017/10/09,-5.972
2017/10/10,23.087
2017/10/11,26.39
2017/10/12,6.678
2017/10/13,23.259
2017/10/14,10.13
2017/10/15,15.282
2017/10/16,0.809
2017/10/17,45.011
2017/10/18,26.361
2017/10/19,5.906
2017/10/20,34.317
2017/10/21,30.392
2017/10/22,65.423
2017/10/23,26.102
2017/10/24,5.192
2017/10/25,-8.772
2017/10/26,-5.269
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,28.582
2017/11/02,59.447
2017/11/03,4.313
2017/11/04,-11.037
2017/11/05,-31.89
2017/11/06,0.174
2017/11/07,1.17
2017/11/08,25.268
2017/11/09,28.404
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,8.291
2017/11/16,-14.571
2017/11/17,19.364
2017/11/18,22.847
2017/11/19,30.034
2017/11/20,19.57
2017/11/21,29.081
2017/11/22,18.51
2017/11/23,12.585
2017/11/24,19.215
2017/11/25,33.312
2017/11/26,18.3
2017/11/27,53.838
2017/11/28,37.585
2017/11/29,32.208
2017/11/30,36.319
2017/12/01,6.766
2017/12/02,35.656
2017/12/03,51.961
2017/12/04,38.454
2017/12/05,29.372
2017/12/06,59.94
2017/12/07,19.242
2017/12/08,46.033
2017/12/09,47.534
2017/12/10,42.054
2017/12/11,32.22
2017/12/12,54.916
2017/12/13,46.202
2017/12/14,66.405
2017/12/15,80.977
2017/12/16,60.388
2017/12/17,37.482
2017/12/18,52.636
2017/12/19,72.225
2017/12/20,33.708
2017/12/21,96.432
2017/12/22,87.609
2017/12/23,40.96
2017/12/24,5.463
2017/12/25,-9.826
2017/12/26,-7.503
2017/12/27,-3.971
2017/12/28,-7.214
2017/12/29,30.899
2017/12/30,50.069
2017/12/31,10.493
2018/01/01,1.296
2018/01/02,21.827
2018/01/03,22.52
2018/01/04,30.107
2018/01/05,5.667
2018/01/06,35.975
2018/01/07,80.15
2018/01/08,84.148
2018/01/09,78.198
2018/01/10,42.413
2018/01/11,51.895
2018/01/12,4.531
2018/01/13,6.541
2018/01/14,34.657
2018/01/15,59.803
2018/01/16,20.415
2018/01/17,20.35
2018/01/18,1.637
2018/01/19,-15.967
2018/01/20,-29.74
2018/01/21,13.092
2018/01/22,-17.883
2018/01/23,-35.129
2018/01/24,-28.35
2018/01/25,-43.977
2018/01/26,-18.072
2018/01/27,-35.146
2018/01/28,-33.285
2018/01/29,-36.247
2018/01/30,-41.19
2018/01/31,-40.744
2018/02/01,-27.152
2018/02/02,-8.11
2018/02/03,-11.947
2018/02/04,-38.772
2018/02/05,-15.41
2018/02/06,-5.15
2018/02/07,-8.999
2018/02/08,-11.418
2018/02/09,-23.569
2018/02/10,-6.091
2018/02/11,-7.665
2018/02/12,-11.688
2018/02/13,-22.641
2018/02/14,-13.635
2018/02/15,-26.44
2018/02/16,-37.745
2018/02/17,-19.81
2018/02/18,-23.958
2018/02/19,-16.368
2018/02/20,-9.794
2018/02/21,-8.685
2018/02/22,1.987
2018/02/23,-16.462
2018/02/24,-32.595
2018/02/25,-25.193
2018/02/26,-13.595
2018/02/27,-2.683
2018/02/28,-6.461
2018/03/01,-10.635
2018/03/02,8.069
2018/03/03,-9.721
2018/03/04,-20.906
2018/03/05,-6.621
2018/03/06,-10.702
2018/03/07,39.878
2018/03/08,-1.418
2018/03/09,-2.071
2018/03/10,4.104
2018/03/11,-10.151
2018/03/12,-22.946
2018/03/13,-6.744
2018/03/14,1.952
2018/03/15,-7.402
2018/03/16,-17.906
2018/03/17,-7.264
2018/03/18,10.017
2018/03/19,-1.448
2018/03/20,-19.992
2018/03/21,-36.931
2018/03/22,-15.28
2018/03/23,32.97
2018/03/24,22.342
2018/03/25,-11.425
2018/03/26,3.392
2018/03/27,-13.717
2018/03/28,-31.544
2018/03/29,-9.798
2018/03/30,8.947
2018/03/31,-6.343
2018/04/01,-21.976
2018/04/02,-23.664
2018/04/03,0
2018/04/04,-17.381
2018/04/05,16.222
2018/04/06,-28.701
2018/04/07,-27.912
2018/04/08,23.405
2018/04/09,5.944
2018/04/10,1.099
2018/04/11,19.169
2018/04/12,18.804
2018/04/13,13.212
2018/04/14,16.387
2018/04/15,26.224
2018/04/16,15.498
2018/04/17,2.024
2018/04/18,13.696
2018/04/19,6.04
2018/04/20,22.519
2018/04/21,40.076
2018/04/22,44.513
2018/04/23,40.101
2018/04/24,50.258
2018/04/25,24.197
2018/04/26,8.534
2018/04/27,-0.064
2018/04/28,13.45
2018/04/29,12.948
2018/04/30,19.18
2018/05/01,3.943
2018/05/02,20.226
2018/05/03,20.762
2018/05/04,130.045
2018/05/05,26.055
2018/05/06,-8.269
2018/05/07,1.166
2018/05/08,6.96
2018/05/09,12.264
2018/05/10,14.832
2018/05/11,21.217
2018/05/12,24.499
2018/05/13,17.631
2018/05/14,17.172
2018/05/15,41.191
2018/05/16,19.512
2018/05/17,11.087
2018/05/18,-45.468
2018/05/19,8.918
2018/05/20,18.046
2018/05/21,-1.525
2018/05/22,10.851
2018/05/23,10.833
2018/05/24,6.112
2018/05/25,4.772
2018/05/26,6.025
2018/05/27,18.984
2018/05/28,16.386
2018/05/29,7.328
2018/05/30,-0.177
2018/05/31,1.117
2018/06/01,-12.351
2018/06/02,-4.898
2018/06/03,3.583
2018/06/04,1.601
2018/06/05,-19.741
2018/06/06,-14.441
2018/06/07,-4.772
2018/06/08,-9.482
2018/06/09,4.926
2018/06/10,3.347
2018/06/11,-11.325
2018/06/12,-21.214
2018/06/13,-17.463
2018/06/14,-22.361
2018/06/15,8.254
2018/06/16,-29.78
2018/06/17,-22.532
2018/06/18,-19.342
2018/06/19,5.374
2018/06/20,13.759
2018/06/21,0.564
2018/06/22,14.893
2018/06/23,-21.44
2018/06/24,-17.065
2018/06/25,42.803
2018/06/26,15.819
2018/06/27,12.903
2018/06/28,8.539
2018/06/29,-0.816
2018/06/30,-24.389
2018/07/01,-51.776
2018/07/02,-41.775
2018/07/03,-48.614
2018/07/04,-54.527
2018/07/05,-42.378
2018/07/06,-57.197
2018/07/07,-43.174
2018/07/08,-29.785
2018/07/09,-52.19
2018/07/10,-29.523
2018/07/11,-31.31
2018/07/12,-38.39
2018/07/13,-48.3
2018/07/14,-9.217
2018/07/15,28.015
2018/07/16,78.38
2018/07/17,73.747
2018/07/18,133.498
2018/07/19,63.597
2018/07/20,82.073
2018/07/21,43.825
2018/07/22,39.384
2018/07/23,59.847
2018/07/24,62.349
2018/07/25,68.611
2018/07/26,67.97
2018/07/27,110.429
2018/07/28,68.08
2018/07/29,79.805
2018/07/30,15.453
2018/07/31,7.16
2018/08/01,-12.324
2018/08/02,1.699
2018/08/03,26.017
2018/08/04,33.773
2018/08/05,-6.716
2018/08/06,-17.937
2018/08/07,-29.577
2018/08/08,-37.881
2018/08/09,-35.593
2018/08/10,-29.372
2018/08/11,2.365
2018/08/12,-2.19
2018/08/13,-6.942
2018/08/14,-8.908
2018/08/15,-15.141
2018/08/16,-3.013
2018/08/17,-21.451
2018/08/18,-13.467
2018/08/19,-6.687
2018/08/20,-4.146
2018/08/21,-13.872
2018/08/22,7.358
2018/08/23,13.044
2018/08/24,5.164
2018/08/25,-14.456
2018/08/26,-9.366
2018/08/27,-3.828
2018/08/28,-11.302
2018/08/29,-20.54
2018/08/30,-27.521
2018/08/31,-13.207
2018/09/01,3.728
2018/09/02,9.557
2018/09/03,-0.895
2018/09/04,13.403
2018/09/05,5.972
2018/09/06,1.395
2018/09/07,-6.255
2018/09/08,-4.209
2018/09/09,-9.249
2018/09/10,-18.123
2018/09/11,-17.951
2018/09/12,-4.389
2018/09/13,-1.203
2018/09/14,-14.506
2018/09/15,-39.517
2018/09/16,-41.754
2018/09/17,-25.62
2018/09/18,-30.97
2018/09/19,-34.266
2018/09/20,-20.624
2018/09/21,-20.288
2018/09/22,-27.305
2018/09/23,-26.86
2018/09/24,-25.472
2018/09/25,-9.669
2018/09/26,-19.605
2018/09/27,-21.359
2018/09/28,-15.594
2018/09/29,-7.456
2018/09/30,17.961
2018/10/01,-20.619
2018/10/02,-11.603
2018/10/03,30.009
2018/10/04,18.752
2018/10/05,27.586
2018/10/06,45.108
2018/10/07,9.871
2018/10/08,21.261
2018/10/09,20.292
2018/10/10,20.726
2018/10/11,27.242
2018/10/12,23.668
2018/10/13,44.441
2018/10/14,1.972
2018/10/15,35.023
2018/10/16,45.539
2018/10/17,10.704
2018/10/18,0.477
2018/10/19,-10.969
2018/10/20,-15.89
2018/10/21,4.208
2018/10/22,14.721
2018/10/23,2.927
2018/10/24,14.716
2018/10/25,-0.371
2018/10/26,8.937
2018/10/27,-3.71
2018/10/28,-4.158
2018/10/29,11.684
2018/10/30,9.512
2018/10/31,-1.683
2018/11/01,-1.719
2018/11/02,-16.891
2018/11/03,-13.914
2018/11/04,-4.538
2018/11/05,-9.876
2018/11/06,-7.369
2018/11/07,-18.811
2018/11/08,-15.815
2018/11/09,-5.586
2018/11/10,-6.918
2018/11/11,21.753
2018/11/12,-12.528
2018/11/13,-20.179
2018/11/14,-10.33
2018/11/15,-4.87
2018/11/16,4.446
2018/11/17,-2.796
2018/11/18,-11.121
2018/11/19,21.445
2018/11/20,9.385
2018/11/21,4.558
2018/11/22,4.954
2018/11/23,-9.316
2018/11/24,-12.212
2018/11/25,-15.638
2018/11/26,-8.532
2018/11/27,-5.841
2018/11/28,-10.098
2018/11/29,-13.643
2018/11/30,1.705
2018/12/01,-3.669
2018/12/02,-0.858
2018/12/03,-30.069
2018/12/04,-23.312
2018/12/05,2.63
2018/12/06,-1.179
2018/12/07,10.185
2018/12/08,39.23
2018/12/09,4.158
2018/12/10,3.047
2018/12/11,-1.552
2018/12/12,-0.837
2018/12/13,6.064
2018/12/14,-3.882
2018/12/15,21.42
2018/12/16,22.289
2018/12/17,8.996
2018/12/18,4.78
2018/12/19,6.377
2018/12/20,12.007
2018/12/21,-4.67
2018/12/22,-30.244
2018/12/23,-2.332
2018/12/24,1.635
2018/12/25,3.533
2018/12/26,5.712
2018/12/27,11.128
2018/12/28,10.506
2018/12/29,6.867
2018/12/30,-13.302
2018/12/31,-0.877
2019/01/01,-5.846
2019/01/02,-0.298
2019/01/03,9.923
2019/01/04,-1.054
2019/01/05,13.952
2019/01/06,0.718
2019/01/07,3.683
2019/01/08,13.839
2019/01/09,5.24
2019/01/10,-0.07
2019/01/11,-0.832
2019/01/12,-29.277
2019/01/13,-8.365
2019/01/14,25.675
2019/01/15,27.141
2019/01/16,-13.14
2019/01/17,-21.039
2019/01/18,-6.506
2019/01/19,-5.926
2019/01/20,-12.026
2019/01/21,-14.362
2019/01/22,-20.736
2019/01/23,-12.668
2019/01/24,-11.626
2019/01/25,-10.431
2019/01/26,1.211
2019/01/27,9.159
2019/01/28,-16.59
2019/01/29,-11.497
2019/01/30,-3.177
2019/01/31,-1.684
2019/02/01,-6.475
2019/02/02,-15.428
2019/02/03,-19.02
2019/02/04,-29.045
2019/02/05,-23.146
2019/02/06,-29.074
2019/02/07,-27.9
2019/02/08,-15.232
2019/02/09,-13.171
2019/02/10,-29.55
2019/02/11,-28.064
2019/02/12,-23.47
2019/02/13,-11.418
2019/02/14,-11.215
2019/02/15,-6.441
2019/02/16,2.57
2019/02/17,9.19
2019/02/18,50.937
2019/02/19,37.614
2019/02/20,30.334
2019/02/21,21.339
2019/02/22,7.283
2019/02/23,18.334
2019/02/24,36.932
2019/02/25,12.578
2019/02/26,19.315
2019/02/27,19.038
2019/02/28,9.166
2019/03/01,22.445
2019/03/02,18.005
2019/03/03,10.361
2019/03/04,-1.966
2019/03/05,9.928
2019/03/06,15.202
2019/03/07,21.733
2019/03/08,15.162
2019/03/09,23.37
2019/03/10,-7.544
2019/03/11,4.944
2019/03/12,11.978
2019/03/13,2.535
2019/03/14,9.094
2019/03/15,-4.72
2019/03/16,-9.947
2019/03/17,2.199
2019/03/18,7.704
2019/03/19,6.624
2019/03/20,7.125
2019/03/21,-0.99
2019/03/22,3.555
2019/03/23,-5.378
2019/03/24,15.916
2019/03/25,35.116
2019/03/26,15.244
2019/03/27,11.201
2019/03/28,13.72
2019/03/29,14.819
2019/03/30,29.14
2019/03/31,19.724
2019/04/01,24.048
2019/04/02,39.136
2019/04/03,29.305
2019/04/04,25.451
2019/04/05,17.045
2019/04/06,7.294
2019/04/07,16.209
2019/04/08,2.852
2019/04/09,9.262
2019/04/10,6.093
2019/04/11,26.199
2019/04/12,35.487
2019/04/13,13.482
2019/04/14,-9.6
2019/04/15,-12.048
2019/04/16,-27.089
2019/04/17,-18.147
2019/04/18,-1.879
2019/04/19,11.883
2019/04/20,68.401
2019/04/21,20.479
2019/04/22,3.577
2019/04/23,10.809
2019/04/24,11.702
2019/04/25,-12.611
2019/04/26,-22.889
2019/04/27,-17.074
2019/04/28,9.066
2019/04/29,-3.823
2019/04/30,13.056
2019/05/01,10.397
2019/05/02,-15.916
2019/05/03,-16.266
2019/05/04,-41.489
2019/05/05,-17.992
2019/05/06,-11.493
2019/05/07,-20.075
2019/05/08,-10.568
2019/05/09,-0.053
