Date,sentinusd7smaUSD
2017/01/18,16288265
2017/01/19,11574422
2017/01/20,12210495
2017/01/21,12370798
2017/01/22,13065405
2017/01/23,13309302
2017/01/24,12284643
2017/01/25,12433728
2017/01/26,12571874
2017/01/27,10050285
2017/01/28,9501651
2017/01/29,9293339
2017/01/30,8986553
2017/01/31,9720242
2017/02/01,10229073
2017/02/02,10492191
2017/02/03,11473322
2017/02/04,13408860
2017/02/05,13299310
2017/02/06,14458515
2017/02/07,14600702
2017/02/08,14604470
2017/02/09,14855956
2017/02/10,14927723
2017/02/11,13598157
2017/02/12,14363087
2017/02/13,14103282
2017/02/14,18144008
2017/02/15,23879924
2017/02/16,26099607
2017/02/17,28214772
2017/02/18,31036689
2017/02/19,33347823
2017/02/20,35860049
2017/02/21,36555829
2017/02/22,33755134
2017/02/23,34151913
2017/02/24,38981589
2017/02/25,40722258
2017/02/26,44001486
2017/02/27,58674990
2017/02/28,77207789
2017/03/01,99115746
2017/03/02,139115630
2017/03/03,176007820
2017/03/04,199551354
2017/03/05,216648870
2017/03/06,240156176
2017/03/07,243135241
2017/03/08,245159379
2017/03/09,237105873
2017/03/10,225745532
2017/03/11,241094072
2017/03/12,293269797
2017/03/13,323714719
2017/03/14,327354789
2017/03/15,332474329
2017/03/16,477769343
2017/03/17,548299414
2017/03/18,634765005
2017/03/19,587353075
2017/03/20,555185659
2017/03/21,603804794
2017/03/22,637307918
2017/03/23,524426251
2017/03/24,523985392
2017/03/25,480011722
2017/03/26,519891423
2017/03/27,558450961
2017/03/28,556298524
2017/03/29,587961564
2017/03/30,649067010
2017/03/31,649219104
2017/04/01,631038273
2017/04/02,669778349
2017/04/03,701216433
2017/04/04,675261302
2017/04/05,656108141
2017/04/06,635201727
2017/04/07,561482370
2017/04/08,535201099
2017/04/09,469610296
2017/04/10,412015113
2017/04/11,412979046
2017/04/12,383261705
2017/04/13,314740296
2017/04/14,332204175
2017/04/15,313616142
2017/04/16,283661749
2017/04/17,246884683
2017/04/18,253726992
2017/04/19,273300420
2017/04/20,309591405
2017/04/21,315199358
2017/04/22,339303695
2017/04/23,375631780
2017/04/24,420451972
2017/04/25,416466553
2017/04/26,429618570
2017/04/27,478242368
2017/04/28,561221398
2017/04/29,653066326
2017/04/30,770784296
2017/05/01,984755865
2017/05/02,1150855853
2017/05/03,1317321946
2017/05/04,1469989856
2017/05/05,1639093264
2017/05/06,1699768507
2017/05/07,1796230142
2017/05/08,1767024862
2017/05/09,1777721798
2017/05/10,1759780051
2017/05/11,1765157522
2017/05/12,1686230171
2017/05/13,1649318381
2017/05/14,1543824990
2017/05/15,1515036123
2017/05/16,1555964917
2017/05/17,1499257275
2017/05/18,1340045269
2017/05/19,1351852045
2017/05/20,1359694042
2017/05/21,1446723981
2017/05/22,1840933384
2017/05/23,1944473482
2017/05/24,2186334021
2017/05/25,2466704421
2017/05/26,2644490749
2017/05/27,2728938233
2017/05/28,2721596976
2017/05/29,2373539157
2017/05/30,2350952760
2017/05/31,2678969388
2017/06/01,2805212805
2017/06/02,2906329264
2017/06/03,3137608024
2017/06/04,3370908668
2017/06/05,3707628382
2017/06/06,4097126345
2017/06/07,4017858114
2017/06/08,4053833602
2017/06/09,4145364522
2017/06/10,4136469109
2017/06/11,4256010412
2017/06/12,5030406809
2017/06/13,5463105013
2017/06/14,5507224045
2017/06/15,5906078295
2017/06/16,6205228986
2017/06/17,6251202514
2017/06/18,6152798728
2017/06/19,5345497179
2017/06/20,4915172263
2017/06/21,4480221467
2017/06/22,3904539292
2017/06/23,3471160475
2017/06/24,3464625287
2017/06/25,3145454689
2017/06/26,2972400696
2017/06/27,2633438360
2017/06/28,2794873081
2017/06/29,2892758134
2017/06/30,2832352758
2017/07/01,2660248864
2017/07/02,2757627818
2017/07/03,3345301827
2017/07/04,3732229779
2017/07/05,3561278592
2017/07/06,3389239988
2017/07/07,3304903935
2017/07/08,3216869066
2017/07/09,3066499610
2017/07/10,2429989328
2017/07/11,1994912010
2017/07/12,2103632442
2017/07/13,2435537175
2017/07/14,2808725848
2017/07/15,3196477615
2017/07/16,3648303504
2017/07/17,3864338517
2017/07/18,4265355813
2017/07/19,4629274109
2017/07/20,4619207734
2017/07/21,4584368737
2017/07/22,4084692430
2017/07/23,3739006560
2017/07/24,3851375336
2017/07/25,3788040766
2017/07/26,3592932241
2017/07/27,3563423351
2017/07/28,3582617099
2017/07/29,4030589997
2017/07/30,4208332834
2017/07/31,3779922165
2017/08/01,3378297618
2017/08/02,3119257093
2017/08/03,2751424585
2017/08/04,2311453890
2017/08/05,2027228260
2017/08/06,1946711850
2017/08/07,2073210152
2017/08/08,2216707266
2017/08/09,2407770000
2017/08/10,3164875022
2017/08/11,4917730000
2017/08/12,5847742303
2017/08/13,6808930964
2017/08/14,7475883355
2017/08/15,7833193930
2017/08/16,8005492648
2017/08/17,7666186541
2017/08/18,6335157238
2017/08/19,5585674033
2017/08/20,4724151924
2017/08/21,4252817946
2017/08/22,3962708709
2017/08/23,3910135715
2017/08/24,3796488221
2017/08/25,3616122136
2017/08/26,3378246037
2017/08/27,3897490391
2017/08/28,4709956651
2017/08/29,5287827083
2017/08/30,6630756766
2017/08/31,6997635077
2017/09/01,7377580863
2017/09/02,7830678680
2017/09/03,7418833749
2017/09/04,6774658099
2017/09/05,6373248065
2017/09/06,5205814740
2017/09/07,4837959103
2017/09/08,4573286127
2017/09/09,4721022425
2017/09/10,4906493604
2017/09/11,4805303425
2017/09/12,4777254562
2017/09/13,4389480272
2017/09/14,4387227448
2017/09/15,4382677500
2017/09/16,3895882889
2017/09/17,3609619127
2017/09/18,3732938374
2017/09/19,3683256639
2017/09/20,3693041644
2017/09/21,3516889946
2017/09/22,3230529609
2017/09/23,3156753725
2017/09/24,2994122817
2017/09/25,2580745737
2017/09/26,2331660484
2017/09/27,2322647868
2017/09/28,2374953480
2017/09/29,2402341021
2017/09/30,2384428411
2017/10/01,2310214234
2017/10/02,2266352566
2017/10/03,2852728917
2017/10/04,3094889100
2017/10/05,3070390714
2017/10/06,3131447640
2017/10/07,3186640457
2017/10/08,3372155491
2017/10/09,3515607087
2017/10/10,3045591672
2017/10/11,2843262254
2017/10/12,2924613726
2017/10/13,3168871636
2017/10/14,3327279928
2017/10/15,3386007959
2017/10/16,3301366586
2017/10/17,3343250247
2017/10/18,3555363739
2017/10/19,3627272892
2017/10/20,3477568372
2017/10/21,3432871748
2017/10/22,3387639137
2017/10/23,3549917670
2017/10/24,3579349442
2017/10/25,3374258684
2017/10/26,3240159512
2017/10/27,2742686740
2017/10/28,2298869242
2017/10/29,1907602812
2017/10/30,1385813373
2017/10/31,842005323
2017/11/01,1006711964
2017/11/02,1233196168
2017/11/03,1764104084
2017/11/04,2125569206
2017/11/05,2463352140
2017/11/06,2874281869
2017/11/07,3211591719
2017/11/08,3104153764
2017/11/09,3303383481
2017/11/10,3373013854
2017/11/11,3561287921
2017/11/12,3983168037
2017/11/13,4076976224
2017/11/14,4250948266
2017/11/15,4561791554
2017/11/16,4442802736
2017/11/17,4574827377
2017/11/18,4635325397
2017/11/19,4518007857
2017/11/20,4879579201
2017/11/21,5222952113
2017/11/22,5297590514
2017/11/23,5497293580
2017/11/24,5612035417
2017/11/25,6079954718
2017/11/26,6462319808
2017/11/27,6937143335
2017/11/28,7712340642
2017/11/29,8698155036
2017/11/30,9381736276
2017/12/01,9884847387
2017/12/02,10292232558
2017/12/03,10685953057
2017/12/04,10709353748
2017/12/05,9729066357
2017/12/06,8765711639
2017/12/07,7827480145
2017/12/08,7059349016
2017/12/09,6024427780
2017/12/10,5014027240
2017/12/11,4086529349
2017/12/12,4478724709
2017/12/13,4595520636
2017/12/14,5163972791
2017/12/15,5548246736
2017/12/16,5920348405
2017/12/17,6338905400
2017/12/18,6812970844
2017/12/19,7097149104
2017/12/20,7570011220
2017/12/21,7868842846
2017/12/22,8303180732
2017/12/23,8472130033
2017/12/24,8348652716
2017/12/25,8079303987
2017/12/26,7696256598
2017/12/27,7299868613
2017/12/28,7046270662
2017/12/29,7195395955
2017/12/30,7847246295
2017/12/31,8077327052
2018/01/01,8320984368
2018/01/02,9077994973
2018/01/03,9763025769
2018/01/04,11236210390
2018/01/05,12281472771
2018/01/06,12832896984
2018/01/07,13799573578
2018/01/08,15412026632
2018/01/09,16517707427
2018/01/10,18026238313
2018/01/11,18040532410
2018/01/12,17656254672
2018/01/13,17315421387
2018/01/14,20212539257
2018/01/15,19945606774
2018/01/16,19617231380
2018/01/17,18521195269
2018/01/18,17815629450
2018/01/19,16975783267
2018/01/20,16376222194
2018/01/21,12736840734
2018/01/22,11819881269
2018/01/23,10555002314
2018/01/24,9619623244
2018/01/25,8188087722
2018/01/26,8310486632
2018/01/27,8048687853
2018/01/28,8134542793
2018/01/29,8175989561
2018/01/30,8347755390
2018/01/31,8389592813
2018/02/01,9077702791
2018/02/02,9063362494
2018/02/03,8923222856
2018/02/04,8339179333
2018/02/05,7783722695
2018/02/06,7264770100
2018/02/07,6775580919
2018/02/08,5884387945
2018/02/09,5018084408
2018/02/10,4885329606
2018/02/11,4697336010
2018/02/12,4468127159
2018/02/13,4382931069
2018/02/14,4198588723
2018/02/15,4506469471
2018/02/16,4474855394
2018/02/17,4333445713
2018/02/18,4423577432
2018/02/19,4365725861
2018/02/20,4183734481
2018/02/21,4106122242
2018/02/22,4046409858
2018/02/23,3846743614
2018/02/24,3619233470
2018/02/25,3283581491
2018/02/26,3074249502
2018/02/27,2671225073
2018/02/28,2325600927
2018/03/01,1863370559
2018/03/02,1674183442
2018/03/03,1451572751
2018/03/04,1357319212
2018/03/05,1248656105
2018/03/06,1286796049
2018/03/07,1313914659
2018/03/08,1280053184
2018/03/09,1265910793
2018/03/10,1255853613
2018/03/11,1233525906
2018/03/12,1191615071
2018/03/13,1229659385
2018/03/14,1189604610
2018/03/15,1174337350
2018/03/16,1116896353
2018/03/17,1102006947
2018/03/18,1200775650
2018/03/19,1227478970
2018/03/20,1105112719
2018/03/21,1067589684
2018/03/22,1027040014
2018/03/23,1057546942
2018/03/24,1046270885
2018/03/25,912247289
2018/03/26,872083597
2018/03/27,888018471
2018/03/28,902071065
2018/03/29,933377804
2018/03/30,910021843
2018/03/31,904294223
2018/04/01,899574113
2018/04/02,839430164
2018/04/03,770893559
2018/04/04,699874377
2018/04/05,617336460
2018/04/06,559465825
2018/04/07,521549719
2018/04/08,522755755
2018/04/09,533403824
2018/04/10,510210022
2018/04/11,511385164
2018/04/12,587057513
2018/04/13,677335509
2018/04/14,698319163
2018/04/15,714806756
2018/04/16,727050415
2018/04/17,760057577
2018/04/18,799677906
2018/04/19,794817181
2018/04/20,816278893
2018/04/21,893641368
2018/04/22,918761729
2018/04/23,1099072305
2018/04/24,1260960739
2018/04/25,1364473649
2018/04/26,1406387740
2018/04/27,1424638764
2018/04/28,1451500321
2018/04/29,1501737569
2018/04/30,1415577891
2018/05/01,1324888050
2018/05/02,1351753309
2018/05/03,1469864687
2018/05/04,1559170007
2018/05/05,1586434098
2018/05/06,1597040081
2018/05/07,1714597749
2018/05/08,1763829213
2018/05/09,1740726688
2018/05/10,1671285534
2018/05/11,1601426081
2018/05/12,1554517837
2018/05/13,1500796100
2018/05/14,1409859856
2018/05/15,1387674122
2018/05/16,1319659947
2018/05/17,1258943363
2018/05/18,1200601012
2018/05/19,1167683865
2018/05/20,1177548366
2018/05/21,1122108270
2018/05/22,1133404082
2018/05/23,1206170100
2018/05/24,1213245037
2018/05/25,1206616396
2018/05/26,1198857360
2018/05/27,1232187717
2018/05/28,1275466673
2018/05/29,1233914493
2018/05/30,1168058020
2018/05/31,1176191627
2018/06/01,1225783057
2018/06/02,1221911161
2018/06/03,1157453955
2018/06/04,1121425389
2018/06/05,1123682222
2018/06/06,1142799101
2018/06/07,1143666004
2018/06/08,1139381078
2018/06/09,1132995514
2018/06/10,1178585317
2018/06/11,1168043002
2018/06/12,1213647572
2018/06/13,1301671458
2018/06/14,1401841182
2018/06/15,1459104208
2018/06/16,1470430488
2018/06/17,1411581310
2018/06/18,1361421777
2018/06/19,1285749974
2018/06/20,1160443966
2018/06/21,1015304340
2018/06/22,926659575
2018/06/23,898960974
2018/06/24,942644642
2018/06/25,986282796
2018/06/26,965182810
2018/06/27,928664949
2018/06/28,898950921
2018/06/29,859847690
2018/06/30,853071752
2018/07/01,789625615
2018/07/02,725500559
2018/07/03,722294970
2018/07/04,705770928
2018/07/05,704593818
2018/07/06,681897291
2018/07/07,676869573
2018/07/08,700298028
2018/07/09,726979299
2018/07/10,727916276
2018/07/11,713601109
2018/07/12,683606318
2018/07/13,654546688
2018/07/14,637272452
2018/07/15,599103237
2018/07/16,593457834
2018/07/17,593666886
2018/07/18,648947720
2018/07/19,680253320
2018/07/20,718462113
2018/07/21,732345048
2018/07/22,750763546
2018/07/23,743470979
2018/07/24,736104457
2018/07/25,694984655
2018/07/26,667066043
2018/07/27,641445491
2018/07/28,623142625
2018/07/29,605675442
2018/07/30,600648483
2018/07/31,664102045
2018/08/01,651880727
2018/08/02,662781135
2018/08/03,650136008
2018/08/04,653393039
2018/08/05,654160827
2018/08/06,623420900
2018/08/07,523918938
2018/08/08,540765645
2018/08/09,528245615
2018/08/10,543735040
2018/08/11,562851038
2018/08/12,557457219
2018/08/13,595979098
2018/08/14,635003673
2018/08/15,622605233
2018/08/16,603625626
2018/08/17,590559675
2018/08/18,563119796
2018/08/19,549939723
2018/08/20,500411463
2018/08/21,440237069
2018/08/22,414356098
2018/08/23,407813689
2018/08/24,384387518
2018/08/25,379363860
2018/08/26,384373532
2018/08/27,387582114
2018/08/28,389035992
2018/08/29,384563280
2018/08/30,385021443
2018/08/31,388867551
2018/09/01,394320619
2018/09/02,394523854
2018/09/03,405083358
2018/09/04,465627454
2018/09/05,494029804
2018/09/06,534636710
2018/09/07,556053954
2018/09/08,571693797
2018/09/09,594621466
2018/09/10,589460785
2018/09/11,536900359
2018/09/12,538284703
2018/09/13,505973365
2018/09/14,489140144
2018/09/15,469898016
2018/09/16,446309410
2018/09/17,436239177
2018/09/18,421228405
2018/09/19,372426080
2018/09/20,363315268
2018/09/21,393961872
2018/09/22,402976157
2018/09/23,413234502
2018/09/24,417872550
2018/09/25,422684514
2018/09/26,432999039
2018/09/27,428154464
2018/09/28,387084077
2018/09/29,379313640
2018/09/30,376046264
2018/10/01,353519080
2018/10/02,331716236
2018/10/03,325374801
2018/10/04,324394283
2018/10/05,317031688
2018/10/06,305780380
2018/10/07,292109220
2018/10/08,303764691
2018/10/09,314353422
2018/10/10,311994044
2018/10/11,350248976
2018/10/12,359637355
2018/10/13,358671489
2018/10/14,360616381
2018/10/15,407960642
2018/10/16,429225677
2018/10/17,439228086
2018/10/18,419650275
2018/10/19,411795176
2018/10/20,420119763
2018/10/21,445253548
2018/10/22,391826957
2018/10/23,373978256
2018/10/24,364030696
2018/10/25,358319820
2018/10/26,359708818
2018/10/27,346338610
2018/10/28,317622707
2018/10/29,327676259
2018/10/30,324692198
2018/10/31,325754419
2018/11/01,307625776
2018/11/02,311474935
2018/11/03,313829488
2018/11/04,328706380
2018/11/05,342234812
2018/11/06,352252758
2018/11/07,370044830
2018/11/08,377258849
2018/11/09,373325522
2018/11/10,375717703
2018/11/11,365091621
2018/11/12,351155273
2018/11/13,345353255
2018/11/14,362861489
2018/11/15,390562778
2018/11/16,397602441
2018/11/17,398814573
2018/11/18,413016113
2018/11/19,467349742
2018/11/20,529135697
2018/11/21,518249196
2018/11/22,487772116
2018/11/23,484407087
2018/11/24,489427835
2018/11/25,503956929
2018/11/26,448441471
2018/11/27,379167254
2018/11/28,362200583
2018/11/29,373633840
2018/11/30,606625438
2018/12/01,824696670
2018/12/02,785891775
2018/12/03,767038980
2018/12/04,759420226
2018/12/05,747189678
2018/12/06,739901323
2018/12/07,514648062
2018/12/08,292035682
2018/12/09,300092753
2018/12/10,296842190
2018/12/11,293935842
2018/12/12,279941086
2018/12/13,263819468
2018/12/14,235570174
2018/12/15,222215891
2018/12/16,212485021
2018/12/17,223908425
2018/12/18,234948542
2018/12/19,269453963
2018/12/20,299883316
2018/12/21,340255474
2018/12/22,351941408
2018/12/23,384946353
2018/12/24,422993343
2018/12/25,423799169
2018/12/26,399316789
2018/12/27,381049870
2018/12/28,360562367
2018/12/29,401982519
2018/12/30,378975574
2018/12/31,337388287
2019/01/01,324935521
2019/01/02,343177915
2019/01/03,346948579
2019/01/04,377331424
2019/01/05,397085841
2019/01/06,418503638
2019/01/07,435515629
2019/01/08,453634289
2019/01/09,442773157
2019/01/10,450152562
2019/01/11,437358952
2019/01/12,369347995
2019/01/13,346792307
2019/01/14,348992695
2019/01/15,341821240
2019/01/16,340533246
2019/01/17,316402684
2019/01/18,276415268
2019/01/19,275306139
2019/01/20,274150356
2019/01/21,244624083
2019/01/22,232185561
2019/01/23,219194677
2019/01/24,221260734
2019/01/25,223260525
2019/01/26,218989786
2019/01/27,219840327
2019/01/28,238605794
2019/01/29,241966430
2019/01/30,244871049
2019/01/31,241574832
2019/02/01,238610316
2019/02/02,235801714
2019/02/03,225182778
2019/02/04,191354231
2019/02/05,172110170
2019/02/06,161749427
2019/02/07,147032587
2019/02/08,151151263
2019/02/09,152136114
2019/02/10,156622660
2019/02/11,173953423
2019/02/12,185417190
2019/02/13,191041991
2019/02/14,198500614
2019/02/15,192260309
2019/02/16,191530290
2019/02/17,198616820
2019/02/18,226311841
2019/02/19,258119506
2019/02/20,272982573
2019/02/21,288613465
2019/02/22,305450157
2019/02/23,319526862
2019/02/24,351320043
2019/02/25,364409442
2019/02/26,342891352
2019/02/27,353487806
2019/02/28,354865730
2019/03/01,346591993
2019/03/02,341953325
2019/03/03,310807782
2019/03/04,282522515
2019/03/05,289503625
2019/03/06,275726186
2019/03/07,271587491
2019/03/08,282433892
2019/03/09,289745125
2019/03/10,290850585
2019/03/11,292531139
2019/03/12,293762824
2019/03/13,289538597
2019/03/14,290721113
2019/03/15,285876364
2019/03/16,289058017
2019/03/17,290481898
2019/03/18,294665053
2019/03/19,287192553
2019/03/20,305293695
2019/03/21,311226518
2019/03/22,309475708
2019/03/23,320764108
2019/03/24,320695005
2019/03/25,324773001
2019/03/26,336005974
2019/03/27,324102691
2019/03/28,321152747
2019/03/29,332663395
2019/03/30,334019518
2019/03/31,343052143
2019/04/01,337282460
2019/04/02,378513356
2019/04/03,434292645
2019/04/04,454855004
2019/04/05,465678862
2019/04/06,458328806
2019/04/07,472566193
2019/04/08,520467976
2019/04/09,515163370
2019/04/10,487077357
2019/04/11,490889897
2019/04/12,487045800
2019/04/13,479205916
2019/04/14,461664196
2019/04/15,424239004
2019/04/16,391286331
2019/04/17,371395057
2019/04/18,365791761
2019/04/19,363790166
2019/04/20,374099989
2019/04/21,382412730
2019/04/22,380934853
2019/04/23,397290269
2019/04/24,426821652
2019/04/25,435619043
2019/04/26,479024817
2019/04/27,475440792
2019/04/28,479283457
2019/04/29,489127724
2019/04/30,488234956
2019/05/01,465923447
2019/05/02,440552952
2019/05/03,400244630
2019/05/04,403702011
2019/05/05,394630747
2019/05/06,397583730
2019/05/07,415820321
2019/05/08,431466059
2019/05/09,452048324
2019/05/10,462585698
2019/05/11,536234504
2019/05/12,571382753
2019/05/13,609704259
2019/05/14,628569593
2019/05/15,698558889
2019/05/16,892736450
2019/05/17,979311763
2019/05/18,936866323
2019/05/19,944464357
2019/05/20,946998565
