Date,sentinusd7trxUSD
2016/05/16,9.814
2016/05/17,5.924
2016/05/18,3.403
2016/05/19,2.516
2016/05/20,2.064
2016/05/21,0.751
2016/05/22,-0.934
2016/05/23,-2.076
2016/05/24,-2.511
2016/05/25,-2.64
2016/05/26,-2.905
2016/05/27,-2.313
2016/05/28,-1.652
2016/05/29,-1.88
2016/05/30,-2.425
2016/05/31,-2.954
2016/06/01,-3.564
2016/06/02,-4.405
2016/06/03,-5.11
2016/06/04,-5.82
2016/06/05,-6.437
2016/06/06,-6.877
2016/06/07,-6.414
2016/06/08,-3.644
2016/06/09,-2.625
2016/06/10,-1.931
2016/06/11,-2.066
2016/06/12,-1.507
2016/06/13,-0.281
2016/06/14,1.77
2016/06/15,2.713
2016/06/16,4.334
2016/06/17,10.541
2016/06/18,15.422
2016/06/19,13.743
2016/06/20,11.066
2016/06/21,7.898
2016/06/22,5.634
2016/06/23,3.63
2016/06/24,1.587
2016/06/25,-0.04
2016/06/26,-1.786
2016/06/27,-3.329
2016/06/28,-3.92
2016/06/29,-4.266
2016/06/30,-4.71
2016/07/01,-5.141
2016/07/02,-5.829
2016/07/03,-6.508
2016/07/04,-6.488
2016/07/05,-3.95
2016/07/06,-2.71
2016/07/07,-2.389
2016/07/08,-2.774
2016/07/09,-3.48
2016/07/10,-4.151
2016/07/11,-4.56
2016/07/12,-4.69
2016/07/13,-4.538
2016/07/14,-4.157
2016/07/15,0.919
2016/07/16,2.556
2016/07/17,2.27
2016/07/18,4.092
2016/07/19,15.134
2016/07/20,30.57
2016/07/21,25.488
2016/07/22,18.766
2016/07/23,13.164
2016/07/24,15.035
2016/07/25,15.859
2016/07/26,20.073
2016/07/27,19.247
2016/07/28,15.259
2016/07/29,10.68
2016/07/30,6.49
2016/07/31,3.098
2016/08/01,0.815
2016/08/02,-0.056
2016/08/03,-0.561
2016/08/04,-1.586
2016/08/05,-2.572
2016/08/06,-3.863
2016/08/07,-5.07
2016/08/08,-6.086
2016/08/09,-6.604
2016/08/10,-6.29
2016/08/11,-5.79
2016/08/12,-5.658
2016/08/13,-5.788
2016/08/14,-6.134
2016/08/15,-6.594
2016/08/16,-7.212
2016/08/17,-7.521
2016/08/18,-7.828
2016/08/19,-8.142
2016/08/20,-8.123
2016/08/21,-6.792
2016/08/22,-5.494
2016/08/23,-2.964
2016/08/24,-2.28
2016/08/25,-2.603
2016/08/26,-2.628
2016/08/27,-3.166
2016/08/28,-3.951
2016/08/29,-4.481
2016/08/30,-5.032
2016/08/31,-5.295
2016/09/01,-4.45
2016/09/02,-3.309
2016/09/03,-2.639
2016/09/04,-2.051
2016/09/05,-2.226
2016/09/06,-2.556
2016/09/07,-2.973
2016/09/08,-2.684
2016/09/09,-2.957
2016/09/10,-3.45
2016/09/11,-3.728
2016/09/12,-3.736
2016/09/13,-3.512
2016/09/14,-3.446
2016/09/15,-3.613
2016/09/16,-1.345
2016/09/17,-0.43
2016/09/18,0.969
2016/09/19,1.302
2016/09/20,5.825
2016/09/21,11.333
2016/09/22,11.802
2016/09/23,10.481
2016/09/24,7.877
2016/09/25,6.482
2016/09/26,4.617
2016/09/27,2.6
2016/09/28,2.081
2016/09/29,1.819
2016/09/30,0.641
2016/10/01,-0.802
2016/10/02,-1.302
2016/10/03,-2.349
2016/10/04,-3.398
2016/10/05,-3.996
2016/10/06,-4.405
2016/10/07,-4.645
2016/10/08,-4.651
2016/10/09,-2.917
2016/10/10,-0.589
2016/10/11,1.364
2016/10/12,3.068
2016/10/13,2.673
2016/10/14,3.073
2016/10/15,2.233
2016/10/16,1.449
2016/10/17,1.002
2016/10/18,1.789
2016/10/19,1.216
2016/10/20,-0.132
2016/10/21,-1.688
2016/10/22,-3.227
2016/10/23,-4.634
2016/10/24,-5.608
2016/10/25,-5.818
2016/10/26,-5.744
2016/10/27,-5.491
2016/10/28,-4.425
2016/10/29,-2.731
2016/10/30,-0.27
2016/10/31,0.808
2016/11/01,2.938
2016/11/02,6.699
2016/11/03,16.053
2016/11/04,14.788
2016/11/05,10.372
2016/11/06,5.79
2016/11/07,2.063
2016/11/08,-0.808
2016/11/09,-2.09
2016/11/10,-3.216
2016/11/11,-2.229
2016/11/12,-2.157
2016/11/13,-2.481
2016/11/14,-3.446
2016/11/15,-4.198
2016/11/16,-4.688
2016/11/17,-3.251
2016/11/18,-2.793
2016/11/19,-3.028
2016/11/20,-3.72
2016/11/21,-4.5
2016/11/22,-3.347
2016/11/23,-1.496
2016/11/24,-1.192
2016/11/25,-0.976
2016/11/26,-1.615
2016/11/27,-2.535
2016/11/28,-3.386
2016/11/29,-3.65
2016/11/30,-3.663
2016/12/01,-3.655
2016/12/02,-1.396
2016/12/03,3.094
2016/12/04,4.413
2016/12/05,5.682
2016/12/06,8.328
2016/12/07,8.025
2016/12/08,6.864
2016/12/09,5.518
2016/12/10,3.478
2016/12/11,1.862
2016/12/12,0.07
2016/12/13,-1.5
2016/12/14,-2.802
2016/12/15,-3.135
2016/12/16,-3.443
2016/12/17,-2.538
2016/12/18,-1.761
2016/12/19,-1.714
2016/12/20,-1.992
2016/12/21,-1.823
2016/12/22,-0.531
2016/12/23,3.109
2016/12/24,4.116
2016/12/25,2.925
2016/12/26,0.954
2016/12/27,-0.649
2016/12/28,-0.92
2016/12/29,0.91
2016/12/30,2.391
2016/12/31,5.483
2017/01/01,5.327
2017/01/02,4.602
2017/01/03,5.336
2017/01/04,8.97
2017/01/05,12.465
2017/01/06,13.718
2017/01/07,11.806
2017/01/08,8.399
2017/01/09,6.086
2017/01/10,4.526
2017/01/11,3.374
2017/01/12,2.402
2017/01/13,0.926
2017/01/14,-1.059
2017/01/15,-3.102
2017/01/16,-4.86
2017/01/17,-5.998
2017/01/18,-6.975
2017/01/19,-7.697
2017/01/20,-7.31
2017/01/21,-7.217
2017/01/22,-7.224
2017/01/23,-7.305
2017/01/24,-7.443
2017/01/25,-7.442
2017/01/26,-7.212
2017/01/27,-6.857
2017/01/28,-6.801
2017/01/29,-6.599
2017/01/30,-6.464
2017/01/31,-5.65
2017/02/01,-4.492
2017/02/02,-3.287
2017/02/03,-1.612
2017/02/04,0.345
2017/02/05,0.618
2017/02/06,1.012
2017/02/07,1.257
2017/02/08,1.256
2017/02/09,1.295
2017/02/10,1.711
2017/02/11,1.28
2017/02/12,0.932
2017/02/13,0.647
2017/02/14,3.775
2017/02/15,8.716
2017/02/16,10.262
2017/02/17,10.184
2017/02/18,9.108
2017/02/19,7.721
2017/02/20,6.461
2017/02/21,6.467
2017/02/22,5.862
2017/02/23,4.993
2017/02/24,6.003
2017/02/25,5.979
2017/02/26,5.982
2017/02/27,9.696
2017/02/28,15.135
2017/03/01,18.885
2017/03/02,23.784
2017/03/03,25.647
2017/03/04,22.036
2017/03/05,17.11
2017/03/06,14.671
2017/03/07,11.716
2017/03/08,9.118
2017/03/09,7.573
2017/03/10,6.394
2017/03/11,6.051
2017/03/12,7.78
2017/03/13,9.321
2017/03/14,8.036
2017/03/15,6.086
2017/03/16,10.654
2017/03/17,12.585
2017/03/18,13.565
2017/03/19,10.306
2017/03/20,6.834
2017/03/21,4.946
2017/03/22,3.506
2017/03/23,2.463
2017/03/24,2.549
2017/03/25,2.593
2017/03/26,2.157
2017/03/27,1.799
2017/03/28,1.479
2017/03/29,1.638
2017/03/30,2.577
2017/03/31,3.085
2017/04/01,2.558
2017/04/02,2.431
2017/04/03,2.488
2017/04/04,1.49
2017/04/05,0.723
2017/04/06,0.681
2017/04/07,-0.447
2017/04/08,-1.653
2017/04/09,-2.728
2017/04/10,-3.391
2017/04/11,-3.751
2017/04/12,-3.952
2017/04/13,-4.208
2017/04/14,-4.244
2017/04/15,-4.682
2017/04/16,-5.52
2017/04/17,-6.346
2017/04/18,-5.884
2017/04/19,-4.44
2017/04/20,-2.375
2017/04/21,-0.957
2017/04/22,-0.247
2017/04/23,0.048
2017/04/24,0.507
2017/04/25,0.794
2017/04/26,1.764
2017/04/27,4.088
2017/04/28,6.686
2017/04/29,8.621
2017/04/30,10.204
2017/05/01,13.353
2017/05/02,14.344
2017/05/03,14.325
2017/05/04,13.921
2017/05/05,13.378
2017/05/06,11.203
2017/05/07,9.51
2017/05/08,7.938
2017/05/09,6.45
2017/05/10,5.148
2017/05/11,4.485
2017/05/12,3.647
2017/05/13,2.362
2017/05/14,1.051
2017/05/15,0.35
2017/05/16,0.403
2017/05/17,0.044
2017/05/18,-0.79
2017/05/19,-0.868
2017/05/20,-1.087
2017/05/21,-0.789
2017/05/22,2.411
2017/05/23,4.466
2017/05/24,5.771
2017/05/25,6.278
2017/05/26,6.31
2017/05/27,5.085
2017/05/28,3.482
2017/05/29,2.122
2017/05/30,1.522
2017/05/31,3.284
2017/06/01,4.482
2017/06/02,5.043
2017/06/03,4.994
2017/06/04,4.552
2017/06/05,4.498
2017/06/06,5.059
2017/06/07,5.297
2017/06/08,4.894
2017/06/09,4.389
2017/06/10,3.429
2017/06/11,2.773
2017/06/12,4.695
2017/06/13,6.464
2017/06/14,6.292
2017/06/15,6.012
2017/06/16,5.473
2017/06/17,3.948
2017/06/18,2.23
2017/06/19,0.863
2017/06/20,0.217
2017/06/21,-1.059
2017/06/22,-2.162
2017/06/23,-2.841
2017/06/24,-3.12
2017/06/25,-3.958
2017/06/26,-4.396
2017/06/27,-4.515
2017/06/28,-4.343
2017/06/29,-3.851
2017/06/30,-3.424
2017/07/01,-3.252
2017/07/02,-3.426
2017/07/03,-1.401
2017/07/04,0.77
2017/07/05,0.864
2017/07/06,0.224
2017/07/07,-0.571
2017/07/08,-1.547
2017/07/09,-2.911
2017/07/10,-3.502
2017/07/11,-3.579
2017/07/12,-3.308
2017/07/13,-1.827
2017/07/14,0.259
2017/07/15,2.025
2017/07/16,2.989
2017/07/17,3.347
2017/07/18,4.038
2017/07/19,4.54
2017/07/20,4.439
2017/07/21,4.143
2017/07/22,2.188
2017/07/23,0.163
2017/07/24,-0.293
2017/07/25,0.037
2017/07/26,0.194
2017/07/27,0.443
2017/07/28,0.915
2017/07/29,1.111
2017/07/30,0.598
2017/07/31,-0.576
2017/08/01,-1.706
2017/08/02,-2.689
2017/08/03,-3.592
2017/08/04,-4.301
2017/08/05,-4.608
2017/08/06,-4.597
2017/08/07,-4.207
2017/08/08,-3.373
2017/08/09,-2.246
2017/08/10,0.945
2017/08/11,8.35
2017/08/12,12.267
2017/08/13,13.467
2017/08/14,12.317
2017/08/15,9.853
2017/08/16,7.052
2017/08/17,4.641
2017/08/18,2.759
2017/08/19,0.986
2017/08/20,-0.62
2017/08/21,-1.648
2017/08/22,-2.399
2017/08/23,-2.728
2017/08/24,-2.895
2017/08/25,-3.051
2017/08/26,-3.682
2017/08/27,-2.828
2017/08/28,-0.277
2017/08/29,1.924
2017/08/30,5.511
2017/08/31,6.331
2017/09/01,5.731
2017/09/02,4.325
2017/09/03,2.502
2017/09/04,1.189
2017/09/05,0.162
2017/09/06,-0.44
2017/09/07,-1.188
2017/09/08,-1.767
2017/09/09,-1.702
2017/09/10,-1.6
2017/09/11,-1.633
2017/09/12,-1.659
2017/09/13,-2.21
2017/09/14,-2.572
2017/09/15,-2.645
2017/09/16,-3.055
2017/09/17,-3.4
2017/09/18,-2.871
2017/09/19,-2.319
2017/09/20,-2.326
2017/09/21,-2.63
2017/09/22,-3.135
2017/09/23,-3.699
2017/09/24,-4.267
2017/09/25,-4.512
2017/09/26,-4.493
2017/09/27,-4.212
2017/09/28,-3.669
2017/09/29,-3.28
2017/09/30,-3.214
2017/10/01,-3.58
2017/10/02,-3.661
2017/10/03,-1.012
2017/10/04,1.265
2017/10/05,1.998
2017/10/06,1.961
2017/10/07,1.316
2017/10/08,0.697
2017/10/09,0.424
2017/10/10,0.434
2017/10/11,0.368
2017/10/12,0.466
2017/10/13,1.241
2017/10/14,1.563
2017/10/15,1.431
2017/10/16,0.845
2017/10/17,0.699
2017/10/18,1.16
2017/10/19,1.468
2017/10/20,1.467
2017/10/21,1.14
2017/10/22,0.545
2017/10/23,0.355
2017/10/24,0.426
2017/10/25,0.218
2017/10/26,-0.133
2017/10/27,-1.823
2017/10/28,-3.855
2017/10/29,-5.822
2017/10/30,-7.591
2017/10/31,-9.137
2017/11/01,-7.897
2017/11/02,-4.801
2017/11/03,-1.519
2017/11/04,0.461
2017/11/05,1.354
2017/11/06,1.965
2017/11/07,1.955
2017/11/08,2.377
2017/11/09,4.47
2017/11/10,5.579
2017/11/11,5.726
2017/11/12,6.202
2017/11/13,5.566
2017/11/14,4.589
2017/11/15,4.568
2017/11/16,4.527
2017/11/17,4.427
2017/11/18,3.865
2017/11/19,3.262
2017/11/20,3.313
2017/11/21,3.497
2017/11/22,3.665
2017/11/23,3.832
2017/11/24,3.71
2017/11/25,3.965
2017/11/26,4.098
2017/11/27,4.749
2017/11/28,5.924
2017/11/29,7.3
2017/11/30,7.733
2017/12/01,7.115
2017/12/02,6.334
2017/12/03,5.422
2017/12/04,4.462
2017/12/05,2.632
2017/12/06,1.089
2017/12/07,-0.417
2017/12/08,-1.798
2017/12/09,-3.108
2017/12/10,-4.272
2017/12/11,-5.179
2017/12/12,-4.934
2017/12/13,-4.119
2017/12/14,-2.697
2017/12/15,-1.581
2017/12/16,-1
2017/12/17,-0.729
2017/12/18,-0.477
2017/12/19,0.461
2017/12/20,1.803
2017/12/21,3.107
2017/12/22,3.85
2017/12/23,3.489
2017/12/24,2.277
2017/12/25,0.833
2017/12/26,-0.038
2017/12/27,-0.33
2017/12/28,-0.047
2017/12/29,0.846
2017/12/30,1.967
2017/12/31,1.896
2018/01/01,1.263
2018/01/02,1.648
2018/01/03,2.441
2018/01/04,4.527
2018/01/05,6.333
2018/01/06,6.942
2018/01/07,6.477
2018/01/08,6.248
2018/01/09,6.302
2018/01/10,6.728
2018/01/11,6.538
2018/01/12,5.557
2018/01/13,4.117
2018/01/14,4.961
2018/01/15,4.448
2018/01/16,3.638
2018/01/17,2.611
2018/01/18,1.56
2018/01/19,0.206
2018/01/20,-1.144
2018/01/21,-2.364
2018/01/22,-3.253
2018/01/23,-3.93
2018/01/24,-4.369
2018/01/25,-5.07
2018/01/26,-5.115
2018/01/27,-5.186
2018/01/28,-4.998
2018/01/29,-4.543
2018/01/30,-3.924
2018/01/31,-3.343
2018/02/01,-2.789
2018/02/02,-2.11
2018/02/03,-2.123
2018/02/04,-2.642
2018/02/05,-3.14
2018/02/06,-3.459
2018/02/07,-3.696
2018/02/08,-4.309
2018/02/09,-4.754
2018/02/10,-4.88
2018/02/11,-5.149
2018/02/12,-5.267
2018/02/13,-4.907
2018/02/14,-4.564
2018/02/15,-4.013
2018/02/16,-3.662
2018/02/17,-3.415
2018/02/18,-3.245
2018/02/19,-3.197
2018/02/20,-2.993
2018/02/21,-2.83
2018/02/22,-2.372
2018/02/23,-2.485
2018/02/24,-2.895
2018/02/25,-3.671
2018/02/26,-4.301
2018/02/27,-5.048
2018/02/28,-5.743
2018/03/01,-6.262
2018/03/02,-6.661
2018/03/03,-7.135
2018/03/04,-7.56
2018/03/05,-7.629
2018/03/06,-7.275
2018/03/07,-6.698
2018/03/08,-6.217
2018/03/09,-5.775
2018/03/10,-5.683
2018/03/11,-5.793
2018/03/12,-5.674
2018/03/13,-4.6
2018/03/14,-3.716
2018/03/15,-3.147
2018/03/16,-3.079
2018/03/17,-3.361
2018/03/18,-2.895
2018/03/19,-2.328
2018/03/20,-2.024
2018/03/21,-1.89
2018/03/22,-2.036
2018/03/23,-1.993
2018/03/24,-2.391
2018/03/25,-3.083
2018/03/26,-3.16
2018/03/27,-2.646
2018/03/28,-1.943
2018/03/29,-1.288
2018/03/30,-0.997
2018/03/31,-1.348
2018/04/01,-2.102
2018/04/02,-2.802
2018/04/03,-3.173
2018/04/04,-3.408
2018/04/05,-3.734
2018/04/06,-4.028
2018/04/07,-4.524
2018/04/08,-4.72
2018/04/09,-4.416
2018/04/10,-4.105
2018/04/11,-3.525
2018/04/12,-1.899
2018/04/13,0.267
2018/04/14,0.758
2018/04/15,0.733
2018/04/16,0.74
2018/04/17,0.807
2018/04/18,1.246
2018/04/19,1.936
2018/04/20,3.211
2018/04/21,3.85
2018/04/22,3.522
2018/04/23,5.264
2018/04/24,7.032
2018/04/25,7.722
2018/04/26,7.087
2018/04/27,6.186
2018/04/28,4.976
2018/04/29,3.695
2018/04/30,2.884
2018/05/01,2.159
2018/05/02,2.295
2018/05/03,3.064
2018/05/04,3.762
2018/05/05,3.477
2018/05/06,2.592
2018/05/07,2.697
2018/05/08,2.438
2018/05/09,2.113
2018/05/10,1.75
2018/05/11,1.319
2018/05/12,0.451
2018/05/13,-0.707
2018/05/14,-1.083
2018/05/15,-1.191
2018/05/16,-1.41
2018/05/17,-1.608
2018/05/18,-1.82
2018/05/19,-2.29
2018/05/20,-2.729
2018/05/21,-2.762
2018/05/22,-2.176
2018/05/23,-1.138
2018/05/24,-0.564
2018/05/25,-0.476
2018/05/26,-0.958
2018/05/27,-1.179
2018/05/28,-0.817
2018/05/29,-0.565
2018/05/30,-0.382
2018/05/31,-0.152
2018/06/01,0.226
2018/06/02,-0.24
2018/06/03,-1.089
2018/06/04,-1.278
2018/06/05,-1.122
2018/06/06,-0.656
2018/06/07,-0.18
2018/06/08,0.349
2018/06/09,-0.091
2018/06/10,-0.491
2018/06/11,-0.616
2018/06/12,-0.055
2018/06/13,1.278
2018/06/14,2.719
2018/06/15,3.592
2018/06/16,2.745
2018/06/17,1.114
2018/06/18,-0.326
2018/06/19,-1.212
2018/06/20,-1.641
2018/06/21,-1.918
2018/06/22,-1.832
2018/06/23,-2.304
2018/06/24,-2.559
2018/06/25,-2.374
2018/06/26,-2.295
2018/06/27,-2.294
2018/06/28,-2.383
2018/06/29,-2.293
2018/06/30,-2.628
2018/07/01,-3.253
2018/07/02,-3.583
2018/07/03,-3.369
2018/07/04,-3.097
2018/07/05,-2.702
2018/07/06,-2.32
2018/07/07,-2.384
2018/07/08,-2.436
2018/07/09,-2.004
2018/07/10,-1.346
2018/07/11,-1.139
2018/07/12,-1.267
2018/07/13,-1.558
2018/07/14,-2.159
2018/07/15,-2.909
2018/07/16,-2.601
2018/07/17,-1.669
2018/07/18,-0.201
2018/07/19,0.739
2018/07/20,1.333
2018/07/21,0.945
2018/07/22,0.163
2018/07/23,-0.047
2018/07/24,0.144
2018/07/25,0.28
2018/07/26,0.064
2018/07/27,-0.174
2018/07/28,-0.968
2018/07/29,-1.907
2018/07/30,-1.936
2018/07/31,-0.251
2018/08/01,0.474
2018/08/02,0.72
2018/08/03,0.421
2018/08/04,-0.407
2018/08/05,-1.402
2018/08/06,-1.992
2018/08/07,-2.169
2018/08/08,-1.61
2018/08/09,-1.219
2018/08/10,-0.758
2018/08/11,-0.641
2018/08/12,-1.209
2018/08/13,-0.812
2018/08/14,0.12
2018/08/15,0.705
2018/08/16,0.447
2018/08/17,0.171
2018/08/18,-0.655
2018/08/19,-1.855
2018/08/20,-2.535
2018/08/21,-2.914
2018/08/22,-2.848
2018/08/23,-2.802
2018/08/24,-2.752
2018/08/25,-2.964
2018/08/26,-3.344
2018/08/27,-3.141
2018/08/28,-2.739
2018/08/29,-2.125
2018/08/30,-1.657
2018/08/31,-1.231
2018/09/01,-1.174
2018/09/02,-1.531
2018/09/03,-1.059
2018/09/04,0.955
2018/09/05,2.558
2018/09/06,3.737
2018/09/07,4.014
2018/09/08,3.393
2018/09/09,2.436
2018/09/10,1.656
2018/09/11,1.015
2018/09/12,1.117
2018/09/13,0.849
2018/09/14,0.44
2018/09/15,-0.398
2018/09/16,-1.438
2018/09/17,-1.947
2018/09/18,-2.272
2018/09/19,-2.592
2018/09/20,-2.593
2018/09/21,-1.483
2018/09/22,-1.013
2018/09/23,-1.029
2018/09/24,-0.856
2018/09/25,-0.767
2018/09/26,-0.742
2018/09/27,-0.853
2018/09/28,-0.931
2018/09/29,-1.188
2018/09/30,-1.504
2018/10/01,-1.88
2018/10/02,-2.358
2018/10/03,-2.392
2018/10/04,-2.165
2018/10/05,-1.93
2018/10/06,-2.064
2018/10/07,-2.434
2018/10/08,-2.164
2018/10/09,-1.812
2018/10/10,-1.396
2018/10/11,0.366
2018/10/12,1.345
2018/10/13,1.061
2018/10/14,0.273
2018/10/15,1.53
2018/10/16,2.354
2018/10/17,2.502
2018/10/18,2.664
2018/10/19,2.139
2018/10/20,1.221
2018/10/21,0.734
2018/10/22,0.163
2018/10/23,-0.273
2018/10/24,-0.634
2018/10/25,-0.451
2018/10/26,-0.446
2018/10/27,-1.116
2018/10/28,-1.948
2018/10/29,-1.925
2018/10/30,-1.792
2018/10/31,-1.536
2018/11/01,-1.335
2018/11/02,-0.918
2018/11/03,-1.169
2018/11/04,-1.241
2018/11/05,-0.368
2018/11/06,0.35
2018/11/07,1.2
2018/11/08,1.493
2018/11/09,1.386
2018/11/10,0.603
2018/11/11,-0.33
2018/11/12,-0.483
2018/11/13,-0.445
2018/11/14,0.718
2018/11/15,2.04
2018/11/16,2.412
2018/11/17,1.634
2018/11/18,0.901
2018/11/19,2.109
2018/11/20,3.887
2018/11/21,4.344
2018/11/22,3.513
2018/11/23,2.397
2018/11/24,0.989
2018/11/25,0.231
2018/11/26,-0.332
2018/11/27,-1.014
2018/11/28,-1.317
2018/11/29,-1.264
2018/11/30,4.67
2018/12/01,10.861
2018/12/02,9.66
2018/12/03,6.545
2018/12/04,3.399
2018/12/05,0.894
2018/12/06,-0.836
2018/12/07,-1.893
2018/12/08,-2.989
2018/12/09,-4.016
2018/12/10,-4.845
2018/12/11,-5.463
2018/12/12,-5.936
2018/12/13,-6.057
2018/12/14,-6.06
2018/12/15,-6.246
2018/12/16,-6.465
2018/12/17,-5.954
2018/12/18,-5.054
2018/12/19,-3.289
2018/12/20,-1.132
2018/12/21,1.05
2018/12/22,1.414
2018/12/23,1.678
2018/12/24,2.761
2018/12/25,2.648
2018/12/26,1.9
2018/12/27,1.33
2018/12/28,0.982
2018/12/29,1.445
2018/12/30,0.816
2018/12/31,0.109
2019/01/01,-0.784
2019/01/02,-0.825
2019/01/03,-0.611
2019/01/04,0.594
2019/01/05,2.357
2019/01/06,2.716
2019/01/07,2.536
2019/01/08,1.921
2019/01/09,1.133
2019/01/10,0.776
2019/01/11,0.883
2019/01/12,-0.046
2019/01/13,-1.147
2019/01/14,-1.351
2019/01/15,-1.589
2019/01/16,-1.703
2019/01/17,-1.978
2019/01/18,-2.466
2019/01/19,-3.112
2019/01/20,-3.598
2019/01/21,-3.886
2019/01/22,-4.001
2019/01/23,-3.89
2019/01/24,-3.411
2019/01/25,-3.03
2019/01/26,-3.144
2019/01/27,-3.078
2019/01/28,-2.117
2019/01/29,-1.478
2019/01/30,-0.974
2019/01/31,-0.591
2019/02/01,-0.598
2019/02/02,-1.251
2019/02/03,-2.017
2019/02/04,-2.908
2019/02/05,-3.754
2019/02/06,-3.925
2019/02/07,-3.926
2019/02/08,-3.158
2019/02/09,-2.84
2019/02/10,-2.474
2019/02/11,-1.613
2019/02/12,-1.004
2019/02/13,-0.287
2019/02/14,0.22
2019/02/15,0.465
2019/02/16,0.042
2019/02/17,0.15
2019/02/18,2.162
2019/02/19,4.396
2019/02/20,5.461
2019/02/21,5.633
2019/02/22,5.309
2019/02/23,4.226
2019/02/24,4.374
2019/02/25,5.276
2019/02/26,4.605
2019/02/27,4.215
2019/02/28,3.501
2019/03/01,2.38
2019/03/02,0.99
2019/03/03,-0.163
2019/03/04,-0.587
2019/03/05,-0.695
2019/03/06,-0.661
2019/03/07,-0.607
2019/03/08,-0.36
2019/03/09,-0.473
2019/03/10,-0.8
2019/03/11,-0.654
2019/03/12,-0.396
2019/03/13,-0.343
2019/03/14,-0.231
2019/03/15,-0.141
2019/03/16,-0.197
2019/03/17,-0.454
2019/03/18,-0.131
2019/03/19,-0.126
2019/03/20,0.479
2019/03/21,0.928
2019/03/22,0.901
2019/03/23,1.024
2019/03/24,0.609
2019/03/25,0.782
2019/03/26,0.915
2019/03/27,0.867
2019/03/28,0.77
2019/03/29,0.86
2019/03/30,0.981
2019/03/31,0.812
2019/04/01,0.742
2019/04/02,2.072
2019/04/03,4.044
2019/04/04,4.654
2019/04/05,4.406
2019/04/06,3.268
2019/04/07,2.353
2019/04/08,2.73
2019/04/09,3.127
2019/04/10,3.083
2019/04/11,2.76
2019/04/12,2.054
2019/04/13,0.749
2019/04/14,-0.499
2019/04/15,-1.069
2019/04/16,-1.462
2019/04/17,-1.672
2019/04/18,-1.454
2019/04/19,-1.257
2019/04/20,-1.344
2019/04/21,-1.471
2019/04/22,-1.316
2019/04/23,-0.786
2019/04/24,0.233
2019/04/25,1.051
2019/04/26,2.333
