Date,size7sma
2016/12/18,1529
2016/12/19,1549
2016/12/20,1548
2016/12/21,1539
2016/12/22,1565
2016/12/23,1567
2016/12/24,1559
2016/12/25,1555
2016/12/26,1509
2016/12/27,1512
2016/12/28,1478
2016/12/29,1466
2016/12/30,1480
2016/12/31,1506
2017/01/01,1517
2017/01/02,1540
2017/01/03,1550
2017/01/04,1577
2017/01/05,1577
2017/01/06,1572
2017/01/07,1576
2017/01/08,1600
2017/01/09,1619
2017/01/10,1628
2017/01/11,1610
2017/01/12,1613
2017/01/13,1632
2017/01/14,1622
2017/01/15,1614
2017/01/16,1611
2017/01/17,1605
2017/01/18,1603
2017/01/19,1583
2017/01/20,1565
2017/01/21,1566
2017/01/22,1583
2017/01/23,1588
2017/01/24,1604
2017/01/25,1613
2017/01/26,1630
2017/01/27,1637
2017/01/28,1655
2017/01/29,1642
2017/01/30,1637
2017/01/31,1606
2017/02/01,1601
2017/02/02,1587
2017/02/03,1575
2017/02/04,1565
2017/02/05,1578
2017/02/06,1582
2017/02/07,1623
2017/02/08,1645
2017/02/09,1653
2017/02/10,1677
2017/02/11,1681
2017/02/12,1675
2017/02/13,1706
2017/02/14,1719
2017/02/15,1726
2017/02/16,1731
2017/02/17,1720
2017/02/18,1746
2017/02/19,1755
2017/02/20,1737
2017/02/21,1748
2017/02/22,1744
2017/02/23,1745
2017/02/24,1761
2017/02/25,1760
2017/02/26,1771
2017/02/27,1788
2017/02/28,1780
2017/03/01,1844
2017/03/02,1921
2017/03/03,1965
2017/03/04,1979
2017/03/05,1995
2017/03/06,1993
2017/03/07,1997
2017/03/08,1935
2017/03/09,1963
2017/03/10,1978
2017/03/11,2000
2017/03/12,2032
2017/03/13,2124
2017/03/14,2191
2017/03/15,2285
2017/03/16,2380
2017/03/17,2478
2017/03/18,2550
2017/03/19,2600
2017/03/20,2581
2017/03/21,2591
2017/03/22,2579
2017/03/23,2499
2017/03/24,2453
2017/03/25,2441
2017/03/26,2438
2017/03/27,2521
2017/03/28,2526
2017/03/29,2579
2017/03/30,2628
2017/03/31,2684
2017/04/01,2680
2017/04/02,2722
2017/04/03,2707
2017/04/04,2703
2017/04/05,2677
2017/04/06,2669
2017/04/07,2644
2017/04/08,2622
2017/04/09,2578
2017/04/10,2531
2017/04/11,2511
2017/04/12,2531
2017/04/13,2501
2017/04/14,2454
2017/04/15,2469
2017/04/16,2449
2017/04/17,2427
2017/04/18,2459
2017/04/19,2455
2017/04/20,2454
2017/04/21,2488
2017/04/22,2500
2017/04/23,2524
2017/04/24,2559
2017/04/25,2588
2017/04/26,2596
2017/04/27,2670
2017/04/28,2739
2017/04/29,2791
2017/04/30,2887
2017/05/01,3029
2017/05/02,3123
2017/05/03,3166
2017/05/04,3203
2017/05/05,3202
2017/05/06,3222
2017/05/07,3259
2017/05/08,3239
2017/05/09,3227
2017/05/10,3256
2017/05/11,3256
2017/05/12,3253
2017/05/13,3272
2017/05/14,3246
2017/05/15,3307
2017/05/16,3345
2017/05/17,3499
2017/05/18,3626
2017/05/19,3862
2017/05/20,4021
2017/05/21,4227
2017/05/22,4441
2017/05/23,4867
2017/05/24,5205
2017/05/25,5448
2017/05/26,5557
2017/05/27,5692
2017/05/28,5805
2017/05/29,5747
2017/05/30,5810
2017/05/31,5836
2017/06/01,5920
2017/06/02,6203
2017/06/03,6419
2017/06/04,6573
2017/06/05,6790
2017/06/06,6833
2017/06/07,6911
2017/06/08,6967
2017/06/09,6958
2017/06/10,6952
2017/06/11,7266
2017/06/12,7697
2017/06/13,7901
2017/06/14,7981
2017/06/15,8161
2017/06/16,8240
2017/06/17,8435
2017/06/18,8331
2017/06/19,8260
2017/06/20,8325
2017/06/21,8075
2017/06/22,8146
2017/06/23,8302
2017/06/24,8441
2017/06/25,8591
2017/06/26,8675
2017/06/27,8483
2017/06/28,9027
2017/06/29,9137
2017/06/30,9091
2017/07/01,8972
2017/07/02,8904
2017/07/03,8990
2017/07/04,9307
2017/07/05,9320
2017/07/06,9230
2017/07/07,9359
2017/07/08,9471
2017/07/09,9253
2017/07/10,9316
2017/07/11,9367
2017/07/12,9458
2017/07/13,9722
2017/07/14,9769
2017/07/15,9750
2017/07/16,10070
2017/07/17,9960
2017/07/18,10075
2017/07/19,10010
2017/07/20,9824
2017/07/21,9627
2017/07/22,9519
2017/07/23,9527
2017/07/24,9633
2017/07/25,9416
2017/07/26,9148
2017/07/27,9001
2017/07/28,9087
2017/07/29,9010
2017/07/30,8772
2017/07/31,8591
2017/08/01,8554
2017/08/02,8700
2017/08/03,8878
2017/08/04,9057
2017/08/05,9482
2017/08/06,9888
2017/08/07,10256
2017/08/08,10795
2017/08/09,11073
2017/08/10,11642
2017/08/11,12202
2017/08/12,12662
2017/08/13,13024
2017/08/14,13565
2017/08/15,14011
2017/08/16,14867
2017/08/17,15402
2017/08/18,15817
2017/08/19,16204
2017/08/20,16180
2017/08/21,16111
2017/08/22,15805
2017/08/23,15375
2017/08/24,14871
2017/08/25,14647
2017/08/26,14401
2017/08/27,14704
2017/08/28,15072
2017/08/29,15672
2017/08/30,16311
2017/08/31,16831
2017/09/01,17212
2017/09/02,17313
2017/09/03,17160
2017/09/04,17446
2017/09/05,17624
2017/09/06,18163
2017/09/07,18692
2017/09/08,19054
2017/09/09,19314
2017/09/10,19429
2017/09/11,19001
2017/09/12,18763
2017/09/13,17953
2017/09/14,17403
2017/09/15,17166
2017/09/16,17102
2017/09/17,17054
2017/09/18,17165
2017/09/19,16959
2017/09/20,16829
2017/09/21,16660
2017/09/22,16326
2017/09/23,16219
2017/09/24,16739
2017/09/25,17030
2017/09/26,17306
2017/09/27,17715
2017/09/28,18351
2017/09/29,19003
2017/09/30,19867
2017/10/01,20410
2017/10/02,20634
2017/10/03,20975
2017/10/04,21189
2017/10/05,21155
2017/10/06,21172
2017/10/07,20837
2017/10/08,20461
2017/10/09,20251
2017/10/10,20325
2017/10/11,20276
2017/10/12,20394
2017/10/13,20420
2017/10/14,20463
2017/10/15,20443
2017/10/16,19960
2017/10/17,18957
2017/10/18,17959
2017/10/19,16793
2017/10/20,15852
2017/10/21,14713
2017/10/22,13561
2017/10/23,13066
2017/10/24,12999
2017/10/25,13183
2017/10/26,13389
2017/10/27,11210
2017/10/28,9498
2017/10/29,7934
2017/10/30,6101
2017/10/31,4109
2017/11/01,4297
2017/11/02,4485
2017/11/03,6750
2017/11/04,8486
2017/11/05,10149
2017/11/06,12120
2017/11/07,14158
2017/11/08,13952
2017/11/09,13694
2017/11/10,13346
2017/11/11,13418
2017/11/12,13646
2017/11/13,13738
2017/11/14,14019
2017/11/15,14338
2017/11/16,14531
2017/11/17,14801
2017/11/18,15081
2017/11/19,15269
2017/11/20,15585
2017/11/21,15578
2017/11/22,15510
2017/11/23,15617
2017/11/24,15589
2017/11/25,15813
2017/11/26,16034
2017/11/27,16825
2017/11/28,17224
2017/11/29,17590
2017/11/30,17880
2017/12/01,18320
2017/12/02,18572
2017/12/03,19033
2017/12/04,18683
2017/12/05,18800
2017/12/06,19177
2017/12/07,19154
2017/12/08,19588
2017/12/09,19864
2017/12/10,20084
2017/12/11,20629
2017/12/12,21459
2017/12/13,22179
2017/12/14,23343
2017/12/15,24052
2017/12/16,24980
2017/12/17,25709
2017/12/18,26334
2017/12/19,27171
2017/12/20,27349
2017/12/21,27945
2017/12/22,28376
2017/12/23,28349
2017/12/24,27571
2017/12/25,26684
2017/12/26,25394
2017/12/27,25003
2017/12/28,24396
2017/12/29,24445
2017/12/30,24894
2017/12/31,25540
2018/01/01,25870
2018/01/02,26973
2018/01/03,28079
2018/01/04,29181
2018/01/05,29734
2018/01/06,30207
2018/01/07,31096
2018/01/08,32307
2018/01/09,32719
2018/01/10,32458
2018/01/11,32117
2018/01/12,31723
2018/01/13,31524
2018/01/14,31247
2018/01/15,31153
2018/01/16,31114
2018/01/17,31369
2018/01/18,31427
2018/01/19,31168
2018/01/20,30618
2018/01/21,30258
2018/01/22,29403
2018/01/23,28305
2018/01/24,27182
2018/01/25,26034
2018/01/26,25636
2018/01/27,24927
2018/01/28,24555
2018/01/29,24467
2018/01/30,24488
2018/01/31,24536
2018/02/01,24915
2018/02/02,24933
2018/02/03,24954
2018/02/04,24746
2018/02/05,24593
2018/02/06,24551
2018/02/07,24276
2018/02/08,23385
2018/02/09,22801
2018/02/10,22734
2018/02/11,22482
2018/02/12,22196
2018/02/13,21554
2018/02/14,21393
2018/02/15,21638
2018/02/16,21440
2018/02/17,21407
2018/02/18,21372
2018/02/19,21319
2018/02/20,21888
2018/02/21,22096
2018/02/22,22088
2018/02/23,22100
2018/02/24,22010
2018/02/25,21986
2018/02/26,21963
2018/02/27,21471
2018/02/28,21226
2018/03/01,21071
2018/03/02,21322
2018/03/03,21309
2018/03/04,21341
2018/03/05,21472
2018/03/06,21566
2018/03/07,21742
2018/03/08,21858
2018/03/09,21547
2018/03/10,21217
2018/03/11,20906
2018/03/12,20777
2018/03/13,20681
2018/03/14,20292
2018/03/15,20089
2018/03/16,19964
2018/03/17,19752
2018/03/18,19979
2018/03/19,19832
2018/03/20,19707
2018/03/21,19781
2018/03/22,19471
2018/03/23,19377
2018/03/24,19266
2018/03/25,18522
2018/03/26,18121
2018/03/27,17716
2018/03/28,17238
2018/03/29,17184
2018/03/30,17129
2018/03/31,17189
2018/04/01,17320
2018/04/02,17181
2018/04/03,17445
2018/04/04,17644
2018/04/05,17928
2018/04/06,17829
2018/04/07,17659
2018/04/08,17850
2018/04/09,18102
2018/04/10,17888
2018/04/11,17862
2018/04/12,18112
2018/04/13,18593
2018/04/14,18924
2018/04/15,19130
2018/04/16,19435
2018/04/17,20109
2018/04/18,20678
2018/04/19,21243
2018/04/20,21993
2018/04/21,22497
2018/04/22,23126
2018/04/23,23622
2018/04/24,24094
2018/04/25,24475
2018/04/26,24404
2018/04/27,24080
2018/04/28,24492
2018/04/29,24717
2018/04/30,24953
2018/05/01,24813
2018/05/02,24881
2018/05/03,25115
2018/05/04,25635
2018/05/05,25571
2018/05/06,25247
2018/05/07,24847
2018/05/08,24738
2018/05/09,24579
2018/05/10,24638
2018/05/11,24260
2018/05/12,24209
2018/05/13,24371
2018/05/14,24777
2018/05/15,24910
2018/05/16,24944
2018/05/17,24638
2018/05/18,24570
2018/05/19,24671
2018/05/20,24705
2018/05/21,24655
2018/05/22,24731
2018/05/23,24906
2018/05/24,25029
2018/05/25,25070
2018/05/26,24869
2018/05/27,24831
2018/05/28,24807
2018/05/29,24808
2018/05/30,24743
2018/05/31,25024
2018/06/01,25053
2018/06/02,25276
2018/06/03,25502
2018/06/04,25647
2018/06/05,25720
2018/06/06,25559
2018/06/07,25123
2018/06/08,25034
2018/06/09,24970
2018/06/10,24896
2018/06/11,24616
2018/06/12,24307
2018/06/13,24460
2018/06/14,24426
2018/06/15,24155
2018/06/16,24468
2018/06/17,23812
2018/06/18,23470
2018/06/19,23658
2018/06/20,23678
2018/06/21,23589
2018/06/22,23858
2018/06/23,23035
2018/06/24,23178
2018/06/25,23629
2018/06/26,23466
2018/06/27,23322
2018/06/28,23379
2018/06/29,23196
2018/06/30,23409
2018/07/01,23628
2018/07/02,22828
2018/07/03,22569
2018/07/04,21759
2018/07/05,21412
2018/07/06,20841
2018/07/07,20501
2018/07/08,20482
2018/07/09,20873
2018/07/10,21071
2018/07/11,21527
2018/07/12,21490
2018/07/13,21715
2018/07/14,21697
2018/07/15,21169
2018/07/16,21323
2018/07/17,21345
2018/07/18,21557
2018/07/19,21912
2018/07/20,21975
2018/07/21,21916
2018/07/22,22218
2018/07/23,22166
2018/07/24,22258
2018/07/25,22339
2018/07/26,22307
2018/07/27,22526
2018/07/28,22586
2018/07/29,22740
2018/07/30,22852
2018/07/31,22808
2018/08/01,22889
2018/08/02,23046
2018/08/03,22993
2018/08/04,23234
2018/08/05,23281
2018/08/06,23205
2018/08/07,22618
2018/08/08,21408
2018/08/09,20114
2018/08/10,19572
2018/08/11,19430
2018/08/12,19080
2018/08/13,18885
2018/08/14,19179
2018/08/15,19680
2018/08/16,20649
2018/08/17,20923
2018/08/18,21241
2018/08/19,21564
2018/08/20,22019
2018/08/21,22502
2018/08/22,22941
2018/08/23,23223
2018/08/24,23558
2018/08/25,23905
2018/08/26,24216
2018/08/27,24178
2018/08/28,24283
2018/08/29,24528
2018/08/30,24437
2018/08/31,24331
2018/09/01,24161
2018/09/02,23999
2018/09/03,24019
2018/09/04,23606
2018/09/05,23729
2018/09/06,23702
2018/09/07,24129
2018/09/08,24338
2018/09/09,24203
2018/09/10,23992
2018/09/11,23882
2018/09/12,23699
2018/09/13,23780
2018/09/14,23951
2018/09/15,24036
2018/09/16,24760
2018/09/17,25102
2018/09/18,25653
2018/09/19,25067
2018/09/20,25095
2018/09/21,25086
2018/09/22,24973
2018/09/23,24770
2018/09/24,25165
2018/09/25,25456
2018/09/26,26844
2018/09/27,27592
2018/09/28,27853
2018/09/29,27197
2018/09/30,26923
2018/10/01,26338
2018/10/02,25752
2018/10/03,24564
2018/10/04,23589
2018/10/05,22557
2018/10/06,22155
2018/10/07,20948
2018/10/08,19869
2018/10/09,19031
2018/10/10,18380
2018/10/11,17739
2018/10/12,17647
2018/10/13,17605
2018/10/14,17582
2018/10/15,17660
2018/10/16,17575
2018/10/17,17703
2018/10/18,17646
2018/10/19,17410
2018/10/20,17186
2018/10/21,17311
2018/10/22,17595
2018/10/23,17591
2018/10/24,18005
2018/10/25,18592
2018/10/26,18816
2018/10/27,18739
2018/10/28,18662
2018/10/29,18678
2018/10/30,18887
2018/10/31,18487
2018/11/01,17945
2018/11/02,17524
2018/11/03,17608
2018/11/04,17653
2018/11/05,17351
2018/11/06,17324
2018/11/07,17313
2018/11/08,17355
2018/11/09,17399
2018/11/10,17480
2018/11/11,17653
2018/11/12,17775
2018/11/13,17605
2018/11/14,17753
2018/11/15,17648
2018/11/16,17596
2018/11/17,17471
2018/11/18,17126
2018/11/19,17209
2018/11/20,17503
2018/11/21,17377
2018/11/22,17398
2018/11/23,17478
2018/11/24,17494
2018/11/25,17756
2018/11/26,17507
2018/11/27,17243
2018/11/28,17521
2018/11/29,17524
2018/11/30,17664
2018/12/01,17756
2018/12/02,17581
2018/12/03,17690
2018/12/04,17699
2018/12/05,17565
2018/12/06,17758
2018/12/07,17724
2018/12/08,17876
2018/12/09,18103
2018/12/10,18128
2018/12/11,18093
2018/12/12,17766
2018/12/13,17548
2018/12/14,17587
2018/12/15,17512
2018/12/16,17370
2018/12/17,17468
2018/12/18,17747
2018/12/19,18169
2018/12/20,18447
2018/12/21,18588
2018/12/22,18562
2018/12/23,18764
2018/12/24,18787
2018/12/25,18327
2018/12/26,18165
2018/12/27,17876
2018/12/28,17625
2018/12/29,17669
2018/12/30,17276
2018/12/31,16912
2019/01/01,16514
2019/01/02,16462
2019/01/03,16716
2019/01/04,16854
2019/01/05,16915
2019/01/06,17103
2019/01/07,17346
2019/01/08,17953
2019/01/09,17916
2019/01/10,17888
2019/01/11,17861
2019/01/12,17656
2019/01/13,17648
2019/01/14,17683
2019/01/15,17706
2019/01/16,17726
2019/01/17,17547
2019/01/18,17414
2019/01/19,17692
2019/01/20,17983
2019/01/21,18398
2019/01/22,19060
2019/01/23,19446
2019/01/24,19724
2019/01/25,19803
2019/01/26,19740
2019/01/27,19804
2019/01/28,19835
2019/01/29,19748
2019/01/30,19871
2019/01/31,20008
2019/02/01,20303
2019/02/02,20314
2019/02/03,20074
2019/02/04,19324
2019/02/05,18538
2019/02/06,17889
2019/02/07,17407
2019/02/08,17209
2019/02/09,17157
2019/02/10,17443
2019/02/11,18068
2019/02/12,18671
2019/02/13,19577
2019/02/14,20416
2019/02/15,20955
2019/02/16,21580
2019/02/17,22094
2019/02/18,22581
2019/02/19,23118
2019/02/20,23316
2019/02/21,23590
2019/02/22,23906
2019/02/23,23953
2019/02/24,24268
2019/02/25,24637
2019/02/26,24878
2019/02/27,24961
2019/02/28,24947
2019/03/01,24086
2019/03/02,23317
2019/03/03,22022
2019/03/04,21038
2019/03/05,19963
2019/03/06,18875
2019/03/07,17732
2019/03/08,17711
2019/03/09,17867
2019/03/10,17825
2019/03/11,17433
2019/03/12,17281
2019/03/13,17483
2019/03/14,17678
2019/03/15,17553
2019/03/16,17370
2019/03/17,17411
2019/03/18,17743
2019/03/19,18242
2019/03/20,18320
2019/03/21,18569
2019/03/22,18840
2019/03/23,18995
2019/03/24,19225
2019/03/25,19316
2019/03/26,19205
2019/03/27,19279
2019/03/28,19206
2019/03/29,19367
2019/03/30,19847
2019/03/31,20278
2019/04/01,20345
2019/04/02,20727
2019/04/03,21148
2019/04/04,21445
2019/04/05,21203
2019/04/06,20674
2019/04/07,20342
2019/04/08,20304
2019/04/09,19812
2019/04/10,19735
2019/04/11,20068
2019/04/12,20222
2019/04/13,20306
2019/04/14,20216
2019/04/15,20396
2019/04/16,20835
2019/04/17,20587
2019/04/18,20172
2019/04/19,20239
2019/04/20,20606
2019/04/21,21158
2019/04/22,21107
2019/04/23,21004
2019/04/24,20880
2019/04/25,20726
2019/04/26,20613
2019/04/27,20077
2019/04/28,19661
2019/04/29,19389
2019/04/30,19234
2019/05/01,19260
2019/05/02,19820
2019/05/03,20098
2019/05/04,20390
2019/05/05,20554
2019/05/06,21357
2019/05/07,22374
2019/05/08,22998
2019/05/09,22827
2019/05/10,22959
2019/05/11,23560
2019/05/12,23906
2019/05/13,23645
2019/05/14,23103
2019/05/15,23221
2019/05/16,23749
2019/05/17,24148
2019/05/18,24201
2019/05/19,24253
2019/05/20,24531
2019/05/21,24494
2019/05/22,24529
2019/05/23,24369
2019/05/24,24362
2019/05/25,24365
2019/05/26,24356
2019/05/27,24613
2019/05/28,24856
2019/05/29,24918
2019/05/30,24959
2019/05/31,24638
2019/06/01,24943
2019/06/02,25298
2019/06/03,25096
2019/06/04,25045
2019/06/05,24665
2019/06/06,24333
2019/06/07,24233
2019/06/08,24670
2019/06/09,24108
2019/06/10,24447
2019/06/11,24703
2019/06/12,24879
2019/06/13,24705
2019/06/14,24848
2019/06/15,24559
2019/06/16,25005
2019/06/17,24864
2019/06/18,24491
2019/06/19,24798
2019/06/20,25653
2019/06/21,25550
2019/06/22,24938
2019/06/23,24771
2019/06/24,24419
2019/06/25,24774
2019/06/26,24837
2019/06/27,24439
2019/06/28,25245
2019/06/29,25137
2019/06/30,24894
2019/07/01,25377
2019/07/02,25256
2019/07/03,24662
2019/07/04,24279
2019/07/05,23752
2019/07/06,24522
2019/07/07,25236
2019/07/08,25714
2019/07/09,25334
2019/07/10,25240
2019/07/11,26000
2019/07/12,25634
2019/07/13,24377
2019/07/14,23457
2019/07/15,24263
2019/07/16,25218
2019/07/17,25661
2019/07/18,25293
2019/07/19,25531
2019/07/20,25530
2019/07/21,25112
2019/07/22,22596
2019/07/23,21029
2019/07/24,21128
2019/07/25,21473
2019/07/26,20817
2019/07/27,20817
2019/07/28,20960
2019/07/29,21119
2019/07/30,21313
2019/07/31,20490
2019/08/01,20184
2019/08/02,20614
2019/08/03,21277
2019/08/04,21386
2019/08/05,21556
2019/08/06,21690
2019/08/07,21881
2019/08/08,21231
2019/08/09,21052
2019/08/10,20440
2019/08/11,20291
2019/08/12,20126
2019/08/13,19993
2019/08/14,20005
2019/08/15,19981
2019/08/16,19977
2019/08/17,20063
2019/08/18,20273
2019/08/19,20432
2019/08/20,20521
2019/08/21,20429
2019/08/22,20502
2019/08/23,20496
2019/08/24,20678
2019/08/25,21254
2019/08/26,21678
2019/08/27,21820
2019/08/28,21865
2019/08/29,21841
2019/08/30,21833
2019/08/31,21819
2019/09/01,21481
2019/09/02,21166
2019/09/03,21091
2019/09/04,20968
2019/09/05,21024
2019/09/06,21160
2019/09/07,21107
2019/09/08,20975
2019/09/09,20881
2019/09/10,20613
2019/09/11,20487
2019/09/12,20288
2019/09/13,19706
2019/09/14,19461
2019/09/15,19329
2019/09/16,17443
2019/09/17,14620
2019/09/18,11791
2019/09/19,8889
2019/09/20,6324
2019/09/21,3782
2019/09/22,1169
2019/09/23,0
2019/09/24,0
2019/09/25,0
2019/09/26,0
2019/09/27,0
2019/09/28,0
2019/09/29,0
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
