Date,transactionvalue3rocUSD
2019/04/23,37.553
2019/04/24,59.75
2019/04/25,32.592
2019/04/26,62.553
2019/04/27,-38.016
2019/04/28,-18.077
2019/04/29,-28.221
2019/04/30,24.128
2019/05/01,-3.401
2019/05/02,-29.212
2019/05/03,-5.782
2019/05/04,-12.882
2019/05/05,-11.447
2019/05/06,13.15
2019/05/07,74.051
2019/05/08,61.748
2019/05/09,-5.3
2019/05/10,-26.241
2019/05/11,46.448
2019/05/12,14.629
2019/05/13,51.134
2019/05/14,-22.395
2019/05/15,56.571
2019/05/16,100.031
2019/05/17,54.385
2019/05/18,-38.608
2019/05/19,-60.401
2019/05/20,-32.639
2019/05/21,19.413
2019/05/22,4.282
2019/05/23,-4.118
2019/05/24,-22.45
2019/05/25,-33.419
2019/05/26,-8.32
2019/05/27,35.982
2019/05/28,36.368
2019/05/29,35.55
2019/05/30,21.043
2019/05/31,35.87
2019/06/01,-51.921
2019/06/02,-57.552
2019/06/03,-17.705
2019/06/04,72.244
2019/06/05,118.203
2019/06/06,-28.989
2019/06/07,-25.673
2019/06/08,-69.918
2019/06/09,-0.568
2019/06/10,-7.652
2019/06/11,83.115
2019/06/12,18.786
2019/06/13,52.022
2019/06/14,47.03
2019/06/15,43.634
2019/06/16,-5.538
2019/06/17,-20.421
2019/06/18,-11.457
2019/06/19,1.672
2019/06/20,-4.977
2019/06/21,23.548
2019/06/22,26.15
2019/06/23,34.95
2019/06/24,-14.292
2019/06/25,-15.606
2019/06/26,70.743
2019/06/27,47.203
2019/06/28,-15.455
2019/06/29,-27.459
2019/06/30,-37.776
2019/07/01,-7.965
2019/07/02,-31.368
2019/07/03,-8.133
2019/07/04,-8.105
2019/07/05,-24.517
2019/07/06,-45.425
2019/07/07,4.914
2019/07/08,21.465
2019/07/09,289.349
2019/07/10,40.513
2019/07/11,55.277
2019/07/12,-59.264
2019/07/13,-53.153
2019/07/14,-13.802
2019/07/15,32.624
2019/07/16,17.125
2019/07/17,-19.736
2019/07/18,-15.596
2019/07/19,-4.052
2019/07/20,-25.504
2019/07/21,-38.856
2019/07/22,6.033
2019/07/23,2.584
2019/07/24,-24.573
2019/07/25,-32.012
2019/07/26,56.46
2019/07/27,17.843
2019/07/28,-7.773
2019/07/29,-38.196
2019/07/30,18.28
2019/07/31,47.716
2019/08/01,33.39
2019/08/02,8.258
2019/08/03,-31.941
2019/08/04,-47.218
2019/08/05,66.964
2019/08/06,99.915
2019/08/07,44.241
2019/08/08,-23.686
2019/08/09,-22.607
2019/08/10,-16.383
2019/08/11,-37.839
2019/08/12,-18.204
2019/08/13,8.74
2019/08/14,44.858
2019/08/15,55.061
2019/08/16,7.308
2019/08/17,-43.305
2019/08/18,-46.42
2019/08/19,-10.788
2019/08/20,83.996
2019/08/21,21.753
2019/08/22,-2.613
2019/08/23,-27.173
2019/08/24,-23.617
2019/08/25,-25.19
2019/08/26,-0.433
2019/08/27,15.042
2019/08/28,41.018
2019/08/29,0.142
2019/08/30,19.722
2019/08/31,26.388
2019/09/01,-36.182
2019/09/02,-15.065
2019/09/03,0.731
2019/09/04,57.635
2019/09/05,-6.949
2019/09/06,-33.267
2019/09/07,1.949
2019/09/08,9.313
2019/09/09,12.415
2019/09/10,-20.085
2019/09/11,13.316
2019/09/12,-16.995
2019/09/13,45.155
2019/09/14,-26.742
2019/09/15,2.464
2019/09/16,9.701
2019/09/17,108.035
2019/09/18,99.407
2019/09/19,-3.718
2019/09/20,-20.86
2019/09/21,-51.287
2019/09/22,-35.116
2019/09/23,2.716
2019/09/24,134.865
2019/09/25,78.966
2019/09/26,20.136
2019/09/27,-35.102
2019/09/28,-33.868
2019/09/29,-47.61
2019/09/30,13.909
2019/10/01,3.342
2019/10/02,-4.337
2019/10/03,-56.724
2019/10/04,-29.374
2019/10/05,-27.841
2019/10/06,1.334
2019/10/07,19.086
2019/10/08,65.167
2019/10/09,57.165
2019/10/10,-0.334
2019/10/11,-7.157
2019/10/12,-23.22
2019/10/13,-33.678
2019/10/14,51.485
2019/10/15,1.069
2019/10/16,43.826
2019/10/17,-48.908
2019/10/18,13.179
2019/10/19,-39.178
2019/10/20,12.527
2019/10/21,-13.085
2019/10/22,39.769
2019/10/23,68.417
2019/10/24,57.542
2019/10/25,40.573
2019/10/26,3.508
2019/10/27,-37.537
2019/10/28,76.81
2019/10/29,-11.339
2019/10/30,30.698
2019/10/31,-47.018
2019/11/01,-30.665
2019/11/02,-34.923
2019/11/03,-19.753
2019/11/04,36.671
2019/11/05,95.364
2019/11/06,7.656
2019/11/07,-46.129
2019/11/08,-32.827
2019/11/09,-29.343
2019/11/10,-6.902
2019/11/11,-14.683
2019/11/12,71.323
2019/11/13,37.291
2019/11/14,-5.302
2019/11/15,-9.758
2019/11/16,-23.943
2019/11/17,-21.385
2019/11/18,-13.132
2019/11/19,35.606
2019/11/20,39.606
2019/11/21,24.047
2019/11/22,85.195
2019/11/23,-13.052
2019/11/24,-38.234
2019/11/25,-16.314
2019/11/26,-1.603
2019/11/27,87.657
2019/11/28,-7.451
2019/11/29,9.282
2019/11/30,-31.128
2019/12/01,-59.769
2019/12/02,18.282
2019/12/03,-9.252
2019/12/04,53.748
2019/12/05,-12.17
2019/12/06,18.426
2019/12/07,-25.854
2019/12/08,-42.34
2019/12/09,-25.903
2019/12/10,57.55
2019/12/11,9.008
2019/12/12,-2.124
2019/12/13,-30.038
2019/12/14,0.419
2019/12/15,-33.886
2019/12/16,35.382
2019/12/17,157.021
2019/12/18,229.032
2019/12/19,95.522
2019/12/20,-46.62
2019/12/21,-65.745
2019/12/22,-70.662
2019/12/23,32.696
2019/12/24,30.312
2019/12/25,64.915
2019/12/26,-33.525
2019/12/27,5.597
2019/12/28,-24.838
2019/12/29,10.789
2019/12/30,22.557
2019/12/31,100.687
2020/01/01,-37.851
2020/01/02,-14.779
2020/01/03,-15.065
2020/01/04,56.795
2020/01/05,-17.499
2020/01/06,-9.947
2020/01/07,14.014
2020/01/08,79.941
2020/01/09,-20.281
2020/01/10,-1.539
2020/01/11,-16.491
2020/01/12,-7.601
2020/01/13,19.751
2020/01/14,68.626
2020/01/15,78.472
2020/01/16,7.988
2020/01/17,-33.747
2020/01/18,-4.109
2020/01/19,-17.062
2020/01/20,-25.585
2020/01/21,-37.581
2020/01/22,-7.706
2020/01/23,12.697
2020/01/24,63.795
2020/01/25,-44.959
2020/01/26,-29.365
2020/01/27,-21.064
2020/01/28,134.116
2020/01/29,72.762
2020/01/30,11.09
2020/01/31,52.621
2020/02/01,-9.678
2020/02/02,-7.962
2020/02/03,-32.106
2020/02/04,53.891
2020/02/05,29.442
2020/02/06,98.337
2020/02/07,50.22
2020/02/08,-13.952
2020/02/09,-40.741
2020/02/10,-28.147
2020/02/11,5.225
2020/02/12,86.645
2020/02/13,32.817
2020/02/14,46.855
2020/02/15,-15.57
2020/02/16,-17.132
2020/02/17,44.592
2020/02/18,11.89
2020/02/19,5.954
2020/02/20,-12.948
2020/02/21,-20.185
2020/02/22,-43.635
2020/02/23,-34.879
2020/02/24,-0.562
2020/02/25,79.447
2020/02/26,71.491
2020/02/27,28.013
2020/02/28,-17.695
2020/02/29,-55.691
2020/03/01,-31.862
2020/03/02,41.429
2020/03/03,43.829
2020/03/04,-13.184
2020/03/05,-33.566
2020/03/06,8.11
2020/03/07,-9.252
2020/03/08,13.979
2020/03/09,50.949
2020/03/10,52.502
2020/03/11,6.396
2020/03/12,91.375
2020/03/13,73.838
2020/03/14,-10.62
2020/03/15,-68.667
2020/03/16,-25.495
2020/03/17,-16.42
2020/03/18,-30.387
2020/03/19,-38.866
2020/03/20,24.679
2020/03/21,-36.929
2020/03/22,-45.165
2020/03/23,-33.075
2020/03/24,191.901
2020/03/25,36.883
2020/03/26,-11.263
2020/03/27,-58.582
2020/03/28,-12.532
2020/03/29,-31.028
2020/03/30,-5.018
2020/03/31,4.363
2020/04/01,7.508
2020/04/02,44.26
2020/04/03,15.053
2020/04/04,-2.171
2020/04/05,-47.435
2020/04/06,24.715
2020/04/07,127.078
2020/04/08,65.467
2020/04/09,-33.854
2020/04/10,8.495
2020/04/11,-38.208
2020/04/12,-29.154
2020/04/13,-34.312
2020/04/14,15.226
2020/04/15,8.103
2020/04/16,30.59
2020/04/17,37.317
2020/04/18,43.471
2020/04/19,-37.863
2020/04/20,50.552
2020/04/21,14.617
2020/04/22,24.924
2020/04/23,-11.863
2020/04/24,67.142
2020/04/25,-19.799
2020/04/26,-31.099
2020/04/27,-36.208
2020/04/28,-14.476
2020/04/29,85.218
2020/04/30,54.948
2020/05/01,22.908
2020/05/02,-45.48
2020/05/03,-54.637
2020/05/04,18.996
2020/05/05,25.454
2020/05/06,60.701
2020/05/07,59.335
2020/05/08,23.674
2020/05/09,-35.464
2020/05/10,-1.206
2020/05/11,-3.691
2020/05/12,48.334
2020/05/13,-19.171
2020/05/14,9.949
2020/05/15,-17.013
2020/05/16,-48.766
2020/05/17,-38.113
2020/05/18,21.083
2020/05/19,38.447
2020/05/20,20.939
2020/05/21,-9.459
2020/05/22,2.823
2020/05/23,-4.265
2020/05/24,-34.205
2020/05/25,-13.802
2020/05/26,4.955
2020/05/27,12.078
2020/05/28,37.549
2020/05/29,44.71
2020/05/30,83.961
2020/05/31,24.442
2020/06/01,-10.559
2020/06/02,44.748
2020/06/03,-33.789
2020/06/04,-23.253
2020/06/05,-45.067
2020/06/06,-41.079
2020/06/07,-29.816
2020/06/08,-22.131
2020/06/09,83.5
2020/06/10,66.748
2020/06/11,56.554
2020/06/12,-0.711
2020/06/13,-50.467
2020/06/14,-51.266
2020/06/15,51.232
2020/06/16,76.255
2020/06/17,42.243
2020/06/18,-28.298
2020/06/19,11.916
2020/06/20,-40.998
2020/06/21,-24.458
2020/06/22,15.996
2020/06/23,104.098
2020/06/24,165.411
2020/06/25,130.752
2020/06/26,22.929
2020/06/27,-56.352
2020/06/28,-76.119
2020/06/29,-47.649
2020/06/30,-0.437
2020/07/01,33.732
2020/07/02,19.935
2020/07/03,-1.139
2020/07/04,-28.41
2020/07/05,-34.221
2020/07/06,28.872
2020/07/07,76.552
2020/07/08,168.679
2020/07/09,7.244
2020/07/10,11.591
2020/07/11,-61.92
2020/07/12,-46.181
2020/07/13,0.243
2020/07/14,159.077
2020/07/15,36.355
2020/07/16,-15.137
2020/07/17,-41.154
2020/07/18,-27.119
2020/07/19,-26.489
2020/07/20,13.886
2020/07/21,71.284
2020/07/22,78.419
2020/07/23,155.467
2020/07/24,44.856
2020/07/25,10.658
2020/07/26,-23.867
2020/07/27,70.074
2020/07/28,20.392
2020/07/29,-7.619
2020/07/30,-24.711
2020/07/31,11.511
2020/08/01,12.399
2020/08/02,17.366
2020/08/03,12.413
2020/08/04,19.758
2020/08/05,-26.989
2020/08/06,-23.405
2020/08/07,-21.22
2020/08/08,-33.465
2020/08/09,-26.577
2020/08/10,12.67
2020/08/11,76.408
2020/08/12,117.208
2020/08/13,29.002
2020/08/14,71.447
2020/08/15,-32.954
2020/08/16,-40.143
2020/08/17,-33.51
2020/08/18,17.722
2020/08/19,29.847
2020/08/20,-3.135
2020/08/21,-0.904
2020/08/22,-23.901
2020/08/23,-49.838
2020/08/24,-1.562
2020/08/25,26.584
2020/08/26,78.433
2020/08/27,-21.875
2020/08/28,23.061
2020/08/29,4.332
2020/08/30,62.82
2020/08/31,60.653
2020/09/01,160.143
2020/09/02,98.876
2020/09/03,22.601
2020/09/04,-13.812
2020/09/05,-12.65
2020/09/06,-25.949
2020/09/07,-37.272
2020/09/08,-41.275
2020/09/09,-18.108
2020/09/10,38.168
2020/09/11,30.146
2020/09/12,10.105
2020/09/13,-14.334
2020/09/14,11.643
2020/09/15,-3.309
2020/09/16,3.385
2020/09/17,-10.495
2020/09/18,37.886
2020/09/19,-25.979
2020/09/20,-28.727
2020/09/21,-23.78
2020/09/22,-6.362
2020/09/23,12.407
2020/09/24,-31.429
2020/09/25,-12.19
2020/09/26,-38.457
2020/09/27,-12.769
2020/09/28,6.699
2020/09/29,45.236
2020/09/30,29.601
2020/10/01,23.014
2020/10/02,-3.633
2020/10/03,-45.37
2020/10/04,-53.11
2020/10/05,-25.635
2020/10/06,27.611
2020/10/07,80.638
2020/10/08,15.875
2020/10/09,28.869
2020/10/10,-26.555
2020/10/11,-27.268
2020/10/12,2.65
2020/10/13,6.878
2020/10/14,68.536
2020/10/15,-33.738
2020/10/16,5.169
2020/10/17,-58.167
2020/10/18,-30.224
2020/10/19,-20
2020/10/20,53.871
2020/10/21,135.546
2020/10/22,69.45
2020/10/23,34.436
2020/10/24,-40.801
2020/10/25,-51.844
2020/10/26,14.509
2020/10/27,38.122
2020/10/28,96.896
2020/10/29,-34.937
2020/10/30,11.202
2020/10/31,-41.189
2020/11/01,-27.791
2020/11/02,-0.734
2020/11/03,39.759
2020/11/04,101.214
2020/11/05,28.243
2020/11/06,60.335
2020/11/07,25.612
2020/11/08,-51.54
2020/11/09,-32.244
2020/11/10,-31.013
2020/11/11,86.787
2020/11/12,53.071
2020/11/13,31.347
2020/11/14,-36.898
2020/11/15,-55.517
2020/11/16,-17.235
2020/11/17,99.736
2020/11/18,140.09
2020/11/19,16.485
2020/11/20,-5.743
2020/11/21,11.31
2020/11/22,32
2020/11/23,40.466
2020/11/24,26.607
2020/11/25,-14.137
2020/11/26,2.88
2020/11/27,-40.004
2020/11/28,-37.075
2020/11/29,-56.28
2020/11/30,9.722
2020/12/01,132.575
2020/12/02,37.867
2020/12/03,-21.046
2020/12/04,-34.025
2020/12/05,-24.664
2020/12/06,-28.721
2020/12/07,6.717
2020/12/08,26.445
2020/12/09,76.372
2020/12/10,4.525
2020/12/11,12.019
2020/12/12,-45.284
2020/12/13,-45.256
2020/12/14,-31.052
2020/12/15,31.655
2020/12/16,84.17
2020/12/17,138.087
2020/12/18,39.626
2020/12/19,8.954
2020/12/20,-54.148
2020/12/21,14.664
2020/12/22,-3.374
2020/12/23,27.651
2020/12/24,-21.436
2020/12/25,-40.949
2020/12/26,-20.272
2020/12/27,29.15
2020/12/28,114.518
2020/12/29,122.883
2020/12/30,14.801
2020/12/31,-6.804
2021/01/01,-33.693
2021/01/02,-24.928
2021/01/03,109.614
2021/01/04,270.892
2021/01/05,143.384
2021/01/06,23.514
2021/01/07,-12.347
2021/01/08,38.203
2021/01/09,-36.188
2021/01/10,-31.182
2021/01/11,2.759
2021/01/12,7.648
2021/01/13,1.205
2021/01/14,15.198
2021/01/15,6.299
2021/01/16,-20.431
2021/01/17,-60.034
2021/01/18,-20.372
2021/01/19,103.752
2021/01/20,143.143
2021/01/21,61.492
2021/01/22,-21.75
2021/01/23,-57.834
2021/01/24,-21.959
2021/01/25,-0.162
2021/01/26,65.53
2021/01/27,21.783
2021/01/28,-19.977
2021/01/29,24.796
2021/01/30,-18.479
2021/01/31,-13.468
2021/02/01,-41.648
2021/02/02,51.809
2021/02/03,73.89
2021/02/04,96.395
2021/02/05,-1.425
2021/02/06,-15.603
2021/02/07,-39.138
2021/02/08,-4.318
2021/02/09,0.331
2021/02/10,23.793
2021/02/11,-19.61
2021/02/12,-3.202
2021/02/13,-32.194
2021/02/14,-22.311
2021/02/15,-12.401
2021/02/16,26.702
2021/02/17,38.393
2021/02/18,36.632
2021/02/19,7.612
2021/02/20,16.82
2021/02/21,-33.518
2021/02/22,30.235
2021/02/23,61.446
2021/02/24,35.284
2021/02/25,-24.338
2021/02/26,-40.832
2021/02/27,-35.761
2021/02/28,-9.037
2021/03/01,-15.925
2021/03/02,23.01
2021/03/03,-12.651
2021/03/04,-7.93
2021/03/05,-11.795
2021/03/06,7.761
2021/03/07,89.597
2021/03/08,33.545
2021/03/09,21.997
2021/03/10,-40.409
2021/03/11,-5.652
2021/03/12,15.264
2021/03/13,-22.462
2021/03/14,-41.329
2021/03/15,-5.888
2021/03/16,23.314
2021/03/17,56.128
2021/03/18,-27.564
2021/03/19,-26.75
2021/03/20,-34.241
2021/03/21,-18.012
2021/03/22,20.363
2021/03/23,24.992
2021/03/24,10.171
2021/03/25,34.178
2021/03/26,12.869
2021/03/27,-18.094
2021/03/28,-53.369
2021/03/29,13.595
2021/03/30,76.601
2021/03/31,106.882
2021/04/01,0.927
2021/04/02,33.87
2021/04/03,43.821
2021/04/04,-14.259
2021/04/05,-9.041
2021/04/06,-34.269
2021/04/07,27.86
2021/04/08,-24.661
2021/04/09,-11.012
2021/04/10,-12.445
2021/04/11,-27.566
2021/04/12,1.715
2021/04/13,36.575
2021/04/14,111.24
2021/04/15,22.555
2021/04/16,13.151
2021/04/17,-32.984
2021/04/18,71.837
2021/04/19,-23.038
2021/04/20,-7.179
2021/04/21,-39.989
2021/04/22,63.055
2021/04/23,60.511
2021/04/24,-31.439
2021/04/25,-59.126
2021/04/26,-24.007
2021/04/27,56.025
2021/04/28,90.515
2021/04/29,15.506
2021/04/30,6.608
2021/05/01,-23.109
2021/05/02,-35.81
2021/05/03,45.179
2021/05/04,122.769
2021/05/05,118.141
2021/05/06,-21.153
2021/05/07,-21.66
2021/05/08,-9.539
2021/05/09,-11.702
2021/05/10,42.144
2021/05/11,43.579
2021/05/12,100.02
2021/05/13,13.54
2021/05/14,-17.542
2021/05/15,-47.91
2021/05/16,-45.105
2021/05/17,19.986
2021/05/18,27.181
2021/05/19,163.987
2021/05/20,39.034
2021/05/21,30.483
2021/05/22,-62.159
2021/05/23,-22.751
2021/05/24,7.428
2021/05/25,41.267
2021/05/26,-18.149
2021/05/27,-14.828
2021/05/28,-24.218
2021/05/29,-28.585
2021/05/30,-47.196
2021/05/31,-43.984
2021/06/01,6.492
2021/06/02,7.15
2021/06/03,29.548
2021/06/04,-19.308
2021/06/05,-26.261
2021/06/06,-51.008
2021/06/07,-18.312
2021/06/08,100.175
2021/06/09,149.43
2021/06/10,-12.835
2021/06/11,-48.086
2021/06/12,-54.811
2021/06/13,-34.189
2021/06/14,19.162
2021/06/15,26.373
2021/06/16,120.308
2021/06/17,-9.618
2021/06/18,31.589
2021/06/19,-56.5
2021/06/20,-31.918
2021/06/21,26.289
2021/06/22,208.824
2021/06/23,25.042
2021/06/24,-37.15
2021/06/25,-40.307
2021/06/26,-39.603
2021/06/27,-38.909
2021/06/28,-20.784
2021/06/29,87.37
2021/06/30,44.025
2021/07/01,43.455
2021/07/02,16.723
2021/07/03,-47.422
2021/07/04,-58.164
2021/07/05,-37.097
2021/07/06,78.401
2021/07/07,83.517
2021/07/08,78.895
2021/07/09,22.915
2021/07/10,-33.01
2021/07/11,-73.864
2021/07/12,4.714
2021/07/13,33.769
2021/07/14,181.611
2021/07/15,-28.995
2021/07/16,22.484
2021/07/17,-53.674
2021/07/18,-39.005
2021/07/19,-22.993
2021/07/20,70.799
2021/07/21,126.495
2021/07/22,5.838
2021/07/23,-2.977
2021/07/24,-43.979
2021/07/25,-50.844
2021/07/26,76.101
2021/07/27,61.607
2021/07/28,89.591
2021/07/29,-27.198
2021/07/30,5.246
2021/07/31,23.638
2021/08/01,-11.555
2021/08/02,-11.784
2021/08/03,10.565
2021/08/04,43.91
2021/08/05,52.869
2021/08/06,19.403
2021/08/07,-6.036
2021/08/08,-26.787
2021/08/09,28.77
2021/08/10,9.537
2021/08/11,11.01
2021/08/12,-33.399
2021/08/13,2.1
2021/08/14,-8.127
2021/08/15,-14.318
2021/08/16,22.622
2021/08/17,27.669
2021/08/18,33.351
2021/08/19,-32.088
2021/08/20,13.431
2021/08/21,-37.091
2021/08/22,-25.236
2021/08/23,7.432
2021/08/24,121.134
2021/08/25,84.902
2021/08/26,-29.223
2021/08/27,-20.939
2021/08/28,-34.895
2021/08/29,-4.901
2021/08/30,-3.656
2021/08/31,95.639
2021/09/01,85.948
2021/09/02,65.086
2021/09/03,1.422
2021/09/04,-37.001
2021/09/05,-56.627
2021/09/06,-26.721
2021/09/07,85.639
2021/09/08,85.24
2021/09/09,19.272
2021/09/10,-32.173
2021/09/11,-21.062
2021/09/12,-51.389
2021/09/13,-23.082
2021/09/14,-27.242
2021/09/15,133.554
2021/09/16,-1.241
2021/09/17,53.589
2021/09/18,-45.117
2021/09/19,-30.143
2021/09/20,11.399
2021/09/21,57.09
2021/09/22,80.466
2021/09/23,-28.109
2021/09/24,36.382
2021/09/25,-54.578
2021/09/26,78.785
2021/09/27,-50.461
2021/09/28,47.437
2021/09/29,-60.502
2021/09/30,-15.484
2021/10/01,24.413
2021/10/02,1.998
2021/10/03,-15.346
2021/10/04,-2.843
2021/10/05,76.898
2021/10/06,83.319
2021/10/07,28.189
2021/10/08,-7.59
2021/10/09,-52.119
2021/10/10,-44.816
2021/10/11,-29.867
2021/10/12,58.679
2021/10/13,68.767
2021/10/14,148.223
2021/10/15,76.928
2021/10/16,-2.376
2021/10/17,-55.326
2021/10/18,-25.428
2021/10/19,-6.979
2021/10/20,34.817
2021/10/21,55.023
2021/10/22,35.257
2021/10/23,-36.927
2021/10/24,-67.286
2021/10/25,-30.687
2021/10/26,26.837
2021/10/27,166.286
2021/10/28,-2.188
2021/10/29,68.971
2021/10/30,-49.734
2021/10/31,-13.901
2021/11/01,-32.194
2021/11/02,70.328
2021/11/03,130.696
2021/11/04,13.416
2021/11/05,-7.412
2021/11/06,-54.165
2021/11/07,-51.473
2021/11/08,4.034
2021/11/09,50.909
2021/11/10,101.042
2021/11/11,-4.099
2021/11/12,5.264
2021/11/13,-35.358
2021/11/14,-32.918
2021/11/15,90.427
2021/11/16,89.635
2021/11/17,42.123
2021/11/18,-46.867
2021/11/19,-18.16
2021/11/20,-16.253
2021/11/21,-20.324
2021/11/22,-3.247
2021/11/23,19.881
2021/11/24,19.207
2021/11/25,-11.426
2021/11/26,42.197
2021/11/27,-43.7
2021/11/28,-35.21
2021/11/29,-23.966
2021/11/30,156.737
2021/12/01,170.471
2021/12/02,8.608
2021/12/03,-10.772
2021/12/04,9.274
2021/12/05,-30.343
2021/12/06,19.912
2021/12/07,-25.701
2021/12/08,30.035
2021/12/09,-36.532
2021/12/10,-14.647
2021/12/11,-35.77
2021/12/12,-62.064
2021/12/13,18.06
2021/12/14,69.759
2021/12/15,132.543
2021/12/16,-17.144
2021/12/17,-23.502
2021/12/18,-28.902
2021/12/19,-56.995
2021/12/20,-12.064
2021/12/21,19.26
2021/12/22,69.5
2021/12/23,12.942
2021/12/24,-4.87
2021/12/25,-14.111
2021/12/26,-51.259
2021/12/27,15.814
2021/12/28,46.113
2021/12/29,84.291
2021/12/30,79.133
2021/12/31,14.439
2022/01/01,-30.395
2022/01/02,-72.281
2022/01/03,-48.082
2022/01/04,61.293
2022/01/05,136.283
2022/01/06,107.48
2022/01/07,28.136
2022/01/08,-40.236
2022/01/09,-61.844
2022/01/10,-34.625
2022/01/11,4.161
2022/01/12,57.607
2022/01/13,14.415
2022/01/14,9.686
2022/01/15,-35.89
2022/01/16,-44.626
2022/01/17,-7.386
2022/01/18,39.435
2022/01/19,97.061
2022/01/20,20.571
2022/01/21,138.279
2022/01/22,30.71
2022/01/23,5.28
2022/01/24,-28.263
2022/01/25,-34.783
2022/01/26,16.43
2022/01/27,-18.943
2022/01/28,-2.603
2022/01/29,-41.867
2022/01/30,-39.314
2022/01/31,-2.76
2022/02/01,32.2
2022/02/02,8.229
2022/02/03,27.249
2022/02/04,7.781
2022/02/05,-17.464
2022/02/06,-62.031
2022/02/07,9.163
2022/02/08,62.447
2022/02/09,103.357
2022/02/10,37.182
2022/02/11,13.757
2022/02/12,-29.826
2022/02/13,-66.724
2022/02/14,-29.287
2022/02/15,48.278
2022/02/16,44.176
2022/02/17,9.977
2022/02/18,-20.577
2022/02/19,-45.13
2022/02/20,-46.487
2022/02/21,2.656
2022/02/22,65.123
2022/02/23,45.948
2022/02/24,107.088
2022/02/25,51.588
2022/02/26,-25.021
2022/02/27,-67.2
2022/02/28,-9.164
2022/03/01,107.065
2022/03/02,57.529
2022/03/03,-13.542
2022/03/04,-18.741
2022/03/05,-43.739
2022/03/06,-56.964
2022/03/07,-16.768
2022/03/08,54.869
2022/03/09,92.021
2022/03/10,-7.978
2022/03/11,-20.853
2022/03/12,-56.931
2022/03/13,-42.981
2022/03/14,-6.566
2022/03/15,319.167
2022/03/16,98.419
2022/03/17,47.823
2022/03/18,-22.659
2022/03/19,10.605
2022/03/20,-53.094
2022/03/21,-11.72
2022/03/22,22.602
2022/03/23,103.617
2022/03/24,27.901
2022/03/25,5.476
2022/03/26,-51.12
2022/03/27,-52.25
2022/03/28,-4.914
2022/03/29,235.014
2022/03/30,144.97
2022/03/31,8.504
2022/04/01,-6.326
2022/04/02,-27.438
2022/04/03,-46.965
2022/04/04,-31.041
2022/04/05,10.04
2022/04/06,82.218
2022/04/07,27.509
2022/04/08,-13.793
2022/04/09,-53.632
2022/04/10,-59.886
2022/04/11,51.348
2022/04/12,39.046
2022/04/13,77.803
2022/04/14,-43.896
2022/04/15,5.814
2022/04/16,-11.565
2022/04/17,-15.168
2022/04/18,4.813
2022/04/19,27.27
2022/04/20,111.077
2022/04/21,5.609
2022/04/22,-0.494
2022/04/23,-69.844
2022/04/24,-50.907
2022/04/25,28.5
2022/04/26,135.21
2022/04/27,87.488
2022/04/28,-15.785
2022/04/29,41.191
2022/04/30,-31.147
2022/05/01,-8.884
2022/05/02,-0.077
2022/05/03,165.063
2022/05/04,20.084
2022/05/05,-25.559
2022/05/06,-30.582
2022/05/07,-41.193
2022/05/08,-29.611
2022/05/09,64.073
2022/05/10,147.964
2022/05/11,204.845
2022/05/12,54.359
2022/05/13,-0.297
2022/05/14,-74.305
2022/05/15,-81.014
2022/05/16,-4.909
2022/05/17,34.161
2022/05/18,65.558
2022/05/19,-40.826
2022/05/20,38.054
2022/05/21,-56.453
2022/05/22,-48.322
2022/05/23,-10.702
2022/05/24,74.013
2022/05/25,-1.535
2022/05/26,35.616
2022/05/27,74.594
2022/05/28,-13.236
2022/05/29,-71.216
2022/05/30,-34.049
2022/05/31,112.94
2022/06/01,134.469
2022/06/02,12.399
2022/06/03,-30.298
2022/06/04,-66.339
2022/06/05,-62.157
2022/06/06,5.772
2022/06/07,169.763
2022/06/08,71.106
2022/06/09,-11.082
2022/06/10,26.469
2022/06/11,113.728
2022/06/12,55.194
2022/06/13,98.377
2022/06/14,18.884
2022/06/15,40.091
2022/06/16,-54.208
2022/06/17,-44.741
2022/06/18,-29.988
2022/06/19,-37.343
2022/06/20,-15.222
2022/06/21,-29.206
2022/06/22,-3.541
2022/06/23,-10.714
2022/06/24,-5.914
2022/06/25,-31.487
2022/06/26,-43.072
2022/06/27,6.786
2022/06/28,40.748
2022/06/29,163.201
2022/06/30,14.941
2022/07/01,-2.907
2022/07/02,-71.536
2022/07/03,-75.908
2022/07/04,-18.204
2022/07/05,60.007
2022/07/06,151.344
2022/07/07,96.613
2022/07/08,19.949
2022/07/09,-51.465
2022/07/10,-67.109
2022/07/11,-17.086
2022/07/12,143.258
2022/07/13,108.208
2022/07/14,10.613
2022/07/15,45.827
2022/07/16,-39.188
2022/07/17,-23.617
2022/07/18,17.716
2022/07/19,245.075
2022/07/20,93.359
2022/07/21,64.44
2022/07/22,-62.005
2022/07/23,-58.133
2022/07/24,-81.969
2022/07/25,-1.227
2022/07/26,34.522
2022/07/27,161.851
2022/07/28,75.269
2022/07/29,96.43
2022/07/30,-49.998
2022/07/31,-67.743
2022/08/01,-33.336
2022/08/02,45.284
2022/08/03,48.761
2022/08/04,-30.966
2022/08/05,1.405
2022/08/06,-15.871
2022/08/07,14.439
2022/08/08,2.991
2022/08/09,79.908
2022/08/10,128.501
2022/08/11,44.484
2022/08/12,-1.047
2022/08/13,-40.264
2022/08/14,-47.942
2022/08/15,26.729
2022/08/16,-4.836
2022/08/17,193.605
2022/08/18,-31.188
2022/08/19,53.306
2022/08/20,-68.195
