Date,activeaddresses14sma
2016/07/29,30728
2016/07/30,30942
2016/07/31,31520
2016/08/01,31942
2016/08/02,31796
2016/08/03,31700
2016/08/04,31760
2016/08/05,31481
2016/08/06,31305
2016/08/07,30634
2016/08/08,30224
2016/08/09,29432
2016/08/10,28738
2016/08/11,28539
2016/08/12,28303
2016/08/13,28192
2016/08/14,27986
2016/08/15,27827
2016/08/16,27936
2016/08/17,27746
2016/08/18,27552
2016/08/19,27535
2016/08/20,27594
2016/08/21,27630
2016/08/22,27580
2016/08/23,27508
2016/08/24,27443
2016/08/25,27344
2016/08/26,27400
2016/08/27,27539
2016/08/28,27627
2016/08/29,27743
2016/08/30,27582
2016/08/31,27777
2016/09/01,28024
2016/09/02,28201
2016/09/03,28246
2016/09/04,28263
2016/09/05,28330
2016/09/06,28259
2016/09/07,28223
2016/09/08,28324
2016/09/09,28338
2016/09/10,28293
2016/09/11,28335
2016/09/12,28321
2016/09/13,28340
2016/09/14,28209
2016/09/15,28093
2016/09/16,28076
2016/09/17,28163
2016/09/18,28087
2016/09/19,28084
2016/09/20,28616
2016/09/21,28789
2016/09/22,28315
2016/09/23,28140
2016/09/24,28026
2016/09/25,27809
2016/09/26,27539
2016/09/27,27307
2016/09/28,27154
2016/09/29,26953
2016/09/30,26655
2016/10/01,26485
2016/10/02,26595
2016/10/03,26474
2016/10/04,25409
2016/10/05,24895
2016/10/06,24727
2016/10/07,24819
2016/10/08,24780
2016/10/09,24982
2016/10/10,25271
2016/10/11,25261
2016/10/12,24521
2016/10/13,23524
2016/10/14,23298
2016/10/15,22615
2016/10/16,22073
2016/10/17,21902
2016/10/18,22483
2016/10/19,22306
2016/10/20,22797
2016/10/21,23375
2016/10/22,23393
2016/10/23,23126
2016/10/24,22917
2016/10/25,22994
2016/10/26,23736
2016/10/27,24722
2016/10/28,24983
2016/10/29,25467
2016/10/30,25534
2016/10/31,25893
2016/11/01,25760
2016/11/02,26336
2016/11/03,26130
2016/11/04,24945
2016/11/05,24780
2016/11/06,24504
2016/11/07,24414
2016/11/08,24252
2016/11/09,24126
2016/11/10,23834
2016/11/11,23724
2016/11/12,23652
2016/11/13,23893
2016/11/14,23407
2016/11/15,23155
2016/11/16,22754
2016/11/17,22469
2016/11/18,22804
2016/11/19,22718
2016/11/20,22886
2016/11/21,22716
2016/11/22,23637
2016/11/23,25185
2016/11/24,25070
2016/11/25,25713
2016/11/26,25448
2016/11/27,25147
2016/11/28,25171
2016/11/29,24946
2016/11/30,24946
2016/12/01,24830
2016/12/02,24812
2016/12/03,24906
2016/12/04,24868
2016/12/05,24821
2016/12/06,24039
2016/12/07,22232
2016/12/08,22292
2016/12/09,21508
2016/12/10,21623
2016/12/11,21679
2016/12/12,21697
2016/12/13,21702
2016/12/14,21765
2016/12/15,22029
2016/12/16,22019
2016/12/17,21866
2016/12/18,21677
2016/12/19,21812
2016/12/20,21710
2016/12/21,21904
2016/12/22,22536
2016/12/23,22626
2016/12/24,22670
2016/12/25,22523
2016/12/26,22302
2016/12/27,22285
2016/12/28,22174
2016/12/29,22049
2016/12/30,21978
2016/12/31,22081
2017/01/01,22070
2017/01/02,21903
2017/01/03,21718
2017/01/04,21962
2017/01/05,21775
2017/01/06,21881
2017/01/07,22038
2017/01/08,22239
2017/01/09,22640
2017/01/10,22848
2017/01/11,23050
2017/01/12,23199
2017/01/13,23273
2017/01/14,23193
2017/01/15,23363
2017/01/16,23583
2017/01/17,23780
2017/01/18,23488
2017/01/19,23212
2017/01/20,23162
2017/01/21,23112
2017/01/22,23151
2017/01/23,23009
2017/01/24,23080
2017/01/25,22955
2017/01/26,22830
2017/01/27,22816
2017/01/28,22848
2017/01/29,22826
2017/01/30,22720
2017/01/31,22594
2017/02/01,22629
2017/02/02,22640
2017/02/03,22519
2017/02/04,22608
2017/02/05,22744
2017/02/06,22818
2017/02/07,22793
2017/02/08,22945
2017/02/09,23081
2017/02/10,23302
2017/02/11,23365
2017/02/12,23531
2017/02/13,23871
2017/02/14,24265
2017/02/15,24632
2017/02/16,24873
2017/02/17,25136
2017/02/18,25381
2017/02/19,25440
2017/02/20,25687
2017/02/21,25908
2017/02/22,26055
2017/02/23,26170
2017/02/24,26446
2017/02/25,26782
2017/02/26,27049
2017/02/27,27193
2017/02/28,27655
2017/03/01,28146
2017/03/02,29362
2017/03/03,30235
2017/03/04,30767
2017/03/05,31336
2017/03/06,31905
2017/03/07,32301
2017/03/08,32769
2017/03/09,33563
2017/03/10,34076
2017/03/11,34803
2017/03/12,35751
2017/03/13,37457
2017/03/14,38303
2017/03/15,39251
2017/03/16,41001
2017/03/17,43030
2017/03/18,44482
2017/03/19,45549
2017/03/20,46565
2017/03/21,47809
2017/03/22,48785
2017/03/23,49452
2017/03/24,50767
2017/03/25,51721
2017/03/26,52063
2017/03/27,51855
2017/03/28,52049
2017/03/29,52202
2017/03/30,51649
2017/03/31,51695
2017/04/01,51122
2017/04/02,51552
2017/04/03,52659
2017/04/04,52922
2017/04/05,53412
2017/04/06,54597
2017/04/07,54201
2017/04/08,53676
2017/04/09,53419
2017/04/10,53121
2017/04/11,52862
2017/04/12,52732
2017/04/13,52066
2017/04/14,50750
2017/04/15,50656
2017/04/16,49626
2017/04/17,48058
2017/04/18,47871
2017/04/19,47693
2017/04/20,47092
2017/04/21,46840
2017/04/22,46892
2017/04/23,47174
2017/04/24,47518
2017/04/25,47850
2017/04/26,48464
2017/04/27,49813
2017/04/28,50767
2017/04/29,51646
2017/04/30,53175
2017/05/01,55216
2017/05/02,56472
2017/05/03,57212
2017/05/04,58834
2017/05/05,60945
2017/05/06,62320
2017/05/07,64199
2017/05/08,66484
2017/05/09,68448
2017/05/10,69628
2017/05/11,70303
2017/05/12,70863
2017/05/13,71142
2017/05/14,71558
2017/05/15,72000
2017/05/16,72641
2017/05/17,73380
2017/05/18,74312
2017/05/19,76731
2017/05/20,77893
2017/05/21,79235
2017/05/22,81373
2017/05/23,84552
2017/05/24,87928
2017/05/25,90872
2017/05/26,93889
2017/05/27,96299
2017/05/28,98173
2017/05/29,99799
2017/05/30,102212
2017/05/31,105828
2017/06/01,109278
2017/06/02,109819
2017/06/03,112420
2017/06/04,114304
2017/06/05,115246
2017/06/06,116405
2017/06/07,117260
2017/06/08,117592
2017/06/09,119797
2017/06/10,123629
2017/06/11,128970
2017/06/12,136916
2017/06/13,143365
2017/06/14,147613
2017/06/15,151209
2017/06/16,154879
2017/06/17,158324
2017/06/18,162112
2017/06/19,166785
2017/06/20,170576
2017/06/21,172310
2017/06/22,178128
2017/06/23,182363
2017/06/24,184591
2017/06/25,183724
2017/06/26,185566
2017/06/27,184219
2017/06/28,184699
2017/06/29,184274
2017/06/30,184960
2017/07/01,185412
2017/07/02,185601
2017/07/03,186289
2017/07/04,186451
2017/07/05,188074
2017/07/06,185937
2017/07/07,185994
2017/07/08,184518
2017/07/09,184123
2017/07/10,181470
2017/07/11,182254
2017/07/12,182145
2017/07/13,180769
2017/07/14,179812
2017/07/15,178804
2017/07/16,178040
2017/07/17,175446
2017/07/18,174360
2017/07/19,174398
2017/07/20,174230
2017/07/21,171439
2017/07/22,170041
2017/07/23,172403
2017/07/24,170155
2017/07/25,167943
2017/07/26,165361
2017/07/27,164959
2017/07/28,165008
2017/07/29,163757
2017/07/30,162732
2017/07/31,164209
2017/08/01,162294
2017/08/02,160852
2017/08/03,159576
2017/08/04,160255
2017/08/05,162629
2017/08/06,161758
2017/08/07,162974
2017/08/08,166729
2017/08/09,169663
2017/08/10,174555
2017/08/11,179218
2017/08/12,184613
2017/08/13,189118
2017/08/14,195344
2017/08/15,203593
2017/08/16,211281
2017/08/17,219784
2017/08/18,227987
2017/08/19,232434
2017/08/20,234518
2017/08/21,239230
2017/08/22,239988
2017/08/23,244094
2017/08/24,244073
2017/08/25,244552
2017/08/26,242826
2017/08/27,241948
2017/08/28,238984
2017/08/29,238547
2017/08/30,238509
2017/08/31,238477
2017/09/01,236383
2017/09/02,235412
2017/09/03,235287
2017/09/04,238723
2017/09/05,243381
2017/09/06,247674
2017/09/07,250947
2017/09/08,254013
2017/09/09,257867
2017/09/10,258650
2017/09/11,259392
2017/09/12,260800
2017/09/13,259026
2017/09/14,258461
2017/09/15,261880
2017/09/16,262539
2017/09/17,261996
2017/09/18,258533
2017/09/19,254058
2017/09/20,247540
2017/09/21,243015
2017/09/22,235674
2017/09/23,230438
2017/09/24,228417
2017/09/25,225470
2017/09/26,219127
2017/09/27,215992
2017/09/28,212143
2017/09/29,205730
2017/09/30,202771
2017/10/01,201715
2017/10/02,198095
2017/10/03,196683
2017/10/04,194782
2017/10/05,193963
2017/10/06,195270
2017/10/07,196197
2017/10/08,196752
2017/10/09,196637
2017/10/10,199482
2017/10/11,201171
2017/10/12,202088
2017/10/13,204862
2017/10/14,206519
2017/10/15,208471
2017/10/16,208911
2017/10/17,212750
2017/10/18,215931
2017/10/19,218096
2017/10/20,221982
2017/10/21,225911
2017/10/22,230591
2017/10/23,234194
2017/10/24,235906
2017/10/25,236529
2017/10/26,237521
2017/10/27,236142
2017/10/28,220910
2017/10/29,206366
2017/10/30,191581
2017/10/31,192030
2017/11/01,195440
2017/11/02,201987
2017/11/03,203293
2017/11/04,201378
2017/11/05,197993
2017/11/06,197843
2017/11/07,197433
2017/11/08,200366
2017/11/09,203107
2017/11/10,205802
2017/11/11,222606
2017/11/12,242206
2017/11/13,260913
2017/11/14,262319
2017/11/15,265739
2017/11/16,263850
2017/11/17,267026
2017/11/18,271242
2017/11/19,276237
2017/11/20,281155
2017/11/21,286306
2017/11/22,290291
2017/11/23,293761
2017/11/24,296798
2017/11/25,302377
2017/11/26,305405
2017/11/27,314140
2017/11/28,322572
2017/11/29,330621
2017/11/30,339711
2017/12/01,344745
2017/12/02,353314
2017/12/03,363964
2017/12/04,372245
2017/12/05,379351
2017/12/06,398388
2017/12/07,404092
2017/12/08,414840
2017/12/09,423804
2017/12/10,431219
2017/12/11,440849
2017/12/12,453022
2017/12/13,465949
2017/12/14,483960
2017/12/15,500289
2017/12/16,514798
2017/12/17,526752
2017/12/18,545955
2017/12/19,572721
2017/12/20,584370
2017/12/21,614376
2017/12/22,640717
2017/12/23,656118
2017/12/24,662441
2017/12/25,662030
2017/12/26,661692
2017/12/27,662716
2017/12/28,662811
2017/12/29,677465
2017/12/30,698938
2017/12/31,703771
2018/01/01,699938
2018/01/02,704914
2018/01/03,720600
2018/01/04,741415
2018/01/05,755608
2018/01/06,777715
2018/01/07,803617
2018/01/08,834051
2018/01/09,864600
2018/01/10,885783
2018/01/11,905040
2018/01/12,907864
2018/01/13,907253
2018/01/14,917302
2018/01/15,938616
2018/01/16,948792
2018/01/17,950630
2018/01/18,937924
2018/01/19,917228
2018/01/20,894572
2018/01/21,887022
2018/01/22,870948
2018/01/23,847301
2018/01/24,826451
2018/01/25,794886
2018/01/26,782295
2018/01/27,760359
2018/01/28,746647
2018/01/29,726781
2018/01/30,700057
2018/01/31,673250
2018/02/01,658082
2018/02/02,655673
2018/02/03,649146
2018/02/04,633129
2018/02/05,625681
2018/02/06,622818
2018/02/07,616758
2018/02/08,612191
2018/02/09,601377
2018/02/10,600948
2018/02/11,592973
2018/02/12,586241
2018/02/13,575776
2018/02/14,566878
2018/02/15,551699
2018/02/16,532827
2018/02/17,525747
2018/02/18,520138
2018/02/19,514084
2018/02/20,510698
2018/02/21,508409
2018/02/22,511918
2018/02/23,506226
2018/02/24,493070
2018/02/25,485825
2018/02/26,479369
2018/02/27,476499
2018/02/28,474042
2018/03/01,468317
2018/03/02,467922
2018/03/03,462824
2018/03/04,454966
2018/03/05,449004
2018/03/06,439220
2018/03/07,440193
2018/03/08,435653
2018/03/09,432690
2018/03/10,431403
2018/03/11,427105
2018/03/12,420792
2018/03/13,417544
2018/03/14,415500
2018/03/15,413779
2018/03/16,409665
2018/03/17,407039
2018/03/18,409785
2018/03/19,409008
2018/03/20,404855
2018/03/21,395706
2018/03/22,392911
2018/03/23,396415
2018/03/24,398663
2018/03/25,396820
2018/03/26,396172
2018/03/27,393028
2018/03/28,385617
2018/03/29,382311
2018/03/30,382287
2018/03/31,381313
2018/04/01,375563
2018/04/02,369816
2018/04/03,369685
2018/04/04,366128
2018/04/05,368950
2018/04/06,364424
2018/04/07,359946
2018/04/08,364347
2018/04/09,365187
2018/04/10,365299
2018/04/11,367713
2018/04/12,371832
2018/04/13,375273
2018/04/14,377465
2018/04/15,382074
2018/04/16,385017
2018/04/17,387386
2018/04/18,390047
2018/04/19,391038
2018/04/20,395884
2018/04/21,405113
2018/04/22,412979
2018/04/23,421490
2018/04/24,433117
2018/04/25,440028
2018/04/26,442526
2018/04/27,442590
2018/04/28,447410
2018/04/29,449954
2018/04/30,454724
2018/05/01,454550
2018/05/02,459357
2018/05/03,464559
2018/05/04,485101
2018/05/05,486949
2018/05/06,485893
2018/05/07,484898
2018/05/08,484871
2018/05/09,489934
2018/05/10,495470
2018/05/11,501598
2018/05/12,509161
2018/05/13,516323
2018/05/14,521637
2018/05/15,529169
2018/05/16,534650
2018/05/17,539082
2018/05/18,525949
2018/05/19,533870
2018/05/20,538436
2018/05/21,539735
2018/05/22,541948
2018/05/23,543806
2018/05/24,544788
2018/05/25,545019
2018/05/26,543588
2018/05/27,545839
2018/05/28,550293
2018/05/29,552433
2018/05/30,552540
2018/05/31,550162
2018/06/01,544426
2018/06/02,537871
2018/06/03,538947
2018/06/04,538674
2018/06/05,534839
2018/06/06,529729
2018/06/07,526598
2018/06/08,521950
2018/06/09,493087
2018/06/10,454292
2018/06/11,447263
2018/06/12,439701
2018/06/13,434421
2018/06/14,429095
2018/06/15,429272
2018/06/16,420350
2018/06/17,411729
2018/06/18,405873
2018/06/19,403759
2018/06/20,403522
2018/06/21,401492
2018/06/22,403953
2018/06/23,427502
2018/06/24,459107
2018/06/25,464506
2018/06/26,464841
2018/06/27,464531
2018/06/28,466137
2018/06/29,465021
2018/06/30,459505
2018/07/01,446262
2018/07/02,435460
2018/07/03,422288
2018/07/04,407377
2018/07/05,395851
2018/07/06,380260
2018/07/07,367686
2018/07/08,359987
2018/07/09,345230
2018/07/10,339628
2018/07/11,330909
2018/07/12,318840
2018/07/13,305901
2018/07/14,302982
2018/07/15,305423
2018/07/16,316150
2018/07/17,327372
2018/07/18,344595
2018/07/19,356029
2018/07/20,366666
2018/07/21,374103
2018/07/22,381463
2018/07/23,390233
2018/07/24,400728
2018/07/25,413581
2018/07/26,424959
2018/07/27,441450
2018/07/28,455574
2018/07/29,470109
2018/07/30,474979
2018/07/31,478200
2018/08/01,475855
2018/08/02,475081
2018/08/03,481006
2018/08/04,486011
2018/08/05,485443
2018/08/06,482518
2018/08/07,474431
2018/08/08,462298
2018/08/09,453943
2018/08/10,416733
2018/08/11,383241
2018/08/12,349068
2018/08/13,345032
2018/08/14,340341
2018/08/15,334393
2018/08/16,333317
2018/08/17,324118
2018/08/18,319439
2018/08/19,315026
2018/08/20,312994
2018/08/21,310014
2018/08/22,311375
2018/08/23,311745
2018/08/24,338408
2018/08/25,364779
2018/08/26,392085
2018/08/27,389159
2018/08/28,387342
2018/08/29,381754
2018/08/30,375191
2018/08/31,373608
2018/09/01,375384
2018/09/02,379005
2018/09/03,378884
2018/09/04,380172
2018/09/05,381471
2018/09/06,382065
2018/09/07,382053
2018/09/08,380894
2018/09/09,378858
2018/09/10,375076
2018/09/11,370244
2018/09/12,370547
2018/09/13,369545
2018/09/14,366819
2018/09/15,357596
2018/09/16,346946
2018/09/17,340762
2018/09/18,334448
2018/09/19,326503
2018/09/20,321431
2018/09/21,317636
2018/09/22,312357
2018/09/23,307122
2018/09/24,302074
2018/09/25,300023
2018/09/26,296293
2018/09/27,292697
2018/09/28,291465
2018/09/29,290125
2018/09/30,292033
2018/10/01,288413
2018/10/02,287075
2018/10/03,290811
2018/10/04,293735
2018/10/05,296964
2018/10/06,304739
2018/10/07,306573
2018/10/08,309885
2018/10/09,312105
2018/10/10,314209
2018/10/11,317074
2018/10/12,318649
2018/10/13,323761
2018/10/14,325192
2018/10/15,330451
2018/10/16,336782
2018/10/17,339030
2018/10/18,339425
2018/10/19,337940
2018/10/20,334164
2018/10/21,334705
2018/10/22,337334
2018/10/23,338573
2018/10/24,341197
2018/10/25,341480
2018/10/26,343287
2018/10/27,342505
2018/10/28,342507
2018/10/29,344322
2018/10/30,345460
2018/10/31,345754
2018/11/01,345719
2018/11/02,342946
2018/11/03,340076
2018/11/04,339054
2018/11/05,337763
2018/11/06,336595
2018/11/07,334408
2018/11/08,332281
2018/11/09,331227
2018/11/10,330551
2018/11/11,332629
2018/11/12,329612
2018/11/13,325745
2018/11/14,323508
2018/11/15,322091
2018/11/16,322742
2018/11/17,322661
2018/11/18,321229
2018/11/19,323311
2018/11/20,325242
2018/11/21,325277
2018/11/22,325026
2018/11/23,323479
2018/11/24,321048
2018/11/25,317998
2018/11/26,315984
2018/11/27,313879
2018/11/28,313133
2018/11/29,310541
2018/11/30,310875
2018/12/01,309811
2018/12/02,309040
2018/12/03,303268
2018/12/04,298088
2018/12/05,297880
2018/12/06,298079
2018/12/07,299211
2018/12/08,304090
2018/12/09,304258
2018/12/10,305604
2018/12/11,305637
2018/12/12,303229
2018/12/13,303537
2018/12/14,301988
2018/12/15,304101
2018/12/16,308265
2018/12/17,309696
2018/12/18,310314
2018/12/19,311116
2018/12/20,312410
2018/12/21,311757
2018/12/22,306480
2018/12/23,305740
2018/12/24,305991
2018/12/25,305875
2018/12/26,306701
2018/12/27,307419
2018/12/28,309467
2018/12/29,309891
2018/12/30,306447
2018/12/31,305309
2019/01/01,303403
2019/01/02,302477
2019/01/03,302863
2019/01/04,301660
2019/01/05,302972
2019/01/06,302305
2019/01/07,301584
2019/01/08,304213
2019/01/09,305692
2019/01/10,306727
2019/01/11,305138
2019/01/12,300351
2019/01/13,299404
2019/01/14,302696
2019/01/15,306008
2019/01/16,304331
2019/01/17,300872
2019/01/18,300147
2019/01/19,299259
2019/01/20,297367
2019/01/21,294661
2019/01/22,290459
2019/01/23,287763
2019/01/24,284919
2019/01/25,283752
2019/01/26,284693
2019/01/27,285830
2019/01/28,284211
2019/01/29,282731
2019/01/30,282560
2019/01/31,282620
2019/02/01,281121
2019/02/02,278786
2019/02/03,275907
2019/02/04,270727
2019/02/05,266646
2019/02/06,261866
2019/02/07,257178
2019/02/08,253750
2019/02/09,250749
2019/02/10,245052
2019/02/11,238580
2019/02/12,234598
2019/02/13,232122
2019/02/14,229697
2019/02/15,228849
2019/02/16,228963
2019/02/17,230047
2019/02/18,236005
2019/02/19,241286
2019/02/20,244409
2019/02/21,247086
2019/02/22,248520
2019/02/23,250524
2019/02/24,255161
2019/02/25,258231
2019/02/26,260857
2019/02/27,262869
2019/02/28,265329
2019/03/01,267672
2019/03/02,269822
2019/03/03,270900
2019/03/04,271128
2019/03/05,272071
2019/03/06,274531
2019/03/07,277432
2019/03/08,280084
2019/03/09,283414
2019/03/10,282159
2019/03/11,282293
2019/03/12,284117
2019/03/13,285354
2019/03/14,286480
2019/03/15,286285
2019/03/16,285376
2019/03/17,286935
2019/03/18,287840
2019/03/19,289216
2019/03/20,291517
2019/03/21,292530
2019/03/22,293782
2019/03/23,293289
2019/03/24,296168
2019/03/25,301679
2019/03/26,304915
2019/03/27,307700
2019/03/28,310962
2019/03/29,314566
2019/03/30,320131
2019/03/31,322844
2019/04/01,329001
2019/04/02,336670
2019/04/03,342178
2019/04/04,345758
2019/04/05,347697
2019/04/06,349197
2019/04/07,351919
2019/04/08,353424
2019/04/09,355023
2019/04/10,356296
2019/04/11,359974
2019/04/12,364050
2019/04/13,364168
2019/04/14,362716
2019/04/15,359279
2019/04/16,353684
2019/04/17,349636
2019/04/18,349654
2019/04/19,352797
2019/04/20,361457
2019/04/21,365326
2019/04/22,367458
2019/04/23,370237
2019/04/24,371841
2019/04/25,369291
2019/04/26,366665
2019/04/27,363807
2019/04/28,365332
2019/04/29,364517
2019/04/30,365826
2019/05/01,367970
2019/05/02,365312
2019/05/03,361980
2019/05/04,353688
2019/05/05,349512
2019/05/06,346080
2019/05/07,342025
2019/05/08,341256
2019/05/09,341881
2019/05/10,344220
2019/05/11,350142
2019/05/12,353949
2019/05/13,359732
2019/05/14,365966
2019/05/15,372639
2019/05/16,385731
2019/05/17,393402
2019/05/18,399523
2019/05/19,404149
2019/05/20,409159
2019/05/21,417239
2019/05/22,422301
2019/05/23,427490
2019/05/24,432503
2019/05/25,436357
2019/05/26,439169
2019/05/27,445169
2019/05/28,447769
2019/05/29,451003
2019/05/30,448861
2019/05/31,452409
2019/06/01,468016
2019/06/02,478422
2019/06/03,482938
2019/06/04,482094
2019/06/05,480255
2019/06/06,483557
2019/06/07,477370
2019/06/08,471358
2019/06/09,472308
2019/06/10,464254
2019/06/11,461926
2019/06/12,464907
2019/06/13,463171
2019/06/14,459093
2019/06/15,448476
2019/06/16,451595
2019/06/17,446618
2019/06/18,446996
2019/06/19,447859
2019/06/20,440858
2019/06/21,446833
2019/06/22,453791
2019/06/23,453011
2019/06/24,456720
2019/06/25,454852
2019/06/26,449696
2019/06/27,449708
2019/06/28,447660
2019/06/29,442218
2019/06/30,426343
2019/07/01,424358
2019/07/02,423742
2019/07/03,424710
2019/07/04,426520
2019/07/05,421374
2019/07/06,414373
2019/07/07,408512
2019/07/08,404846
2019/07/09,404116
2019/07/10,397494
2019/07/11,391630
2019/07/12,390716
2019/07/13,385129
2019/07/14,383776
2019/07/15,384545
2019/07/16,375494
2019/07/17,372045
2019/07/18,368127
2019/07/19,365960
2019/07/20,363500
2019/07/21,360933
2019/07/22,358971
2019/07/23,352195
2019/07/24,345544
2019/07/25,341428
2019/07/26,337660
2019/07/27,338477
2019/07/28,337281
2019/07/29,333346
2019/07/30,338544
2019/07/31,335651
2019/08/01,333275
2019/08/02,333160
2019/08/03,331863
2019/08/04,329555
2019/08/05,332387
2019/08/06,338380
2019/08/07,343204
2019/08/08,347237
2019/08/09,350317
2019/08/10,352531
2019/08/11,352977
2019/08/12,357014
2019/08/13,356614
2019/08/14,360037
2019/08/15,362596
2019/08/16,365162
2019/08/17,368001
2019/08/18,372856
2019/08/19,370903
2019/08/20,369297
2019/08/21,370834
2019/08/22,371723
2019/08/23,372287
2019/08/24,372235
2019/08/25,373296
2019/08/26,371963
2019/08/27,371648
2019/08/28,369956
2019/08/29,370851
2019/08/30,368698
2019/08/31,368696
2019/09/01,368758
2019/09/02,369364
2019/09/03,368360
2019/09/04,366177
2019/09/05,367723
2019/09/06,367311
2019/09/07,366866
2019/09/08,367058
2019/09/09,367444
2019/09/10,365102
2019/09/11,364988
2019/09/12,364781
2019/09/13,362186
2019/09/14,361814
2019/09/15,362602
2019/09/16,363050
2019/09/17,361986
2019/09/18,362381
2019/09/19,358820
2019/09/20,358298
2019/09/21,354711
2019/09/22,350371
2019/09/23,344088
2019/09/24,344176
2019/09/25,342048
2019/09/26,338535
2019/09/27,338351
2019/09/28,336455
2019/09/29,332645
2019/09/30,328545
2019/10/01,326314
2019/10/02,322985
2019/10/03,318699
2019/10/04,311782
2019/10/05,312037
2019/10/06,312420
2019/10/07,313126
2019/10/08,311649
2019/10/09,313776
2019/10/10,315607
2019/10/11,317640
2019/10/12,317683
2019/10/13,317659
2019/10/14,316610
2019/10/15,317259
2019/10/16,317274
2019/10/17,319539
2019/10/18,324922
2019/10/19,326761
2019/10/20,327144
2019/10/21,328379
2019/10/22,328145
2019/10/23,325221
2019/10/24,323595
2019/10/25,322841
2019/10/26,324910
2019/10/27,326009
2019/10/28,327656
