Date,price30varUSD
2016/12/02,0.722
2016/12/03,0.799
2016/12/04,0.878
2016/12/05,0.983
2016/12/06,1.124
2016/12/07,1.12
2016/12/08,1.05
2016/12/09,0.997
2016/12/10,0.941
2016/12/11,0.896
2016/12/12,0.859
2016/12/13,0.817
2016/12/14,0.775
2016/12/15,0.736
2016/12/16,0.686
2016/12/17,0.652
2016/12/18,0.622
2016/12/19,0.595
2016/12/20,0.568
2016/12/21,0.529
2016/12/22,0.454
2016/12/23,0.388
2016/12/24,0.348
2016/12/25,0.31
2016/12/26,0.264
2016/12/27,0.234
2016/12/28,0.216
2016/12/29,0.213
2016/12/30,0.207
2016/12/31,0.194
2017/01/01,0.2
2017/01/02,0.205
2017/01/03,0.238
2017/01/04,0.442
2017/01/05,0.602
2017/01/06,0.72
2017/01/07,0.805
2017/01/08,0.91
2017/01/09,1.065
2017/01/10,1.206
2017/01/11,1.294
2017/01/12,1.331
2017/01/13,1.37
2017/01/14,1.397
2017/01/15,1.419
2017/01/16,1.413
2017/01/17,1.436
2017/01/18,1.459
2017/01/19,1.463
2017/01/20,1.488
2017/01/21,1.503
2017/01/22,1.47
2017/01/23,1.391
2017/01/24,1.272
2017/01/25,1.122
2017/01/26,0.941
2017/01/27,0.737
2017/01/28,0.648
2017/01/29,0.56
2017/01/30,0.433
2017/01/31,0.327
2017/02/01,0.204
2017/02/02,0.142
2017/02/03,0.148
2017/02/04,0.175
2017/02/05,0.197
2017/02/06,0.21
2017/02/07,0.234
2017/02/08,0.259
2017/02/09,0.272
2017/02/10,0.273
2017/02/11,0.256
2017/02/12,0.237
2017/02/13,0.211
2017/02/14,0.257
2017/02/15,0.336
2017/02/16,0.414
2017/02/17,0.488
2017/02/18,0.551
2017/02/19,0.619
2017/02/20,0.681
2017/02/21,0.725
2017/02/22,0.764
2017/02/23,0.798
2017/02/24,0.839
2017/02/25,0.896
2017/02/26,0.98
2017/02/27,1.186
2017/02/28,1.561
2017/03/01,1.928
2017/03/02,2.899
2017/03/03,4.426
2017/03/04,5.629
2017/03/05,6.465
2017/03/06,7.48
2017/03/07,8.205
2017/03/08,8.446
2017/03/09,8.478
2017/03/10,8.611
2017/03/11,9.032
2017/03/12,10.24
2017/03/13,14.187
2017/03/14,18.529
2017/03/15,23.695
2017/03/16,40.28
2017/03/17,64.402
2017/03/18,75.741
2017/03/19,86.039
2017/03/20,99.929
2017/03/21,111.096
2017/03/22,118.199
2017/03/23,123.83
2017/03/24,133.016
2017/03/25,146.095
2017/03/26,156.141
2017/03/27,163.452
2017/03/28,167.316
2017/03/29,172.419
2017/03/30,176.323
2017/03/31,174.505
2017/04/01,172.798
2017/04/02,170.334
2017/04/03,162.593
2017/04/04,151.72
2017/04/05,141.259
2017/04/06,128.158
2017/04/07,111.637
2017/04/08,92.888
2017/04/09,73.903
2017/04/10,56.073
2017/04/11,40.846
2017/04/12,31.045
2017/04/13,22.391
2017/04/14,14.749
2017/04/15,13.816
2017/04/16,14.008
2017/04/17,12.364
2017/04/18,10.898
2017/04/19,10.88
2017/04/20,10.394
2017/04/21,9.272
2017/04/22,8.137
2017/04/23,8.076
2017/04/24,8.005
2017/04/25,7.951
2017/04/26,8.281
2017/04/27,11.254
2017/04/28,21.498
2017/04/29,35.856
2017/04/30,52.999
2017/05/01,80.062
2017/05/02,101.525
2017/05/03,120.995
2017/05/04,150.667
2017/05/05,194.103
2017/05/06,228.063
2017/05/07,259.991
2017/05/08,279.828
2017/05/09,286.683
2017/05/10,294.262
2017/05/11,298.41
2017/05/12,300.494
2017/05/13,301.478
2017/05/14,301.362
2017/05/15,299.839
2017/05/16,293.649
2017/05/17,281.255
2017/05/18,273.971
2017/05/19,297.467
2017/05/20,344.607
2017/05/21,407.216
2017/05/22,579.523
2017/05/23,724.974
2017/05/24,971.967
2017/05/25,1223
2017/05/26,1341
2017/05/27,1336
2017/05/28,1402
2017/05/29,1492
2017/05/30,1717
2017/05/31,2043
2017/06/01,2299
2017/06/02,2500
2017/06/03,2673
2017/06/04,2933
2017/06/05,3188
2017/06/06,3467
2017/06/07,3690
2017/06/08,3798
2017/06/09,3922
2017/06/10,4205
2017/06/11,4760
2017/06/12,5460
2017/06/13,6203
2017/06/14,6633
2017/06/15,6469
2017/06/16,6320
2017/06/17,6154
2017/06/18,6054
2017/06/19,5899
2017/06/20,5718
2017/06/21,5519
2017/06/22,5227
2017/06/23,5050
2017/06/24,4854
2017/06/25,4475
2017/06/26,3852
2017/06/27,3415
2017/06/28,2952
2017/06/29,2679
2017/06/30,2495
2017/07/01,2330
2017/07/02,2155
2017/07/03,1939
2017/07/04,1814
2017/07/05,1751
2017/07/06,1722
2017/07/07,1742
2017/07/08,1802
2017/07/09,1881
2017/07/10,2093
2017/07/11,2430
2017/07/12,2563
2017/07/13,2504
2017/07/14,2521
2017/07/15,2764
2017/07/16,3057
2017/07/17,3110
2017/07/18,2908
2017/07/19,2621
2017/07/20,2283
2017/07/21,2073
2017/07/22,1886
2017/07/23,1651
2017/07/24,1439
2017/07/25,1337
2017/07/26,1349
2017/07/27,1374
2017/07/28,1291
2017/07/29,1129
2017/07/30,988.982
2017/07/31,930.501
2017/08/01,851.096
2017/08/02,723.009
2017/08/03,597.93
2017/08/04,516.987
2017/08/05,443.495
2017/08/06,464.067
2017/08/07,533.625
2017/08/08,655.965
2017/08/09,888.466
2017/08/10,1105
2017/08/11,1310
2017/08/12,1565
2017/08/13,1686
2017/08/14,1772
2017/08/15,1656
2017/08/16,1596
2017/08/17,1658
2017/08/18,1731
2017/08/19,1757
2017/08/20,1788
2017/08/21,1900
2017/08/22,1970
2017/08/23,2046
2017/08/24,2064
2017/08/25,2049
2017/08/26,1998
2017/08/27,1909
2017/08/28,1746
2017/08/29,1674
2017/08/30,1623
2017/08/31,1657
2017/09/01,1692
2017/09/02,1529
2017/09/03,1303
2017/09/04,1094
2017/09/05,988.207
2017/09/06,892.32
2017/09/07,836.036
2017/09/08,814.877
2017/09/09,810.846
2017/09/10,821.458
2017/09/11,839.859
2017/09/12,826.491
2017/09/13,881.198
2017/09/14,994.029
2017/09/15,1199
2017/09/16,1318
2017/09/17,1447
2017/09/18,1452
2017/09/19,1461
2017/09/20,1490
2017/09/21,1539
2017/09/22,1626
2017/09/23,1669
2017/09/24,1675
2017/09/25,1672
2017/09/26,1652
2017/09/27,1609
2017/09/28,1501
2017/09/29,1301
2017/09/30,1052
2017/10/01,743.619
2017/10/02,594.844
2017/10/03,477.746
2017/10/04,453.101
2017/10/05,447.603
2017/10/06,385.98
2017/10/07,332.924
2017/10/08,314.164
2017/10/09,312.24
2017/10/10,314.934
2017/10/11,316.967
2017/10/12,318.492
2017/10/13,354.708
2017/10/14,397.676
2017/10/15,343.672
2017/10/16,354.987
2017/10/17,306.07
2017/10/18,301.855
2017/10/19,297.927
2017/10/20,291.029
2017/10/21,270.177
2017/10/22,217.334
2017/10/23,201.611
2017/10/24,189.452
2017/10/25,186.36
2017/10/26,183.546
2017/10/27,184.302
2017/10/28,188.241
2017/10/29,183.711
2017/10/30,183.195
2017/10/31,182.383
2017/11/01,182.617
2017/11/02,192.079
2017/11/03,190.819
2017/11/04,187.108
2017/11/05,188.271
2017/11/06,189.49
2017/11/07,190.616
2017/11/08,190.849
2017/11/09,195.637
2017/11/10,195.887
2017/11/11,195.953
2017/11/12,185.278
2017/11/13,143.589
2017/11/14,135.61
2017/11/15,125.798
2017/11/16,131.822
2017/11/17,155.35
2017/11/18,182.208
2017/11/19,258.822
2017/11/20,346.016
2017/11/21,436.759
2017/11/22,505.63
2017/11/23,725.42
2017/11/24,1111
2017/11/25,1761
2017/11/26,2266
2017/11/27,2852
2017/11/28,3349
2017/11/29,3805
2017/11/30,3962
2017/12/01,4100
2017/12/02,4231
2017/12/03,4386
2017/12/04,4470
2017/12/05,4475
2017/12/06,4330
2017/12/07,4088
2017/12/08,3912
2017/12/09,3904
2017/12/10,3678
2017/12/11,3443
2017/12/12,3766
2017/12/13,5248
2017/12/14,7263
2017/12/15,8434
2017/12/16,9641
2017/12/17,10928
2017/12/18,12192
2017/12/19,14917
2017/12/20,16732
2017/12/21,18380
2017/12/22,17962
2017/12/23,18162
2017/12/24,17885
2017/12/25,18218
2017/12/26,18614
2017/12/27,19028
2017/12/28,18875
2017/12/29,18831
2017/12/30,17994
2017/12/31,17203
2018/01/01,16659
2018/01/02,16999
2018/01/03,17455
2018/01/04,18495
2018/01/05,19157
2018/01/06,19212
2018/01/07,20734
2018/01/08,23616
2018/01/09,26526
2018/01/10,31717
2018/01/11,34569
2018/01/12,38421
2018/01/13,45420
2018/01/14,50761
2018/01/15,54979
2018/01/16,54829
2018/01/17,53404
2018/01/18,53182
2018/01/19,52614
2018/01/20,52616
2018/01/21,50061
2018/01/22,47835
2018/01/23,44021
2018/01/24,41133
2018/01/25,38666
2018/01/26,36035
2018/01/27,32332
2018/01/28,29520
2018/01/29,25466
2018/01/30,21087
2018/01/31,17017
2018/02/01,14760
2018/02/02,14165
2018/02/03,14099
2018/02/04,14918
2018/02/05,18194
2018/02/06,24078
2018/02/07,26705
2018/02/08,28278
2018/02/09,27713
2018/02/10,27662
2018/02/11,27727
2018/02/12,24790
2018/02/13,21545
2018/02/14,17886
2018/02/15,17091
2018/02/16,17127
2018/02/17,16933
2018/02/18,16716
2018/02/19,15844
2018/02/20,15287
2018/02/21,15306
2018/02/22,15688
2018/02/23,15790
2018/02/24,15422
2018/02/25,15162
2018/02/26,14398
2018/02/27,11853
2018/02/28,9073
2018/03/01,7014
2018/03/02,5435
2018/03/03,3554
2018/03/04,3430
2018/03/05,3148
2018/03/06,3105
2018/03/07,3076
2018/03/08,2469
2018/03/09,3362
2018/03/10,3897
2018/03/11,4653
2018/03/12,5240
2018/03/13,5975
2018/03/14,7026
2018/03/15,8778
2018/03/16,10174
2018/03/17,11416
2018/03/18,13642
2018/03/19,14586
2018/03/20,15323
2018/03/21,15417
2018/03/22,15479
2018/03/23,16346
2018/03/24,17112
2018/03/25,17732
2018/03/26,18418
2018/03/27,19373
2018/03/28,19930
2018/03/29,20403
2018/03/30,21009
2018/03/31,20904
2018/04/01,20643
2018/04/02,19860
2018/04/03,18514
2018/04/04,16672
2018/04/05,15055
2018/04/06,13987
2018/04/07,13127
2018/04/08,12621
2018/04/09,11349
2018/04/10,10187
2018/04/11,8553
2018/04/12,6966
2018/04/13,5780
2018/04/14,5195
2018/04/15,4577
2018/04/16,4132
2018/04/17,4144
2018/04/18,4029
2018/04/19,4025
2018/04/20,4148
2018/04/21,4591
2018/04/22,5332
2018/04/23,6178
2018/04/24,7709
2018/04/25,8654
2018/04/26,9420
2018/04/27,10466
2018/04/28,11382
2018/04/29,12024
2018/04/30,12586
2018/05/01,12564
2018/05/02,12590
2018/05/03,13178
2018/05/04,14062
2018/05/05,14836
2018/05/06,14873
2018/05/07,14149
2018/05/08,13352
2018/05/09,12336
2018/05/10,11155
2018/05/11,9666
2018/05/12,8386
2018/05/13,7714
2018/05/14,6969
2018/05/15,6332
2018/05/16,5457
2018/05/17,4511
2018/05/18,3523
2018/05/19,2784
2018/05/20,2368
2018/05/21,2059
2018/05/22,1856
2018/05/23,1982
2018/05/24,2418
2018/05/25,2682
2018/05/26,2879
2018/05/27,3332
2018/05/28,4114
2018/05/29,4813
2018/05/30,5302
2018/05/31,5672
2018/06/01,6007
2018/06/02,6117
2018/06/03,5777
2018/06/04,5159
2018/06/05,4637
2018/06/06,4403
2018/06/07,4078
2018/06/08,3788
2018/06/09,3344
2018/06/10,3352
2018/06/11,3609
2018/06/12,3697
2018/06/13,3900
2018/06/14,3848
2018/06/15,3839
2018/06/16,3742
2018/06/17,3677
2018/06/18,3403
2018/06/19,2825
2018/06/20,2208
2018/06/21,1748
2018/06/22,1778
2018/06/23,1956
2018/06/24,2194
2018/06/25,2344
2018/06/26,2557
2018/06/27,2893
2018/06/28,3194
2018/06/29,3558
2018/06/30,3653
2018/07/01,3686
2018/07/02,3597
2018/07/03,3304
2018/07/04,3042
2018/07/05,2779
2018/07/06,2419
2018/07/07,1987
2018/07/08,1555
2018/07/09,1076
2018/07/10,901.068
2018/07/11,868.608
2018/07/12,848.871
2018/07/13,889.015
2018/07/14,915.944
2018/07/15,898.917
2018/07/16,869.576
2018/07/17,834.636
2018/07/18,818.186
2018/07/19,687.301
2018/07/20,537.172
2018/07/21,356.185
2018/07/22,322.874
2018/07/23,316.725
2018/07/24,318.782
2018/07/25,327.813
2018/07/26,335.35
2018/07/27,315.02
2018/07/28,295.57
2018/07/29,228.237
2018/07/30,222.816
2018/07/31,235.711
2018/08/01,292.764
2018/08/02,354.765
2018/08/03,431.298
2018/08/04,491.926
2018/08/05,563.593
2018/08/06,621.887
2018/08/07,649.725
2018/08/08,826.459
2018/08/09,1051
2018/08/10,1289
2018/08/11,1759
2018/08/12,2178
2018/08/13,2667
2018/08/14,3517
2018/08/15,4022
2018/08/16,4381
2018/08/17,4491
2018/08/18,4622
2018/08/19,4799
2018/08/20,4949
2018/08/21,5100
2018/08/22,5175
2018/08/23,5175
2018/08/24,5024
2018/08/25,4757
2018/08/26,4524
2018/08/27,4175
2018/08/28,3719
2018/08/29,3238
2018/08/30,2876
2018/08/31,2609
2018/09/01,2315
2018/09/02,2020
2018/09/03,1685
2018/09/04,1357
2018/09/05,1027
2018/09/06,809.262
2018/09/07,773.785
2018/09/08,767.317
2018/09/09,810.493
2018/09/10,963.59
2018/09/11,1106
2018/09/12,1329
2018/09/13,1479
2018/09/14,1537
2018/09/15,1566
2018/09/16,1555
2018/09/17,1533
2018/09/18,1538
2018/09/19,1526
2018/09/20,1532
2018/09/21,1492
2018/09/22,1459
2018/09/23,1418
2018/09/24,1366
2018/09/25,1342
2018/09/26,1302
2018/09/27,1211
2018/09/28,1090
2018/09/29,999.009
2018/09/30,905.969
2018/10/01,768.801
2018/10/02,603.954
2018/10/03,449.125
2018/10/04,295.573
2018/10/05,222.493
2018/10/06,222.3
2018/10/07,222.86
2018/10/08,225.285
2018/10/09,214.374
2018/10/10,198.244
2018/10/11,179.376
2018/10/12,133.164
2018/10/13,129.72
2018/10/14,141.031
2018/10/15,144.793
2018/10/16,147.424
2018/10/17,148.787
2018/10/18,144.749
2018/10/19,149.486
2018/10/20,152.895
2018/10/21,153.313
2018/10/22,141.771
2018/10/23,126.247
2018/10/24,116.339
2018/10/25,121.388
2018/10/26,125.813
2018/10/27,128.869
2018/10/28,126.951
2018/10/29,125.651
2018/10/30,118.696
2018/10/31,111.758
2018/11/01,104.092
2018/11/02,102.074
2018/11/03,95.907
2018/11/04,88.112
2018/11/05,76.235
2018/11/06,67.301
2018/11/07,58.225
2018/11/08,43.8
2018/11/09,31.219
2018/11/10,32.664
2018/11/11,31.067
2018/11/12,30.842
2018/11/13,30.143
2018/11/14,32.199
2018/11/15,55.127
2018/11/16,76.642
2018/11/17,103.261
2018/11/18,124.479
2018/11/19,180.486
2018/11/20,296.535
2018/11/21,424.926
2018/11/22,545.72
2018/11/23,698.246
2018/11/24,840.273
2018/11/25,1024
2018/11/26,1176
2018/11/27,1336
2018/11/28,1438
2018/11/29,1524
2018/11/30,1610
2018/12/01,1675
2018/12/02,1716
2018/12/03,1761
2018/12/04,1782
2018/12/05,1776
2018/12/06,1756
2018/12/07,1722
2018/12/08,1658
2018/12/09,1570
2018/12/10,1451
2018/12/11,1311
2018/12/12,1135
2018/12/13,941.752
2018/12/14,790.609
2018/12/15,705.941
2018/12/16,598.202
2018/12/17,483.021
2018/12/18,336.443
2018/12/19,243.639
2018/12/20,205.428
2018/12/21,179.317
2018/12/22,152.133
2018/12/23,162.434
2018/12/24,212.467
2018/12/25,232.13
2018/12/26,252.901
2018/12/27,264.345
2018/12/28,270.603
2018/12/29,299.425
2018/12/30,328.249
2018/12/31,352.879
2019/01/01,374.765
2019/01/02,425.869
2019/01/03,480.794
2019/01/04,532.747
2019/01/05,590.817
2019/01/06,613.028
2019/01/07,629.948
2019/01/08,635.812
2019/01/09,633.583
2019/01/10,597.939
2019/01/11,555.882
2019/01/12,508.526
2019/01/13,449.375
2019/01/14,383.051
2019/01/15,319.194
2019/01/16,263.584
2019/01/17,220.329
2019/01/18,196.251
2019/01/19,178.664
2019/01/20,170.501
2019/01/21,163.399
2019/01/22,172.52
2019/01/23,175.329
2019/01/24,184.424
2019/01/25,193.678
2019/01/26,200.224
2019/01/27,208.201
2019/01/28,227.453
2019/01/29,247.095
2019/01/30,261.981
2019/01/31,274.292
2019/02/01,272.757
2019/02/02,261.661
2019/02/03,243.75
2019/02/04,208.497
2019/02/05,175.629
2019/02/06,143.108
2019/02/07,112.442
2019/02/08,71.246
2019/02/09,56.53
2019/02/10,51.872
2019/02/11,48.549
2019/02/12,47.89
2019/02/13,48.201
2019/02/14,44.686
2019/02/15,44.251
2019/02/16,44.718
2019/02/17,47.549
2019/02/18,68.352
2019/02/19,100.469
2019/02/20,128.102
2019/02/21,154.708
2019/02/22,182.732
2019/02/23,215.29
2019/02/24,251.774
2019/02/25,260.556
2019/02/26,265.634
2019/02/27,262.332
2019/02/28,255.402
2019/03/01,248.669
2019/03/02,239.428
2019/03/03,226.528
2019/03/04,212.401
2019/03/05,198.711
2019/03/06,184.086
2019/03/07,167.198
2019/03/08,141.604
2019/03/09,115.905
2019/03/10,97.727
2019/03/11,89.925
2019/03/12,81.248
2019/03/13,74.911
2019/03/14,67.936
2019/03/15,61.993
2019/03/16,55.796
2019/03/17,48.127
2019/03/18,40.773
2019/03/19,36.029
2019/03/20,35.712
2019/03/21,32.919
2019/03/22,31.055
2019/03/23,28.76
2019/03/24,25.223
2019/03/25,18.567
2019/03/26,7.936
2019/03/27,7.789
2019/03/28,7.968
2019/03/29,8.603
2019/03/30,10.148
2019/03/31,11.075
2019/04/01,11.912
2019/04/02,20.156
2019/04/03,49.862
2019/04/04,62.739
2019/04/05,80.253
2019/04/06,99.633
2019/04/07,122.583
2019/04/08,166.37
2019/04/09,198.467
2019/04/10,230.311
2019/04/11,237.358
2019/04/12,236.746
2019/04/13,233.677
2019/04/14,231.53
2019/04/15,234.192
2019/04/16,232.574
2019/04/17,231.279
2019/04/18,234.15
2019/04/19,234.517
2019/04/20,232.737
2019/04/21,222.809
2019/04/22,211.83
2019/04/23,199.393
2019/04/24,177.805
2019/04/25,151.429
2019/04/26,132.497
2019/04/27,112.821
2019/04/28,95.309
2019/04/29,82.271
2019/04/30,65.209
2019/05/01,47.446
2019/05/02,42.862
2019/05/03,42.432
2019/05/04,41.445
2019/05/05,41.478
2019/05/06,41.47
2019/05/07,44.803
2019/05/08,39.046
2019/05/09,35.718
2019/05/10,31.443
2019/05/11,45.663
2019/05/12,65.813
2019/05/13,88.528
2019/05/14,136.135
2019/05/15,262.373
2019/05/16,514.283
2019/05/17,639.911
2019/05/18,757.159
2019/05/19,927.513
2019/05/20,1067
2019/05/21,1206
2019/05/22,1332
2019/05/23,1401
2019/05/24,1475
2019/05/25,1536
2019/05/26,1558
2019/05/27,1626
2019/05/28,1678
2019/05/29,1687
2019/05/30,1702
2019/05/31,1643
2019/06/01,1587
2019/06/02,1532
2019/06/03,1431
2019/06/04,1279
2019/06/05,1130
2019/06/06,1011
2019/06/07,853.786
2019/06/08,682.291
2019/06/09,514.351
2019/06/10,398.096
2019/06/11,292.73
2019/06/12,189.652
2019/06/13,125.742
2019/06/14,112.616
2019/06/15,115.774
2019/06/16,117.598
2019/06/17,117.269
2019/06/18,121.644
2019/06/19,124.036
2019/06/20,128.505
2019/06/21,157.196
2019/06/22,220.546
2019/06/23,300.354
2019/06/24,360.545
2019/06/25,425.793
2019/06/26,580.242
2019/06/27,637.988
2019/06/28,673.701
2019/06/29,710.883
2019/06/30,740.889
2019/07/01,749.596
2019/07/02,751.419
2019/07/03,757.624
2019/07/04,733.964
2019/07/05,696.728
2019/07/06,657.31
2019/07/07,626.319
2019/07/08,600.257
2019/07/09,547.677
2019/07/10,474.813
2019/07/11,412.857
2019/07/12,370.123
2019/07/13,351.545
2019/07/14,367.011
2019/07/15,483.123
2019/07/16,635.732
2019/07/17,844.824
2019/07/18,982.232
2019/07/19,1106
2019/07/20,1197
2019/07/21,1297
2019/07/22,1375
2019/07/23,1451
2019/07/24,1533
2019/07/25,1542
2019/07/26,1449
2019/07/27,1440
2019/07/28,1451
2019/07/29,1428
2019/07/30,1384
2019/07/31,1360
2019/08/01,1343
2019/08/02,1278
