Date,sentbyaddress90rsi
2016/07/23,52.143
2016/07/24,55.18
2016/07/25,53.255
2016/07/26,56.486
2016/07/27,54.033
2016/07/28,53.212
2016/07/29,51.948
2016/07/30,51.032
2016/07/31,51.637
2016/08/01,51.89
2016/08/02,53.161
2016/08/03,51.909
2016/08/04,51.639
2016/08/05,50.888
2016/08/06,50.735
2016/08/07,50.781
2016/08/08,51.265
2016/08/09,51.757
2016/08/10,51.135
2016/08/11,51.971
2016/08/12,50.698
2016/08/13,50.313
2016/08/14,50.651
2016/08/15,50.73
2016/08/16,51.273
2016/08/17,50.698
2016/08/18,50.666
2016/08/19,50.687
2016/08/20,50.86
2016/08/21,50.699
2016/08/22,50.367
2016/08/23,51.405
2016/08/24,50.824
2016/08/25,51.431
2016/08/26,50.94
2016/08/27,51.132
2016/08/28,50.78
2016/08/29,51.268
2016/08/30,50.957
2016/08/31,51.38
2016/09/01,51.956
2016/09/02,51.495
2016/09/03,50.766
2016/09/04,50.64
2016/09/05,50.67
2016/09/06,50.744
2016/09/07,50.828
2016/09/08,51.813
2016/09/09,50.762
2016/09/10,50.548
2016/09/11,50.8
2016/09/12,50.908
2016/09/13,50.903
2016/09/14,51.034
2016/09/15,50.866
2016/09/16,51.448
2016/09/17,51.056
2016/09/18,50.229
2016/09/19,49.838
2016/09/20,53.359
2016/09/21,52.488
2016/09/22,50.087
2016/09/23,50.364
2016/09/24,50.589
2016/09/25,50.456
2016/09/26,50.42
2016/09/27,50.544
2016/09/28,50.483
2016/09/29,51.16
2016/09/30,51.287
2016/10/01,50.225
2016/10/02,51.312
2016/10/03,50.503
2016/10/04,49.298
2016/10/05,49.312
2016/10/06,49.815
2016/10/07,50.646
2016/10/08,50.784
2016/10/09,51.378
2016/10/10,51.357
2016/10/11,50.575
2016/10/12,48.273
2016/10/13,47.318
2016/10/14,49.852
2016/10/15,48.975
2016/10/16,49.623
2016/10/17,50.084
2016/10/18,51.826
2016/10/19,49.282
2016/10/20,51.467
2016/10/21,51.83
2016/10/22,50.824
2016/10/23,50.598
2016/10/24,50.276
2016/10/25,50.313
2016/10/26,50.377
2016/10/27,50.478
2016/10/28,50.576
2016/10/29,50.174
2016/10/30,49.875
2016/10/31,51.129
2016/11/01,51.627
2016/11/02,50.031
2016/11/03,50.714
2016/11/04,49.168
2016/11/05,49.867
2016/11/06,49.335
2016/11/07,50.196
2016/11/08,50.042
2016/11/09,50.226
2016/11/10,49.476
2016/11/11,50.116
2016/11/12,49.914
2016/11/13,50.485
2016/11/14,49.566
2016/11/15,49.937
2016/11/16,49.669
2016/11/17,49.654
2016/11/18,49.796
2016/11/19,49.463
2016/11/20,49.637
2016/11/21,49.751
2016/11/22,56.165
2016/11/23,59.298
2016/11/24,48.713
2016/11/25,54.539
2016/11/26,49.074
2016/11/27,49.166
2016/11/28,49.576
2016/11/29,49.413
2016/11/30,49.484
2016/12/01,49.358
2016/12/02,49.564
2016/12/03,50.14
2016/12/04,50.18
2016/12/05,49.652
2016/12/06,50.296
2016/12/07,49.324
2016/12/08,49.391
2016/12/09,49.933
2016/12/10,49.459
2016/12/11,49.671
2016/12/12,49.692
2016/12/13,49.486
2016/12/14,50.065
2016/12/15,50.417
2016/12/16,49.708
2016/12/17,49.672
2016/12/18,49.593
2016/12/19,49.793
2016/12/20,49.956
2016/12/21,50.057
2016/12/22,50.033
2016/12/23,49.669
2016/12/24,49.488
2016/12/25,49.226
2016/12/26,49.265
2016/12/27,49.498
2016/12/28,49.691
2016/12/29,49.989
2016/12/30,49.755
2016/12/31,49.994
2017/01/01,49.269
2017/01/02,49.696
2017/01/03,49.994
2017/01/04,50.844
2017/01/05,50.608
2017/01/06,50.646
2017/01/07,50.055
2017/01/08,49.751
2017/01/09,50.516
2017/01/10,49.919
2017/01/11,50.198
2017/01/12,50.278
2017/01/13,49.99
2017/01/14,49.729
2017/01/15,49.507
2017/01/16,50.249
2017/01/17,49.945
2017/01/18,49.755
2017/01/19,50.091
2017/01/20,50.264
2017/01/21,49.887
2017/01/22,49.711
2017/01/23,49.915
2017/01/24,49.973
2017/01/25,49.692
2017/01/26,49.883
2017/01/27,49.732
2017/01/28,49.673
2017/01/29,49.522
2017/01/30,49.946
2017/01/31,49.882
2017/02/01,49.931
2017/02/02,50.125
2017/02/03,49.839
2017/02/04,50.192
2017/02/05,50.255
2017/02/06,50.263
2017/02/07,50.113
2017/02/08,50.209
2017/02/09,50.184
2017/02/10,50.674
2017/02/11,49.9
2017/02/12,50.196
2017/02/13,51.15
2017/02/14,51.078
2017/02/15,51.003
2017/02/16,50.546
2017/02/17,50.533
2017/02/18,50.938
2017/02/19,50.185
2017/02/20,50.719
2017/02/21,50.519
2017/02/22,50.449
2017/02/23,50.352
2017/02/24,50.893
2017/02/25,50.591
2017/02/26,50.666
2017/02/27,51.153
2017/02/28,52.267
2017/03/01,52.563
2017/03/02,55.677
2017/03/03,53.05
2017/03/04,52.112
2017/03/05,51.958
2017/03/06,51.985
2017/03/07,51.419
2017/03/08,51.555
2017/03/09,52.445
2017/03/10,52.895
2017/03/11,52.344
2017/03/12,53.233
2017/03/13,55.679
2017/03/14,53.952
2017/03/15,54.209
2017/03/16,57.525
2017/03/17,57.247
2017/03/18,55.102
2017/03/19,53.568
2017/03/20,53.655
2017/03/21,53.722
2017/03/22,53.05
2017/03/23,53.057
2017/03/24,54.675
2017/03/25,53.897
2017/03/26,52.714
2017/03/27,53.777
2017/03/28,53.246
2017/03/29,53.357
2017/03/30,54.858
2017/03/31,56.675
2017/04/01,52.748
2017/04/02,53.621
2017/04/03,55.508
2017/04/04,53.072
2017/04/05,53.38
2017/04/06,54.315
2017/04/07,52.019
2017/04/08,51.384
2017/04/09,50.923
2017/04/10,51.864
2017/04/11,51.675
2017/04/12,52.064
2017/04/13,52.498
2017/04/14,51.911
2017/04/15,51.479
2017/04/16,50.525
2017/04/17,50.947
2017/04/18,51.865
2017/04/19,51.987
2017/04/20,52.188
2017/04/21,51.317
2017/04/22,50.977
2017/04/23,51.077
2017/04/24,52.038
2017/04/25,51.781
2017/04/26,52.003
2017/04/27,54.535
2017/04/28,53.44
2017/04/29,52.372
2017/04/30,52.992
2017/05/01,53.894
2017/05/02,53.772
2017/05/03,52.535
2017/05/04,54.295
2017/05/05,54.182
2017/05/06,52.733
2017/05/07,53.714
2017/05/08,55.519
2017/05/09,54.239
2017/05/10,53.418
2017/05/11,54.052
2017/05/12,53.246
2017/05/13,52.079
2017/05/14,52.408
2017/05/15,53.872
2017/05/16,53.822
2017/05/17,55.407
2017/05/18,55.082
2017/05/19,57.341
2017/05/20,54.037
2017/05/21,54.403
2017/05/22,56.115
2017/05/23,56.612
2017/05/24,57.007
2017/05/25,56.84
2017/05/26,56.165
2017/05/27,54.093
2017/05/28,53.71
2017/05/29,54.648
2017/05/30,56.341
2017/05/31,59.291
2017/06/01,58.151
2017/06/02,55.17
2017/06/03,55.114
2017/06/04,55.048
2017/06/05,56.314
2017/06/06,56.202
2017/06/07,55.988
2017/06/08,54.873
2017/06/09,56.688
2017/06/10,56.605
2017/06/11,58.028
2017/06/12,61.717
2017/06/13,59.819
2017/06/14,57.891
2017/06/15,58.228
2017/06/16,56.496
2017/06/17,56.645
2017/06/18,56.958
2017/06/19,57.824
2017/06/20,59.616
2017/06/21,59.25
2017/06/22,59.114
2017/06/23,57.866
2017/06/24,57.038
2017/06/25,55.466
2017/06/26,59.636
2017/06/27,56.398
2017/06/28,46.172
2017/06/29,54.085
2017/06/30,53.935
2017/07/01,53.566
2017/07/02,53.365
2017/07/03,54.87
2017/07/04,54.782
2017/07/05,53.655
2017/07/06,53.372
2017/07/07,54.964
2017/07/08,52.241
2017/07/09,51.975
2017/07/10,53.846
2017/07/11,53.514
2017/07/12,53.278
2017/07/13,52.131
2017/07/14,51.975
2017/07/15,51.988
2017/07/16,51.813
2017/07/17,52.287
2017/07/18,52.741
2017/07/19,52.973
2017/07/20,52.534
2017/07/21,51.756
2017/07/22,50.968
2017/07/23,53.745
2017/07/24,52.037
2017/07/25,51.656
2017/07/26,51.274
2017/07/27,51.594
2017/07/28,51.688
2017/07/29,50.673
2017/07/30,50.71
2017/07/31,52.923
2017/08/01,51.233
2017/08/02,51.616
2017/08/03,51.579
2017/08/04,52.164
2017/08/05,52.379
2017/08/06,51.982
2017/08/07,52.726
2017/08/08,53.592
2017/08/09,52.947
2017/08/10,54.002
2017/08/11,54.048
2017/08/12,53.493
2017/08/13,52.795
2017/08/14,54.797
2017/08/15,54.885
2017/08/16,54.9
2017/08/17,55.002
2017/08/18,55.69
2017/08/19,53.305
2017/08/20,52.505
2017/08/21,54.094
2017/08/22,53.425
2017/08/23,53.928
2017/08/24,52.695
2017/08/25,53.308
2017/08/26,51.34
2017/08/27,51.694
2017/08/28,52.716
2017/08/29,53.777
2017/08/30,53.841
2017/08/31,54.322
2017/09/01,53.808
2017/09/02,52.193
2017/09/03,51.367
2017/09/04,54.826
2017/09/05,54.114
2017/09/06,54.438
2017/09/07,53.617
2017/09/08,53.507
2017/09/09,52.585
2017/09/10,51.083
2017/09/11,52.518
2017/09/12,53.902
2017/09/13,52.75
2017/09/14,53.652
2017/09/15,54.177
2017/09/16,51.426
2017/09/17,50.062
2017/09/18,51.852
2017/09/19,51.79
2017/09/20,51.551
2017/09/21,51.089
2017/09/22,50.261
2017/09/23,50.476
2017/09/24,50.818
2017/09/25,51.27
2017/09/26,50.831
2017/09/27,50.825
2017/09/28,51.504
2017/09/29,51.523
2017/09/30,50.877
2017/10/01,50.175
2017/10/02,50.873
2017/10/03,51.096
2017/10/04,50.651
2017/10/05,51.003
2017/10/06,50.697
2017/10/07,50.567
2017/10/08,50.621
2017/10/09,50.861
2017/10/10,51.929
2017/10/11,52.087
2017/10/12,51.815
2017/10/13,52.786
2017/10/14,51.238
2017/10/15,50.685
2017/10/16,50.753
2017/10/17,53.271
2017/10/18,51.68
2017/10/19,51.047
2017/10/20,52.08
2017/10/21,51.721
2017/10/22,53.341
2017/10/23,51.735
2017/10/24,51.766
2017/10/25,51.073
2017/10/26,51.06
2017/10/27,46.013
2017/10/28,46.013
2017/10/29,46.013
2017/10/30,46.013
2017/10/31,46.013
2017/11/01,52.832
2017/11/02,53.507
2017/11/03,51.913
2017/11/04,50.844
2017/11/05,50.764
2017/11/06,51.495
2017/11/07,51.569
2017/11/08,52.072
2017/11/09,52.195
2017/11/10,51.724
2017/11/11,51.116
2017/11/12,51.872
2017/11/13,51.555
2017/11/14,52.262
2017/11/15,53.026
2017/11/16,52.161
2017/11/17,52.695
2017/11/18,51.555
2017/11/19,51.759
2017/11/20,52.188
2017/11/21,52.739
2017/11/22,52.809
2017/11/23,52.604
2017/11/24,52.444
2017/11/25,52.417
2017/11/26,52.612
2017/11/27,54.054
2017/11/28,54.195
2017/11/29,54.885
2017/11/30,53.95
2017/12/01,52.704
2017/12/02,53.069
2017/12/03,54.187
2017/12/04,54.039
2017/12/05,54.226
2017/12/06,56.142
2017/12/07,53.045
2017/12/08,54.359
2017/12/09,54.409
2017/12/10,54.341
2017/12/11,55.468
2017/12/12,57.113
2017/12/13,57.397
2017/12/14,57.709
2017/12/15,56.763
2017/12/16,55.937
2017/12/17,55.913
2017/12/18,56.771
2017/12/19,58.281
2017/12/20,57.832
2017/12/21,58.511
2017/12/22,60.053
2017/12/23,55.946
2017/12/24,53.022
2017/12/25,52.846
2017/12/26,54.386
2017/12/27,54.94
2017/12/28,54.9
2017/12/29,57.495
2017/12/30,58.229
2017/12/31,54.491
2018/01/01,54.503
2018/01/02,57.518
2018/01/03,57.189
2018/01/04,58.454
2018/01/05,57.381
2018/01/06,57.013
2018/01/07,56.802
2018/01/08,56.8
2018/01/09,58.596
2018/01/10,56.372
2018/01/11,56.975
2018/01/12,55.721
2018/01/13,56.579
2018/01/14,55.665
2018/01/15,57.374
2018/01/16,57.863
2018/01/17,57.499
2018/01/18,56.842
2018/01/19,53.83
2018/01/20,52.112
2018/01/21,55.751
2018/01/22,52.74
2018/01/23,52.256
2018/01/24,51.854
2018/01/25,50.751
2018/01/26,52.379
2018/01/27,51.431
2018/01/28,51.163
2018/01/29,51.9
2018/01/30,51.675
2018/01/31,51.565
2018/02/01,52.576
2018/02/02,52.335
2018/02/03,50.776
2018/02/04,51.303
2018/02/05,51.32
2018/02/06,51.606
2018/02/07,50.994
2018/02/08,49.91
2018/02/09,50.549
2018/02/10,50.87
2018/02/11,50.531
2018/02/12,50.972
2018/02/13,50.096
2018/02/14,50.556
2018/02/15,50.552
2018/02/16,49.599
2018/02/17,49.617
2018/02/18,49.813
2018/02/19,50.285
2018/02/20,50.945
2018/02/21,50.456
2018/02/22,49.946
2018/02/23,49.641
2018/02/24,49.015
2018/02/25,49.181
2018/02/26,50.205
2018/02/27,49.969
2018/02/28,50.231
2018/03/01,49.999
2018/03/02,49.953
2018/03/03,49.175
2018/03/04,48.835
2018/03/05,49.975
2018/03/06,50.372
2018/03/07,52.545
2018/03/08,49.894
2018/03/09,49.581
2018/03/10,49.219
2018/03/11,48.845
2018/03/12,49.112
2018/03/13,49.688
2018/03/14,50.342
2018/03/15,49.687
2018/03/16,49.174
2018/03/17,48.98
2018/03/18,49.293
2018/03/19,49.947
2018/03/20,49.4
2018/03/21,49.926
2018/03/22,49.277
2018/03/23,51.02
2018/03/24,50.128
2018/03/25,48.569
2018/03/26,49.331
2018/03/27,49.195
2018/03/28,48.898
2018/03/29,49.371
2018/03/30,49.601
2018/03/31,48.874
2018/04/01,48.572
2018/04/02,48.999
2018/04/03,49.516
2018/04/04,49.263
2018/04/05,50.007
2018/04/06,49.549
2018/04/07,48.963
2018/04/08,49.353
2018/04/09,49.648
2018/04/10,49.322
2018/04/11,49.617
2018/04/12,50.178
2018/04/13,50.228
2018/04/14,49.469
2018/04/15,49.395
2018/04/16,49.57
2018/04/17,49.64
2018/04/18,49.813
2018/04/19,50.348
2018/04/20,50.514
2018/04/21,50.357
2018/04/22,51.1
2018/04/23,51.356
2018/04/24,51.263
2018/04/25,50.597
2018/04/26,50.571
2018/04/27,50.194
2018/04/28,49.945
2018/04/29,49.832
2018/04/30,50.316
2018/05/01,49.724
2018/05/02,50.664
2018/05/03,51.352
2018/05/04,56.621
2018/05/05,51.275
2018/05/06,50.387
2018/05/07,51.061
2018/05/08,51.27
2018/05/09,50.913
2018/05/10,51.003
2018/05/11,50.91
2018/05/12,50.786
2018/05/13,50.386
2018/05/14,50.842
2018/05/15,51.192
2018/05/16,51.297
2018/05/17,51.562
2018/05/18,51.355
2018/05/19,51.705
2018/05/20,51.109
2018/05/21,50.887
2018/05/22,51.806
2018/05/23,51.378
2018/05/24,51.221
2018/05/25,51.04
2018/05/26,50.97
2018/05/27,51.17
2018/05/28,51.601
2018/05/29,51.505
2018/05/30,51.161
2018/05/31,51.525
2018/06/01,50.455
2018/06/02,51.258
2018/06/03,51.183
2018/06/04,50.826
2018/06/05,50.388
2018/06/06,50.372
2018/06/07,50.831
2018/06/08,50.361
2018/06/09,51.147
2018/06/10,51.269
2018/06/11,50.751
2018/06/12,50.008
2018/06/13,49.972
2018/06/14,49.962
2018/06/15,50.837
2018/06/16,49.307
2018/06/17,49.715
2018/06/18,49.628
2018/06/19,50.638
2018/06/20,51.074
2018/06/21,50.812
2018/06/22,51.13
2018/06/23,49.742
2018/06/24,50.121
2018/06/25,53.07
2018/06/26,50.694
2018/06/27,50.515
2018/06/28,50.295
2018/06/29,50.644
2018/06/30,48.312
2018/07/01,47.423
2018/07/02,47.835
2018/07/03,48.013
2018/07/04,47.89
2018/07/05,48.469
2018/07/06,47.809
2018/07/07,47.912
2018/07/08,48.792
2018/07/09,49.073
2018/07/10,49.251
2018/07/11,49.033
2018/07/12,48.526
2018/07/13,48.203
2018/07/14,48.202
2018/07/15,48.148
2018/07/16,50.044
2018/07/17,50.231
2018/07/18,51.563
2018/07/19,50.632
2018/07/20,49.958
2018/07/21,49.16
2018/07/22,50.229
2018/07/23,51.331
2018/07/24,51.686
2018/07/25,51.558
2018/07/26,50.672
2018/07/27,51.295
2018/07/28,50.115
2018/07/29,50.34
2018/07/30,50.633
2018/07/31,50.452
2018/08/01,50.688
2018/08/02,50.621
2018/08/03,51.033
2018/08/04,50.292
2018/08/05,49.789
2018/08/06,50.192
2018/08/07,49.763
2018/08/08,49.163
2018/08/09,48.742
2018/08/10,49.549
2018/08/11,50.215
2018/08/12,50.227
2018/08/13,50.273
2018/08/14,49.995
2018/08/15,49.878
2018/08/16,50.482
2018/08/17,49.812
2018/08/18,49.629
2018/08/19,49.493
2018/08/20,50.019
2018/08/21,49.145
2018/08/22,49.46
2018/08/23,49.186
2018/08/24,49.783
2018/08/25,49.512
2018/08/26,49.789
2018/08/27,50.126
2018/08/28,49.477
2018/08/29,48.929
2018/08/30,49.046
2018/08/31,49.237
2018/09/01,49.868
2018/09/02,49.985
2018/09/03,50.049
2018/09/04,49.732
2018/09/05,49.765
2018/09/06,49.257
2018/09/07,49.52
2018/09/08,49.344
2018/09/09,49.372
2018/09/10,49.218
2018/09/11,48.66
2018/09/12,48.735
2018/09/13,49
2018/09/14,48.601
2018/09/15,47.889
2018/09/16,47.846
2018/09/17,48.803
2018/09/18,48.292
2018/09/19,48.151
2018/09/20,48.44
2018/09/21,48.684
2018/09/22,48.209
2018/09/23,48.254
2018/09/24,48.201
2018/09/25,48.418
2018/09/26,48.074
2018/09/27,48.221
2018/09/28,48.123
2018/09/29,47.748
2018/09/30,48.593
2018/10/01,48.094
2018/10/02,47.992
2018/10/03,49.408
2018/10/04,49.351
2018/10/05,50.022
2018/10/06,50.012
2018/10/07,48.774
2018/10/08,49.137
2018/10/09,49.364
2018/10/10,48.946
2018/10/11,49.37
2018/10/12,49.112
2018/10/13,49.295
2018/10/14,48.775
2018/10/15,49.422
2018/10/16,49.642
2018/10/17,50.011
2018/10/18,49.451
2018/10/19,49.511
2018/10/20,49.229
2018/10/21,48.994
2018/10/22,49.889
2018/10/23,49.579
2018/10/24,49.651
2018/10/25,49.405
2018/10/26,49.573
2018/10/27,49.158
2018/10/28,48.611
2018/10/29,50.068
2018/10/30,50.207
2018/10/31,49.992
2018/11/01,49.414
2018/11/02,48.707
2018/11/03,48.609
2018/11/04,48.839
2018/11/05,49.428
2018/11/06,49.27
2018/11/07,48.732
2018/11/08,48.68
2018/11/09,49.385
2018/11/10,48.919
2018/11/11,49.64
2018/11/12,49.455
2018/11/13,49.126
2018/11/14,49.526
2018/11/15,49.271
2018/11/16,48.974
2018/11/17,48.554
2018/11/18,48.398
2018/11/19,50.652
2018/11/20,49.853
2018/11/21,49.049
2018/11/22,49.01
2018/11/23,49.016
2018/11/24,48.461
2018/11/25,48.922
2018/11/26,49.134
2018/11/27,48.959
2018/11/28,49.115
2018/11/29,48.705
2018/11/30,49.187
2018/12/01,48.523
2018/12/02,48.485
2018/12/03,48.869
2018/12/04,48.673
2018/12/05,49.291
2018/12/06,49.066
2018/12/07,49.635
2018/12/08,50.222
2018/12/09,49.219
2018/12/10,49.393
2018/12/11,48.987
2018/12/12,49.183
2018/12/13,49.069
2018/12/14,49.084
2018/12/15,49.525
2018/12/16,49.514
2018/12/17,49.353
2018/12/18,48.931
2018/12/19,49.698
2018/12/20,49.728
2018/12/21,49.442
2018/12/22,48.433
2018/12/23,49.167
2018/12/24,49.565
2018/12/25,49.22
2018/12/26,49.549
2018/12/27,49.699
2018/12/28,49.684
2018/12/29,49.985
2018/12/30,48.841
2018/12/31,49.386
2019/01/01,48.713
2019/01/02,49.775
2019/01/03,50.393
2019/01/04,49.479
2019/01/05,49.13
2019/01/06,49.273
2019/01/07,49.845
2019/01/08,50.013
2019/01/09,49.904
2019/01/10,49.756
2019/01/11,49.696
2019/01/12,48.275
2019/01/13,48.494
2019/01/14,50.843
2019/01/15,50.059
2019/01/16,49.1
2019/01/17,49.137
2019/01/18,49.201
2019/01/19,48.901
2019/01/20,48.719
2019/01/21,49.095
2019/01/22,48.858
2019/01/23,49.261
2019/01/24,49.192
2019/01/25,49.209
2019/01/26,48.424
2019/01/27,49.025
2019/01/28,49.851
2019/01/29,49.489
2019/01/30,49.021
2019/01/31,49.139
2019/02/01,48.951
2019/02/02,48.22
2019/02/03,47.893
2019/02/04,47.687
2019/02/05,47.81
2019/02/06,47.805
2019/02/07,47.817
2019/02/08,48.558
2019/02/09,47.961
2019/02/10,47.641
2019/02/11,48.371
2019/02/12,48.36
2019/02/13,48.625
2019/02/14,48.749
2019/02/15,48.825
2019/02/16,48.49
2019/02/17,48.397
2019/02/18,49.844
2019/02/19,49.487
2019/02/20,49.182
2019/02/21,48.832
2019/02/22,49.054
2019/02/23,48.833
2019/02/24,49.158
2019/02/25,49.029
2019/02/26,49.341
2019/02/27,49.658
2019/02/28,49.3
2019/03/01,50.094
2019/03/02,49.438
2019/03/03,48.96
2019/03/04,49.825
2019/03/05,50.159
2019/03/06,50.101
2019/03/07,50.014
2019/03/08,49.926
2019/03/09,50.093
2019/03/10,48.758
2019/03/11,49.333
2019/03/12,50.078
2019/03/13,49.855
2019/03/14,49.858
2019/03/15,49.821
2019/03/16,48.865
2019/03/17,49.086
2019/03/18,50.353
2019/03/19,50.65
2019/03/20,50.619
2019/03/21,49.979
2019/03/22,50.189
2019/03/23,49.76
2019/03/24,49.601
2019/03/25,51.4
2019/03/26,51.09
2019/03/27,50.558
2019/03/28,50.723
2019/03/29,50.751
2019/03/30,50.407
2019/03/31,50.146
2019/04/01,51.952
2019/04/02,53.334
2019/04/03,52.551
2019/04/04,51.461
2019/04/05,51.153
2019/04/06,50.054
2019/04/07,50.424
2019/04/08,51.401
2019/04/09,51.571
2019/04/10,50.779
2019/04/11,52.309
2019/04/12,52.954
2019/04/13,51.017
2019/04/14,49.327
2019/04/15,50.605
2019/04/16,50.405
2019/04/17,50.657
2019/04/18,51.066
2019/04/19,51.756
2019/04/20,53.922
2019/04/21,51.408
2019/04/22,51.277
2019/04/23,51.926
2019/04/24,51.218
2019/04/25,50.868
2019/04/26,50.529
2019/04/27,49.618
2019/04/28,49.674
2019/04/29,50.173
2019/04/30,51.03
2019/05/01,51.13
2019/05/02,49.75
2019/05/03,50.281
2019/05/04,49.681
2019/05/05,50.016
2019/05/06,50.377
2019/05/07,50.296
2019/05/08,50.428
2019/05/09,50.843
2019/05/10,51.06
2019/05/11,51.103
2019/05/12,50.806
2019/05/13,51.687
2019/05/14,52.587
2019/05/15,52.887
2019/05/16,53.494
2019/05/17,52.316
2019/05/18,51.437
2019/05/19,51.274
2019/05/20,51.866
2019/05/21,52.433
2019/05/22,51.732
2019/05/23,51.879
2019/05/24,52.249
2019/05/25,51.558
2019/05/26,51.349
2019/05/27,52.933
2019/05/28,52.261
2019/05/29,52.468
2019/05/30,52.431
2019/05/31,53.174
2019/06/01,55.519
2019/06/02,52.602
2019/06/03,51.869
2019/06/04,52.112
2019/06/05,51.255
2019/06/06,53.328
2019/06/07,50.328
2019/06/08,50.03
2019/06/09,51.664
2019/06/10,51.009
2019/06/11,52.946
2019/06/12,55.469
2019/06/13,51.647
2019/06/14,51.373
2019/06/15,51.139
2019/06/16,53.954
2019/06/17,50.65
2019/06/18,50.958
2019/06/19,50.777
2019/06/20,50.34
2019/06/21,51.706
2019/06/22,51.424
2019/06/23,50.883
