Date,activeaddresses7trx
2017/07/31,-0.619
2017/08/01,-0.53
2017/08/02,-0.441
2017/08/03,-0.393
2017/08/04,-0.197
2017/08/05,0.032
2017/08/06,0.214
2017/08/07,0.487
2017/08/08,1.024
2017/08/09,1.34
2017/08/10,1.81
2017/08/11,2.258
2017/08/12,2.43
2017/08/13,2.384
2017/08/14,2.748
2017/08/15,3.095
2017/08/16,3.313
2017/08/17,3.431
2017/08/18,3.517
2017/08/19,3.113
2017/08/20,2.291
2017/08/21,1.776
2017/08/22,1.258
2017/08/23,0.962
2017/08/24,0.634
2017/08/25,0.406
2017/08/26,-0.058
2017/08/27,-0.493
2017/08/28,-0.63
2017/08/29,-0.411
2017/08/30,-0.023
2017/08/31,0.43
2017/09/01,0.723
2017/09/02,0.641
2017/09/03,0.253
2017/09/04,0.461
2017/09/05,0.817
2017/09/06,1.28
2017/09/07,1.444
2017/09/08,1.481
2017/09/09,1.215
2017/09/10,0.639
2017/09/11,0.215
2017/09/12,0.153
2017/09/13,0.018
2017/09/14,0.023
2017/09/15,0.33
2017/09/16,0.249
2017/09/17,-0.23
2017/09/18,-0.433
2017/09/19,-0.624
2017/09/20,-0.835
2017/09/21,-1.071
2017/09/22,-1.466
2017/09/23,-1.897
2017/09/24,-2.198
2017/09/25,-2.247
2017/09/26,-2.205
2017/09/27,-2.051
2017/09/28,-1.735
2017/09/29,-1.335
2017/09/30,-1.136
2017/10/01,-1.141
2017/10/02,-1.036
2017/10/03,-0.826
2017/10/04,-0.716
2017/10/05,-0.614
2017/10/06,-0.535
2017/10/07,-0.557
2017/10/08,-0.572
2017/10/09,-0.498
2017/10/10,-0.131
2017/10/11,0.233
2017/10/12,0.564
2017/10/13,1.052
2017/10/14,1.169
2017/10/15,1.022
2017/10/16,0.801
2017/10/17,0.987
2017/10/18,1.097
2017/10/19,1.075
2017/10/20,1.146
2017/10/21,1.147
2017/10/22,1.21
2017/10/23,1.228
2017/10/24,1.247
2017/10/25,1.073
2017/10/26,0.895
2017/10/27,0.709
2017/10/28,-1.043
2017/10/29,-3.197
2017/10/30,-5.283
2017/10/31,-5.176
2017/11/01,-3.789
2017/11/02,-1.581
2017/11/03,0.288
2017/11/04,1.209
2017/11/05,1.502
2017/11/06,1.779
2017/11/07,1.986
2017/11/08,2.262
2017/11/09,2.52
2017/11/10,2.644
2017/11/11,2.362
2017/11/12,2.204
2017/11/13,1.995
2017/11/14,1.943
2017/11/15,2.211
2017/11/16,2.261
2017/11/17,2.3
2017/11/18,2.031
2017/11/19,1.689
2017/11/20,1.577
2017/11/21,1.581
2017/11/22,1.636
2017/11/23,1.668
2017/11/24,1.6
2017/11/25,1.456
2017/11/26,1.298
2017/11/27,1.497
2017/11/28,1.891
2017/11/29,2.452
2017/11/30,2.802
2017/12/01,2.767
2017/12/02,2.578
2017/12/03,2.477
2017/12/04,2.406
2017/12/05,2.268
2017/12/06,2.829
2017/12/07,2.711
2017/12/08,2.551
2017/12/09,2.242
2017/12/10,1.819
2017/12/11,1.768
2017/12/12,2.056
2017/12/13,2.564
2017/12/14,3.178
2017/12/15,3.435
2017/12/16,3.377
2017/12/17,3.142
2017/12/18,3.161
2017/12/19,3.496
2017/12/20,3.695
2017/12/21,3.922
2017/12/22,4.054
2017/12/23,3.557
2017/12/24,2.489
2017/12/25,1.368
2017/12/26,0.531
2017/12/27,0.093
2017/12/28,-0.033
2017/12/29,0.339
2017/12/30,1.044
2017/12/31,1.187
2018/01/01,1.022
2018/01/02,1.256
2018/01/03,1.846
2018/01/04,2.757
2018/01/05,3.377
2018/01/06,3.538
2018/01/07,3.231
2018/01/08,2.882
2018/01/09,2.642
2018/01/10,2.318
2018/01/11,1.989
2018/01/12,1.523
2018/01/13,1.11
2018/01/14,0.62
2018/01/15,0.418
2018/01/16,0.47
2018/01/17,0.602
2018/01/18,0.627
2018/01/19,0.258
2018/01/20,-0.389
2018/01/21,-0.846
2018/01/22,-1.235
2018/01/23,-1.604
2018/01/24,-1.938
2018/01/25,-2.448
2018/01/26,-2.613
2018/01/27,-2.759
2018/01/28,-2.786
2018/01/29,-2.603
2018/01/30,-2.382
2018/01/31,-2.156
2018/02/01,-1.709
2018/02/02,-1.238
2018/02/03,-1.157
2018/02/04,-1.277
2018/02/05,-1.293
2018/02/06,-1.201
2018/02/07,-1.22
2018/02/08,-1.56
2018/02/09,-1.755
2018/02/10,-1.725
2018/02/11,-1.763
2018/02/12,-1.612
2018/02/13,-1.597
2018/02/14,-1.584
2018/02/15,-1.517
2018/02/16,-1.601
2018/02/17,-1.695
2018/02/18,-1.739
2018/02/19,-1.554
2018/02/20,-1.106
2018/02/21,-0.749
2018/02/22,-0.597
2018/02/23,-0.659
2018/02/24,-0.976
2018/02/25,-1.321
2018/02/26,-1.348
2018/02/27,-1.323
2018/02/28,-1.192
2018/03/01,-1.123
2018/03/02,-1.053
2018/03/03,-1.165
2018/03/04,-1.43
2018/03/05,-1.41
2018/03/06,-1.238
2018/03/07,-0.671
2018/03/08,-0.416
2018/03/09,-0.384
2018/03/10,-0.574
2018/03/11,-0.943
2018/03/12,-1.119
2018/03/13,-1.144
2018/03/14,-0.944
2018/03/15,-0.764
2018/03/16,-0.71
2018/03/17,-0.842
2018/03/18,-0.861
2018/03/19,-0.667
2018/03/20,-0.57
2018/03/21,-0.418
2018/03/22,-0.372
2018/03/23,-0.091
2018/03/24,0.039
2018/03/25,-0.271
2018/03/26,-0.427
2018/03/27,-0.595
2018/03/28,-0.82
2018/03/29,-0.91
2018/03/30,-0.841
2018/03/31,-0.898
2018/04/01,-1.085
2018/04/02,-1.125
2018/04/03,-0.94
2018/04/04,-0.757
2018/04/05,-0.337
2018/04/06,-0.001
2018/04/07,0.019
2018/04/08,0.04
2018/04/09,0.162
2018/04/10,0.145
2018/04/11,0.115
2018/04/12,0.305
2018/04/13,0.591
2018/04/14,0.581
2018/04/15,0.483
2018/04/16,0.423
2018/04/17,0.488
2018/04/18,0.516
2018/04/19,0.665
2018/04/20,0.926
2018/04/21,1.205
2018/04/22,1.476
2018/04/23,1.801
2018/04/24,2.078
2018/04/25,2.038
2018/04/26,1.811
2018/04/27,1.429
2018/04/28,1.025
2018/04/29,0.586
2018/04/30,0.36
2018/05/01,0.098
2018/05/02,0.046
2018/05/03,0.236
2018/05/04,1.325
2018/05/05,1.698
2018/05/06,1.591
2018/05/07,1.399
2018/05/08,1.246
2018/05/09,1.164
2018/05/10,1.097
2018/05/11,0.976
2018/05/12,0.9
2018/05/13,0.754
2018/05/14,0.658
2018/05/15,0.548
2018/05/16,0.516
2018/05/17,0.595
2018/05/18,0.675
2018/05/19,0.856
2018/05/20,0.812
2018/05/21,0.637
2018/05/22,0.521
2018/05/23,0.471
2018/05/24,0.407
2018/05/25,0.262
2018/05/26,0.093
2018/05/27,0.009
2018/05/28,0.124
2018/05/29,0.173
2018/05/30,0.171
2018/05/31,0.125
2018/06/01,-0.09
2018/06/02,-0.256
2018/06/03,-0.278
2018/06/04,-0.319
2018/06/05,-0.407
2018/06/06,-0.516
2018/06/07,-0.572
2018/06/08,-0.73
2018/06/09,-1.911
2018/06/10,-3.711
2018/06/11,-4.033
2018/06/12,-3.738
2018/06/13,-3.036
2018/06/14,-2.215
2018/06/15,-1.34
2018/06/16,-0.903
2018/06/17,-0.581
2018/06/18,-0.318
2018/06/19,0.012
2018/06/20,0.389
2018/06/21,0.673
2018/06/22,0.915
2018/06/23,0.91
2018/06/24,0.785
2018/06/25,1.08
2018/06/26,1.043
2018/06/27,0.926
2018/06/28,0.844
2018/06/29,0.724
2018/06/30,0.056
2018/07/01,-0.978
2018/07/02,-1.866
2018/07/03,-2.548
2018/07/04,-3.047
2018/07/05,-3.236
2018/07/06,-3.381
2018/07/07,-3.472
2018/07/08,-3.215
2018/07/09,-2.652
2018/07/10,-1.96
2018/07/11,-1.388
2018/07/12,-1.062
2018/07/13,-1.002
2018/07/14,-1.143
2018/07/15,-1.317
2018/07/16,-0.718
2018/07/17,0.185
2018/07/18,1.439
2018/07/19,2.374
2018/07/20,2.71
2018/07/21,2.475
2018/07/22,2.301
2018/07/23,2.355
2018/07/24,2.561
2018/07/25,2.769
2018/07/26,2.692
2018/07/27,2.637
2018/07/28,2.356
2018/07/29,2.03
2018/07/30,1.791
2018/07/31,1.545
2018/08/01,1.314
2018/08/02,1.026
2018/08/03,0.882
2018/08/04,0.595
2018/08/05,0.245
2018/08/06,-0.021
2018/08/07,-0.354
2018/08/08,-0.821
2018/08/09,-1.254
2018/08/10,-2.816
2018/08/11,-4.679
2018/08/12,-6.492
2018/08/13,-6.392
2018/08/14,-5.311
2018/08/15,-3.831
2018/08/16,-2.078
2018/08/17,-0.767
2018/08/18,0.143
2018/08/19,0.68
2018/08/20,1.198
2018/08/21,1.335
2018/08/22,1.325
2018/08/23,1.191
2018/08/24,1.047
2018/08/25,0.886
2018/08/26,0.788
2018/08/27,0.814
2018/08/28,0.838
2018/08/29,0.546
2018/08/30,0.295
2018/08/31,0.081
2018/09/01,0.115
2018/09/02,0.317
2018/09/03,0.548
2018/09/04,0.589
2018/09/05,0.586
2018/09/06,0.476
2018/09/07,0.329
2018/09/08,0.103
2018/09/09,-0.119
2018/09/10,-0.313
2018/09/11,-0.556
2018/09/12,-0.766
2018/09/13,-0.866
2018/09/14,-1.009
2018/09/15,-1.32
2018/09/16,-1.658
2018/09/17,-1.672
2018/09/18,-1.687
2018/09/19,-1.727
2018/09/20,-1.655
2018/09/21,-1.436
2018/09/22,-1.358
2018/09/23,-1.328
2018/09/24,-1.304
2018/09/25,-1.173
2018/09/26,-1.103
2018/09/27,-0.98
2018/09/28,-0.809
2018/09/29,-0.864
2018/09/30,-0.776
2018/10/01,-0.71
2018/10/02,-0.69
2018/10/03,-0.359
2018/10/04,0.109
2018/10/05,0.676
2018/10/06,1.298
2018/10/07,1.382
2018/10/08,1.317
2018/10/09,1.201
2018/10/10,0.949
2018/10/11,0.795
2018/10/12,0.629
2018/10/13,0.497
2018/10/14,0.349
2018/10/15,0.394
2018/10/16,0.547
2018/10/17,0.727
2018/10/18,0.795
2018/10/19,0.772
2018/10/20,0.659
2018/10/21,0.416
2018/10/22,0.386
2018/10/23,0.37
2018/10/24,0.341
2018/10/25,0.272
2018/10/26,0.232
2018/10/27,0.061
2018/10/28,-0.13
2018/10/29,-0.009
2018/10/30,0.221
2018/10/31,0.416
2018/11/01,0.462
2018/11/02,0.235
2018/11/03,-0.121
2018/11/04,-0.454
2018/11/05,-0.51
2018/11/06,-0.495
2018/11/07,-0.525
2018/11/08,-0.593
2018/11/09,-0.549
2018/11/10,-0.578
2018/11/11,-0.435
2018/11/12,-0.273
2018/11/13,-0.185
2018/11/14,-0.072
2018/11/15,-0.011
2018/11/16,-0.047
2018/11/17,-0.218
2018/11/18,-0.485
2018/11/19,-0.288
2018/11/20,0.006
2018/11/21,0.082
2018/11/22,0.001
2018/11/23,-0.107
2018/11/24,-0.395
2018/11/25,-0.556
2018/11/26,-0.601
2018/11/27,-0.651
2018/11/28,-0.522
2018/11/29,-0.503
2018/11/30,-0.392
2018/12/01,-0.455
2018/12/02,-0.628
2018/12/03,-0.684
2018/12/04,-0.71
2018/12/05,-0.58
2018/12/06,-0.417
2018/12/07,-0.163
2018/12/08,0.163
2018/12/09,0.289
2018/12/10,0.422
2018/12/11,0.362
2018/12/12,0.222
2018/12/13,0.078
2018/12/14,-0.039
2018/12/15,-0.073
2018/12/16,0.03
2018/12/17,0.109
2018/12/18,0.067
2018/12/19,0.121
2018/12/20,0.216
2018/12/21,0.266
2018/12/22,0.025
2018/12/23,-0.151
2018/12/24,-0.086
2018/12/25,-0.119
2018/12/26,-0.125
2018/12/27,-0.111
2018/12/28,0.011
2018/12/29,0.098
2018/12/30,-0.026
2018/12/31,-0.119
2019/01/01,-0.336
2019/01/02,-0.354
2019/01/03,-0.174
2019/01/04,-0.094
2019/01/05,-0.15
2019/01/06,-0.243
2019/01/07,-0.15
2019/01/08,0.057
2019/01/09,0.26
2019/01/10,0.396
2019/01/11,0.389
2019/01/12,0.027
2019/01/13,-0.335
2019/01/14,-0.234
2019/01/15,-0.098
2019/01/16,-0.113
2019/01/17,-0.211
2019/01/18,-0.288
2019/01/19,-0.434
2019/01/20,-0.646
2019/01/21,-0.718
2019/01/22,-0.771
2019/01/23,-0.704
2019/01/24,-0.625
2019/01/25,-0.508
2019/01/26,-0.533
2019/01/27,-0.493
2019/01/28,-0.204
2019/01/29,0
2019/01/30,0.081
2019/01/31,0.089
2019/02/01,-0.016
2019/02/02,-0.316
2019/02/03,-0.757
2019/02/04,-1.228
2019/02/05,-1.611
2019/02/06,-1.84
2019/02/07,-1.981
2019/02/08,-1.896
2019/02/09,-1.822
2019/02/10,-1.843
2019/02/11,-1.696
2019/02/12,-1.424
2019/02/13,-1.041
2019/02/14,-0.654
2019/02/15,-0.264
2019/02/16,-0.039
2019/02/17,0.04
2019/02/18,0.441
2019/02/19,0.864
2019/02/20,1.064
2019/02/21,1.04
2019/02/22,0.954
2019/02/23,0.757
2019/02/24,0.66
2019/02/25,0.656
2019/02/26,0.686
2019/02/27,0.73
2019/02/28,0.795
2019/03/01,0.88
2019/03/02,0.83
2019/03/03,0.592
2019/03/04,0.592
2019/03/05,0.704
2019/03/06,0.823
2019/03/07,0.876
2019/03/08,0.897
2019/03/09,0.864
2019/03/10,0.552
2019/03/11,0.317
2019/03/12,0.285
2019/03/13,0.306
2019/03/14,0.365
2019/03/15,0.354
2019/03/16,0.149
2019/03/17,-0.033
2019/03/18,0.038
2019/03/19,0.263
2019/03/20,0.576
2019/03/21,0.732
2019/03/22,0.82
2019/03/23,0.7
2019/03/24,0.52
2019/03/25,0.673
2019/03/26,0.89
2019/03/27,1.02
2019/03/28,1.13
2019/03/29,1.155
2019/03/30,1.111
2019/03/31,0.896
2019/04/01,1.064
2019/04/02,1.498
2019/04/03,1.845
2019/04/04,1.817
2019/04/05,1.537
2019/04/06,1.022
2019/04/07,0.572
2019/04/08,0.422
2019/04/09,0.387
2019/04/10,0.325
2019/04/11,0.455
2019/04/12,0.627
2019/04/13,0.524
2019/04/14,0.103
2019/04/15,-0.124
2019/04/16,-0.227
2019/04/17,-0.244
2019/04/18,-0.194
2019/04/19,0.001
2019/04/20,0.416
2019/04/21,0.643
2019/04/22,0.84
2019/04/23,0.993
2019/04/24,0.943
2019/04/25,0.745
2019/04/26,0.492
2019/04/27,-0.003
2019/04/28,-0.471
2019/04/29,-0.737
2019/04/30,-0.734
2019/05/01,-0.542
2019/05/02,-0.554
2019/05/03,-0.566
2019/05/04,-0.684
2019/05/05,-0.774
2019/05/06,-0.682
2019/05/07,-0.539
2019/05/08,-0.327
2019/05/09,-0.089
2019/05/10,0.219
