Date,mediantransactionvalue30rsiUSD
2016/06/28,51.059
2016/06/29,45.584
2016/06/30,44.147
2016/07/01,50.659
2016/07/02,50.586
2016/07/03,50.507
2016/07/04,50.313
2016/07/05,49.665
2016/07/06,49.74
2016/07/07,49.4
2016/07/08,48.215
2016/07/09,49.972
2016/07/10,49.995
2016/07/11,49.795
2016/07/12,49.391
2016/07/13,49.732
2016/07/14,47.073
2016/07/15,50.829
2016/07/16,47.595
2016/07/17,50.454
2016/07/18,50.474
2016/07/19,50.686
2016/07/20,44.978
2016/07/21,49.61
2016/07/22,51.819
2016/07/23,51.876
2016/07/24,51.868
2016/07/25,51.754
2016/07/26,51.522
2016/07/27,51.171
2016/07/28,51.298
2016/07/29,49.981
2016/07/30,50.376
2016/07/31,50.877
2016/08/01,50.425
2016/08/02,49.461
2016/08/03,44.798
2016/08/04,49.957
2016/08/05,50.107
2016/08/06,49.935
2016/08/07,50.085
2016/08/08,50.128
2016/08/09,50.692
2016/08/10,50.089
2016/08/11,48.901
2016/08/12,46.919
2016/08/13,47.364
2016/08/14,50.729
2016/08/15,49.174
2016/08/16,45.371
2016/08/17,46.175
2016/08/18,45.982
2016/08/19,47.365
2016/08/20,48.484
2016/08/21,48.33
2016/08/22,47.471
2016/08/23,46.335
2016/08/24,45.694
2016/08/25,44.981
2016/08/26,45.467
2016/08/27,45.739
2016/08/28,50.907
2016/08/29,45.655
2016/08/30,46.491
2016/08/31,49.361
2016/09/01,52.844
2016/09/02,45.545
2016/09/03,49.984
2016/09/04,47.94
2016/09/05,51.444
2016/09/06,47.352
2016/09/07,46.175
2016/09/08,46.426
2016/09/09,46.38
2016/09/10,50.367
2016/09/11,52.58
2016/09/12,49.663
2016/09/13,52.447
2016/09/14,47.051
2016/09/15,46.915
2016/09/16,47.1
2016/09/17,49.407
2016/09/18,51.487
2016/09/19,53.12
2016/09/20,53.549
2016/09/21,53.626
2016/09/22,46.606
2016/09/23,52.757
2016/09/24,52.572
2016/09/25,52.625
2016/09/26,52.484
2016/09/27,52.568
2016/09/28,52.695
2016/09/29,52.713
2016/09/30,52.714
2016/10/01,47.664
2016/10/02,52.314
2016/10/03,52.353
2016/10/04,45.151
2016/10/05,50.476
2016/10/06,48.775
2016/10/07,51.756
2016/10/08,51.541
2016/10/09,51.565
2016/10/10,51.313
2016/10/11,51.366
2016/10/12,50.14
2016/10/13,45.753
2016/10/14,51.283
2016/10/15,51.445
2016/10/16,51.35
2016/10/17,51.276
2016/10/18,48.897
2016/10/19,51.326
2016/10/20,51.315
2016/10/21,46.824
2016/10/22,51.233
2016/10/23,51.191
2016/10/24,47.454
2016/10/25,49.383
2016/10/26,50.978
2016/10/27,50.93
2016/10/28,50.856
2016/10/29,50.548
2016/10/30,50.535
2016/10/31,50.806
2016/11/01,47.871
2016/11/02,48.59
2016/11/03,50.755
2016/11/04,50.817
2016/11/05,50.836
2016/11/06,50.809
2016/11/07,50.732
2016/11/08,50.711
2016/11/09,50.571
2016/11/10,50.518
2016/11/11,50.401
2016/11/12,50.203
2016/11/13,50.169
2016/11/14,50.12
2016/11/15,50.128
2016/11/16,50.239
2016/11/17,50.085
2016/11/18,49.831
2016/11/19,49.778
2016/11/20,49.732
2016/11/21,49.729
2016/11/22,43.269
2016/11/23,42.192
2016/11/24,50.16
2016/11/25,43.564
2016/11/26,48.98
2016/11/27,46.378
2016/11/28,46.649
2016/11/29,46.969
2016/11/30,47.915
2016/12/01,50.09
2016/12/02,49.746
2016/12/03,49.691
2016/12/04,48.764
2016/12/05,49.242
2016/12/06,48.938
2016/12/07,49.672
2016/12/08,50.272
2016/12/09,50.171
2016/12/10,50.106
2016/12/11,50.012
2016/12/12,50.153
2016/12/13,46.732
2016/12/14,45.814
2016/12/15,46.823
2016/12/16,46.985
2016/12/17,49.966
2016/12/18,50.153
2016/12/19,46.618
2016/12/20,47.875
2016/12/21,46.322
2016/12/22,44.795
2016/12/23,50.009
2016/12/24,50.085
2016/12/25,50.045
2016/12/26,50.066
2016/12/27,47.931
2016/12/28,47.757
2016/12/29,51.021
2016/12/30,47.703
2016/12/31,50.921
2017/01/01,51.137
2017/01/02,51.083
2017/01/03,48.804
2017/01/04,53.01
2017/01/05,53.039
2017/01/06,52.581
2017/01/07,52.345
2017/01/08,52.535
2017/01/09,52.96
2017/01/10,48.686
2017/01/11,52.299
2017/01/12,47.484
2017/01/13,46.184
2017/01/14,51.358
2017/01/15,47.916
2017/01/16,51.698
2017/01/17,49.165
2017/01/18,52.015
2017/01/19,52.063
2017/01/20,52.248
2017/01/21,52.417
2017/01/22,48.098
2017/01/23,49.537
2017/01/24,46.915
2017/01/25,48.225
2017/01/26,48.266
2017/01/27,48.598
2017/01/28,48.233
2017/01/29,51.496
2017/01/30,48.616
2017/01/31,52.455
2017/02/01,49.224
2017/02/02,52.307
2017/02/03,52.377
2017/02/04,52.73
2017/02/05,51.271
2017/02/06,51.577
2017/02/07,47.807
2017/02/08,48.143
2017/02/09,50.76
2017/02/10,49.34
2017/02/11,49.392
2017/02/12,52.276
2017/02/13,48.483
2017/02/14,49.871
2017/02/15,52.032
2017/02/16,53.618
2017/02/17,52.426
2017/02/18,53.492
2017/02/19,52.484
2017/02/20,50.361
2017/02/21,46.926
2017/02/22,48.889
2017/02/23,53.166
2017/02/24,52.242
2017/02/25,49.536
2017/02/26,53.402
2017/02/27,54.065
2017/02/28,54.699
2017/03/01,54.828
2017/03/02,56.202
2017/03/03,57.241
2017/03/04,56.943
2017/03/05,56.447
2017/03/06,56.896
2017/03/07,49.22
2017/03/08,54.559
2017/03/09,49.018
2017/03/10,53.986
2017/03/11,54.805
2017/03/12,56.08
2017/03/13,58.445
2017/03/14,58.985
2017/03/15,59.834
2017/03/16,64.117
2017/03/17,66.253
2017/03/18,61.644
2017/03/19,61.744
2017/03/20,63.283
2017/03/21,61.159
2017/03/22,61.623
2017/03/23,52.758
2017/03/24,60.496
2017/03/25,61.827
2017/03/26,52.724
2017/03/27,47.52
2017/03/28,51.615
2017/03/29,50.303
2017/03/30,53.303
2017/03/31,54.969
2017/04/01,50.759
2017/04/02,57.048
2017/04/03,55.8
2017/04/04,55.033
2017/04/05,54.871
2017/04/06,55.295
2017/04/07,46.128
2017/04/08,49.463
2017/04/09,47.843
2017/04/10,50.437
2017/04/11,49.102
2017/04/12,49.212
2017/04/13,49.899
2017/04/14,48.96
2017/04/15,48.548
2017/04/16,47.369
2017/04/17,50.016
2017/04/18,50.1
2017/04/19,50.225
2017/04/20,47.842
2017/04/21,47.486
2017/04/22,50.063
2017/04/23,49.225
2017/04/24,52.996
2017/04/25,47.131
2017/04/26,49.384
2017/04/27,48.54
2017/04/28,51.212
2017/04/29,52.739
2017/04/30,53.74
2017/05/01,53.789
2017/05/02,53.521
2017/05/03,53.541
2017/05/04,55.817
2017/05/05,64.387
2017/05/06,57.186
2017/05/07,59.271
2017/05/08,61.14
2017/05/09,59.959
2017/05/10,53.771
2017/05/11,49.73
2017/05/12,51.987
2017/05/13,49.355
2017/05/14,50.48
2017/05/15,47.963
2017/05/16,52.63
2017/05/17,57.323
2017/05/18,49.234
2017/05/19,54.694
2017/05/20,49.242
2017/05/21,49.981
2017/05/22,55.291
2017/05/23,52.417
2017/05/24,55.316
2017/05/25,55.702
2017/05/26,54.288
2017/05/27,53.092
2017/05/28,48.785
2017/05/29,51.097
2017/05/30,54.287
2017/05/31,64.057
2017/06/01,53.032
2017/06/02,49.397
2017/06/03,51.484
2017/06/04,50.27
2017/06/05,52.743
2017/06/06,52.184
2017/06/07,49.74
2017/06/08,49.899
2017/06/09,49.979
2017/06/10,53.584
2017/06/11,54.29
2017/06/12,60.077
2017/06/13,53.7
2017/06/14,52.646
2017/06/15,53.765
2017/06/16,50.417
2017/06/17,50.453
2017/06/18,49.937
2017/06/19,50.037
2017/06/20,63.323
2017/06/21,61.79
2017/06/22,51.112
2017/06/23,50.189
2017/06/24,50.241
2017/06/25,48.633
2017/06/26,51.651
2017/06/27,48.433
2017/06/28,48.132
2017/06/29,48.464
2017/06/30,48.63
2017/07/01,48.411
2017/07/02,47.551
2017/07/03,47.473
2017/07/04,47.593
2017/07/05,47.451
2017/07/06,47.613
2017/07/07,45.917
2017/07/08,47.496
2017/07/09,47.379
2017/07/10,47.319
2017/07/11,48.18
2017/07/12,47.47
2017/07/13,47.174
2017/07/14,47.427
2017/07/15,48.18
2017/07/16,47.51
2017/07/17,47.693
2017/07/18,47.927
2017/07/19,47.727
2017/07/20,47.621
2017/07/21,47.546
2017/07/22,47.43
2017/07/23,47.359
2017/07/24,47.38
2017/07/25,48.187
2017/07/26,47.786
2017/07/27,48.155
2017/07/28,47.491
2017/07/29,48.416
2017/07/30,47.384
2017/07/31,48.063
2017/08/01,49.443
2017/08/02,49.409
2017/08/03,48.13
2017/08/04,47.593
2017/08/05,48.35
2017/08/06,47.898
2017/08/07,48.914
2017/08/08,48.429
2017/08/09,51.075
2017/08/10,48.635
2017/08/11,48.374
2017/08/12,48.39
2017/08/13,48.463
2017/08/14,47.099
2017/08/15,50.355
2017/08/16,49.976
2017/08/17,49.086
2017/08/18,51.905
2017/08/19,47.183
2017/08/20,48.571
2017/08/21,49.482
2017/08/22,48.596
2017/08/23,49.202
2017/08/24,49.061
2017/08/25,49.221
2017/08/26,47.417
2017/08/27,47.049
2017/08/28,49.338
2017/08/29,49.66
2017/08/30,49.792
2017/08/31,53.482
2017/09/01,49.893
2017/09/02,49.513
2017/09/03,49.212
2017/09/04,49.108
2017/09/05,48.759
2017/09/06,46.954
2017/09/07,46.777
2017/09/08,46.113
2017/09/09,45.524
2017/09/10,46.972
2017/09/11,49.208
2017/09/12,49.326
2017/09/13,48.561
2017/09/14,48.597
2017/09/15,50.4
2017/09/16,48.645
2017/09/17,46.704
2017/09/18,47.251
2017/09/19,49.386
2017/09/20,49.42
2017/09/21,47.395
2017/09/22,47.752
2017/09/23,47.851
2017/09/24,47.022
2017/09/25,47.307
2017/09/26,47.067
2017/09/27,47.252
2017/09/28,47.262
2017/09/29,46.343
2017/09/30,46.29
2017/10/01,47.427
2017/10/02,48.13
2017/10/03,47.704
2017/10/04,47.821
2017/10/05,47.387
2017/10/06,47.403
2017/10/07,47.677
2017/10/08,47.679
2017/10/09,45.342
2017/10/10,47.821
2017/10/11,46.582
2017/10/12,45.975
2017/10/13,52.189
2017/10/14,49.073
2017/10/15,48.472
2017/10/16,44.953
2017/10/17,44.969
2017/10/18,44.962
2017/10/19,44.955
2017/10/20,44.955
2017/10/21,44.955
2017/10/22,45.014
2017/10/23,45.038
2017/10/24,44.974
2017/10/25,44.966
2017/10/26,44.966
2017/10/27,44.966
2017/10/28,44.966
2017/10/29,44.966
2017/10/30,44.966
2017/10/31,44.966
2017/11/01,44.966
2017/11/02,45.562
2017/11/03,45.057
2017/11/04,45.057
2017/11/05,45.057
2017/11/06,45.057
2017/11/07,45.057
2017/11/08,45.629
2017/11/09,46.294
2017/11/10,48.256
2017/11/11,45.992
2017/11/12,56.001
2017/11/13,49.482
2017/11/14,50.086
2017/11/15,52.568
2017/11/16,47.602
2017/11/17,51.282
2017/11/18,47.872
2017/11/19,49.184
2017/11/20,47.118
2017/11/21,52.606
2017/11/22,52.624
2017/11/23,53.034
2017/11/24,53.631
2017/11/25,47.681
2017/11/26,47.953
2017/11/27,53.767
2017/11/28,53.777
2017/11/29,56.928
2017/11/30,53.028
2017/12/01,50.554
2017/12/02,50.096
2017/12/03,49.362
2017/12/04,53.146
2017/12/05,53.788
2017/12/06,67.51
2017/12/07,53.059
2017/12/08,50.862
2017/12/09,49.571
2017/12/10,49.168
2017/12/11,49.906
2017/12/12,52.583
2017/12/13,55.81
2017/12/14,59.27
2017/12/15,56.49
2017/12/16,53.544
2017/12/17,53.859
2017/12/18,57.019
2017/12/19,60.269
2017/12/20,65.955
2017/12/21,66.057
2017/12/22,67.075
2017/12/23,53.946
2017/12/24,52.306
2017/12/25,51.492
2017/12/26,53.27
2017/12/27,54.423
2017/12/28,53.674
2017/12/29,60.516
2017/12/30,65.141
2017/12/31,51.981
2018/01/01,51.305
2018/01/02,55.794
2018/01/03,62.38
2018/01/04,73.299
2018/01/05,62.7
2018/01/06,55.375
2018/01/07,54.268
2018/01/08,55.429
2018/01/09,58.562
2018/01/10,59.039
2018/01/11,56.519
2018/01/12,52.018
2018/01/13,50.078
2018/01/14,49.579
2018/01/15,54.183
2018/01/16,56.382
2018/01/17,55.879
2018/01/18,52.975
2018/01/19,48.566
2018/01/20,47.054
2018/01/21,51.827
2018/01/22,48.943
2018/01/23,48.496
2018/01/24,48.35
2018/01/25,47.2
2018/01/26,49.135
2018/01/27,48.391
2018/01/28,47.837
2018/01/29,49.433
2018/01/30,49.227
2018/01/31,49.123
2018/02/01,52.121
2018/02/02,50.007
2018/02/03,47.832
2018/02/04,47.269
2018/02/05,48.142
2018/02/06,48.04
2018/02/07,47.739
2018/02/08,46.869
2018/02/09,46.924
2018/02/10,46.534
2018/02/11,45.727
2018/02/12,46.02
2018/02/13,46.375
2018/02/14,47.316
2018/02/15,47.441
2018/02/16,46.847
2018/02/17,45.857
2018/02/18,46.274
2018/02/19,45.851
2018/02/20,45.6
2018/02/21,45.875
2018/02/22,45.877
2018/02/23,45.866
2018/02/24,45.526
2018/02/25,45.547
2018/02/26,46.07
2018/02/27,46.082
2018/02/28,46.692
2018/03/01,46.195
2018/03/02,45.68
2018/03/03,45.635
2018/03/04,45.664
2018/03/05,46.12
2018/03/06,46.5
2018/03/07,48.77
2018/03/08,46.409
2018/03/09,46.95
2018/03/10,46.407
2018/03/11,45.999
2018/03/12,46.27
2018/03/13,46.052
2018/03/14,46.614
2018/03/15,46.52
2018/03/16,46.105
2018/03/17,46.104
2018/03/18,46.101
2018/03/19,46.409
2018/03/20,46.138
2018/03/21,46.171
2018/03/22,46.723
2018/03/23,46.698
2018/03/24,47.624
2018/03/25,46.511
2018/03/26,46.802
2018/03/27,46.677
2018/03/28,46.648
2018/03/29,47.497
2018/03/30,46.757
2018/03/31,46.334
2018/04/01,46.338
2018/04/02,46.338
2018/04/03,46.341
2018/04/04,46.291
2018/04/05,46.29
2018/04/06,46.29
2018/04/07,46.298
2018/04/08,46.291
2018/04/09,46.323
2018/04/10,46.386
2018/04/11,46.3
2018/04/12,46.313
2018/04/13,46.341
2018/04/14,46.298
2018/04/15,46.307
2018/04/16,46.358
2018/04/17,46.309
2018/04/18,46.314
2018/04/19,46.305
2018/04/20,46.305
2018/04/21,46.322
2018/04/22,46.331
2018/04/23,46.403
2018/04/24,46.352
2018/04/25,46.328
2018/04/26,46.312
2018/04/27,46.312
2018/04/28,46.312
2018/04/29,46.312
2018/04/30,46.517
2018/05/01,46.424
2018/05/02,46.532
2018/05/03,46.664
2018/05/04,69.587
2018/05/05,48.186
2018/05/06,48.408
2018/05/07,48.057
2018/05/08,48.047
2018/05/09,48.047
2018/05/10,48.034
2018/05/11,48.094
2018/05/12,48.036
2018/05/13,48.049
2018/05/14,48.52
2018/05/15,48.137
2018/05/16,48.113
2018/05/17,48.151
2018/05/18,48.196
2018/05/19,48.05
2018/05/20,48.05
2018/05/21,48.157
2018/05/22,48.055
2018/05/23,48.165
2018/05/24,48.16
2018/05/25,48.057
2018/05/26,48.056
2018/05/27,48.056
2018/05/28,48.245
2018/05/29,48.064
2018/05/30,48.232
2018/05/31,48.348
2018/06/01,48.155
2018/06/02,48.068
2018/06/03,48.068
2018/06/04,48.099
2018/06/05,48.069
2018/06/06,48.155
2018/06/07,48.073
2018/06/08,48.073
2018/06/09,48.073
2018/06/10,48.073
2018/06/11,48.099
2018/06/12,48.074
2018/06/13,48.074
2018/06/14,48.156
2018/06/15,48.118
2018/06/16,48.076
2018/06/17,48.076
2018/06/18,48.076
2018/06/19,48.076
2018/06/20,48.076
2018/06/21,48.076
2018/06/22,48.123
2018/06/23,48.078
2018/06/24,48.12
2018/06/25,48.098
2018/06/26,48.091
2018/06/27,48.079
2018/06/28,48.121
2018/06/29,48.166
2018/06/30,48.081
2018/07/01,48.081
2018/07/02,63.066
2018/07/03,48.565
2018/07/04,58.68
2018/07/05,50.499
2018/07/06,54.429
2018/07/07,49.834
2018/07/08,48.732
2018/07/09,48.677
2018/07/10,48.677
2018/07/11,48.677
2018/07/12,48.677
2018/07/13,48.677
2018/07/14,48.882
2018/07/15,50.603
2018/07/16,48.706
2018/07/17,48.706
2018/07/18,48.706
2018/07/19,48.706
2018/07/20,48.708
2018/07/21,48.708
2018/07/22,48.706
2018/07/23,48.706
2018/07/24,48.706
2018/07/25,48.706
2018/07/26,48.706
2018/07/27,48.706
2018/07/28,48.706
2018/07/29,48.706
2018/07/30,48.706
2018/07/31,48.721
2018/08/01,48.706
2018/08/02,48.706
2018/08/03,48.706
2018/08/04,48.706
2018/08/05,48.706
2018/08/06,48.706
2018/08/07,51.192
2018/08/08,65.477
2018/08/09,61.404
2018/08/10,53.324
2018/08/11,48.392
2018/08/12,48.392
2018/08/13,48.392
2018/08/14,48.425
2018/08/15,48.393
2018/08/16,48.393
2018/08/17,52.91
2018/08/18,48.517
2018/08/19,48.517
2018/08/20,48.517
2018/08/21,48.517
2018/08/22,48.517
2018/08/23,48.562
2018/08/24,48.648
2018/08/25,48.577
2018/08/26,48.55
2018/08/27,48.516
2018/08/28,48.778
2018/08/29,48.598
2018/08/30,48.546
2018/08/31,48.714
2018/09/01,48.522
2018/09/02,48.522
2018/09/03,48.57
2018/09/04,48.878
2018/09/05,48.972
2018/09/06,50.608
2018/09/07,48.71
2018/09/08,48.539
2018/09/09,48.539
2018/09/10,48.9
2018/09/11,48.707
2018/09/12,48.673
2018/09/13,49.08
2018/09/14,48.977
2018/09/15,48.638
2018/09/16,48.664
2018/09/17,48.605
2018/09/18,48.844
2018/09/19,49.883
2018/09/20,50.216
2018/09/21,53.038
2018/09/22,49.606
2018/09/23,49.005
2018/09/24,50.748
2018/09/25,49.489
2018/09/26,49.493
2018/09/27,50.98
2018/09/28,51.064
2018/09/29,51.081
2018/09/30,49.873
2018/10/01,50.7
2018/10/02,48.663
2018/10/03,48.169
2018/10/04,48.255
2018/10/05,48.172
2018/10/06,48.177
2018/10/07,48.201
2018/10/08,48.217
2018/10/09,48.173
2018/10/10,48.499
2018/10/11,48.243
2018/10/12,48.183
2018/10/13,48.183
2018/10/14,48.183
2018/10/15,48.478
2018/10/16,48.293
2018/10/17,48.228
2018/10/18,48.19
2018/10/19,48.19
2018/10/20,48.226
2018/10/21,48.191
2018/10/22,48.191
2018/10/23,48.341
2018/10/24,50.704
2018/10/25,48.911
2018/10/26,49.113
2018/10/27,48.24
2018/10/28,48.397
2018/10/29,48.384
2018/10/30,48.241
2018/10/31,48.349
2018/11/01,48.245
2018/11/02,48.245
2018/11/03,48.245
2018/11/04,48.245
2018/11/05,48.769
2018/11/06,48.263
2018/11/07,48.263
2018/11/08,48.263
2018/11/09,49.436
2018/11/10,48.409
2018/11/11,48.3
2018/11/12,48.439
2018/11/13,48.438
2018/11/14,49.75
2018/11/15,51.778
2018/11/16,48.357
2018/11/17,48.357
2018/11/18,48.357
2018/11/19,54.102
2018/11/20,49.238
2018/11/21,48.494
2018/11/22,48.494
2018/11/23,48.494
2018/11/24,48.494
2018/11/25,48.876
2018/11/26,48.546
2018/11/27,48.503
2018/11/28,48.503
2018/11/29,48.503
2018/11/30,49.357
2018/12/01,48.524
2018/12/02,48.524
2018/12/03,48.771
2018/12/04,48.53
2018/12/05,48.53
2018/12/06,48.53
2018/12/07,49.318
2018/12/08,48.947
2018/12/09,48.704
2018/12/10,48.793
2018/12/11,48.526
2018/12/12,48.526
2018/12/13,48.526
2018/12/14,48.526
2018/12/15,48.526
2018/12/16,48.761
2018/12/17,48.532
2018/12/18,48.532
2018/12/19,48.532
2018/12/20,48.532
2018/12/21,48.532
2018/12/22,48.532
2018/12/23,48.532
2018/12/24,48.532
2018/12/25,48.532
2018/12/26,48.532
2018/12/27,48.532
2018/12/28,48.532
2018/12/29,48.532
2018/12/30,51.035
2018/12/31,48.59
2019/01/01,48.59
2019/01/02,48.59
2019/01/03,48.59
2019/01/04,48.59
2019/01/05,48.59
2019/01/06,48.59
2019/01/07,48.607
2019/01/08,48.902
2019/01/09,48.597
2019/01/10,48.597
2019/01/11,48.855
2019/01/12,48.602
2019/01/13,48.602
2019/01/14,54.528
2019/01/15,52.436
2019/01/16,48.599
2019/01/17,48.599
2019/01/18,48.599
2019/01/19,48.599
2019/01/20,48.599
2019/01/21,48.599
2019/01/22,48.599
2019/01/23,48.599
2019/01/24,48.599
2019/01/25,48.599
2019/01/26,48.599
2019/01/27,48.599
2019/01/28,50.597
2019/01/29,48.641
2019/01/30,48.641
2019/01/31,48.641
2019/02/01,48.641
2019/02/02,48.641
2019/02/03,48.641
2019/02/04,48.641
2019/02/05,48.641
2019/02/06,48.641
2019/02/07,48.641
2019/02/08,48.641
2019/02/09,48.641
2019/02/10,48.641
2019/02/11,48.641
2019/02/12,48.641
2019/02/13,48.641
2019/02/14,48.641
2019/02/15,48.641
2019/02/16,48.641
2019/02/17,48.641
2019/02/18,49.27
2019/02/19,48.654
2019/02/20,48.654
2019/02/21,48.654
2019/02/22,48.654
2019/02/23,48.654
2019/02/24,48.654
2019/02/25,48.654
2019/02/26,48.654
2019/02/27,48.654
2019/02/28,48.654
2019/03/01,48.654
2019/03/02,48.654
2019/03/03,48.654
2019/03/04,48.654
2019/03/05,48.654
2019/03/06,48.654
2019/03/07,48.654
2019/03/08,48.654
2019/03/09,48.654
2019/03/10,48.654
2019/03/11,48.654
2019/03/12,48.654
2019/03/13,48.654
2019/03/14,48.654
2019/03/15,48.654
2019/03/16,48.654
2019/03/17,48.654
2019/03/18,48.654
2019/03/19,48.654
2019/03/20,48.654
2019/03/21,48.654
2019/03/22,48.654
2019/03/23,48.654
2019/03/24,48.654
2019/03/25,48.654
2019/03/26,48.683
2019/03/27,48.654
2019/03/28,48.654
2019/03/29,48.654
2019/03/30,48.654
2019/03/31,48.654
2019/04/01,48.654
2019/04/02,48.654
2019/04/03,48.654
2019/04/04,48.654
2019/04/05,48.654
2019/04/06,48.654
2019/04/07,57.364
2019/04/08,60.077
2019/04/09,57.411
2019/04/10,48.358
2019/04/11,48.358
2019/04/12,62.392
2019/04/13,51.439
2019/04/14,48.612
2019/04/15,50.449
2019/04/16,48.65
2019/04/17,48.65
2019/04/18,48.65
2019/04/19,48.65
2019/04/20,48.65
2019/04/21,48.65
2019/04/22,48.65
2019/04/23,48.65
2019/04/24,48.65
2019/04/25,48.65
2019/04/26,48.65
2019/04/27,48.65
2019/04/28,48.65
2019/04/29,48.65
2019/04/30,48.65
2019/05/01,48.65
2019/05/02,48.65
2019/05/03,48.65
2019/05/04,48.65
2019/05/05,48.65
2019/05/06,48.65
2019/05/07,48.65
2019/05/08,48.65
2019/05/09,48.65
2019/05/10,48.65
2019/05/11,48.65
2019/05/12,48.65
2019/05/13,48.65
2019/05/14,48.65
2019/05/15,48.65
2019/05/16,67.129
2019/05/17,48.918
2019/05/18,48.918
2019/05/19,48.918
2019/05/20,48.918
2019/05/21,48.918
2019/05/22,48.918
2019/05/23,48.918
2019/05/24,48.918
2019/05/25,48.918
2019/05/26,48.918
2019/05/27,48.918
2019/05/28,48.918
2019/05/29,48.918
2019/05/30,48.918
2019/05/31,48.918
2019/06/01,48.918
2019/06/02,48.918
2019/06/03,48.918
2019/06/04,48.918
2019/06/05,48.918
2019/06/06,48.918
2019/06/07,48.918
2019/06/08,48.918
2019/06/09,48.918
2019/06/10,48.918
2019/06/11,48.918
2019/06/12,81.668
2019/06/13,49.102
2019/06/14,49.102
2019/06/15,49.102
2019/06/16,64.21
2019/06/17,49.125
2019/06/18,49.125
2019/06/19,49.125
2019/06/20,49.125
2019/06/21,49.125
2019/06/22,49.125
