Date,fee_to_reward3momUSD
2016/06/15,0.005
2016/06/16,0.013
2016/06/17,0.526
2016/06/18,0.652
2016/06/19,0.033
2016/06/20,-0.484
2016/06/21,-0.526
2016/06/22,-0.006
2016/06/23,-0.06
2016/06/24,-0.101
2016/06/25,-0.065
2016/06/26,-0.015
2016/06/27,-0.035
2016/06/28,0.01
2016/06/29,0.09
2016/06/30,0.182
2016/07/01,0.038
2016/07/02,-0.099
2016/07/03,-0.173
2016/07/04,-0.054
2016/07/05,0.019
2016/07/06,-0.004
2016/07/07,0
2016/07/08,0.027
2016/07/09,0.056
2016/07/10,0.003
2016/07/11,-0.033
2016/07/12,-0.045
2016/07/13,-0.009
2016/07/14,0.012
2016/07/15,-0.011
2016/07/16,-0.003
2016/07/17,-0.039
2016/07/18,-0.012
2016/07/19,0.017
2016/07/20,0.169
2016/07/21,0.025
2016/07/22,0.026
2016/07/23,-0.13
2016/07/24,0.014
2016/07/25,0.005
2016/07/26,0.045
2016/07/27,-0.003
2016/07/28,0.069
2016/07/29,-0.005
2016/07/30,-0.021
2016/07/31,-0.097
2016/08/01,-0.045
2016/08/02,0.013
2016/08/03,0.01
2016/08/04,0.002
2016/08/05,-0.017
2016/08/06,-0.021
2016/08/07,-0.013
2016/08/08,0.074
2016/08/09,0.013
2016/08/10,0.018
2016/08/11,-0.066
2016/08/12,-0.003
2016/08/13,-0.025
2016/08/14,-0.023
2016/08/15,-0.009
2016/08/16,0.018
2016/08/17,0.013
2016/08/18,0.025
2016/08/19,-0.004
2016/08/20,-0.007
2016/08/21,-0.021
2016/08/22,-0.001
2016/08/23,0.137
2016/08/24,0.004
2016/08/25,0.009
2016/08/26,-0.121
2016/08/27,-0.004
2016/08/28,-0.021
2016/08/29,-0.007
2016/08/30,0.013
2016/08/31,0.013
2016/09/01,0.008
2016/09/02,0.037
2016/09/03,-0.007
2016/09/04,0.053
2016/09/05,-0.049
2016/09/06,0.019
2016/09/07,-0.047
2016/09/08,0.039
2016/09/09,0.024
2016/09/10,-0.019
2016/09/11,-0.039
2016/09/12,-0.021
2016/09/13,0.009
2016/09/14,0.023
2016/09/15,0.004
2016/09/16,0.049
2016/09/17,-0.002
2016/09/18,-0.012
2016/09/19,-0.065
2016/09/20,-0.009
2016/09/21,-0.006
2016/09/22,0.105
2016/09/23,0.038
2016/09/24,0.109
2016/09/25,0.002
2016/09/26,0.201
2016/09/27,0.057
2016/09/28,0.019
2016/09/29,-0.214
2016/09/30,-0.134
2016/10/01,0.044
2016/10/02,0.105
2016/10/03,0.066
2016/10/04,0.008
2016/10/05,-0.05
2016/10/06,-0.045
2016/10/07,-0.123
2016/10/08,-0.033
2016/10/09,0.027
2016/10/10,0.025
2016/10/11,-0.03
2016/10/12,-0.045
2016/10/13,0.139
2016/10/14,0.102
2016/10/15,0.081
2016/10/16,-0.102
2016/10/17,-0.006
2016/10/18,0.07
2016/10/19,0.067
2016/10/20,-0.06
2016/10/21,-0.151
2016/10/22,-0.177
2016/10/23,-0.07
2016/10/24,0.021
2016/10/25,0.048
2016/10/26,0.025
2016/10/27,-0.043
2016/10/28,-0.02
2016/10/29,-0.005
2016/10/30,-0.011
2016/10/31,-0.011
2016/11/01,0.029
2016/11/02,-0.001
2016/11/03,-0.009
2016/11/04,-0.063
2016/11/05,-0.015
2016/11/06,-0.021
2016/11/07,0.016
2016/11/08,0.019
2016/11/09,0.038
2016/11/10,0.025
2016/11/11,0.037
2016/11/12,-0.016
2016/11/13,-0.008
2016/11/14,-0.015
2016/11/15,0.021
2016/11/16,0.006
2016/11/17,-0.021
2016/11/18,-0.013
2016/11/19,-0.024
2016/11/20,0.002
2016/11/21,0.006
2016/11/22,0.035
2016/11/23,0.142
2016/11/24,0.065
2016/11/25,0.05
2016/11/26,-0.027
2016/11/27,0.147
2016/11/28,0.17
2016/11/29,0.08
2016/11/30,-0.213
2016/12/01,-0.256
2016/12/02,-0.207
2016/12/03,-0.029
2016/12/04,-0.001
2016/12/05,0.011
2016/12/06,0.027
2016/12/07,0.025
2016/12/08,0.011
2016/12/09,-0.009
2016/12/10,-0.018
2016/12/11,0.004
2016/12/12,0
2016/12/13,0.006
2016/12/14,-0.006
2016/12/15,0.01
2016/12/16,-0.001
2016/12/17,-0.006
2016/12/18,-0.022
2016/12/19,0.019
2016/12/20,0.034
2016/12/21,0.081
2016/12/22,0.009
2016/12/23,-0.041
2016/12/24,-0.085
2016/12/25,-0.048
2016/12/26,-0.022
2016/12/27,0.033
2016/12/28,0.024
2016/12/29,0.053
2016/12/30,0.023
2016/12/31,-0.008
2017/01/01,-0.046
2017/01/02,-0.049
2017/01/03,0.035
2017/01/04,0.042
2017/01/05,0.02
2017/01/06,-0.027
2017/01/07,-0.028
2017/01/08,-0.005
2017/01/09,0.013
2017/01/10,0.028
2017/01/11,0.005
2017/01/12,0.004
2017/01/13,-0.01
2017/01/14,-0.018
2017/01/15,-0.022
2017/01/16,-0.009
2017/01/17,0.033
2017/01/18,0.013
2017/01/19,-0.006
2017/01/20,-0.017
2017/01/21,-0.01
2017/01/22,0.016
2017/01/23,0.003
2017/01/24,0.033
2017/01/25,0.006
2017/01/26,0.003
2017/01/27,-0.017
2017/01/28,-0.014
2017/01/29,-0.016
2017/01/30,-0.011
2017/01/31,-0.004
2017/02/01,0.023
2017/02/02,0.01
2017/02/03,0.007
2017/02/04,-0.017
2017/02/05,-0.002
2017/02/06,0.005
2017/02/07,0.041
2017/02/08,0.027
2017/02/09,0.015
2017/02/10,0.001
2017/02/11,-0.015
2017/02/12,-0.001
2017/02/13,0.045
2017/02/14,0.035
2017/02/15,0.076
2017/02/16,-0.066
2017/02/17,-0.033
2017/02/18,-0.061
2017/02/19,-0.008
2017/02/20,0.006
2017/02/21,0.031
2017/02/22,0.047
2017/02/23,0.008
2017/02/24,-0.041
2017/02/25,-0.022
2017/02/26,-0.015
2017/02/27,0.011
2017/02/28,0.018
2017/03/01,0.042
2017/03/02,0.028
2017/03/03,-0.011
2017/03/04,-0.03
2017/03/05,-0.035
2017/03/06,-0.015
2017/03/07,0.004
2017/03/08,-0.009
2017/03/09,0.028
2017/03/10,0.031
2017/03/11,0.024
2017/03/12,-0.004
2017/03/13,0.066
2017/03/14,0.082
2017/03/15,0.045
2017/03/16,0.029
2017/03/17,0.027
2017/03/18,-0.012
2017/03/19,-0.084
2017/03/20,-0.083
2017/03/21,0.015
2017/03/22,0.007
2017/03/23,0.016
2017/03/24,0.013
2017/03/25,-0.004
2017/03/26,-0.009
2017/03/27,0.03
2017/03/28,0.022
2017/03/29,0.034
2017/03/30,-0.02
2017/03/31,0.037
2017/04/01,-0.035
2017/04/02,-0.012
2017/04/03,-0.008
2017/04/04,0.023
2017/04/05,0.001
2017/04/06,-0.001
2017/04/07,0.023
2017/04/08,-0.048
2017/04/09,-0.049
2017/04/10,-0.022
2017/04/11,0.024
2017/04/12,0.076
2017/04/13,-0.006
2017/04/14,0.008
2017/04/15,-0.072
2017/04/16,-0.022
2017/04/17,-0.005
2017/04/18,0.048
2017/04/19,0.082
2017/04/20,0.038
2017/04/21,0.059
2017/04/22,-0.015
2017/04/23,-0.022
2017/04/24,-0.056
2017/04/25,0.005
2017/04/26,0.04
2017/04/27,0.05
2017/04/28,0.011
2017/04/29,-0.015
2017/04/30,-0.027
2017/05/01,0.089
2017/05/02,0.136
2017/05/03,-0.008
2017/05/04,-0.043
2017/05/05,-0.094
2017/05/06,0.022
2017/05/07,0.038
2017/05/08,0.04
2017/05/09,0.072
2017/05/10,0.001
2017/05/11,0.042
2017/05/12,0.006
2017/05/13,0.011
2017/05/14,0.008
2017/05/15,0.095
2017/05/16,0.107
2017/05/17,0.378
2017/05/18,0.091
2017/05/19,0.132
2017/05/20,-0.217
2017/05/21,0.002
2017/05/22,0.02
2017/05/23,0.328
2017/05/24,0.373
2017/05/25,0.118
2017/05/26,-0.169
2017/05/27,-0.304
2017/05/28,-0.088
2017/05/29,-0.074
2017/05/30,0.411
2017/05/31,1.012
2017/06/01,0.254
2017/06/02,0.025
2017/06/03,-0.858
2017/06/04,0.033
2017/06/05,-0.285
2017/06/06,0.13
2017/06/07,0.061
2017/06/08,0.07
2017/06/09,-0.057
2017/06/10,-0.225
2017/06/11,0.245
2017/06/12,0.769
2017/06/13,0.255
2017/06/14,-0.211
2017/06/15,-0.69
2017/06/16,-0.118
2017/06/17,-0.059
2017/06/18,-0.103
2017/06/19,0.074
2017/06/20,1.648
2017/06/21,2.322
2017/06/22,1.479
2017/06/23,-0.749
2017/06/24,-1.096
2017/06/25,-0.945
2017/06/26,0.156
2017/06/27,-0.877
2017/06/28,0.527
2017/06/29,-0.229
2017/06/30,0.041
2017/07/01,-0.883
2017/07/02,-0.5
2017/07/03,0.243
2017/07/04,0.176
2017/07/05,0.297
2017/07/06,-0.402
2017/07/07,-0.071
2017/07/08,-0.167
2017/07/09,-0.171
2017/07/10,-0.203
2017/07/11,-0.129
2017/07/12,0.402
2017/07/13,0.282
2017/07/14,-0.025
2017/07/15,-0.181
2017/07/16,-0.211
2017/07/17,0.014
2017/07/18,0.543
2017/07/19,0.16
2017/07/20,-0.127
2017/07/21,-0.601
2017/07/22,-0.369
2017/07/23,0.128
2017/07/24,0.138
2017/07/25,0.482
2017/07/26,0.006
2017/07/27,-0.17
2017/07/28,-0.284
2017/07/29,-0.329
2017/07/30,-0.234
2017/07/31,-0.168
2017/08/01,0.375
2017/08/02,0.269
2017/08/03,0.163
2017/08/04,-0.189
2017/08/05,0
2017/08/06,0.024
2017/08/07,0.439
2017/08/08,0.418
2017/08/09,0.076
2017/08/10,-0.036
2017/08/11,0.041
2017/08/12,0.31
2017/08/13,-0.063
2017/08/14,-0.044
2017/08/15,0.159
2017/08/16,1.758
2017/08/17,0.853
2017/08/18,1.277
2017/08/19,-1.113
2017/08/20,-1.072
2017/08/21,-1.542
2017/08/22,-0.613
2017/08/23,0.053
2017/08/24,-0.024
2017/08/25,0.185
2017/08/26,0.171
2017/08/27,0.039
2017/08/28,0.115
2017/08/29,0.997
2017/08/30,0.735
2017/08/31,1.512
2017/09/01,-0.023
2017/09/02,-0.284
2017/09/03,-1.656
2017/09/04,-0.049
2017/09/05,1.048
2017/09/06,2.207
2017/09/07,1.091
2017/09/08,0.711
2017/09/09,-1.539
2017/09/10,-1.507
2017/09/11,-1.665
2017/09/12,0.236
2017/09/13,0.255
2017/09/14,0.057
2017/09/15,0.583
2017/09/16,0.895
2017/09/17,-0.197
2017/09/18,-1.022
2017/09/19,-1.292
2017/09/20,0.921
2017/09/21,-0.389
2017/09/22,-0.058
2017/09/23,-0.829
2017/09/24,0.963
2017/09/25,0.535
2017/09/26,0.475
2017/09/27,-0.303
2017/09/28,-0.086
2017/09/29,-0.276
2017/09/30,0.051
2017/10/01,-0.18
2017/10/02,0.024
2017/10/03,0.06
2017/10/04,0.273
2017/10/05,0.238
2017/10/06,0.307
2017/10/07,-0.358
2017/10/08,-0.143
2017/10/09,-0.317
2017/10/10,0.451
2017/10/11,0.443
2017/10/12,0.193
2017/10/13,0.318
2017/10/14,-0.247
2017/10/15,-0.218
2017/10/16,-0.794
2017/10/17,-0.917
2017/10/18,-0.982
2017/10/19,-0.678
2017/10/20,0.331
2017/10/21,-0.262
2017/10/22,-0.373
2017/10/23,-0.628
2017/10/24,0.477
2017/10/25,0.401
2017/10/26,0.014
2017/10/27,-0.259
2017/10/28,-0.265
2017/10/29,-0.16
2017/10/30,0.01
2017/10/31,0.33
2017/11/01,0.543
2017/11/02,0.328
2017/11/03,-0.132
2017/11/04,-0.644
2017/11/05,-0.762
2017/11/06,-0.14
2017/11/07,0.313
2017/11/08,0.561
2017/11/09,0.284
2017/11/10,-0.031
2017/11/11,-0.373
2017/11/12,-0.105
2017/11/13,0.132
2017/11/14,0.477
2017/11/15,0.491
2017/11/16,0.108
2017/11/17,0.036
2017/11/18,-0.62
2017/11/19,-0.212
2017/11/20,0.054
2017/11/21,0.448
2017/11/22,0.355
2017/11/23,-0.056
2017/11/24,-0.216
2017/11/25,-0.332
2017/11/26,-0.077
2017/11/27,0.299
2017/11/28,0.556
2017/11/29,0.475
2017/11/30,0.14
2017/12/01,-0.004
2017/12/02,-0.399
2017/12/03,-0.015
2017/12/04,1.612
2017/12/05,3.287
2017/12/06,4.426
2017/12/07,5.455
2017/12/08,4.425
2017/12/09,2.488
2017/12/10,-0.909
2017/12/11,-2.763
2017/12/12,-2.234
2017/12/13,-2.277
2017/12/14,0.439
2017/12/15,-0.457
2017/12/16,0.425
2017/12/17,-1.919
2017/12/18,-1.093
2017/12/19,-0.025
2017/12/20,2.032
2017/12/21,2.366
2017/12/22,0.7
2017/12/23,-1.977
2017/12/24,-2.844
2017/12/25,-3.469
2017/12/26,-1.79
2017/12/27,-0.825
2017/12/28,0.335
2017/12/29,1.063
2017/12/30,0.561
2017/12/31,0.142
2018/01/01,-1.001
2018/01/02,0.306
2018/01/03,1.319
2018/01/04,2.587
2018/01/05,6.536
2018/01/06,7.366
2018/01/07,4.504
2018/01/08,-0.154
2018/01/09,-1.177
2018/01/10,2.303
2018/01/11,0.238
2018/01/12,-2.524
2018/01/13,-3.541
2018/01/14,-2.546
2018/01/15,0.083
2018/01/16,-0.637
2018/01/17,-0.4
2018/01/18,-0.325
2018/01/19,-1.06
2018/01/20,-1.104
2018/01/21,-2.889
2018/01/22,-2.448
2018/01/23,-1.212
2018/01/24,-0.256
2018/01/25,-0.477
2018/01/26,-1.648
2018/01/27,-1.802
2018/01/28,-0.711
2018/01/29,1.105
2018/01/30,1.032
2018/01/31,0.713
2018/02/01,1.014
2018/02/02,0.409
2018/02/03,-0.749
2018/02/04,-2.616
2018/02/05,-1.258
2018/02/06,0.208
2018/02/07,-0.012
2018/02/08,-0.933
2018/02/09,-0.922
2018/02/10,-0.382
2018/02/11,0.012
2018/02/12,-0.292
2018/02/13,-0.516
2018/02/14,0.036
2018/02/15,-0.045
2018/02/16,-0.116
2018/02/17,0.08
2018/02/18,0.614
2018/02/19,0.215
2018/02/20,0.312
2018/02/21,-0.224
2018/02/22,-0.164
2018/02/23,-0.563
2018/02/24,-0.413
2018/02/25,-0.255
2018/02/26,-0.291
2018/02/27,-0.25
2018/02/28,0.785
2018/03/01,0.085
2018/03/02,0.601
2018/03/03,-0.988
2018/03/04,-0.132
2018/03/05,-0.434
2018/03/06,0.026
2018/03/07,0.295
2018/03/08,-0.256
2018/03/09,-0.053
2018/03/10,-0.895
2018/03/11,-0.799
2018/03/12,0.058
2018/03/13,-0.023
2018/03/14,0.248
2018/03/15,-0.539
2018/03/16,-0.068
2018/03/17,-0.474
2018/03/18,-0.11
2018/03/19,0.019
2018/03/20,0.283
2018/03/21,0.354
2018/03/22,0.191
2018/03/23,0.363
2018/03/24,-0.294
2018/03/25,-0.386
2018/03/26,-0.262
2018/03/27,-0.077
2018/03/28,0.134
2018/03/29,-0.047
2018/03/30,-0.046
2018/03/31,-0.377
2018/04/01,-0.577
2018/04/02,-0.188
2018/04/03,0.226
2018/04/04,0.137
2018/04/05,0.758
2018/04/06,-0.02
2018/04/07,-0.181
2018/04/08,-0.868
2018/04/09,-0.085
2018/04/10,0.206
2018/04/11,0.202
2018/04/12,0.325
2018/04/13,0.618
2018/04/14,-0.059
2018/04/15,-0.391
2018/04/16,-0.444
2018/04/17,0.177
2018/04/18,0.56
2018/04/19,0.462
2018/04/20,0.387
2018/04/21,-0.335
2018/04/22,-0.345
2018/04/23,-0.25
2018/04/24,0.578
2018/04/25,0.404
2018/04/26,0.274
2018/04/27,0.028
2018/04/28,0.036
2018/04/29,0.371
2018/04/30,0.324
2018/05/01,-0.08
2018/05/02,-0.332
2018/05/03,-0.009
2018/05/04,0.413
2018/05/05,-0.175
2018/05/06,-0.781
2018/05/07,-0.443
2018/05/08,0.202
2018/05/09,0.601
2018/05/10,1.278
2018/05/11,1.028
2018/05/12,-0.094
2018/05/13,-0.888
2018/05/14,-0.174
2018/05/15,0.745
2018/05/16,0.799
2018/05/17,0.445
2018/05/18,0.264
2018/05/19,-0.29
2018/05/20,-0.756
2018/05/21,-0.241
2018/05/22,0.499
2018/05/23,0.685
2018/05/24,0.201
2018/05/25,-0.379
2018/05/26,-0.707
2018/05/27,-0.75
2018/05/28,0.7
2018/05/29,0.941
2018/05/30,1.302
2018/05/31,0.881
2018/06/01,0.247
2018/06/02,-1.108
2018/06/03,-1.971
2018/06/04,-0.643
2018/06/05,0.184
2018/06/06,0.841
2018/06/07,-0.444
2018/06/08,-0.422
2018/06/09,-1.517
2018/06/10,-0.767
2018/06/11,-0.338
2018/06/12,0.148
2018/06/13,0.207
2018/06/14,0.276
2018/06/15,0.594
2018/06/16,-0.452
2018/06/17,-0.934
2018/06/18,-1.157
2018/06/19,0.375
2018/06/20,0.56
2018/06/21,0.385
2018/06/22,0.692
2018/06/23,-0.398
2018/06/24,-0.139
2018/06/25,-0.5
2018/06/26,0.17
2018/06/27,-0.009
2018/06/28,-0.605
2018/06/29,0.045
2018/06/30,5.47
2018/07/01,10.212
2018/07/02,16.961
2018/07/03,7.547
2018/07/04,-0.423
2018/07/05,-8.52
2018/07/06,-1.775
2018/07/07,0.304
2018/07/08,-4.414
2018/07/09,-8.263
2018/07/10,-8.504
2018/07/11,-2.155
2018/07/12,1.101
2018/07/13,3.31
2018/07/14,7.893
2018/07/15,6.994
2018/07/16,-3.944
2018/07/17,-9.377
2018/07/18,-10.659
2018/07/19,-0.675
2018/07/20,0.375
2018/07/21,0.452
2018/07/22,-0.323
2018/07/23,-0.035
2018/07/24,-0.487
2018/07/25,0.332
2018/07/26,-0.725
2018/07/27,-0.474
2018/07/28,-0.002
2018/07/29,-0.417
2018/07/30,-0.077
2018/07/31,-0.365
2018/08/01,0.149
2018/08/02,-0.068
2018/08/03,-0.039
2018/08/04,-0.054
2018/08/05,-0.307
2018/08/06,0.346
2018/08/07,4.072
2018/08/08,10.222
2018/08/09,8.081
2018/08/10,0.843
2018/08/11,-9.174
2018/08/12,-8.349
2018/08/13,-4.133
2018/08/14,0.396
2018/08/15,1.01
2018/08/16,-0.028
2018/08/17,4.635
2018/08/18,-0.745
2018/08/19,-0.523
2018/08/20,-5.493
2018/08/21,-0.18
2018/08/22,1.265
2018/08/23,0.352
2018/08/24,1.598
2018/08/25,-1.436
2018/08/26,0.091
2018/08/27,-1.646
2018/08/28,0.219
2018/08/29,-0.18
2018/08/30,0.277
2018/08/31,0.275
2018/09/01,-0.393
2018/09/02,-0.433
2018/09/03,-0.312
2018/09/04,0.42
2018/09/05,0.156
2018/09/06,0.55
2018/09/07,0.17
2018/09/08,0.192
2018/09/09,-0.269
2018/09/10,-0.205
2018/09/11,0.475
2018/09/12,0.356
2018/09/13,0.322
2018/09/14,-0.536
2018/09/15,-0.584
2018/09/16,-0.671
2018/09/17,0.179
2018/09/18,0.299
2018/09/19,1.385
2018/09/20,0.282
2018/09/21,0.751
2018/09/22,-1.124
2018/09/23,-0.543
2018/09/24,-0.388
2018/09/25,0.376
2018/09/26,0.72
2018/09/27,0.19
2018/09/28,0.524
2018/09/29,0.457
2018/09/30,-0.21
2018/10/01,-0.023
2018/10/02,0.045
2018/10/03,-0.333
2018/10/04,-0.771
2018/10/05,-0.929
2018/10/06,-0.705
2018/10/07,-0.592
2018/10/08,-0.029
2018/10/09,0.446
2018/10/10,0.616
2018/10/11,0.178
2018/10/12,0.283
2018/10/13,-0.536
2018/10/14,-0.814
2018/10/15,-0.184
2018/10/16,0.099
2018/10/17,0.426
2018/10/18,-0.217
2018/10/19,0.291
2018/10/20,-0.096
2018/10/21,-0.134
2018/10/22,-0.067
2018/10/23,0.175
2018/10/24,0.631
2018/10/25,0.628
2018/10/26,0.347
2018/10/27,-0.551
2018/10/28,-0.944
2018/10/29,-0.23
2018/10/30,0.329
2018/10/31,0.387
2018/11/01,-0.078
2018/11/02,0.12
2018/11/03,-0.204
2018/11/04,-0.242
2018/11/05,0.233
2018/11/06,0.622
2018/11/07,0.487
2018/11/08,0.007
2018/11/09,-0.433
2018/11/10,-0.753
2018/11/11,-1.021
2018/11/12,0.134
2018/11/13,0.824
2018/11/14,1.377
2018/11/15,0.869
2018/11/16,0.303
2018/11/17,-0.745
2018/11/18,-0.804
2018/11/19,0.44
2018/11/20,1.087
2018/11/21,0.33
2018/11/22,-0.585
2018/11/23,-0.554
2018/11/24,-0.307
2018/11/25,0.111
2018/11/26,-0.026
2018/11/27,0.169
2018/11/28,0.516
2018/11/29,0.908
2018/11/30,1.793
2018/12/01,-0.219
2018/12/02,-0.867
2018/12/03,-1.226
2018/12/04,0.14
2018/12/05,0.615
2018/12/06,-0.453
2018/12/07,-0.547
2018/12/08,-1.379
2018/12/09,-0.756
2018/12/10,-0.441
2018/12/11,0.151
2018/12/12,0.129
2018/12/13,0.039
2018/12/14,0.118
2018/12/15,-0.183
2018/12/16,-0.467
2018/12/17,-0.018
2018/12/18,0.578
2018/12/19,0.744
2018/12/20,0.271
2018/12/21,-0.037
2018/12/22,-0.599
2018/12/23,-0.408
2018/12/24,-0.001
2018/12/25,0.545
2018/12/26,0.089
2018/12/27,-0.435
2018/12/28,-0.353
2018/12/29,-0.309
2018/12/30,1.049
2018/12/31,-0.156
2019/01/01,-0.093
2019/01/02,-1.036
2019/01/03,0.076
2019/01/04,0.395
2019/01/05,0.21
2019/01/06,-0.162
2019/01/07,-0.237
2019/01/08,-0.253
2019/01/09,0.001
2019/01/10,0.264
2019/01/11,0.096
2019/01/12,-0.248
2019/01/13,-0.515
2019/01/14,0.881
2019/01/15,0.852
2019/01/16,0.627
2019/01/17,-0.879
2019/01/18,-0.227
2019/01/19,-0.289
2019/01/20,-0.119
2019/01/21,0.091
2019/01/22,0.711
2019/01/23,0.429
2019/01/24,0.051
2019/01/25,-0.538
2019/01/26,-0.455
2019/01/27,-0.467
2019/01/28,0.38
2019/01/29,0.399
2019/01/30,0.512
2019/01/31,0.072
2019/02/01,0.2
2019/02/02,-0.393
2019/02/03,-0.775
2019/02/04,-0.584
2019/02/05,-0.085
2019/02/06,0.175
2019/02/07,0.182
2019/02/08,0.35
2019/02/09,0.04
2019/02/10,0.132
2019/02/11,0.304
2019/02/12,0.444
2019/02/13,0.636
2019/02/14,0.163
2019/02/15,0.697
2019/02/16,-0.018
2019/02/17,0.139
2019/02/18,0.503
2019/02/19,0.848
2019/02/20,0.647
2019/02/21,-0.264
2019/02/22,-0.38
2019/02/23,-0.589
2019/02/24,0.068
2019/02/25,0.633
2019/02/26,0.966
2019/02/27,0.066
2019/02/28,0.121
2019/03/01,-0.791
2019/03/02,-0.854
2019/03/03,-1.503
2019/03/04,0.082
2019/03/05,0.448
2019/03/06,0.546
2019/03/07,-0.127
2019/03/08,-0.142
2019/03/09,-0.331
2019/03/10,-0.675
2019/03/11,-0.347
2019/03/12,-0.072
2019/03/13,0.255
2019/03/14,-0.212
2019/03/15,-0.178
2019/03/16,-0.532
2019/03/17,-0.318
2019/03/18,0.569
2019/03/19,1.065
2019/03/20,0.734
2019/03/21,0.869
2019/03/22,0.195
2019/03/23,-0.257
2019/03/24,-1.317
2019/03/25,-0.13
2019/03/26,0.695
2019/03/27,0.923
2019/03/28,-0.038
2019/03/29,0.256
2019/03/30,-0.67
2019/03/31,-0.321
2019/04/01,-0.059
2019/04/02,1.169
2019/04/03,1.811
2019/04/04,0.125
2019/04/05,-1.113
2019/04/06,-2.076
2019/04/07,-0.988
2019/04/08,0.359
2019/04/09,0.343
2019/04/10,1.95
2019/04/11,7.28
2019/04/12,6.406
2019/04/13,2.854
2019/04/14,-3.572
2019/04/15,-1.283
2019/04/16,2.339
2019/04/17,3.53
2019/04/18,3.43
2019/04/19,-3.432
2019/04/20,-8.27
2019/04/21,-9.117
2019/04/22,-3.663
2019/04/23,0.588
2019/04/24,0.371
2019/04/25,-0.268
2019/04/26,0.159
2019/04/27,-0.699
2019/04/28,-0.27
2019/04/29,-0.654
2019/04/30,0.456
