Date,size7roc
2016/09/15,-8.224
2016/09/16,8.985
2016/09/17,5.271
2016/09/18,-1.891
2016/09/19,-15.394
2016/09/20,12.832
2016/09/21,-9.062
2016/09/22,7.618
2016/09/23,-36.621
2016/09/24,-3.888
2016/09/25,-3.217
2016/09/26,15.19
2016/09/27,-1.689
2016/09/28,-2.316
2016/09/29,-23.172
2016/09/30,12.217
2016/10/01,18.604
2016/10/02,21.653
2016/10/03,11.263
2016/10/04,31.952
2016/10/05,15.428
2016/10/06,34.463
2016/10/07,186.735
2016/10/08,199.964
2016/10/09,236.89
2016/10/10,640.403
2016/10/11,26.053
2016/10/12,-30.758
2016/10/13,-32.615
2016/10/14,-66.005
2016/10/15,-77.229
2016/10/16,-77.176
2016/10/17,-89.18
2016/10/18,-36.772
2016/10/19,31.275
2016/10/20,12.205
2016/10/21,23.144
2016/10/22,9.753
2016/10/23,-0.418
2016/10/24,30.113
2016/10/25,-4.085
2016/10/26,-5.403
2016/10/27,3.578
2016/10/28,-14.626
2016/10/29,7.703
2016/10/30,10.132
2016/10/31,-14.276
2016/11/01,0.793
2016/11/02,-3.418
2016/11/03,-3.125
2016/11/04,-14.269
2016/11/05,-7.077
2016/11/06,-9.358
2016/11/07,-8.875
2016/11/08,-12.593
2016/11/09,-0.856
2016/11/10,1.481
2016/11/11,15.853
2016/11/12,5.012
2016/11/13,13.856
2016/11/14,12.621
2016/11/15,6.874
2016/11/16,-0.164
2016/11/17,-1.1
2016/11/18,3.51
2016/11/19,-3.564
2016/11/20,0.335
2016/11/21,-2.446
2016/11/22,8.278
2016/11/23,31.627
2016/11/24,-3.547
2016/11/25,16.753
2016/11/26,9.14
2016/11/27,15.617
2016/11/28,12.587
2016/11/29,-0.913
2016/11/30,13.268
2016/12/01,-1.135
2016/12/02,-17.292
2016/12/03,-6.429
2016/12/04,-17.596
2016/12/05,-13.84
2016/12/06,-4.573
2016/12/07,-31.06
2016/12/08,0.587
2016/12/09,2.774
2016/12/10,1.657
2016/12/11,19.784
2016/12/12,-0.968
2016/12/13,-4.735
2016/12/14,20.534
2016/12/15,11.726
2016/12/16,0.261
2016/12/17,-0.688
2016/12/18,-19.964
2016/12/19,9.427
2016/12/20,-0.137
2016/12/21,-3.595
2016/12/22,11.396
2016/12/23,1.06
2016/12/24,-4.019
2016/12/25,-2.135
2016/12/26,-19.931
2016/12/27,1.416
2016/12/28,-13.499
2016/12/29,-4.739
2016/12/30,6.626
2016/12/31,13.475
2017/01/01,5.59
2017/01/02,12.685
2017/01/03,4.449
2017/01/04,12.194
2017/01/05,-0.168
2017/01/06,-1.867
2017/01/07,1.675
2017/01/08,12.02
2017/01/09,9.405
2017/01/10,3.589
2017/01/11,-7.318
2017/01/12,1.261
2017/01/13,8.565
2017/01/14,-4.508
2017/01/15,-3.822
2017/01/16,-1.293
2017/01/17,-2.574
2017/01/18,-0.535
2017/01/19,-8.515
2017/01/20,-6.964
2017/01/21,0.308
2017/01/22,7.915
2017/01/23,2.383
2017/01/24,6.785
2017/01/25,3.842
2017/01/26,7.778
2017/01/27,3.062
2017/01/28,8.225
2017/01/29,-5.802
2017/01/30,-2.076
2017/01/31,-12.269
2017/02/01,-2.215
2017/02/02,-5.67
2017/02/03,-5.4
2017/02/04,-4.13
2017/02/05,6.023
2017/02/06,1.715
2017/02/07,18.733
2017/02/08,9.759
2017/02/09,3.257
2017/02/10,10.653
2017/02/11,2.147
2017/02/12,-2.672
2017/02/13,13.546
2017/02/14,4.757
2017/02/15,3.027
2017/02/16,1.936
2017/02/17,-4.29
2017/02/18,11.24
2017/02/19,4.063
2017/02/20,-6.977
2017/02/21,3.939
2017/02/22,-1.496
2017/02/23,0.369
2017/02/24,7.074
2017/02/25,-0.7
2017/02/26,4.758
2017/02/27,7.22
2017/02/28,-2.715
2017/03/01,24.828
2017/03/02,32.523
2017/03/03,17.172
2017/03/04,5.621
2017/03/05,6.335
2017/03/06,-0.585
2017/03/07,1.454
2017/03/08,-19.476
2017/03/09,8.777
2017/03/10,5.115
2017/03/11,8.293
2017/03/12,12.17
2017/03/13,35.597
2017/03/14,23.941
2017/03/15,36.466
2017/03/16,27.779
2017/03/17,31.466
2017/03/18,24.763
2017/03/19,17.279
2017/03/20,-5.534
2017/03/21,3.026
2017/03/22,-3.561
2017/03/23,-18.175
2017/03/24,-11.202
2017/03/25,-3.374
2017/03/26,-0.889
2017/03/27,25.049
2017/03/28,1.434
2017/03/29,15.864
2017/03/30,13.525
2017/03/31,15.323
2017/04/01,-1.028
2017/04/02,12.392
2017/04/03,-3.727
2017/04/04,-0.98
2017/04/05,-6.8
2017/04/06,-1.877
2017/04/07,-5.847
2017/04/08,-6.422
2017/04/09,-11.633
2017/04/10,-11.755
2017/04/11,-5.616
2017/04/12,5.434
2017/04/13,-7.514
2017/04/14,-11.725
2017/04/15,4.429
2017/04/16,-5.88
2017/04/17,-6.139
2017/04/18,9.513
2017/04/19,-1.207
2017/04/20,-0.283
2017/04/21,9.79
2017/04/22,3.459
2017/04/23,7.81
2017/04/24,10.551
2017/04/25,7.701
2017/04/26,2.235
2017/04/27,19.892
2017/04/28,18.092
2017/04/29,14.963
2017/04/30,28.024
2017/05/01,38.83
2017/05/02,23.465
2017/05/03,11.161
2017/05/04,8.262
2017/05/05,-0.218
2017/05/06,5.054
2017/05/07,8.426
2017/05/08,-3.825
2017/05/09,-2.455
2017/05/10,6.589
2017/05/11,0.03
2017/05/12,-0.517
2017/05/13,4.469
2017/05/14,-5.461
2017/05/15,12.394
2017/05/16,7.93
2017/05/17,33.403
2017/05/18,26.655
2017/05/19,52.213
2017/05/20,36.334
2017/05/21,46.034
2017/05/22,39.075
2017/05/23,81.86
2017/05/24,54.833
2017/05/25,40.213
2017/05/26,15.786
2017/05/27,22.685
2017/05/28,17.285
2017/05/29,-7.626
2017/05/30,6.675
2017/05/31,2.657
2017/06/01,9.89
2017/06/02,35.672
2017/06/03,29.448
2017/06/04,20.064
2017/06/05,30.813
2017/06/06,4.311
2017/06/07,7.967
2017/06/08,5.981
2017/06/09,-0.798
2017/06/10,-0.671
2017/06/11,34.071
2017/06/12,46.782
2017/06/13,19.438
2017/06/14,7.505
2017/06/15,18.173
2017/06/16,7.382
2017/06/17,20.716
2017/06/18,-8.398
2017/06/19,-5.233
2017/06/20,5.123
2017/06/21,-22.002
2017/06/22,6.098
2017/06/23,13.548
2017/06/24,12.281
2017/06/25,13.215
2017/06/26,6.563
2017/06/27,-14.554
2017/06/28,61.512
2017/06/29,8.849
2017/06/30,-3.538
2017/07/01,-9.279
2017/07/02,-5.305
2017/07/03,6.271
2017/07/04,28.078
2017/07/05,0.89
2017/07/06,-6.665
2017/07/07,10.326
2017/07/08,9.603
2017/07/09,-17.907
2017/07/10,4.372
2017/07/11,3.478
2017/07/12,6.347
2017/07/13,20.903
2017/07/14,3.409
2017/07/15,-1.538
2017/07/16,32.152
2017/07/17,-7.292
2017/07/18,7.651
2017/07/19,-4.217
2017/07/20,-12.231
2017/07/21,-13.733
2017/07/22,-8.642
2017/07/23,0.627
2017/07/24,7.596
2017/07/25,-13.463
2017/07/26,-18.277
2017/07/27,-10.93
2017/07/28,6.888
2017/07/29,-6.745
2017/07/30,-17.902
2017/07/31,-11.999
2017/08/01,-2.696
2017/08/02,12.176
2017/08/03,14.987
2017/08/04,13.497
2017/08/05,39.91
2017/08/06,37.293
2017/08/07,27.704
2017/08/08,39.721
2017/08/09,20.65
2017/08/10,41.517
2017/08/11,37.329
2017/08/12,30.832
2017/08/13,24.214
2017/08/14,31.922
2017/08/15,23.53
2017/08/16,52.65
2017/08/17,27.609
2017/08/18,20.14
2017/08/19,19.842
2017/08/20,-1.318
2017/08/21,-3.043
2017/08/22,-13.071
2017/08/23,-17.329
2017/08/24,-20.393
2017/08/25,-9.02
2017/08/26,-10.538
2017/08/27,16.529
2017/08/28,16.986
2017/08/29,29.433
2017/08/30,31.184
2017/08/31,26.387
2017/09/01,16.894
2017/09/02,4.844
2017/09/03,-7.187
2017/09/04,11.279
2017/09/05,6.768
2017/09/06,20.051
2017/09/07,21.209
2017/09/08,13.773
2017/09/09,11.827
2017/09/10,5.834
2017/09/11,-15.16
2017/09/12,-8.463
2017/09/13,-25.083
2017/09/14,-18.201
2017/09/15,-7.932
2017/09/16,-2.624
2017/09/17,-2.248
2017/09/18,4.607
2017/09/19,-7.991
2017/09/20,-5.348
2017/09/21,-6.846
2017/09/22,-12.114
2017/09/23,-4.474
2017/09/24,25.322
2017/09/25,11.636
2017/09/26,11.638
2017/09/27,17.875
2017/09/28,27.623
2017/09/29,26.913
2017/09/30,37.915
2017/10/01,21.118
2017/10/02,8
2017/10/03,12.905
2017/10/04,7.943
2017/10/05,-1.169
2017/10/06,0.542
2017/10/07,-10.642
2017/10/08,-12.081
2017/10/09,-6.964
2017/10/10,2.489
2017/10/11,-1.706
2017/10/12,4.058
2017/10/13,0.872
2017/10/14,1.498
2017/10/15,-0.723
2017/10/16,-17.165
2017/10/17,-32.775
2017/10/18,-34.846
2017/10/19,-38.598
2017/10/20,-30.174
2017/10/21,-39.939
2017/10/22,-42.416
2017/10/23,-21.275
2017/10/24,-3.234
2017/10/25,9.849
2017/10/26,11.085
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,9.181
2017/11/02,9.131
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,-9.218
2017/11/09,-11.47
2017/11/10,-15.382
2017/11/11,4.184
2017/11/12,13.682
2017/11/13,4.691
2017/11/14,13.778
2017/11/15,15.704
2017/11/16,9.688
2017/11/17,14.074
2017/11/18,15.501
2017/11/19,9.957
2017/11/20,15.305
2017/11/21,-0.308
2017/11/22,-2.886
2017/11/23,4.912
2017/11/24,-1.285
2017/11/25,10.703
2017/11/26,10.641
2017/11/27,33.228
2017/11/28,17.289
2017/11/29,16.027
2017/11/30,12.668
2017/12/01,20.39
2017/12/02,10.868
2017/12/03,20.042
2017/12/04,-11.025
2017/12/05,4.318
2017/12/06,14.212
2017/12/07,-0.887
2017/12/08,16.701
2017/12/09,10.793
2017/12/10,7.962
2017/12/11,19.315
2017/12/12,29.331
2017/12/13,23.809
2017/12/14,45.535
2017/12/15,23.371
2017/12/16,32.667
2017/12/17,24.449
2017/12/18,18.589
2017/12/19,22.87
2017/12/20,4.767
2017/12/21,16.015
2017/12/22,11.527
2017/12/23,-0.722
2017/12/24,-20.974
2017/12/25,-22.237
2017/12/26,-28.7
2017/12/27,-9.946
2017/12/28,-14.082
2017/12/29,1.181
2017/12/30,12.015
2017/12/31,22.033
2018/01/01,10.609
2018/01/02,34.431
2018/01/03,31.29
2018/01/04,29.714
2018/01/05,13.113
2018/01/06,11.276
2018/01/07,24.863
2018/01/08,35.283
2018/01/09,9.55
2018/01/10,-5.626
2018/01/11,-7.074
2018/01/12,-8.263
2018/01/13,-4.261
2018/01/14,-6.214
2018/01/15,-2.02
2018/01/16,-0.817
2018/01/17,5.811
2018/01/18,1.301
2018/01/19,-5.9
2018/01/20,-12.313
2018/01/21,-8.611
2018/01/22,-18.785
2018/01/23,-23.463
2018/01/24,-24.243
2018/01/25,-25.34
2018/01/26,-9.664
2018/01/27,-18.105
2018/01/28,-9.706
2018/01/29,-2.381
2018/01/30,0.578
2018/01/31,1.368
2018/02/01,11.223
2018/02/02,0.484
2018/02/03,0.629
2018/02/04,-6
2018/02/05,-4.248
2018/02/06,-1.15
2018/02/07,-7.751
2018/02/08,-23.68
2018/02/09,-15.617
2018/02/10,-2.084
2018/02/11,-7.753
2018/02/12,-8.263
2018/02/13,-18.048
2018/02/14,-4.89
2018/02/15,8.518
2018/02/16,-6.268
2018/02/17,-1.041
2018/02/18,-1.176
2018/02/19,-1.651
2018/02/20,19.474
2018/02/21,6.679
2018/02/22,-0.264
2018/02/23,0.396
2018/02/24,-2.86
2018/02/25,-0.814
2018/02/26,-0.732
2018/02/27,-14.131
2018/02/28,-7.355
2018/03/01,-4.984
2018/03/02,8.45
2018/03/03,-0.432
2018/03/04,1.106
2018/03/05,4.221
2018/03/06,3.144
2018/03/07,5.702
2018/03/08,3.945
2018/03/09,-9.648
2018/03/10,-10.916
2018/03/11,-10.492
2018/03/12,-3.98
2018/03/13,-3.13
2018/03/14,-11.91
2018/03/15,-6.622
2018/03/16,-4.281
2018/03/17,-7.878
2018/03/18,8.515
2018/03/19,-4.733
2018/03/20,-4.195
2018/03/21,2.607
2018/03/22,-10.836
2018/03/23,-3.358
2018/03/24,-4.471
2018/03/25,-25.819
2018/03/26,-13.569
2018/03/27,-14.14
2018/03/28,-16.224
2018/03/29,-2.095
2018/03/30,-2.07
2018/03/31,2.563
2018/04/01,6.081
2018/04/02,-5.438
2018/04/03,10.723
2018/04/04,8.056
2018/04/05,11.354
2018/04/06,-3.728
2018/04/07,-7.01
2018/04/08,8.427
2018/04/09,10.428
2018/04/10,-7.839
2018/04/11,-0.962
2018/04/12,8.969
2018/04/13,18.949
2018/04/14,14.636
2018/04/15,8.354
2018/04/16,11.473
2018/04/17,26.836
2018/04/18,21.51
2018/04/19,18.648
2018/04/20,24.84
2018/04/21,19.417
2018/04/22,23.572
2018/04/23,16.724
2018/04/24,14.808
2018/04/25,11.884
2018/04/26,-1.987
2018/04/27,-8.587
2018/04/28,13.303
2018/04/29,6.849
2018/04/30,6.808
2018/05/01,-3.843
2018/05/02,1.913
2018/05/03,6.607
2018/05/04,15.115
2018/05/05,-1.838
2018/05/06,-9.192
2018/05/07,-10.825
2018/05/08,-3.083
2018/05/09,-4.357
2018/05/10,1.567
2018/05/11,-9.536
2018/05/12,-1.459
2018/05/13,5.057
2018/05/14,12.313
2018/05/15,3.909
2018/05/16,0.954
2018/05/17,-8.007
2018/05/18,-1.892
2018/05/19,2.978
2018/05/20,1.018
2018/05/21,-1.354
2018/05/22,2.155
2018/05/23,4.936
2018/05/24,3.491
2018/05/25,1.163
2018/05/26,-5.751
2018/05/27,-1.104
2018/05/28,-0.65
2018/05/29,0.025
2018/05/30,-1.762
2018/05/31,7.727
2018/06/01,0.806
2018/06/02,6.784
2018/06/03,6.723
2018/06/04,3.984
2018/06/05,2.035
2018/06/06,-4.436
2018/06/07,-11.123
2018/06/08,-2.458
2018/06/09,-1.841
2018/06/10,-2.062
2018/06/11,-7.404
2018/06/12,-8.38
2018/06/13,4.398
2018/06/14,-0.964
2018/06/15,-7.744
2018/06/16,9.061
2018/06/17,-18.698
2018/06/18,-9.792
2018/06/19,5.567
2018/06/20,0.546
2018/06/21,-2.577
2018/06/22,8.337
2018/06/23,-21.864
2018/06/24,5.011
2018/06/25,14.29
2018/06/26,-4.558
2018/06/27,-3.936
2018/06/28,1.698
2018/06/29,-5.232
2018/06/30,7.254
2018/07/01,7.303
2018/07/02,-22.209
2018/07/03,-7.601
2018/07/04,-23.046
2018/07/05,-10.172
2018/07/06,-17.217
2018/07/07,-10.753
2018/07/08,-0.594
2018/07/09,13.945
2018/07/10,6.271
2018/07/11,16.867
2018/07/12,-1.182
2018/07/13,8.177
2018/07/14,-0.646
2018/07/15,-16.497
2018/07/16,4.79
2018/07/17,0.657
2018/07/18,6.717
2018/07/19,11.723
2018/07/20,2.101
2018/07/21,-2.114
2018/07/22,11.334
2018/07/23,-1.564
2018/07/24,2.732
2018/07/25,2.41
2018/07/26,-0.942
2018/07/27,7.238
2018/07/28,2.175
2018/07/29,5.197
2018/07/30,3.393
2018/07/31,-1.274
2018/08/01,2.351
2018/08/02,4.67
2018/08/03,-1.631
2018/08/04,8.612
2018/08/05,1.521
2018/08/06,-2.231
2018/08/07,-17.206
2018/08/08,-34.231
2018/08/09,-36.821
2018/08/10,-16.964
2018/08/11,-4.644
2018/08/12,-11.042
2018/08/13,-5.847
2018/08/14,10.394
2018/08/15,21.535
2018/08/16,43.655
2018/08/17,10.314
2018/08/18,10.983
2018/08/19,11.446
2018/08/20,14.485
2018/08/21,15.492
2018/08/22,15.519
2018/08/23,8.864
2018/08/24,11.431
2018/08/25,10.768
2018/08/26,9.893
2018/08/27,-1.066
2018/08/28,2.911
2018/08/29,7.53
2018/08/30,-2.631
2018/08/31,-3.24
2018/09/01,-4.768
2018/09/02,-4.679
2018/09/03,0.558
2018/09/04,-11.147
2018/09/05,3.511
2018/09/06,-0.8
2018/09/07,13.54
2018/09/08,6.15
2018/09/09,-4.089
2018/09/10,-5.918
2018/09/11,-3.336
2018/09/12,-5.041
2018/09/13,2.408
2018/09/14,4.765
2018/09/15,2.379
2018/09/16,22.906
2018/09/17,10.178
2018/09/18,17.293
2018/09/19,-17.024
2018/09/20,0.831
2018/09/21,-0.249
2018/09/22,-3.049
2018/09/23,-5.238
2018/09/24,10.681
2018/09/25,7.774
2018/09/26,48.532
2018/09/27,21.587
2018/09/28,6.962
2018/09/29,-18.358
2018/09/30,-7.434
2018/10/01,-14.271
2018/10/02,-14.55
2018/10/03,-27.973
2018/10/04,-23.145
2018/10/05,-25.727
2018/10/06,-13.795
2018/10/07,-35.411
2018/10/08,-30.73
2018/10/09,-24.316
2018/10/10,-21.268
2018/10/11,-19.814
2018/10/12,-3.107
2018/10/13,-1.65
2018/10/14,-1.034
2018/10/15,3.198
2018/10/16,-3.279
2018/10/17,5.33
2018/10/18,-2.185
2018/10/19,-8.204
2018/10/20,-9.048
2018/10/21,5.731
2018/10/22,11.32
2018/10/23,-0.169
2018/10/24,16.331
2018/10/25,23.122
2018/10/26,8.465
2018/10/27,-3.416
2018/10/28,-3.363
2018/10/29,0.556
2018/10/30,8.323
2018/10/31,-13.548
2018/11/01,-17.331
2018/11/02,-14.654
2018/11/03,3.867
2018/11/04,2.017
2018/11/05,-10.76
2018/11/06,-0.993
2018/11/07,-0.4
2018/11/08,1.621
2018/11/09,1.763
2018/11/10,3.626
2018/11/11,7.591
2018/11/12,4.881
2018/11/13,-6.31
2018/11/14,5.823
2018/11/15,-3.988
2018/11/16,-2.107
2018/11/17,-5.328
2018/11/18,-14.119
2018/11/19,3.163
2018/11/20,11.607
2018/11/21,-4.669
2018/11/22,0.819
2018/11/23,3.265
2018/11/24,0.753
2018/11/25,12.474
2018/11/26,-9.18
2018/11/27,-9.351
2018/11/28,10.83
2018/11/29,0.133
2018/11/30,5.563
2018/12/01,4.116
2018/12/02,-7.447
2018/12/03,4.432
2018/12/04,0.355
2018/12/05,-4.694
2018/12/06,7.578
2018/12/07,-1.279
2018/12/08,6.519
2018/12/09,10.425
2018/12/10,0.965
2018/12/11,-1.385
2018/12/12,-12.063
2018/12/13,-7.948
2018/12/14,1.476
2018/12/15,-3.037
2018/12/16,-5.905
2018/12/17,3.807
2018/12/18,10.994
2018/12/19,17.713
2018/12/20,11.037
2018/12/21,5.284
2018/12/22,-1.091
2018/12/23,8.904
2018/12/24,0.85
2018/12/25,-16.355
2018/12/26,-5.784
2018/12/27,-10.334
2018/12/28,-8.909
2018/12/29,1.831
2018/12/30,-15.89
2018/12/31,-13.369
2019/01/01,-16.947
2019/01/02,-1.987
2019/01/03,10.142
2019/01/04,5.371
2019/01/05,2.564
2019/01/06,9.007
2019/01/07,10.309
2019/01/08,31.1
2019/01/09,-1.44
2019/01/10,-1.008
2019/01/11,-1
2019/01/12,-8.262
2019/01/13,-0.363
2019/01/14,1.361
2019/01/15,0.883
2019/01/16,0.799
2019/01/17,-6.529
2019/01/18,-4.99
2019/01/19,12.221
2019/01/20,12.875
2019/01/21,15.745
2019/01/22,25.653
2019/01/23,15.004
2019/01/24,10.849
2019/01/25,3.149
2019/01/26,-2.471
2019/01/27,2.479
2019/01/28,1.031
2019/01/29,-2.676
2019/01/30,4.144
2019/01/31,4.842
2019/02/01,11.268
2019/02/02,0.445
2019/02/03,-9.173
2019/02/04,-24.338
2019/02/05,-24.893
2019/02/06,-21.073
2019/02/07,-16.205
2019/02/08,-6.829
2019/02/09,-2.062
2019/02/10,12.053
2019/02/11,26.79
2019/02/12,25.438
2019/02/13,37.272
2019/02/14,33.695
2019/02/15,19.857
2019/02/16,25.527
2019/02/17,19.366
2019/02/18,16.456
2019/02/19,18.041
2019/02/20,5.952
2019/02/21,8.204
2019/02/22,9.746
2019/02/23,1.532
2019/02/24,9.907
2019/02/25,10.721
2019/02/26,6.867
2019/02/27,2.347
2019/02/28,-0.397
2019/03/01,-24.132
2019/03/02,-24.65
2019/03/03,-37.139
2019/03/04,-25.804
2019/03/05,-28.662
2019/03/06,-30.049
2019/03/07,-31.856
2019/03/08,-0.759
2019/03/09,6.624
2019/03/10,-1.906
2019/03/11,-13.857
2019/03/12,-5.677
2019/03/13,7.945
2019/03/14,8.003
2019/03/15,-4.667
2019/03/16,-7.295
2019/03/17,1.902
2019/03/18,13.615
2019/03/19,19.762
2019/03/20,2.856
2019/03/21,9.418
2019/03/22,10.596
2019/03/23,6.681
2019/03/24,10.482
2019/03/25,3.299
2019/03/26,-3.663
2019/03/27,2.611
2019/03/28,-2.507
2019/03/29,5.693
2019/03/30,19.354
2019/03/31,17.809
2019/04/01,2.349
2019/04/02,13.092
2019/04/03,14.614
2019/04/04,10.512
2019/04/05,-8.068
2019/04/06,-17.864
2019/04/07,-11.643
2019/04/08,-1.299
2019/04/09,-14.932
2019/04/10,-2.336
2019/04/11,10.682
2019/04/12,5.618
2019/04/13,3.448
2019/04/14,-3.571
2019/04/15,6.232
2019/04/16,15.639
2019/04/17,-7.656
2019/04/18,-12.056
2019/04/19,2.307
2019/04/20,14.586
2019/04/21,22.75
2019/04/22,-1.689
2019/04/23,-3.164
2019/04/24,-4.144
2019/04/25,-5.091
2019/04/26,-3.796
2019/04/27,-18.6
2019/04/28,-13.955
2019/04/29,-9.035
2019/04/30,-4.914
2019/05/01,0.884
2019/05/02,19.49
2019/05/03,9.714
2019/05/04,12.462
2019/05/05,6.393
2019/05/06,29.227
2019/05/07,34.079
2019/05/08,21.662
