Date,transactionvalue30wmaUSD
2016/04/12,251.883
2016/04/13,247.834
2016/04/14,243.714
2016/04/15,234.739
2016/04/16,225.118
2016/04/17,221.184
2016/04/18,217.368
2016/04/19,209.861
2016/04/20,206.53
2016/04/21,199.073
2016/04/22,197.234
2016/04/23,199.609
2016/04/24,191.442
2016/04/25,187.731
2016/04/26,190.632
2016/04/27,188.343
2016/04/28,185.771
2016/04/29,180.771
2016/04/30,200.141
2016/05/01,212.703
2016/05/02,228.043
2016/05/03,237.524
2016/05/04,241.312
2016/05/05,244.33
2016/05/06,260.563
2016/05/07,270.701
2016/05/08,276.283
2016/05/09,292.225
2016/05/10,306.516
2016/05/11,336.622
2016/05/12,366.228
2016/05/13,463.455
2016/05/14,526.272
2016/05/15,524.427
2016/05/16,526.409
2016/05/17,525.579
2016/05/18,532.611
2016/05/19,559.502
2016/05/20,577.473
2016/05/21,568.05
2016/05/22,553.759
2016/05/23,549.612
2016/05/24,553.687
2016/05/25,551.92
2016/05/26,540.041
2016/05/27,546.875
2016/05/28,536.933
2016/05/29,520.548
2016/05/30,505.75
2016/05/31,492.123
2016/06/01,475.703
2016/06/02,454.185
2016/06/03,435.674
2016/06/04,414.265
2016/06/05,392.917
2016/06/06,372.621
2016/06/07,361.443
2016/06/08,380.362
2016/06/09,359.763
2016/06/10,349.286
2016/06/11,332.196
2016/06/12,328.005
2016/06/13,329.779
2016/06/14,339.032
2016/06/15,340.106
2016/06/16,359.047
2016/06/17,405.134
2016/06/18,447.022
2016/06/19,448.68
2016/06/20,464.968
2016/06/21,467.722
2016/06/22,479.732
2016/06/23,488.032
2016/06/24,482.873
2016/06/25,487.146
2016/06/26,473.152
2016/06/27,461.285
2016/06/28,465.538
2016/06/29,458.702
2016/06/30,442.815
2016/07/01,433.108
2016/07/02,415.736
2016/07/03,399.205
2016/07/04,394.718
2016/07/05,429.909
2016/07/06,420.648
2016/07/07,407.812
2016/07/08,390.227
2016/07/09,373.361
2016/07/10,357.978
2016/07/11,345.288
2016/07/12,332.707
2016/07/13,323.814
2016/07/14,312.99
2016/07/15,360.146
2016/07/16,348.393
2016/07/17,338.359
2016/07/18,367.07
2016/07/19,503.357
2016/07/20,691.12
2016/07/21,688.1
2016/07/22,708.172
2016/07/23,727.574
2016/07/24,881.933
2016/07/25,994.431
2016/07/26,1227
2016/07/27,1365
2016/07/28,1434
2016/07/29,1463
2016/07/30,1471
2016/07/31,1461
2016/08/01,1480
2016/08/02,1545
2016/08/03,1578
2016/08/04,1554
2016/08/05,1544
2016/08/06,1494
2016/08/07,1447
2016/08/08,1401
2016/08/09,1369
2016/08/10,1367
2016/08/11,1343
2016/08/12,1295
2016/08/13,1243
2016/08/14,1183
2016/08/15,1120
2016/08/16,1046
2016/08/17,986.48
2016/08/18,917.034
2016/08/19,851.513
2016/08/20,802.93
2016/08/21,787.379
2016/08/22,748.425
2016/08/23,739.664
2016/08/24,684.184
2016/08/25,631.452
2016/08/26,604.364
2016/08/27,567.017
2016/08/28,532.811
2016/08/29,505.882
2016/08/30,475.336
2016/08/31,450.638
2016/09/01,443.621
2016/09/02,431.949
2016/09/03,419.903
2016/09/04,410.721
2016/09/05,394.221
2016/09/06,378.568
2016/09/07,362.398
2016/09/08,353.431
2016/09/09,335.064
2016/09/10,321.263
2016/09/11,312.322
2016/09/12,304.903
2016/09/13,299.918
2016/09/14,288.703
2016/09/15,276.261
2016/09/16,285.964
2016/09/17,278.37
2016/09/18,291.082
2016/09/19,288.063
2016/09/20,326.568
2016/09/21,385.707
2016/09/22,392.875
2016/09/23,420.767
2016/09/24,423.547
2016/09/25,453.83
2016/09/26,457.251
2016/09/27,452.835
2016/09/28,477.682
2016/09/29,495.9
2016/09/30,490.455
2016/10/01,476.368
2016/10/02,479.725
2016/10/03,463.922
2016/10/04,448.213
2016/10/05,443.48
2016/10/06,438.29
2016/10/07,429.403
2016/10/08,424.929
2016/10/09,444.637
2016/10/10,460.649
2016/10/11,474.864
2016/10/12,511.81
2016/10/13,504.597
2016/10/14,521.08
2016/10/15,514.397
2016/10/16,515.979
2016/10/17,519.152
2016/10/18,528.944
2016/10/19,515.863
2016/10/20,493.939
2016/10/21,468.901
2016/10/22,448.262
2016/10/23,427.424
2016/10/24,408.024
2016/10/25,396.867
2016/10/26,384.988
2016/10/27,373.576
2016/10/28,373.888
2016/10/29,380.118
2016/10/30,396.93
2016/10/31,390.633
2016/11/01,404.879
2016/11/02,447.672
2016/11/03,584.296
2016/11/04,576.49
2016/11/05,558.872
2016/11/06,535.664
2016/11/07,512.813
2016/11/08,490.964
2016/11/09,493.279
2016/11/10,478.879
2016/11/11,509.46
2016/11/12,498.604
2016/11/13,486.906
2016/11/14,465.221
2016/11/15,451.088
2016/11/16,439.82
2016/11/17,462.954
2016/11/18,450.569
2016/11/19,436.56
2016/11/20,418.32
2016/11/21,400.226
2016/11/22,403.387
2016/11/23,399.058
2016/11/24,384.185
2016/11/25,371.317
2016/11/26,352.98
2016/11/27,333.811
2016/11/28,315.184
2016/11/29,302.816
2016/11/30,292.938
2016/12/01,282.029
2016/12/02,297.524
2016/12/03,332.379
2016/12/04,332.625
2016/12/05,352.755
2016/12/06,388.456
2016/12/07,394.633
2016/12/08,405.567
2016/12/09,413.966
2016/12/10,408.174
2016/12/11,409.952
2016/12/12,401.451
2016/12/13,391.763
2016/12/14,380.87
2016/12/15,381.442
2016/12/16,374.381
2016/12/17,389.809
2016/12/18,396.656
2016/12/19,388.346
2016/12/20,380.337
2016/12/21,377.088
2016/12/22,382.716
2016/12/23,425.319
2016/12/24,429.028
2016/12/25,416.567
2016/12/26,401.936
2016/12/27,391.536
2016/12/28,396.474
2016/12/29,421.224
2016/12/30,432.323
2016/12/31,483.163
2017/01/01,477.217
2017/01/02,484.894
2017/01/03,518.02
2017/01/04,591.508
2017/01/05,668.53
2017/01/06,742.937
2017/01/07,768.984
2017/01/08,768.139
2017/01/09,793.672
2017/01/10,817.322
2017/01/11,841.889
2017/01/12,853.825
2017/01/13,839.558
2017/01/14,808.154
2017/01/15,772.049
2017/01/16,738.384
2017/01/17,716.133
2017/01/18,685.419
2017/01/19,657.215
2017/01/20,653.83
2017/01/21,624.908
2017/01/22,595.733
2017/01/23,567.152
2017/01/24,536.594
2017/01/25,509.269
2017/01/26,483.465
2017/01/27,457.014
2017/01/28,425.275
2017/01/29,399.778
2017/01/30,371.682
2017/01/31,355.483
2017/02/01,339.035
2017/02/02,322.951
2017/02/03,315.549
2017/02/04,312.417
2017/02/05,295.378
2017/02/06,291.058
2017/02/07,285.184
2017/02/08,279.003
2017/02/09,277.31
2017/02/10,279.442
2017/02/11,275.285
2017/02/12,277.366
2017/02/13,275.98
2017/02/14,306.224
2017/02/15,350.429
2017/02/16,369.762
2017/02/17,392.011
2017/02/18,409.857
2017/02/19,427.283
2017/02/20,444.858
2017/02/21,474.114
2017/02/22,493.11
2017/02/23,512.386
2017/02/24,565.171
2017/02/25,587.657
2017/02/26,623.372
2017/02/27,755.577
2017/02/28,908.384
2017/03/01,1068
2017/03/02,1304
2017/03/03,1572
2017/03/04,1731
2017/03/05,1851
2017/03/06,2108
2017/03/07,2221
2017/03/08,2358
2017/03/09,2511
2017/03/10,2641
2017/03/11,2834
2017/03/12,3224
2017/03/13,3482
2017/03/14,3509
2017/03/15,3532
2017/03/16,4109
2017/03/17,4361
2017/03/18,4814
2017/03/19,4743
2017/03/20,4742
2017/03/21,4936
2017/03/22,5071
2017/03/23,5187
2017/03/24,5454
2017/03/25,5632
2017/03/26,5721
2017/03/27,5786
2017/03/28,5880
2017/03/29,6024
2017/03/30,6287
2017/03/31,6386
2017/04/01,6404
2017/04/02,6578
2017/04/03,6697
2017/04/04,6581
2017/04/05,6601
2017/04/06,6723
2017/04/07,6471
2017/04/08,6337
2017/04/09,6190
2017/04/10,6104
2017/04/11,6018
2017/04/12,5902
2017/04/13,5728
2017/04/14,5606
2017/04/15,5355
2017/04/16,5058
2017/04/17,4795
2017/04/18,4775
2017/04/19,4791
2017/04/20,4841
2017/04/21,4788
2017/04/22,4733
2017/04/23,4668
2017/04/24,4670
2017/04/25,4605
2017/04/26,4689
2017/04/27,4897
2017/04/28,5142
2017/04/29,5493
2017/04/30,5938
2017/05/01,6689
2017/05/02,7219
2017/05/03,7983
2017/05/04,8663
2017/05/05,9497
2017/05/06,9982
2017/05/07,10611
2017/05/08,11039
2017/05/09,11431
2017/05/10,11822
2017/05/11,12332
2017/05/12,12682
2017/05/13,12782
2017/05/14,12834
2017/05/15,12970
2017/05/16,13349
2017/05/17,13194
2017/05/18,12870
2017/05/19,12804
2017/05/20,12651
2017/05/21,12637
2017/05/22,13437
2017/05/23,13539
2017/05/24,13714
2017/05/25,13861
2017/05/26,14095
2017/05/27,13971
2017/05/28,13754
2017/05/29,13594
2017/05/30,13510
2017/05/31,14167
2017/06/01,14443
2017/06/02,14705
2017/06/03,15019
2017/06/04,15253
2017/06/05,15735
2017/06/06,16454
2017/06/07,16928
2017/06/08,17299
2017/06/09,17567
2017/06/10,17562
2017/06/11,17654
2017/06/12,18753
2017/06/13,19584
2017/06/14,19756
2017/06/15,20301
2017/06/16,20813
2017/06/17,20613
2017/06/18,20317
2017/06/19,20006
2017/06/20,19883
2017/06/21,19215
2017/06/22,18640
2017/06/23,18234
2017/06/24,17990
2017/06/25,17152
2017/06/26,16564
2017/06/27,16150
2017/06/28,15724
2017/06/29,15417
2017/06/30,15016
2017/07/01,14551
2017/07/02,13944
2017/07/03,14340
2017/07/04,14534
2017/07/05,13892
2017/07/06,13393
2017/07/07,12886
2017/07/08,12374
2017/07/09,11661
2017/07/10,11259
2017/07/11,10916
2017/07/12,10628
2017/07/13,10919
2017/07/14,11388
2017/07/15,11840
2017/07/16,12084
2017/07/17,12333
2017/07/18,12828
2017/07/19,13277
2017/07/20,13633
2017/07/21,14135
2017/07/22,13633
2017/07/23,13212
2017/07/24,13569
2017/07/25,14058
2017/07/26,14318
2017/07/27,14680
2017/07/28,15068
2017/07/29,15526
2017/07/30,15499
2017/07/31,15029
2017/08/01,14734
2017/08/02,14377
2017/08/03,13957
2017/08/04,13541
2017/08/05,13224
2017/08/06,12922
2017/08/07,12665
2017/08/08,12430
2017/08/09,12324
2017/08/10,12777
2017/08/11,14407
2017/08/12,15091
2017/08/13,15845
2017/08/14,15987
2017/08/15,15858
2017/08/16,15571
2017/08/17,15283
2017/08/18,15002
2017/08/19,14644
2017/08/20,14333
2017/08/21,14081
2017/08/22,13794
2017/08/23,13587
2017/08/24,13377
2017/08/25,13117
2017/08/26,12617
2017/08/27,13085
2017/08/28,13953
2017/08/29,14336
2017/08/30,15652
2017/08/31,15795
2017/09/01,15856
2017/09/02,15858
2017/09/03,15674
2017/09/04,15438
2017/09/05,15138
2017/09/06,14840
2017/09/07,14385
2017/09/08,13975
2017/09/09,13986
2017/09/10,13996
2017/09/11,13849
2017/09/12,13677
2017/09/13,13280
2017/09/14,13076
2017/09/15,12851
2017/09/16,12458
2017/09/17,12300
2017/09/18,12417
2017/09/19,12387
2017/09/20,12086
2017/09/21,11764
2017/09/22,11449
2017/09/23,11126
2017/09/24,10729
2017/09/25,10417
2017/09/26,10119
2017/09/27,9882
2017/09/28,9696
2017/09/29,9432
2017/09/30,9173
2017/10/01,8821
2017/10/02,8630
2017/10/03,9311
2017/10/04,9596
2017/10/05,9520
2017/10/06,9454
2017/10/07,9335
2017/10/08,9280
2017/10/09,9262
2017/10/10,9256
2017/10/11,9207
2017/10/12,9201
2017/10/13,9381
2017/10/14,9445
2017/10/15,9442
2017/10/16,9239
2017/10/17,9099
2017/10/18,9115
2017/10/19,9033
2017/10/20,8873
2017/10/21,8739
2017/10/22,8581
2017/10/23,8525
2017/10/24,8464
2017/10/25,8323
2017/10/26,8163
2017/10/27,7608
2017/10/28,7072
2017/10/29,6555
2017/10/30,6053
2017/10/31,5566
2017/11/01,5602
2017/11/02,5663
2017/11/03,5700
2017/11/04,5669
2017/11/05,5600
2017/11/06,5534
2017/11/07,5435
2017/11/08,5478
2017/11/09,5878
2017/11/10,6055
2017/11/11,6267
2017/11/12,6637
2017/11/13,6732
2017/11/14,6803
2017/11/15,7058
2017/11/16,7299
2017/11/17,7523
2017/11/18,7695
2017/11/19,7888
2017/11/20,8188
2017/11/21,8476
2017/11/22,8737
2017/11/23,9043
2017/11/24,9295
2017/11/25,9677
2017/11/26,10028
2017/11/27,10493
2017/11/28,11082
2017/11/29,11745
2017/11/30,12205
2017/12/01,12504
2017/12/02,12876
2017/12/03,13085
2017/12/04,13235
2017/12/05,12915
2017/12/06,12679
2017/12/07,12384
2017/12/08,11972
2017/12/09,11508
2017/12/10,11032
2017/12/11,10547
2017/12/12,10377
2017/12/13,10178
2017/12/14,10068
2017/12/15,9846
2017/12/16,9561
2017/12/17,9296
2017/12/18,9032
2017/12/19,8904
2017/12/20,8910
2017/12/21,8883
2017/12/22,8787
2017/12/23,8610
2017/12/24,8375
2017/12/25,8116
2017/12/26,8011
2017/12/27,7932
2017/12/28,7938
2017/12/29,7997
2017/12/30,8087
2017/12/31,7984
2018/01/01,7894
2018/01/02,8050
2018/01/03,8196
2018/01/04,8624
2018/01/05,9036
2018/01/06,9321
2018/01/07,9530
2018/01/08,9910
2018/01/09,10349
2018/01/10,11013
2018/01/11,11448
2018/01/12,11694
2018/01/13,11745
2018/01/14,13085
2018/01/15,13206
2018/01/16,13354
2018/01/17,13384
2018/01/18,13401
2018/01/19,13232
2018/01/20,13048
2018/01/21,12811
2018/01/22,12666
2018/01/23,12496
2018/01/24,12349
2018/01/25,11936
2018/01/26,11876
2018/01/27,11642
2018/01/28,11503
2018/01/29,11386
2018/01/30,11305
2018/01/31,11192
2018/02/01,10996
2018/02/02,10893
2018/02/03,10581
2018/02/04,10184
2018/02/05,9845
2018/02/06,9547
2018/02/07,9262
2018/02/08,8831
2018/02/09,8494
2018/02/10,8220
2018/02/11,7861
2018/02/12,7558
2018/02/13,7429
2018/02/14,7254
2018/02/15,7145
2018/02/16,6999
2018/02/17,6831
2018/02/18,6675
2018/02/19,6477
2018/02/20,6308
2018/02/21,6130
2018/02/22,6073
2018/02/23,5859
2018/02/24,5639
2018/02/25,5356
2018/02/26,5129
2018/02/27,4854
2018/02/28,4593
2018/03/01,4365
2018/03/02,4134
2018/03/03,3890
2018/03/04,3669
2018/03/05,3493
2018/03/06,3359
2018/03/07,3213
2018/03/08,3064
2018/03/09,2934
2018/03/10,2781
2018/03/11,2625
2018/03/12,2499
2018/03/13,2456
2018/03/14,2364
2018/03/15,2266
2018/03/16,2153
2018/03/17,2044
2018/03/18,2006
2018/03/19,1954
2018/03/20,1895
2018/03/21,1836
2018/03/22,1778
2018/03/23,1740
2018/03/24,1675
2018/03/25,1617
2018/03/26,1602
2018/03/27,1617
2018/03/28,1629
2018/03/29,1638
2018/03/30,1620
2018/03/31,1579
2018/04/01,1531
2018/04/02,1487
2018/04/03,1451
2018/04/04,1412
2018/04/05,1358
2018/04/06,1310
2018/04/07,1257
2018/04/08,1219
2018/04/09,1196
2018/04/10,1165
2018/04/11,1143
2018/04/12,1152
2018/04/13,1167
2018/04/14,1136
2018/04/15,1118
2018/04/16,1107
2018/04/17,1092
2018/04/18,1097
2018/04/19,1098
2018/04/20,1121
2018/04/21,1134
2018/04/22,1126
2018/04/23,1210
2018/04/24,1280
2018/04/25,1331
2018/04/26,1353
2018/04/27,1390
2018/04/28,1411
2018/04/29,1427
2018/04/30,1461
2018/05/01,1491
2018/05/02,1556
2018/05/03,1631
2018/05/04,1672
2018/05/05,1695
2018/05/06,1713
2018/05/07,1796
2018/05/08,1820
2018/05/09,1844
2018/05/10,1861
2018/05/11,1873
2018/05/12,1852
2018/05/13,1813
2018/05/14,1830
2018/05/15,1838
2018/05/16,1819
2018/05/17,1798
2018/05/18,1771
2018/05/19,1721
2018/05/20,1682
2018/05/21,1663
2018/05/22,1668
2018/05/23,1683
2018/05/24,1668
2018/05/25,1642
2018/05/26,1598
2018/05/27,1583
2018/05/28,1584
2018/05/29,1571
2018/05/30,1559
2018/05/31,1550
2018/06/01,1564
2018/06/02,1520
2018/06/03,1471
2018/06/04,1467
2018/06/05,1467
2018/06/06,1482
2018/06/07,1492
2018/06/08,1520
2018/06/09,1482
2018/06/10,1470
2018/06/11,1471
2018/06/12,1506
2018/06/13,1569
2018/06/14,1640
2018/06/15,1692
2018/06/16,1671
2018/06/17,1628
2018/06/18,1602
2018/06/19,1585
2018/06/20,1572
2018/06/21,1556
2018/06/22,1555
2018/06/23,1514
2018/06/24,1503
2018/06/25,1491
2018/06/26,1470
2018/06/27,1443
2018/06/28,1414
2018/06/29,1399
2018/06/30,1361
2018/07/01,1315
2018/07/02,1311
2018/07/03,1315
2018/07/04,1327
2018/07/05,1329
2018/07/06,1342
2018/07/07,1319
2018/07/08,1291
2018/07/09,1285
2018/07/10,1276
2018/07/11,1249
2018/07/12,1225
2018/07/13,1201
2018/07/14,1169
2018/07/15,1140
2018/07/16,1137
2018/07/17,1141
2018/07/18,1152
2018/07/19,1145
2018/07/20,1146
2018/07/21,1123
2018/07/22,1094
2018/07/23,1085
2018/07/24,1078
2018/07/25,1065
2018/07/26,1046
2018/07/27,1027
2018/07/28,990.888
2018/07/29,954.115
2018/07/30,947.66
2018/07/31,988.581
2018/08/01,973.33
2018/08/02,959.938
2018/08/03,939.24
2018/08/04,909.34
2018/08/05,879.359
2018/08/06,864.696
2018/08/07,861.027
2018/08/08,887.458
2018/08/09,896.901
2018/08/10,905.746
2018/08/11,897.839
2018/08/12,871.19
2018/08/13,884.35
2018/08/14,902.809
2018/08/15,909.441
2018/08/16,889.858
2018/08/17,890.876
2018/08/18,867.958
2018/08/19,836.686
2018/08/20,823.281
2018/08/21,812.529
2018/08/22,811.339
2018/08/23,800.629
2018/08/24,790.426
2018/08/25,771.633
2018/08/26,749.939
2018/08/27,743.391
2018/08/28,735.89
2018/08/29,737.957
2018/08/30,730.247
2018/08/31,727.998
2018/09/01,712.117
2018/09/02,691.642
2018/09/03,696.89
2018/09/04,740.563
2018/09/05,757.592
2018/09/06,781.771
2018/09/07,793.412
2018/09/08,795.679
2018/09/09,794.237
2018/09/10,799.996
2018/09/11,804.919
2018/09/12,829.441
2018/09/13,832.192
2018/09/14,839.174
2018/09/15,831.715
2018/09/16,819.225
2018/09/17,818.355
2018/09/18,816.438
2018/09/19,807.381
2018/09/20,808.654
2018/09/21,837.381
2018/09/22,837.74
2018/09/23,832.42
2018/09/24,840.524
2018/09/25,837.904
2018/09/26,836.342
2018/09/27,829.334
2018/09/28,824.865
2018/09/29,819.32
2018/09/30,807.916
2018/10/01,793.486
2018/10/02,772.736
2018/10/03,759.475
2018/10/04,747.236
2018/10/05,731.266
2018/10/06,706.967
2018/10/07,686.209
2018/10/08,682.301
2018/10/09,673.704
2018/10/10,668.33
2018/10/11,692.217
2018/10/12,690.349
2018/10/13,672.311
2018/10/14,656.087
2018/10/15,692.065
2018/10/16,699.311
2018/10/17,698.025
2018/10/18,707.421
2018/10/19,697.502
2018/10/20,686.875
2018/10/21,692.853
2018/10/22,684.536
2018/10/23,680.539
2018/10/24,676.995
2018/10/25,687.233
2018/10/26,684.592
2018/10/27,667.399
2018/10/28,650.935
2018/10/29,650.808
2018/10/30,643.862
2018/10/31,640.24
2018/11/01,634.023
2018/11/02,636.991
2018/11/03,623.354
2018/11/04,621.504
2018/11/05,634.82
2018/11/06,635.584
2018/11/07,646.35
2018/11/08,646.519
2018/11/09,644.618
2018/11/10,632.564
2018/11/11,619.702
2018/11/12,623.079
2018/11/13,622.902
2018/11/14,646.115
2018/11/15,669.215
2018/11/16,673.809
2018/11/17,662.798
2018/11/18,666.207
2018/11/19,704.908
2018/11/20,743.224
2018/11/21,756.386
2018/11/22,751.568
2018/11/23,750.132
2018/11/24,741.534
2018/11/25,750.683
2018/11/26,750.8
2018/11/27,740.26
2018/11/28,735.662
2018/11/29,740.319
2018/11/30,910.4
2018/12/01,1080
2018/12/02,1044
2018/12/03,1016
2018/12/04,987.296
2018/12/05,963.656
2018/12/06,948.805
2018/12/07,940.851
2018/12/08,913.467
2018/12/09,885.983
2018/12/10,857.594
2018/12/11,830.186
2018/12/12,800.605
2018/12/13,776.67
2018/12/14,748.915
2018/12/15,714.022
2018/12/16,682
2018/12/17,666.914
2018/12/18,652.125
2018/12/19,650.811
2018/12/20,653.164
2018/12/21,659.733
2018/12/22,642.299
2018/12/23,640.239
2018/12/24,652.964
2018/12/25,642.119
2018/12/26,626.414
2018/12/27,620.227
2018/12/28,614.112
2018/12/29,628.438
2018/12/30,611.463
2018/12/31,604.685
2019/01/01,601.26
2019/01/02,609.611
2019/01/03,613.754
2019/01/04,645.008
2019/01/05,690.278
2019/01/06,699.92
2019/01/07,707.542
2019/01/08,708.182
2019/01/09,705.681
2019/01/10,712.049
2019/01/11,728.881
2019/01/12,712.478
2019/01/13,698.455
2019/01/14,702.456
2019/01/15,694.605
2019/01/16,691.188
2019/01/17,679.093
2019/01/18,660.031
2019/01/19,637.577
2019/01/20,619.586
2019/01/21,601.389
2019/01/22,582.654
2019/01/23,569.879
2019/01/24,564.315
2019/01/25,553.725
2019/01/26,534.875
2019/01/27,524.15
2019/01/28,524.887
2019/01/29,514.419
2019/01/30,506.262
2019/01/31,500.497
2019/02/01,489.968
2019/02/02,471.834
2019/02/03,457.046
2019/02/04,439.537
2019/02/05,423.618
2019/02/06,419.74
2019/02/07,411.979
2019/02/08,414.472
2019/02/09,406.048
2019/02/10,406.288
2019/02/11,413.228
2019/02/12,412.469
2019/02/13,413.458
2019/02/14,413.672
2019/02/15,413.148
2019/02/16,405.304
2019/02/17,410.983
2019/02/18,438.095
2019/02/19,459.992
2019/02/20,471.273
2019/02/21,479.523
2019/02/22,488.081
2019/02/23,489.796
2019/02/24,513.319
2019/02/25,541.141
2019/02/26,539.634
2019/02/27,555.813
2019/02/28,562.393
2019/03/01,560.016
2019/03/02,552.097
2019/03/03,549.704
2019/03/04,550.779
2019/03/05,551.288
2019/03/06,552.094
2019/03/07,551.664
2019/03/08,555.378
2019/03/09,549.96
2019/03/10,546.481
2019/03/11,551.657
2019/03/12,552.501
2019/03/13,547.841
2019/03/14,546.494
2019/03/15,545.445
2019/03/16,544.571
2019/03/17,540.4
2019/03/18,544.744
2019/03/19,534.592
2019/03/20,538.893
2019/03/21,538.498
2019/03/22,531.775
2019/03/23,536.668
2019/03/24,529.698
2019/03/25,533.094
2019/03/26,532.653
2019/03/27,530.428
2019/03/28,529.233
2019/03/29,531.761
2019/03/30,532.84
2019/03/31,529.796
2019/04/01,528.793
2019/04/02,548.433
2019/04/03,574.815
2019/04/04,583.864
2019/04/05,593.408
2019/04/06,592.645
2019/04/07,601.841
2019/04/08,631.04
2019/04/09,651.258
2019/04/10,661.2
2019/04/11,665.631
2019/04/12,664.455
2019/04/13,651.421
2019/04/14,645.084
2019/04/15,649.326
2019/04/16,645.188
2019/04/17,640.446
2019/04/18,642.747
2019/04/19,639.63
2019/04/20,630.209
2019/04/21,625.194
2019/04/22,621.946
2019/04/23,624.139
2019/04/24,639.452
2019/04/25,647.314
2019/04/26,674.418
2019/04/27,666.298
2019/04/28,663.604
2019/04/29,669.981
2019/04/30,669.552
2019/05/01,664.493
2019/05/02,655.395
2019/05/03,652.498
2019/05/04,643.568
2019/05/05,632.162
2019/05/06,636.13
2019/05/07,652.686
2019/05/08,660.064
2019/05/09,661.377
2019/05/10,663.14
2019/05/11,694.929
2019/05/12,702.284
2019/05/13,725.004
2019/05/14,737.77
2019/05/15,770.767
2019/05/16,855.701
2019/05/17,894.232
2019/05/18,891.153
2019/05/19,891.953
2019/05/20,899.465
2019/05/21,904.029
2019/05/22,904.878
2019/05/23,907.707
2019/05/24,897.686
2019/05/25,879.815
2019/05/26,878.275
2019/05/27,885.534
2019/05/28,880.881
2019/05/29,897.187
2019/05/30,915.242
2019/05/31,926.187
2019/06/01,903.358
2019/06/02,877.646
2019/06/03,876.213
2019/06/04,877.454
2019/06/05,886.952
2019/06/06,867.282
2019/06/07,852.599
2019/06/08,815.133
2019/06/09,796.889
2019/06/10,780.036
2019/06/11,761.445
2019/06/12,752.151
2019/06/13,758.258
2019/06/14,758.057
2019/06/15,770.12
2019/06/16,775.66
2019/06/17,768.251
2019/06/18,776.053
2019/06/19,783.48
2019/06/20,773.851
2019/06/21,795.752
2019/06/22,818.375
2019/06/23,822.519
2019/06/24,832.531
2019/06/25,841.85
2019/06/26,883.807
2019/06/27,920.686
2019/06/28,917.491
2019/06/29,931.356
2019/06/30,933.101
2019/07/01,926.771
2019/07/02,918.966
2019/07/03,915.393
2019/07/04,904.203
2019/07/05,884.792
2019/07/06,859.146
2019/07/07,852.003
2019/07/08,841.558
2019/07/09,897.698
2019/07/10,906.152
2019/07/11,915.681
2019/07/12,901.914
2019/07/13,873.731
2019/07/14,873.978
2019/07/15,875.847
2019/07/16,854.01
2019/07/17,843.595
2019/07/18,836.947
2019/07/19,814.53
2019/07/20,793.176
2019/07/21,768.182
2019/07/22,750.238
2019/07/23,732.614
2019/07/24,703.315
2019/07/25,676.861
2019/07/26,682.56
2019/07/27,661.259
2019/07/28,637.552
2019/07/29,626.374
2019/07/30,614.354
2019/07/31,604.53
2019/08/01,607.303
2019/08/02,599.301
2019/08/03,579.758
2019/08/04,562.148
2019/08/05,579.347
2019/08/06,582.914
2019/08/07,575.431
2019/08/08,578.018
2019/08/09,573.669
2019/08/10,563.927
