Date,sentinusd3rsiUSD
2016/05/11,88.371
2016/05/12,91.193
2016/05/13,98.64
2016/05/14,61.074
2016/05/15,30.442
2016/05/16,31.012
2016/05/17,30.9
2016/05/18,46.874
2016/05/19,66.256
2016/05/20,55.763
2016/05/21,28.317
2016/05/22,24.363
2016/05/23,46.446
2016/05/24,58.341
2016/05/25,52.932
2016/05/26,36.361
2016/05/27,71.036
2016/05/28,55.991
2016/05/29,29.168
2016/05/30,30.993
2016/05/31,35.897
2016/06/01,27.742
2016/06/02,18.159
2016/06/03,32.397
2016/06/04,23.987
2016/06/05,23.594
2016/06/06,30.821
2016/06/07,80.892
2016/06/08,94.551
2016/06/09,37.272
2016/06/10,48.592
2016/06/11,39.126
2016/06/12,59.105
2016/06/13,65.679
2016/06/14,75.931
2016/06/15,45.964
2016/06/16,70.027
2016/06/17,91.3
2016/06/18,78.589
2016/06/19,33.067
2016/06/20,42.71
2016/06/21,34.603
2016/06/22,47.378
2016/06/23,38.554
2016/06/24,28.735
2016/06/25,36.036
2016/06/26,22.195
2016/06/27,24.007
2016/06/28,62.901
2016/06/29,47.008
2016/06/30,34.858
2016/07/01,33.795
2016/07/02,21.152
2016/07/03,25.811
2016/07/04,66.315
2016/07/05,90.821
2016/07/06,41.39
2016/07/07,39.767
2016/07/08,35.492
2016/07/09,34.041
2016/07/10,37.921
2016/07/11,46.365
2016/07/12,50.928
2016/07/13,57.565
2016/07/14,62.301
2016/07/15,97.393
2016/07/16,39.942
2016/07/17,39.402
2016/07/18,66.991
2016/07/19,89.763
2016/07/20,94.313
2016/07/21,35.631
2016/07/22,42.564
2016/07/23,41.506
2016/07/24,77.913
2016/07/25,60.638
2016/07/26,81.362
2016/07/27,49.803
2016/07/28,37.689
2016/07/29,31.986
2016/07/30,27.7
2016/07/31,26.747
2016/08/01,42.524
2016/08/02,66.017
2016/08/03,50.925
2016/08/04,28.631
2016/08/05,34.812
2016/08/06,22.679
2016/08/07,27.679
2016/08/08,28.501
2016/08/09,54.204
2016/08/10,75.353
2016/08/11,53.77
2016/08/12,32.629
2016/08/13,29.173
2016/08/14,24.275
2016/08/15,21.536
2016/08/16,15.526
2016/08/17,49.459
2016/08/18,34.453
2016/08/19,30.463
2016/08/20,55.802
2016/08/21,85.107
2016/08/22,51.794
2016/08/23,75.965
2016/08/24,34.855
2016/08/25,34.331
2016/08/26,51.965
2016/08/27,37.481
2016/08/28,35.328
2016/08/29,46.289
2016/08/30,37.632
2016/08/31,49.148
2016/09/01,76.202
2016/09/02,63.492
2016/09/03,41.373
2016/09/04,51.217
2016/09/05,28.295
2016/09/06,37.347
2016/09/07,33.64
2016/09/08,68.248
2016/09/09,33.751
2016/09/10,33.189
2016/09/11,47.27
2016/09/12,53.269
2016/09/13,57.526
2016/09/14,35.063
2016/09/15,25.584
2016/09/16,88.028
2016/09/17,42.069
2016/09/18,59.798
2016/09/19,43.455
2016/09/20,80.795
2016/09/21,83.127
2016/09/22,40.523
2016/09/23,43.939
2016/09/24,32.73
2016/09/25,57.46
2016/09/26,38.21
2016/09/27,33.341
2016/09/28,64.65
2016/09/29,53.622
2016/09/30,30.589
2016/10/01,29.14
2016/10/02,59.648
2016/10/03,33.471
2016/10/04,36.928
2016/10/05,49.975
2016/10/06,44.454
2016/10/07,43.956
2016/10/08,51.006
2016/10/09,88.994
2016/10/10,83.754
2016/10/11,65.779
2016/10/12,75.118
2016/10/13,23.947
2016/10/14,62.749
2016/10/15,36.86
2016/10/16,46.8
2016/10/17,52.549
2016/10/18,73.9
2016/10/19,35.087
2016/10/20,30.595
2016/10/21,28.887
2016/10/22,26.454
2016/10/23,24.581
2016/10/24,42.871
2016/10/25,66.271
2016/10/26,53.01
2016/10/27,51.817
2016/10/28,80.548
2016/10/29,85.477
2016/10/30,92.269
2016/10/31,38.172
2016/11/01,72.496
2016/11/02,84.592
2016/11/03,95.641
2016/11/04,35.888
2016/11/05,34.67
2016/11/06,32.846
2016/11/07,34.597
2016/11/08,35.249
2016/11/09,60.177
2016/11/10,41.875
2016/11/11,73.552
2016/11/12,41.647
2016/11/13,41.911
2016/11/14,32.98
2016/11/15,44.981
2016/11/16,46.617
2016/11/17,79.701
2016/11/18,40.826
2016/11/19,38
2016/11/20,34.482
2016/11/21,35.347
2016/11/22,77.203
2016/11/23,71.272
2016/11/24,33.697
2016/11/25,49.453
2016/11/26,34.446
2016/11/27,34.239
2016/11/28,37.239
2016/11/29,57.657
2016/11/30,52.002
2016/12/01,43.17
2016/12/02,88.127
2016/12/03,93.347
2016/12/04,38.574
2016/12/05,58.221
2016/12/06,73.709
2016/12/07,40.789
2016/12/08,44.408
2016/12/09,44.172
2016/12/10,28.393
2016/12/11,42.269
2016/12/12,28.447
2016/12/13,30.463
2016/12/14,29.076
2016/12/15,67.345
2016/12/16,42.613
2016/12/17,73.903
2016/12/18,51.306
2016/12/19,36.081
2016/12/20,35.882
2016/12/21,59.484
2016/12/22,79.078
2016/12/23,91.948
2016/12/24,40.017
2016/12/25,31.337
2016/12/26,29.666
2016/12/27,41.572
2016/12/28,64.681
2016/12/29,81.471
2016/12/30,56.421
2016/12/31,79.065
2017/01/01,36.395
2017/01/02,46.534
2017/01/03,66.692
2017/01/04,83.311
2017/01/05,84.137
2017/01/06,64.807
2017/01/07,31.971
2017/01/08,22.207
2017/01/09,49.273
2017/01/10,51.344
2017/01/11,48.887
2017/01/12,42.28
2017/01/13,18.545
2017/01/14,11.247
2017/01/15,9.941
2017/01/16,18.637
2017/01/17,47.699
2017/01/18,32.749
2017/01/19,38.701
2017/01/20,77.706
2017/01/21,39.624
2017/01/22,40.637
2017/01/23,38.1
2017/01/24,34.968
2017/01/25,44.886
2017/01/26,53.68
2017/01/27,49.066
2017/01/28,23.156
2017/01/29,48.852
2017/01/30,36.914
2017/01/31,72.07
2017/02/01,71.965
2017/02/02,66.317
2017/02/03,85.085
2017/02/04,89.479
2017/02/05,27.502
2017/02/06,55.75
2017/02/07,51.862
2017/02/08,46.597
2017/02/09,55.639
2017/02/10,72.801
2017/02/11,31.045
2017/02/12,49.262
2017/02/13,48.644
2017/02/14,92.023
2017/02/15,94.582
2017/02/16,46.589
2017/02/17,50.661
2017/02/18,45.318
2017/02/19,44.181
2017/02/20,49.985
2017/02/21,83.144
2017/02/22,45.685
2017/02/23,43.687
2017/02/24,83.407
2017/02/25,47.286
2017/02/26,58.733
2017/02/27,88.383
2017/02/28,92.64
2017/03/01,93.468
2017/03/02,97.903
2017/03/03,98.086
2017/03/04,42.554
2017/03/05,34.017
2017/03/06,68.426
2017/03/07,42.176
2017/03/08,43.269
2017/03/09,61.311
2017/03/10,55.835
2017/03/11,75.711
2017/03/12,92.344
2017/03/13,82.407
2017/03/14,29.7
2017/03/15,32.772
2017/03/16,88.711
2017/03/17,53.963
2017/03/18,61.595
2017/03/19,31.078
2017/03/20,36.407
2017/03/21,54.574
2017/03/22,47.783
2017/03/23,48.994
2017/03/24,70.845
2017/03/25,53.857
2017/03/26,39.335
2017/03/27,50.549
2017/03/28,49.151
2017/03/29,72.065
2017/03/30,86.158
2017/03/31,53.663
2017/04/01,29.507
2017/04/02,59.165
2017/04/03,60.996
2017/04/04,25.809
2017/04/05,47.255
2017/04/06,63.964
2017/04/07,28.333
2017/04/08,36.163
2017/04/09,35.877
2017/04/10,47.976
2017/04/11,48.14
2017/04/12,42.778
2017/04/13,28.718
2017/04/14,50.225
2017/04/15,21.39
2017/04/16,15.101
2017/04/17,26.178
2017/04/18,76.27
2017/04/19,80.57
2017/04/20,83.915
2017/04/21,46.742
2017/04/22,39.534
2017/04/23,40.217
2017/04/24,64.835
2017/04/25,51.895
2017/04/26,81.318
2017/04/27,92.442
2017/04/28,93.952
2017/04/29,94.338
2017/04/30,97.054
2017/05/01,99.262
2017/05/02,64.167
2017/05/03,71.799
2017/05/04,78.992
2017/05/05,84.722
2017/05/06,33.567
2017/05/07,56.605
2017/05/08,49.584
2017/05/09,43.352
2017/05/10,42.356
2017/05/11,72.656
2017/05/12,39.41
2017/05/13,22.119
2017/05/14,20.703
2017/05/15,57.551
2017/05/16,74.433
2017/05/17,36.404
2017/05/18,26.23
2017/05/19,62.371
2017/05/20,43.555
2017/05/21,61.999
2017/05/22,89.076
2017/05/23,52.977
2017/05/24,57.309
2017/05/25,55.027
2017/05/26,57.722
2017/05/27,26.763
2017/05/28,24.418
2017/05/29,35.94
2017/05/30,64.32
2017/05/31,90.685
2017/06/01,56.421
2017/06/02,54.593
2017/06/03,48.795
2017/06/04,44.814
2017/06/05,71.304
2017/06/06,84.064
2017/06/07,61.552
2017/06/08,41.064
2017/06/09,51.62
2017/06/10,28.342
2017/06/11,54.452
2017/06/12,90.618
2017/06/13,69.721
2017/06/14,38.322
2017/06/15,54.995
2017/06/16,50.466
2017/06/17,27.478
2017/06/18,25.95
2017/06/19,37.801
2017/06/20,60.371
2017/06/21,24.825
2017/06/22,38.201
2017/06/23,48.382
2017/06/24,54.015
2017/06/25,23.134
2017/06/26,50.412
2017/06/27,51.983
2017/06/28,56.265
2017/06/29,64.973
2017/06/30,45.877
2017/07/01,32.31
2017/07/02,21.708
2017/07/03,86.005
2017/07/04,64.973
2017/07/05,31.872
2017/07/06,36.55
2017/07/07,38.406
2017/07/08,31.631
2017/07/09,21.052
2017/07/10,56.567
2017/07/11,58.348
2017/07/12,60.712
2017/07/13,85.27
2017/07/14,87.645
2017/07/15,70.044
2017/07/16,50.597
2017/07/17,47.96
2017/07/18,79.853
2017/07/19,72.166
2017/07/20,44.456
2017/07/21,53
2017/07/22,10.956
2017/07/23,24.581
2017/07/24,67.137
2017/07/25,68.539
2017/07/26,48.268
2017/07/27,56.484
2017/07/28,66.26
2017/07/29,47.424
2017/07/30,25.483
2017/07/31,16.185
2017/08/01,28.644
2017/08/02,27.167
2017/08/03,21.392
2017/08/04,25.82
2017/08/05,54.9
2017/08/06,59.876
2017/08/07,75.363
2017/08/08,86.275
2017/08/09,89.817
2017/08/10,98.489
2017/08/11,99.562
2017/08/12,55.058
2017/08/13,56.738
2017/08/14,43.257
2017/08/15,31.99
2017/08/16,25.768
2017/08/17,27.403
2017/08/18,29.821
2017/08/19,17.077
2017/08/20,13.751
2017/08/21,46.88
2017/08/22,37.731
2017/08/23,56.184
2017/08/24,44.923
2017/08/25,33.728
2017/08/26,12.852
2017/08/27,76.405
2017/08/28,86.085
2017/08/29,60.833
2017/08/30,82.741
2017/08/31,41.187
2017/09/01,39.966
2017/09/02,33.991
2017/09/03,27.418
2017/09/04,45.827
2017/09/05,41.75
2017/09/06,52.225
2017/09/07,30.685
2017/09/08,40.685
2017/09/09,68.306
2017/09/10,49.185
2017/09/11,39.486
2017/09/12,43.671
2017/09/13,18.228
2017/09/14,45.878
2017/09/15,54.462
2017/09/16,28.075
2017/09/17,39.757
2017/09/18,73.599
2017/09/19,52.898
2017/09/20,33.278
2017/09/21,31.135
2017/09/22,26.245
2017/09/23,23.856
2017/09/24,20.456
2017/09/25,51.305
2017/09/26,55.169
2017/09/27,64.817
2017/09/28,75.272
2017/09/29,38.243
2017/09/30,23.158
2017/10/01,13.382
2017/10/02,52.687
2017/10/03,90.591
2017/10/04,56.812
2017/10/05,40.344
2017/10/06,41.412
2017/10/07,34.474
2017/10/08,43.731
2017/10/09,56.552
2017/10/10,62.085
2017/10/11,46.466
2017/10/12,61.568
2017/10/13,84.03
2017/10/14,46.534
2017/10/15,38.16
2017/10/16,27.267
2017/10/17,60.924
2017/10/18,74.617
2017/10/19,53.856
2017/10/20,43.727
2017/10/21,33.406
2017/10/22,24.804
2017/10/23,61.621
2017/10/24,65.852
2017/10/25,35.455
2017/10/26,32.092
2017/10/27,7.301
2017/10/28,7.301
2017/10/29,7.301
2017/10/30,7.301
2017/10/31,7.301
2017/11/01,90.196
2017/11/02,91.091
2017/11/03,68.383
2017/11/04,43.09
2017/11/05,39.989
2017/11/06,54.994
2017/11/07,39.924
2017/11/08,67.266
2017/11/09,87.422
2017/11/10,53.806
2017/11/11,47.898
2017/11/12,68.999
2017/11/13,39.707
2017/11/14,40.676
2017/11/15,71.148
2017/11/16,58.724
2017/11/17,60.496
2017/11/18,38.174
2017/11/19,46.017
2017/11/20,76.803
2017/11/21,73.53
2017/11/22,75.877
2017/11/23,82.104
2017/11/24,51.427
2017/11/25,82.713
2017/11/26,67.594
2017/11/27,87.647
2017/11/28,93.312
2017/11/29,95.668
2017/11/30,60.089
2017/12/01,38.782
2017/12/02,52.369
2017/12/03,44.938
2017/12/04,38.379
2017/12/05,9.829
2017/12/06,34.792
2017/12/07,25.02
2017/12/08,21.766
2017/12/09,16.568
2017/12/10,14.847
2017/12/11,23.014
2017/12/12,80.751
2017/12/13,76.467
2017/12/14,85.142
2017/12/15,51.113
2017/12/16,38.601
2017/12/17,39.201
2017/12/18,53.956
2017/12/19,83.478
2017/12/20,87.919
2017/12/21,89.207
2017/12/22,61.744
2017/12/23,25.224
2017/12/24,15.517
2017/12/25,13.82
2017/12/26,52.251
2017/12/27,63.898
2017/12/28,75.572
2017/12/29,85.596
2017/12/30,88.11
2017/12/31,29.478
2018/01/01,27.624
2018/01/02,72.257
2018/01/03,74.387
2018/01/04,89.908
2018/01/05,78.539
2018/01/06,52.795
2018/01/07,38.752
2018/01/08,66.135
2018/01/09,74.823
2018/01/10,84.219
2018/01/11,52.402
2018/01/12,32.583
2018/01/13,23.865
2018/01/14,82.332
2018/01/15,41.075
2018/01/16,45.04
2018/01/17,40.233
2018/01/18,37.631
2018/01/19,24.588
2018/01/20,22.598
2018/01/21,20.527
2018/01/22,34.952
2018/01/23,29.696
2018/01/24,35.156
2018/01/25,12.082
2018/01/26,62.897
2018/01/27,41.883
2018/01/28,53.539
2018/01/29,59.042
2018/01/30,60.824
2018/01/31,50.292
2018/02/01,53.472
2018/02/02,71.73
2018/02/03,21.976
2018/02/04,16.638
2018/02/05,34.103
2018/02/06,42.485
2018/02/07,35.939
2018/02/08,14.954
2018/02/09,40.75
2018/02/10,52.942
2018/02/11,30.833
2018/02/12,44.687
2018/02/13,66.122
2018/02/14,45.652
2018/02/15,59.115
2018/02/16,39.605
2018/02/17,39.24
2018/02/18,36.268
2018/02/19,27.328
2018/02/20,55.859
2018/02/21,40.054
2018/02/22,69.808
2018/02/23,26.433
2018/02/24,24.072
2018/02/25,15.572
2018/02/26,36.472
2018/02/27,24.004
2018/02/28,24.151
2018/03/01,31.734
2018/03/02,26.949
2018/03/03,15.147
2018/03/04,17.938
2018/03/05,57.703
2018/03/06,70.597
2018/03/07,62.633
2018/03/08,36.38
2018/03/09,37.344
2018/03/10,16.731
2018/03/11,14.892
2018/03/12,52.829
2018/03/13,83.203
2018/03/14,48.222
2018/03/15,42.096
2018/03/16,30.454
2018/03/17,25.883
2018/03/18,68.44
2018/03/19,55.483
2018/03/20,42.367
2018/03/21,40.569
2018/03/22,29.256
2018/03/23,53.878
2018/03/24,26.519
2018/03/25,21.528
2018/03/26,61.24
2018/03/27,69.991
2018/03/28,64.96
2018/03/29,58.153
2018/03/30,35.873
2018/03/31,18.211
2018/04/01,13.985
2018/04/02,28.633
2018/04/03,49.956
2018/04/04,40.94
2018/04/05,25.845
2018/04/06,25.841
2018/04/07,12.84
2018/04/08,50.724
2018/04/09,68.717
2018/04/10,46.423
2018/04/11,63.293
2018/04/12,86.204
2018/04/13,88.882
2018/04/14,31.578
2018/04/15,42.358
2018/04/16,52.155
2018/04/17,54.926
2018/04/18,70.687
2018/04/19,77.143
2018/04/20,89.134
2018/04/21,53.231
2018/04/22,33.336
2018/04/23,82.259
2018/04/24,75.106
2018/04/25,57.109
2018/04/26,38.127
2018/04/27,47.315
2018/04/28,35.269
2018/04/29,30.335
2018/04/30,57.355
2018/05/01,43.141
2018/05/02,77.962
2018/05/03,85.006
2018/05/04,75.086
2018/05/05,32.062
2018/05/06,25.222
2018/05/07,71.409
2018/05/08,45.32
2018/05/09,48.416
2018/05/10,46.586
2018/05/11,40.409
2018/05/12,19.336
2018/05/13,13.669
2018/05/14,62.676
2018/05/15,54.28
2018/05/16,39.157
2018/05/17,41.099
2018/05/18,35.412
2018/05/19,18.95
2018/05/20,28.882
2018/05/21,62.166
2018/05/22,79.81
2018/05/23,85.248
2018/05/24,42.498
2018/05/25,33.231
2018/05/26,21.04
2018/05/27,52.295
2018/05/28,69.905
2018/05/29,49.141
2018/05/30,49.707
2018/05/31,58.075
2018/06/01,70.187
2018/06/02,21.53
2018/06/03,19.125
2018/06/04,61.923
2018/06/05,62.443
2018/06/06,70.472
2018/06/07,62.485
2018/06/08,71.405
2018/06/09,19.543
2018/06/10,44.737
2018/06/11,55.438
2018/06/12,75.326
2018/06/13,85.496
2018/06/14,86.212
2018/06/15,59.964
2018/06/16,18.851
2018/06/17,15.532
2018/06/18,33.058
2018/06/19,49.984
2018/06/20,55.56
2018/06/21,45.037
2018/06/22,63.633
2018/06/23,24.848
2018/06/24,48.745
2018/06/25,61.625
2018/06/26,43.378
2018/06/27,40.706
2018/06/28,35.33
2018/06/29,54.699
2018/06/30,23.867
2018/07/01,19.013
2018/07/02,48.918
2018/07/03,66.911
2018/07/04,49.905
2018/07/05,56.619
2018/07/06,50.666
2018/07/07,23.404
2018/07/08,42.953
2018/07/09,70.051
2018/07/10,71.58
2018/07/11,34.727
2018/07/12,29.133
2018/07/13,26.53
2018/07/14,14.772
2018/07/15,11.864
2018/07/16,75.359
2018/07/17,78.358
2018/07/18,85.361
2018/07/19,49.529
2018/07/20,52.781
2018/07/21,23.837
2018/07/22,22.641
2018/07/23,61.771
2018/07/24,67.055
2018/07/25,51.34
2018/07/26,33.021
2018/07/27,42.432
2018/07/28,18.138
2018/07/29,17.328
2018/07/30,69.388
2018/07/31,87.324
2018/08/01,43.53
2018/08/02,45.42
2018/08/03,37.225
2018/08/04,28.138
2018/08/05,26.102
2018/08/06,49.874
2018/08/07,58.017
2018/08/08,77.675
2018/08/09,47.877
2018/08/10,57.756
2018/08/11,38.925
2018/08/12,21.504
2018/08/13,68.239
2018/08/14,71.595
2018/08/15,50.055
2018/08/16,30.701
2018/08/17,46.469
2018/08/18,27.799
2018/08/19,21.738
2018/08/20,51.207
2018/08/21,48.941
2018/08/22,61.906
2018/08/23,43.655
2018/08/24,42.638
2018/08/25,25.154
2018/08/26,20.698
2018/08/27,67.398
2018/08/28,59.201
2018/08/29,67.431
2018/08/30,47.541
2018/08/31,54.659
2018/09/01,28.889
2018/09/02,18.129
2018/09/03,72.766
2018/09/04,88.087
2018/09/05,59.186
2018/09/06,62.363
2018/09/07,43.872
2018/09/08,29.713
2018/09/09,27.678
2018/09/10,44.171
2018/09/11,41.582
2018/09/12,78.458
2018/09/13,39.047
2018/09/14,38.062
2018/09/15,21.64
2018/09/16,17.641
2018/09/17,55.174
2018/09/18,45.815
2018/09/19,36.384
2018/09/20,57.718
2018/09/21,85.143
2018/09/22,41.599
2018/09/23,37.598
2018/09/24,55.085
2018/09/25,47.236
2018/09/26,45.715
2018/09/27,37.131
2018/09/28,45.568
2018/09/29,27.318
2018/09/30,25.024
2018/10/01,18.416
2018/10/02,11.575
2018/10/03,64.396
2018/10/04,66
2018/10/05,49.219
2018/10/06,22.206
2018/10/07,17.793
2018/10/08,70.06
2018/10/09,54.457
2018/10/10,57.816
2018/10/11,89.318
2018/10/12,47.365
2018/10/13,31.841
2018/10/14,31.304
2018/10/15,78.177
2018/10/16,52.212
2018/10/17,45.463
2018/10/18,55.86
2018/10/19,37.02
2018/10/20,32.033
2018/10/21,54.719
2018/10/22,40.266
2018/10/23,45.845
2018/10/24,42.258
2018/10/25,71.696
2018/10/26,43.119
2018/10/27,22.54
2018/10/28,24.26
2018/10/29,67.772
2018/10/30,51.442
2018/10/31,55.057
2018/11/01,47.561
2018/11/02,65.565
2018/11/03,26.79
2018/11/04,51.687
2018/11/05,75.876
2018/11/06,54.482
2018/11/07,65.312
2018/11/08,43.844
2018/11/09,39.498
2018/11/10,22.004
2018/11/11,22.56
2018/11/12,67.269
2018/11/13,55.699
2018/11/14,82.855
2018/11/15,75.479
2018/11/16,39.837
2018/11/17,23.952
2018/11/18,43.855
2018/11/19,80.445
2018/11/20,81.043
2018/11/21,42.85
2018/11/22,30.271
2018/11/23,34.492
2018/11/24,25.158
2018/11/25,55.063
2018/11/26,46.171
2018/11/27,33.214
2018/11/28,54.406
2018/11/29,61.798
2018/11/30,96.645
2018/12/01,82.259
2018/12/02,29.183
2018/12/03,32.705
2018/12/04,32.609
2018/12/05,37.224
2018/12/06,44.233
2018/12/07,49.961
2018/12/08,31.692
2018/12/09,29.503
2018/12/10,32.204
2018/12/11,31.993
2018/12/12,27.275
2018/12/13,55.971
2018/12/14,40.646
2018/12/15,21.454
2018/12/16,21.906
2018/12/17,74.972
2018/12/18,73.186
2018/12/19,88.704
2018/12/20,90.328
2018/12/21,92.311
2018/12/22,25.929
2018/12/23,53.084
2018/12/24,72.527
2018/12/25,39.155
2018/12/26,36.14
2018/12/27,49.259
2018/12/28,52.912
2018/12/29,75.519
2018/12/30,31.365
2018/12/31,41.981
2019/01/01,34.312
2019/01/02,64.068
2019/01/03,57.692
2019/01/04,79.109
2019/01/05,83.881
2019/01/06,37.36
2019/01/07,42.632
2019/01/08,35.281
2019/01/09,32.138
2019/01/10,59.016
2019/01/11,70.359
2019/01/12,23.302
2019/01/13,29.884
2019/01/14,63.485
2019/01/15,44.88
2019/01/16,48.908
2019/01/17,37.054
2019/01/18,28.923
2019/01/19,23.351
2019/01/20,37.996
2019/01/21,41.912
2019/01/22,42.915
2019/01/23,58.119
2019/01/24,79.057
2019/01/25,43.08
2019/01/26,20.423
2019/01/27,51.612
2019/01/28,78.093
2019/01/29,46.973
2019/01/30,50.876
2019/01/31,50.888
2019/02/01,33.084
2019/02/02,17.565
2019/02/03,24.149
2019/02/04,17.492
2019/02/05,16.482
2019/02/06,66.167
2019/02/07,48.796
2019/02/08,75.724
2019/02/09,39.552
2019/02/10,51.466
2019/02/11,67.994
2019/02/12,48.878
2019/02/13,61.513
2019/02/14,51.947
2019/02/15,45.822
2019/02/16,22.173
2019/02/17,63.441
2019/02/18,87.061
2019/02/19,80.625
2019/02/20,52.043
2019/02/21,48.262
2019/02/22,47.561
2019/02/23,23.144
2019/02/24,74.743
2019/02/25,81.219
2019/02/26,34.308
2019/02/27,55.428
2019/02/28,43.943
2019/03/01,34.325
2019/03/02,27.247
2019/03/03,36.953
2019/03/04,62.513
2019/03/05,57.899
2019/03/06,56.042
2019/03/07,49.907
2019/03/08,69.257
2019/03/09,30.225
2019/03/10,25.789
2019/03/11,67.992
2019/03/12,59.915
2019/03/13,40.299
2019/03/14,55.281
2019/03/15,50.908
2019/03/16,35.723
2019/03/17,23.103
2019/03/18,75.682
2019/03/19,40.795
2019/03/20,70.081
2019/03/21,53.647
2019/03/22,39.03
2019/03/23,58.254
2019/03/24,33.256
2019/03/25,64.228
2019/03/26,52.458
2019/03/27,45.797
2019/03/28,48.201
2019/03/29,64.302
2019/03/30,62.082
2019/03/31,32.759
2019/04/01,56.442
2019/04/02,90.491
2019/04/03,92.798
2019/04/04,43.458
2019/04/05,39.857
2019/04/06,24.993
2019/04/07,47.016
2019/04/08,76.564
2019/04/09,60.178
2019/04/10,46.538
2019/04/11,43.455
2019/04/12,29.619
2019/04/13,15.303
2019/04/14,25.216
2019/04/15,59.302
2019/04/16,45.905
2019/04/17,48.573
2019/04/18,69.369
2019/04/19,49.288
2019/04/20,31.532
2019/04/21,38.434
2019/04/22,63.844
2019/04/23,77.208
2019/04/24,87.694
2019/04/25,61.552
2019/04/26,83.564
2019/04/27,29.367
2019/04/28,39.236
2019/04/29,54.964
2019/04/30,53.245
2019/05/01,42.729
2019/05/02,28.304
2019/05/03,52.085
2019/05/04,33.086
2019/05/05,29.545
2019/05/06,71.983
2019/05/07,80.691
2019/05/08,61.186
2019/05/09,48.297
2019/05/10,51.927
2019/05/11,88.305
2019/05/12,45.302
2019/05/13,64.677
2019/05/14,59.13
2019/05/15,79.286
2019/05/16,93.284
2019/05/17,48.676
2019/05/18,31.65
2019/05/19,35.315
2019/05/20,48.021
2019/05/21,43.235
2019/05/22,44.825
2019/05/23,46.717
2019/05/24,29.818
2019/05/25,17.894
2019/05/26,47.911
2019/05/27,73.913
2019/05/28,48.458
2019/05/29,73.561
2019/05/30,69.572
2019/05/31,52.538
2019/06/01,22.136
2019/06/02,19.032
2019/06/03,57.96
2019/06/04,62.046
2019/06/05,65.153
2019/06/06,27.412
2019/06/07,29.384
2019/06/08,16.884
2019/06/09,39.839
2019/06/10,62.139
2019/06/11,51.547
2019/06/12,63.425
2019/06/13,74.467
2019/06/14,71.727
2019/06/15,90.132
2019/06/16,55.183
2019/06/17,36.103
2019/06/18,55.984
2019/06/19,60.191
2019/06/20,33.402
2019/06/21,65.669
2019/06/22,64.464
2019/06/23,34.371
