Date,price7varUSD
2019/07/04,56.626
2019/07/05,59.12
2019/07/06,42.679
2019/07/07,11.855
2019/07/08,43.587
2019/07/09,65.664
2019/07/10,66.184
2019/07/11,140.567
2019/07/12,194.575
2019/07/13,262.822
2019/07/14,448.865
2019/07/15,711.239
2019/07/16,727.646
2019/07/17,691.188
2019/07/18,620.335
2019/07/19,418.944
2019/07/20,158.425
2019/07/21,46.314
2019/07/22,40.554
2019/07/23,44.622
2019/07/24,33.963
2019/07/25,34.261
2019/07/26,35.232
2019/07/27,25.006
2019/07/28,22.405
2019/07/29,17.47
2019/07/30,19.305
2019/07/31,17.275
2019/08/01,7.665
2019/08/02,9.944
2019/08/03,21.199
2019/08/04,19.808
2019/08/05,41.349
2019/08/06,38.158
2019/08/07,31.077
2019/08/08,18.726
2019/08/09,30.261
2019/08/10,58.037
2019/08/11,70.698
2019/08/12,57.179
2019/08/13,40.508
2019/08/14,32.906
2019/08/15,87.534
2019/08/16,126.701
2019/08/17,151.232
2019/08/18,127.451
2019/08/19,83.751
2019/08/20,50.441
2019/08/21,32.942
2019/08/22,29.013
2019/08/23,24.371
2019/08/24,17.357
2019/08/25,18.475
2019/08/26,11.165
2019/08/27,3.074
2019/08/28,6.772
2019/08/29,51.931
2019/08/30,75.538
2019/08/31,83.778
2019/09/01,75.194
2019/09/02,48.646
2019/09/03,28.408
2019/09/04,14.825
2019/09/05,13.188
2019/09/06,9.977
2019/09/07,6.34
2019/09/08,8.614
2019/09/09,9.646
2019/09/10,11.37
2019/09/11,11.567
2019/09/12,9.126
2019/09/13,6.399
2019/09/14,2.112
2019/09/15,10.403
2019/09/16,27.607
2019/09/17,70.802
2019/09/18,136.662
2019/09/19,152.168
2019/09/20,150.33
2019/09/21,114.083
2019/09/22,62.091
2019/09/23,22.149
2019/09/24,66.963
2019/09/25,266.763
2019/09/26,408.859
2019/09/27,427.852
2019/09/28,323.589
2019/09/29,214.261
2019/09/30,61.929
2019/10/01,16.924
2019/10/02,19.083
2019/10/03,15.158
2019/10/04,7.82
2019/10/05,7.6
2019/10/06,3.834
2019/10/07,2.556
2019/10/08,4.079
2019/10/09,15.444
2019/10/10,38.793
2019/10/11,38.481
2019/10/12,32.369
2019/10/13,20.444
2019/10/14,10.797
2019/10/15,8.804
2019/10/16,16.568
2019/10/17,11.31
2019/10/18,14.409
2019/10/19,17.286
2019/10/20,17.961
2019/10/21,10.592
2019/10/22,1.979
2019/10/23,12.697
2019/10/24,24.323
2019/10/25,22.516
2019/10/26,41.854
2019/10/27,57.465
2019/10/28,73.375
2019/10/29,93.728
2019/10/30,78.781
2019/10/31,28.961
2019/11/01,2.601
2019/11/02,2.349
2019/11/03,1.973
2019/11/04,2.153
2019/11/05,2.945
2019/11/06,8.183
2019/11/07,8.615
2019/11/08,6.365
2019/11/09,6.248
2019/11/10,4.422
2019/11/11,3.833
2019/11/12,3.997
2019/11/13,2.025
2019/11/14,1.39
2019/11/15,3.205
2019/11/16,5.309
2019/11/17,4.661
2019/11/18,4.255
2019/11/19,9.903
2019/11/20,11.204
2019/11/21,22.744
2019/11/22,95.354
2019/11/23,153.045
2019/11/24,168.04
2019/11/25,170.481
2019/11/26,135.368
2019/11/27,64.22
2019/11/28,12.881
2019/11/29,12.406
2019/11/30,14.053
2019/12/01,14.069
2019/12/02,5.973
2019/12/03,3.925
2019/12/04,5.044
2019/12/05,5.178
2019/12/06,2.969
2019/12/07,0.669
2019/12/08,0.942
2019/12/09,1.055
2019/12/10,1.349
2019/12/11,2.695
2019/12/12,5.956
2019/12/13,6.562
2019/12/14,7.027
2019/12/15,5.725
2019/12/16,4.298
2019/12/17,25.318
2019/12/18,52.559
2019/12/19,60.611
2019/12/20,54.203
2019/12/21,40.658
2019/12/22,20.592
2019/12/23,3.833
2019/12/24,3.669
2019/12/25,2.811
2019/12/26,3.267
2019/12/27,4.026
2019/12/28,4.026
2019/12/29,5.191
2019/12/30,7.236
2019/12/31,8.132
2020/01/01,7.02
2020/01/02,5.556
2020/01/03,2.812
2020/01/04,2.589
2020/01/05,6.303
2020/01/06,15.515
2020/01/07,24.178
2020/01/08,26.933
2020/01/09,16.812
2020/01/10,8.159
2020/01/11,4.827
2020/01/12,3.602
2020/01/13,4.003
2020/01/14,22.163
2020/01/15,73.354
2020/01/16,85.11
2020/01/17,98.975
2020/01/18,109.782
2020/01/19,85.633
2020/01/20,30.094
2020/01/21,9.971
2020/01/22,8.842
2020/01/23,7.096
2020/01/24,13.5
2020/01/25,12.936
2020/01/26,8.93
2020/01/27,11.213
2020/01/28,17.247
2020/01/29,32.254
2020/01/30,43.614
2020/01/31,49.572
2020/02/01,39.396
2020/02/02,35.996
2020/02/03,35.219
2020/02/04,25.604
2020/02/05,34.26
2020/02/06,81.917
2020/02/07,159.48
2020/02/08,200.713
2020/02/09,231.369
2020/02/10,196.446
2020/02/11,108.744
2020/02/12,171.309
2020/02/13,308.08
2020/02/14,423.77
2020/02/15,487.336
2020/02/16,413.072
2020/02/17,244.476
2020/02/18,67.065
2020/02/19,61.629
2020/02/20,77.468
2020/02/21,76.472
2020/02/22,57.496
2020/02/23,60.475
2020/02/24,39.734
2020/02/25,46.087
2020/02/26,115.935
2020/02/27,244.37
2020/02/28,326.55
2020/02/29,349.501
2020/03/01,288.27
2020/03/02,131.383
2020/03/03,15.849
2020/03/04,4.923
2020/03/05,7.969
2020/03/06,21.56
2020/03/07,51.821
2020/03/08,43.323
2020/03/09,149.463
2020/03/10,223.039
2020/03/11,308.534
2020/03/12,757.496
2020/03/13,1391
2020/03/14,1327
2020/03/15,1183
2020/03/16,1143
2020/03/17,753.565
2020/03/18,183.06
2020/03/19,34.209
2020/03/20,64.932
2020/03/21,71.637
2020/03/22,78.519
2020/03/23,60.57
2020/03/24,54.688
2020/03/25,22.469
2020/03/26,12.662
2020/03/27,13.247
2020/03/28,15.939
2020/03/29,17.49
2020/03/30,13.733
2020/03/31,11.395
2020/04/01,8.609
2020/04/02,13.015
2020/04/03,23.772
2020/04/04,28.254
2020/04/05,26.416
2020/04/06,50.861
2020/04/07,136.246
2020/04/08,155.742
2020/04/09,161.793
2020/04/10,130.996
2020/04/11,87.352
2020/04/12,37.841
2020/04/13,39.644
2020/04/14,32.765
2020/04/15,22.55
2020/04/16,9.209
2020/04/17,26.333
2020/04/18,58.067
2020/04/19,99.11
2020/04/20,86.171
2020/04/21,63.359
2020/04/22,30.624
2020/04/23,23.393
2020/04/24,25.748
2020/04/25,41.904
2020/04/26,61.573
2020/04/27,71.05
2020/04/28,41.059
2020/04/29,43.799
2020/04/30,72.047
2020/05/01,70.813
2020/05/02,68.302
2020/05/03,58.206
2020/05/04,38.473
2020/05/05,14.597
2020/05/06,15.132
2020/05/07,12.481
2020/05/08,13.103
2020/05/09,12.405
2020/05/10,52.674
2020/05/11,92.985
2020/05/12,111.478
2020/05/13,109.265
2020/05/14,99.923
2020/05/15,66.863
2020/05/16,28.431
2020/05/17,35.053
2020/05/18,48.798
2020/05/19,44.654
2020/05/20,35.619
2020/05/21,31.009
2020/05/22,23.991
2020/05/23,15.5
2020/05/24,13.287
2020/05/25,13.015
2020/05/26,10.673
2020/05/27,3.969
2020/05/28,7.467
2020/05/29,32.98
2020/05/30,105.591
2020/05/31,181.893
2020/06/01,208.51
2020/06/02,199.104
2020/06/03,125.803
2020/06/04,55.15
2020/06/05,14.736
2020/06/06,5.808
2020/06/07,3.867
2020/06/08,2.777
2020/06/09,2.578
2020/06/10,1.27
2020/06/11,1.41
2020/06/12,7.595
2020/06/13,10.203
2020/06/14,13.334
2020/06/15,31.153
2020/06/16,27.738
2020/06/17,17.014
2020/06/18,9.194
2020/06/19,9.989
2020/06/20,7.912
2020/06/21,4.768
2020/06/22,7.787
2020/06/23,22.816
2020/06/24,27.649
2020/06/25,27.196
2020/06/26,24.946
2020/06/27,26.735
2020/06/28,41.128
2020/06/29,46.387
2020/06/30,27.549
2020/07/01,10.57
2020/07/02,6.312
2020/07/03,3.787
2020/07/04,3.77
2020/07/05,1.487
2020/07/06,6.741
2020/07/07,17.584
2020/07/08,37.865
2020/07/09,50.587
2020/07/10,42.688
2020/07/11,29.704
2020/07/12,8.673
2020/07/13,3.815
2020/07/14,2.997
2020/07/15,2.538
2020/07/16,5.022
2020/07/17,9.551
2020/07/18,10.385
2020/07/19,9.893
2020/07/20,5.852
2020/07/21,8.617
2020/07/22,17.993
2020/07/23,119.204
2020/07/24,223.291
2020/07/25,357.094
2020/07/26,565.725
2020/07/27,757.143
2020/07/28,674.132
2020/07/29,434.231
2020/07/30,298.852
2020/07/31,217.036
2020/08/01,269.211
2020/08/02,485.096
2020/08/03,716.692
2020/08/04,766.607
2020/08/05,657.315
2020/08/06,368.357
2020/08/07,124.746
2020/08/08,30.403
2020/08/09,13.281
2020/08/10,12.489
2020/08/11,14.909
2020/08/12,25.546
2020/08/13,22.108
2020/08/14,219.47
2020/08/15,394.002
2020/08/16,445.341
2020/08/17,476.2
2020/08/18,386.901
2020/08/19,176.798
2020/08/20,80.678
2020/08/21,117.431
2020/08/22,192.946
2020/08/23,224.823
2020/08/24,152.495
2020/08/25,81.712
2020/08/26,81.605
2020/08/27,57.923
2020/08/28,26.413
2020/08/29,36.873
2020/08/30,85.683
2020/08/31,239.136
2020/09/01,729.4
2020/09/02,832.206
2020/09/03,622.037
2020/09/04,650.622
2020/09/05,1104
2020/09/06,1815
2020/09/07,2174
2020/09/08,1643
2020/09/09,773.744
2020/09/10,249.178
2020/09/11,109.435
2020/09/12,158.122
2020/09/13,171.965
2020/09/14,150.443
2020/09/15,82.814
2020/09/16,12.226
2020/09/17,27.411
2020/09/18,39.531
2020/09/19,48.817
2020/09/20,48.453
2020/09/21,93.321
2020/09/22,217.229
2020/09/23,354.739
2020/09/24,413.591
2020/09/25,315.817
2020/09/26,173.992
2020/09/27,65.582
2020/09/28,79.015
2020/09/29,83.356
2020/09/30,62.434
2020/10/01,18.857
2020/10/02,24.657
2020/10/03,31.558
2020/10/04,35.468
2020/10/05,26.572
2020/10/06,25.131
2020/10/07,35.015
2020/10/08,15.122
2020/10/09,27.296
2020/10/10,104.015
2020/10/11,153.925
2020/10/12,216.928
2020/10/13,256.47
2020/10/14,175.731
2020/10/15,61.401
2020/10/16,17.08
2020/10/17,26.485
2020/10/18,26.403
2020/10/19,25.281
2020/10/20,17.287
2020/10/21,25.698
2020/10/22,150.633
2020/10/23,264.402
2020/10/24,285.736
2020/10/25,258.746
2020/10/26,199.205
2020/10/27,86.455
2020/10/28,42.012
2020/10/29,73.262
2020/10/30,98.307
2020/10/31,75.959
2020/11/01,40.592
2020/11/02,25.403
2020/11/03,18.525
2020/11/04,12.333
2020/11/05,63.142
2020/11/06,333.685
2020/11/07,673.7
2020/11/08,775.754
2020/11/09,787.486
2020/11/10,523.641
2020/11/11,272.432
2020/11/12,65.241
2020/11/13,61.647
2020/11/14,70.462
2020/11/15,49.671
2020/11/16,37.152
2020/11/17,27.132
2020/11/18,57.331
2020/11/19,64.723
2020/11/20,184.291
2020/11/21,499.416
2020/11/22,914.332
2020/11/23,1648
2020/11/24,2362
2020/11/25,2233
2020/11/26,1528
2020/11/27,1297
2020/11/28,1279
2020/11/29,1275
2020/11/30,1334
2020/12/01,1266
2020/12/02,1269
2020/12/03,1276
2020/12/04,815.233
2020/12/05,298.833
2020/12/06,34.362
2020/12/07,34.04
2020/12/08,59.638
2020/12/09,200.193
2020/12/10,215.1
2020/12/11,315.82
2020/12/12,314.354
2020/12/13,234.074
2020/12/14,177.571
2020/12/15,214.129
2020/12/16,332.461
2020/12/17,986.256
2020/12/18,1033
2020/12/19,998.575
2020/12/20,889.498
2020/12/21,620.022
2020/12/22,374.105
2020/12/23,298.64
2020/12/24,512.591
2020/12/25,457.695
2020/12/26,297.274
2020/12/27,426.334
2020/12/28,1739
2020/12/29,2445
2020/12/30,2958
2020/12/31,2325
2021/01/01,1583
2021/01/02,734.473
2021/01/03,1931
2021/01/04,9731
2021/01/05,16460
2021/01/06,24066
2021/01/07,30581
2021/01/08,26457
2021/01/09,15685
2021/01/10,9050
2021/01/11,6859
2021/01/12,5949
2021/01/13,7358
2021/01/14,6920
2021/01/15,6876
2021/01/16,6749
2021/01/17,4267
2021/01/18,3865
2021/01/19,6891
2021/01/20,4742
2021/01/21,3692
2021/01/22,3735
2021/01/23,3509
2021/01/24,3564
2021/01/25,4859
2021/01/26,4279
2021/01/27,4024
2021/01/28,3829
2021/01/29,2335
2021/01/30,1388
2021/01/31,1333
2021/02/01,676.806
2021/02/02,2160
2021/02/03,7295
2021/02/04,13667
2021/02/05,19136
2021/02/06,21314
2021/02/07,15746
2021/02/08,6418
2021/02/09,2887
2021/02/10,2769
2021/02/11,3113
2021/02/12,3902
2021/02/13,4952
2021/02/14,2655
2021/02/15,696.701
2021/02/16,523.934
2021/02/17,433.103
2021/02/18,1700
2021/02/19,3246
2021/02/20,6029
2021/02/21,6540
2021/02/22,5775
2021/02/23,17322
2021/02/24,23257
2021/02/25,27481
2021/02/26,33143
2021/02/27,25237
2021/02/28,16358
2021/03/01,6470
2021/03/02,6164
2021/03/03,4757
2021/03/04,3779
2021/03/05,3725
2021/03/06,4312
2021/03/07,3033
2021/03/08,5694
2021/03/09,11656
2021/03/10,15063
2021/03/11,14412
2021/03/12,7214
2021/03/13,3310
2021/03/14,1937
2021/03/15,1034
2021/03/16,1200
2021/03/17,1277
2021/03/18,1233
2021/03/19,1105
2021/03/20,1103
2021/03/21,323.06
2021/03/22,468.345
2021/03/23,1807
2021/03/24,3097
2021/03/25,6366
2021/03/26,6527
2021/03/27,3941
2021/03/28,2537
2021/03/29,2319
2021/03/30,4991
2021/03/31,7591
2021/04/01,9289
2021/04/02,12812
2021/04/03,17020
2021/04/04,13650
2021/04/05,9807
2021/04/06,7453
2021/04/07,2709
2021/04/08,978.165
2021/04/09,821.768
2021/04/10,1478
2021/04/11,1878
2021/04/12,2260
2021/04/13,4300
2021/04/14,9748
2021/04/15,16499
2021/04/16,17388
2021/04/17,16456
2021/04/18,14571
2021/04/19,11898
2021/04/20,13037
2021/04/21,12980
2021/04/22,13801
2021/04/23,11902
2021/04/24,9611
2021/04/25,8222
2021/04/26,10647
2021/04/27,13602
2021/04/28,23643
2021/04/29,35446
2021/04/30,37942
2021/05/01,35724
2021/05/02,21416
2021/05/03,31889
2021/05/04,51928
2021/05/05,60959
2021/05/06,68245
2021/05/07,54723
2021/05/08,47849
2021/05/09,46423
2021/05/10,63287
2021/05/11,65818
2021/05/12,72999
2021/05/13,54316
2021/05/14,28049
2021/05/15,14528
2021/05/16,23534
2021/05/17,57796
2021/05/18,75179
2021/05/19,136114
2021/05/20,212812
2021/05/21,221448
2021/05/22,215749
2021/05/23,208770
2021/05/24,157531
2021/05/25,52264
2021/05/26,49276
2021/05/27,54096
2021/05/28,52449
2021/05/29,50554
2021/05/30,27960
2021/05/31,22691
2021/06/01,22897
2021/06/02,17897
2021/06/03,19879
2021/06/04,21633
2021/06/05,16929
2021/06/06,7166
2021/06/07,2908
2021/06/08,7613
2021/06/09,10782
2021/06/10,9183
2021/06/11,12600
2021/06/12,16039
2021/06/13,14149
2021/06/14,4070
2021/06/15,5649
2021/06/16,5278
2021/06/17,5206
2021/06/18,8746
2021/06/19,13633
2021/06/20,20853
2021/06/21,31091
2021/06/22,34889
2021/06/23,27579
2021/06/24,18759
2021/06/25,14248
2021/06/26,12207
2021/06/27,5453
2021/06/28,6093
2021/06/29,13709
2021/06/30,19092
2021/07/01,22325
2021/07/02,20633
2021/07/03,12028
2021/07/04,6217
2021/07/05,4539
2021/07/06,5803
2021/07/07,8164
2021/07/08,7445
2021/07/09,5686
2021/07/10,7449
2021/07/11,7789
2021/07/12,8737
2021/07/13,10543
2021/07/14,5877
2021/07/15,6132
2021/07/16,7280
2021/07/17,7342
2021/07/18,4273
2021/07/19,1814
2021/07/20,3550
2021/07/21,3028
2021/07/22,4359
2021/07/23,7546
2021/07/24,13784
2021/07/25,18811
2021/07/26,28477
2021/07/27,17810
2021/07/28,12368
2021/07/29,8770
2021/07/30,6652
2021/07/31,8373
2021/08/01,12875
2021/08/02,18172
2021/08/03,13508
2021/08/04,11031
2021/08/05,10334
2021/08/06,12551
2021/08/07,27266
2021/08/08,42916
2021/08/09,46742
2021/08/10,37628
2021/08/11,26098
2021/08/12,13005
2021/08/13,4160
2021/08/14,5204
2021/08/15,4727
2021/08/16,2939
2021/08/17,2485
2021/08/18,5396
2021/08/19,7181
2021/08/20,7713
2021/08/21,7589
2021/08/22,7694
2021/08/23,9912
2021/08/24,10676
2021/08/25,6862
2021/08/26,3401
2021/08/27,3871
2021/08/28,3653
2021/08/29,3663
2021/08/30,1902
2021/08/31,3660
2021/09/01,19068
2021/09/02,44049
2021/09/03,67613
2021/09/04,79873
2021/09/05,70476
2021/09/06,43326
2021/09/07,15938
2021/09/08,27466
2021/09/09,38780
2021/09/10,52150
2021/09/11,58583
2021/09/12,44211
2021/09/13,18348
2021/09/14,5716
2021/09/15,6129
2021/09/16,11334
2021/09/17,12425
2021/09/18,10456
2021/09/19,10287
2021/09/20,19071
2021/09/21,43000
2021/09/22,60176
2021/09/23,44909
2021/09/24,37225
2021/09/25,23260
2021/09/26,5950
2021/09/27,4460
2021/09/28,5496
2021/09/29,6560
2021/09/30,3525
2021/10/01,8823
2021/10/02,22931
2021/10/03,37427
2021/10/04,44874
2021/10/05,41196
2021/10/06,27492
2021/10/07,14847
2021/10/08,8698
2021/10/09,7740
2021/10/10,6735
2021/10/11,2982
2021/10/12,1624
2021/10/13,1730
2021/10/14,4867
2021/10/15,12467
2021/10/16,21883
2021/10/17,24832
2021/10/18,22571
2021/10/19,14046
2021/10/20,4864
2021/10/21,14506
2021/10/22,16718
2021/10/23,17643
2021/10/24,17004
2021/10/25,13327
2021/10/26,6370
2021/10/27,3109
2021/10/28,2752
2021/10/29,10060
2021/10/30,11549
2021/10/31,10221
2021/11/01,10217
2021/11/02,14020
2021/11/03,16665
2021/11/04,10955
2021/11/05,11802
2021/11/06,10437
2021/11/07,8031
2021/11/08,8972
2021/11/09,12905
2021/11/10,14942
2021/11/11,14083
2021/11/12,10941
2021/11/13,4014
2021/11/14,3322
2021/11/15,3103
2021/11/16,16999
2021/11/17,34552
2021/11/18,44843
2021/11/19,47076
2021/11/20,36808
2021/11/21,26080
2021/11/22,5710
2021/11/23,4940
2021/11/24,4932
2021/11/25,6732
2021/11/26,5128
2021/11/27,7753
2021/11/28,8588
2021/11/29,10808
2021/11/30,21561
2021/12/01,41622
2021/12/02,46256
2021/12/03,43732
2021/12/04,53270
2021/12/05,47671
2021/12/06,56327
2021/12/07,51201
2021/12/08,30823
2021/12/09,20547
2021/12/10,15427
2021/12/11,15428
2021/12/12,17450
2021/12/13,25550
2021/12/14,32394
2021/12/15,22803
2021/12/16,10295
2021/12/17,8693
2021/12/18,7778
2021/12/19,4758
2021/12/20,4991
2021/12/21,3876
2021/12/22,3806
2021/12/23,2984
2021/12/24,4723
2021/12/25,5040
2021/12/26,4988
2021/12/27,1363
2021/12/28,3932
2021/12/29,11714
2021/12/30,21987
2021/12/31,23229
2022/01/01,21373
2022/01/02,14799
2022/01/03,3358
2022/01/04,1024
2022/01/05,972.336
2022/01/06,14317
2022/01/07,42454
2022/01/08,67445
2022/01/09,79515
2022/01/10,75360
2022/01/11,48748
2022/01/12,11361
2022/01/13,6382
2022/01/14,6930
2022/01/15,8232
2022/01/16,7675
2022/01/17,3593
2022/01/18,3101
2022/01/19,6226
2022/01/20,6432
2022/01/21,26092
2022/01/22,77286
2022/01/23,99279
2022/01/24,110696
2022/01/25,99525
2022/01/26,69688
2022/01/27,19471
2022/01/28,1841
2022/01/29,3674
2022/01/30,6174
2022/01/31,5152
2022/02/01,10668
2022/02/02,14238
2022/02/03,9984
2022/02/04,8936
2022/02/05,19609
2022/02/06,23884
2022/02/07,24985
2022/02/08,28897
2022/02/09,28477
2022/02/10,12315
2022/02/11,4023
2022/02/12,6829
2022/02/13,9864
2022/02/14,13006
2022/02/15,12305
2022/02/16,11372
2022/02/17,7046
2022/02/18,8691
2022/02/19,13601
2022/02/20,24470
2022/02/21,31206
2022/02/22,34793
2022/02/23,19620
2022/02/24,14216
2022/02/25,8159
2022/02/26,8822
2022/02/27,9762
2022/02/28,9948
2022/03/01,17745
2022/03/02,25480
2022/03/03,12423
2022/03/04,10999
2022/03/05,14747
2022/03/06,17747
2022/03/07,24407
2022/03/08,22535
2022/03/09,11110
2022/03/10,3391
2022/03/11,2658
2022/03/12,2552
2022/03/13,2493
2022/03/14,2256
2022/03/15,2148
2022/03/16,1455
2022/03/17,5793
2022/03/18,10967
2022/03/19,18942
2022/03/20,19151
2022/03/21,14701
2022/03/22,9153
2022/03/23,4758
2022/03/24,4999
2022/03/25,6840
2022/03/26,8603
2022/03/27,8533
2022/03/28,13620
2022/03/29,20483
2022/03/30,17810
2022/03/31,14344
2022/04/01,11007
2022/04/02,7736
2022/04/03,3038
2022/04/04,3151
2022/04/05,3654
2022/04/06,6045
2022/04/07,11219
2022/04/08,13560
2022/04/09,14947
2022/04/10,12300
2022/04/11,12551
2022/04/12,8979
2022/04/13,8739
2022/04/14,9013
2022/04/15,7742
2022/04/16,5856
2022/04/17,573.086
2022/04/18,1207
2022/04/19,1314
2022/04/20,1610
2022/04/21,1765
2022/04/22,2192
2022/04/23,3017
2022/04/24,3758
2022/04/25,5348
2022/04/26,4929
2022/04/27,4369
2022/04/28,1477
2022/04/29,1203
2022/04/30,1896
2022/05/01,2781
2022/05/02,2793
2022/05/03,1734
2022/05/04,1674
2022/05/05,885.459
2022/05/06,2256
2022/05/07,4419
2022/05/08,11358
2022/05/09,25367
2022/05/10,35088
2022/05/11,38810
2022/05/12,58059
2022/05/13,54716
2022/05/14,42266
2022/05/15,26827
2022/05/16,18653
2022/05/17,8721
2022/05/18,1465
2022/05/19,1225
2022/05/20,1080
2022/05/21,1440
2022/05/22,1085
2022/05/23,1089
2022/05/24,611.424
2022/05/25,618.763
2022/05/26,2283
2022/05/27,7547
2022/05/28,10810
2022/05/29,10844
2022/05/30,6972
2022/05/31,6926
2022/06/01,5309
2022/06/02,5333
2022/06/03,4800
2022/06/04,4746
2022/06/05,4649
2022/06/06,4321
2022/06/07,2112
2022/06/08,1041
2022/06/09,1003
2022/06/10,1433
2022/06/11,6330
2022/06/12,16149
2022/06/13,34804
2022/06/14,53353
2022/06/15,60573
2022/06/16,49802
2022/06/17,32047
2022/06/18,20004
2022/06/19,7394
2022/06/20,3738
2022/06/21,2714
2022/06/22,2400
2022/06/23,1906
2022/06/24,3202
2022/06/25,3384
2022/06/26,2948
2022/06/27,2864
2022/06/28,2819
2022/06/29,2078
2022/06/30,3671
2022/07/01,4981
2022/07/02,5392
2022/07/03,3981
2022/07/04,2244
2022/07/05,997.003
2022/07/06,1271
2022/07/07,2464
2022/07/08,3991
2022/07/09,3700
2022/07/10,2315
2022/07/11,1395
2022/07/12,2675
2022/07/13,4006
2022/07/14,3832
2022/07/15,3500
2022/07/16,4465
2022/07/17,9521
2022/07/18,18505
2022/07/19,25718
2022/07/20,24117
2022/07/21,16878
2022/07/22,12666
2022/07/23,5411
2022/07/24,1800
2022/07/25,655.705
2022/07/26,3422
2022/07/27,3445
2022/07/28,5953
2022/07/29,9568
2022/07/30,12097
2022/07/31,13800
2022/08/01,13064
2022/08/02,5345
2022/08/03,1317
2022/08/04,1675
2022/08/05,1300
2022/08/06,1412
2022/08/07,1311
2022/08/08,2455
2022/08/09,2093
2022/08/10,2078
2022/08/11,4346
2022/08/12,5761
2022/08/13,9887
2022/08/14,9838
2022/08/15,8496
2022/08/16,4912
2022/08/17,1722
2022/08/18,2119
2022/08/19,6029
2022/08/20,12586
2022/08/21,14741
2022/08/22,15683
2022/08/23,12936
2022/08/24,8065
2022/08/25,2515
2022/08/26,1125
2022/08/27,3491
2022/08/28,5445
2022/08/29,6937
2022/08/30,6659
2022/08/31,5633
2022/09/01,2598
2022/09/02,1822
2022/09/03,1546
2022/09/04,982.873
2022/09/05,195.519
2022/09/06,652.233
2022/09/07,790.747
2022/09/08,1062
2022/09/09,2648
2022/09/10,4149
2022/09/11,5423
2022/09/12,5031
2022/09/13,4793
2022/09/14,3090
2022/09/15,4790
2022/09/16,10703
2022/09/17,13704
2022/09/18,12328
2022/09/19,11515
2022/09/20,8558
2022/09/21,6065
2022/09/22,3678
2022/09/23,2846
2022/09/24,1508
2022/09/25,374.627
2022/09/26,375.21
2022/09/27,458.962
2022/09/28,456.607
2022/09/29,281.61
2022/09/30,277.571
2022/10/01,279.743
2022/10/02,337.186
2022/10/03,376.753
2022/10/04,235.345
2022/10/05,280.496
2022/10/06,456.056
2022/10/07,473.638
2022/10/08,463.574
2022/10/09,352.968
2022/10/10,273.213
2022/10/11,615.126
2022/10/12,672.254
2022/10/13,565.855
2022/10/14,365.25
2022/10/15,287.505
2022/10/16,216.626
2022/10/17,237.102
2022/10/18,299.174
2022/10/19,295.325
2022/10/20,194.109
2022/10/21,186.192
2022/10/22,170.568
2022/10/23,164.608
2022/10/24,354.06
2022/10/25,1135
2022/10/26,6198
2022/10/27,9901
2022/10/28,10003
2022/10/29,11063
2022/10/30,8931
2022/10/31,4833
2022/11/01,992.905
2022/11/02,728.03
2022/11/03,796.424
2022/11/04,487.615
2022/11/05,860.306
2022/11/06,949.662
2022/11/07,953.066
2022/11/08,3042
2022/11/09,16582
2022/11/10,22904
2022/11/11,23600
2022/11/12,18925
2022/11/13,13425
2022/11/14,5509
2022/11/15,1365
2022/11/16,1477
2022/11/17,1850
2022/11/18,1190
2022/11/19,309.247
2022/11/20,402.337
2022/11/21,1546
2022/11/22,1951
2022/11/23,1607
2022/11/24,1556
2022/11/25,1343
2022/11/26,1412
2022/11/27,1619
2022/11/28,1177
2022/11/29,364.861
2022/11/30,1316
