Date,transactions30rsi
2016/05/16,51.297
2016/05/17,52.979
2016/05/18,56.092
2016/05/19,55.097
2016/05/20,55.451
2016/05/21,54.395
2016/05/22,51.324
2016/05/23,54.109
2016/05/24,53.532
2016/05/25,55.472
2016/05/26,57.894
2016/05/27,56.448
2016/05/28,65.3
2016/05/29,52.608
2016/05/30,51.347
2016/05/31,51.934
2016/06/01,50.99
2016/06/02,49.883
2016/06/03,49.957
2016/06/04,49.084
2016/06/05,49.094
2016/06/06,49.604
2016/06/07,52.911
2016/06/08,50.203
2016/06/09,49.935
2016/06/10,50.074
2016/06/11,48.524
2016/06/12,51.257
2016/06/13,52.898
2016/06/14,54.714
2016/06/15,51.226
2016/06/16,51.29
2016/06/17,60.166
2016/06/18,58.511
2016/06/19,53.259
2016/06/20,51.698
2016/06/21,51.774
2016/06/22,52.267
2016/06/23,49.547
2016/06/24,50.896
2016/06/25,47.572
2016/06/26,49.516
2016/06/27,48.776
2016/06/28,50.131
2016/06/29,52.703
2016/06/30,57.397
2016/07/01,48.877
2016/07/02,48.618
2016/07/03,48.787
2016/07/04,48.855
2016/07/05,48.621
2016/07/06,48.143
2016/07/07,49.101
2016/07/08,49.886
2016/07/09,49.094
2016/07/10,48.693
2016/07/11,48.392
2016/07/12,49.325
2016/07/13,47.312
2016/07/14,50.24
2016/07/15,49.555
2016/07/16,48.333
2016/07/17,46.71
2016/07/18,48.968
2016/07/19,50.994
2016/07/20,53.466
2016/07/21,51.089
2016/07/22,52.449
2016/07/23,51.032
2016/07/24,55.764
2016/07/25,54.381
2016/07/26,56.719
2016/07/27,53.175
2016/07/28,51.498
2016/07/29,51.011
2016/07/30,49.094
2016/07/31,51.521
2016/08/01,50.497
2016/08/02,51.597
2016/08/03,51.754
2016/08/04,50.689
2016/08/05,49.317
2016/08/06,48.655
2016/08/07,49.255
2016/08/08,49.267
2016/08/09,50.968
2016/08/10,50.637
2016/08/11,51.436
2016/08/12,49.765
2016/08/13,48.338
2016/08/14,48.118
2016/08/15,48.93
2016/08/16,51.931
2016/08/17,50.062
2016/08/18,51.363
2016/08/19,49.171
2016/08/20,48.452
2016/08/21,49.031
2016/08/22,49.844
2016/08/23,51.79
2016/08/24,51.002
2016/08/25,52.421
2016/08/26,51.126
2016/08/27,51.437
2016/08/28,48.786
2016/08/29,50.231
2016/08/30,50.956
2016/08/31,50.371
2016/09/01,51.212
2016/09/02,55.011
2016/09/03,49.649
2016/09/04,51.195
2016/09/05,48.665
2016/09/06,51.581
2016/09/07,51.393
2016/09/08,54.506
2016/09/09,53.505
2016/09/10,48.544
2016/09/11,48.753
2016/09/12,49.556
2016/09/13,48.438
2016/09/14,53.288
2016/09/15,52.725
2016/09/16,54.692
2016/09/17,50.023
2016/09/18,46.553
2016/09/19,47.644
2016/09/20,52.821
2016/09/21,49.283
2016/09/22,52.109
2016/09/23,46.361
2016/09/24,49.093
2016/09/25,47.652
2016/09/26,49.225
2016/09/27,50.288
2016/09/28,48.996
2016/09/29,48.237
2016/09/30,46.795
2016/10/01,52.344
2016/10/02,51.706
2016/10/03,50.595
2016/10/04,53.313
2016/10/05,48.706
2016/10/06,47.322
2016/10/07,49.414
2016/10/08,47.7
2016/10/09,49.579
2016/10/10,49.877
2016/10/11,48.719
2016/10/12,45.605
2016/10/13,46.325
2016/10/14,49.346
2016/10/15,47.006
2016/10/16,47.417
2016/10/17,48.396
2016/10/18,52.407
2016/10/19,48.602
2016/10/20,49.987
2016/10/21,53.731
2016/10/22,48.492
2016/10/23,47.91
2016/10/24,52.147
2016/10/25,50.916
2016/10/26,50.306
2016/10/27,50.102
2016/10/28,49.374
2016/10/29,48.981
2016/10/30,48.828
2016/10/31,50.388
2016/11/01,51.48
2016/11/02,49.913
2016/11/03,49.581
2016/11/04,46.887
2016/11/05,48.406
2016/11/06,47.5
2016/11/07,49.726
2016/11/08,49.619
2016/11/09,49.308
2016/11/10,49.201
2016/11/11,49.492
2016/11/12,49.431
2016/11/13,50.368
2016/11/14,50.437
2016/11/15,50.943
2016/11/16,49.629
2016/11/17,49.288
2016/11/18,50.424
2016/11/19,48.757
2016/11/20,49.839
2016/11/21,50.073
2016/11/22,54.03
2016/11/23,57.469
2016/11/24,47.958
2016/11/25,54.043
2016/11/26,49.198
2016/11/27,50.173
2016/11/28,51.22
2016/11/29,50.841
2016/11/30,48.674
2016/12/01,48.118
2016/12/02,49.43
2016/12/03,49.349
2016/12/04,48.849
2016/12/05,49.458
2016/12/06,51.458
2016/12/07,49.477
2016/12/08,48.822
2016/12/09,49.415
2016/12/10,49.136
2016/12/11,48.683
2016/12/12,48.544
2016/12/13,50.597
2016/12/14,51.486
2016/12/15,51.055
2016/12/16,50.271
2016/12/17,48.647
2016/12/18,47.658
2016/12/19,50.956
2016/12/20,50.458
2016/12/21,52.764
2016/12/22,54.237
2016/12/23,50.246
2016/12/24,47.998
2016/12/25,47.614
2016/12/26,46.93
2016/12/27,49.791
2016/12/28,50.153
2016/12/29,51.282
2016/12/30,50.538
2016/12/31,49.293
2017/01/01,48.374
2017/01/02,48.74
2017/01/03,51.161
2017/01/04,52.929
2017/01/05,52.487
2017/01/06,50.157
2017/01/07,50.085
2017/01/08,49.72
2017/01/09,51.143
2017/01/10,51.952
2017/01/11,50.662
2017/01/12,52.859
2017/01/13,52.957
2017/01/14,49.133
2017/01/15,49.01
2017/01/16,50.582
2017/01/17,51.139
2017/01/18,50.379
2017/01/19,49.756
2017/01/20,50.746
2017/01/21,49.582
2017/01/22,51.504
2017/01/23,50.846
2017/01/24,52.841
2017/01/25,50.796
2017/01/26,51.079
2017/01/27,50.99
2017/01/28,50.224
2017/01/29,48.86
2017/01/30,50.349
2017/01/31,49.453
2017/02/01,49.931
2017/02/02,49.48
2017/02/03,48.967
2017/02/04,50.468
2017/02/05,51.107
2017/02/06,51.544
2017/02/07,54.077
2017/02/08,53.583
2017/02/09,51.567
2017/02/10,53.989
2017/02/11,50.583
2017/02/12,49.869
2017/02/13,55.457
2017/02/14,56.541
2017/02/15,54.763
2017/02/16,51.58
2017/02/17,51.433
2017/02/18,51.429
2017/02/19,50.753
2017/02/20,51.829
2017/02/21,56.097
2017/02/22,51.502
2017/02/23,50.044
2017/02/24,53.245
2017/02/25,52.794
2017/02/26,51.96
2017/02/27,52.431
2017/02/28,56.099
2017/03/01,55.805
2017/03/02,60.481
2017/03/03,56.817
2017/03/04,53.93
2017/03/05,53.062
2017/03/06,53.056
2017/03/07,55.53
2017/03/08,51.872
2017/03/09,55.602
2017/03/10,55.944
2017/03/11,55.777
2017/03/12,56.543
2017/03/13,62.095
2017/03/14,59.706
2017/03/15,61.081
2017/03/16,68.877
2017/03/17,67.269
2017/03/18,59.968
2017/03/19,57.899
2017/03/20,56.263
2017/03/21,57.421
2017/03/22,55.362
2017/03/23,56.428
2017/03/24,57.964
2017/03/25,56.656
2017/03/26,54.817
2017/03/27,59.064
2017/03/28,55.404
2017/03/29,57.72
2017/03/30,58.524
2017/03/31,60.238
2017/04/01,52.852
2017/04/02,54.975
2017/04/03,57.631
2017/04/04,53.587
2017/04/05,53.859
2017/04/06,55.701
2017/04/07,55.019
2017/04/08,49.455
2017/04/09,50.064
2017/04/10,50.302
2017/04/11,50.409
2017/04/12,51.593
2017/04/13,52.585
2017/04/14,51.723
2017/04/15,49.916
2017/04/16,48.752
2017/04/17,49.31
2017/04/18,52.334
2017/04/19,52.99
2017/04/20,52.902
2017/04/21,51.601
2017/04/22,49.275
2017/04/23,50.332
2017/04/24,51.359
2017/04/25,54.849
2017/04/26,53.767
2017/04/27,57.562
2017/04/28,57.97
2017/04/29,53.329
2017/04/30,54.314
2017/05/01,58.314
2017/05/02,57.746
2017/05/03,53.914
2017/05/04,57.815
2017/05/05,56.036
2017/05/06,52.489
2017/05/07,55.023
2017/05/08,57.233
2017/05/09,56.035
2017/05/10,55.183
2017/05/11,56.75
2017/05/12,54.158
2017/05/13,52.679
2017/05/14,52.682
2017/05/15,57.219
2017/05/16,55.561
2017/05/17,59.985
2017/05/18,59.286
2017/05/19,63.218
2017/05/20,56.105
2017/05/21,59.027
2017/05/22,62.663
2017/05/23,64.014
2017/05/24,64.035
2017/05/25,63.073
2017/05/26,60.19
2017/05/27,56.096
2017/05/28,56.962
2017/05/29,57.45
2017/05/30,62.2
2017/05/31,64.592
2017/06/01,61.647
2017/06/02,60.833
2017/06/03,57.283
2017/06/04,57.876
2017/06/05,59.202
2017/06/06,60.495
2017/06/07,61.321
2017/06/08,57.671
2017/06/09,61.127
2017/06/10,60.676
2017/06/11,63.712
2017/06/12,68.566
2017/06/13,66.312
2017/06/14,61.489
2017/06/15,62.558
2017/06/16,60.463
2017/06/17,59.556
2017/06/18,59.964
2017/06/19,63.832
2017/06/20,65.721
2017/06/21,54.223
2017/06/22,59.516
2017/06/23,58.601
2017/06/24,55.85
2017/06/25,53.853
2017/06/26,60.323
2017/06/27,54.442
2017/06/28,55.922
2017/06/29,55.013
2017/06/30,54.043
2017/07/01,52.987
2017/07/02,53.614
2017/07/03,57.463
2017/07/04,55.625
2017/07/05,54.756
2017/07/06,53.63
2017/07/07,56.286
2017/07/08,52.286
2017/07/09,50.483
2017/07/10,55.803
2017/07/11,54.939
2017/07/12,54.316
2017/07/13,52.504
2017/07/14,51.627
2017/07/15,50.295
2017/07/16,51.57
2017/07/17,51.517
2017/07/18,53.204
2017/07/19,53.125
2017/07/20,51.427
2017/07/21,49.984
2017/07/22,47.844
2017/07/23,52.156
2017/07/24,52.35
2017/07/25,50.708
2017/07/26,49.13
2017/07/27,49.333
2017/07/28,51.045
2017/07/29,47.299
2017/07/30,47.949
2017/07/31,51.384
2017/08/01,48.961
2017/08/02,49.929
2017/08/03,50.34
2017/08/04,51.953
2017/08/05,52.279
2017/08/06,52.572
2017/08/07,53.835
2017/08/08,56.64
2017/08/09,53.218
2017/08/10,57.234
2017/08/11,58.41
2017/08/12,56.83
2017/08/13,56.336
2017/08/14,61.106
2017/08/15,61.287
2017/08/16,61.309
2017/08/17,62.159
2017/08/18,63.055
2017/08/19,57.052
2017/08/20,51.828
2017/08/21,56.852
2017/08/22,54.844
2017/08/23,55.421
2017/08/24,53.834
2017/08/25,53.844
2017/08/26,50.612
2017/08/27,51.769
2017/08/28,54.216
2017/08/29,56.026
2017/08/30,56.347
2017/08/31,55.165
2017/09/01,55.567
2017/09/02,51.292
2017/09/03,49.35
2017/09/04,57.344
2017/09/05,57.442
2017/09/06,59.939
2017/09/07,56.746
2017/09/08,57.493
2017/09/09,52.585
2017/09/10,49.395
2017/09/11,51.489
2017/09/12,53.446
2017/09/13,51.32
2017/09/14,52.053
2017/09/15,55.011
2017/09/16,51.386
2017/09/17,47.385
2017/09/18,50.828
2017/09/19,49.68
2017/09/20,49.094
2017/09/21,48.726
2017/09/22,46.639
2017/09/23,46.13
2017/09/24,47.222
2017/09/25,48.553
2017/09/26,48.527
2017/09/27,48.687
2017/09/28,49.783
2017/09/29,49.636
2017/09/30,47.97
2017/10/01,47.332
2017/10/02,48.649
2017/10/03,49.921
2017/10/04,48.742
2017/10/05,49.194
2017/10/06,49.505
2017/10/07,47.785
2017/10/08,48.156
2017/10/09,50.16
2017/10/10,51.486
2017/10/11,51.138
2017/10/12,52.34
2017/10/13,53.317
2017/10/14,50.14
2017/10/15,49.927
2017/10/16,54.78
2017/10/17,59.73
2017/10/18,57.382
2017/10/19,58.521
2017/10/20,60.917
2017/10/21,55.618
2017/10/22,54.031
2017/10/23,55.594
2017/10/24,56.718
2017/10/25,54.822
2017/10/26,55.113
2017/10/27,36.252
2017/10/28,36.252
2017/10/29,36.252
2017/10/30,36.252
2017/10/31,36.252
2017/11/01,56.161
2017/11/02,56.461
2017/11/03,54.894
2017/11/04,51.912
2017/11/05,52.458
2017/11/06,55.168
2017/11/07,53.785
2017/11/08,54.073
2017/11/09,53.614
2017/11/10,53.27
2017/11/11,51.074
2017/11/12,52.363
2017/11/13,52.647
2017/11/14,53.71
2017/11/15,55.734
2017/11/16,53.882
2017/11/17,54.429
2017/11/18,52.586
2017/11/19,52.751
2017/11/20,54.933
2017/11/21,54.69
2017/11/22,55.44
2017/11/23,55.044
2017/11/24,54.548
2017/11/25,55.815
2017/11/26,54.986
2017/11/27,57.313
2017/11/28,58.333
2017/11/29,59.152
2017/11/30,58.757
2017/12/01,57.167
2017/12/02,57.351
2017/12/03,59.696
2017/12/04,59.973
2017/12/05,59.512
2017/12/06,62.843
2017/12/07,56.39
2017/12/08,59.841
2017/12/09,57.256
2017/12/10,57.556
2017/12/11,60.957
2017/12/12,62.17
2017/12/13,63.185
2017/12/14,64.066
2017/12/15,62.277
2017/12/16,62.066
2017/12/17,60.96
2017/12/18,64.022
2017/12/19,66.739
2017/12/20,61.989
2017/12/21,64.142
2017/12/22,64.876
2017/12/23,57.581
2017/12/24,52.29
2017/12/25,52.108
2017/12/26,53.831
2017/12/27,56.46
2017/12/28,57.389
2017/12/29,60.711
2017/12/30,61.73
2017/12/31,55.634
2018/01/01,54.519
2018/01/02,59.884
2018/01/03,61.496
2018/01/04,63.515
2018/01/05,61.192
2018/01/06,59.885
2018/01/07,57.801
2018/01/08,59.056
2018/01/09,59.859
2018/01/10,57.608
2018/01/11,57.503
2018/01/12,55.924
2018/01/13,57.256
2018/01/14,54.508
2018/01/15,57.221
2018/01/16,58.681
2018/01/17,58.657
2018/01/18,56.579
2018/01/19,52.267
2018/01/20,50.812
2018/01/21,51.338
2018/01/22,50.487
2018/01/23,49.369
2018/01/24,48.994
2018/01/25,45.949
2018/01/26,50.171
2018/01/27,47.351
2018/01/28,48.754
2018/01/29,49.906
2018/01/30,49.181
2018/01/31,48.475
2018/02/01,51.691
2018/02/02,50.994
2018/02/03,47.068
2018/02/04,46.763
2018/02/05,48.655
2018/02/06,48.967
2018/02/07,47.306
2018/02/08,44.243
2018/02/09,47.045
2018/02/10,48.491
2018/02/11,46.801
2018/02/12,48.186
2018/02/13,46.315
2018/02/14,46.331
2018/02/15,47.147
2018/02/16,45.47
2018/02/17,47.27
2018/02/18,46.89
2018/02/19,48.376
2018/02/20,50.339
2018/02/21,49.402
2018/02/22,47.191
2018/02/23,46.491
2018/02/24,46.485
2018/02/25,45.427
2018/02/26,46.816
2018/02/27,45.715
2018/02/28,46.498
2018/03/01,45.551
2018/03/02,47.408
2018/03/03,45.51
2018/03/04,44.724
2018/03/05,48.085
2018/03/06,47.001
2018/03/07,49.104
2018/03/08,46.588
2018/03/09,45.554
2018/03/10,44.073
2018/03/11,44.629
2018/03/12,46.785
2018/03/13,47.435
2018/03/14,46.659
2018/03/15,46.192
2018/03/16,46.193
2018/03/17,44.44
2018/03/18,47.489
2018/03/19,48.136
2018/03/20,46.874
2018/03/21,48.081
2018/03/22,45.745
2018/03/23,47.678
2018/03/24,45.807
2018/03/25,43.412
2018/03/26,46.738
2018/03/27,45.562
2018/03/28,45.445
2018/03/29,45.576
2018/03/30,47.291
2018/03/31,45.819
2018/04/01,44.672
2018/04/02,46.553
2018/04/03,48.173
2018/04/04,47.623
2018/04/05,49.907
2018/04/06,48.358
2018/04/07,44.976
2018/04/08,47.022
2018/04/09,47.497
2018/04/10,46.325
2018/04/11,47.637
2018/04/12,50.415
2018/04/13,51.615
2018/04/14,47.834
2018/04/15,48.124
2018/04/16,49.589
2018/04/17,52.062
2018/04/18,50.763
2018/04/19,54.09
2018/04/20,54.602
2018/04/21,51.733
2018/04/22,51.816
2018/04/23,53.455
2018/04/24,53.858
2018/04/25,53.244
2018/04/26,53.058
2018/04/27,51.982
2018/04/28,52.35
2018/04/29,51.644
2018/04/30,52.408
2018/05/01,49.963
2018/05/02,52.593
2018/05/03,54.335
2018/05/04,59.155
2018/05/05,51.739
2018/05/06,48.804
2018/05/07,51.659
2018/05/08,52.499
2018/05/09,52.808
2018/05/10,53.482
2018/05/11,52.541
2018/05/12,51.319
2018/05/13,50.477
2018/05/14,51.71
2018/05/15,50.959
2018/05/16,51.863
2018/05/17,52.779
2018/05/18,52.636
2018/05/19,53.118
2018/05/20,50.574
2018/05/21,51.443
2018/05/22,52.149
2018/05/23,52.536
2018/05/24,51.66
2018/05/25,51.249
2018/05/26,49.708
2018/05/27,50.268
2018/05/28,53.5
2018/05/29,51.511
2018/05/30,51.695
2018/05/31,52.303
2018/06/01,49.255
2018/06/02,49.658
2018/06/03,51.351
2018/06/04,51.231
2018/06/05,50.095
2018/06/06,48.968
2018/06/07,49.922
2018/06/08,47.563
2018/06/09,49.738
2018/06/10,49.819
2018/06/11,49.716
2018/06/12,49.773
2018/06/13,51.058
2018/06/14,49.542
2018/06/15,49.441
2018/06/16,43.989
2018/06/17,44.437
2018/06/18,46.807
2018/06/19,50.638
2018/06/20,51.692
2018/06/21,49.401
2018/06/22,50.224
2018/06/23,46.23
2018/06/24,46.072
2018/06/25,53.037
2018/06/26,48.884
2018/06/27,50.404
2018/06/28,49.367
2018/06/29,48.995
2018/06/30,45.274
2018/07/01,44.917
2018/07/02,40.646
2018/07/03,44.115
2018/07/04,40.435
2018/07/05,43.536
2018/07/06,41.627
2018/07/07,42.579
2018/07/08,47.766
2018/07/09,48.434
2018/07/10,49.731
2018/07/11,48.224
2018/07/12,45.884
2018/07/13,45.803
2018/07/14,44.203
2018/07/15,42.637
2018/07/16,50.804
2018/07/17,50.723
2018/07/18,52.031
2018/07/19,51.669
2018/07/20,49.698
2018/07/21,48.162
2018/07/22,49.882
2018/07/23,52.371
2018/07/24,53.128
2018/07/25,53.206
2018/07/26,51.154
2018/07/27,53.063
2018/07/28,50.329
2018/07/29,50.711
2018/07/30,51.995
2018/07/31,51.57
2018/08/01,51.977
2018/08/02,52.695
2018/08/03,51.73
2018/08/04,50.561
2018/08/05,49.977
2018/08/06,49.806
2018/08/07,47.537
2018/08/08,45.157
2018/08/09,44.277
2018/08/10,47.232
2018/08/11,48.849
2018/08/12,48.307
2018/08/13,50.276
2018/08/14,50.105
2018/08/15,48.55
2018/08/16,51.11
2018/08/17,47.208
2018/08/18,47.969
2018/08/19,47.005
2018/08/20,49.423
2018/08/21,47.395
2018/08/22,47.025
2018/08/23,47.21
2018/08/24,47.089
2018/08/25,46.387
2018/08/26,46.268
2018/08/27,49.319
2018/08/28,48.06
2018/08/29,45.543
2018/08/30,47.496
2018/08/31,46.906
2018/09/01,50.15
2018/09/02,48.747
2018/09/03,49.203
2018/09/04,47.559
2018/09/05,49.129
2018/09/06,47.631
2018/09/07,47.365
2018/09/08,45.844
2018/09/09,46.857
2018/09/10,46.693
2018/09/11,46.516
2018/09/12,47.166
2018/09/13,46.511
2018/09/14,44.734
2018/09/15,43.297
2018/09/16,42.433
2018/09/17,47.308
2018/09/18,45.102
2018/09/19,45.435
2018/09/20,45.053
2018/09/21,47.394
2018/09/22,44.275
2018/09/23,44.207
2018/09/24,44.818
2018/09/25,46.812
2018/09/26,45.685
2018/09/27,46.236
2018/09/28,46.067
2018/09/29,43.139
2018/09/30,45.579
2018/10/01,45.443
2018/10/02,46.206
2018/10/03,49.785
2018/10/04,49.794
2018/10/05,51.607
2018/10/06,51.682
2018/10/07,46.742
2018/10/08,49.034
2018/10/09,48.754
2018/10/10,47.771
2018/10/11,50.511
2018/10/12,50.087
2018/10/13,49.053
2018/10/14,47.553
2018/10/15,50.188
2018/10/16,50.869
2018/10/17,51.123
2018/10/18,50.328
2018/10/19,52.195
2018/10/20,48.609
2018/10/21,47.301
2018/10/22,50.931
2018/10/23,49.85
2018/10/24,48.659
2018/10/25,48.9
2018/10/26,49.664
2018/10/27,46.967
2018/10/28,47.573
2018/10/29,53.009
2018/10/30,52.669
2018/10/31,51.442
2018/11/01,51.616
2018/11/02,49.42
2018/11/03,47.192
2018/11/04,47.52
2018/11/05,51.353
2018/11/06,52.102
2018/11/07,50.338
2018/11/08,49.845
2018/11/09,49.434
2018/11/10,46.357
2018/11/11,48.539
2018/11/12,50.858
2018/11/13,49.915
2018/11/14,51.431
2018/11/15,50.376
2018/11/16,49.767
2018/11/17,47.277
2018/11/18,46.208
2018/11/19,53.451
2018/11/20,53.583
2018/11/21,51.125
2018/11/22,50.572
2018/11/23,50.104
2018/11/24,46.923
2018/11/25,48.637
2018/11/26,50.113
2018/11/27,50.552
2018/11/28,53.398
2018/11/29,49.892
2018/11/30,52.006
2018/12/01,48.435
2018/12/02,46.925
2018/12/03,49.646
2018/12/04,50.453
2018/12/05,51.886
2018/12/06,51.634
2018/12/07,50.693
2018/12/08,49.691
2018/12/09,47.483
2018/12/10,49.927
2018/12/11,48.972
2018/12/12,48.868
2018/12/13,50.525
2018/12/14,50.609
2018/12/15,49.774
2018/12/16,47.904
2018/12/17,50.801
2018/12/18,50.06
2018/12/19,52.234
2018/12/20,52.477
2018/12/21,52.694
2018/12/22,46.718
2018/12/23,49.296
2018/12/24,52.826
2018/12/25,48.882
2018/12/26,50.081
2018/12/27,49.523
2018/12/28,50.685
2018/12/29,49.281
2018/12/30,45.464
2018/12/31,48.515
2019/01/01,45.368
2019/01/02,51.601
2019/01/03,51.867
2019/01/04,49.852
2019/01/05,48.281
2019/01/06,47.32
2019/01/07,50.066
2019/01/08,50.168
2019/01/09,50.406
2019/01/10,51.456
2019/01/11,49.6
2019/01/12,45.878
2019/01/13,47.195
2019/01/14,51.3
2019/01/15,49.742
2019/01/16,48.43
2019/01/17,48.837
2019/01/18,49.79
2019/01/19,49.8
2019/01/20,49.735
2019/01/21,51.784
2019/01/22,52.792
2019/01/23,49.43
2019/01/24,48.816
2019/01/25,48.129
2019/01/26,46.332
2019/01/27,47.553
2019/01/28,51.295
2019/01/29,51.175
2019/01/30,50.658
2019/01/31,48.829
2019/02/01,47.978
2019/02/02,45.775
2019/02/03,44.642
2019/02/04,44.293
2019/02/05,44.222
2019/02/06,45.042
2019/02/07,45.023
2019/02/08,47.528
2019/02/09,44.85
2019/02/10,43.198
2019/02/11,45.938
2019/02/12,46.447
2019/02/13,49.33
2019/02/14,48.489
2019/02/15,48.173
2019/02/16,47.432
2019/02/17,47.098
2019/02/18,50.733
2019/02/19,51.855
2019/02/20,51.663
2019/02/21,52.457
2019/02/22,51.614
2019/02/23,48.467
2019/02/24,52.013
2019/02/25,53.74
2019/02/26,52.583
2019/02/27,51.746
2019/02/28,51.852
2019/03/01,52.2
2019/03/02,50.922
2019/03/03,48.858
2019/03/04,55.729
2019/03/05,54.42
2019/03/06,53.299
2019/03/07,52.931
2019/03/08,52.313
2019/03/09,51.916
2019/03/10,47.799
2019/03/11,50.747
2019/03/12,52.234
2019/03/13,52.709
2019/03/14,52.738
2019/03/15,51.469
2019/03/16,48.628
2019/03/17,48.104
2019/03/18,52.59
2019/03/19,55.696
2019/03/20,55.356
2019/03/21,54.619
2019/03/22,55.153
2019/03/23,51.139
2019/03/24,50.419
2019/03/25,55.504
2019/03/26,54.365
2019/03/27,54.186
2019/03/28,54.611
2019/03/29,54.919
2019/03/30,56.332
2019/03/31,54.93
2019/04/01,57.034
2019/04/02,60.339
2019/04/03,59.523
2019/04/04,54.951
2019/04/05,52.032
2019/04/06,48.766
2019/04/07,49.488
2019/04/08,54.087
2019/04/09,53.498
2019/04/10,54.294
2019/04/11,56.743
2019/04/12,54.848
2019/04/13,50.73
2019/04/14,47.813
2019/04/15,51.081
2019/04/16,52.569
2019/04/17,53.648
2019/04/18,54.314
2019/04/19,54.086
2019/04/20,53.754
2019/04/21,50.924
2019/04/22,54.821
2019/04/23,55.237
2019/04/24,52.225
2019/04/25,52.75
2019/04/26,51.759
2019/04/27,47.259
2019/04/28,48.707
2019/04/29,50.334
2019/04/30,53.704
2019/05/01,53.514
2019/05/02,49.959
2019/05/03,51.862
2019/05/04,49.776
2019/05/05,50.387
2019/05/06,53.262
2019/05/07,51.116
2019/05/08,52.313
2019/05/09,53.589
2019/05/10,54.325
2019/05/11,54.553
2019/05/12,53.25
2019/05/13,55.039
2019/05/14,57.854
2019/05/15,58.489
2019/05/16,60.671
2019/05/17,55.771
2019/05/18,52.42
2019/05/19,53.083
2019/05/20,57.004
2019/05/21,54.916
2019/05/22,57
2019/05/23,55.826
2019/05/24,57.762
2019/05/25,54.974
2019/05/26,51.87
2019/05/27,57.624
2019/05/28,56.406
2019/05/29,57.507
2019/05/30,55.332
2019/05/31,54.518
2019/06/01,57.162
2019/06/02,54.648
2019/06/03,54.579
2019/06/04,54.672
2019/06/05,51.18
2019/06/06,52.051
2019/06/07,49.661
2019/06/08,56.888
2019/06/09,48.39
2019/06/10,54.663
2019/06/11,53.745
2019/06/12,51.89
2019/06/13,49.085
2019/06/14,50.954
2019/06/15,53.602
2019/06/16,52.316
2019/06/17,53.586
2019/06/18,51.179
2019/06/19,52.033
2019/06/20,54.303
2019/06/21,49.251
2019/06/22,48.809
2019/06/23,49.181
