Date,mining_profitability7roc
2016/07/14,6.107
2016/07/15,12.285
2016/07/16,3.511
2016/07/17,1.789
2016/07/18,6.292
2016/07/19,5.775
2016/07/20,17.558
2016/07/21,12.272
2016/07/22,11.799
2016/07/23,18.428
2016/07/24,16.234
2016/07/25,21.562
2016/07/26,20.136
2016/07/27,20.001
2016/07/28,10.298
2016/07/29,1.717
2016/07/30,-2.469
2016/07/31,1.555
2016/08/01,-7.375
2016/08/02,-10.193
2016/08/03,-19.678
2016/08/04,-8.242
2016/08/05,-10.732
2016/08/06,-12.696
2016/08/07,-8.721
2016/08/08,-5.98
2016/08/09,2.322
2016/08/10,4.804
2016/08/11,-5.975
2016/08/12,-4.276
2016/08/13,-3.198
2016/08/14,-6.044
2016/08/15,-6.136
2016/08/16,-11.819
2016/08/17,-13.705
2016/08/18,-10.049
2016/08/19,-12.383
2016/08/20,-10.802
2016/08/21,-8.519
2016/08/22,-7.608
2016/08/23,-7.245
2016/08/24,-5.652
2016/08/25,-6.374
2016/08/26,-6.233
2016/08/27,-6.957
2016/08/28,-8.359
2016/08/29,-7.348
2016/08/30,-3.05
2016/08/31,-2.585
2016/09/01,3.652
2016/09/02,6.454
2016/09/03,7.048
2016/09/04,10.504
2016/09/05,7.417
2016/09/06,4.256
2016/09/07,3.038
2016/09/08,-2.933
2016/09/09,-1.652
2016/09/10,-3.69
2016/09/11,-5.991
2016/09/12,-4.372
2016/09/13,-1.491
2016/09/14,-2.907
2016/09/15,-1.958
2016/09/16,-0.604
2016/09/17,-0.257
2016/09/18,5.657
2016/09/19,21.777
2016/09/20,8.508
2016/09/21,6.946
2016/09/22,10.034
2016/09/23,6.896
2016/09/24,2.064
2016/09/25,-4.035
2016/09/26,-17.232
2016/09/27,-3.594
2016/09/28,-7.897
2016/09/29,-13.41
2016/09/30,-12.33
2016/10/01,-2.884
2016/10/02,-0.81
2016/10/03,-3.928
2016/10/04,-13.037
2016/10/05,-3.529
2016/10/06,-4.08
2016/10/07,7.816
2016/10/08,-6.075
2016/10/09,-16.088
2016/10/10,-16.124
2016/10/11,-13.841
2016/10/12,-12.105
2016/10/13,-6.168
2016/10/14,-24.7
2016/10/15,-20.924
2016/10/16,-12.315
2016/10/17,-5.252
2016/10/18,0.657
2016/10/19,-5.7
2016/10/20,-8.762
2016/10/21,-8.24
2016/10/22,-6.043
2016/10/23,-5.432
2016/10/24,-8.25
2016/10/25,-17.023
2016/10/26,-15.484
2016/10/27,-15.314
2016/10/28,-6.038
2016/10/29,8.083
2016/10/30,18.644
2016/10/31,16.353
2016/11/01,32.51
2016/11/02,53.345
2016/11/03,62.452
2016/11/04,73.275
2016/11/05,66.252
2016/11/06,53.009
2016/11/07,35.99
2016/11/08,10.369
2016/11/09,-8.003
2016/11/10,-4.612
2016/11/11,-10.443
2016/11/12,-19.831
2016/11/13,-26.683
2016/11/14,-20.718
2016/11/15,-10.195
2016/11/16,-3.391
2016/11/17,-11.434
2016/11/18,-15.328
2016/11/19,-20.032
2016/11/20,-21.608
2016/11/21,-22.828
2016/11/22,-15.645
2016/11/23,-14.393
2016/11/24,-8.471
2016/11/25,-4.005
2016/11/26,-0.085
2016/11/27,10.549
2016/11/28,12.152
2016/11/29,-3.796
2016/11/30,-5.462
2016/12/01,-12.526
2016/12/02,-20.064
2016/12/03,-20.514
2016/12/04,-24.965
2016/12/05,-22.707
2016/12/06,-18.244
2016/12/07,-13.048
2016/12/08,-5.272
2016/12/09,-5.55
2016/12/10,-3.562
2016/12/11,-2.631
2016/12/12,4.736
2016/12/13,6.212
2016/12/14,-3.021
2016/12/15,-14.986
2016/12/16,-11.744
2016/12/17,-11.811
2016/12/18,-9.717
2016/12/19,-15.601
2016/12/20,-17.363
2016/12/21,-15.773
2016/12/22,-10.859
2016/12/23,-4.056
2016/12/24,4.428
2016/12/25,2.52
2016/12/26,0.688
2016/12/27,5.397
2016/12/28,5.266
2016/12/29,20.017
2016/12/30,16.922
2016/12/31,4.851
2017/01/01,13.114
2017/01/02,16.252
2017/01/03,23.418
2017/01/04,32.212
2017/01/05,12.844
2017/01/06,4.567
2017/01/07,5.911
2017/01/08,2.362
2017/01/09,5.394
2017/01/10,-3.582
2017/01/11,-15.276
2017/01/12,-18.31
2017/01/13,-13.154
2017/01/14,-10.2
2017/01/15,-11.203
2017/01/16,-13.845
2017/01/17,-8.904
2017/01/18,-1.483
2017/01/19,0.403
2017/01/20,3.87
2017/01/21,5.316
2017/01/22,5.636
2017/01/23,4.457
2017/01/24,0.532
2017/01/25,-4.563
2017/01/26,-1.589
2017/01/27,-5.46
2017/01/28,-4.955
2017/01/29,-4.842
2017/01/30,-2.196
2017/01/31,-2.957
2017/02/01,0.102
2017/02/02,-0.468
2017/02/03,2.817
2017/02/04,5.936
2017/02/05,0.534
2017/02/06,-0.184
2017/02/07,1.458
2017/02/08,-1.308
2017/02/09,-1.862
2017/02/10,-7.312
2017/02/11,-9.015
2017/02/12,-5.65
2017/02/13,-6.203
2017/02/14,-0.726
2017/02/15,5.21
2017/02/16,6.886
2017/02/17,7.999
2017/02/18,4.162
2017/02/19,4.057
2017/02/20,5.278
2017/02/21,-4.698
2017/02/22,-8.794
2017/02/23,-6.688
2017/02/24,-2.627
2017/02/25,-1.122
2017/02/26,0.121
2017/02/27,4.856
2017/02/28,13.019
2017/03/01,15.443
2017/03/02,29.504
2017/03/03,32.465
2017/03/04,31.211
2017/03/05,23.469
2017/03/06,20.33
2017/03/07,13.523
2017/03/08,0.941
2017/03/09,-16
2017/03/10,-14.704
2017/03/11,-7.603
2017/03/12,9.03
2017/03/13,28.558
2017/03/14,36.685
2017/03/15,55.874
2017/03/16,117.761
2017/03/17,125.867
2017/03/18,74.451
2017/03/19,65.174
2017/03/20,44.714
2017/03/21,36.72
2017/03/22,24.882
2017/03/23,-8.91
2017/03/24,-7.902
2017/03/25,21.567
2017/03/26,10.314
2017/03/27,0.283
2017/03/28,1.199
2017/03/29,9.747
2017/03/30,13.113
2017/03/31,-4.273
2017/04/01,-12.119
2017/04/02,-9.69
2017/04/03,-7.36
2017/04/04,-16.981
2017/04/05,-16.828
2017/04/06,-20.132
2017/04/07,-17.604
2017/04/08,-16.158
2017/04/09,-16.074
2017/04/10,-16.128
2017/04/11,-7.049
2017/04/12,-9.172
2017/04/13,7.045
2017/04/14,2.459
2017/04/15,-0.259
2017/04/16,2.847
2017/04/17,3.224
2017/04/18,4.167
2017/04/19,3.304
2017/04/20,-9.276
2017/04/21,-3.58
2017/04/22,-6.154
2017/04/23,-7.953
2017/04/24,-2.831
2017/04/25,-3.914
2017/04/26,-3.702
2017/04/27,6.55
2017/04/28,18.652
2017/04/29,24.322
2017/04/30,33.032
2017/05/01,38.314
2017/05/02,36.182
2017/05/03,35.272
2017/05/04,37.456
2017/05/05,30.516
2017/05/06,26.699
2017/05/07,20.416
2017/05/08,6.469
2017/05/09,-0.078
2017/05/10,4.85
2017/05/11,-6.714
2017/05/12,-11.926
2017/05/13,-12.81
2017/05/14,-17.077
2017/05/15,-13.602
2017/05/16,-7.525
2017/05/17,-11.421
2017/05/18,-5.486
2017/05/19,11.546
2017/05/20,25.421
2017/05/21,35.763
2017/05/22,63.195
2017/05/23,72.878
2017/05/24,93.238
2017/05/25,90.419
2017/05/26,50.237
2017/05/27,10.747
2017/05/28,21.194
2017/05/29,2.722
2017/05/30,10.575
2017/05/31,8.06
2017/06/01,-5.804
2017/06/02,0.346
2017/06/03,22.331
2017/06/04,12.133
2017/06/05,13.474
2017/06/06,3.657
2017/06/07,-6.676
2017/06/08,-0.02
2017/06/09,6.968
2017/06/10,17.561
2017/06/11,24.491
2017/06/12,33.396
2017/06/13,32.35
2017/06/14,27.082
2017/06/15,12.116
2017/06/16,13.644
2017/06/17,3.924
2017/06/18,-5.353
2017/06/19,-15.802
2017/06/20,-21.932
2017/06/21,-25.448
2017/06/22,-15.771
2017/06/23,-20.703
2017/06/24,-22.163
2017/06/25,-29.88
2017/06/26,-37.524
2017/06/27,-38.852
2017/06/28,-20.537
2017/06/29,-15.147
2017/06/30,-19.618
2017/07/01,-25.839
2017/07/02,-19.041
2017/07/03,-4.039
2017/07/04,1.982
2017/07/05,-16.624
2017/07/06,-19.781
2017/07/07,-18.689
2017/07/08,-15.32
2017/07/09,-14.805
2017/07/10,-31.448
2017/07/11,-39.854
2017/07/12,-33.107
2017/07/13,-31.965
2017/07/14,-31.833
2017/07/15,-32.987
2017/07/16,-44.445
2017/07/17,-24.421
2017/07/18,3.337
2017/07/19,4.504
2017/07/20,-1.959
2017/07/21,3.092
2017/07/22,14.57
2017/07/23,37.52
2017/07/24,22.191
2017/07/25,-4.342
2017/07/26,-16.086
2017/07/27,-9.962
2017/07/28,-13.738
2017/07/29,-19.48
2017/07/30,-15.778
2017/07/31,-21.056
2017/08/01,-14.934
2017/08/02,-8.159
2017/08/03,-6.539
2017/08/04,-5.091
2017/08/05,6.615
2017/08/06,11.928
2017/08/07,20.194
2017/08/08,27.268
2017/08/09,30.309
2017/08/10,27.832
2017/08/11,31.515
2017/08/12,23.781
2017/08/13,7.521
2017/08/14,5.951
2017/08/15,-3.111
2017/08/16,-1.347
2017/08/17,-2.92
2017/08/18,-3.832
2017/08/19,-11.779
2017/08/20,-6.513
2017/08/21,2.622
2017/08/22,3.601
2017/08/23,-2.508
2017/08/24,-0.972
2017/08/25,-12.611
2017/08/26,-7.952
2017/08/27,-5.338
2017/08/28,-9.642
2017/08/29,-3.938
2017/08/30,-0.67
2017/08/31,1.71
2017/09/01,15.294
2017/09/02,9.52
2017/09/03,1.317
2017/09/04,-11.379
2017/09/05,-16.649
2017/09/06,-10.934
2017/09/07,-15.344
2017/09/08,-21.42
2017/09/09,-19.965
2017/09/10,-17.295
2017/09/11,-9.258
2017/09/12,-6.302
2017/09/13,-21.319
2017/09/14,-26.809
2017/09/15,-27.045
2017/09/16,-15.304
2017/09/17,-17.752
2017/09/18,-5.062
2017/09/19,-6.103
2017/09/20,2.274
2017/09/21,4.622
2017/09/22,-11.533
2017/09/23,-15.725
2017/09/24,-7.448
2017/09/25,-17.606
2017/09/26,-15.43
2017/09/27,-16.046
2017/09/28,-7.791
2017/09/29,16.841
2017/09/30,16.731
2017/10/01,7.348
2017/10/02,4.064
2017/10/03,1.762
2017/10/04,-0.717
2017/10/05,-5.808
2017/10/06,-0.713
2017/10/07,-0.675
2017/10/08,2.036
2017/10/09,-1.367
2017/10/10,-0.435
2017/10/11,2.445
2017/10/12,5.788
2017/10/13,3.515
2017/10/14,8.445
2017/10/15,4.751
2017/10/16,11.555
2017/10/17,29.296
2017/10/18,22.134
2017/10/19,18.541
2017/10/20,17.107
2017/10/21,1.804
2017/10/22,4.846
2017/10/23,0.159
2017/10/24,-10.226
2017/10/25,-7.611
2017/10/26,-2.561
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-0.344
2017/11/02,-3.667
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,5.013
2017/11/09,12.891
2017/11/10,4.684
2017/11/11,0.398
2017/11/12,1.295
2017/11/13,4.072
2017/11/14,8.087
2017/11/15,13.638
2017/11/16,5.226
2017/11/17,9.17
2017/11/18,12.549
2017/11/19,21.272
2017/11/20,12.247
2017/11/21,9.58
2017/11/22,6.311
2017/11/23,11.553
2017/11/24,17.166
2017/11/25,24.648
2017/11/26,16.802
2017/11/27,27.472
2017/11/28,26.098
2017/11/29,23.457
2017/11/30,7.512
2017/12/01,3.431
2017/12/02,-1.63
2017/12/03,5.056
2017/12/04,-1.567
2017/12/05,1.545
2017/12/06,-0.991
2017/12/07,8.731
2017/12/08,9.195
2017/12/09,11.855
2017/12/10,-1.079
2017/12/11,1.539
2017/12/12,17.866
2017/12/13,38.349
2017/12/14,46.506
2017/12/15,28.647
2017/12/16,26.214
2017/12/17,36.854
2017/12/18,36.316
2017/12/19,30.668
2017/12/20,13.505
2017/12/21,7.787
2017/12/22,1.849
2017/12/23,0.7
2017/12/24,-11.312
2017/12/25,-6.844
2017/12/26,-17.379
2017/12/27,-15.235
2017/12/28,-22.892
2017/12/29,-2.418
2017/12/30,-8.853
2017/12/31,2.445
2018/01/01,-0.118
2018/01/02,11.201
2018/01/03,16.162
2018/01/04,36.674
2018/01/05,37.647
2018/01/06,53.409
2018/01/07,57.253
2018/01/08,59.818
2018/01/09,47.052
2018/01/10,53.972
2018/01/11,25.408
2018/01/12,12.197
2018/01/13,15.039
2018/01/14,9.829
2018/01/15,3.115
2018/01/16,-17.481
2018/01/17,-39.021
2018/01/18,-23.891
2018/01/19,-21.471
2018/01/20,-25.458
2018/01/21,-28.027
2018/01/22,-31.578
2018/01/23,-21.611
2018/01/24,-3.881
2018/01/25,-10.124
2018/01/26,-11.928
2018/01/27,-11.81
2018/01/28,2.139
2018/01/29,7.339
2018/01/30,5.303
2018/01/31,-0.079
2018/02/01,-1.388
2018/02/02,-17.773
2018/02/03,-20.177
2018/02/04,-30.932
2018/02/05,-40.256
2018/02/06,-44.787
2018/02/07,-33.407
2018/02/08,-32.776
2018/02/09,-17.221
2018/02/10,-12.124
2018/02/11,-15.678
2018/02/12,3.127
2018/02/13,15.147
2018/02/14,5.681
2018/02/15,11.21
2018/02/16,7.545
2018/02/17,5.58
2018/02/18,12.937
2018/02/19,8.751
2018/02/20,12.72
2018/02/21,-0.543
2018/02/22,-13.654
2018/02/23,-9.151
2018/02/24,-13.376
2018/02/25,-14.84
2018/02/26,-11.043
2018/02/27,-8.567
2018/02/28,-4.435
2018/03/01,-0.009
2018/03/02,-1.026
2018/03/03,-4.936
2018/03/04,0.423
2018/03/05,-2.341
2018/03/06,-9.687
2018/03/07,-14.388
2018/03/08,-18.192
2018/03/09,-22.991
2018/03/10,-15.883
2018/03/11,-18.794
2018/03/12,-19.056
2018/03/13,-18.64
2018/03/14,-14.855
2018/03/15,-17.409
2018/03/16,-14.887
2018/03/17,-21.974
2018/03/18,-30.092
2018/03/19,-26.944
2018/03/20,-23.957
2018/03/21,-16.534
2018/03/22,-10.018
2018/03/23,-13.79
2018/03/24,-5.931
2018/03/25,2.97
2018/03/26,-8.288
2018/03/27,-14.728
2018/03/28,-20.981
2018/03/29,-23.883
2018/03/30,-25.467
2018/03/31,-24.875
2018/04/01,-26.376
2018/04/02,-19.884
2018/04/03,-9.245
2018/04/04,-11.155
2018/04/05,-6.66
2018/04/06,-4.045
2018/04/07,-5.602
2018/04/08,5.04
2018/04/09,8.216
2018/04/10,0.05
2018/04/11,8.344
2018/04/12,18.711
2018/04/13,42.47
2018/04/14,34.213
2018/04/15,33.277
2018/04/16,25.344
2018/04/17,26.615
2018/04/18,25.311
2018/04/19,21.632
2018/04/20,16.362
2018/04/21,19.333
2018/04/22,19.652
2018/04/23,22.282
2018/04/24,35.413
2018/04/25,23.103
2018/04/26,12.225
2018/04/27,10.785
2018/04/28,13.795
2018/04/29,8.583
2018/04/30,6.66
2018/05/01,-4.684
2018/05/02,5.227
2018/05/03,17.78
2018/05/04,15.626
2018/05/05,14.469
2018/05/06,12.196
2018/05/07,4.268
2018/05/08,6.579
2018/05/09,4.254
2018/05/10,0.143
2018/05/11,-12.016
2018/05/12,-19.747
2018/05/13,-13.809
2018/05/14,-2.568
2018/05/15,-0.168
2018/05/16,-5.506
2018/05/17,-7.036
2018/05/18,-1.758
2018/05/19,7.826
2018/05/20,3.452
2018/05/21,-1.927
2018/05/22,-7.486
2018/05/23,-10.831
2018/05/24,-14.982
2018/05/25,-11.461
2018/05/26,-14.362
2018/05/27,-16.734
2018/05/28,-20.729
2018/05/29,-17.585
2018/05/30,-6.225
2018/05/31,-1.957
2018/06/01,-0.643
2018/06/02,-0.242
2018/06/03,6.002
2018/06/04,12.564
2018/06/05,7.689
2018/06/06,7.403
2018/06/07,6.244
2018/06/08,0.494
2018/06/09,-2.109
2018/06/10,-10.502
2018/06/11,-15.854
2018/06/12,-15.675
2018/06/13,-23.571
2018/06/14,-21.298
2018/06/15,-17.125
2018/06/16,-15.662
2018/06/17,-10.952
2018/06/18,-7.868
2018/06/19,-0.905
2018/06/20,6.647
2018/06/21,2.67
2018/06/22,-5.89
2018/06/23,-8.727
2018/06/24,-13.298
2018/06/25,-9.33
2018/06/26,-13.517
2018/06/27,-20.669
2018/06/28,-17.777
2018/06/29,-15.749
2018/06/30,0.38
2018/07/01,16.055
2018/07/02,27.759
2018/07/03,20.005
2018/07/04,22.28
2018/07/05,14.183
2018/07/06,23.625
2018/07/07,7.315
2018/07/08,-3.978
2018/07/09,-17.855
2018/07/10,-18.186
2018/07/11,-11.973
2018/07/12,-8.561
2018/07/13,-11.38
2018/07/14,-4.064
2018/07/15,2.674
2018/07/16,-2.981
2018/07/17,7.354
2018/07/18,6.405
2018/07/19,4.093
2018/07/20,0.599
2018/07/21,0.571
2018/07/22,-7.909
2018/07/23,-3.237
2018/07/24,-2.389
2018/07/25,-4.153
2018/07/26,-2.094
2018/07/27,-1.787
2018/07/28,-7.309
2018/07/29,-5.037
2018/07/30,-1.764
2018/07/31,-8.597
2018/08/01,-10.644
2018/08/02,-13.905
2018/08/03,-11.478
2018/08/04,-13.034
2018/08/05,-13.737
2018/08/06,-12.247
2018/08/07,-5.669
2018/08/08,-6.222
2018/08/09,-5.301
2018/08/10,-10.525
2018/08/11,-22.289
2018/08/12,-19.156
2018/08/13,-21.865
2018/08/14,-35.838
2018/08/15,-27.112
2018/08/16,-23.027
2018/08/17,-11.824
2018/08/18,-1.649
2018/08/19,-5.905
2018/08/20,-5.428
2018/08/21,5.257
2018/08/22,-3.035
2018/08/23,-5.108
2018/08/24,-9.916
2018/08/25,-9.361
2018/08/26,-7.753
2018/08/27,-5.13
2018/08/28,4.355
2018/08/29,6.284
2018/08/30,2.882
2018/08/31,-1.681
2018/09/01,6.055
2018/09/02,10.207
2018/09/03,7.519
2018/09/04,3.134
2018/09/05,-9.509
2018/09/06,-18.472
2018/09/07,-18.924
2018/09/08,-25.495
2018/09/09,-29.022
2018/09/10,-27.994
2018/09/11,-29.293
2018/09/12,-26.289
2018/09/13,-2.501
2018/09/14,3.153
2018/09/15,10.586
2018/09/16,13.426
2018/09/17,11.393
2018/09/18,7.645
2018/09/19,18.388
2018/09/20,2.271
2018/09/21,10.117
2018/09/22,6.163
2018/09/23,7.168
2018/09/24,8.415
2018/09/25,4.148
2018/09/26,-1.288
2018/09/27,1.244
2018/09/28,-6.72
2018/09/29,-4.036
2018/09/30,-3.586
2018/10/01,-1.915
2018/10/02,7.752
2018/10/03,3.699
2018/10/04,2.545
2018/10/05,-1.64
2018/10/06,-1.646
2018/10/07,-4.665
2018/10/08,-4.249
2018/10/09,-3.522
2018/10/10,0.7
2018/10/11,-8.553
2018/10/12,-10.036
2018/10/13,-9.949
2018/10/14,-9.212
2018/10/15,-5.244
2018/10/16,-5.498
2018/10/17,-4.061
2018/10/18,1.694
2018/10/19,3.359
2018/10/20,4.633
2018/10/21,6.636
2018/10/22,1.211
2018/10/23,0.118
2018/10/24,-1.033
2018/10/25,2.362
2018/10/26,4.833
2018/10/27,-0.283
2018/10/28,-0.618
2018/10/29,-0.265
2018/10/30,-3.371
2018/10/31,-2.822
2018/11/01,-1.118
2018/11/02,0.626
2018/11/03,2.78
2018/11/04,2.106
2018/11/05,6.678
2018/11/06,11.985
2018/11/07,15.636
2018/11/08,9.083
2018/11/09,5.263
2018/11/10,5.306
2018/11/11,1.638
2018/11/12,0.708
2018/11/13,-2.334
2018/11/14,-11.129
2018/11/15,-16.444
2018/11/16,-17.178
2018/11/17,-17.176
2018/11/18,-12.706
2018/11/19,-23.516
2018/11/20,-30.246
2018/11/21,-25.396
2018/11/22,-17.064
2018/11/23,-22.842
2018/11/24,-22.881
2018/11/25,-30.605
2018/11/26,-21.748
2018/11/27,-11.357
2018/11/28,2.292
2018/11/29,2.911
2018/11/30,8.837
2018/12/01,4.835
2018/12/02,18.991
2018/12/03,11.161
2018/12/04,6.537
2018/12/05,-8.227
2018/12/06,-17.691
2018/12/07,-23.198
2018/12/08,-15.431
2018/12/09,-15.726
2018/12/10,-15.715
2018/12/11,-15.583
2018/12/12,-11.292
2018/12/13,-1.383
2018/12/14,5.095
2018/12/15,-3.957
2018/12/16,-4.889
2018/12/17,2.664
2018/12/18,14.269
2018/12/19,16.088
2018/12/20,20.767
2018/12/21,29.198
2018/12/22,30.086
2018/12/23,44.747
2018/12/24,53.715
2018/12/25,21.729
2018/12/26,12.803
2018/12/27,2.093
2018/12/28,0.085
2018/12/29,15.362
2018/12/30,-0.735
2018/12/31,-11.923
2019/01/01,6.626
2019/01/02,17.195
2019/01/03,17.448
2019/01/04,16.381
2019/01/05,6.777
2019/01/06,2.713
2019/01/07,4.668
2019/01/08,-0.354
2019/01/09,-8.888
2019/01/10,-12.79
2019/01/11,-19.83
2019/01/12,-21.015
2019/01/13,-19.078
2019/01/14,-18.274
2019/01/15,-16.249
2019/01/16,-15.93
2019/01/17,-7.504
2019/01/18,0.558
2019/01/19,-2.118
2019/01/20,-2.568
2019/01/21,-11.075
2019/01/22,-12.375
2019/01/23,-8.126
2019/01/24,-11.503
2019/01/25,-12.488
2019/01/26,-9.497
2019/01/27,-7.544
2019/01/28,-0.538
2019/01/29,4.361
2019/01/30,3.734
2019/01/31,5.519
2019/02/01,7.221
2019/02/02,7.304
2019/02/03,9.533
2019/02/04,10.102
2019/02/05,4.597
2019/02/06,-1.578
2019/02/07,1.948
2019/02/08,4.762
2019/02/09,10.534
2019/02/10,-7.357
2019/02/11,-3.691
2019/02/12,-5.451
2019/02/13,-0.211
2019/02/14,-0.43
2019/02/15,-4.021
2019/02/16,-11.751
2019/02/17,7.527
2019/02/18,17.54
2019/02/19,53.742
2019/02/20,14.411
2019/02/21,12.747
2019/02/22,14.925
2019/02/23,13.801
2019/02/24,13.757
2019/02/25,-7.126
2019/02/26,-28.593
2019/02/27,-7.251
2019/02/28,-11.403
2019/03/01,-12.228
2019/03/02,-7.673
2019/03/03,-10.364
2019/03/04,-4.997
2019/03/05,-0.925
2019/03/06,3.639
2019/03/07,9.129
2019/03/08,5.543
2019/03/09,4.617
2019/03/10,3.287
2019/03/11,4.947
2019/03/12,3.635
2019/03/13,-0.812
2019/03/14,-2.37
2019/03/15,1.873
2019/03/16,1.604
2019/03/17,1.352
2019/03/18,20.054
2019/03/19,6.754
2019/03/20,3.476
2019/03/21,5.357
2019/03/22,2.686
2019/03/23,0.543
2019/03/24,1.044
2019/03/25,-13.641
2019/03/26,-2.306
2019/03/27,6.418
2019/03/28,4.362
2019/03/29,6.091
2019/03/30,11.72
2019/03/31,11.543
2019/04/01,7.489
2019/04/02,15.045
2019/04/03,22.515
2019/04/04,13.386
2019/04/05,13.556
2019/04/06,7.722
2019/04/07,12.551
2019/04/08,25.18
2019/04/09,10.918
2019/04/10,1.449
2019/04/11,9.644
2019/04/12,5.326
2019/04/13,1.985
2019/04/14,-3.508
2019/04/15,-7.923
2019/04/16,-2.325
2019/04/17,-0.18
2019/04/18,6.986
2019/04/19,1.364
2019/04/20,0.796
2019/04/21,1.133
2019/04/22,-1.919
2019/04/23,-2.154
2019/04/24,-8.724
2019/04/25,-15.401
2019/04/26,-12.027
2019/04/27,-10.456
