Date,transactions3var
2019/06/05,1846428349
2019/06/06,1524650071
2019/06/07,747377582
2019/06/08,9713571363
2019/06/09,14817091968
2019/06/10,15444396626
2019/06/11,12058139562
2019/06/12,1839090462
2019/06/13,5510755176
2019/06/14,2140862460
2019/06/15,6045874513
2019/06/16,2160711411
2019/06/17,617933791
2019/06/18,1490403817
2019/06/19,1502874289
2019/06/20,3259162398
2019/06/21,7173850115
2019/06/22,10541450836
2019/06/23,70352264
2019/06/24,466081224
2019/06/25,4612252924
2019/06/26,2614022355
2019/06/27,2457645413
2019/06/28,6834505973
2019/06/29,12888427395
2019/06/30,19650462275
2019/07/01,13424675808
2019/07/02,13081404523
2019/07/03,6984531028
2019/07/04,4657287544
2019/07/05,2170676482
2019/07/06,2154538070
2019/07/07,12211472944
2019/07/08,9393771301
2019/07/09,9927765696
2019/07/10,905499907
2019/07/11,11093665515
2019/07/12,13250688811
2019/07/13,25760934747
2019/07/14,3642775815
2019/07/15,4652813043
2019/07/16,26263938180
2019/07/17,11681095165
2019/07/18,18756144805
2019/07/19,5367950407
2019/07/20,9155925241
2019/07/21,15924305355
2019/07/22,2332748354
2019/07/23,2473136527
2019/07/24,18049502508
2019/07/25,23306523010
2019/07/26,18770067103
2019/07/27,26473711828
2019/07/28,944876438
2019/07/29,2306792189
2019/07/30,3650574038
2019/07/31,283349523
2019/08/01,7175423356
2019/08/02,6266852803
2019/08/03,2338678974
2019/08/04,9539073361
2019/08/05,8052562166
2019/08/06,5446588904
2019/08/07,96877238
2019/08/08,458732840
2019/08/09,416198554
2019/08/10,1434805313
2019/08/11,3331919889
2019/08/12,2898565094
2019/08/13,3412561283
2019/08/14,245292563
2019/08/15,421915627
2019/08/16,385202714
2019/08/17,1026346518
2019/08/18,1625893034
2019/08/19,1843089127
2019/08/20,2313040802
2019/08/21,15035255
2019/08/22,5458181
2019/08/23,5549478
2019/08/24,579987282
2019/08/25,621413702
2019/08/26,1100032772
2019/08/27,1160944289
2019/08/28,166090075
2019/08/29,138758790
2019/08/30,22981331
2019/08/31,356737147
2019/09/01,194836930
2019/09/02,1186426689
2019/09/03,920533701
2019/09/04,360964633
2019/09/05,530554752
2019/09/06,666536068
2019/09/07,1870627304
2019/09/08,1891800198
2019/09/09,1432120189
2019/09/10,1235242765
2019/09/11,780102907
2019/09/12,173089540
2019/09/13,1898435286
2019/09/14,2127834736
2019/09/15,18357236
2019/09/16,2307791921
2019/09/17,1635738270
2019/09/18,437232083
2019/09/19,122597225
2019/09/20,104665560
2019/09/21,2685211320
2019/09/22,3851075691
2019/09/23,687595553
2019/09/24,2955708012
2019/09/25,821955862
2019/09/26,455799903
2019/09/27,497733310
2019/09/28,432197480
2019/09/29,166912065
2019/09/30,1610074775
2019/10/01,1419654863
2019/10/02,564074021
2019/10/03,149724166
2019/10/04,235730732
2019/10/05,116851261
2019/10/06,100998136
2019/10/07,559828363
2019/10/08,3232207630
2019/10/09,2568461470
2019/10/10,415883601
2019/10/11,494021089
2019/10/12,1087190149
2019/10/13,3066696884
2019/10/14,1316090577
2019/10/15,2661359953
2019/10/16,395067843
2019/10/17,29825409
2019/10/18,278339538
2019/10/19,785595011
2019/10/20,2466085427
2019/10/21,816673153
2019/10/22,2180767122
2019/10/23,636271708
2019/10/24,26276975
2019/10/25,48831753
2019/10/26,106929729
2019/10/27,1757189064
2019/10/28,1291125029
2019/10/29,1168143518
2019/10/30,33531386
2019/10/31,237125337
2019/11/01,265615989
2019/11/02,4220645649
2019/11/03,3480799378
2019/11/04,1855311658
2019/11/05,4765975847
2019/11/06,783017087
2019/11/07,4148525575
2019/11/08,5278120818
2019/11/09,10920100661
2019/11/10,1904219521
2019/11/11,2383880115
2019/11/12,2224528480
2019/11/13,4187747
2019/11/14,225896225
2019/11/15,233562451
2019/11/16,1593174980
2019/11/17,1593827306
2019/11/18,4115748354
2019/11/19,4040233390
2019/11/20,454819125
2019/11/21,910013694
2019/11/22,1931331784
2019/11/23,4981027452
2019/11/24,7439613734
2019/11/25,5109684854
2019/11/26,4593114411
2019/11/27,1629936107
2019/11/28,658177302
2019/11/29,551732955
2019/11/30,1228779293
2019/12/01,1259559335
2019/12/02,1618639334
2019/12/03,1043466410
2019/12/04,883561571
2019/12/05,497592910
2019/12/06,1272364315
2019/12/07,2891673648
2019/12/08,3026803893
2019/12/09,6878146961
2019/12/10,8268075860
2019/12/11,17364130
2019/12/12,17917474
2019/12/13,35573988
2019/12/14,1365625842
2019/12/15,1607535362
2019/12/16,2128679636
2019/12/17,2905411455
2019/12/18,137330208
2019/12/19,317743616
2019/12/20,477593808
2019/12/21,1151843214
2019/12/22,1346426029
2019/12/23,2002405144
2019/12/24,1831654298
2019/12/25,742373516
2019/12/26,238755456
2019/12/27,81188704
2019/12/28,1003999280
2019/12/29,1703748921
2019/12/30,1869296498
2019/12/31,1919843400
2020/01/01,2500275027
2020/01/02,1286535030
2020/01/03,2284177111
2020/01/04,1015652524
2020/01/05,548855124
2020/01/06,1789927647
2020/01/07,2845826236
2020/01/08,132536214
2020/01/09,192126534
2020/01/10,409019435
2020/01/11,944173008
2020/01/12,1146799883
2020/01/13,291612055
2020/01/14,3874810882
2020/01/15,3301574754
2020/01/16,134721345
2020/01/17,87983311
2020/01/18,769137949
2020/01/19,694388292
2020/01/20,139789603
2020/01/21,562813740
2020/01/22,1219675494
2020/01/23,398524758
2020/01/24,538707176
2020/01/25,2284352792
2020/01/26,945687498
2020/01/27,445221263
2020/01/28,1583948624
2020/01/29,970541802
2020/01/30,269969042
2020/01/31,169277823
2020/02/01,236084081
2020/02/02,499560333
2020/02/03,1581533689
2020/02/04,1964890729
2020/02/05,1878951174
2020/02/06,1577268098
2020/02/07,71955824
2020/02/08,520416928
2020/02/09,260977286
2020/02/10,305676810
2020/02/11,1084052027
2020/02/12,2920750881
2020/02/13,1343762935
2020/02/14,206547280
2020/02/15,1070737291
2020/02/16,2097156163
2020/02/17,286695614
2020/02/18,877121235
2020/02/19,327401316
2020/02/20,384874242
2020/02/21,115771618
2020/02/22,1284405882
2020/02/23,923599528
2020/02/24,1480708462
2020/02/25,1224890984
2020/02/26,200360571
2020/02/27,361028669
2020/02/28,113317331
2020/02/29,1573268186
2020/03/01,927008367
2020/03/02,732620878
2020/03/03,476901084
2020/03/04,79579427
2020/03/05,734030105
2020/03/06,577052558
2020/03/07,1324133484
2020/03/08,366415815
2020/03/09,4355714598
2020/03/10,2769747549
2020/03/11,872709438
2020/03/12,503921048
2020/03/13,3118653571
2020/03/14,4602892183
2020/03/15,7154576828
2020/03/16,3003308834
2020/03/17,3060793814
2020/03/18,79374806
2020/03/19,2149806762
2020/03/20,1530406458
2020/03/21,338208567
2020/03/22,2156568584
2020/03/23,2064994771
2020/03/24,578430791
2020/03/25,230575796
2020/03/26,125580794
2020/03/27,98690584
2020/03/28,2011626617
2020/03/29,3328955148
2020/03/30,2244106694
2020/03/31,3204266739
2020/04/01,457391289
2020/04/02,434543089
2020/04/03,332101436
2020/04/04,2034660673
2020/04/05,2368171563
2020/04/06,5111283721
2020/04/07,5956291010
2020/04/08,645350147
2020/04/09,1763322305
2020/04/10,2003830680
2020/04/11,752970747
2020/04/12,972082358
2020/04/13,933191702
2020/04/14,3058263233
2020/04/15,846522630
2020/04/16,115352508
2020/04/17,7529702
2020/04/18,8956171
2020/04/19,406240686
2020/04/20,1268642808
2020/04/21,1437897014
2020/04/22,247688131
2020/04/23,219048486
2020/04/24,541348659
2020/04/25,505595974
2020/04/26,564053859
2020/04/27,447093030
2020/04/28,320015684
2020/04/29,747724548
2020/04/30,804928812
2020/05/01,1135952908
2020/05/02,2975930990
2020/05/03,633683123
2020/05/04,96823594
2020/05/05,43811583
2020/05/06,661639538
2020/05/07,1399746758
2020/05/08,552693568
2020/05/09,50500335
2020/05/10,38870881
2020/05/11,38791203
2020/05/12,13353534
2020/05/13,171733166
2020/05/14,616894865
2020/05/15,780906730
2020/05/16,872757018
2020/05/17,1227579256
2020/05/18,793645865
2020/05/19,453018521
2020/05/20,16811022
2020/05/21,65840823
2020/05/22,691244004
2020/05/23,516737153
2020/05/24,1367351009
2020/05/25,484170214
2020/05/26,1390846859
2020/05/27,285219788
2020/05/28,71915219
2020/05/29,522323225
2020/05/30,770781445
2020/05/31,1708886081
2020/06/01,1074928181
2020/06/02,2897294181
2020/06/03,1156584259
2020/06/04,1154335591
2020/06/05,205242195
2020/06/06,334473630
2020/06/07,411780465
2020/06/08,100984956
2020/06/09,310209454
2020/06/10,315062138
2020/06/11,55533138
2020/06/12,451825315
2020/06/13,1434936763
2020/06/14,1816497300
2020/06/15,2751933377
2020/06/16,3403204470
2020/06/17,194208944
2020/06/18,208619293
2020/06/19,730763970
2020/06/20,201201782
2020/06/21,421589182
2020/06/22,3979375589
2020/06/23,3256032107
2020/06/24,395429125
2020/06/25,1027253422
2020/06/26,477597956
2020/06/27,133095790
2020/06/28,85642038
2020/06/29,592570890
2020/06/30,2154431081
2020/07/01,850025227
2020/07/02,1079324640
2020/07/03,90786867
2020/07/04,1628311376
2020/07/05,3366874355
2020/07/06,3266863171
2020/07/07,6175208196
2020/07/08,884419873
2020/07/09,142194208
2020/07/10,559584808
2020/07/11,1288336702
2020/07/12,474960888
2020/07/13,5825741110
2020/07/14,4071696356
2020/07/15,514086356
2020/07/16,323687803
2020/07/17,337677741
2020/07/18,16177584
2020/07/19,20223622
2020/07/20,1009223301
2020/07/21,636255571
2020/07/22,101250517
2020/07/23,124828978
2020/07/24,16443894
2020/07/25,185473835
2020/07/26,259906141
2020/07/27,2674439471
2020/07/28,2658927909
2020/07/29,1608696071
2020/07/30,752475363
2020/07/31,664318382
2020/08/01,582196493
2020/08/02,1440153188
2020/08/03,522834064
2020/08/04,467197642
2020/08/05,61338195
2020/08/06,461292790
2020/08/07,748098968
2020/08/08,754641007
2020/08/09,792773387
2020/08/10,1939714194
2020/08/11,622987510
2020/08/12,621785484
2020/08/13,340440839
2020/08/14,136241944
2020/08/15,2122520628
2020/08/16,1464936455
2020/08/17,928414033
2020/08/18,1003804224
2020/08/19,400816539
2020/08/20,382452498
2020/08/21,908683166
2020/08/22,3969229591
2020/08/23,4691012949
2020/08/24,615445244
2020/08/25,265960764
2020/08/26,152948661
2020/08/27,185149628
2020/08/28,230811411
2020/08/29,5975595
2020/08/30,26849371
2020/08/31,2206462656
2020/09/01,2166238034
2020/09/02,804635765
2020/09/03,1598262125
2020/09/04,296499094
2020/09/05,2439283505
2020/09/06,2598050147
2020/09/07,103360396
2020/09/08,136637162
2020/09/09,142919438
2020/09/10,1581099270
2020/09/11,812877558
2020/09/12,1246094360
2020/09/13,298844841
2020/09/14,389656896
2020/09/15,422636798
2020/09/16,567169867
2020/09/17,26735339670
2020/09/18,23071687478
2020/09/19,16646522971
2020/09/20,5149259235
2020/09/21,378378933
2020/09/22,486990131
2020/09/23,576039409
2020/09/24,6118909
2020/09/25,580615009
2020/09/26,1767763095
2020/09/27,835159165
2020/09/28,2484316064
2020/09/29,3088580042
2020/09/30,16890406
2020/10/01,949975121
2020/10/02,1091727402
2020/10/03,691821009
2020/10/04,355032497
2020/10/05,853852963
2020/10/06,1612536721
2020/10/07,609946545
2020/10/08,741392545
2020/10/09,151422938
2020/10/10,152007006
2020/10/11,354423089
2020/10/12,1307335194
2020/10/13,2660547145
2020/10/14,262747105
2020/10/15,4469416060
2020/10/16,4057935216
2020/10/17,6539665641
2020/10/18,4718689030
2020/10/19,2982610516
2020/10/20,3375633173
2020/10/21,483043140
2020/10/22,1190252547
2020/10/23,530043455
2020/10/24,5443479984
2020/10/25,4975063756
2020/10/26,2478064142
2020/10/27,3056832558
2020/10/28,739572562
2020/10/29,623370993
2020/10/30,204035445
2020/10/31,89176113
2020/11/01,622046737
2020/11/02,1921766593
2020/11/03,1930519561
2020/11/04,234681301
2020/11/05,53309998
2020/11/06,353268548
2020/11/07,391838254
2020/11/08,4342919343
2020/11/09,3417847298
2020/11/10,4132750067
2020/11/11,712590944
2020/11/12,788903242
2020/11/13,760636405
2020/11/14,1364037564
2020/11/15,2556009825
2020/11/16,776887765
2020/11/17,3063855790
2020/11/18,835134844
2020/11/19,584063777
2020/11/20,375977218
2020/11/21,460043078
2020/11/22,101071346
2020/11/23,738809990
2020/11/24,1505789739
2020/11/25,213841419
2020/11/26,742549923
2020/11/27,1848946060
2020/11/28,5549256825
2020/11/29,2677421625
2020/11/30,8088860072
2020/12/01,7562824100
2020/12/02,2554548931
2020/12/03,1712389422
2020/12/04,688859390
2020/12/05,1111534160
2020/12/06,1843831862
2020/12/07,806678654
2020/12/08,2232167863
2020/12/09,506223675
2020/12/10,742369549
2020/12/11,568353895
2020/12/12,198870534
2020/12/13,432454710
2020/12/14,3855829140
2020/12/15,1748832188
2020/12/16,362186385
2020/12/17,2752340504
2020/12/18,3675970583
2020/12/19,6128390770
2020/12/20,2569431289
2020/12/21,1486089573
2020/12/22,1175159051
2020/12/23,2557702093
2020/12/24,2662120249
2020/12/25,2824813265
2020/12/26,1806674
2020/12/27,310666572
2020/12/28,2386273985
2020/12/29,1074935654
2020/12/30,421718422
2020/12/31,704506684
2021/01/01,1456266134
2021/01/02,218554206
2021/01/03,1643115224
2021/01/04,1843080867
2021/01/05,279565708
2021/01/06,88726164
2021/01/07,270489596
2021/01/08,54873727
2021/01/09,874252050
2021/01/10,1096608022
2021/01/11,851896899
2021/01/12,2229211098
2021/01/13,4259208146
2021/01/14,582816584
2021/01/15,1701659938
2021/01/16,338054838
2021/01/17,1514224715
2021/01/18,1270642055
2021/01/19,2507819349
2021/01/20,295428695
2021/01/21,914167484
2021/01/22,251999435
2021/01/23,356001753
2021/01/24,725743219
2021/01/25,1439743020
2021/01/26,1563264398
2021/01/27,824457706
2021/01/28,597126074
2021/01/29,4058312250
2021/01/30,1902283953
2021/01/31,983403033
2021/02/01,1172634924
2021/02/02,716597158
2021/02/03,39917872
2021/02/04,24266762
2021/02/05,8777726
2021/02/06,1634872298
2021/02/07,1709361404
2021/02/08,481940025
2021/02/09,1567625674
2021/02/10,525130769
2021/02/11,642989155
2021/02/12,419806554
2021/02/13,240002843
2021/02/14,1169150214
2021/02/15,429479487
2021/02/16,21913716
2021/02/17,446731886
2021/02/18,1080307748
2021/02/19,718712951
2021/02/20,261666033
2021/02/21,2124958494
2021/02/22,1960296218
2021/02/23,1231686190
2021/02/24,125129644
2021/02/25,886749795
2021/02/26,573433431
2021/02/27,230538450
2021/02/28,536835415
2021/03/01,90979748
2021/03/02,735498082
2021/03/03,598138793
2021/03/04,6027425
2021/03/05,154127629
2021/03/06,948706141
2021/03/07,390389574
2021/03/08,536310289
2021/03/09,1540289769
2021/03/10,601833814
2021/03/11,142704081
2021/03/12,815967283
2021/03/13,310280989
2021/03/14,396432988
2021/03/15,324129638
2021/03/16,334785692
2021/03/17,434437617
2021/03/18,242871212
2021/03/19,131707086
2021/03/20,256867036
2021/03/21,1252106819
2021/03/22,1722289800
2021/03/23,2111586100
2021/03/24,20748683
2021/03/25,477441414
2021/03/26,1171817264
2021/03/27,2488220368
2021/03/28,499151958
2021/03/29,583211642
2021/03/30,1362032278
2021/03/31,1224008321
2021/04/01,838804489
2021/04/02,31542715
2021/04/03,1102937166
2021/04/04,4357013900
2021/04/05,2104482953
2021/04/06,3371960936
2021/04/07,254691822
2021/04/08,442148681
2021/04/09,134366965
2021/04/10,156770367
2021/04/11,612315443
2021/04/12,1417690208
2021/04/13,1895065496
2021/04/14,307161144
2021/04/15,6717355556
2021/04/16,10011757141
2021/04/17,13196931544
2021/04/18,528018201
2021/04/19,1126985500
2021/04/20,4202691526
2021/04/21,1569668524
2021/04/22,78773820
2021/04/23,283724945
2021/04/24,6546859348
2021/04/25,4859248391
2021/04/26,779858693
2021/04/27,774334293
2021/04/28,1064900855
2021/04/29,1307742363
2021/04/30,1556984646
2021/05/01,2092698846
2021/05/02,94885592
2021/05/03,988441007
2021/05/04,2377893807
2021/05/05,385280908
2021/05/06,54454561
2021/05/07,30800758
2021/05/08,7270327949
2021/05/09,7681136854
2021/05/10,7127366
2021/05/11,56174
2021/05/12,1888820696
2021/05/13,2886069894
2021/05/14,1447923386
2021/05/15,2245441554
2021/05/16,1900754210
2021/05/17,375214496
2021/05/18,103134163
2021/05/19,220197703
2021/05/20,274574675
2021/05/21,1931375264
2021/05/22,5136790008
2021/05/23,1984460698
2021/05/24,397006008
2021/05/25,392015922
2021/05/26,233114033
2021/05/27,288890681
2021/05/28,207975975
2021/05/29,36383584
2021/05/30,102596942
2021/05/31,55852466
2021/06/01,99893762
2021/06/02,265327039
2021/06/03,679543089
2021/06/04,219693042
2021/06/05,4755961742
2021/06/06,5046109262
2021/06/07,1383375462
2021/06/08,1754884788
2021/06/09,190642691
2021/06/10,200778773
2021/06/11,20137554
2021/06/12,656089425
2021/06/13,681206140
2021/06/14,816269214
2021/06/15,1689982517
2021/06/16,216628544
2021/06/17,97068722
2021/06/18,405988646
2021/06/19,5028835935
2021/06/20,3021530121
2021/06/21,5404515170
2021/06/22,9843344642
2021/06/23,1877415768
2021/06/24,1924453318
2021/06/25,120135628
2021/06/26,1057793456
2021/06/27,2565896096
2021/06/28,17352583664
2021/06/29,14977539971
2021/06/30,6563746737
2021/07/01,609233484
2021/07/02,205249124
2021/07/03,1371510150
2021/07/04,1065740480
2021/07/05,305470734
2021/07/06,11935191052
2021/07/07,7521427011
2021/07/08,1507481523
2021/07/09,760835883
2021/07/10,2658027243
2021/07/11,2601475665
2021/07/12,1353470105
2021/07/13,1641870081
2021/07/14,290193870
2021/07/15,977227737
2021/07/16,628908753
2021/07/17,1554397606
2021/07/18,234586425
2021/07/19,183270380
2021/07/20,141475144
2021/07/21,1328275
2021/07/22,18513890
2021/07/23,13692458
2021/07/24,112459502
2021/07/25,1707533722
2021/07/26,3104406385
2021/07/27,6277313960
2021/07/28,577595467
2021/07/29,610284814
2021/07/30,592601180
2021/07/31,374848838
2021/08/01,449646534
2021/08/02,1106066158
2021/08/03,1060220798
2021/08/04,508910953
2021/08/05,859585708
2021/08/06,777765361
2021/08/07,492122979
2021/08/08,129286296
2021/08/09,199412903
2021/08/10,223317478
2021/08/11,87353829
2021/08/12,256736735
2021/08/13,325517894
2021/08/14,292123582
2021/08/15,858466478
2021/08/16,2955338246
2021/08/17,3627859634
2021/08/18,598834667
2021/08/19,617350307
2021/08/20,715040565
2021/08/21,1123608427
2021/08/22,1242334418
2021/08/23,809347838
2021/08/24,866853962
2021/08/25,842411790
2021/08/26,1017152186
2021/08/27,838550382
2021/08/28,574835361
2021/08/29,131825036
2021/08/30,827919186
2021/08/31,693519176
2021/09/01,120938385
2021/09/02,515367489
2021/09/03,651112209
2021/09/04,1016280835
2021/09/05,753063816
2021/09/06,889995382
2021/09/07,4970871444
2021/09/08,3100713212
2021/09/09,2922094503
2021/09/10,746872621
2021/09/11,166086480
2021/09/12,285635207
2021/09/13,547885494
2021/09/14,541492443
2021/09/15,606843034
2021/09/16,98650028
2021/09/17,226046041
2021/09/18,1101088952
2021/09/19,635169192
2021/09/20,372720618
2021/09/21,747973261
2021/09/22,81395661
2021/09/23,83610831
2021/09/24,271779522
2021/09/25,867664278
2021/09/26,685876115
2021/09/27,364607918
2021/09/28,345145127
2021/09/29,159824570
2021/09/30,136602522
2021/10/01,1528099578
2021/10/02,1804034918
2021/10/03,1553127820
2021/10/04,26760905
2021/10/05,2692035327
2021/10/06,7807059734
2021/10/07,2475193374
2021/10/08,655679774
2021/10/09,3952813614
2021/10/10,3801182822
2021/10/11,562132350
2021/10/12,754787872
2021/10/13,70197419
2021/10/14,236529773
2021/10/15,2216408576
2021/10/16,2528556513
2021/10/17,4605858815
2021/10/18,499525633
2021/10/19,1647302865
2021/10/20,685504351
2021/10/21,190291464
2021/10/22,86708378
2021/10/23,298413650
2021/10/24,129624435
2021/10/25,701883761
2021/10/26,1163724424
2021/10/27,861602293
2021/10/28,5303112081
2021/10/29,3322259756
2021/10/30,2924996961
2021/10/31,3858746380
2021/11/01,925928647
2021/11/02,1409416013
2021/11/03,1007908589
2021/11/04,731582372
2021/11/05,1155775606
2021/11/06,1826245939
2021/11/07,1264808789
2021/11/08,943721304
2021/11/09,666460682
2021/11/10,782256146
2021/11/11,582637535
2021/11/12,438322998
2021/11/13,469701008
2021/11/14,824948904
2021/11/15,102539659
2021/11/16,195086349
2021/11/17,704107951
2021/11/18,810729207
2021/11/19,1673289796
2021/11/20,2818576881
2021/11/21,2148914014
2021/11/22,1720573987
2021/11/23,384697665
2021/11/24,2503744833
2021/11/25,1002116836
2021/11/26,413410583
2021/11/27,1660259201
2021/11/28,4369700975
2021/11/29,2194270978
2021/11/30,3862316711
2021/12/01,588620084
2021/12/02,629310571
2021/12/03,544673364
2021/12/04,483978823
2021/12/05,5994550681
2021/12/06,4767243971
2021/12/07,5181936659
2021/12/08,908136940
2021/12/09,871712861
2021/12/10,626436862
2021/12/11,483895436
2021/12/12,547885425
2021/12/13,664023700
2021/12/14,628361036
2021/12/15,325086243
2021/12/16,1782385891
2021/12/17,2661495521
2021/12/18,2825284713
2021/12/19,3370237852
2021/12/20,695602243
2021/12/21,935735935
2021/12/22,212816590
2021/12/23,305985608
2021/12/24,790318108
2021/12/25,637004356
2021/12/26,1874077334
2021/12/27,1428774962
2021/12/28,367586834
2021/12/29,27209742
2021/12/30,39126203
2021/12/31,354135682
2022/01/01,933886802
2022/01/02,515590574
2022/01/03,423292923
2022/01/04,730064893
2022/01/05,287292091
2022/01/06,250915453
2022/01/07,632550529
2022/01/08,157419511
2022/01/09,1350686502
2022/01/10,2637097713
2022/01/11,5137895242
2022/01/12,502637414
2022/01/13,6714491
2022/01/14,929510460
2022/01/15,1970744114
2022/01/16,569369598
2022/01/17,221155906
2022/01/18,241617518
2022/01/19,480393968
2022/01/20,488535233
2022/01/21,246117487
2022/01/22,48508760
2022/01/23,3203442257
2022/01/24,2685362554
2022/01/25,1741722458
2022/01/26,214098954
2022/01/27,342271904
2022/01/28,26976944
2022/01/29,32073218
2022/01/30,397928282
2022/01/31,254326626
2022/02/01,20279354
2022/02/02,113917514
2022/02/03,664443884
2022/02/04,596212500
2022/02/05,2567204156
2022/02/06,902413140
2022/02/07,998659407
2022/02/08,51444033
2022/02/09,305030316
2022/02/10,138924230
2022/02/11,105776378
2022/02/12,1506934001
2022/02/13,1057885992
2022/02/14,235514984
2022/02/15,1006058774
2022/02/16,473816574
2022/02/17,593901835
2022/02/18,2040121181
2022/02/19,2532297584
2022/02/20,6260649122
2022/02/21,9074564802
2022/02/22,10000245248
2022/02/23,60230683
2022/02/24,462848780
2022/02/25,343761990
2022/02/26,327419808
2022/02/27,320598475
2022/02/28,630971615
2022/03/01,497614265
2022/03/02,1179405211
2022/03/03,163695622
2022/03/04,125437930
2022/03/05,1773609063
2022/03/06,1334179298
2022/03/07,1556880955
2022/03/08,924055428
2022/03/09,84106700
2022/03/10,453506667
2022/03/11,2029411173
2022/03/12,2670159022
2022/03/13,1357605211
2022/03/14,1096778355
2022/03/15,3742271804
2022/03/16,3298582940
2022/03/17,680375498
2022/03/18,1447978408
2022/03/19,3299470549
2022/03/20,4531469015
2022/03/21,355002683
2022/03/22,1728742040
2022/03/23,723693731
2022/03/24,890301265
2022/03/25,54976275
2022/03/26,148892893
2022/03/27,122853782
2022/03/28,1995107704
2022/03/29,1709251851
2022/03/30,770704590
2022/03/31,396914236
2022/04/01,37112275
2022/04/02,1056656024
2022/04/03,1677244305
2022/04/04,354089430
2022/04/05,326885367
2022/04/06,268516785
2022/04/07,361949565
2022/04/08,118279674
2022/04/09,303924535
2022/04/10,81695162
2022/04/11,137296798
2022/04/12,16737717
2022/04/13,448313027
2022/04/14,493028334
2022/04/15,480023334
2022/04/16,675241994
2022/04/17,835550282
2022/04/18,647689331
2022/04/19,5031233624
2022/04/20,3570548858
2022/04/21,2718164041
2022/04/22,2751313382
2022/04/23,1557550528
2022/04/24,1606735364
2022/04/25,1773922734
2022/04/26,1048055435
2022/04/27,226663753
2022/04/28,251793590
2022/04/29,26340724
2022/04/30,579069582
2022/05/01,590289777
2022/05/02,1664701553
2022/05/03,999094081
2022/05/04,211449301
2022/05/05,2232990534
2022/05/06,1399882659
2022/05/07,3099077458
2022/05/08,707985834
2022/05/09,1972605894
2022/05/10,2271625633
2022/05/11,532385260
2022/05/12,3260079703
2022/05/13,3473191391
2022/05/14,8511356422
2022/05/15,11953352004
2022/05/16,443497083
2022/05/17,387724956
2022/05/18,530931634
2022/05/19,1191339038
2022/05/20,1307151740
2022/05/21,79256523
2022/05/22,568305878
2022/05/23,277920218
2022/05/24,351684990
2022/05/25,37168651
2022/05/26,162173187
2022/05/27,116499234
2022/05/28,117647255
2022/05/29,151879862
2022/05/30,4857991
2022/05/31,1472066164
2022/06/01,1111113215
2022/06/02,731029396
2022/06/03,131485556
2022/06/04,682762362
2022/06/05,623580235
2022/06/06,232883071
2022/06/07,372669106
2022/06/08,12744706
2022/06/09,143653564
2022/06/10,556198130
2022/06/11,624327270
2022/06/12,636634684
2022/06/13,1540442864
2022/06/14,1384889619
2022/06/15,85982218
2022/06/16,33291824
2022/06/17,33418875
2022/06/18,510747435
2022/06/19,1416548258
2022/06/20,265588572
2022/06/21,163504494
2022/06/22,482921974
2022/06/23,336622242
2022/06/24,447796566
2022/06/25,1108980522
2022/06/26,1867226110
2022/06/27,993861041
2022/06/28,1008029280
2022/06/29,142101227
2022/06/30,1028048483
2022/07/01,5290118980
2022/07/02,3751293124
2022/07/03,180025689
2022/07/04,274250044
2022/07/05,178210238
2022/07/06,162618411
2022/07/07,185129096
2022/07/08,229967255
2022/07/09,116179355
2022/07/10,321453344
2022/07/11,119767444
2022/07/12,31695095
2022/07/13,271398122
2022/07/14,512903740
2022/07/15,313973318
2022/07/16,446084723
2022/07/17,150968707
2022/07/18,200795450
2022/07/19,819149587
2022/07/20,243287530
2022/07/21,139416127
2022/07/22,31094804
2022/07/23,763794623
2022/07/24,1118933267
2022/07/25,4592829671
2022/07/26,55097161831
2022/07/27,44492732829
2022/07/28,56006787051
2022/07/29,296830828
2022/07/30,193563063
2022/07/31,198029828
2022/08/01,6743639471
2022/08/02,6070902018
2022/08/03,3204136566
2022/08/04,12197888018
2022/08/05,12158350517
2022/08/06,18255916739
2022/08/07,596343713
2022/08/08,77634278
2022/08/09,387848555
2022/08/10,336491067
2022/08/11,638237515
2022/08/12,634304648
2022/08/13,188386696
2022/08/14,159098563
2022/08/15,2497381
2022/08/16,65488214
2022/08/17,57959270
2022/08/18,167742021
2022/08/19,109421248
2022/08/20,120581747
2022/08/21,68942730
2022/08/22,217909361
2022/08/23,61214268
2022/08/24,169586899
2022/08/25,218216498
2022/08/26,157972309
2022/08/27,120754420
2022/08/28,187990218
2022/08/29,572196222
2022/08/30,564761334
2022/08/31,396607153
2022/09/01,431965587
2022/09/02,535176272
2022/09/03,525390675
2022/09/04,1019289516
2022/09/05,1065893875
2022/09/06,221329884
2022/09/07,90217628
2022/09/08,19693475
2022/09/09,111564551
2022/09/10,1761288242
2022/09/11,1633350233
2022/09/12,854027096
2022/09/13,809925288
2022/09/14,273178888
2022/09/15,6052334371
2022/09/16,7521719226
2022/09/17,602779848
2022/09/18,5711303086
2022/09/19,6826875782
2022/09/20,58662175
2022/09/21,439832027
2022/09/22,407325161
2022/09/23,80360969
2022/09/24,22161623
2022/09/25,30993614
2022/09/26,242754696
2022/09/27,1995739301
2022/09/28,1919084185
2022/09/29,2056993483
2022/09/30,2574553099
2022/10/01,1632616121
2022/10/02,942519272
2022/10/03,4754581313
2022/10/04,3981759482
2022/10/05,3787914833
2022/10/06,185059633
2022/10/07,192039801
2022/10/08,111973161
2022/10/09,2772158313
2022/10/10,2074199036
2022/10/11,763767081
