Date,transactionvalue7trxUSD
2016/08/28,-4.114
2016/08/29,-4.618
2016/08/30,-5.162
2016/08/31,-5.412
2016/09/01,-4.619
2016/09/02,-3.774
2016/09/03,-3.149
2016/09/04,-2.568
2016/09/05,-2.599
2016/09/06,-2.863
2016/09/07,-3.247
2016/09/08,-3.17
2016/09/09,-3.573
2016/09/10,-3.967
2016/09/11,-4.035
2016/09/12,-3.836
2016/09/13,-3.344
2016/09/14,-3.289
2016/09/15,-3.562
2016/09/16,-1.93
2016/09/17,-1.179
2016/09/18,0.958
2016/09/19,1.892
2016/09/20,5.874
2016/09/21,11.669
2016/09/22,11.904
2016/09/23,11.392
2016/09/24,8.954
2016/09/25,7.93
2016/09/26,5.983
2016/09/27,3.667
2016/09/28,3
2016/09/29,2.73
2016/09/30,1.582
2016/10/01,-0.111
2016/10/02,-1.028
2016/10/03,-2.337
2016/10/04,-3.651
2016/10/05,-4.294
2016/10/06,-4.521
2016/10/07,-4.656
2016/10/08,-4.436
2016/10/09,-2.621
2016/10/10,-0.372
2016/10/11,1.658
2016/10/12,4.546
2016/10/13,4.638
2016/10/14,4.864
2016/10/15,3.863
2016/10/16,2.98
2016/10/17,2.329
2016/10/18,2.18
2016/10/19,1.187
2016/10/20,-0.383
2016/10/21,-2.17
2016/10/22,-3.729
2016/10/23,-5.04
2016/10/24,-6.078
2016/10/25,-6.444
2016/10/26,-6.484
2016/10/27,-6.29
2016/10/28,-5.175
2016/10/29,-3.273
2016/10/30,-0.452
2016/10/31,0.716
2016/11/01,2.414
2016/11/02,5.952
2016/11/03,15.438
2016/11/04,14.786
2016/11/05,10.634
2016/11/06,6.164
2016/11/07,2.418
2016/11/08,-0.499
2016/11/09,-1.779
2016/11/10,-2.911
2016/11/11,-1.909
2016/11/12,-1.86
2016/11/13,-2.277
2016/11/14,-3.331
2016/11/15,-4.202
2016/11/16,-4.752
2016/11/17,-3.286
2016/11/18,-2.854
2016/11/19,-3.05
2016/11/20,-3.729
2016/11/21,-4.518
2016/11/22,-3.921
2016/11/23,-3.092
2016/11/24,-2.891
2016/11/25,-2.852
2016/11/26,-3.249
2016/11/27,-3.844
2016/11/28,-4.437
2016/11/29,-4.488
2016/11/30,-4.087
2016/12/01,-3.558
2016/12/02,-0.678
2016/12/03,4.531
2016/12/04,6.034
2016/12/05,7.266
2016/12/06,9.15
2016/12/07,8.478
2016/12/08,7.305
2016/12/09,5.959
2016/12/10,3.902
2016/12/11,2.341
2016/12/12,0.574
2016/12/13,-1.088
2016/12/14,-2.552
2016/12/15,-3.098
2016/12/16,-3.542
2016/12/17,-2.526
2016/12/18,-1.451
2016/12/19,-1.39
2016/12/20,-1.755
2016/12/21,-1.925
2016/12/22,-1.362
2016/12/23,1.893
2016/12/24,3.232
2016/12/25,2.478
2016/12/26,0.889
2016/12/27,-0.528
2016/12/28,-0.73
2016/12/29,0.876
2016/12/30,2.209
2016/12/31,5.526
2017/01/01,5.6
2017/01/02,5.077
2017/01/03,5.598
2017/01/04,8.22
2017/01/05,10.859
2017/01/06,12.307
2017/01/07,10.889
2017/01/08,7.905
2017/01/09,5.779
2017/01/10,4.224
2017/01/11,3.135
2017/01/12,2.068
2017/01/13,0.522
2017/01/14,-1.404
2017/01/15,-3.36
2017/01/16,-5.047
2017/01/17,-6.141
2017/01/18,-7.073
2017/01/19,-7.735
2017/01/20,-7.295
2017/01/21,-7.138
2017/01/22,-7.133
2017/01/23,-7.214
2017/01/24,-7.405
2017/01/25,-7.438
2017/01/26,-7.237
2017/01/27,-6.905
2017/01/28,-6.842
2017/01/29,-6.555
2017/01/30,-6.367
2017/01/31,-5.449
2017/02/01,-4.209
2017/02/02,-2.921
2017/02/03,-1.106
2017/02/04,0.839
2017/02/05,0.987
2017/02/06,1.18
2017/02/07,1.078
2017/02/08,0.773
2017/02/09,0.672
2017/02/10,0.861
2017/02/11,0.469
2017/02/12,0.305
2017/02/13,-0.065
2017/02/14,2.19
2017/02/15,6.304
2017/02/16,8.131
2017/02/17,8.702
2017/02/18,8.244
2017/02/19,7.376
2017/02/20,6.401
2017/02/21,6.117
2017/02/22,5.521
2017/02/23,4.881
2017/02/24,5.815
2017/02/25,5.732
2017/02/26,5.765
2017/02/27,9.433
2017/02/28,13.864
2017/03/01,16.847
2017/03/02,19.768
2017/03/03,21.381
2017/03/04,19.097
2017/03/05,15.445
2017/03/06,13.936
2017/03/07,11.315
2017/03/08,9.094
2017/03/09,7.499
2017/03/10,6.137
2017/03/11,5.585
2017/03/12,6.915
2017/03/13,7.507
2017/03/14,6.017
2017/03/15,4.059
2017/03/16,5.709
2017/03/17,6.34
2017/03/18,7.482
2017/03/19,5.713
2017/03/20,3.617
2017/03/21,2.679
2017/03/22,2.068
2017/03/23,1.616
2017/03/24,1.989
2017/03/25,2.268
2017/03/26,2.099
2017/03/27,1.692
2017/03/28,1.396
2017/03/29,1.415
2017/03/30,2.046
2017/03/31,2.184
2017/04/01,1.786
2017/04/02,1.815
2017/04/03,1.794
2017/04/04,0.915
2017/04/05,0.319
2017/04/06,0.299
2017/04/07,-0.776
2017/04/08,-1.719
2017/04/09,-2.508
2017/04/10,-2.875
2017/04/11,-2.973
2017/04/12,-3.039
2017/04/13,-3.305
2017/04/14,-3.371
2017/04/15,-3.844
2017/04/16,-4.729
2017/04/17,-5.585
2017/04/18,-5.185
2017/04/19,-3.897
2017/04/20,-2.042
2017/04/21,-0.74
2017/04/22,0.074
2017/04/23,0.471
2017/04/24,0.946
2017/04/25,0.959
2017/04/26,1.568
2017/04/27,2.965
2017/04/28,4.556
2017/04/29,6.313
2017/04/30,7.996
2017/05/01,10.388
2017/05/02,11.163
2017/05/03,11.745
2017/05/04,11.477
2017/05/05,11.182
2017/05/06,9.746
2017/05/07,8.451
2017/05/08,6.913
2017/05/09,5.451
2017/05/10,4.241
2017/05/11,3.528
2017/05/12,2.816
2017/05/13,1.784
2017/05/14,0.725
2017/05/15,-0.023
2017/05/16,-0.083
2017/05/17,-0.696
2017/05/18,-1.712
2017/05/19,-2.295
2017/05/20,-2.722
2017/05/21,-2.729
2017/05/22,-0.937
2017/05/23,0.174
2017/05/24,0.97
2017/05/25,1.466
2017/05/26,1.931
2017/05/27,1.651
2017/05/28,0.945
2017/05/29,0.278
2017/05/30,-0.138
2017/05/31,0.934
2017/06/01,1.785
2017/06/02,2.35
2017/06/03,2.738
2017/06/04,2.806
2017/06/05,3.075
2017/06/06,3.697
2017/06/07,3.905
2017/06/08,3.711
2017/06/09,3.209
2017/06/10,2.273
2017/06/11,1.425
2017/06/12,2.038
2017/06/13,2.797
2017/06/14,2.643
2017/06/15,2.586
2017/06/16,2.513
2017/06/17,1.623
2017/06/18,0.459
2017/06/19,-0.651
2017/06/20,-1.352
2017/06/21,-2.375
2017/06/22,-3.322
2017/06/23,-3.906
2017/06/24,-4.02
2017/06/25,-4.634
2017/06/26,-5.084
2017/06/27,-5.125
2017/06/28,-4.918
2017/06/29,-4.367
2017/06/30,-3.809
2017/07/01,-3.434
2017/07/02,-3.445
2017/07/03,-1.768
2017/07/04,0.129
2017/07/05,0.199
2017/07/06,-0.314
2017/07/07,-1.078
2017/07/08,-1.9
2017/07/09,-3.074
2017/07/10,-3.686
2017/07/11,-3.842
2017/07/12,-3.636
2017/07/13,-2.034
2017/07/14,0.398
2017/07/15,2.721
2017/07/16,3.961
2017/07/17,4.396
2017/07/18,4.858
2017/07/19,5.049
2017/07/20,4.831
2017/07/21,4.672
2017/07/22,2.781
2017/07/23,0.684
2017/07/24,0.083
2017/07/25,0.406
2017/07/26,0.729
2017/07/27,1.183
2017/07/28,1.66
2017/07/29,2.17
2017/07/30,1.827
2017/07/31,0.507
2017/08/01,-0.745
2017/08/02,-1.876
2017/08/03,-2.94
2017/08/04,-3.861
2017/08/05,-4.418
2017/08/06,-4.675
2017/08/07,-4.624
2017/08/08,-4.328
2017/08/09,-3.608
2017/08/10,-1.531
2017/08/11,3.459
2017/08/12,6.701
2017/08/13,8.416
2017/08/14,7.851
2017/08/15,6.047
2017/08/16,3.856
2017/08/17,1.858
2017/08/18,0.212
2017/08/19,-1.204
2017/08/20,-2.282
2017/08/21,-3.002
2017/08/22,-3.483
2017/08/23,-3.616
2017/08/24,-3.558
2017/08/25,-3.496
2017/08/26,-3.861
2017/08/27,-2.591
2017/08/28,0.117
2017/08/29,2.097
2017/08/30,5.115
2017/08/31,5.694
2017/09/01,5.021
2017/09/02,3.878
2017/09/03,2.453
2017/09/04,1.071
2017/09/05,-0.177
2017/09/06,-1.18
2017/09/07,-2.163
2017/09/08,-2.927
2017/09/09,-2.805
2017/09/10,-2.266
2017/09/11,-1.925
2017/09/12,-1.791
2017/09/13,-2.2
2017/09/14,-2.469
2017/09/15,-2.664
2017/09/16,-3.092
2017/09/17,-3.104
2017/09/18,-2.329
2017/09/19,-1.529
2017/09/20,-1.368
2017/09/21,-1.549
2017/09/22,-1.832
2017/09/23,-2.133
2017/09/24,-2.555
2017/09/25,-2.77
2017/09/26,-2.786
2017/09/27,-2.592
2017/09/28,-2.256
2017/09/29,-2.126
2017/09/30,-2.22
2017/10/01,-2.682
2017/10/02,-2.847
2017/10/03,-0.406
2017/10/04,1.769
2017/10/05,2.38
2017/10/06,2.212
2017/10/07,1.582
2017/10/08,1.018
2017/10/09,0.649
2017/10/10,0.407
2017/10/11,0.103
2017/10/12,-0.089
2017/10/13,0.262
2017/10/14,0.508
2017/10/15,0.495
2017/10/16,-0.142
2017/10/17,-0.783
2017/10/18,-0.941
2017/10/19,-1.138
2017/10/20,-1.539
2017/10/21,-1.898
2017/10/22,-2.241
2017/10/23,-2.234
2017/10/24,-2.053
2017/10/25,-2.012
2017/10/26,-2.081
2017/10/27,-3.367
2017/10/28,-5.045
2017/10/29,-6.739
2017/10/30,-8.304
2017/10/31,-9.699
2017/11/01,-8.741
2017/11/02,-6.199
2017/11/03,-3.18
2017/11/04,-0.74
2017/11/05,0.782
2017/11/06,1.592
2017/11/07,1.734
2017/11/08,2.217
2017/11/09,4.413
2017/11/10,5.668
2017/11/11,6.31
2017/11/12,7.09
2017/11/13,6.468
2017/11/14,5.264
2017/11/15,4.631
2017/11/16,4.201
2017/11/17,3.807
2017/11/18,3.267
2017/11/19,2.787
2017/11/20,2.69
2017/11/21,2.698
2017/11/22,2.65
2017/11/23,2.674
2017/11/24,2.554
2017/11/25,2.704
2017/11/26,2.839
2017/11/27,3.225
2017/11/28,3.925
2017/11/29,4.761
2017/11/30,5.011
2017/12/01,4.631
2017/12/02,4.179
2017/12/03,3.434
2017/12/04,2.577
2017/12/05,0.991
2017/12/06,-0.486
2017/12/07,-1.806
2017/12/08,-3.073
2017/12/09,-4.248
2017/12/10,-5.291
2017/12/11,-6.176
2017/12/12,-6.224
2017/12/13,-5.851
2017/12/14,-5.018
2017/12/15,-4.253
2017/12/16,-3.752
2017/12/17,-3.366
2017/12/18,-3.067
2017/12/19,-2.425
2017/12/20,-1.273
2017/12/21,-0.147
2017/12/22,0.564
2017/12/23,0.703
2017/12/24,0.362
2017/12/25,-0.231
2017/12/26,-0.417
2017/12/27,-0.35
2017/12/28,0.033
2017/12/29,0.594
2017/12/30,1.16
2017/12/31,0.982
2018/01/01,0.501
2018/01/02,0.633
2018/01/03,0.932
2018/01/04,2.03
2018/01/05,3.213
2018/01/06,3.805
2018/01/07,3.8
2018/01/08,3.97
2018/01/09,4.281
2018/01/10,5.076
2018/01/11,5.306
2018/01/12,4.794
2018/01/13,3.653
2018/01/14,4.991
2018/01/15,4.609
2018/01/16,3.671
2018/01/17,2.467
2018/01/18,1.333
2018/01/19,0.092
2018/01/20,-1.041
2018/01/21,-2.056
2018/01/22,-2.717
2018/01/23,-3.142
2018/01/24,-3.323
2018/01/25,-3.817
2018/01/26,-3.687
2018/01/27,-3.569
2018/01/28,-3.236
2018/01/29,-2.752
2018/01/30,-2.143
2018/01/31,-1.586
2018/02/01,-1.287
2018/02/02,-0.913
2018/02/03,-1.045
2018/02/04,-1.609
2018/02/05,-2.168
2018/02/06,-2.56
2018/02/07,-2.788
2018/02/08,-3.307
2018/02/09,-3.681
2018/02/10,-3.812
2018/02/11,-4.09
2018/02/12,-4.258
2018/02/13,-3.794
2018/02/14,-3.351
2018/02/15,-2.757
2018/02/16,-2.321
2018/02/17,-2.113
2018/02/18,-2.023
2018/02/19,-2.162
2018/02/20,-2.287
2018/02/21,-2.43
2018/02/22,-2.078
2018/02/23,-2.198
2018/02/24,-2.572
2018/02/25,-3.286
2018/02/26,-3.872
2018/02/27,-4.575
2018/02/28,-5.247
2018/03/01,-5.714
2018/03/02,-6.112
2018/03/03,-6.574
2018/03/04,-6.948
2018/03/05,-7.035
2018/03/06,-6.679
2018/03/07,-6.203
2018/03/08,-5.753
2018/03/09,-5.238
2018/03/10,-5.003
2018/03/11,-4.981
2018/03/12,-4.811
2018/03/13,-3.744
2018/03/14,-2.893
2018/03/15,-2.353
2018/03/16,-2.338
2018/03/17,-2.598
2018/03/18,-2.192
2018/03/19,-1.782
2018/03/20,-1.582
2018/03/21,-1.586
2018/03/22,-1.729
2018/03/23,-1.725
2018/03/24,-2.089
2018/03/25,-2.608
2018/03/26,-2.568
2018/03/27,-1.841
2018/03/28,-0.925
2018/03/29,-0.135
2018/03/30,0.06
2018/03/31,-0.406
2018/04/01,-1.219
2018/04/02,-2.017
2018/04/03,-2.567
2018/04/04,-2.975
2018/04/05,-3.531
2018/04/06,-4.002
2018/04/07,-4.488
2018/04/08,-4.65
2018/04/09,-4.326
2018/04/10,-3.932
2018/04/11,-3.324
2018/04/12,-1.993
2018/04/13,-0.384
2018/04/14,-0.009
2018/04/15,0.047
2018/04/16,0.099
2018/04/17,0.022
2018/04/18,0.321
2018/04/19,0.623
2018/04/20,1.331
2018/04/21,1.837
2018/04/22,1.667
2018/04/23,3.211
2018/04/24,4.817
2018/04/25,5.632
2018/04/26,5.324
2018/04/27,4.829
2018/04/28,3.971
2018/04/29,3.004
2018/04/30,2.394
2018/05/01,1.951
2018/05/02,2.175
2018/05/03,2.777
2018/05/04,2.895
2018/05/05,2.526
2018/05/06,1.966
2018/05/07,2.301
2018/05/08,2.147
2018/05/09,1.839
2018/05/10,1.416
2018/05/11,0.966
2018/05/12,0.167
2018/05/13,-0.874
2018/05/14,-1.169
2018/05/15,-1.177
2018/05/16,-1.355
2018/05/17,-1.587
2018/05/18,-1.854
2018/05/19,-2.386
2018/05/20,-2.801
2018/05/21,-2.805
2018/05/22,-2.23
2018/05/23,-1.249
2018/05/24,-0.685
2018/05/25,-0.566
2018/05/26,-0.958
2018/05/27,-1.077
2018/05/28,-0.792
2018/05/29,-0.581
2018/05/30,-0.426
2018/05/31,-0.245
2018/06/01,0.256
2018/06/02,-0.108
2018/06/03,-0.934
2018/06/04,-1.13
2018/06/05,-0.943
2018/06/06,-0.366
2018/06/07,0.175
2018/06/08,0.884
2018/06/09,0.463
2018/06/10,0.023
2018/06/11,-0.156
2018/06/12,0.352
2018/06/13,1.542
2018/06/14,2.924
2018/06/15,3.775
2018/06/16,3.097
2018/06/17,1.609
2018/06/18,0.255
2018/06/19,-0.698
2018/06/20,-1.294
2018/06/21,-1.68
2018/06/22,-1.7
2018/06/23,-2.145
2018/06/24,-2.262
2018/06/25,-2.205
2018/06/26,-2.176
2018/06/27,-2.247
2018/06/28,-2.366
2018/06/29,-2.265
2018/06/30,-2.442
2018/07/01,-2.876
2018/07/02,-2.613
2018/07/03,-1.841
2018/07/04,-0.742
2018/07/05,0.154
2018/07/06,1.006
2018/07/07,0.99
2018/07/08,0.477
2018/07/09,0.221
2018/07/10,0.047
2018/07/11,-0.401
2018/07/12,-0.854
2018/07/13,-1.278
2018/07/14,-1.832
2018/07/15,-2.371
2018/07/16,-2.328
2018/07/17,-1.874
2018/07/18,-1.091
2018/07/19,-0.656
2018/07/20,-0.241
2018/07/21,-0.458
2018/07/22,-1.04
2018/07/23,-1.286
2018/07/24,-1.275
2018/07/25,-1.297
2018/07/26,-1.468
2018/07/27,-1.683
2018/07/28,-2.281
2018/07/29,-2.996
2018/07/30,-2.932
2018/07/31,-1.251
2018/08/01,-0.457
2018/08/02,-0.162
2018/08/03,-0.354
2018/08/04,-1.012
2018/08/05,-1.819
2018/08/06,-2.216
2018/08/07,-2.068
2018/08/08,-0.818
2018/08/09,0.271
2018/08/10,1.074
2018/08/11,1.13
2018/08/12,0.32
2018/08/13,0.356
2018/08/14,0.895
2018/08/15,1.237
2018/08/16,0.702
2018/08/17,0.407
2018/08/18,-0.416
2018/08/19,-1.587
2018/08/20,-2.299
2018/08/21,-2.627
2018/08/22,-2.436
2018/08/23,-2.287
2018/08/24,-2.157
2018/08/25,-2.305
2018/08/26,-2.646
2018/08/27,-2.536
2018/08/28,-2.218
2018/08/29,-1.478
2018/08/30,-0.975
2018/08/31,-0.525
2018/09/01,-0.644
2018/09/02,-1.169
2018/09/03,-0.888
2018/09/04,1.12
2018/09/05,2.614
2018/09/06,3.817
2018/09/07,4.173
2018/09/08,3.728
2018/09/09,2.873
2018/09/10,2.169
2018/09/11,1.585
2018/09/12,1.708
2018/09/13,1.441
2018/09/14,1.137
2018/09/15,0.44
2018/09/16,-0.448
2018/09/17,-0.981
2018/09/18,-1.291
2018/09/19,-1.624
2018/09/20,-1.604
2018/09/21,-0.594
2018/09/22,-0.1
2018/09/23,-0.067
2018/09/24,0.165
2018/09/25,0.152
2018/09/26,0.086
2018/09/27,-0.146
2018/09/28,-0.333
2018/09/29,-0.505
2018/09/30,-0.806
2018/10/01,-1.204
2018/10/02,-1.757
2018/10/03,-2.05
2018/10/04,-2.141
2018/10/05,-2.277
2018/10/06,-2.696
2018/10/07,-3.099
2018/10/08,-2.867
2018/10/09,-2.506
2018/10/10,-1.992
2018/10/11,-0.369
2018/10/12,0.547
2018/10/13,0.346
2018/10/14,-0.259
2018/10/15,0.986
2018/10/16,1.755
2018/10/17,1.863
2018/10/18,2.034
2018/10/19,1.491
2018/10/20,0.707
2018/10/21,0.493
2018/10/22,0.017
2018/10/23,-0.364
2018/10/24,-0.635
2018/10/25,-0.356
2018/10/26,-0.32
2018/10/27,-0.906
2018/10/28,-1.662
2018/10/29,-1.818
2018/10/30,-1.916
2018/10/31,-1.835
2018/11/01,-1.76
2018/11/02,-1.318
2018/11/03,-1.397
2018/11/04,-1.231
2018/11/05,-0.351
2018/11/06,0.245
2018/11/07,1.036
2018/11/08,1.345
2018/11/09,1.304
2018/11/10,0.715
2018/11/11,-0.093
2018/11/12,-0.267
2018/11/13,-0.26
2018/11/14,0.744
2018/11/15,1.962
2018/11/16,2.321
2018/11/17,1.659
2018/11/18,1.177
2018/11/19,2.094
2018/11/20,3.397
2018/11/21,3.693
2018/11/22,2.911
2018/11/23,1.93
2018/11/24,0.79
2018/11/25,0.283
2018/11/26,-0.158
2018/11/27,-0.811
2018/11/28,-1.258
2018/11/29,-1.247
2018/11/30,4.26
2018/12/01,10.882
2018/12/02,9.905
2018/12/03,6.829
2018/12/04,3.643
2018/12/05,1.043
2018/12/06,-0.791
2018/12/07,-1.916
2018/12/08,-3.026
2018/12/09,-3.99
2018/12/10,-4.784
2018/12/11,-5.357
2018/12/12,-5.783
2018/12/13,-5.905
2018/12/14,-5.934
2018/12/15,-6.139
2018/12/16,-6.328
2018/12/17,-5.844
2018/12/18,-4.969
2018/12/19,-3.379
2018/12/20,-1.474
2018/12/21,0.448
2018/12/22,0.973
2018/12/23,1.453
2018/12/24,2.437
2018/12/25,2.437
2018/12/26,1.791
2018/12/27,1.342
2018/12/28,1.033
2018/12/29,1.613
2018/12/30,1.232
2018/12/31,0.664
2019/01/01,-0.005
2019/01/02,-0.158
2019/01/03,-0.209
2019/01/04,0.835
2019/01/05,2.716
2019/01/06,3.256
2019/01/07,3.031
2019/01/08,2.286
2019/01/09,1.347
2019/01/10,0.772
2019/01/11,0.787
2019/01/12,-0.021
2019/01/13,-0.971
2019/01/14,-1.241
2019/01/15,-1.524
2019/01/16,-1.585
2019/01/17,-1.808
2019/01/18,-2.299
2019/01/19,-2.971
2019/01/20,-3.489
2019/01/21,-3.886
2019/01/22,-4.173
2019/01/23,-4.118
2019/01/24,-3.589
2019/01/25,-3.078
2019/01/26,-2.991
2019/01/27,-2.728
2019/01/28,-1.84
2019/01/29,-1.357
2019/01/30,-1.002
2019/01/31,-0.628
2019/02/01,-0.542
2019/02/02,-1.01
2019/02/03,-1.502
2019/02/04,-2.148
2019/02/05,-2.79
2019/02/06,-2.711
2019/02/07,-2.534
2019/02/08,-1.733
2019/02/09,-1.398
2019/02/10,-0.831
2019/02/11,0.117
2019/02/12,0.617
2019/02/13,0.936
2019/02/14,1.027
2019/02/15,0.93
2019/02/16,0.295
2019/02/17,0.306
2019/02/18,1.852
2019/02/19,3.467
2019/02/20,4.148
2019/02/21,4.11
2019/02/22,3.77
2019/02/23,2.986
2019/02/24,3.175
2019/02/25,3.863
2019/02/26,3.246
2019/02/27,2.978
2019/02/28,2.437
2019/03/01,1.491
2019/03/02,0.299
2019/03/03,-0.602
2019/03/04,-1.101
2019/03/05,-1.347
2019/03/06,-1.401
2019/03/07,-1.373
2019/03/08,-1.09
2019/03/09,-1.101
2019/03/10,-1.131
2019/03/11,-0.766
2019/03/12,-0.437
2019/03/13,-0.404
2019/03/14,-0.355
2019/03/15,-0.277
2019/03/16,-0.179
2019/03/17,-0.223
2019/03/18,0.078
2019/03/19,-0.151
2019/03/20,0.086
2019/03/21,0.247
2019/03/22,0.038
2019/03/23,0.219
2019/03/24,-0.003
2019/03/25,0.098
2019/03/26,0.153
2019/03/27,0.071
2019/03/28,-0.049
2019/03/29,0.007
2019/03/30,0.046
2019/03/31,-0.121
2019/04/01,-0.254
2019/04/02,0.603
2019/04/03,2.065
2019/04/04,2.731
2019/04/05,2.937
2019/04/06,2.454
2019/04/07,2.163
2019/04/08,2.769
2019/04/09,3.246
2019/04/10,3.159
2019/04/11,2.624
2019/04/12,1.78
2019/04/13,0.526
2019/04/14,-0.48
2019/04/15,-0.865
2019/04/16,-1.205
2019/04/17,-1.478
2019/04/18,-1.416
2019/04/19,-1.374
2019/04/20,-1.567
2019/04/21,-1.658
2019/04/22,-1.594
2019/04/23,-1.238
2019/04/24,-0.247
