Date,sentbyaddress30ema
2016/07/27,10261
2016/07/28,10405
2016/07/29,10406
2016/07/30,10307
2016/07/31,10285
2016/08/01,10293
2016/08/02,10453
2016/08/03,10465
2016/08/04,10447
2016/08/05,10345
2016/08/06,10233
2016/08/07,10133
2016/08/08,10096
2016/08/09,10118
2016/08/10,10071
2016/08/11,10124
2016/08/12,10032
2016/08/13,9902
2016/08/14,9820
2016/08/15,9752
2016/08/16,9751
2016/08/17,9686
2016/08/18,9622
2016/08/19,9565
2016/08/20,9530
2016/08/21,9481
2016/08/22,9398
2016/08/23,9437
2016/08/24,9411
2016/08/25,9454
2016/08/26,9443
2016/08/27,9453
2016/08/28,9425
2016/08/29,9453
2016/08/30,9446
2016/08/31,9486
2016/09/01,9588
2016/09/02,9636
2016/09/03,9603
2016/09/04,9560
2016/09/05,9522
2016/09/06,9495
2016/09/07,9478
2016/09/08,9568
2016/09/09,9544
2016/09/10,9500
2016/09/11,9485
2016/09/12,9483
2016/09/13,9480
2016/09/14,9491
2016/09/15,9485
2016/09/16,9539
2016/09/17,9551
2016/09/18,9480
2016/09/19,9374
2016/09/20,9653
2016/09/21,9825
2016/09/22,9730
2016/09/23,9672
2016/09/24,9643
2016/09/25,9601
2016/09/26,9559
2016/09/27,9532
2016/09/28,9501
2016/09/29,9545
2016/09/30,9599
2016/10/01,9540
2016/10/02,9602
2016/10/03,9574
2016/10/04,9418
2016/10/05,9273
2016/10/06,9191
2016/10/07,9205
2016/10/08,9233
2016/10/09,9324
2016/10/10,9408
2016/10/11,9404
2016/10/12,9147
2016/10/13,8794
2016/10/14,8746
2016/10/15,8598
2016/10/16,8533
2016/10/17,8527
2016/10/18,8732
2016/10/19,8615
2016/10/20,8786
2016/10/21,8993
2016/10/22,9061
2016/10/23,9096
2016/10/24,9087
2016/10/25,9084
2016/10/26,9089
2016/10/27,9106
2016/10/28,9135
2016/10/29,9113
2016/10/30,9055
2016/10/31,9157
2016/11/01,9316
2016/11/02,9269
2016/11/03,9311
2016/11/04,9153
2016/11/05,9094
2016/11/06,8970
2016/11/07,8965
2016/11/08,8941
2016/11/09,8942
2016/11/10,8846
2016/11/11,8838
2016/11/12,8805
2016/11/13,8848
2016/11/14,8769
2016/11/15,8744
2016/11/16,8685
2016/11/17,8629
2016/11/18,8593
2016/11/19,8518
2016/11/20,8470
2016/11/21,8438
2016/11/22,9301
2016/11/23,10641
2016/11/24,10294
2016/11/25,11105
2016/11/26,10763
2016/11/27,10462
2016/11/28,10269
2016/11/29,10052
2016/11/30,9865
2016/12/01,9662
2016/12/02,9516
2016/12/03,9499
2016/12/04,9491
2016/12/05,9374
2016/12/06,9398
2016/12/07,9218
2016/12/08,9063
2016/12/09,9029
2016/12/10,8899
2016/12/11,8821
2016/12/12,8752
2016/12/13,8645
2016/12/14,8662
2016/12/15,8748
2016/12/16,8687
2016/12/17,8622
2016/12/18,8546
2016/12/19,8513
2016/12/20,8515
2016/12/21,8536
2016/12/22,8551
2016/12/23,8495
2016/12/24,8409
2016/12/25,8279
2016/12/26,8164
2016/12/27,8099
2016/12/28,8073
2016/12/29,8103
2016/12/30,8088
2016/12/31,8118
2017/01/01,8014
2017/01/02,7993
2017/01/03,8027
2017/01/04,8211
2017/01/05,8342
2017/01/06,8472
2017/01/07,8490
2017/01/08,8452
2017/01/09,8553
2017/01/10,8541
2017/01/11,8580
2017/01/12,8631
2017/01/13,8628
2017/01/14,8580
2017/01/15,8497
2017/01/16,8546
2017/01/17,8540
2017/01/18,8502
2017/01/19,8523
2017/01/20,8572
2017/01/21,8555
2017/01/22,8510
2017/01/23,8501
2017/01/24,8502
2017/01/25,8457
2017/01/26,8446
2017/01/27,8411
2017/01/28,8370
2017/01/29,8307
2017/01/30,8313
2017/01/31,8310
2017/02/01,8314
2017/02/02,8348
2017/02/03,8336
2017/02/04,8378
2017/02/05,8427
2017/02/06,8473
2017/02/07,8495
2017/02/08,8530
2017/02/09,8558
2017/02/10,8656
2017/02/11,8637
2017/02/12,8661
2017/02/13,8823
2017/02/14,8964
2017/02/15,9086
2017/02/16,9136
2017/02/17,9181
2017/02/18,9281
2017/02/19,9270
2017/02/20,9335
2017/02/21,9369
2017/02/22,9391
2017/02/23,9398
2017/02/24,9479
2017/02/25,9515
2017/02/26,9559
2017/02/27,9666
2017/02/28,9921
2017/03/01,10201
2017/03/02,10933
2017/03/03,11268
2017/03/04,11449
2017/03/05,11596
2017/03/06,11737
2017/03/07,11790
2017/03/08,11860
2017/03/09,12060
2017/03/10,12316
2017/03/11,12480
2017/03/12,12770
2017/03/13,13443
2017/03/14,13830
2017/03/15,14235
2017/03/16,15217
2017/03/17,16095
2017/03/18,16598
2017/03/19,16828
2017/03/20,17060
2017/03/21,17289
2017/03/22,17397
2017/03/23,17500
2017/03/24,17892
2017/03/25,18136
2017/03/26,18173
2017/03/27,18405
2017/03/28,18536
2017/03/29,18679
2017/03/30,19100
2017/03/31,19864
2017/04/01,19902
2017/04/02,20119
2017/04/03,20734
2017/04/04,20850
2017/04/05,21027
2017/04/06,21403
2017/04/07,21296
2017/04/08,21062
2017/04/09,20746
2017/04/10,20661
2017/04/11,20541
2017/04/12,20517
2017/04/13,20592
2017/04/14,20541
2017/04/15,20404
2017/04/16,20074
2017/04/17,19857
2017/04/18,19859
2017/04/19,19889
2017/04/20,19962
2017/04/21,19849
2017/04/22,19673
2017/04/23,19529
2017/04/24,19606
2017/04/25,19626
2017/04/26,19693
2017/04/27,20341
2017/04/28,20722
2017/04/29,20853
2017/04/30,21123
2017/05/01,21595
2017/05/02,22010
2017/05/03,22135
2017/05/04,22688
2017/05/05,23182
2017/05/06,23326
2017/05/07,23710
2017/05/08,24549
2017/05/09,25046
2017/05/10,25322
2017/05/11,25750
2017/05/12,25964
2017/05/13,25885
2017/05/14,25898
2017/05/15,26308
2017/05/16,26679
2017/05/17,27476
2017/05/18,28145
2017/05/19,29454
2017/05/20,29858
2017/05/21,30348
2017/05/22,31354
2017/05/23,32461
2017/05/24,33629
2017/05/25,34679
2017/05/26,35490
2017/05/27,35701
2017/05/28,35794
2017/05/29,36183
2017/05/30,37119
2017/05/31,39093
2017/06/01,40624
2017/06/02,41181
2017/06/03,41685
2017/06/04,42136
2017/06/05,43038
2017/06/06,43848
2017/06/07,44542
2017/06/08,44855
2017/06/09,45848
2017/06/10,46751
2017/06/11,48175
2017/06/12,51186
2017/06/13,53403
2017/06/14,54835
2017/06/15,56333
2017/06/16,57133
2017/06/17,57950
2017/06/18,58859
2017/06/19,60115
2017/06/20,62176
2017/06/21,63977
2017/06/22,65614
2017/06/23,66708
2017/06/24,67432
2017/06/25,67526
2017/06/26,69779
2017/06/27,70573
2017/06/28,66020
2017/06/29,66739
2017/06/30,67318
2017/07/01,67632
2017/07/02,67801
2017/07/03,69053
2017/07/04,70170
2017/07/05,70518
2017/07/06,70665
2017/07/07,71981
2017/07/08,71434
2017/07/09,70739
2017/07/10,71521
2017/07/11,72026
2017/07/12,72339
2017/07/13,71842
2017/07/14,71269
2017/07/15,70742
2017/07/16,70128
2017/07/17,69905
2017/07/18,70036
2017/07/19,70332
2017/07/20,70317
2017/07/21,69777
2017/07/22,68731
2017/07/23,69865
2017/07/24,69714
2017/07/25,69296
2017/07/26,68625
2017/07/27,68245
2017/07/28,67961
2017/07/29,66957
2017/07/30,66047
2017/07/31,66925
2017/08/01,66489
2017/08/02,66389
2017/08/03,66268
2017/08/04,66625
2017/08/05,67131
2017/08/06,67314
2017/08/07,68084
2017/08/08,69517
2017/08/09,70388
2017/08/10,72087
2017/08/11,73716
2017/08/12,74839
2017/08/13,75379
2017/08/14,77596
2017/08/15,79748
2017/08/16,81773
2017/08/17,83757
2017/08/18,86214
2017/08/19,86772
2017/08/20,86682
2017/08/21,87994
2017/08/22,88705
2017/08/23,89821
2017/08/24,89897
2017/08/25,90518
2017/08/26,89493
2017/08/27,88849
2017/08/28,89173
2017/08/29,90469
2017/08/30,91744
2017/08/31,93393
2017/09/01,94521
2017/09/02,94238
2017/09/03,93264
2017/09/04,95746
2017/09/05,97448
2017/09/06,99375
2017/09/07,100458
2017/09/08,101373
2017/09/09,101408
2017/09/10,100055
2017/09/11,100240
2017/09/12,101880
2017/09/13,102327
2017/09/14,103724
2017/09/15,105612
2017/09/16,104665
2017/09/17,102338
2017/09/18,102158
2017/09/19,101923
2017/09/20,101450
2017/09/21,100519
2017/09/22,98756
2017/09/23,97344
2017/09/24,96398
2017/09/25,96011
2017/09/26,95187
2017/09/27,94408
2017/09/28,94421
2017/09/29,94454
2017/09/30,93818
2017/10/01,92488
2017/10/02,91992
2017/10/03,91770
2017/10/04,91100
2017/10/05,90850
2017/10/06,90301
2017/10/07,89655
2017/10/08,89106
2017/10/09,88842
2017/10/10,89719
2017/10/11,90709
2017/10/12,91368
2017/10/13,93023
2017/10/14,93032
2017/10/15,92474
2017/10/16,92024
2017/10/17,94370
2017/10/18,94917
2017/10/19,94753
2017/10/20,95776
2017/10/21,96350
2017/10/22,98795
2017/10/23,99337
2017/10/24,99881
2017/10/25,99620
2017/10/26,99361
2017/10/27,92951
2017/10/28,86954
2017/10/29,81344
2017/10/30,76096
2017/10/31,71187
2017/11/01,75126
2017/11/02,79781
2017/11/03,82078
2017/11/04,82790
2017/11/05,83348
2017/11/06,84899
2017/11/07,86455
2017/11/08,88623
2017/11/09,90826
2017/11/10,92274
2017/11/11,92830
2017/11/12,94406
2017/11/13,95464
2017/11/14,97449
2017/11/15,100402
2017/11/16,102042
2017/11/17,104344
2017/11/18,104992
2017/11/19,105889
2017/11/20,107342
2017/11/21,109495
2017/11/22,111611
2017/11/23,113327
2017/11/24,114727
2017/11/25,116004
2017/11/26,117468
2017/11/27,120888
2017/11/28,124294
2017/11/29,128491
2017/11/30,131266
2017/12/01,132284
2017/12/02,133762
2017/12/03,136789
2017/12/04,139433
2017/12/05,142183
2017/12/06,147691
2017/12/07,148796
2017/12/08,151918
2017/12/09,154920
2017/12/10,157637
2017/12/11,162009
2017/12/12,168915
2017/12/13,175877
2017/12/14,182944
2017/12/15,188309
2017/12/16,192218
2017/12/17,195843
2017/12/18,200714
2017/12/19,207994
2017/12/20,214205
2017/12/21,221273
2017/12/22,230865
2017/12/23,234018
2017/12/24,232326
2017/12/25,230450
2017/12/26,231638
2017/12/27,233844
2017/12/28,235843
2017/12/29,243100
2017/12/30,251514
2017/12/31,252995
2018/01/01,254406
2018/01/02,262637
2018/01/03,269744
2018/01/04,279516
2018/01/05,286703
2018/01/06,292747
2018/01/07,298011
2018/01/08,302932
2018/01/09,312000
2018/01/10,316295
2018/01/11,321840
2018/01/12,324567
2018/01/13,329302
2018/01/14,331901
2018/01/15,338827
2018/01/16,346642
2018/01/17,353224
2018/01/18,358055
2018/01/19,356148
2018/01/20,350413
2018/01/21,355119
2018/01/22,352037
2018/01/23,347885
2018/01/24,342941
2018/01/25,335355
2018/01/26,332964
2018/01/27,328134
2018/01/28,322872
2018/01/29,320108
2018/01/30,316908
2018/01/31,313614
2018/02/01,313502
2018/02/02,312750
2018/02/03,307755
2018/02/04,304623
2018/02/05,301743
2018/02/06,299880
2018/02/07,296458
2018/02/08,290211
2018/02/09,286197
2018/02/10,283369
2018/02/11,279776
2018/02/12,277681
2018/02/13,273267
2018/02/14,270450
2018/02/15,267802
2018/02/16,262649
2018/02/17,257878
2018/02/18,253957
2018/02/19,251601
2018/02/20,251249
2018/02/21,249581
2018/02/22,246614
2018/02/23,242991
2018/02/24,237855
2018/02/25,233497
2018/02/26,232219
2018/02/27,230375
2018/02/28,229369
2018/03/01,227797
2018/03/02,226203
2018/03/03,222600
2018/03/04,218297
2018/03/05,217313
2018/03/06,217473
2018/03/07,223784
2018/03/08,222294
2018/03/09,219986
2018/03/10,216766
2018/03/11,212654
2018/03/12,209557
2018/03/13,208290
2018/03/14,208978
2018/03/15,207743
2018/03/16,205097
2018/03/17,202057
2018/03/18,200087
2018/03/19,200088
2018/03/20,198524
2018/03/21,198545
2018/03/22,196706
2018/03/23,200016
2018/03/24,200536
2018/03/25,196343
2018/03/26,194658
2018/03/27,192672
2018/03/28,189912
2018/03/29,188707
2018/03/30,188251
2018/03/31,185652
2018/04/01,182308
2018/04/02,180401
2018/04/03,180108
2018/04/04,179087
2018/04/05,180283
2018/04/06,180060
2018/04/07,178120
2018/04/08,177420
2018/04/09,177609
2018/04/10,176839
2018/04/11,176954
2018/04/12,178662
2018/04/13,180403
2018/04/14,179874
2018/04/15,179167
2018/04/16,178990
2018/04/17,179018
2018/04/18,179519
2018/04/19,181457
2018/04/20,183727
2018/04/21,185429
2018/04/22,189061
2018/04/23,193165
2018/04/24,196763
2018/04/25,198381
2018/04/26,199827
2018/04/27,200193
2018/04/28,199882
2018/04/29,199296
2018/04/30,200003
2018/05/01,199131
2018/05/02,200772
2018/05/03,204146
2018/05/04,223130
2018/05/05,225821
2018/05/06,225557
2018/05/07,227497
2018/05/08,229997
2018/05/09,231227
2018/05/10,232667
2018/05/11,233727
2018/05/12,234341
2018/05/13,233702
2018/05/14,234519
2018/05/15,236376
2018/05/16,238441
2018/05/17,241194
2018/05/18,243168
2018/05/19,246090
2018/05/20,247101
2018/05/21,247399
2018/05/22,250479
2018/05/23,252128
2018/05/24,253219
2018/05/25,253721
2018/05/26,253990
2018/05/27,254832
2018/05/28,256890
2018/05/29,258549
2018/05/30,259153
2018/05/31,260773
2018/06/01,259317
2018/06/02,260286
2018/06/03,260986
2018/06/04,260648
2018/06/05,259115
2018/06/06,257634
2018/06/07,257542
2018/06/08,256168
2018/06/09,257099
2018/06/10,258317
2018/06/11,258055
2018/06/12,255771
2018/06/13,253536
2018/06/14,251417
2018/06/15,251834
2018/06/16,248015
2018/06/17,245565
2018/06/18,243031
2018/06/19,243455
2018/06/20,245082
2018/06/21,245893
2018/06/22,247540
2018/06/23,245285
2018/06/24,244226
2018/06/25,251895
2018/06/26,252281
2018/06/27,252112
2018/06/28,251301
2018/06/29,251589
2018/06/30,244755
2018/07/01,235499
2018/07/02,228055
2018/07/03,221617
2018/07/04,215201
2018/07/05,210895
2018/07/06,204784
2018/07/07,199366
2018/07/08,196872
2018/07/09,195370
2018/07/10,194491
2018/07/11,193007
2018/07/12,190076
2018/07/13,186345
2018/07/14,182853
2018/07/15,179422
2018/07/16,181669
2018/07/17,184326
2018/07/18,190839
2018/07/19,194196
2018/07/20,195315
2018/07/21,193923
2018/07/22,195863
2018/07/23,201129
2018/07/24,207189
2018/07/25,212477
2018/07/26,214762
2018/07/27,218858
2018/07/28,219077
2018/07/29,219985
2018/07/30,221751
2018/07/31,222852
2018/08/01,224611
2018/08/02,226056
2018/08/03,228669
2018/08/04,228911
2018/08/05,227624
2018/08/06,227630
2018/08/07,226350
2018/08/08,223334
2018/08/09,219226
2018/08/10,217762
2018/08/11,218391
2018/08/12,219013
2018/08/13,219735
2018/08/14,219593
2018/08/15,219119
2018/08/16,220438
2018/08/17,219725
2018/08/18,218525
2018/08/19,217006
2018/08/20,217088
2018/08/21,214628
2018/08/22,213222
2018/08/23,211110
2018/08/24,210824
2018/08/25,209779
2018/08/26,209579
2018/08/27,210340
2018/08/28,209218
2018/08/29,206601
2018/08/30,204474
2018/08/31,203007
2018/09/01,203369
2018/09/02,204030
2018/09/03,204823
2018/09/04,204702
2018/09/05,204679
2018/09/06,203281
2018/09/07,202666
2018/09/08,201619
2018/09/09,200712
2018/09/10,199457
2018/09/11,196803
2018/09/12,194508
2018/09/13,193027
2018/09/14,190597
2018/09/15,186441
2018/09/16,182440
2018/09/17,181051
2018/09/18,178408
2018/09/19,175564
2018/09/20,173609
2018/09/21,172373
2018/09/22,169996
2018/09/23,167879
2018/09/24,165763
2018/09/25,164295
2018/09/26,162059
2018/09/27,160307
2018/09/28,158425
2018/09/29,155738
2018/09/30,155160
2018/10/01,153389
2018/10/02,151483
2018/10/03,152977
2018/10/04,154236
2018/10/05,156998
2018/10/06,159557
2018/10/07,158987
2018/10/08,159298
2018/10/09,160120
2018/10/10,159886
2018/10/11,160645
2018/10/12,160744
2018/10/13,161255
2018/10/14,160508
2018/10/15,161279
2018/10/16,162502
2018/10/17,164490
2018/10/18,165060
2018/10/19,165729
2018/10/20,165709
2018/10/21,165151
2018/10/22,166621
2018/10/23,167294
2018/10/24,168084
2018/10/25,168273
2018/10/26,168815
2018/10/27,168402
2018/10/28,166792
2018/10/29,168457
2018/10/30,170323
2018/10/31,171597
2018/11/01,171516
2018/11/02,169857
2018/11/03,168086
2018/11/04,166915
2018/11/05,167073
2018/11/06,166876
2018/11/07,165513
2018/11/08,164124
2018/11/09,164297
2018/11/10,163450
2018/11/11,164172
2018/11/12,164450
2018/11/13,164005
2018/11/14,164420
2018/11/15,164267
2018/11/16,163494
2018/11/17,161876
2018/11/18,160030
2018/11/19,162975
2018/11/20,164036
2018/11/21,163285
2018/11/22,162499
2018/11/23,161774
2018/11/24,159899
2018/11/25,159089
2018/11/26,158767
2018/11/27,158095
2018/11/28,157781
2018/11/29,156630
2018/11/30,156517
2018/12/01,155021
2018/12/02,153544
2018/12/03,152918
2018/12/04,151929
2018/12/05,152218
2018/12/06,152031
2018/12/07,152975
2018/12/08,155027
2018/12/09,154926
2018/12/10,155176
2018/12/11,154587
2018/12/12,154416
2018/12/13,154030
2018/12/14,153697
2018/12/15,154226
2018/12/16,154700
2018/12/17,154834
2018/12/18,154145
2018/12/19,154935
2018/12/20,155729
2018/12/21,155933
2018/12/22,154188
2018/12/23,153911
2018/12/24,154393
2018/12/25,154188
2018/12/26,154603
2018/12/27,155270
2018/12/28,155866
2018/12/29,156972
2018/12/30,155882
2018/12/31,155852
2019/01/01,154554
2019/01/02,155285
2019/01/03,157128
2019/01/04,157133
2019/01/05,156471
2019/01/06,156116
2019/01/07,156840
2019/01/08,157826
2019/01/09,158550
2019/01/10,158955
2019/01/11,159225
2019/01/12,156846
2019/01/13,155009
2019/01/14,157608
2019/01/15,158574
2019/01/16,157639
2019/01/17,156835
2019/01/18,156199
2019/01/19,155036
2019/01/20,153602
2019/01/21,152937
2019/01/22,151873
2019/01/23,151599
2019/01/24,151216
2019/01/25,150888
2019/01/26,149143
2019/01/27,148560
2019/01/28,149486
2019/01/29,149695
2019/01/30,149038
2019/01/31,148631
2019/02/01,147911
2019/02/02,145907
2019/02/03,143432
2019/02/04,140738
2019/02/05,138424
2019/02/06,136248
2019/02/07,134234
2019/02/08,133565
2019/02/09,131885
2019/02/10,129745
2019/02/11,128935
2019/02/12,128157
2019/02/13,127862
2019/02/14,127789
2019/02/15,127842
2019/02/16,127327
2019/02/17,126688
2019/02/18,128416
2019/02/19,129441
2019/02/20,129894
2019/02/21,129736
2019/02/22,129939
2019/02/23,129765
2019/02/24,130114
2019/02/25,130231
2019/02/26,130826
2019/02/27,131877
2019/02/28,132293
2019/03/01,133918
2019/03/02,134403
2019/03/03,134093
2019/03/04,135149
2019/03/05,136664
2019/03/06,137989
2019/03/07,139095
2019/03/08,139995
2019/03/09,141091
2019/03/10,140051
2019/03/11,139947
2019/03/12,140994
2019/03/13,141629
2019/03/14,142228
2019/03/15,142733
2019/03/16,141741
2019/03/17,141142
2019/03/18,142490
2019/03/19,144209
2019/03/20,145771
2019/03/21,146276
2019/03/22,147063
2019/03/23,147158
2019/03/24,147010
2019/03/25,149594
2019/03/26,151554
2019/03/27,152598
2019/03/28,153825
2019/03/29,155016
2019/03/30,155627
2019/03/31,155817
2019/04/01,158733
2019/04/02,163674
2019/04/03,167164
2019/04/04,168811
2019/04/05,169887
2019/04/06,169209
2019/04/07,169153
2019/04/08,170653
2019/04/09,172330
2019/04/10,172692
2019/04/11,175524
2019/04/12,179259
2019/04/13,179737
2019/04/14,177389
2019/04/15,177351
2019/04/16,176978
2019/04/17,177060
2019/04/18,177835
2019/04/19,179751
2019/04/20,185470
2019/04/21,186589
2019/04/22,187408
2019/04/23,189375
2019/04/24,189982
2019/04/25,189936
2019/04/26,189294
2019/04/27,187068
2019/04/28,185086
2019/04/29,184115
2019/04/30,184752
2019/05/01,185528
2019/05/02,183815
2019/05/03,183167
2019/05/04,181481
2019/05/05,180504
2019/05/06,180238
2019/05/07,179845
2019/05/08,179711
2019/05/09,180322
2019/05/10,181278
2019/05/11,182248
2019/05/12,182658
2019/05/13,184589
2019/05/14,188019
2019/05/15,191775
2019/05/16,196408
2019/05/17,198809
2019/05/18,199570
2019/05/19,200004
2019/05/20,201475
2019/05/21,203886
2019/05/22,204966
2019/05/23,206242
2019/05/24,208103
2019/05/25,208693
2019/05/26,208893
2019/05/27,211960
2019/05/28,213705
2019/05/29,215719
2019/05/30,217542
2019/05/31,220612
2019/06/01,228044
2019/06/02,230005
2019/06/03,230510
2019/06/04,231460
2019/06/05,230783
2019/06/06,234332
2019/06/07,231855
2019/06/08,228931
2019/06/09,229622
2019/06/10,228938
2019/06/11,232572
2019/06/12,242028
2019/06/13,242607
2019/06/14,242516
2019/06/15,241892
2019/06/16,248472
2019/06/17,246606
2019/06/18,245676
2019/06/19,244344
2019/06/20,241990
2019/06/21,243394
2019/06/22,243998
2019/06/23,243191
2019/06/24,243135
2019/06/25,243096
2019/06/26,245324
2019/06/27,245033
2019/06/28,243394
2019/06/29,241410
2019/06/30,237936
2019/07/01,236313
2019/07/02,238898
2019/07/03,239780
2019/07/04,240022
2019/07/05,238971
2019/07/06,236733
2019/07/07,232860
2019/07/08,232252
2019/07/09,232968
2019/07/10,232420
2019/07/11,230633
2019/07/12,230384
2019/07/13,226842
2019/07/14,223958
2019/07/15,223936
2019/07/16,220317
2019/07/17,219814
2019/07/18,218689
2019/07/19,218028
2019/07/20,215253
2019/07/21,211619
2019/07/22,209961
2019/07/23,207748
2019/07/24,204924
2019/07/25,202777
2019/07/26,202201
2019/07/27,201000
2019/07/28,199369
2019/07/29,199040
2019/07/30,201160
2019/07/31,200591
2019/08/01,199030
2019/08/02,199246
2019/08/03,196844
2019/08/04,195437
2019/08/05,197701
2019/08/06,200481
2019/08/07,201051
2019/08/08,201824
2019/08/09,203084
2019/08/10,203292
2019/08/11,201917
2019/08/12,204483
2019/08/13,204888
2019/08/14,205865
2019/08/15,205144
2019/08/16,206094
2019/08/17,204351
2019/08/18,202756
2019/08/19,203242
2019/08/20,204250
2019/08/21,205261
2019/08/22,205756
2019/08/23,207096
2019/08/24,206980
2019/08/25,206324
2019/08/26,207367
2019/08/27,208539
2019/08/28,208771
2019/08/29,209144
2019/08/30,209024
2019/08/31,208063
2019/09/01,206993
2019/09/02,208491
2019/09/03,209453
2019/09/04,210193
2019/09/05,212229
2019/09/06,213419
2019/09/07,213070
2019/09/08,212532
2019/09/09,213947
2019/09/10,213719
2019/09/11,213800
2019/09/12,214282
2019/09/13,212901
2019/09/14,211790
2019/09/15,211052
2019/09/16,212315
2019/09/17,212753
2019/09/18,213281
2019/09/19,213532
2019/09/20,214259
2019/09/21,211678
2019/09/22,208456
2019/09/23,205916
2019/09/24,205249
2019/09/25,203731
2019/09/26,202448
2019/09/27,201183
2019/09/28,199660
2019/09/29,196927
2019/09/30,196474
2019/10/01,196502
2019/10/02,196255
2019/10/03,194372
2019/10/04,192447
2019/10/05,191108
2019/10/06,189488
2019/10/07,188774
2019/10/08,188762
2019/10/09,190816
2019/10/10,192013
2019/10/11,193300
2019/10/12,192573
2019/10/13,190764
2019/10/14,190510
2019/10/15,190768
2019/10/16,190721
2019/10/17,190603
2019/10/18,191758
2019/10/19,191574
2019/10/20,190208
2019/10/21,190151
2019/10/22,190243
2019/10/23,190153
2019/10/24,190063
2019/10/25,190744
2019/10/26,191234
2019/10/27,189961
2019/10/28,190469
