Date,price14emaUSD
2016/04/18,9.155
2016/04/19,9.139
2016/04/20,9.065
2016/04/21,8.985
2016/04/22,8.852
2016/04/23,8.739
2016/04/24,8.664
2016/04/25,8.548
2016/04/26,8.384
2016/04/27,8.279
2016/04/28,8.165
2016/04/29,8.07
2016/04/30,8.096
2016/05/01,8.178
2016/05/02,8.364
2016/05/03,8.533
2016/05/04,8.667
2016/05/05,8.785
2016/05/06,8.904
2016/05/07,8.96
2016/05/08,9.003
2016/05/09,9.06
2016/05/10,9.095
2016/05/11,9.174
2016/05/12,9.301
2016/05/13,9.47
2016/05/14,9.566
2016/05/15,9.642
2016/05/16,9.755
2016/05/17,10.017
2016/05/18,10.412
2016/05/19,10.88
2016/05/20,11.341
2016/05/21,11.644
2016/05/22,11.965
2016/05/23,12.244
2016/05/24,12.345
2016/05/25,12.353
2016/05/26,12.363
2016/05/27,12.223
2016/05/28,12.105
2016/05/29,12.099
2016/05/30,12.145
2016/05/31,12.294
2016/06/01,12.506
2016/06/02,12.681
2016/06/03,12.808
2016/06/04,12.917
2016/06/05,13.025
2016/06/06,13.134
2016/06/07,13.253
2016/06/08,13.415
2016/06/09,13.543
2016/06/10,13.611
2016/06/11,13.636
2016/06/12,13.775
2016/06/13,14.15
2016/06/14,14.684
2016/06/15,15.169
2016/06/16,15.742
2016/06/17,15.953
2016/06/18,15.541
2016/06/19,15.092
2016/06/20,14.642
2016/06/21,14.284
2016/06/22,14.271
2016/06/23,14.102
2016/06/24,14.068
2016/06/25,14.081
2016/06/26,14.06
2016/06/27,14.033
2016/06/28,13.907
2016/06/29,13.672
2016/06/30,13.507
2016/07/01,13.323
2016/07/02,13.145
2016/07/03,12.973
2016/07/04,12.782
2016/07/05,12.472
2016/07/06,12.218
2016/07/07,11.928
2016/07/08,11.728
2016/07/09,11.624
2016/07/10,11.521
2016/07/11,11.392
2016/07/12,11.275
2016/07/13,11.162
2016/07/14,11.148
2016/07/15,11.246
2016/07/16,11.314
2016/07/17,11.307
2016/07/18,11.31
2016/07/19,11.304
2016/07/20,11.408
2016/07/21,11.539
2016/07/22,11.796
2016/07/23,12.145
2016/07/24,12.309
2016/07/25,12.443
2016/07/26,12.495
2016/07/27,12.513
2016/07/28,12.541
2016/07/29,12.559
2016/07/30,12.571
2016/07/31,12.515
2016/08/01,12.39
2016/08/02,12.097
2016/08/03,11.762
2016/08/04,11.621
2016/08/05,11.53
2016/08/06,11.418
2016/08/07,11.35
2016/08/08,11.297
2016/08/09,11.346
2016/08/10,11.456
2016/08/11,11.508
2016/08/12,11.547
2016/08/13,11.563
2016/08/14,11.548
2016/08/15,11.497
2016/08/16,11.449
2016/08/17,11.386
2016/08/18,11.317
2016/08/19,11.241
2016/08/20,11.221
2016/08/21,11.202
2016/08/22,11.202
2016/08/23,11.183
2016/08/24,11.166
2016/08/25,11.167
2016/08/26,11.186
2016/08/27,11.19
2016/08/28,11.17
2016/08/29,11.143
2016/08/30,11.139
2016/08/31,11.166
2016/09/01,11.299
2016/09/02,11.401
2016/09/03,11.468
2016/09/04,11.494
2016/09/05,11.521
2016/09/06,11.528
2016/09/07,11.536
2016/09/08,11.525
2016/09/09,11.527
2016/09/10,11.547
2016/09/11,11.591
2016/09/12,11.616
2016/09/13,11.667
2016/09/14,11.702
2016/09/15,11.743
2016/09/16,11.805
2016/09/17,11.914
2016/09/18,12.029
2016/09/19,12.143
2016/09/20,12.349
2016/09/21,12.542
2016/09/22,12.62
2016/09/23,12.711
2016/09/24,12.753
2016/09/25,12.784
2016/09/26,12.799
2016/09/27,12.832
2016/09/28,12.889
2016/09/29,12.921
2016/09/30,12.954
2016/10/01,12.976
2016/10/02,13.003
2016/10/03,13.035
2016/10/04,13.079
2016/10/05,13.096
2016/10/06,13.066
2016/10/07,13.016
2016/10/08,12.916
2016/10/09,12.82
2016/10/10,12.686
2016/10/11,12.586
2016/10/12,12.483
2016/10/13,12.409
2016/10/14,12.345
2016/10/15,12.279
2016/10/16,12.234
2016/10/17,12.189
2016/10/18,12.224
2016/10/19,12.227
2016/10/20,12.207
2016/10/21,12.187
2016/10/22,12.169
2016/10/23,12.144
2016/10/24,12.118
2016/10/25,12.038
2016/10/26,11.966
2016/10/27,11.891
2016/10/28,11.805
2016/10/29,11.65
2016/10/30,11.515
2016/10/31,11.465
2016/11/01,11.359
2016/11/02,11.294
2016/11/03,11.242
2016/11/04,11.203
2016/11/05,11.182
2016/11/06,11.155
2016/11/07,11.118
2016/11/08,11.078
2016/11/09,11.013
2016/11/10,10.952
2016/11/11,10.876
2016/11/12,10.773
2016/11/13,10.679
2016/11/14,10.59
2016/11/15,10.518
2016/11/16,10.468
2016/11/17,10.401
2016/11/18,10.304
2016/11/19,10.211
2016/11/20,10.125
2016/11/21,10.049
2016/11/22,10.026
2016/11/23,9.997
2016/11/24,9.928
2016/11/25,9.854
2016/11/26,9.784
2016/11/27,9.689
2016/11/28,9.568
2016/11/29,9.387
2016/11/30,9.255
2016/12/01,9.146
2016/12/02,8.986
2016/12/03,8.837
2016/12/04,8.68
2016/12/05,8.485
2016/12/06,8.264
2016/12/07,8.194
2016/12/08,8.231
2016/12/09,8.247
2016/12/10,8.251
2016/12/11,8.24
2016/12/12,8.251
2016/12/13,8.268
2016/12/14,8.277
2016/12/15,8.234
2016/12/16,8.178
2016/12/17,8.104
2016/12/18,8.066
2016/12/19,8.019
2016/12/20,7.963
2016/12/21,7.932
2016/12/22,7.887
2016/12/23,7.812
2016/12/24,7.736
2016/12/25,7.663
2016/12/26,7.603
2016/12/27,7.544
2016/12/28,7.495
2016/12/29,7.575
2016/12/30,7.662
2016/12/31,7.706
2017/01/01,7.777
2017/01/02,7.831
2017/01/03,7.961
2017/01/04,8.292
2017/01/05,8.583
2017/01/06,8.773
2017/01/07,8.907
2017/01/08,9.051
2017/01/09,9.234
2017/01/10,9.389
2017/01/11,9.475
2017/01/12,9.479
2017/01/13,9.493
2017/01/14,9.508
2017/01/15,9.537
2017/01/16,9.546
2017/01/17,9.604
2017/01/18,9.68
2017/01/19,9.754
2017/01/20,9.855
2017/01/21,9.969
2017/01/22,10.076
2017/01/23,10.158
2017/01/24,10.217
2017/01/25,10.252
2017/01/26,10.284
2017/01/27,10.306
2017/01/28,10.329
2017/01/29,10.344
2017/01/30,10.359
2017/01/31,10.386
2017/02/01,10.418
2017/02/02,10.445
2017/02/03,10.483
2017/02/04,10.58
2017/02/05,10.66
2017/02/06,10.733
2017/02/07,10.816
2017/02/08,10.882
2017/02/09,10.909
2017/02/10,10.921
2017/02/11,10.97
2017/02/12,11.014
2017/02/13,11.043
2017/02/14,11.205
2017/02/15,11.416
2017/02/16,11.589
2017/02/17,11.739
2017/02/18,11.869
2017/02/19,11.985
2017/02/20,12.081
2017/02/21,12.146
2017/02/22,12.211
2017/02/23,12.283
2017/02/24,12.382
2017/02/25,12.506
2017/02/26,12.668
2017/02/27,12.934
2017/02/28,13.299
2017/03/01,13.645
2017/03/02,14.235
2017/03/03,14.967
2017/03/04,15.558
2017/03/05,15.994
2017/03/06,16.459
2017/03/07,16.814
2017/03/08,16.96
2017/03/09,17
2017/03/10,17.155
2017/03/11,17.504
2017/03/12,18.141
2017/03/13,19.343
2017/03/14,20.55
2017/03/15,21.838
2017/03/16,24.302
2017/03/17,27.186
2017/03/18,28.77
2017/03/19,30.196
2017/03/20,31.959
2017/03/21,33.423
2017/03/22,34.472
2017/03/23,35.435
2017/03/24,36.863
2017/03/25,38.69
2017/03/26,40.26
2017/03/27,41.627
2017/03/28,42.724
2017/03/29,43.994
2017/03/30,45.168
2017/03/31,45.842
2017/04/01,46.43
2017/04/02,46.882
2017/04/03,46.713
2017/04/04,46.289
2017/04/05,46.24
2017/04/06,45.971
2017/04/07,45.575
2017/04/08,45.43
2017/04/09,45.208
2017/04/10,44.961
2017/04/11,44.806
2017/04/12,44.725
2017/04/13,45.24
2017/04/14,45.611
2017/04/15,45.929
2017/04/16,46.28
2017/04/17,46.546
2017/04/18,46.936
2017/04/19,47.4
2017/04/20,47.611
2017/04/21,47.84
2017/04/22,47.977
2017/04/23,48.087
2017/04/24,48.36
2017/04/25,48.597
2017/04/26,49.048
2017/04/27,50.193
2017/04/28,52.345
2017/04/29,54.702
2017/04/30,57.041
2017/05/01,59.955
2017/05/02,62.195
2017/05/03,64.22
2017/05/04,66.99
2017/05/05,70.353
2017/05/06,73.072
2017/05/07,75.675
2017/05/08,77.378
2017/05/09,78.206
2017/05/10,79.358
2017/05/11,80.369
2017/05/12,81.384
2017/05/13,81.954
2017/05/14,82.746
2017/05/15,83.665
2017/05/16,84.269
2017/05/17,84.478
2017/05/18,85.492
2017/05/19,88.933
2017/05/20,93.667
2017/05/21,98.922
2017/05/22,107.467
2017/05/23,114.933
2017/05/24,124.502
2017/05/25,133.773
2017/05/26,139.568
2017/05/27,140.81
2017/05/28,144.399
2017/05/29,148.714
2017/05/30,156.531
2017/05/31,165.831
2017/06/01,173.622
2017/06/02,180.153
2017/06/03,185.601
2017/06/04,192.661
2017/06/05,199.756
2017/06/06,207.314
2017/06/07,214.315
2017/06/08,219.856
2017/06/09,226.035
2017/06/10,235.716
2017/06/11,249.505
2017/06/12,265.236
2017/06/13,281.198
2017/06/14,293.452
2017/06/15,297.749
2017/06/16,304.516
2017/06/17,311.654
2017/06/18,318.497
2017/06/19,323.756
2017/06/20,328.689
2017/06/21,329.24
2017/06/22,328.513
2017/06/23,328.408
2017/06/24,327.309
2017/06/25,323.282
2017/06/26,314.923
2017/06/27,305.54
2017/06/28,303.369
2017/06/29,303.719
2017/06/30,302.143
2017/07/01,297.601
2017/07/02,293.494
2017/07/03,291.485
2017/07/04,289.44
2017/07/05,285.939
2017/07/06,283.215
2017/07/07,279.342
2017/07/08,274.231
2017/07/09,270.148
2017/07/10,264.318
2017/07/11,255.194
2017/07/12,248.305
2017/07/13,243.072
2017/07/14,236.855
2017/07/15,229.844
2017/07/16,220.05
2017/07/17,213.562
2017/07/18,211.855
2017/07/19,213.107
2017/07/20,213.61
2017/07/21,214.867
2017/07/22,216.047
2017/07/23,217.547
2017/07/24,218.639
2017/07/25,217.593
2017/07/26,215.305
2017/07/27,213.55
2017/07/28,211.371
2017/07/29,208.229
2017/07/30,206.953
2017/07/31,205.547
2017/08/01,207.071
2017/08/02,209
2017/08/03,210.794
2017/08/04,212.461
2017/08/05,215.866
2017/08/06,221.864
2017/08/07,227.756
2017/08/08,234.83
2017/08/09,243.394
2017/08/10,251.104
2017/08/11,257.801
2017/08/12,265.204
2017/08/13,269.281
2017/08/14,273.465
2017/08/15,275.455
2017/08/16,277.891
2017/08/17,281.394
2017/08/18,283.855
2017/08/19,284.95
2017/08/20,286.047
2017/08/21,290.564
2017/08/22,293.465
2017/08/23,296.907
2017/08/24,300.201
2017/08/25,304.416
2017/08/26,307.851
2017/08/27,311.725
2017/08/28,316.02
2017/08/29,322.109
2017/08/30,329.901
2017/08/31,337.398
2017/09/01,344.797
2017/09/02,346.973
2017/09/03,347.561
2017/09/04,343.626
2017/09/05,338.26
2017/09/06,337.667
2017/09/07,337.096
2017/09/08,335.028
2017/09/09,330.882
2017/09/10,326.139
2017/09/11,322.446
2017/09/12,319.986
2017/09/13,314.291
2017/09/14,306.435
2017/09/15,297.363
2017/09/16,292.142
2017/09/17,286.998
2017/09/18,287.271
2017/09/19,287.371
2017/09/20,287.336
2017/09/21,285.987
2017/09/22,282.93
2017/09/23,281.935
2017/09/24,282.431
2017/09/25,283.656
2017/09/26,284.848
2017/09/27,286.48
2017/09/28,288.899
2017/09/29,289.44
2017/09/30,291.01
2017/10/01,292.262
2017/10/02,293.239
2017/10/03,293.284
2017/10/04,293.31
2017/10/05,293.315
2017/10/06,294.267
2017/10/07,296.245
2017/10/08,298.322
2017/10/09,298.818
2017/10/10,298.908
2017/10/11,299.189
2017/10/12,300.011
2017/10/13,303.156
2017/10/14,308.261
2017/10/15,311.446
2017/10/16,315.204
2017/10/17,316.444
2017/10/18,314.818
2017/10/19,314.079
2017/10/20,313.038
2017/10/21,310.986
2017/10/22,308.96
2017/10/23,305.806
2017/10/24,305.49
2017/10/25,304.176
2017/10/26,303.156
2017/10/27,302.177
2017/10/28,301.122
2017/10/29,301.193
2017/10/30,301.923
2017/10/31,302.61
2017/11/01,302.134
2017/11/02,299.832
2017/11/03,299.213
2017/11/04,299.243
2017/11/05,299.045
2017/11/06,298.937
2017/11/07,298.529
2017/11/08,298.849
2017/11/09,301.412
2017/11/10,302.629
2017/11/11,303.211
2017/11/12,303.972
2017/11/13,305.412
2017/11/14,308.355
2017/11/15,311.938
2017/11/16,314.149
2017/11/17,316.404
2017/11/18,318.752
2017/11/19,323.52
2017/11/20,328.477
2017/11/21,333.33
2017/11/22,337.742
2017/11/23,345.809
2017/11/24,357.058
2017/11/25,371.78
2017/11/26,383.339
2017/11/27,395.602
2017/11/28,405.622
2017/11/29,414.417
2017/11/30,417.136
2017/12/01,420.692
2017/12/02,426.217
2017/12/03,431.832
2017/12/04,436.088
2017/12/05,439.534
2017/12/06,439.601
2017/12/07,437.897
2017/12/08,439.717
2017/12/09,444.844
2017/12/10,445.251
2017/12/11,448.063
2017/12/12,463.103
2017/12/13,489.884
2017/12/14,518.872
2017/12/15,538.941
2017/12/16,559.546
2017/12/17,580.518
2017/12/18,601.069
2017/12/19,630.66
2017/12/20,652.86
2017/12/21,673.677
2017/12/22,674.738
2017/12/23,682.001
2017/12/24,679.351
2017/12/25,684.341
2017/12/26,692.426
2017/12/27,700.171
2017/12/28,701.183
2017/12/29,706.105
2017/12/30,705.892
2017/12/31,707.962
2018/01/01,713.697
2018/01/02,731.916
2018/01/03,752.641
2018/01/04,779.107
2018/01/05,805.93
2018/01/06,831.355
2018/01/07,864.706
2018/01/08,903.261
2018/01/09,945.195
2018/01/10,995.446
2018/01/11,1026
2018/01/12,1054
2018/01/13,1094
2018/01/14,1128
2018/01/15,1155
2018/01/16,1153
2018/01/17,1126
2018/01/18,1116
2018/01/19,1107
2018/01/20,1109
2018/01/21,1106
2018/01/22,1096
2018/01/23,1081
2018/01/24,1072
2018/01/25,1072
2018/01/26,1069
2018/01/27,1071
2018/01/28,1087
2018/01/29,1100
2018/01/30,1106
2018/01/31,1105
2018/02/01,1106
2018/02/02,1082
2018/02/03,1066
2018/02/04,1045
2018/02/05,1009
2018/02/06,965.081
2018/02/07,942.945
2018/02/08,925.876
2018/02/09,913.434
2018/02/10,907.808
2018/02/11,896.822
2018/02/12,891.575
2018/02/13,885.624
2018/02/14,885.485
2018/02/15,891.746
2018/02/16,897.472
2018/02/17,906.579
2018/02/18,911.652
2018/02/19,915.616
2018/02/20,918.809
2018/02/21,912.228
2018/02/22,901.459
2018/02/23,894.109
2018/02/24,887.496
2018/02/25,881.221
2018/02/26,878.598
2018/02/27,878.718
2018/02/28,877.636
2018/03/01,876.156
2018/03/02,874.493
2018/03/03,872.788
2018/03/04,870.352
2018/03/05,869.265
2018/03/06,864.49
2018/03/07,853.531
2018/03/08,838.284
2018/03/09,818.01
2018/03/10,805.499
2018/03/11,791.716
2018/03/12,781.489
2018/03/13,769.968
2018/03/14,755.413
2018/03/15,734.985
2018/03/16,718.268
2018/03/17,700.627
2018/03/18,675.028
2018/03/19,656.955
2018/03/20,641.936
2018/03/21,632.271
2018/03/22,621.119
2018/03/23,608.132
2018/03/24,598.719
2018/03/25,588.575
2018/03/26,576.762
2018/03/27,561.689
2018/03/28,547.024
2018/03/29,529.392
2018/03/30,510.147
2018/03/31,495.689
2018/04/01,480.6
2018/04/02,467.949
2018/04/03,459.111
2018/04/04,450.096
2018/04/05,440.57
2018/04/06,431.499
2018/04/07,425.261
2018/04/08,421.308
2018/04/09,419.062
2018/04/10,416.935
2018/04/11,417.352
2018/04/12,421.781
2018/04/13,432.855
2018/04/14,442.059
2018/04/15,452.476
2018/04/16,460.42
2018/04/17,467.305
2018/04/18,473.658
2018/04/19,482.986
2018/04/20,496.554
2018/04/21,510.974
2018/04/22,525.858
2018/04/23,541.007
2018/04/24,560.808
2018/04/25,571.912
2018/04/26,579.821
2018/04/27,591.248
2018/04/28,602.62
2018/04/29,613.515
2018/04/30,622.741
2018/05/01,627.444
2018/05/02,634.3
2018/05/03,647.61
2018/05/04,665.673
2018/05/05,684.854
2018/05/06,699.244
2018/05/07,705.12
2018/05/08,710.989
2018/05/09,714.854
2018/05/10,720.096
2018/05/11,717.281
2018/05/12,711.149
2018/05/13,710.168
2018/05/14,711.296
2018/05/15,712.951
2018/05/16,710.57
2018/05/17,709.152
2018/05/18,705.113
2018/05/19,704.033
2018/05/20,705.001
2018/05/21,705.29
2018/05/22,702.112
2018/05/23,690.495
2018/05/24,676.718
2018/05/25,665.796
2018/05/26,656.534
2018/05/27,645.759
2018/05/28,631.446
2018/05/29,619.647
2018/05/30,611.997
2018/05/31,606.73
2018/06/01,602.694
2018/06/02,600.834
2018/06/03,602.21
2018/06/04,602.196
2018/06/05,601.272
2018/06/06,601.778
2018/06/07,602.661
2018/06/08,602.563
2018/06/09,602.763
2018/06/10,596.924
2018/06/11,587.445
2018/06/12,578.594
2018/06/13,565.584
2018/06/14,555.854
2018/06/15,548.645
2018/06/16,541.698
2018/06/17,536.364
2018/06/18,531.84
2018/06/19,531.301
2018/06/20,531.068
2018/06/21,531.407
2018/06/22,525.921
2018/06/23,518.648
2018/06/24,509.668
2018/06/25,502.745
2018/06/26,495.825
2018/06/27,487.67
2018/06/28,480.763
2018/06/29,472.281
2018/06/30,469.306
2018/07/01,467.132
2018/07/02,466.394
2018/07/03,467.253
2018/07/04,467.3
2018/07/05,467.705
2018/07/06,467.641
2018/07/07,467.913
2018/07/08,470.549
2018/07/09,472.037
2018/07/10,469.063
2018/07/11,465.127
2018/07/12,460.984
2018/07/13,457.665
2018/07/14,454.519
2018/07/15,453.057
2018/07/16,454.589
2018/07/17,458.132
2018/07/18,463.05
2018/07/19,464.498
2018/07/20,463.721
2018/07/21,463.18
2018/07/22,463.196
2018/07/23,462.75
2018/07/24,463.425
2018/07/25,464.93
2018/07/26,466.41
2018/07/27,466.212
2018/07/28,466.383
2018/07/29,466.319
2018/07/30,465.424
2018/07/31,462.172
2018/08/01,456.673
2018/08/02,451.231
2018/08/03,445.739
2018/08/04,441.254
2018/08/05,436.669
2018/08/06,432.81
2018/08/07,428.861
2018/08/08,420.534
2018/08/09,412.638
2018/08/10,405.132
2018/08/11,393.601
2018/08/12,383.993
2018/08/13,373.918
2018/08/14,359.223
2018/08/15,349.625
2018/08/16,341.411
2018/08/17,335.883
2018/08/18,331.482
2018/08/19,326.886
2018/08/20,322.141
2018/08/21,316.256
2018/08/22,311.593
2018/08/23,306.515
2018/08/24,302.496
2018/08/25,299.45
2018/08/26,296.027
2018/08/27,293.47
2018/08/28,292.781
2018/08/29,292.71
2018/08/30,291.279
2018/08/31,289.91
2018/09/01,289.982
2018/09/02,290.587
2018/09/03,290.503
2018/09/04,290.11
2018/09/05,286.749
2018/09/06,278.669
2018/09/07,271.226
2018/09/08,263.337
2018/09/09,254.534
2018/09/10,246.762
2018/09/11,239.194
2018/09/12,230.778
2018/09/13,226.307
2018/09/14,224.545
2018/09/15,223.749
2018/09/16,222.99
2018/09/17,221.631
2018/09/18,219.186
2018/09/19,217.886
2018/09/20,216.915
2018/09/21,218.655
2018/09/22,221.595
2018/09/23,224.363
2018/09/24,225.965
2018/09/25,224.414
2018/09/26,223.167
2018/09/27,222.59
2018/09/28,223.037
2018/09/29,223.518
2018/09/30,224.767
2018/10/01,225.549
2018/10/02,225.951
2018/10/03,225.154
2018/10/04,224.967
2018/10/05,224.705
2018/10/06,224.854
2018/10/07,224.761
2018/10/08,225.118
2018/10/09,225.572
2018/10/10,225.578
2018/10/11,222.411
2018/10/12,218.937
2018/10/13,216.353
2018/10/14,214.267
2018/10/15,213.63
2018/10/16,213.263
2018/10/17,212.871
2018/10/18,212.153
2018/10/19,211.068
2018/10/20,210.403
2018/10/21,210.067
2018/10/22,209.486
2018/10/23,208.725
2018/10/24,208.193
2018/10/25,207.475
2018/10/26,206.909
2018/10/27,206.482
2018/10/28,206.158
2018/10/29,205.422
2018/10/30,204.239
2018/10/31,203.261
2018/11/01,202.593
2018/11/02,202.347
2018/11/03,202.072
2018/11/04,202.346
2018/11/05,203.271
2018/11/06,204.621
2018/11/07,206.628
2018/11/08,207.761
2018/11/09,208.257
2018/11/10,208.826
2018/11/11,209.207
2018/11/12,209.578
2018/11/13,209.606
2018/11/14,208.046
2018/11/15,204.159
2018/11/16,200.741
2018/11/17,197.303
2018/11/18,194.628
2018/11/19,190.015
2018/11/20,183.317
2018/11/21,176.796
2018/11/22,171.069
2018/11/23,164.713
2018/11/24,159.137
2018/11/25,152.669
2018/11/26,147.39
2018/11/27,142.033
2018/11/28,138.78
2018/11/29,136.195
2018/11/30,133.464
2018/12/01,131.22
2018/12/02,129.425
2018/12/03,127.109
2018/12/04,124.949
2018/12/05,122.625
2018/12/06,119.606
2018/12/07,115.372
2018/12/08,112.19
2018/12/09,109.797
2018/12/10,107.53
2018/12/11,105.195
2018/12/12,103.261
2018/12/13,101.46
2018/12/14,99.406
2018/12/15,97.432
2018/12/16,96.074
2018/12/17,95.32
2018/12/18,95.354
2018/12/19,96.572
2018/12/20,98.246
2018/12/21,100.378
2018/12/22,101.942
2018/12/23,105.706
2018/12/24,111.262
2018/12/25,113.774
2018/12/26,116.183
2018/12/27,117.359
2018/12/28,118.284
2018/12/29,121.059
2018/12/30,123.373
2018/12/31,125.196
2019/01/01,126.682
2019/01/02,129.726
2019/01/03,132.727
2019/01/04,135.423
2019/01/05,138.583
2019/01/06,140.882
2019/01/07,142.734
2019/01/08,143.851
2019/01/09,144.966
2019/01/10,143.878
2019/01/11,141.68
2019/01/12,139.674
2019/01/13,137.343
2019/01/14,135.298
2019/01/15,134.237
2019/01/16,132.697
2019/01/17,131.26
2019/01/18,129.983
2019/01/19,129.126
2019/01/20,128.091
2019/01/21,126.653
2019/01/22,125.475
2019/01/23,124.541
2019/01/24,123.506
2019/01/25,122.57
2019/01/26,121.797
2019/01/27,120.89
2019/01/28,118.999
2019/01/29,117.169
2019/01/30,115.853
2019/01/31,114.811
2019/02/01,113.718
2019/02/02,112.863
2019/02/03,112.241
2019/02/04,111.561
2019/02/05,110.932
2019/02/06,109.933
2019/02/07,109.224
2019/02/08,109.354
2019/02/09,110.642
2019/02/10,111.703
2019/02/11,112.96
2019/02/12,113.996
2019/02/13,115.146
2019/02/14,116.077
2019/02/15,116.846
2019/02/16,117.642
2019/02/17,118.786
2019/02/18,121.8
2019/02/19,125.194
2019/02/20,127.889
2019/02/21,130.276
2019/02/22,132.57
2019/02/23,135.016
2019/02/24,137.559
2019/02/25,137.711
2019/02/26,137.601
2019/02/27,137.47
2019/02/28,137.386
2019/03/01,137.267
2019/03/02,136.793
2019/03/03,136.288
2019/03/04,135.052
2019/03/05,134.533
2019/03/06,134.909
2019/03/07,135.304
2019/03/08,135.48
2019/03/09,135.661
2019/03/10,135.682
2019/03/11,135.424
2019/03/12,135.126
2019/03/13,134.744
2019/03/14,134.391
2019/03/15,134.471
2019/03/16,135.369
2019/03/17,135.866
2019/03/18,136.221
2019/03/19,136.491
2019/03/20,136.73
2019/03/21,136.848
2019/03/22,136.772
2019/03/23,136.796
2019/03/24,136.725
2019/03/25,136.506
2019/03/26,136.15
2019/03/27,136.373
2019/03/28,136.633
2019/03/29,137.118
2019/03/30,137.883
2019/03/31,138.36
2019/04/01,138.857
2019/04/02,140.752
2019/04/03,144.611
2019/04/04,146.706
2019/04/05,148.893
2019/04/06,151.07
2019/04/07,153.417
2019/04/08,156.955
2019/04/09,159.601
2019/04/10,162.221
2019/04/11,162.941
2019/04/12,163.087
2019/04/13,163.212
2019/04/14,163.29
2019/04/15,163.509
2019/04/16,163.477
2019/04/17,163.836
2019/04/18,164.982
2019/04/19,165.982
2019/04/20,167.009
2019/04/21,167.408
2019/04/22,167.837
2019/04/23,168.578
2019/04/24,168.216
2019/04/25,167.558
2019/04/26,165.936
2019/04/27,164.775
2019/04/28,163.854
2019/04/29,162.768
2019/04/30,162.198
2019/05/01,162.055
2019/05/02,161.847
2019/05/03,162.433
2019/05/04,162.66
2019/05/05,162.698
2019/05/06,163.279
2019/05/07,165.059
2019/05/08,165.706
2019/05/09,166.281
2019/05/10,167.181
2019/05/11,169.792
2019/05/12,172.696
2019/05/13,175.558
2019/05/14,179.772
2019/05/15,186.828
2019/05/16,196.74
2019/05/17,202.337
2019/05/18,207.148
2019/05/19,213.294
2019/05/20,218.095
2019/05/21,222.76
2019/05/22,226.852
2019/05/23,228.724
2019/05/24,231.475
2019/05/25,234.146
2019/05/26,236.514
2019/05/27,240.788
2019/05/28,244.756
2019/05/29,248.012
2019/05/30,251.658
2019/05/31,252.44
2019/06/01,254.51
2019/06/02,256.365
2019/06/03,257.213
2019/06/04,255.594
2019/06/05,254.04
2019/06/06,252.726
2019/06/07,252.213
2019/06/08,251.481
2019/06/09,249.713
2019/06/10,248.317
2019/06/11,247.675
2019/06/12,248.089
2019/06/13,249.558
2019/06/14,250.472
2019/06/15,252.519
2019/06/16,254.965
2019/06/17,257.146
2019/06/18,258.533
2019/06/19,259.71
2019/06/20,260.964
2019/06/21,264.489
2019/06/22,270.128
2019/06/23,275.709
2019/06/24,279.974
2019/06/25,284.21
2019/06/26,291.07
