Date,price3stdUSD
2016/05/25,1.369
2016/05/26,0.552
2016/05/27,1.046
2016/05/28,1.047
2016/05/29,0.693
2016/05/30,0.915
2016/05/31,1.005
2016/06/01,1.179
2016/06/02,0.556
2016/06/03,0.208
2016/06/04,0.176
2016/06/05,0.087
2016/06/06,0.173
2016/06/07,0.252
2016/06/08,0.526
2016/06/09,0.377
2016/06/10,0.356
2016/06/11,0.468
2016/06/12,0.735
2016/06/13,2.329
2016/06/14,2.849
2016/06/15,1.561
2016/06/16,1.161
2016/06/17,1.748
2016/06/18,5.495
2016/06/19,4.563
2016/06/20,0.948
2016/06/21,0.376
2016/06/22,2.224
2016/06/23,1.819
2016/06/24,0.997
2016/06/25,0.984
2016/06/26,0.272
2016/06/27,0.267
2016/06/28,0.756
2016/06/29,1.398
2016/06/30,0.786
2016/07/01,0.278
2016/07/02,0.37
2016/07/03,0.22
2016/07/04,0.381
2016/07/05,1.198
2016/07/06,0.969
2016/07/07,0.454
2016/07/08,0.446
2016/07/09,0.74
2016/07/10,0.451
2016/07/11,0.336
2016/07/12,0.305
2016/07/13,0.102
2016/07/14,0.553
2016/07/15,1.196
2016/07/16,0.731
2016/07/17,0.533
2016/07/18,0.431
2016/07/19,0.055
2016/07/20,0.745
2016/07/21,0.95
2016/07/22,1.187
2016/07/23,1.655
2016/07/24,0.945
2016/07/25,1.014
2016/07/26,0.485
2016/07/27,0.573
2016/07/28,0.161
2016/07/29,0.072
2016/07/30,0.063
2016/07/31,0.48
2016/08/01,0.874
2016/08/02,1.646
2016/08/03,1.664
2016/08/04,0.914
2016/08/05,1.177
2016/08/06,0.22
2016/08/07,0.211
2016/08/08,0.222
2016/08/09,0.697
2016/08/10,1.002
2016/08/11,0.421
2016/08/12,0.332
2016/08/13,0.153
2016/08/14,0.29
2016/08/15,0.408
2016/08/16,0.283
2016/08/17,0.167
2016/08/18,0.219
2016/08/19,0.19
2016/08/20,0.285
2016/08/21,0.322
2016/08/22,0.104
2016/08/23,0.117
2016/08/24,0.133
2016/08/25,0.114
2016/08/26,0.211
2016/08/27,0.108
2016/08/28,0.22
2016/08/29,0.214
2016/08/30,0.126
2016/08/31,0.31
2016/09/01,0.899
2016/09/02,0.732
2016/09/03,0.213
2016/09/04,0.322
2016/09/05,0.21
2016/09/06,0.106
2016/09/07,0.109
2016/09/08,0.12
2016/09/09,0.111
2016/09/10,0.183
2016/09/11,0.283
2016/09/12,0.167
2016/09/13,0.177
2016/09/14,0.182
2016/09/15,0.067
2016/09/16,0.233
2016/09/17,0.505
2016/09/18,0.478
2016/09/19,0.223
2016/09/20,0.806
2016/09/21,0.81
2016/09/22,0.588
2016/09/23,0.569
2016/09/24,0.232
2016/09/25,0.284
2016/09/26,0.102
2016/09/27,0.117
2016/09/28,0.293
2016/09/29,0.175
2016/09/30,0.107
2016/10/01,0.037
2016/10/02,0.047
2016/10/03,0.101
2016/10/04,0.157
2016/10/05,0.138
2016/10/06,0.407
2016/10/07,0.426
2016/10/08,0.512
2016/10/09,0.433
2016/10/10,0.395
2016/10/11,0.321
2016/10/12,0.106
2016/10/13,0.103
2016/10/14,0.103
2016/10/15,0.069
2016/10/16,0.075
2016/10/17,0.068
2016/10/18,0.502
2016/10/19,0.456
2016/10/20,0.304
2016/10/21,0.173
2016/10/22,0.022
2016/10/23,0.065
2016/10/24,0.09
2016/10/25,0.423
2016/10/26,0.409
2016/10/27,0.101
2016/10/28,0.214
2016/10/29,0.652
2016/10/30,0.568
2016/10/31,0.468
2016/11/01,0.457
2016/11/02,0.382
2016/11/03,0.205
2016/11/04,0.065
2016/11/05,0.122
2016/11/06,0.078
2016/11/07,0.142
2016/11/08,0.13
2016/11/09,0.246
2016/11/10,0.239
2016/11/11,0.18
2016/11/12,0.369
2016/11/13,0.284
2016/11/14,0.078
2016/11/15,0.047
2016/11/16,0.114
2016/11/17,0.146
2016/11/18,0.389
2016/11/19,0.313
2016/11/20,0.091
2016/11/21,0.043
2016/11/22,0.294
2016/11/23,0.271
2016/11/24,0.346
2016/11/25,0.372
2016/11/26,0.126
2016/11/27,0.269
2016/11/28,0.443
2016/11/29,0.717
2016/11/30,0.482
2016/12/01,0.199
2016/12/02,0.442
2016/12/03,0.5
2016/12/04,0.245
2016/12/05,0.539
2016/12/06,0.68
2016/12/07,0.749
2016/12/08,1.349
2016/12/09,0.642
2016/12/10,0.163
2016/12/11,0.145
2016/12/12,0.126
2016/12/13,0.173
2016/12/14,0.045
2016/12/15,0.381
2016/12/16,0.443
2016/12/17,0.268
2016/12/18,0.177
2016/12/19,0.156
2016/12/20,0.175
2016/12/21,0.11
2016/12/22,0.117
2016/12/23,0.335
2016/12/24,0.309
2016/12/25,0.11
2016/12/26,0.037
2016/12/27,0.042
2016/12/28,0.041
2016/12/29,0.872
2016/12/30,0.929
2016/12/31,0.188
2017/01/01,0.221
2017/01/02,0.205
2017/01/03,0.57
2017/01/04,1.903
2017/01/05,1.554
2017/01/06,0.428
2017/01/07,0.585
2017/01/08,0.208
2017/01/09,0.54
2017/01/10,0.402
2017/01/11,0.354
2017/01/12,0.734
2017/01/13,0.469
2017/01/14,0.089
2017/01/15,0.128
2017/01/16,0.115
2017/01/17,0.308
2017/01/18,0.474
2017/01/19,0.221
2017/01/20,0.292
2017/01/21,0.392
2017/01/22,0.223
2017/01/23,0.068
2017/01/24,0.143
2017/01/25,0.175
2017/01/26,0.105
2017/01/27,0.037
2017/01/28,0.037
2017/01/29,0.029
2017/01/30,0.029
2017/01/31,0.105
2017/02/01,0.135
2017/02/02,0.058
2017/02/03,0.1
2017/02/04,0.516
2017/02/05,0.442
2017/02/06,0.032
2017/02/07,0.158
2017/02/08,0.125
2017/02/09,0.24
2017/02/10,0.265
2017/02/11,0.243
2017/02/12,0.277
2017/02/13,0.059
2017/02/14,0.937
2017/02/15,1.293
2017/02/16,0.47
2017/02/17,0.069
2017/02/18,0.005
2017/02/19,0.02
2017/02/20,0.023
2017/02/21,0.149
2017/02/22,0.117
2017/02/23,0.148
2017/02/24,0.326
2017/02/25,0.464
2017/02/26,0.575
2017/02/27,1.123
2017/02/28,1.595
2017/03/01,1.077
2017/03/02,2.165
2017/03/03,3.138
2017/03/04,1.426
2017/03/05,0.735
2017/03/06,0.578
2017/03/07,0.534
2017/03/08,1.342
2017/03/09,1.535
2017/03/10,0.757
2017/03/11,2.077
2017/03/12,3.392
2017/03/13,6.126
2017/03/14,5.275
2017/03/15,2.513
2017/03/16,10.49
2017/03/17,13.009
2017/03/18,5.972
2017/03/19,6.293
2017/03/20,3.924
2017/03/21,3.518
2017/03/22,1.822
2017/03/23,1.405
2017/03/24,4.397
2017/03/25,7.237
2017/03/26,4.121
2017/03/27,0.078
2017/03/28,0.597
2017/03/29,2.017
2017/03/30,2.553
2017/03/31,2.213
2017/04/01,2.412
2017/04/02,0.397
2017/04/03,4.184
2017/04/04,5.229
2017/04/05,2.122
2017/04/06,2.006
2017/04/07,2.396
2017/04/08,1.295
2017/04/09,1.212
2017/04/10,0.933
2017/04/11,0.405
2017/04/12,0.69
2017/04/13,4.336
2017/04/14,3.899
2017/04/15,0.543
2017/04/16,0.518
2017/04/17,0.461
2017/04/18,1.021
2017/04/19,1.747
2017/04/20,1.185
2017/04/21,1.215
2017/04/22,0.398
2017/04/23,0.475
2017/04/24,1.229
2017/04/25,1.259
2017/04/26,1.735
2017/04/27,6.386
2017/04/28,11.809
2017/04/29,10.381
2017/04/30,4.877
2017/05/01,7.541
2017/05/02,5.542
2017/05/03,1.802
2017/05/04,7.491
2017/05/05,12.107
2017/05/06,6.231
2017/05/07,1.59
2017/05/08,3.39
2017/05/09,7.361
2017/05/10,4.044
2017/05/11,3.115
2017/05/12,1.032
2017/05/13,1.901
2017/05/14,2.153
2017/05/15,3.258
2017/05/16,1.519
2017/05/17,3.134
2017/05/18,5.152
2017/05/19,21.672
2017/05/20,26.573
2017/05/21,17.909
2017/05/22,33.049
2017/05/23,28.432
2017/05/24,22.131
2017/05/25,26.06
2017/05/26,13.745
2017/05/27,37.267
2017/05/28,23.572
2017/05/29,23.231
2017/05/30,33.904
2017/05/31,40.805
2017/06/01,16.984
2017/06/02,3.007
2017/06/03,2.652
2017/06/04,15.833
2017/06/05,20.858
2017/06/06,14.69
2017/06/07,11.881
2017/06/08,3.482
2017/06/09,8.503
2017/06/10,36.442
2017/06/11,59.674
2017/06/12,56.501
2017/06/13,37.762
2017/06/14,14.561
2017/06/15,51.225
2017/06/16,38.737
2017/06/17,27.167
2017/06/18,12.017
2017/06/19,4.695
2017/06/20,4.121
2017/06/21,25.117
2017/06/22,31.473
2017/06/23,7.395
2017/06/24,6.175
2017/06/25,26.045
2017/06/26,49.06
2017/06/27,43.986
2017/06/28,36.987
2017/06/29,51.872
2017/06/30,14.693
2017/07/01,31.292
2017/07/02,23.081
2017/07/03,10.406
2017/07/04,10.059
2017/07/05,13.424
2017/07/06,11.29
2017/07/07,9.776
2017/07/08,20.02
2017/07/09,11.387
2017/07/10,15.12
2017/07/11,39.467
2017/07/12,25.953
2017/07/13,10.795
2017/07/14,10.318
2017/07/15,20.232
2017/07/16,33.537
2017/07/17,22.792
2017/07/18,36.858
2017/07/19,40.922
2017/07/20,17.619
2017/07/21,5.179
2017/07/22,6.156
2017/07/23,3.734
2017/07/24,2.93
2017/07/25,14.872
2017/07/26,20.773
2017/07/27,9.077
2017/07/28,4.095
2017/07/29,11.89
2017/07/30,9.618
2017/07/31,9.353
2017/08/01,18.421
2017/08/02,21.862
2017/08/03,4.793
2017/08/04,1.437
2017/08/05,14.273
2017/08/06,30.904
2017/08/07,24.371
2017/08/08,16.912
2017/08/09,27.003
2017/08/10,18.301
2017/08/11,2.089
2017/08/12,11.363
2017/08/13,14.641
2017/08/14,14.786
2017/08/15,10.086
2017/08/16,10.044
2017/08/17,13.102
2017/08/18,8.564
2017/08/19,10.011
2017/08/20,6.875
2017/08/21,25.754
2017/08/22,22.504
2017/08/23,6.885
2017/08/24,7.895
2017/08/25,10.887
2017/08/26,8.95
2017/08/27,5.722
2017/08/28,11.234
2017/08/29,20.858
2017/08/30,29.898
2017/08/31,20.915
2017/09/01,10.089
2017/09/02,27.329
2017/09/03,35.445
2017/09/04,36.881
2017/09/05,40.169
2017/09/06,24.852
2017/09/07,28.49
2017/09/08,11.328
2017/09/09,24.203
2017/09/10,21.871
2017/09/11,7.125
2017/09/12,7.177
2017/09/13,23.021
2017/09/14,39.768
2017/09/15,31.828
2017/09/16,17.487
2017/09/17,16.911
2017/09/18,31.501
2017/09/19,32.989
2017/09/20,1.586
2017/09/21,9.777
2017/09/22,19.743
2017/09/23,12.612
2017/09/24,18.486
2017/09/25,13.34
2017/09/26,6.133
2017/09/27,4.759
2017/09/28,9.924
2017/09/29,9.657
2017/09/30,9.792
2017/10/01,7.427
2017/10/02,1.323
2017/10/03,6.087
2017/10/04,5.719
2017/10/05,0.192
2017/10/06,6.64
2017/10/07,12.891
2017/10/08,9.694
2017/10/09,8.24
2017/10/10,10.624
2017/10/11,2.095
2017/10/12,4.969
2017/10/13,19.572
2017/10/14,29.466
2017/10/15,14.575
2017/10/16,8.05
2017/10/17,12.348
2017/10/18,28.988
2017/10/19,17.227
2017/10/20,4.123
2017/10/21,9.857
2017/10/22,9.139
2017/10/23,10.861
2017/10/24,14.856
2017/10/25,14.844
2017/10/26,6.966
2017/10/27,0.768
2017/10/28,1.884
2017/10/29,6.359
2017/10/30,10.185
2017/10/31,4.936
2017/11/01,7.392
2017/11/02,18.369
2017/11/03,11.971
2017/11/04,12.24
2017/11/05,3.496
2017/11/06,1.413
2017/11/07,2.04
2017/11/08,4.129
2017/11/09,18.994
2017/11/10,14.028
2017/11/11,9.234
2017/11/12,2.901
2017/11/13,6.62
2017/11/14,15.499
2017/11/15,16.864
2017/11/16,6.868
2017/11/17,5.532
2017/11/18,4.487
2017/11/19,20.859
2017/11/20,22.812
2017/11/21,8.511
2017/11/22,4.84
2017/11/23,30.755
2017/11/24,52.052
2017/11/25,56.583
2017/11/26,31.782
2017/11/27,13.762
2017/11/28,14.226
2017/11/29,3.965
2017/11/30,34.285
2017/12/01,31.3
2017/12/02,22.737
2017/12/03,20.825
2017/12/04,5.251
2017/12/05,5.387
2017/12/06,21.548
2017/12/07,28.954
2017/12/08,20.203
2017/12/09,41.936
2017/12/10,26.989
2017/12/11,24.918
2017/12/12,98.971
2017/12/13,161.407
2017/12/14,122.83
2017/12/15,38.551
2017/12/16,31.325
2017/12/17,38.746
2017/12/18,33.722
2017/12/19,92.839
2017/12/20,74.181
2017/12/21,21.124
2017/12/22,114.904
2017/12/23,105.087
2017/12/24,56.356
2017/12/25,58.282
2017/12/26,68.793
2017/12/27,29.547
2017/12/28,37.968
2017/12/29,35.914
2017/12/30,30.255
2017/12/31,27.43
2018/01/01,38.405
2018/01/02,110.286
2018/01/03,115.167
2018/01/04,83.265
2018/01/05,77.613
2018/01/06,37.621
2018/01/07,88.726
2018/01/08,128.527
2018/01/09,111.346
2018/01/10,138.656
2018/01/11,95.087
2018/01/12,86.661
2018/01/13,118.127
2018/01/14,109.739
2018/01/15,20.035
2018/01/16,194.63
2018/01/17,307.548
2018/01/18,146.503
2018/01/19,87.101
2018/01/20,72.394
2018/01/21,60.849
2018/01/22,78.77
2018/01/23,82.714
2018/01/24,36.399
2018/01/25,71.281
2018/01/26,45.512
2018/01/27,26.514
2018/01/28,118.825
2018/01/29,101.892
2018/01/30,46.788
2018/01/31,73.92
2018/02/01,33.481
2018/02/02,165.305
2018/02/03,159.328
2018/02/04,39.907
2018/02/05,152.281
2018/02/06,187.534
2018/02/07,103.794
2018/02/08,120.811
2018/02/09,27.364
2018/02/10,47.039
2018/02/11,40.259
2018/02/12,38.397
2018/02/13,26.684
2018/02/14,31.717
2018/02/15,69.977
2018/02/16,46.214
2018/02/17,30.426
2018/02/18,25.928
2018/02/19,21.634
2018/02/20,4.189
2018/02/21,66.976
2018/02/22,89.559
2018/02/23,31.266
2018/02/24,13.254
2018/02/25,4.933
2018/02/26,18.282
2018/02/27,31.933
2018/02/28,14.666
2018/03/01,10.834
2018/03/02,5.677
2018/03/03,3.96
2018/03/04,7.876
2018/03/05,7.018
2018/03/06,24.305
2018/03/07,66.089
2018/03/08,77.071
2018/03/09,78.57
2018/03/10,44.556
2018/03/11,31.112
2018/03/12,18.084
2018/03/13,16.504
2018/03/14,44.769
2018/03/15,76.697
2018/03/16,52.116
2018/03/17,19.755
2018/03/18,86.239
2018/03/19,63.562
2018/03/20,31.606
2018/03/21,26.278
2018/03/22,21.953
2018/03/23,37.394
2018/03/24,20.383
2018/03/25,13.559
2018/03/26,30.878
2018/03/27,48.54
2018/03/28,41.044
2018/03/29,41.643
2018/03/30,54.521
2018/03/31,24.328
2018/04/01,17.027
2018/04/02,16.794
2018/04/03,16.751
2018/04/04,13.189
2018/04/05,18.833
2018/04/06,15.799
2018/04/07,9.939
2018/04/08,18.855
2018/04/09,16.154
2018/04/10,7.779
2018/04/11,15.385
2018/04/12,39.273
2018/04/13,70.113
2018/04/14,49.826
2018/04/15,16.05
2018/04/16,14.976
2018/04/17,7.666
2018/04/18,2.724
2018/04/19,28.492
2018/04/20,57.289
2018/04/21,50.863
2018/04/22,30.93
2018/04/23,28.394
2018/04/24,56.827
2018/04/25,45.162
2018/04/26,50.006
2018/04/27,28.289
2018/04/28,38.584
2018/04/29,15.436
2018/04/30,6.719
2018/05/01,24.087
2018/05/02,21.7
2018/05/03,64.226
2018/05/04,85.146
2018/05/05,62.477
2018/05/06,21.847
2018/05/07,56.227
2018/05/08,44.155
2018/05/09,7.568
2018/05/10,11.745
2018/05/11,46.802
2018/05/12,68.897
2018/05/13,28.64
2018/05/14,39.538
2018/05/15,16.902
2018/05/16,24.927
2018/05/17,25.006
2018/05/18,18.029
2018/05/19,18.647
2018/05/20,26.548
2018/05/21,12.002
2018/05/22,26.405
2018/05/23,77.685
2018/05/24,79.114
2018/05/25,23.47
2018/05/26,8.02
2018/05/27,18.754
2018/05/28,47.94
2018/05/29,33.24
2018/05/30,20.685
2018/05/31,24.503
2018/06/01,11.958
2018/06/02,13.833
2018/06/03,28.723
2018/06/04,18.406
2018/06/05,13.009
2018/06/06,8.205
2018/06/07,11.146
2018/06/08,5.284
2018/06/09,5.384
2018/06/10,41.544
2018/06/11,64.125
2018/06/12,33.718
2018/06/13,40.188
2018/06/14,33.646
2018/06/15,16.996
2018/06/16,7.528
2018/06/17,4.911
2018/06/18,5.244
2018/06/19,24.27
2018/06/20,24.788
2018/06/21,4.871
2018/06/22,39.101
2018/06/23,52.113
2018/06/24,31.814
2018/06/25,16.732
2018/06/26,6.3
2018/06/27,19.346
2018/06/28,14.723
2018/06/29,17.106
2018/06/30,26.879
2018/07/01,32.466
2018/07/02,9.847
2018/07/03,16.238
2018/07/04,9.189
2018/07/05,4.269
2018/07/06,2.767
2018/07/07,2.675
2018/07/08,18.236
2018/07/09,14.971
2018/07/10,33.323
2018/07/11,35.929
2018/07/12,12.986
2018/07/13,4.528
2018/07/14,1.913
2018/07/15,8.162
2018/07/16,25.475
2018/07/17,30.777
2018/07/18,24.907
2018/07/19,17.506
2018/07/20,29.804
2018/07/21,13.93
2018/07/22,3.987
2018/07/23,3.349
2018/07/24,6.516
2018/07/25,12.145
2018/07/26,7.209
2018/07/27,9.906
2018/07/28,9.491
2018/07/29,2.117
2018/07/30,6.814
2018/07/31,21.112
2018/08/01,31.592
2018/08/02,21.744
2018/08/03,8.895
2018/08/04,4.823
2018/08/05,4.304
2018/08/06,4.582
2018/08/07,3.934
2018/08/08,37.008
2018/08/09,37.316
2018/08/10,8.218
2018/08/11,38.096
2018/08/12,34.253
2018/08/13,11.247
2018/08/14,49.523
2018/08/15,36.54
2018/08/16,22.566
2018/08/17,11.634
2018/08/18,12.857
2018/08/19,4.793
2018/08/20,9.454
2018/08/21,15.924
2018/08/22,11.312
2018/08/23,6.379
2018/08/24,6.425
2018/08/25,5.025
2018/08/26,4.812
2018/08/27,4.803
2018/08/28,12.5
2018/08/29,13.063
2018/08/30,8.459
2018/08/31,10.172
2018/09/01,8.482
2018/09/02,11.318
2018/09/03,4.085
2018/09/04,5.774
2018/09/05,22.575
2018/09/06,50.711
2018/09/07,38.193
2018/09/08,12.031
2018/09/09,20.93
2018/09/10,14.434
2018/09/11,6.445
2018/09/12,16.865
2018/09/13,17.575
2018/09/14,30.326
2018/09/15,18.087
2018/09/16,4.951
2018/09/17,5.223
2018/09/18,12.213
2018/09/19,7.866
2018/09/20,6.411
2018/09/21,18.828
2018/09/22,24.909
2018/09/23,10.985
2018/09/24,5.038
2018/09/25,24.104
2018/09/26,20.452
2018/09/27,3.948
2018/09/28,9.024
2018/09/29,7.054
2018/09/30,6.244
2018/10/01,5.167
2018/10/02,3.533
2018/10/03,9.225
2018/10/04,7.028
2018/10/05,3.265
2018/10/06,2.385
2018/10/07,2.315
2018/10/08,2.679
2018/10/09,3.708
2018/10/10,2.39
2018/10/11,23.916
2018/10/12,25.41
2018/10/13,4.49
2018/10/14,3.683
2018/10/15,8.873
2018/10/16,9.01
2018/10/17,1.142
2018/10/18,2.967
2018/10/19,5.16
2018/10/20,2.859
2018/10/21,3.166
2018/10/22,1.901
2018/10/23,3.351
2018/10/24,1.57
2018/10/25,1.574
2018/10/26,1.656
2018/10/27,0.738
2018/10/28,0.678
2018/10/29,3.074
2018/10/30,6.135
2018/10/31,3.695
2018/11/01,1.465
2018/11/02,3.185
2018/11/03,2.168
2018/11/04,3.427
2018/11/05,7.38
2018/11/06,7.582
2018/11/07,8.545
2018/11/08,5.301
2018/11/09,6.705
2018/11/10,3.065
2018/11/11,0.9
2018/11/12,0.693
2018/11/13,1.939
2018/11/14,12.371
2018/11/15,25.457
2018/11/16,18.105
2018/11/17,3.545
2018/11/18,2.947
2018/11/19,15.264
2018/11/20,30.614
2018/11/21,22.06
2018/11/22,5.354
2018/11/23,10.124
2018/11/24,10.091
2018/11/25,11.814
2018/11/26,10.601
2018/11/27,4.815
2018/11/28,8.531
2018/11/29,10.752
2018/11/30,3.008
2018/12/01,3.129
2018/12/02,1.675
2018/12/03,4.934
2018/12/04,5.992
2018/12/05,3.854
2018/12/06,9.13
2018/12/07,16.201
2018/12/08,10.163
2018/12/09,5.233
2018/12/10,2.234
2018/12/11,3.506
2018/12/12,2.37
2018/12/13,0.788
2018/12/14,4.006
2018/12/15,4.341
2018/12/16,2.168
2018/12/17,4.753
2018/12/18,6.86
2018/12/19,11.631
2018/12/20,11.248
2018/12/21,7.959
2018/12/22,4.191
2018/12/23,16.122
2018/12/24,28.803
2018/12/25,16.257
2018/12/26,15.534
2018/12/27,5.799
2018/12/28,6.806
2018/12/29,13.637
2018/12/30,13.649
2018/12/31,1.711
2019/01/01,1.72
2019/01/02,12.101
2019/01/03,13.878
2019/01/04,2.959
2019/01/05,6.183
2019/01/06,5.043
2019/01/07,3.702
2019/01/08,4.041
2019/01/09,3.066
2019/01/10,14.038
2019/01/11,20.457
2019/01/12,9.249
2019/01/13,4.591
2019/01/14,4.277
2019/01/15,4.939
2019/01/16,4.734
2019/01/17,4.783
2019/01/18,0.859
2019/01/19,1.662
2019/01/20,1.933
2019/01/21,5.176
2019/01/22,3.606
2019/01/23,0.956
2019/01/24,1.397
2019/01/25,1.754
2019/01/26,0.273
2019/01/27,1.554
2019/01/28,8.769
2019/01/29,8.574
2019/01/30,1.71
2019/01/31,2.343
2019/02/01,1.162
2019/02/02,1.162
2019/02/03,1.296
2019/02/04,0.928
2019/02/05,1.158
2019/02/06,3.363
2019/02/07,2.831
2019/02/08,5.899
2019/02/09,11.857
2019/02/10,8.122
2019/02/11,2.223
2019/02/12,2.226
2019/02/13,1.626
2019/02/14,1.602
2019/02/15,0.639
2019/02/16,0.813
2019/02/17,3.753
2019/02/18,16.146
2019/02/19,17.723
2019/02/20,4.898
2019/02/21,1.595
2019/02/22,1.805
2019/02/23,4.263
2019/02/24,5.397
2019/02/25,13.269
2019/02/26,15.44
2019/02/27,1.851
2019/02/28,0.229
2019/03/01,0.286
2019/03/02,2.8
2019/03/03,3.014
2019/03/04,6.004
2019/03/05,5.005
2019/03/06,8.49
2019/03/07,6.099
2019/03/08,1.03
2019/03/09,1.098
2019/03/10,0.875
2019/03/11,2.57
2019/03/12,2.262
2019/03/13,1.221
2019/03/14,0.963
2019/03/15,2.657
2019/03/16,7.605
2019/03/17,5.16
2019/03/18,2.308
2019/03/19,0.703
2019/03/20,0.247
2019/03/21,0.612
2019/03/22,1.666
2019/03/23,1.093
2019/03/24,0.637
2019/03/25,1.546
2019/03/26,1.988
2019/03/27,3.336
2019/03/28,4.018
2019/03/29,2.107
2019/03/30,3.715
2019/03/31,2.116
2019/04/01,1.144
2019/04/02,10.663
2019/04/03,22.703
2019/04/04,13.616
2019/04/05,7.865
2019/04/06,4.014
2019/04/07,4.586
2019/04/08,12.581
2019/04/09,9.502
2019/04/10,2.702
2019/04/11,10.013
2019/04/12,12.992
2019/04/13,3.386
2019/04/14,0.22
2019/04/15,0.983
2019/04/16,1.388
2019/04/17,2.375
2019/04/18,7.646
2019/04/19,5.928
2019/04/20,1.16
2019/04/21,3.07
2019/04/22,3.222
2019/04/23,2.954
2019/04/24,6.223
2019/04/25,8.585
2019/04/26,8.909
2019/04/27,6.739
2019/04/28,2.101
2019/04/29,1.814
2019/04/30,2.389
2019/05/01,4.426
2019/05/02,2.243
2019/05/03,5.145
2019/05/04,4.746
2019/05/05,2.721
2019/05/06,3.45
2019/05/07,11.461
2019/05/08,8.026
2019/05/09,6.285
2019/05/10,2.896
2019/05/11,14.577
2019/05/12,15.71
2019/05/13,6.131
2019/05/14,13.644
2019/05/15,32.007
2019/05/16,44.121
2019/05/17,24.513
2019/05/18,21.313
2019/05/19,13.837
2019/05/20,12.535
2019/05/21,3.64
2019/05/22,3.749
2019/05/23,11.67
2019/05/24,10.46
2019/05/25,9.163
2019/05/26,2.239
2019/05/27,15.903
2019/05/28,16.725
2019/05/29,1.661
2019/05/30,5.303
2019/05/31,14.791
2019/06/01,14.636
2019/06/02,10.068
2019/06/03,5.163
2019/06/04,19.882
2019/06/05,17.211
2019/06/06,0.971
2019/06/07,4.544
2019/06/08,3.831
2019/06/09,9.197
2019/06/10,7.575
2019/06/11,4.568
2019/06/12,9.533
2019/06/13,12.753
2019/06/14,6.932
2019/06/15,7.92
2019/06/16,11.978
2019/06/17,4.976
2019/06/18,3.361
2019/06/19,3.647
2019/06/20,1.57
2019/06/21,18.121
2019/06/22,30.757
2019/06/23,21.155
