Date,size7ema
2016/08/06,1567
2016/08/07,1544
2016/08/08,1534
2016/08/09,1548
2016/08/10,1563
2016/08/11,1577
2016/08/12,1573
2016/08/13,1537
2016/08/14,1504
2016/08/15,1495
2016/08/16,1527
2016/08/17,1528
2016/08/18,1562
2016/08/19,1544
2016/08/20,1521
2016/08/21,1511
2016/08/22,1515
2016/08/23,1642
2016/08/24,1629
2016/08/25,1637
2016/08/26,1631
2016/08/27,1619
2016/08/28,1577
2016/08/29,1576
2016/08/30,1586
2016/08/31,1574
2016/09/01,1576
2016/09/02,1645
2016/09/03,1612
2016/09/04,1639
2016/09/05,1607
2016/09/06,1636
2016/09/07,1650
2016/09/08,1712
2016/09/09,1748
2016/09/10,1688
2016/09/11,1631
2016/09/12,1619
2016/09/13,1589
2016/09/14,1631
2016/09/15,1659
2016/09/16,1749
2016/09/17,1709
2016/09/18,1640
2016/09/19,1565
2016/09/20,1596
2016/09/21,1597
2016/09/22,1667
2016/09/23,1570
2016/09/24,1559
2016/09/25,1516
2016/09/26,1523
2016/09/27,1558
2016/09/28,1558
2016/09/29,1529
2016/09/30,1506
2016/10/01,1582
2016/10/02,1608
2016/10/03,1636
2016/10/04,1775
2016/10/05,1782
2016/10/06,1821
2016/10/07,2395
2016/10/08,3154
2016/10/09,3786
2016/10/10,6021
2016/10/11,5206
2016/10/12,4217
2016/10/13,3489
2016/10/14,2967
2016/10/15,2534
2016/10/16,2225
2016/10/17,2013
2016/10/18,1946
2016/10/19,1869
2016/10/20,1768
2016/10/21,1757
2016/10/22,1657
2016/10/23,1566
2016/10/24,1622
2016/10/25,1635
2016/10/26,1614
2016/10/27,1590
2016/10/28,1561
2016/10/29,1536
2016/10/30,1507
2016/10/31,1515
2016/11/01,1558
2016/11/02,1543
2016/11/03,1525
2016/11/04,1459
2016/11/05,1434
2016/11/06,1398
2016/11/07,1398
2016/11/08,1418
2016/11/09,1434
2016/11/10,1449
2016/11/11,1452
2016/11/12,1446
2016/11/13,1451
2016/11/14,1482
2016/11/15,1506
2016/11/16,1500
2016/11/17,1494
2016/11/18,1499
2016/11/19,1468
2016/11/20,1469
2016/11/21,1486
2016/11/22,1542
2016/11/23,1644
2016/11/24,1589
2016/11/25,1633
2016/11/26,1600
2016/11/27,1626
2016/11/28,1652
2016/11/29,1662
2016/11/30,1799
2016/12/01,1701
2016/12/02,1641
2016/12/03,1582
2016/12/04,1537
2016/12/05,1526
2016/12/06,1548
2016/12/07,1542
2016/12/08,1510
2016/12/09,1508
2016/12/10,1488
2016/12/11,1536
2016/12/12,1521
2016/12/13,1526
2016/12/14,1603
2016/12/15,1598
2016/12/16,1575
2016/12/17,1536
2016/12/18,1488
2016/12/19,1520
2016/12/20,1524
2016/12/21,1585
2016/12/22,1630
2016/12/23,1603
2016/12/24,1542
2016/12/25,1486
2016/12/26,1438
2016/12/27,1468
2016/12/28,1484
2016/12/29,1532
2016/12/30,1555
2016/12/31,1552
2017/01/01,1512
2017/01/02,1498
2017/01/03,1531
2017/01/04,1577
2017/01/05,1602
2017/01/06,1600
2017/01/07,1592
2017/01/08,1583
2017/01/09,1586
2017/01/10,1611
2017/01/11,1606
2017/01/12,1629
2017/01/13,1654
2017/01/14,1615
2017/01/15,1586
2017/01/16,1583
2017/01/17,1598
2017/01/18,1594
2017/01/19,1584
2017/01/20,1590
2017/01/21,1568
2017/01/22,1580
2017/01/23,1588
2017/01/24,1630
2017/01/25,1633
2017/01/26,1643
2017/01/27,1647
2017/01/28,1642
2017/01/29,1612
2017/01/30,1604
2017/01/31,1588
2017/02/01,1593
2017/02/02,1589
2017/02/03,1584
2017/02/04,1578
2017/02/05,1587
2017/02/06,1592
2017/02/07,1651
2017/02/08,1679
2017/02/09,1667
2017/02/10,1684
2017/02/11,1661
2017/02/12,1639
2017/02/13,1685
2017/02/14,1742
2017/02/15,1761
2017/02/16,1736
2017/02/17,1717
2017/02/18,1731
2017/02/19,1707
2017/02/20,1704
2017/02/21,1776
2017/02/22,1779
2017/02/23,1751
2017/02/24,1758
2017/02/25,1759
2017/02/26,1747
2017/02/27,1765
2017/02/28,1808
2017/03/01,1914
2017/03/02,1988
2017/03/03,2012
2017/03/04,1974
2017/03/05,1936
2017/03/06,1904
2017/03/07,1919
2017/03/08,1889
2017/03/09,2018
2017/03/10,2061
2017/03/11,2049
2017/03/12,2048
2017/03/13,2149
2017/03/14,2220
2017/03/15,2279
2017/03/16,2477
2017/03/17,2578
2017/03/18,2561
2017/03/19,2520
2017/03/20,2469
2017/03/21,2479
2017/03/22,2451
2017/03/23,2466
2017/03/24,2489
2017/03/25,2474
2017/03/26,2449
2017/03/27,2561
2017/03/28,2556
2017/03/29,2603
2017/03/30,2666
2017/03/31,2736
2017/04/01,2653
2017/04/02,2657
2017/04/03,2690
2017/04/04,2647
2017/04/05,2625
2017/04/06,2668
2017/04/07,2695
2017/04/08,2584
2017/04/09,2527
2017/04/10,2511
2017/04/11,2477
2017/04/12,2532
2017/04/13,2546
2017/04/14,2522
2017/04/15,2479
2017/04/16,2414
2017/04/17,2388
2017/04/18,2442
2017/04/19,2497
2017/04/20,2518
2017/04/21,2561
2017/04/22,2528
2017/04/23,2495
2017/04/24,2509
2017/04/25,2583
2017/04/26,2618
2017/04/27,2737
2017/04/28,2847
2017/04/29,2834
2017/04/30,2891
2017/05/01,3054
2017/05/02,3156
2017/05/03,3124
2017/05/04,3181
2017/05/05,3178
2017/05/06,3117
2017/05/07,3168
2017/05/08,3228
2017/05/09,3265
2017/05/10,3256
2017/05/11,3280
2017/05/12,3248
2017/05/13,3203
2017/05/14,3187
2017/05/15,3348
2017/05/16,3422
2017/05/17,3643
2017/05/18,3793
2017/05/19,4045
2017/05/20,4079
2017/05/21,4206
2017/05/22,4486
2017/05/23,5021
2017/05/24,5432
2017/05/25,5562
2017/05/26,5562
2017/05/27,5453
2017/05/28,5434
2017/05/29,5306
2017/05/30,5747
2017/05/31,6021
2017/06/01,6151
2017/06/02,6499
2017/06/03,6533
2017/06/04,6514
2017/06/05,6495
2017/06/06,6715
2017/06/07,6883
2017/06/08,6895
2017/06/09,7042
2017/06/10,6930
2017/06/11,7362
2017/06/12,7884
2017/06/13,8115
2017/06/14,8072
2017/06/15,8102
2017/06/16,8085
2017/06/17,8053
2017/06/18,8023
2017/06/19,8256
2017/06/20,8507
2017/06/21,7929
2017/06/22,8119
2017/06/23,8370
2017/06/24,8511
2017/06/25,8628
2017/06/26,8857
2017/06/27,8621
2017/06/28,8967
2017/06/29,9090
2017/06/30,9018
2017/07/01,8790
2017/07/02,8718
2017/07/03,9074
2017/07/04,9339
2017/07/05,9527
2017/07/06,9353
2017/07/07,9442
2017/07/08,9303
2017/07/09,8722
2017/07/10,9188
2017/07/11,9512
2017/07/12,9818
2017/07/13,10032
2017/07/14,10034
2017/07/15,9712
2017/07/16,9591
2017/07/17,9646
2017/07/18,10056
2017/07/19,10113
2017/07/20,9927
2017/07/21,9611
2017/07/22,9206
2017/07/23,9225
2017/07/24,9559
2017/07/25,9611
2017/07/26,9309
2017/07/27,9068
2017/07/28,9115
2017/07/29,8700
2017/07/30,8430
2017/07/31,8646
2017/08/01,8860
2017/08/02,9002
2017/08/03,9150
2017/08/04,9490
2017/08/05,9724
2017/08/06,9909
2017/08/07,10398
2017/08/08,11118
2017/08/09,11182
2017/08/10,11782
2017/08/11,12443
2017/08/12,12743
2017/08/13,12806
2017/08/14,13518
2017/08/15,14240
2017/08/16,15020
2017/08/17,15597
2017/08/18,16032
2017/08/19,16111
2017/08/20,15289
2017/08/21,15262
2017/08/22,15011
2017/08/23,14846
2017/08/24,14584
2017/08/25,14881
2017/08/26,14817
2017/08/27,14849
2017/08/28,15576
2017/08/29,16296
2017/08/30,16929
2017/08/31,17056
2017/09/01,17401
2017/09/02,16884
2017/09/03,16131
2017/09/04,17038
2017/09/05,17705
2017/09/06,18929
2017/09/07,19480
2017/09/08,19854
2017/09/09,19177
2017/09/10,18053
2017/09/11,17731
2017/09/12,17807
2017/09/13,17589
2017/09/14,17514
2017/09/15,17963
2017/09/16,17647
2017/09/17,16822
2017/09/18,17001
2017/09/19,16900
2017/09/20,16682
2017/09/21,16537
2017/09/22,16646
2017/09/23,16472
2017/09/24,16850
2017/09/25,17532
2017/09/26,17781
2017/09/27,18059
2017/09/28,18682
2017/09/29,19397
2017/09/30,20047
2017/10/01,20480
2017/10/02,20646
2017/10/03,20714
2017/10/04,20634
2017/10/05,20554
2017/10/06,20829
2017/10/07,20536
2017/10/08,20190
2017/10/09,20060
2017/10/10,20405
2017/10/11,20315
2017/10/12,20520
2017/10/13,20852
2017/10/14,20627
2017/10/15,20223
2017/10/16,19241
2017/10/17,18033
2017/10/18,16790
2017/10/19,15837
2017/10/20,15691
2017/10/21,14764
2017/10/22,13810
2017/10/23,13564
2017/10/24,13660
2017/10/25,13832
2017/10/26,13978
2017/10/27,10483
2017/10/28,7863
2017/10/29,5897
2017/10/30,4423
2017/10/31,3317
2017/11/01,6404
2017/11/02,8736
2017/11/03,10515
2017/11/04,10925
2017/11/05,11104
2017/11/06,11777
2017/11/07,12399
2017/11/08,12855
2017/11/09,13123
2017/11/10,13196
2017/11/11,13063
2017/11/12,13105
2017/11/13,13440
2017/11/14,14138
2017/11/15,14717
2017/11/16,14857
2017/11/17,14968
2017/11/18,14883
2017/11/19,14800
2017/11/20,15263
2017/11/21,15493
2017/11/22,15614
2017/11/23,15718
2017/11/24,15564
2017/11/25,15722
2017/11/26,15816
2017/11/27,17409
2017/11/28,17802
2017/11/29,17986
2017/11/30,18004
2017/12/01,18049
2017/12/02,18025
2017/12/03,18350
2017/12/04,18698
2017/12/05,18973
2017/12/06,19524
2017/12/07,19117
2017/12/08,19643
2017/12/09,19705
2017/12/10,19995
2017/12/11,20885
2017/12/12,22065
2017/12/13,23103
2017/12/14,23839
2017/12/15,24425
2017/12/16,24916
2017/12/17,25178
2017/12/18,25867
2017/12/19,27266
2017/12/20,27316
2017/12/21,28042
2017/12/22,28331
2017/12/23,27798
2017/12/24,25978
2017/12/25,24914
2017/12/26,24294
2017/12/27,24404
2017/12/28,24794
2017/12/29,25981
2017/12/30,26822
2017/12/31,26377
2018/01/01,25789
2018/01/02,26881
2018/01/03,28279
2018/01/04,29629
2018/01/05,30576
2018/01/06,31096
2018/01/07,31138
2018/01/08,31479
2018/01/09,31869
2018/01/10,31563
2018/01/11,31497
2018/01/12,31286
2018/01/13,31281
2018/01/14,30791
2018/01/15,31055
2018/01/16,31483
2018/01/17,31719
2018/01/18,31716
2018/01/19,30998
2018/01/20,30102
2018/01/21,29276
2018/01/22,28423
2018/01/23,27587
2018/01/24,26832
2018/01/25,26042
2018/01/26,26046
2018/01/27,25147
2018/01/28,24910
2018/01/29,24994
2018/01/30,25052
2018/01/31,25014
2018/02/01,25342
2018/02/02,25553
2018/02/03,24813
2018/02/04,24296
2018/02/05,24266
2018/02/06,24433
2018/02/07,24067
2018/02/08,23074
2018/02/09,22829
2018/02/10,22652
2018/02/11,22235
2018/02/12,22220
2018/02/13,21774
2018/02/14,21792
2018/02/15,21795
2018/02/16,21524
2018/02/17,21616
2018/02/18,21396
2018/02/19,21500
2018/02/20,22228
2018/02/21,22498
2018/02/22,22310
2018/02/23,21931
2018/02/24,21764
2018/02/25,21465
2018/02/26,21512
2018/02/27,21375
2018/02/28,21429
2018/03/01,21238
2018/03/02,21566
2018/03/03,21467
2018/03/04,21299
2018/03/05,21616
2018/03/06,21617
2018/03/07,21919
2018/03/08,21809
2018/03/09,21450
2018/03/10,20803
2018/03/11,20255
2018/03/12,20608
2018/03/13,20693
2018/03/14,20546
2018/03/15,20424
2018/03/16,20193
2018/03/17,19489
2018/03/18,19666
2018/03/19,19910
2018/03/20,19949
2018/03/21,20119
2018/03/22,19560
2018/03/23,19382
2018/03/24,18686
2018/03/25,17760
2018/03/26,17780
2018/03/27,17643
2018/03/28,17553
2018/03/29,17542
2018/03/30,17770
2018/03/31,17584
2018/04/01,17161
2018/04/02,17089
2018/04/03,17586
2018/04/04,17858
2018/04/05,18268
2018/04/06,18143
2018/04/07,17565
2018/04/08,17482
2018/04/09,17769
2018/04/10,17722
2018/04/11,17916
2018/04/12,18748
2018/04/13,19345
2018/04/14,19046
2018/04/15,18952
2018/04/16,19406
2018/04/17,20130
2018/04/18,20716
2018/04/19,21838
2018/04/20,22975
2018/04/21,22649
2018/04/22,22755
2018/04/23,23127
2018/04/24,23746
2018/04/25,24096
2018/04/26,24248
2018/04/27,24216
2018/04/28,24301
2018/04/29,24389
2018/04/30,24765
2018/05/01,24728
2018/05/02,24953
2018/05/03,25299
2018/05/04,25916
2018/05/05,25463
2018/05/06,24694
2018/05/07,24292
2018/05/08,24184
2018/05/09,24266
2018/05/10,24887
2018/05/11,24945
2018/05/12,24646
2018/05/13,24365
2018/05/14,24756
2018/05/15,24765
2018/05/16,24760
2018/05/17,24722
2018/05/18,24702
2018/05/19,24641
2018/05/20,24421
2018/05/21,24711
2018/05/22,24865
2018/05/23,25140
2018/05/24,25222
2018/05/25,25149
2018/05/26,24625
2018/05/27,24343
2018/05/28,24611
2018/05/29,24791
2018/05/30,24970
2018/05/31,25586
2018/06/01,25472
2018/06/02,25259
2018/06/03,25213
2018/06/04,25517
2018/06/05,25599
2018/06/06,25293
2018/06/07,25066
2018/06/08,24928
2018/06/09,24737
2018/06/10,24692
2018/06/11,24637
2018/06/12,24398
2018/06/13,24661
2018/06/14,24533
2018/06/15,24053
2018/06/16,24628
2018/06/17,23463
2018/06/18,23116
2018/06/19,23587
2018/06/20,24087
2018/06/21,23947
2018/06/22,24085
2018/06/23,23212
2018/06/24,22651
2018/06/25,23295
2018/06/26,23436
2018/06/27,23722
2018/06/28,23773
2018/06/29,23635
2018/06/30,23247
2018/07/01,23060
2018/07/02,22201
2018/07/03,22163
2018/07/04,21351
2018/07/05,21386
2018/07/06,20845
2018/07/07,20561
2018/07/08,21012
2018/07/09,21350
2018/07/10,21870
2018/07/11,21929
2018/07/12,21756
2018/07/13,21515
2018/07/14,21032
2018/07/15,20443
2018/07/16,21191
2018/07/17,21789
2018/07/18,22239
2018/07/19,22611
2018/07/20,22266
2018/07/21,21492
2018/07/22,21317
2018/07/23,21754
2018/07/24,22373
2018/07/25,22819
2018/07/26,22990
2018/07/27,22934
2018/07/28,22097
2018/07/29,22041
2018/07/30,22493
2018/07/31,22850
2018/08/01,23319
2018/08/02,23640
2018/08/03,23328
2018/08/04,22814
2018/08/05,22662
2018/08/06,22826
2018/08/07,22070
2018/08/08,20618
2018/08/09,19350
2018/08/10,19161
2018/08/11,19442
2018/08/12,19520
2018/08/13,20128
2018/08/14,20562
2018/08/15,20363
2018/08/16,20854
2018/08/17,20769
2018/08/18,21205
2018/08/19,21407
2018/08/20,22339
2018/08/21,23066
2018/08/22,23008
2018/08/23,23333
2018/08/24,23214
2018/08/25,23645
2018/08/26,23782
2018/08/27,24053
2018/08/28,24536
2018/08/29,24540
2018/08/30,24322
2018/08/31,23771
2018/09/01,23765
2018/09/02,23589
2018/09/03,23943
2018/09/04,23729
2018/09/05,24150
2018/09/06,23982
2018/09/07,24265
2018/09/08,24501
2018/09/09,23905
2018/09/10,23810
2018/09/11,23437
2018/09/12,23611
2018/09/13,23719
2018/09/14,24367
2018/09/15,24727
2018/09/16,25341
2018/09/17,25486
2018/09/18,25658
2018/09/19,24250
2018/09/20,24248
2018/09/21,24747
2018/09/22,24816
2018/09/23,25052
2018/09/24,25961
2018/09/25,26524
2018/09/26,27328
2018/09/27,27866
2018/09/28,27917
2018/09/29,26045
2018/09/30,25495
2018/10/01,25270
2018/10/02,24979
2018/10/03,24090
2018/10/04,23731
2018/10/05,23011
2018/10/06,21660
2018/10/07,20096
2018/10/08,19331
2018/10/09,19059
2018/10/10,18511
2018/10/11,18425
2018/10/12,18869
2018/10/13,18482
2018/10/14,17672
2018/10/15,17649
2018/10/16,17648
2018/10/17,17678
2018/10/18,17700
2018/10/19,17911
2018/10/20,17372
2018/10/21,17058
2018/10/22,17686
2018/10/23,17669
2018/10/24,18418
2018/10/25,19283
2018/10/26,19491
2018/10/27,18422
2018/10/28,17710
2018/10/29,18202
2018/10/30,18422
2018/10/31,18284
2018/11/01,18234
2018/11/02,17967
2018/11/03,17426
2018/11/04,17041
2018/11/05,17172
2018/11/06,17602
2018/11/07,17650
2018/11/08,17833
2018/11/09,17742
2018/11/10,17400
2018/11/11,17324
2018/11/12,17598
2018/11/13,17624
2018/11/14,17926
2018/11/15,17856
2018/11/16,17667
2018/11/17,17126
2018/11/18,16515
2018/11/19,17136
2018/11/20,17791
2018/11/21,17832
2018/11/22,17821
2018/11/23,17781
2018/11/24,17241
2018/11/25,17058
2018/11/26,17108
2018/11/27,17308
2018/11/28,17955
2018/11/29,17920
2018/11/30,18101
2018/12/01,17641
2018/12/02,17051
2018/12/03,17294
2018/12/04,17464
2018/12/05,17838
2018/12/06,18170
2018/12/07,18228
2018/12/08,18002
2018/12/09,17720
2018/12/10,17839
2018/12/11,17810
2018/12/12,17527
2018/12/13,17555
2018/12/14,17835
2018/12/15,17576
2018/12/16,17151
2018/12/17,17586
2018/12/18,18107
2018/12/19,18488
2018/12/20,18763
2018/12/21,18988
2018/12/22,18394
2018/12/23,18119
2018/12/24,18351
2018/12/25,17877
2018/12/26,18031
2018/12/27,17914
2018/12/28,17913
2018/12/29,17664
2018/12/30,16885
2018/12/31,16789
2019/01/01,16008
2019/01/02,16538
2019/01/03,17240
2019/01/04,17648
2019/01/05,17574
2019/01/06,17144
2019/01/07,17409
2019/01/08,17536
2019/01/09,17618
2019/01/10,18001
2019/01/11,18172
2019/01/12,17608
2019/01/13,17156
2019/01/14,17480
2019/01/15,17628
2019/01/16,17723
2019/01/17,17767
2019/01/18,17763
2019/01/19,17788
2019/01/20,17799
2019/01/21,18689
2019/01/22,19694
2019/01/23,19948
2019/01/24,19922
2019/01/25,19519
2019/01/26,18994
2019/01/27,18814
2019/01/28,19505
2019/01/29,20155
2019/01/30,20508
2019/01/31,20582
2019/02/01,20530
2019/02/02,19772
2019/02/03,18978
2019/02/04,18315
2019/02/05,17887
2019/02/06,17671
2019/02/07,17611
2019/02/08,17954
2019/02/09,17750
2019/02/10,17962
2019/02/11,18646
2019/02/12,19191
2019/02/13,20235
2019/02/14,21003
2019/02/15,21440
2019/02/16,21458
2019/02/17,21643
2019/02/18,22259
2019/02/19,22840
2019/02/20,23319
2019/02/21,23794
2019/02/22,24088
2019/02/23,23526
2019/02/24,23745
2019/02/25,24481
2019/02/26,24928
2019/02/27,25031
2019/02/28,25052
2019/03/01,23525
2019/03/02,21759
2019/03/03,20153
2019/03/04,20066
2019/03/05,19734
2019/03/06,19232
2019/03/07,18703
2019/03/08,18727
2019/03/09,18433
2019/03/10,17586
2019/03/11,17454
2019/03/12,17509
2019/03/13,17916
2019/03/14,18058
2019/03/15,18024
2019/03/16,17585
2019/03/17,17022
2019/03/18,17612
2019/03/19,18501
2019/03/20,18796
2019/03/21,19154
2019/03/22,19320
2019/03/23,18829
2019/03/24,18357
2019/03/25,18773
2019/03/26,19178
2019/03/27,19432
2019/03/28,19504
2019/03/29,19865
2019/03/30,20078
2019/03/31,20047
2019/04/01,20158
2019/04/02,20884
2019/04/03,21450
2019/04/04,21535
2019/04/05,20966
2019/04/06,19978
2019/04/07,19392
2019/04/08,19600
2019/04/09,19605
2019/04/10,20355
2019/04/11,21296
2019/04/12,21057
2019/04/13,20193
2019/04/14,19395
2019/04/15,19918
2019/04/16,20610
2019/04/17,20676
2019/04/18,20810
2019/04/19,20810
2019/04/20,20650
2019/04/21,20705
2019/04/22,20809
2019/04/23,21099
2019/04/24,20827
2019/04/25,20653
2019/04/26,20495
2019/04/27,19476
2019/04/28,19096
2019/04/29,19126
2019/04/30,19567
2019/05/01,19722
2019/05/02,20805
2019/05/03,21095
2019/05/04,20437
2019/05/05,20104
2019/05/06,21286
2019/05/07,22967
2019/05/08,23365
2019/05/09,23237
2019/05/10,23151
2019/05/11,23030
2019/05/12,22656
2019/05/13,22742
2019/05/14,23109
2019/05/15,23679
2019/05/16,24396
2019/05/17,24720
2019/05/18,24298
2019/05/19,23698
2019/05/20,24011
2019/05/21,23996
2019/05/22,24405
2019/05/23,24661
2019/05/24,24906
2019/05/25,24443
2019/05/26,23791
2019/05/27,24530
2019/05/28,24810
2019/05/29,25126
2019/05/30,25272
2019/05/31,24803
2019/06/01,24899
2019/06/02,24754
2019/06/03,24899
2019/06/04,24999
2019/06/05,24602
2019/06/06,24298
2019/06/07,23897
2019/06/08,24984
2019/06/09,23835
2019/06/10,24803
2019/06/11,25375
2019/06/12,25192
2019/06/13,24436
2019/06/14,24251
2019/06/15,24743
2019/06/16,24434
2019/06/17,25006
2019/06/18,24875
2019/06/19,25354
2019/06/20,26054
2019/06/21,25284
2019/06/22,24446
2019/06/23,23920
2019/06/24,24005
2019/06/25,24744
2019/06/26,25367
2019/06/27,25366
2019/06/28,26180
2019/06/29,24928
2019/06/30,23857
2019/07/01,24803
2019/07/02,25132
2019/07/03,24617
2019/07/04,24133
2019/07/05,24333
2019/07/06,24890
2019/07/07,25079
2019/07/08,26555
2019/07/09,25781
2019/07/10,24940
2019/07/11,25705
2019/07/12,24871
2019/07/13,23095
2019/07/14,22121
2019/07/15,25748
2019/07/16,26847
2019/07/17,26514
2019/07/18,26243
2019/07/19,25691
2019/07/20,23707
2019/07/21,21849
2019/07/22,21141
2019/07/23,20650
2019/07/24,22040
2019/07/25,23491
2019/07/26,22479
2019/07/27,21298
2019/07/28,20292
2019/07/29,20253
2019/07/30,20321
2019/07/31,20354
2019/08/01,21690
2019/08/02,21881
2019/08/03,22010
2019/08/04,21017
2019/08/05,21095
2019/08/06,21187
2019/08/07,21338
2019/08/08,21291
2019/08/09,21266
2019/08/10,20479
2019/08/11,19608
2019/08/12,19750
2019/08/13,19946
2019/08/14,20426
2019/08/15,20567
2019/08/16,20716
2019/08/17,20216
2019/08/18,19779
2019/08/19,20156
2019/08/20,20406
2019/08/21,20612
2019/08/22,20832
2019/08/23,20904
2019/08/24,20676
2019/08/25,21131
2019/08/26,21914
2019/08/27,21973
2019/08/28,21865
2019/08/29,21730
2019/08/30,21564
2019/08/31,21145
2019/09/01,20892
2019/09/02,21183
2019/09/03,21295
2019/09/04,21142
2019/09/05,21284
2019/09/06,21469
2019/09/07,20980
2019/09/08,20537
2019/09/09,20751
2019/09/10,20503
2019/09/11,20328
2019/09/12,20324
2019/09/13,19732
2019/09/14,19248
2019/09/15,19008
2019/09/16,16302
2019/09/17,12227
2019/09/18,9170
2019/09/19,6877
2019/09/20,5158
2019/09/21,3869
2019/09/22,2901
2019/09/23,2176
2019/09/24,1632
2019/09/25,1224
2019/09/26,918.034
2019/09/27,688.526
2019/09/28,516.394
2019/09/29,387.296
2019/09/30,290.472
2019/10/01,217.854
2019/10/02,163.39
2019/10/03,122.543
2019/10/04,91.907
2019/10/05,68.93
2019/10/06,51.698
2019/10/07,38.773
2019/10/08,29.08
2019/10/09,21.81
2019/10/10,16.357
2019/10/11,12.268
2019/10/12,9.201
2019/10/13,6.901
2019/10/14,5.176
2019/10/15,3.882
2019/10/16,2.911
2019/10/17,2.183
2019/10/18,1.638
2019/10/19,1.228
2019/10/20,0.921
2019/10/21,0.691
2019/10/22,0.518
2019/10/23,0.389
2019/10/24,0.291
2019/10/25,0.219
2019/10/26,0.164
