Date,transactionfees30trxUSD
2019/04/27,-0.354
2019/04/28,-0.378
2019/04/29,-0.402
2019/04/30,-0.427
2019/05/01,-0.451
2019/05/02,-0.446
2019/05/03,-0.441
2019/05/04,-0.439
2019/05/05,-0.439
2019/05/06,-0.439
2019/05/07,-0.43
2019/05/08,-0.421
2019/05/09,-0.413
2019/05/10,-0.405
2019/05/11,-0.397
2019/05/12,-0.389
2019/05/13,-0.375
2019/05/14,-0.353
2019/05/15,-0.312
2019/05/16,-0.236
2019/05/17,-0.143
2019/05/18,-0.045
2019/05/19,0.049
2019/05/20,0.14
2019/05/21,0.222
2019/05/22,0.307
2019/05/23,0.384
2019/05/24,0.455
2019/05/25,0.514
2019/05/26,0.556
2019/05/27,0.6
2019/05/28,0.644
2019/05/29,0.69
2019/05/30,0.742
2019/05/31,0.792
2019/06/01,0.833
2019/06/02,0.859
2019/06/03,0.877
2019/06/04,0.887
2019/06/05,0.892
2019/06/06,0.891
2019/06/07,0.884
2019/06/08,0.88
2019/06/09,0.864
2019/06/10,0.855
2019/06/11,0.843
2019/06/12,0.819
2019/06/13,0.792
2019/06/14,0.766
2019/06/15,0.747
2019/06/16,0.72
2019/06/17,0.705
2019/06/18,0.688
2019/06/19,0.674
2019/06/20,0.67
2019/06/21,0.662
2019/06/22,0.651
2019/06/23,0.639
2019/06/24,0.631
2019/06/25,0.636
2019/06/26,0.66
2019/06/27,0.701
2019/06/28,0.742
2019/06/29,0.776
2019/06/30,0.806
2019/07/01,0.838
2019/07/02,0.86
2019/07/03,0.87
2019/07/04,0.866
2019/07/05,0.857
2019/07/06,0.844
2019/07/07,0.821
2019/07/08,0.801
2019/07/09,0.779
2019/07/10,0.751
2019/07/11,0.727
2019/07/12,0.699
2019/07/13,0.665
2019/07/14,0.631
2019/07/15,0.593
2019/07/16,0.566
2019/07/17,0.54
2019/07/18,0.507
2019/07/19,0.473
2019/07/20,0.431
2019/07/21,0.384
2019/07/22,0.333
2019/07/23,0.28
2019/07/24,0.234
2019/07/25,0.194
2019/07/26,0.153
2019/07/27,0.11
2019/07/28,0.062
2019/07/29,0.013
2019/07/30,-0.036
2019/07/31,-0.082
2019/08/01,-0.118
2019/08/02,-0.15
2019/08/03,-0.175
2019/08/04,-0.205
2019/08/05,-0.234
2019/08/06,-0.262
2019/08/07,-0.29
2019/08/08,-0.317
2019/08/09,-0.342
2019/08/10,-0.368
2019/08/11,-0.395
2019/08/12,-0.421
2019/08/13,-0.443
2019/08/14,-0.464
2019/08/15,-0.48
2019/08/16,-0.498
2019/08/17,-0.521
2019/08/18,-0.546
2019/08/19,-0.566
2019/08/20,-0.581
2019/08/21,-0.589
2019/08/22,-0.595
2019/08/23,-0.598
2019/08/24,-0.602
2019/08/25,-0.601
2019/08/26,-0.591
2019/08/27,-0.581
2019/08/28,-0.57
2019/08/29,-0.559
2019/08/30,-0.549
2019/08/31,-0.541
2019/09/01,-0.534
2019/09/02,-0.525
2019/09/03,-0.515
2019/09/04,-0.502
2019/09/05,-0.483
2019/09/06,-0.458
2019/09/07,-0.426
2019/09/08,-0.384
2019/09/09,-0.333
2019/09/10,-0.268
2019/09/11,-0.196
2019/09/12,-0.115
2019/09/13,-0.025
2019/09/14,0.077
2019/09/15,0.188
2019/09/16,0.301
2019/09/17,0.432
2019/09/18,0.581
2019/09/19,0.751
2019/09/20,0.936
2019/09/21,1.122
2019/09/22,1.288
2019/09/23,1.453
2019/09/24,1.609
2019/09/25,1.752
2019/09/26,1.865
2019/09/27,1.954
2019/09/28,2.024
2019/09/29,2.073
2019/09/30,2.093
2019/10/01,2.071
2019/10/02,2.016
2019/10/03,1.943
2019/10/04,1.852
2019/10/05,1.744
2019/10/06,1.625
2019/10/07,1.498
2019/10/08,1.367
2019/10/09,1.237
2019/10/10,1.108
2019/10/11,0.981
2019/10/12,0.855
2019/10/13,0.732
2019/10/14,0.613
2019/10/15,0.5
2019/10/16,0.39
2019/10/17,0.283
2019/10/18,0.18
2019/10/19,0.082
2019/10/20,-0.011
2019/10/21,-0.097
2019/10/22,-0.178
2019/10/23,-0.249
2019/10/24,-0.316
2019/10/25,-0.379
2019/10/26,-0.434
2019/10/27,-0.486
2019/10/28,-0.532
2019/10/29,-0.572
2019/10/30,-0.607
2019/10/31,-0.638
2019/11/01,-0.668
2019/11/02,-0.695
2019/11/03,-0.719
2019/11/04,-0.74
2019/11/05,-0.759
2019/11/06,-0.776
2019/11/07,-0.789
2019/11/08,-0.799
2019/11/09,-0.807
2019/11/10,-0.815
2019/11/11,-0.82
2019/11/12,-0.824
2019/11/13,-0.827
2019/11/14,-0.827
2019/11/15,-0.825
2019/11/16,-0.825
2019/11/17,-0.824
2019/11/18,-0.817
2019/11/19,-0.811
2019/11/20,-0.803
2019/11/21,-0.788
2019/11/22,-0.756
2019/11/23,-0.731
2019/11/24,-0.712
2019/11/25,-0.686
2019/11/26,-0.659
2019/11/27,-0.636
2019/11/28,-0.615
2019/11/29,-0.599
2019/11/30,-0.589
2019/12/01,-0.58
2019/12/02,-0.575
2019/12/03,-0.573
2019/12/04,-0.573
2019/12/05,-0.577
2019/12/06,-0.583
2019/12/07,-0.592
2019/12/08,-0.605
2019/12/09,-0.619
2019/12/10,-0.634
2019/12/11,-0.648
2019/12/12,-0.663
2019/12/13,-0.678
2019/12/14,-0.694
2019/12/15,-0.709
2019/12/16,-0.72
2019/12/17,-0.724
2019/12/18,-0.725
2019/12/19,-0.729
2019/12/20,-0.734
2019/12/21,-0.741
2019/12/22,-0.751
2019/12/23,-0.76
2019/12/24,-0.771
2019/12/25,-0.783
2019/12/26,-0.796
2019/12/27,-0.809
2019/12/28,-0.823
2019/12/29,-0.837
2019/12/30,-0.85
2019/12/31,-0.86
2020/01/01,-0.868
2020/01/02,-0.878
2020/01/03,-0.887
2020/01/04,-0.897
2020/01/05,-0.909
2020/01/06,-0.917
2020/01/07,-0.925
2020/01/08,-0.927
2020/01/09,-0.929
2020/01/10,-0.927
2020/01/11,-0.923
2020/01/12,-0.918
2020/01/13,-0.911
2020/01/14,-0.895
2020/01/15,-0.876
2020/01/16,-0.858
2020/01/17,-0.839
2020/01/18,-0.817
2020/01/19,-0.795
2020/01/20,-0.775
2020/01/21,-0.756
2020/01/22,-0.737
2020/01/23,-0.722
2020/01/24,-0.707
2020/01/25,-0.696
2020/01/26,-0.687
2020/01/27,-0.677
2020/01/28,-0.665
2020/01/29,-0.653
2020/01/30,-0.636
2020/01/31,-0.617
2020/02/01,-0.596
2020/02/02,-0.572
2020/02/03,-0.546
2020/02/04,-0.51
2020/02/05,-0.462
2020/02/06,-0.398
2020/02/07,-0.319
2020/02/08,-0.24
2020/02/09,-0.161
2020/02/10,-0.084
2020/02/11,-0.009
2020/02/12,0.079
2020/02/13,0.176
2020/02/14,0.278
2020/02/15,0.386
2020/02/16,0.508
2020/02/17,0.621
2020/02/18,0.723
2020/02/19,0.822
2020/02/20,0.915
2020/02/21,0.986
2020/02/22,1.038
2020/02/23,1.08
2020/02/24,1.113
2020/02/25,1.144
2020/02/26,1.197
2020/02/27,1.239
2020/02/28,1.266
2020/02/29,1.271
2020/03/01,1.26
2020/03/02,1.234
2020/03/03,1.2
2020/03/04,1.159
2020/03/05,1.115
2020/03/06,1.071
2020/03/07,1.026
2020/03/08,1
2020/03/09,0.982
2020/03/10,0.955
2020/03/11,0.928
2020/03/12,1.091
2020/03/13,1.332
2020/03/14,1.5
2020/03/15,1.602
2020/03/16,1.675
2020/03/17,1.702
2020/03/18,1.689
2020/03/19,1.652
2020/03/20,1.594
2020/03/21,1.513
2020/03/22,1.417
2020/03/23,1.311
2020/03/24,1.2
2020/03/25,1.086
2020/03/26,0.97
2020/03/27,0.854
2020/03/28,0.736
2020/03/29,0.618
2020/03/30,0.502
2020/03/31,0.391
2020/04/01,0.284
2020/04/02,0.185
2020/04/03,0.09
2020/04/04,-0.001
2020/04/05,-0.088
2020/04/06,-0.164
2020/04/07,-0.23
2020/04/08,-0.291
2020/04/09,-0.345
2020/04/10,-0.394
2020/04/11,-0.441
2020/04/12,-0.488
2020/04/13,-0.53
2020/04/14,-0.568
2020/04/15,-0.603
2020/04/16,-0.628
2020/04/17,-0.648
2020/04/18,-0.661
2020/04/19,-0.669
2020/04/20,-0.67
2020/04/21,-0.663
2020/04/22,-0.651
2020/04/23,-0.632
2020/04/24,-0.609
2020/04/25,-0.584
2020/04/26,-0.555
2020/04/27,-0.524
2020/04/28,-0.492
2020/04/29,-0.444
2020/04/30,-0.369
2020/05/01,-0.295
2020/05/02,-0.231
2020/05/03,-0.17
2020/05/04,-0.108
2020/05/05,-0.043
2020/05/06,0.029
2020/05/07,0.114
2020/05/08,0.208
2020/05/09,0.297
2020/05/10,0.41
2020/05/11,0.521
2020/05/12,0.637
2020/05/13,0.774
2020/05/14,0.95
2020/05/15,1.121
2020/05/16,1.272
2020/05/17,1.414
2020/05/18,1.567
2020/05/19,1.716
2020/05/20,1.868
2020/05/21,2.042
2020/05/22,2.19
2020/05/23,2.289
2020/05/24,2.366
2020/05/25,2.434
2020/05/26,2.491
2020/05/27,2.545
2020/05/28,2.592
2020/05/29,2.622
2020/05/30,2.642
2020/05/31,2.645
2020/06/01,2.635
2020/06/02,2.622
2020/06/03,2.595
2020/06/04,2.559
2020/06/05,2.52
2020/06/06,2.481
2020/06/07,2.448
2020/06/08,2.418
2020/06/09,2.39
2020/06/10,2.655
2020/06/11,3.192
2020/06/12,3.563
2020/06/13,3.787
2020/06/14,3.888
2020/06/15,3.916
2020/06/16,3.883
2020/06/17,3.809
2020/06/18,3.699
2020/06/19,3.567
2020/06/20,3.41
2020/06/21,3.238
2020/06/22,3.067
2020/06/23,2.904
2020/06/24,2.753
2020/06/25,2.606
2020/06/26,2.462
2020/06/27,2.319
2020/06/28,2.177
2020/06/29,2.039
2020/06/30,1.916
2020/07/01,1.803
2020/07/02,1.696
2020/07/03,1.597
2020/07/04,1.497
2020/07/05,1.398
2020/07/06,1.305
2020/07/07,1.218
2020/07/08,1.144
2020/07/09,1.08
2020/07/10,1.017
2020/07/11,0.952
2020/07/12,0.884
2020/07/13,0.828
2020/07/14,0.775
2020/07/15,0.732
2020/07/16,0.7
2020/07/17,0.677
2020/07/18,0.66
2020/07/19,0.65
2020/07/20,0.653
2020/07/21,0.672
2020/07/22,0.702
2020/07/23,0.751
2020/07/24,0.812
2020/07/25,0.888
2020/07/26,0.974
2020/07/27,1.082
2020/07/28,1.185
2020/07/29,1.287
2020/07/30,1.382
2020/07/31,1.477
2020/08/01,1.561
2020/08/02,1.655
2020/08/03,1.742
2020/08/04,1.813
2020/08/05,1.864
2020/08/06,1.901
2020/08/07,1.937
2020/08/08,1.967
2020/08/09,2
2020/08/10,2.064
2020/08/11,2.156
2020/08/12,2.343
2020/08/13,2.632
2020/08/14,2.96
2020/08/15,3.236
2020/08/16,3.442
2020/08/17,3.592
2020/08/18,3.705
2020/08/19,3.786
2020/08/20,3.825
2020/08/21,3.851
2020/08/22,3.835
2020/08/23,3.773
2020/08/24,3.686
2020/08/25,3.586
2020/08/26,3.466
2020/08/27,3.334
2020/08/28,3.196
2020/08/29,3.059
2020/08/30,2.982
2020/08/31,2.958
2020/09/01,3.083
2020/09/02,3.331
2020/09/03,3.606
2020/09/04,3.807
2020/09/05,3.965
2020/09/06,4.023
2020/09/07,3.997
2020/09/08,3.907
2020/09/09,3.776
2020/09/10,3.636
2020/09/11,3.484
2020/09/12,3.313
2020/09/13,3.135
2020/09/14,2.976
2020/09/15,2.829
2020/09/16,2.684
2020/09/17,2.615
2020/09/18,2.564
2020/09/19,2.499
2020/09/20,2.413
2020/09/21,2.318
2020/09/22,2.215
2020/09/23,2.099
2020/09/24,1.972
2020/09/25,1.837
2020/09/26,1.696
2020/09/27,1.552
2020/09/28,1.412
2020/09/29,1.284
2020/09/30,1.16
2020/10/01,1.038
2020/10/02,0.917
2020/10/03,0.796
2020/10/04,0.677
2020/10/05,0.562
2020/10/06,0.454
2020/10/07,0.349
2020/10/08,0.246
2020/10/09,0.147
2020/10/10,0.049
2020/10/11,-0.049
2020/10/12,-0.143
2020/10/13,-0.231
2020/10/14,-0.314
2020/10/15,-0.393
2020/10/16,-0.47
2020/10/17,-0.549
2020/10/18,-0.628
2020/10/19,-0.704
2020/10/20,-0.776
2020/10/21,-0.841
2020/10/22,-0.901
2020/10/23,-0.957
2020/10/24,-1.014
2020/10/25,-1.071
2020/10/26,-1.123
2020/10/27,-1.173
2020/10/28,-1.217
2020/10/29,-1.255
2020/10/30,-1.29
2020/10/31,-1.324
2020/11/01,-1.36
2020/11/02,-1.392
2020/11/03,-1.422
2020/11/04,-1.454
2020/11/05,-1.481
2020/11/06,-1.503
2020/11/07,-1.518
2020/11/08,-1.535
2020/11/09,-1.55
2020/11/10,-1.562
2020/11/11,-1.569
2020/11/12,-1.569
2020/11/13,-1.566
2020/11/14,-1.562
2020/11/15,-1.56
2020/11/16,-1.555
2020/11/17,-1.538
2020/11/18,-1.507
2020/11/19,-1.475
2020/11/20,-1.436
2020/11/21,-1.39
2020/11/22,-1.339
2020/11/23,-1.276
2020/11/24,-1.196
2020/11/25,-1.116
2020/11/26,-1.005
2020/11/27,-0.91
2020/11/28,-0.833
2020/11/29,-0.773
2020/11/30,-0.704
2020/12/01,-0.623
2020/12/02,-0.555
2020/12/03,-0.494
2020/12/04,-0.439
2020/12/05,-0.397
2020/12/06,-0.364
2020/12/07,-0.336
2020/12/08,-0.304
2020/12/09,-0.269
2020/12/10,-0.237
2020/12/11,-0.203
2020/12/12,-0.18
2020/12/13,-0.163
2020/12/14,-0.145
2020/12/15,-0.115
2020/12/16,-0.075
2020/12/17,0.001
2020/12/18,0.076
2020/12/19,0.145
2020/12/20,0.2
2020/12/21,0.259
2020/12/22,0.313
2020/12/23,0.383
2020/12/24,0.452
2020/12/25,0.525
2020/12/26,0.586
2020/12/27,0.655
2020/12/28,0.739
2020/12/29,0.825
2020/12/30,0.923
2020/12/31,1.022
2021/01/01,1.101
2021/01/02,1.183
2021/01/03,1.312
2021/01/04,1.555
2021/01/05,1.802
2021/01/06,2.037
2021/01/07,2.272
2021/01/08,2.501
2021/01/09,2.684
2021/01/10,2.827
2021/01/11,3.026
2021/01/12,3.156
2021/01/13,3.218
2021/01/14,3.238
2021/01/15,3.232
2021/01/16,3.197
2021/01/17,3.131
2021/01/18,3.046
2021/01/19,2.97
2021/01/20,2.889
2021/01/21,2.829
2021/01/22,2.783
2021/01/23,2.722
2021/01/24,2.654
2021/01/25,2.597
2021/01/26,2.532
2021/01/27,2.468
2021/01/28,2.402
2021/01/29,2.354
2021/01/30,2.309
2021/01/31,2.274
2021/02/01,2.252
2021/02/02,2.257
2021/02/03,2.285
2021/02/04,2.366
2021/02/05,2.492
2021/02/06,2.616
2021/02/07,2.72
2021/02/08,2.827
2021/02/09,2.944
2021/02/10,3.055
2021/02/11,3.14
2021/02/12,3.202
2021/02/13,3.251
2021/02/14,3.271
2021/02/15,3.28
2021/02/16,3.274
2021/02/17,3.254
2021/02/18,3.227
2021/02/19,3.196
2021/02/20,3.166
2021/02/21,3.116
2021/02/22,3.091
2021/02/23,3.105
2021/02/24,3.093
2021/02/25,3.05
2021/02/26,2.979
2021/02/27,2.877
2021/02/28,2.753
2021/03/01,2.614
2021/03/02,2.469
2021/03/03,2.322
2021/03/04,2.171
2021/03/05,2.025
2021/03/06,1.878
2021/03/07,1.741
2021/03/08,1.615
2021/03/09,1.499
2021/03/10,1.392
2021/03/11,1.291
2021/03/12,1.204
2021/03/13,1.129
2021/03/14,1.061
2021/03/15,1.006
2021/03/16,0.962
2021/03/17,0.928
2021/03/18,0.9
2021/03/19,0.871
2021/03/20,0.841
2021/03/21,0.808
2021/03/22,0.782
2021/03/23,0.754
2021/03/24,0.728
2021/03/25,0.702
2021/03/26,0.671
2021/03/27,0.634
2021/03/28,0.594
2021/03/29,0.556
2021/03/30,0.523
2021/03/31,0.503
2021/04/01,0.492
2021/04/02,0.487
2021/04/03,0.483
2021/04/04,0.472
2021/04/05,0.462
2021/04/06,0.454
2021/04/07,0.447
2021/04/08,0.433
2021/04/09,0.415
2021/04/10,0.39
2021/04/11,0.356
2021/04/12,0.321
2021/04/13,0.286
2021/04/14,0.258
2021/04/15,0.231
2021/04/16,0.22
2021/04/17,0.212
2021/04/18,0.212
2021/04/19,0.22
2021/04/20,0.246
2021/04/21,0.273
2021/04/22,0.298
2021/04/23,0.315
2021/04/24,0.315
2021/04/25,0.297
2021/04/26,0.267
2021/04/27,0.23
2021/04/28,0.19
2021/04/29,0.147
2021/04/30,0.099
2021/05/01,0.047
2021/05/02,-0.01
2021/05/03,-0.063
2021/05/04,-0.111
2021/05/05,-0.156
2021/05/06,-0.196
2021/05/07,-0.231
2021/05/08,-0.24
2021/05/09,-0.228
2021/05/10,-0.157
2021/05/11,-0.02
2021/05/12,0.177
2021/05/13,0.372
2021/05/14,0.548
2021/05/15,0.694
2021/05/16,0.806
2021/05/17,0.891
2021/05/18,0.95
2021/05/19,1.048
2021/05/20,1.119
2021/05/21,1.164
2021/05/22,1.171
2021/05/23,1.166
2021/05/24,1.136
2021/05/25,1.083
2021/05/26,1.012
2021/05/27,0.926
2021/05/28,0.829
2021/05/29,0.721
2021/05/30,0.605
2021/05/31,0.485
2021/06/01,0.363
2021/06/02,0.241
2021/06/03,0.121
2021/06/04,0.002
2021/06/05,-0.117
2021/06/06,-0.235
2021/06/07,-0.349
2021/06/08,-0.459
2021/06/09,-0.566
2021/06/10,-0.669
2021/06/11,-0.768
2021/06/12,-0.864
2021/06/13,-0.958
2021/06/14,-1.049
2021/06/15,-1.135
2021/06/16,-1.218
2021/06/17,-1.297
2021/06/18,-1.372
2021/06/19,-1.445
2021/06/20,-1.515
2021/06/21,-1.577
2021/06/22,-1.626
2021/06/23,-1.675
2021/06/24,-1.723
2021/06/25,-1.77
2021/06/26,-1.817
2021/06/27,-1.86
2021/06/28,-1.902
2021/06/29,-1.942
2021/06/30,-1.976
2021/07/01,-2.008
2021/07/02,-2.039
2021/07/03,-2.069
2021/07/04,-2.099
2021/07/05,-2.127
2021/07/06,-2.144
2021/07/07,-2.152
2021/07/08,-2.155
2021/07/09,-2.156
2021/07/10,-2.158
2021/07/11,-2.163
2021/07/12,-2.164
2021/07/13,-2.162
2021/07/14,-2.151
2021/07/15,-2.134
2021/07/16,-2.112
2021/07/17,-2.09
2021/07/18,-2.068
2021/07/19,-2.046
2021/07/20,-2.023
2021/07/21,-2.001
2021/07/22,-1.976
2021/07/23,-1.945
2021/07/24,-1.915
2021/07/25,-1.888
2021/07/26,-1.852
2021/07/27,-1.805
2021/07/28,-1.746
2021/07/29,-1.687
2021/07/30,-1.624
2021/07/31,-1.549
2021/08/01,-1.468
2021/08/02,-1.383
2021/08/03,-1.287
2021/08/04,-1.188
2021/08/05,-1.065
2021/08/06,-0.932
2021/08/07,-0.786
2021/08/08,-0.629
2021/08/09,-0.456
2021/08/10,-0.26
2021/08/11,-0.054
2021/08/12,0.153
2021/08/13,0.362
2021/08/14,0.566
2021/08/15,0.778
2021/08/16,0.969
2021/08/17,1.136
2021/08/18,1.273
2021/08/19,1.391
2021/08/20,1.481
2021/08/21,1.541
2021/08/22,1.576
2021/08/23,1.613
2021/08/24,1.669
2021/08/25,1.75
2021/08/26,1.846
2021/08/27,1.986
2021/08/28,2.127
2021/08/29,2.268
2021/08/30,2.412
2021/08/31,2.565
2021/09/01,2.736
2021/09/02,2.888
2021/09/03,3.065
2021/09/04,3.223
2021/09/05,3.357
2021/09/06,3.465
2021/09/07,3.595
2021/09/08,3.705
2021/09/09,3.795
2021/09/10,3.824
2021/09/11,3.78
2021/09/12,3.685
2021/09/13,3.561
2021/09/14,3.419
2021/09/15,3.261
2021/09/16,3.106
2021/09/17,2.946
2021/09/18,2.776
2021/09/19,2.607
2021/09/20,2.447
2021/09/21,2.297
2021/09/22,2.146
2021/09/23,2.004
2021/09/24,1.865
2021/09/25,1.719
2021/09/26,1.581
2021/09/27,1.484
2021/09/28,1.393
2021/09/29,1.302
2021/09/30,1.225
2021/10/01,1.15
2021/10/02,1.073
2021/10/03,0.994
2021/10/04,0.929
2021/10/05,0.884
2021/10/06,0.857
2021/10/07,0.843
2021/10/08,0.837
2021/10/09,0.823
2021/10/10,0.805
2021/10/11,0.791
2021/10/12,0.774
2021/10/13,0.757
2021/10/14,0.752
2021/10/15,0.763
2021/10/16,0.766
2021/10/17,0.76
2021/10/18,0.764
2021/10/19,0.756
2021/10/20,0.74
2021/10/21,0.726
2021/10/22,0.709
2021/10/23,0.683
2021/10/24,0.652
2021/10/25,0.625
2021/10/26,0.61
2021/10/27,0.616
2021/10/28,0.639
2021/10/29,0.675
2021/10/30,0.721
2021/10/31,0.77
2021/11/01,0.823
2021/11/02,0.883
2021/11/03,0.943
2021/11/04,0.999
2021/11/05,1.046
2021/11/06,1.082
2021/11/07,1.102
2021/11/08,1.119
2021/11/09,1.147
2021/11/10,1.178
2021/11/11,1.21
2021/11/12,1.238
2021/11/13,1.257
2021/11/14,1.262
2021/11/15,1.269
2021/11/16,1.27
2021/11/17,1.26
2021/11/18,1.247
2021/11/19,1.224
2021/11/20,1.193
2021/11/21,1.154
2021/11/22,1.12
2021/11/23,1.086
2021/11/24,1.049
2021/11/25,1.01
2021/11/26,0.966
2021/11/27,0.921
2021/11/28,0.877
2021/11/29,0.833
2021/11/30,0.799
2021/12/01,0.772
2021/12/02,0.742
2021/12/03,0.71
2021/12/04,0.681
2021/12/05,0.643
2021/12/06,0.602
2021/12/07,0.558
2021/12/08,0.507
2021/12/09,0.452
2021/12/10,0.396
2021/12/11,0.336
2021/12/12,0.272
2021/12/13,0.209
2021/12/14,0.144
2021/12/15,0.082
2021/12/16,0.028
2021/12/17,-0.023
2021/12/18,-0.076
2021/12/19,-0.131
2021/12/20,-0.185
2021/12/21,-0.239
2021/12/22,-0.291
2021/12/23,-0.338
2021/12/24,-0.384
2021/12/25,-0.43
2021/12/26,-0.476
2021/12/27,-0.519
2021/12/28,-0.552
2021/12/29,-0.575
2021/12/30,-0.592
2021/12/31,-0.606
2022/01/01,-0.62
2022/01/02,-0.628
2022/01/03,-0.631
2022/01/04,-0.624
2022/01/05,-0.606
2022/01/06,-0.584
2022/01/07,-0.556
2022/01/08,-0.53
2022/01/09,-0.498
2022/01/10,-0.454
2022/01/11,-0.405
2022/01/12,-0.349
2022/01/13,-0.293
2022/01/14,-0.233
2022/01/15,-0.179
2022/01/16,-0.131
2022/01/17,-0.087
2022/01/18,-0.051
2022/01/19,-0.024
2022/01/20,0.002
2022/01/21,0.028
2022/01/22,0.049
2022/01/23,0.059
2022/01/24,0.061
2022/01/25,0.058
2022/01/26,0.05
2022/01/27,0.041
2022/01/28,0.029
2022/01/29,0.011
2022/01/30,-0.009
2022/01/31,-0.032
2022/02/01,-0.051
2022/02/02,-0.065
2022/02/03,-0.082
2022/02/04,-0.101
2022/02/05,-0.118
2022/02/06,-0.142
2022/02/07,-0.164
2022/02/08,-0.189
2022/02/09,-0.215
2022/02/10,-0.239
2022/02/11,-0.268
2022/02/12,-0.302
2022/02/13,-0.342
2022/02/14,-0.385
2022/02/15,-0.429
2022/02/16,-0.47
2022/02/17,-0.509
2022/02/18,-0.546
2022/02/19,-0.584
2022/02/20,-0.624
2022/02/21,-0.66
2022/02/22,-0.694
2022/02/23,-0.723
2022/02/24,-0.751
2022/02/25,-0.78
2022/02/26,-0.813
2022/02/27,-0.849
2022/02/28,-0.882
2022/03/01,-0.914
2022/03/02,-0.947
2022/03/03,-0.98
2022/03/04,-1.014
2022/03/05,-1.051
2022/03/06,-1.089
2022/03/07,-1.127
2022/03/08,-1.166
2022/03/09,-1.205
2022/03/10,-1.246
2022/03/11,-1.289
2022/03/12,-1.333
2022/03/13,-1.376
2022/03/14,-1.418
2022/03/15,-1.458
2022/03/16,-1.496
2022/03/17,-1.524
2022/03/18,-1.543
2022/03/19,-1.564
2022/03/20,-1.585
2022/03/21,-1.606
2022/03/22,-1.623
2022/03/23,-1.638
2022/03/24,-1.646
2022/03/25,-1.65
2022/03/26,-1.653
2022/03/27,-1.645
2022/03/28,-1.619
2022/03/29,-1.589
2022/03/30,-1.555
2022/03/31,-1.518
2022/04/01,-1.473
2022/04/02,-1.421
2022/04/03,-1.362
2022/04/04,-1.298
2022/04/05,-1.196
2022/04/06,-1.1
2022/04/07,-1.004
2022/04/08,-0.916
2022/04/09,-0.842
2022/04/10,-0.779
2022/04/11,-0.725
2022/04/12,-0.679
2022/04/13,-0.639
2022/04/14,-0.604
2022/04/15,-0.578
2022/04/16,-0.561
2022/04/17,-0.553
2022/04/18,-0.551
2022/04/19,-0.554
2022/04/20,-0.547
2022/04/21,-0.536
2022/04/22,-0.523
2022/04/23,-0.519
2022/04/24,-0.521
2022/04/25,-0.521
2022/04/26,-0.521
2022/04/27,-0.522
2022/04/28,-0.52
2022/04/29,-0.519
2022/04/30,-0.52
2022/05/01,-0.217
2022/05/02,0.038
2022/05/03,0.247
2022/05/04,0.409
2022/05/05,0.534
2022/05/06,0.622
2022/05/07,0.672
2022/05/08,0.687
2022/05/09,0.684
2022/05/10,0.665
2022/05/11,0.657
2022/05/12,0.664
2022/05/13,0.654
2022/05/14,0.621
2022/05/15,0.567
2022/05/16,0.497
2022/05/17,0.417
2022/05/18,0.329
2022/05/19,0.234
2022/05/20,0.135
2022/05/21,0.033
2022/05/22,-0.072
2022/05/23,-0.175
2022/05/24,-0.277
2022/05/25,-0.375
2022/05/26,-0.465
2022/05/27,-0.552
2022/05/28,-0.639
2022/05/29,-0.725
2022/05/30,-0.807
2022/05/31,-0.88
2022/06/01,-0.943
2022/06/02,-0.997
2022/06/03,-1.044
2022/06/04,-1.083
2022/06/05,-1.117
2022/06/06,-1.147
2022/06/07,-1.171
2022/06/08,-1.187
2022/06/09,-1.195
2022/06/10,-1.202
2022/06/11,-1.212
2022/06/12,-1.226
2022/06/13,-1.235
2022/06/14,-1.245
2022/06/15,-1.255
2022/06/16,-1.27
2022/06/17,-1.29
2022/06/18,-1.312
2022/06/19,-1.338
2022/06/20,-1.369
2022/06/21,-1.4
2022/06/22,-1.433
2022/06/23,-1.464
2022/06/24,-1.493
2022/06/25,-1.523
2022/06/26,-1.551
2022/06/27,-1.576
2022/06/28,-1.598
2022/06/29,-1.616
2022/06/30,-1.632
2022/07/01,-1.65
2022/07/02,-1.673
2022/07/03,-1.699
2022/07/04,-1.727
2022/07/05,-1.754
2022/07/06,-1.779
2022/07/07,-1.802
2022/07/08,-1.823
2022/07/09,-1.843
2022/07/10,-1.865
2022/07/11,-1.885
2022/07/12,-1.905
2022/07/13,-1.923
2022/07/14,-1.938
2022/07/15,-1.949
2022/07/16,-1.961
2022/07/17,-1.972
2022/07/18,-1.977
2022/07/19,-1.976
2022/07/20,-1.969
2022/07/21,-1.963
2022/07/22,-1.958
2022/07/23,-1.955
2022/07/24,-1.956
2022/07/25,-1.955
2022/07/26,-1.956
2022/07/27,-1.955
2022/07/28,-1.948
2022/07/29,-1.941
2022/07/30,-1.937
2022/07/31,-1.937
2022/08/01,-1.933
2022/08/02,-1.93
2022/08/03,-1.927
2022/08/04,-1.927
2022/08/05,-1.925
2022/08/06,-1.926
2022/08/07,-1.927
2022/08/08,-1.924
2022/08/09,-1.913
2022/08/10,-1.89
2022/08/11,-1.857
2022/08/12,-1.821
2022/08/13,-1.787
2022/08/14,-1.755
2022/08/15,-1.717
2022/08/16,-1.68
2022/08/17,-1.644
2022/08/18,-1.611
2022/08/19,-1.575
2022/08/20,-1.544
2022/08/21,-1.521
2022/08/22,-1.497
2022/08/23,-1.475
2022/08/24,-1.453
2022/08/25,-1.43
2022/08/26,-1.405
