Date,median_transaction_fee90rsiUSD
2017/09/21,50.288
2017/09/22,50.07
2017/09/23,50.069
2017/09/24,51.045
2017/09/25,50.672
2017/09/26,51.11
2017/09/27,50.761
2017/09/28,50.708
2017/09/29,50.456
2017/09/30,52.027
2017/10/01,51.23
2017/10/02,51.016
2017/10/03,51.114
2017/10/04,51.237
2017/10/05,50.684
2017/10/06,51.806
2017/10/07,51.074
2017/10/08,51.147
2017/10/09,51.147
2017/10/10,50.647
2017/10/11,50.936
2017/10/12,51.082
2017/10/13,51.9
2017/10/14,52.07
2017/10/15,51.477
2017/10/16,50.523
2017/10/17,48.889
2017/10/18,48.899
2017/10/19,48.146
2017/10/20,48.296
2017/10/21,47.809
2017/10/22,47.388
2017/10/23,48.819
2017/10/24,49.018
2017/10/25,47.973
2017/10/26,47.714
2017/10/27,45.947
2017/10/28,45.947
2017/10/29,45.947
2017/10/30,45.947
2017/10/31,45.947
2017/11/01,49.865
2017/11/02,50.125
2017/11/03,48.957
2017/11/04,48.212
2017/11/05,47.876
2017/11/06,47.152
2017/11/07,48.38
2017/11/08,49.98
2017/11/09,50.647
2017/11/10,49.936
2017/11/11,50.495
2017/11/12,50.52
2017/11/13,50.596
2017/11/14,50.764
2017/11/15,50.867
2017/11/16,50.774
2017/11/17,50.364
2017/11/18,49.701
2017/11/19,51.1
2017/11/20,51.182
2017/11/21,51.237
2017/11/22,51.258
2017/11/23,51.687
2017/11/24,52.114
2017/11/25,50.946
2017/11/26,52.398
2017/11/27,52.614
2017/11/28,52.549
2017/11/29,52.56
2017/11/30,52.025
2017/12/01,52.146
2017/12/02,51.651
2017/12/03,52.437
2017/12/04,52.684
2017/12/05,55.307
2017/12/06,57.914
2017/12/07,62.391
2017/12/08,62.856
2017/12/09,63.669
2017/12/10,58.693
2017/12/11,56.146
2017/12/12,58.531
2017/12/13,56.613
2017/12/14,61.384
2017/12/15,60.424
2017/12/16,58.175
2017/12/17,53.723
2017/12/18,52.688
2017/12/19,56.866
2017/12/20,58.094
2017/12/21,58.234
2017/12/22,56.192
2017/12/23,56.765
2017/12/24,53.317
2017/12/25,51.676
2017/12/26,51.86
2017/12/27,51.897
2017/12/28,51.354
2017/12/29,51.548
2017/12/30,51.319
2017/12/31,51.661
2018/01/01,51.861
2018/01/02,52.26
2018/01/03,52.781
2018/01/04,55.75
2018/01/05,66.185
2018/01/06,69.66
2018/01/07,68.279
2018/01/08,69.465
2018/01/09,69.896
2018/01/10,74.551
2018/01/11,67.522
2018/01/12,58.221
2018/01/13,61.073
2018/01/14,58.638
2018/01/15,56.382
2018/01/16,54.902
2018/01/17,53.478
2018/01/18,54.733
2018/01/19,54.054
2018/01/20,54.241
2018/01/21,53.834
2018/01/22,50.946
2018/01/23,52.055
2018/01/24,52.082
2018/01/25,51.787
2018/01/26,49.694
2018/01/27,49.769
2018/01/28,50.025
2018/01/29,52.214
2018/01/30,50.145
2018/01/31,50.046
2018/02/01,52.817
2018/02/02,50.888
2018/02/03,50.293
2018/02/04,49.554
2018/02/05,49.099
2018/02/06,49.038
2018/02/07,49.579
2018/02/08,49.193
2018/02/09,49.231
2018/02/10,49.316
2018/02/11,49.217
2018/02/12,49.289
2018/02/13,49.266
2018/02/14,49.352
2018/02/15,49.462
2018/02/16,49.467
2018/02/17,49.54
2018/02/18,50.043
2018/02/19,49.487
2018/02/20,49.483
2018/02/21,48.957
2018/02/22,48.659
2018/02/23,49.091
2018/02/24,49.299
2018/02/25,48.985
2018/02/26,48.742
2018/02/27,48.775
2018/02/28,49.387
2018/03/01,49.087
2018/03/02,49.381
2018/03/03,48.753
2018/03/04,49.381
2018/03/05,49.4
2018/03/06,49.31
2018/03/07,49.202
2018/03/08,48.74
2018/03/09,48.379
2018/03/10,48.162
2018/03/11,48.114
2018/03/12,48.131
2018/03/13,47.919
2018/03/14,47.858
2018/03/15,47.9
2018/03/16,47.929
2018/03/17,47.815
2018/03/18,47.89
2018/03/19,47.745
2018/03/20,47.811
2018/03/21,47.799
2018/03/22,47.744
2018/03/23,47.795
2018/03/24,47.647
2018/03/25,47.672
2018/03/26,47.783
2018/03/27,47.678
2018/03/28,47.705
2018/03/29,47.634
2018/03/30,47.49
2018/03/31,47.495
2018/04/01,47.482
2018/04/02,47.487
2018/04/03,47.5
2018/04/04,47.489
2018/04/05,47.496
2018/04/06,47.418
2018/04/07,47.423
2018/04/08,47.432
2018/04/09,47.446
2018/04/10,47.453
2018/04/11,47.527
2018/04/12,47.556
2018/04/13,47.622
2018/04/14,47.55
2018/04/15,47.6
2018/04/16,47.645
2018/04/17,47.541
2018/04/18,47.736
2018/04/19,47.686
2018/04/20,47.929
2018/04/21,47.744
2018/04/22,47.788
2018/04/23,47.82
2018/04/24,48.163
2018/04/25,48.272
2018/04/26,48.259
2018/04/27,48.498
2018/04/28,48.521
2018/04/29,48.863
2018/04/30,48.891
2018/05/01,48.484
2018/05/02,48.524
2018/05/03,48.67
2018/05/04,48.441
2018/05/05,48.612
2018/05/06,48.299
2018/05/07,48.212
2018/05/08,48.484
2018/05/09,49.062
2018/05/10,50.162
2018/05/11,49.806
2018/05/12,48.743
2018/05/13,49.446
2018/05/14,50.261
2018/05/15,50.438
2018/05/16,50.189
2018/05/17,50.446
2018/05/18,50.334
2018/05/19,49.847
2018/05/20,50.061
2018/05/21,50.229
2018/05/22,50.583
2018/05/23,50.009
2018/05/24,49.954
2018/05/25,49.72
2018/05/26,49.417
2018/05/27,49.101
2018/05/28,49.857
2018/05/29,50.212
2018/05/30,50.4
2018/05/31,51.051
2018/06/01,50.71
2018/06/02,49.588
2018/06/03,49.685
2018/06/04,50.15
2018/06/05,49.857
2018/06/06,50.062
2018/06/07,49.777
2018/06/08,49.465
2018/06/09,48.712
2018/06/10,48.391
2018/06/11,48.396
2018/06/12,48.531
2018/06/13,48.666
2018/06/14,48.984
2018/06/15,49.341
2018/06/16,48.115
2018/06/17,47.717
2018/06/18,48.035
2018/06/19,48.637
2018/06/20,48.26
2018/06/21,48.246
2018/06/22,48.017
2018/06/23,47.538
2018/06/24,47.618
2018/06/25,48.502
2018/06/26,48.01
2018/06/27,47.973
2018/06/28,47.81
2018/06/29,47.863
2018/06/30,51.173
2018/07/01,56.911
2018/07/02,58.209
2018/07/03,59.759
2018/07/04,54.192
2018/07/05,53.067
2018/07/06,56.065
2018/07/07,55.167
2018/07/08,51.529
2018/07/09,50.244
2018/07/10,49.514
2018/07/11,49.278
2018/07/12,50.448
2018/07/13,50.83
2018/07/14,53.398
2018/07/15,51.229
2018/07/16,48.898
2018/07/17,48.651
2018/07/18,48.675
2018/07/19,48.402
2018/07/20,48.707
2018/07/21,48.777
2018/07/22,48.253
2018/07/23,48.881
2018/07/24,48.496
2018/07/25,48.395
2018/07/26,48.353
2018/07/27,48.213
2018/07/28,48.169
2018/07/29,48.11
2018/07/30,48.185
2018/07/31,48.172
2018/08/01,48.16
2018/08/02,48.157
2018/08/03,48.289
2018/08/04,48.162
2018/08/05,48.158
2018/08/06,48.25
2018/08/07,49.191
2018/08/08,52.764
2018/08/09,52.324
2018/08/10,50.39
2018/08/11,48.676
2018/08/12,48.524
2018/08/13,48.543
2018/08/14,48.56
2018/08/15,48.775
2018/08/16,48.536
2018/08/17,49.941
2018/08/18,48.622
2018/08/19,48.388
2018/08/20,48.388
2018/08/21,48.492
2018/08/22,48.606
2018/08/23,48.511
2018/08/24,48.613
2018/08/25,48.407
2018/08/26,48.433
2018/08/27,48.543
2018/08/28,48.562
2018/08/29,48.704
2018/08/30,48.615
2018/08/31,48.661
2018/09/01,48.557
2018/09/02,48.501
2018/09/03,48.505
2018/09/04,48.646
2018/09/05,48.545
2018/09/06,48.641
2018/09/07,48.654
2018/09/08,48.626
2018/09/09,48.609
2018/09/10,48.575
2018/09/11,48.637
2018/09/12,48.643
2018/09/13,48.765
2018/09/14,48.674
2018/09/15,48.696
2018/09/16,48.633
2018/09/17,48.698
2018/09/18,48.734
2018/09/19,49.009
2018/09/20,48.891
2018/09/21,49.08
2018/09/22,48.82
2018/09/23,48.713
2018/09/24,48.952
2018/09/25,48.928
2018/09/26,49.03
2018/09/27,49.054
2018/09/28,49.144
2018/09/29,49.254
2018/09/30,49.081
2018/10/01,49.199
2018/10/02,49.253
2018/10/03,48.7
2018/10/04,48.701
2018/10/05,48.602
2018/10/06,48.279
2018/10/07,48.478
2018/10/08,48.82
2018/10/09,48.635
2018/10/10,48.878
2018/10/11,48.76
2018/10/12,48.768
2018/10/13,48.424
2018/10/14,48.42
2018/10/15,48.837
2018/10/16,48.578
2018/10/17,48.625
2018/10/18,48.59
2018/10/19,48.768
2018/10/20,48.707
2018/10/21,48.635
2018/10/22,48.609
2018/10/23,48.747
2018/10/24,48.995
2018/10/25,49.036
2018/10/26,48.922
2018/10/27,48.668
2018/10/28,48.604
2018/10/29,48.808
2018/10/30,48.79
2018/10/31,48.734
2018/11/01,48.727
2018/11/02,49.02
2018/11/03,48.865
2018/11/04,48.901
2018/11/05,49.265
2018/11/06,49.292
2018/11/07,49.175
2018/11/08,49.179
2018/11/09,48.991
2018/11/10,48.59
2018/11/11,48.433
2018/11/12,48.741
2018/11/13,48.777
2018/11/14,49.058
2018/11/15,49.116
2018/11/16,48.866
2018/11/17,48.614
2018/11/18,48.637
2018/11/19,48.798
2018/11/20,48.847
2018/11/21,48.593
2018/11/22,48.549
2018/11/23,48.535
2018/11/24,48.423
2018/11/25,48.552
2018/11/26,48.493
2018/11/27,48.379
2018/11/28,48.589
2018/11/29,48.768
2018/11/30,49.125
2018/12/01,48.679
2018/12/02,48.603
2018/12/03,48.643
2018/12/04,48.623
2018/12/05,48.663
2018/12/06,48.59
2018/12/07,48.462
2018/12/08,48.213
2018/12/09,48.209
2018/12/10,48.278
2018/12/11,48.3
2018/12/12,48.297
2018/12/13,48.492
2018/12/14,48.366
2018/12/15,48.245
2018/12/16,48.134
2018/12/17,48.349
2018/12/18,48.497
2018/12/19,48.572
2018/12/20,48.618
2018/12/21,48.651
2018/12/22,48.489
2018/12/23,48.77
2018/12/24,48.969
2018/12/25,48.864
2018/12/26,48.63
2018/12/27,48.575
2018/12/28,48.675
2018/12/29,48.531
2018/12/30,48.816
2018/12/31,48.673
2019/01/01,48.519
2019/01/02,48.741
2019/01/03,48.601
2019/01/04,48.935
2019/01/05,48.601
2019/01/06,48.628
2019/01/07,48.747
2019/01/08,48.727
2019/01/09,48.641
2019/01/10,48.748
2019/01/11,48.576
2019/01/12,48.433
2019/01/13,48.44
2019/01/14,49.116
2019/01/15,49.036
2019/01/16,48.806
2019/01/17,48.715
2019/01/18,48.774
2019/01/19,48.517
2019/01/20,48.743
2019/01/21,48.693
2019/01/22,48.626
2019/01/23,48.702
2019/01/24,48.729
2019/01/25,48.637
2019/01/26,48.54
2019/01/27,48.399
2019/01/28,48.669
2019/01/29,48.501
2019/01/30,48.629
2019/01/31,48.791
2019/02/01,48.627
2019/02/02,48.495
2019/02/03,48.552
2019/02/04,48.543
2019/02/05,48.494
2019/02/06,48.538
2019/02/07,48.616
2019/02/08,48.71
2019/02/09,48.713
2019/02/10,48.792
2019/02/11,49.018
2019/02/12,48.798
2019/02/13,48.956
2019/02/14,48.765
2019/02/15,49.141
2019/02/16,48.942
2019/02/17,49.16
2019/02/18,49.685
2019/02/19,49.775
2019/02/20,49.746
2019/02/21,49.576
2019/02/22,49.693
2019/02/23,49.575
2019/02/24,49.873
2019/02/25,49.647
2019/02/26,49.808
2019/02/27,49.614
2019/02/28,49.881
2019/03/01,49.023
2019/03/02,48.785
2019/03/03,48.775
2019/03/04,48.691
2019/03/05,48.995
2019/03/06,49.003
2019/03/07,49.089
2019/03/08,48.816
2019/03/09,48.565
2019/03/10,48.599
2019/03/11,48.593
2019/03/12,48.49
2019/03/13,48.479
2019/03/14,48.399
2019/03/15,48.51
2019/03/16,48.57
2019/03/17,48.455
2019/03/18,48.571
2019/03/19,49.124
2019/03/20,48.575
2019/03/21,48.896
2019/03/22,48.571
2019/03/23,48.493
2019/03/24,48.536
2019/03/25,48.641
2019/03/26,48.615
2019/03/27,48.771
2019/03/28,48.619
2019/03/29,48.778
2019/03/30,48.658
2019/03/31,48.554
2019/04/01,48.656
2019/04/02,49.341
2019/04/03,50.378
2019/04/04,49.533
2019/04/05,48.989
2019/04/06,48.807
2019/04/07,48.828
2019/04/08,49.234
2019/04/09,49.077
2019/04/10,49.104
2019/04/11,49.343
2019/04/12,49.366
2019/04/13,48.945
2019/04/14,48.628
2019/04/15,48.851
2019/04/16,48.955
2019/04/17,48.988
2019/04/18,49.219
2019/04/19,49.065
2019/04/20,48.406
2019/04/21,48.729
2019/04/22,48.961
2019/04/23,49.089
2019/04/24,49.193
2019/04/25,48.956
2019/04/26,49.141
2019/04/27,48.464
2019/04/28,48.583
2019/04/29,48.592
2019/04/30,48.617
2019/05/01,48.692
2019/05/02,49.118
2019/05/03,49.089
2019/05/04,49.064
2019/05/05,49.004
2019/05/06,49.105
2019/05/07,50.065
2019/05/08,49.315
2019/05/09,49.35
2019/05/10,49.462
2019/05/11,49.468
2019/05/12,49.599
2019/05/13,49.994
2019/05/14,50.971
2019/05/15,52.761
2019/05/16,55.291
2019/05/17,53.686
2019/05/18,52.232
2019/05/19,52.358
2019/05/20,52.949
2019/05/21,50.48
2019/05/22,53.302
2019/05/23,51.814
2019/05/24,52.446
2019/05/25,50.301
2019/05/26,49.911
2019/05/27,52.43
2019/05/28,52.809
2019/05/29,52.304
2019/05/30,53.304
2019/05/31,52.418
2019/06/01,51.491
2019/06/02,50.03
2019/06/03,51.129
2019/06/04,51.334
2019/06/05,51.762
2019/06/06,50.817
2019/06/07,51.098
2019/06/08,54.64
2019/06/09,49.673
2019/06/10,54.423
2019/06/11,51.418
2019/06/12,49.249
2019/06/13,49.896
2019/06/14,50.801
2019/06/15,52.016
2019/06/16,49.8
2019/06/17,53.514
2019/06/18,49.992
2019/06/19,51.331
2019/06/20,53.736
2019/06/21,50.132
2019/06/22,50.29
