Date,hashrate14var
2016/12/02,1.0993353665302E+23
2016/12/03,1.0970664725594E+23
2016/12/04,9.5851278897601E+22
2016/12/05,4.793205147303E+22
2016/12/06,2.9905761608173E+22
2016/12/07,1.3273875855472E+22
2016/12/08,2.1922589348694E+22
2016/12/09,3.5353343356465E+22
2016/12/10,5.484958592692E+22
2016/12/11,8.2010082625813E+22
2016/12/12,9.1723725127245E+22
2016/12/13,1.0898261015687E+23
2016/12/14,1.0509794190358E+23
2016/12/15,9.5590826185937E+22
2016/12/16,9.4105280346223E+22
2016/12/17,1.053643889315E+23
2016/12/18,1.235061323912E+23
2016/12/19,1.1808384530544E+23
2016/12/20,1.0532576804761E+23
2016/12/21,8.517803939913E+22
2016/12/22,7.0086837257063E+22
2016/12/23,6.4792354436698E+22
2016/12/24,8.8256137743948E+22
2016/12/25,9.6086708164328E+22
2016/12/26,9.077091807065E+22
2016/12/27,9.7736330587247E+22
2016/12/28,1.0544317855917E+23
2016/12/29,1.1302091961869E+23
2016/12/30,1.203615673164E+23
2016/12/31,1.2199969161242E+23
2017/01/01,1.1069124951961E+23
2017/01/02,9.5583218535681E+22
2017/01/03,6.2197616481942E+22
2017/01/04,5.3915315524746E+22
2017/01/05,7.6421514937943E+22
2017/01/06,1.1221492311018E+23
2017/01/07,1.5086113605728E+23
2017/01/08,1.9201787937267E+23
2017/01/09,2.5631386317197E+23
2017/01/10,2.9611981663977E+23
2017/01/11,3.2229895011974E+23
2017/01/12,3.3261518206529E+23
2017/01/13,3.333365118301E+23
2017/01/14,3.1638161182315E+23
2017/01/15,2.8719203554574E+23
2017/01/16,2.2810885769256E+23
2017/01/17,1.337214706152E+23
2017/01/18,1.0370564093271E+23
2017/01/19,1.1056827298825E+23
2017/01/20,8.4895151963814E+22
2017/01/21,8.1927518696137E+22
2017/01/22,7.302780956137E+22
2017/01/23,8.0865768828652E+22
2017/01/24,7.3697959706769E+22
2017/01/25,6.5739296605314E+22
2017/01/26,6.7949271459505E+22
2017/01/27,6.4586491803808E+22
2017/01/28,5.9049152612449E+22
2017/01/29,5.3770287595328E+22
2017/01/30,5.171747354895E+22
2017/01/31,4.0970807834673E+22
2017/02/01,1.8757003538204E+22
2017/02/02,2.1748807963225E+22
2017/02/03,1.1885174193152E+22
2017/02/04,1.1452014949965E+22
2017/02/05,2.5966868466824E+22
2017/02/06,4.6559249259602E+22
2017/02/07,5.8811653068204E+22
2017/02/08,7.4177279604179E+22
2017/02/09,8.8232115741791E+22
2017/02/10,1.1449680821724E+23
2017/02/11,1.3792430702691E+23
2017/02/12,1.4908409853287E+23
2017/02/13,1.7466884738113E+23
2017/02/14,1.9614120438953E+23
2017/02/15,1.9224854726547E+23
2017/02/16,1.8493189319874E+23
2017/02/17,1.5874164340339E+23
2017/02/18,1.375303519548E+23
2017/02/19,1.4805958024977E+23
2017/02/20,1.5464428668331E+23
2017/02/21,1.64970943076E+23
2017/02/22,1.5585474118287E+23
2017/02/23,1.2845697490129E+23
2017/02/24,1.1747256720134E+23
2017/02/25,1.2265881895435E+23
2017/02/26,1.6789017070342E+23
2017/02/27,2.0411230566171E+23
2017/02/28,2.9945495994324E+23
2017/03/01,3.0928248784381E+23
2017/03/02,3.0911760301687E+23
2017/03/03,3.5606457819623E+23
2017/03/04,3.5804970896784E+23
2017/03/05,4.2331614665995E+23
2017/03/06,4.5483260697927E+23
2017/03/07,4.6611461063483E+23
2017/03/08,4.8449475714703E+23
2017/03/09,4.5614425307039E+23
2017/03/10,3.8605557569842E+23
2017/03/11,3.5550666940025E+23
2017/03/12,3.5311190225695E+23
2017/03/13,3.9427513402532E+23
2017/03/14,4.2712642793624E+23
2017/03/15,4.22008684325E+23
2017/03/16,4.1580608423958E+23
2017/03/17,5.6064031289833E+23
2017/03/18,6.3879088380954E+23
2017/03/19,6.0896854502499E+23
2017/03/20,6.9001544328361E+23
2017/03/21,6.353765069104E+23
2017/03/22,6.577642631231E+23
2017/03/23,7.1957265646834E+23
2017/03/24,6.8999947452363E+23
2017/03/25,6.574911608258E+23
2017/03/26,7.113360508812E+23
2017/03/27,9.4301763432191E+23
2017/03/28,9.0802094091077E+23
2017/03/29,1.0148021917916E+24
2017/03/30,1.0481044068259E+24
2017/03/31,1.2396530521513E+24
2017/04/01,1.3006941905231E+24
2017/04/02,1.0785972126394E+24
2017/04/03,9.466569362611E+23
2017/04/04,7.9586776448695E+23
2017/04/05,7.3029470998641E+23
2017/04/06,6.7395075498953E+23
2017/04/07,5.6839175848489E+23
2017/04/08,4.17593673995E+23
2017/04/09,3.3925975241271E+23
2017/04/10,3.3155861134246E+23
2017/04/11,3.0487081948167E+23
2017/04/12,3.1930373086976E+23
2017/04/13,2.9415734097706E+23
2017/04/14,5.3222455237242E+23
2017/04/15,5.796621261492E+23
2017/04/16,6.3833393044274E+23
2017/04/17,5.1919940056776E+23
2017/04/18,6.1705935669292E+23
2017/04/19,6.8140344680704E+23
2017/04/20,7.1925941575415E+23
2017/04/21,8.4357118783186E+23
2017/04/22,9.3563392635802E+23
2017/04/23,9.9150449208357E+23
2017/04/24,8.337032202174E+23
2017/04/25,8.8902319854903E+23
2017/04/26,7.8423962367116E+23
2017/04/27,5.3808715528264E+23
2017/04/28,8.710867624085E+23
2017/04/29,1.1442645560856E+24
2017/04/30,1.1865009511247E+24
2017/05/01,1.2483500467344E+24
2017/05/02,1.3041880637133E+24
2017/05/03,1.2916289042546E+24
2017/05/04,1.153115044915E+24
2017/05/05,1.3067070603285E+24
2017/05/06,1.3369655368749E+24
2017/05/07,1.4750295973E+24
2017/05/08,1.185431798087E+24
2017/05/09,1.3040071054241E+24
2017/05/10,1.0990401140763E+24
2017/05/11,9.413019762115E+23
2017/05/12,1.24690399115E+24
2017/05/13,1.350525905106E+24
2017/05/14,1.4629305932655E+24
2017/05/15,1.7872335001488E+24
2017/05/16,2.0564708330839E+24
2017/05/17,1.848738157842E+24
2017/05/18,1.5814654218886E+24
2017/05/19,1.8326370411172E+24
2017/05/20,2.1531715939833E+24
2017/05/21,2.7288409962532E+24
2017/05/22,3.2399944734852E+24
2017/05/23,3.3029865705353E+24
2017/05/24,3.2818567609505E+24
2017/05/25,3.1921440076044E+24
2017/05/26,3.2014705480457E+24
2017/05/27,3.0145452798891E+24
2017/05/28,2.7973240940695E+24
2017/05/29,3.5085553581885E+24
2017/05/30,5.372852773882E+24
2017/05/31,5.1537905663675E+24
2017/06/01,6.0163760750897E+24
2017/06/02,6.113295071726E+24
2017/06/03,6.6586456354628E+24
2017/06/04,7.6314337769868E+24
2017/06/05,8.9901122644173E+24
2017/06/06,9.3639051442497E+24
2017/06/07,1.0483773629103E+25
2017/06/08,1.0865701566303E+25
2017/06/09,1.0097025311906E+25
2017/06/10,1.0523672795919E+25
2017/06/11,1.0156398950521E+25
2017/06/12,1.0088120625217E+25
2017/06/13,1.1698007208837E+25
2017/06/14,1.2363548933067E+25
2017/06/15,1.3877496745099E+25
2017/06/16,1.3905418633143E+25
2017/06/17,1.47288364595E+25
2017/06/18,1.5595082458996E+25
2017/06/19,1.6034570413072E+25
2017/06/20,1.6144257479682E+25
2017/06/21,1.6457244656642E+25
2017/06/22,1.601955609396E+25
2017/06/23,1.353460493362E+25
2017/06/24,1.2721885503089E+25
2017/06/25,1.2044328316302E+25
2017/06/26,1.1429179265562E+25
2017/06/27,1.059809659235E+25
2017/06/28,1.0633290040381E+25
2017/06/29,1.1289412661039E+25
2017/06/30,1.1156766697613E+25
2017/07/01,1.1721243351601E+25
2017/07/02,1.2201888374789E+25
2017/07/03,1.3447303255255E+25
2017/07/04,1.5478110412875E+25
2017/07/05,1.4899025127771E+25
2017/07/06,1.4474251136142E+25
2017/07/07,1.3071775730385E+25
2017/07/08,1.1777712901597E+25
2017/07/09,1.0160575556739E+25
2017/07/10,9.8140641413011E+24
2017/07/11,7.9579271192836E+24
2017/07/12,6.0386287780412E+24
2017/07/13,4.9479385458004E+24
2017/07/14,3.4701598522423E+24
2017/07/15,2.6163674485479E+24
2017/07/16,2.2224610725282E+24
2017/07/17,1.8567065725492E+24
2017/07/18,1.856460925326E+24
2017/07/19,2.0558908941762E+24
2017/07/20,3.577931188266E+24
2017/07/21,4.7733316928529E+24
2017/07/22,5.5995198672537E+24
2017/07/23,8.0332785584276E+24
2017/07/24,8.8614379039007E+24
2017/07/25,1.1737497624066E+25
2017/07/26,1.2717668544142E+25
2017/07/27,1.243088182423E+25
2017/07/28,1.1318880759741E+25
2017/07/29,1.0604287422109E+25
2017/07/30,1.1615402138876E+25
2017/07/31,9.8764921620287E+24
2017/08/01,8.141747747378E+24
2017/08/02,7.0279508654563E+24
2017/08/03,6.2351621669478E+24
2017/08/04,5.6284673670172E+24
2017/08/05,4.2646020289136E+24
2017/08/06,4.2178078611345E+24
2017/08/07,3.6959022807889E+24
2017/08/08,4.8384871909806E+24
2017/08/09,6.5305673896811E+24
2017/08/10,5.9835506287344E+24
2017/08/11,6.5292573954451E+24
2017/08/12,7.705297604283E+24
2017/08/13,9.5191514103581E+24
2017/08/14,1.2939177935782E+25
2017/08/15,1.6779484994559E+25
2017/08/16,1.932981405004E+25
2017/08/17,1.8672720116944E+25
2017/08/18,1.8451058859825E+25
2017/08/19,1.9125711528939E+25
2017/08/20,1.6615657694165E+25
2017/08/21,1.6856448286771E+25
2017/08/22,1.6447796503759E+25
2017/08/23,1.8022745784079E+25
2017/08/24,1.5210958873958E+25
2017/08/25,1.1133022936105E+25
2017/08/26,9.0387206500346E+24
2017/08/27,6.4045564129809E+24
2017/08/28,5.0304065816782E+24
2017/08/29,5.4218779209537E+24
2017/08/30,5.6105951764709E+24
2017/08/31,5.1818721241805E+24
2017/09/01,4.2810615332964E+24
2017/09/02,4.5389118556709E+24
2017/09/03,3.7437997347467E+24
2017/09/04,4.1100780316445E+24
2017/09/05,4.5160387815854E+24
2017/09/06,4.7297948913912E+24
2017/09/07,5.6971969250852E+24
2017/09/08,9.6778399711432E+24
2017/09/09,1.0542581007134E+25
2017/09/10,9.7207694880309E+24
2017/09/11,5.6428469870442E+24
2017/09/12,8.885794475902E+24
2017/09/13,8.9270406783822E+24
2017/09/14,8.7374960826017E+24
2017/09/15,1.0965931882154E+25
2017/09/16,1.0701413729058E+25
2017/09/17,9.8102017164379E+24
2017/09/18,8.534638778848E+24
2017/09/19,8.0843323157915E+24
2017/09/20,5.8407915973614E+24
2017/09/21,5.3005228506846E+24
2017/09/22,5.5806851360935E+24
2017/09/23,5.622225896349E+24
2017/09/24,4.4139242188288E+24
2017/09/25,5.0578052449133E+24
2017/09/26,5.7612807010724E+24
2017/09/27,5.2202493523391E+24
2017/09/28,6.6062427256471E+24
2017/09/29,1.0378860758976E+25
2017/09/30,1.4366045946933E+25
2017/10/01,1.3928960148462E+25
2017/10/02,1.4194633179094E+25
2017/10/03,1.2813763414958E+25
2017/10/04,1.1664108796518E+25
2017/10/05,1.0387742121797E+25
2017/10/06,8.1938545156524E+24
2017/10/07,8.3058815481171E+24
2017/10/08,7.1363405422217E+24
2017/10/09,7.4813855092372E+24
2017/10/10,8.3632493407917E+24
2017/10/11,1.077315052727E+25
2017/10/12,1.1075555583772E+25
2017/10/13,1.1575621558709E+25
2017/10/14,8.0094548850211E+24
2017/10/15,8.3471221759282E+24
2017/10/16,9.9914151420893E+24
2017/10/17,1.2945342396835E+25
2017/10/18,1.5507911328094E+25
2017/10/19,2.2877996046153E+25
2017/10/20,2.5581104650748E+25
2017/10/21,2.2983180230927E+25
2017/10/22,2.4199477143812E+25
2017/10/23,2.2924280955083E+25
2017/10/24,2.5040120366757E+25
2017/10/25,2.526405332511E+25
2017/10/26,1.9441507488929E+25
2017/10/27,8.9757159750389E+26
2017/10/28,1.6579673156962E+27
2017/10/29,2.2981323105358E+27
2017/10/30,2.806158372897E+27
2017/10/31,3.172197974634E+27
2017/11/01,3.2151039888422E+27
2017/11/02,3.2009362974569E+27
2017/11/03,3.1820544060453E+27
2017/11/04,3.1558331223853E+27
2017/11/05,3.1446043560012E+27
2017/11/06,3.1260352382675E+27
2017/11/07,3.0784357832642E+27
2017/11/08,3.0627458516463E+27
2017/11/09,3.0589608351432E+27
2017/11/10,2.7214303901773E+27
2017/11/11,2.2469863904338E+27
2017/11/12,1.6424065554758E+27
2017/11/13,8.9396044687029E+26
2017/11/14,4.6246591921699E+24
2017/11/15,2.4973375638059E+24
2017/11/16,3.3655533902761E+24
2017/11/17,3.6901833678015E+24
2017/11/18,3.8846362072993E+24
2017/11/19,3.7420503736609E+24
2017/11/20,5.7952735699388E+24
2017/11/21,6.5875168989119E+24
2017/11/22,7.1699241056383E+24
2017/11/23,9.8198911343299E+24
2017/11/24,1.4797234672089E+25
2017/11/25,1.9487138190583E+25
2017/11/26,2.3446393436372E+25
2017/11/27,2.5399646206433E+25
2017/11/28,2.4876130940209E+25
2017/11/29,2.5168119426225E+25
2017/11/30,2.2096850311325E+25
2017/12/01,1.8857920721183E+25
2017/12/02,1.2391368928407E+25
2017/12/03,5.8242604072591E+24
2017/12/04,5.7474537914802E+24
2017/12/05,4.1625666102002E+24
2017/12/06,2.045974308348E+24
2017/12/07,1.8407826277079E+24
2017/12/08,2.4635071022958E+24
2017/12/09,3.4332404058354E+24
2017/12/10,3.7100940807421E+24
2017/12/11,4.3781032199505E+24
2017/12/12,4.1787236659888E+24
2017/12/13,8.2923437968932E+24
2017/12/14,1.6271283169584E+25
2017/12/15,3.3597772578294E+25
2017/12/16,4.4343081676138E+25
2017/12/17,4.9932375078489E+25
2017/12/18,6.394821438616E+25
2017/12/19,6.5497941695927E+25
2017/12/20,6.1585063730091E+25
2017/12/21,5.6457631277443E+25
2017/12/22,5.0962399146462E+25
2017/12/23,5.0659679345118E+25
2017/12/24,4.1920569287031E+25
2017/12/25,3.3380691706789E+25
2017/12/26,2.2037100637818E+25
2017/12/27,1.6910574477172E+25
2017/12/28,1.8396116491306E+25
2017/12/29,1.9941078245679E+25
2017/12/30,1.9836261644783E+25
2017/12/31,2.0948461562672E+25
2018/01/01,2.6274265133303E+25
2018/01/02,2.7657486552022E+25
2018/01/03,2.5483975579159E+25
2018/01/04,2.4839939344654E+25
2018/01/05,2.4248875384515E+25
2018/01/06,2.4309155536279E+25
2018/01/07,2.8470059697167E+25
2018/01/08,3.0641720057745E+25
2018/01/09,3.3281383280174E+25
2018/01/10,3.876747592258E+25
2018/01/11,5.5001012499001E+25
2018/01/12,6.2556066160628E+25
2018/01/13,6.626361064237E+25
2018/01/14,7.5498657192384E+25
2018/01/15,7.487959963538E+25
2018/01/16,7.7415286745047E+25
2018/01/17,7.8471173576713E+25
2018/01/18,7.553028340698E+25
2018/01/19,7.2596910927431E+25
2018/01/20,6.9526091030185E+25
2018/01/21,6.3403830746947E+25
2018/01/22,5.7261778416256E+25
2018/01/23,4.7513837575627E+25
2018/01/24,4.6583563964345E+25
2018/01/25,5.1806413750874E+25
2018/01/26,5.2442806260609E+25
2018/01/27,4.7239487701912E+25
2018/01/28,4.8164858042101E+25
2018/01/29,5.1571550488049E+25
2018/01/30,5.2483233888619E+25
2018/01/31,6.3860495387652E+25
2018/02/01,7.7025705899136E+25
2018/02/02,8.6813459193275E+25
2018/02/03,9.9622661335988E+25
2018/02/04,9.5445639547575E+25
2018/02/05,1.0444460778276E+26
2018/02/06,9.6466027093581E+25
2018/02/07,1.018140629909E+26
2018/02/08,9.7619230586786E+25
2018/02/09,9.1588995502522E+25
2018/02/10,7.5015745864778E+25
2018/02/11,5.9257513114353E+25
2018/02/12,6.2691435223647E+25
2018/02/13,5.415465097671E+25
2018/02/14,4.2010886494505E+25
2018/02/15,3.7231392417877E+25
2018/02/16,3.9384533980486E+25
2018/02/17,3.7643159155559E+25
2018/02/18,3.1498665924667E+25
2018/02/19,2.9931775026635E+25
