Date,hashrate30roc
2019/05/26,8.154
2019/05/27,9.372
2019/05/28,7.537
2019/05/29,12.469
2019/05/30,9.077
2019/05/31,9.989
2019/06/01,10.985
2019/06/02,13.857
2019/06/03,3.752
2019/06/04,5.265
2019/06/05,6.379
2019/06/06,8.478
2019/06/07,9.048
2019/06/08,5.689
2019/06/09,3.243
2019/06/10,5.633
2019/06/11,2.407
2019/06/12,3.555
2019/06/13,-1.344
2019/06/14,-1.946
2019/06/15,-0.748
2019/06/16,-5.936
2019/06/17,-5.823
2019/06/18,-4.89
2019/06/19,-1.543
2019/06/20,-0.608
2019/06/21,-3.352
2019/06/22,-1.602
2019/06/23,1.643
2019/06/24,2.421
2019/06/25,3.727
2019/06/26,5.217
2019/06/27,6.964
2019/06/28,-0.877
2019/06/29,3.957
2019/06/30,3.217
2019/07/01,2.026
2019/07/02,2.762
2019/07/03,3.815
2019/07/04,2.693
2019/07/05,4.291
2019/07/06,3.532
2019/07/07,2.596
2019/07/08,4.72
2019/07/09,9.258
2019/07/10,7.006
2019/07/11,11.008
2019/07/12,11.183
2019/07/13,12.61
2019/07/14,13.919
2019/07/15,12.394
2019/07/16,8.741
2019/07/17,11.101
2019/07/18,12.387
2019/07/19,6.553
2019/07/20,9.725
2019/07/21,8.674
2019/07/22,8.109
2019/07/23,8.101
2019/07/24,6.47
2019/07/25,4.977
2019/07/26,-0.028
2019/07/27,3.927
2019/07/28,3.771
2019/07/29,0.543
2019/07/30,3.335
2019/07/31,1.422
2019/08/01,-1.121
2019/08/02,3.933
2019/08/03,5.602
2019/08/04,6.912
2019/08/05,5.092
2019/08/06,6.292
2019/08/07,7.956
2019/08/08,4.781
2019/08/09,3.369
2019/08/10,3.83
2019/08/11,1.342
2019/08/12,3.23
2019/08/13,1.037
2019/08/14,1.598
2019/08/15,4.566
2019/08/16,1.703
2019/08/17,3.772
2019/08/18,3.393
2019/08/19,1.179
2019/08/20,3.193
2019/08/21,2.765
2019/08/22,-2.395
2019/08/23,0.388
2019/08/24,-1.285
2019/08/25,0.208
2019/08/26,-1.267
2019/08/27,-3.399
2019/08/28,-1.084
2019/08/29,-0.614
2019/08/30,3.183
2019/08/31,2.744
2019/09/01,0.347
2019/09/02,0.094
2019/09/03,-0.934
2019/09/04,-4.449
2019/09/05,-2.536
2019/09/06,-6.288
2019/09/07,-0.997
2019/09/08,-0.372
2019/09/09,-4.892
2019/09/10,-1.822
2019/09/11,-2.964
2019/09/12,0.85
2019/09/13,-0.803
2019/09/14,1.086
2019/09/15,0.478
2019/09/16,1.461
2019/09/17,6.94
2019/09/18,8.932
2019/09/19,6.555
2019/09/20,9.086
2019/09/21,16.149
2019/09/22,8.512
2019/09/23,15.167
2019/09/24,9.466
2019/09/25,11.061
2019/09/26,15.765
2019/09/27,12.042
2019/09/28,9.202
2019/09/29,7.741
2019/09/30,8.603
2019/10/01,9.859
2019/10/02,5.338
2019/10/03,4.374
2019/10/04,7.511
2019/10/05,5.946
2019/10/06,9.837
2019/10/07,3.552
2019/10/08,3.208
2019/10/09,4.81
2019/10/10,5.86
2019/10/11,8.255
2019/10/12,0.841
2019/10/13,6.32
2019/10/14,2.127
2019/10/15,8.72
2019/10/16,2.479
2019/10/17,0.603
2019/10/18,-4.591
2019/10/19,1.393
2019/10/20,-0.083
2019/10/21,-6.506
2019/10/22,-2.641
2019/10/23,-2.482
2019/10/24,-0.938
2019/10/25,-6.995
2019/10/26,-4.915
2019/10/27,-6.327
2019/10/28,-5.619
2019/10/29,-4.506
2019/10/30,-2.24
2019/10/31,-2.673
2019/11/01,1.244
2019/11/02,0.335
2019/11/03,-0.991
2019/11/04,-3
2019/11/05,-2.148
2019/11/06,0.34
2019/11/07,0.893
2019/11/08,0.259
2019/11/09,-1.71
2019/11/10,-4.039
2019/11/11,-1.751
2019/11/12,-3.313
2019/11/13,0.576
2019/11/14,-6.942
2019/11/15,-4.973
2019/11/16,-6.448
2019/11/17,-0.716
2019/11/18,-3.606
2019/11/19,-9.397
2019/11/20,-6.619
2019/11/21,-2.411
2019/11/22,-8.392
2019/11/23,-4.74
2019/11/24,-1.358
2019/11/25,-2.13
2019/11/26,-7.358
2019/11/27,-5.325
2019/11/28,-6.126
2019/11/29,-7.908
2019/11/30,-6.636
2019/12/01,-9.528
2019/12/02,-6.203
2019/12/03,-4.01
2019/12/04,-4.411
2019/12/05,-6.955
2019/12/06,-9.016
2019/12/07,-6.187
2019/12/08,-8.994
2019/12/09,-7.306
2019/12/10,-3.631
2019/12/11,-6.493
2019/12/12,-6.622
2019/12/13,-8.094
2019/12/14,-5.269
2019/12/15,-5.301
2019/12/16,-4.427
2019/12/17,-11.136
2019/12/18,-15.217
2019/12/19,-10.289
2019/12/20,-12.385
2019/12/21,-14.633
2019/12/22,-13.685
2019/12/23,-14.447
2019/12/24,-14.273
2019/12/25,-17.932
2019/12/26,-11.168
2019/12/27,-13.513
2019/12/28,-11.391
2019/12/29,-10.996
2019/12/30,-12.321
2019/12/31,-11.417
2020/01/01,-16.176
2020/01/02,-14.21
2020/01/03,-9.787
2020/01/04,-3.828
2020/01/05,-6.054
2020/01/06,-7.253
2020/01/07,-1.299
2020/01/08,-4.797
2020/01/09,-10.855
2020/01/10,-3.693
2020/01/11,-4.272
2020/01/12,-5.321
2020/01/13,-6.126
2020/01/14,-5.505
2020/01/15,-2.917
2020/01/16,0.153
2020/01/17,5.868
2020/01/18,4.496
2020/01/19,8.932
2020/01/20,6.151
2020/01/21,8.94
2020/01/22,6.613
2020/01/23,7.704
2020/01/24,11.66
2020/01/25,10.575
2020/01/26,8.323
2020/01/27,7.149
2020/01/28,4.75
2020/01/29,7.464
2020/01/30,6.145
2020/01/31,11.211
2020/02/01,5.087
2020/02/02,5.357
2020/02/03,-0.09
2020/02/04,5.221
2020/02/05,1.749
2020/02/06,0.034
2020/02/07,1.925
2020/02/08,6.26
2020/02/09,0.972
2020/02/10,1.451
2020/02/11,3.536
2020/02/12,4.123
2020/02/13,5.892
2020/02/14,5.087
2020/02/15,6.47
2020/02/16,6.208
2020/02/17,7.714
2020/02/18,7.485
2020/02/19,12.339
2020/02/20,7.329
2020/02/21,7.435
2020/02/22,9.019
2020/02/23,7.103
2020/02/24,9.929
2020/02/25,8.431
2020/02/26,8.752
2020/02/27,14.691
2020/02/28,9.473
2020/02/29,12.391
2020/03/01,9.79
2020/03/02,10.784
2020/03/03,8.455
2020/03/04,10.119
2020/03/05,7.006
2020/03/06,7.214
2020/03/07,8.403
2020/03/08,11.336
2020/03/09,7.096
2020/03/10,9.037
2020/03/11,6.115
2020/03/12,6.359
2020/03/13,2.076
2020/03/14,-1.128
2020/03/15,-1.274
2020/03/16,-0.596
2020/03/17,-4.211
2020/03/18,-1.519
2020/03/19,-1.845
2020/03/20,-6.625
2020/03/21,0.213
2020/03/22,-3.232
2020/03/23,-3.544
2020/03/24,-1.244
2020/03/25,-3.689
2020/03/26,-0.869
2020/03/27,-1.947
2020/03/28,-5.546
2020/03/29,-1.32
2020/03/30,-1.948
2020/03/31,-3.367
2020/04/01,-1.831
2020/04/02,-0.576
2020/04/03,-3.203
2020/04/04,-4.381
2020/04/05,-1.678
2020/04/06,-6.677
2020/04/07,-5.842
2020/04/08,-3.68
2020/04/09,-3.442
2020/04/10,0.158
2020/04/11,-4.949
2020/04/12,1.963
2020/04/13,2.49
2020/04/14,3.649
2020/04/15,2.557
2020/04/16,6.329
2020/04/17,1.748
2020/04/18,1.956
2020/04/19,0.373
2020/04/20,-3.192
2020/04/21,3.309
2020/04/22,0.919
2020/04/23,1.307
2020/04/24,0.91
2020/04/25,-0.056
2020/04/26,0.295
2020/04/27,-1.369
2020/04/28,-3.723
2020/04/29,0.598
2020/04/30,4.642
2020/05/01,6.642
2020/05/02,3.416
2020/05/03,2.133
2020/05/04,8.281
2020/05/05,6.569
2020/05/06,6.912
2020/05/07,2.189
2020/05/08,4.401
2020/05/09,3.103
2020/05/10,-0.052
2020/05/11,4.333
2020/05/12,0.568
2020/05/13,1.603
2020/05/14,1.38
2020/05/15,3.126
2020/05/16,-0.411
2020/05/17,4.97
2020/05/18,0.844
2020/05/19,1.467
2020/05/20,5.012
2020/05/21,0.894
2020/05/22,0.837
2020/05/23,1.938
2020/05/24,3.11
2020/05/25,1.276
2020/05/26,1.26
2020/05/27,5.485
2020/05/28,3.346
2020/05/29,0.794
2020/05/30,0.79
2020/05/31,-0.344
2020/06/01,-1.547
2020/06/02,2.444
2020/06/03,-0.496
2020/06/04,0.264
2020/06/05,2.877
2020/06/06,4.026
2020/06/07,3.122
2020/06/08,1.979
2020/06/09,2.022
2020/06/10,-0.729
2020/06/11,0.798
2020/06/12,1.384
2020/06/13,-0.03
2020/06/14,-0.738
2020/06/15,1.836
2020/06/16,-0.014
2020/06/17,0.985
2020/06/18,3.271
2020/06/19,2.172
2020/06/20,5.317
2020/06/21,5.221
2020/06/22,0.206
2020/06/23,2.676
2020/06/24,6.041
2020/06/25,6.915
2020/06/26,4.733
2020/06/27,5.093
2020/06/28,3.877
2020/06/29,3.564
2020/06/30,1.499
2020/07/01,1.586
2020/07/02,0.986
2020/07/03,2.057
2020/07/04,1.638
2020/07/05,1.547
2020/07/06,2.267
2020/07/07,-0.237
2020/07/08,5.088
2020/07/09,4.419
2020/07/10,5.309
2020/07/11,6.082
2020/07/12,6.183
2020/07/13,6.812
2020/07/14,3.891
2020/07/15,3.722
2020/07/16,2.385
2020/07/17,2.853
2020/07/18,5.372
2020/07/19,2.542
2020/07/20,0.002
2020/07/21,-2.666
2020/07/22,-1.878
2020/07/23,1.141
2020/07/24,3.596
2020/07/25,-2.426
2020/07/26,1.597
2020/07/27,3.685
2020/07/28,6.659
2020/07/29,6.109
2020/07/30,3.833
2020/07/31,2.949
2020/08/01,4.417
2020/08/02,5.364
2020/08/03,1.798
2020/08/04,3.241
2020/08/05,2.161
2020/08/06,4.86
2020/08/07,3.053
2020/08/08,5.148
2020/08/09,9.582
2020/08/10,6.1
2020/08/11,4.018
2020/08/12,5.024
2020/08/13,7.419
2020/08/14,12.019
2020/08/15,13.433
2020/08/16,12.946
2020/08/17,4.686
2020/08/18,3.586
2020/08/19,10.238
2020/08/20,15.879
2020/08/21,19.742
2020/08/22,12.237
2020/08/23,11.634
2020/08/24,15.325
2020/08/25,11.302
2020/08/26,12.777
2020/08/27,7.503
2020/08/28,9.531
2020/08/29,9.197
2020/08/30,14.45
2020/08/31,12.615
2020/09/01,13.77
2020/09/02,17.426
2020/09/03,14.311
2020/09/04,20.597
2020/09/05,18.34
2020/09/06,20.618
2020/09/07,19.894
2020/09/08,15.81
2020/09/09,16.287
2020/09/10,16.246
2020/09/11,17.97
2020/09/12,20.357
2020/09/13,15.395
2020/09/14,12.368
2020/09/15,16.754
2020/09/16,19.112
2020/09/17,27.876
2020/09/18,18.093
2020/09/19,17.758
2020/09/20,16.537
2020/09/21,19.957
2020/09/22,14.089
2020/09/23,18.847
2020/09/24,14.566
2020/09/25,12.87
2020/09/26,17.893
2020/09/27,14.359
2020/09/28,17.184
2020/09/29,14.76
2020/09/30,15.207
2020/10/01,10.851
2020/10/02,11.737
2020/10/03,11.865
2020/10/04,7.209
2020/10/05,9.229
2020/10/06,9.801
2020/10/07,7.502
2020/10/08,6.389
2020/10/09,8.531
2020/10/10,12.143
2020/10/11,7.818
2020/10/12,5.336
2020/10/13,8.189
2020/10/14,7.027
2020/10/15,7.802
2020/10/16,9.108
2020/10/17,3.955
2020/10/18,3.714
2020/10/19,7.333
2020/10/20,4.833
2020/10/21,2.878
2020/10/22,6.115
2020/10/23,3.511
2020/10/24,9.075
2020/10/25,6.2
2020/10/26,0.328
2020/10/27,3.473
2020/10/28,5.186
2020/10/29,7.572
2020/10/30,3.82
2020/10/31,4.488
2020/11/01,5.604
2020/11/02,3.279
2020/11/03,5.208
2020/11/04,3.102
2020/11/05,-1.673
2020/11/06,3.718
2020/11/07,6.371
2020/11/08,1.507
2020/11/09,0.706
2020/11/10,1.703
2020/11/11,3.351
2020/11/12,-0.494
2020/11/13,4.094
2020/11/14,-0.025
2020/11/15,4.155
2020/11/16,-0.065
2020/11/17,6.393
2020/11/18,-0.217
2020/11/19,4.142
2020/11/20,4.589
2020/11/21,5.141
2020/11/22,5.627
2020/11/23,-0.738
2020/11/24,6.431
2020/11/25,9.83
2020/11/26,6.244
2020/11/27,4.584
2020/11/28,2.49
2020/11/29,8.518
2020/11/30,9.006
2020/12/01,8.621
2020/12/02,6.477
2020/12/03,8.283
2020/12/04,8.193
2020/12/05,9.118
2020/12/06,7.029
2020/12/07,4.547
2020/12/08,9.106
2020/12/09,9.658
2020/12/10,7.89
2020/12/11,4.355
2020/12/12,7.137
2020/12/13,5.615
2020/12/14,4.956
2020/12/15,2.311
2020/12/16,6.76
2020/12/17,5.042
2020/12/18,7.018
2020/12/19,2.074
2020/12/20,4.345
2020/12/21,4.079
2020/12/22,2.673
2020/12/23,9.888
2020/12/24,2.36
2020/12/25,0.622
2020/12/26,5.247
2020/12/27,3.735
2020/12/28,8.719
2020/12/29,2.684
2020/12/30,0.508
2020/12/31,0.652
2021/01/01,7.066
2021/01/02,6.995
2021/01/03,6.839
2021/01/04,6.5
2021/01/05,6.298
2021/01/06,8.8
2021/01/07,7.428
2021/01/08,8.471
2021/01/09,8.974
2021/01/10,13.278
2021/01/11,13.473
2021/01/12,13.452
2021/01/13,16.937
2021/01/14,17.314
2021/01/15,15.752
2021/01/16,17.176
2021/01/17,13.246
2021/01/18,16.885
2021/01/19,15.294
2021/01/20,16.79
2021/01/21,15.974
2021/01/22,14.218
2021/01/23,19.573
2021/01/24,22.149
2021/01/25,19.541
2021/01/26,22.198
2021/01/27,18.418
2021/01/28,20.801
2021/01/29,19.689
2021/01/30,17.388
2021/01/31,21.087
2021/02/01,18.642
2021/02/02,19.638
2021/02/03,18.663
2021/02/04,20.336
2021/02/05,19.437
2021/02/06,20.379
2021/02/07,21.895
2021/02/08,22.062
2021/02/09,19.158
2021/02/10,18.092
2021/02/11,18.776
2021/02/12,21.11
2021/02/13,18.387
2021/02/14,21.998
2021/02/15,19.523
2021/02/16,22.813
2021/02/17,22.82
2021/02/18,19.622
2021/02/19,20.956
2021/02/20,20.691
2021/02/21,16.946
2021/02/22,19.914
2021/02/23,18.543
2021/02/24,19.138
2021/02/25,17.977
2021/02/26,16.767
2021/02/27,18.407
2021/02/28,20.625
2021/03/01,21.827
2021/03/02,19.101
2021/03/03,12.446
2021/03/04,13.613
2021/03/05,18.077
2021/03/06,18.815
2021/03/07,17.511
2021/03/08,17.568
2021/03/09,12.03
2021/03/10,13.533
2021/03/11,13.478
2021/03/12,12.191
2021/03/13,13.3
2021/03/14,13.187
2021/03/15,13.28
2021/03/16,12.482
2021/03/17,13.675
2021/03/18,12.163
2021/03/19,12.148
2021/03/20,17.203
2021/03/21,11.731
2021/03/22,12.658
2021/03/23,16.368
2021/03/24,11.104
2021/03/25,14.401
2021/03/26,14.896
2021/03/27,14.463
2021/03/28,14.796
2021/03/29,16.289
2021/03/30,16.31
2021/03/31,14.835
2021/04/01,15.271
2021/04/02,20.116
2021/04/03,19.602
2021/04/04,18.762
2021/04/05,17.568
2021/04/06,17.471
2021/04/07,19.622
2021/04/08,21.105
2021/04/09,18.562
2021/04/10,20.732
2021/04/11,19.718
2021/04/12,23.696
2021/04/13,20.122
2021/04/14,21.577
2021/04/15,19.452
2021/04/16,13.891
2021/04/17,17.228
2021/04/18,17.389
2021/04/19,10.075
2021/04/20,16.147
2021/04/21,19.332
2021/04/22,17.468
2021/04/23,18.05
2021/04/24,15.976
2021/04/25,16.772
2021/04/26,18.821
2021/04/27,16.715
2021/04/28,18.028
2021/04/29,16.841
2021/04/30,17.38
2021/05/01,17.189
2021/05/02,16.53
2021/05/03,15.995
2021/05/04,16.513
2021/05/05,13.381
2021/05/06,17.373
2021/05/07,11.752
2021/05/08,13.918
2021/05/09,17.335
2021/05/10,16.421
2021/05/11,18.382
2021/05/12,11.947
2021/05/13,15.309
2021/05/14,15.799
2021/05/15,14.582
2021/05/16,22.477
2021/05/17,17.534
2021/05/18,18.355
2021/05/19,23.963
2021/05/20,21.277
2021/05/21,14.788
2021/05/22,15.365
2021/05/23,13.876
2021/05/24,12.411
2021/05/25,8.372
2021/05/26,7.822
2021/05/27,7.724
2021/05/28,4.232
2021/05/29,5.066
2021/05/30,6.812
2021/05/31,4.344
2021/06/01,2.245
2021/06/02,4.39
2021/06/03,1.774
2021/06/04,5.126
2021/06/05,2.382
2021/06/06,6.517
2021/06/07,3.878
2021/06/08,2.961
2021/06/09,0.694
2021/06/10,-2.178
2021/06/11,-1.429
2021/06/12,-5.558
2021/06/13,-6.729
2021/06/14,-5.898
2021/06/15,-5.544
2021/06/16,-6.247
2021/06/17,-8.47
2021/06/18,-8.295
2021/06/19,-12.697
2021/06/20,-11.689
2021/06/21,-15.587
2021/06/22,-16.08
2021/06/23,-18.356
2021/06/24,-18.358
2021/06/25,-20.673
2021/06/26,-20.438
2021/06/27,-20.078
2021/06/28,-18.056
2021/06/29,-18.607
2021/06/30,-16.645
2021/07/01,-16.615
2021/07/02,-17.108
2021/07/03,-17.429
2021/07/04,-18.536
2021/07/05,-17.128
2021/07/06,-16.903
2021/07/07,-17.462
2021/07/08,-17.42
2021/07/09,-16.484
2021/07/10,-10.582
2021/07/11,-12.546
2021/07/12,-10.021
2021/07/13,-12.424
2021/07/14,-11.989
2021/07/15,-13.333
2021/07/16,-10.654
2021/07/17,-9.685
2021/07/18,-11.249
2021/07/19,-7.014
2021/07/20,-5.744
2021/07/21,0.433
2021/07/22,2.231
2021/07/23,6.715
2021/07/24,9.212
2021/07/25,13.592
2021/07/26,15.064
2021/07/27,13.87
2021/07/28,13.018
2021/07/29,12.76
2021/07/30,7.617
2021/07/31,13.776
2021/08/01,13.117
2021/08/02,15.941
2021/08/03,16.722
2021/08/04,16.496
2021/08/05,14.146
2021/08/06,14.774
2021/08/07,16.074
2021/08/08,16.512
2021/08/09,14.955
2021/08/10,18.85
2021/08/11,13.62
2021/08/12,20.887
2021/08/13,19.952
2021/08/14,18.122
2021/08/15,16.595
2021/08/16,15.616
2021/08/17,18.938
2021/08/18,17.542
2021/08/19,23.568
2021/08/20,17.658
2021/08/21,20.438
2021/08/22,20.232
2021/08/23,15.334
2021/08/24,17.31
2021/08/25,17.701
2021/08/26,19.3
2021/08/27,17.392
2021/08/28,15.513
2021/08/29,20.315
2021/08/30,17.842
2021/08/31,18.225
2021/09/01,13.842
2021/09/02,15.783
2021/09/03,14.838
2021/09/04,13.595
2021/09/05,18.26
2021/09/06,15.784
2021/09/07,15.873
2021/09/08,14.45
2021/09/09,11.403
2021/09/10,16.115
2021/09/11,13.782
2021/09/12,17.524
2021/09/13,14.217
2021/09/14,15.757
2021/09/15,16.856
2021/09/16,14.861
2021/09/17,14.236
2021/09/18,11.041
2021/09/19,14.961
2021/09/20,11.657
2021/09/21,14.464
2021/09/22,14.625
2021/09/23,8.599
2021/09/24,9.663
2021/09/25,13.189
2021/09/26,10.693
2021/09/27,12.196
2021/09/28,9.141
2021/09/29,9.236
2021/09/30,6.406
2021/10/01,11.785
2021/10/02,7.935
2021/10/03,6.656
2021/10/04,7.899
2021/10/05,8.093
2021/10/06,8.348
2021/10/07,7.017
2021/10/08,8.614
2021/10/09,6.429
2021/10/10,5.97
2021/10/11,8.298
2021/10/12,5.067
2021/10/13,8.564
2021/10/14,8.127
2021/10/15,4.028
2021/10/16,6.655
2021/10/17,6.887
2021/10/18,4.814
2021/10/19,4.897
2021/10/20,6.538
2021/10/21,4.791
2021/10/22,8.746
2021/10/23,9.446
2021/10/24,8.728
2021/10/25,7.394
2021/10/26,10.824
2021/10/27,10.243
2021/10/28,11.218
2021/10/29,9.798
2021/10/30,13.17
2021/10/31,6.792
2021/11/01,11.531
2021/11/02,12.713
2021/11/03,14.3
2021/11/04,5.579
2021/11/05,8.762
2021/11/06,9.61
2021/11/07,9.936
2021/11/08,12.808
2021/11/09,14.841
2021/11/10,9.818
2021/11/11,13.453
2021/11/12,12.795
2021/11/13,14.444
2021/11/14,15.899
2021/11/15,14.703
2021/11/16,12.029
2021/11/17,17.835
2021/11/18,19.289
2021/11/19,12.144
2021/11/20,9.984
2021/11/21,8.044
2021/11/22,13.372
2021/11/23,11.883
2021/11/24,9.207
2021/11/25,4.966
2021/11/26,2.257
2021/11/27,8.177
2021/11/28,8.836
2021/11/29,7.321
2021/11/30,9.952
2021/12/01,6.656
2021/12/02,8.869
2021/12/03,7.248
2021/12/04,10.723
2021/12/05,10.922
2021/12/06,12.37
2021/12/07,9.61
2021/12/08,9.13
2021/12/09,7.146
2021/12/10,7.555
2021/12/11,3.998
2021/12/12,5.105
2021/12/13,7.494
2021/12/14,10.194
2021/12/15,7.376
2021/12/16,7.316
2021/12/17,2.946
2021/12/18,3.933
2021/12/19,8.534
2021/12/20,12.829
2021/12/21,13.044
2021/12/22,7.702
2021/12/23,7.45
2021/12/24,7.851
2021/12/25,10.958
2021/12/26,14.119
2021/12/27,10.329
2021/12/28,8.893
2021/12/29,10.432
2021/12/30,11.293
2021/12/31,6.798
2022/01/01,5.161
2022/01/02,8.287
2022/01/03,10.997
2022/01/04,9.174
2022/01/05,7.144
2022/01/06,4.471
2022/01/07,2.626
2022/01/08,3.798
2022/01/09,10.624
2022/01/10,7.049
2022/01/11,7.153
2022/01/12,5.797
2022/01/13,4.139
2022/01/14,5.094
2022/01/15,4.83
2022/01/16,5.926
2022/01/17,4.044
2022/01/18,7.941
2022/01/19,2.525
2022/01/20,3.13
2022/01/21,5.262
2022/01/22,9.027
2022/01/23,6.402
2022/01/24,6.301
2022/01/25,4.564
2022/01/26,6.6
2022/01/27,6.871
2022/01/28,3.679
2022/01/29,3.867
2022/01/30,7.833
2022/01/31,5.911
2022/02/01,5.715
2022/02/02,4.883
2022/02/03,-1.069
2022/02/04,4.045
2022/02/05,5.075
2022/02/06,10.22
2022/02/07,5.968
2022/02/08,2.121
2022/02/09,7.579
2022/02/10,5.86
2022/02/11,2.054
2022/02/12,3.254
2022/02/13,5.683
2022/02/14,8.211
2022/02/15,7.563
2022/02/16,3.181
2022/02/17,1.529
2022/02/18,3.616
2022/02/19,1.827
2022/02/20,3.124
2022/02/21,0.396
2022/02/22,0.468
2022/02/23,1.944
2022/02/24,3.998
2022/02/25,0.734
2022/02/26,0.775
2022/02/27,4.576
2022/02/28,0.956
2022/03/01,1.423
2022/03/02,2.305
2022/03/03,-1.29
2022/03/04,0.237
2022/03/05,1.356
2022/03/06,-1.378
2022/03/07,-2.762
2022/03/08,-2.899
2022/03/09,-0.406
2022/03/10,1.141
2022/03/11,-3.034
2022/03/12,2.43
2022/03/13,-0.394
2022/03/14,0.689
2022/03/15,-3.35
2022/03/16,-2.311
2022/03/17,-2.372
2022/03/18,1.422
2022/03/19,1.997
2022/03/20,-0.662
2022/03/21,2.642
2022/03/22,-0.336
2022/03/23,0.608
2022/03/24,1.469
2022/03/25,3.518
2022/03/26,0.315
2022/03/27,0.22
2022/03/28,3.295
2022/03/29,0.333
2022/03/30,3.934
2022/03/31,0.413
2022/04/01,2.965
2022/04/02,2.168
2022/04/03,1.224
2022/04/04,3.082
2022/04/05,4.111
2022/04/06,6.205
2022/04/07,4.756
2022/04/08,4.771
2022/04/09,0.921
2022/04/10,4.031
2022/04/11,1.963
2022/04/12,3.25
2022/04/13,2.106
2022/04/14,4.724
2022/04/15,3.216
2022/04/16,1.789
2022/04/17,4.928
2022/04/18,3.589
2022/04/19,5.523
2022/04/20,1.861
2022/04/21,2.882
2022/04/22,2.603
2022/04/23,4.985
2022/04/24,1.845
2022/04/25,4.737
2022/04/26,2.499
2022/04/27,-0.192
2022/04/28,1.003
2022/04/29,0.215
2022/04/30,4.69
2022/05/01,4.153
2022/05/02,5.057
2022/05/03,5.384
2022/05/04,5.103
2022/05/05,2.982
2022/05/06,2.839
2022/05/07,1.991
2022/05/08,4.554
2022/05/09,7.065
2022/05/10,4.577
2022/05/11,5.232
2022/05/12,5.527
2022/05/13,9.271
2022/05/14,3.236
2022/05/15,6.939
2022/05/16,7.506
2022/05/17,3.259
2022/05/18,4.648
2022/05/19,3.035
2022/05/20,5.402
2022/05/21,5.995
2022/05/22,2.019
2022/05/23,2.647
2022/05/24,2.069
2022/05/25,3.026
2022/05/26,3.365
2022/05/27,6.953
2022/05/28,3.054
2022/05/29,4.639
2022/05/30,1.161
2022/05/31,0.222
2022/06/01,-0.448
2022/06/02,-0.872
2022/06/03,1.528
2022/06/04,1.545
2022/06/05,0.686
2022/06/06,-2.041
2022/06/07,-1.437
2022/06/08,-1.903
2022/06/09,-2.385
2022/06/10,-5.092
2022/06/11,-1.753
2022/06/12,-5.823
2022/06/13,-2.801
2022/06/14,-8.708
2022/06/15,-12.454
2022/06/16,-10.714
2022/06/17,-11.014
2022/06/18,-8.722
2022/06/19,-13.452
2022/06/20,-13.32
2022/06/21,-10.947
2022/06/22,-13.124
2022/06/23,-14.453
2022/06/24,-14.728
2022/06/25,-10.642
2022/06/26,-17.593
2022/06/27,-11.908
2022/06/28,-16.178
2022/06/29,-15.089
2022/06/30,-16.349
2022/07/01,-14.09
2022/07/02,-15.274
2022/07/03,-14.047
2022/07/04,-15.226
2022/07/05,-13.305
2022/07/06,-11.868
2022/07/07,-15.644
2022/07/08,-13.408
2022/07/09,-13.809
2022/07/10,-12.219
2022/07/11,-15.068
2022/07/12,-12.09
2022/07/13,-15.04
2022/07/14,-10.246
2022/07/15,-4.865
2022/07/16,-5.255
2022/07/17,-7.865
2022/07/18,-6.698
2022/07/19,-0.73
2022/07/20,-2.346
2022/07/21,-3.025
2022/07/22,-2.76
2022/07/23,3.698
2022/07/24,1.563
2022/07/25,-3.542
2022/07/26,1.984
2022/07/27,-1.547
2022/07/28,3.345
2022/07/29,0.619
2022/07/30,2.717
2022/07/31,1.001
2022/08/01,1.702
2022/08/02,2.366
2022/08/03,0.492
2022/08/04,0.364
2022/08/05,4.328
2022/08/06,2.932
2022/08/07,-0.379
2022/08/08,0.379
2022/08/09,-0.951
2022/08/10,2.588
2022/08/11,-0.157
2022/08/12,3.597
2022/08/13,4.917
2022/08/14,3.706
2022/08/15,-0.252
2022/08/16,4.252
2022/08/17,0.863
2022/08/18,-2.544
2022/08/19,-3.199
2022/08/20,-2.505
2022/08/21,0.007
2022/08/22,-6.044
2022/08/23,-1.813
2022/08/24,0.531
2022/08/25,-2.46
2022/08/26,-0.617
2022/08/27,-0.368
2022/08/28,0.414
2022/08/29,3.508
2022/08/30,1.604
2022/08/31,1.569
2022/09/01,-2.196
2022/09/02,5.144
2022/09/03,0.698
2022/09/04,0.524
2022/09/05,-2.167
2022/09/06,-1.206
2022/09/07,1.884
2022/09/08,2.816
2022/09/09,-1.756
2022/09/10,-1.478
2022/09/11,-2.087
2022/09/12,-4.139
2022/09/13,-3.561
2022/09/14,-5.608
2022/09/15,-76.664
2022/09/16,-100
2022/09/17,-100
2022/09/18,-100
2022/09/19,-100
2022/09/20,-100
2022/09/21,-100
2022/09/22,-100
2022/09/23,-100
2022/09/24,-100
2022/09/25,-100
2022/09/26,-100
2022/09/27,-100
2022/09/28,-100
2022/09/29,-100
2022/09/30,-100
2022/10/01,-100
2022/10/02,-100
2022/10/03,-100
2022/10/04,-100
2022/10/05,-100
2022/10/06,-100
2022/10/07,-100
2022/10/08,-100
2022/10/09,-100
2022/10/10,-100
2022/10/11,-100
2022/10/12,-100
2022/10/13,-100
2022/10/14,-100
2022/10/15,-100
2022/10/16,0
2022/10/17,0
2022/10/18,0
2022/10/19,0
2022/10/20,0
2022/10/21,0
2022/10/22,0
2022/10/23,0
2022/10/24,0
2022/10/25,0
2022/10/26,0
