Date,sentbyaddress14rsi
2016/04/13,56.338
2016/04/14,51.852
2016/04/15,47.399
2016/04/16,46.494
2016/04/17,52.796
2016/04/18,52.167
2016/04/19,50.607
2016/04/20,52
2016/04/21,51.358
2016/04/22,52.756
2016/04/23,50.217
2016/04/24,52.274
2016/04/25,55.51
2016/04/26,56.877
2016/04/27,56.082
2016/04/28,52.092
2016/04/29,73.65
2016/04/30,76.18
2016/05/01,62.792
2016/05/02,68.404
2016/05/03,61.61
2016/05/04,57.562
2016/05/05,58.081
2016/05/06,58.149
2016/05/07,55.132
2016/05/08,58.516
2016/05/09,60.768
2016/05/10,61.616
2016/05/11,68.575
2016/05/12,69.418
2016/05/13,76.03
2016/05/14,64.14
2016/05/15,54.649
2016/05/16,53.095
2016/05/17,56.635
2016/05/18,59.807
2016/05/19,61.121
2016/05/20,56.745
2016/05/21,50.882
2016/05/22,45.975
2016/05/23,57.408
2016/05/24,54.845
2016/05/25,53.495
2016/05/26,74.544
2016/05/27,54.617
2016/05/28,65.356
2016/05/29,49.547
2016/05/30,49.244
2016/05/31,50.13
2016/06/01,48.636
2016/06/02,47.58
2016/06/03,47.67
2016/06/04,46.219
2016/06/05,46.224
2016/06/06,47.658
2016/06/07,48.543
2016/06/08,48.467
2016/06/09,47.226
2016/06/10,47.972
2016/06/11,45.14
2016/06/12,49.485
2016/06/13,55.376
2016/06/14,55.926
2016/06/15,50.981
2016/06/16,53.572
2016/06/17,65.244
2016/06/18,60.043
2016/06/19,51.561
2016/06/20,49.472
2016/06/21,51.006
2016/06/22,53.356
2016/06/23,47.729
2016/06/24,46.693
2016/06/25,44.894
2016/06/26,44.536
2016/06/27,45.338
2016/06/28,49.317
2016/06/29,48.438
2016/06/30,45.693
2016/07/01,46.121
2016/07/02,46.834
2016/07/03,46.781
2016/07/04,49.173
2016/07/05,50.072
2016/07/06,48.531
2016/07/07,48.33
2016/07/08,48.263
2016/07/09,46.67
2016/07/10,44.347
2016/07/11,46.993
2016/07/12,47.086
2016/07/13,45.689
2016/07/14,49.913
2016/07/15,49.115
2016/07/16,41.532
2016/07/17,38.452
2016/07/18,46.019
2016/07/19,77.465
2016/07/20,54.552
2016/07/21,52.124
2016/07/22,54.218
2016/07/23,51.633
2016/07/24,61.164
2016/07/25,54.634
2016/07/26,63.476
2016/07/27,55.859
2016/07/28,53.433
2016/07/29,49.751
2016/07/30,47.135
2016/07/31,49.156
2016/08/01,50.02
2016/08/02,54.314
2016/08/03,50.128
2016/08/04,49.231
2016/08/05,46.703
2016/08/06,46.178
2016/08/07,46.378
2016/08/08,48.533
2016/08/09,50.72
2016/08/10,48.098
2016/08/11,51.929
2016/08/12,46.556
2016/08/13,45.007
2016/08/14,46.712
2016/08/15,47.119
2016/08/16,49.982
2016/08/17,47.183
2016/08/18,47.028
2016/08/19,47.156
2016/08/20,48.249
2016/08/21,47.3
2016/08/22,45.337
2016/08/23,52.235
2016/08/24,48.659
2016/08/25,52.491
2016/08/26,49.423
2016/08/27,50.683
2016/08/28,48.406
2016/08/29,51.766
2016/08/30,49.647
2016/08/31,52.608
2016/09/01,56.408
2016/09/02,52.987
2016/09/03,47.983
2016/09/04,47.147
2016/09/05,47.386
2016/09/06,48.002
2016/09/07,48.738
2016/09/08,56.533
2016/09/09,48.428
2016/09/10,46.931
2016/09/11,48.965
2016/09/12,49.852
2016/09/13,49.815
2016/09/14,50.992
2016/09/15,49.464
2016/09/16,54.718
2016/09/17,51.053
2016/09/18,44.233
2016/09/19,41.378
2016/09/20,64.808
2016/09/21,58.887
2016/09/22,45.792
2016/09/23,47.313
2016/09/24,48.573
2016/09/25,47.864
2016/09/26,47.666
2016/09/27,48.473
2016/09/28,48.091
2016/09/29,52.675
2016/09/30,53.507
2016/10/01,46.425
2016/10/02,53.491
2016/10/03,48.495
2016/10/04,42.014
2016/10/05,42.109
2016/10/06,45.572
2016/10/07,50.878
2016/10/08,51.724
2016/10/09,55.316
2016/10/10,55.172
2016/10/11,49.796
2016/10/12,37.591
2016/10/13,33.689
2016/10/14,48.286
2016/10/15,44.412
2016/10/16,47.682
2016/10/17,49.96
2016/10/18,57.712
2016/10/19,46.389
2016/10/20,55.012
2016/10/21,56.318
2016/10/22,52.052
2016/10/23,51.103
2016/10/24,49.715
2016/10/25,49.884
2016/10/26,50.195
2016/10/27,50.709
2016/10/28,51.235
2016/10/29,48.989
2016/10/30,47.326
2016/10/31,54.425
2016/11/01,56.964
2016/11/02,48.037
2016/11/03,51.655
2016/11/04,44.127
2016/11/05,47.832
2016/11/06,45.32
2016/11/07,49.861
2016/11/08,49.075
2016/11/09,50.084
2016/11/10,46.08
2016/11/11,49.754
2016/11/12,48.627
2016/11/13,51.942
2016/11/14,46.722
2016/11/15,48.947
2016/11/16,47.4
2016/11/17,47.31
2016/11/18,48.287
2016/11/19,46.117
2016/11/20,47.413
2016/11/21,48.287
2016/11/22,75.907
2016/11/23,82.061
2016/11/24,44.919
2016/11/25,59.078
2016/11/26,46.577
2016/11/27,46.793
2016/11/28,47.809
2016/11/29,47.416
2016/11/30,47.612
2016/12/01,47.268
2016/12/02,47.908
2016/12/03,49.751
2016/12/04,49.882
2016/12/05,48.09
2016/12/06,50.425
2016/12/07,46.959
2016/12/08,47.224
2016/12/09,49.424
2016/12/10,47.535
2016/12/11,48.468
2016/12/12,48.565
2016/12/13,47.613
2016/12/14,50.496
2016/12/15,52.228
2016/12/16,48.565
2016/12/17,48.38
2016/12/18,47.95
2016/12/19,49.154
2016/12/20,50.165
2016/12/21,50.818
2016/12/22,50.646
2016/12/23,48.079
2016/12/24,46.808
2016/12/25,44.959
2016/12/26,45.291
2016/12/27,47.337
2016/12/28,49.032
2016/12/29,51.616
2016/12/30,49.491
2016/12/31,51.663
2017/01/01,45.271
2017/01/02,49.189
2017/01/03,51.79
2017/01/04,58.407
2017/01/05,56.155
2017/01/06,56.452
2017/01/07,50.834
2017/01/08,48.155
2017/01/09,54.628
2017/01/10,49.466
2017/01/11,51.768
2017/01/12,52.432
2017/01/13,49.804
2017/01/14,47.477
2017/01/15,45.538
2017/01/16,52.458
2017/01/17,49.677
2017/01/18,47.962
2017/01/19,51.134
2017/01/20,52.727
2017/01/21,49.014
2017/01/22,47.338
2017/01/23,49.465
2017/01/24,50.071
2017/01/25,47.106
2017/01/26,49.274
2017/01/27,47.608
2017/01/28,46.943
2017/01/29,45.214
2017/01/30,50.611
2017/01/31,49.814
2017/02/01,50.441
2017/02/02,52.962
2017/02/03,49.038
2017/02/04,53.588
2017/02/05,54.378
2017/02/06,54.479
2017/02/07,52.128
2017/02/08,53.511
2017/02/09,53.078
2017/02/10,59.822
2017/02/11,48.201
2017/02/12,52.056
2017/02/13,62.018
2017/02/14,61.032
2017/02/15,59.959
2017/02/16,53.781
2017/02/17,53.617
2017/02/18,58.11
2017/02/19,48.861
2017/02/20,54.512
2017/02/21,52.242
2017/02/22,51.444
2017/02/23,50.29
2017/02/24,56.235
2017/02/25,52.576
2017/02/26,53.399
2017/02/27,58.47
2017/02/28,67.414
2017/03/01,69.335
2017/03/02,82.086
2017/03/03,61.533
2017/03/04,55.848
2017/03/05,54.944
2017/03/06,55.089
2017/03/07,51.567
2017/03/08,52.401
2017/03/09,57.613
2017/03/10,60.034
2017/03/11,56.23
2017/03/12,61.03
2017/03/13,71.041
2017/03/14,60.853
2017/03/15,61.904
2017/03/16,72.801
2017/03/17,71.345
2017/03/18,60.89
2017/03/19,54.398
2017/03/20,54.745
2017/03/21,55.026
2017/03/22,52.012
2017/03/23,52.046
2017/03/24,59.266
2017/03/25,55.534
2017/03/26,50.23
2017/03/27,55.025
2017/03/28,52.63
2017/03/29,53.15
2017/03/30,59.783
2017/03/31,66.385
2017/04/01,50.162
2017/04/02,53.454
2017/04/03,59.921
2017/04/04,51.348
2017/04/05,52.441
2017/04/06,55.735
2017/04/07,47.947
2017/04/08,45.948
2017/04/09,44.485
2017/04/10,48.309
2017/04/11,47.642
2017/04/12,49.301
2017/04/13,51.17
2017/04/14,48.777
2017/04/15,47.019
2017/04/16,43.252
2017/04/17,45.413
2017/04/18,49.955
2017/04/19,50.547
2017/04/20,51.566
2017/04/21,47.364
2017/04/22,45.775
2017/04/23,46.364
2017/04/24,51.853
2017/04/25,50.465
2017/04/26,51.752
2017/04/27,63.867
2017/04/28,57.86
2017/04/29,52.515
2017/04/30,55.409
2017/05/01,59.372
2017/05/02,58.713
2017/05/03,52.302
2017/05/04,60.078
2017/05/05,59.494
2017/05/06,52.373
2017/05/07,56.745
2017/05/08,63.682
2017/05/09,57.713
2017/05/10,54.115
2017/05/11,56.734
2017/05/12,53.144
2017/05/13,48.254
2017/05/14,49.805
2017/05/15,56.259
2017/05/16,56.027
2017/05/17,62.355
2017/05/18,60.756
2017/05/19,68.52
2017/05/20,54.546
2017/05/21,55.879
2017/05/22,61.742
2017/05/23,63.326
2017/05/24,64.59
2017/05/25,63.833
2017/05/26,60.722
2017/05/27,52.018
2017/05/28,50.525
2017/05/29,54.575
2017/05/30,61.075
2017/05/31,69.957
2017/06/01,65.347
2017/06/02,54.587
2017/06/03,54.4
2017/06/04,54.164
2017/06/05,58.773
2017/06/06,58.331
2017/06/07,57.447
2017/06/08,52.89
2017/06/09,59.997
2017/06/10,59.652
2017/06/11,64.718
2017/06/12,74.673
2017/06/13,67.367
2017/06/14,60.535
2017/06/15,61.572
2017/06/16,55.601
2017/06/17,56.125
2017/06/18,57.266
2017/06/19,60.38
2017/06/20,66.175
2017/06/21,64.709
2017/06/22,64.144
2017/06/23,58.974
2017/06/24,55.69
2017/06/25,49.83
2017/06/26,64.666
2017/06/27,54.2
2017/06/28,31.827
2017/06/29,51.918
2017/06/30,51.612
2017/07/01,50.819
2017/07/02,50.365
2017/07/03,54.233
2017/07/04,54.011
2017/07/05,51.078
2017/07/06,50.328
2017/07/07,55.039
2017/07/08,47.686
2017/07/09,46.995
2017/07/10,52.793
2017/07/11,51.831
2017/07/12,51.119
2017/07/13,47.641
2017/07/14,47.165
2017/07/15,47.216
2017/07/16,46.618
2017/07/17,48.659
2017/07/18,50.62
2017/07/19,51.641
2017/07/20,49.777
2017/07/21,46.532
2017/07/22,43.386
2017/07/23,55.901
2017/07/24,49.19
2017/07/25,47.773
2017/07/26,46.327
2017/07/27,47.83
2017/07/28,48.287
2017/07/29,44.047
2017/07/30,44.248
2017/07/31,54.956
2017/08/01,47.774
2017/08/02,49.516
2017/08/03,49.358
2017/08/04,52.167
2017/08/05,53.196
2017/08/06,51.2
2017/08/07,54.945
2017/08/08,58.985
2017/08/09,55.462
2017/08/10,60.278
2017/08/11,60.478
2017/08/12,57.246
2017/08/13,53.335
2017/08/14,62.576
2017/08/15,62.935
2017/08/16,63
2017/08/17,63.462
2017/08/18,66.525
2017/08/19,52.75
2017/08/20,48.914
2017/08/21,56.658
2017/08/22,53.429
2017/08/23,55.796
2017/08/24,49.937
2017/08/25,52.957
2017/08/26,44.499
2017/08/27,46.314
2017/08/28,51.34
2017/08/29,56.091
2017/08/30,56.373
2017/08/31,58.519
2017/09/01,55.84
2017/09/02,48.158
2017/09/03,44.653
2017/09/04,59.747
2017/09/05,56.7
2017/09/06,57.948
2017/09/07,54.328
2017/09/08,53.84
2017/09/09,49.766
2017/09/10,43.75
2017/09/11,50.494
2017/09/12,56.215
2017/09/13,51.469
2017/09/14,55.142
2017/09/15,57.21
2017/09/16,46.436
2017/09/17,41.925
2017/09/18,49.28
2017/09/19,49.06
2017/09/20,48.166
2017/09/21,46.407
2017/09/22,43.306
2017/09/23,44.368
2017/09/24,46.094
2017/09/25,48.387
2017/09/26,46.411
2017/09/27,46.381
2017/09/28,50.154
2017/09/29,50.26
2017/09/30,46.829
2017/10/01,43.32
2017/10/02,47.624
2017/10/03,48.968
2017/10/04,46.51
2017/10/05,48.768
2017/10/06,46.982
2017/10/07,46.207
2017/10/08,46.609
2017/10/09,48.431
2017/10/10,55.78
2017/10/11,56.775
2017/10/12,54.684
2017/10/13,60.754
2017/10/14,50.049
2017/10/15,46.784
2017/10/16,47.249
2017/10/17,61.404
2017/10/18,52.391
2017/10/19,49.199
2017/10/20,54.404
2017/10/21,52.519
2017/10/22,59.966
2017/10/23,51.942
2017/10/24,52.085
2017/10/25,48.76
2017/10/26,48.696
2017/10/27,30.568
2017/10/28,30.568
2017/10/29,30.568
2017/10/30,30.568
2017/10/31,30.568
2017/11/01,60.231
2017/11/02,62.207
2017/11/03,55.862
2017/11/04,51.886
2017/11/05,51.587
2017/11/06,54.276
2017/11/07,54.554
2017/11/08,56.482
2017/11/09,56.965
2017/11/10,54.675
2017/11/11,51.759
2017/11/12,55.163
2017/11/13,53.562
2017/11/14,56.8
2017/11/15,60.101
2017/11/16,55.429
2017/11/17,57.843
2017/11/18,51.909
2017/11/19,52.913
2017/11/20,55.047
2017/11/21,57.723
2017/11/22,58.062
2017/11/23,56.78
2017/11/24,55.741
2017/11/25,55.563
2017/11/26,56.765
2017/11/27,64.594
2017/11/28,65.276
2017/11/29,68.477
2017/11/30,61.527
2017/12/01,53.497
2017/12/02,55.576
2017/12/03,61.39
2017/12/04,60.419
2017/12/05,61.389
2017/12/06,69.838
2017/12/07,52.709
2017/12/08,58.381
2017/12/09,58.59
2017/12/10,58.235
2017/12/11,63.035
2017/12/12,68.946
2017/12/13,69.87
2017/12/14,70.901
2017/12/15,65.479
2017/12/16,61.004
2017/12/17,60.874
2017/12/18,64.608
2017/12/19,70.235
2017/12/20,67.687
2017/12/21,70.136
2017/12/22,74.98
2017/12/23,55.91
2017/12/24,45.886
2017/12/25,45.334
2017/12/26,51.633
2017/12/27,53.766
2017/12/28,53.615
2017/12/29,62.926
2017/12/30,65.197
2017/12/31,51.774
2018/01/01,51.817
2018/01/02,61.698
2018/01/03,60.55
2018/01/04,64.316
2018/01/05,60.429
2018/01/06,59.091
2018/01/07,58.295
2018/01/08,58.288
2018/01/09,64.622
2018/01/10,56.028
2018/01/11,58.211
2018/01/12,53.594
2018/01/13,56.864
2018/01/14,53.464
2018/01/15,59.817
2018/01/16,61.501
2018/01/17,60.022
2018/01/18,57.327
2018/01/19,46.436
2018/01/20,41.248
2018/01/21,55.037
2018/01/22,46.335
2018/01/23,45.034
2018/01/24,43.925
2018/01/25,40.895
2018/01/26,47.136
2018/01/27,44.356
2018/01/28,43.563
2018/01/29,46.551
2018/01/30,45.808
2018/01/31,45.426
2018/02/01,49.874
2018/02/02,48.939
2018/02/03,43.152
2018/02/04,45.637
2018/02/05,45.721
2018/02/06,47.163
2018/02/07,44.585
2018/02/08,40.282
2018/02/09,43.793
2018/02/10,45.539
2018/02/11,44.032
2018/02/12,46.574
2018/02/13,42.542
2018/02/14,45.271
2018/02/15,45.249
2018/02/16,40.68
2018/02/17,40.802
2018/02/18,42.17
2018/02/19,45.456
2018/02/20,49.794
2018/02/21,46.892
2018/02/22,43.989
2018/02/23,42.292
2018/02/24,38.952
2018/02/25,40.255
2018/02/26,47.751
2018/02/27,46.303
2018/02/28,48.179
2018/03/01,46.64
2018/03/02,46.325
2018/03/03,41.236
2018/03/04,39.188
2018/03/05,48.218
2018/03/06,51.005
2018/03/07,63.164
2018/03/08,47.825
2018/03/09,46.326
2018/03/10,44.58
2018/03/11,42.781
2018/03/12,44.428
2018/03/13,47.936
2018/03/14,51.71
2018/03/15,47.957
2018/03/16,45.154
2018/03/17,44.106
2018/03/18,46.19
2018/03/19,50.399
2018/03/20,47.039
2018/03/21,50.415
2018/03/22,46.421
2018/03/23,56.472
2018/03/24,51.176
2018/03/25,43.246
2018/03/26,47.441
2018/03/27,46.758
2018/03/28,45.219
2018/03/29,48.033
2018/03/30,49.397
2018/03/31,45.255
2018/04/01,43.602
2018/04/02,46.423
2018/04/03,49.73
2018/04/04,48.128
2018/04/05,52.84
2018/04/06,49.801
2018/04/07,46.115
2018/04/08,48.745
2018/04/09,50.708
2018/04/10,48.464
2018/04/11,50.543
2018/04/12,54.341
2018/04/13,54.673
2018/04/14,48.855
2018/04/15,48.309
2018/04/16,49.687
2018/04/17,50.258
2018/04/18,51.708
2018/04/19,55.979
2018/04/20,57.248
2018/04/21,55.654
2018/04/22,61.263
2018/04/23,63.009
2018/04/24,61.979
2018/04/25,54.99
2018/04/26,54.733
2018/04/27,50.984
2018/04/28,48.61
2018/04/29,47.531
2018/04/30,52.366
2018/05/01,46.708
2018/05/02,55.082
2018/05/03,60.131
2018/05/04,80.478
2018/05/05,52.835
2018/05/06,49.457
2018/05/07,52.052
2018/05/08,52.869
2018/05/09,51.344
2018/05/10,51.736
2018/05/11,51.296
2018/05/12,50.684
2018/05/13,48.677
2018/05/14,51.108
2018/05/15,52.962
2018/05/16,53.53
2018/05/17,55
2018/05/18,53.66
2018/05/19,55.735
2018/05/20,51.74
2018/05/21,50.284
2018/05/22,56.053
2018/05/23,53.131
2018/05/24,52.062
2018/05/25,50.794
2018/05/26,50.286
2018/05/27,51.816
2018/05/28,55.028
2018/05/29,54.212
2018/05/30,51.297
2018/05/31,54.245
2018/06/01,45.833
2018/06/02,52.108
2018/06/03,51.536
2018/06/04,48.778
2018/06/05,45.554
2018/06/06,45.432
2018/06/07,49.528
2018/06/08,45.837
2018/06/09,52.411
2018/06/10,53.365
2018/06/11,49.085
2018/06/12,43.604
2018/06/13,43.351
2018/06/14,43.276
2018/06/15,51.22
2018/06/16,40.502
2018/06/17,43.874
2018/06/18,43.305
2018/06/19,51.191
2018/06/20,54.209
2018/06/21,52.2
2018/06/22,54.473
2018/06/23,44.698
2018/06/24,47.507
2018/06/25,63.812
2018/06/26,50.555
2018/06/27,49.686
2018/06/28,48.581
2018/06/29,50.485
2018/06/30,39.733
2018/07/01,36.372
2018/07/02,38.739
2018/07/03,39.785
2018/07/04,39.246
2018/07/05,42.843
2018/07/06,39.732
2018/07/07,40.4
2018/07/08,45.963
2018/07/09,47.662
2018/07/10,48.759
2018/07/11,47.412
2018/07/12,44.337
2018/07/13,42.435
2018/07/14,42.434
2018/07/15,42.084
2018/07/16,55.207
2018/07/17,56.292
2018/07/18,63.245
2018/07/19,56.653
2018/07/20,52.31
2018/07/21,47.576
2018/07/22,53.592
2018/07/23,58.986
2018/07/24,60.606
2018/07/25,59.751
2018/07/26,54.023
2018/07/27,57.27
2018/07/28,50.225
2018/07/29,51.474
2018/07/30,53.13
2018/07/31,51.982
2018/08/01,53.414
2018/08/02,52.947
2018/08/03,55.584
2018/08/04,50.286
2018/08/05,46.972
2018/08/06,49.818
2018/08/07,46.936
2018/08/08,43.135
2018/08/09,40.626
2018/08/10,46.786
2018/08/11,51.352
2018/08/12,51.429
2018/08/13,51.762
2018/08/14,49.609
2018/08/15,48.695
2018/08/16,53.455
2018/08/17,48.142
2018/08/18,46.771
2018/08/19,45.73
2018/08/20,50.256
2018/08/21,43.64
2018/08/22,46.324
2018/08/23,44.301
2018/08/24,49.356
2018/08/25,47.231
2018/08/26,49.568
2018/08/27,52.341
2018/08/28,46.965
2018/08/29,42.906
2018/08/30,43.976
2018/08/31,45.754
2018/09/01,51.28
2018/09/02,52.254
2018/09/03,52.803
2018/09/04,49.754
2018/09/05,50.077
2018/09/06,45.268
2018/09/07,47.978
2018/09/08,46.297
2018/09/09,46.608
2018/09/10,45.042
2018/09/11,39.797
2018/09/12,40.746
2018/09/13,44.082
2018/09/14,40.25
2018/09/15,34.432
2018/09/16,34.113
2018/09/17,45.435
2018/09/18,41.098
2018/09/19,39.958
2018/09/20,43.174
2018/09/21,45.8
2018/09/22,41.541
2018/09/23,42.05
2018/09/24,41.558
2018/09/25,44.215
2018/09/26,40.838
2018/09/27,42.695
2018/09/28,41.689
2018/09/29,38.006
2018/09/30,48.281
2018/10/01,43.366
2018/10/02,42.418
2018/10/03,55.974
2018/10/04,55.384
2018/10/05,60.537
2018/10/06,60.417
2018/10/07,48.329
2018/10/08,51.317
2018/10/09,53.149
2018/10/10,49.368
2018/10/11,52.891
2018/10/12,50.524
2018/10/13,52.104
2018/10/14,47.336
2018/10/15,52.903
2018/10/16,54.666
2018/10/17,57.544
2018/10/18,52.1
2018/10/19,52.61
2018/10/20,49.896
2018/10/21,47.691
2018/10/22,55.521
2018/10/23,52.539
2018/10/24,53.155
2018/10/25,50.712
2018/10/26,52.281
2018/10/27,48.119
2018/10/28,43.197
2018/10/29,55.815
2018/10/30,56.819
2018/10/31,54.769
2018/11/01,49.57
2018/11/02,43.977
2018/11/03,43.247
2018/11/04,45.408
2018/11/05,50.618
2018/11/06,49.224
2018/11/07,44.702
2018/11/08,44.273
2018/11/09,50.771
2018/11/10,46.751
2018/11/11,52.795
2018/11/12,51.151
2018/11/13,48.286
2018/11/14,51.722
2018/11/15,49.419
2018/11/16,46.809
2018/11/17,43.308
2018/11/18,42.051
2018/11/19,59.749
2018/11/20,53.379
2018/11/21,47.745
2018/11/22,47.485
2018/11/23,47.524
2018/11/24,43.599
2018/11/25,47.294
2018/11/26,48.959
2018/11/27,47.582
2018/11/28,48.895
2018/11/29,45.549
2018/11/30,49.716
2018/12/01,44.435
2018/12/02,44.151
2018/12/03,47.636
2018/12/04,45.987
2018/12/05,51.438
2018/12/06,49.416
2018/12/07,54.166
2018/12/08,58.54
2018/12/09,49.704
2018/12/10,51.059
2018/12/11,47.747
2018/12/12,49.383
2018/12/13,48.409
2018/12/14,48.547
2018/12/15,52.553
2018/12/16,52.443
2018/12/17,50.76
2018/12/18,46.528
2018/12/19,53.83
2018/12/20,54.093
2018/12/21,51.067
2018/12/22,41.992
2018/12/23,48.844
2018/12/24,52.178
2018/12/25,49.126
2018/12/26,51.926
2018/12/27,53.198
2018/12/28,53.046
2018/12/29,55.715
2018/12/30,45.039
2018/12/31,49.854
2019/01/01,44.469
2019/01/02,52.873
2019/01/03,57.043
2019/01/04,49.98
2019/01/05,47.52
2019/01/06,48.597
2019/01/07,52.778
2019/01/08,53.96
2019/01/09,53.038
2019/01/10,51.742
2019/01/11,51.203
2019/01/12,40.271
2019/01/13,42.225
2019/01/14,58.53
2019/01/15,53.055
2019/01/16,47.108
2019/01/17,47.349
2019/01/18,47.78
2019/01/19,45.82
2019/01/20,44.621
2019/01/21,47.516
2019/01/22,45.829
2019/01/23,49.007
2019/01/24,48.47
2019/01/25,48.612
2019/01/26,42.495
2019/01/27,47.674
2019/01/28,53.93
2019/01/29,51
2019/01/30,47.394
2019/01/31,48.349
2019/02/01,46.85
2019/02/02,41.422
2019/02/03,39.214
2019/02/04,37.845
2019/02/05,39.086
2019/02/06,39.045
2019/02/07,39.187
2019/02/08,46.998
2019/02/09,41.966
2019/02/10,39.506
2019/02/11,46.57
2019/02/12,46.475
2019/02/13,48.975
2019/02/14,50.149
2019/02/15,50.886
2019/02/16,47.404
2019/02/17,46.456
2019/02/18,59.436
2019/02/19,55.733
2019/02/20,52.713
2019/02/21,49.39
2019/02/22,51.382
2019/02/23,49.223
2019/02/24,52.258
2019/02/25,50.916
2019/02/26,53.879
2019/02/27,56.734
2019/02/28,52.702
2019/03/01,59.468
2019/03/02,52.669
2019/03/03,48.282
2019/03/04,55.34
2019/03/05,57.77
2019/03/06,57.19
2019/03/07,56.295
2019/03/08,55.354
2019/03/09,56.818
2019/03/10,44.173
2019/03/11,49.289
2019/03/12,55.114
2019/03/13,53.138
2019/03/14,53.163
2019/03/15,52.807
2019/03/16,44.401
2019/03/17,46.456
2019/03/18,56.54
2019/03/19,58.552
2019/03/20,58.257
2019/03/21,52.403
2019/03/22,54.041
2019/03/23,50.249
2019/03/24,48.882
2019/03/25,61.745
2019/03/26,59.055
2019/03/27,54.633
2019/03/28,55.765
2019/03/29,55.968
2019/03/30,52.906
2019/03/31,50.645
2019/04/01,62.903
2019/04/02,69.497
2019/04/03,63.296
2019/04/04,55.657
2019/04/05,53.655
2019/04/06,47.046
2019/04/07,49.354
2019/04/08,55.016
2019/04/09,55.951
2019/04/10,50.928
2019/04/11,59.102
2019/04/12,62.068
2019/04/13,51.004
2019/04/14,43.306
2019/04/15,49.63
2019/04/16,48.717
2019/04/17,49.983
2019/04/18,52.052
2019/04/19,55.438
2019/04/20,64.371
2019/04/21,52.224
2019/04/22,51.658
2019/04/23,54.457
2019/04/24,51.179
2019/04/25,49.581
2019/04/26,48.006
2019/04/27,43.923
2019/04/28,44.238
2019/04/29,47.06
2019/04/30,51.664
2019/05/01,52.188
2019/05/02,45.085
2019/05/03,48.064
2019/05/04,45.085
2019/05/05,47.048
2019/05/06,49.164
2019/05/07,48.7
2019/05/08,49.534
2019/05/09,52.172
2019/05/10,53.544
2019/05/11,53.822
2019/05/12,51.619
2019/05/13,57.452
2019/05/14,62.549
2019/05/15,64.112
2019/05/16,67.128
2019/05/17,58.049
2019/05/18,52.208
2019/05/19,51.168
2019/05/20,54.874
2019/05/21,58.188
2019/05/22,53.389
2019/05/23,54.305
2019/05/24,56.617
2019/05/25,51.756
2019/05/26,50.333
2019/05/27,60.019
2019/05/28,55.474
2019/05/29,56.673
2019/05/30,56.409
2019/05/31,60.775
2019/06/01,71.165
2019/06/02,54.229
2019/06/03,50.768
2019/06/04,51.954
2019/06/05,47.875
2019/06/06,57.477
2019/06/07,45.082
2019/06/08,44.012
2019/06/09,51.073
2019/06/10,48.514
2019/06/11,56.119
2019/06/12,64.19
2019/06/13,50.528
2019/06/14,49.657
2019/06/15,48.883
2019/06/16,58.199
2019/06/17,47.715
2019/06/18,48.725
2019/06/19,48.158
2019/06/20,46.748
2019/06/21,51.7
2019/06/22,50.702
2019/06/23,48.74
