Date,size30trx
2019/05/18,0.242
2019/05/19,0.255
2019/05/20,0.269
2019/05/21,0.281
2019/05/22,0.294
2019/05/23,0.307
2019/05/24,0.321
2019/05/25,0.331
2019/05/26,0.336
2019/05/27,0.344
2019/05/28,0.352
2019/05/29,0.36
2019/05/30,0.368
2019/05/31,0.373
2019/06/01,0.378
2019/06/02,0.38
2019/06/03,0.382
2019/06/04,0.384
2019/06/05,0.383
2019/06/06,0.379
2019/06/07,0.373
2019/06/08,0.371
2019/06/09,0.363
2019/06/10,0.359
2019/06/11,0.357
2019/06/12,0.354
2019/06/13,0.348
2019/06/14,0.34
2019/06/15,0.333
2019/06/16,0.326
2019/06/17,0.32
2019/06/18,0.314
2019/06/19,0.31
2019/06/20,0.309
2019/06/21,0.305
2019/06/22,0.297
2019/06/23,0.286
2019/06/24,0.275
2019/06/25,0.267
2019/06/26,0.262
2019/06/27,0.258
2019/06/28,0.257
2019/06/29,0.251
2019/06/30,0.239
2019/07/01,0.232
2019/07/02,0.227
2019/07/03,0.219
2019/07/04,0.208
2019/07/05,0.199
2019/07/06,0.192
2019/07/07,0.187
2019/07/08,0.188
2019/07/09,0.186
2019/07/10,0.181
2019/07/11,0.179
2019/07/12,0.174
2019/07/13,0.161
2019/07/14,0.142
2019/07/15,0.14
2019/07/16,0.143
2019/07/17,0.145
2019/07/18,0.146
2019/07/19,0.146
2019/07/20,0.136
2019/07/21,0.118
2019/07/22,0.096
2019/07/23,0.071
2019/07/24,0.052
2019/07/25,0.04
2019/07/26,0.024
2019/07/27,0.003
2019/07/28,-0.022
2019/07/29,-0.046
2019/07/30,-0.07
2019/07/31,-0.093
2019/08/01,-0.109
2019/08/02,-0.123
2019/08/03,-0.135
2019/08/04,-0.15
2019/08/05,-0.164
2019/08/06,-0.177
2019/08/07,-0.187
2019/08/08,-0.197
2019/08/09,-0.206
2019/08/10,-0.218
2019/08/11,-0.232
2019/08/12,-0.246
2019/08/13,-0.258
2019/08/14,-0.267
2019/08/15,-0.274
2019/08/16,-0.28
2019/08/17,-0.287
2019/08/18,-0.295
2019/08/19,-0.301
2019/08/20,-0.305
2019/08/21,-0.307
2019/08/22,-0.307
2019/08/23,-0.305
2019/08/24,-0.304
2019/08/25,-0.301
2019/08/26,-0.293
2019/08/27,-0.283
2019/08/28,-0.274
2019/08/29,-0.264
2019/08/30,-0.255
2019/08/31,-0.248
2019/09/01,-0.242
2019/09/02,-0.235
2019/09/03,-0.228
2019/09/04,-0.221
2019/09/05,-0.213
2019/09/06,-0.205
2019/09/07,-0.198
2019/09/08,-0.195
2019/09/09,-0.19
2019/09/10,-0.187
2019/09/11,-0.185
2019/09/12,-0.184
2019/09/13,-0.185
2019/09/14,-0.189
2019/09/15,-0.195
2019/09/16,-0.214
2019/09/17,-0.254
2019/09/18,-0.311
2019/09/19,-0.381
2019/09/20,-0.462
2019/09/21,-0.55
2019/09/22,-0.645
2019/09/23,-0.744
2019/09/24,-0.845
2019/09/25,-0.948
2019/09/26,-1.052
2019/09/27,-1.155
2019/09/28,-1.258
2019/09/29,-1.36
2019/09/30,-1.46
2019/10/01,-1.559
2019/10/02,-1.655
2019/10/03,-1.75
2019/10/04,-1.842
2019/10/05,-1.932
2019/10/06,-2.02
2019/10/07,-2.105
2019/10/08,-2.188
2019/10/09,-2.268
2019/10/10,-2.346
2019/10/11,-2.422
2019/10/12,-2.496
2019/10/13,-2.568
2019/10/14,-2.637
2019/10/15,-2.705
2019/10/16,-2.77
2019/10/17,-2.834
2019/10/18,-2.896
2019/10/19,-2.955
2019/10/20,-3.014
2019/10/21,-3.07
2019/10/22,-3.125
2019/10/23,-3.178
2019/10/24,-3.23
2019/10/25,-3.28
2019/10/26,-3.329
2019/10/27,-3.377
2019/10/28,-3.423
2019/10/29,-3.468
2019/10/30,-3.512
2019/10/31,-3.555
2019/11/01,-3.596
2019/11/02,-3.636
2019/11/03,-3.676
2019/11/04,-3.714
2019/11/05,-3.751
2019/11/06,-3.788
2019/11/07,-3.823
2019/11/08,-3.858
2019/11/09,-3.892
2019/11/10,-3.925
2019/11/11,-3.957
2019/11/12,-3.988
2019/11/13,-4.019
2019/11/14,-4.049
2019/11/15,-4.078
2019/11/16,-4.107
2019/11/17,-4.135
2019/11/18,-4.162
2019/11/19,-4.188
2019/11/20,-4.215
2019/11/21,-4.24
2019/11/22,-4.265
2019/11/23,-4.289
2019/11/24,-4.313
2019/11/25,-4.337
2019/11/26,-4.36
2019/11/27,-4.382
2019/11/28,-4.404
2019/11/29,-4.426
2019/11/30,-4.309
2019/12/01,-3.91
2019/12/02,-3.227
2019/12/03,-2.317
2019/12/04,-1.155
2019/12/05,0.134
2019/12/06,1.456
2019/12/07,2.697
2019/12/08,3.82
2019/12/09,4.837
2019/12/10,5.712
2019/12/11,6.419
2019/12/12,6.957
2019/12/13,7.331
2019/12/14,7.55
2019/12/15,7.638
2019/12/16,7.651
2019/12/17,7.603
2019/12/18,7.509
2019/12/19,7.373
2019/12/20,7.203
2019/12/21,6.995
2019/12/22,6.76
2019/12/23,6.522
2019/12/24,6.273
2019/12/25,6.016
2019/12/26,5.76
2019/12/27,5.507
2019/12/28,5.249
2019/12/29,4.992
2019/12/30,4.748
2019/12/31,4.517
2020/01/01,4.288
2020/01/02,4.063
2020/01/03,3.842
2020/01/04,3.626
2020/01/05,3.416
2020/01/06,3.217
2020/01/07,3.032
2020/01/08,2.861
2020/01/09,2.699
2020/01/10,2.545
2020/01/11,2.395
2020/01/12,2.329
2020/01/13,2.258
2020/01/14,2.183
2020/01/15,2.107
2020/01/16,2.026
2020/01/17,1.944
2020/01/18,1.858
2020/01/19,1.771
2020/01/20,1.684
2020/01/21,1.593
2020/01/22,1.5
2020/01/23,1.407
2020/01/24,1.317
2020/01/25,1.226
2020/01/26,1.136
2020/01/27,1.047
2020/01/28,0.964
2020/01/29,0.886
2020/01/30,0.815
2020/01/31,0.752
2020/02/01,0.691
2020/02/02,0.631
2020/02/03,0.578
2020/02/04,0.525
2020/02/05,0.478
2020/02/06,0.435
2020/02/07,0.397
2020/02/08,0.365
2020/02/09,0.337
2020/02/10,0.312
2020/02/11,0.293
2020/02/12,0.284
2020/02/13,0.28
2020/02/14,0.282
2020/02/15,0.285
2020/02/16,0.286
2020/02/17,0.289
2020/02/18,0.294
2020/02/19,0.298
2020/02/20,0.301
2020/02/21,0.303
2020/02/22,0.301
2020/02/23,0.294
2020/02/24,0.29
2020/02/25,0.287
2020/02/26,0.288
2020/02/27,0.29
2020/02/28,0.293
2020/02/29,0.291
2020/03/01,0.287
2020/03/02,0.283
2020/03/03,0.278
2020/03/04,0.271
2020/03/05,0.265
2020/03/06,0.259
2020/03/07,0.25
2020/03/08,0.243
2020/03/09,0.243
2020/03/10,0.244
2020/03/11,0.247
2020/03/12,0.254
2020/03/13,0.264
2020/03/14,0.271
2020/03/15,0.276
2020/03/16,0.282
2020/03/17,0.288
2020/03/18,0.292
2020/03/19,0.298
2020/03/20,0.306
2020/03/21,0.314
2020/03/22,0.321
2020/03/23,0.327
2020/03/24,0.333
2020/03/25,0.336
2020/03/26,0.337
2020/03/27,0.335
2020/03/28,0.329
2020/03/29,0.316
2020/03/30,0.302
2020/03/31,0.289
2020/04/01,0.275
2020/04/02,0.262
2020/04/03,0.25
2020/04/04,0.236
2020/04/05,0.218
2020/04/06,0.205
2020/04/07,0.194
2020/04/08,0.185
2020/04/09,0.176
2020/04/10,0.168
2020/04/11,0.159
2020/04/12,0.15
2020/04/13,0.141
2020/04/14,0.134
2020/04/15,0.128
2020/04/16,0.125
2020/04/17,0.123
2020/04/18,0.121
2020/04/19,0.117
2020/04/20,0.116
2020/04/21,0.115
2020/04/22,0.116
2020/04/23,0.117
2020/04/24,0.119
2020/04/25,0.121
2020/04/26,0.122
2020/04/27,0.125
2020/04/28,0.127
2020/04/29,0.133
2020/04/30,0.141
2020/05/01,0.149
2020/05/02,0.153
2020/05/03,0.156
2020/05/04,0.159
2020/05/05,0.161
2020/05/06,0.165
2020/05/07,0.174
2020/05/08,0.183
2020/05/09,0.192
2020/05/10,0.2
2020/05/11,0.208
2020/05/12,0.216
2020/05/13,0.22
2020/05/14,0.222
2020/05/15,0.225
2020/05/16,0.226
2020/05/17,0.226
2020/05/18,0.225
2020/05/19,0.223
2020/05/20,0.223
2020/05/21,0.224
2020/05/22,0.226
2020/05/23,0.226
2020/05/24,0.226
2020/05/25,0.225
2020/05/26,0.225
2020/05/27,0.224
2020/05/28,0.223
2020/05/29,0.226
2020/05/30,0.227
2020/05/31,0.229
2020/06/01,0.233
2020/06/02,0.239
2020/06/03,0.242
2020/06/04,0.245
2020/06/05,0.247
2020/06/06,0.248
2020/06/07,0.25
2020/06/08,0.252
2020/06/09,0.253
2020/06/10,0.256
2020/06/11,0.26
2020/06/12,0.262
2020/06/13,0.26
2020/06/14,0.254
2020/06/15,0.249
2020/06/16,0.245
2020/06/17,0.24
2020/06/18,0.236
2020/06/19,0.233
2020/06/20,0.233
2020/06/21,0.237
2020/06/22,0.248
2020/06/23,0.264
2020/06/24,0.285
2020/06/25,0.31
2020/06/26,0.334
2020/06/27,0.359
2020/06/28,0.381
2020/06/29,0.402
2020/06/30,0.42
2020/07/01,0.437
2020/07/02,0.454
2020/07/03,0.469
2020/07/04,0.48
2020/07/05,0.484
2020/07/06,0.487
2020/07/07,0.49
2020/07/08,0.495
2020/07/09,0.499
2020/07/10,0.5
2020/07/11,0.498
2020/07/12,0.493
2020/07/13,0.492
2020/07/14,0.49
2020/07/15,0.489
2020/07/16,0.487
2020/07/17,0.484
2020/07/18,0.482
2020/07/19,0.482
2020/07/20,0.483
2020/07/21,0.486
2020/07/22,0.49
2020/07/23,0.494
2020/07/24,0.499
2020/07/25,0.507
2020/07/26,0.514
2020/07/27,0.522
2020/07/28,0.53
2020/07/29,0.537
2020/07/30,0.542
2020/07/31,0.548
2020/08/01,0.551
2020/08/02,0.551
2020/08/03,0.55
2020/08/04,0.547
2020/08/05,0.543
2020/08/06,0.538
2020/08/07,0.534
2020/08/08,0.53
2020/08/09,0.527
2020/08/10,0.526
2020/08/11,0.525
2020/08/12,0.524
2020/08/13,0.522
2020/08/14,0.518
2020/08/15,0.512
2020/08/16,0.503
2020/08/17,0.494
2020/08/18,0.486
2020/08/19,0.477
2020/08/20,0.468
2020/08/21,0.46
2020/08/22,0.451
2020/08/23,0.438
2020/08/24,0.426
2020/08/25,0.411
2020/08/26,0.396
2020/08/27,0.38
2020/08/28,0.364
2020/08/29,0.348
2020/08/30,0.334
2020/08/31,0.322
2020/09/01,0.31
2020/09/02,0.299
2020/09/03,0.288
2020/09/04,0.275
2020/09/05,0.26
2020/09/06,0.243
2020/09/07,0.225
2020/09/08,0.207
2020/09/09,0.188
2020/09/10,0.171
2020/09/11,0.155
2020/09/12,0.138
2020/09/13,0.123
2020/09/14,0.109
2020/09/15,0.097
2020/09/16,0.084
2020/09/17,0.088
2020/09/18,0.094
2020/09/19,0.098
2020/09/20,0.1
2020/09/21,0.1
2020/09/22,0.1
2020/09/23,0.099
2020/09/24,0.096
2020/09/25,0.092
2020/09/26,0.085
2020/09/27,0.078
2020/09/28,0.071
2020/09/29,0.064
2020/09/30,0.057
2020/10/01,0.05
2020/10/02,0.042
2020/10/03,0.032
2020/10/04,0.022
2020/10/05,0.013
2020/10/06,0.006
2020/10/07,0
2020/10/08,-0.007
2020/10/09,-0.013
2020/10/10,-0.021
2020/10/11,-0.029
2020/10/12,-0.036
2020/10/13,-0.041
2020/10/14,-0.046
2020/10/15,-0.05
2020/10/16,-0.052
2020/10/17,-0.057
2020/10/18,-0.062
2020/10/19,-0.066
2020/10/20,-0.069
2020/10/21,-0.07
2020/10/22,-0.07
2020/10/23,-0.069
2020/10/24,-0.072
2020/10/25,-0.076
2020/10/26,-0.079
2020/10/27,-0.081
2020/10/28,-0.081
2020/10/29,-0.08
2020/10/30,-0.078
2020/10/31,-0.076
2020/11/01,-0.074
2020/11/02,-0.072
2020/11/03,-0.068
2020/11/04,-0.065
2020/11/05,-0.06
2020/11/06,-0.055
2020/11/07,-0.049
2020/11/08,-0.045
2020/11/09,-0.041
2020/11/10,-0.036
2020/11/11,-0.032
2020/11/12,-0.028
2020/11/13,-0.024
2020/11/14,-0.022
2020/11/15,-0.02
2020/11/16,-0.019
2020/11/17,-0.016
2020/11/18,-0.014
2020/11/19,-0.011
2020/11/20,-0.008
2020/11/21,-0.004
2020/11/22,0.001
2020/11/23,0.008
2020/11/24,0.016
2020/11/25,0.025
2020/11/26,0.033
2020/11/27,0.04
2020/11/28,0.042
2020/11/29,0.041
2020/11/30,0.041
2020/12/01,0.042
2020/12/02,0.043
2020/12/03,0.045
2020/12/04,0.048
2020/12/05,0.05
2020/12/06,0.05
2020/12/07,0.052
2020/12/08,0.056
2020/12/09,0.06
2020/12/10,0.063
2020/12/11,0.068
2020/12/12,0.07
2020/12/13,0.07
2020/12/14,0.071
2020/12/15,0.073
2020/12/16,0.076
2020/12/17,0.081
2020/12/18,0.086
2020/12/19,0.09
2020/12/20,0.093
2020/12/21,0.096
2020/12/22,0.101
2020/12/23,0.11
2020/12/24,0.118
2020/12/25,0.134
2020/12/26,0.151
2020/12/27,0.166
2020/12/28,0.182
2020/12/29,0.196
2020/12/30,0.208
2020/12/31,0.217
2021/01/01,0.222
2021/01/02,0.224
2021/01/03,0.226
2021/01/04,0.227
2021/01/05,0.228
2021/01/06,0.229
2021/01/07,0.23
2021/01/08,0.231
2021/01/09,0.23
2021/01/10,0.228
2021/01/11,0.227
2021/01/12,0.225
2021/01/13,0.22
2021/01/14,0.215
2021/01/15,0.21
2021/01/16,0.205
2021/01/17,0.199
2021/01/18,0.195
2021/01/19,0.192
2021/01/20,0.189
2021/01/21,0.186
2021/01/22,0.183
2021/01/23,0.178
2021/01/24,0.174
2021/01/25,0.17
2021/01/26,0.167
2021/01/27,0.164
2021/01/28,0.162
2021/01/29,0.161
2021/01/30,0.161
2021/01/31,0.161
2021/02/01,0.161
2021/02/02,0.162
2021/02/03,0.163
2021/02/04,0.164
2021/02/05,0.165
2021/02/06,0.164
2021/02/07,0.162
2021/02/08,0.159
2021/02/09,0.156
2021/02/10,0.154
2021/02/11,0.151
2021/02/12,0.149
2021/02/13,0.149
2021/02/14,0.148
2021/02/15,0.147
2021/02/16,0.146
2021/02/17,0.145
2021/02/18,0.145
2021/02/19,0.145
2021/02/20,0.145
2021/02/21,0.143
2021/02/22,0.143
2021/02/23,0.142
2021/02/24,0.141
2021/02/25,0.138
2021/02/26,0.136
2021/02/27,0.133
2021/02/28,0.129
2021/03/01,0.124
2021/03/02,0.119
2021/03/03,0.115
2021/03/04,0.112
2021/03/05,0.109
2021/03/06,0.105
2021/03/07,0.101
2021/03/08,0.097
2021/03/09,0.094
2021/03/10,0.091
2021/03/11,0.09
2021/03/12,0.089
2021/03/13,0.089
2021/03/14,0.09
2021/03/15,0.092
2021/03/16,0.094
2021/03/17,0.095
2021/03/18,0.097
2021/03/19,0.099
2021/03/20,0.099
2021/03/21,0.098
2021/03/22,0.098
2021/03/23,0.097
2021/03/24,0.096
2021/03/25,0.094
2021/03/26,0.092
2021/03/27,0.088
2021/03/28,0.082
2021/03/29,0.078
2021/03/30,0.073
2021/03/31,0.071
2021/04/01,0.069
2021/04/02,0.068
2021/04/03,0.066
2021/04/04,0.063
2021/04/05,0.059
2021/04/06,0.057
2021/04/07,0.054
2021/04/08,0.052
2021/04/09,0.05
2021/04/10,0.048
2021/04/11,0.044
2021/04/12,0.04
2021/04/13,0.037
2021/04/14,0.037
2021/04/15,0.035
2021/04/16,0.034
2021/04/17,0.035
2021/04/18,0.037
2021/04/19,0.039
2021/04/20,0.044
2021/04/21,0.051
2021/04/22,0.063
2021/04/23,0.078
2021/04/24,0.091
2021/04/25,0.103
2021/04/26,0.115
2021/04/27,0.128
2021/04/28,0.142
2021/04/29,0.157
2021/04/30,0.172
2021/05/01,0.186
2021/05/02,0.2
2021/05/03,0.215
2021/05/04,0.23
2021/05/05,0.245
2021/05/06,0.26
2021/05/07,0.274
2021/05/08,0.29
2021/05/09,0.305
2021/05/10,0.321
2021/05/11,0.335
2021/05/12,0.347
2021/05/13,0.359
2021/05/14,0.367
2021/05/15,0.373
2021/05/16,0.375
2021/05/17,0.377
2021/05/18,0.377
2021/05/19,0.38
2021/05/20,0.383
2021/05/21,0.385
2021/05/22,0.383
2021/05/23,0.38
2021/05/24,0.377
2021/05/25,0.372
2021/05/26,0.367
2021/05/27,0.36
2021/05/28,0.352
2021/05/29,0.341
2021/05/30,0.329
2021/05/31,0.315
2021/06/01,0.301
2021/06/02,0.286
2021/06/03,0.271
2021/06/04,0.257
2021/06/05,0.24
2021/06/06,0.221
2021/06/07,0.202
2021/06/08,0.185
2021/06/09,0.17
2021/06/10,0.156
2021/06/11,0.143
2021/06/12,0.13
2021/06/13,0.117
2021/06/14,0.104
2021/06/15,0.094
2021/06/16,0.085
2021/06/17,0.078
2021/06/18,0.072
2021/06/19,0.064
2021/06/20,0.056
2021/06/21,0.051
2021/06/22,0.05
2021/06/23,0.05
2021/06/24,0.05
2021/06/25,0.051
2021/06/26,0.051
2021/06/27,0.05
2021/06/28,0.052
2021/06/29,0.053
2021/06/30,0.055
2021/07/01,0.057
2021/07/02,0.058
2021/07/03,0.057
2021/07/04,0.056
2021/07/05,0.054
2021/07/06,0.053
2021/07/07,0.052
2021/07/08,0.052
2021/07/09,0.052
2021/07/10,0.051
2021/07/11,0.049
2021/07/12,0.047
2021/07/13,0.046
2021/07/14,0.048
2021/07/15,0.052
2021/07/16,0.058
2021/07/17,0.064
2021/07/18,0.072
2021/07/19,0.082
2021/07/20,0.095
2021/07/21,0.108
2021/07/22,0.12
2021/07/23,0.132
2021/07/24,0.143
2021/07/25,0.154
2021/07/26,0.165
2021/07/27,0.177
2021/07/28,0.188
2021/07/29,0.197
2021/07/30,0.205
2021/07/31,0.212
2021/08/01,0.22
2021/08/02,0.229
2021/08/03,0.239
2021/08/04,0.252
2021/08/05,0.267
2021/08/06,0.285
2021/08/07,0.303
2021/08/08,0.322
2021/08/09,0.343
2021/08/10,0.366
2021/08/11,0.388
2021/08/12,0.41
2021/08/13,0.432
2021/08/14,0.455
2021/08/15,0.476
2021/08/16,0.494
2021/08/17,0.509
2021/08/18,0.52
2021/08/19,0.526
2021/08/20,0.529
2021/08/21,0.531
2021/08/22,0.534
2021/08/23,0.54
2021/08/24,0.552
2021/08/25,0.566
2021/08/26,0.581
2021/08/27,0.595
2021/08/28,0.608
2021/08/29,0.621
2021/08/30,0.635
2021/08/31,0.646
2021/09/01,0.652
2021/09/02,0.654
2021/09/03,0.65
2021/09/04,0.643
2021/09/05,0.633
2021/09/06,0.62
2021/09/07,0.606
2021/09/08,0.588
2021/09/09,0.569
2021/09/10,0.549
2021/09/11,0.529
2021/09/12,0.512
2021/09/13,0.496
2021/09/14,0.48
2021/09/15,0.466
2021/09/16,0.455
2021/09/17,0.444
2021/09/18,0.434
2021/09/19,0.425
2021/09/20,0.419
2021/09/21,0.415
2021/09/22,0.412
2021/09/23,0.409
2021/09/24,0.408
2021/09/25,0.406
2021/09/26,0.405
2021/09/27,0.405
2021/09/28,0.406
2021/09/29,0.408
2021/09/30,0.408
2021/10/01,0.406
2021/10/02,0.403
2021/10/03,0.401
2021/10/04,0.401
2021/10/05,0.403
2021/10/06,0.403
2021/10/07,0.402
2021/10/08,0.398
2021/10/09,0.391
2021/10/10,0.38
2021/10/11,0.367
2021/10/12,0.354
2021/10/13,0.339
2021/10/14,0.322
2021/10/15,0.304
2021/10/16,0.283
2021/10/17,0.26
2021/10/18,0.236
2021/10/19,0.211
2021/10/20,0.186
2021/10/21,0.161
2021/10/22,0.138
2021/10/23,0.115
2021/10/24,0.093
2021/10/25,0.071
2021/10/26,0.05
2021/10/27,0.029
2021/10/28,0.008
2021/10/29,-0.014
2021/10/30,-0.038
2021/10/31,-0.061
2021/11/01,-0.084
2021/11/02,-0.107
2021/11/03,-0.128
2021/11/04,-0.148
2021/11/05,-0.168
2021/11/06,-0.188
2021/11/07,-0.207
2021/11/08,-0.225
2021/11/09,-0.24
2021/11/10,-0.254
2021/11/11,-0.266
2021/11/12,-0.278
2021/11/13,-0.289
2021/11/14,-0.299
2021/11/15,-0.306
2021/11/16,-0.31
2021/11/17,-0.312
2021/11/18,-0.311
2021/11/19,-0.31
2021/11/20,-0.307
2021/11/21,-0.302
2021/11/22,-0.295
2021/11/23,-0.286
2021/11/24,-0.276
2021/11/25,-0.266
2021/11/26,-0.255
2021/11/27,-0.244
2021/11/28,-0.233
2021/11/29,-0.221
2021/11/30,-0.21
2021/12/01,-0.199
2021/12/02,-0.189
2021/12/03,-0.181
2021/12/04,-0.173
2021/12/05,-0.165
2021/12/06,-0.158
2021/12/07,-0.153
2021/12/08,-0.148
2021/12/09,-0.143
2021/12/10,-0.139
2021/12/11,-0.135
2021/12/12,-0.133
2021/12/13,-0.128
2021/12/14,-0.123
2021/12/15,-0.118
2021/12/16,-0.115
2021/12/17,-0.11
2021/12/18,-0.102
2021/12/19,-0.096
2021/12/20,-0.09
2021/12/21,-0.085
2021/12/22,-0.081
2021/12/23,-0.075
2021/12/24,-0.069
2021/12/25,-0.062
2021/12/26,-0.056
2021/12/27,-0.046
2021/12/28,-0.034
2021/12/29,-0.019
2021/12/30,-0.002
2021/12/31,0.015
2022/01/01,0.032
2022/01/02,0.051
2022/01/03,0.073
2022/01/04,0.095
2022/01/05,0.118
2022/01/06,0.141
2022/01/07,0.164
2022/01/08,0.188
2022/01/09,0.217
2022/01/10,0.246
2022/01/11,0.276
2022/01/12,0.302
2022/01/13,0.326
2022/01/14,0.348
2022/01/15,0.369
2022/01/16,0.388
2022/01/17,0.406
2022/01/18,0.422
2022/01/19,0.435
2022/01/20,0.442
2022/01/21,0.448
2022/01/22,0.451
2022/01/23,0.45
2022/01/24,0.449
2022/01/25,0.447
2022/01/26,0.445
2022/01/27,0.444
2022/01/28,0.441
2022/01/29,0.438
2022/01/30,0.434
2022/01/31,0.429
2022/02/01,0.423
2022/02/02,0.419
2022/02/03,0.414
2022/02/04,0.406
2022/02/05,0.397
2022/02/06,0.385
2022/02/07,0.373
2022/02/08,0.36
2022/02/09,0.348
2022/02/10,0.337
2022/02/11,0.328
2022/02/12,0.317
2022/02/13,0.307
2022/02/14,0.297
2022/02/15,0.289
2022/02/16,0.284
2022/02/17,0.281
2022/02/18,0.281
2022/02/19,0.284
2022/02/20,0.29
2022/02/21,0.302
2022/02/22,0.314
2022/02/23,0.324
2022/02/24,0.333
2022/02/25,0.34
2022/02/26,0.345
2022/02/27,0.346
2022/02/28,0.344
2022/03/01,0.34
2022/03/02,0.336
2022/03/03,0.331
2022/03/04,0.324
2022/03/05,0.311
2022/03/06,0.296
2022/03/07,0.279
2022/03/08,0.262
2022/03/09,0.245
2022/03/10,0.228
2022/03/11,0.212
2022/03/12,0.195
2022/03/13,0.179
2022/03/14,0.164
2022/03/15,0.149
2022/03/16,0.136
2022/03/17,0.122
2022/03/18,0.107
2022/03/19,0.091
2022/03/20,0.076
2022/03/21,0.063
2022/03/22,0.051
2022/03/23,0.04
2022/03/24,0.03
2022/03/25,0.021
2022/03/26,0.01
2022/03/27,-0.001
2022/03/28,-0.012
2022/03/29,-0.023
2022/03/30,-0.033
2022/03/31,-0.042
2022/04/01,-0.049
2022/04/02,-0.054
2022/04/03,-0.057
2022/04/04,-0.058
2022/04/05,-0.058
2022/04/06,-0.055
2022/04/07,-0.048
2022/04/08,-0.038
2022/04/09,-0.029
2022/04/10,-0.018
2022/04/11,-0.007
2022/04/12,0.003
2022/04/13,0.012
2022/04/14,0.021
2022/04/15,0.028
2022/04/16,0.034
2022/04/17,0.038
2022/04/18,0.043
2022/04/19,0.048
2022/04/20,0.053
2022/04/21,0.058
2022/04/22,0.063
2022/04/23,0.067
2022/04/24,0.071
2022/04/25,0.075
2022/04/26,0.078
2022/04/27,0.082
2022/04/28,0.085
2022/04/29,0.086
2022/04/30,0.084
2022/05/01,0.081
2022/05/02,0.077
2022/05/03,0.073
2022/05/04,0.069
2022/05/05,0.065
2022/05/06,0.063
2022/05/07,0.058
2022/05/08,0.05
2022/05/09,0.044
2022/05/10,0.04
2022/05/11,0.04
2022/05/12,0.042
2022/05/13,0.043
2022/05/14,0.042
2022/05/15,0.04
2022/05/16,0.038
2022/05/17,0.04
2022/05/18,0.041
2022/05/19,0.042
2022/05/20,0.043
2022/05/21,0.046
2022/05/22,0.051
2022/05/23,0.056
2022/05/24,0.061
2022/05/25,0.069
2022/05/26,0.08
2022/05/27,0.091
2022/05/28,0.101
2022/05/29,0.114
2022/05/30,0.127
2022/05/31,0.14
2022/06/01,0.16
2022/06/02,0.185
2022/06/03,0.209
2022/06/04,0.232
2022/06/05,0.252
2022/06/06,0.27
2022/06/07,0.286
2022/06/08,0.302
2022/06/09,0.313
2022/06/10,0.318
2022/06/11,0.317
2022/06/12,0.314
2022/06/13,0.308
2022/06/14,0.301
2022/06/15,0.292
2022/06/16,0.279
2022/06/17,0.262
2022/06/18,0.242
2022/06/19,0.221
2022/06/20,0.197
2022/06/21,0.174
2022/06/22,0.153
2022/06/23,0.132
2022/06/24,0.114
2022/06/25,0.098
2022/06/26,0.087
2022/06/27,0.079
2022/06/28,0.071
2022/06/29,0.065
2022/06/30,0.059
2022/07/01,0.049
2022/07/02,0.034
2022/07/03,0.018
2022/07/04,0
2022/07/05,-0.018
2022/07/06,-0.036
2022/07/07,-0.055
2022/07/08,-0.074
2022/07/09,-0.092
2022/07/10,-0.11
2022/07/11,-0.128
2022/07/12,-0.145
2022/07/13,-0.16
2022/07/14,-0.174
2022/07/15,-0.187
2022/07/16,-0.199
2022/07/17,-0.209
2022/07/18,-0.217
2022/07/19,-0.226
2022/07/20,-0.233
2022/07/21,-0.239
2022/07/22,-0.246
2022/07/23,-0.252
2022/07/24,-0.257
2022/07/25,-0.26
2022/07/26,-0.263
2022/07/27,-0.265
2022/07/28,-0.267
2022/07/29,-0.268
2022/07/30,-0.269
2022/07/31,-0.27
2022/08/01,-0.27
2022/08/02,-0.269
2022/08/03,-0.268
2022/08/04,-0.266
2022/08/05,-0.262
2022/08/06,-0.258
2022/08/07,-0.255
2022/08/08,-0.251
2022/08/09,-0.246
2022/08/10,-0.239
2022/08/11,-0.231
2022/08/12,-0.224
2022/08/13,-0.218
2022/08/14,-0.211
2022/08/15,-0.206
2022/08/16,-0.201
2022/08/17,-0.196
2022/08/18,-0.192
2022/08/19,-0.185
2022/08/20,-0.18
2022/08/21,-0.174
2022/08/22,-0.168
2022/08/23,-0.162
2022/08/24,-0.158
2022/08/25,-0.152
2022/08/26,-0.147
2022/08/27,-0.14
2022/08/28,-0.133
2022/08/29,-0.123
2022/08/30,-0.11
2022/08/31,-0.097
2022/09/01,-0.087
2022/09/02,-0.081
2022/09/03,-0.08
2022/09/04,-0.081
2022/09/05,-0.085
2022/09/06,-0.089
2022/09/07,-0.093
2022/09/08,-0.098
2022/09/09,-0.101
2022/09/10,-0.107
2022/09/11,-0.113
2022/09/12,-0.118
2022/09/13,-0.123
2022/09/14,-0.128
2022/09/15,-0.134
2022/09/16,-0.14
2022/09/17,-0.148
2022/09/18,-0.155
2022/09/19,-0.159
2022/09/20,-0.162
2022/09/21,-0.163
2022/09/22,-0.162
2022/09/23,-0.16
2022/09/24,-0.16
2022/09/25,-0.162
2022/09/26,-0.163
2022/09/27,-0.164
2022/09/28,-0.164
2022/09/29,-0.165
2022/09/30,-0.166
2022/10/01,-0.166
2022/10/02,-0.165
2022/10/03,-0.165
2022/10/04,-0.163
2022/10/05,-0.158
2022/10/06,-0.153
2022/10/07,-0.147
2022/10/08,-0.144
