Date,transactionfees7rsiUSD
2016/07/18,44.7
2016/07/19,44.93
2016/07/20,76.698
2016/07/21,49.605
2016/07/22,51.81
2016/07/23,52.295
2016/07/24,46.512
2016/07/25,49.716
2016/07/26,49.208
2016/07/27,47.982
2016/07/28,69.514
2016/07/29,54.144
2016/07/30,45.667
2016/07/31,42.201
2016/08/01,42.521
2016/08/02,40.779
2016/08/03,38.759
2016/08/04,43.786
2016/08/05,43.891
2016/08/06,40.677
2016/08/07,42.789
2016/08/08,69.751
2016/08/09,46.927
2016/08/10,50.097
2016/08/11,47.101
2016/08/12,47.666
2016/08/13,44.084
2016/08/14,42.881
2016/08/15,44.928
2016/08/16,44.502
2016/08/17,44.072
2016/08/18,53.152
2016/08/19,47.521
2016/08/20,45.086
2016/08/21,49.046
2016/08/22,49.131
2016/08/23,83.504
2016/08/24,45.593
2016/08/25,46.2
2016/08/26,47.124
2016/08/27,44.282
2016/08/28,44.207
2016/08/29,46.333
2016/08/30,49.295
2016/08/31,48.101
2016/09/01,52.611
2016/09/02,61.933
2016/09/03,45.849
2016/09/04,65.013
2016/09/05,47.854
2016/09/06,47.929
2016/09/07,49.137
2016/09/08,50.583
2016/09/09,53.373
2016/09/10,45.003
2016/09/11,47.321
2016/09/12,55.352
2016/09/13,51.313
2016/09/14,47.711
2016/09/15,49.512
2016/09/16,61.199
2016/09/17,56.969
2016/09/18,60.414
2016/09/19,49.314
2016/09/20,45.448
2016/09/21,54.461
2016/09/22,79.175
2016/09/23,83.673
2016/09/24,86.961
2016/09/25,88.174
2016/09/26,94.232
2016/09/27,69.958
2016/09/28,54.679
2016/09/29,41.779
2016/09/30,44.515
2016/10/01,57.657
2016/10/02,57.573
2016/10/03,49.01
2016/10/04,52.549
2016/10/05,52.906
2016/10/06,46.374
2016/10/07,41.91
2016/10/08,49.715
2016/10/09,45.434
2016/10/10,39.944
2016/10/11,33.779
2016/10/12,51.447
2016/10/13,78.474
2016/10/14,50.849
2016/10/15,53.625
2016/10/16,51.923
2016/10/17,51.229
2016/10/18,52.491
2016/10/19,60.63
2016/10/20,41.722
2016/10/21,35.764
2016/10/22,35.879
2016/10/23,36.085
2016/10/24,40.434
2016/10/25,39.548
2016/10/26,37.215
2016/10/27,36.5
2016/10/28,40.195
2016/10/29,37.039
2016/10/30,36.966
2016/10/31,37.031
2016/11/01,40.63
2016/11/02,35.065
2016/11/03,37.159
2016/11/04,35.815
2016/11/05,35.434
2016/11/06,37.4
2016/11/07,38.317
2016/11/08,45.007
2016/11/09,53.428
2016/11/10,54.696
2016/11/11,67.692
2016/11/12,41.373
2016/11/13,43.006
2016/11/14,49.65
2016/11/15,46.034
2016/11/16,48.432
2016/11/17,40.771
2016/11/18,42.982
2016/11/19,36.871
2016/11/20,43.305
2016/11/21,48.463
2016/11/22,40.753
2016/11/23,72.873
2016/11/24,79.088
2016/11/25,50.53
2016/11/26,67.727
2016/11/27,76.942
2016/11/28,72.524
2016/11/29,58.533
2016/11/30,38.723
2016/12/01,36.739
2016/12/02,35.48
2016/12/03,34.753
2016/12/04,35.267
2016/12/05,36.697
2016/12/06,35.382
2016/12/07,42.769
2016/12/08,96.154
2016/12/09,46.022
2016/12/10,45.952
2016/12/11,46.361
2016/12/12,46.137
2016/12/13,45.895
2016/12/14,46.02
2016/12/15,45.944
2016/12/16,45.733
2016/12/17,46.252
2016/12/18,46.009
2016/12/19,46.202
2016/12/20,47.407
2016/12/21,48.176
2016/12/22,45.242
2016/12/23,44.757
2016/12/24,44.836
2016/12/25,44.565
2016/12/26,44.697
2016/12/27,47.704
2016/12/28,45.688
2016/12/29,50.575
2016/12/30,53.703
2016/12/31,45.949
2017/01/01,45.453
2017/01/02,47.083
2017/01/03,54.208
2017/01/04,55.691
2017/01/05,51.987
2017/01/06,50.915
2017/01/07,48.738
2017/01/08,54.307
2017/01/09,56.554
2017/01/10,58.083
2017/01/11,52.285
2017/01/12,46.453
2017/01/13,44.668
2017/01/14,43.112
2017/01/15,48.084
2017/01/16,46.921
2017/01/17,62.797
2017/01/18,53.798
2017/01/19,49.879
2017/01/20,54.211
2017/01/21,52.279
2017/01/22,58.79
2017/01/23,58.833
2017/01/24,65.154
2017/01/25,63.013
2017/01/26,54.881
2017/01/27,49.952
2017/01/28,46.397
2017/01/29,42.405
2017/01/30,43.506
2017/01/31,48.673
2017/02/01,71.199
2017/02/02,60.318
2017/02/03,58.67
2017/02/04,50.132
2017/02/05,54.484
2017/02/06,57.024
2017/02/07,76.033
2017/02/08,67.126
2017/02/09,61.752
2017/02/10,65.64
2017/02/11,57.032
2017/02/12,66.309
2017/02/13,81.204
2017/02/14,57.178
2017/02/15,85.473
2017/02/16,47.395
2017/02/17,47.313
2017/02/18,51.345
2017/02/19,46.096
2017/02/20,48.703
2017/02/21,53.258
2017/02/22,56.43
2017/02/23,51.558
2017/02/24,45.153
2017/02/25,50.424
2017/02/26,47.288
2017/02/27,56.471
2017/02/28,59.321
2017/03/01,64.426
2017/03/02,60.507
2017/03/03,61.532
2017/03/04,59.953
2017/03/05,61.748
2017/03/06,59.569
2017/03/07,52.038
2017/03/08,48.794
2017/03/09,52.18
2017/03/10,68.059
2017/03/11,58.828
2017/03/12,68.141
2017/03/13,87.341
2017/03/14,89.147
2017/03/15,69.77
2017/03/16,80.096
2017/03/17,85.554
2017/03/18,55.221
2017/03/19,55.683
2017/03/20,62.028
2017/03/21,64.702
2017/03/22,61.576
2017/03/23,59.648
2017/03/24,71.469
2017/03/25,61.299
2017/03/26,64.561
2017/03/27,70.989
2017/03/28,60.617
2017/03/29,62.583
2017/03/30,62.774
2017/03/31,58.298
2017/04/01,51.724
2017/04/02,55.836
2017/04/03,45.965
2017/04/04,42.407
2017/04/05,52.935
2017/04/06,47.14
2017/04/07,45.323
2017/04/08,41.123
2017/04/09,46.07
2017/04/10,57.171
2017/04/11,48.245
2017/04/12,72.157
2017/04/13,49.574
2017/04/14,52.741
2017/04/15,52.405
2017/04/16,54.359
2017/04/17,59.917
2017/04/18,67.005
2017/04/19,70.891
2017/04/20,54.73
2017/04/21,74.806
2017/04/22,61.525
2017/04/23,47.792
2017/04/24,53.728
2017/04/25,48.973
2017/04/26,50.655
2017/04/27,58.212
2017/04/28,60.161
2017/04/29,66.236
2017/04/30,72.986
2017/05/01,82.531
2017/05/02,84.416
2017/05/03,55.962
2017/05/04,62.056
2017/05/05,64.765
2017/05/06,71.236
2017/05/07,77.362
2017/05/08,53.763
2017/05/09,58.91
2017/05/10,61.83
2017/05/11,59.541
2017/05/12,65.95
2017/05/13,66.625
2017/05/14,68.145
2017/05/15,71.519
2017/05/16,76.689
2017/05/17,87.545
2017/05/18,58.218
2017/05/19,64.768
2017/05/20,74.393
2017/05/21,70.253
2017/05/22,77.603
2017/05/23,85.828
2017/05/24,89.897
2017/05/25,71.007
2017/05/26,64.286
2017/05/27,52.644
2017/05/28,59.412
2017/05/29,61.07
2017/05/30,79.497
2017/05/31,91.508
2017/06/01,50.747
2017/06/02,53.734
2017/06/03,50.309
2017/06/04,54.135
2017/06/05,49.445
2017/06/06,54.114
2017/06/07,54.962
2017/06/08,52.363
2017/06/09,50.162
2017/06/10,48.98
2017/06/11,64.884
2017/06/12,76.789
2017/06/13,52.249
2017/06/14,50.251
2017/06/15,47.618
2017/06/16,48.982
2017/06/17,48.051
2017/06/18,50.388
2017/06/19,47.987
2017/06/20,79.401
2017/06/21,88.347
2017/06/22,56.434
2017/06/23,48.74
2017/06/24,56.781
2017/06/25,47.19
2017/06/26,53.274
2017/06/27,41.583
2017/06/28,55.655
2017/06/29,48.141
2017/06/30,44.711
2017/07/01,43.232
2017/07/02,42.892
2017/07/03,45.201
2017/07/04,44.288
2017/07/05,45.778
2017/07/06,41.666
2017/07/07,41.351
2017/07/08,44.816
2017/07/09,40.161
2017/07/10,35.376
2017/07/11,35.209
2017/07/12,40.405
2017/07/13,43.513
2017/07/14,39.311
2017/07/15,40.996
2017/07/16,35.489
2017/07/17,39.037
2017/07/18,55.663
2017/07/19,49.392
2017/07/20,44.062
2017/07/21,53.94
2017/07/22,47.151
2017/07/23,48.178
2017/07/24,50.374
2017/07/25,57.003
2017/07/26,49.172
2017/07/27,44.628
2017/07/28,42.796
2017/07/29,37.496
2017/07/30,39.4
2017/07/31,36.073
2017/08/01,55.225
2017/08/02,48.009
2017/08/03,47.049
2017/08/04,40.57
2017/08/05,47.013
2017/08/06,53.446
2017/08/07,65.578
2017/08/08,63.4
2017/08/09,59.582
2017/08/10,57.064
2017/08/11,62.056
2017/08/12,66.519
2017/08/13,49.874
2017/08/14,45.19
2017/08/15,49.802
2017/08/16,89.571
2017/08/17,57.505
2017/08/18,65.846
2017/08/19,47.923
2017/08/20,44.119
2017/08/21,43.719
2017/08/22,44.395
2017/08/23,43.814
2017/08/24,46.034
2017/08/25,45.805
2017/08/26,48.954
2017/08/27,45.288
2017/08/28,47.809
2017/08/29,64.375
2017/08/30,56.729
2017/08/31,75.231
2017/09/01,56.216
2017/09/02,63.465
2017/09/03,44.808
2017/09/04,45.153
2017/09/05,49.484
2017/09/06,55.265
2017/09/07,56.91
2017/09/08,55.238
2017/09/09,42.254
2017/09/10,44.492
2017/09/11,40.665
2017/09/12,47.406
2017/09/13,44.085
2017/09/14,38.026
2017/09/15,45.871
2017/09/16,56.369
2017/09/17,44.606
2017/09/18,44.291
2017/09/19,45.131
2017/09/20,66.152
2017/09/21,43.406
2017/09/22,44.29
2017/09/23,47.371
2017/09/24,55.954
2017/09/25,49.105
2017/09/26,49.485
2017/09/27,52.998
2017/09/28,46.576
2017/09/29,42.301
2017/09/30,51.601
2017/10/01,51.682
2017/10/02,47.825
2017/10/03,46.743
2017/10/04,51.029
2017/10/05,54.636
2017/10/06,57.896
2017/10/07,44.214
2017/10/08,51.307
2017/10/09,46.781
2017/10/10,48.489
2017/10/11,83.322
2017/10/12,46.434
2017/10/13,49.453
2017/10/14,49.484
2017/10/15,48.184
2017/10/16,40.935
2017/10/17,36.644
2017/10/18,35.83
2017/10/19,34.775
2017/10/20,46.13
2017/10/21,36.469
2017/10/22,35.466
2017/10/23,39.563
2017/10/24,46.633
2017/10/25,43.101
2017/10/26,41.801
2017/10/27,27.456
2017/10/28,27.456
2017/10/29,27.456
2017/10/30,27.456
2017/10/31,27.456
2017/11/01,61.898
2017/11/02,59.973
2017/11/03,54.807
2017/11/04,53.236
2017/11/05,50.263
2017/11/06,52.859
2017/11/07,60.027
2017/11/08,65.847
2017/11/09,61.452
2017/11/10,55.479
2017/11/11,51.294
2017/11/12,58.033
2017/11/13,59.733
2017/11/14,62.287
2017/11/15,67.495
2017/11/16,59.856
2017/11/17,61.624
2017/11/18,43.038
2017/11/19,51.81
2017/11/20,60.693
2017/11/21,60.828
2017/11/22,57.626
2017/11/23,64.063
2017/11/24,58.159
2017/11/25,52.364
2017/11/26,67.823
2017/11/27,63.026
2017/11/28,68.228
2017/11/29,69.081
2017/11/30,54.076
2017/12/01,58.793
2017/12/02,44.368
2017/12/03,51.268
2017/12/04,82.265
2017/12/05,89.833
2017/12/06,91.01
2017/12/07,95.887
2017/12/08,87.83
2017/12/09,88.771
2017/12/10,68.677
2017/12/11,50.017
2017/12/12,55.852
2017/12/13,57.99
2017/12/14,66.359
2017/12/15,54.835
2017/12/16,57.096
2017/12/17,48.173
2017/12/18,43.927
2017/12/19,56.356
2017/12/20,66.028
2017/12/21,61.886
2017/12/22,46.929
2017/12/23,44.716
2017/12/24,42.05
2017/12/25,35.349
2017/12/26,33.877
2017/12/27,33.831
2017/12/28,31.277
2017/12/29,37.079
2017/12/30,32.888
2017/12/31,39.057
2018/01/01,37.168
2018/01/02,50.777
2018/01/03,59.061
2018/01/04,67.81
2018/01/05,90.072
2018/01/06,92.31
2018/01/07,82.518
2018/01/08,83.107
2018/01/09,84.958
2018/01/10,91.304
2018/01/11,66.347
2018/01/12,52.936
2018/01/13,55.952
2018/01/14,56.254
2018/01/15,49.278
2018/01/16,40.776
2018/01/17,34.506
2018/01/18,42.183
2018/01/19,42.438
2018/01/20,46.458
2018/01/21,35.097
2018/01/22,32.567
2018/01/23,40.57
2018/01/24,38.728
2018/01/25,38.766
2018/01/26,30.697
2018/01/27,30.944
2018/01/28,36.799
2018/01/29,52.875
2018/01/30,44.262
2018/01/31,44.41
2018/02/01,56.801
2018/02/02,40.551
2018/02/03,38.352
2018/02/04,36.355
2018/02/05,32.127
2018/02/06,30.623
2018/02/07,36.949
2018/02/08,35.49
2018/02/09,34.059
2018/02/10,36.982
2018/02/11,33.217
2018/02/12,32.201
2018/02/13,36.954
2018/02/14,41.012
2018/02/15,41.045
2018/02/16,45.059
2018/02/17,50.553
2018/02/18,60.327
2018/02/19,42.551
2018/02/20,45.276
2018/02/21,42.627
2018/02/22,35.932
2018/02/23,42.295
2018/02/24,42.211
2018/02/25,37.036
2018/02/26,34.333
2018/02/27,46.089
2018/02/28,64.558
2018/03/01,46.727
2018/03/02,56.6
2018/03/03,42.319
2018/03/04,48.693
2018/03/05,47.982
2018/03/06,39.508
2018/03/07,40.048
2018/03/08,37.844
2018/03/09,34.154
2018/03/10,31.202
2018/03/11,26.715
2018/03/12,43.602
2018/03/13,32.831
2018/03/14,35.938
2018/03/15,32.327
2018/03/16,36.463
2018/03/17,30.35
2018/03/18,27.86
2018/03/19,31.074
2018/03/20,35.343
2018/03/21,43.78
2018/03/22,46.513
2018/03/23,42.201
2018/03/24,40.104
2018/03/25,39.737
2018/03/26,43.745
2018/03/27,33.422
2018/03/28,33.399
2018/03/29,31.676
2018/03/30,23.276
2018/03/31,21.006
2018/04/01,19.251
2018/04/02,28.482
2018/04/03,31.573
2018/04/04,26.375
2018/04/05,53.105
2018/04/06,40.861
2018/04/07,36.462
2018/04/08,40.004
2018/04/09,44.441
2018/04/10,45.213
2018/04/11,50.679
2018/04/12,56.658
2018/04/13,68.755
2018/04/14,55.027
2018/04/15,51.279
2018/04/16,54.17
2018/04/17,51.24
2018/04/18,65.412
2018/04/19,61.44
2018/04/20,64.797
2018/04/21,53.954
2018/04/22,58.066
2018/04/23,61.634
2018/04/24,77.014
2018/04/25,64.884
2018/04/26,65.145
2018/04/27,73.518
2018/04/28,76.923
2018/04/29,80.998
2018/04/30,81.244
2018/05/01,54.284
2018/05/02,54.384
2018/05/03,68.622
2018/05/04,52.98
2018/05/05,55.09
2018/05/06,55.091
2018/05/07,49.744
2018/05/08,57.533
2018/05/09,59.925
2018/05/10,80.267
2018/05/11,71.204
2018/05/12,44.06
2018/05/13,50.814
2018/05/14,61.722
2018/05/15,63.909
2018/05/16,62.807
2018/05/17,66.845
2018/05/18,58.099
2018/05/19,48.87
2018/05/20,49.885
2018/05/21,56.89
2018/05/22,61.48
2018/05/23,50.62
2018/05/24,42.664
2018/05/25,41.425
2018/05/26,35.556
2018/05/27,28.966
2018/05/28,51.783
2018/05/29,53.416
2018/05/30,59.184
2018/05/31,71.969
2018/06/01,60.636
2018/06/02,39.963
2018/06/03,38.724
2018/06/04,50.271
2018/06/05,44.092
2018/06/06,58.698
2018/06/07,45.721
2018/06/08,43.032
2018/06/09,35.611
2018/06/10,34.008
2018/06/11,34.71
2018/06/12,34.098
2018/06/13,32.219
2018/06/14,39.694
2018/06/15,48.72
2018/06/16,55.524
2018/06/17,34.259
2018/06/18,34.187
2018/06/19,44.806
2018/06/20,42.005
2018/06/21,43.012
2018/06/22,68.74
2018/06/23,42.125
2018/06/24,49.533
2018/06/25,45.747
2018/06/26,42.51
2018/06/27,41.094
2018/06/28,40.929
2018/06/29,41.7
2018/06/30,85.568
2018/07/01,91.434
2018/07/02,96.718
2018/07/03,64.395
2018/07/04,61.813
2018/07/05,53.438
2018/07/06,62
2018/07/07,56.728
2018/07/08,41.233
2018/07/09,39.492
2018/07/10,37.122
2018/07/11,38.357
2018/07/12,44.646
2018/07/13,46.54
2018/07/14,61.068
2018/07/15,68.515
2018/07/16,40.196
2018/07/17,39.965
2018/07/18,39.748
2018/07/19,39.427
2018/07/20,40.898
2018/07/21,41.808
2018/07/22,39.484
2018/07/23,41.253
2018/07/24,40.37
2018/07/25,40.082
2018/07/26,39.857
2018/07/27,38.855
2018/07/28,43.76
2018/07/29,39.565
2018/07/30,40.077
2018/07/31,40.205
2018/08/01,50.811
2018/08/02,40.984
2018/08/03,41.497
2018/08/04,44.096
2018/08/05,40.258
2018/08/06,46.967
2018/08/07,70.788
2018/08/08,84.459
2018/08/09,76.017
2018/08/10,52.818
2018/08/11,40.872
2018/08/12,39.81
2018/08/13,41.254
2018/08/14,41.148
2018/08/15,42.313
2018/08/16,40.843
2018/08/17,62.995
2018/08/18,43.885
2018/08/19,43.51
2018/08/20,43.109
2018/08/21,42.972
2018/08/22,51.824
2018/08/23,46.78
2018/08/24,54.358
2018/08/25,43.404
2018/08/26,53.195
2018/08/27,44.246
2018/08/28,44.904
2018/08/29,49.041
2018/08/30,46.197
2018/08/31,46.594
2018/09/01,43.868
2018/09/02,43.771
2018/09/03,44.767
2018/09/04,49.009
2018/09/05,43.777
2018/09/06,47.721
2018/09/07,47.508
2018/09/08,44.014
2018/09/09,43.313
2018/09/10,44.126
2018/09/11,47.157
2018/09/12,44.924
2018/09/13,50.571
2018/09/14,45.538
2018/09/15,48.392
2018/09/16,48.507
2018/09/17,46.928
2018/09/18,59.55
2018/09/19,70.502
2018/09/20,51.497
2018/09/21,62.964
2018/09/22,50.111
2018/09/23,46.572
2018/09/24,64.585
2018/09/25,48.363
2018/09/26,50.809
2018/09/27,52.617
2018/09/28,56.85
2018/09/29,64.305
2018/09/30,50.12
2018/10/01,55.434
2018/10/02,56.082
2018/10/03,39.383
2018/10/04,39.641
2018/10/05,37.764
2018/10/06,31.973
2018/10/07,38.738
2018/10/08,46.49
2018/10/09,43.87
2018/10/10,50.189
2018/10/11,44.711
2018/10/12,54.577
2018/10/13,39.424
2018/10/14,38.105
2018/10/15,46.121
2018/10/16,42.003
2018/10/17,44.395
2018/10/18,43.207
2018/10/19,45.502
2018/10/20,45.639
2018/10/21,43.911
2018/10/22,46.805
2018/10/23,49.884
2018/10/24,61.863
2018/10/25,68.487
2018/10/26,55.484
2018/10/27,43.83
2018/10/28,40.609
2018/10/29,43.422
2018/10/30,42.356
2018/10/31,45.503
2018/11/01,42.902
2018/11/02,56.47
2018/11/03,53.584
2018/11/04,44.829
2018/11/05,62.35
2018/11/06,62.666
2018/11/07,62.777
2018/11/08,72.995
2018/11/09,46.571
2018/11/10,37.833
2018/11/11,33.17
2018/11/12,52.664
2018/11/13,57.141
2018/11/14,61.176
2018/11/15,62.037
2018/11/16,51.959
2018/11/17,40.864
2018/11/18,50.458
2018/11/19,48.57
2018/11/20,42.71
2018/11/21,35.929
2018/11/22,34.785
2018/11/23,34.21
2018/11/24,33.399
2018/11/25,32.191
2018/11/26,30.153
2018/11/27,25.092
2018/11/28,47.378
2018/11/29,63.013
2018/11/30,67.209
2018/12/01,47.645
2018/12/02,45.101
2018/12/03,44.931
2018/12/04,43.53
2018/12/05,42.555
2018/12/06,29.703
2018/12/07,26.817
2018/12/08,22.353
2018/12/09,26.573
2018/12/10,30.223
2018/12/11,29.094
2018/12/12,28.233
2018/12/13,35.737
2018/12/14,52.787
2018/12/15,33.387
2018/12/16,33.534
2018/12/17,41.463
2018/12/18,65.733
2018/12/19,49.428
2018/12/20,50.274
2018/12/21,49.995
2018/12/22,46.702
2018/12/23,53.869
2018/12/24,62.407
2018/12/25,62.971
2018/12/26,68.255
2018/12/27,43.871
2018/12/28,44.795
2018/12/29,46.691
2018/12/30,74.9
2018/12/31,47.357
2019/01/01,48.655
2019/01/02,47.458
2019/01/03,46.174
2019/01/04,52.227
2019/01/05,66.423
2019/01/06,48.284
2019/01/07,47.933
2019/01/08,45.334
2019/01/09,44.112
2019/01/10,45.921
2019/01/11,42.9
2019/01/12,39.512
2019/01/13,38.87
2019/01/14,58.709
2019/01/15,54.728
2019/01/16,56.838
2019/01/17,43.484
2019/01/18,46.622
2019/01/19,42.939
2019/01/20,39.764
2019/01/21,41.493
2019/01/22,56.452
2019/01/23,45.68
2019/01/24,47.793
2019/01/25,44.86
2019/01/26,40.903
2019/01/27,37.93
2019/01/28,44.152
2019/01/29,38.01
2019/01/30,44.753
2019/01/31,56.153
2019/02/01,51.683
2019/02/02,44.729
2019/02/03,41.811
2019/02/04,46.251
2019/02/05,47.224
2019/02/06,45.911
2019/02/07,53.365
2019/02/08,56.614
2019/02/09,64.421
2019/02/10,66.346
2019/02/11,71.503
2019/02/12,64.225
2019/02/13,66.219
2019/02/14,77.269
2019/02/15,79.94
2019/02/16,62.977
2019/02/17,66.376
2019/02/18,83.506
2019/02/19,99.17
2019/02/20,46.864
2019/02/21,46.679
2019/02/22,46.622
2019/02/23,46.769
2019/02/24,47.258
2019/02/25,46.964
2019/02/26,47.163
2019/02/27,46.6
2019/02/28,47.977
2019/03/01,44.785
2019/03/02,44.179
2019/03/03,44.055
2019/03/04,43.851
2019/03/05,44.936
2019/03/06,45.691
2019/03/07,45.841
2019/03/08,45.766
2019/03/09,43.488
2019/03/10,43.295
2019/03/11,43.012
2019/03/12,41.965
2019/03/13,40.453
2019/03/14,38.198
2019/03/15,42.516
2019/03/16,40.289
2019/03/17,47.974
2019/03/18,93.821
2019/03/19,46.551
2019/03/20,46.13
2019/03/21,48.78
2019/03/22,47.041
2019/03/23,45.94
2019/03/24,46.051
2019/03/25,46.627
2019/03/26,47.37
2019/03/27,49.291
2019/03/28,46.936
2019/03/29,49.159
2019/03/30,44.734
2019/03/31,45.586
2019/04/01,49.367
2019/04/02,52.472
2019/04/03,60.901
2019/04/04,51.989
2019/04/05,47.557
2019/04/06,47.158
2019/04/07,47.889
2019/04/08,54.096
2019/04/09,48.563
2019/04/10,60.806
2019/04/11,47.512
2019/04/12,44.184
2019/04/13,42.089
2019/04/14,43.707
2019/04/15,44.583
2019/04/16,49.289
2019/04/17,50.869
2019/04/18,54.277
2019/04/19,43.092
2019/04/20,34.601
2019/04/21,41.732
2019/04/22,42.884
2019/04/23,48.273
2019/04/24,47.37
2019/04/25,37.579
2019/04/26,52.468
2019/04/27,39.871
2019/04/28,39.75
2019/04/29,42.165
2019/04/30,40.927
2019/05/01,45.903
2019/05/02,84.088
2019/05/03,48.677
2019/05/04,46.284
2019/05/05,46.318
2019/05/06,49.618
2019/05/07,58.483
2019/05/08,49.717
2019/05/09,47.675
2019/05/10,50.924
2019/05/11,47.69
2019/05/12,50.006
2019/05/13,58.787
2019/05/14,62.735
2019/05/15,74.625
2019/05/16,84.102
2019/05/17,68.108
2019/05/18,57.01
2019/05/19,52.134
2019/05/20,52.747
2019/05/21,47.004
2019/05/22,58.131
2019/05/23,49.615
2019/05/24,51.722
2019/05/25,42.799
2019/05/26,39.178
2019/05/27,56.252
2019/05/28,56.76
2019/05/29,59.759
2019/05/30,65.892
2019/05/31,54.251
2019/06/01,48.767
2019/06/02,37.798
2019/06/03,47.919
2019/06/04,45.346
2019/06/05,48.916
2019/06/06,44.493
2019/06/07,46.251
2019/06/08,57.978
2019/06/09,38.081
2019/06/10,57.904
2019/06/11,49.358
2019/06/12,40.504
2019/06/13,46.472
2019/06/14,51.856
2019/06/15,57.673
2019/06/16,42.441
2019/06/17,59.355
2019/06/18,49.119
2019/06/19,52.372
2019/06/20,59.167
2019/06/21,47.395
2019/06/22,48.195
2019/06/23,49.71
