Date,hashrate14trx
2016/06/11,0.9
2016/06/12,0.891
2016/06/13,0.889
2016/06/14,0.894
2016/06/15,0.896
2016/06/16,0.895
2016/06/17,0.9
2016/06/18,0.898
2016/06/19,0.897
2016/06/20,0.891
2016/06/21,0.875
2016/06/22,0.863
2016/06/23,0.857
2016/06/24,0.852
2016/06/25,0.845
2016/06/26,0.844
2016/06/27,0.847
2016/06/28,0.856
2016/06/29,0.858
2016/06/30,0.854
2016/07/01,0.852
2016/07/02,0.848
2016/07/03,0.849
2016/07/04,0.848
2016/07/05,0.845
2016/07/06,0.838
2016/07/07,0.825
2016/07/08,0.81
2016/07/09,0.791
2016/07/10,0.772
2016/07/11,0.755
2016/07/12,0.738
2016/07/13,0.724
2016/07/14,0.708
2016/07/15,0.686
2016/07/16,0.66
2016/07/17,0.633
2016/07/18,0.613
2016/07/19,0.592
2016/07/20,0.566
2016/07/21,0.546
2016/07/22,0.521
2016/07/23,0.502
2016/07/24,0.481
2016/07/25,0.449
2016/07/26,0.4
2016/07/27,0.332
2016/07/28,0.269
2016/07/29,0.205
2016/07/30,0.14
2016/07/31,0.081
2016/08/01,0.022
2016/08/02,-0.049
2016/08/03,-0.132
2016/08/04,-0.2
2016/08/05,-0.25
2016/08/06,-0.291
2016/08/07,-0.317
2016/08/08,-0.326
2016/08/09,-0.311
2016/08/10,-0.275
2016/08/11,-0.221
2016/08/12,-0.157
2016/08/13,-0.093
2016/08/14,-0.031
2016/08/15,0.028
2016/08/16,0.089
2016/08/17,0.146
2016/08/18,0.204
2016/08/19,0.257
2016/08/20,0.31
2016/08/21,0.362
2016/08/22,0.413
2016/08/23,0.463
2016/08/24,0.509
2016/08/25,0.554
2016/08/26,0.604
2016/08/27,0.652
2016/08/28,0.691
2016/08/29,0.717
2016/08/30,0.731
2016/08/31,0.74
2016/09/01,0.747
2016/09/02,0.753
2016/09/03,0.743
2016/09/04,0.713
2016/09/05,0.681
2016/09/06,0.644
2016/09/07,0.611
2016/09/08,0.578
2016/09/09,0.547
2016/09/10,0.519
2016/09/11,0.503
2016/09/12,0.494
2016/09/13,0.486
2016/09/14,0.488
2016/09/15,0.494
2016/09/16,0.499
2016/09/17,0.512
2016/09/18,0.496
2016/09/19,0.466
2016/09/20,0.456
2016/09/21,0.466
2016/09/22,0.463
2016/09/23,0.477
2016/09/24,0.5
2016/09/25,0.538
2016/09/26,0.564
2016/09/27,0.596
2016/09/28,0.63
2016/09/29,0.668
2016/09/30,0.698
2016/10/01,0.728
2016/10/02,0.763
2016/10/03,0.791
2016/10/04,0.816
2016/10/05,0.835
2016/10/06,0.849
2016/10/07,0.847
2016/10/08,0.845
2016/10/09,0.845
2016/10/10,0.846
2016/10/11,0.849
2016/10/12,0.84
2016/10/13,0.832
2016/10/14,0.835
2016/10/15,0.844
2016/10/16,0.861
2016/10/17,0.867
2016/10/18,0.872
2016/10/19,0.875
2016/10/20,0.883
2016/10/21,0.895
2016/10/22,0.907
2016/10/23,0.909
2016/10/24,0.907
2016/10/25,0.903
2016/10/26,0.9
2016/10/27,0.889
2016/10/28,0.86
2016/10/29,0.768
2016/10/30,0.632
2016/10/31,0.488
2016/11/01,0.314
2016/11/02,0.11
2016/11/03,-0.11
2016/11/04,-0.343
2016/11/05,-0.583
2016/11/06,-0.818
2016/11/07,-1.015
2016/11/08,-1.158
2016/11/09,-1.262
2016/11/10,-1.348
2016/11/11,-1.421
2016/11/12,-1.476
2016/11/13,-1.501
2016/11/14,-1.494
2016/11/15,-1.462
2016/11/16,-1.414
2016/11/17,-1.364
2016/11/18,-1.298
2016/11/19,-1.208
2016/11/20,-1.083
2016/11/21,-0.923
2016/11/22,-0.759
2016/11/23,-0.602
2016/11/24,-0.48
2016/11/25,-0.387
2016/11/26,-0.313
2016/11/27,-0.256
2016/11/28,-0.203
2016/11/29,-0.159
2016/11/30,-0.133
2016/12/01,-0.118
2016/12/02,-0.106
2016/12/03,-0.086
2016/12/04,-0.063
2016/12/05,-0.046
2016/12/06,-0.035
2016/12/07,-0.023
2016/12/08,0.002
2016/12/09,0.04
2016/12/10,0.089
2016/12/11,0.151
2016/12/12,0.207
2016/12/13,0.265
2016/12/14,0.318
2016/12/15,0.363
2016/12/16,0.408
2016/12/17,0.454
2016/12/18,0.505
2016/12/19,0.555
2016/12/20,0.608
2016/12/21,0.656
2016/12/22,0.686
2016/12/23,0.684
2016/12/24,0.644
2016/12/25,0.592
2016/12/26,0.542
2016/12/27,0.487
2016/12/28,0.427
2016/12/29,0.367
2016/12/30,0.308
2016/12/31,0.255
2017/01/01,0.208
2017/01/02,0.168
2017/01/03,0.133
2017/01/04,0.128
2017/01/05,0.148
2017/01/06,0.184
2017/01/07,0.238
2017/01/08,0.3
2017/01/09,0.374
2017/01/10,0.45
2017/01/11,0.524
2017/01/12,0.596
2017/01/13,0.665
2017/01/14,0.728
2017/01/15,0.787
2017/01/16,0.838
2017/01/17,0.876
2017/01/18,0.898
2017/01/19,0.926
2017/01/20,0.943
2017/01/21,0.957
2017/01/22,0.968
2017/01/23,0.977
2017/01/24,0.98
2017/01/25,0.975
2017/01/26,0.971
2017/01/27,0.961
2017/01/28,0.946
2017/01/29,0.921
2017/01/30,0.895
2017/01/31,0.869
2017/02/01,0.837
2017/02/02,0.806
2017/02/03,0.772
2017/02/04,0.741
2017/02/05,0.722
2017/02/06,0.712
2017/02/07,0.707
2017/02/08,0.707
2017/02/09,0.707
2017/02/10,0.713
2017/02/11,0.723
2017/02/12,0.735
2017/02/13,0.751
2017/02/14,0.77
2017/02/15,0.787
2017/02/16,0.801
2017/02/17,0.813
2017/02/18,0.825
2017/02/19,0.838
2017/02/20,0.85
2017/02/21,0.865
2017/02/22,0.875
2017/02/23,0.879
2017/02/24,0.879
2017/02/25,0.881
2017/02/26,0.895
2017/02/27,0.912
2017/02/28,0.942
2017/03/01,0.966
2017/03/02,0.985
2017/03/03,1.009
2017/03/04,1.028
2017/03/05,1.052
2017/03/06,1.077
2017/03/07,1.095
2017/03/08,1.115
2017/03/09,1.133
2017/03/10,1.146
2017/03/11,1.157
2017/03/12,1.164
2017/03/13,1.177
2017/03/14,1.185
2017/03/15,1.194
2017/03/16,1.204
2017/03/17,1.225
2017/03/18,1.253
2017/03/19,1.262
2017/03/20,1.276
2017/03/21,1.281
2017/03/22,1.285
2017/03/23,1.293
2017/03/24,1.298
2017/03/25,1.299
2017/03/26,1.309
2017/03/27,1.332
2017/03/28,1.35
2017/03/29,1.373
2017/03/30,1.393
2017/03/31,1.415
2017/04/01,1.426
2017/04/02,1.426
2017/04/03,1.401
2017/04/04,1.375
2017/04/05,1.356
2017/04/06,1.334
2017/04/07,1.314
2017/04/08,1.293
2017/04/09,1.263
2017/04/10,1.228
2017/04/11,1.196
2017/04/12,1.163
2017/04/13,1.123
2017/04/14,1.102
2017/04/15,1.082
2017/04/16,1.066
2017/04/17,1.055
2017/04/18,1.05
2017/04/19,1.043
2017/04/20,1.035
2017/04/21,1.031
2017/04/22,1.029
2017/04/23,1.031
2017/04/24,1.023
2017/04/25,1.019
2017/04/26,1.01
2017/04/27,1.001
2017/04/28,1.006
2017/04/29,1.024
2017/04/30,1.039
2017/05/01,1.052
2017/05/02,1.06
2017/05/03,1.066
2017/05/04,1.064
2017/05/05,1.067
2017/05/06,1.07
2017/05/07,1.076
2017/05/08,1.074
2017/05/09,1.079
2017/05/10,1.081
2017/05/11,1.083
2017/05/12,1.092
2017/05/13,1.094
2017/05/14,1.098
2017/05/15,1.11
2017/05/16,1.128
2017/05/17,1.129
2017/05/18,1.126
2017/05/19,1.13
2017/05/20,1.142
2017/05/21,1.164
2017/05/22,1.197
2017/05/23,1.219
2017/05/24,1.237
2017/05/25,1.249
2017/05/26,1.254
2017/05/27,1.26
2017/05/28,1.259
2017/05/29,1.27
2017/05/30,1.305
2017/05/31,1.339
2017/06/01,1.385
2017/06/02,1.422
2017/06/03,1.456
2017/06/04,1.49
2017/06/05,1.526
2017/06/06,1.559
2017/06/07,1.598
2017/06/08,1.635
2017/06/09,1.663
2017/06/10,1.695
2017/06/11,1.73
2017/06/12,1.76
2017/06/13,1.789
2017/06/14,1.818
2017/06/15,1.846
2017/06/16,1.871
2017/06/17,1.898
2017/06/18,1.924
2017/06/19,1.945
2017/06/20,1.962
2017/06/21,1.972
2017/06/22,1.975
2017/06/23,1.963
2017/06/24,1.946
2017/06/25,1.923
2017/06/26,1.904
2017/06/27,1.882
2017/06/28,1.862
2017/06/29,1.847
2017/06/30,1.831
2017/07/01,1.814
2017/07/02,1.793
2017/07/03,1.777
2017/07/04,1.765
2017/07/05,1.743
2017/07/06,1.716
2017/07/07,1.688
2017/07/08,1.656
2017/07/09,1.622
2017/07/10,1.589
2017/07/11,1.551
2017/07/12,1.499
2017/07/13,1.441
2017/07/14,1.373
2017/07/15,1.307
2017/07/16,1.251
2017/07/17,1.185
2017/07/18,1.12
2017/07/19,1.068
2017/07/20,1.032
2017/07/21,1.005
2017/07/22,0.981
2017/07/23,0.968
2017/07/24,0.952
2017/07/25,0.946
2017/07/26,0.942
2017/07/27,0.932
2017/07/28,0.925
2017/07/29,0.912
2017/07/30,0.904
2017/07/31,0.903
2017/08/01,0.903
2017/08/02,0.898
2017/08/03,0.877
2017/08/04,0.855
2017/08/05,0.829
2017/08/06,0.803
2017/08/07,0.783
2017/08/08,0.771
2017/08/09,0.766
2017/08/10,0.76
2017/08/11,0.755
2017/08/12,0.757
2017/08/13,0.763
2017/08/14,0.775
2017/08/15,0.792
2017/08/16,0.81
2017/08/17,0.83
2017/08/18,0.845
2017/08/19,0.865
2017/08/20,0.878
2017/08/21,0.891
2017/08/22,0.901
2017/08/23,0.913
2017/08/24,0.92
2017/08/25,0.915
2017/08/26,0.903
2017/08/27,0.883
2017/08/28,0.847
2017/08/29,0.821
2017/08/30,0.801
2017/08/31,0.779
2017/09/01,0.758
2017/09/02,0.736
2017/09/03,0.711
2017/09/04,0.688
2017/09/05,0.668
2017/09/06,0.645
2017/09/07,0.627
2017/09/08,0.623
2017/09/09,0.62
2017/09/10,0.613
2017/09/11,0.601
2017/09/12,0.6
2017/09/13,0.592
2017/09/14,0.584
2017/09/15,0.584
2017/09/16,0.583
2017/09/17,0.581
2017/09/18,0.572
2017/09/19,0.564
2017/09/20,0.554
2017/09/21,0.545
2017/09/22,0.533
2017/09/23,0.509
2017/09/24,0.484
2017/09/25,0.445
2017/09/26,0.402
2017/09/27,0.364
2017/09/28,0.321
2017/09/29,0.267
2017/09/30,0.207
2017/10/01,0.156
2017/10/02,0.112
2017/10/03,0.074
2017/10/04,0.048
2017/10/05,0.039
2017/10/06,0.031
2017/10/07,0.018
2017/10/08,0.011
2017/10/09,0.009
2017/10/10,0.013
2017/10/11,0.029
2017/10/12,0.043
2017/10/13,0.066
2017/10/14,0.081
2017/10/15,0.098
2017/10/16,0.124
2017/10/17,0.158
2017/10/18,0.196
2017/10/19,0.242
2017/10/20,0.289
2017/10/21,0.332
2017/10/22,0.375
2017/10/23,0.411
2017/10/24,0.45
2017/10/25,0.48
2017/10/26,0.492
2017/10/27,0.239
2017/10/28,-0.173
2017/10/29,-0.671
2017/10/30,-1.205
2017/10/31,-1.747
2017/11/01,-2.001
2017/11/02,-2.058
2017/11/03,-1.975
2017/11/04,-1.798
2017/11/05,-1.545
2017/11/06,-1.253
2017/11/07,-0.946
2017/11/08,-0.634
2017/11/09,-0.339
2017/11/10,-0.064
2017/11/11,0.182
2017/11/12,0.403
2017/11/13,0.591
2017/11/14,0.74
2017/11/15,0.854
2017/11/16,0.928
2017/11/17,0.973
2017/11/18,0.99
2017/11/19,0.991
2017/11/20,0.995
2017/11/21,0.996
2017/11/22,0.99
2017/11/23,0.986
2017/11/24,0.988
2017/11/25,0.991
2017/11/26,0.992
2017/11/27,0.985
2017/11/28,0.965
2017/11/29,0.94
2017/11/30,0.915
2017/12/01,0.889
2017/12/02,0.862
2017/12/03,0.825
2017/12/04,0.791
2017/12/05,0.753
2017/12/06,0.712
2017/12/07,0.674
2017/12/08,0.642
2017/12/09,0.616
2017/12/10,0.59
2017/12/11,0.567
2017/12/12,0.548
2017/12/13,0.54
2017/12/14,0.546
2017/12/15,0.57
2017/12/16,0.601
2017/12/17,0.634
2017/12/18,0.674
2017/12/19,0.709
2017/12/20,0.734
2017/12/21,0.752
2017/12/22,0.759
2017/12/23,0.77
2017/12/24,0.778
2017/12/25,0.786
2017/12/26,0.793
2017/12/27,0.798
2017/12/28,0.807
2017/12/29,0.81
2017/12/30,0.81
2017/12/31,0.808
2018/01/01,0.808
2018/01/02,0.807
2018/01/03,0.801
2018/01/04,0.798
2018/01/05,0.801
2018/01/06,0.799
2018/01/07,0.803
2018/01/08,0.806
2018/01/09,0.812
2018/01/10,0.821
2018/01/11,0.838
2018/01/12,0.859
2018/01/13,0.879
2018/01/14,0.902
2018/01/15,0.917
2018/01/16,0.932
2018/01/17,0.949
2018/01/18,0.962
2018/01/19,0.968
2018/01/20,0.978
2018/01/21,0.981
2018/01/22,0.983
2018/01/23,0.982
2018/01/24,0.982
2018/01/25,0.984
2018/01/26,0.983
2018/01/27,0.976
2018/01/28,0.966
2018/01/29,0.965
2018/01/30,0.961
2018/01/31,0.962
2018/02/01,0.969
2018/02/02,0.981
2018/02/03,0.992
2018/02/04,0.999
2018/02/05,1.008
2018/02/06,1.01
2018/02/07,1.013
2018/02/08,1.009
2018/02/09,1.003
2018/02/10,0.995
2018/02/11,0.985
2018/02/12,0.978
2018/02/13,0.972
2018/02/14,0.957
2018/02/15,0.937
2018/02/16,0.917
2018/02/17,0.897
2018/02/18,0.875
2018/02/19,0.85
2018/02/20,0.818
2018/02/21,0.784
2018/02/22,0.751
2018/02/23,0.72
2018/02/24,0.689
2018/02/25,0.663
2018/02/26,0.638
2018/02/27,0.609
2018/02/28,0.586
2018/03/01,0.567
2018/03/02,0.553
2018/03/03,0.547
2018/03/04,0.537
2018/03/05,0.526
2018/03/06,0.513
2018/03/07,0.506
2018/03/08,0.503
2018/03/09,0.493
2018/03/10,0.482
2018/03/11,0.469
2018/03/12,0.454
2018/03/13,0.438
2018/03/14,0.418
2018/03/15,0.399
2018/03/16,0.389
2018/03/17,0.383
2018/03/18,0.376
2018/03/19,0.37
2018/03/20,0.364
2018/03/21,0.355
2018/03/22,0.342
2018/03/23,0.329
2018/03/24,0.313
2018/03/25,0.296
2018/03/26,0.286
2018/03/27,0.275
2018/03/28,0.262
2018/03/29,0.243
2018/03/30,0.224
2018/03/31,0.202
2018/04/01,0.179
2018/04/02,0.157
2018/04/03,0.129
2018/04/04,0.102
2018/04/05,0.078
2018/04/06,0.062
2018/04/07,0.048
2018/04/08,0.035
2018/04/09,0.015
2018/04/10,-0.003
2018/04/11,-0.021
2018/04/12,-0.039
2018/04/13,-0.054
2018/04/14,-0.065
2018/04/15,-0.074
2018/04/16,-0.08
2018/04/17,-0.083
2018/04/18,-0.09
2018/04/19,-0.093
2018/04/20,-0.098
2018/04/21,-0.096
2018/04/22,-0.091
2018/04/23,-0.081
2018/04/24,-0.073
2018/04/25,-0.064
2018/04/26,-0.046
2018/04/27,-0.031
2018/04/28,-0.023
2018/04/29,-0.009
2018/04/30,0.007
2018/05/01,0.016
2018/05/02,0.026
2018/05/03,0.036
2018/05/04,0.048
2018/05/05,0.066
2018/05/06,0.086
2018/05/07,0.112
2018/05/08,0.137
2018/05/09,0.158
2018/05/10,0.173
2018/05/11,0.187
2018/05/12,0.204
2018/05/13,0.221
2018/05/14,0.232
2018/05/15,0.235
2018/05/16,0.232
2018/05/17,0.227
2018/05/18,0.219
2018/05/19,0.211
2018/05/20,0.204
2018/05/21,0.202
2018/05/22,0.199
2018/05/23,0.194
2018/05/24,0.179
2018/05/25,0.16
2018/05/26,0.143
2018/05/27,0.121
2018/05/28,0.102
2018/05/29,0.084
2018/05/30,0.065
2018/05/31,0.053
2018/06/01,0.035
2018/06/02,0.021
2018/06/03,0.008
2018/06/04,-0.003
2018/06/05,-0.012
2018/06/06,-0.021
2018/06/07,-0.028
2018/06/08,-0.031
2018/06/09,-0.022
2018/06/10,-0.014
2018/06/11,-0.004
2018/06/12,0.01
2018/06/13,0.02
2018/06/14,0.027
2018/06/15,0.029
2018/06/16,0.032
2018/06/17,0.032
2018/06/18,0.04
2018/06/19,0.055
2018/06/20,0.07
2018/06/21,0.087
2018/06/22,0.107
2018/06/23,0.124
2018/06/24,0.138
2018/06/25,0.151
2018/06/26,0.159
2018/06/27,0.171
2018/06/28,0.176
2018/06/29,0.175
2018/06/30,0.178
2018/07/01,0.173
2018/07/02,0.167
2018/07/03,0.164
2018/07/04,0.161
2018/07/05,0.165
2018/07/06,0.17
2018/07/07,0.177
2018/07/08,0.179
2018/07/09,0.185
2018/07/10,0.186
2018/07/11,0.177
2018/07/12,0.163
2018/07/13,0.145
2018/07/14,0.125
2018/07/15,0.106
2018/07/16,0.088
2018/07/17,0.077
2018/07/18,0.069
2018/07/19,0.06
2018/07/20,0.047
2018/07/21,0.022
2018/07/22,0.002
2018/07/23,-0.006
2018/07/24,-0.011
2018/07/25,-0.006
2018/07/26,0.002
2018/07/27,0.012
2018/07/28,0.024
2018/07/29,0.036
2018/07/30,0.049
2018/07/31,0.062
2018/08/01,0.072
2018/08/02,0.083
2018/08/03,0.089
2018/08/04,0.097
2018/08/05,0.106
2018/08/06,0.115
2018/08/07,0.122
2018/08/08,0.13
2018/08/09,0.138
2018/08/10,0.143
2018/08/11,0.146
2018/08/12,0.14
2018/08/13,0.129
2018/08/14,0.116
2018/08/15,0.099
2018/08/16,0.076
2018/08/17,0.056
2018/08/18,0.034
2018/08/19,0.014
2018/08/20,-0.003
2018/08/21,-0.015
2018/08/22,-0.02
2018/08/23,-0.029
2018/08/24,-0.037
2018/08/25,-0.044
2018/08/26,-0.045
2018/08/27,-0.044
2018/08/28,-0.045
2018/08/29,-0.051
2018/08/30,-0.058
2018/08/31,-0.065
2018/09/01,-0.073
2018/09/02,-0.084
2018/09/03,-0.096
2018/09/04,-0.107
2018/09/05,-0.116
2018/09/06,-0.122
2018/09/07,-0.131
2018/09/08,-0.141
2018/09/09,-0.162
2018/09/10,-0.187
2018/09/11,-0.218
2018/09/12,-0.252
2018/09/13,-0.292
2018/09/14,-0.327
2018/09/15,-0.356
2018/09/16,-0.379
2018/09/17,-0.397
2018/09/18,-0.409
2018/09/19,-0.413
2018/09/20,-0.412
2018/09/21,-0.406
2018/09/22,-0.392
2018/09/23,-0.372
2018/09/24,-0.349
2018/09/25,-0.326
2018/09/26,-0.297
2018/09/27,-0.265
2018/09/28,-0.233
2018/09/29,-0.206
2018/09/30,-0.181
2018/10/01,-0.16
2018/10/02,-0.144
2018/10/03,-0.132
2018/10/04,-0.12
2018/10/05,-0.109
2018/10/06,-0.098
2018/10/07,-0.086
2018/10/08,-0.07
2018/10/09,-0.056
2018/10/10,-0.043
2018/10/11,-0.034
2018/10/12,-0.03
2018/10/13,-0.03
2018/10/14,-0.032
2018/10/15,-0.035
2018/10/16,-0.04
2018/10/17,-0.047
2018/10/18,-0.05
2018/10/19,-0.054
2018/10/20,-0.06
2018/10/21,-0.071
2018/10/22,-0.086
2018/10/23,-0.1
2018/10/24,-0.112
2018/10/25,-0.125
2018/10/26,-0.138
2018/10/27,-0.15
2018/10/28,-0.162
2018/10/29,-0.174
2018/10/30,-0.185
2018/10/31,-0.189
2018/11/01,-0.195
2018/11/02,-0.207
2018/11/03,-0.222
2018/11/04,-0.233
2018/11/05,-0.243
2018/11/06,-0.251
2018/11/07,-0.255
2018/11/08,-0.254
2018/11/09,-0.253
2018/11/10,-0.251
2018/11/11,-0.241
2018/11/12,-0.234
2018/11/13,-0.225
2018/11/14,-0.215
2018/11/15,-0.206
2018/11/16,-0.192
2018/11/17,-0.185
2018/11/18,-0.181
2018/11/19,-0.181
2018/11/20,-0.189
2018/11/21,-0.208
2018/11/22,-0.24
2018/11/23,-0.275
2018/11/24,-0.313
2018/11/25,-0.353
2018/11/26,-0.393
2018/11/27,-0.446
2018/11/28,-0.512
2018/11/29,-0.581
2018/11/30,-0.647
2018/12/01,-0.703
2018/12/02,-0.756
2018/12/03,-0.805
2018/12/04,-0.843
2018/12/05,-0.875
2018/12/06,-0.897
2018/12/07,-0.918
2018/12/08,-0.94
2018/12/09,-0.961
2018/12/10,-0.968
2018/12/11,-0.972
2018/12/12,-0.976
2018/12/13,-0.981
2018/12/14,-0.987
2018/12/15,-0.988
2018/12/16,-0.986
2018/12/17,-0.983
2018/12/18,-0.982
2018/12/19,-0.978
2018/12/20,-0.971
2018/12/21,-0.959
2018/12/22,-0.939
2018/12/23,-0.912
2018/12/24,-0.869
2018/12/25,-0.809
2018/12/26,-0.729
2018/12/27,-0.645
2018/12/28,-0.563
2018/12/29,-0.486
2018/12/30,-0.412
2018/12/31,-0.34
2019/01/01,-0.286
2019/01/02,-0.237
2019/01/03,-0.194
2019/01/04,-0.156
2019/01/05,-0.118
2019/01/06,-0.078
2019/01/07,-0.034
2019/01/08,0.003
2019/01/09,0.04
2019/01/10,0.07
2019/01/11,0.095
2019/01/12,0.108
2019/01/13,0.113
2019/01/14,0.117
2019/01/15,0.124
2019/01/16,0.12
2019/01/17,0.106
2019/01/18,0.088
2019/01/19,0.075
2019/01/20,0.066
2019/01/21,0.052
2019/01/22,0.038
2019/01/23,0.009
2019/01/24,-0.019
2019/01/25,-0.045
2019/01/26,-0.074
2019/01/27,-0.107
2019/01/28,-0.157
2019/01/29,-0.227
2019/01/30,-0.309
2019/01/31,-0.388
2019/02/01,-0.47
2019/02/02,-0.55
2019/02/03,-0.628
2019/02/04,-0.699
2019/02/05,-0.759
2019/02/06,-0.811
2019/02/07,-0.855
2019/02/08,-0.884
2019/02/09,-0.903
2019/02/10,-0.907
2019/02/11,-0.903
2019/02/12,-0.885
2019/02/13,-0.862
2019/02/14,-0.84
2019/02/15,-0.817
2019/02/16,-0.788
2019/02/17,-0.759
2019/02/18,-0.723
2019/02/19,-0.669
2019/02/20,-0.605
2019/02/21,-0.537
2019/02/22,-0.473
2019/02/23,-0.396
2019/02/24,-0.32
2019/02/25,-0.251
2019/02/26,-0.185
2019/02/27,-0.125
2019/02/28,-0.069
2019/03/01,-0.025
2019/03/02,0.009
2019/03/03,0.032
2019/03/04,0.046
2019/03/05,0.055
2019/03/06,0.06
2019/03/07,0.061
2019/03/08,0.064
2019/03/09,0.058
2019/03/10,0.053
2019/03/11,0.044
2019/03/12,0.031
2019/03/13,0.013
2019/03/14,-0.005
2019/03/15,-0.023
2019/03/16,-0.031
2019/03/17,-0.035
2019/03/18,-0.04
2019/03/19,-0.052
2019/03/20,-0.058
2019/03/21,-0.065
2019/03/22,-0.072
2019/03/23,-0.078
2019/03/24,-0.084
2019/03/25,-0.089
2019/03/26,-0.101
2019/03/27,-0.117
2019/03/28,-0.136
2019/03/29,-0.154
2019/03/30,-0.178
2019/03/31,-0.204
2019/04/01,-0.218
2019/04/02,-0.225
2019/04/03,-0.229
2019/04/04,-0.222
2019/04/05,-0.211
2019/04/06,-0.195
2019/04/07,-0.177
2019/04/08,-0.158
2019/04/09,-0.135
2019/04/10,-0.107
2019/04/11,-0.076
2019/04/12,-0.047
2019/04/13,-0.017
2019/04/14,0.017
2019/04/15,0.051
2019/04/16,0.08
2019/04/17,0.098
2019/04/18,0.107
2019/04/19,0.114
2019/04/20,0.117
2019/04/21,0.12
2019/04/22,0.124
2019/04/23,0.125
2019/04/24,0.121
2019/04/25,0.112
2019/04/26,0.103
2019/04/27,0.098
2019/04/28,0.093
2019/04/29,0.092
2019/04/30,0.096
2019/05/01,0.102
2019/05/02,0.107
2019/05/03,0.106
2019/05/04,0.114
2019/05/05,0.124
2019/05/06,0.13
2019/05/07,0.136
2019/05/08,0.14
2019/05/09,0.143
2019/05/10,0.144
2019/05/11,0.146
2019/05/12,0.151
2019/05/13,0.154
2019/05/14,0.165
2019/05/15,0.181
2019/05/16,0.199
2019/05/17,0.23
2019/05/18,0.269
2019/05/19,0.305
2019/05/20,0.333
2019/05/21,0.348
2019/05/22,0.358
2019/05/23,0.358
2019/05/24,0.347
2019/05/25,0.333
2019/05/26,0.314
2019/05/27,0.3
