Date,sentinusd14stdUSD
2019/05/22,676873270
2019/05/23,654778670
2019/05/24,639997438
2019/05/25,666199940
2019/05/26,660221835
2019/05/27,660823013
2019/05/28,662497812
2019/05/29,663522187
2019/05/30,366019294
2019/05/31,323702482
2019/06/01,331697611
2019/06/02,362913055
2019/06/03,361698876
2019/06/04,364305484
2019/06/05,368587837
2019/06/06,387979788
2019/06/07,399892502
2019/06/08,433440494
2019/06/09,453491662
2019/06/10,442224195
2019/06/11,446760025
2019/06/12,394061073
2019/06/13,336967881
2019/06/14,300091677
2019/06/15,351643522
2019/06/16,344307921
2019/06/17,338897008
2019/06/18,334499448
2019/06/19,329158124
2019/06/20,320618897
2019/06/21,331681169
2019/06/22,280364264
2019/06/23,236269445
2019/06/24,226499049
2019/06/25,210342858
2019/06/26,312192596
2019/06/27,351842165
2019/06/28,343312328
2019/06/29,338845445
2019/06/30,359219789
2019/07/01,349741265
2019/07/02,359899993
2019/07/03,376160388
2019/07/04,395840216
2019/07/05,427393807
2019/07/06,478485352
2019/07/07,504213146
2019/07/08,510069608
2019/07/09,598007743
2019/07/10,523875170
2019/07/11,494497860
2019/07/12,496088935
2019/07/13,527346745
2019/07/14,528578809
2019/07/15,527531718
2019/07/16,527951834
2019/07/17,527987235
2019/07/18,527573492
2019/07/19,530520971
2019/07/20,533277709
2019/07/21,557125496
2019/07/22,569654623
2019/07/23,405876973
2019/07/24,393950016
2019/07/25,261083073
2019/07/26,265666356
2019/07/27,271902593
2019/07/28,288391722
2019/07/29,244288214
2019/07/30,225413880
2019/07/31,187433891
2019/08/01,218241011
2019/08/02,216808825
2019/08/03,219747277
2019/08/04,225631433
2019/08/05,272257308
2019/08/06,280671988
2019/08/07,278385516
2019/08/08,280934519
2019/08/09,268754368
2019/08/10,263103972
2019/08/11,254000308
2019/08/12,256544351
2019/08/13,257330812
2019/08/14,258343735
2019/08/15,232684634
2019/08/16,232371584
2019/08/17,241017891
2019/08/18,236805865
2019/08/19,186492282
2019/08/20,177067103
2019/08/21,176272121
2019/08/22,162873772
2019/08/23,160502976
2019/08/24,167171387
2019/08/25,170253227
2019/08/26,170084324
2019/08/27,171462315
2019/08/28,158174103
2019/08/29,134650500
2019/08/30,131332959
2019/08/31,129687513
2019/09/01,136052736
2019/09/02,136317161
2019/09/03,131946120
2019/09/04,132069337
2019/09/05,133106968
2019/09/06,132494476
2019/09/07,124164383
2019/09/08,115822935
2019/09/09,115591336
2019/09/10,119207893
2019/09/11,118664417
2019/09/12,121018504
2019/09/13,121465678
2019/09/14,121583123
2019/09/15,113338355
2019/09/16,134286645
2019/09/17,142274374
2019/09/18,186003920
2019/09/19,187411011
2019/09/20,188769196
2019/09/21,199568145
2019/09/22,207274278
2019/09/23,207797531
2019/09/24,251169295
2019/09/25,254744006
2019/09/26,250892530
2019/09/27,250349065
2019/09/28,239643471
2019/09/29,245959271
2019/09/30,246060012
2019/10/01,244843764
2019/10/02,238498196
2019/10/03,254240854
2019/10/04,262217573
2019/10/05,273514377
2019/10/06,280812187
2019/10/07,281235113
2019/10/08,214817789
2019/10/09,193189578
2019/10/10,164363991
2019/10/11,155042452
2019/10/12,155589902
2019/10/13,163975812
2019/10/14,140887738
2019/10/15,136854866
2019/10/16,136857615
2019/10/17,133207558
2019/10/18,132632154
2019/10/19,132217541
2019/10/20,126211405
2019/10/21,126533024
2019/10/22,124604820
2019/10/23,145344479
2019/10/24,163098075
2019/10/25,167138410
2019/10/26,182740483
2019/10/27,171045967
2019/10/28,222652889
2019/10/29,222987086
2019/10/30,221440085
2019/10/31,214002973
2019/11/01,216359322
2019/11/02,212130691
2019/11/03,214304082
2019/11/04,209414583
2019/11/05,208054431
2019/11/06,206946031
2019/11/07,208848355
2019/11/08,209955025
2019/11/09,214459385
2019/11/10,223869071
2019/11/11,157705899
2019/11/12,149129457
2019/11/13,144960055
2019/11/14,142242786
2019/11/15,142835862
2019/11/16,145780140
2019/11/17,152483442
2019/11/18,144372208
2019/11/19,102771587
2019/11/20,101293284
2019/11/21,114776246
2019/11/22,187466635
2019/11/23,183721473
2019/11/24,182683315
2019/11/25,200979628
2019/11/26,201692877
2019/11/27,205686904
2019/11/28,205185833
2019/11/29,207214519
2019/11/30,201483364
2019/12/01,205474309
2019/12/02,205439995
2019/12/03,209292618
2019/12/04,210877209
2019/12/05,209217399
2019/12/06,148473057
2019/12/07,159089768
2019/12/08,172024530
2019/12/09,133807927
2019/12/10,134574895
2019/12/11,117657821
2019/12/12,95161497
2019/12/13,93699774
2019/12/14,97383032
2019/12/15,102737072
2019/12/16,94957251
2019/12/17,133721563
2019/12/18,172037208
2019/12/19,209256182
2019/12/20,209674541
2019/12/21,210209717
2019/12/22,207132026
2019/12/23,207332496
2019/12/24,208439630
2019/12/25,204933807
2019/12/26,206318326
2019/12/27,206294079
2019/12/28,204921499
2019/12/29,199523832
2019/12/30,199498621
2019/12/31,187883472
2020/01/01,166569783
2020/01/02,100635352
2020/01/03,109416816
2020/01/04,105279676
2020/01/05,102480897
2020/01/06,101751059
2020/01/07,102808020
2020/01/08,116446727
2020/01/09,115266368
2020/01/10,114608827
2020/01/11,110341549
2020/01/12,108930276
2020/01/13,109291097
2020/01/14,150048620
2020/01/15,152762732
2020/01/16,149653301
2020/01/17,150973416
2020/01/18,148616534
2020/01/19,136230428
2020/01/20,140659990
2020/01/21,144595470
2020/01/22,148616221
2020/01/23,148872728
2020/01/24,146947521
2020/01/25,168034531
2020/01/26,175463985
2020/01/27,176467034
2020/01/28,144455437
2020/01/29,122425575
2020/01/30,117456221
2020/01/31,137215967
2020/02/01,125879912
2020/02/02,126038532
2020/02/03,129067485
2020/02/04,136783461
2020/02/05,142931156
2020/02/06,196731214
2020/02/07,247099257
2020/02/08,223955396
2020/02/09,201605833
2020/02/10,200377769
2020/02/11,192412520
2020/02/12,271983144
2020/02/13,297105843
2020/02/14,305517466
2020/02/15,293462144
2020/02/16,270715198
2020/02/17,279781215
2020/02/18,274618827
2020/02/19,257374178
2020/02/20,261415281
2020/02/21,262337567
2020/02/22,273747612
2020/02/23,266872454
2020/02/24,263293194
2020/02/25,245520341
2020/02/26,237143928
2020/02/27,235894182
2020/02/28,241278236
2020/02/29,269996186
2020/03/01,276057805
2020/03/02,258188439
2020/03/03,246429248
2020/03/04,252247130
2020/03/05,239452086
2020/03/06,239312432
2020/03/07,230171962
2020/03/08,224305749
2020/03/09,284189367
2020/03/10,286430010
2020/03/11,263015783
2020/03/12,571905635
2020/03/13,627443268
2020/03/14,612141188
2020/03/15,610012813
2020/03/16,614508035
2020/03/17,615864833
2020/03/18,617929202
2020/03/19,613044342
2020/03/20,609583558
2020/03/21,619517151
2020/03/22,641316849
2020/03/23,640053189
2020/03/24,640993683
2020/03/25,650622899
2020/03/26,419043842
2020/03/27,278996985
2020/03/28,288394227
2020/03/29,309474732
2020/03/30,248586255
2020/03/31,247303239
2020/04/01,255878126
2020/04/02,237986920
2020/04/03,204951544
2020/04/04,211061687
2020/04/05,221573089
2020/04/06,232353315
2020/04/07,188671733
2020/04/08,188220522
2020/04/09,187902390
2020/04/10,221071032
2020/04/11,229826577
2020/04/12,227477872
2020/04/13,225736590
2020/04/14,228617961
2020/04/15,225649214
2020/04/16,241321565
2020/04/17,241101379
2020/04/18,231082554
2020/04/19,214062243
2020/04/20,220284138
2020/04/21,202950484
2020/04/22,204201542
2020/04/23,207456874
2020/04/24,251100562
2020/04/25,234304653
2020/04/26,219633912
2020/04/27,221415170
2020/04/28,215614969
2020/04/29,224873527
2020/04/30,269693333
2020/05/01,267479963
2020/05/02,273302539
2020/05/03,272710385
2020/05/04,271256763
2020/05/05,272445807
2020/05/06,274264286
2020/05/07,299392538
2020/05/08,272460985
2020/05/09,269165379
2020/05/10,281714458
2020/05/11,281968690
2020/05/12,266478693
2020/05/13,259784891
2020/05/14,224076031
2020/05/15,216999193
2020/05/16,218124151
2020/05/17,216137574
2020/05/18,212034819
2020/05/19,211103765
2020/05/20,214031203
2020/05/21,183594358
2020/05/22,181317280
2020/05/23,177693904
2020/05/24,149479762
2020/05/25,147901399
2020/05/26,139576000
2020/05/27,124013037
2020/05/28,121372817
2020/05/29,167035624
2020/05/30,185119430
2020/05/31,186154983
2020/06/01,191826041
2020/06/02,319584534
2020/06/03,319041233
2020/06/04,320171116
2020/06/05,317929776
2020/06/06,335195004
2020/06/07,332598383
2020/06/08,326232217
2020/06/09,325224901
2020/06/10,316024976
2020/06/11,321235352
2020/06/12,318845098
2020/06/13,338411324
2020/06/14,348618958
2020/06/15,358892311
2020/06/16,231128756
2020/06/17,230894961
2020/06/18,232144685
2020/06/19,231023668
2020/06/20,228094976
2020/06/21,220817501
2020/06/22,245732399
2020/06/23,261968470
2020/06/24,401273065
2020/06/25,599121790
2020/06/26,598702383
2020/06/27,574364572
2020/06/28,565464038
2020/06/29,573614680
2020/06/30,569452239
2020/07/01,566458699
2020/07/02,567129188
2020/07/03,569066946
2020/07/04,564161578
2020/07/05,578562764
2020/07/06,577326164
2020/07/07,576620948
2020/07/08,531747069
2020/07/09,291346585
2020/07/10,281411158
2020/07/11,297185670
2020/07/12,297498979
2020/07/13,313219782
2020/07/14,350646355
2020/07/15,349398249
2020/07/16,347472246
2020/07/17,345723945
2020/07/18,338033357
2020/07/19,311324677
2020/07/20,311441219
2020/07/21,312620677
2020/07/22,301564965
2020/07/23,539015665
2020/07/24,558567665
2020/07/25,541868591
2020/07/26,548980303
2020/07/27,722432462
2020/07/28,738285065
2020/07/29,725249784
2020/07/30,723085611
2020/07/31,703596740
2020/08/01,633851852
2020/08/02,567643961
2020/08/03,513719963
2020/08/04,450501958
2020/08/05,406183457
2020/08/06,388450817
2020/08/07,361492372
2020/08/08,415123435
2020/08/09,457433914
2020/08/10,385425449
2020/08/11,390470163
2020/08/12,467838722
2020/08/13,521160249
2020/08/14,667208965
2020/08/15,677792999
2020/08/16,695270747
2020/08/17,696466825
2020/08/18,693738584
2020/08/19,683506057
2020/08/20,674153232
2020/08/21,672587097
2020/08/22,627677845
2020/08/23,663835644
2020/08/24,663524276
2020/08/25,666067270
2020/08/26,632660460
2020/08/27,609003178
2020/08/28,422038906
2020/08/29,416722441
2020/08/30,438477712
2020/08/31,775766363
2020/09/01,1280581103
2020/09/02,1530045143
2020/09/03,1648184968
2020/09/04,1705321285
2020/09/05,1668524790
2020/09/06,1534256769
2020/09/07,1503333419
2020/09/08,1474143506
2020/09/09,1425210810
2020/09/10,1305131904
2020/09/11,1258979641
2020/09/12,1174160658
2020/09/13,1142084587
2020/09/14,1132287373
2020/09/15,966426344
2020/09/16,786310647
2020/09/17,699350252
2020/09/18,726423249
2020/09/19,725702312
2020/09/20,766840271
2020/09/21,747329800
2020/09/22,759302065
2020/09/23,763547684
2020/09/24,792053573
2020/09/25,856549422
2020/09/26,960721387
2020/09/27,1019642467
2020/09/28,996752798
2020/09/29,995528224
2020/09/30,983912729
2020/10/01,833382833
2020/10/02,463222745
2020/10/03,554719761
2020/10/04,625833537
2020/10/05,521191055
2020/10/06,517075321
2020/10/07,473461373
2020/10/08,466655360
2020/10/09,471552966
2020/10/10,465226136
2020/10/11,489413877
2020/10/12,495951482
2020/10/13,471268260
2020/10/14,473013277
2020/10/15,429118310
2020/10/16,422065402
2020/10/17,448829672
2020/10/18,472963974
2020/10/19,475038921
2020/10/20,477056321
2020/10/21,527943956
2020/10/22,598648436
2020/10/23,601743884
2020/10/24,613769224
2020/10/25,635199003
2020/10/26,644968283
2020/10/27,646833080
2020/10/28,652805005
2020/10/29,655654151
2020/10/30,667116422
2020/10/31,628651075
2020/11/01,612052917
2020/11/02,616272566
2020/11/03,606715870
2020/11/04,588173976
2020/11/05,612244924
2020/11/06,734843793
2020/11/07,743528618
2020/11/08,718842924
2020/11/09,716290270
2020/11/10,714489234
2020/11/11,718162003
2020/11/12,758290089
2020/11/13,768195037
2020/11/14,750455091
2020/11/15,710206096
2020/11/16,712622158
2020/11/17,771227784
2020/11/18,834104501
2020/11/19,825769226
2020/11/20,814249680
2020/11/21,937735242
2020/11/22,872189018
2020/11/23,1026484717
2020/11/24,1238444742
2020/11/25,1224725195
2020/11/26,1299484368
2020/11/27,1291517040
2020/11/28,1287846388
2020/11/29,1241240412
2020/11/30,1184151646
2020/12/01,1216076634
2020/12/02,1244574328
2020/12/03,1241540859
2020/12/04,1253824035
2020/12/05,1301356831
2020/12/06,1373046924
2020/12/07,1281156167
2020/12/08,1010436805
2020/12/09,1020411427
2020/12/10,841776103
2020/12/11,840127816
2020/12/12,824292258
2020/12/13,825616945
2020/12/14,798792638
2020/12/15,573461278
2020/12/16,647014657
2020/12/17,1112358673
2020/12/18,1132957690
2020/12/19,1114100156
2020/12/20,1082583733
2020/12/21,1113559938
2020/12/22,1110942185
2020/12/23,1107463861
2020/12/24,1107444676
2020/12/25,1150461701
2020/12/26,1110038481
2020/12/27,1065950067
2020/12/28,1098085169
2020/12/29,1198403068
2020/12/30,1251372542
2020/12/31,1093241204
2021/01/01,1095145893
2021/01/02,1095364457
2021/01/03,1833608252
2021/01/04,3362865326
2021/01/05,3549323042
2021/01/06,3924167227
2021/01/07,4253066738
2021/01/08,4387922924
2021/01/09,4116942245
2021/01/10,3973070506
2021/01/11,4117161087
2021/01/12,4026805976
2021/01/13,3879822135
2021/01/14,3860340855
2021/01/15,3407385943
2021/01/16,3015464753
2021/01/17,3292340797
2021/01/18,3155759234
2021/01/19,3385671885
2021/01/20,3574976158
2021/01/21,3479101642
2021/01/22,3329347124
2021/01/23,3450392372
2021/01/24,3472112975
2021/01/25,3271224575
2021/01/26,3230548970
2021/01/27,3191324028
2021/01/28,2845274444
2021/01/29,3066265223
2021/01/30,2964370993
2021/01/31,2785373075
2021/02/01,2689947180
2021/02/02,2625507135
2021/02/03,2539902349
2021/02/04,3003308643
2021/02/05,3137093367
2021/02/06,2817592867
2021/02/07,2726308178
2021/02/08,2760395937
2021/02/09,2751851979
2021/02/10,2717442974
2021/02/11,2607849848
2021/02/12,2536178855
2021/02/13,2607798126
2021/02/14,2629163401
2021/02/15,2519925067
2021/02/16,2476008187
2021/02/17,2322691183
2021/02/18,2006624881
2021/02/19,1825511097
2021/02/20,1979017108
2021/02/21,2012348603
2021/02/22,2193439008
2021/02/23,3544616755
2021/02/24,3546103829
2021/02/25,3543245940
2021/02/26,3544068175
2021/02/27,3583267217
2021/02/28,3475544968
2021/03/01,3463649565
2021/03/02,3477615119
2021/03/03,3597941632
2021/03/04,3582954946
2021/03/05,3681512705
2021/03/06,3664240190
2021/03/07,3966366391
2021/03/08,3844300957
2021/03/09,2413403331
2021/03/10,2342296355
2021/03/11,2349077373
2021/03/12,2465932440
2021/03/13,2383923980
2021/03/14,2598688784
2021/03/15,2677378756
2021/03/16,2664375461
2021/03/17,2599381613
2021/03/18,2611567090
2021/03/19,2641781641
2021/03/20,2810194040
2021/03/21,2249570673
2021/03/22,2222196308
2021/03/23,2189579470
2021/03/24,2171597754
2021/03/25,2367644678
2021/03/26,2041997992
2021/03/27,2162856886
2021/03/28,2252388171
2021/03/29,2020960675
2021/03/30,2127838124
2021/03/31,2356069939
2021/04/01,2439479505
2021/04/02,3101782995
2021/04/03,3550709030
2021/04/04,3451305217
2021/04/05,3570306585
2021/04/06,3491645568
2021/04/07,3388522294
2021/04/08,3362098184
2021/04/09,3320369432
2021/04/10,3012151281
2021/04/11,2717534931
2021/04/12,2704339284
2021/04/13,2802514922
2021/04/14,3180357341
2021/04/15,3171112054
2021/04/16,3271340746
2021/04/17,2963399391
2021/04/18,4036656423
2021/04/19,4028905008
2021/04/20,4016576768
2021/04/21,4050806980
2021/04/22,4854584727
2021/04/23,4867211485
2021/04/24,4931513101
2021/04/25,4808292572
2021/04/26,4656452639
2021/04/27,4651184246
2021/04/28,4669689507
2021/04/29,4555156774
2021/04/30,4537800985
2021/05/01,4501208706
2021/05/02,4169397154
2021/05/03,4914909540
2021/05/04,6341899459
2021/05/05,6570241690
2021/05/06,6345655418
2021/05/07,6608181013
2021/05/08,6383154577
2021/05/09,5701970082
2021/05/10,7483196709
2021/05/11,8089712500
2021/05/12,8885856990
2021/05/13,9701742145
2021/05/14,9334621285
2021/05/15,8895435141
2021/05/16,7793509692
2021/05/17,7763376727
2021/05/18,7838100423
2021/05/19,10658028706
2021/05/20,10711012285
2021/05/21,10606172011
2021/05/22,11012855472
2021/05/23,10636003389
2021/05/24,10404323969
2021/05/25,10384377569
2021/05/26,10240891240
2021/05/27,9664668828
2021/05/28,9870358715
2021/05/29,9984439224
2021/05/30,10583983212
2021/05/31,11298126119
2021/06/01,11471947140
2021/06/02,7935483730
2021/06/03,5974557754
2021/06/04,5749399812
2021/06/05,6336639841
2021/06/06,6558045160
2021/06/07,5833574720
2021/06/08,5146218768
2021/06/09,4576639412
2021/06/10,3948787562
2021/06/11,3639592227
2021/06/12,3800688373
2021/06/13,4159733386
2021/06/14,4157703059
2021/06/15,3878968521
2021/06/16,3868566599
2021/06/17,3723825600
2021/06/18,3615676051
2021/06/19,3885624836
2021/06/20,3881720798
2021/06/21,4115940518
2021/06/22,4235366477
2021/06/23,3966183597
2021/06/24,3958403593
2021/06/25,3956391312
2021/06/26,4103965033
2021/06/27,4129096571
2021/06/28,4117432372
2021/06/29,4113536091
2021/06/30,4021449699
2021/07/01,4075745479
2021/07/02,4061672876
2021/07/03,4153424133
2021/07/04,4268662161
2021/07/05,3992530017
2021/07/06,2675188787
2021/07/07,2712781047
2021/07/08,3038480710
2021/07/09,2992310235
2021/07/10,2917539797
2021/07/11,3171447164
2021/07/12,3177970617
2021/07/13,3134798967
2021/07/14,3154026105
2021/07/15,2963982798
2021/07/16,2887840012
2021/07/17,2873589830
2021/07/18,2911345699
2021/07/19,2893590714
2021/07/20,2888643021
2021/07/21,2883227606
2021/07/22,2398543905
2021/07/23,2308504521
2021/07/24,2320849432
2021/07/25,2218033284
2021/07/26,2671602381
2021/07/27,2733001452
2021/07/28,2687671802
2021/07/29,2742470195
2021/07/30,2718887143
2021/07/31,2543167751
2021/08/01,2268000156
2021/08/02,2259462736
2021/08/03,2302682232
2021/08/04,2453835126
2021/08/05,2600496465
2021/08/06,2689092484
2021/08/07,2446564324
2021/08/08,1689967136
2021/08/09,2231729572
2021/08/10,2261753239
2021/08/11,2149042494
2021/08/12,2121189121
2021/08/13,2115719911
2021/08/14,2146484963
2021/08/15,2092144802
2021/08/16,2314453057
2021/08/17,2305992021
2021/08/18,2309115197
2021/08/19,2323553109
2021/08/20,2421251352
2021/08/21,2675619370
2021/08/22,2818071050
2021/08/23,2675534132
2021/08/24,3179844373
2021/08/25,3212019679
2021/08/26,3232598403
2021/08/27,3235278023
2021/08/28,3264679381
2021/08/29,3204096643
2021/08/30,3026646913
2021/08/31,3484990958
2021/09/01,3906117945
2021/09/02,4672426382
2021/09/03,4848951650
2021/09/04,4560305159
2021/09/05,4430814988
2021/09/06,4423858873
2021/09/07,5025305267
2021/09/08,5065286762
2021/09/09,4900025889
2021/09/10,4842329462
2021/09/11,4463473962
2021/09/12,4654888548
2021/09/13,4716289395
2021/09/14,4857359816
2021/09/15,4832985307
2021/09/16,4365210855
2021/09/17,4199250460
2021/09/18,4319143755
2021/09/19,4476671367
2021/09/20,4547401380
2021/09/21,3646194917
2021/09/22,3491697307
2021/09/23,3363824019
2021/09/24,3947780482
2021/09/25,4390266407
2021/09/26,4565404664
2021/09/27,4640576384
2021/09/28,4739905512
2021/09/29,4664455820
2021/09/30,4789412281
2021/10/01,4718603576
2021/10/02,4789011609
2021/10/03,4797955073
2021/10/04,4604362503
2021/10/05,4630416747
2021/10/06,4727483899
2021/10/07,4891219927
2021/10/08,4327683971
2021/10/09,4258925367
2021/10/10,3642799437
2021/10/11,3644667998
2021/10/12,3594185484
2021/10/13,3561507134
2021/10/14,5160174871
2021/10/15,5576520073
2021/10/16,5390697356
2021/10/17,5146943689
2021/10/18,5066291312
2021/10/19,5037670158
2021/10/20,5045538221
2021/10/21,5625372159
2021/10/22,5683891172
2021/10/23,5403394470
2021/10/24,5417444747
2021/10/25,5288809025
2021/10/26,5168411550
2021/10/27,5444216839
2021/10/28,4586124046
2021/10/29,5130454253
2021/10/30,5225600657
2021/10/31,5233596301
2021/11/01,5228837482
2021/11/02,5282265364
2021/11/03,6069981129
2021/11/04,5748923246
2021/11/05,5737137832
2021/11/06,5664797782
2021/11/07,5593456304
2021/11/08,5514825499
2021/11/09,5463677029
2021/11/10,5272869351
2021/11/11,5241941609
2021/11/12,4688368841
2021/11/13,4706150906
2021/11/14,4695049414
2021/11/15,6655284734
2021/11/16,6701882454
2021/11/17,6150316951
2021/11/18,6149999845
2021/11/19,6151156235
2021/11/20,6094651674
2021/11/21,5647321113
2021/11/22,5668498822
2021/11/23,5685899620
2021/11/24,5683102163
2021/11/25,5719352990
2021/11/26,5899824352
2021/11/27,6063352508
2021/11/28,6301615587
2021/11/29,3922111346
2021/11/30,4412377790
2021/12/01,4919282695
2021/12/02,4921557249
2021/12/03,5064351272
2021/12/04,5480359404
2021/12/05,5494653409
2021/12/06,5837533197
2021/12/07,5779308504
2021/12/08,5798023829
2021/12/09,5721712545
2021/12/10,5637957400
2021/12/11,5532160102
2021/12/12,5887088531
2021/12/13,5879408914
2021/12/14,5611568420
2021/12/15,5399953786
2021/12/16,5417070571
2021/12/17,5372074910
2021/12/18,4861141050
2021/12/19,5395397992
2021/12/20,4475201210
2021/12/21,4192229514
2021/12/22,4078484789
2021/12/23,3962384914
2021/12/24,3785039088
2021/12/25,3751544564
2021/12/26,3692973924
2021/12/27,3041385565
2021/12/28,2815461537
2021/12/29,2712617982
2021/12/30,4228918733
2021/12/31,4389762433
2022/01/01,4491804203
2022/01/02,4522458794
2022/01/03,4621742610
2022/01/04,4627315157
2022/01/05,4716357154
2022/01/06,4943521997
2022/01/07,5023474128
2022/01/08,5115709819
2022/01/09,5113320531
2022/01/10,5137108419
2022/01/11,5151798962
2022/01/12,5157412260
2022/01/13,3953413532
2022/01/14,3679666291
2022/01/15,3770478478
2022/01/16,3723760683
2022/01/17,3686463426
2022/01/18,3676696515
2022/01/19,3518779027
2022/01/20,2858663174
2022/01/21,4105054818
2022/01/22,4447257296
2022/01/23,4200416836
2022/01/24,4320859735
2022/01/25,4285666665
2022/01/26,4292722842
2022/01/27,4285989796
2022/01/28,4280552705
2022/01/29,4180763135
2022/01/30,4053310208
2022/01/31,3999473082
2022/02/01,3937080143
2022/02/02,4079411969
2022/02/03,4073863890
2022/02/04,2788958699
2022/02/05,2368512945
2022/02/06,2812321205
2022/02/07,2448456078
2022/02/08,2457684491
2022/02/09,2282245485
2022/02/10,2991747719
2022/02/11,3083718999
2022/02/12,3148969904
2022/02/13,3372775907
2022/02/14,3387512912
2022/02/15,3394494953
2022/02/16,3396538773
2022/02/17,3311608121
2022/02/18,3292768010
2022/02/19,3551627980
2022/02/20,3458643764
2022/02/21,3382896394
2022/02/22,3377035724
2022/02/23,3360924692
2022/02/24,3554102458
2022/02/25,3399029520
2022/02/26,3455105457
2022/02/27,3428324875
2022/02/28,3436187354
2022/03/01,3503457208
2022/03/02,3505086105
2022/03/03,3496060799
2022/03/04,3506134943
2022/03/05,3458255896
2022/03/06,3678406482
2022/03/07,3680322180
2022/03/08,3652041359
2022/03/09,3663380751
2022/03/10,2387320275
2022/03/11,2288223926
2022/03/12,2582550931
2022/03/13,2730127348
2022/03/14,2684921941
2022/03/15,2872229339
2022/03/16,2841437746
2022/03/17,2853699512
2022/03/18,2944967590
2022/03/19,2901003552
2022/03/20,2860178833
2022/03/21,2875899152
2022/03/22,3119485513
2022/03/23,3118683085
2022/03/24,3239479834
2022/03/25,3335531117
2022/03/26,3208475493
2022/03/27,3064097898
2022/03/28,3045650729
2022/03/29,3169375270
2022/03/30,3328157173
2022/03/31,3416314168
2022/04/01,3510697724
2022/04/02,3512296092
2022/04/03,3273289020
2022/04/04,3284109383
2022/04/05,3234010393
2022/04/06,3237093935
2022/04/07,3234722613
2022/04/08,3214872958
2022/04/09,3049048819
2022/04/10,3161538718
2022/04/11,3231771469
2022/04/12,3044246798
2022/04/13,2906041565
2022/04/14,2759978438
2022/04/15,2483290373
2022/04/16,2524941319
2022/04/17,2537741615
2022/04/18,2536423682
2022/04/19,2523309230
2022/04/20,2953367562
2022/04/21,2853544836
2022/04/22,2858904891
2022/04/23,3004914480
2022/04/24,3027277671
2022/04/25,2845870124
2022/04/26,2866235676
2022/04/27,2859413481
2022/04/28,2878067556
2022/04/29,3228600228
2022/04/30,3261271785
2022/05/01,3147594203
2022/05/02,3331514728
2022/05/03,3579236192
2022/05/04,3274515624
2022/05/05,3282765791
2022/05/06,3284079039
2022/05/07,3042189666
2022/05/08,2726109276
2022/05/09,3378811507
2022/05/10,3725493230
2022/05/11,4882840220
2022/05/12,7012711037
2022/05/13,7129844483
2022/05/14,7170362636
2022/05/15,7465391296
2022/05/16,7471010241
2022/05/17,7638384551
2022/05/18,7697452340
2022/05/19,7772415468
2022/05/20,7776684698
2022/05/21,7957750592
2022/05/22,8136263820
2022/05/23,8045880463
2022/05/24,8060454193
2022/05/25,7428886903
2022/05/26,4272336388
2022/05/27,3268349235
2022/05/28,3411413634
2022/05/29,3524354705
2022/05/30,2884251192
2022/05/31,2902359623
2022/06/01,2883067667
2022/06/02,2867681409
2022/06/03,2742987925
2022/06/04,2834267660
2022/06/05,2951348636
2022/06/06,2877713896
2022/06/07,2886989564
2022/06/08,2858692991
2022/06/09,2399422881
2022/06/10,2204650276
2022/06/11,2421788203
2022/06/12,2296433815
2022/06/13,4025362797
2022/06/14,4287221624
2022/06/15,4392701715
2022/06/16,4395867502
2022/06/17,4337438994
2022/06/18,4040835788
2022/06/19,3836908701
2022/06/20,3822241813
2022/06/21,3917582612
2022/06/22,3934093949
2022/06/23,3936046969
2022/06/24,4043364711
2022/06/25,4214704957
2022/06/26,4428116318
2022/06/27,2945190475
2022/06/28,2285032577
2022/06/29,1732215798
2022/06/30,1506189059
2022/07/01,1391350175
2022/07/02,1358562830
2022/07/03,1593385113
2022/07/04,1553036592
2022/07/05,1540997387
2022/07/06,1539007902
2022/07/07,1899968110
2022/07/08,1899487944
2022/07/09,1978917677
2022/07/10,1973507060
2022/07/11,1972015572
2022/07/12,1974606173
2022/07/13,1812370315
2022/07/14,1728841152
2022/07/15,1928667417
2022/07/16,1868995565
2022/07/17,1713510607
2022/07/18,2043135303
2022/07/19,2762763187
2022/07/20,2750001776
2022/07/21,3545282122
2022/07/22,3550996867
2022/07/23,3501018163
2022/07/24,3522109535
2022/07/25,3483927731
2022/07/26,3473022754
2022/07/27,3473344296
2022/07/28,3454782675
2022/07/29,3450598794
2022/07/30,3473804311
2022/07/31,3551193394
2022/08/01,3487511891
2022/08/02,3059493780
2022/08/03,3074188686
2022/08/04,1712626661
2022/08/05,1714218013
2022/08/06,1674754988
2022/08/07,1564143031
2022/08/08,1564428183
2022/08/09,1570490765
2022/08/10,1790496728
2022/08/11,1689021412
2022/08/12,1560392008
2022/08/13,1499733575
2022/08/14,1393679604
2022/08/15,1466904200
2022/08/16,1473856529
2022/08/17,2004822218
2022/08/18,1978666509
2022/08/19,2007358109
2022/08/20,1990663437
2022/08/21,2105512257
2022/08/22,2167592903
2022/08/23,2203440752
2022/08/24,2028248665
2022/08/25,1978580475
2022/08/26,1980893757
2022/08/27,1994348862
2022/08/28,1965986231
2022/08/29,1950773404
2022/08/30,1960761911
2022/08/31,1260523076
2022/09/01,1300348177
2022/09/02,1504236720
2022/09/03,1559547331
2022/09/04,1654623228
2022/09/05,1640216364
2022/09/06,2489127658
2022/09/07,2493611327
2022/09/08,2476152511
2022/09/09,2500550913
2022/09/10,2570267523
2022/09/11,2645885354
2022/09/12,2817500564
