Date,fee_to_reward14stdUSD
2016/06/02,0.066
2016/06/03,0.068
2016/06/04,0.07
2016/06/05,0.071
2016/06/06,0.072
2016/06/07,0.089
2016/06/08,0.089
2016/06/09,0.09
2016/06/10,0.09
2016/06/11,0.065
2016/06/12,0.063
2016/06/13,0.064
2016/06/14,0.065
2016/06/15,0.065
2016/06/16,0.066
2016/06/17,0.286
2016/06/18,0.42
2016/06/19,0.416
2016/06/20,0.412
2016/06/21,0.412
2016/06/22,0.408
2016/06/23,0.407
2016/06/24,0.405
2016/06/25,0.404
2016/06/26,0.405
2016/06/27,0.407
2016/06/28,0.408
2016/06/29,0.404
2016/06/30,0.402
2016/07/01,0.328
2016/07/02,0.109
2016/07/03,0.11
2016/07/04,0.112
2016/07/05,0.1
2016/07/06,0.099
2016/07/07,0.1
2016/07/08,0.1
2016/07/09,0.101
2016/07/10,0.1
2016/07/11,0.1
2016/07/12,0.1
2016/07/13,0.097
2016/07/14,0.042
2016/07/15,0.036
2016/07/16,0.036
2016/07/17,0.04
2016/07/18,0.041
2016/07/19,0.041
2016/07/20,0.082
2016/07/21,0.081
2016/07/22,0.081
2016/07/23,0.077
2016/07/24,0.077
2016/07/25,0.078
2016/07/26,0.08
2016/07/27,0.079
2016/07/28,0.088
2016/07/29,0.088
2016/07/30,0.085
2016/07/31,0.081
2016/08/01,0.078
2016/08/02,0.077
2016/08/03,0.051
2016/08/04,0.052
2016/08/05,0.053
2016/08/06,0.056
2016/08/07,0.057
2016/08/08,0.064
2016/08/09,0.062
2016/08/10,0.062
2016/08/11,0.043
2016/08/12,0.038
2016/08/13,0.04
2016/08/14,0.041
2016/08/15,0.042
2016/08/16,0.042
2016/08/17,0.042
2016/08/18,0.042
2016/08/19,0.042
2016/08/20,0.042
2016/08/21,0.042
2016/08/22,0.018
2016/08/23,0.068
2016/08/24,0.068
2016/08/25,0.068
2016/08/26,0.068
2016/08/27,0.068
2016/08/28,0.067
2016/08/29,0.067
2016/08/30,0.067
2016/08/31,0.066
2016/09/01,0.066
2016/09/02,0.069
2016/09/03,0.068
2016/09/04,0.072
2016/09/05,0.072
2016/09/06,0.039
2016/09/07,0.038
2016/09/08,0.04
2016/09/09,0.042
2016/09/10,0.043
2016/09/11,0.041
2016/09/12,0.041
2016/09/13,0.041
2016/09/14,0.04
2016/09/15,0.04
2016/09/16,0.041
2016/09/17,0.039
2016/09/18,0.032
2016/09/19,0.034
2016/09/20,0.034
2016/09/21,0.035
2016/09/22,0.053
2016/09/23,0.054
2016/09/24,0.07
2016/09/25,0.076
2016/09/26,0.133
2016/09/27,0.143
2016/09/28,0.143
2016/09/29,0.141
2016/09/30,0.142
2016/10/01,0.146
2016/10/02,0.144
2016/10/03,0.132
2016/10/04,0.127
2016/10/05,0.113
2016/10/06,0.117
2016/10/07,0.117
2016/10/08,0.121
2016/10/09,0.121
2016/10/10,0.093
2016/10/11,0.09
2016/10/12,0.091
2016/10/13,0.109
2016/10/14,0.106
2016/10/15,0.101
2016/10/16,0.099
2016/10/17,0.1
2016/10/18,0.105
2016/10/19,0.112
2016/10/20,0.111
2016/10/21,0.112
2016/10/22,0.123
2016/10/23,0.134
2016/10/24,0.135
2016/10/25,0.133
2016/10/26,0.135
2016/10/27,0.123
2016/10/28,0.122
2016/10/29,0.122
2016/10/30,0.122
2016/10/31,0.118
2016/11/01,0.087
2016/11/02,0.043
2016/11/03,0.038
2016/11/04,0.041
2016/11/05,0.043
2016/11/06,0.045
2016/11/07,0.038
2016/11/08,0.032
2016/11/09,0.033
2016/11/10,0.033
2016/11/11,0.037
2016/11/12,0.037
2016/11/13,0.037
2016/11/14,0.039
2016/11/15,0.035
2016/11/16,0.036
2016/11/17,0.036
2016/11/18,0.031
2016/11/19,0.03
2016/11/20,0.025
2016/11/21,0.023
2016/11/22,0.023
2016/11/23,0.073
2016/11/24,0.078
2016/11/25,0.082
2016/11/26,0.092
2016/11/27,0.132
2016/11/28,0.163
2016/11/29,0.174
2016/11/30,0.174
2016/12/01,0.175
2016/12/02,0.177
2016/12/03,0.178
2016/12/04,0.18
2016/12/05,0.181
2016/12/06,0.183
2016/12/07,0.181
2016/12/08,0.183
2016/12/09,0.185
2016/12/10,0.184
2016/12/11,0.156
2016/12/12,0.103
2016/12/13,0.021
2016/12/14,0.021
2016/12/15,0.021
2016/12/16,0.02
2016/12/17,0.016
2016/12/18,0.016
2016/12/19,0.017
2016/12/20,0.024
2016/12/21,0.04
2016/12/22,0.041
2016/12/23,0.041
2016/12/24,0.042
2016/12/25,0.046
2016/12/26,0.049
2016/12/27,0.049
2016/12/28,0.049
2016/12/29,0.05
2016/12/30,0.052
2016/12/31,0.053
2017/01/01,0.054
2017/01/02,0.055
2017/01/03,0.053
2017/01/04,0.042
2017/01/05,0.041
2017/01/06,0.041
2017/01/07,0.04
2017/01/08,0.037
2017/01/09,0.032
2017/01/10,0.033
2017/01/11,0.033
2017/01/12,0.031
2017/01/13,0.027
2017/01/14,0.027
2017/01/15,0.023
2017/01/16,0.021
2017/01/17,0.021
2017/01/18,0.02
2017/01/19,0.02
2017/01/20,0.02
2017/01/21,0.019
2017/01/22,0.02
2017/01/23,0.019
2017/01/24,0.021
2017/01/25,0.022
2017/01/26,0.022
2017/01/27,0.022
2017/01/28,0.02
2017/01/29,0.019
2017/01/30,0.019
2017/01/31,0.018
2017/02/01,0.019
2017/02/02,0.018
2017/02/03,0.018
2017/02/04,0.017
2017/02/05,0.017
2017/02/06,0.017
2017/02/07,0.022
2017/02/08,0.025
2017/02/09,0.026
2017/02/10,0.031
2017/02/11,0.03
2017/02/12,0.029
2017/02/13,0.045
2017/02/14,0.045
2017/02/15,0.058
2017/02/16,0.057
2017/02/17,0.056
2017/02/18,0.052
2017/02/19,0.051
2017/02/20,0.049
2017/02/21,0.052
2017/02/22,0.053
2017/02/23,0.052
2017/02/24,0.053
2017/02/25,0.051
2017/02/26,0.051
2017/02/27,0.045
2017/02/28,0.046
2017/03/01,0.034
2017/03/02,0.036
2017/03/03,0.035
2017/03/04,0.035
2017/03/05,0.031
2017/03/06,0.031
2017/03/07,0.028
2017/03/08,0.027
2017/03/09,0.028
2017/03/10,0.031
2017/03/11,0.031
2017/03/12,0.028
2017/03/13,0.052
2017/03/14,0.066
2017/03/15,0.069
2017/03/16,0.087
2017/03/17,0.097
2017/03/18,0.094
2017/03/19,0.09
2017/03/20,0.085
2017/03/21,0.081
2017/03/22,0.072
2017/03/23,0.069
2017/03/24,0.068
2017/03/25,0.062
2017/03/26,0.057
2017/03/27,0.059
2017/03/28,0.057
2017/03/29,0.057
2017/03/30,0.049
2017/03/31,0.044
2017/04/01,0.045
2017/04/02,0.043
2017/04/03,0.043
2017/04/04,0.042
2017/04/05,0.041
2017/04/06,0.041
2017/04/07,0.041
2017/04/08,0.046
2017/04/09,0.045
2017/04/10,0.042
2017/04/11,0.043
2017/04/12,0.051
2017/04/13,0.051
2017/04/14,0.048
2017/04/15,0.047
2017/04/16,0.05
2017/04/17,0.047
2017/04/18,0.05
2017/04/19,0.057
2017/04/20,0.057
2017/04/21,0.072
2017/04/22,0.069
2017/04/23,0.067
2017/04/24,0.067
2017/04/25,0.065
2017/04/26,0.064
2017/04/27,0.07
2017/04/28,0.068
2017/04/29,0.063
2017/04/30,0.053
2017/05/01,0.067
2017/05/02,0.087
2017/05/03,0.087
2017/05/04,0.087
2017/05/05,0.086
2017/05/06,0.085
2017/05/07,0.084
2017/05/08,0.082
2017/05/09,0.084
2017/05/10,0.083
2017/05/11,0.088
2017/05/12,0.087
2017/05/13,0.077
2017/05/14,0.072
2017/05/15,0.095
2017/05/16,0.114
2017/05/17,0.227
2017/05/18,0.238
2017/05/19,0.248
2017/05/20,0.241
2017/05/21,0.241
2017/05/22,0.242
2017/05/23,0.302
2017/05/24,0.353
2017/05/25,0.347
2017/05/26,0.329
2017/05/27,0.3
2017/05/28,0.266
2017/05/29,0.245
2017/05/30,0.289
2017/05/31,0.577
2017/06/01,0.567
2017/06/02,0.573
2017/06/03,0.552
2017/06/04,0.529
2017/06/05,0.515
2017/06/06,0.516
2017/06/07,0.518
2017/06/08,0.513
2017/06/09,0.501
2017/06/10,0.485
2017/06/11,0.47
2017/06/12,0.559
2017/06/13,0.559
2017/06/14,0.429
2017/06/15,0.427
2017/06/16,0.425
2017/06/17,0.425
2017/06/18,0.427
2017/06/19,0.416
2017/06/20,0.878
2017/06/21,1.392
2017/06/22,1.503
2017/06/23,1.491
2017/06/24,1.482
2017/06/25,1.465
2017/06/26,1.475
2017/06/27,1.457
2017/06/28,1.423
2017/06/29,1.372
2017/06/30,1.323
2017/07/01,1.271
2017/07/02,1.222
2017/07/03,1.151
2017/07/04,1.112
2017/07/05,0.762
2017/07/06,0.64
2017/07/07,0.639
2017/07/08,0.542
2017/07/09,0.592
2017/07/10,0.539
2017/07/11,0.543
2017/07/12,0.368
2017/07/13,0.3
2017/07/14,0.304
2017/07/15,0.304
2017/07/16,0.307
2017/07/17,0.266
2017/07/18,0.366
2017/07/19,0.346
2017/07/20,0.356
2017/07/21,0.359
2017/07/22,0.383
2017/07/23,0.36
2017/07/24,0.353
2017/07/25,0.366
2017/07/26,0.361
2017/07/27,0.36
2017/07/28,0.361
2017/07/29,0.405
2017/07/30,0.439
2017/07/31,0.45
2017/08/01,0.324
2017/08/02,0.305
2017/08/03,0.304
2017/08/04,0.306
2017/08/05,0.293
2017/08/06,0.292
2017/08/07,0.341
2017/08/08,0.374
2017/08/09,0.377
2017/08/10,0.406
2017/08/11,0.459
2017/08/12,0.448
2017/08/13,0.396
2017/08/14,0.376
2017/08/15,0.418
2017/08/16,0.99
2017/08/17,1.065
2017/08/18,1.233
2017/08/19,1.193
2017/08/20,1.17
2017/08/21,1.174
2017/08/22,1.184
2017/08/23,1.167
2017/08/24,1.17
2017/08/25,1.169
2017/08/26,1.169
2017/08/27,1.162
2017/08/28,1.154
2017/08/29,1.209
2017/08/30,1.01
2017/08/31,1.216
2017/09/01,1.115
2017/09/02,1.111
2017/09/03,1.086
2017/09/04,1.104
2017/09/05,1.182
2017/09/06,1.422
2017/09/07,1.509
2017/09/08,1.584
2017/09/09,1.503
2017/09/10,1.405
2017/09/11,1.361
2017/09/12,1.362
2017/09/13,1.353
2017/09/14,1.338
2017/09/15,1.364
2017/09/16,1.345
2017/09/17,1.285
2017/09/18,1.325
2017/09/19,1.367
2017/09/20,1.206
2017/09/21,1.132
2017/09/22,0.906
2017/09/23,0.919
2017/09/24,0.933
2017/09/25,0.922
2017/09/26,0.92
2017/09/27,0.92
2017/09/28,0.911
2017/09/29,0.813
2017/09/30,0.621
2017/10/01,0.595
2017/10/02,0.588
2017/10/03,0.572
2017/10/04,0.5
2017/10/05,0.392
2017/10/06,0.381
2017/10/07,0.357
2017/10/08,0.327
2017/10/09,0.328
2017/10/10,0.335
2017/10/11,0.389
2017/10/12,0.407
2017/10/13,0.443
2017/10/14,0.442
2017/10/15,0.409
2017/10/16,0.446
2017/10/17,0.641
2017/10/18,0.814
2017/10/19,0.95
2017/10/20,0.924
2017/10/21,1.066
2017/10/22,1.21
2017/10/23,1.248
2017/10/24,1.216
2017/10/25,1.144
2017/10/26,1.071
2017/10/27,0.874
2017/10/28,0.749
2017/10/29,0.574
2017/10/30,0.454
2017/10/31,0.442
2017/11/01,0.471
2017/11/02,0.504
2017/11/03,0.418
2017/11/04,0.441
2017/11/05,0.449
2017/11/06,0.455
2017/11/07,0.423
2017/11/08,0.434
2017/11/09,0.44
2017/11/10,0.44
2017/11/11,0.437
2017/11/12,0.423
2017/11/13,0.425
2017/11/14,0.445
2017/11/15,0.488
2017/11/16,0.461
2017/11/17,0.484
2017/11/18,0.451
2017/11/19,0.381
2017/11/20,0.38
2017/11/21,0.388
2017/11/22,0.402
2017/11/23,0.408
2017/11/24,0.393
2017/11/25,0.346
2017/11/26,0.331
2017/11/27,0.34
2017/11/28,0.381
2017/11/29,0.429
2017/11/30,0.451
2017/12/01,0.472
2017/12/02,0.408
2017/12/03,0.368
2017/12/04,0.993
2017/12/05,1.863
2017/12/06,2.843
2017/12/07,4.37
2017/12/08,5.382
2017/12/09,5.875
2017/12/10,6.046
2017/12/11,5.932
2017/12/12,5.755
2017/12/13,5.49
2017/12/14,5.17
2017/12/15,4.694
2017/12/16,3.99
2017/12/17,3.205
2017/12/18,2.859
2017/12/19,2.696
2017/12/20,2.681
2017/12/21,2.45
2017/12/22,2.005
2017/12/23,1.741
2017/12/24,1.712
2017/12/25,2.181
2017/12/26,2.496
2017/12/27,2.69
2017/12/28,2.693
2017/12/29,2.685
2017/12/30,2.655
2017/12/31,2.718
2018/01/01,2.824
2018/01/02,2.723
2018/01/03,2.391
2018/01/04,2.01
2018/01/05,3.82
2018/01/06,5.55
2018/01/07,6.139
2018/01/08,6.54
2018/01/09,6.823
2018/01/10,7.23
2018/01/11,7.143
2018/01/12,6.865
2018/01/13,6.49
2018/01/14,5.918
2018/01/15,5.042
2018/01/16,4.3
2018/01/17,3.617
2018/01/18,3.007
2018/01/19,3.219
2018/01/20,3.137
2018/01/21,3.618
2018/01/22,4.008
2018/01/23,3.961
2018/01/24,3.345
2018/01/25,3.149
2018/01/26,3.396
2018/01/27,3.554
2018/01/28,3.614
2018/01/29,3.318
2018/01/30,3.04
2018/01/31,2.747
2018/02/01,2.21
2018/02/02,1.823
2018/02/03,1.562
2018/02/04,1.599
2018/02/05,1.654
2018/02/06,1.528
2018/02/07,1.492
2018/02/08,1.677
2018/02/09,1.774
2018/02/10,1.807
2018/02/11,1.923
2018/02/12,1.894
2018/02/13,1.928
2018/02/14,1.92
2018/02/15,1.268
2018/02/16,0.932
2018/02/17,0.874
2018/02/18,0.835
2018/02/19,0.763
2018/02/20,0.562
2018/02/21,0.438
2018/02/22,0.454
2018/02/23,0.464
2018/02/24,0.428
2018/02/25,0.485
2018/02/26,0.538
2018/02/27,0.566
2018/02/28,0.606
2018/03/01,0.631
2018/03/02,0.638
2018/03/03,0.706
2018/03/04,0.661
2018/03/05,0.658
2018/03/06,0.618
2018/03/07,0.551
2018/03/08,0.557
2018/03/09,0.584
2018/03/10,0.699
2018/03/11,0.834
2018/03/12,0.837
2018/03/13,0.904
2018/03/14,0.796
2018/03/15,0.827
2018/03/16,0.707
2018/03/17,0.793
2018/03/18,0.799
2018/03/19,0.719
2018/03/20,0.702
2018/03/21,0.559
2018/03/22,0.462
2018/03/23,0.42
2018/03/24,0.422
2018/03/25,0.438
2018/03/26,0.333
2018/03/27,0.339
2018/03/28,0.333
2018/03/29,0.333
2018/03/30,0.34
2018/03/31,0.377
2018/04/01,0.471
2018/04/02,0.49
2018/04/03,0.495
2018/04/04,0.479
2018/04/05,0.541
2018/04/06,0.484
2018/04/07,0.528
2018/04/08,0.541
2018/04/09,0.521
2018/04/10,0.519
2018/04/11,0.508
2018/04/12,0.505
2018/04/13,0.563
2018/04/14,0.554
2018/04/15,0.532
2018/04/16,0.53
2018/04/17,0.533
2018/04/18,0.554
2018/04/19,0.498
2018/04/20,0.55
2018/04/21,0.49
2018/04/22,0.458
2018/04/23,0.444
2018/04/24,0.469
2018/04/25,0.477
2018/04/26,0.497
2018/04/27,0.531
2018/04/28,0.51
2018/04/29,0.508
2018/04/30,0.536
2018/05/01,0.496
2018/05/02,0.494
2018/05/03,0.547
2018/05/04,0.572
2018/05/05,0.508
2018/05/06,0.487
2018/05/07,0.455
2018/05/08,0.455
2018/05/09,0.461
2018/05/10,0.717
2018/05/11,0.85
2018/05/12,0.841
2018/05/13,0.84
2018/05/14,0.9
2018/05/15,0.929
2018/05/16,0.98
2018/05/17,1.086
2018/05/18,1.135
2018/05/19,1.068
2018/05/20,0.923
2018/05/21,0.817
2018/05/22,0.753
2018/05/23,0.702
2018/05/24,0.698
2018/05/25,0.693
2018/05/26,0.591
2018/05/27,0.564
2018/05/28,0.66
2018/05/29,0.706
2018/05/30,0.779
2018/05/31,1.064
2018/06/01,1.106
2018/06/02,1.136
2018/06/03,1.145
2018/06/04,1.137
2018/06/05,1.158
2018/06/06,1.162
2018/06/07,1.19
2018/06/08,1.257
2018/06/09,1.389
2018/06/10,1.475
2018/06/11,1.519
2018/06/12,1.544
2018/06/13,1.496
2018/06/14,1.11
2018/06/15,0.877
2018/06/16,0.959
2018/06/17,1.089
2018/06/18,1.066
2018/06/19,1.015
2018/06/20,0.739
2018/06/21,0.645
2018/06/22,0.736
2018/06/23,0.774
2018/06/24,0.785
2018/06/25,0.799
2018/06/26,0.811
2018/06/27,0.814
2018/06/28,0.797
2018/06/29,0.681
2018/06/30,2.839
2018/07/01,5.676
2018/07/02,9.818
2018/07/03,11.115
2018/07/04,11.416
2018/07/05,11.406
2018/07/06,11.688
2018/07/07,11.481
2018/07/08,11.046
2018/07/09,10.744
2018/07/10,10.501
2018/07/11,10.195
2018/07/12,9.602
2018/07/13,8.881
2018/07/14,8.884
2018/07/15,8.967
2018/07/16,8.058
2018/07/17,7.841
2018/07/18,7.971
2018/07/19,8.113
2018/07/20,7.398
2018/07/21,6.658
2018/07/22,6.836
2018/07/23,6.917
2018/07/24,6.996
2018/07/25,7.097
2018/07/26,7.141
2018/07/27,7.07
2018/07/28,5.542
2018/07/29,0.76
2018/07/30,0.734
2018/07/31,0.755
2018/08/01,0.779
2018/08/02,0.806
2018/08/03,0.731
2018/08/04,0.6
2018/08/05,0.66
2018/08/06,0.503
2018/08/07,2.061
2018/08/08,5.321
2018/08/09,6.517
2018/08/10,6.657
2018/08/11,6.641
2018/08/12,6.617
2018/08/13,6.569
2018/08/14,6.5
2018/08/15,6.419
2018/08/16,6.359
2018/08/17,6.466
2018/08/18,6.416
2018/08/19,6.354
2018/08/20,6.368
2018/08/21,6.451
2018/08/22,4.968
2018/08/23,3.374
2018/08/24,2.767
2018/08/25,2.818
2018/08/26,2.78
2018/08/27,2.815
2018/08/28,2.845
2018/08/29,2.852
2018/08/30,2.862
2018/08/31,0.976
2018/09/01,0.995
2018/09/02,1.015
2018/09/03,1.022
2018/09/04,1.009
2018/09/05,0.884
2018/09/06,0.893
2018/09/07,0.513
2018/09/08,0.473
2018/09/09,0.441
2018/09/10,0.431
2018/09/11,0.473
2018/09/12,0.512
2018/09/13,0.548
2018/09/14,0.557
2018/09/15,0.542
2018/09/16,0.505
2018/09/17,0.476
2018/09/18,0.476
2018/09/19,0.681
2018/09/20,0.682
2018/09/21,0.765
2018/09/22,0.757
2018/09/23,0.787
2018/09/24,0.795
2018/09/25,0.794
2018/09/26,0.802
2018/09/27,0.827
2018/09/28,0.856
2018/09/29,0.858
2018/09/30,0.772
2018/10/01,0.76
2018/10/02,0.758
2018/10/03,0.732
2018/10/04,0.757
2018/10/05,0.76
2018/10/06,0.906
2018/10/07,0.966
2018/10/08,0.98
2018/10/09,1.013
2018/10/10,1.012
2018/10/11,0.992
2018/10/12,0.927
2018/10/13,0.876
2018/10/14,0.924
2018/10/15,0.797
2018/10/16,0.565
2018/10/17,0.549
2018/10/18,0.533
2018/10/19,0.524
2018/10/20,0.476
2018/10/21,0.46
2018/10/22,0.449
2018/10/23,0.451
2018/10/24,0.472
2018/10/25,0.565
2018/10/26,0.583
2018/10/27,0.572
2018/10/28,0.532
2018/10/29,0.535
2018/10/30,0.523
2018/10/31,0.52
2018/11/01,0.507
2018/11/02,0.515
2018/11/03,0.509
2018/11/04,0.491
2018/11/05,0.527
2018/11/06,0.56
2018/11/07,0.556
2018/11/08,0.518
2018/11/09,0.504
2018/11/10,0.562
2018/11/11,0.623
2018/11/12,0.626
2018/11/13,0.643
2018/11/14,0.744
2018/11/15,0.878
2018/11/16,0.906
2018/11/17,0.888
2018/11/18,0.849
2018/11/19,0.943
2018/11/20,1.032
2018/11/21,1.035
2018/11/22,1.036
2018/11/23,1.02
2018/11/24,0.89
2018/11/25,0.666
2018/11/26,0.629
2018/11/27,0.619
2018/11/28,0.667
2018/11/29,0.77
2018/11/30,1.114
2018/12/01,1.041
2018/12/02,0.998
2018/12/03,0.994
2018/12/04,0.987
2018/12/05,0.991
2018/12/06,0.985
2018/12/07,0.995
2018/12/08,1.091
2018/12/09,1.218
2018/12/10,1.274
2018/12/11,1.327
2018/12/12,1.37
2018/12/13,1.318
2018/12/14,0.948
2018/12/15,0.961
2018/12/16,1.009
2018/12/17,0.92
2018/12/18,0.794
2018/12/19,0.542
2018/12/20,0.501
2018/12/21,0.459
2018/12/22,0.469
2018/12/23,0.452
2018/12/24,0.467
2018/12/25,0.482
2018/12/26,0.474
2018/12/27,0.492
2018/12/28,0.495
2018/12/29,0.496
2018/12/30,0.594
2018/12/31,0.62
2019/01/01,0.661
2019/01/02,0.652
2019/01/03,0.633
2019/01/04,0.617
2019/01/05,0.604
2019/01/06,0.623
2019/01/07,0.612
2019/01/08,0.586
2019/01/09,0.592
2019/01/10,0.596
2019/01/11,0.596
2019/01/12,0.634
2019/01/13,0.349
2019/01/14,0.614
2019/01/15,0.639
2019/01/16,0.649
2019/01/17,0.649
2019/01/18,0.652
2019/01/19,0.65
2019/01/20,0.643
2019/01/21,0.648
2019/01/22,0.714
2019/01/23,0.697
2019/01/24,0.703
2019/01/25,0.697
2019/01/26,0.635
2019/01/27,0.587
2019/01/28,0.494
2019/01/29,0.48
2019/01/30,0.489
2019/01/31,0.519
2019/02/01,0.53
2019/02/02,0.529
2019/02/03,0.542
2019/02/04,0.575
2019/02/05,0.535
2019/02/06,0.534
2019/02/07,0.525
2019/02/08,0.529
2019/02/09,0.51
2019/02/10,0.486
2019/02/11,0.491
2019/02/12,0.516
2019/02/13,0.607
2019/02/14,0.63
2019/02/15,0.796
2019/02/16,0.821
2019/02/17,0.81
2019/02/18,0.986
2019/02/19,1.071
2019/02/20,1.085
2019/02/21,1.055
2019/02/22,1.014
2019/02/23,0.885
2019/02/24,0.791
2019/02/25,0.831
2019/02/26,0.801
2019/02/27,0.766
2019/02/28,0.756
2019/03/01,0.766
2019/03/02,0.792
2019/03/03,0.874
2019/03/04,0.866
2019/03/05,0.857
2019/03/06,0.861
2019/03/07,0.868
2019/03/08,0.878
2019/03/09,0.901
2019/03/10,0.993
2019/03/11,0.931
2019/03/12,0.834
2019/03/13,0.789
2019/03/14,0.53
2019/03/15,0.529
2019/03/16,0.632
2019/03/17,0.696
2019/03/18,0.676
2019/03/19,0.677
2019/03/20,0.651
2019/03/21,0.907
2019/03/22,0.952
2019/03/23,0.955
2019/03/24,0.936
2019/03/25,0.962
2019/03/26,0.992
2019/03/27,1.042
2019/03/28,1.017
2019/03/29,1.023
2019/03/30,0.886
2019/03/31,0.723
2019/04/01,0.742
2019/04/02,0.861
2019/04/03,1.103
2019/04/04,1.07
2019/04/05,1.093
2019/04/06,1.095
2019/04/07,1.091
2019/04/08,1.09
2019/04/09,1.108
2019/04/10,1.289
2019/04/11,3.91
2019/04/12,4.799
2019/04/13,4.979
2019/04/14,5.011
2019/04/15,5.185
2019/04/16,5.622
2019/04/17,6.109
2019/04/18,6.531
2019/04/19,6.202
2019/04/20,6.273
2019/04/21,6.325
2019/04/22,6.428
2019/04/23,6.446
2019/04/24,6.692
2019/04/25,6.655
2019/04/26,6.571
2019/04/27,6.734
2019/04/28,6.838
2019/04/29,6.718
2019/04/30,6.1
2019/05/01,4.928
2019/05/02,2.047
2019/05/03,0.579
2019/05/04,0.566
2019/05/05,0.561
2019/05/06,0.595
2019/05/07,0.742
2019/05/08,0.76
2019/05/09,0.76
2019/05/10,0.783
2019/05/11,0.699
2019/05/12,0.62
2019/05/13,0.629
2019/05/14,0.775
2019/05/15,1.144
2019/05/16,1.987
2019/05/17,2.171
2019/05/18,2.091
2019/05/19,1.99
2019/05/20,1.958
2019/05/21,1.96
2019/05/22,1.944
2019/05/23,1.864
2019/05/24,1.814
2019/05/25,1.722
2019/05/26,1.728
2019/05/27,1.681
2019/05/28,1.672
2019/05/29,1.658
2019/05/30,1.288
2019/05/31,1.16
2019/06/01,1.168
2019/06/02,1.231
2019/06/03,1.232
2019/06/04,1.195
2019/06/05,1.168
2019/06/06,1.186
2019/06/07,1.207
2019/06/08,1.31
2019/06/09,1.318
2019/06/10,1.455
2019/06/11,1.454
2019/06/12,1.554
2019/06/13,1.531
2019/06/14,1.497
2019/06/15,1.538
2019/06/16,1.573
2019/06/17,1.706
2019/06/18,1.717
2019/06/19,1.723
2019/06/20,1.891
2019/06/21,1.925
2019/06/22,1.891
