Date,mediantransactionvalue90rsiUSD
2016/10/04,47.688
2016/10/05,50.018
2016/10/06,49.248
2016/10/07,50.612
2016/10/08,50.516
2016/10/09,50.527
2016/10/10,50.42
2016/10/11,50.443
2016/10/12,49.937
2016/10/13,48.044
2016/10/14,50.427
2016/10/15,50.5
2016/10/16,50.46
2016/10/17,50.429
2016/10/18,49.437
2016/10/19,50.461
2016/10/20,50.457
2016/10/21,48.559
2016/10/22,50.441
2016/10/23,50.424
2016/10/24,48.802
2016/10/25,49.629
2016/10/26,50.323
2016/10/27,50.303
2016/10/28,50.273
2016/10/29,50.147
2016/10/30,50.142
2016/10/31,50.25
2016/11/01,49.091
2016/11/02,49.367
2016/11/03,50.21
2016/11/04,50.234
2016/11/05,50.241
2016/11/06,50.231
2016/11/07,50.204
2016/11/08,50.196
2016/11/09,50.148
2016/11/10,50.13
2016/11/11,50.092
2016/11/12,50.028
2016/11/13,50.017
2016/11/14,50.002
2016/11/15,50.005
2016/11/16,50.038
2016/11/17,49.993
2016/11/18,49.921
2016/11/19,49.906
2016/11/20,49.893
2016/11/21,49.892
2016/11/22,48.017
2016/11/23,47.673
2016/11/24,49.926
2016/11/25,47.719
2016/11/26,49.482
2016/11/27,48.547
2016/11/28,48.637
2016/11/29,48.743
2016/11/30,49.052
2016/12/01,49.777
2016/12/02,49.663
2016/12/03,49.645
2016/12/04,49.345
2016/12/05,49.495
2016/12/06,49.4
2016/12/07,49.624
2016/12/08,49.807
2016/12/09,49.778
2016/12/10,49.759
2016/12/11,49.732
2016/12/12,49.772
2016/12/13,48.795
2016/12/14,48.522
2016/12/15,48.793
2016/12/16,48.836
2016/12/17,49.648
2016/12/18,49.7
2016/12/19,48.701
2016/12/20,49.044
2016/12/21,48.592
2016/12/22,48.137
2016/12/23,49.597
2016/12/24,49.62
2016/12/25,49.608
2016/12/26,49.614
2016/12/27,49.019
2016/12/28,48.97
2016/12/29,49.87
2016/12/30,48.931
2016/12/31,49.862
2017/01/01,49.926
2017/01/02,49.911
2017/01/03,49.271
2017/01/04,50.515
2017/01/05,50.524
2017/01/06,50.399
2017/01/07,50.335
2017/01/08,50.389
2017/01/09,50.51
2017/01/10,49.36
2017/01/11,50.396
2017/01/12,48.985
2017/01/13,48.579
2017/01/14,50.15
2017/01/15,49.055
2017/01/16,50.294
2017/01/17,49.46
2017/01/18,50.434
2017/01/19,50.451
2017/01/20,50.514
2017/01/21,50.571
2017/01/22,49.176
2017/01/23,49.646
2017/01/24,48.758
2017/01/25,49.183
2017/01/26,49.196
2017/01/27,49.301
2017/01/28,49.184
2017/01/29,50.221
2017/01/30,49.297
2017/01/31,50.58
2017/02/01,49.504
2017/02/02,50.583
2017/02/03,50.608
2017/02/04,50.732
2017/02/05,50.259
2017/02/06,50.362
2017/02/07,49.11
2017/02/08,49.219
2017/02/09,50.085
2017/02/10,49.614
2017/02/11,49.631
2017/02/12,50.592
2017/02/13,49.329
2017/02/14,49.796
2017/02/15,50.542
2017/02/16,51.106
2017/02/17,50.717
2017/02/18,51.092
2017/02/19,50.768
2017/02/20,50.076
2017/02/21,48.895
2017/02/22,49.55
2017/02/23,51.063
2017/02/24,50.748
2017/02/25,49.806
2017/02/26,51.224
2017/02/27,51.477
2017/02/28,51.717
2017/03/01,51.765
2017/03/02,52.28
2017/03/03,52.673
2017/03/04,52.58
2017/03/05,52.426
2017/03/06,52.588
2017/03/07,50.066
2017/03/08,52.025
2017/03/09,49.965
2017/03/10,51.942
2017/03/11,52.285
2017/03/12,52.822
2017/03/13,53.845
2017/03/14,54.083
2017/03/15,54.456
2017/03/16,56.453
2017/03/17,57.534
2017/03/18,55.833
2017/03/19,55.881
2017/03/20,56.62
2017/03/21,55.831
2017/03/22,56.047
2017/03/23,52.518
2017/03/24,56.19
2017/03/25,56.883
2017/03/26,52.703
2017/03/27,50.029
2017/03/28,52.067
2017/03/29,51.383
2017/03/30,52.912
2017/03/31,53.784
2017/04/01,51.613
2017/04/02,55.006
2017/04/03,54.354
2017/04/04,53.956
2017/04/05,53.872
2017/04/06,54.095
2017/04/07,49.194
2017/04/08,50.924
2017/04/09,50.013
2017/04/10,51.372
2017/04/11,50.636
2017/04/12,50.693
2017/04/13,51.04
2017/04/14,50.547
2017/04/15,50.332
2017/04/16,49.722
2017/04/17,50.988
2017/04/18,51.029
2017/04/19,51.087
2017/04/20,49.922
2017/04/21,49.747
2017/04/22,50.915
2017/04/23,50.517
2017/04/24,52.266
2017/04/25,49.405
2017/04/26,50.471
2017/04/27,50.05
2017/04/28,51.322
2017/04/29,52.063
2017/04/30,52.552
2017/05/01,52.576
2017/05/02,52.455
2017/05/03,52.464
2017/05/04,53.52
2017/05/05,58
2017/05/06,54.657
2017/05/07,55.797
2017/05/08,56.844
2017/05/09,56.285
2017/05/10,53.233
2017/05/11,51.1
2017/05/12,52.269
2017/05/13,50.857
2017/05/14,51.433
2017/05/15,50.078
2017/05/16,52.495
2017/05/17,55.099
2017/05/18,50.602
2017/05/19,53.753
2017/05/20,50.51
2017/05/21,50.939
2017/05/22,54.11
2017/05/23,52.4
2017/05/24,54.167
2017/05/25,54.404
2017/05/26,53.588
2017/05/27,52.9
2017/05/28,50.368
2017/05/29,51.685
2017/05/30,53.549
2017/05/31,59.856
2017/06/01,53.012
2017/06/02,50.594
2017/06/03,51.939
2017/06/04,51.142
2017/06/05,52.716
2017/06/06,52.36
2017/06/07,50.809
2017/06/08,50.906
2017/06/09,50.953
2017/06/10,53.109
2017/06/11,53.537
2017/06/12,57.177
2017/06/13,53.345
2017/06/14,52.694
2017/06/15,53.379
2017/06/16,51.335
2017/06/17,51.357
2017/06/18,51.046
2017/06/19,51.103
2017/06/20,59.406
2017/06/21,58.5
2017/06/22,51.832
2017/06/23,51.224
2017/06/24,51.257
2017/06/25,50.227
2017/06/26,52.064
2017/06/27,50.023
2017/06/28,49.831
2017/06/29,50.025
2017/06/30,50.12
2017/07/01,49.99
2017/07/02,49.483
2017/07/03,49.438
2017/07/04,49.5
2017/07/05,49.421
2017/07/06,49.503
2017/07/07,48.585
2017/07/08,49.36
2017/07/09,49.299
2017/07/10,49.268
2017/07/11,49.672
2017/07/12,49.321
2017/07/13,49.176
2017/07/14,49.288
2017/07/15,49.618
2017/07/16,49.309
2017/07/17,49.387
2017/07/18,49.484
2017/07/19,49.397
2017/07/20,49.352
2017/07/21,49.321
2017/07/22,49.273
2017/07/23,49.245
2017/07/24,49.252
2017/07/25,49.542
2017/07/26,49.391
2017/07/27,49.52
2017/07/28,49.278
2017/07/29,49.591
2017/07/30,49.223
2017/07/31,49.448
2017/08/01,49.907
2017/08/02,49.895
2017/08/03,49.467
2017/08/04,49.286
2017/08/05,49.522
2017/08/06,49.375
2017/08/07,49.686
2017/08/08,49.533
2017/08/09,50.347
2017/08/10,49.583
2017/08/11,49.5
2017/08/12,49.505
2017/08/13,49.526
2017/08/14,49.111
2017/08/15,50.064
2017/08/16,49.951
2017/08/17,49.688
2017/08/18,50.527
2017/08/19,49.081
2017/08/20,49.5
2017/08/21,49.777
2017/08/22,49.504
2017/08/23,49.684
2017/08/24,49.642
2017/08/25,49.688
2017/08/26,49.157
2017/08/27,49.048
2017/08/28,49.684
2017/08/29,49.775
2017/08/30,49.812
2017/08/31,50.87
2017/09/01,49.864
2017/09/02,49.754
2017/09/03,49.668
2017/09/04,49.639
2017/09/05,49.542
2017/09/06,49.038
2017/09/07,48.988
2017/09/08,48.803
2017/09/09,48.639
2017/09/10,48.997
2017/09/11,49.566
2017/09/12,49.596
2017/09/13,49.399
2017/09/14,49.408
2017/09/15,49.854
2017/09/16,49.416
2017/09/17,48.914
2017/09/18,49.046
2017/09/19,49.567
2017/09/20,49.575
2017/09/21,49.069
2017/09/22,49.153
2017/09/23,49.176
2017/09/24,48.974
2017/09/25,49.038
2017/09/26,48.981
2017/09/27,49.021
2017/09/28,49.023
2017/09/29,48.816
2017/09/30,48.804
2017/10/01,49.033
2017/10/02,49.176
2017/10/03,49.086
2017/10/04,49.109
2017/10/05,49.021
2017/10/06,49.024
2017/10/07,49.074
2017/10/08,49.075
2017/10/09,48.618
2017/10/10,49.067
2017/10/11,48.822
2017/10/12,48.702
2017/10/13,49.911
2017/10/14,49.284
2017/10/15,49.159
2017/10/16,48.389
2017/10/17,48.393
2017/10/18,48.391
2017/10/19,48.39
2017/10/20,48.39
2017/10/21,48.39
2017/10/22,48.4
2017/10/23,48.404
2017/10/24,48.392
2017/10/25,48.39
2017/10/26,48.39
2017/10/27,48.39
2017/10/28,48.39
2017/10/29,48.39
2017/10/30,48.39
2017/10/31,48.39
2017/11/01,48.39
2017/11/02,48.473
2017/11/03,48.395
2017/11/04,48.395
2017/11/05,48.395
2017/11/06,48.395
2017/11/07,48.395
2017/11/08,48.465
2017/11/09,48.547
2017/11/10,48.795
2017/11/11,48.488
2017/11/12,49.978
2017/11/13,48.993
2017/11/14,49.095
2017/11/15,49.527
2017/11/16,48.68
2017/11/17,49.357
2017/11/18,48.72
2017/11/19,48.97
2017/11/20,48.567
2017/11/21,49.683
2017/11/22,49.687
2017/11/23,49.774
2017/11/24,49.901
2017/11/25,48.72
2017/11/26,48.776
2017/11/27,50.062
2017/11/28,50.064
2017/11/29,50.836
2017/11/30,50.021
2017/12/01,49.466
2017/12/02,49.361
2017/12/03,49.194
2017/12/04,50.105
2017/12/05,50.267
2017/12/06,54.699
2017/12/07,50.652
2017/12/08,49.923
2017/12/09,49.485
2017/12/10,49.349
2017/12/11,49.595
2017/12/12,50.511
2017/12/13,51.682
2017/12/14,53.039
2017/12/15,52.14
2017/12/16,51.145
2017/12/17,51.264
2017/12/18,52.49
2017/12/19,53.846
2017/12/20,56.525
2017/12/21,56.577
2017/12/22,57.092
2017/12/23,52.182
2017/12/24,51.489
2017/12/25,51.143
2017/12/26,51.914
2017/12/27,52.421
2017/12/28,52.117
2017/12/29,55.303
2017/12/30,57.77
2017/12/31,51.737
2018/01/01,51.394
2018/01/02,53.73
2018/01/03,57.52
2018/01/04,65.175
2018/01/05,59.111
2018/01/06,54.571
2018/01/07,53.864
2018/01/08,54.613
2018/01/09,56.658
2018/01/10,56.973
2018/01/11,55.451
2018/01/12,52.664
2018/01/13,51.434
2018/01/14,51.119
2018/01/15,53.901
2018/01/16,55.275
2018/01/17,54.974
2018/01/18,53.237
2018/01/19,50.511
2018/01/20,49.553
2018/01/21,52.363
2018/01/22,50.563
2018/01/23,50.284
2018/01/24,50.194
2018/01/25,49.495
2018/01/26,50.571
2018/01/27,50.133
2018/01/28,49.81
2018/01/29,50.666
2018/01/30,50.551
2018/01/31,50.494
2018/02/01,52.06
2018/02/02,50.93
2018/02/03,49.747
2018/02/04,49.439
2018/02/05,49.872
2018/02/06,49.819
2018/02/07,49.664
2018/02/08,49.22
2018/02/09,49.245
2018/02/10,49.053
2018/02/11,48.657
2018/02/12,48.784
2018/02/13,48.934
2018/02/14,49.33
2018/02/15,49.381
2018/02/16,49.118
2018/02/17,48.682
2018/02/18,48.845
2018/02/19,48.664
2018/02/20,48.558
2018/02/21,48.659
2018/02/22,48.66
2018/02/23,48.656
2018/02/24,48.523
2018/02/25,48.53
2018/02/26,48.705
2018/02/27,48.709
2018/02/28,48.906
2018/03/01,48.732
2018/03/02,48.553
2018/03/03,48.537
2018/03/04,48.546
2018/03/05,48.68
2018/03/06,48.79
2018/03/07,49.456
2018/03/08,48.713
2018/03/09,48.871
2018/03/10,48.701
2018/03/11,48.575
2018/03/12,48.65
2018/03/13,48.584
2018/03/14,48.734
2018/03/15,48.707
2018/03/16,48.59
2018/03/17,48.59
2018/03/18,48.589
2018/03/19,48.663
2018/03/20,48.593
2018/03/21,48.6
2018/03/22,48.727
2018/03/23,48.721
2018/03/24,48.928
2018/03/25,48.663
2018/03/26,48.727
2018/03/27,48.698
2018/03/28,48.691
2018/03/29,48.867
2018/03/30,48.705
2018/03/31,48.612
2018/04/01,48.613
2018/04/02,48.613
2018/04/03,48.613
2018/04/04,48.603
2018/04/05,48.603
2018/04/06,48.603
2018/04/07,48.605
2018/04/08,48.603
2018/04/09,48.609
2018/04/10,48.619
2018/04/11,48.604
2018/04/12,48.606
2018/04/13,48.61
2018/04/14,48.603
2018/04/15,48.605
2018/04/16,48.612
2018/04/17,48.604
2018/04/18,48.605
2018/04/19,48.604
2018/04/20,48.604
2018/04/21,48.606
2018/04/22,48.607
2018/04/23,48.616
2018/04/24,48.609
2018/04/25,48.606
2018/04/26,48.604
2018/04/27,48.604
2018/04/28,48.604
2018/04/29,48.604
2018/04/30,48.625
2018/05/01,48.615
2018/05/02,48.626
2018/05/03,48.638
2018/05/04,52.201
2018/05/05,48.783
2018/05/06,48.829
2018/05/07,48.756
2018/05/08,48.754
2018/05/09,48.754
2018/05/10,48.751
2018/05/11,48.763
2018/05/12,48.752
2018/05/13,48.754
2018/05/14,48.836
2018/05/15,48.769
2018/05/16,48.765
2018/05/17,48.771
2018/05/18,48.778
2018/05/19,48.755
2018/05/20,48.755
2018/05/21,48.771
2018/05/22,48.756
2018/05/23,48.771
2018/05/24,48.771
2018/05/25,48.756
2018/05/26,48.756
2018/05/27,48.756
2018/05/28,48.781
2018/05/29,48.757
2018/05/30,48.778
2018/05/31,48.792
2018/06/01,48.768
2018/06/02,48.758
2018/06/03,48.758
2018/06/04,48.761
2018/06/05,48.758
2018/06/06,48.767
2018/06/07,48.758
2018/06/08,48.758
2018/06/09,48.758
2018/06/10,48.758
2018/06/11,48.761
2018/06/12,48.758
2018/06/13,48.758
2018/06/14,48.766
2018/06/15,48.762
2018/06/16,48.759
2018/06/17,48.759
2018/06/18,48.759
2018/06/19,48.759
2018/06/20,48.759
2018/06/21,48.759
2018/06/22,48.762
2018/06/23,48.759
2018/06/24,48.762
2018/06/25,48.76
2018/06/26,48.76
2018/06/27,48.759
2018/06/28,48.762
2018/06/29,48.765
2018/06/30,48.759
2018/07/01,48.759
2018/07/02,49.997
2018/07/03,48.805
2018/07/04,50.044
2018/07/05,49.087
2018/07/06,49.669
2018/07/07,49.033
2018/07/08,48.869
2018/07/09,48.861
2018/07/10,48.861
2018/07/11,48.861
2018/07/12,48.861
2018/07/13,48.861
2018/07/14,48.888
2018/07/15,49.117
2018/07/16,48.869
2018/07/17,48.869
2018/07/18,48.869
2018/07/19,48.869
2018/07/20,48.869
2018/07/21,48.869
2018/07/22,48.869
2018/07/23,48.869
2018/07/24,48.869
2018/07/25,48.869
2018/07/26,48.869
2018/07/27,48.869
2018/07/28,48.869
2018/07/29,48.869
2018/07/30,48.869
2018/07/31,48.871
2018/08/01,48.869
2018/08/02,48.869
2018/08/03,48.869
2018/08/04,48.869
2018/08/05,48.869
2018/08/06,48.869
2018/08/07,49.081
2018/08/08,50.786
2018/08/09,50.412
2018/08/10,49.544
2018/08/11,48.906
2018/08/12,48.906
2018/08/13,48.906
2018/08/14,48.91
2018/08/15,48.906
2018/08/16,48.906
2018/08/17,49.495
2018/08/18,48.924
2018/08/19,48.924
2018/08/20,48.924
2018/08/21,48.924
2018/08/22,48.924
2018/08/23,48.93
2018/08/24,48.94
2018/08/25,48.932
2018/08/26,48.929
2018/08/27,48.925
2018/08/28,48.954
2018/08/29,48.934
2018/08/30,48.928
2018/08/31,48.946
2018/09/01,48.926
2018/09/02,48.926
2018/09/03,48.931
2018/09/04,48.96
2018/09/05,48.969
2018/09/06,49.125
2018/09/07,48.947
2018/09/08,48.931
2018/09/09,48.931
2018/09/10,48.964
2018/09/11,48.947
2018/09/12,48.944
2018/09/13,48.978
2018/09/14,48.97
2018/09/15,48.942
2018/09/16,48.944
2018/09/17,48.939
2018/09/18,48.958
2018/09/19,49.038
2018/09/20,49.064
2018/09/21,49.291
2018/09/22,49.03
2018/09/23,48.982
2018/09/24,49.124
2018/09/25,49.025
2018/09/26,49.025
2018/09/27,49.146
2018/09/28,49.153
2018/09/29,49.154
2018/09/30,49.065
2018/10/01,49.129
2018/10/02,48.976
2018/10/03,48.938
2018/10/04,48.944
2018/10/05,48.938
2018/10/06,48.938
2018/10/07,48.94
2018/10/08,48.941
2018/10/09,48.938
2018/10/10,48.959
2018/10/11,48.943
2018/10/12,48.939
2018/10/13,48.939
2018/10/14,48.939
2018/10/15,48.956
2018/10/16,48.945
2018/10/17,48.941
2018/10/18,48.939
2018/10/19,48.939
2018/10/20,48.941
2018/10/21,48.939
2018/10/22,48.939
2018/10/23,48.947
2018/10/24,49.066
2018/10/25,48.976
2018/10/26,48.987
2018/10/27,48.943
2018/10/28,48.95
2018/10/29,48.95
2018/10/30,48.943
2018/10/31,48.948
2018/11/01,48.943
2018/11/02,48.943
2018/11/03,48.943
2018/11/04,48.943
2018/11/05,48.965
2018/11/06,48.944
2018/11/07,48.944
2018/11/08,48.944
2018/11/09,48.989
2018/11/10,48.949
2018/11/11,48.945
2018/11/12,48.95
2018/11/13,48.95
2018/11/14,48.998
2018/11/15,49.076
2018/11/16,48.948
2018/11/17,48.948
2018/11/18,48.948
2018/11/19,49.182
2018/11/20,48.987
2018/11/21,48.955
2018/11/22,48.955
2018/11/23,48.955
2018/11/24,48.955
2018/11/25,48.97
2018/11/26,48.957
2018/11/27,48.955
2018/11/28,48.955
2018/11/29,48.955
2018/11/30,48.987
2018/12/01,48.956
2018/12/02,48.956
2018/12/03,48.965
2018/12/04,48.957
2018/12/05,48.957
2018/12/06,48.957
2018/12/07,48.982
2018/12/08,48.97
2018/12/09,48.963
2018/12/10,48.965
2018/12/11,48.957
2018/12/12,48.957
2018/12/13,48.957
2018/12/14,48.957
2018/12/15,48.957
2018/12/16,48.964
2018/12/17,48.957
2018/12/18,48.957
2018/12/19,48.957
2018/12/20,48.957
2018/12/21,48.957
2018/12/22,48.957
2018/12/23,48.957
2018/12/24,48.957
2018/12/25,48.957
2018/12/26,48.957
2018/12/27,48.957
2018/12/28,48.957
2018/12/29,48.957
2018/12/30,49.009
2018/12/31,48.959
2019/01/01,48.959
2019/01/02,48.959
2019/01/03,48.959
2019/01/04,48.959
2019/01/05,48.959
2019/01/06,48.959
2019/01/07,48.959
2019/01/08,48.965
2019/01/09,48.959
2019/01/10,48.959
2019/01/11,48.963
2019/01/12,48.959
2019/01/13,48.959
2019/01/14,49.065
2019/01/15,49.031
2019/01/16,48.962
2019/01/17,48.962
2019/01/18,48.962
2019/01/19,48.962
2019/01/20,48.962
2019/01/21,48.962
2019/01/22,48.962
2019/01/23,48.962
2019/01/24,48.962
2019/01/25,48.962
2019/01/26,48.962
2019/01/27,48.962
2019/01/28,48.992
2019/01/29,48.963
2019/01/30,48.963
2019/01/31,48.963
2019/02/01,48.963
2019/02/02,48.963
2019/02/03,48.963
2019/02/04,48.963
2019/02/05,48.963
2019/02/06,48.963
2019/02/07,48.963
2019/02/08,48.963
2019/02/09,48.963
2019/02/10,48.963
2019/02/11,48.963
2019/02/12,48.963
2019/02/13,48.963
2019/02/14,48.963
2019/02/15,48.963
2019/02/16,48.963
2019/02/17,48.963
2019/02/18,48.969
2019/02/19,48.963
2019/02/20,48.963
2019/02/21,48.963
2019/02/22,48.963
2019/02/23,48.963
2019/02/24,48.963
2019/02/25,48.963
2019/02/26,48.963
2019/02/27,48.963
2019/02/28,48.963
2019/03/01,48.963
2019/03/02,48.963
2019/03/03,48.963
2019/03/04,48.963
2019/03/05,48.963
2019/03/06,48.963
2019/03/07,48.963
2019/03/08,48.963
2019/03/09,48.963
2019/03/10,48.963
2019/03/11,48.963
2019/03/12,48.963
2019/03/13,48.963
2019/03/14,48.963
2019/03/15,48.963
2019/03/16,48.963
2019/03/17,48.963
2019/03/18,48.963
2019/03/19,48.963
2019/03/20,48.963
2019/03/21,48.963
2019/03/22,48.963
2019/03/23,48.963
2019/03/24,48.963
2019/03/25,48.963
2019/03/26,48.963
2019/03/27,48.963
2019/03/28,48.963
2019/03/29,48.963
2019/03/30,48.963
2019/03/31,48.963
2019/04/01,48.963
2019/04/02,48.963
2019/04/03,48.963
2019/04/04,48.963
2019/04/05,48.963
2019/04/06,48.963
2019/04/07,48.998
2019/04/08,49.012
2019/04/09,49.002
2019/04/10,48.963
2019/04/11,48.963
2019/04/12,49.055
2019/04/13,48.988
2019/04/14,48.966
2019/04/15,48.981
2019/04/16,48.966
2019/04/17,48.966
2019/04/18,48.966
2019/04/19,48.966
2019/04/20,48.966
2019/04/21,48.966
2019/04/22,48.966
2019/04/23,48.966
2019/04/24,48.966
2019/04/25,48.966
2019/04/26,48.966
2019/04/27,48.966
2019/04/28,48.966
2019/04/29,48.966
2019/04/30,48.966
2019/05/01,48.966
2019/05/02,48.966
2019/05/03,48.966
2019/05/04,48.966
2019/05/05,48.966
2019/05/06,48.966
2019/05/07,48.966
2019/05/08,48.966
2019/05/09,48.966
2019/05/10,48.966
2019/05/11,48.966
2019/05/12,48.966
2019/05/13,48.966
2019/05/14,48.966
2019/05/15,48.966
2019/05/16,49.087
2019/05/17,48.97
2019/05/18,48.97
2019/05/19,48.97
2019/05/20,48.97
2019/05/21,48.97
2019/05/22,48.97
2019/05/23,48.97
2019/05/24,48.97
2019/05/25,48.97
2019/05/26,48.97
2019/05/27,48.97
2019/05/28,48.97
2019/05/29,48.97
2019/05/30,48.97
2019/05/31,48.97
2019/06/01,48.97
2019/06/02,48.97
2019/06/03,48.97
2019/06/04,48.97
2019/06/05,48.97
2019/06/06,48.97
2019/06/07,48.97
2019/06/08,48.97
2019/06/09,48.97
2019/06/10,48.97
2019/06/11,48.97
2019/06/12,49.409
2019/06/13,48.983
2019/06/14,48.983
2019/06/15,48.983
2019/06/16,49.414
2019/06/17,48.995
2019/06/18,48.995
2019/06/19,48.995
2019/06/20,48.995
2019/06/21,48.995
2019/06/22,48.995
