Date,price90wmaUSD
2016/08/19,12.028
2016/08/20,11.996
2016/08/21,11.964
2016/08/22,11.935
2016/08/23,11.905
2016/08/24,11.874
2016/08/25,11.846
2016/08/26,11.821
2016/08/27,11.794
2016/08/28,11.764
2016/08/29,11.732
2016/08/30,11.704
2016/08/31,11.681
2016/09/01,11.678
2016/09/02,11.672
2016/09/03,11.664
2016/09/04,11.65
2016/09/05,11.638
2016/09/06,11.624
2016/09/07,11.61
2016/09/08,11.595
2016/09/09,11.582
2016/09/10,11.572
2016/09/11,11.568
2016/09/12,11.563
2016/09/13,11.563
2016/09/14,11.565
2016/09/15,11.569
2016/09/16,11.58
2016/09/17,11.599
2016/09/18,11.622
2016/09/19,11.647
2016/09/20,11.689
2016/09/21,11.734
2016/09/22,11.764
2016/09/23,11.798
2016/09/24,11.826
2016/09/25,11.854
2016/09/26,11.88
2016/09/27,11.909
2016/09/28,11.942
2016/09/29,11.973
2016/09/30,12.004
2016/10/01,12.034
2016/10/02,12.064
2016/10/03,12.096
2016/10/04,12.13
2016/10/05,12.159
2016/10/06,12.181
2016/10/07,12.198
2016/10/08,12.205
2016/10/09,12.21
2016/10/10,12.207
2016/10/11,12.205
2016/10/12,12.201
2016/10/13,12.199
2016/10/14,12.197
2016/10/15,12.194
2016/10/16,12.192
2016/10/17,12.189
2016/10/18,12.198
2016/10/19,12.202
2016/10/20,12.203
2016/10/21,12.204
2016/10/22,12.205
2016/10/23,12.205
2016/10/24,12.204
2016/10/25,12.195
2016/10/26,12.185
2016/10/27,12.173
2016/10/28,12.158
2016/10/29,12.131
2016/10/30,12.103
2016/10/31,12.087
2016/11/01,12.06
2016/11/02,12.038
2016/11/03,12.015
2016/11/04,11.995
2016/11/05,11.976
2016/11/06,11.955
2016/11/07,11.933
2016/11/08,11.909
2016/11/09,11.881
2016/11/10,11.852
2016/11/11,11.82
2016/11/12,11.781
2016/11/13,11.743
2016/11/14,11.703
2016/11/15,11.665
2016/11/16,11.628
2016/11/17,11.589
2016/11/18,11.542
2016/11/19,11.495
2016/11/20,11.447
2016/11/21,11.4
2016/11/22,11.359
2016/11/23,11.318
2016/11/24,11.27
2016/11/25,11.219
2016/11/26,11.169
2016/11/27,11.113
2016/11/28,11.051
2016/11/29,10.977
2016/11/30,10.908
2016/12/01,10.841
2016/12/02,10.764
2016/12/03,10.686
2016/12/04,10.604
2016/12/05,10.514
2016/12/06,10.416
2016/12/07,10.34
2016/12/08,10.28
2016/12/09,10.219
2016/12/10,10.156
2016/12/11,10.093
2016/12/12,10.033
2016/12/13,9.976
2016/12/14,9.918
2016/12/15,9.854
2016/12/16,9.786
2016/12/17,9.717
2016/12/18,9.652
2016/12/19,9.587
2016/12/20,9.52
2016/12/21,9.458
2016/12/22,9.394
2016/12/23,9.326
2016/12/24,9.257
2016/12/25,9.188
2016/12/26,9.122
2016/12/27,9.055
2016/12/28,8.991
2016/12/29,8.948
2016/12/30,8.909
2016/12/31,8.866
2017/01/01,8.83
2017/01/02,8.794
2017/01/03,8.773
2017/01/04,8.789
2017/01/05,8.807
2017/01/06,8.814
2017/01/07,8.817
2017/01/08,8.825
2017/01/09,8.844
2017/01/10,8.862
2017/01/11,8.872
2017/01/12,8.871
2017/01/13,8.873
2017/01/14,8.875
2017/01/15,8.881
2017/01/16,8.885
2017/01/17,8.898
2017/01/18,8.915
2017/01/19,8.934
2017/01/20,8.96
2017/01/21,8.991
2017/01/22,9.023
2017/01/23,9.054
2017/01/24,9.082
2017/01/25,9.109
2017/01/26,9.136
2017/01/27,9.162
2017/01/28,9.189
2017/01/29,9.215
2017/01/30,9.242
2017/01/31,9.271
2017/02/01,9.301
2017/02/02,9.332
2017/02/03,9.365
2017/02/04,9.408
2017/02/05,9.451
2017/02/06,9.494
2017/02/07,9.541
2017/02/08,9.586
2017/02/09,9.627
2017/02/10,9.665
2017/02/11,9.709
2017/02/12,9.753
2017/02/13,9.796
2017/02/14,9.86
2017/02/15,9.936
2017/02/16,10.01
2017/02/17,10.083
2017/02/18,10.155
2017/02/19,10.226
2017/02/20,10.297
2017/02/21,10.363
2017/02/22,10.431
2017/02/23,10.5
2017/02/24,10.574
2017/02/25,10.654
2017/02/26,10.742
2017/02/27,10.849
2017/02/28,10.977
2017/03/01,11.107
2017/03/02,11.284
2017/03/03,11.495
2017/03/04,11.696
2017/03/05,11.881
2017/03/06,12.078
2017/03/07,12.264
2017/03/08,12.42
2017/03/09,12.56
2017/03/10,12.718
2017/03/11,12.908
2017/03/12,13.151
2017/03/13,13.497
2017/03/14,13.867
2017/03/15,14.271
2017/03/16,14.892
2017/03/17,15.628
2017/03/18,16.204
2017/03/19,16.781
2017/03/20,17.438
2017/03/21,18.075
2017/03/22,18.667
2017/03/23,19.26
2017/03/24,19.942
2017/03/25,20.712
2017/03/26,21.469
2017/03/27,22.217
2017/03/28,22.939
2017/03/29,23.704
2017/03/30,24.47
2017/03/31,25.169
2017/04/01,25.858
2017/04/02,26.527
2017/04/03,27.094
2017/04/04,27.605
2017/04/05,28.162
2017/04/06,28.672
2017/04/07,29.147
2017/04/08,29.647
2017/04/09,30.122
2017/04/10,30.58
2017/04/11,31.04
2017/04/12,31.5
2017/04/13,32.049
2017/04/14,32.575
2017/04/15,33.092
2017/04/16,33.611
2017/04/17,34.115
2017/04/18,34.636
2017/04/19,35.167
2017/04/20,35.658
2017/04/21,36.147
2017/04/22,36.616
2017/04/23,37.074
2017/04/24,37.553
2017/04/25,38.022
2017/04/26,38.521
2017/04/27,39.135
2017/04/28,39.929
2017/04/29,40.789
2017/04/30,41.685
2017/05/01,42.711
2017/05/02,43.673
2017/05/03,44.634
2017/05/04,45.745
2017/05/05,46.996
2017/05/06,48.196
2017/05/07,49.417
2017/05/08,50.527
2017/05/09,51.511
2017/05/10,52.549
2017/05/11,53.571
2017/05/12,54.597
2017/05/13,55.553
2017/05/14,56.54
2017/05/15,57.547
2017/05/16,58.504
2017/05/17,59.39
2017/05/18,60.395
2017/05/19,61.803
2017/05/20,63.477
2017/05/21,65.312
2017/05/22,67.776
2017/05/23,70.214
2017/05/24,73.125
2017/05/25,76.155
2017/05/26,78.771
2017/05/27,80.725
2017/05/28,83.059
2017/05/29,85.555
2017/05/30,88.683
2017/05/31,92.181
2017/06/01,95.584
2017/06/02,98.901
2017/06/03,102.132
2017/06/04,105.7
2017/06/05,109.375
2017/06/06,113.228
2017/06/07,117.096
2017/06/08,120.818
2017/06/09,124.709
2017/06/10,129.253
2017/06/11,134.619
2017/06/12,140.533
2017/06/13,146.747
2017/06/14,152.615
2017/06/15,157.358
2017/06/16,162.535
2017/06/17,167.847
2017/06/18,173.189
2017/06/19,178.342
2017/06/20,183.48
2017/06/21,187.926
2017/06/22,192.102
2017/06/23,196.298
2017/06/24,200.259
2017/06/25,203.648
2017/06/26,206.174
2017/06/27,208.296
2017/06/28,211.353
2017/06/29,214.721
2017/06/30,217.716
2017/07/01,220.129
2017/07/02,222.461
2017/07/03,224.994
2017/07/04,227.419
2017/07/05,229.504
2017/07/06,231.586
2017/07/07,233.364
2017/07/08,234.802
2017/07/09,236.249
2017/07/10,237.27
2017/07/11,237.575
2017/07/12,238.01
2017/07/13,238.529
2017/07/14,238.732
2017/07/15,238.631
2017/07/16,237.884
2017/07/17,237.44
2017/07/18,237.613
2017/07/19,238.198
2017/07/20,238.646
2017/07/21,239.188
2017/07/22,239.702
2017/07/23,240.252
2017/07/24,240.725
2017/07/25,240.827
2017/07/26,240.662
2017/07/27,240.499
2017/07/28,240.195
2017/07/29,239.654
2017/07/30,239.322
2017/07/31,238.912
2017/08/01,238.925
2017/08/02,239.004
2017/08/03,239.07
2017/08/04,239.122
2017/08/05,239.465
2017/08/06,240.275
2017/08/07,241.158
2017/08/08,242.32
2017/08/09,243.835
2017/08/10,245.347
2017/08/11,246.808
2017/08/12,248.481
2017/08/13,249.713
2017/08/14,251.002
2017/08/15,251.969
2017/08/16,253.005
2017/08/17,254.22
2017/08/18,255.293
2017/08/19,256.153
2017/08/20,256.998
2017/08/21,258.399
2017/08/22,259.595
2017/08/23,260.913
2017/08/24,262.252
2017/08/25,263.78
2017/08/26,265.227
2017/08/27,266.782
2017/08/28,268.453
2017/08/29,270.481
2017/08/30,272.89
2017/08/31,275.383
2017/09/01,277.985
2017/09/02,279.847
2017/09/03,281.465
2017/09/04,282.325
2017/09/05,282.847
2017/09/06,284.027
2017/09/07,285.179
2017/09/08,286.055
2017/09/09,286.538
2017/09/10,286.84
2017/09/11,287.228
2017/09/12,287.759
2017/09/13,287.72
2017/09/14,287.211
2017/09/15,286.352
2017/09/16,285.958
2017/09/17,285.487
2017/09/18,285.822
2017/09/19,286.151
2017/09/20,286.472
2017/09/21,286.584
2017/09/22,286.397
2017/09/23,286.496
2017/09/24,286.826
2017/09/25,287.279
2017/09/26,287.743
2017/09/27,288.305
2017/09/28,289.035
2017/09/29,289.505
2017/09/30,290.15
2017/10/01,290.769
2017/10/02,291.366
2017/10/03,291.824
2017/10/04,292.272
2017/10/05,292.711
2017/10/06,293.297
2017/10/07,294.058
2017/10/08,294.862
2017/10/09,295.431
2017/10/10,295.919
2017/10/11,296.416
2017/10/12,296.986
2017/10/13,297.93
2017/10/14,299.232
2017/10/15,300.285
2017/10/16,301.464
2017/10/17,302.276
2017/10/18,302.617
2017/10/19,303.048
2017/10/20,303.391
2017/10/21,303.525
2017/10/22,303.601
2017/10/23,303.429
2017/10/24,303.638
2017/10/25,303.65
2017/10/26,303.659
2017/10/27,303.628
2017/10/28,303.536
2017/10/29,303.583
2017/10/30,303.715
2017/10/31,303.835
2017/11/01,303.756
2017/11/02,303.347
2017/11/03,303.15
2017/11/04,303.033
2017/11/05,302.869
2017/11/06,302.708
2017/11/07,302.491
2017/11/08,302.386
2017/11/09,302.657
2017/11/10,302.759
2017/11/11,302.784
2017/11/12,302.848
2017/11/13,303.039
2017/11/14,303.503
2017/11/15,304.129
2017/11/16,304.599
2017/11/17,305.119
2017/11/18,305.694
2017/11/19,306.709
2017/11/20,307.852
2017/11/21,309.075
2017/11/22,310.321
2017/11/23,312.255
2017/11/24,314.875
2017/11/25,318.29
2017/11/26,321.476
2017/11/27,325.003
2017/11/28,328.403
2017/11/29,331.799
2017/11/30,334.366
2017/12/01,337.12
2017/12/02,340.257
2017/12/03,343.503
2017/12/04,346.612
2017/12/05,349.641
2017/12/06,352.158
2017/12/07,354.359
2017/12/08,357.077
2017/12/09,360.345
2017/12/10,362.902
2017/12/11,365.828
2017/12/12,370.792
2017/12/13,377.953
2017/12/14,385.966
2017/12/15,393.032
2017/12/16,400.526
2017/12/17,408.427
2017/12/18,416.615
2017/12/19,426.635
2017/12/20,435.957
2017/12/21,445.411
2017/12/22,451.933
2017/12/23,459.402
2017/12/24,465.288
2017/12/25,472.285
2017/12/26,479.797
2017/12/27,487.323
2017/12/28,493.799
2017/12/29,500.841
2017/12/30,507.038
2017/12/31,513.509
2018/01/01,520.525
2018/01/02,529.614
2018/01/03,539.38
2018/01/04,550.404
2018/01/05,561.908
2018/01/06,573.608
2018/01/07,587.006
2018/01/08,601.805
2018/01/09,617.799
2018/01/10,635.861
2018/01/11,651.544
2018/01/12,667.252
2018/01/13,685.365
2018/01/14,703.094
2018/01/15,720.19
2018/01/16,732.709
2018/01/17,741.081
2018/01/18,751.277
2018/01/19,761.387
2018/01/20,772.952
2018/01/21,783.475
2018/01/22,792.536
2018/01/23,800.468
2018/01/24,808.908
2018/01/25,818.389
2018/01/26,827.2
2018/01/27,836.522
2018/01/28,848.01
2018/01/29,859.322
2018/01/30,869.308
2018/01/31,878.214
2018/02/01,887.171
2018/02/02,891.957
2018/02/03,897.174
2018/02/04,901.158
2018/02/05,902.103
2018/02/06,900.792
2018/02/07,902.013
2018/02/08,903.466
2018/02/09,905.183
2018/02/10,907.622
2018/02/11,908.916
2018/02/12,910.79
2018/02/13,912.303
2018/02/14,914.519
2018/02/15,917.651
2018/02/16,920.685
2018/02/17,924.256
2018/02/18,927.213
2018/02/19,929.955
2018/02/20,932.517
2018/02/21,933.399
2018/02/22,933.33
2018/02/23,933.49
2018/02/24,933.517
2018/02/25,933.361
2018/02/26,933.579
2018/02/27,934.097
2018/02/28,934.319
2018/03/01,934.346
2018/03/02,934.206
2018/03/03,933.926
2018/03/04,933.391
2018/03/05,932.929
2018/03/06,931.738
2018/03/07,929.327
2018/03/08,925.881
2018/03/09,921.201
2018/03/10,917.304
2018/03/11,912.856
2018/03/12,908.633
2018/03/13,903.934
2018/03/14,898.474
2018/03/15,891.738
2018/03/16,885.181
2018/03/17,878.124
2018/03/18,869.4
2018/03/19,861.41
2018/03/20,853.594
2018/03/21,846.393
2018/03/22,838.793
2018/03/23,830.678
2018/03/24,822.916
2018/03/25,814.858
2018/03/26,806.349
2018/03/27,797.103
2018/03/28,787.663
2018/03/29,777.474
2018/03/30,766.71
2018/03/31,756.391
2018/04/01,745.728
2018/04/02,735.225
2018/04/03,725.186
2018/04/04,715.042
2018/04/05,704.753
2018/04/06,694.476
2018/04/07,684.619
2018/04/08,675.172
2018/04/09,666.105
2018/04/10,657.206
2018/04/11,648.905
2018/04/12,641.47
2018/04/13,635.42
2018/04/14,629.513
2018/04/15,624.215
2018/04/16,618.937
2018/04/17,613.811
2018/04/18,608.856
2018/04/19,604.662
2018/04/20,601.495
2018/04/21,598.898
2018/04/22,596.812
2018/04/23,595.196
2018/04/24,594.765
2018/04/25,593.415
2018/04/26,591.886
2018/04/27,591.214
2018/04/28,590.885
2018/04/29,590.852
2018/04/30,590.907
2018/05/01,590.531
2018/05/02,590.721
2018/05/03,592.232
2018/05/04,594.866
2018/05/05,598.124
2018/05/06,601.038
2018/05/07,602.861
2018/05/08,604.797
2018/05/09,606.543
2018/05/10,608.62
2018/05/11,609.503
2018/05/12,609.819
2018/05/13,610.887
2018/05/14,612.319
2018/05/15,613.894
2018/05/16,614.879
2018/05/17,616.028
2018/05/18,616.772
2018/05/19,617.985
2018/05/20,619.572
2018/05/21,621.125
2018/05/22,622.169
2018/05/23,621.798
2018/05/24,620.869
2018/05/25,620.171
2018/05/26,619.567
2018/05/27,618.57
2018/05/28,616.823
2018/05/29,615.259
2018/05/30,614.199
2018/05/31,613.439
2018/06/01,612.837
2018/06/02,612.574
2018/06/03,612.869
2018/06/04,613.026
2018/06/05,613.09
2018/06/06,613.414
2018/06/07,613.845
2018/06/08,614.152
2018/06/09,614.536
2018/06/10,613.953
2018/06/11,612.68
2018/06/12,611.343
2018/06/13,609.161
2018/06/14,607.262
2018/06/15,605.594
2018/06/16,603.832
2018/06/17,602.185
2018/06/18,600.564
2018/06/19,599.51
2018/06/20,598.506
2018/06/21,597.595
2018/06/22,595.729
2018/06/23,593.459
2018/06/24,590.761
2018/06/25,588.216
2018/06/26,585.522
2018/06/27,582.471
2018/06/28,579.443
2018/06/29,575.99
2018/06/30,573.255
2018/07/01,570.57
2018/07/02,568.058
2018/07/03,565.778
2018/07/04,563.363
2018/07/05,560.987
2018/07/06,558.518
2018/07/07,556.083
2018/07/08,554.026
2018/07/09,551.817
2018/07/10,548.886
2018/07/11,545.724
2018/07/12,542.444
2018/07/13,539.226
2018/07/14,535.98
2018/07/15,532.963
2018/07/16,530.424
2018/07/17,528.262
2018/07/18,526.413
2018/07/19,524.112
2018/07/20,521.503
2018/07/21,518.951
2018/07/22,516.519
2018/07/23,514.054
2018/07/24,511.821
2018/07/25,509.782
2018/07/26,507.81
2018/07/27,505.64
2018/07/28,503.579
2018/07/29,501.536
2018/07/30,499.407
2018/07/31,496.918
2018/08/01,494.046
2018/08/02,491.138
2018/08/03,488.193
2018/08/04,485.39
2018/08/05,482.565
2018/08/06,479.842
2018/08/07,477.102
2018/08/08,473.635
2018/08/09,470.152
2018/08/10,466.642
2018/08/11,462.38
2018/08/12,458.276
2018/08/13,453.98
2018/08/14,448.803
2018/08/15,444.249
2018/08/16,439.812
2018/08/17,435.734
2018/08/18,431.816
2018/08/19,427.87
2018/08/20,423.898
2018/08/21,419.729
2018/08/22,415.714
2018/08/23,411.603
2018/08/24,407.634
2018/08/25,403.815
2018/08/26,399.939
2018/08/27,396.195
2018/08/28,392.768
2018/08/29,389.494
2018/08/30,386.063
2018/08/31,382.683
2018/09/01,379.586
2018/09/02,376.656
2018/09/03,373.701
2018/09/04,370.768
2018/09/05,367.414
2018/09/06,363.293
2018/09/07,359.191
2018/09/08,354.945
2018/09/09,350.459
2018/09/10,346.03
2018/09/11,341.544
2018/09/12,336.822
2018/09/13,332.643
2018/09/14,328.886
2018/09/15,325.32
2018/09/16,321.811
2018/09/17,318.256
2018/09/18,314.569
2018/09/19,311.096
2018/09/20,307.729
2018/09/21,304.855
2018/09/22,302.276
2018/09/23,299.785
2018/09/24,297.215
2018/09/25,294.213
2018/09/26,291.281
2018/09/27,288.486
2018/09/28,285.895
2018/09/29,283.375
2018/09/30,281.047
2018/10/01,278.725
2018/10/02,276.417
2018/10/03,273.978
2018/10/04,271.684
2018/10/05,269.433
2018/10/06,267.303
2018/10/07,265.202
2018/10/08,263.235
2018/10/09,261.346
2018/10/10,259.445
2018/10/11,257.072
2018/10/12,254.636
2018/10/13,252.329
2018/10/14,250.106
2018/10/15,248.141
2018/10/16,246.272
2018/10/17,244.461
2018/10/18,242.652
2018/10/19,240.828
2018/10/20,239.111
2018/10/21,237.498
2018/10/22,235.897
2018/10/23,234.319
2018/10/24,232.828
2018/10/25,231.36
2018/10/26,229.966
2018/10/27,228.647
2018/10/28,227.399
2018/10/29,226.139
2018/10/30,224.848
2018/10/31,223.619
2018/11/01,222.473
2018/11/02,221.434
2018/11/03,220.436
2018/11/04,219.574
2018/11/05,218.874
2018/11/06,218.312
2018/11/07,217.925
2018/11/08,217.473
2018/11/09,216.976
2018/11/10,216.527
2018/11/11,216.087
2018/11/12,215.677
2018/11/13,215.231
2018/11/14,214.543
2018/11/15,213.459
2018/11/16,212.397
2018/11/17,211.286
2018/11/18,210.256
2018/11/19,208.875
2018/11/20,207.078
2018/11/21,205.197
2018/11/22,203.338
2018/11/23,201.284
2018/11/24,199.257
2018/11/25,196.998
2018/11/26,194.833
2018/11/27,192.582
2018/11/28,190.605
2018/11/29,188.707
2018/11/30,186.767
2018/12/01,184.89
2018/12/02,183.082
2018/12/03,181.19
2018/12/04,179.316
2018/12/05,177.405
2018/12/06,175.357
2018/12/07,173.073
2018/12/08,170.899
2018/12/09,168.812
2018/12/10,166.717
2018/12/11,164.585
2018/12/12,162.489
2018/12/13,160.399
2018/12/14,158.257
2018/12/15,156.115
2018/12/16,154.065
2018/12/17,152.114
2018/12/18,150.305
2018/12/19,148.719
2018/12/20,147.261
2018/12/21,145.945
2018/12/22,144.613
2018/12/23,143.71
2018/12/24,143.211
2018/12/25,142.349
2018/12/26,141.545
2018/12/27,140.613
2018/12/28,139.69
2018/12/29,139.117
2018/12/30,138.552
2018/12/31,137.979
2019/01/01,137.413
2019/01/02,137.157
2019/01/03,136.979
2019/01/04,136.834
2019/01/05,136.842
2019/01/06,136.794
2019/01/07,136.741
2019/01/08,136.624
2019/01/09,136.551
2019/01/10,136.15
2019/01/11,135.558
2019/01/12,134.966
2019/01/13,134.295
2019/01/14,133.641
2019/01/15,133.126
2019/01/16,132.529
2019/01/17,131.935
2019/01/18,131.357
2019/01/19,130.84
2019/01/20,130.296
2019/01/21,129.683
2019/01/22,129.103
2019/01/23,128.558
2019/01/24,127.997
2019/01/25,127.45
2019/01/26,126.931
2019/01/27,126.394
2019/01/28,125.696
2019/01/29,124.988
2019/01/30,124.347
2019/01/31,123.745
2019/02/01,123.134
2019/02/02,122.561
2019/02/03,122.031
2019/02/04,121.503
2019/02/05,120.994
2019/02/06,120.438
2019/02/07,119.935
2019/02/08,119.581
2019/02/09,119.445
2019/02/10,119.323
2019/02/11,119.28
2019/02/12,119.249
2019/02/13,119.279
2019/02/14,119.312
2019/02/15,119.352
2019/02/16,119.427
2019/02/17,119.589
2019/02/18,120.094
2019/02/19,120.726
2019/02/20,121.315
2019/02/21,121.91
2019/02/22,122.536
2019/02/23,123.232
2019/02/24,123.988
2019/02/25,124.396
2019/02/26,124.755
2019/02/27,125.105
2019/02/28,125.455
2019/03/01,125.792
2019/03/02,126.063
2019/03/03,126.315
2019/03/04,126.43
2019/03/05,126.633
2019/03/06,126.965
2019/03/07,127.3
2019/03/08,127.595
2019/03/09,127.884
2019/03/10,128.14
2019/03/11,128.34
2019/03/12,128.517
2019/03/13,128.664
2019/03/14,128.796
2019/03/15,128.981
2019/03/16,129.29
2019/03/17,129.539
2019/03/18,129.764
2019/03/19,129.973
2019/03/20,130.174
2019/03/21,130.353
2019/03/22,130.497
2019/03/23,130.65
2019/03/24,130.786
2019/03/25,130.899
2019/03/26,130.983
2019/03/27,131.155
2019/03/28,131.334
2019/03/29,131.553
2019/03/30,131.828
2019/03/31,132.072
2019/04/01,132.328
2019/04/02,132.824
2019/04/03,133.685
2019/04/04,134.335
2019/04/05,135.045
2019/04/06,135.8
2019/04/07,136.629
2019/04/08,137.703
2019/04/09,138.7
2019/04/10,139.745
2019/04/11,140.524
2019/04/12,141.214
2019/04/13,141.895
2019/04/14,142.561
2019/04/15,143.241
2019/04/16,143.876
2019/04/17,144.565
2019/04/18,145.38
2019/04/19,146.184
2019/04/20,147.003
2019/04/21,147.728
2019/04/22,148.453
2019/04/23,149.227
2019/04/24,149.822
2019/04/25,150.348
2019/04/26,150.689
2019/04/27,151.061
2019/04/28,151.437
2019/04/29,151.753
2019/04/30,152.118
2019/05/01,152.528
2019/05/02,152.911
2019/05/03,153.408
2019/05/04,153.844
2019/05/05,154.24
2019/05/06,154.713
2019/05/07,155.381
2019/05/08,155.884
2019/05/09,156.373
2019/05/10,156.914
2019/05/11,157.743
2019/05/12,158.662
2019/05/13,159.62
2019/05/14,160.846
2019/05/15,162.613
2019/05/16,164.978
2019/05/17,166.816
2019/05/18,168.619
2019/05/19,170.721
2019/05/20,172.708
2019/05/21,174.754
2019/05/22,176.781
2019/05/23,178.507
2019/05/24,180.395
2019/05/25,182.307
2019/05/26,184.203
2019/05/27,186.438
2019/05/28,188.685
2019/05/29,190.869
2019/05/30,193.156
2019/05/31,195.017
2019/06/01,197.078
2019/06/02,199.115
2019/06/03,200.993
2019/06/04,202.451
2019/06/05,203.858
2019/06/06,205.244
2019/06/07,206.707
2019/06/08,208.095
2019/06/09,209.27
2019/06/10,210.441
2019/06/11,211.68
2019/06/12,213.052
2019/06/13,214.577
2019/06/14,216.014
2019/06/15,217.629
2019/06/16,219.324
2019/06/17,220.996
2019/06/18,222.553
2019/06/19,224.075
2019/06/20,225.603
2019/06/21,227.501
2019/06/22,229.788
2019/06/23,232.147
