Date,hashrate30var
2016/04/10,5.8201602160139E+22
2016/04/11,5.6909318176104E+22
2016/04/12,5.5555401057141E+22
2016/04/13,5.4034378973887E+22
2016/04/14,5.2856940522787E+22
2016/04/15,5.3113776950196E+22
2016/04/16,5.3966172257286E+22
2016/04/17,5.1875378699968E+22
2016/04/18,5.3336899607484E+22
2016/04/19,5.4172901656152E+22
2016/04/20,5.4243419877871E+22
2016/04/21,5.4349637067781E+22
2016/04/22,4.8857901441298E+22
2016/04/23,4.7727210009307E+22
2016/04/24,4.6409160694538E+22
2016/04/25,4.7880018575617E+22
2016/04/26,4.6948567922262E+22
2016/04/27,4.4346490298242E+22
2016/04/28,4.3429663057907E+22
2016/04/29,4.3489417346764E+22
2016/04/30,4.6189356071806E+22
2016/05/01,4.750672470198E+22
2016/05/02,4.4172817855021E+22
2016/05/03,4.5275912510838E+22
2016/05/04,4.6367259731183E+22
2016/05/05,4.6942566685348E+22
2016/05/06,4.6280716025031E+22
2016/05/07,4.2120567971168E+22
2016/05/08,4.2017194484013E+22
2016/05/09,4.1191182378791E+22
2016/05/10,4.236467635593E+22
2016/05/11,3.9253659964131E+22
2016/05/12,3.5107089562166E+22
2016/05/13,3.6284885909158E+22
2016/05/14,3.5371197978701E+22
2016/05/15,3.5762184773011E+22
2016/05/16,3.5685007875063E+22
2016/05/17,3.3346171449493E+22
2016/05/18,3.5412748325023E+22
2016/05/19,3.8137979414358E+22
2016/05/20,4.2348297688269E+22
2016/05/21,4.6406736836602E+22
2016/05/22,4.7198673515284E+22
2016/05/23,4.932936580996E+22
2016/05/24,5.0764209581476E+22
2016/05/25,5.430492935813E+22
2016/05/26,5.5938090034268E+22
2016/05/27,5.6849909062928E+22
2016/05/28,5.9951475560367E+22
2016/05/29,6.3352578658663E+22
2016/05/30,6.7157629155505E+22
2016/05/31,6.8301112651816E+22
2016/06/01,6.485217560755E+22
2016/06/02,6.5252035880726E+22
2016/06/03,6.8440606047176E+22
2016/06/04,6.9687180028286E+22
2016/06/05,6.7880048627523E+22
2016/06/06,6.7222010455253E+22
2016/06/07,6.7007653990627E+22
2016/06/08,6.6171859476567E+22
2016/06/09,7.0357252237656E+22
2016/06/10,6.3358995566492E+22
2016/06/11,5.9992733755638E+22
2016/06/12,6.0808201180825E+22
2016/06/13,6.2820678850545E+22
2016/06/14,6.4563014951579E+22
2016/06/15,6.3100850853604E+22
2016/06/16,5.9493552693979E+22
2016/06/17,6.1958957118078E+22
2016/06/18,6.1701958600945E+22
2016/06/19,6.4133743682059E+22
2016/06/20,6.4574674446643E+22
2016/06/21,6.2151663829717E+22
2016/06/22,6.2708373899532E+22
2016/06/23,6.5394248955885E+22
2016/06/24,6.6950106792182E+22
2016/06/25,6.7406895974505E+22
2016/06/26,7.0229689542847E+22
2016/06/27,7.5827429819393E+22
2016/06/28,8.196822633553E+22
2016/06/29,8.2707200337327E+22
2016/06/30,8.1210500633001E+22
2016/07/01,7.8520744985563E+22
2016/07/02,7.642782313177E+22
2016/07/03,8.0875320023323E+22
2016/07/04,8.2557873576132E+22
2016/07/05,7.9863666262774E+22
2016/07/06,7.91172867803E+22
2016/07/07,7.6964015063591E+22
2016/07/08,7.4193406535897E+22
2016/07/09,7.4742402533861E+22
2016/07/10,6.7717061266224E+22
2016/07/11,6.5327768464547E+22
2016/07/12,6.2000283964946E+22
2016/07/13,6.2727336821333E+22
2016/07/14,6.1878454182661E+22
2016/07/15,5.7716111084664E+22
2016/07/16,5.2866586421381E+22
2016/07/17,5.1086174544808E+22
2016/07/18,4.8224073352951E+22
2016/07/19,4.5582859910133E+22
2016/07/20,3.9639970566839E+22
2016/07/21,3.3360456130826E+22
2016/07/22,2.8562775346305E+22
2016/07/23,2.7541389980433E+22
2016/07/24,2.3878183721604E+22
2016/07/25,1.870564369688E+22
2016/07/26,1.7737880102063E+22
2016/07/27,2.1549049833386E+22
2016/07/28,2.1405153652983E+22
2016/07/29,2.1042931714781E+22
2016/07/30,2.2478905175131E+22
2016/07/31,2.3897249063779E+22
2016/08/01,2.7000045021479E+22
2016/08/02,3.9339267420692E+22
2016/08/03,5.6046458369951E+22
2016/08/04,6.0535830438723E+22
2016/08/05,6.2742952817178E+22
2016/08/06,6.6908293790713E+22
2016/08/07,6.8206932580823E+22
2016/08/08,6.8418167462766E+22
2016/08/09,6.8173702510759E+22
2016/08/10,6.8012911542814E+22
2016/08/11,6.9387215948011E+22
2016/08/12,6.9578386359051E+22
2016/08/13,6.96873444371E+22
2016/08/14,7.0771142053355E+22
2016/08/15,7.1916940443356E+22
2016/08/16,7.5060446182493E+22
2016/08/17,7.6070693999834E+22
2016/08/18,8.0662706498885E+22
2016/08/19,8.4877169194219E+22
2016/08/20,9.0616521860978E+22
2016/08/21,1.0040953414057E+23
2016/08/22,1.0839467995956E+23
2016/08/23,1.216721112762E+23
2016/08/24,1.346943451618E+23
2016/08/25,1.4973599473532E+23
2016/08/26,1.6685121597036E+23
2016/08/27,1.8651927969968E+23
2016/08/28,1.9884601545687E+23
2016/08/29,2.0383076807409E+23
2016/08/30,2.0816909425659E+23
2016/08/31,2.1131951582974E+23
2016/09/01,1.9833974366398E+23
2016/09/02,1.7475313016491E+23
2016/09/03,1.5748128187827E+23
2016/09/04,1.4050273463549E+23
2016/09/05,1.1844564682006E+23
2016/09/06,1.0009233015083E+23
2016/09/07,8.5688540929107E+22
2016/09/08,7.7586809905247E+22
2016/09/09,7.1756034310685E+22
2016/09/10,6.8532408616656E+22
2016/09/11,6.8359714663077E+22
2016/09/12,6.4327220073615E+22
2016/09/13,5.8180799157688E+22
2016/09/14,5.5741234708068E+22
2016/09/15,5.462831345622E+22
2016/09/16,5.0595147906461E+22
2016/09/17,5.3964918527842E+22
2016/09/18,4.5763331506089E+22
2016/09/19,4.0855366574008E+22
2016/09/20,4.6073248999008E+22
2016/09/21,5.6859122700969E+22
2016/09/22,5.4627999937699E+22
2016/09/23,6.6095922897773E+22
2016/09/24,7.8515360045461E+22
2016/09/25,1.0228927264642E+23
2016/09/26,1.0914181579393E+23
2016/09/27,1.2709055057688E+23
2016/09/28,1.4435191113798E+23
2016/09/29,1.661282084844E+23
2016/09/30,1.7852025448108E+23
2016/10/01,2.00666402375E+23
2016/10/02,2.3215790499115E+23
2016/10/03,2.4368271622566E+23
2016/10/04,2.5192932846054E+23
2016/10/05,2.6128412184465E+23
2016/10/06,2.662719104168E+23
2016/10/07,2.6275556124778E+23
2016/10/08,2.6464023145254E+23
2016/10/09,2.6913089891505E+23
2016/10/10,2.7253081170242E+23
2016/10/11,2.8466415308212E+23
2016/10/12,2.7987065278404E+23
2016/10/13,2.8099410178602E+23
2016/10/14,3.012811824415E+23
2016/10/15,3.1980787627223E+23
2016/10/16,3.4271754013138E+23
2016/10/17,3.4581778135966E+23
2016/10/18,3.0969876132884E+23
2016/10/19,2.7235686036175E+23
2016/10/20,2.8558002768642E+23
2016/10/21,3.0841163855329E+23
2016/10/22,2.8726070703638E+23
2016/10/23,2.8458548153721E+23
2016/10/24,2.8535844596048E+23
2016/10/25,2.9775711191036E+23
2016/10/26,2.8684235337353E+23
2016/10/27,2.8156535347664E+23
2016/10/28,2.6385613769373E+23
2016/10/29,2.9133874016291E+23
2016/10/30,3.231475511139E+23
2016/10/31,3.3614642240508E+23
2016/11/01,4.3370938459018E+23
2016/11/02,5.9113915769786E+23
2016/11/03,7.7736304557079E+23
2016/11/04,1.0129208204902E+24
2016/11/05,1.278096275328E+24
2016/11/06,1.5358433217502E+24
2016/11/07,1.6666934682236E+24
2016/11/08,1.7287646735225E+24
2016/11/09,1.794876798323E+24
2016/11/10,1.8925523824237E+24
2016/11/11,2.0012764054918E+24
2016/11/12,2.0787073272666E+24
2016/11/13,2.0911194987905E+24
2016/11/14,2.0729691439288E+24
2016/11/15,2.0244570122271E+24
2016/11/16,2.003940248829E+24
2016/11/17,1.9609675954129E+24
2016/11/18,1.8869486545151E+24
2016/11/19,1.7643550687146E+24
2016/11/20,1.619446299287E+24
2016/11/21,1.4793933168731E+24
2016/11/22,1.3493526959138E+24
2016/11/23,1.1894973782261E+24
2016/11/24,9.9687081917347E+23
2016/11/25,7.7643096340341E+23
2016/11/26,5.6646194708184E+23
2016/11/27,3.9425226712185E+23
2016/11/28,3.7828624203644E+23
2016/11/29,3.6786821392559E+23
2016/11/30,3.2962519055216E+23
2016/12/01,3.2967540986661E+23
2016/12/02,3.2791916608419E+23
2016/12/03,3.2475759911697E+23
2016/12/04,2.9717909950216E+23
2016/12/05,2.4421780332491E+23
2016/12/06,1.8089951442644E+23
2016/12/07,1.6627836222946E+23
2016/12/08,1.7221994899039E+23
2016/12/09,1.7904714759816E+23
2016/12/10,1.7267697753623E+23
2016/12/11,1.6115822789442E+23
2016/12/12,1.3988478824834E+23
2016/12/13,1.4139434707251E+23
2016/12/14,1.4514025702482E+23
2016/12/15,1.4652047909818E+23
2016/12/16,1.4894301811331E+23
2016/12/17,1.4044445412616E+23
2016/12/18,1.552444410833E+23
2016/12/19,1.7416864951292E+23
2016/12/20,2.0253164323657E+23
2016/12/21,2.1951164925413E+23
2016/12/22,2.3244907284348E+23
2016/12/23,2.3333176708587E+23
2016/12/24,2.2367657875485E+23
2016/12/25,2.1258100239007E+23
2016/12/26,2.0484490737469E+23
2016/12/27,1.9375661806695E+23
2016/12/28,1.8852105921242E+23
2016/12/29,1.8025474110754E+23
2016/12/30,1.6103584974246E+23
2016/12/31,1.4343093882933E+23
2017/01/01,1.282725939849E+23
2017/01/02,1.2247922401868E+23
2017/01/03,1.1440137431923E+23
2017/01/04,1.0899279259617E+23
2017/01/05,1.0348751776177E+23
2017/01/06,1.01585214045E+23
2017/01/07,1.1816380522655E+23
2017/01/08,1.3631559148216E+23
2017/01/09,1.6750070157322E+23
2017/01/10,1.9780621142653E+23
2017/01/11,2.2565713202412E+23
2017/01/12,2.5876648557318E+23
2017/01/13,2.968750896328E+23
2017/01/14,3.3079471927604E+23
2017/01/15,3.7583829298322E+23
2017/01/16,4.1726461785955E+23
2017/01/17,4.5188479392709E+23
2017/01/18,4.7994839216909E+23
2017/01/19,5.4519087164341E+23
2017/01/20,5.8436991008603E+23
2017/01/21,6.3261319012537E+23
2017/01/22,6.5933577123352E+23
2017/01/23,6.6212210564279E+23
2017/01/24,6.6459906963519E+23
2017/01/25,6.7278869504843E+23
2017/01/26,6.7234750658785E+23
2017/01/27,6.4691011964826E+23
2017/01/28,6.0949716148724E+23
2017/01/29,5.5175820332332E+23
2017/01/30,5.0081397817342E+23
2017/01/31,4.3762775920918E+23
2017/02/01,3.5919508687511E+23
2017/02/02,2.7699588832491E+23
2017/02/03,2.3970886310208E+23
2017/02/04,2.1283790316847E+23
2017/02/05,1.9811233779367E+23
2017/02/06,1.9771185333538E+23
2017/02/07,1.9094009181848E+23
2017/02/08,1.975821667232E+23
2017/02/09,1.9588665894294E+23
2017/02/10,2.08163743019E+23
2017/02/11,2.2086944812385E+23
2017/02/12,2.4146179525989E+23
2017/02/13,2.6486307524983E+23
2017/02/14,2.9628269238417E+23
2017/02/15,3.2230509363875E+23
2017/02/16,3.3274281883409E+23
2017/02/17,3.4268355526794E+23
2017/02/18,3.7955910543174E+23
2017/02/19,4.0742452424145E+23
2017/02/20,4.4040082564805E+23
2017/02/21,4.8566641423991E+23
2017/02/22,5.1773666604319E+23
2017/02/23,5.3660922667898E+23
2017/02/24,5.5058765693687E+23
2017/02/25,5.9416415282757E+23
2017/02/26,6.6086376682949E+23
2017/02/27,7.1731784400238E+23
2017/02/28,8.0205485796667E+23
2017/03/01,8.3663582107426E+23
2017/03/02,8.711940754105E+23
2017/03/03,9.2205435767932E+23
2017/03/04,9.4737608075387E+23
2017/03/05,9.9790599346757E+23
2017/03/06,1.0383471003396E+24
2017/03/07,1.0780912171146E+24
2017/03/08,1.1594375670844E+24
2017/03/09,1.2130418267383E+24
2017/03/10,1.2534377462997E+24
2017/03/11,1.2915729263441E+24
2017/03/12,1.3347144955533E+24
2017/03/13,1.4276811777177E+24
2017/03/14,1.4712286761881E+24
2017/03/15,1.5504706429987E+24
2017/03/16,1.6302479384143E+24
2017/03/17,1.7985160692927E+24
2017/03/18,1.9420870266654E+24
2017/03/19,1.9342415931515E+24
2017/03/20,2.0475343010808E+24
2017/03/21,2.0828388205523E+24
2017/03/22,2.1337128237708E+24
2017/03/23,2.2576013652128E+24
2017/03/24,2.2876395640749E+24
2017/03/25,2.2816817039376E+24
2017/03/26,2.3665011217472E+24
2017/03/27,2.5768026099004E+24
2017/03/28,2.6864987786198E+24
2017/03/29,2.8778061997165E+24
2017/03/30,3.083368305644E+24
2017/03/31,3.2492376751856E+24
2017/04/01,3.2959715597109E+24
2017/04/02,3.3419626342535E+24
2017/04/03,3.1771007285894E+24
2017/04/04,3.2145423468074E+24
2017/04/05,3.2860504195539E+24
2017/04/06,3.2413189733819E+24
2017/04/07,3.262413923058E+24
2017/04/08,3.2333950020393E+24
2017/04/09,3.0844165543427E+24
2017/04/10,2.9336891042885E+24
2017/04/11,2.8193072251401E+24
2017/04/12,2.7261484097959E+24
2017/04/13,2.4919649078444E+24
2017/04/14,2.5372882651859E+24
2017/04/15,2.4305946984708E+24
2017/04/16,2.4518841374948E+24
2017/04/17,2.4960792713123E+24
2017/04/18,2.3889620363596E+24
2017/04/19,2.3609708741087E+24
2017/04/20,2.2431157631602E+24
2017/04/21,2.215814291918E+24
2017/04/22,2.2326690427668E+24
2017/04/23,2.2538338732477E+24
2017/04/24,2.0991352305107E+24
2017/04/25,2.1805788222156E+24
2017/04/26,2.2557961367804E+24
2017/04/27,2.2700607561604E+24
2017/04/28,2.6065834146332E+24
2017/04/29,3.0024551790643E+24
2017/04/30,3.2558362533267E+24
2017/05/01,3.4567141013888E+24
2017/05/02,3.5861858351721E+24
2017/05/03,3.5469612656651E+24
2017/05/04,3.5644412406403E+24
2017/05/05,3.8595448233966E+24
2017/05/06,4.0281462087951E+24
2017/05/07,4.2664084679739E+24
2017/05/08,4.3418643202364E+24
2017/05/09,4.518433991515E+24
2017/05/10,4.5212532896892E+24
2017/05/11,4.6577104840133E+24
2017/05/12,4.8894232121262E+24
2017/05/13,4.7118213519379E+24
2017/05/14,5.0151399358717E+24
2017/05/15,5.3359082551972E+24
2017/05/16,5.7107489177588E+24
2017/05/17,5.62222287317E+24
2017/05/18,5.7518030518767E+24
2017/05/19,5.9970381705391E+24
2017/05/20,6.3816476784263E+24
2017/05/21,7.0320727033821E+24
2017/05/22,7.8421208990473E+24
2017/05/23,8.141829706201E+24
2017/05/24,8.2801107432247E+24
2017/05/25,8.5375752425433E+24
2017/05/26,8.5175739770051E+24
2017/05/27,8.7013246972517E+24
2017/05/28,9.0016346782546E+24
2017/05/29,1.0037304711242E+25
2017/05/30,1.1754558577566E+25
2017/05/31,1.2693151335934E+25
2017/06/01,1.4298966072391E+25
2017/06/02,1.512955717144E+25
2017/06/03,1.5989607422336E+25
2017/06/04,1.7410205927225E+25
2017/06/05,1.8885199623298E+25
2017/06/06,2.036377874847E+25
2017/06/07,2.2151883758081E+25
2017/06/08,2.4064450637576E+25
2017/06/09,2.5226607499024E+25
2017/06/10,2.7402087269348E+25
2017/06/11,3.0070003163676E+25
2017/06/12,3.1598560599947E+25
2017/06/13,3.3905900979598E+25
2017/06/14,3.6729210643599E+25
2017/06/15,3.958194391236E+25
2017/06/16,4.1211919645996E+25
2017/06/17,4.3717675274501E+25
2017/06/18,4.6633675650631E+25
2017/06/19,4.9389482673996E+25
2017/06/20,5.2471828982013E+25
2017/06/21,5.5378518692838E+25
2017/06/22,5.6815133808391E+25
2017/06/23,5.7209215441632E+25
2017/06/24,5.7554666984349E+25
2017/06/25,5.7161026065371E+25
2017/06/26,5.7846257951669E+25
2017/06/27,5.6723873534904E+25
2017/06/28,5.7308561395389E+25
2017/06/29,5.9683259765228E+25
2017/06/30,5.9901973913122E+25
2017/07/01,6.1071146037585E+25
2017/07/02,6.0381889438838E+25
2017/07/03,6.0766415357409E+25
2017/07/04,6.1796384423745E+25
2017/07/05,6.0503451070941E+25
2017/07/06,5.9152616303327E+25
2017/07/07,5.8697452753037E+25
2017/07/08,5.743087511139E+25
2017/07/09,5.5053664193844E+25
2017/07/10,5.4057371987444E+25
2017/07/11,5.2328150016351E+25
2017/07/12,4.831923801163E+25
2017/07/13,4.5008052081785E+25
2017/07/14,4.1108725148819E+25
2017/07/15,3.8236795390939E+25
2017/07/16,3.6010718700352E+25
2017/07/17,3.270340509131E+25
2017/07/18,3.0149068065152E+25
2017/07/19,2.8604292462569E+25
2017/07/20,2.8289926963871E+25
2017/07/21,2.7311022159026E+25
2017/07/22,2.5882792396051E+25
2017/07/23,2.4921113218025E+25
2017/07/24,2.2901882144748E+25
2017/07/25,2.2610964153739E+25
2017/07/26,2.2597406412308E+25
2017/07/27,2.112993145393E+25
2017/07/28,2.1035163993284E+25
2017/07/29,2.0736140922931E+25
2017/07/30,2.1246120326678E+25
2017/07/31,2.2735309741921E+25
2017/08/01,2.3758045769394E+25
2017/08/02,2.4440347114008E+25
2017/08/03,2.4150508770093E+25
2017/08/04,2.3969336763853E+25
2017/08/05,2.3568740770104E+25
2017/08/06,2.37246541396E+25
2017/08/07,2.4793323285281E+25
2017/08/08,2.6154675496391E+25
2017/08/09,2.8453824008664E+25
2017/08/10,2.9112423359433E+25
2017/08/11,2.8961945118039E+25
2017/08/12,3.0152697196732E+25
2017/08/13,2.9701834950196E+25
2017/08/14,3.1343606333948E+25
2017/08/15,3.3973670639266E+25
2017/08/16,3.3333607772102E+25
2017/08/17,3.3806310592391E+25
2017/08/18,3.4565621593911E+25
2017/08/19,3.8663040746693E+25
2017/08/20,3.9858701759282E+25
2017/08/21,4.1856831241894E+25
2017/08/22,4.4640370225783E+25
2017/08/23,4.6988191744559E+25
2017/08/24,4.958165675447E+25
2017/08/25,4.9789841254946E+25
2017/08/26,4.875482200405E+25
2017/08/27,4.7943716386742E+25
2017/08/28,4.4560726881915E+25
2017/08/29,4.56005707853E+25
2017/08/30,4.7185244290453E+25
2017/08/31,4.6938031892074E+25
2017/09/01,4.5788364989381E+25
2017/09/02,4.116242033286E+25
2017/09/03,3.806286588353E+25
2017/09/04,3.4187445239017E+25
2017/09/05,3.051172747704E+25
2017/09/06,2.7520150758843E+25
2017/09/07,2.5509924154707E+25
2017/09/08,2.696350154641E+25
2017/09/09,2.4488864538358E+25
2017/09/10,2.13520285548E+25
2017/09/11,1.9490449131065E+25
2017/09/12,2.0208040600506E+25
2017/09/13,1.8965218643363E+25
2017/09/14,1.8805698196679E+25
2017/09/15,2.0390266052952E+25
2017/09/16,2.0768746935792E+25
2017/09/17,2.0684543112249E+25
2017/09/18,2.08170112834E+25
2017/09/19,2.0919837391363E+25
2017/09/20,2.1139780345729E+25
2017/09/21,2.198100057195E+25
2017/09/22,2.2805067957779E+25
2017/09/23,2.1996788472732E+25
2017/09/24,2.0713995883254E+25
2017/09/25,1.9144437254197E+25
2017/09/26,1.7161861246643E+25
2017/09/27,1.3298308315445E+25
2017/09/28,1.2723616444995E+25
2017/09/29,1.3379761470092E+25
2017/09/30,1.3667376162699E+25
2017/10/01,1.3012831450568E+25
2017/10/02,1.2366524893683E+25
2017/10/03,1.1575432655541E+25
2017/10/04,1.1011046366093E+25
2017/10/05,1.0909042774447E+25
2017/10/06,1.0203932257166E+25
2017/10/07,1.0445536707019E+25
2017/10/08,1.0279560460332E+25
2017/10/09,1.027761478739E+25
2017/10/10,1.023019869545E+25
2017/10/11,1.0785645737344E+25
2017/10/12,1.0431637830175E+25
2017/10/13,1.1313514764211E+25
2017/10/14,1.1298841870401E+25
2017/10/15,1.1126460508357E+25
2017/10/16,1.2497119444047E+25
2017/10/17,1.5118987579489E+25
2017/10/18,1.7460670255298E+25
2017/10/19,2.2236647787458E+25
2017/10/20,2.6397083632083E+25
2017/10/21,2.9687337931487E+25
2017/10/22,3.4649626037874E+25
2017/10/23,3.8222607327203E+25
2017/10/24,4.4928434848022E+25
2017/10/25,4.7363016478467E+25
2017/10/26,4.7695023372108E+25
2017/10/27,4.2850684038639E+26
2017/10/28,7.8503743536894E+26
2017/10/29,1.11889273323E+27
2017/10/30,1.4315922980761E+27
2017/10/31,1.7209314616306E+27
2017/11/01,1.7457194475627E+27
2017/11/02,1.7606325049725E+27
2017/11/03,1.7709028073187E+27
2017/11/04,1.7755416936935E+27
2017/11/05,1.7909929781023E+27
2017/11/06,1.8035155605045E+27
2017/11/07,1.8130145191857E+27
2017/11/08,1.8248525324747E+27
2017/11/09,1.8328095067277E+27
2017/11/10,1.8401876066379E+27
2017/11/11,1.8503575894568E+27
2017/11/12,1.8602292233092E+27
2017/11/13,1.872505144948E+27
2017/11/14,1.8786154543531E+27
2017/11/15,1.8826355291474E+27
2017/11/16,1.8796275976712E+27
2017/11/17,1.8783699974439E+27
2017/11/18,1.8705686769259E+27
2017/11/19,1.8652812898674E+27
2017/11/20,1.8704407895684E+27
2017/11/21,1.8702572277467E+27
2017/11/22,1.8711777926917E+27
2017/11/23,1.8720352157869E+27
2017/11/24,1.8822856309299E+27
2017/11/25,1.898521540848E+27
2017/11/26,1.592830283888E+27
2017/11/27,1.2501534381846E+27
2017/11/28,8.7186501463948E+26
2017/11/29,4.620389529854E+26
2017/11/30,1.8968816636855E+25
2017/12/01,2.0603262105059E+25
2017/12/02,2.2297299374271E+25
2017/12/03,2.2051752566386E+25
2017/12/04,2.2215417937538E+25
2017/12/05,2.2722994183348E+25
2017/12/06,2.2598461408677E+25
2017/12/07,2.251252521014E+25
2017/12/08,2.3780037380345E+25
2017/12/09,2.4495973168983E+25
2017/12/10,2.4766838857828E+25
2017/12/11,2.5405690005149E+25
2017/12/12,2.6815505380509E+25
2017/12/13,3.084507031155E+25
2017/12/14,3.6044234291367E+25
2017/12/15,4.7247566415516E+25
2017/12/16,5.1754750053414E+25
2017/12/17,5.6121094920704E+25
2017/12/18,6.2671960536587E+25
2017/12/19,6.4848696531892E+25
2017/12/20,6.9932180130023E+25
2017/12/21,7.2915612727601E+25
2017/12/22,7.3587465377563E+25
2017/12/23,8.1940951300302E+25
2017/12/24,8.9551247234712E+25
2017/12/25,9.8040831089488E+25
2017/12/26,1.0594441782087E+26
2017/12/27,1.1222995087732E+26
2017/12/28,1.1970455549139E+26
2017/12/29,1.2298462170312E+26
2017/12/30,1.2670668949592E+26
2017/12/31,1.3148395285761E+26
2018/01/01,1.3710065045102E+26
2018/01/02,1.3528783204451E+26
2018/01/03,1.351291245149E+26
2018/01/04,1.3364245513325E+26
2018/01/05,1.338201424323E+26
2018/01/06,1.2837239237659E+26
2018/01/07,1.2985229294139E+26
2018/01/08,1.2860719590154E+26
2018/01/09,1.2382070905858E+26
2018/01/10,1.2205609566758E+26
2018/01/11,1.2496408111025E+26
2018/01/12,1.3142088982225E+26
2018/01/13,1.3937192612658E+26
2018/01/14,1.5750239691458E+26
2018/01/15,1.6382492331268E+26
2018/01/16,1.7638061098612E+26
2018/01/17,1.965496172039E+26
2018/01/18,2.0655488373708E+26
2018/01/19,2.0984355845347E+26
2018/01/20,2.2196709062079E+26
2018/01/21,2.1975984126954E+26
2018/01/22,2.2970753189484E+26
2018/01/23,2.3294035443291E+26
2018/01/24,2.42450441895E+26
2018/01/25,2.5071082241894E+26
2018/01/26,2.547859181106E+26
2018/01/27,2.5755772670832E+26
2018/01/28,2.5479663745168E+26
2018/01/29,2.6276505936829E+26
2018/01/30,2.6264706178833E+26
2018/01/31,2.7057784512886E+26
2018/02/01,2.808880555752E+26
2018/02/02,2.8921448764498E+26
2018/02/03,2.9491957433287E+26
2018/02/04,2.9961601656546E+26
2018/02/05,3.0147763461692E+26
2018/02/06,3.0123086307651E+26
2018/02/07,3.0331811900664E+26
2018/02/08,2.9649482312492E+26
2018/02/09,2.9538291797418E+26
2018/02/10,3.0018747817409E+26
2018/02/11,3.0324875945643E+26
2018/02/12,3.0953598958604E+26
2018/02/13,3.1913462357376E+26
2018/02/14,3.0303061464828E+26
2018/02/15,2.9510188044866E+26
2018/02/16,2.9576457523616E+26
2018/02/17,2.8811644448408E+26
2018/02/18,2.7264245373756E+26
