Date,price3varUSD
2017/06/16,375.142
2017/06/17,184.513
2017/06/18,36.104
2017/06/19,5.511
2017/06/20,4.246
2017/06/21,157.711
2017/06/22,247.64
2017/06/23,13.673
2017/06/24,9.531
2017/06/25,169.586
2017/06/26,601.727
2017/06/27,483.699
2017/06/28,342.013
2017/06/29,672.668
2017/06/30,53.968
2017/07/01,244.791
2017/07/02,133.185
2017/07/03,27.069
2017/07/04,25.295
2017/07/05,45.049
2017/07/06,31.863
2017/07/07,23.89
2017/07/08,100.199
2017/07/09,32.414
2017/07/10,57.152
2017/07/11,389.402
2017/07/12,168.394
2017/07/13,29.135
2017/07/14,26.614
2017/07/15,102.333
2017/07/16,281.189
2017/07/17,129.867
2017/07/18,339.626
2017/07/19,418.659
2017/07/20,77.604
2017/07/21,6.706
2017/07/22,9.476
2017/07/23,3.486
2017/07/24,2.147
2017/07/25,55.29
2017/07/26,107.882
2017/07/27,20.598
2017/07/28,4.192
2017/07/29,35.343
2017/07/30,23.128
2017/07/31,21.867
2017/08/01,84.83
2017/08/02,119.483
2017/08/03,5.742
2017/08/04,0.516
2017/08/05,50.927
2017/08/06,238.769
2017/08/07,148.483
2017/08/08,71.508
2017/08/09,182.292
2017/08/10,83.733
2017/08/11,1.091
2017/08/12,32.279
2017/08/13,53.593
2017/08/14,54.655
2017/08/15,25.434
2017/08/16,25.222
2017/08/17,42.913
2017/08/18,18.336
2017/08/19,25.056
2017/08/20,11.816
2017/08/21,165.811
2017/08/22,126.603
2017/08/23,11.852
2017/08/24,15.584
2017/08/25,29.632
2017/08/26,20.024
2017/08/27,8.186
2017/08/28,31.55
2017/08/29,108.765
2017/08/30,223.474
2017/08/31,109.357
2017/09/01,25.445
2017/09/02,186.719
2017/09/03,314.081
2017/09/04,340.048
2017/09/05,403.397
2017/09/06,154.406
2017/09/07,202.926
2017/09/08,32.08
2017/09/09,146.449
2017/09/10,119.589
2017/09/11,12.693
2017/09/12,12.878
2017/09/13,132.489
2017/09/14,395.365
2017/09/15,253.249
2017/09/16,76.448
2017/09/17,71.496
2017/09/18,248.08
2017/09/19,272.064
2017/09/20,0.629
2017/09/21,23.895
2017/09/22,97.448
2017/09/23,39.766
2017/09/24,85.428
2017/09/25,44.491
2017/09/26,9.404
2017/09/27,5.661
2017/09/28,24.619
2017/09/29,23.313
2017/09/30,23.97
2017/10/01,13.789
2017/10/02,0.437
2017/10/03,9.264
2017/10/04,8.176
2017/10/05,0.009
2017/10/06,11.023
2017/10/07,41.542
2017/10/08,23.491
2017/10/09,16.975
2017/10/10,28.219
2017/10/11,1.097
2017/10/12,6.173
2017/10/13,95.77
2017/10/14,217.058
2017/10/15,53.107
2017/10/16,16.201
2017/10/17,38.116
2017/10/18,210.081
2017/10/19,74.192
2017/10/20,4.251
2017/10/21,24.289
2017/10/22,20.878
2017/10/23,29.49
2017/10/24,55.178
2017/10/25,55.088
2017/10/26,12.131
2017/10/27,0.147
2017/10/28,0.888
2017/10/29,10.109
2017/10/30,25.932
2017/10/31,6.09
2017/11/01,13.661
2017/11/02,84.355
2017/11/03,35.827
2017/11/04,37.457
2017/11/05,3.055
2017/11/06,0.499
2017/11/07,1.04
2017/11/08,4.263
2017/11/09,90.192
2017/11/10,49.194
2017/11/11,21.318
2017/11/12,2.104
2017/11/13,10.955
2017/11/14,60.058
2017/11/15,71.094
2017/11/16,11.791
2017/11/17,7.651
2017/11/18,5.033
2017/11/19,108.778
2017/11/20,130.092
2017/11/21,18.108
2017/11/22,5.855
2017/11/23,236.468
2017/11/24,677.351
2017/11/25,800.416
2017/11/26,252.528
2017/11/27,47.348
2017/11/28,50.592
2017/11/29,3.93
2017/11/30,293.871
2017/12/01,244.919
2017/12/02,129.245
2017/12/03,108.418
2017/12/04,6.894
2017/12/05,7.255
2017/12/06,116.076
2017/12/07,209.588
2017/12/08,102.041
2017/12/09,439.649
2017/12/10,182.107
2017/12/11,155.221
2017/12/12,2449
2017/12/13,6513
2017/12/14,3772
2017/12/15,371.553
2017/12/16,245.308
2017/12/17,375.307
2017/12/18,284.29
2017/12/19,2155
2017/12/20,1376
2017/12/21,111.554
2017/12/22,3301
2017/12/23,2761
2017/12/24,793.998
2017/12/25,849.21
2017/12/26,1183
2017/12/27,218.253
2017/12/28,360.386
2017/12/29,322.446
2017/12/30,228.844
2017/12/31,188.102
2018/01/01,368.734
2018/01/02,3041
2018/01/03,3316
2018/01/04,1733
2018/01/05,1506
2018/01/06,353.833
2018/01/07,1968
2018/01/08,4130
2018/01/09,3099
2018/01/10,4806
2018/01/11,2260
2018/01/12,1878
2018/01/13,3489
2018/01/14,3011
2018/01/15,100.355
2018/01/16,9470
2018/01/17,23646
2018/01/18,5366
2018/01/19,1897
2018/01/20,1310
2018/01/21,925.638
2018/01/22,1551
2018/01/23,1710
2018/01/24,331.224
2018/01/25,1270
2018/01/26,517.843
2018/01/27,175.753
2018/01/28,3530
2018/01/29,2595
2018/01/30,547.276
2018/01/31,1366
2018/02/01,280.246
2018/02/02,6831
2018/02/03,6346
2018/02/04,398.133
2018/02/05,5797
2018/02/06,8792
2018/02/07,2693
2018/02/08,3649
2018/02/09,187.199
2018/02/10,553.156
2018/02/11,405.197
2018/02/12,368.576
2018/02/13,178.006
2018/02/14,251.487
2018/02/15,1224
2018/02/16,533.943
2018/02/17,231.442
2018/02/18,168.068
2018/02/19,117.005
2018/02/20,4.386
2018/02/21,1121
2018/02/22,2005
2018/02/23,244.386
2018/02/24,43.919
2018/02/25,6.083
2018/02/26,83.557
2018/02/27,254.935
2018/02/28,53.77
2018/03/01,29.345
2018/03/02,8.058
2018/03/03,3.921
2018/03/04,15.509
2018/03/05,12.313
2018/03/06,147.679
2018/03/07,1092
2018/03/08,1485
2018/03/09,1543
2018/03/10,496.308
2018/03/11,241.985
2018/03/12,81.761
2018/03/13,68.096
2018/03/14,501.056
2018/03/15,1471
2018/03/16,679.023
2018/03/17,97.567
2018/03/18,1859
2018/03/19,1010
2018/03/20,249.736
2018/03/21,172.63
2018/03/22,120.479
2018/03/23,349.57
2018/03/24,103.867
2018/03/25,45.962
2018/03/26,238.366
2018/03/27,589.038
2018/03/28,421.146
2018/03/29,433.542
2018/03/30,743.125
2018/03/31,147.968
2018/04/01,72.478
2018/04/02,70.507
2018/04/03,70.152
2018/04/04,43.49
2018/04/05,88.669
2018/04/06,62.406
2018/04/07,24.698
2018/04/08,88.879
2018/04/09,65.239
2018/04/10,15.126
2018/04/11,59.178
2018/04/12,385.599
2018/04/13,1229
2018/04/14,620.66
2018/04/15,64.399
2018/04/16,56.071
2018/04/17,14.691
2018/04/18,1.854
2018/04/19,202.947
2018/04/20,820.503
2018/04/21,646.758
2018/04/22,239.172
2018/04/23,201.558
2018/04/24,807.318
2018/04/25,509.906
2018/04/26,625.153
2018/04/27,200.065
2018/04/28,372.189
2018/04/29,59.567
2018/04/30,11.286
2018/05/01,145.052
2018/05/02,117.72
2018/05/03,1031
2018/05/04,1812
2018/05/05,975.829
2018/05/06,119.318
2018/05/07,790.365
2018/05/08,487.427
2018/05/09,14.319
2018/05/10,34.484
2018/05/11,547.596
2018/05/12,1187
2018/05/13,205.057
2018/05/14,390.819
2018/05/15,71.418
2018/05/16,155.343
2018/05/17,156.324
2018/05/18,81.257
2018/05/19,86.93
2018/05/20,176.193
2018/05/21,36.012
2018/05/22,174.305
2018/05/23,1509
2018/05/24,1565
2018/05/25,137.71
2018/05/26,16.08
2018/05/27,87.927
2018/05/28,574.55
2018/05/29,276.231
2018/05/30,106.972
2018/05/31,150.101
2018/06/01,35.747
2018/06/02,47.84
2018/06/03,206.255
2018/06/04,84.693
2018/06/05,42.309
2018/06/06,16.831
2018/06/07,31.056
2018/06/08,6.98
2018/06/09,7.246
2018/06/10,431.485
2018/06/11,1028
2018/06/12,284.228
2018/06/13,403.77
2018/06/14,283.019
2018/06/15,72.217
2018/06/16,14.169
2018/06/17,6.03
2018/06/18,6.876
2018/06/19,147.264
2018/06/20,153.614
2018/06/21,5.933
2018/06/22,382.215
2018/06/23,678.952
2018/06/24,253.034
2018/06/25,69.992
2018/06/26,9.923
2018/06/27,93.567
2018/06/28,54.189
2018/06/29,73.154
2018/06/30,180.624
2018/07/01,263.512
2018/07/02,24.239
2018/07/03,65.919
2018/07/04,21.108
2018/07/05,4.556
2018/07/06,1.914
2018/07/07,1.789
2018/07/08,83.142
2018/07/09,56.032
2018/07/10,277.614
2018/07/11,322.715
2018/07/12,42.159
2018/07/13,5.127
2018/07/14,0.915
2018/07/15,16.653
2018/07/16,162.249
2018/07/17,236.807
2018/07/18,155.089
2018/07/19,76.616
2018/07/20,222.067
2018/07/21,48.508
2018/07/22,3.975
2018/07/23,2.804
2018/07/24,10.615
2018/07/25,36.873
2018/07/26,12.993
2018/07/27,24.53
2018/07/28,22.518
2018/07/29,1.121
2018/07/30,11.607
2018/07/31,111.429
2018/08/01,249.515
2018/08/02,118.2
2018/08/03,19.779
2018/08/04,5.816
2018/08/05,4.632
2018/08/06,5.249
2018/08/07,3.869
2018/08/08,342.398
2018/08/09,348.112
2018/08/10,16.883
2018/08/11,362.828
2018/08/12,293.308
2018/08/13,31.622
2018/08/14,613.136
2018/08/15,333.788
2018/08/16,127.309
2018/08/17,33.839
2018/08/18,41.326
2018/08/19,5.744
2018/08/20,22.344
2018/08/21,63.395
2018/08/22,31.989
2018/08/23,10.173
2018/08/24,10.322
2018/08/25,6.314
2018/08/26,5.789
2018/08/27,5.767
2018/08/28,39.065
2018/08/29,42.658
2018/08/30,17.89
2018/08/31,25.866
2018/09/01,17.987
2018/09/02,32.027
2018/09/03,4.171
2018/09/04,8.336
2018/09/05,127.411
2018/09/06,642.908
2018/09/07,364.681
2018/09/08,36.186
2018/09/09,109.513
2018/09/10,52.082
2018/09/11,10.385
2018/09/12,71.108
2018/09/13,77.223
2018/09/14,229.916
2018/09/15,81.787
2018/09/16,6.127
2018/09/17,6.82
2018/09/18,37.289
2018/09/19,15.468
2018/09/20,10.275
2018/09/21,88.619
2018/09/22,155.12
2018/09/23,30.169
2018/09/24,6.345
2018/09/25,145.254
2018/09/26,104.572
2018/09/27,3.896
2018/09/28,20.356
2018/09/29,12.44
2018/09/30,9.747
2018/10/01,6.673
2018/10/02,3.12
2018/10/03,21.276
2018/10/04,12.349
2018/10/05,2.665
2018/10/06,1.422
2018/10/07,1.34
2018/10/08,1.795
2018/10/09,3.438
2018/10/10,1.428
2018/10/11,142.993
2018/10/12,161.415
2018/10/13,5.041
2018/10/14,3.39
2018/10/15,19.681
2018/10/16,20.296
2018/10/17,0.326
2018/10/18,2.201
2018/10/19,6.657
2018/10/20,2.043
2018/10/21,2.505
2018/10/22,0.904
2018/10/23,2.807
2018/10/24,0.616
2018/10/25,0.619
2018/10/26,0.685
2018/10/27,0.136
2018/10/28,0.115
2018/10/29,2.363
2018/10/30,9.408
2018/10/31,3.414
2018/11/01,0.537
2018/11/02,2.536
2018/11/03,1.175
2018/11/04,2.936
2018/11/05,13.616
2018/11/06,14.371
2018/11/07,18.254
2018/11/08,7.024
2018/11/09,11.239
2018/11/10,2.349
2018/11/11,0.203
2018/11/12,0.12
2018/11/13,0.94
2018/11/14,38.26
2018/11/15,162.019
2018/11/16,81.944
2018/11/17,3.141
2018/11/18,2.172
2018/11/19,58.248
2018/11/20,234.306
2018/11/21,121.666
2018/11/22,7.166
2018/11/23,25.624
2018/11/24,25.459
2018/11/25,34.892
2018/11/26,28.095
2018/11/27,5.795
2018/11/28,18.193
2018/11/29,28.901
2018/11/30,2.263
2018/12/01,2.448
2018/12/02,0.702
2018/12/03,6.086
2018/12/04,8.977
2018/12/05,3.712
2018/12/06,20.84
2018/12/07,65.617
2018/12/08,25.821
2018/12/09,6.845
2018/12/10,1.247
2018/12/11,3.072
2018/12/12,1.405
2018/12/13,0.155
2018/12/14,4.012
2018/12/15,4.711
2018/12/16,1.176
2018/12/17,5.647
2018/12/18,11.766
2018/12/19,33.82
2018/12/20,31.63
2018/12/21,15.837
2018/12/22,4.392
2018/12/23,64.978
2018/12/24,207.404
2018/12/25,66.073
2018/12/26,60.329
2018/12/27,8.408
2018/12/28,11.579
2018/12/29,46.493
2018/12/30,46.574
2018/12/31,0.732
2019/01/01,0.74
2019/01/02,36.608
2019/01/03,48.147
2019/01/04,2.189
2019/01/05,9.558
2019/01/06,6.357
2019/01/07,3.426
2019/01/08,4.083
2019/01/09,2.351
2019/01/10,49.263
2019/01/11,104.626
2019/01/12,21.388
2019/01/13,5.27
2019/01/14,4.574
2019/01/15,6.098
2019/01/16,5.603
2019/01/17,5.72
2019/01/18,0.184
2019/01/19,0.691
2019/01/20,0.934
2019/01/21,6.698
2019/01/22,3.251
2019/01/23,0.229
2019/01/24,0.488
2019/01/25,0.769
2019/01/26,0.019
2019/01/27,0.604
2019/01/28,19.222
2019/01/29,18.38
2019/01/30,0.731
2019/01/31,1.373
2019/02/01,0.338
2019/02/02,0.338
2019/02/03,0.42
2019/02/04,0.216
2019/02/05,0.335
2019/02/06,2.828
2019/02/07,2.003
2019/02/08,8.701
2019/02/09,35.145
2019/02/10,16.493
2019/02/11,1.235
2019/02/12,1.239
2019/02/13,0.661
2019/02/14,0.642
2019/02/15,0.102
2019/02/16,0.165
2019/02/17,3.522
2019/02/18,65.171
2019/02/19,78.525
2019/02/20,5.998
2019/02/21,0.636
2019/02/22,0.814
2019/02/23,4.544
2019/02/24,7.283
2019/02/25,44.019
2019/02/26,59.601
2019/02/27,0.856
2019/02/28,0.013
2019/03/01,0.02
2019/03/02,1.961
2019/03/03,2.271
2019/03/04,9.013
2019/03/05,6.262
2019/03/06,18.021
2019/03/07,9.299
2019/03/08,0.265
2019/03/09,0.301
2019/03/10,0.192
2019/03/11,1.651
2019/03/12,1.279
2019/03/13,0.373
2019/03/14,0.232
2019/03/15,1.765
2019/03/16,14.46
2019/03/17,6.656
2019/03/18,1.332
2019/03/19,0.123
2019/03/20,0.015
2019/03/21,0.094
2019/03/22,0.694
2019/03/23,0.299
2019/03/24,0.102
2019/03/25,0.598
2019/03/26,0.988
2019/03/27,2.782
2019/03/28,4.037
2019/03/29,1.11
2019/03/30,3.45
2019/03/31,1.119
2019/04/01,0.327
2019/04/02,28.426
2019/04/03,128.861
2019/04/04,46.348
2019/04/05,15.464
2019/04/06,4.027
2019/04/07,5.258
2019/04/08,39.569
2019/04/09,22.574
2019/04/10,1.825
2019/04/11,25.064
2019/04/12,42.198
2019/04/13,2.867
2019/04/14,0.012
2019/04/15,0.241
2019/04/16,0.482
2019/04/17,1.41
2019/04/18,14.614
2019/04/19,8.786
2019/04/20,0.336
2019/04/21,2.357
2019/04/22,2.595
2019/04/23,2.181
2019/04/24,9.682
2019/04/25,18.424
2019/04/26,19.842
2019/04/27,11.353
2019/04/28,1.104
2019/04/29,0.822
2019/04/30,1.427
2019/05/01,4.897
2019/05/02,1.257
2019/05/03,6.617
2019/05/04,5.631
2019/05/05,1.851
2019/05/06,2.976
2019/05/07,32.838
2019/05/08,16.103
2019/05/09,9.875
2019/05/10,2.097
2019/05/11,53.119
2019/05/12,61.7
2019/05/13,9.399
2019/05/14,46.537
2019/05/15,256.113
2019/05/16,486.672
2019/05/17,150.218
2019/05/18,113.562
2019/05/19,47.863
2019/05/20,39.283
2019/05/21,3.313
2019/05/22,3.513
2019/05/23,34.046
2019/05/24,27.354
2019/05/25,20.991
2019/05/26,1.254
2019/05/27,63.225
2019/05/28,69.929
2019/05/29,0.689
2019/05/30,7.03
2019/05/31,54.691
2019/06/01,53.551
2019/06/02,25.343
2019/06/03,6.664
2019/06/04,98.824
2019/06/05,74.053
2019/06/06,0.236
2019/06/07,5.163
2019/06/08,3.67
2019/06/09,21.144
2019/06/10,14.345
2019/06/11,5.216
2019/06/12,22.718
2019/06/13,40.658
2019/06/14,12.014
2019/06/15,15.68
2019/06/16,35.867
2019/06/17,6.191
2019/06/18,2.825
2019/06/19,3.325
2019/06/20,0.616
2019/06/21,82.096
2019/06/22,236.506
2019/06/23,111.885
2019/06/24,5.143
2019/06/25,3.864
2019/06/26,152.253
2019/06/27,131.106
2019/06/28,189.702
2019/06/29,10.513
2019/06/30,1.925
2019/07/01,46.945
2019/07/02,85.007
2019/07/03,16.821
