Date,fee_to_reward14rocUSD
2016/11/23,118.284
2016/11/24,56.628
2016/11/25,28.847
2016/11/26,127.131
2016/11/27,213.412
2016/11/28,189.701
2016/11/29,154.474
2016/11/30,-0.39
2016/12/01,-13.204
2016/12/02,-15.528
2016/12/03,-6.28
2016/12/04,-15.933
2016/12/05,-9.697
2016/12/06,-11.312
2016/12/07,-55.205
2016/12/08,-37.054
2016/12/09,-42.963
2016/12/10,-58.006
2016/12/11,-64.707
2016/12/12,-71.394
2016/12/13,-67.542
2016/12/14,-0.946
2016/12/15,27.889
2016/12/16,9.274
2016/12/17,27.007
2016/12/18,3.135
2016/12/19,15.487
2016/12/20,26.75
2016/12/21,54.09
2016/12/22,12.207
2016/12/23,-3.679
2016/12/24,-9.889
2016/12/25,-34.549
2016/12/26,-26.266
2016/12/27,19.613
2016/12/28,-8.42
2016/12/29,16.353
2016/12/30,45.108
2016/12/31,-10.688
2017/01/01,-8.176
2017/01/02,-22.624
2017/01/03,-7.238
2017/01/04,-27.564
2017/01/05,-12.311
2017/01/06,4.668
2017/01/07,14.576
2017/01/08,37.605
2017/01/09,54.223
2017/01/10,5.983
2017/01/11,9.713
2017/01/12,-7.87
2017/01/13,-19.375
2017/01/14,-0.024
2017/01/15,18.521
2017/01/16,15.459
2017/01/17,-1.265
2017/01/18,-12.427
2017/01/19,-11.074
2017/01/20,8.139
2017/01/21,2.935
2017/01/22,8.796
2017/01/23,-1.513
2017/01/24,6.227
2017/01/25,9.306
2017/01/26,-2.395
2017/01/27,0.875
2017/01/28,15.525
2017/01/29,3.889
2017/01/30,-0.467
2017/01/31,-18.936
2017/02/01,12.981
2017/02/02,15.907
2017/02/03,0.666
2017/02/04,6.577
2017/02/05,-2.548
2017/02/06,1.888
2017/02/07,11.113
2017/02/08,14.731
2017/02/09,12.778
2017/02/10,28.883
2017/02/11,15.099
2017/02/12,29.782
2017/02/13,87.284
2017/02/14,55.071
2017/02/15,68.488
2017/02/16,10.208
2017/02/17,14.085
2017/02/18,37.713
2017/02/19,5.377
2017/02/20,15.198
2017/02/21,19.875
2017/02/22,19.377
2017/02/23,7.452
2017/02/24,-9.704
2017/02/25,16.192
2017/02/26,-3.075
2017/02/27,-25.047
2017/02/28,1.174
2017/03/01,-18.408
2017/03/02,38.905
2017/03/03,19.523
2017/03/04,-4.521
2017/03/05,18.144
2017/03/06,1.545
2017/03/07,-19.171
2017/03/08,-21.731
2017/03/09,16.308
2017/03/10,30.46
2017/03/11,8.413
2017/03/12,27.007
2017/03/13,66.463
2017/03/14,48.541
2017/03/15,21.721
2017/03/16,55.928
2017/03/17,78.545
2017/03/18,39.999
2017/03/19,33.602
2017/03/20,35.368
2017/03/21,46.092
2017/03/22,48.549
2017/03/23,21.256
2017/03/24,26.936
2017/03/25,21.573
2017/03/26,18.453
2017/03/27,4.251
2017/03/28,-11.867
2017/03/29,8.605
2017/03/30,-14.944
2017/03/31,-6.705
2017/04/01,-2.994
2017/04/02,18.253
2017/04/03,33.248
2017/04/04,1.191
2017/04/05,14.231
2017/04/06,21.67
2017/04/07,5.866
2017/04/08,-9.251
2017/04/09,0.872
2017/04/10,-16.29
2017/04/11,-7.506
2017/04/12,20.063
2017/04/13,-11.64
2017/04/14,-18.136
2017/04/15,3.632
2017/04/16,-17.126
2017/04/17,-17.787
2017/04/18,15.492
2017/04/19,21.095
2017/04/20,-0.965
2017/04/21,29.903
2017/04/22,47.237
2017/04/23,13.653
2017/04/24,16.726
2017/04/25,31.546
2017/04/26,-4.177
2017/04/27,45.966
2017/04/28,31.533
2017/04/29,24.672
2017/04/30,49.132
2017/05/01,81.662
2017/05/02,57.224
2017/05/03,-1.357
2017/05/04,32.765
2017/05/05,-6.231
2017/05/06,13.49
2017/05/07,64.768
2017/05/08,32.565
2017/05/09,40.013
2017/05/10,38.568
2017/05/11,23.971
2017/05/12,36.314
2017/05/13,51.875
2017/05/14,39.634
2017/05/15,28.656
2017/05/16,25.038
2017/05/17,192.228
2017/05/18,76.602
2017/05/19,115.017
2017/05/20,90.803
2017/05/21,57.797
2017/05/22,94
2017/05/23,145.653
2017/05/24,165.756
2017/05/25,104.186
2017/05/26,93.739
2017/05/27,71.916
2017/05/28,75.691
2017/05/29,36.273
2017/05/30,120.938
2017/05/31,122.561
2017/06/01,60.431
2017/06/02,76.2
2017/06/03,51.243
2017/06/04,66.035
2017/06/05,24.093
2017/06/06,8.471
2017/06/07,4.966
2017/06/08,13.736
2017/06/09,26.88
2017/06/10,20.403
2017/06/11,67.249
2017/06/12,167.901
2017/06/13,-3.021
2017/06/14,-47.748
2017/06/15,9.533
2017/06/16,-16.634
2017/06/17,1.067
2017/06/18,-5.938
2017/06/19,24.302
2017/06/20,164.525
2017/06/21,229.941
2017/06/22,191.573
2017/06/23,95.836
2017/06/24,181.854
2017/06/25,37.565
2017/06/26,13.497
2017/06/27,20.612
2017/06/28,132.027
2017/06/29,71.93
2017/06/30,41.65
2017/07/01,39.575
2017/07/02,33.734
2017/07/03,56.157
2017/07/04,-47.006
2017/07/05,-54.915
2017/07/06,-55.623
2017/07/07,-27.889
2017/07/08,-39.157
2017/07/09,-38.848
2017/07/10,-44.85
2017/07/11,-5.29
2017/07/12,-34.843
2017/07/13,-19.833
2017/07/14,-10.415
2017/07/15,0.191
2017/07/16,-3.092
2017/07/17,-24.147
2017/07/18,28.46
2017/07/19,-12.032
2017/07/20,-7.615
2017/07/21,-12.991
2017/07/22,-29.596
2017/07/23,23.971
2017/07/24,17.646
2017/07/25,21.017
2017/07/26,-13.718
2017/07/27,-20.679
2017/07/28,-1.99
2017/07/29,-29.066
2017/07/30,-26.692
2017/07/31,-18.219
2017/08/01,-29.719
2017/08/02,-14.62
2017/08/03,8.582
2017/08/04,-7.944
2017/08/05,20.791
2017/08/06,-1.714
2017/08/07,17.95
2017/08/08,8.844
2017/08/09,4.484
2017/08/10,33.743
2017/08/11,41.185
2017/08/12,86.33
2017/08/13,64.748
2017/08/14,62.246
2017/08/15,40.425
2017/08/16,187.405
2017/08/17,116.763
2017/08/18,197.121
2017/08/19,83.738
2017/08/20,14.942
2017/08/21,-2.808
2017/08/22,-8.963
2017/08/23,12.085
2017/08/24,-1.996
2017/08/25,0.664
2017/08/26,0.196
2017/08/27,5.585
2017/08/28,11.378
2017/08/29,51.026
2017/08/30,-30.796
2017/08/31,35.414
2017/09/01,-15.679
2017/09/02,-6.123
2017/09/03,19.365
2017/09/04,74.701
2017/09/05,113.538
2017/09/06,181.496
2017/09/07,158.002
2017/09/08,133.978
2017/09/09,46.175
2017/09/10,43.109
2017/09/11,17.226
2017/09/12,-2.882
2017/09/13,5.749
2017/09/14,-36.908
2017/09/15,21.643
2017/09/16,70.411
2017/09/17,19.096
2017/09/18,-18.147
2017/09/19,-35.818
2017/09/20,-26.794
2017/09/21,-54.677
2017/09/22,-50.059
2017/09/23,-13.151
2017/09/24,27.561
2017/09/25,20.262
2017/09/26,-1.991
2017/09/27,-0.287
2017/09/28,12.524
2017/09/29,-30.233
2017/09/30,-26.988
2017/10/01,14.847
2017/10/02,7.014
2017/10/03,26.961
2017/10/04,-13.964
2017/10/05,48.137
2017/10/06,48.084
2017/10/07,4.776
2017/10/08,-13.312
2017/10/09,0.625
2017/10/10,2.816
2017/10/11,18.073
2017/10/12,13.066
2017/10/13,31.595
2017/10/14,4.714
2017/10/15,12.355
2017/10/16,-7.393
2017/10/17,-36.804
2017/10/18,-42.625
2017/10/19,-45.542
2017/10/20,-31.662
2017/10/21,-45.499
2017/10/22,-58.901
2017/10/23,-49.158
2017/10/24,-36.036
2017/10/25,-50.674
2017/10/26,-52.474
2017/10/27,-52.809
2017/10/28,-56.609
2017/10/29,-54.923
2017/10/30,-33.19
2017/10/31,-7.833
2017/11/01,18.369
2017/11/02,27.749
2017/11/03,-31.812
2017/11/04,-12.421
2017/11/05,-3.585
2017/11/06,-7.735
2017/11/07,-19.129
2017/11/08,9.734
2017/11/09,14.694
2017/11/10,-5.458
2017/11/11,1.803
2017/11/12,22.222
2017/11/13,3.92
2017/11/14,12.068
2017/11/15,11.375
2017/11/16,-10.325
2017/11/17,26.825
2017/11/18,21.607
2017/11/19,43.361
2017/11/20,47.903
2017/11/21,26.947
2017/11/22,12.107
2017/11/23,13.592
2017/11/24,12.648
2017/11/25,20.225
2017/11/26,16.932
2017/11/27,23.681
2017/11/28,19.119
2017/11/29,11.346
2017/11/30,24.154
2017/12/01,16.141
2017/12/02,36.615
2017/12/03,43.91
2017/12/04,111.111
2017/12/05,203.789
2017/12/06,286.818
2017/12/07,464.833
2017/12/08,570.675
2017/12/09,581.677
2017/12/10,433.072
2017/12/11,287.393
2017/12/12,253.485
2017/12/13,189.477
2017/12/14,281.633
2017/12/15,229.402
2017/12/16,289.898
2017/12/17,178.8
2017/12/18,43.435
2017/12/19,25.758
2017/12/20,13.497
2017/12/21,-17.898
2017/12/22,-26.635
2017/12/23,-41.543
2017/12/24,-44.15
2017/12/25,-48.745
2017/12/26,-49.01
2017/12/27,-36.335
2017/12/28,-47.166
2017/12/29,-27.524
2017/12/30,-31.602
2017/12/31,-24.242
2018/01/01,-31.745
2018/01/02,-26.32
2018/01/03,-27.363
2018/01/04,-18.449
2018/01/05,62.051
2018/01/06,145.258
2018/01/07,134.455
2018/01/08,225.581
2018/01/09,242.388
2018/01/10,250.967
2018/01/11,202.427
2018/01/12,101.385
2018/01/13,119.706
2018/01/14,124.53
2018/01/15,163.633
2018/01/16,90.649
2018/01/17,59.134
2018/01/18,43.728
2018/01/19,-31.824
2018/01/20,-43.426
2018/01/21,-45.765
2018/01/22,-53.344
2018/01/23,-48.25
2018/01/24,-57.557
2018/01/25,-58.63
2018/01/26,-52.131
2018/01/27,-60.803
2018/01/28,-54.642
2018/01/29,-40.142
2018/01/30,-45.879
2018/01/31,-43.71
2018/02/01,-26.032
2018/02/02,-32.815
2018/02/03,-45.508
2018/02/04,-34.469
2018/02/05,-25.206
2018/02/06,-30.695
2018/02/07,-31.6
2018/02/08,-37.733
2018/02/09,-25.481
2018/02/10,-8.08
2018/02/11,-26.058
2018/02/12,-46.445
2018/02/13,-39.6
2018/02/14,-36.731
2018/02/15,-55.728
2018/02/16,-46.776
2018/02/17,-22.37
2018/02/18,-8.067
2018/02/19,-23.478
2018/02/20,-18.672
2018/02/21,-13.808
2018/02/22,-4.268
2018/02/23,-12.706
2018/02/24,-16.307
2018/02/25,-13.515
2018/02/26,-13.968
2018/02/27,-9.801
2018/02/28,12.386
2018/03/01,-9.539
2018/03/02,16.403
2018/03/03,-23.613
2018/03/04,-29.66
2018/03/05,-7.169
2018/03/06,-30.023
2018/03/07,-15.502
2018/03/08,-10.963
2018/03/09,-17.601
2018/03/10,-35.148
2018/03/11,-33.965
2018/03/12,-5.473
2018/03/13,-29.684
2018/03/14,-42.231
2018/03/15,-29.922
2018/03/16,-45.338
2018/03/17,-38.016
2018/03/18,-30.633
2018/03/19,-35.826
2018/03/20,-26.47
2018/03/21,-25.095
2018/03/22,-21.293
2018/03/23,-8.683
2018/03/24,-4.236
2018/03/25,-6.507
2018/03/26,-22.287
2018/03/27,-7.304
2018/03/28,-11.666
2018/03/29,-1.329
2018/03/30,-6.294
2018/03/31,-8.688
2018/04/01,-29.402
2018/04/02,-18.213
2018/04/03,-10.625
2018/04/04,-34.98
2018/04/05,13.096
2018/04/06,-27.285
2018/04/07,-34.376
2018/04/08,-14.936
2018/04/09,-21.413
2018/04/10,-18.803
2018/04/11,-9.689
2018/04/12,-0.821
2018/04/13,21.983
2018/04/14,12.021
2018/04/15,14.542
2018/04/16,6.851
2018/04/17,7.019
2018/04/18,45.229
2018/04/19,-9.154
2018/04/20,34.209
2018/04/21,38.806
2018/04/22,24.784
2018/04/23,24.644
2018/04/24,60.586
2018/04/25,34.881
2018/04/26,17.129
2018/04/27,11.355
2018/04/28,42.856
2018/04/29,78.596
2018/04/30,65.432
2018/05/01,22.429
2018/05/02,8.796
2018/05/03,26.301
2018/05/04,19.402
2018/05/05,20.884
2018/05/06,5.083
2018/05/07,11.15
2018/05/08,-2.229
2018/05/09,13.735
2018/05/10,58.911
2018/05/11,43.696
2018/05/12,7.221
2018/05/13,-2.443
2018/05/14,18.167
2018/05/15,48.92
2018/05/16,51.624
2018/05/17,36.42
2018/05/18,34.327
2018/05/19,50.304
2018/05/20,54.477
2018/05/21,52.426
2018/05/22,59.602
2018/05/23,43.975
2018/05/24,-1.513
2018/05/25,-4.894
2018/05/26,18.261
2018/05/27,3.774
2018/05/28,24.338
2018/05/29,20.276
2018/05/30,18.779
2018/05/31,33.983
2018/06/01,18.08
2018/06/02,-7.926
2018/06/03,-2.181
2018/06/04,6.091
2018/06/05,-16.118
2018/06/06,2.954
2018/06/07,-14.504
2018/06/08,-19.626
2018/06/09,-27.093
2018/06/10,-19.663
2018/06/11,-44.087
2018/06/12,-42.181
2018/06/13,-42.091
2018/06/14,-48.84
2018/06/15,-30.345
2018/06/16,-34.901
2018/06/17,-45.971
2018/06/18,-52.714
2018/06/19,-25.86
2018/06/20,-42.91
2018/06/21,-30.884
2018/06/22,16.103
2018/06/23,-18.496
2018/06/24,-10.92
2018/06/25,10.845
2018/06/26,-16.086
2018/06/27,-19.829
2018/06/28,-28.217
2018/06/29,-33.152
2018/06/30,320.534
2018/07/01,749.573
2018/07/02,1150
2018/07/03,606.454
2018/07/04,485.245
2018/07/05,442.119
2018/07/06,366.853
2018/07/07,654.16
2018/07/08,232.45
2018/07/09,106.851
2018/07/10,88.552
2018/07/11,109.975
2018/07/12,247.377
2018/07/13,270.199
2018/07/14,60.118
2018/07/15,7.785
2018/07/16,-85.971
2018/07/17,-85.341
2018/07/18,-81.225
2018/07/19,-80.877
2018/07/20,-80.45
2018/07/21,-77.869
2018/07/22,-71.897
2018/07/23,-46.937
2018/07/24,-35.107
2018/07/25,-46.179
2018/07/26,-69.45
2018/07/27,-74.997
2018/07/28,-83.007
2018/07/29,-89.379
2018/07/30,-40.396
2018/07/31,-26.217
2018/08/01,-29.856
2018/08/02,-23.297
2018/08/03,-38.654
2018/08/04,-44.102
2018/08/05,-26.953
2018/08/06,-23.956
2018/08/07,161.082
2018/08/08,481.521
2018/08/09,461.764
2018/08/10,287.677
2018/08/11,14.168
2018/08/12,20.159
2018/08/13,42.857
2018/08/14,65.1
2018/08/15,75.201
2018/08/16,47.468
2018/08/17,367.022
2018/08/18,30.526
2018/08/19,41.603
2018/08/20,-6.646
2018/08/21,-68.885
2018/08/22,-74.139
2018/08/23,-78.681
2018/08/24,-47.913
2018/08/25,-32.326
2018/08/26,35.773
2018/08/27,-25.266
2018/08/28,-34.17
2018/08/29,-22.875
2018/08/30,-11.791
2018/08/31,-72.357
2018/09/01,-13.316
2018/09/02,-10.077
2018/09/03,-4.441
2018/09/04,20.154
2018/09/05,-43.33
2018/09/06,5.616
2018/09/07,-32.598
2018/09/08,23.061
2018/09/09,-10.868
2018/09/10,21.498
2018/09/11,34.89
2018/09/12,14.467
2018/09/13,20.763
2018/09/14,-10.282
2018/09/15,6.33
2018/09/16,10.976
2018/09/17,16.731
2018/09/18,-0.808
2018/09/19,83.453
2018/09/20,0.688
2018/09/21,25.241
2018/09/22,4.292
2018/09/23,-13.044
2018/09/24,18.735
2018/09/25,-0.792
2018/09/26,4.544
2018/09/27,10.583
2018/09/28,57.763
2018/09/29,65.489
2018/09/30,42.185
2018/10/01,42.36
2018/10/02,43.563
2018/10/03,-32.873
2018/10/04,-9.44
2018/10/05,-28.099
2018/10/06,-30.311
2018/10/07,-15.281
2018/10/08,-17.747
2018/10/09,-22.401
2018/10/10,-15.061
2018/10/11,-16.931
2018/10/12,-26.732
2018/10/13,-46.951
2018/10/14,-43.656
2018/10/15,-32.66
2018/10/16,-44.395
2018/10/17,-13.854
2018/10/18,-17.926
2018/10/19,-4.303
2018/10/20,23.885
2018/10/21,6.217
2018/10/22,-6.25
2018/10/23,2.905
2018/10/24,5.123
2018/10/25,15.111
2018/10/26,5.566
2018/10/27,5.927
2018/10/28,14.579
2018/10/29,3.687
2018/10/30,19.652
2018/10/31,8.891
2018/11/01,12.469
2018/11/02,7.818
2018/11/03,2.939
2018/11/04,6.547
2018/11/05,24.223
2018/11/06,26.805
2018/11/07,-1.965
2018/11/08,-6.868
2018/11/09,-12.85
2018/11/10,-15.053
2018/11/11,-16.022
2018/11/12,4.156
2018/11/13,12.766
2018/11/14,38.4
2018/11/15,54.37
2018/11/16,20.822
2018/11/17,11.628
2018/11/18,28.298
2018/11/19,27.668
2018/11/20,28.36
2018/11/21,14.481
2018/11/22,2.049
2018/11/23,28.41
2018/11/24,54.649
2018/11/25,90.859
2018/11/26,18.744
2018/11/27,4.557
2018/11/28,11.879
2018/11/29,14.482
2018/11/30,63.346
2018/12/01,43.752
2018/12/02,17.029
2018/12/03,-2.572
2018/12/04,-3.427
2018/12/05,26.408
2018/12/06,2.401
2018/12/07,-3.88
2018/12/08,-19.9
2018/12/09,-32.718
2018/12/10,-20.954
2018/12/11,-19.239
2018/12/12,-39.99
2018/12/13,-41.234
2018/12/14,-51.672
2018/12/15,-41.858
2018/12/16,-39.531
2018/12/17,-31.679
2018/12/18,-24.826
2018/12/19,-27.51
2018/12/20,-7.744
2018/12/21,-9.013
2018/12/22,-4.155
2018/12/23,9.672
2018/12/24,11.784
2018/12/25,17.309
2018/12/26,6.742
2018/12/27,-12.597
2018/12/28,-7.466
2018/12/29,-0.334
2018/12/30,84.698
2018/12/31,-14.58
2019/01/01,-30.885
2019/01/02,-22.822
2019/01/03,-21.539
2019/01/04,-11.355
2019/01/05,18.107
2019/01/06,-12.9
2019/01/07,-22.345
2019/01/08,-22.889
2019/01/09,-16.927
2019/01/10,12.704
2019/01/11,-2.799
2019/01/12,-16.351
2019/01/13,-48.64
2019/01/14,58.748
2019/01/15,45.129
2019/01/16,18.362
2019/01/17,1.793
2019/01/18,3.204
2019/01/19,-9.358
2019/01/20,4.661
2019/01/21,23.306
2019/01/22,46.422
2019/01/23,31.577
2019/01/24,9.12
2019/01/25,8.311
2019/01/26,22.015
2019/01/27,15.818
2019/01/28,-13.238
2019/01/29,-7.153
2019/01/30,5.382
2019/01/31,33.512
2019/02/01,13.708
2019/02/02,0.358
2019/02/03,-3.435
2019/02/04,-19.66
2019/02/05,-31.988
2019/02/06,-14.853
2019/02/07,-12.983
2019/02/08,5.126
2019/02/09,11.195
2019/02/10,19.735
2019/02/11,0.989
2019/02/12,11.187
2019/02/13,20.77
2019/02/14,4.774
2019/02/15,32.361
2019/02/16,46.66
2019/02/17,63.898
2019/02/18,109.429
2019/02/19,104.585
2019/02/20,84.056
2019/02/21,74.307
2019/02/22,50.522
2019/02/23,47.698
2019/02/24,66.042
2019/02/25,58.044
2019/02/26,61.388
2019/02/27,28.076
2019/02/28,52.562
2019/03/01,-3.23
2019/03/02,-4.038
2019/03/03,-12.498
2019/03/04,-14.924
2019/03/05,-14.67
2019/03/06,-13.105
2019/03/07,-11.856
2019/03/08,-8.703
2019/03/09,-6.385
2019/03/10,-34.32
2019/03/11,-33.785
2019/03/12,-33.071
2019/03/13,-27.987
2019/03/14,-41.447
2019/03/15,-20.838
2019/03/16,-24.628
2019/03/17,-17.097
2019/03/18,-3.736
2019/03/19,0.18
2019/03/20,-7.239
2019/03/21,31.346
2019/03/22,12.266
2019/03/23,-5.237
2019/03/24,11.34
2019/03/25,22.926
2019/03/26,25.917
2019/03/27,37.939
2019/03/28,32.897
2019/03/29,47.055
2019/03/30,41.337
2019/03/31,38.206
2019/04/01,15.515
2019/04/02,29.884
2019/04/03,68.31
2019/04/04,-8.162
2019/04/05,-13.732
2019/04/06,-0.503
2019/04/07,1.072
2019/04/08,1.941
2019/04/09,-11.807
2019/04/10,31.76
2019/04/11,248.848
2019/04/12,173.258
2019/04/13,173.003
2019/04/14,156.086
2019/04/15,139.039
2019/04/16,150.637
2019/04/17,131.22
2019/04/18,230.92
2019/04/19,126.87
2019/04/20,-14.703
2019/04/21,-10.848
2019/04/22,-19.413
2019/04/23,-3.844
2019/04/24,-42.151
2019/04/25,-78.743
2019/04/26,-69.593
2019/04/27,-74.69
2019/04/28,-71.508
2019/04/29,-72.956
2019/04/30,-76.111
2019/05/01,-77.526
2019/05/02,-75.676
