Date,difficulty90std
2016/03/18,6796859048176
2016/03/19,6906905197560
2016/03/20,7041329751360
2016/03/21,7163243138989
2016/03/22,7283838935149
2016/03/23,7362780720127
2016/03/24,7474890390015
2016/03/25,7622644926106
2016/03/26,7786804259093
2016/03/27,7963293522235
2016/03/28,8116845246978
2016/03/29,8289335111197
2016/03/30,8463432824549
2016/03/31,8675802747039
2016/04/01,8852010832337
2016/04/02,9005192984105
2016/04/03,9180681639912
2016/04/04,9385667859255
2016/04/05,9598158972113
2016/04/06,9782878797939
2016/04/07,9904747149788
2016/04/08,10084118499834
2016/04/09,10276454221978
2016/04/10,10475247199542
2016/04/11,10653285719301
2016/04/12,10761123874359
2016/04/13,10910983526739
2016/04/14,11064773159127
2016/04/15,11241717372844
2016/04/16,11422626036442
2016/04/17,11566090863622
2016/04/18,11753132946227
2016/04/19,11940313123196
2016/04/20,12118571873042
2016/04/21,12318719348194
2016/04/22,12453786445166
2016/04/23,12622095501666
2016/04/24,12766035477885
2016/04/25,12939548648702
2016/04/26,13098877532465
2016/04/27,13213015314167
2016/04/28,13361014264010
2016/04/29,13517303191412
2016/04/30,13694295548174
2016/05/01,13891293424817
2016/05/02,13968485816831
2016/05/03,14108820654020
2016/05/04,14237149194210
2016/05/05,14336370262088
2016/05/06,14415288448438
2016/05/07,14481672512225
2016/05/08,14559927208005
2016/05/09,14626084050986
2016/05/10,14718674273909
2016/05/11,14770073881997
2016/05/12,14780850284973
2016/05/13,14874588750388
2016/05/14,14962224583133
2016/05/15,15052784766923
2016/05/16,15127752011877
2016/05/17,15149945947763
2016/05/18,15187070946560
2016/05/19,15284516821408
2016/05/20,15386284161496
2016/05/21,15494702662929
2016/05/22,15570642732312
2016/05/23,15647292288153
2016/05/24,15726705131892
2016/05/25,15776691631215
2016/05/26,15858469456750
2016/05/27,15926180285462
2016/05/28,16015789942694
2016/05/29,16126344707822
2016/05/30,16183593152913
2016/05/31,16243520702141
2016/06/01,16241389961872
2016/06/02,16270480952241
2016/06/03,16371520890519
2016/06/04,16478332141993
2016/06/05,16550787793610
2016/06/06,16627120248683
2016/06/07,16730257865484
2016/06/08,16800005015444
2016/06/09,16964352140090
2016/06/10,17080965231040
2016/06/11,17189364471201
2016/06/12,17294971021910
2016/06/13,17361062143800
2016/06/14,17427288697753
2016/06/15,17478752002792
2016/06/16,17510130294107
2016/06/17,17478003827829
2016/06/18,17364407647054
2016/06/19,17348245055121
2016/06/20,17385683028901
2016/06/21,17315832954843
2016/06/22,17299829309827
2016/06/23,17400617318871
2016/06/24,17463900104833
2016/06/25,17547802298959
2016/06/26,17614055316572
2016/06/27,17740606656400
2016/06/28,17871390478085
2016/06/29,17972817318769
2016/06/30,18044644828152
2016/07/01,18090881349997
2016/07/02,18194231382507
2016/07/03,18351456457092
2016/07/04,18481978845850
2016/07/05,18624869455380
2016/07/06,18645104181496
2016/07/07,18718661628888
2016/07/08,18796913926700
2016/07/09,18805003058092
2016/07/10,18862651737293
2016/07/11,18890602078260
2016/07/12,18952017230440
2016/07/13,19001419649428
2016/07/14,19050834399785
2016/07/15,19054729101861
2016/07/16,19007293360966
2016/07/17,19018298523945
2016/07/18,19029282033995
2016/07/19,19043245429947
2016/07/20,19010468735409
2016/07/21,18942140692307
2016/07/22,18886975586921
2016/07/23,18838839903880
2016/07/24,18804842933970
2016/07/25,18663046613487
2016/07/26,18471630193849
2016/07/27,18196494656824
2016/07/28,17991269126206
2016/07/29,17798418832173
2016/07/30,17610890953159
2016/07/31,17320803635418
2016/08/01,17087636562680
2016/08/02,16805182075357
2016/08/03,16494734325706
2016/08/04,16183671118309
2016/08/05,15873804248762
2016/08/06,15559979871291
2016/08/07,15252776566703
2016/08/08,14978630931423
2016/08/09,14678653492251
2016/08/10,14390435781282
2016/08/11,14215343301738
2016/08/12,14017928084084
2016/08/13,13801489906958
2016/08/14,13581439148762
2016/08/15,13283035073964
2016/08/16,13089488841864
2016/08/17,12945347092796
2016/08/18,12794500982440
2016/08/19,12693044311964
2016/08/20,12578781923598
2016/08/21,12442808835985
2016/08/22,12369272736538
2016/08/23,12321632809128
2016/08/24,12281779951897
2016/08/25,12288914696894
2016/08/26,12447244371149
2016/08/27,12561825970689
2016/08/28,12630208037906
2016/08/29,12652411172784
2016/08/30,12580185599622
2016/08/31,12561496657823
2016/09/01,12680818295894
2016/09/02,12752172840527
2016/09/03,12725153056763
2016/09/04,12602705920376
2016/09/05,12559646402680
2016/09/06,12500987644150
2016/09/07,12529898433251
2016/09/08,12488228023252
2016/09/09,12418281189581
2016/09/10,12406184677013
2016/09/11,12501763004056
2016/09/12,12596879853705
2016/09/13,12694235828435
2016/09/14,12808693464907
2016/09/15,12877347718258
2016/09/16,12777796598326
2016/09/17,12948819606369
2016/09/18,13014500587372
2016/09/19,12813567634617
2016/09/20,12953066821672
2016/09/21,13304865448828
2016/09/22,13327892838260
2016/09/23,13402218930279
2016/09/24,13532103665105
2016/09/25,13732421126224
2016/09/26,13926383540013
2016/09/27,13951152008197
2016/09/28,14380565353239
2016/09/29,14913887162109
2016/09/30,15411548232588
2016/10/01,15579912514008
2016/10/02,15719695978389
2016/10/03,16087660148064
2016/10/04,16662614649940
2016/10/05,16929452576095
2016/10/06,17312508799281
2016/10/07,17235185954337
2016/10/08,17316770102445
2016/10/09,17728185583265
2016/10/10,18190455356353
2016/10/11,18790795519793
2016/10/12,19093126262118
2016/10/13,19283059701705
2016/10/14,19890256090542
2016/10/15,20665541734674
2016/10/16,21369898931697
2016/10/17,21881840509670
2016/10/18,22368969383977
2016/10/19,22810944196963
2016/10/20,23239143412436
2016/10/21,24133746985783
2016/10/22,25058639258155
2016/10/23,25778228904645
2016/10/24,26395472460414
2016/10/25,26936632793868
2016/10/26,27555909417080
2016/10/27,28097743244785
2016/10/28,28439541366327
2016/10/29,28235451023649
2016/10/30,27926445943452
2016/10/31,27512066968810
2016/11/01,26950494539189
2016/11/02,26560623907331
2016/11/03,26314456100892
2016/11/04,26172080637138
2016/11/05,26193510492982
2016/11/06,26311787853852
2016/11/07,26256802683974
2016/11/08,26081202309220
2016/11/09,25921508281703
2016/11/10,25860405603179
2016/11/11,25836363090495
2016/11/12,25821410770988
2016/11/13,25701816528218
2016/11/14,25579312706852
2016/11/15,25434711793558
2016/11/16,25299680550730
2016/11/17,25218215913934
2016/11/18,25160361190739
2016/11/19,25028039783234
2016/11/20,24911663197750
2016/11/21,24872445502125
2016/11/22,24783611955234
2016/11/23,24707464747705
2016/11/24,24733622107288
2016/11/25,24783206193177
2016/11/26,24780182514104
2016/11/27,24825995219811
2016/11/28,24834800486431
2016/11/29,24835452564562
2016/11/30,24850965913146
2016/12/01,24848930838233
2016/12/02,24816018271244
2016/12/03,24717328730891
2016/12/04,24644509809173
2016/12/05,24586430718870
2016/12/06,24553817297365
2016/12/07,24499513020724
2016/12/08,24431340090533
2016/12/09,24387097427978
2016/12/10,24367875219472
2016/12/11,24363721792925
2016/12/12,24344763508344
2016/12/13,24342782000708
2016/12/14,24339630307507
2016/12/15,24337612771335
2016/12/16,24369030139701
2016/12/17,24379303863720
2016/12/18,24252184844991
2016/12/19,24342354807127
2016/12/20,24473505925836
2016/12/21,24543350508221
2016/12/22,24593650719662
2016/12/23,24582091165649
2016/12/24,24574575316146
2016/12/25,24562764376897
2016/12/26,24520397527239
2016/12/27,24518869958464
2016/12/28,24500365218758
2016/12/29,24484800525532
2016/12/30,24477611612778
2016/12/31,24471857022240
2017/01/01,24467184240261
2017/01/02,24419679604524
2017/01/03,24418951755700
2017/01/04,24459936255338
2017/01/05,24487263554788
2017/01/06,24616486265696
2017/01/07,24763414136797
2017/01/08,24920034424893
2017/01/09,25108248934147
2017/01/10,25404186762411
2017/01/11,25715030428947
2017/01/12,25931857975285
2017/01/13,26114500190652
2017/01/14,26344704295243
2017/01/15,26680400595066
2017/01/16,27013197174127
2017/01/17,27338784900939
2017/01/18,27586845165319
2017/01/19,27778657050679
2017/01/20,27897854135744
2017/01/21,28130279517348
2017/01/22,28400906030999
2017/01/23,28669114443175
2017/01/24,28874916891471
2017/01/25,29089268308671
2017/01/26,29470715881272
2017/01/27,30184175893568
2017/01/28,30803728605653
2017/01/29,31380080818136
2017/01/30,31882923522695
2017/01/31,32256141302524
2017/02/01,32453520035341
2017/02/02,32551812992094
2017/02/03,32369970052187
2017/02/04,32082611775911
2017/02/05,32258733699396
2017/02/06,32712977425605
2017/02/07,33161046183065
2017/02/08,33419219324148
2017/02/09,33592270660011
2017/02/10,33850153702271
2017/02/11,34212444329947
2017/02/12,34705685632955
2017/02/13,35234862960759
2017/02/14,35771982780817
2017/02/15,36186627015935
2017/02/16,36557432690969
2017/02/17,37184206311916
2017/02/18,37980772878851
2017/02/19,38922225212216
2017/02/20,39749933883337
2017/02/21,40554555471630
2017/02/22,41097309986632
2017/02/23,41465246820932
2017/02/24,41888924943094
2017/02/25,42244186205608
2017/02/26,42808867568708
2017/02/27,43502453209296
2017/02/28,44307684218569
2017/03/01,44959395175615
2017/03/02,45566732992785
2017/03/03,46552849433714
2017/03/04,47408782073102
2017/03/05,48375533828690
2017/03/06,49285441708127
2017/03/07,50148930173280
2017/03/08,51230772765822
2017/03/09,52461998066180
2017/03/10,53581471730614
2017/03/11,54760066623929
2017/03/12,55911131646743
2017/03/13,57115894801126
2017/03/14,58180923749837
2017/03/15,59374278458553
2017/03/16,60585324982641
2017/03/17,62043350628962
2017/03/18,63702897482649
2017/03/19,64928989822579
2017/03/20,66498052776999
2017/03/21,67946438909304
2017/03/22,69336629161731
2017/03/23,70892876900885
2017/03/24,72147237397490
2017/03/25,73327909350538
2017/03/26,74986191338898
2017/03/27,76995852449136
2017/03/28,78653458289748
2017/03/29,80284063746755
2017/03/30,81962181533065
2017/03/31,83690012818435
2017/04/01,85143059782384
2017/04/02,86597199409328
2017/04/03,87157817227017
2017/04/04,88451804563795
2017/04/05,89945524892865
2017/04/06,91443420620982
2017/04/07,92876985141445
2017/04/08,94324034649728
2017/04/09,95731791905064
2017/04/10,97155776888524
2017/04/11,98669729527095
2017/04/12,1.0005174477467E+14
2017/04/13,1.0107374110779E+14
2017/04/14,1.0271397312902E+14
2017/04/15,1.0426056436875E+14
2017/04/16,1.0567307561116E+14
2017/04/17,1.0705297901842E+14
2017/04/18,1.0854257595588E+14
2017/04/19,1.1027980722675E+14
2017/04/20,1.1162839200888E+14
2017/04/21,1.1315710131175E+14
2017/04/22,1.1480892798187E+14
2017/04/23,1.1640994533552E+14
2017/04/24,1.1767158092252E+14
2017/04/25,1.1890735992011E+14
2017/04/26,1.2047891939732E+14
2017/04/27,1.2211018983986E+14
2017/04/28,1.2420466541924E+14
2017/04/29,1.2670676565299E+14
2017/04/30,1.2851238154817E+14
2017/05/01,1.3032331676144E+14
2017/05/02,1.3184292759217E+14
2017/05/03,1.3341914110502E+14
2017/05/04,1.3461115325211E+14
2017/05/05,1.3619369371704E+14
2017/05/06,1.3770981896046E+14
2017/05/07,1.3923918526554E+14
2017/05/08,1.4057460043618E+14
2017/05/09,1.4223659573808E+14
2017/05/10,1.436194948703E+14
2017/05/11,1.4513234935114E+14
2017/05/12,1.4687146867113E+14
2017/05/13,1.4839784391835E+14
2017/05/14,1.5093799090575E+14
2017/05/15,1.5372242938378E+14
2017/05/16,1.5633864668375E+14
2017/05/17,1.5824933678765E+14
2017/05/18,1.602910223427E+14
2017/05/19,1.6292446059648E+14
2017/05/20,1.6571335529582E+14
2017/05/21,1.6875332299373E+14
2017/05/22,1.7214826884273E+14
2017/05/23,1.7450097206692E+14
2017/05/24,1.7700635318414E+14
2017/05/25,1.7915383884052E+14
2017/05/26,1.810385722881E+14
2017/05/27,1.8353355278043E+14
2017/05/28,1.8563868431051E+14
2017/05/29,1.8840911008479E+14
2017/05/30,1.9202593554012E+14
2017/05/31,1.9557810521821E+14
2017/06/01,2.0117356899216E+14
2017/06/02,2.0694882471455E+14
2017/06/03,212397815804027
2017/06/04,2.18616295258E+14
2017/06/05,2.2434980351252E+14
2017/06/06,2.3051990217006E+14
2017/06/07,2.3717937149934E+14
2017/06/08,2.4365019662216E+14
2017/06/09,2.4955039550154E+14
2017/06/10,2.5615643896059E+14
2017/06/11,2.6334997721467E+14
2017/06/12,2.6953128955347E+14
2017/06/13,2.7621040095566E+14
2017/06/14,2.8330718162211E+14
2017/06/15,2.9075365526275E+14
2017/06/16,2.9813802129658E+14
2017/06/17,3.0597578185587E+14
2017/06/18,3.1378771981077E+14
2017/06/19,3.2120246939949E+14
2017/06/20,3.3192637435621E+14
2017/06/21,3.4353565363124E+14
2017/06/22,3.5404784883891E+14
2017/06/23,3.6416829088334E+14
2017/06/24,3.7406341474734E+14
2017/06/25,3.8423201123491E+14
2017/06/26,3.9452220908886E+14
2017/06/27,4.0438289146728E+14
2017/06/28,4.1453009635771E+14
2017/06/29,4.2456151369918E+14
2017/06/30,4.3419995549901E+14
2017/07/01,4.4412143612396E+14
2017/07/02,4.5325678937598E+14
2017/07/03,4.6247447858332E+14
2017/07/04,4.7171289880055E+14
2017/07/05,4.8000832771058E+14
2017/07/06,4.8822505300904E+14
2017/07/07,4.9580724099717E+14
2017/07/08,5.0346534138155E+14
2017/07/09,5.1112262723568E+14
2017/07/10,5.2431075563262E+14
2017/07/11,5.371638285737E+14
2017/07/12,5.4734126115966E+14
2017/07/13,5.5806010600368E+14
2017/07/14,5.6667833122763E+14
2017/07/15,5.7558377145378E+14
2017/07/16,585308148548767
2017/07/17,5.9258582379683E+14
2017/07/18,5.9962642721532E+14
2017/07/19,6.0657953356865E+14
2017/07/20,6.1448349168889E+14
2017/07/21,623140825139169
2017/07/22,6.2980490956731E+14
2017/07/23,637069488299170
2017/07/24,6.4303627641159E+14
2017/07/25,6.4952637840306E+14
2017/07/26,6.5543140990711E+14
2017/07/27,6.6056997503035E+14
2017/07/28,665722908425509
2017/07/29,6.6983019756914E+14
2017/07/30,674308714233049
2017/07/31,6.8055517451139E+14
2017/08/01,6.9418698609452E+14
2017/08/02,706330140011392
2017/08/03,7.1524717937216E+14
2017/08/04,7.2457994302496E+14
2017/08/05,7.3267490627655E+14
2017/08/06,740240633072202
2017/08/07,7.479719658894E+14
2017/08/08,7.5522246262581E+14
2017/08/09,7.6259504181256E+14
2017/08/10,7.6868751311572E+14
2017/08/11,7.732802343295E+14
2017/08/12,7.7978939403995E+14
2017/08/13,785435319963710
2017/08/14,7.9164601467057E+14
2017/08/15,7.9666381793056E+14
2017/08/16,7.9997498701676E+14
2017/08/17,8.0376695252131E+14
2017/08/18,8.0703694175507E+14
2017/08/19,8.1159036401065E+14
2017/08/20,8.1530015067349E+14
2017/08/21,8.1714224844627E+14
2017/08/22,8.1898437710276E+14
2017/08/23,8.2114124305664E+14
2017/08/24,821541453463109
2017/08/25,8.3597187904516E+14
2017/08/26,8.5072131886127E+14
2017/08/27,8.6318645531038E+14
2017/08/28,8.7255607886744E+14
2017/08/29,8.8391347599013E+14
2017/08/30,8.9631966900852E+14
2017/08/31,9.0678150201229E+14
2017/09/01,9.165309757485E+14
2017/09/02,9.253727338064E+14
2017/09/03,9.3361362357926E+14
2017/09/04,9.4062421742051E+14
2017/09/05,9.4627783797791E+14
2017/09/06,950916637710633
2017/09/07,9.5503149289389E+14
2017/09/08,9.6255596763219E+14
2017/09/09,9.6806710567819E+14
2017/09/10,9.7072789841175E+14
2017/09/11,9.7358203217591E+14
2017/09/12,9.781931417978E+14
2017/09/13,9.7998758769544E+14
2017/09/14,9.8073881750397E+14
2017/09/15,9.8270013882384E+14
2017/09/16,9.8309402753365E+14
2017/09/17,9.8389072585458E+14
2017/09/18,9.8455828155291E+14
2017/09/19,9.8600037269092E+14
2017/09/20,9.8624635109209E+14
2017/09/21,9.8648949833433E+14
2017/09/22,1.0096431991696E+15
2017/09/23,1032036289023276
2017/09/24,1.0518282352484E+15
2017/09/25,1.0679451849335E+15
2017/09/26,1.0815101313545E+15
2017/09/27,1.0949547580525E+15
2017/09/28,1.1059609939722E+15
2017/09/29,1.1121025146917E+15
2017/09/30,1.1159900334649E+15
2017/10/01,1.1223255652735E+15
2017/10/02,1127437176718778
2017/10/03,1.130078849716E+15
2017/10/04,1.1339055399021E+15
2017/10/05,1139043402248163
2017/10/06,1.141053056673E+15
2017/10/07,1140188632387564
2017/10/08,1144261778892040
2017/10/09,1.1480795699572E+15
2017/10/10,1.1491061850979E+15
2017/10/11,1.1524761715964E+15
2017/10/12,1.1507204595459E+15
2017/10/13,1152570363305301
2017/10/14,1.1505204358451E+15
2017/10/15,1.1472431586788E+15
2017/10/16,1.1312891830234E+15
2017/10/17,1.1249469859694E+15
2017/10/18,1.1204182111011E+15
2017/10/19,1.1156555395618E+15
2017/10/20,1.1102816133855E+15
2017/10/21,1.1054996560014E+15
2017/10/22,1100007925497889
2017/10/23,1.0960411744084E+15
2017/10/24,1.0910072946762E+15
2017/10/25,1.0859545542603E+15
2017/10/26,1.0826029367819E+15
2017/10/27,1.1613951183338E+15
2017/10/28,1.2352506324699E+15
2017/10/29,1.3058851717342E+15
2017/10/30,1.3755817637057E+15
2017/10/31,1.4410259684259E+15
2017/11/01,1.4418695518131E+15
2017/11/02,1.4444414298667E+15
2017/11/03,1447399963237297
2017/11/04,1.4508336976813E+15
2017/11/05,1.4538607210437E+15
2017/11/06,1.4572038745621E+15
2017/11/07,1.4612749576242E+15
2017/11/08,1.4643563065587E+15
2017/11/09,1.4679382174365E+15
2017/11/10,1471951434470436
2017/11/11,1.4757577973025E+15
2017/11/12,1.4790430719593E+15
2017/11/13,1.4828899031313E+15
2017/11/14,1.4866404555671E+15
2017/11/15,1.4910445157464E+15
2017/11/16,1495980088792916
2017/11/17,1.5011481889194E+15
2017/11/18,1.5064792887286E+15
2017/11/19,1.5114495141032E+15
2017/11/20,1.5150031182178E+15
2017/11/21,1.5190269298731E+15
2017/11/22,1.5230541954236E+15
2017/11/23,1.5263979627056E+15
2017/11/24,1528960688919153
2017/11/25,1.5313288226296E+15
2017/11/26,1.533902293417E+15
2017/11/27,1.5361958375175E+15
2017/11/28,1.538539575869E+15
2017/11/29,1.5406590156184E+15
2017/11/30,1.5422122722096E+15
2017/12/01,1543580160728875
2017/12/02,1.5443754065986E+15
2017/12/03,1.5457736375868E+15
2017/12/04,1546863389745035
2017/12/05,1.5484238689727E+15
2017/12/06,1549715138338652
2017/12/07,1.5495479727732E+15
2017/12/08,1548732117860424
2017/12/09,1548102692196785
2017/12/10,1.5470584112755E+15
2017/12/11,1.5447427516817E+15
2017/12/12,1.5431038928474E+15
2017/12/13,1540865373069345
2017/12/14,1.5376464103334E+15
2017/12/15,1.5341457652702E+15
2017/12/16,1529797280410860
2017/12/17,1.5258917928514E+15
2017/12/18,1521352929121365
2017/12/19,1516752498095829
2017/12/20,1.5116254065014E+15
2017/12/21,1.4923964330966E+15
2017/12/22,1.4716576264704E+15
2017/12/23,1450648523870024
2017/12/24,1.4301394949898E+15
2017/12/25,1.4099361650115E+15
2017/12/26,1388025849019252
2017/12/27,1366129392096906
2017/12/28,1.3473192518221E+15
2017/12/29,1.3287108077097E+15
2017/12/30,1.3060224503264E+15
2017/12/31,1.283084367582E+15
2018/01/01,1260458226570227
2018/01/02,1.2344816358013E+15
2018/01/03,1.2039168541125E+15
2018/01/04,1174778223931318
2018/01/05,1147578419743385
2018/01/06,1.1159818959104E+15
2018/01/07,1.0828436130689E+15
2018/01/08,1.0501033255122E+15
2018/01/09,1.0109117889689E+15
2018/01/10,9.7499938030996E+14
2018/01/11,9.3085425970584E+14
2018/01/12,892722508295992
2018/01/13,8.5049277521559E+14
2018/01/14,8.5698461846667E+14
2018/01/15,8.673060024342E+14
2018/01/16,8.7745468060708E+14
2018/01/17,8.8928929210758E+14
2018/01/18,9.0116881928764E+14
2018/01/19,9.1244051873783E+14
2018/01/20,9.265783263412E+14
2018/01/21,9.4026038061101E+14
2018/01/22,9.5437772868082E+14
2018/01/23,9.6794479294316E+14
2018/01/24,9.8270346083135E+14
2018/01/25,9.3651515550354E+14
2018/01/26,8.8414822873591E+14
2018/01/27,8.2409588736424E+14
2018/01/28,755939815690145
2018/01/29,6.8102910978574E+14
2018/01/30,6.9982269725172E+14
2018/01/31,7.1755745950245E+14
2018/02/01,7.3534653588236E+14
2018/02/02,753638703964317
2018/02/03,7.7402534241605E+14
2018/02/04,792342159013452
2018/02/05,8.0995833230739E+14
2018/02/06,8.2715241546812E+14
2018/02/07,8.4451314750148E+14
2018/02/08,8.5987729197158E+14
2018/02/09,8.7665668594582E+14
2018/02/10,8.9126266233588E+14
2018/02/11,9.0916602793847E+14
2018/02/12,9.2500399085504E+14
2018/02/13,9.4000441990272E+14
2018/02/14,9.5193251450991E+14
2018/02/15,9.6017455207823E+14
2018/02/16,9.7083563946019E+14
2018/02/17,9.7975282507546E+14
2018/02/18,9.9108450287023E+14
2018/02/19,9.9960814193315E+14
2018/02/20,1.005077920004E+15
2018/02/21,1.0103178719502E+15
2018/02/22,1.0178317931044E+15
2018/02/23,1.0241701386804E+15
2018/02/24,1.0295317709951E+15
2018/02/25,1.0377951434801E+15
2018/02/26,1.0416087815969E+15
2018/02/27,1.0430091156211E+15
2018/02/28,1046472378608800
2018/03/01,1050708969201585
2018/03/02,1.0536359196273E+15
2018/03/03,1.0575136317384E+15
2018/03/04,1.0589821486129E+15
2018/03/05,1.0572017062186E+15
2018/03/06,1.0532493152206E+15
2018/03/07,1.0509687256894E+15
2018/03/08,1.0515033934702E+15
2018/03/09,1.0480026014605E+15
2018/03/10,1.04346984263E+15
2018/03/11,1.038132688325E+15
2018/03/12,1.0320998996338E+15
2018/03/13,1.0265200261502E+15
2018/03/14,1.0196493863182E+15
2018/03/15,1.0151017839567E+15
2018/03/16,1.0137361642945E+15
2018/03/17,1.011357312236E+15
2018/03/18,1009007641021647
2018/03/19,1.0045105136292E+15
2018/03/20,9.9783550262879E+14
2018/03/21,9.9032172408719E+14
2018/03/22,979960593041205
2018/03/23,9.7269075871638E+14
2018/03/24,9.6367119700382E+14
2018/03/25,9.5595099687108E+14
2018/03/26,9.4955749236682E+14
2018/03/27,940288282198877
2018/03/28,931562034411794
2018/03/29,9.1818421942026E+14
2018/03/30,9.0445659958387E+14
2018/03/31,8.9101025749111E+14
2018/04/01,8.7821528454770E+14
2018/04/02,862903296749438
2018/04/03,844171115072786
2018/04/04,824477381339203
2018/04/05,8.0477592291335E+14
2018/04/06,7.8387784258582E+14
2018/04/07,7.6362757163891E+14
2018/04/08,7.4386468081228E+14
2018/04/09,7.212948357071E+14
2018/04/10,6.9756104141384E+14
2018/04/11,6.7625813285869E+14
2018/04/12,654586632753816
2018/04/13,633210275802461
2018/04/14,612530384596305
2018/04/15,5.9161462198674E+14
2018/04/16,5.6963415823603E+14
2018/04/17,5.4963829765247E+14
2018/04/18,5.2879571407836E+14
2018/04/19,5.0618466874232E+14
2018/04/20,4.8770888088497E+14
2018/04/21,4.6944290633238E+14
2018/04/22,4.5090002914909E+14
2018/04/23,4.3163159156016E+14
2018/04/24,4.1418702686642E+14
2018/04/25,3.984282920799E+14
2018/04/26,3.821583683542E+14
2018/04/27,3.6253982279021E+14
2018/04/28,3.4209944874433E+14
2018/04/29,3.2711716043272E+14
2018/04/30,3.1127094151632E+14
2018/05/01,2.9545264668454E+14
2018/05/02,2.8114705468747E+14
2018/05/03,2.6913459250625E+14
2018/05/04,2.6011419791723E+14
2018/05/05,2.5075706054594E+14
2018/05/06,243021045877956
2018/05/07,2.3641877392153E+14
2018/05/08,2.3270460194942E+14
2018/05/09,2.249545540013E+14
2018/05/10,2.2008101980857E+14
2018/05/11,2.1229486607411E+14
2018/05/12,2.1318550649004E+14
2018/05/13,2.1477326904947E+14
2018/05/14,2.1396543268976E+14
2018/05/15,2.1046705613917E+14
2018/05/16,2.0402547498643E+14
2018/05/17,2.0191455641571E+14
2018/05/18,1.9798467534584E+14
2018/05/19,1.952986269643E+14
2018/05/20,1.9256796543292E+14
2018/05/21,1.8824778436292E+14
2018/05/22,1.813369675275E+14
2018/05/23,1.7633768664691E+14
2018/05/24,1.6988689725649E+14
2018/05/25,1.6334213058233E+14
2018/05/26,1.6232055671784E+14
2018/05/27,1.5834253811961E+14
2018/05/28,1.5124801561459E+14
2018/05/29,1.4780705850984E+14
2018/05/30,1.4631546191837E+14
2018/05/31,1.4395662199589E+14
2018/06/01,1.4440986210647E+14
2018/06/02,1.4371534147645E+14
2018/06/03,1.4286641179248E+14
2018/06/04,1.4195923140319E+14
2018/06/05,1.4199509002276E+14
2018/06/06,1.4222221321306E+14
2018/06/07,1.4212884826049E+14
2018/06/08,1.4186106034656E+14
2018/06/09,1.4258432648322E+14
2018/06/10,1.4275842882672E+14
2018/06/11,1.4263333530852E+14
2018/06/12,1.4384895822509E+14
2018/06/13,1.4381628006598E+14
2018/06/14,1.4387936011004E+14
2018/06/15,1.4382017977732E+14
2018/06/16,1.4435409761383E+14
2018/06/17,1.4453752720366E+14
2018/06/18,1.487884933889E+14
2018/06/19,1.5532445670411E+14
2018/06/20,1.5869957626247E+14
2018/06/21,1.6565507518171E+14
2018/06/22,1.7112397858595E+14
2018/06/23,1.7454645429618E+14
2018/06/24,1.7959611562843E+14
2018/06/25,1.8276555533741E+14
2018/06/26,1.8477512155682E+14
2018/06/27,1.9205112374673E+14
2018/06/28,1.9531576796949E+14
2018/06/29,1.9728374171811E+14
2018/06/30,2.0313061786861E+14
2018/07/01,2.0444886438037E+14
2018/07/02,2.0536261339212E+14
2018/07/03,2.0944643159568E+14
2018/07/04,2.1202077165972E+14
2018/07/05,2.2160926357225E+14
2018/07/06,2.2794692840967E+14
2018/07/07,2.3419530349491E+14
2018/07/08,2.3459714333314E+14
2018/07/09,2.3936209228859E+14
