Date,mining_profitability30trx
2016/10/25,-0.546
2016/10/26,-0.564
2016/10/27,-0.583
2016/10/28,-0.602
2016/10/29,-0.618
2016/10/30,-0.629
2016/10/31,-0.636
2016/11/01,-0.638
2016/11/02,-0.632
2016/11/03,-0.617
2016/11/04,-0.594
2016/11/05,-0.56
2016/11/06,-0.516
2016/11/07,-0.47
2016/11/08,-0.426
2016/11/09,-0.385
2016/11/10,-0.344
2016/11/11,-0.304
2016/11/12,-0.266
2016/11/13,-0.231
2016/11/14,-0.201
2016/11/15,-0.176
2016/11/16,-0.154
2016/11/17,-0.135
2016/11/18,-0.12
2016/11/19,-0.109
2016/11/20,-0.104
2016/11/21,-0.106
2016/11/22,-0.112
2016/11/23,-0.12
2016/11/24,-0.128
2016/11/25,-0.136
2016/11/26,-0.144
2016/11/27,-0.152
2016/11/28,-0.161
2016/11/29,-0.172
2016/11/30,-0.186
2016/12/01,-0.2
2016/12/02,-0.216
2016/12/03,-0.235
2016/12/04,-0.257
2016/12/05,-0.281
2016/12/06,-0.308
2016/12/07,-0.334
2016/12/08,-0.358
2016/12/09,-0.382
2016/12/10,-0.406
2016/12/11,-0.429
2016/12/12,-0.452
2016/12/13,-0.474
2016/12/14,-0.495
2016/12/15,-0.516
2016/12/16,-0.537
2016/12/17,-0.559
2016/12/18,-0.58
2016/12/19,-0.602
2016/12/20,-0.625
2016/12/21,-0.647
2016/12/22,-0.669
2016/12/23,-0.689
2016/12/24,-0.707
2016/12/25,-0.723
2016/12/26,-0.738
2016/12/27,-0.752
2016/12/28,-0.764
2016/12/29,-0.772
2016/12/30,-0.775
2016/12/31,-0.777
2017/01/01,-0.775
2017/01/02,-0.77
2017/01/03,-0.762
2017/01/04,-0.748
2017/01/05,-0.73
2017/01/06,-0.711
2017/01/07,-0.691
2017/01/08,-0.67
2017/01/09,-0.649
2017/01/10,-0.627
2017/01/11,-0.607
2017/01/12,-0.588
2017/01/13,-0.572
2017/01/14,-0.557
2017/01/15,-0.544
2017/01/16,-0.533
2017/01/17,-0.522
2017/01/18,-0.511
2017/01/19,-0.5
2017/01/20,-0.49
2017/01/21,-0.479
2017/01/22,-0.468
2017/01/23,-0.457
2017/01/24,-0.447
2017/01/25,-0.438
2017/01/26,-0.429
2017/01/27,-0.421
2017/01/28,-0.413
2017/01/29,-0.406
2017/01/30,-0.399
2017/01/31,-0.393
2017/02/01,-0.386
2017/02/02,-0.38
2017/02/03,-0.373
2017/02/04,-0.365
2017/02/05,-0.358
2017/02/06,-0.35
2017/02/07,-0.343
2017/02/08,-0.336
2017/02/09,-0.329
2017/02/10,-0.325
2017/02/11,-0.32
2017/02/12,-0.317
2017/02/13,-0.315
2017/02/14,-0.311
2017/02/15,-0.306
2017/02/16,-0.3
2017/02/17,-0.292
2017/02/18,-0.285
2017/02/19,-0.278
2017/02/20,-0.272
2017/02/21,-0.266
2017/02/22,-0.261
2017/02/23,-0.257
2017/02/24,-0.252
2017/02/25,-0.247
2017/02/26,-0.242
2017/02/27,-0.235
2017/02/28,-0.227
2017/03/01,-0.216
2017/03/02,-0.199
2017/03/03,-0.176
2017/03/04,-0.149
2017/03/05,-0.12
2017/03/06,-0.09
2017/03/07,-0.059
2017/03/08,-0.032
2017/03/09,-0.008
2017/03/10,0.013
2017/03/11,0.034
2017/03/12,0.059
2017/03/13,0.092
2017/03/14,0.135
2017/03/15,0.186
2017/03/16,0.257
2017/03/17,0.349
2017/03/18,0.446
2017/03/19,0.548
2017/03/20,0.654
2017/03/21,0.762
2017/03/22,0.865
2017/03/23,0.961
2017/03/24,1.054
2017/03/25,1.147
2017/03/26,1.237
2017/03/27,1.318
2017/03/28,1.39
2017/03/29,1.455
2017/03/30,1.511
2017/03/31,1.556
2017/04/01,1.59
2017/04/02,1.614
2017/04/03,1.627
2017/04/04,1.627
2017/04/05,1.617
2017/04/06,1.596
2017/04/07,1.566
2017/04/08,1.53
2017/04/09,1.488
2017/04/10,1.44
2017/04/11,1.389
2017/04/12,1.335
2017/04/13,1.284
2017/04/14,1.233
2017/04/15,1.181
2017/04/16,1.13
2017/04/17,1.08
2017/04/18,1.031
2017/04/19,0.982
2017/04/20,0.934
2017/04/21,0.887
2017/04/22,0.84
2017/04/23,0.792
2017/04/24,0.747
2017/04/25,0.703
2017/04/26,0.66
2017/04/27,0.622
2017/04/28,0.59
2017/04/29,0.565
2017/04/30,0.546
2017/05/01,0.537
2017/05/02,0.533
2017/05/03,0.534
2017/05/04,0.543
2017/05/05,0.559
2017/05/06,0.58
2017/05/07,0.604
2017/05/08,0.629
2017/05/09,0.651
2017/05/10,0.67
2017/05/11,0.688
2017/05/12,0.702
2017/05/13,0.712
2017/05/14,0.717
2017/05/15,0.718
2017/05/16,0.715
2017/05/17,0.708
2017/05/18,0.699
2017/05/19,0.694
2017/05/20,0.697
2017/05/21,0.705
2017/05/22,0.728
2017/05/23,0.762
2017/05/24,0.811
2017/05/25,0.872
2017/05/26,0.938
2017/05/27,0.994
2017/05/28,1.048
2017/05/29,1.099
2017/05/30,1.152
2017/05/31,1.21
2017/06/01,1.264
2017/06/02,1.314
2017/06/03,1.356
2017/06/04,1.395
2017/06/05,1.429
2017/06/06,1.46
2017/06/07,1.487
2017/06/08,1.507
2017/06/09,1.523
2017/06/10,1.54
2017/06/11,1.56
2017/06/12,1.588
2017/06/13,1.621
2017/06/14,1.653
2017/06/15,1.675
2017/06/16,1.69
2017/06/17,1.699
2017/06/18,1.701
2017/06/19,1.697
2017/06/20,1.685
2017/06/21,1.661
2017/06/22,1.627
2017/06/23,1.585
2017/06/24,1.535
2017/06/25,1.477
2017/06/26,1.41
2017/06/27,1.333
2017/06/28,1.254
2017/06/29,1.174
2017/06/30,1.094
2017/07/01,1.012
2017/07/02,0.928
2017/07/03,0.845
2017/07/04,0.762
2017/07/05,0.68
2017/07/06,0.6
2017/07/07,0.52
2017/07/08,0.441
2017/07/09,0.363
2017/07/10,0.284
2017/07/11,0.202
2017/07/12,0.119
2017/07/13,0.038
2017/07/14,-0.043
2017/07/15,-0.123
2017/07/16,-0.205
2017/07/17,-0.285
2017/07/18,-0.361
2017/07/19,-0.432
2017/07/20,-0.5
2017/07/21,-0.563
2017/07/22,-0.622
2017/07/23,-0.677
2017/07/24,-0.729
2017/07/25,-0.777
2017/07/26,-0.824
2017/07/27,-0.868
2017/07/28,-0.91
2017/07/29,-0.951
2017/07/30,-0.989
2017/07/31,-1.026
2017/08/01,-1.062
2017/08/02,-1.096
2017/08/03,-1.127
2017/08/04,-1.156
2017/08/05,-1.182
2017/08/06,-1.203
2017/08/07,-1.22
2017/08/08,-1.233
2017/08/09,-1.241
2017/08/10,-1.244
2017/08/11,-1.243
2017/08/12,-1.238
2017/08/13,-1.23
2017/08/14,-1.219
2017/08/15,-1.207
2017/08/16,-1.193
2017/08/17,-1.177
2017/08/18,-1.159
2017/08/19,-1.141
2017/08/20,-1.123
2017/08/21,-1.102
2017/08/22,-1.081
2017/08/23,-1.059
2017/08/24,-1.036
2017/08/25,-1.014
2017/08/26,-0.994
2017/08/27,-0.976
2017/08/28,-0.957
2017/08/29,-0.938
2017/08/30,-0.917
2017/08/31,-0.895
2017/09/01,-0.871
2017/09/02,-0.848
2017/09/03,-0.826
2017/09/04,-0.808
2017/09/05,-0.792
2017/09/06,-0.778
2017/09/07,-0.764
2017/09/08,-0.752
2017/09/09,-0.743
2017/09/10,-0.738
2017/09/11,-0.734
2017/09/12,-0.732
2017/09/13,-0.732
2017/09/14,-0.736
2017/09/15,-0.744
2017/09/16,-0.754
2017/09/17,-0.765
2017/09/18,-0.776
2017/09/19,-0.786
2017/09/20,-0.795
2017/09/21,-0.803
2017/09/22,-0.815
2017/09/23,-0.83
2017/09/24,-0.845
2017/09/25,-0.86
2017/09/26,-0.875
2017/09/27,-0.889
2017/09/28,-0.901
2017/09/29,-0.913
2017/09/30,-0.922
2017/10/01,-0.93
2017/10/02,-0.937
2017/10/03,-0.942
2017/10/04,-0.947
2017/10/05,-0.951
2017/10/06,-0.954
2017/10/07,-0.955
2017/10/08,-0.954
2017/10/09,-0.952
2017/10/10,-0.949
2017/10/11,-0.945
2017/10/12,-0.939
2017/10/13,-0.932
2017/10/14,-0.922
2017/10/15,-0.91
2017/10/16,-0.895
2017/10/17,-0.875
2017/10/18,-0.852
2017/10/19,-0.826
2017/10/20,-0.798
2017/10/21,-0.77
2017/10/22,-0.741
2017/10/23,-0.714
2017/10/24,-0.686
2017/10/25,-0.658
2017/10/26,-0.63
2017/10/27,-0.627
2017/10/28,-0.644
2017/10/29,-0.679
2017/10/30,-0.727
2017/10/31,-0.786
2017/11/01,-0.829
2017/11/02,-0.859
2017/11/03,-0.875
2017/11/04,-0.88
2017/11/05,-0.874
2017/11/06,-0.861
2017/11/07,-0.839
2017/11/08,-0.812
2017/11/09,-0.777
2017/11/10,-0.737
2017/11/11,-0.694
2017/11/12,-0.649
2017/11/13,-0.601
2017/11/14,-0.551
2017/11/15,-0.496
2017/11/16,-0.44
2017/11/17,-0.381
2017/11/18,-0.322
2017/11/19,-0.26
2017/11/20,-0.198
2017/11/21,-0.137
2017/11/22,-0.076
2017/11/23,-0.015
2017/11/24,0.048
2017/11/25,0.115
2017/11/26,0.183
2017/11/27,0.253
2017/11/28,0.325
2017/11/29,0.395
2017/11/30,0.46
2017/12/01,0.52
2017/12/02,0.576
2017/12/03,0.629
2017/12/04,0.679
2017/12/05,0.726
2017/12/06,0.769
2017/12/07,0.808
2017/12/08,0.843
2017/12/09,0.876
2017/12/10,0.904
2017/12/11,0.928
2017/12/12,0.955
2017/12/13,0.991
2017/12/14,1.036
2017/12/15,1.081
2017/12/16,1.127
2017/12/17,1.171
2017/12/18,1.214
2017/12/19,1.262
2017/12/20,1.312
2017/12/21,1.362
2017/12/22,1.403
2017/12/23,1.435
2017/12/24,1.453
2017/12/25,1.463
2017/12/26,1.467
2017/12/27,1.465
2017/12/28,1.454
2017/12/29,1.44
2017/12/30,1.42
2017/12/31,1.395
2018/01/01,1.368
2018/01/02,1.344
2018/01/03,1.325
2018/01/04,1.313
2018/01/05,1.31
2018/01/06,1.316
2018/01/07,1.331
2018/01/08,1.353
2018/01/09,1.384
2018/01/10,1.426
2018/01/11,1.466
2018/01/12,1.503
2018/01/13,1.54
2018/01/14,1.575
2018/01/15,1.604
2018/01/16,1.62
2018/01/17,1.618
2018/01/18,1.603
2018/01/19,1.578
2018/01/20,1.546
2018/01/21,1.507
2018/01/22,1.46
2018/01/23,1.406
2018/01/24,1.347
2018/01/25,1.285
2018/01/26,1.221
2018/01/27,1.157
2018/01/28,1.096
2018/01/29,1.037
2018/01/30,0.98
2018/01/31,0.922
2018/02/01,0.865
2018/02/02,0.803
2018/02/03,0.739
2018/02/04,0.673
2018/02/05,0.602
2018/02/06,0.526
2018/02/07,0.448
2018/02/08,0.372
2018/02/09,0.296
2018/02/10,0.224
2018/02/11,0.152
2018/02/12,0.084
2018/02/13,0.017
2018/02/14,-0.045
2018/02/15,-0.103
2018/02/16,-0.157
2018/02/17,-0.206
2018/02/18,-0.251
2018/02/19,-0.293
2018/02/20,-0.33
2018/02/21,-0.366
2018/02/22,-0.401
2018/02/23,-0.434
2018/02/24,-0.465
2018/02/25,-0.496
2018/02/26,-0.524
2018/02/27,-0.551
2018/02/28,-0.574
2018/03/01,-0.597
2018/03/02,-0.618
2018/03/03,-0.637
2018/03/04,-0.655
2018/03/05,-0.672
2018/03/06,-0.688
2018/03/07,-0.704
2018/03/08,-0.721
2018/03/09,-0.739
2018/03/10,-0.758
2018/03/11,-0.777
2018/03/12,-0.796
2018/03/13,-0.815
2018/03/14,-0.835
2018/03/15,-0.855
2018/03/16,-0.877
2018/03/17,-0.9
2018/03/18,-0.926
2018/03/19,-0.952
2018/03/20,-0.979
2018/03/21,-1.005
2018/03/22,-1.031
2018/03/23,-1.057
2018/03/24,-1.081
2018/03/25,-1.105
2018/03/26,-1.129
2018/03/27,-1.154
2018/03/28,-1.178
2018/03/29,-1.204
2018/03/30,-1.23
2018/03/31,-1.256
2018/04/01,-1.283
2018/04/02,-1.31
2018/04/03,-1.335
2018/04/04,-1.359
2018/04/05,-1.383
2018/04/06,-1.406
2018/04/07,-1.427
2018/04/08,-1.447
2018/04/09,-1.465
2018/04/10,-1.481
2018/04/11,-1.493
2018/04/12,-1.502
2018/04/13,-1.506
2018/04/14,-1.506
2018/04/15,-1.5
2018/04/16,-1.491
2018/04/17,-1.478
2018/04/18,-1.462
2018/04/19,-1.441
2018/04/20,-1.415
2018/04/21,-1.384
2018/04/22,-1.348
2018/04/23,-1.308
2018/04/24,-1.261
2018/04/25,-1.211
2018/04/26,-1.16
2018/04/27,-1.105
2018/04/28,-1.048
2018/04/29,-0.989
2018/04/30,-0.928
2018/05/01,-0.867
2018/05/02,-0.806
2018/05/03,-0.742
2018/05/04,-0.676
2018/05/05,-0.608
2018/05/06,-0.539
2018/05/07,-0.472
2018/05/08,-0.409
2018/05/09,-0.348
2018/05/10,-0.289
2018/05/11,-0.235
2018/05/12,-0.187
2018/05/13,-0.144
2018/05/14,-0.104
2018/05/15,-0.067
2018/05/16,-0.033
2018/05/17,-0.002
2018/05/18,0.025
2018/05/19,0.049
2018/05/20,0.071
2018/05/21,0.091
2018/05/22,0.107
2018/05/23,0.117
2018/05/24,0.123
2018/05/25,0.124
2018/05/26,0.122
2018/05/27,0.116
2018/05/28,0.106
2018/05/29,0.093
2018/05/30,0.078
2018/05/31,0.062
2018/06/01,0.047
2018/06/02,0.032
2018/06/03,0.017
2018/06/04,0.004
2018/06/05,-0.008
2018/06/06,-0.02
2018/06/07,-0.03
2018/06/08,-0.04
2018/06/09,-0.05
2018/06/10,-0.061
2018/06/11,-0.076
2018/06/12,-0.092
2018/06/13,-0.112
2018/06/14,-0.133
2018/06/15,-0.155
2018/06/16,-0.177
2018/06/17,-0.2
2018/06/18,-0.223
2018/06/19,-0.245
2018/06/20,-0.266
2018/06/21,-0.286
2018/06/22,-0.306
2018/06/23,-0.327
2018/06/24,-0.349
2018/06/25,-0.372
2018/06/26,-0.395
2018/06/27,-0.419
2018/06/28,-0.443
2018/06/29,-0.467
2018/06/30,-0.49
2018/07/01,-0.508
2018/07/02,-0.52
2018/07/03,-0.528
2018/07/04,-0.533
2018/07/05,-0.538
2018/07/06,-0.54
2018/07/07,-0.542
2018/07/08,-0.542
2018/07/09,-0.542
2018/07/10,-0.543
2018/07/11,-0.545
2018/07/12,-0.547
2018/07/13,-0.55
2018/07/14,-0.551
2018/07/15,-0.549
2018/07/16,-0.547
2018/07/17,-0.545
2018/07/18,-0.542
2018/07/19,-0.538
2018/07/20,-0.535
2018/07/21,-0.53
2018/07/22,-0.525
2018/07/23,-0.521
2018/07/24,-0.516
2018/07/25,-0.511
2018/07/26,-0.507
2018/07/27,-0.502
2018/07/28,-0.498
2018/07/29,-0.493
2018/07/30,-0.49
2018/07/31,-0.487
2018/08/01,-0.486
2018/08/02,-0.487
2018/08/03,-0.489
2018/08/04,-0.493
2018/08/05,-0.498
2018/08/06,-0.503
2018/08/07,-0.509
2018/08/08,-0.515
2018/08/09,-0.522
2018/08/10,-0.53
2018/08/11,-0.542
2018/08/12,-0.557
2018/08/13,-0.574
2018/08/14,-0.595
2018/08/15,-0.618
2018/08/16,-0.642
2018/08/17,-0.664
2018/08/18,-0.687
2018/08/19,-0.709
2018/08/20,-0.731
2018/08/21,-0.753
2018/08/22,-0.775
2018/08/23,-0.797
2018/08/24,-0.818
2018/08/25,-0.837
2018/08/26,-0.857
2018/08/27,-0.875
2018/08/28,-0.891
2018/08/29,-0.905
2018/08/30,-0.917
2018/08/31,-0.928
2018/09/01,-0.937
2018/09/02,-0.943
2018/09/03,-0.947
2018/09/04,-0.949
2018/09/05,-0.951
2018/09/06,-0.955
2018/09/07,-0.961
2018/09/08,-0.969
2018/09/09,-0.979
2018/09/10,-0.989
2018/09/11,-1.001
2018/09/12,-1.015
2018/09/13,-1.027
2018/09/14,-1.038
2018/09/15,-1.047
2018/09/16,-1.053
2018/09/17,-1.058
2018/09/18,-1.062
2018/09/19,-1.065
2018/09/20,-1.066
2018/09/21,-1.064
2018/09/22,-1.06
2018/09/23,-1.052
2018/09/24,-1.043
2018/09/25,-1.033
2018/09/26,-1.023
2018/09/27,-1.012
2018/09/28,-1.001
2018/09/29,-0.988
2018/09/30,-0.973
2018/10/01,-0.957
2018/10/02,-0.94
2018/10/03,-0.923
2018/10/04,-0.906
2018/10/05,-0.888
2018/10/06,-0.87
2018/10/07,-0.852
2018/10/08,-0.834
2018/10/09,-0.816
2018/10/10,-0.797
2018/10/11,-0.781
2018/10/12,-0.766
2018/10/13,-0.753
2018/10/14,-0.741
2018/10/15,-0.728
2018/10/16,-0.716
2018/10/17,-0.703
2018/10/18,-0.691
2018/10/19,-0.679
2018/10/20,-0.667
2018/10/21,-0.654
2018/10/22,-0.641
2018/10/23,-0.628
2018/10/24,-0.615
2018/10/25,-0.601
2018/10/26,-0.588
2018/10/27,-0.574
2018/10/28,-0.56
2018/10/29,-0.546
2018/10/30,-0.533
2018/10/31,-0.52
2018/11/01,-0.507
2018/11/02,-0.494
2018/11/03,-0.481
2018/11/04,-0.466
2018/11/05,-0.451
2018/11/06,-0.433
2018/11/07,-0.414
2018/11/08,-0.394
2018/11/09,-0.374
2018/11/10,-0.354
2018/11/11,-0.335
2018/11/12,-0.315
2018/11/13,-0.297
2018/11/14,-0.28
2018/11/15,-0.268
2018/11/16,-0.259
2018/11/17,-0.254
2018/11/18,-0.251
2018/11/19,-0.251
2018/11/20,-0.257
2018/11/21,-0.268
2018/11/22,-0.281
2018/11/23,-0.298
2018/11/24,-0.319
2018/11/25,-0.343
2018/11/26,-0.369
2018/11/27,-0.397
2018/11/28,-0.423
2018/11/29,-0.446
2018/11/30,-0.468
2018/12/01,-0.49
2018/12/02,-0.509
2018/12/03,-0.527
2018/12/04,-0.545
2018/12/05,-0.563
2018/12/06,-0.581
2018/12/07,-0.601
2018/12/08,-0.621
2018/12/09,-0.641
2018/12/10,-0.661
2018/12/11,-0.681
2018/12/12,-0.7
2018/12/13,-0.718
2018/12/14,-0.735
2018/12/15,-0.751
2018/12/16,-0.767
2018/12/17,-0.781
2018/12/18,-0.791
2018/12/19,-0.797
2018/12/20,-0.799
2018/12/21,-0.795
2018/12/22,-0.787
2018/12/23,-0.773
2018/12/24,-0.751
2018/12/25,-0.726
2018/12/26,-0.699
2018/12/27,-0.671
2018/12/28,-0.644
2018/12/29,-0.613
2018/12/30,-0.58
2018/12/31,-0.546
2019/01/01,-0.51
2019/01/02,-0.472
2019/01/03,-0.432
2019/01/04,-0.391
2019/01/05,-0.349
2019/01/06,-0.308
2019/01/07,-0.268
2019/01/08,-0.231
2019/01/09,-0.195
2019/01/10,-0.165
2019/01/11,-0.14
2019/01/12,-0.121
2019/01/13,-0.106
2019/01/14,-0.096
2019/01/15,-0.089
2019/01/16,-0.085
2019/01/17,-0.083
2019/01/18,-0.082
2019/01/19,-0.084
2019/01/20,-0.088
2019/01/21,-0.095
2019/01/22,-0.105
2019/01/23,-0.117
2019/01/24,-0.13
2019/01/25,-0.145
2019/01/26,-0.16
2019/01/27,-0.176
2019/01/28,-0.192
2019/01/29,-0.207
2019/01/30,-0.221
2019/01/31,-0.233
2019/02/01,-0.244
2019/02/02,-0.253
2019/02/03,-0.26
2019/02/04,-0.265
2019/02/05,-0.27
2019/02/06,-0.274
2019/02/07,-0.276
2019/02/08,-0.277
2019/02/09,-0.275
2019/02/10,-0.273
2019/02/11,-0.272
2019/02/12,-0.272
2019/02/13,-0.271
2019/02/14,-0.27
2019/02/15,-0.268
2019/02/16,-0.267
2019/02/17,-0.264
2019/02/18,-0.257
2019/02/19,-0.238
2019/02/20,-0.22
2019/02/21,-0.2
2019/02/22,-0.181
2019/02/23,-0.161
2019/02/24,-0.14
2019/02/25,-0.122
2019/02/26,-0.106
2019/02/27,-0.093
2019/02/28,-0.082
2019/03/01,-0.074
2019/03/02,-0.067
2019/03/03,-0.062
2019/03/04,-0.058
2019/03/05,-0.054
2019/03/06,-0.05
2019/03/07,-0.046
2019/03/08,-0.042
2019/03/09,-0.037
2019/03/10,-0.033
2019/03/11,-0.029
2019/03/12,-0.025
2019/03/13,-0.021
2019/03/14,-0.017
2019/03/15,-0.014
2019/03/16,-0.01
2019/03/17,-0.005
2019/03/18,0.004
2019/03/19,0.013
2019/03/20,0.022
2019/03/21,0.031
2019/03/22,0.039
2019/03/23,0.046
2019/03/24,0.052
2019/03/25,0.058
2019/03/26,0.063
2019/03/27,0.069
2019/03/28,0.077
2019/03/29,0.084
2019/03/30,0.094
2019/03/31,0.105
2019/04/01,0.115
2019/04/02,0.128
2019/04/03,0.146
2019/04/04,0.165
2019/04/05,0.186
2019/04/06,0.207
