Date,activeaddresses7sma
2019/10/22,326698
2019/10/23,327359
2019/10/24,327882
2019/10/25,324586
2019/10/26,325431
2019/10/27,325861
2019/10/28,327307
2019/10/29,328145
2019/10/30,328596
2019/10/31,329300
2019/11/01,327295
2019/11/02,319999
2019/11/03,316709
2019/11/04,313069
2019/11/05,315960
2019/11/06,316290
2019/11/07,328174
2019/11/08,329784
2019/11/09,330167
2019/11/10,334464
2019/11/11,339209
2019/11/12,338075
2019/11/13,339795
2019/11/14,327838
2019/11/15,325161
2019/11/16,324622
2019/11/17,322483
2019/11/18,320036
2019/11/19,318676
2019/11/20,314914
2019/11/21,320451
2019/11/22,328627
2019/11/23,329754
2019/11/24,326029
2019/11/25,327959
2019/11/26,322773
2019/11/27,319172
2019/11/28,307272
2019/11/29,298353
2019/11/30,276736
2019/12/01,280328
2019/12/02,280541
2019/12/03,281072
2019/12/04,282785
2019/12/05,284780
2019/12/06,281225
2019/12/07,295259
2019/12/08,284267
2019/12/09,280905
2019/12/10,279878
2019/12/11,279059
2019/12/12,277202
2019/12/13,277838
2019/12/14,279523
2019/12/15,285561
2019/12/16,282651
2019/12/17,281783
2019/12/18,283499
2019/12/19,283587
2019/12/20,283333
2019/12/21,284125
2019/12/22,282040
2019/12/23,280212
2019/12/24,276599
2019/12/25,268008
2019/12/26,266891
2019/12/27,263414
2019/12/28,262728
2019/12/29,260771
2019/12/30,259701
2019/12/31,257946
2020/01/01,251802
2020/01/02,244206
2020/01/03,245952
2020/01/04,247741
2020/01/05,251000
2020/01/06,252575
2020/01/07,258137
2020/01/08,272176
2020/01/09,283091
2020/01/10,284331
2020/01/11,284443
2020/01/12,283366
2020/01/13,280833
2020/01/14,284910
2020/01/15,289287
2020/01/16,296087
2020/01/17,300449
2020/01/18,306353
2020/01/19,313305
2020/01/20,314781
2020/01/21,309253
2020/01/22,298329
2020/01/23,287520
2020/01/24,274724
2020/01/25,261318
2020/01/26,248047
2020/01/27,241297
2020/01/28,236189
2020/01/29,235979
2020/01/30,234325
2020/01/31,240390
2020/02/01,247032
2020/02/02,254643
2020/02/03,264595
2020/02/04,267350
2020/02/05,273691
2020/02/06,279924
2020/02/07,286321
2020/02/08,297333
2020/02/09,309347
2020/02/10,312835
2020/02/11,326325
2020/02/12,344927
2020/02/13,357683
2020/02/14,363880
2020/02/15,365372
2020/02/16,363522
2020/02/17,364748
2020/02/18,364518
2020/02/19,351088
2020/02/20,342083
2020/02/21,339863
2020/02/22,336583
2020/02/23,338462
2020/02/24,339815
2020/02/25,335307
2020/02/26,335529
2020/02/27,337723
2020/02/28,337647
2020/02/29,335377
2020/03/01,330887
2020/03/02,330562
2020/03/03,328201
2020/03/04,326553
2020/03/05,327034
2020/03/06,325755
2020/03/07,326202
2020/03/08,326538
2020/03/09,327808
2020/03/10,331402
2020/03/11,331494
2020/03/12,328015
2020/03/13,337647
2020/03/14,340429
2020/03/15,340833
2020/03/16,342844
2020/03/17,346594
2020/03/18,354568
2020/03/19,372267
2020/03/20,375449
2020/03/21,400438
2020/03/22,413975
2020/03/23,421522
2020/03/24,427178
2020/03/25,425306
2020/03/26,415422
2020/03/27,409733
2020/03/28,384018
2020/03/29,368796
2020/03/30,359425
2020/03/31,352325
2020/04/01,347014
2020/04/02,342971
2020/04/03,339562
2020/04/04,337813
2020/04/05,338592
2020/04/06,341623
2020/04/07,343823
2020/04/08,357806
2020/04/09,359217
2020/04/10,360106
2020/04/11,362863
2020/04/12,369483
2020/04/13,369385
2020/04/14,377005
2020/04/15,372092
2020/04/16,375484
2020/04/17,381340
2020/04/18,393539
2020/04/19,400182
2020/04/20,407124
2020/04/21,405804
2020/04/22,406150
2020/04/23,412512
2020/04/24,417649
2020/04/25,416508
2020/04/26,417972
2020/04/27,418830
2020/04/28,420828
2020/04/29,428946
2020/04/30,431757
2020/05/01,429705
2020/05/02,429266
2020/05/03,431800
2020/05/04,426860
2020/05/05,421736
2020/05/06,415612
2020/05/07,412241
2020/05/08,414827
2020/05/09,422025
2020/05/10,425662
2020/05/11,432302
2020/05/12,437280
2020/05/13,434486
2020/05/14,430703
2020/05/15,428112
2020/05/16,422525
2020/05/17,416133
2020/05/18,413986
2020/05/19,415975
2020/05/20,420672
2020/05/21,425740
2020/05/22,428979
2020/05/23,432796
2020/05/24,433333
2020/05/25,431968
2020/05/26,433646
2020/05/27,438849
2020/05/28,420632
2020/05/29,428057
2020/05/30,432071
2020/05/31,437445
2020/06/01,446478
2020/06/02,457334
2020/06/03,457990
2020/06/04,483741
2020/06/05,478254
2020/06/06,473133
2020/06/07,469434
2020/06/08,470117
2020/06/09,463111
2020/06/10,462527
2020/06/11,459587
2020/06/12,462290
2020/06/13,463597
2020/06/14,463277
2020/06/15,461647
2020/06/16,462104
2020/06/17,463545
2020/06/18,468542
2020/06/19,471059
2020/06/20,479114
2020/06/21,489158
2020/06/22,497400
2020/06/23,507537
2020/06/24,516012
2020/06/25,519152
2020/06/26,523498
2020/06/27,526194
2020/06/28,529619
2020/06/29,534712
2020/06/30,537230
2020/07/01,539195
2020/07/02,540997
2020/07/03,540019
2020/07/04,537731
2020/07/05,529578
2020/07/06,521169
2020/07/07,517194
2020/07/08,516517
2020/07/09,516944
2020/07/10,516360
2020/07/11,518223
2020/07/12,524455
2020/07/13,534265
2020/07/14,537986
2020/07/15,542838
2020/07/16,542224
2020/07/17,544460
2020/07/18,542221
2020/07/19,544203
2020/07/20,541608
2020/07/21,535407
2020/07/22,530630
2020/07/23,534554
2020/07/24,535316
2020/07/25,544625
2020/07/26,552773
2020/07/27,561405
2020/07/28,580009
2020/07/29,582321
2020/07/30,583356
2020/07/31,590280
2020/08/01,595252
2020/08/02,596864
2020/08/03,594536
2020/08/04,588264
2020/08/05,597026
2020/08/06,605145
2020/08/07,609750
2020/08/08,606299
2020/08/09,602937
2020/08/10,600878
2020/08/11,597035
2020/08/12,583716
2020/08/13,573901
2020/08/14,564887
2020/08/15,560825
2020/08/16,560233
2020/08/17,554625
2020/08/18,550673
2020/08/19,557118
2020/08/20,556670
2020/08/21,562851
2020/08/22,561209
2020/08/23,562870
2020/08/24,565582
2020/08/25,565754
2020/08/26,565579
2020/08/27,566349
2020/08/28,556966
2020/08/29,552332
2020/08/30,541985
2020/08/31,543151
2020/09/01,548027
2020/09/02,547474
2020/09/03,546714
2020/09/04,553945
2020/09/05,552318
2020/09/06,555601
2020/09/07,546484
2020/09/08,533968
2020/09/09,524259
2020/09/10,517961
2020/09/11,506477
2020/09/12,507611
2020/09/13,502187
2020/09/14,501029
2020/09/15,505803
2020/09/16,506263
2020/09/17,557474
2020/09/18,585695
2020/09/19,598674
2020/09/20,617650
2020/09/21,630670
2020/09/22,634506
2020/09/23,642207
2020/09/24,599898
2020/09/25,576089
2020/09/26,566815
2020/09/27,552761
2020/09/28,546844
2020/09/29,547391
2020/09/30,549698
2020/10/01,543665
2020/10/02,540677
2020/10/03,535842
2020/10/04,533776
2020/10/05,525552
2020/10/06,519971
2020/10/07,511731
2020/10/08,508496
2020/10/09,512832
2020/10/10,519477
2020/10/11,523703
2020/10/12,529509
2020/10/13,537991
2020/10/14,546658
2020/10/15,577937
2020/10/16,594222
2020/10/17,602731
2020/10/18,604220
2020/10/19,610395
2020/10/20,608320
2020/10/21,613361
2020/10/22,603165
2020/10/23,599596
2020/10/24,593225
2020/10/25,588212
2020/10/26,584340
2020/10/27,581088
2020/10/28,576803
2020/10/29,562238
2020/10/30,552209
2020/10/31,557080
2020/11/01,564270
2020/11/02,570230
2020/11/03,574375
2020/11/04,580475
2020/11/05,585388
2020/11/06,594170
2020/11/07,595302
2020/11/08,594218
2020/11/09,593956
2020/11/10,595428
2020/11/11,589534
2020/11/12,585661
2020/11/13,581279
2020/11/14,579576
2020/11/15,580176
2020/11/16,578467
2020/11/17,584113
2020/11/18,587208
2020/11/19,595070
2020/11/20,600383
2020/11/21,608877
2020/11/22,620930
2020/11/23,630718
2020/11/24,635168
2020/11/25,642595
2020/11/26,638235
2020/11/27,632977
2020/11/28,617546
2020/11/29,607781
2020/11/30,602936
2020/12/01,597442
2020/12/02,584788
2020/12/03,585116
2020/12/04,587027
2020/12/05,593661
2020/12/06,590871
2020/12/07,584738
2020/12/08,580672
2020/12/09,584168
2020/12/10,579903
2020/12/11,577223
2020/12/12,584409
2020/12/13,602103
2020/12/14,621809
2020/12/15,634219
2020/12/16,652003
2020/12/17,680624
2020/12/18,695698
2020/12/19,699847
2020/12/20,686719
2020/12/21,669117
2020/12/22,657353
2020/12/23,655913
2020/12/24,636409
2020/12/25,629802
2020/12/26,628261
2020/12/27,638985
2020/12/28,651040
2020/12/29,660656
2020/12/30,655944
2020/12/31,659315
2021/01/01,659586
2021/01/02,657884
2021/01/03,662457
2021/01/04,665190
2021/01/05,669955
2021/01/06,677149
2021/01/07,691117
2021/01/08,701601
2021/01/09,714781
2021/01/10,717081
2021/01/11,715503
2021/01/12,708238
2021/01/13,694950
2021/01/14,684227
2021/01/15,680009
2021/01/16,672982
2021/01/17,664371
2021/01/18,665450
2021/01/19,674159
2021/01/20,682324
2021/01/21,679474
2021/01/22,673950
2021/01/23,671055
2021/01/24,672590
2021/01/25,671940
2021/01/26,668999
2021/01/27,660974
2021/01/28,667556
2021/01/29,680001
2021/01/30,689913
2021/01/31,701625
2021/02/01,711138
2021/02/02,721141
2021/02/03,741842
2021/02/04,750324
2021/02/05,755089
2021/02/06,758550
2021/02/07,761761
2021/02/08,763224
2021/02/09,767906
2021/02/10,769564
2021/02/11,773316
2021/02/12,775787
2021/02/13,777602
2021/02/14,774961
2021/02/15,765460
2021/02/16,758800
2021/02/17,753087
2021/02/18,754053
2021/02/19,756270
2021/02/20,762715
2021/02/21,766480
2021/02/22,773858
2021/02/23,770468
2021/02/24,773239
2021/02/25,766641
2021/02/26,757436
2021/02/27,750625
2021/02/28,743378
2021/03/01,741514
2021/03/02,749247
2021/03/03,747466
2021/03/04,751412
2021/03/05,744769
2021/03/06,739508
2021/03/07,740016
2021/03/08,740363
2021/03/09,742377
2021/03/10,746408
2021/03/11,751938
2021/03/12,768283
2021/03/13,778822
2021/03/14,790604
2021/03/15,799666
2021/03/16,801900
2021/03/17,801659
2021/03/18,802515
2021/03/19,801642
2021/03/20,802102
2021/03/21,795838
2021/03/22,794607
2021/03/23,795634
2021/03/24,800996
2021/03/25,805982
2021/03/26,806528
2021/03/27,804810
2021/03/28,806582
2021/03/29,806554
2021/03/30,806619
2021/03/31,807949
2021/04/01,810836
2021/04/02,821008
2021/04/03,826659
2021/04/04,829497
2021/04/05,832674
2021/04/06,837505
2021/04/07,835693
2021/04/08,827335
2021/04/09,819292
2021/04/10,824286
2021/04/11,830374
2021/04/12,837700
2021/04/13,840583
2021/04/14,786684
2021/04/15,780472
2021/04/16,716542
2021/04/17,729582
2021/04/18,739433
2021/04/19,751645
2021/04/20,772362
2021/04/21,854655
2021/04/22,891495
2021/04/23,976507
2021/04/24,975078
2021/04/25,983381
2021/04/26,984044
2021/04/27,974922
2021/04/28,973743
2021/04/29,972920
2021/04/30,965546
2021/05/01,964122
2021/05/02,958111
2021/05/03,955381
2021/05/04,960027
2021/05/05,956501
2021/05/06,953371
2021/05/07,961848
2021/05/08,986846
2021/05/09,1023500
2021/05/10,1044253
2021/05/11,1064308
2021/05/12,1072599
2021/05/13,1080848
2021/05/14,1087371
2021/05/15,1070992
2021/05/16,1039833
2021/05/17,1018481
2021/05/18,988409
2021/05/19,966538
2021/05/20,948242
2021/05/21,922727
2021/05/22,897401
2021/05/23,867706
2021/05/24,848074
2021/05/25,832392
2021/05/26,823290
2021/05/27,808516
2021/05/28,803691
2021/05/29,810293
2021/05/30,827530
2021/05/31,836782
2021/06/01,841625
2021/06/02,841888
2021/06/03,846193
2021/06/04,848222
2021/06/05,835668
2021/06/06,819971
2021/06/07,807497
2021/06/08,792957
2021/06/09,779373
2021/06/10,763231
2021/06/11,747397
2021/06/12,736279
2021/06/13,731767
2021/06/14,726556
2021/06/15,730884
2021/06/16,734431
2021/06/17,733907
2021/06/18,732239
2021/06/19,722771
2021/06/20,710948
2021/06/21,706434
2021/06/22,705595
2021/06/23,703505
2021/06/24,705499
2021/06/25,712986
2021/06/26,724958
2021/06/27,734445
2021/06/28,769382
2021/06/29,775136
2021/06/30,777530
2021/07/01,779426
2021/07/02,775443
2021/07/03,772602
2021/07/04,770214
2021/07/05,737047
2021/07/06,740516
2021/07/07,746656
2021/07/08,747167
2021/07/09,749624
2021/07/10,749957
2021/07/11,750424
2021/07/12,752150
2021/07/13,739382
2021/07/14,731498
2021/07/15,732216
2021/07/16,730903
2021/07/17,733783
2021/07/18,737646
2021/07/19,739095
2021/07/20,740527
2021/07/21,740599
2021/07/22,738375
2021/07/23,741401
2021/07/24,750261
2021/07/25,749520
2021/07/26,754444
2021/07/27,775036
2021/07/28,792264
2021/07/29,798081
2021/07/30,802469
2021/07/31,803511
2021/08/01,810416
2021/08/02,815549
2021/08/03,798951
2021/08/04,784375
2021/08/05,772334
2021/08/06,769091
2021/08/07,764942
2021/08/08,764953
2021/08/09,756829
2021/08/10,755049
2021/08/11,754599
2021/08/12,758633
2021/08/13,755322
2021/08/14,751027
2021/08/15,744638
2021/08/16,750732
2021/08/17,754317
2021/08/18,752628
2021/08/19,762301
2021/08/20,771762
2021/08/21,776761
2021/08/22,780244
2021/08/23,777187
2021/08/24,772832
2021/08/25,769020
2021/08/26,756124
2021/08/27,700859
2021/08/28,694930
2021/08/29,693173
2021/08/30,688546
2021/08/31,689649
2021/09/01,697537
2021/09/02,707155
2021/09/03,749486
2021/09/04,750104
2021/09/05,747183
2021/09/06,746532
2021/09/07,751804
2021/09/08,745572
2021/09/09,741773
2021/09/10,751792
2021/09/11,771570
2021/09/12,785993
2021/09/13,801453
2021/09/14,803172
2021/09/15,811794
2021/09/16,814723
2021/09/17,809469
2021/09/18,794417
2021/09/19,784139
2021/09/20,764868
2021/09/21,757231
2021/09/22,752348
2021/09/23,751636
2021/09/24,747127
2021/09/25,743501
2021/09/26,734292
2021/09/27,735000
2021/09/28,727847
2021/09/29,723175
2021/09/30,714769
2021/10/01,726123
2021/10/02,725993
2021/10/03,734585
2021/10/04,732914
2021/10/05,745839
2021/10/06,769027
2021/10/07,792396
2021/10/08,802822
2021/10/09,815109
2021/10/10,818879
2021/10/11,830005
2021/10/12,828180
2021/10/13,810894
2021/10/14,799846
2021/10/15,792976
2021/10/16,790336
2021/10/17,792452
2021/10/18,795794
2021/10/19,801764
2021/10/20,813739
2021/10/21,819572
2021/10/22,822881
2021/10/23,831378
2021/10/24,843954
2021/10/25,853295
2021/10/26,862227
2021/10/27,864914
2021/10/28,819454
2021/10/29,838035
2021/10/30,844313
2021/10/31,842558
2021/11/01,844256
2021/11/02,847845
2021/11/03,857377
2021/11/04,910819
2021/11/05,897471
2021/11/06,890151
2021/11/07,894274
2021/11/08,895001
2021/11/09,888685
2021/11/10,886660
2021/11/11,885747
2021/11/12,887534
2021/11/13,893426
2021/11/14,895121
2021/11/15,891102
2021/11/16,889860
2021/11/17,890891
2021/11/18,882845
2021/11/19,874351
2021/11/20,857142
2021/11/21,852369
2021/11/22,843455
2021/11/23,838773
2021/11/24,831900
2021/11/25,832170
2021/11/26,832226
2021/11/27,835747
2021/11/28,820393
2021/11/29,825705
2021/11/30,829580
2021/12/01,818261
2021/12/02,819453
2021/12/03,812959
2021/12/04,808173
2021/12/05,846429
2021/12/06,842448
2021/12/07,839513
2021/12/08,851524
2021/12/09,848535
2021/12/10,854353
2021/12/11,860378
2021/12/12,832968
2021/12/13,837987
2021/12/14,836310
2021/12/15,832868
2021/12/16,830348
2021/12/17,838126
2021/12/18,836693
2021/12/19,829552
2021/12/20,825456
2021/12/21,823915
2021/12/22,821346
2021/12/23,828389
2021/12/24,830184
2021/12/25,844445
2021/12/26,852459
2021/12/27,858621
2021/12/28,862697
2021/12/29,859739
2021/12/30,859468
2021/12/31,848961
2022/01/01,837226
2022/01/02,827906
2022/01/03,821860
2022/01/04,819742
2022/01/05,821105
2022/01/06,816254
2022/01/07,812927
2022/01/08,811608
2022/01/09,808186
2022/01/10,817583
2022/01/11,828876
2022/01/12,841292
2022/01/13,854271
2022/01/14,858497
2022/01/15,862626
2022/01/16,873268
2022/01/17,866407
2022/01/18,852212
2022/01/19,841648
2022/01/20,829434
2022/01/21,821916
2022/01/22,814402
2022/01/23,803660
2022/01/24,792860
2022/01/25,791146
2022/01/26,777300
2022/01/27,765085
2022/01/28,762372
2022/01/29,760449
2022/01/30,769607
2022/01/31,778205
2022/02/01,781820
2022/02/02,788305
2022/02/03,791011
2022/02/04,797821
2022/02/05,814497
2022/02/06,819459
2022/02/07,816006
2022/02/08,814837
2022/02/09,818543
2022/02/10,828489
2022/02/11,829394
2022/02/12,813316
2022/02/13,805399
2022/02/14,805736
2022/02/15,807582
2022/02/16,809547
2022/02/17,802844
2022/02/18,812549
2022/02/19,817856
2022/02/20,840213
2022/02/21,833104
2022/02/22,823588
2022/02/23,816413
2022/02/24,815547
2022/02/25,800612
2022/02/26,800588
2022/02/27,776682
2022/02/28,777224
2022/03/01,782657
2022/03/02,786349
2022/03/03,789158
2022/03/04,791968
2022/03/05,782795
2022/03/06,784406
2022/03/07,791411
2022/03/08,798046
2022/03/09,798091
2022/03/10,808152
2022/03/11,803192
2022/03/12,809122
2022/03/13,800386
2022/03/14,792906
2022/03/15,792578
2022/03/16,802134
2022/03/17,792330
2022/03/18,811757
2022/03/19,810626
2022/03/20,817007
2022/03/21,823681
2022/03/22,825936
2022/03/23,813999
2022/03/24,811907
2022/03/25,795202
2022/03/26,794277
2022/03/27,795031
2022/03/28,799607
2022/03/29,795062
2022/03/30,792295
2022/03/31,793100
2022/04/01,792133
2022/04/02,785885
2022/04/03,776711
2022/04/04,761318
2022/04/05,747498
2022/04/06,742582
2022/04/07,735730
2022/04/08,728299
2022/04/09,730216
2022/04/10,736473
2022/04/11,738890
2022/04/12,738269
2022/04/13,732308
2022/04/14,730285
2022/04/15,732034
2022/04/16,729067
2022/04/17,721232
2022/04/18,721531
2022/04/19,738225
2022/04/20,761954
2022/04/21,764951
2022/04/22,771184
2022/04/23,770599
2022/04/24,775022
2022/04/25,778351
2022/04/26,766327
2022/04/27,753373
2022/04/28,755209
2022/04/29,752642
2022/04/30,761717
2022/05/01,765004
2022/05/02,753952
2022/05/03,743483
2022/05/04,736189
2022/05/05,742290
2022/05/06,739746
2022/05/07,730155
2022/05/08,728301
2022/05/09,737810
2022/05/10,751955
2022/05/11,746255
2022/05/12,749492
2022/05/13,768996
2022/05/14,771340
2022/05/15,766822
2022/05/16,765933
2022/05/17,760344
2022/05/18,775805
2022/05/19,758848
2022/05/20,732884
2022/05/21,729712
2022/05/22,727248
2022/05/23,721215
2022/05/24,718624
2022/05/25,707242
2022/05/26,702256
2022/05/27,701922
2022/05/28,702284
2022/05/29,704921
2022/05/30,701267
2022/05/31,707097
2022/06/01,707553
2022/06/02,712154
2022/06/03,712362
2022/06/04,708336
2022/06/05,702979
2022/06/06,706621
2022/06/07,695278
2022/06/08,690689
2022/06/09,689944
2022/06/10,694468
2022/06/11,694278
2022/06/12,692214
2022/06/13,685984
2022/06/14,685013
2022/06/15,683213
2022/06/16,686015
2022/06/17,687311
2022/06/18,686112
2022/06/19,686426
2022/06/20,689177
2022/06/21,686202
2022/06/22,684635
2022/06/23,673382
2022/06/24,663790
2022/06/25,655943
2022/06/26,648393
2022/06/27,649014
2022/06/28,647352
2022/06/29,644126
2022/06/30,646417
2022/07/01,655372
2022/07/02,677941
2022/07/03,695399
2022/07/04,702786
2022/07/05,717811
2022/07/06,732487
2022/07/07,747184
2022/07/08,752008
2022/07/09,751182
2022/07/10,756792
2022/07/11,758027
2022/07/12,755618
2022/07/13,758831
2022/07/14,761140
2022/07/15,766900
2022/07/16,776385
2022/07/17,786691
2022/07/18,791142
2022/07/19,793491
2022/07/20,792311
2022/07/21,791238
2022/07/22,788225
2022/07/23,773717
2022/07/24,758174
2022/07/25,769173
2022/07/26,848938
2022/07/27,852131
2022/07/28,847040
2022/07/29,841981
2022/07/30,846465
2022/07/31,848711
2022/08/01,859867
2022/08/02,783950
2022/08/03,791082
2022/08/04,839400
2022/08/05,845256
2022/08/06,847114
2022/08/07,855230
2022/08/08,832124
2022/08/09,825200
2022/08/10,813843
2022/08/11,761280
2022/08/12,754182
2022/08/13,746023
2022/08/14,731902
2022/08/15,722387
2022/08/16,721057
2022/08/17,716865
2022/08/18,722080
2022/08/19,712750
2022/08/20,705498
2022/08/21,705690
2022/08/22,702461
2022/08/23,698487
2022/08/24,691948
2022/08/25,685577
2022/08/26,683867
2022/08/27,683752
2022/08/28,676365
2022/08/29,674189
2022/08/30,669641
2022/08/31,666663
2022/09/01,665739
2022/09/02,671327
2022/09/03,675402
2022/09/04,692571
2022/09/05,702287
2022/09/06,706241
2022/09/07,708763
2022/09/08,709355
2022/09/09,709278
2022/09/10,703348
2022/09/11,688607
2022/09/12,680730
2022/09/13,683190
2022/09/14,694073
2022/09/15,626437
2022/09/16,525461
2022/09/17,430978
2022/09/18,436704
2022/09/19,439754
2022/09/20,439064
2022/09/21,429043
2022/09/22,496426
2022/09/23,594751
2022/09/24,697071
2022/09/25,693224
2022/09/26,695147
2022/09/27,707281
2022/09/28,706740
2022/09/29,707499
2022/09/30,707882
2022/10/01,703626
2022/10/02,703062
2022/10/03,692670
2022/10/04,677256
2022/10/05,681372
2022/10/06,690184
2022/10/07,697648
2022/10/08,716091
2022/10/09,734130
2022/10/10,757210
2022/10/11,767816
2022/10/12,768516
2022/10/13,760098
2022/10/14,749168
2022/10/15,730642
2022/10/16,702856
2022/10/17,680590
2022/10/18,662080
2022/10/19,653508
2022/10/20,654221
2022/10/21,657944
2022/10/22,647677
2022/10/23,650055
2022/10/24,651758
2022/10/25,653630
2022/10/26,658256
2022/10/27,657000
2022/10/28,649132
2022/10/29,649559
2022/10/30,649852
2022/10/31,648010
2022/11/01,650851
2022/11/02,640080
2022/11/03,638218
2022/11/04,632078
2022/11/05,628864
2022/11/06,622054
2022/11/07,626258
2022/11/08,622171
2022/11/09,630736
2022/11/10,625692
2022/11/11,632765
2022/11/12,636601
2022/11/13,642524
2022/11/14,646470
2022/11/15,657194
2022/11/16,657826
2022/11/17,664348
2022/11/18,663840
2022/11/19,657155
2022/11/20,648171
2022/11/21,628668
2022/11/22,609068
2022/11/23,599529
2022/11/24,593978
2022/11/25,597510
2022/11/26,602828
2022/11/27,603688
2022/11/28,626209
2022/11/29,639738
2022/11/30,642855
