Date,sentinusd14smaUSD
2016/06/29,27234435
2016/06/30,25945382
2016/07/01,21484709
2016/07/02,17153381
2016/07/03,16010695
2016/07/04,14786883
2016/07/05,15949121
2016/07/06,14659966
2016/07/07,13716989
2016/07/08,13119614
2016/07/09,12310197
2016/07/10,12206217
2016/07/11,12168058
2016/07/12,11360730
2016/07/13,10962648
2016/07/14,10925356
2016/07/15,13498086
2016/07/16,13757996
2016/07/17,13937719
2016/07/18,15287288
2016/07/19,20445500
2016/07/20,31769227
2016/07/21,32619180
2016/07/22,35029226
2016/07/23,37274647
2016/07/24,49001586
2016/07/25,57726573
2016/07/26,76135080
2016/07/27,86687749
2016/07/28,92897420
2016/07/29,94417038
2016/07/30,97161477
2016/07/31,99692582
2016/08/01,101879028
2016/08/02,101430069
2016/08/03,95302221
2016/08/04,96561834
2016/08/05,96913886
2016/08/06,95590161
2016/08/07,84983015
2016/08/08,77314588
2016/08/09,60896272
2016/08/10,53834960
2016/08/11,50184583
2016/08/12,47283792
2016/08/13,45546859
2016/08/14,43718229
2016/08/15,40360558
2016/08/16,33705204
2016/08/17,29091938
2016/08/18,27195811
2016/08/19,24706919
2016/08/20,24549822
2016/08/21,25727713
2016/08/22,25850837
2016/08/23,26753834
2016/08/24,23350265
2016/08/25,20794934
2016/08/26,20439545
2016/08/27,19548115
2016/08/28,18885015
2016/08/29,18675957
2016/08/30,18614131
2016/08/31,18114876
2016/09/01,18916206
2016/09/02,19641013
2016/09/03,19476824
2016/09/04,17900755
2016/09/05,16792564
2016/09/06,14048467
2016/09/07,13988104
2016/09/08,14490361
2016/09/09,13482223
2016/09/10,13267795
2016/09/11,13330657
2016/09/12,13179060
2016/09/13,13318101
2016/09/14,13074984
2016/09/15,11882117
2016/09/16,12349359
2016/09/17,12006586
2016/09/18,12199361
2016/09/19,12368673
2016/09/20,15172050
2016/09/21,18429487
2016/09/22,18957957
2016/09/23,20329806
2016/09/24,21017689
2016/09/25,22607897
2016/09/26,23163400
2016/09/27,23399000
2016/09/28,25119013
2016/09/29,26570476
2016/09/30,25449695
2016/10/01,25501022
2016/10/02,25764919
2016/10/03,25493751
2016/10/04,22561488
2016/10/05,19555819
2016/10/06,18643767
2016/10/07,17547402
2016/10/08,17222757
2016/10/09,17168916
2016/10/10,18013370
2016/10/11,18917929
2016/10/12,18774880
2016/10/13,17663368
2016/10/14,19049884
2016/10/15,19260227
2016/10/16,18930433
2016/10/17,19912004
2016/10/18,21787797
2016/10/19,21734883
2016/10/20,21504845
2016/10/21,21190516
2016/10/22,20701364
2016/10/23,18818205
2016/10/24,17192096
2016/10/25,16141297
2016/10/26,14687989
2016/10/27,14573393
2016/10/28,13565961
2016/10/29,14004564
2016/10/30,14485708
2016/10/31,13915215
2016/11/01,13572398
2016/11/02,15992535
2016/11/03,23114566
2016/11/04,23518289
2016/11/05,23768476
2016/11/06,23801702
2016/11/07,23744034
2016/11/08,23357153
2016/11/09,24132588
2016/11/10,24148343
2016/11/11,25704530
2016/11/12,25181038
2016/11/13,24247040
2016/11/14,23640521
2016/11/15,22179899
2016/11/16,19615317
2016/11/17,14154200
2016/11/18,13963866
2016/11/19,13872432
2016/11/20,13905586
2016/11/21,13859105
2016/11/22,15162472
2016/11/23,15329707
2016/11/24,15128171
2016/11/25,13352287
2016/11/26,12923779
2016/11/27,12474731
2016/11/28,12592910
2016/11/29,12622857
2016/11/30,12550929
2016/12/01,10890769
2016/12/02,12025806
2016/12/03,14147231
2016/12/04,14635959
2016/12/05,16064405
2016/12/06,17290740
2016/12/07,16933697
2016/12/08,17881464
2016/12/09,18370410
2016/12/10,18736793
2016/12/11,19411695
2016/12/12,19544389
2016/12/13,19434375
2016/12/14,19351503
2016/12/15,19929500
2016/12/16,18839261
2016/12/17,17818955
2016/12/18,18100689
2016/12/19,16982118
2016/12/20,14685937
2016/12/21,14481944
2016/12/22,14775953
2016/12/23,16541110
2016/12/24,16922345
2016/12/25,16330280
2016/12/26,16125401
2016/12/27,16187176
2016/12/28,17046340
2016/12/29,18495635
2016/12/30,19631934
2016/12/31,21572067
2017/01/01,21434224
2017/01/02,22342426
2017/01/03,24775492
2017/01/04,29492774
2017/01/05,33732818
2017/01/06,35763579
2017/01/07,37621170
2017/01/08,38861482
2017/01/09,41719877
2017/01/10,44404361
2017/01/11,46224503
2017/01/12,46659229
2017/01/13,46438814
2017/01/14,43450287
2017/01/15,42787342
2017/01/16,41669472
2017/01/17,39590043
2017/01/18,34360123
2017/01/19,29042274
2017/01/20,25765672
2017/01/21,23415268
2017/01/22,22384442
2017/01/23,19771912
2017/01/24,16960361
2017/01/25,14360997
2017/01/26,12073148
2017/01/27,11130390
2017/01/28,10936225
2017/01/29,11179372
2017/01/30,11147928
2017/01/31,11002443
2017/02/01,11331401
2017/02/02,11532033
2017/02/03,10761804
2017/02/04,11455256
2017/02/05,11296324
2017/02/06,11722534
2017/02/07,12160472
2017/02/08,12416772
2017/02/09,12674073
2017/02/10,13200523
2017/02/11,13503509
2017/02/12,13831199
2017/02/13,14280899
2017/02/14,16372355
2017/02/15,19242197
2017/02/16,20477781
2017/02/17,21571247
2017/02/18,22317423
2017/02/19,23855455
2017/02/20,24981665
2017/02/21,27349919
2017/02/22,28817529
2017/02/23,30125760
2017/02/24,33598180
2017/02/25,35879473
2017/02/26,38674655
2017/02/27,47267519
2017/02/28,56881809
2017/03/01,66435440
2017/03/02,86633771
2017/03/03,107494704
2017/03/04,120136806
2017/03/05,130325178
2017/03/06,149415583
2017/03/07,160171515
2017/03/08,172137562
2017/03/09,188110751
2017/03/10,200876676
2017/03/11,220322713
2017/03/12,254959333
2017/03/13,281935448
2017/03/14,285245015
2017/03/15,288816854
2017/03/16,357437608
2017/03/17,387022473
2017/03/18,437929539
2017/03/19,440311436
2017/03/20,439450189
2017/03/21,465579792
2017/03/22,484891123
2017/03/23,501097797
2017/03/24,536142403
2017/03/25,557388364
2017/03/26,553622249
2017/03/27,556818310
2017/03/28,580051659
2017/03/29,612634741
2017/03/30,586746630
2017/03/31,586602248
2017/04/01,555524998
2017/04/02,594834886
2017/04/03,629833697
2017/04/04,615779913
2017/04/05,622034853
2017/04/06,642134368
2017/04/07,605350737
2017/04/08,583119686
2017/04/09,569694322
2017/04/10,556615773
2017/04/11,544120174
2017/04/12,519684923
2017/04/13,474971011
2017/04/14,446843273
2017/04/15,424408620
2017/04/16,376636022
2017/04/17,329449898
2017/04/18,333353019
2017/04/19,328281063
2017/04/20,312165850
2017/04/21,323701767
2017/04/22,326459919
2017/04/23,329646764
2017/04/24,333668328
2017/04/25,335096772
2017/04/26,351459495
2017/04/27,393916886
2017/04/28,438210378
2017/04/29,496185011
2017/04/30,573208038
2017/05/01,702603919
2017/05/02,783661203
2017/05/03,873470258
2017/05/04,974116112
2017/05/05,1100157331
2017/05/06,1176417417
2017/05/07,1283507219
2017/05/08,1375890364
2017/05/09,1464288826
2017/05/10,1538550999
2017/05/11,1617573689
2017/05/12,1662661717
2017/05/13,1674543444
2017/05/14,1670027566
2017/05/15,1641030493
2017/05/16,1666843358
2017/05/17,1629518663
2017/05/18,1552601395
2017/05/19,1519041108
2017/05/20,1504506211
2017/05/21,1495274485
2017/05/22,1677984754
2017/05/23,1750219200
2017/05/24,1842795648
2017/05/25,1903374845
2017/05/26,1998171397
2017/05/27,2044316138
2017/05/28,2084160478
2017/05/29,2107236271
2017/05/30,2147713121
2017/05/31,2432651704
2017/06/01,2635958613
2017/06/02,2775410006
2017/06/03,2933273129
2017/06/04,3046252822
2017/06/05,3040583770
2017/06/06,3224039553
2017/06/07,3348413751
2017/06/08,3429523203
2017/06/09,3525846893
2017/06/10,3637038566
2017/06/11,3813459540
2017/06/12,4369017596
2017/06/13,4780115679
2017/06/14,4762541079
2017/06/15,4979955949
2017/06/16,5175296754
2017/06/17,5193835811
2017/06/18,5204404570
2017/06/19,5187951994
2017/06/20,5189138638
2017/06/21,4993722756
2017/06/22,4905308794
2017/06/23,4838194731
2017/06/24,4857913900
2017/06/25,4649126708
2017/06/26,4158948938
2017/06/27,3774305311
2017/06/28,3637547274
2017/06/29,3398648713
2017/06/30,3151756617
2017/07/01,3062437075
2017/07/02,2951541253
2017/07/03,3158851262
2017/07/04,3182834069
2017/07/05,3178075837
2017/07/06,3140999061
2017/07/07,3068628347
2017/07/08,2938558965
2017/07/09,2912063714
2017/07/10,2887645578
2017/07/11,2863570895
2017/07/12,2832455517
2017/07/13,2912388581
2017/07/14,3056814892
2017/07/15,3206673341
2017/07/16,3357401557
2017/07/17,3147163923
2017/07/18,3130133911
2017/07/19,3366453276
2017/07/20,3527372454
2017/07/21,3696547292
2017/07/22,3640585023
2017/07/23,3693655032
2017/07/24,3857856927
2017/07/25,4026698289
2017/07/26,4111103175
2017/07/27,4091315542
2017/07/28,4083492918
2017/07/29,4057641213
2017/07/30,3973669697
2017/07/31,3815648750
2017/08/01,3583169192
2017/08/02,3356094667
2017/08/03,3157423968
2017/08/04,2947035495
2017/08/05,3028909128
2017/08/06,3077522342
2017/08/07,2926566158
2017/08/08,2797502442
2017/08/09,2763513547
2017/08/10,2958149803
2017/08/11,3614591945
2017/08/12,3937485282
2017/08/13,4377821407
2017/08/14,4774546754
2017/08/15,5024950598
2017/08/16,5206631324
2017/08/17,5415530782
2017/08/18,5626443619
2017/08/19,5716708168
2017/08/20,5766541444
2017/08/21,5864350651
2017/08/22,5897951319
2017/08/23,5957814182
2017/08/24,5731337381
2017/08/25,4975639687
2017/08/26,4481960035
2017/08/27,4310821157
2017/08/28,4481387299
2017/08/29,4625267896
2017/08/30,5270446241
2017/08/31,5397061649
2017/09/01,5496851499
2017/09/02,5604462358
2017/09/03,5658162070
2017/09/04,5742307375
2017/09/05,5830537574
2017/09/06,5918285753
2017/09/07,5917797090
2017/09/08,5975433495
2017/09/09,6275850552
2017/09/10,6162663676
2017/09/11,5789980762
2017/09/12,5575251313
2017/09/13,4797647506
2017/09/14,4612593275
2017/09/15,4477981813
2017/09/16,4308452657
2017/09/17,4258056365
2017/09/18,4269120900
2017/09/19,4230255600
2017/09/20,4041260958
2017/09/21,3952058697
2017/09/22,3806603554
2017/09/23,3526318307
2017/09/24,3301870972
2017/09/25,3156842055
2017/09/26,3007458561
2017/09/27,3007844756
2017/09/28,2945921713
2017/09/29,2816435315
2017/09/30,2770591068
2017/10/01,2652168525
2017/10/02,2423549151
2017/10/03,2592194700
2017/10/04,2708768484
2017/10/05,2722672097
2017/10/06,2766894330
2017/10/07,2785534434
2017/10/08,2841184862
2017/10/09,2890979826
2017/10/10,2949160294
2017/10/11,2969075677
2017/10/12,2997502220
2017/10/13,3150159638
2017/10/14,3256960192
2017/10/15,3379081725
2017/10/16,3408486837
2017/10/17,3194420960
2017/10/18,3199312997
2017/10/19,3275943309
2017/10/20,3323220004
2017/10/21,3380075838
2017/10/22,3386823548
2017/10/23,3425642128
2017/10/24,3461299845
2017/10/25,3464811212
2017/10/26,3433716202
2017/10/27,3110127556
2017/10/28,2865870495
2017/10/29,2647620975
2017/10/30,2467865522
2017/10/31,2210677382
2017/11/01,2190485324
2017/11/02,2236677840
2017/11/03,2253395412
2017/11/04,2212219224
2017/11/05,2185477476
2017/11/06,2130047621
2017/11/07,2026798521
2017/11/08,2055432864
2017/11/09,2268289825
2017/11/10,2568558969
2017/11/11,2843428563
2017/11/12,3223260089
2017/11/13,3475629047
2017/11/14,3731269993
2017/11/15,3832972659
2017/11/16,3873093108
2017/11/17,3973920616
2017/11/18,4098306659
2017/11/19,4250587947
2017/11/20,4478277713
2017/11/21,4736950190
2017/11/22,4929691034
2017/11/23,4970048158
2017/11/24,5093431397
2017/11/25,5357640057
2017/11/26,5490163832
2017/11/27,5908361268
2017/11/28,6467646377
2017/11/29,6997872775
2017/11/30,7439514928
2017/12/01,7748441402
2017/12/02,8186093638
2017/12/03,8574136432
2017/12/04,8823248541
2017/12/05,8720703500
2017/12/06,8731933338
2017/12/07,8604608211
2017/12/08,8472098201
2017/12/09,8158330169
2017/12/10,7849990149
2017/12/11,7397941548
2017/12/12,7103895533
2017/12/13,6680616138
2017/12/14,6495726468
2017/12/15,6303797876
2017/12/16,5972388093
2017/12/17,5676466320
2017/12/18,5449750097
2017/12/19,5787936907
2017/12/20,6082765928
2017/12/21,6516407818
2017/12/22,6925713734
2017/12/23,7196239219
2017/12/24,7343779058
2017/12/25,7446137416
2017/12/26,7396702851
2017/12/27,7434939917
2017/12/28,7457556754
2017/12/29,7749288343
2017/12/30,8159688164
2017/12/31,8212989884
2018/01/01,8200144178
2018/01/02,8387125786
2018/01/03,8531447191
2018/01/04,9141240526
2018/01/05,9738434363
2018/01/06,10340071640
2018/01/07,10938450315
2018/01/08,11866505500
2018/01/09,12797851200
2018/01/10,13894632041
2018/01/11,14638371400
2018/01/12,14968863721
2018/01/13,15074159186
2018/01/14,17006056417
2018/01/15,17678816703
2018/01/16,18067469404
2018/01/17,18273716791
2018/01/18,17928080930
2018/01/19,17316018969
2018/01/20,16845821791
2018/01/21,16474689996
2018/01/22,15882744021
2018/01/23,15086116847
2018/01/24,14070409257
2018/01/25,13001858586
2018/01/26,12643134949
2018/01/27,12212455024
2018/01/28,10435691764
2018/01/29,9997935415
2018/01/30,9451378852
2018/01/31,9004608029
2018/02/01,8632895256
2018/02/02,8686924563
2018/02/03,8485955354
2018/02/04,8236861063
2018/02/05,7979856128
2018/02/06,7806262745
2018/02/07,7582586866
2018/02/08,7481045368
2018/02/09,7040723451
2018/02/10,6904276231
2018/02/11,6518257672
2018/02/12,6125924927
2018/02/13,5823850584
2018/02/14,5487084821
2018/02/15,5195428708
2018/02/16,4746469901
2018/02/17,4609387659
2018/02/18,4560456721
2018/02/19,4416926510
2018/02/20,4283332775
2018/02/21,4152355483
2018/02/22,4276439664
2018/02/23,4160799504
2018/02/24,3976339592
2018/02/25,3853579462
2018/02/26,3719987681
2018/02/27,3427479777
2018/02/28,3215861585
2018/03/01,2954890209
2018/03/02,2760463528
2018/03/03,2535403110
2018/03/04,2320450352
2018/03/05,2161452804
2018/03/06,1979010561
2018/03/07,1819757793
2018/03/08,1571711872
2018/03/09,1470047117
2018/03/10,1353713182
2018/03/11,1295422559
2018/03/12,1220135588
2018/03/13,1258227717
2018/03/14,1251759635
2018/03/15,1227195267
2018/03/16,1191403573
2018/03/17,1178930280
2018/03/18,1217150778
2018/03/19,1209547021
2018/03/20,1167386052
2018/03/21,1128597147
2018/03/22,1100688682
2018/03/23,1087221647
2018/03/24,1074138916
2018/03/25,1056511470
2018/03/26,1049781284
2018/03/27,996565595
2018/03/28,984830374
2018/03/29,980208909
2018/03/30,983784392
2018/03/31,975282554
2018/04/01,905910701
2018/04/02,855756881
2018/04/03,829456015
2018/04/04,800972721
2018/04/05,775357132
2018/04/06,734743834
2018/04/07,712921971
2018/04/08,711164934
2018/04/09,686416994
2018/04/10,640551790
2018/04/11,605629771
2018/04/12,602196986
2018/04/13,618400667
2018/04/14,609934441
2018/04/15,618781256
2018/04/16,630227120
2018/04/17,635133799
2018/04/18,655531535
2018/04/19,690937347
2018/04/20,746807201
2018/04/21,795980266
2018/04/22,816784242
2018/04/23,913061360
2018/04/24,1010509158
2018/04/25,1082075778
2018/04/26,1100602461
2018/04/27,1120458829
2018/04/28,1172570845
2018/04/29,1210249649
2018/04/30,1257325098
2018/05/01,1292924394
2018/05/02,1358113479
2018/05/03,1438126214
2018/05/04,1491904385
2018/05/05,1518967210
2018/05/06,1549388825
2018/05/07,1565087820
2018/05/08,1544358631
2018/05/09,1546239999
2018/05/10,1570575111
2018/05/11,1580298044
2018/05/12,1570475968
2018/05/13,1548918091
2018/05/14,1562228802
2018/05/15,1575751667
2018/05/16,1530193318
2018/05/17,1465114449
2018/05/18,1401013546
2018/05/19,1361100851
2018/05/20,1339172233
2018/05/21,1265984063
2018/05/22,1260539102
2018/05/23,1262915024
2018/05/24,1236094200
2018/05/25,1203608704
2018/05/26,1183270613
2018/05/27,1204868042
2018/05/28,1198787471
2018/05/29,1183659287
2018/05/30,1187114060
2018/05/31,1194718332
2018/06/01,1216199727
2018/06/02,1210384260
2018/06/03,1194820836
2018/06/04,1198446031
2018/06/05,1178798357
2018/06/06,1155428561
2018/06/07,1159928815
2018/06/08,1182582068
2018/06/09,1177453337
2018/06/10,1168019636
2018/06/11,1144734196
2018/06/12,1168664897
2018/06/13,1222235279
2018/06/14,1272753593
2018/06/15,1299242643
2018/06/16,1301713001
2018/06/17,1295083313
2018/06/18,1264732390
2018/06/19,1249698773
2018/06/20,1231057712
2018/06/21,1208572761
2018/06/22,1192881892
2018/06/23,1184695731
2018/06/24,1177112976
2018/06/25,1173852287
2018/06/26,1125466392
2018/06/27,1044554458
2018/06/28,957127630
2018/06/29,893253633
2018/06/30,876016363
2018/07/01,866135128
2018/07/02,855891677
2018/07/03,843738890
2018/07/04,817217939
2018/07/05,801772369
2018/07/06,770872491
2018/07/07,764970663
2018/07/08,744961821
2018/07/09,726239929
2018/07/10,725105623
2018/07/11,709686019
2018/07/12,694100068
2018/07/13,668221990
2018/07/14,657071013
2018/07/15,649700633
2018/07/16,660218566
2018/07/17,660791581
2018/07/18,681274415
2018/07/19,681929819
2018/07/20,686504401
2018/07/21,684808750
2018/07/22,674933392
2018/07/23,668464406
2018/07/24,664885672
2018/07/25,671966187
2018/07/26,673659681
2018/07/27,679953802
2018/07/28,677743837
2018/07/29,678219494
2018/07/30,672059731
2018/07/31,700103251
2018/08/01,673432691
2018/08/02,664923589
2018/08/03,645790749
2018/08/04,638267832
2018/08/05,629918134
2018/08/06,612034691
2018/08/07,594010492
2018/08/08,596323186
2018/08/09,595513375
2018/08/10,596935524
2018/08/11,608122038
2018/08/12,605809023
2018/08/13,609699999
2018/08/14,579461305
2018/08/15,581685439
2018/08/16,565935620
2018/08/17,567147357
2018/08/18,562985417
2018/08/19,553698471
2018/08/20,548195280
2018/08/21,537620371
2018/08/22,518480666
2018/08/23,505719657
2018/08/24,487473597
2018/08/25,471241828
2018/08/26,467156628
2018/08/27,443996788
2018/08/28,414636530
2018/08/29,399459689
2018/08/30,396417566
2018/08/31,386627535
2018/09/01,386842239
2018/09/02,389448693
2018/09/03,396332736
2018/09/04,427331723
2018/09/05,439296542
2018/09/06,459829077
2018/09/07,472460753
2018/09/08,483007208
2018/09/09,494572660
2018/09/10,497272072
2018/09/11,501263907
2018/09/12,516157254
2018/09/13,520305037
2018/09/14,522597049
2018/09/15,520795907
2018/09/16,520465438
2018/09/17,512849981
2018/09/18,479064382
2018/09/19,455355391
2018/09/20,434644316
2018/09/21,441551008
2018/09/22,436437087
2018/09/23,429771956
2018/09/24,427055864
2018/09/25,421956459
2018/09/26,402712559
2018/09/27,395734866
2018/09/28,390522974
2018/09/29,391144899
2018/09/30,394640383
2018/10/01,385695815
2018/10/02,377200375
2018/10/03,379186920
2018/10/04,376274373
2018/10/05,352057883
2018/10/06,342547010
2018/10/07,334077742
2018/10/08,328641886
2018/10/09,323034829
2018/10/10,318684423
2018/10/11,337321630
2018/10/12,338334522
2018/10/13,332225935
2018/10/14,326362800
2018/10/15,355862666
2018/10/16,371789549
2018/10/17,375611065
2018/10/18,384949626
2018/10/19,385716265
2018/10/20,389395626
2018/10/21,402934965
2018/10/22,399893799
2018/10/23,401601966
2018/10/24,401629391
2018/10/25,388985048
2018/10/26,385751997
2018/10/27,383229187
2018/10/28,381438128
2018/10/29,359751608
2018/10/30,349335227
2018/10/31,344892558
2018/11/01,332972798
2018/11/02,335591877
2018/11/03,330084049
2018/11/04,323164544
2018/11/05,334955535
2018/11/06,338472478
2018/11/07,347899625
2018/11/08,342442313
2018/11/09,342400229
2018/11/10,344773596
2018/11/11,346899001
2018/11/12,346695042
2018/11/13,348803006
2018/11/14,366453160
2018/11/15,383910813
2018/11/16,385463982
2018/11/17,387266138
2018/11/18,389053867
2018/11/19,409252508
2018/11/20,437244476
2018/11/21,440555343
2018/11/22,439167447
2018/11/23,441004764
2018/11/24,444121204
2018/11/25,458486521
2018/11/26,457895606
2018/11/27,454151476
2018/11/28,440224890
2018/11/29,430702978
2018/11/30,545516262
2018/12/01,657062252
2018/12/02,644924352
2018/12/03,607740225
2018/12/04,569293740
2018/12/05,554695131
2018/12/06,556767582
2018/12/07,560636750
2018/12/08,558366176
2018/12/09,542992264
2018/12/10,531940585
2018/12/11,526678034
2018/12/12,513565382
2018/12/13,501860395
2018/12/14,375109118
2018/12/15,257125786
2018/12/16,256288887
2018/12/17,260375307
2018/12/18,264442192
2018/12/19,274697525
2018/12/20,281851392
2018/12/21,287912824
2018/12/22,287078649
2018/12/23,298715687
2018/12/24,323450884
2018/12/25,329373856
2018/12/26,334385376
2018/12/27,340466593
2018/12/28,350408921
2018/12/29,376961964
2018/12/30,381960964
2018/12/31,380190815
2019/01/01,374367345
2019/01/02,371247352
2019/01/03,363999224
2019/01/04,368946895
2019/01/05,399534180
2019/01/06,398739606
2019/01/07,386451958
2019/01/08,389284905
2019/01/09,392975536
2019/01/10,398550571
2019/01/11,407345188
2019/01/12,383216918
2019/01/13,382647973
2019/01/14,392254162
2019/01/15,397727764
2019/01/16,391653201
2019/01/17,383277623
2019/01/18,356887110
2019/01/19,322327067
2019/01/20,310471332
2019/01/21,296808389
2019/01/22,287003400
2019/01/23,279863962
2019/01/24,268831709
2019/01/25,249837896
2019/01/26,247147962
2019/01/27,246995342
2019/01/28,241614939
2019/01/29,237075995
2019/01/30,232032863
2019/01/31,231417783
2019/02/01,230935420
2019/02/02,227395750
2019/02/03,222511552
2019/02/04,214980012
2019/02/05,207038300
2019/02/06,203310238
2019/02/07,194303710
2019/02/08,194880789
2019/02/09,193968914
2019/02/10,190902719
2019/02/11,182653827
2019/02/12,178763680
2019/02/13,176395709
2019/02/14,172766601
2019/02/15,171705786
2019/02/16,171833202
2019/02/17,177619740
2019/02/18,200132632
2019/02/19,221768348
2019/02/20,232012282
2019/02/21,243557039
2019/02/22,248855233
2019/02/23,255528576
2019/02/24,274968431
2019/02/25,295360641
2019/02/26,300505429
2019/02/27,313235189
2019/02/28,321739597
2019/03/01,326021075
2019/03/02,330740093
2019/03/03,331063912
2019/03/04,323465979
2019/03/05,316197489
2019/03/06,314606996
2019/03/07,313226611
2019/03/08,314512943
2019/03/09,315849225
2019/03/10,300829184
2019/03/11,287526827
2019/03/12,291633225
2019/03/13,282632391
2019/03/14,281154302
2019/03/15,284155128
2019/03/16,289401571
2019/03/17,290666241
2019/03/18,293598096
2019/03/19,290477688
2019/03/20,297416146
2019/03/21,300973815
2019/03/22,297676036
2019/03/23,304911063
2019/03/24,305588451
2019/03/25,309719027
2019/03/26,311599264
2019/03/27,314698193
2019/03/28,316189632
2019/03/29,321069552
2019/03/30,327391813
2019/03/31,331873574
2019/04/01,331027730
2019/04/02,357259665
2019/04/03,379197668
2019/04/04,388003875
2019/04/05,399171128
2019/04/06,396174162
2019/04/07,407809168
2019/04/08,428875218
2019/04/09,446838363
2019/04/10,460685001
2019/04/11,472872451
2019/04/12,476362331
2019/04/13,468767361
2019/04/14,467115194
2019/04/15,472353490
2019/04/16,453224851
2019/04/17,429236207
2019/04/18,428340829
2019/04/19,425417983
2019/04/20,426652953
2019/04/21,422038463
2019/04/22,402586928
2019/04/23,394288300
2019/04/24,399108355
2019/04/25,400705402
2019/04/26,421407492
2019/04/27,424770391
2019/04/28,430848094
2019/04/29,435031288
2019/04/30,442762612
2019/05/01,446372550
2019/05/02,438085997
2019/05/03,439634724
2019/05/04,439571401
2019/05/05,436957102
2019/05/06,443355727
2019/05/07,452027638
2019/05/08,448694753
2019/05/09,446300638
2019/05/10,431415164
2019/05/11,469968257
2019/05/12,483006750
2019/05/13,503643995
2019/05/14,522194957
2019/05/15,565012474
2019/05/16,672392387
2019/05/17,720948730
2019/05/18,736550414
2019/05/19,757923555
2019/05/20,778351412
