Date,sentbyaddress90std
2016/06/20,4766
2016/06/21,4763
2016/06/22,4775
2016/06/23,4739
2016/06/24,4693
2016/06/25,4659
2016/06/26,4626
2016/06/27,4617
2016/06/28,4615
2016/06/29,4586
2016/06/30,4546
2016/07/01,4496
2016/07/02,4443
2016/07/03,4408
2016/07/04,4374
2016/07/05,4339
2016/07/06,4297
2016/07/07,4247
2016/07/08,4205
2016/07/09,4174
2016/07/10,4124
2016/07/11,4080
2016/07/12,4046
2016/07/13,3999
2016/07/14,3935
2016/07/15,3865
2016/07/16,3822
2016/07/17,3785
2016/07/18,3728
2016/07/19,4170
2016/07/20,4144
2016/07/21,4098
2016/07/22,4061
2016/07/23,4005
2016/07/24,4145
2016/07/25,4144
2016/07/26,4488
2016/07/27,4542
2016/07/28,4596
2016/07/29,4603
2016/07/30,4585
2016/07/31,4585
2016/08/01,4581
2016/08/02,4623
2016/08/03,4612
2016/08/04,4594
2016/08/05,4563
2016/08/06,4543
2016/08/07,4529
2016/08/08,4515
2016/08/09,4521
2016/08/10,4520
2016/08/11,4526
2016/08/12,4528
2016/08/13,4526
2016/08/14,4516
2016/08/15,4512
2016/08/16,4512
2016/08/17,4514
2016/08/18,4513
2016/08/19,4503
2016/08/20,4475
2016/08/21,4476
2016/08/22,4480
2016/08/23,4477
2016/08/24,4282
2016/08/25,4281
2016/08/26,4041
2016/08/27,4041
2016/08/28,4039
2016/08/29,4041
2016/08/30,4036
2016/08/31,4027
2016/09/01,4033
2016/09/02,4012
2016/09/03,3985
2016/09/04,3970
2016/09/05,3959
2016/09/06,3948
2016/09/07,3928
2016/09/08,3923
2016/09/09,3885
2016/09/10,3875
2016/09/11,3875
2016/09/12,3873
2016/09/13,3870
2016/09/14,3870
2016/09/15,3747
2016/09/16,3692
2016/09/17,3692
2016/09/18,3697
2016/09/19,3711
2016/09/20,3813
2016/09/21,3856
2016/09/22,3852
2016/09/23,3831
2016/09/24,3803
2016/09/25,3782
2016/09/26,3779
2016/09/27,3772
2016/09/28,3751
2016/09/29,3732
2016/09/30,3717
2016/10/01,3704
2016/10/02,3698
2016/10/03,3692
2016/10/04,3717
2016/10/05,3740
2016/10/06,3742
2016/10/07,3724
2016/10/08,3696
2016/10/09,3681
2016/10/10,3666
2016/10/11,3640
2016/10/12,3738
2016/10/13,3932
2016/10/14,3905
2016/10/15,3903
2016/10/16,3897
2016/10/17,3527
2016/10/18,3547
2016/10/19,3590
2016/10/20,3600
2016/10/21,3636
2016/10/22,3483
2016/10/23,3450
2016/10/24,3002
2016/10/25,2854
2016/10/26,2776
2016/10/27,2766
2016/10/28,2765
2016/10/29,2763
2016/10/30,2763
2016/10/31,2678
2016/11/01,2708
2016/11/02,2705
2016/11/03,2707
2016/11/04,2751
2016/11/05,2756
2016/11/06,2789
2016/11/07,2778
2016/11/08,2780
2016/11/09,2757
2016/11/10,2778
2016/11/11,2769
2016/11/12,2773
2016/11/13,2772
2016/11/14,2788
2016/11/15,2791
2016/11/16,2803
2016/11/17,2815
2016/11/18,2824
2016/11/19,2844
2016/11/20,2852
2016/11/21,2855
2016/11/22,3911
2016/11/23,5865
2016/11/24,5930
2016/11/25,6569
2016/11/26,6615
2016/11/27,6653
2016/11/28,6666
2016/11/29,6685
2016/11/30,6692
2016/12/01,6711
2016/12/02,6723
2016/12/03,6723
2016/12/04,6722
2016/12/05,6731
2016/12/06,6731
2016/12/07,6746
2016/12/08,6765
2016/12/09,6767
2016/12/10,6782
2016/12/11,6789
2016/12/12,6795
2016/12/13,6808
2016/12/14,6808
2016/12/15,6806
2016/12/16,6810
2016/12/17,6815
2016/12/18,6819
2016/12/19,6752
2016/12/20,6716
2016/12/21,6715
2016/12/22,6715
2016/12/23,6720
2016/12/24,6731
2016/12/25,6752
2016/12/26,6770
2016/12/27,6780
2016/12/28,6779
2016/12/29,6771
2016/12/30,6774
2016/12/31,6764
2017/01/01,6780
2017/01/02,6776
2017/01/03,6767
2017/01/04,6780
2017/01/05,6785
2017/01/06,6791
2017/01/07,6780
2017/01/08,6771
2017/01/09,6775
2017/01/10,6738
2017/01/11,6650
2017/01/12,6649
2017/01/13,6629
2017/01/14,6626
2017/01/15,6634
2017/01/16,6608
2017/01/17,6596
2017/01/18,6580
2017/01/19,6546
2017/01/20,6542
2017/01/21,6540
2017/01/22,6543
2017/01/23,6543
2017/01/24,6543
2017/01/25,6545
2017/01/26,6544
2017/01/27,6546
2017/01/28,6548
2017/01/29,6541
2017/01/30,6512
2017/01/31,6512
2017/02/01,6507
2017/02/02,6496
2017/02/03,6496
2017/02/04,6489
2017/02/05,6490
2017/02/06,6490
2017/02/07,6490
2017/02/08,6485
2017/02/09,6486
2017/02/10,6492
2017/02/11,6490
2017/02/12,6486
2017/02/13,6506
2017/02/14,6520
2017/02/15,6531
2017/02/16,6533
2017/02/17,6529
2017/02/18,6536
2017/02/19,6534
2017/02/20,5942
2017/02/21,3878
2017/02/22,3822
2017/02/23,2349
2017/02/24,2325
2017/02/25,2289
2017/02/26,2303
2017/02/27,2340
2017/02/28,2541
2017/03/01,2762
2017/03/02,3830
2017/03/03,4114
2017/03/04,4247
2017/03/05,4347
2017/03/06,4453
2017/03/07,4474
2017/03/08,4507
2017/03/09,4656
2017/03/10,4831
2017/03/11,4944
2017/03/12,5166
2017/03/13,5865
2017/03/14,6195
2017/03/15,6550
2017/03/16,7687
2017/03/17,8588
2017/03/18,9005
2017/03/19,9200
2017/03/20,9401
2017/03/21,9602
2017/03/22,9727
2017/03/23,9830
2017/03/24,10115
2017/03/25,10274
2017/03/26,10316
2017/03/27,10473
2017/03/28,10579
2017/03/29,10702
2017/03/30,10995
2017/03/31,11621
2017/04/01,11656
2017/04/02,11802
2017/04/03,12263
2017/04/04,12402
2017/04/05,12564
2017/04/06,12848
2017/04/07,12863
2017/04/08,12824
2017/04/09,12804
2017/04/10,12795
2017/04/11,12786
2017/04/12,12801
2017/04/13,12829
2017/04/14,12797
2017/04/15,12723
2017/04/16,12668
2017/04/17,12600
2017/04/18,12552
2017/04/19,12527
2017/04/20,12521
2017/04/21,12444
2017/04/22,12343
2017/04/23,12253
2017/04/24,12203
2017/04/25,12113
2017/04/26,12042
2017/04/27,12250
2017/04/28,12288
2017/04/29,12201
2017/04/30,12196
2017/05/01,12294
2017/05/02,12362
2017/05/03,12306
2017/05/04,12452
2017/05/05,12587
2017/05/06,12540
2017/05/07,12606
2017/05/08,13012
2017/05/09,13154
2017/05/10,13159
2017/05/11,13284
2017/05/12,13225
2017/05/13,13072
2017/05/14,13006
2017/05/15,13114
2017/05/16,13193
2017/05/17,13561
2017/05/18,13824
2017/05/19,14789
2017/05/20,14848
2017/05/21,15000
2017/05/22,15584
2017/05/23,16273
2017/05/24,17022
2017/05/25,17690
2017/05/26,18112
2017/05/27,18115
2017/05/28,18080
2017/05/29,18266
2017/05/30,18883
2017/05/31,20823
2017/06/01,22091
2017/06/02,22431
2017/06/03,22719
2017/06/04,22966
2017/06/05,23490
2017/06/06,23948
2017/06/07,24371
2017/06/08,24573
2017/06/09,25199
2017/06/10,25805
2017/06/11,26973
2017/06/12,29993
2017/06/13,31926
2017/06/14,33164
2017/06/15,34461
2017/06/16,35169
2017/06/17,35824
2017/06/18,36535
2017/06/19,37494
2017/06/20,39119
2017/06/21,40499
2017/06/22,41817
2017/06/23,42682
2017/06/24,43236
2017/06/25,43499
2017/06/26,45213
2017/06/27,45814
2017/06/28,46517
2017/06/29,47059
2017/06/30,47362
2017/07/01,47585
2017/07/02,47835
2017/07/03,48488
2017/07/04,49080
2017/07/05,49341
2017/07/06,49363
2017/07/07,49878
2017/07/08,49567
2017/07/09,49283
2017/07/10,49431
2017/07/11,49473
2017/07/12,49458
2017/07/13,49137
2017/07/14,48734
2017/07/15,48210
2017/07/16,47686
2017/07/17,47296
2017/07/18,46975
2017/07/19,46696
2017/07/20,46212
2017/07/21,45565
2017/07/22,44878
2017/07/23,44752
2017/07/24,44164
2017/07/25,43532
2017/07/26,43154
2017/07/27,42668
2017/07/28,42044
2017/07/29,41478
2017/07/30,41010
2017/07/31,40728
2017/08/01,40039
2017/08/02,39584
2017/08/03,39093
2017/08/04,38458
2017/08/05,37974
2017/08/06,37654
2017/08/07,37308
2017/08/08,37108
2017/08/09,36758
2017/08/10,36681
2017/08/11,36364
2017/08/12,35821
2017/08/13,35292
2017/08/14,35696
2017/08/15,36354
2017/08/16,36898
2017/08/17,37762
2017/08/18,38644
2017/08/19,38338
2017/08/20,38079
2017/08/21,38480
2017/08/22,38610
2017/08/23,38926
2017/08/24,38703
2017/08/25,38350
2017/08/26,37523
2017/08/27,36872
2017/08/28,36700
2017/08/29,37321
2017/08/30,37880
2017/08/31,38363
2017/09/01,38508
2017/09/02,38071
2017/09/03,37768
2017/09/04,39027
2017/09/05,39650
2017/09/06,40288
2017/09/07,40684
2017/09/08,40976
2017/09/09,41066
2017/09/10,40993
2017/09/11,41204
2017/09/12,42127
2017/09/13,42439
2017/09/14,43133
2017/09/15,44192
2017/09/16,44118
2017/09/17,44235
2017/09/18,44313
2017/09/19,44387
2017/09/20,44421
2017/09/21,44417
2017/09/22,44465
2017/09/23,44363
2017/09/24,44224
2017/09/25,44230
2017/09/26,40345
2017/09/27,40303
2017/09/28,40271
2017/09/29,40187
2017/09/30,40033
2017/10/01,40141
2017/10/02,40143
2017/10/03,40071
2017/10/04,39974
2017/10/05,39966
2017/10/06,39663
2017/10/07,39286
2017/10/08,39297
2017/10/09,39262
2017/10/10,39315
2017/10/11,39162
2017/10/12,38873
2017/10/13,38930
2017/10/14,38474
2017/10/15,38179
2017/10/16,38000
2017/10/17,38690
2017/10/18,38522
2017/10/19,38024
2017/10/20,37374
2017/10/21,37446
2017/10/22,38093
2017/10/23,37678
2017/10/24,37071
2017/10/25,36473
2017/10/26,35893
2017/10/27,40079
2017/10/28,43855
2017/10/29,47967
2017/10/30,51323
2017/10/31,54551
2017/11/01,54919
2017/11/02,55950
2017/11/03,56008
2017/11/04,55788
2017/11/05,55707
2017/11/06,55775
2017/11/07,55815
2017/11/08,56075
2017/11/09,56384
2017/11/10,56511
2017/11/11,56469
2017/11/12,56576
2017/11/13,56575
2017/11/14,56850
2017/11/15,57618
2017/11/16,57704
2017/11/17,58367
2017/11/18,58441
2017/11/19,58588
2017/11/20,58960
2017/11/21,59638
2017/11/22,60354
2017/11/23,60938
2017/11/24,61201
2017/11/25,61501
2017/11/26,62026
2017/11/27,63724
2017/11/28,65497
2017/11/29,67957
2017/11/30,69462
2017/12/01,70011
2017/12/02,70634
2017/12/03,72197
2017/12/04,73705
2017/12/05,75292
2017/12/06,79442
2017/12/07,80330
2017/12/08,82455
2017/12/09,84314
2017/12/10,86221
2017/12/11,89421
2017/12/12,95231
2017/12/13,101117
2017/12/14,107114
2017/12/15,111366
2017/12/16,114062
2017/12/17,117000
2017/12/18,120906
2017/12/19,126987
2017/12/20,131954
2017/12/21,137478
2017/12/22,145643
2017/12/23,148255
2017/12/24,148606
2017/12/25,148706
2017/12/26,149887
2017/12/27,151719
2017/12/28,153405
2017/12/29,158534
2017/12/30,164485
2017/12/31,165790
2018/01/01,167061
2018/01/02,172787
2018/01/03,177703
2018/01/04,184863
2018/01/05,189757
2018/01/06,193792
2018/01/07,197330
2018/01/08,200934
2018/01/09,207699
2018/01/10,210880
2018/01/11,215089
2018/01/12,217130
2018/01/13,220058
2018/01/14,221714
2018/01/15,226762
2018/01/16,232008
2018/01/17,236132
2018/01/18,239459
2018/01/19,239471
2018/01/20,239037
2018/01/21,241639
2018/01/22,241047
2018/01/23,239839
2018/01/24,238389
2018/01/25,233403
2018/01/26,228591
2018/01/27,223155
2018/01/28,217403
2018/01/29,211495
2018/01/30,210249
2018/01/31,209269
2018/02/01,207858
2018/02/02,205520
2018/02/03,202758
2018/02/04,200419
2018/02/05,198050
2018/02/06,195979
2018/02/07,193906
2018/02/08,191860
2018/02/09,189013
2018/02/10,186584
2018/02/11,183951
2018/02/12,181662
2018/02/13,180214
2018/02/14,177927
2018/02/15,175992
2018/02/16,173800
2018/02/17,171726
2018/02/18,169807
2018/02/19,167954
2018/02/20,165806
2018/02/21,163663
2018/02/22,161706
2018/02/23,159974
2018/02/24,159123
2018/02/25,159128
2018/02/26,158213
2018/02/27,157895
2018/02/28,156884
2018/03/01,155225
2018/03/02,153876
2018/03/03,154179
2018/03/04,154873
2018/03/05,154363
2018/03/06,154483
2018/03/07,152833
2018/03/08,152751
2018/03/09,153051
2018/03/10,153792
2018/03/11,155638
2018/03/12,157422
2018/03/13,158463
2018/03/14,158890
2018/03/15,159875
2018/03/16,161367
2018/03/17,163083
2018/03/18,164437
2018/03/19,164848
2018/03/20,165843
2018/03/21,166049
2018/03/22,165818
2018/03/23,165822
2018/03/24,165818
2018/03/25,167523
2018/03/26,168635
2018/03/27,169898
2018/03/28,171497
2018/03/29,171470
2018/03/30,170451
2018/03/31,171901
2018/04/01,173698
2018/04/02,172784
2018/04/03,171520
2018/04/04,168442
2018/04/05,165882
2018/04/06,163886
2018/04/07,162523
2018/04/08,160626
2018/04/09,154913
2018/04/10,152456
2018/04/11,148449
2018/04/12,145724
2018/04/13,141189
2018/04/14,138213
2018/04/15,130784
2018/04/16,120728
2018/04/17,110451
2018/04/18,100750
2018/04/19,97601
2018/04/20,96838
2018/04/21,85485
2018/04/22,83113
2018/04/23,81891
2018/04/24,81222
2018/04/25,81186
2018/04/26,78816
2018/04/27,77981
2018/04/28,77461
2018/04/29,75753
2018/04/30,74369
2018/05/01,73157
2018/05/02,69438
2018/05/03,66948
2018/05/04,91521
2018/05/05,91686
2018/05/06,90956
2018/05/07,90424
2018/05/08,90949
2018/05/09,91494
2018/05/10,91972
2018/05/11,92113
2018/05/12,92361
2018/05/13,91992
2018/05/14,92445
2018/05/15,93148
2018/05/16,93993
2018/05/17,95328
2018/05/18,96301
2018/05/19,97841
2018/05/20,98501
2018/05/21,98606
2018/05/22,100254
2018/05/23,101264
2018/05/24,101976
2018/05/25,102068
2018/05/26,102184
2018/05/27,102844
2018/05/28,104008
2018/05/29,105025
2018/05/30,105617
2018/05/31,106593
2018/06/01,106268
2018/06/02,106183
2018/06/03,106730
2018/06/04,107019
2018/06/05,105118
2018/06/06,105125
2018/06/07,105208
2018/06/08,104756
2018/06/09,104331
2018/06/10,104270
2018/06/11,104257
2018/06/12,104253
2018/06/13,104018
2018/06/14,103326
2018/06/15,102613
2018/06/16,102218
2018/06/17,102131
2018/06/18,101673
2018/06/19,101634
2018/06/20,101312
2018/06/21,101419
2018/06/22,101750
2018/06/23,99897
2018/06/24,99117
2018/06/25,101995
2018/06/26,100640
2018/06/27,99837
2018/06/28,99224
2018/06/29,97601
2018/06/30,97082
2018/07/01,99608
2018/07/02,101751
2018/07/03,103131
2018/07/04,105510
2018/07/05,106352
2018/07/06,107755
2018/07/07,109438
2018/07/08,109929
2018/07/09,109729
2018/07/10,109663
2018/07/11,110238
2018/07/12,111516
2018/07/13,112764
2018/07/14,113915
2018/07/15,115312
2018/07/16,114866
2018/07/17,114508
2018/07/18,114988
2018/07/19,114969
2018/07/20,114957
2018/07/21,115578
2018/07/22,115495
2018/07/23,115850
2018/07/24,116607
2018/07/25,117198
2018/07/26,117100
2018/07/27,117203
2018/07/28,116873
2018/07/29,116762
2018/07/30,116344
2018/07/31,116325
2018/08/01,116306
2018/08/02,102116
2018/08/03,102140
2018/08/04,102114
2018/08/05,102118
2018/08/06,101866
2018/08/07,101923
2018/08/08,102384
2018/08/09,103374
2018/08/10,103562
2018/08/11,103558
2018/08/12,103493
2018/08/13,103235
2018/08/14,102911
2018/08/15,102339
2018/08/16,101936
2018/08/17,101154
2018/08/18,100997
2018/08/19,101036
2018/08/20,99929
2018/08/21,99743
2018/08/22,99447
2018/08/23,99469
2018/08/24,99202
2018/08/25,98848
2018/08/26,97849
2018/08/27,96907
2018/08/28,96464
2018/08/29,95932
2018/08/30,96217
2018/08/31,95642
2018/09/01,94880
2018/09/02,94454
2018/09/03,94321
2018/09/04,94211
2018/09/05,93764
2018/09/06,93811
2018/09/07,93027
2018/09/08,92108
2018/09/09,91722
2018/09/10,91851
2018/09/11,92398
2018/09/12,92858
2018/09/13,92509
2018/09/14,93073
2018/09/15,94536
2018/09/16,96012
2018/09/17,95922
2018/09/18,95771
2018/09/19,96026
2018/09/20,95483
2018/09/21,95875
2018/09/22,96522
2018/09/23,90652
2018/09/24,90472
2018/09/25,90256
2018/09/26,90603
2018/09/27,90270
2018/09/28,90631
2018/09/29,90022
2018/09/30,89284
2018/10/01,89301
2018/10/02,89246
2018/10/03,88880
2018/10/04,87586
2018/10/05,86347
2018/10/06,86112
2018/10/07,86457
2018/10/08,86626
2018/10/09,86621
2018/10/10,86442
2018/10/11,85638
2018/10/12,84942
2018/10/13,84060
2018/10/14,84403
2018/10/15,84237
2018/10/16,81864
2018/10/17,81096
2018/10/18,81028
2018/10/19,81015
2018/10/20,80821
2018/10/21,78836
2018/10/22,75436
2018/10/23,72203
2018/10/24,70950
2018/10/25,68111
2018/10/26,67600
2018/10/27,66849
2018/10/28,65829
2018/10/29,64703
2018/10/30,63075
2018/10/31,61458
2018/11/01,58569
2018/11/02,57760
2018/11/03,57779
2018/11/04,56960
2018/11/05,56539
2018/11/06,56569
2018/11/07,56803
2018/11/08,56947
2018/11/09,55797
2018/11/10,54731
2018/11/11,53324
2018/11/12,52419
2018/11/13,51746
2018/11/14,49611
2018/11/15,48903
2018/11/16,48542
2018/11/17,48610
2018/11/18,47942
2018/11/19,48567
2018/11/20,48332
2018/11/21,48340
2018/11/22,47691
2018/11/23,47399
2018/11/24,47078
2018/11/25,45652
2018/11/26,45276
2018/11/27,45372
2018/11/28,45365
2018/11/29,45443
2018/11/30,44403
2018/12/01,43427
2018/12/02,42232
2018/12/03,41374
2018/12/04,40511
2018/12/05,40184
2018/12/06,39520
2018/12/07,39100
2018/12/08,39010
2018/12/09,38696
2018/12/10,38696
2018/12/11,38759
2018/12/12,38654
2018/12/13,38694
2018/12/14,38183
2018/12/15,37560
2018/12/16,37563
2018/12/17,37380
2018/12/18,37163
2018/12/19,37109
2018/12/20,37150
2018/12/21,36838
2018/12/22,37091
2018/12/23,36806
2018/12/24,36663
2018/12/25,36177
2018/12/26,35816
2018/12/27,35333
2018/12/28,34156
2018/12/29,34141
2018/12/30,33709
2018/12/31,32817
2019/01/01,33109
2019/01/02,33031
2019/01/03,32493
2019/01/04,31571
2019/01/05,31631
2019/01/06,31674
2019/01/07,31608
2019/01/08,31709
2019/01/09,31670
2019/01/10,31684
2019/01/11,31636
2019/01/12,32529
2019/01/13,33054
2019/01/14,33631
2019/01/15,32968
2019/01/16,32969
2019/01/17,32891
2019/01/18,32940
2019/01/19,33201
2019/01/20,32990
2019/01/21,32846
2019/01/22,32765
2019/01/23,32666
2019/01/24,32444
2019/01/25,32475
2019/01/26,33055
2019/01/27,32247
2019/01/28,31009
2019/01/29,30072
2019/01/30,30021
2019/01/31,30063
2019/02/01,30163
2019/02/02,31120
2019/02/03,32364
2019/02/04,33975
2019/02/05,35352
2019/02/06,36650
2019/02/07,37731
2019/02/08,38132
2019/02/09,38787
2019/02/10,39982
2019/02/11,40464
2019/02/12,40697
2019/02/13,40878
2019/02/14,41080
2019/02/15,41218
2019/02/16,41505
2019/02/17,39996
2019/02/18,39381
2019/02/19,39351
2019/02/20,39370
2019/02/21,39514
2019/02/22,39512
2019/02/23,39674
2019/02/24,39666
2019/02/25,39738
2019/02/26,39700
2019/02/27,39698
2019/02/28,39646
2019/03/01,39688
2019/03/02,39612
2019/03/03,39728
2019/03/04,39729
2019/03/05,39762
2019/03/06,39842
2019/03/07,39626
2019/03/08,38725
2019/03/09,38771
2019/03/10,38836
2019/03/11,38845
2019/03/12,38897
2019/03/13,38915
2019/03/14,38930
2019/03/15,38758
2019/03/16,38703
2019/03/17,38651
2019/03/18,38864
2019/03/19,38942
2019/03/20,38975
2019/03/21,38894
2019/03/22,38919
2019/03/23,38910
2019/03/24,38718
2019/03/25,39775
2019/03/26,40352
2019/03/27,40422
2019/03/28,40613
2019/03/29,40590
2019/03/30,40817
2019/03/31,40862
2019/04/01,42537
2019/04/02,46393
2019/04/03,48153
2019/04/04,49092
2019/04/05,49778
2019/04/06,49842
2019/04/07,49861
2019/04/08,50497
2019/04/09,51357
2019/04/10,51630
2019/04/11,53534
2019/04/12,56167
2019/04/13,56533
2019/04/14,55721
2019/04/15,55807
2019/04/16,55989
2019/04/17,56299
2019/04/18,56886
2019/04/19,58064
2019/04/20,62904
2019/04/21,63737
2019/04/22,64351
2019/04/23,65707
2019/04/24,66315
2019/04/25,66660
2019/04/26,66496
2019/04/27,66405
2019/04/28,66393
2019/04/29,66446
2019/04/30,66793
2019/05/01,67221
2019/05/02,67079
2019/05/03,66574
2019/05/04,65677
2019/05/05,64536
2019/05/06,63542
2019/05/07,62465
2019/05/08,61378
2019/05/09,61072
2019/05/10,60271
2019/05/11,59009
2019/05/12,58311
2019/05/13,58166
2019/05/14,59271
2019/05/15,60801
2019/05/16,63266
2019/05/17,63645
2019/05/18,63050
2019/05/19,63270
2019/05/20,63759
2019/05/21,64608
2019/05/22,64432
2019/05/23,64497
2019/05/24,64665
2019/05/25,64453
2019/05/26,63956
2019/05/27,65243
2019/05/28,65863
2019/05/29,66395
2019/05/30,67283
2019/05/31,68644
2019/06/01,74339
2019/06/02,75263
2019/06/03,75598
2019/06/04,76073
2019/06/05,75888
2019/06/06,77842
2019/06/07,77431
2019/06/08,76015
2019/06/09,75580
2019/06/10,75221
2019/06/11,76767
2019/06/12,84878
2019/06/13,84788
2019/06/14,83639
2019/06/15,82459
2019/06/16,86923
2019/06/17,86584
2019/06/18,86328
2019/06/19,85607
2019/06/20,84929
2019/06/21,84669
2019/06/22,83938
2019/06/23,83861
2019/06/24,83796
2019/06/25,83448
2019/06/26,83997
2019/06/27,83659
2019/06/28,82938
2019/06/29,82019
2019/06/30,82187
2019/07/01,82103
2019/07/02,83041
2019/07/03,83188
2019/07/04,83058
2019/07/05,82095
2019/07/06,81438
2019/07/07,81742
2019/07/08,81595
2019/07/09,81240
2019/07/10,81237
2019/07/11,81266
2019/07/12,80953
2019/07/13,79853
2019/07/14,79727
2019/07/15,79019
2019/07/16,79306
2019/07/17,79024
2019/07/18,79075
2019/07/19,78518
2019/07/20,79028
2019/07/21,79975
2019/07/22,80307
2019/07/23,80730
2019/07/24,81333
2019/07/25,81534
2019/07/26,80554
2019/07/27,79792
2019/07/28,79640
2019/07/29,79636
2019/07/30,79508
2019/07/31,78654
2019/08/01,78585
2019/08/02,77500
2019/08/03,77643
2019/08/04,77679
2019/08/05,77035
2019/08/06,76539
2019/08/07,76257
2019/08/08,76054
2019/08/09,75835
2019/08/10,75559
2019/08/11,76037
2019/08/12,76074
2019/08/13,75973
2019/08/14,75497
2019/08/15,75693
2019/08/16,75653
2019/08/17,76128
2019/08/18,76652
2019/08/19,76604
2019/08/20,76606
2019/08/21,76604
2019/08/22,76569
2019/08/23,76573
2019/08/24,76620
2019/08/25,76422
2019/08/26,76323
2019/08/27,76154
2019/08/28,76004
2019/08/29,75401
2019/08/30,71272
2019/08/31,70918
2019/09/01,70981
2019/09/02,70781
2019/09/03,70790
2019/09/04,69255
2019/09/05,69339
2019/09/06,69116
2019/09/07,68968
2019/09/08,69009
2019/09/09,67556
2019/09/10,57993
2019/09/11,57454
2019/09/12,57177
2019/09/13,57179
2019/09/14,50069
2019/09/15,50086
2019/09/16,50058
2019/09/17,49998
2019/09/18,50039
2019/09/19,48791
2019/09/20,48059
2019/09/21,48423
2019/09/22,48936
2019/09/23,49092
2019/09/24,46864
2019/09/25,46595
2019/09/26,46740
2019/09/27,46963
2019/09/28,47177
2019/09/29,48211
2019/09/30,45848
2019/10/01,44684
2019/10/02,43907
2019/10/03,44298
2019/10/04,44984
2019/10/05,45118
2019/10/06,45480
2019/10/07,44812
2019/10/08,44575
2019/10/09,44778
2019/10/10,44461
2019/10/11,44236
2019/10/12,44238
2019/10/13,44574
2019/10/14,44151
2019/10/15,44079
2019/10/16,44118
2019/10/17,44128
2019/10/18,43875
2019/10/19,43087
2019/10/20,43431
2019/10/21,43190
2019/10/22,42556
2019/10/23,42197
2019/10/24,42245
