Date,transactionfees3trxUSD
2016/06/09,2.163
2016/06/10,-1.155
2016/06/11,-2.356
2016/06/12,-2.594
2016/06/13,1.398
2016/06/14,4.438
2016/06/15,4.006
2016/06/16,8.521
2016/06/17,49.414
2016/06/18,43.151
2016/06/19,9.263
2016/06/20,-5.349
2016/06/21,-8.04
2016/06/22,-10.093
2016/06/23,-13.078
2016/06/24,-12.995
2016/06/25,-12.067
2016/06/26,-11.683
2016/06/27,-10.165
2016/06/28,-8.006
2016/06/29,-1.391
2016/06/30,6.51
2016/07/01,5.684
2016/07/02,-2.588
2016/07/03,-5.659
2016/07/04,-7.678
2016/07/05,-7.638
2016/07/06,-6.219
2016/07/07,-6.755
2016/07/08,-2.376
2016/07/09,6.335
2016/07/10,1.98
2016/07/11,-1.501
2016/07/12,-2.205
2016/07/13,-3.617
2016/07/14,-2.414
2016/07/15,-1.036
2016/07/16,-1.768
2016/07/17,-3.512
2016/07/18,-2.796
2016/07/19,-1.686
2016/07/20,16.706
2016/07/21,10.05
2016/07/22,5.008
2016/07/23,2.413
2016/07/24,-1.312
2016/07/25,-1.987
2016/07/26,-1.9
2016/07/27,-1.927
2016/07/28,8.135
2016/07/29,7.057
2016/07/30,0.801
2016/07/31,-4.45
2016/08/01,-6.647
2016/08/02,-7.578
2016/08/03,-8.079
2016/08/04,-6.053
2016/08/05,-3.804
2016/08/06,-3.291
2016/08/07,-2.382
2016/08/08,9.894
2016/08/09,5.546
2016/08/10,2.676
2016/08/11,-0.183
2016/08/12,-1.393
2016/08/13,-2.973
2016/08/14,-3.966
2016/08/15,-3.46
2016/08/16,-2.706
2016/08/17,-2.074
2016/08/18,0.49
2016/08/19,0.71
2016/08/20,-0.11
2016/08/21,0.072
2016/08/22,0.292
2016/08/23,15.314
2016/08/24,6.069
2016/08/25,-0.503
2016/08/26,-3.128
2016/08/27,-4.935
2016/08/28,-5.339
2016/08/29,-4.138
2016/08/30,-1.875
2016/08/31,-0.671
2016/09/01,1.077
2016/09/02,4.733
2016/09/03,1.746
2016/09/04,6.812
2016/09/05,2.829
2016/09/06,-0.303
2016/09/07,-1.356
2016/09/08,-1.054
2016/09/09,0.187
2016/09/10,-1.298
2016/09/11,-1.712
2016/09/12,0.411
2016/09/13,0.869
2016/09/14,-0.001
2016/09/15,-0.26
2016/09/16,2.25
2016/09/17,2.811
2016/09/18,3.18
2016/09/19,1.225
2016/09/20,-0.795
2016/09/21,-0.306
2016/09/22,9.113
2016/09/23,16.162
2016/09/24,18.477
2016/09/25,16.46
2016/09/26,21.693
2016/09/27,14.979
2016/09/28,5.598
2016/09/29,-3.572
2016/09/30,-7.318
2016/10/01,-3.444
2016/10/02,0.24
2016/10/03,-0.605
2016/10/04,-0.412
2016/10/05,-0.025
2016/10/06,-1.509
2016/10/07,-3.611
2016/10/08,-2.596
2016/10/09,-2.449
2016/10/10,-3.799
2016/10/11,-6.459
2016/10/12,-2.921
2016/10/13,19.469
2016/10/14,12.151
2016/10/15,6.819
2016/10/16,2.856
2016/10/17,0.454
2016/10/18,-0.133
2016/10/19,3.171
2016/10/20,-2.631
2016/10/21,-9.914
2016/10/22,-13.779
2016/10/23,-14.759
2016/10/24,-12.083
2016/10/25,-9.055
2016/10/26,-7.779
2016/10/27,-7.058
2016/10/28,-4.69
2016/10/29,-4.368
2016/10/30,-4.074
2016/10/31,-3.451
2016/11/01,-1.703
2016/11/02,-2.794
2016/11/03,-2.935
2016/11/04,-3.066
2016/11/05,-2.923
2016/11/06,-2.118
2016/11/07,-1.202
2016/11/08,0.528
2016/11/09,2.987
2016/11/10,4.058
2016/11/11,6.715
2016/11/12,1.87
2016/11/13,-1.112
2016/11/14,-0.985
2016/11/15,-1.172
2016/11/16,-0.744
2016/11/17,-1.902
2016/11/18,-2.157
2016/11/19,-3.207
2016/11/20,-2.607
2016/11/21,-0.967
2016/11/22,-1.286
2016/11/23,7.611
2016/11/24,15.403
2016/11/25,7.962
2016/11/26,11.089
2016/11/27,19.005
2016/11/28,17.191
2016/11/29,9.113
2016/11/30,-3.421
2016/12/01,-11.111
2016/12/02,-15.247
2016/12/03,-16.945
2016/12/04,-16.404
2016/12/05,-13.86
2016/12/06,-11.444
2016/12/07,-5.997
2016/12/08,327.763
2016/12/09,38.564
2016/12/10,0
2016/12/11,-13.363
2016/12/12,-19.501
2016/12/13,-22.409
2016/12/14,-22.777
2016/12/15,-21.417
2016/12/16,-19.201
2016/12/17,-14.993
2016/12/18,-11.096
2016/12/19,-7.346
2016/12/20,-1.938
2016/12/21,2.845
2016/12/22,-0.802
2016/12/23,-4.381
2016/12/24,-5.772
2016/12/25,-6.041
2016/12/26,-5.262
2016/12/27,-1.067
2016/12/28,-0.399
2016/12/29,3.802
2016/12/30,8.317
2016/12/31,3.317
2017/01/01,-0.701
2017/01/02,-1.68
2017/01/03,2.325
2017/01/04,5.394
2017/01/05,4.394
2017/01/06,2.513
2017/01/07,0.505
2017/01/08,1.115
2017/01/09,2.26
2017/01/10,2.989
2017/01/11,1.769
2017/01/12,-0.438
2017/01/13,-1.973
2017/01/14,-2.756
2017/01/15,-2.038
2017/01/16,-1.393
2017/01/17,1.831
2017/01/18,2.191
2017/01/19,1.135
2017/01/20,0.963
2017/01/21,0.622
2017/01/22,1.248
2017/01/23,1.514
2017/01/24,2.251
2017/01/25,2.2
2017/01/26,1.195
2017/01/27,0.056
2017/01/28,-0.818
2017/01/29,-1.453
2017/01/30,-1.513
2017/01/31,-0.997
2017/02/01,1.621
2017/02/02,2.197
2017/02/03,1.818
2017/02/04,0.681
2017/02/05,0.286
2017/02/06,0.338
2017/02/07,2.754
2017/02/08,3.214
2017/02/09,2.396
2017/02/10,1.98
2017/02/11,1.023
2017/02/12,1.326
2017/02/13,4.449
2017/02/14,3.231
2017/02/15,14.531
2017/02/16,5.803
2017/02/17,-0.48
2017/02/18,-1.839
2017/02/19,-3.704
2017/02/20,-3.506
2017/02/21,-1.156
2017/02/22,1.605
2017/02/23,1.481
2017/02/24,-0.924
2017/02/25,-0.972
2017/02/26,-1.377
2017/02/27,0.883
2017/02/28,3.032
2017/03/01,5.073
2017/03/02,4.626
2017/03/03,3.728
2017/03/04,2.564
2017/03/05,1.925
2017/03/06,1.229
2017/03/07,0.048
2017/03/08,-0.909
2017/03/09,-0.96
2017/03/10,1.193
2017/03/11,1.594
2017/03/12,2.782
2017/03/13,10.979
2017/03/14,14.872
2017/03/15,10.772
2017/03/16,11.326
2017/03/17,13.882
2017/03/18,6.723
2017/03/19,2.066
2017/03/20,1.676
2017/03/21,2.572
2017/03/22,2.296
2017/03/23,1.443
2017/03/24,3.926
2017/03/25,3.434
2017/03/26,3.196
2017/03/27,4.395
2017/03/28,3.143
2017/03/29,2.267
2017/03/30,1.624
2017/03/31,0.692
2017/04/01,-0.55
2017/04/02,-0.677
2017/04/03,-1.542
2017/04/04,-2.323
2017/04/05,-1.381
2017/04/06,-1.122
2017/04/07,-1.144
2017/04/08,-1.51
2017/04/09,-1.171
2017/04/10,0.29
2017/04/11,0.318
2017/04/12,3.915
2017/04/13,2.364
2017/04/14,1.296
2017/04/15,0.615
2017/04/16,0.521
2017/04/17,1.269
2017/04/18,2.75
2017/04/19,3.905
2017/04/20,2.316
2017/04/21,5.453
2017/04/22,4.802
2017/04/23,1.074
2017/04/24,-0.049
2017/04/25,-1.144
2017/04/26,-1.283
2017/04/27,0.26
2017/04/28,1.581
2017/04/29,3.172
2017/04/30,5.13
2017/05/01,8.912
2017/05/02,10.221
2017/05/03,5.29
2017/05/04,3.193
2017/05/05,2.694
2017/05/06,3.944
2017/05/07,6.198
2017/05/08,2.984
2017/05/09,1.687
2017/05/10,1.719
2017/05/11,1.356
2017/05/12,2.272
2017/05/13,2.696
2017/05/14,2.757
2017/05/15,2.985
2017/05/16,3.773
2017/05/17,7.911
2017/05/18,5.151
2017/05/19,4.168
2017/05/20,6.561
2017/05/21,6.407
2017/05/22,7.813
2017/05/23,12.355
2017/05/24,16.465
2017/05/25,11.962
2017/05/26,6.523
2017/05/27,1.101
2017/05/28,-0.074
2017/05/29,0.237
2017/05/30,8.22
2017/05/31,29.382
2017/06/01,13.186
2017/06/02,4.885
2017/06/03,-0.613
2017/06/04,-1.169
2017/06/05,-2.716
2017/06/06,-1.284
2017/06/07,0.384
2017/06/08,0.351
2017/06/09,-0.589
2017/06/10,-1.435
2017/06/11,3.83
2017/06/12,14.007
2017/06/13,8.043
2017/06/14,2.241
2017/06/15,-1.717
2017/06/16,-2.952
2017/06/17,-3.198
2017/06/18,-2.231
2017/06/19,-1.876
2017/06/20,14.788
2017/06/21,35.829
2017/06/22,19.556
2017/06/23,4.987
2017/06/24,2.516
2017/06/25,-2.713
2017/06/26,-2.208
2017/06/27,-7.925
2017/06/28,-2.035
2017/06/29,-2.182
2017/06/30,-5.536
2017/07/01,-8.46
2017/07/02,-9.643
2017/07/03,-7.902
2017/07/04,-6.194
2017/07/05,-3.809
2017/07/06,-4.544
2017/07/07,-5.123
2017/07/08,-3.418
2017/07/09,-4.315
2017/07/10,-7.696
2017/07/11,-9.454
2017/07/12,-7.507
2017/07/13,-3.729
2017/07/14,-3.185
2017/07/15,-2.438
2017/07/16,-4.6
2017/07/17,-4.594
2017/07/18,3.064
2017/07/19,4.703
2017/07/20,1.722
2017/07/21,3.475
2017/07/22,1.71
2017/07/23,0.597
2017/07/24,0.724
2017/07/25,2.943
2017/07/26,1.753
2017/07/27,-0.738
2017/07/28,-2.584
2017/07/29,-4.759
2017/07/30,-5.147
2017/07/31,-5.54
2017/08/01,-0.66
2017/08/02,0.749
2017/08/03,0.617
2017/08/04,-1.487
2017/08/05,-1.277
2017/08/06,0.791
2017/08/07,5.667
2017/08/08,6.938
2017/08/09,5.443
2017/08/10,3.357
2017/08/11,2.815
2017/08/12,3.249
2017/08/13,0.985
2017/08/14,-1.294
2017/08/15,-1.677
2017/08/16,23.678
2017/08/17,17.368
2017/08/18,15.918
2017/08/19,4.185
2017/08/20,-4.569
2017/08/21,-8.844
2017/08/22,-9.744
2017/08/23,-9.166
2017/08/24,-6.792
2017/08/25,-4.511
2017/08/26,-1.601
2017/08/27,-1.24
2017/08/28,-0.454
2017/08/29,7.009
2017/08/30,7.632
2017/08/31,17.871
2017/09/01,12.06
2017/09/02,10.759
2017/09/03,0.846
2017/09/04,-4.617
2017/09/05,-4.873
2017/09/06,-1.119
2017/09/07,2.306
2017/09/08,3.052
2017/09/09,-1.899
2017/09/10,-4.205
2017/09/11,-6.162
2017/09/12,-4.586
2017/09/13,-3.867
2017/09/14,-5.624
2017/09/15,-4.063
2017/09/16,1.729
2017/09/17,0.351
2017/09/18,-1.396
2017/09/19,-1.926
2017/09/20,7.181
2017/09/21,1.413
2017/09/22,-2.707
2017/09/23,-3.131
2017/09/24,1.443
2017/09/25,1.313
2017/09/26,0.647
2017/09/27,1.438
2017/09/28,-0.311
2017/09/29,-2.975
2017/09/30,-1.363
2017/10/01,0.243
2017/10/02,-0.037
2017/10/03,-0.688
2017/10/04,-0.051
2017/10/05,1.227
2017/10/06,2.472
2017/10/07,0.198
2017/10/08,-0.029
2017/10/09,-0.76
2017/10/10,-0.82
2017/10/11,15.208
2017/10/12,6.382
2017/10/13,1.116
2017/10/14,-1.246
2017/10/15,-2.512
2017/10/16,-5.9
2017/10/17,-9.757
2017/10/18,-11.845
2017/10/19,-12.553
2017/10/20,-7.478
2017/10/21,-8.601
2017/10/22,-10.37
2017/10/23,-8.911
2017/10/24,-3.049
2017/10/25,-0.98
2017/10/26,-1.155
2017/10/27,-13.105
2017/10/28,-21.758
2017/10/29,-27.471
2017/10/30,-31.38
2017/10/31,-34.181
2017/11/01,27.76
2017/11/02,53.377
2017/11/03,33.344
2017/11/04,18.18
2017/11/05,8.345
2017/11/06,4.61
2017/11/07,6.346
2017/11/08,9.924
2017/11/09,8.71
2017/11/10,4.847
2017/11/11,1.118
2017/11/12,1.115
2017/11/13,1.9
2017/11/14,2.826
2017/11/15,4.379
2017/11/16,3.408
2017/11/17,2.6
2017/11/18,-1.231
2017/11/19,-1.755
2017/11/20,0.689
2017/11/21,2.233
2017/11/22,2.106
2017/11/23,2.86
2017/11/24,2.209
2017/11/25,0.724
2017/11/26,2.773
2017/11/27,3.203
2017/11/28,3.895
2017/11/29,3.878
2017/11/30,1.713
2017/12/01,0.901
2017/12/02,-1.295
2017/12/03,-1.515
2017/12/04,10.101
2017/12/05,24.948
2017/12/06,26.469
2017/12/07,35.31
2017/12/08,27.391
2017/12/09,19.488
2017/12/10,10.177
2017/12/11,1.035
2017/12/12,-1.938
2017/12/13,-1.99
2017/12/14,1.256
2017/12/15,0.743
2017/12/16,0.547
2017/12/17,-1.513
2017/12/18,-3.666
2017/12/19,-1.45
2017/12/20,3.827
2017/12/21,5.294
2017/12/22,1.303
2017/12/23,-1.957
2017/12/24,-4.048
2017/12/25,-6.589
2017/12/26,-7.97
2017/12/27,-7.871
2017/12/28,-7.653
2017/12/29,-5.803
2017/12/30,-5.191
2017/12/31,-3.43
2018/01/01,-2.441
2018/01/02,0.886
2018/01/03,4.819
2018/01/04,8.735
2018/01/05,31.828
2018/01/06,38.298
2018/01/07,26.956
2018/01/08,17.661
2018/01/09,12.503
2018/01/10,14.781
2018/01/11,9.438
2018/01/12,2.263
2018/01/13,-0.729
2018/01/14,-1.633
2018/01/15,-3.051
2018/01/16,-5.62
2018/01/17,-8.653
2018/01/18,-8.159
2018/01/19,-6.421
2018/01/20,-3.66
2018/01/21,-5.257
2018/01/22,-7.31
2018/01/23,-6.059
2018/01/24,-4.841
2018/01/25,-3.642
2018/01/26,-5.68
2018/01/27,-6.68
2018/01/28,-5.281
2018/01/29,0.65
2018/01/30,1.45
2018/01/31,1.022
2018/02/01,3.995
2018/02/02,0.076
2018/02/03,-3.524
2018/02/04,-5.833
2018/02/05,-8.194
2018/02/06,-9.574
2018/02/07,-7.952
2018/02/08,-6.285
2018/02/09,-5.277
2018/02/10,-3.641
2018/02/11,-3.663
2018/02/12,-3.901
2018/02/13,-2.776
2018/02/14,-0.919
2018/02/15,0.248
2018/02/16,1.328
2018/02/17,2.528
2018/02/18,4.538
2018/02/19,1.83
2018/02/20,0.224
2018/02/21,-0.966
2018/02/22,-2.753
2018/02/23,-2.631
2018/02/24,-2.017
2018/02/25,-2.295
2018/02/26,-2.805
2018/02/27,-1.445
2018/02/28,3.09
2018/03/01,2.059
2018/03/02,2.827
2018/03/03,-0.295
2018/03/04,-0.868
2018/03/05,-0.903
2018/03/06,-2.804
2018/03/07,-3.644
2018/03/08,-4.087
2018/03/09,-4.769
2018/03/10,-5.497
2018/03/11,-6.796
2018/03/12,-4.185
2018/03/13,-5.202
2018/03/14,-5.15
2018/03/15,-5.785
2018/03/16,-4.847
2018/03/17,-5.959
2018/03/18,-7.468
2018/03/19,-7.087
2018/03/20,-5.008
2018/03/21,-1.192
2018/03/22,1.8
2018/03/23,1.782
2018/03/24,0.653
2018/03/25,-0.198
2018/03/26,-0.013
2018/03/27,-1.999
2018/03/28,-3.08
2018/03/29,-3.585
2018/03/30,-5.829
2018/03/31,-7.671
2018/04/01,-8.758
2018/04/02,-7.341
2018/04/03,-4.925
2018/04/04,-4.603
2018/04/05,1.096
2018/04/06,0.789
2018/04/07,-1.892
2018/04/08,-2.556
2018/04/09,-1.34
2018/04/10,-0.129
2018/04/11,1.635
2018/04/12,3.671
2018/04/13,7.644
2018/04/14,5.865
2018/04/15,2.927
2018/04/16,1.615
2018/04/17,0.482
2018/04/18,2.883
2018/04/19,3.49
2018/04/20,3.807
2018/04/21,2.012
2018/04/22,1.339
2018/04/23,1.564
2018/04/24,5.542
2018/04/25,5.433
2018/04/26,4.226
2018/04/27,5.003
2018/04/28,5.858
2018/04/29,6.758
2018/04/30,6.216
2018/05/01,2.378
2018/05/02,-0.061
2018/05/03,1.38
2018/05/04,0.374
2018/05/05,-0.113
2018/05/06,-0.28
2018/05/07,-0.911
2018/05/08,-0.165
2018/05/09,0.744
2018/05/10,6.349
2018/05/11,7.358
2018/05/12,1.583
2018/05/13,-0.638
2018/05/14,1.561
2018/05/15,3.629
2018/05/16,3.898
2018/05/17,4.251
2018/05/18,2.712
2018/05/19,0.085
2018/05/20,-1.209
2018/05/21,-0.531
2018/05/22,0.895
2018/05/23,0.271
2018/05/24,-1.499
2018/05/25,-2.572
2018/05/26,-3.726
2018/05/27,-5.344
2018/05/28,-2.546
2018/05/29,0.211
2018/05/30,2.651
2018/05/31,6.794
2018/06/01,6.129
2018/06/02,0.142
2018/06/03,-3.71
2018/06/04,-2.834
2018/06/05,-2.896
2018/06/06,1.114
2018/06/07,-0.048
2018/06/08,-2.126
2018/06/09,-5.743
2018/06/10,-8.08
2018/06/11,-8.38
2018/06/12,-7.661
2018/06/13,-7.029
2018/06/14,-4.498
2018/06/15,-0.173
2018/06/16,4.151
2018/06/17,-1.636
2018/06/18,-5.589
2018/06/19,-4.166
2018/06/20,-3.173
2018/06/21,-2.082
2018/06/22,9.71
2018/06/23,2.362
2018/06/24,0.546
2018/06/25,-1.93
2018/06/26,-4.901
2018/06/27,-6.907
2018/06/28,-7.344
2018/06/29,-6.358
2018/06/30,53.107
2018/07/01,84.223
2018/07/02,108.614
2018/07/03,44.579
2018/07/04,19.788
2018/07/05,5.457
2018/07/06,4.166
2018/07/07,2.032
2018/07/08,-7.22
2018/07/09,-13.929
2018/07/10,-18.95
2018/07/11,-20.866
2018/07/12,-16.636
2018/07/13,-9.244
2018/07/14,11.242
2018/07/15,29.203
2018/07/16,3.578
2018/07/17,-10.514
2018/07/18,-17.719
2018/07/19,-21.393
2018/07/20,-21.245
2018/07/21,-17.981
2018/07/22,-17.131
2018/07/23,-14.084
2018/07/24,-11.919
2018/07/25,-10.253
2018/07/26,-8.797
2018/07/27,-8.765
2018/07/28,-2.897
2018/07/29,-4.601
2018/07/30,-5.69
2018/07/31,-5.515
2018/08/01,5.772
2018/08/02,0.161
2018/08/03,-4.091
2018/08/04,-3.698
2018/08/05,-6.459
2018/08/06,-2.487
2018/08/07,35.317
2018/08/08,82.533
2018/08/09,52.22
2018/08/10,18.602
2018/08/11,-3.171
2018/08/12,-14.176
2018/08/13,-18.753
2018/08/14,-20.052
2018/08/15,-18.382
2018/08/16,-16.62
2018/08/17,11.66
2018/08/18,2.902
2018/08/19,-6.097
2018/08/20,-11.184
2018/08/21,-13.166
2018/08/22,-2.557
2018/08/23,-0.458
2018/08/24,8.633
2018/08/25,-1.071
2018/08/26,3.996
2018/08/27,-3.763
2018/08/28,-8.281
2018/08/29,-5.221
2018/08/30,-5.077
2018/08/31,-4.532
2018/09/01,-6.652
2018/09/02,-7.727
2018/09/03,-6.676
2018/09/04,-1.655
2018/09/05,-2.793
2018/09/06,-1.091
2018/09/07,0.148
2018/09/08,-1.723
2018/09/09,-3.345
2018/09/10,-3.437
2018/09/11,-1.556
2018/09/12,-1.176
2018/09/13,1.177
2018/09/14,0.403
2018/09/15,0.548
2018/09/16,0.697
2018/09/17,0.233
2018/09/18,3.578
2018/09/19,9.85
2018/09/20,6.061
2018/09/21,7.295
2018/09/22,3.122
2018/09/23,-1.017
2018/09/24,4.846
2018/09/25,1.649
2018/09/26,-0.031
2018/09/27,0.04
2018/09/28,1.969
2018/09/29,6.171
2018/09/30,2.985
2018/10/01,2.303
2018/10/02,2.17
2018/10/03,-3.706
2018/10/04,-7.071
2018/10/05,-8.779
2018/10/06,-11.51
2018/10/07,-10.606
2018/10/08,-5.711
2018/10/09,-2.733
2018/10/10,1.131
2018/10/11,0.877
2018/10/12,3.703
2018/10/13,-1.502
2018/10/14,-5.59
2018/10/15,-4.403
2018/10/16,-4.367
2018/10/17,-3.23
2018/10/18,-2.572
2018/10/19,-1.328
2018/10/20,-0.41
2018/10/21,-0.427
2018/10/22,0.1
2018/10/23,1.034
2018/10/24,4.239
2018/10/25,7.422
2018/10/26,5.435
2018/10/27,0.758
2018/10/28,-2.702
2018/10/29,-3.608
2018/10/30,-3.58
2018/10/31,-2.557
2018/11/01,-2.04
2018/11/02,0.611
2018/11/03,1.703
2018/11/04,0.435
2018/11/05,2.816
2018/11/06,4.07
2018/11/07,3.965
2018/11/08,5.497
2018/11/09,1.719
2018/11/10,-2.922
2018/11/11,-6.524
2018/11/12,-3.646
2018/11/13,0.668
2018/11/14,4.16
2018/11/15,5.308
2018/11/16,3.036
2018/11/17,-1.23
2018/11/18,-1.565
2018/11/19,-1.458
2018/11/20,-2.449
2018/11/21,-4.591
2018/11/22,-5.771
2018/11/23,-5.863
2018/11/24,-5.35
2018/11/25,-4.705
2018/11/26,-4.326
2018/11/27,-5.131
2018/11/28,-1.926
2018/11/29,4.673
2018/11/30,8.887
2018/12/01,4.843
2018/12/02,0.928
2018/12/03,-1.128
2018/12/04,-2.12
2018/12/05,-2.443
2018/12/06,-5.407
2018/12/07,-7.905
2018/12/08,-10.536
2018/12/09,-10.689
2018/12/10,-8.808
2018/12/11,-6.891
2018/12/12,-5.413
2018/12/13,-2.908
2018/12/14,2.514
2018/12/15,-1.429
2018/12/16,-4.377
2018/12/17,-3.509
2018/12/18,7.9
2018/12/19,6.644
2018/12/20,4.149
2018/12/21,2.218
2018/12/22,0.045
2018/12/23,0.986
2018/12/24,4.65
2018/12/25,6.169
2018/12/26,7.469
2018/12/27,1.322
2018/12/28,-2.3
2018/12/29,-3.24
2018/12/30,9.025
2018/12/31,4.029
2019/01/01,0.062
2019/01/02,-2.333
2019/01/03,-3.648
2019/01/04,-1.676
2019/01/05,7.018
2019/01/06,3.492
2019/01/07,-0.041
2019/01/08,-2.865
2019/01/09,-4.438
2019/01/10,-4.123
2019/01/11,-4.259
2019/01/12,-5.149
2019/01/13,-5.447
2019/01/14,1.189
2019/01/15,4.156
2019/01/16,5.148
2019/01/17,0.915
2019/01/18,-1.018
2019/01/19,-2.674
2019/01/20,-4.152
2019/01/21,-4.149
2019/01/22,0.12
2019/01/23,0.018
2019/01/24,-0.087
2019/01/25,-0.874
2019/01/26,-2.269
2019/01/27,-3.608
2019/01/28,-2.848
2019/01/29,-3.35
2019/01/30,-2.23
2019/01/31,1.35
2019/02/01,2.362
2019/02/02,0.762
2019/02/03,-1.062
2019/02/04,-1.192
2019/02/05,-0.751
2019/02/06,-0.561
2019/02/07,0.566
2019/02/08,1.63
2019/02/09,3.145
2019/02/10,3.798
2019/02/11,4.364
2019/02/12,3.453
2019/02/13,2.659
2019/02/14,3.835
2019/02/15,4.698
2019/02/16,3.187
2019/02/17,2.272
2019/02/18,6.085
2019/02/19,141.672
2019/02/20,30.287
2019/02/21,1.075
2019/02/22,-10.163
2019/02/23,-14.5
2019/02/24,-14.812
2019/02/25,-13.455
2019/02/26,-10.909
2019/02/27,-8.773
2019/02/28,-5.344
2019/03/01,-6.137
2019/03/02,-7.311
2019/03/03,-7.479
2019/03/04,-6.88
2019/03/05,-4.951
2019/03/06,-2.628
2019/03/07,-0.946
2019/03/08,-0.109
2019/03/09,-1.034
2019/03/10,-1.702
2019/03/11,-1.939
2019/03/12,-2.193
2019/03/13,-2.635
2019/03/14,-3.399
2019/03/15,-2.509
2019/03/16,-2.185
2019/03/17,-0.176
2019/03/18,83.381
2019/03/19,23.798
2019/03/20,0.722
2019/03/21,-5.973
2019/03/22,-9.418
2019/03/23,-11.41
2019/03/24,-11.407
2019/03/25,-9.556
2019/03/26,-6.54
2019/03/27,-2.327
2019/03/28,-1.572
2019/03/29,0.044
2019/03/30,-2.142
2019/03/31,-3.049
2019/04/01,-0.993
2019/04/02,2.241
2019/04/03,8.491
2019/04/04,6.403
2019/04/05,1.845
2019/04/06,-0.971
2019/04/07,-1.866
2019/04/08,0.093
2019/04/09,-0.169
2019/04/10,3.656
2019/04/11,1.325
2019/04/12,-1.865
2019/04/13,-4.148
2019/04/14,-4.428
2019/04/15,-3.609
2019/04/16,-1.517
2019/04/17,0.287
2019/04/18,1.837
2019/04/19,0.01
2019/04/20,-3.646
2019/04/21,-4.154
2019/04/22,-3.326
2019/04/23,-1.307
2019/04/24,-0.116
2019/04/25,-1.714
